TCONS_00000001	XLOC_000001
TCONS_00051020	XLOC_037060
TCONS_00051021	XLOC_037061
TCONS_00051022	XLOC_037061
TCONS_00051023	XLOC_037062
TCONS_00051024	XLOC_037063
TCONS_00051025	XLOC_037064
TCONS_00051026	XLOC_037065
TCONS_00051027	XLOC_037066
TCONS_00051028	XLOC_037067
TCONS_00051029	XLOC_037068
TCONS_00051030	XLOC_037069
TCONS_00051032	XLOC_037071
TCONS_00051033	XLOC_037072
TCONS_00051034	XLOC_037073
TCONS_00051035	XLOC_037074
TCONS_00051036	XLOC_037075
TCONS_00051037	XLOC_037076
TCONS_00051038	XLOC_037077
TCONS_00051039	XLOC_037077
TCONS_00051040	XLOC_037077
TCONS_00051041	XLOC_037078
TCONS_00051042	XLOC_037079
TCONS_00051043	XLOC_037080
TCONS_00051044	XLOC_037081
TCONS_00051046	XLOC_037083
TCONS_00051047	XLOC_037084
TCONS_00051048	XLOC_037084
TCONS_00051049	XLOC_037084
TCONS_00051050	XLOC_037085
TCONS_00051051	XLOC_037086
TCONS_00051052	XLOC_037087
TCONS_00051053	XLOC_037088
TCONS_00051054	XLOC_037089
TCONS_00051055	XLOC_037089
TCONS_00051056	XLOC_037089
TCONS_00051057	XLOC_037089
TCONS_00051058	XLOC_037090
TCONS_00051059	XLOC_037091
TCONS_00051060	XLOC_037092
TCONS_00051061	XLOC_037093
TCONS_00051062	XLOC_037094
TCONS_00051063	XLOC_037094
TCONS_00051064	XLOC_037095
TCONS_00051066	XLOC_037097
TCONS_00051067	XLOC_037098
TCONS_00051068	XLOC_037099
TCONS_00051069	XLOC_037099
TCONS_00051070	XLOC_037100
TCONS_00051071	XLOC_037100
TCONS_00051073	XLOC_037102
TCONS_00051074	XLOC_037103
TCONS_00051075	XLOC_037104
TCONS_00051076	XLOC_037105
TCONS_00051077	XLOC_037106
TCONS_00051078	XLOC_037107
TCONS_00051079	XLOC_037108
TCONS_00051080	XLOC_037108
TCONS_00051081	XLOC_037108
TCONS_00051084	XLOC_037111
TCONS_00051085	XLOC_037112
TCONS_00051086	XLOC_037113
TCONS_00051087	XLOC_037114
TCONS_00051088	XLOC_037114
TCONS_00051089	XLOC_037114
TCONS_00051090	XLOC_037114
TCONS_00051091	XLOC_037115
TCONS_00051092	XLOC_037115
TCONS_00051093	XLOC_037116
TCONS_00051094	XLOC_037117
TCONS_00051095	XLOC_037118
TCONS_00051096	XLOC_037119
TCONS_00051097	XLOC_037120
TCONS_00051098	XLOC_037120
TCONS_00051099	XLOC_037121
TCONS_00051100	XLOC_037122
TCONS_00051101	XLOC_037122
TCONS_00051102	XLOC_037122
TCONS_00051103	XLOC_037123
TCONS_00051104	XLOC_037124
TCONS_00051105	XLOC_037125
TCONS_00051106	XLOC_037126
TCONS_00051107	XLOC_037127
TCONS_00051108	XLOC_037128
TCONS_00051109	XLOC_037129
TCONS_00051110	XLOC_037130
TCONS_00051111	XLOC_037131
TCONS_00051112	XLOC_037132
TCONS_00051113	XLOC_037133
TCONS_00051114	XLOC_037133
TCONS_00051115	XLOC_037134
TCONS_00051116	XLOC_037135
TCONS_00051117	XLOC_037135
TCONS_00051118	XLOC_037136
TCONS_00051119	XLOC_037137
TCONS_00051120	XLOC_037138
TCONS_00051121	XLOC_037139
TCONS_00051122	XLOC_037140
TCONS_00051123	XLOC_037141
TCONS_00051124	XLOC_037142
TCONS_00051125	XLOC_037143
TCONS_00051126	XLOC_037143
TCONS_00051127	XLOC_037144
TCONS_00051128	XLOC_037145
TCONS_00051129	XLOC_037146
TCONS_00051130	XLOC_037147
TCONS_00051131	XLOC_037147
TCONS_00051132	XLOC_037147
TCONS_00051133	XLOC_037148
TCONS_00051134	XLOC_037149
TCONS_00051135	XLOC_037150
TCONS_00051136	XLOC_037150
TCONS_00051137	XLOC_037151
TCONS_00051138	XLOC_037151
TCONS_00051139	XLOC_037151
TCONS_00051140	XLOC_037152
TCONS_00051141	XLOC_037153
TCONS_00051142	XLOC_037154
TCONS_00051143	XLOC_037154
TCONS_00051144	XLOC_037154
TCONS_00051145	XLOC_037155
TCONS_00051147	XLOC_037157
TCONS_00051148	XLOC_037158
TCONS_00051149	XLOC_037159
TCONS_00051150	XLOC_037160
TCONS_00051151	XLOC_037160
TCONS_00051152	XLOC_037160
TCONS_00051153	XLOC_037160
TCONS_00051154	XLOC_037160
TCONS_00051155	XLOC_037160
TCONS_00051156	XLOC_037160
TCONS_00051157	XLOC_037160
TCONS_00051158	XLOC_037160
TCONS_00051159	XLOC_037160
TCONS_00051160	XLOC_037160
TCONS_00051161	XLOC_037160
TCONS_00051162	XLOC_037160
TCONS_00051163	XLOC_037161
TCONS_00051164	XLOC_037162
TCONS_00051165	XLOC_037163
TCONS_00051166	XLOC_037164
TCONS_00051167	XLOC_037164
TCONS_00051168	XLOC_037164
TCONS_00051169	XLOC_037164
TCONS_00051170	XLOC_037164
TCONS_00051171	XLOC_037164
TCONS_00051172	XLOC_037165
TCONS_00051173	XLOC_037165
TCONS_00051174	XLOC_037165
TCONS_00051175	XLOC_037165
TCONS_00051178	XLOC_037168
TCONS_00051179	XLOC_037169
TCONS_00051180	XLOC_037170
TCONS_00051181	XLOC_037171
TCONS_00051183	XLOC_037173
TCONS_00051184	XLOC_037174
TCONS_00051185	XLOC_037175
TCONS_00051186	XLOC_037176
TCONS_00051187	XLOC_037177
TCONS_00051188	XLOC_037177
TCONS_00051189	XLOC_037177
TCONS_00051190	XLOC_037177
TCONS_00051191	XLOC_037177
TCONS_00051192	XLOC_037178
TCONS_00051193	XLOC_037178
TCONS_00051194	XLOC_037178
TCONS_00051195	XLOC_037178
TCONS_00051196	XLOC_037178
TCONS_00051197	XLOC_037179
TCONS_00051198	XLOC_037179
TCONS_00051199	XLOC_037179
TCONS_00051200	XLOC_037179
TCONS_00051201	XLOC_037180
TCONS_00051202	XLOC_037181
TCONS_00051203	XLOC_037181
TCONS_00051204	XLOC_037182
TCONS_00051205	XLOC_037182
TCONS_00051206	XLOC_037183
TCONS_00051207	XLOC_037183
TCONS_00051208	XLOC_037183
TCONS_00051209	XLOC_037183
TCONS_00051210	XLOC_037184
TCONS_00051211	XLOC_037185
TCONS_00051212	XLOC_037185
TCONS_00051213	XLOC_037186
TCONS_00051214	XLOC_037186
TCONS_00051215	XLOC_037187
TCONS_00051216	XLOC_037188
TCONS_00051217	XLOC_037189
TCONS_00051218	XLOC_037190
TCONS_00051219	XLOC_037191
TCONS_00051236	XLOC_037208
TCONS_00051237	XLOC_037208
TCONS_00051238	XLOC_037209
TCONS_00051239	XLOC_037209
TCONS_00051240	XLOC_037209
TCONS_00051241	XLOC_037209
TCONS_00051242	XLOC_037209
TCONS_00051243	XLOC_037209
TCONS_00051244	XLOC_037210
TCONS_00051245	XLOC_037210
TCONS_00051246	XLOC_037210
TCONS_00051247	XLOC_037210
TCONS_00051248	XLOC_037211
TCONS_00051249	XLOC_037211
TCONS_00051250	XLOC_037211
TCONS_00051251	XLOC_037212
TCONS_00051252	XLOC_037213
TCONS_00051253	XLOC_037213
TCONS_00051254	XLOC_037214
TCONS_00051255	XLOC_037215
TCONS_00051256	XLOC_037216
TCONS_00051257	XLOC_037217
TCONS_00051258	XLOC_037218
TCONS_00051259	XLOC_037219
TCONS_00051260	XLOC_037220
TCONS_00051261	XLOC_037221
TCONS_00051262	XLOC_037221
TCONS_00051263	XLOC_037222
TCONS_00051264	XLOC_037223
TCONS_00051265	XLOC_037224
TCONS_00051266	XLOC_037225
TCONS_00051268	XLOC_037227
TCONS_00051269	XLOC_037228
TCONS_00051270	XLOC_037229
TCONS_00051271	XLOC_037230
TCONS_00051272	XLOC_037231
TCONS_00051273	XLOC_037232
TCONS_00051274	XLOC_037232
TCONS_00051275	XLOC_037233
TCONS_00051276	XLOC_037234
TCONS_00051277	XLOC_037235
TCONS_00051278	XLOC_037236
TCONS_00051279	XLOC_037237
TCONS_00051280	XLOC_037238
TCONS_00051281	XLOC_037239
TCONS_00051282	XLOC_037240
TCONS_00051283	XLOC_037241
TCONS_00051284	XLOC_037242
TCONS_00051285	XLOC_037243
TCONS_00051286	XLOC_037244
TCONS_00051287	XLOC_037245
TCONS_00051288	XLOC_037246
TCONS_00051289	XLOC_037246
TCONS_00051290	XLOC_037247
TCONS_00051291	XLOC_037248
TCONS_00051292	XLOC_037249
TCONS_00051296	XLOC_037253
TCONS_00051297	XLOC_037254
TCONS_00051298	XLOC_037255
TCONS_00051299	XLOC_037256
TCONS_00051300	XLOC_037257
TCONS_00051301	XLOC_037258
TCONS_00051302	XLOC_037259
TCONS_00051303	XLOC_037260
TCONS_00051304	XLOC_037260
TCONS_00051305	XLOC_037261
TCONS_00051306	XLOC_037261
TCONS_00051309	XLOC_037264
TCONS_00051313	XLOC_037268
TCONS_00051314	XLOC_037269
TCONS_00051315	XLOC_037270
TCONS_00051316	XLOC_037271
TCONS_00051317	XLOC_037272
TCONS_00051318	XLOC_037273
TCONS_00051319	XLOC_037274
TCONS_00051320	XLOC_037275
TCONS_00051321	XLOC_037275
TCONS_00051322	XLOC_037275
TCONS_00051323	XLOC_037276
TCONS_00051324	XLOC_037277
TCONS_00051325	XLOC_037278
TCONS_00051326	XLOC_037279
TCONS_00051327	XLOC_037280
TCONS_00051328	XLOC_037281
TCONS_00051329	XLOC_037282
TCONS_00051330	XLOC_037283
TCONS_00051331	XLOC_037284
TCONS_00051332	XLOC_037284
TCONS_00051333	XLOC_037285
TCONS_00051334	XLOC_037286
TCONS_00051335	XLOC_037287
TCONS_00051336	XLOC_037288
TCONS_00051337	XLOC_037289
TCONS_00051338	XLOC_037290
TCONS_00051339	XLOC_037291
TCONS_00051340	XLOC_037292
TCONS_00051341	XLOC_037293
TCONS_00051342	XLOC_037293
TCONS_00051344	XLOC_037294
TCONS_00051345	XLOC_037295
TCONS_00051346	XLOC_037296
TCONS_00051347	XLOC_037297
TCONS_00051348	XLOC_037298
TCONS_00051350	XLOC_037300
TCONS_00051351	XLOC_037301
TCONS_00051354	XLOC_037304
TCONS_00051355	XLOC_037305
TCONS_00051357	XLOC_037307
TCONS_00051358	XLOC_037307
TCONS_00051359	XLOC_037308
TCONS_00051360	XLOC_037309
TCONS_00051361	XLOC_037309
TCONS_00051362	XLOC_037310
TCONS_00051363	XLOC_037311
TCONS_00051364	XLOC_037312
TCONS_00051365	XLOC_037313
TCONS_00051366	XLOC_037314
TCONS_00051370	XLOC_037318
TCONS_00051373	XLOC_037321
TCONS_00051374	XLOC_037322
TCONS_00051375	XLOC_037323
TCONS_00051376	XLOC_037324
TCONS_00051379	XLOC_037327
TCONS_00051380	XLOC_037328
TCONS_00051381	XLOC_037329
TCONS_00051382	XLOC_037330
TCONS_00051383	XLOC_037331
TCONS_00051384	XLOC_037332
TCONS_00051385	XLOC_037333
TCONS_00051388	XLOC_037336
TCONS_00051389	XLOC_037336
TCONS_00051390	XLOC_037337
TCONS_00051391	XLOC_037338
TCONS_00051392	XLOC_037339
TCONS_00051393	XLOC_037340
TCONS_00051394	XLOC_037341
TCONS_00051395	XLOC_037341
TCONS_00051396	XLOC_037342
TCONS_00051397	XLOC_037343
TCONS_00051398	XLOC_037344
TCONS_00051399	XLOC_037345
TCONS_00051400	XLOC_037346
TCONS_00051401	XLOC_037347
TCONS_00051402	XLOC_037348
TCONS_00051403	XLOC_037349
TCONS_00051404	XLOC_037350
TCONS_00051405	XLOC_037350
TCONS_00051406	XLOC_037350
TCONS_00051407	XLOC_037351
TCONS_00051408	XLOC_037352
TCONS_00051409	XLOC_037353
TCONS_00051410	XLOC_037354
TCONS_00051411	XLOC_037355
TCONS_00051412	XLOC_037356
TCONS_00051414	XLOC_037358
TCONS_00051415	XLOC_037359
TCONS_00051416	XLOC_037360
TCONS_00051417	XLOC_037361
TCONS_00051418	XLOC_037362
TCONS_00051419	XLOC_037363
TCONS_00051420	XLOC_037364
TCONS_00051421	XLOC_037364
TCONS_00051422	XLOC_037364
TCONS_00051423	XLOC_037365
TCONS_00051425	XLOC_037367
TCONS_00051426	XLOC_037367
TCONS_00051427	XLOC_037367
TCONS_00051428	XLOC_037367
TCONS_00051429	XLOC_037368
TCONS_00051430	XLOC_037368
TCONS_00051431	XLOC_037369
TCONS_00051432	XLOC_037370
TCONS_00051433	XLOC_037370
TCONS_00051434	XLOC_037371
TCONS_00051435	XLOC_037372
TCONS_00051436	XLOC_037373
TCONS_00051437	XLOC_037374
TCONS_00051438	XLOC_037374
TCONS_00051439	XLOC_037374
TCONS_00051440	XLOC_037374
TCONS_00051441	XLOC_037375
TCONS_00051442	XLOC_037376
TCONS_00051443	XLOC_037377
TCONS_00051444	XLOC_037378
TCONS_00051445	XLOC_037379
TCONS_00051446	XLOC_037380
TCONS_00051450	XLOC_037384
TCONS_00051451	XLOC_037385
TCONS_00051452	XLOC_037386
TCONS_00051453	XLOC_037387
TCONS_00051454	XLOC_037388
TCONS_00051455	XLOC_037389
TCONS_00051456	XLOC_037390
TCONS_00051457	XLOC_037391
TCONS_00051458	XLOC_037392
TCONS_00051459	XLOC_037393
TCONS_00051460	XLOC_037394
TCONS_00051461	XLOC_037395
TCONS_00051462	XLOC_037396
TCONS_00051463	XLOC_037397
TCONS_00051464	XLOC_037398
TCONS_00051465	XLOC_037399
TCONS_00051466	XLOC_037400
TCONS_00051467	XLOC_037401
TCONS_00051469	XLOC_037403
TCONS_00051470	XLOC_037403
TCONS_00051471	XLOC_037404
TCONS_00051472	XLOC_037405
TCONS_00051473	XLOC_037406
TCONS_00051474	XLOC_037407
TCONS_00051475	XLOC_037408
TCONS_00051476	XLOC_037409
TCONS_00051477	XLOC_037410
TCONS_00051478	XLOC_037410
TCONS_00051479	XLOC_037410
TCONS_00051480	XLOC_037411
TCONS_00051481	XLOC_037412
TCONS_00051482	XLOC_037413
TCONS_00051483	XLOC_037414
TCONS_00051484	XLOC_037415
TCONS_00051485	XLOC_037416
TCONS_00051486	XLOC_037417
TCONS_00051487	XLOC_037418
TCONS_00051488	XLOC_037418
TCONS_00051490	XLOC_037420
TCONS_00051491	XLOC_037421
TCONS_00051492	XLOC_037422
TCONS_00051493	XLOC_037423
TCONS_00051494	XLOC_037424
TCONS_00051495	XLOC_037425
TCONS_00051496	XLOC_037426
TCONS_00051497	XLOC_037427
TCONS_00051498	XLOC_037428
TCONS_00051500	XLOC_037430
TCONS_00051501	XLOC_037431
TCONS_00051502	XLOC_037432
TCONS_00051503	XLOC_037433
TCONS_00051504	XLOC_037434
TCONS_00051505	XLOC_037435
TCONS_00051506	XLOC_037436
TCONS_00051507	XLOC_037437
TCONS_00051508	XLOC_037438
TCONS_00051509	XLOC_037439
TCONS_00051510	XLOC_037440
TCONS_00051511	XLOC_037441
TCONS_00051512	XLOC_037442
TCONS_00051513	XLOC_037443
TCONS_00051514	XLOC_037443
TCONS_00051515	XLOC_037444
TCONS_00051516	XLOC_037444
TCONS_00051517	XLOC_037444
TCONS_00051518	XLOC_037444
TCONS_00051519	XLOC_037444
TCONS_00051520	XLOC_037444
TCONS_00051521	XLOC_037445
TCONS_00051522	XLOC_037446
TCONS_00051523	XLOC_037447
TCONS_00051524	XLOC_037448
TCONS_00051525	XLOC_037449
TCONS_00051526	XLOC_037450
TCONS_00051527	XLOC_037451
TCONS_00051528	XLOC_037452
TCONS_00051529	XLOC_037452
TCONS_00051530	XLOC_037453
TCONS_00051531	XLOC_037454
TCONS_00051532	XLOC_037455
TCONS_00051533	XLOC_037456
TCONS_00051534	XLOC_037457
TCONS_00051535	XLOC_037457
TCONS_00051536	XLOC_037457
TCONS_00051537	XLOC_037457
TCONS_00051538	XLOC_037458
TCONS_00051539	XLOC_037459
TCONS_00051540	XLOC_037460
TCONS_00051541	XLOC_037461
TCONS_00051542	XLOC_037461
TCONS_00051543	XLOC_037462
TCONS_00051544	XLOC_037463
TCONS_00051545	XLOC_037464
TCONS_00051546	XLOC_037465
TCONS_00051548	XLOC_037467
TCONS_00051549	XLOC_037467
TCONS_00051550	XLOC_037468
TCONS_00051551	XLOC_037469
TCONS_00051552	XLOC_037470
TCONS_00051553	XLOC_037471
TCONS_00051554	XLOC_037472
TCONS_00051555	XLOC_037473
TCONS_00051557	XLOC_037475
TCONS_00051558	XLOC_037476
TCONS_00051559	XLOC_037477
TCONS_00051560	XLOC_037478
TCONS_00051561	XLOC_037479
TCONS_00051562	XLOC_037479
TCONS_00051563	XLOC_037479
TCONS_00051564	XLOC_037480
TCONS_00051565	XLOC_037481
TCONS_00051566	XLOC_037482
TCONS_00051568	XLOC_037484
TCONS_00051569	XLOC_037484
TCONS_00051570	XLOC_037484
TCONS_00051571	XLOC_037485
TCONS_00051572	XLOC_037486
TCONS_00051573	XLOC_037487
TCONS_00051574	XLOC_037488
TCONS_00051576	XLOC_037490
TCONS_00051577	XLOC_037491
TCONS_00051578	XLOC_037491
TCONS_00051579	XLOC_037492
TCONS_00051580	XLOC_037493
TCONS_00051581	XLOC_037494
TCONS_00051582	XLOC_037495
TCONS_00051583	XLOC_037496
TCONS_00051584	XLOC_037497
TCONS_00051586	XLOC_037499
TCONS_00051587	XLOC_037500
TCONS_00051588	XLOC_037501
TCONS_00051589	XLOC_037502
TCONS_00051590	XLOC_037503
TCONS_00051591	XLOC_037503
TCONS_00051592	XLOC_037504
TCONS_00051593	XLOC_037505
TCONS_00051594	XLOC_037506
TCONS_00051595	XLOC_037507
TCONS_00051597	XLOC_037509
TCONS_00051598	XLOC_037509
TCONS_00051599	XLOC_037509
TCONS_00051600	XLOC_037509
TCONS_00051601	XLOC_037509
TCONS_00051602	XLOC_037509
TCONS_00051603	XLOC_037509
TCONS_00051605	XLOC_037511
TCONS_00051606	XLOC_037512
TCONS_00051607	XLOC_037513
TCONS_00051608	XLOC_037514
TCONS_00051611	XLOC_037517
TCONS_00051612	XLOC_037518
TCONS_00051613	XLOC_037519
TCONS_00051614	XLOC_037520
TCONS_00051615	XLOC_037520
TCONS_00051616	XLOC_037520
TCONS_00051617	XLOC_037520
TCONS_00051618	XLOC_037520
TCONS_00051619	XLOC_037521
TCONS_00051620	XLOC_037521
TCONS_00051621	XLOC_037521
TCONS_00051622	XLOC_037521
TCONS_00051623	XLOC_037521
TCONS_00051624	XLOC_037521
TCONS_00051625	XLOC_037521
TCONS_00051626	XLOC_037521
TCONS_00051627	XLOC_037521
TCONS_00051628	XLOC_037521
TCONS_00051629	XLOC_037521
TCONS_00051630	XLOC_037521
TCONS_00051631	XLOC_037522
TCONS_00051632	XLOC_037522
TCONS_00051633	XLOC_037522
TCONS_00051635	XLOC_037524
TCONS_00051636	XLOC_037525
TCONS_00051637	XLOC_037526
TCONS_00051638	XLOC_037527
TCONS_00051639	XLOC_037528
TCONS_00051640	XLOC_037528
TCONS_00051641	XLOC_037528
TCONS_00051642	XLOC_037528
TCONS_00051643	XLOC_037528
TCONS_00051644	XLOC_037529
TCONS_00051645	XLOC_037530
TCONS_00051646	XLOC_037531
TCONS_00051647	XLOC_037532
TCONS_00051648	XLOC_037533
TCONS_00051649	XLOC_037534
TCONS_00051650	XLOC_037534
TCONS_00051651	XLOC_037535
TCONS_00051652	XLOC_037535
TCONS_00051653	XLOC_037535
TCONS_00051654	XLOC_037536
TCONS_00051655	XLOC_037537
TCONS_00051656	XLOC_037538
TCONS_00051657	XLOC_037539
TCONS_00051658	XLOC_037540
TCONS_00051659	XLOC_037541
TCONS_00051660	XLOC_037542
TCONS_00051661	XLOC_037543
TCONS_00051662	XLOC_037544
TCONS_00051663	XLOC_037545
TCONS_00051664	XLOC_037546
TCONS_00051665	XLOC_037546
TCONS_00051666	XLOC_037546
TCONS_00051667	XLOC_037547
TCONS_00051668	XLOC_037548
TCONS_00051669	XLOC_037549
TCONS_00051670	XLOC_037550
TCONS_00051671	XLOC_037551
TCONS_00051672	XLOC_037552
TCONS_00051673	XLOC_037553
TCONS_00051674	XLOC_037554
TCONS_00051675	XLOC_037555
TCONS_00051676	XLOC_037556
TCONS_00051677	XLOC_037557
TCONS_00051678	XLOC_037558
TCONS_00051679	XLOC_037558
TCONS_00051680	XLOC_037559
TCONS_00051681	XLOC_037560
TCONS_00051682	XLOC_037561
TCONS_00051683	XLOC_037561
TCONS_00051684	XLOC_037562
TCONS_00051685	XLOC_037563
TCONS_00051687	XLOC_037565
TCONS_00051688	XLOC_037566
TCONS_00051689	XLOC_037567
TCONS_00051690	XLOC_037567
TCONS_00051693	XLOC_037570
TCONS_00051694	XLOC_037571
TCONS_00051700	XLOC_037577
TCONS_00051701	XLOC_037578
TCONS_00051702	XLOC_037578
TCONS_00051703	XLOC_037579
TCONS_00051704	XLOC_037579
TCONS_00051705	XLOC_037579
TCONS_00051706	XLOC_037580
TCONS_00051707	XLOC_037581
TCONS_00051708	XLOC_037582
TCONS_00051709	XLOC_037583
TCONS_00051710	XLOC_037584
TCONS_00051711	XLOC_037585
TCONS_00051712	XLOC_037586
TCONS_00051713	XLOC_037587
TCONS_00051714	XLOC_037588
TCONS_00051715	XLOC_037589
TCONS_00051716	XLOC_037590
TCONS_00051717	XLOC_037591
TCONS_00051718	XLOC_037592
TCONS_00051719	XLOC_037592
TCONS_00051720	XLOC_037593
TCONS_00051721	XLOC_037593
TCONS_00051722	XLOC_037593
TCONS_00051723	XLOC_037594
TCONS_00051724	XLOC_037595
TCONS_00051725	XLOC_037596
TCONS_00051726	XLOC_037597
TCONS_00051727	XLOC_037598
TCONS_00051728	XLOC_037599
TCONS_00051729	XLOC_037600
TCONS_00051730	XLOC_037600
TCONS_00051731	XLOC_037600
TCONS_00051732	XLOC_037600
TCONS_00051733	XLOC_037600
TCONS_00051734	XLOC_037600
TCONS_00051735	XLOC_037600
TCONS_00051736	XLOC_037600
TCONS_00051737	XLOC_037601
TCONS_00051738	XLOC_037602
TCONS_00051739	XLOC_037603
TCONS_00051740	XLOC_037603
TCONS_00051741	XLOC_037603
TCONS_00051742	XLOC_037603
TCONS_00051743	XLOC_037603
TCONS_00051744	XLOC_037604
TCONS_00051745	XLOC_037605
TCONS_00051746	XLOC_037606
TCONS_00051747	XLOC_037607
TCONS_00051748	XLOC_037608
TCONS_00051749	XLOC_037608
TCONS_00051750	XLOC_037608
TCONS_00051751	XLOC_037608
TCONS_00051752	XLOC_037608
TCONS_00051753	XLOC_037608
TCONS_00051754	XLOC_037608
TCONS_00051755	XLOC_037609
TCONS_00051756	XLOC_037610
TCONS_00051757	XLOC_037610
TCONS_00051758	XLOC_037611
TCONS_00051759	XLOC_037612
TCONS_00051760	XLOC_037613
TCONS_00051761	XLOC_037614
TCONS_00051762	XLOC_037615
TCONS_00051763	XLOC_037616
TCONS_00051764	XLOC_037616
TCONS_00051765	XLOC_037616
TCONS_00051766	XLOC_037617
TCONS_00051767	XLOC_037618
TCONS_00051768	XLOC_037619
TCONS_00051769	XLOC_037620
TCONS_00051770	XLOC_037621
TCONS_00051771	XLOC_037622
TCONS_00051772	XLOC_037623
TCONS_00051773	XLOC_037624
TCONS_00051774	XLOC_037625
TCONS_00051776	XLOC_037627
TCONS_00051777	XLOC_037628
TCONS_00051778	XLOC_037629
TCONS_00051779	XLOC_037630
TCONS_00051780	XLOC_037631
TCONS_00051781	XLOC_037632
TCONS_00051782	XLOC_037633
TCONS_00051783	XLOC_037634
TCONS_00051784	XLOC_037635
TCONS_00051785	XLOC_037636
TCONS_00051786	XLOC_037637
TCONS_00051787	XLOC_037637
TCONS_00051788	XLOC_037637
TCONS_00051789	XLOC_037638
TCONS_00051790	XLOC_037639
TCONS_00051791	XLOC_037639
TCONS_00051792	XLOC_037640
TCONS_00051793	XLOC_037641
TCONS_00051794	XLOC_037642
TCONS_00051795	XLOC_037643
TCONS_00051796	XLOC_037644
TCONS_00051797	XLOC_037645
TCONS_00051798	XLOC_037646
TCONS_00051799	XLOC_037647
TCONS_00051800	XLOC_037648
TCONS_00051801	XLOC_037649
TCONS_00051803	XLOC_037651
TCONS_00051805	XLOC_037653
TCONS_00051806	XLOC_037654
TCONS_00051807	XLOC_037655
TCONS_00051808	XLOC_037656
TCONS_00051809	XLOC_037657
TCONS_00051810	XLOC_037658
TCONS_00051811	XLOC_037659
TCONS_00051812	XLOC_037660
TCONS_00051813	XLOC_037660
TCONS_00051814	XLOC_037661
TCONS_00051815	XLOC_037662
TCONS_00051816	XLOC_037663
TCONS_00051817	XLOC_037663
TCONS_00051819	XLOC_037665
TCONS_00051820	XLOC_037666
TCONS_00051821	XLOC_037667
TCONS_00051822	XLOC_037668
TCONS_00051827	XLOC_037673
TCONS_00051828	XLOC_037674
TCONS_00051829	XLOC_037675
TCONS_00051830	XLOC_037676
TCONS_00051831	XLOC_037676
TCONS_00051832	XLOC_037676
TCONS_00051833	XLOC_037676
TCONS_00051834	XLOC_037676
TCONS_00051835	XLOC_037676
TCONS_00051836	XLOC_037676
TCONS_00051837	XLOC_037677
TCONS_00051838	XLOC_037677
TCONS_00051839	XLOC_037677
TCONS_00051840	XLOC_037678
TCONS_00051841	XLOC_037679
TCONS_00051842	XLOC_037680
TCONS_00051843	XLOC_037681
TCONS_00051844	XLOC_037682
TCONS_00051845	XLOC_037683
TCONS_00051846	XLOC_037684
TCONS_00051847	XLOC_037684
TCONS_00051848	XLOC_037685
TCONS_00051849	XLOC_037686
TCONS_00051850	XLOC_037686
TCONS_00051851	XLOC_037687
TCONS_00051852	XLOC_037687
TCONS_00051853	XLOC_037688
TCONS_00051854	XLOC_037689
TCONS_00051855	XLOC_037690
TCONS_00051856	XLOC_037691
TCONS_00051857	XLOC_037691
TCONS_00051858	XLOC_037691
TCONS_00051859	XLOC_037691
TCONS_00051860	XLOC_037691
TCONS_00051861	XLOC_037692
TCONS_00051862	XLOC_037692
TCONS_00051863	XLOC_037693
TCONS_00051864	XLOC_037694
TCONS_00051865	XLOC_037694
TCONS_00051866	XLOC_037695
TCONS_00051867	XLOC_037696
TCONS_00051868	XLOC_037697
TCONS_00051869	XLOC_037698
TCONS_00051870	XLOC_037699
TCONS_00051871	XLOC_037700
TCONS_00051872	XLOC_037701
TCONS_00051873	XLOC_037702
TCONS_00051874	XLOC_037703
TCONS_00051875	XLOC_037704
TCONS_00051876	XLOC_037705
TCONS_00051877	XLOC_037706
TCONS_00051878	XLOC_037707
TCONS_00051879	XLOC_037708
TCONS_00051880	XLOC_037709
TCONS_00051881	XLOC_037709
TCONS_00051882	XLOC_037709
TCONS_00051883	XLOC_037709
TCONS_00051884	XLOC_037709
TCONS_00051885	XLOC_037710
TCONS_00051886	XLOC_037710
TCONS_00051887	XLOC_037710
TCONS_00051888	XLOC_037711
TCONS_00051889	XLOC_037712
TCONS_00051890	XLOC_037713
TCONS_00051891	XLOC_037714
TCONS_00051892	XLOC_037714
TCONS_00051893	XLOC_037714
TCONS_00051894	XLOC_037715
TCONS_00051895	XLOC_037716
TCONS_00051896	XLOC_037717
TCONS_00051897	XLOC_037717
TCONS_00051898	XLOC_037718
TCONS_00051899	XLOC_037719
TCONS_00051900	XLOC_037719
TCONS_00051901	XLOC_037720
TCONS_00051902	XLOC_037720
TCONS_00051903	XLOC_037721
TCONS_00051904	XLOC_037722
TCONS_00051905	XLOC_037722
TCONS_00051906	XLOC_037723
TCONS_00051907	XLOC_037724
TCONS_00051908	XLOC_037725
TCONS_00051909	XLOC_037726
TCONS_00051910	XLOC_037727
TCONS_00051911	XLOC_037728
TCONS_00051912	XLOC_037729
TCONS_00051913	XLOC_037729
TCONS_00051914	XLOC_037730
TCONS_00051915	XLOC_037730
TCONS_00051916	XLOC_037731
TCONS_00051917	XLOC_037732
TCONS_00051918	XLOC_037733
TCONS_00051919	XLOC_037734
TCONS_00051920	XLOC_037734
TCONS_00051922	XLOC_037736
TCONS_00051923	XLOC_037737
TCONS_00051925	XLOC_037739
TCONS_00051926	XLOC_037740
