#query_name	COGcat
TCONS_00050763	T
TCONS_00050765	M
TCONS_00050765	W
TCONS_00050771	M
TCONS_00050771	W
TCONS_00050772	M
TCONS_00050772	W
TCONS_00050773	M
TCONS_00050773	W
TCONS_00050774	M
TCONS_00050774	W
TCONS_00050775	G
TCONS_00050776	G
TCONS_00050777	O
TCONS_00050783	J
TCONS_00050784	Q
TCONS_00050785	S
TCONS_00050787	K
TCONS_00050788	D
TCONS_00050788	Z
TCONS_00050791	C
TCONS_00050792	E
TCONS_00050793	E
TCONS_00050794	E
TCONS_00050796	G
TCONS_00050798	O
TCONS_00050801	S
TCONS_00050802	Q
TCONS_00050805	S
TCONS_00050806	B
TCONS_00050806	T
TCONS_00050807	S
TCONS_00050808	S
TCONS_00050809	S
TCONS_00050810	S
TCONS_00050811	S
TCONS_00050812	S
TCONS_00050813	O
TCONS_00050815	Q
TCONS_00050817	A
TCONS_00050826	K
TCONS_00050827	S
TCONS_00050829	S
TCONS_00050831	T
TCONS_00050833	O
TCONS_00050837	T
TCONS_00050839	O
TCONS_00050840	O
TCONS_00050841	O
TCONS_00050843	O
TCONS_00050844	O
TCONS_00050845	O
TCONS_00050845	T
TCONS_00050847	F
TCONS_00050855	T
TCONS_00050856	M
TCONS_00050856	W
TCONS_00050857	S
TCONS_00050858	K
TCONS_00050859	T
TCONS_00050867	Z
TCONS_00050868	T
TCONS_00050869	T
TCONS_00050870	O
TCONS_00050872	U
TCONS_00050873	T
TCONS_00050877	S
TCONS_00050878	W
TCONS_00050879	S
TCONS_00050880	S
TCONS_00050883	S
TCONS_00050887	S
TCONS_00050889	T
TCONS_00050890	S
TCONS_00050895	A
TCONS_00050895	J
TCONS_00050896	S
TCONS_00050897	O
TCONS_00050898	M
TCONS_00050900	T
TCONS_00050903	O
TCONS_00050904	T
TCONS_00050905	T
TCONS_00050906	T
TCONS_00050907	C
TCONS_00050908	T
TCONS_00050911	C
TCONS_00050912	T
TCONS_00050916	T
TCONS_00050917	K
TCONS_00050919	T
TCONS_00050921	T
TCONS_00050922	G
TCONS_00050923	O
TCONS_00050924	S
TCONS_00050927	W
TCONS_00050928	D
TCONS_00050929	D
TCONS_00050930	D
TCONS_00050931	C
TCONS_00050932	Z
TCONS_00050933	Z
TCONS_00050935	V
TCONS_00050936	C
TCONS_00050937	T
TCONS_00050938	T
TCONS_00050939	S
TCONS_00050940	U
TCONS_00050942	U
TCONS_00050947	S
TCONS_00050948	G
TCONS_00050949	O
TCONS_00050950	G
TCONS_00050951	G
TCONS_00050953	M
TCONS_00050955	L
TCONS_00050960	T
TCONS_00050961	T
TCONS_00050962	S
TCONS_00050963	O
TCONS_00050964	O
TCONS_00050965	O
TCONS_00050971	T
TCONS_00050972	T
TCONS_00050973	S
TCONS_00050974	O
TCONS_00050975	O
TCONS_00050977	O
TCONS_00050978	S
TCONS_00050979	S
TCONS_00050980	S
TCONS_00050981	K
TCONS_00050982	K
TCONS_00050983	K
TCONS_00050991	W
TCONS_00050997	J
TCONS_00050998	J
TCONS_00051000	T
TCONS_00051010	T
TCONS_00051011	Z
TCONS_00051012	Z
TCONS_00051017	S
TCONS_00051018	S
TCONS_00051021	S
TCONS_00051024	T
TCONS_00051025	S
TCONS_00051026	C
TCONS_00051027	O
TCONS_00051028	T
TCONS_00051029	E
TCONS_00051030	S
TCONS_00051033	U
TCONS_00051034	G
TCONS_00051035	L
TCONS_00051037	T
TCONS_00051038	G
TCONS_00051041	T
TCONS_00051043	S
TCONS_00051044	S
TCONS_00051046	T
TCONS_00051049	T
TCONS_00051050	S
TCONS_00051052	T
TCONS_00051053	G
TCONS_00051054	T
TCONS_00051058	Q
TCONS_00051059	Q
TCONS_00051060	Q
TCONS_00051061	Q
TCONS_00051062	G
TCONS_00051064	T
TCONS_00051066	L
TCONS_00051067	L
TCONS_00051068	T
TCONS_00051070	U
TCONS_00051073	K
TCONS_00051074	K
TCONS_00051075	G
TCONS_00051076	G
TCONS_00051077	G
TCONS_00051078	G
TCONS_00051079	G
TCONS_00051084	S
TCONS_00051085	T
TCONS_00051086	T
TCONS_00051088	G
TCONS_00051091	T
TCONS_00051093	Q
TCONS_00051094	Q
TCONS_00051095	G
TCONS_00051096	G
TCONS_00051097	T
TCONS_00051100	T
TCONS_00051103	T
TCONS_00051104	S
TCONS_00051105	T
TCONS_00051106	U
TCONS_00051107	T
TCONS_00051108	K
TCONS_00051110	G
TCONS_00051111	G
TCONS_00051112	G
TCONS_00051114	I
TCONS_00051116	U
TCONS_00051118	T
TCONS_00051119	O
TCONS_00051120	O
TCONS_00051121	J
TCONS_00051122	T
TCONS_00051123	K
TCONS_00051124	K
TCONS_00051127	A
TCONS_00051128	L
TCONS_00051131	S
TCONS_00051133	T
TCONS_00051134	C
TCONS_00051136	J
TCONS_00051137	U
TCONS_00051140	W
TCONS_00051141	S
TCONS_00051143	T
TCONS_00051145	S
TCONS_00051148	S
TCONS_00051149	K
TCONS_00051156	S
TCONS_00051163	T
TCONS_00051172	O
TCONS_00051178	T
TCONS_00051180	E
TCONS_00051181	L
TCONS_00051183	L
TCONS_00051191	S
TCONS_00051193	F
TCONS_00051197	S
TCONS_00051202	A
TCONS_00051204	T
TCONS_00051206	O
TCONS_00051210	S
TCONS_00051211	G
TCONS_00051213	G
TCONS_00051215	T
TCONS_00051216	O
TCONS_00051217	S
TCONS_00051218	T
TCONS_00051219	G
TCONS_00051236	S
TCONS_00051239	U
TCONS_00051245	U
TCONS_00051249	U
TCONS_00051252	U
TCONS_00051254	G
TCONS_00051255	S
TCONS_00051256	O
TCONS_00051257	B
TCONS_00051258	I
TCONS_00051259	S
TCONS_00051261	K
TCONS_00051265	B
TCONS_00051265	D
TCONS_00051268	O
TCONS_00051270	S
TCONS_00051271	S
TCONS_00051272	U
TCONS_00051273	S
TCONS_00051275	U
TCONS_00051276	I
TCONS_00051277	T
TCONS_00051278	S
TCONS_00051279	S
TCONS_00051280	K
TCONS_00051281	S
TCONS_00051282	W
TCONS_00051283	S
TCONS_00051284	B
TCONS_00051285	S
TCONS_00051286	T
TCONS_00051287	S
TCONS_00051288	G
TCONS_00051290	S
TCONS_00051291	S
TCONS_00051296	B
TCONS_00051297	S
TCONS_00051298	S
TCONS_00051299	T
TCONS_00051300	S
TCONS_00051302	S
TCONS_00051304	A
TCONS_00051306	S
TCONS_00051314	M
TCONS_00051315	M
TCONS_00051316	M
TCONS_00051317	M
TCONS_00051318	M
TCONS_00051319	M
TCONS_00051320	M
TCONS_00051323	S
TCONS_00051325	O
TCONS_00051326	G
TCONS_00051327	L
TCONS_00051328	S
TCONS_00051330	S
TCONS_00051332	T
TCONS_00051333	L
TCONS_00051334	S
TCONS_00051335	S
TCONS_00051337	L
TCONS_00051338	K
TCONS_00051344	F
TCONS_00051346	T
TCONS_00051347	T
TCONS_00051348	P
TCONS_00051350	S
TCONS_00051351	T
TCONS_00051358	S
TCONS_00051359	D
TCONS_00051359	Z
TCONS_00051360	S
TCONS_00051362	J
TCONS_00051363	T
TCONS_00051364	B
TCONS_00051365	U
TCONS_00051366	O
TCONS_00051375	L
TCONS_00051376	E
TCONS_00051380	S
TCONS_00051381	T
TCONS_00051382	C
TCONS_00051383	M
TCONS_00051384	E
TCONS_00051385	E
TCONS_00051388	K
TCONS_00051391	I
TCONS_00051392	I
TCONS_00051393	S
TCONS_00051394	J
TCONS_00051396	S
TCONS_00051397	S
TCONS_00051399	O
TCONS_00051400	S
TCONS_00051401	T
TCONS_00051402	O
TCONS_00051403	O
TCONS_00051404	S
TCONS_00051408	S
TCONS_00051410	S
TCONS_00051411	T
TCONS_00051412	S
TCONS_00051414	T
TCONS_00051415	S
TCONS_00051418	O
TCONS_00051419	G
TCONS_00051420	S
TCONS_00051423	O
TCONS_00051428	G
TCONS_00051431	T
TCONS_00051432	K
TCONS_00051436	K
TCONS_00051437	K
TCONS_00051441	G
TCONS_00051442	G
TCONS_00051444	O
TCONS_00051445	G
TCONS_00051451	G
TCONS_00051452	G
TCONS_00051453	G
TCONS_00051455	T
TCONS_00051455	V
TCONS_00051456	T
TCONS_00051456	V
TCONS_00051461	O
TCONS_00051462	T
TCONS_00051462	V
TCONS_00051463	O
TCONS_00051464	T
TCONS_00051464	V
TCONS_00051465	T
TCONS_00051466	S
TCONS_00051467	T
TCONS_00051467	V
TCONS_00051469	T
TCONS_00051469	V
TCONS_00051471	H
TCONS_00051472	T
TCONS_00051473	T
TCONS_00051474	T
TCONS_00051475	T
TCONS_00051476	S
TCONS_00051479	W
TCONS_00051480	S
TCONS_00051482	I
TCONS_00051483	S
TCONS_00051484	O
TCONS_00051485	O
TCONS_00051486	O
TCONS_00051487	S
TCONS_00051490	S
TCONS_00051491	S
TCONS_00051492	S
TCONS_00051494	L
TCONS_00051495	O
TCONS_00051497	T
TCONS_00051498	O
TCONS_00051500	T
TCONS_00051502	O
TCONS_00051504	S
TCONS_00051505	O
TCONS_00051507	L
TCONS_00051508	S
TCONS_00051509	S
TCONS_00051510	S
TCONS_00051511	T
TCONS_00051512	A
TCONS_00051513	U
TCONS_00051517	T
TCONS_00051521	T
TCONS_00051522	A
TCONS_00051523	K
TCONS_00051524	K
TCONS_00051525	J
TCONS_00051526	G
TCONS_00051527	G
TCONS_00051529	S
TCONS_00051530	S
TCONS_00051531	S
TCONS_00051532	K
TCONS_00051534	S
TCONS_00051538	S
TCONS_00051539	S
TCONS_00051540	S
TCONS_00051542	S
TCONS_00051543	S
TCONS_00051544	S
TCONS_00051545	S
TCONS_00051546	S
TCONS_00051548	S
TCONS_00051550	S
TCONS_00051552	T
TCONS_00051554	O
TCONS_00051555	T
TCONS_00051558	K
TCONS_00051559	S
TCONS_00051560	U
TCONS_00051563	S
TCONS_00051565	U
TCONS_00051565	Y
TCONS_00051566	S
TCONS_00051568	T
TCONS_00051572	L
TCONS_00051573	O
TCONS_00051574	K
TCONS_00051576	O
TCONS_00051576	P
TCONS_00051578	T
TCONS_00051578	V
TCONS_00051579	T
TCONS_00051580	T
TCONS_00051580	V
TCONS_00051581	S
TCONS_00051582	T
TCONS_00051583	C
TCONS_00051584	S
TCONS_00051588	S
TCONS_00051589	S
TCONS_00051590	S
TCONS_00051592	T
TCONS_00051594	O
TCONS_00051600	Q
TCONS_00051605	S
TCONS_00051606	K
TCONS_00051607	G
TCONS_00051608	T
TCONS_00051611	T
TCONS_00051612	S
TCONS_00051613	U
TCONS_00051615	K
TCONS_00051629	S
TCONS_00051631	J
TCONS_00051636	Z
TCONS_00051637	D
TCONS_00051638	E
TCONS_00051642	O
TCONS_00051644	S
TCONS_00051645	K
TCONS_00051646	K
TCONS_00051648	K
TCONS_00051649	O
TCONS_00051652	P
TCONS_00051654	T
TCONS_00051656	S
TCONS_00051657	S
TCONS_00051659	S
TCONS_00051660	S
TCONS_00051662	S
TCONS_00051663	S
TCONS_00051664	S
TCONS_00051667	S
TCONS_00051668	I
TCONS_00051669	P
TCONS_00051669	T
TCONS_00051670	T
TCONS_00051673	F
TCONS_00051674	T
TCONS_00051676	S
TCONS_00051677	S
TCONS_00051678	S
TCONS_00051680	S
TCONS_00051681	S
TCONS_00051682	S
TCONS_00051688	T
TCONS_00051689	S
TCONS_00051701	O
TCONS_00051703	T
TCONS_00051703	V
TCONS_00051706	S
TCONS_00051707	T
TCONS_00051708	K
TCONS_00051709	J
TCONS_00051710	T
TCONS_00051711	J
TCONS_00051714	M
TCONS_00051717	D
TCONS_00051718	S
TCONS_00051720	S
TCONS_00051723	S
TCONS_00051724	E
TCONS_00051725	T
TCONS_00051727	S
TCONS_00051728	T
TCONS_00051737	Q
TCONS_00051738	T
TCONS_00051741	O
TCONS_00051744	S
TCONS_00051745	S
TCONS_00051746	K
TCONS_00051747	S
TCONS_00051748	Q
TCONS_00051755	S
TCONS_00051756	S
TCONS_00051758	S
TCONS_00051759	S
TCONS_00051760	S
TCONS_00051761	S
TCONS_00051762	S
TCONS_00051763	S
TCONS_00051766	S
TCONS_00051767	E
TCONS_00051768	T
TCONS_00051769	T
TCONS_00051770	T
TCONS_00051772	T
TCONS_00051776	T
TCONS_00051777	G
TCONS_00051778	T
TCONS_00051779	T
TCONS_00051780	T
TCONS_00051781	S
TCONS_00051782	S
TCONS_00051783	S
TCONS_00051784	E
TCONS_00051785	E
TCONS_00051787	T
TCONS_00051792	T
TCONS_00051793	T
TCONS_00051796	A
TCONS_00051798	T
TCONS_00051799	T
TCONS_00051800	T
TCONS_00051801	T
TCONS_00051803	T
TCONS_00051806	G
TCONS_00051807	L
TCONS_00051809	G
TCONS_00051810	T
TCONS_00051811	L
TCONS_00051814	S
TCONS_00051815	T
TCONS_00051816	T
TCONS_00051819	G
TCONS_00051821	S
TCONS_00051822	S
TCONS_00051827	U
TCONS_00051827	Z
TCONS_00051829	W
TCONS_00051833	W
TCONS_00051837	W
TCONS_00051841	W
TCONS_00051842	V
TCONS_00051842	W
TCONS_00051843	L
TCONS_00051844	V
TCONS_00051844	W
TCONS_00051845	V
TCONS_00051845	W
TCONS_00051846	V
TCONS_00051846	W
TCONS_00051848	V
TCONS_00051848	W
TCONS_00051849	T
TCONS_00051851	V
TCONS_00051851	W
TCONS_00051853	O
TCONS_00051854	T
TCONS_00051854	W
TCONS_00051855	G
TCONS_00051859	T
TCONS_00051861	T
TCONS_00051863	A
TCONS_00051865	O
TCONS_00051866	A
TCONS_00051867	T
TCONS_00051868	W
TCONS_00051869	S
TCONS_00051871	M
TCONS_00051872	D
TCONS_00051873	D
TCONS_00051874	D
TCONS_00051876	S
TCONS_00051877	T
TCONS_00051878	G
TCONS_00051879	J
TCONS_00051881	S
TCONS_00051886	S
TCONS_00051888	L
TCONS_00051889	U
TCONS_00051891	G
TCONS_00051894	G
TCONS_00051895	K
TCONS_00051896	M
TCONS_00051898	E
TCONS_00051899	G
TCONS_00051899	M
TCONS_00051899	O
TCONS_00051901	G
TCONS_00051901	M
TCONS_00051901	O
TCONS_00051903	S
TCONS_00051905	L
TCONS_00051906	T
TCONS_00051907	O
TCONS_00051908	J
TCONS_00051909	L
TCONS_00051910	G
TCONS_00051919	T
TCONS_00051922	S
TCONS_00051923	S
TCONS_00051925	W
TCONS_00051926	S
TCONS_00051927	S
TCONS_00051928	S
TCONS_00051929	K
TCONS_00051930	S
TCONS_00051931	S
TCONS_00051932	S
TCONS_00051933	I
TCONS_00051934	O
TCONS_00051936	O
TCONS_00051938	Y
TCONS_00051943	F
TCONS_00051944	G
TCONS_00051945	E
TCONS_00051946	E
TCONS_00051947	K
TCONS_00051953	J
TCONS_00051955	O
TCONS_00051956	J
TCONS_00051957	J
TCONS_00051958	J
TCONS_00051959	J
TCONS_00051963	J
TCONS_00051972	S
TCONS_00051973	T
TCONS_00051974	S
TCONS_00051975	O
TCONS_00051978	J
TCONS_00051979	G
TCONS_00051980	T
TCONS_00051981	V
TCONS_00051982	V
TCONS_00051983	V
TCONS_00051984	V
TCONS_00051985	V
TCONS_00051986	V
TCONS_00051987	V
TCONS_00051988	V
TCONS_00051989	K
TCONS_00051990	K
TCONS_00051992	P
TCONS_00051993	L
TCONS_00051995	S
TCONS_00051996	T
TCONS_00051999	S
TCONS_00052002	T
TCONS_00052005	I
TCONS_00052006	P
TCONS_00052008	E
TCONS_00052008	J
TCONS_00052009	S
TCONS_00052011	S
TCONS_00052014	S
TCONS_00052021	O
TCONS_00052022	G
TCONS_00052025	O
TCONS_00052026	T
TCONS_00052027	S
TCONS_00052029	S
TCONS_00052030	T
TCONS_00052030	V
TCONS_00052031	S
TCONS_00052032	O
TCONS_00052035	U
TCONS_00052036	T
TCONS_00052037	S
TCONS_00052038	S
TCONS_00052039	O
TCONS_00052040	O
TCONS_00052041	O
TCONS_00052043	O
TCONS_00052047	O
TCONS_00052048	O
TCONS_00052050	O
TCONS_00052051	O
TCONS_00052052	O
TCONS_00052055	M
TCONS_00052056	P
TCONS_00052057	T
TCONS_00052058	T
TCONS_00052059	T
TCONS_00052060	S
TCONS_00052064	T
TCONS_00052065	K
TCONS_00052070	T
TCONS_00052071	K
TCONS_00052072	S
TCONS_00052073	U
TCONS_00052074	B
TCONS_00052074	D
TCONS_00052075	O
TCONS_00052076	S
TCONS_00052078	T
TCONS_00052078	V
TCONS_00052079	T
TCONS_00052080	P
TCONS_00052080	T
TCONS_00052083	T
TCONS_00052084	U
TCONS_00052085	G
TCONS_00052085	Q
TCONS_00052087	S
TCONS_00052088	G
TCONS_00052088	Q
TCONS_00052089	G
TCONS_00052089	Q
TCONS_00052091	O
TCONS_00052092	S
TCONS_00052093	K
TCONS_00052096	Z
TCONS_00052097	S
TCONS_00052099	Q
TCONS_00052104	M
TCONS_00052105	G
TCONS_00052106	G
TCONS_00052107	G
TCONS_00052108	G
TCONS_00052109	S
TCONS_00052110	Q
TCONS_00052117	M
TCONS_00052118	G
TCONS_00052119	G
TCONS_00052120	P
TCONS_00052122	P
TCONS_00052126	P
TCONS_00052127	G
TCONS_00052128	G
TCONS_00052129	S
TCONS_00052132	S
TCONS_00052133	S
TCONS_00052137	G
TCONS_00052139	G
TCONS_00052140	G
TCONS_00052142	G
TCONS_00052143	E
TCONS_00052143	G
TCONS_00052144	T
TCONS_00052147	V
TCONS_00052150	L
TCONS_00052151	B
TCONS_00052151	D
TCONS_00052152	T
TCONS_00052153	C
TCONS_00052154	C
TCONS_00052157	D
TCONS_00052160	V
TCONS_00052161	S
TCONS_00052162	L
TCONS_00052163	T
TCONS_00052165	S
TCONS_00052167	S
TCONS_00052168	T
TCONS_00052172	S
TCONS_00052173	D
TCONS_00052175	C
TCONS_00052177	T
TCONS_00052179	T
TCONS_00052180	D
TCONS_00052180	Z
TCONS_00052181	F
TCONS_00052184	F
TCONS_00052185	P
TCONS_00052186	U
TCONS_00052193	C
TCONS_00052194	M
TCONS_00052198	K
TCONS_00052199	U
TCONS_00052200	U
TCONS_00052201	P
TCONS_00052205	F
TCONS_00052206	F
TCONS_00052208	U
TCONS_00052209	U
TCONS_00052215	K
TCONS_00052217	S
TCONS_00052218	D
TCONS_00052218	L
TCONS_00052228	T
TCONS_00052229	T
TCONS_00052231	P
TCONS_00052232	L
TCONS_00052233	S
TCONS_00052234	O
TCONS_00052235	G
TCONS_00052236	G
TCONS_00052238	U
TCONS_00052239	U
TCONS_00052244	S
TCONS_00052251	T
TCONS_00052253	T
TCONS_00052255	T
TCONS_00052257	T
TCONS_00052258	U
TCONS_00052261	C
TCONS_00052265	S
TCONS_00052274	A
TCONS_00052281	S
TCONS_00052284	S
TCONS_00052286	S
TCONS_00052288	Q
TCONS_00052299	S
TCONS_00052300	T
TCONS_00052301	K
TCONS_00052315	L
TCONS_00052316	O
TCONS_00052316	T
TCONS_00052318	S
TCONS_00052319	S
TCONS_00052321	S
TCONS_00052324	T
TCONS_00052326	S
TCONS_00052330	L
TCONS_00052331	L
TCONS_00052333	T
TCONS_00052336	L
TCONS_00052340	T
TCONS_00052347	L
TCONS_00052348	T
TCONS_00052352	S
TCONS_00052353	S
TCONS_00052356	K
TCONS_00052358	U
TCONS_00052359	Q
TCONS_00052362	M
TCONS_00052372	T
TCONS_00052375	T
TCONS_00052377	P
TCONS_00052379	O
TCONS_00052380	T
TCONS_00052381	J
TCONS_00052383	T
TCONS_00052389	O
TCONS_00052392	T
TCONS_00052393	D
TCONS_00052403	L
TCONS_00052404	Z
TCONS_00052406	K
TCONS_00052407	K
TCONS_00052415	S
TCONS_00052420	S
TCONS_00052424	K
TCONS_00052428	S
TCONS_00052429	T
TCONS_00052430	S
TCONS_00052431	S
TCONS_00052433	S
TCONS_00052436	S
TCONS_00052437	B
TCONS_00052438	T
TCONS_00052440	S
TCONS_00052445	O
TCONS_00052450	S
TCONS_00052453	S
TCONS_00052455	S
TCONS_00052456	S
TCONS_00052464	O
TCONS_00052465	S
TCONS_00052470	E
TCONS_00052472	A
TCONS_00052473	I
TCONS_00052474	T
TCONS_00052475	S
TCONS_00052477	S
TCONS_00052478	O
TCONS_00052479	U
TCONS_00052481	S
TCONS_00052483	S
TCONS_00052485	S
TCONS_00052486	S
TCONS_00052493	T
TCONS_00052495	J
TCONS_00052496	L
TCONS_00052497	U
TCONS_00052498	K
TCONS_00052499	T
TCONS_00052500	T
TCONS_00052502	T
TCONS_00052503	E
TCONS_00052504	O
TCONS_00052508	S
TCONS_00052509	G
TCONS_00052512	K
TCONS_00052514	S
TCONS_00052515	H
TCONS_00052518	K
TCONS_00052519	O
TCONS_00052522	S
TCONS_00052523	I
TCONS_00052524	I
TCONS_00052526	I
TCONS_00052527	I
TCONS_00052528	I
TCONS_00052529	U
TCONS_00052540	S
TCONS_00052542	O
TCONS_00052544	C
TCONS_00052549	S
TCONS_00052552	S
TCONS_00052554	T
TCONS_00052555	T
TCONS_00052558	T
TCONS_00052561	S
TCONS_00052572	O
TCONS_00052573	T
TCONS_00052574	L
TCONS_00052580	B
TCONS_00052595	K
TCONS_00052596	P
TCONS_00052596	T
TCONS_00052598	G
TCONS_00052600	S
TCONS_00052601	T
TCONS_00052602	T
TCONS_00052603	T
TCONS_00052605	G
TCONS_00052608	S
TCONS_00052611	T
TCONS_00052612	T
TCONS_00052614	T
TCONS_00052619	T
TCONS_00052620	T
TCONS_00052622	T
TCONS_00052623	T
TCONS_00052624	G
TCONS_00052628	N
TCONS_00052629	D
TCONS_00052633	P
TCONS_00052634	P
TCONS_00052635	P
TCONS_00052636	U
TCONS_00052637	K
TCONS_00052638	T
TCONS_00052640	T
TCONS_00052644	P
TCONS_00052644	T
TCONS_00052646	T
TCONS_00052648	S
TCONS_00052649	S
TCONS_00052651	I
TCONS_00052654	T
TCONS_00052655	S
TCONS_00052656	I
TCONS_00052657	T
TCONS_00052660	T
TCONS_00052670	P
TCONS_00052672	S
TCONS_00052678	W
TCONS_00052698	P
TCONS_00052700	T
TCONS_00052701	P
TCONS_00052702	A
TCONS_00052703	O
TCONS_00052705	J
TCONS_00052707	C
TCONS_00052711	C
TCONS_00052712	P
TCONS_00052713	C
TCONS_00052718	T
TCONS_00052719	T
TCONS_00052721	S
TCONS_00052722	S
TCONS_00052726	S
TCONS_00052728	O
TCONS_00052730	D
TCONS_00052730	L
TCONS_00052732	P
TCONS_00052732	T
TCONS_00052733	P
TCONS_00052733	T
TCONS_00052734	E
TCONS_00052735	G
TCONS_00052736	L
TCONS_00052743	S
TCONS_00052744	I
TCONS_00052745	J
TCONS_00052747	T
TCONS_00052748	P
TCONS_00052748	T
TCONS_00052750	T
TCONS_00052751	T
TCONS_00052753	P
TCONS_00052753	T
TCONS_00052754	T
TCONS_00052757	T
TCONS_00052758	U
TCONS_00052759	U
TCONS_00052759	Y
TCONS_00052761	T
TCONS_00052764	T
TCONS_00052765	T
TCONS_00052769	O
TCONS_00052771	L
TCONS_00052773	J
TCONS_00052774	S
TCONS_00052775	E
TCONS_00052777	S
TCONS_00052779	T
TCONS_00052780	T
TCONS_00052781	T
TCONS_00052782	I
TCONS_00052783	O
TCONS_00052784	O
TCONS_00052785	O
TCONS_00052786	S
TCONS_00052787	O
TCONS_00052789	O
TCONS_00052793	L
TCONS_00052795	T
TCONS_00052796	T
TCONS_00052798	O
TCONS_00052805	O
TCONS_00052808	O
TCONS_00052810	L
TCONS_00052812	K
TCONS_00052813	S
TCONS_00052817	E
TCONS_00052821	S
TCONS_00052824	T
TCONS_00052825	I
TCONS_00052829	P
TCONS_00052829	T
TCONS_00052830	G
TCONS_00052831	P
TCONS_00052831	T
TCONS_00052832	T
TCONS_00052835	S
TCONS_00052837	O
TCONS_00052838	A
TCONS_00052839	Q
TCONS_00052840	Q
TCONS_00052844	B
TCONS_00052844	K
TCONS_00052848	F
TCONS_00052849	G
TCONS_00052851	E
TCONS_00052855	G
TCONS_00052856	O
TCONS_00052857	J
TCONS_00052861	Z
TCONS_00052864	U
TCONS_00052865	T
TCONS_00052866	T
TCONS_00052869	S
TCONS_00052872	S
TCONS_00052873	S
TCONS_00052874	T
TCONS_00052874	V
TCONS_00052875	P
TCONS_00052875	T
TCONS_00052883	O
TCONS_00052890	J
TCONS_00052892	T
TCONS_00052893	N
TCONS_00052895	L
TCONS_00052896	U
TCONS_00052897	S
TCONS_00052898	T
TCONS_00052900	N
TCONS_00052901	Q
TCONS_00052902	Q
TCONS_00052903	Q
TCONS_00052904	Q
TCONS_00052905	Q
TCONS_00052906	L
TCONS_00052907	T
TCONS_00052907	V
TCONS_00052908	S
TCONS_00052910	S
TCONS_00052911	C
TCONS_00052913	I
TCONS_00052916	K
TCONS_00052918	S
TCONS_00052919	S
TCONS_00052923	K
TCONS_00052926	W
TCONS_00052938	T
TCONS_00052940	S
TCONS_00052942	L
TCONS_00052944	T
TCONS_00052945	B
TCONS_00052945	K
TCONS_00052947	T
TCONS_00052948	T
TCONS_00052950	T
TCONS_00052951	T
TCONS_00052955	S
TCONS_00052956	P
TCONS_00052957	M
TCONS_00052958	T
TCONS_00052963	E
TCONS_00052964	S
TCONS_00052965	I
TCONS_00052966	S
TCONS_00052967	S
TCONS_00052968	U
TCONS_00052970	I
TCONS_00052971	I
TCONS_00052972	T
TCONS_00052973	L
TCONS_00052974	K
TCONS_00052975	O
TCONS_00052977	G
TCONS_00052980	T
TCONS_00052983	W
TCONS_00052984	T
TCONS_00052985	G
TCONS_00052987	T
TCONS_00052989	T
TCONS_00052990	T
TCONS_00052991	T
TCONS_00052992	K
TCONS_00052995	S
TCONS_00052999	S
TCONS_00053000	E
TCONS_00053004	J
TCONS_00053005	O
TCONS_00053006	O
TCONS_00053007	P
TCONS_00053008	S
TCONS_00053009	T
TCONS_00053010	S
TCONS_00053011	A
TCONS_00053016	T
TCONS_00053017	T
TCONS_00053018	T
TCONS_00053019	T
TCONS_00053021	O
TCONS_00053023	T
TCONS_00053025	S
TCONS_00053026	O
TCONS_00053027	T
TCONS_00053028	T
TCONS_00053029	S
TCONS_00053037	G
TCONS_00053038	S
TCONS_00053042	C
TCONS_00053043	D
TCONS_00053044	S
TCONS_00053045	T
TCONS_00053046	O
TCONS_00053046	T
TCONS_00053047	S
TCONS_00053048	O
TCONS_00053048	T
TCONS_00053049	T
TCONS_00053050	T
TCONS_00053051	T
TCONS_00053053	T
TCONS_00053054	U
TCONS_00053055	U
TCONS_00053056	O
TCONS_00053057	O
TCONS_00053058	T
TCONS_00053059	T
TCONS_00053061	T
TCONS_00053062	O
TCONS_00053063	O
TCONS_00053064	P
TCONS_00053066	T
TCONS_00053067	O
TCONS_00053068	O
TCONS_00053069	O
TCONS_00053070	O
TCONS_00053071	S
TCONS_00053072	O
TCONS_00053073	T
TCONS_00053075	Q
TCONS_00053076	S
TCONS_00053077	Q
TCONS_00053078	G
TCONS_00053079	G
TCONS_00053081	S
TCONS_00053084	C
TCONS_00053085	D
TCONS_00053087	S
TCONS_00053088	S
TCONS_00053089	S
TCONS_00053090	O
TCONS_00053090	T
TCONS_00053091	O
TCONS_00053091	T
TCONS_00053093	T
TCONS_00053095	T
TCONS_00053097	U
TCONS_00053098	U
TCONS_00053099	O
TCONS_00053100	O
TCONS_00053102	M
TCONS_00053103	T
TCONS_00053104	T
TCONS_00053105	O
TCONS_00053106	O
TCONS_00053107	P
TCONS_00053109	T
TCONS_00053110	S
TCONS_00053112	U
TCONS_00053113	U
TCONS_00053118	U
TCONS_00053122	P
TCONS_00053130	N
TCONS_00053131	N
TCONS_00053132	S
TCONS_00053134	S
TCONS_00053135	P
TCONS_00053135	T
TCONS_00053138	T
TCONS_00053142	O
TCONS_00053143	T
TCONS_00053144	T
TCONS_00053146	P
TCONS_00053147	S
TCONS_00053148	T
TCONS_00053150	I
TCONS_00053152	T
TCONS_00053154	G
TCONS_00053154	O
TCONS_00053156	I
TCONS_00053158	I
TCONS_00053159	I
TCONS_00053161	S
TCONS_00053162	A
