GENE.OFUSG00006.1~~OFUSG00006.1	OFUSG00006.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24931.1~~OFUSG24931.1	OFUSG24931.1.p1
GENE.OFUSG24932.1~~OFUSG24932.1	OFUSG24932.1.p1
GENE.OFUSG24934.1~~OFUSG24934.1	OFUSG24934.1.p1
GENE.OFUSG24952.1~~OFUSG24952.1	OFUSG24952.1.p1
GENE.OFUSG24984.1~~OFUSG24984.1	OFUSG24984.1.p1
GENE.OFUSG24994.1~~OFUSG24994.1	OFUSG24994.1.p1
GENE.OFUSG25016.1~~OFUSG25016.1	OFUSG25016.1.p1
GENE.OFUSG25018.1~~OFUSG25018.1	OFUSG25018.1.p1
GENE.OFUSG25024.1~~OFUSG25024.1	OFUSG25024.1.p1
GENE.OFUSG25025.1~~OFUSG25025.1	OFUSG25025.1.p1
GENE.OFUSG25027.1~~OFUSG25027.1	OFUSG25027.1.p1
GENE.OFUSG25028.1~~OFUSG25028.1	OFUSG25028.1.p1
GENE.OFUSG25030.1~~OFUSG25030.1	OFUSG25030.1.p1
GENE.OFUSG25030.1~~OFUSG25030.1	OFUSG25030.1.p1
GENE.OFUSG25030.1~~OFUSG25030.1	OFUSG25030.1.p1
GENE.OFUSG25035.1~~OFUSG25035.1	OFUSG25035.1.p1
GENE.OFUSG25040.1~~OFUSG25040.1	OFUSG25040.1.p1
GENE.OFUSG25047.1~~OFUSG25047.1	OFUSG25047.1.p1
GENE.OFUSG25056.2~~OFUSG25056.2	OFUSG25056.2.p1
GENE.OFUSG25057.1~~OFUSG25057.1	OFUSG25057.1.p1
GENE.OFUSG25059.1~~OFUSG25059.1	OFUSG25059.1.p1
GENE.OFUSG25060.1~~OFUSG25060.1	OFUSG25060.1.p1
GENE.OFUSG25061.1~~OFUSG25061.1	OFUSG25061.1.p1
GENE.OFUSG25066.1~~OFUSG25066.1	OFUSG25066.1.p1
GENE.OFUSG25069.1~~OFUSG25069.1	OFUSG25069.1.p1
GENE.OFUSG25074.1~~OFUSG25074.1	OFUSG25074.1.p1
GENE.OFUSG25078.1~~OFUSG25078.1	OFUSG25078.1.p1
GENE.OFUSG25081.1~~OFUSG25081.1	OFUSG25081.1.p1
GENE.OFUSG25086.1~~OFUSG25086.1	OFUSG25086.1.p1
GENE.OFUSG25088.1~~OFUSG25088.1	OFUSG25088.1.p1
GENE.OFUSG25092.1~~OFUSG25092.1	OFUSG25092.1.p1
GENE.OFUSG25094.1~~OFUSG25094.1	OFUSG25094.1.p1
GENE.OFUSG25095.1~~OFUSG25095.1	OFUSG25095.1.p1
GENE.OFUSG25098.1~~OFUSG25098.1	OFUSG25098.1.p1
GENE.OFUSG25100.1~~OFUSG25100.1	OFUSG25100.1.p1
GENE.OFUSG25106.1~~OFUSG25106.1	OFUSG25106.1.p1
GENE.OFUSG25107.1~~OFUSG25107.1	OFUSG25107.1.p1
GENE.OFUSG25108.1~~OFUSG25108.1	OFUSG25108.1.p1
GENE.OFUSG25114.1~~OFUSG25114.1	OFUSG25114.1.p1
GENE.OFUSG25115.1~~OFUSG25115.1	OFUSG25115.1.p1
GENE.OFUSG25118.1~~OFUSG25118.1	OFUSG25118.1.p1
GENE.OFUSG25130.1~~OFUSG25130.1	OFUSG25130.1.p1
GENE.OFUSG25132.1~~OFUSG25132.1	OFUSG25132.1.p1
GENE.OFUSG25146.1~~OFUSG25146.1	OFUSG25146.1.p1
GENE.OFUSG25150.1~~OFUSG25150.1	OFUSG25150.1.p1
GENE.OFUSG25152.1~~OFUSG25152.1	OFUSG25152.1.p1
GENE.OFUSG25153.1~~OFUSG25153.1	OFUSG25153.1.p1
GENE.OFUSG25160.1~~OFUSG25160.1	OFUSG25160.1.p1
GENE.OFUSG25176.1~~OFUSG25176.1	OFUSG25176.1.p1
GENE.OFUSG25179.1~~OFUSG25179.1	OFUSG25179.1.p1
GENE.OFUSG25180.1~~OFUSG25180.1	OFUSG25180.1.p1
GENE.OFUSG25182.1~~OFUSG25182.1	OFUSG25182.1.p1
GENE.OFUSG25187.1~~OFUSG25187.1	OFUSG25187.1.p1
GENE.OFUSG25188.1~~OFUSG25188.1	OFUSG25188.1.p1
GENE.OFUSG25196.1~~OFUSG25196.1	OFUSG25196.1.p1
GENE.OFUSG25199.1~~OFUSG25199.1	OFUSG25199.1.p1
GENE.OFUSG25199.1~~OFUSG25199.1	OFUSG25199.1.p1
GENE.OFUSG25201.1~~OFUSG25201.1	OFUSG25201.1.p1
GENE.OFUSG25201.1~~OFUSG25201.1	OFUSG25201.1.p1
GENE.OFUSG25203.1~~OFUSG25203.1	OFUSG25203.1.p1
GENE.OFUSG25203.1~~OFUSG25203.1	OFUSG25203.1.p1
GENE.OFUSG25203.1~~OFUSG25203.1	OFUSG25203.1.p1
GENE.OFUSG25210.1~~OFUSG25210.1	OFUSG25210.1.p1
GENE.OFUSG25214.1~~OFUSG25214.1	OFUSG25214.1.p1
GENE.OFUSG25215.1~~OFUSG25215.1	OFUSG25215.1.p1
GENE.OFUSG25219.1~~OFUSG25219.1	OFUSG25219.1.p1
GENE.OFUSG25219.1~~OFUSG25219.1	OFUSG25219.1.p1
GENE.OFUSG25219.1~~OFUSG25219.1	OFUSG25219.1.p1
GENE.OFUSG25221.1~~OFUSG25221.1	OFUSG25221.1.p1
GENE.OFUSG25222.1~~OFUSG25222.1	OFUSG25222.1.p1
GENE.OFUSG25223.1~~OFUSG25223.1	OFUSG25223.1.p1
GENE.OFUSG25229.1~~OFUSG25229.1	OFUSG25229.1.p1
GENE.OFUSG25229.1~~OFUSG25229.1	OFUSG25229.1.p1
GENE.OFUSG25229.1~~OFUSG25229.1	OFUSG25229.1.p1
GENE.OFUSG25233.1~~OFUSG25233.1	OFUSG25233.1.p1
GENE.OFUSG25234.1~~OFUSG25234.1	OFUSG25234.1.p1
GENE.OFUSG25235.1~~OFUSG25235.1	OFUSG25235.1.p1
GENE.OFUSG25240.1~~OFUSG25240.1	OFUSG25240.1.p1
GENE.OFUSG25240.1~~OFUSG25240.1	OFUSG25240.1.p1
GENE.OFUSG25240.1~~OFUSG25240.1	OFUSG25240.1.p1
GENE.OFUSG25240.1~~OFUSG25240.1	OFUSG25240.1.p1
GENE.OFUSG25240.1~~OFUSG25240.1	OFUSG25240.1.p1
GENE.OFUSG25240.1~~OFUSG25240.1	OFUSG25240.1.p1
GENE.OFUSG25244.2~~OFUSG25244.2	OFUSG25244.2.p1
GENE.OFUSG25246.1~~OFUSG25246.1	OFUSG25246.1.p1
GENE.OFUSG25249.1~~OFUSG25249.1	OFUSG25249.1.p2
GENE.OFUSG25255.1~~OFUSG25255.1	OFUSG25255.1.p1
GENE.OFUSG25256.1~~OFUSG25256.1	OFUSG25256.1.p1
GENE.OFUSG25265.1~~OFUSG25265.1	OFUSG25265.1.p1
GENE.OFUSG25280.1~~OFUSG25280.1	OFUSG25280.1.p1
GENE.OFUSG25281.1~~OFUSG25281.1	OFUSG25281.1.p1
GENE.OFUSG25283.1~~OFUSG25283.1	OFUSG25283.1.p1
GENE.OFUSG25284.1~~OFUSG25284.1	OFUSG25284.1.p1
GENE.OFUSG25285.1~~OFUSG25285.1	OFUSG25285.1.p1
GENE.OFUSG25285.1~~OFUSG25285.1	OFUSG25285.1.p1
GENE.OFUSG25285.1~~OFUSG25285.1	OFUSG25285.1.p1
GENE.OFUSG25285.1~~OFUSG25285.1	OFUSG25285.1.p1
GENE.OFUSG25285.1~~OFUSG25285.1	OFUSG25285.1.p1
GENE.OFUSG25287.1~~OFUSG25287.1	OFUSG25287.1.p1
GENE.OFUSG25288.1~~OFUSG25288.1	OFUSG25288.1.p1
GENE.OFUSG25301.1~~OFUSG25301.1	OFUSG25301.1.p1
GENE.OFUSG25331.1~~OFUSG25331.1	OFUSG25331.1.p1
GENE.OFUSG25331.1~~OFUSG25331.1	OFUSG25331.1.p1
GENE.OFUSG25331.1~~OFUSG25331.1	OFUSG25331.1.p1
GENE.OFUSG25331.1~~OFUSG25331.1	OFUSG25331.1.p1
GENE.OFUSG25340.1~~OFUSG25340.1	OFUSG25340.1.p1
GENE.OFUSG25341.1~~OFUSG25341.1	OFUSG25341.1.p1
GENE.OFUSG25344.1~~OFUSG25344.1	OFUSG25344.1.p1
GENE.OFUSG25347.1~~OFUSG25347.1	OFUSG25347.1.p1
GENE.OFUSG25355.1~~OFUSG25355.1	OFUSG25355.1.p1
GENE.OFUSG25361.1~~OFUSG25361.1	OFUSG25361.1.p1
GENE.OFUSG25361.1~~OFUSG25361.1	OFUSG25361.1.p1
GENE.OFUSG25361.1~~OFUSG25361.1	OFUSG25361.1.p1
GENE.OFUSG25361.1~~OFUSG25361.1	OFUSG25361.1.p1
GENE.OFUSG25366.1~~OFUSG25366.1	OFUSG25366.1.p1
GENE.OFUSG25367.1~~OFUSG25367.1	OFUSG25367.1.p1
GENE.OFUSG25367.1~~OFUSG25367.1	OFUSG25367.1.p1
GENE.OFUSG25370.1~~OFUSG25370.1	OFUSG25370.1.p1
GENE.OFUSG25370.1~~OFUSG25370.1	OFUSG25370.1.p1
GENE.OFUSG25370.1~~OFUSG25370.1	OFUSG25370.1.p1
GENE.OFUSG25370.1~~OFUSG25370.1	OFUSG25370.1.p1
GENE.OFUSG25374.2~~OFUSG25374.2	OFUSG25374.2.p1
GENE.OFUSG25375.1~~OFUSG25375.1	OFUSG25375.1.p1
GENE.OFUSG25387.1~~OFUSG25387.1	OFUSG25387.1.p1
GENE.OFUSG25402.1~~OFUSG25402.1	OFUSG25402.1.p1
GENE.OFUSG25421.1~~OFUSG25421.1	OFUSG25421.1.p1
GENE.OFUSG25424.1~~OFUSG25424.1	OFUSG25424.1.p1
GENE.OFUSG25427.1~~OFUSG25427.1	OFUSG25427.1.p1
GENE.OFUSG25431.1~~OFUSG25431.1	OFUSG25431.1.p1
GENE.OFUSG25436.1~~OFUSG25436.1	OFUSG25436.1.p1
GENE.OFUSG25441.1~~OFUSG25441.1	OFUSG25441.1.p1
GENE.OFUSG25444.1~~OFUSG25444.1	OFUSG25444.1.p1
GENE.OFUSG25446.1~~OFUSG25446.1	OFUSG25446.1.p1
GENE.OFUSG25454.1~~OFUSG25454.1	OFUSG25454.1.p1
GENE.OFUSG25456.1~~OFUSG25456.1	OFUSG25456.1.p1
GENE.OFUSG25460.1~~OFUSG25460.1	OFUSG25460.1.p1
GENE.OFUSG25462.1~~OFUSG25462.1	OFUSG25462.1.p1
GENE.OFUSG25464.1~~OFUSG25464.1	OFUSG25464.1.p1
GENE.OFUSG25471.1~~OFUSG25471.1	OFUSG25471.1.p1
GENE.OFUSG25472.1~~OFUSG25472.1	OFUSG25472.1.p1
GENE.OFUSG25488.1~~OFUSG25488.1	OFUSG25488.1.p1
GENE.OFUSG25493.1~~OFUSG25493.1	OFUSG25493.1.p1
GENE.OFUSG25493.1~~OFUSG25493.1	OFUSG25493.1.p1
GENE.OFUSG25493.1~~OFUSG25493.1	OFUSG25493.1.p1
GENE.OFUSG25493.1~~OFUSG25493.1	OFUSG25493.1.p1
GENE.OFUSG25493.1~~OFUSG25493.1	OFUSG25493.1.p1
GENE.OFUSG25493.1~~OFUSG25493.1	OFUSG25493.1.p1
GENE.OFUSG25493.1~~OFUSG25493.1	OFUSG25493.1.p1
GENE.OFUSG25493.1~~OFUSG25493.1	OFUSG25493.1.p1
GENE.OFUSG25493.1~~OFUSG25493.1	OFUSG25493.1.p1
GENE.OFUSG25493.1~~OFUSG25493.1	OFUSG25493.1.p1
GENE.OFUSG25493.1~~OFUSG25493.1	OFUSG25493.1.p1
GENE.OFUSG25496.1~~OFUSG25496.1	OFUSG25496.1.p1
GENE.OFUSG25500.1~~OFUSG25500.1	OFUSG25500.1.p1
GENE.OFUSG25501.1~~OFUSG25501.1	OFUSG25501.1.p1
GENE.OFUSG25502.1~~OFUSG25502.1	OFUSG25502.1.p1
GENE.OFUSG25503.1~~OFUSG25503.1	OFUSG25503.1.p1
GENE.OFUSG25504.1~~OFUSG25504.1	OFUSG25504.1.p1
GENE.OFUSG25505.1~~OFUSG25505.1	OFUSG25505.1.p1
GENE.OFUSG25511.1~~OFUSG25511.1	OFUSG25511.1.p1
GENE.OFUSG25512.1~~OFUSG25512.1	OFUSG25512.1.p1
GENE.OFUSG25512.1~~OFUSG25512.1	OFUSG25512.1.p1
GENE.OFUSG25520.1~~OFUSG25520.1	OFUSG25520.1.p1
GENE.OFUSG25522.1~~OFUSG25522.1	OFUSG25522.1.p1
GENE.OFUSG25522.1~~OFUSG25522.1	OFUSG25522.1.p1
GENE.OFUSG25523.1~~OFUSG25523.1	OFUSG25523.1.p1
GENE.OFUSG25525.1~~OFUSG25525.1	OFUSG25525.1.p1
GENE.OFUSG25531.1~~OFUSG25531.1	OFUSG25531.1.p1
GENE.OFUSG25533.1~~OFUSG25533.1	OFUSG25533.1.p1
GENE.OFUSG25536.1~~OFUSG25536.1	OFUSG25536.1.p1
GENE.OFUSG25537.1~~OFUSG25537.1	OFUSG25537.1.p1
GENE.OFUSG25537.1~~OFUSG25537.1	OFUSG25537.1.p1
GENE.OFUSG25537.1~~OFUSG25537.1	OFUSG25537.1.p1
GENE.OFUSG25537.1~~OFUSG25537.1	OFUSG25537.1.p1
GENE.OFUSG25537.1~~OFUSG25537.1	OFUSG25537.1.p1
GENE.OFUSG25541.1~~OFUSG25541.1	OFUSG25541.1.p1
GENE.OFUSG25541.1~~OFUSG25541.1	OFUSG25541.1.p1
GENE.OFUSG25541.1~~OFUSG25541.1	OFUSG25541.1.p1
GENE.OFUSG25541.1~~OFUSG25541.1	OFUSG25541.1.p1
GENE.OFUSG25541.1~~OFUSG25541.1	OFUSG25541.1.p1
GENE.OFUSG25544.1~~OFUSG25544.1	OFUSG25544.1.p1
GENE.OFUSG25545.1~~OFUSG25545.1	OFUSG25545.1.p1
GENE.OFUSG25547.1~~OFUSG25547.1	OFUSG25547.1.p1
GENE.OFUSG25548.1~~OFUSG25548.1	OFUSG25548.1.p1
GENE.OFUSG25549.1~~OFUSG25549.1	OFUSG25549.1.p1
GENE.OFUSG25549.1~~OFUSG25549.1	OFUSG25549.1.p1
GENE.OFUSG25549.1~~OFUSG25549.1	OFUSG25549.1.p1
GENE.OFUSG25549.1~~OFUSG25549.1	OFUSG25549.1.p1
GENE.OFUSG25549.1~~OFUSG25549.1	OFUSG25549.1.p1
GENE.OFUSG25549.1~~OFUSG25549.1	OFUSG25549.1.p1
GENE.OFUSG25549.1~~OFUSG25549.1	OFUSG25549.1.p1
GENE.OFUSG25549.1~~OFUSG25549.1	OFUSG25549.1.p1
GENE.OFUSG25549.1~~OFUSG25549.1	OFUSG25549.1.p1
GENE.OFUSG25549.1~~OFUSG25549.1	OFUSG25549.1.p1
GENE.OFUSG25549.1~~OFUSG25549.1	OFUSG25549.1.p1
GENE.OFUSG25549.1~~OFUSG25549.1	OFUSG25549.1.p1
GENE.OFUSG25549.1~~OFUSG25549.1	OFUSG25549.1.p1
GENE.OFUSG25553.1~~OFUSG25553.1	OFUSG25553.1.p1
GENE.OFUSG25555.1~~OFUSG25555.1	OFUSG25555.1.p1
GENE.OFUSG25556.1~~OFUSG25556.1	OFUSG25556.1.p1
GENE.OFUSG25572.1~~OFUSG25572.1	OFUSG25572.1.p1
GENE.OFUSG25574.1~~OFUSG25574.1	OFUSG25574.1.p1
GENE.OFUSG25575.1~~OFUSG25575.1	OFUSG25575.1.p1
GENE.OFUSG25578.1~~OFUSG25578.1	OFUSG25578.1.p1
GENE.OFUSG25580.1~~OFUSG25580.1	OFUSG25580.1.p1
GENE.OFUSG25588.1~~OFUSG25588.1	OFUSG25588.1.p1
GENE.OFUSG25595.1~~OFUSG25595.1	OFUSG25595.1.p1
GENE.OFUSG25596.1~~OFUSG25596.1	OFUSG25596.1.p1
GENE.OFUSG25598.1~~OFUSG25598.1	OFUSG25598.1.p1
GENE.OFUSG25598.1~~OFUSG25598.1	OFUSG25598.1.p1
GENE.OFUSG25598.1~~OFUSG25598.1	OFUSG25598.1.p1
GENE.OFUSG25598.1~~OFUSG25598.1	OFUSG25598.1.p1
GENE.OFUSG25598.1~~OFUSG25598.1	OFUSG25598.1.p1
GENE.OFUSG25601.4~~OFUSG25601.4	OFUSG25601.4.p1
GENE.OFUSG25606.1~~OFUSG25606.1	OFUSG25606.1.p1
GENE.OFUSG25608.1~~OFUSG25608.1	OFUSG25608.1.p1
GENE.OFUSG25609.1~~OFUSG25609.1	OFUSG25609.1.p1
GENE.OFUSG25610.2~~OFUSG25610.2	OFUSG25610.2.p1
GENE.OFUSG25611.1~~OFUSG25611.1	OFUSG25611.1.p1
GENE.OFUSG25622.5~~OFUSG25622.5	OFUSG25622.5.p1
GENE.OFUSG25626.1~~OFUSG25626.1	OFUSG25626.1.p1
GENE.OFUSG25627.1~~OFUSG25627.1	OFUSG25627.1.p1
GENE.OFUSG25634.1~~OFUSG25634.1	OFUSG25634.1.p1
GENE.OFUSG25637.1~~OFUSG25637.1	OFUSG25637.1.p1
GENE.OFUSG25638.1~~OFUSG25638.1	OFUSG25638.1.p1
GENE.OFUSG25659.1~~OFUSG25659.1	OFUSG25659.1.p1
GENE.OFUSG25666.1~~OFUSG25666.1	OFUSG25666.1.p1
GENE.OFUSG25667.1~~OFUSG25667.1	OFUSG25667.1.p1
GENE.OFUSG25669.1~~OFUSG25669.1	OFUSG25669.1.p1
GENE.OFUSG25677.1~~OFUSG25677.1	OFUSG25677.1.p1
GENE.OFUSG25686.1~~OFUSG25686.1	OFUSG25686.1.p1
GENE.OFUSG25694.1~~OFUSG25694.1	OFUSG25694.1.p1
GENE.OFUSG25694.1~~OFUSG25694.1	OFUSG25694.1.p1
GENE.OFUSG25695.1~~OFUSG25695.1	OFUSG25695.1.p1
GENE.OFUSG25696.1~~OFUSG25696.1	OFUSG25696.1.p1
GENE.OFUSG25697.1~~OFUSG25697.1	OFUSG25697.1.p1
GENE.OFUSG25699.1~~OFUSG25699.1	OFUSG25699.1.p1
GENE.OFUSG25715.1~~OFUSG25715.1	OFUSG25715.1.p1
GENE.OFUSG25715.1~~OFUSG25715.1	OFUSG25715.1.p1
GENE.OFUSG25738.1~~OFUSG25738.1	OFUSG25738.1.p1
GENE.OFUSG25750.1~~OFUSG25750.1	OFUSG25750.1.p1
GENE.OFUSG25751.1~~OFUSG25751.1	OFUSG25751.1.p1
GENE.OFUSG25754.1~~OFUSG25754.1	OFUSG25754.1.p1
GENE.OFUSG25755.1~~OFUSG25755.1	OFUSG25755.1.p1
GENE.OFUSG25757.1~~OFUSG25757.1	OFUSG25757.1.p1
GENE.OFUSG25764.1~~OFUSG25764.1	OFUSG25764.1.p1
GENE.OFUSG25767.1~~OFUSG25767.1	OFUSG25767.1.p1
GENE.OFUSG25780.1~~OFUSG25780.1	OFUSG25780.1.p1
GENE.OFUSG25780.1~~OFUSG25780.1	OFUSG25780.1.p1
GENE.OFUSG25792.1~~OFUSG25792.1	OFUSG25792.1.p1
GENE.OFUSG25793.1~~OFUSG25793.1	OFUSG25793.1.p1
GENE.OFUSG25798.1~~OFUSG25798.1	OFUSG25798.1.p1
GENE.OFUSG25804.1~~OFUSG25804.1	OFUSG25804.1.p1
GENE.OFUSG25804.1~~OFUSG25804.1	OFUSG25804.1.p1
GENE.OFUSG25804.1~~OFUSG25804.1	OFUSG25804.1.p1
GENE.OFUSG25812.1~~OFUSG25812.1	OFUSG25812.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25821.1~~OFUSG25821.1	OFUSG25821.1.p1
GENE.OFUSG25827.1~~OFUSG25827.1	OFUSG25827.1.p1
GENE.OFUSG25831.1~~OFUSG25831.1	OFUSG25831.1.p1
GENE.OFUSG25832.1~~OFUSG25832.1	OFUSG25832.1.p1
GENE.OFUSG25841.1~~OFUSG25841.1	OFUSG25841.1.p1
GENE.OFUSG25841.1~~OFUSG25841.1	OFUSG25841.1.p1
GENE.OFUSG25870.1~~OFUSG25870.1	OFUSG25870.1.p1
GENE.OFUSG25870.1~~OFUSG25870.1	OFUSG25870.1.p1
GENE.OFUSG25871.1~~OFUSG25871.1	OFUSG25871.1.p1
GENE.OFUSG25871.1~~OFUSG25871.1	OFUSG25871.1.p1
GENE.OFUSG25871.1~~OFUSG25871.1	OFUSG25871.1.p1
GENE.OFUSG25871.1~~OFUSG25871.1	OFUSG25871.1.p1
GENE.OFUSG25871.1~~OFUSG25871.1	OFUSG25871.1.p1
GENE.OFUSG25871.1~~OFUSG25871.1	OFUSG25871.1.p1
GENE.OFUSG25871.1~~OFUSG25871.1	OFUSG25871.1.p1
GENE.OFUSG25871.1~~OFUSG25871.1	OFUSG25871.1.p1
GENE.OFUSG25871.1~~OFUSG25871.1	OFUSG25871.1.p1
GENE.OFUSG25871.1~~OFUSG25871.1	OFUSG25871.1.p1
GENE.OFUSG25871.1~~OFUSG25871.1	OFUSG25871.1.p1
