AENJA_00004	OFUSG05380.1
AENJA_23869	OFUSG20548.1
AENJA_23872	OFUSG11580.1
AENJA_23876	OFUSG21754.1
AENJA_23881	OFUSG03465.1
AENJA_23883	OFUSG25467.1
AENJA_23886	OFUSG24914.1
AENJA_23887	OFUSG00927.1
AENJA_23888	OFUSG14465.1
AENJA_23906	OFUSG18727.1
AENJA_23907	OFUSG19024.1
AENJA_23909	OFUSG06790.1
AENJA_23910	OFUSG06769.1
AENJA_23912	OFUSG18928.1
AENJA_23914	OFUSG25412.1
AENJA_23930	OFUSG03113.1
AENJA_23962	OFUSG08713.1
AENJA_23963	OFUSG09220.1
AENJA_23967	OFUSG08569.1
AENJA_23970	OFUSG09155.1
AENJA_23980	OFUSG02163.1
AENJA_23980	OFUSG24208.1
AENJA_23983	OFUSG16156.1
AENJA_23984	OFUSG16157.1
AENJA_23992	OFUSG17196.1
AENJA_24002	OFUSG06780.1
AENJA_24003	OFUSG06780.1
AENJA_24036	OFUSG24194.1
AENJA_24037	OFUSG15007.1
AENJA_24043	OFUSG05239.1
AENJA_24048	OFUSG20365.1
AENJA_24075	OFUSG25061.1
AENJA_24077	OFUSG12181.1
AENJA_24093	OFUSG17268.1
AENJA_24111	OFUSG19855.1
AENJA_24127	OFUSG09671.1
AENJA_24135	OFUSG07524.1
AENJA_24147	OFUSG03866.1
AENJA_24151	OFUSG16213.1
AENJA_24152	OFUSG04172.1
AENJA_24153	OFUSG16759.1
AENJA_24177	OFUSG05991.1
AENJA_24184	OFUSG19342.1
AENJA_24189	OFUSG01347.1
AENJA_24196	OFUSG04751.1
AENJA_24202	OFUSG20822.1
AENJA_24203	OFUSG04978.1
AENJA_24204	OFUSG22793.1
AENJA_24225	OFUSG13432.1
AENJA_24226	OFUSG03188.1
AENJA_24226	OFUSG03208.1
AENJA_24226	OFUSG03403.1
AENJA_24226	OFUSG14494.1
AENJA_24226	OFUSG22547.1
AENJA_24227	OFUSG19169.1
AENJA_24228	OFUSG23415.1
AENJA_24255	OFUSG10603.1
AENJA_24257	OFUSG17479.1
AENJA_24258	OFUSG10052.1
AENJA_24261	OFUSG17139.1
AENJA_24261	OFUSG17140.1
AENJA_24272	OFUSG14155.1
AENJA_24273	OFUSG13809.1
AENJA_24293	OFUSG11066.1
AENJA_24294	OFUSG00906.1
AENJA_24297	OFUSG26631.1
AENJA_24299	OFUSG03364.1
AENJA_24300	OFUSG07526.1
AENJA_24301	OFUSG23585.1
AENJA_24301	OFUSG23587.1
AENJA_24302	OFUSG21273.1
AENJA_24304	OFUSG18570.1
AENJA_24308	OFUSG16640.1
AENJA_24319	OFUSG00341.1
AENJA_24319	OFUSG00596.1
AENJA_24334	OFUSG19790.1
AENJA_24350	OFUSG05456.1
AENJA_24351	OFUSG12449.1
AENJA_24354	OFUSG13027.1
AENJA_24359	OFUSG19350.1
AENJA_24360	OFUSG15606.1
AENJA_24363	OFUSG06200.1
AENJA_24364	OFUSG05666.1
AENJA_24368	OFUSG03641.1
AENJA_24369	OFUSG05939.1
AENJA_24370	OFUSG19454.1
AENJA_24383	OFUSG00286.3
AENJA_24385	OFUSG04159.1
AENJA_24386	OFUSG16223.1
AENJA_24387	OFUSG08003.1
AENJA_24392	OFUSG23535.1
AENJA_24393	OFUSG13501.1
AENJA_24408	OFUSG19704.1
AENJA_24409	OFUSG03209.1
AENJA_24409	OFUSG03852.1
AENJA_24416	OFUSG16581.1
AENJA_24423	OFUSG01669.1
AENJA_24424	OFUSG01564.1
AENJA_24428	OFUSG00174.1
AENJA_24429	OFUSG04504.1
AENJA_24441	OFUSG25793.1
AENJA_24444	OFUSG20536.1
AENJA_24458	OFUSG05071.1
AENJA_24461	OFUSG22787.1
AENJA_24466	OFUSG21161.1
AENJA_24469	OFUSG23463.1
AENJA_24473	OFUSG16892.1
AENJA_24474	OFUSG08251.1
AENJA_24479	OFUSG19400.1
AENJA_24480	OFUSG18765.1
AENJA_24484	OFUSG18769.1
AENJA_24491	OFUSG20448.1
AENJA_24492	OFUSG20448.1
AENJA_24496	OFUSG03948.1
AENJA_24516	OFUSG25404.1
AENJA_24523	OFUSG00731.1
AENJA_24523	OFUSG00733.1
AENJA_24523	OFUSG19038.1
AENJA_24523	OFUSG19039.1
AENJA_24523	OFUSG19040.1
AENJA_24528	OFUSG07066.1
AENJA_24530	OFUSG21440.1
AENJA_24558	OFUSG04958.1
AENJA_24558	OFUSG23750.1
AENJA_24560	OFUSG07896.1
AENJA_24562	OFUSG17066.1
AENJA_24563	OFUSG15843.1
AENJA_24565	OFUSG13218.1
AENJA_24567	OFUSG04845.1
AENJA_24567	OFUSG11503.1
AENJA_24567	OFUSG24568.1
AENJA_24573	OFUSG00116.1
AENJA_24577	OFUSG01119.1
AENJA_24578	OFUSG00413.1
AENJA_24579	OFUSG01478.1
AENJA_24580	OFUSG01468.1
AENJA_24580	OFUSG10735.1
AENJA_24580	OFUSG17727.1
AENJA_24580	OFUSG17729.1
AENJA_24580	OFUSG18275.1
AENJA_24580	OFUSG20360.1
AENJA_24580	OFUSG20362.1
AENJA_24583	OFUSG05328.1
AENJA_24586	OFUSG07216.1
AENJA_24586	OFUSG09774.1
AENJA_24586	OFUSG18314.1
AENJA_24586	OFUSG18750.1
AENJA_24586	OFUSG20706.1
AENJA_24586	OFUSG21793.1
AENJA_24586	OFUSG21795.1
AENJA_24586	OFUSG21830.1
AENJA_24586	OFUSG26037.1
AENJA_24604	OFUSG13971.1
AENJA_24608	OFUSG11058.1
AENJA_24609	OFUSG13316.1
AENJA_24621	OFUSG17694.1
AENJA_24626	OFUSG04201.1
AENJA_24638	OFUSG25035.1
AENJA_24642	OFUSG12757.1
AENJA_24677	OFUSG00177.1
AENJA_24677	OFUSG08904.1
AENJA_24682	OFUSG26002.1
AENJA_24684	OFUSG09936.1
AENJA_24686	OFUSG01585.1
AENJA_24702	OFUSG08438.1
AENJA_24713	OFUSG22562.1
AENJA_24717	OFUSG03118.1
AENJA_24720	OFUSG22562.1
AENJA_24721	OFUSG03661.1
AENJA_24731	OFUSG03372.1
AENJA_24748	OFUSG18598.2
AENJA_24750	OFUSG10903.1
AENJA_24752	OFUSG01431.1
AENJA_24754	OFUSG10163.1
AENJA_24757	OFUSG01608.1
AENJA_24759	OFUSG01086.1
AENJA_24761	OFUSG16290.1
AENJA_24765	OFUSG18772.1
AENJA_24766	OFUSG26429.1
AENJA_24781	OFUSG03993.1
AENJA_24782	OFUSG18079.1
AENJA_24796	OFUSG22029.1
AENJA_24807	OFUSG07697.1
AENJA_24808	OFUSG19000.1
AENJA_24809	OFUSG06825.1
AENJA_24812	OFUSG19354.1
AENJA_24817	OFUSG11423.1
AENJA_24820	OFUSG04131.1
AENJA_24821	OFUSG20126.1
AENJA_24823	OFUSG09268.1
AENJA_24826	OFUSG05978.1
AENJA_24827	OFUSG18728.1
AENJA_24828	OFUSG19164.1
AENJA_24830	OFUSG06275.1
AENJA_24831	OFUSG05577.1
AENJA_24834	OFUSG06334.1
AENJA_24835	OFUSG22548.1
AENJA_24853	OFUSG23588.1
AENJA_24858	OFUSG10261.1
AENJA_24862	OFUSG10960.1
AENJA_24863	OFUSG11067.1
AENJA_24864	OFUSG18343.1
AENJA_24869	OFUSG02068.1
AENJA_24870	OFUSG19089.1
AENJA_24878	OFUSG22032.1
AENJA_24881	OFUSG04631.1
AENJA_24881	OFUSG10948.1
AENJA_24893	OFUSG12356.1
AENJA_24897	OFUSG25280.1
AENJA_24898	OFUSG11392.1
AENJA_24900	OFUSG11295.1
AENJA_24945	OFUSG15471.1
AENJA_24946	OFUSG22403.1
AENJA_24958	OFUSG17164.1
AENJA_24964	OFUSG15417.1
AENJA_24967	OFUSG23634.1
AENJA_24982	OFUSG25754.1
AENJA_24984	OFUSG20359.1
AENJA_24984	OFUSG24665.1
AENJA_24985	OFUSG03264.1
AENJA_24985	OFUSG04763.1
AENJA_24994	OFUSG10380.1
AENJA_25001	OFUSG10269.1
AENJA_25007	OFUSG04246.1
AENJA_25010	OFUSG04245.1
AENJA_25013	OFUSG19919.1
AENJA_25014	OFUSG19905.1
AENJA_25019	OFUSG13717.1
AENJA_25025	OFUSG23353.1
AENJA_25027	OFUSG21414.1
AENJA_25028	OFUSG26439.1
AENJA_25034	OFUSG13227.1
AENJA_25036	OFUSG04727.1
AENJA_25049	OFUSG15886.1
AENJA_25061	OFUSG18333.1
AENJA_25064	OFUSG10010.1
AENJA_25068	OFUSG10507.1
AENJA_25069	OFUSG10871.1
AENJA_25077	OFUSG06315.1
AENJA_25080	OFUSG03681.1
AENJA_25083	OFUSG23549.1
AENJA_25085	OFUSG16613.1
AENJA_25097	OFUSG25355.1
AENJA_25099	OFUSG21484.1
AENJA_25100	OFUSG21485.1
AENJA_25104	OFUSG04766.1
AENJA_25104	OFUSG10047.1
AENJA_25104	OFUSG11268.1
AENJA_25104	OFUSG16972.1
AENJA_25106	OFUSG26548.1
AENJA_25107	OFUSG21328.1
AENJA_25112	OFUSG09733.2
AENJA_25114	OFUSG07144.1
AENJA_25124	OFUSG03188.1
AENJA_25124	OFUSG03208.1
AENJA_25124	OFUSG03403.1
AENJA_25124	OFUSG14494.1
AENJA_25124	OFUSG22547.1
AENJA_25125	OFUSG21531.1
AENJA_25131	OFUSG02910.1
AENJA_25134	OFUSG08302.1
AENJA_25135	OFUSG25465.1
AENJA_25136	OFUSG00672.1
AENJA_25140	OFUSG01631.1
AENJA_25141	OFUSG00053.1
AENJA_25150	OFUSG16779.1
AENJA_25156	OFUSG10526.1
AENJA_25166	OFUSG20729.1
AENJA_25169	OFUSG22986.1
AENJA_25170	OFUSG20771.1
AENJA_25171	OFUSG20550.1
AENJA_25172	OFUSG22980.1
AENJA_25179	OFUSG13636.1
AENJA_25180	OFUSG17212.1
AENJA_25183	OFUSG12636.1
AENJA_25184	OFUSG05908.1
AENJA_25191	OFUSG13504.1
AENJA_25192	OFUSG23534.1
AENJA_25207	OFUSG15867.1
AENJA_25212	OFUSG21707.1
AENJA_25215	OFUSG12379.1
AENJA_25232	OFUSG15073.2
AENJA_25236	OFUSG11245.1
AENJA_25238	OFUSG11661.1
AENJA_25239	OFUSG16238.1
AENJA_25240	OFUSG17843.1
AENJA_25244	OFUSG07802.1
AENJA_25245	OFUSG07802.1
AENJA_25248	OFUSG17480.1
AENJA_25251	OFUSG26446.1
AENJA_25253	OFUSG16015.1
AENJA_25264	OFUSG06692.1
AENJA_25266	OFUSG05656.1
AENJA_25267	OFUSG19533.1
AENJA_25279	OFUSG20769.1
AENJA_25283	OFUSG18021.1
AENJA_25284	OFUSG11452.1
AENJA_25285	OFUSG11452.1
AENJA_25290	OFUSG10532.1
AENJA_25292	OFUSG16449.1
AENJA_25298	OFUSG00160.1
AENJA_25314	OFUSG24186.1
AENJA_25316	OFUSG22135.1
AENJA_25319	OFUSG15330.1
AENJA_25327	OFUSG22060.1
AENJA_25332	OFUSG22060.1
AENJA_25333	OFUSG12399.1
AENJA_25358	OFUSG04963.1
AENJA_25362	OFUSG07343.1
AENJA_25363	OFUSG17545.1
AENJA_25366	OFUSG21083.1
AENJA_25386	OFUSG03090.1
AENJA_25391	OFUSG07030.1
AENJA_25399	OFUSG25596.1
AENJA_25400	OFUSG07899.3
AENJA_25404	OFUSG04257.1
AENJA_25405	OFUSG16705.1
AENJA_25410	OFUSG15948.1
AENJA_25411	OFUSG16589.1
AENJA_25418	OFUSG18570.1
AENJA_25419	OFUSG10179.1
AENJA_25422	OFUSG04766.1
AENJA_25422	OFUSG10047.1
AENJA_25422	OFUSG11268.1
AENJA_25422	OFUSG16972.1
AENJA_25429	OFUSG22849.1
AENJA_25441	OFUSG10595.1
AENJA_25443	OFUSG09649.1
AENJA_25444	OFUSG09274.1
AENJA_25446	OFUSG26008.1
AENJA_25448	OFUSG09275.1
AENJA_25474	OFUSG17857.1
AENJA_25479	OFUSG17859.1
AENJA_25480	OFUSG10747.1
AENJA_25481	OFUSG18059.1
AENJA_25486	OFUSG12086.1
AENJA_25488	OFUSG22011.1
AENJA_25491	OFUSG21801.1
AENJA_25493	OFUSG06913.1
AENJA_25499	OFUSG09938.1
AENJA_25503	OFUSG11066.1
AENJA_25504	OFUSG07554.1
AENJA_25506	OFUSG04756.1
AENJA_25507	OFUSG04950.1
AENJA_25511	OFUSG04841.1
AENJA_25512	OFUSG05660.1
AENJA_25520	OFUSG18740.1
AENJA_25532	OFUSG07501.1
AENJA_25535	OFUSG01853.1
AENJA_25542	OFUSG22628.1
AENJA_25544	OFUSG23987.1
AENJA_25547	OFUSG15113.1
AENJA_25550	OFUSG15445.1
AENJA_25552	OFUSG13347.1
AENJA_25556	OFUSG21379.1
AENJA_25557	OFUSG08374.1
AENJA_25560	OFUSG20934.1
AENJA_25566	OFUSG07838.1
AENJA_25566	OFUSG11442.1
AENJA_25566	OFUSG15769.1
AENJA_25566	OFUSG18483.1
AENJA_25566	OFUSG22984.1
AENJA_25580	OFUSG24359.1
AENJA_25581	OFUSG23536.1
AENJA_25582	OFUSG09570.1
AENJA_25584	OFUSG13116.1
AENJA_25591	OFUSG17693.1
AENJA_25599	OFUSG12878.1
AENJA_25602	OFUSG23413.1
AENJA_25605	OFUSG17098.1
AENJA_25610	OFUSG26477.1
AENJA_25611	OFUSG10933.1
AENJA_25612	OFUSG12641.1
AENJA_25616	OFUSG17405.1
AENJA_25617	OFUSG23457.1
AENJA_25619	OFUSG12849.1
AENJA_25645	OFUSG05609.1
AENJA_25668	OFUSG26035.1
AENJA_25673	OFUSG10174.1
AENJA_25677	OFUSG07735.1
AENJA_25690	OFUSG13207.1
AENJA_25701	OFUSG16219.1
AENJA_25711	OFUSG24794.1
AENJA_25725	OFUSG02665.1
AENJA_25726	OFUSG25874.1
AENJA_25726	OFUSG25878.1
AENJA_25727	OFUSG14354.1
AENJA_25734	OFUSG10354.1
AENJA_25735	OFUSG10552.1
AENJA_25748	OFUSG05575.1
AENJA_25749	OFUSG08592.1
AENJA_25752	OFUSG18647.1
AENJA_25755	OFUSG18839.1
AENJA_25756	OFUSG06038.1
AENJA_25758	OFUSG19304.1
AENJA_25760	OFUSG05866.1
AENJA_25762	OFUSG19136.1
AENJA_25763	OFUSG14217.1
AENJA_25803	OFUSG00577.1
AENJA_25804	OFUSG01430.1
AENJA_25805	OFUSG08329.1
AENJA_25816	OFUSG01843.1
AENJA_25817	OFUSG19187.1
AENJA_25819	OFUSG05565.1
AENJA_25829	OFUSG18852.1
AENJA_25856	OFUSG20049.1
AENJA_25857	OFUSG20066.1
AENJA_25859	OFUSG20808.1
AENJA_25860	OFUSG09347.1
AENJA_25861	OFUSG03813.1
AENJA_25870	OFUSG23255.1
AENJA_25875	OFUSG12613.1
AENJA_25876	OFUSG13076.1
AENJA_25880	OFUSG13520.2
AENJA_25893	OFUSG12669.1
AENJA_25897	OFUSG20881.1
AENJA_25899	OFUSG17365.1
AENJA_25906	OFUSG25029.1
AENJA_25907	OFUSG11714.1
AENJA_25909	OFUSG12388.1
AENJA_25911	OFUSG22048.1
AENJA_25912	OFUSG22049.1
AENJA_25915	OFUSG00092.1
AENJA_25923	OFUSG17897.1
AENJA_25924	OFUSG08546.1
AENJA_25925	OFUSG12471.1
AENJA_25937	OFUSG03682.1
AENJA_25944	OFUSG06718.1
AENJA_25951	OFUSG09542.1
AENJA_25962	OFUSG12323.1
AENJA_25965	OFUSG12317.1
AENJA_25967	OFUSG21661.1
AENJA_25970	OFUSG11489.1
AENJA_25976	OFUSG11452.1
AENJA_25978	OFUSG02408.1
AENJA_25983	OFUSG03008.1
AENJA_25989	OFUSG05117.1
AENJA_25993	OFUSG23470.1
AENJA_25994	OFUSG10316.1
AENJA_25997	OFUSG25095.1
AENJA_25998	OFUSG01142.1
AENJA_25999	OFUSG25738.1
AENJA_26029	OFUSG06780.1
AENJA_26049	OFUSG07538.1
AENJA_26056	OFUSG05344.1
AENJA_26062	OFUSG20388.1
AENJA_26065	OFUSG08731.1
AENJA_26071	OFUSG02583.1
AENJA_26085	OFUSG03578.1
AENJA_26094	OFUSG08178.1
AENJA_26100	OFUSG12155.1
AENJA_26107	OFUSG12215.1
AENJA_26108	OFUSG12214.1
AENJA_26148	OFUSG07021.1
AENJA_26154	OFUSG22439.1
AENJA_26157	OFUSG09758.1
AENJA_26159	OFUSG08758.1
AENJA_26162	OFUSG23886.1
AENJA_26163	OFUSG20077.1
AENJA_26173	OFUSG21039.1
AENJA_26175	OFUSG16981.1
AENJA_26177	OFUSG04858.1
AENJA_26181	OFUSG20878.1
AENJA_26189	OFUSG20879.1
AENJA_26201	OFUSG18703.1
AENJA_26204	OFUSG21951.1
AENJA_26211	OFUSG02774.1
AENJA_26215	OFUSG22042.1
AENJA_26219	OFUSG11482.1
AENJA_26225	OFUSG08088.1
AENJA_26227	OFUSG18536.1
AENJA_26229	OFUSG01461.1
AENJA_26229	OFUSG08662.1
AENJA_26230	OFUSG14126.1
AENJA_26231	OFUSG10577.1
AENJA_26233	OFUSG10578.1
AENJA_26239	OFUSG09657.1
AENJA_26241	OFUSG05285.1
AENJA_26242	OFUSG05541.1
AENJA_26243	OFUSG06967.1
AENJA_26244	OFUSG06968.1
AENJA_26245	OFUSG20726.1
AENJA_26246	OFUSG20725.1
AENJA_26248	OFUSG05243.1
AENJA_26250	OFUSG05221.1
AENJA_26252	OFUSG15144.1
AENJA_26254	OFUSG18053.1
AENJA_26263	OFUSG06609.1
AENJA_26265	OFUSG01404.1
AENJA_26265	OFUSG01409.1
AENJA_26266	OFUSG01404.1
AENJA_26266	OFUSG01409.1
AENJA_26274	OFUSG17087.1
AENJA_26279	OFUSG03492.1
AENJA_26280	OFUSG15400.1
AENJA_26281	OFUSG07990.1
AENJA_26286	OFUSG15102.1
AENJA_26288	OFUSG11001.1
AENJA_26296	OFUSG01001.1
AENJA_26296	OFUSG18593.1
AENJA_26314	OFUSG13923.1
AENJA_26330	OFUSG26311.1
AENJA_26332	OFUSG16596.1
AENJA_26333	OFUSG04324.1
AENJA_26335	OFUSG12210.1
AENJA_26338	OFUSG22286.1
AENJA_26343	OFUSG15139.1
AENJA_26344	OFUSG15084.1
AENJA_26347	OFUSG26537.1
AENJA_26354	OFUSG12737.1
AENJA_26373	OFUSG04148.1
AENJA_26376	OFUSG22834.1
AENJA_26379	OFUSG04353.1
AENJA_26382	OFUSG04450.1
AENJA_26387	OFUSG21167.1
AENJA_26395	OFUSG21155.1
AENJA_26398	OFUSG12835.1
AENJA_26404	OFUSG03344.1
AENJA_26406	OFUSG13045.2
AENJA_26407	OFUSG13040.1
AENJA_26410	OFUSG09437.1
AENJA_26411	OFUSG09629.1
AENJA_26416	OFUSG21342.1
AENJA_26422	OFUSG03937.1
AENJA_26432	OFUSG13553.1
AENJA_26439	OFUSG17445.1
AENJA_26452	OFUSG07216.1
AENJA_26452	OFUSG09774.1
AENJA_26452	OFUSG18314.1
AENJA_26452	OFUSG18750.1
AENJA_26452	OFUSG20706.1
AENJA_26452	OFUSG21793.1
AENJA_26452	OFUSG21795.1
AENJA_26452	OFUSG21830.1
AENJA_26452	OFUSG26037.1
AENJA_26453	OFUSG10828.1
AENJA_26454	OFUSG10640.1
AENJA_26485	OFUSG10510.1
AENJA_26503	OFUSG12385.1
AENJA_26508	OFUSG25060.1
AENJA_26509	OFUSG08565.1
AENJA_26511	OFUSG25059.1
AENJA_26527	OFUSG06085.1
AENJA_26528	OFUSG05885.1
AENJA_26530	OFUSG05757.1
AENJA_26536	OFUSG22087.2
AENJA_26541	OFUSG11665.1
AENJA_26543	OFUSG25067.1
AENJA_26544	OFUSG11750.1
AENJA_26551	OFUSG08034.1
AENJA_26555	OFUSG01839.1
AENJA_26557	OFUSG00067.1
AENJA_26558	OFUSG00777.1
AENJA_26564	OFUSG00776.1
AENJA_26565	OFUSG14799.1
AENJA_26568	OFUSG04279.1
AENJA_26569	OFUSG04279.1
AENJA_26577	OFUSG06439.1
AENJA_26592	OFUSG17826.2
AENJA_26593	OFUSG08006.1
AENJA_26597	OFUSG26806.1
AENJA_26604	OFUSG21555.1
AENJA_26606	OFUSG03663.1
AENJA_26607	OFUSG19720.1
AENJA_26608	OFUSG16289.1
AENJA_26614	OFUSG24472.1
AENJA_26616	OFUSG13571.1
AENJA_26622	OFUSG00488.1
AENJA_26627	OFUSG06432.1
AENJA_26628	OFUSG06430.1
AENJA_26632	OFUSG06701.1
AENJA_26633	OFUSG18909.1
AENJA_26636	OFUSG06425.1
AENJA_26646	OFUSG07069.1
AENJA_26646	OFUSG08111.1
AENJA_26647	OFUSG25404.1
AENJA_26648	OFUSG25404.1
AENJA_26653	OFUSG24299.1
AENJA_26658	OFUSG03313.1
AENJA_26662	OFUSG20239.1
AENJA_26664	OFUSG03166.1
AENJA_26667	OFUSG23281.1
AENJA_26674	OFUSG25698.1
AENJA_26676	OFUSG08932.1
AENJA_26676	OFUSG08933.1
AENJA_26676	OFUSG13931.1
AENJA_26676	OFUSG15614.1
AENJA_26676	OFUSG17346.1
AENJA_26676	OFUSG22482.1
AENJA_26676	OFUSG22690.1
AENJA_26676	OFUSG22778.1
AENJA_26691	OFUSG08245.1
AENJA_26692	OFUSG08004.1
AENJA_26696	OFUSG24168.1
AENJA_26698	OFUSG24084.1
AENJA_26702	OFUSG22265.1
AENJA_26703	OFUSG22266.1
AENJA_26704	OFUSG15156.1
AENJA_26715	OFUSG04434.1
AENJA_26719	OFUSG16736.1
AENJA_26722	OFUSG16583.1
AENJA_26725	OFUSG14783.1
AENJA_26728	OFUSG09937.1
AENJA_26730	OFUSG05523.1
AENJA_26737	OFUSG12281.1
AENJA_26740	OFUSG11490.1
AENJA_26741	OFUSG11491.1
AENJA_26747	OFUSG18098.1
AENJA_26750	OFUSG19622.1
AENJA_26751	OFUSG10053.1
AENJA_26763	OFUSG14554.1
AENJA_26764	OFUSG16642.1
AENJA_26765	OFUSG15804.1
AENJA_26766	OFUSG24271.1
AENJA_26773	OFUSG23925.1
AENJA_26780	OFUSG11574.1
AENJA_26783	OFUSG25025.1
AENJA_26785	OFUSG12444.1
AENJA_26786	OFUSG18800.1
AENJA_26807	OFUSG17266.1
