GENE.OFUSG00006.1~~OFUSG00006.1	OFUSG00006.1.p1
GENE.OFUSG20956.1~~OFUSG20956.1	OFUSG20956.1.p1
GENE.OFUSG20960.1~~OFUSG20960.1	OFUSG20960.1.p1
GENE.OFUSG20960.1~~OFUSG20960.1	OFUSG20960.1.p1
GENE.OFUSG20961.1~~OFUSG20961.1	OFUSG20961.1.p1
GENE.OFUSG20961.1~~OFUSG20961.1	OFUSG20961.1.p1
GENE.OFUSG20965.1~~OFUSG20965.1	OFUSG20965.1.p1
GENE.OFUSG20971.1~~OFUSG20971.1	OFUSG20971.1.p1
GENE.OFUSG20980.1~~OFUSG20980.1	OFUSG20980.1.p1
GENE.OFUSG20983.1~~OFUSG20983.1	OFUSG20983.1.p1
GENE.OFUSG20986.1~~OFUSG20986.1	OFUSG20986.1.p1
GENE.OFUSG20990.1~~OFUSG20990.1	OFUSG20990.1.p1
GENE.OFUSG20992.1~~OFUSG20992.1	OFUSG20992.1.p1
GENE.OFUSG20999.1~~OFUSG20999.1	OFUSG20999.1.p1
GENE.OFUSG20999.1~~OFUSG20999.1	OFUSG20999.1.p1
GENE.OFUSG20999.1~~OFUSG20999.1	OFUSG20999.1.p1
GENE.OFUSG20999.1~~OFUSG20999.1	OFUSG20999.1.p1
GENE.OFUSG20999.1~~OFUSG20999.1	OFUSG20999.1.p1
GENE.OFUSG20999.1~~OFUSG20999.1	OFUSG20999.1.p1
GENE.OFUSG20999.1~~OFUSG20999.1	OFUSG20999.1.p1
GENE.OFUSG20999.1~~OFUSG20999.1	OFUSG20999.1.p1
GENE.OFUSG20999.1~~OFUSG20999.1	OFUSG20999.1.p1
GENE.OFUSG21000.3~~OFUSG21000.3	OFUSG21000.3.p1
GENE.OFUSG21006.1~~OFUSG21006.1	OFUSG21006.1.p1
GENE.OFUSG21010.1~~OFUSG21010.1	OFUSG21010.1.p1
GENE.OFUSG21010.1~~OFUSG21010.1	OFUSG21010.1.p1
GENE.OFUSG21011.1~~OFUSG21011.1	OFUSG21011.1.p1
GENE.OFUSG21013.1~~OFUSG21013.1	OFUSG21013.1.p1
GENE.OFUSG21019.1~~OFUSG21019.1	OFUSG21019.1.p1
GENE.OFUSG21026.1~~OFUSG21026.1	OFUSG21026.1.p1
GENE.OFUSG21029.1~~OFUSG21029.1	OFUSG21029.1.p1
GENE.OFUSG21031.1~~OFUSG21031.1	OFUSG21031.1.p1
GENE.OFUSG21035.1~~OFUSG21035.1	OFUSG21035.1.p1
GENE.OFUSG21036.1~~OFUSG21036.1	OFUSG21036.1.p1
GENE.OFUSG21039.1~~OFUSG21039.1	OFUSG21039.1.p1
GENE.OFUSG21042.1~~OFUSG21042.1	OFUSG21042.1.p1
GENE.OFUSG21042.1~~OFUSG21042.1	OFUSG21042.1.p1
GENE.OFUSG21042.1~~OFUSG21042.1	OFUSG21042.1.p1
GENE.OFUSG21044.1~~OFUSG21044.1	OFUSG21044.1.p1
GENE.OFUSG21048.1~~OFUSG21048.1	OFUSG21048.1.p1
GENE.OFUSG21054.1~~OFUSG21054.1	OFUSG21054.1.p1
GENE.OFUSG21067.1~~OFUSG21067.1	OFUSG21067.1.p1
GENE.OFUSG21070.1~~OFUSG21070.1	OFUSG21070.1.p1
GENE.OFUSG21070.1~~OFUSG21070.1	OFUSG21070.1.p1
GENE.OFUSG21077.1~~OFUSG21077.1	OFUSG21077.1.p1
GENE.OFUSG21078.1~~OFUSG21078.1	OFUSG21078.1.p1
GENE.OFUSG21081.1~~OFUSG21081.1	OFUSG21081.1.p1
GENE.OFUSG21083.1~~OFUSG21083.1	OFUSG21083.1.p1
GENE.OFUSG21084.1~~OFUSG21084.1	OFUSG21084.1.p1
GENE.OFUSG21084.1~~OFUSG21084.1	OFUSG21084.1.p1
GENE.OFUSG21085.1~~OFUSG21085.1	OFUSG21085.1.p1
GENE.OFUSG21086.1~~OFUSG21086.1	OFUSG21086.1.p1
GENE.OFUSG21089.1~~OFUSG21089.1	OFUSG21089.1.p1
GENE.OFUSG21091.1~~OFUSG21091.1	OFUSG21091.1.p1
GENE.OFUSG21097.1~~OFUSG21097.1	OFUSG21097.1.p1
GENE.OFUSG21100.1~~OFUSG21100.1	OFUSG21100.1.p1
GENE.OFUSG21101.1~~OFUSG21101.1	OFUSG21101.1.p1
GENE.OFUSG21106.1~~OFUSG21106.1	OFUSG21106.1.p1
GENE.OFUSG21107.1~~OFUSG21107.1	OFUSG21107.1.p1
GENE.OFUSG21109.1~~OFUSG21109.1	OFUSG21109.1.p1
GENE.OFUSG21110.1~~OFUSG21110.1	OFUSG21110.1.p1
GENE.OFUSG21112.1~~OFUSG21112.1	OFUSG21112.1.p1
GENE.OFUSG21115.1~~OFUSG21115.1	OFUSG21115.1.p1
GENE.OFUSG21116.1~~OFUSG21116.1	OFUSG21116.1.p1
GENE.OFUSG21117.1~~OFUSG21117.1	OFUSG21117.1.p1
GENE.OFUSG21118.1~~OFUSG21118.1	OFUSG21118.1.p1
GENE.OFUSG21119.1~~OFUSG21119.1	OFUSG21119.1.p1
GENE.OFUSG21144.1~~OFUSG21144.1	OFUSG21144.1.p1
GENE.OFUSG21144.1~~OFUSG21144.1	OFUSG21144.1.p1
GENE.OFUSG21144.1~~OFUSG21144.1	OFUSG21144.1.p1
GENE.OFUSG21145.1~~OFUSG21145.1	OFUSG21145.1.p1
GENE.OFUSG21145.1~~OFUSG21145.1	OFUSG21145.1.p1
GENE.OFUSG21145.1~~OFUSG21145.1	OFUSG21145.1.p1
GENE.OFUSG21146.1~~OFUSG21146.1	OFUSG21146.1.p1
GENE.OFUSG21146.1~~OFUSG21146.1	OFUSG21146.1.p1
GENE.OFUSG21146.1~~OFUSG21146.1	OFUSG21146.1.p1
GENE.OFUSG21147.1~~OFUSG21147.1	OFUSG21147.1.p1
GENE.OFUSG21149.1~~OFUSG21149.1	OFUSG21149.1.p1
GENE.OFUSG21150.1~~OFUSG21150.1	OFUSG21150.1.p1
GENE.OFUSG21150.1~~OFUSG21150.1	OFUSG21150.1.p1
GENE.OFUSG21150.1~~OFUSG21150.1	OFUSG21150.1.p1
GENE.OFUSG21151.1~~OFUSG21151.1	OFUSG21151.1.p1
GENE.OFUSG21153.1~~OFUSG21153.1	OFUSG21153.1.p1
GENE.OFUSG21156.1~~OFUSG21156.1	OFUSG21156.1.p1
GENE.OFUSG21159.1~~OFUSG21159.1	OFUSG21159.1.p1
GENE.OFUSG21161.1~~OFUSG21161.1	OFUSG21161.1.p1
GENE.OFUSG21167.1~~OFUSG21167.1	OFUSG21167.1.p1
GENE.OFUSG21170.1~~OFUSG21170.1	OFUSG21170.1.p1
GENE.OFUSG21171.1~~OFUSG21171.1	OFUSG21171.1.p1
GENE.OFUSG21175.1~~OFUSG21175.1	OFUSG21175.1.p1
GENE.OFUSG21175.1~~OFUSG21175.1	OFUSG21175.1.p1
GENE.OFUSG21175.1~~OFUSG21175.1	OFUSG21175.1.p1
GENE.OFUSG21175.1~~OFUSG21175.1	OFUSG21175.1.p1
GENE.OFUSG21175.1~~OFUSG21175.1	OFUSG21175.1.p1
GENE.OFUSG21176.1~~OFUSG21176.1	OFUSG21176.1.p1
GENE.OFUSG21177.1~~OFUSG21177.1	OFUSG21177.1.p1
GENE.OFUSG21180.1~~OFUSG21180.1	OFUSG21180.1.p1
GENE.OFUSG21181.1~~OFUSG21181.1	OFUSG21181.1.p1
GENE.OFUSG21181.1~~OFUSG21181.1	OFUSG21181.1.p1
GENE.OFUSG21181.1~~OFUSG21181.1	OFUSG21181.1.p1
GENE.OFUSG21181.1~~OFUSG21181.1	OFUSG21181.1.p1
GENE.OFUSG21181.1~~OFUSG21181.1	OFUSG21181.1.p1
GENE.OFUSG21181.1~~OFUSG21181.1	OFUSG21181.1.p1
GENE.OFUSG21181.1~~OFUSG21181.1	OFUSG21181.1.p1
GENE.OFUSG21181.1~~OFUSG21181.1	OFUSG21181.1.p1
GENE.OFUSG21181.1~~OFUSG21181.1	OFUSG21181.1.p1
GENE.OFUSG21186.1~~OFUSG21186.1	OFUSG21186.1.p1
GENE.OFUSG21187.1~~OFUSG21187.1	OFUSG21187.1.p1
GENE.OFUSG21189.1~~OFUSG21189.1	OFUSG21189.1.p1
GENE.OFUSG21189.1~~OFUSG21189.1	OFUSG21189.1.p1
GENE.OFUSG21189.1~~OFUSG21189.1	OFUSG21189.1.p1
GENE.OFUSG21189.1~~OFUSG21189.1	OFUSG21189.1.p1
GENE.OFUSG21189.1~~OFUSG21189.1	OFUSG21189.1.p1
GENE.OFUSG21189.1~~OFUSG21189.1	OFUSG21189.1.p1
GENE.OFUSG21189.1~~OFUSG21189.1	OFUSG21189.1.p1
GENE.OFUSG21189.1~~OFUSG21189.1	OFUSG21189.1.p1
GENE.OFUSG21189.1~~OFUSG21189.1	OFUSG21189.1.p1
GENE.OFUSG21189.1~~OFUSG21189.1	OFUSG21189.1.p1
GENE.OFUSG21189.1~~OFUSG21189.1	OFUSG21189.1.p1
GENE.OFUSG21189.1~~OFUSG21189.1	OFUSG21189.1.p1
GENE.OFUSG21189.1~~OFUSG21189.1	OFUSG21189.1.p1
GENE.OFUSG21189.1~~OFUSG21189.1	OFUSG21189.1.p1
GENE.OFUSG21189.1~~OFUSG21189.1	OFUSG21189.1.p1
GENE.OFUSG21190.1~~OFUSG21190.1	OFUSG21190.1.p1
GENE.OFUSG21191.1~~OFUSG21191.1	OFUSG21191.1.p1
GENE.OFUSG21197.1~~OFUSG21197.1	OFUSG21197.1.p1
GENE.OFUSG21204.1~~OFUSG21204.1	OFUSG21204.1.p1
GENE.OFUSG21209.1~~OFUSG21209.1	OFUSG21209.1.p1
GENE.OFUSG21209.1~~OFUSG21209.1	OFUSG21209.1.p1
GENE.OFUSG21212.1~~OFUSG21212.1	OFUSG21212.1.p1
GENE.OFUSG21214.1~~OFUSG21214.1	OFUSG21214.1.p1
GENE.OFUSG21215.1~~OFUSG21215.1	OFUSG21215.1.p1
GENE.OFUSG21216.1~~OFUSG21216.1	OFUSG21216.1.p1
GENE.OFUSG21218.1~~OFUSG21218.1	OFUSG21218.1.p1
GENE.OFUSG21225.1~~OFUSG21225.1	OFUSG21225.1.p1
GENE.OFUSG21230.1~~OFUSG21230.1	OFUSG21230.1.p1
GENE.OFUSG21233.1~~OFUSG21233.1	OFUSG21233.1.p1
GENE.OFUSG21233.1~~OFUSG21233.1	OFUSG21233.1.p1
GENE.OFUSG21233.1~~OFUSG21233.1	OFUSG21233.1.p1
GENE.OFUSG21233.1~~OFUSG21233.1	OFUSG21233.1.p1
GENE.OFUSG21233.1~~OFUSG21233.1	OFUSG21233.1.p1
GENE.OFUSG21233.1~~OFUSG21233.1	OFUSG21233.1.p1
GENE.OFUSG21233.1~~OFUSG21233.1	OFUSG21233.1.p1
GENE.OFUSG21233.1~~OFUSG21233.1	OFUSG21233.1.p1
GENE.OFUSG21233.1~~OFUSG21233.1	OFUSG21233.1.p1
GENE.OFUSG21233.1~~OFUSG21233.1	OFUSG21233.1.p1
GENE.OFUSG21233.1~~OFUSG21233.1	OFUSG21233.1.p1
GENE.OFUSG21233.1~~OFUSG21233.1	OFUSG21233.1.p1
GENE.OFUSG21233.1~~OFUSG21233.1	OFUSG21233.1.p1
GENE.OFUSG21233.1~~OFUSG21233.1	OFUSG21233.1.p1
GENE.OFUSG21233.1~~OFUSG21233.1	OFUSG21233.1.p1
GENE.OFUSG21233.1~~OFUSG21233.1	OFUSG21233.1.p1
GENE.OFUSG21233.1~~OFUSG21233.1	OFUSG21233.1.p1
GENE.OFUSG21234.1~~OFUSG21234.1	OFUSG21234.1.p1
GENE.OFUSG21235.1~~OFUSG21235.1	OFUSG21235.1.p1
GENE.OFUSG21237.1~~OFUSG21237.1	OFUSG21237.1.p1
GENE.OFUSG21241.1~~OFUSG21241.1	OFUSG21241.1.p1
GENE.OFUSG21242.1~~OFUSG21242.1	OFUSG21242.1.p1
GENE.OFUSG21244.1~~OFUSG21244.1	OFUSG21244.1.p1
GENE.OFUSG21253.1~~OFUSG21253.1	OFUSG21253.1.p1
GENE.OFUSG21256.1~~OFUSG21256.1	OFUSG21256.1.p1
GENE.OFUSG21257.1~~OFUSG21257.1	OFUSG21257.1.p1
GENE.OFUSG21264.1~~OFUSG21264.1	OFUSG21264.1.p1
GENE.OFUSG21266.1~~OFUSG21266.1	OFUSG21266.1.p1
GENE.OFUSG21268.3~~OFUSG21268.3	OFUSG21268.3.p1
GENE.OFUSG21269.1~~OFUSG21269.1	OFUSG21269.1.p1
GENE.OFUSG21273.1~~OFUSG21273.1	OFUSG21273.1.p1
GENE.OFUSG21274.1~~OFUSG21274.1	OFUSG21274.1.p1
GENE.OFUSG21276.1~~OFUSG21276.1	OFUSG21276.1.p1
GENE.OFUSG21276.1~~OFUSG21276.1	OFUSG21276.1.p1
GENE.OFUSG21277.1~~OFUSG21277.1	OFUSG21277.1.p1
GENE.OFUSG21283.1~~OFUSG21283.1	OFUSG21283.1.p1
GENE.OFUSG21284.1~~OFUSG21284.1	OFUSG21284.1.p1
GENE.OFUSG21285.1~~OFUSG21285.1	OFUSG21285.1.p1
GENE.OFUSG21285.1~~OFUSG21285.1	OFUSG21285.1.p1
GENE.OFUSG21285.1~~OFUSG21285.1	OFUSG21285.1.p1
GENE.OFUSG21286.1~~OFUSG21286.1	OFUSG21286.1.p1
GENE.OFUSG21289.1~~OFUSG21289.1	OFUSG21289.1.p1
GENE.OFUSG21294.1~~OFUSG21294.1	OFUSG21294.1.p1
GENE.OFUSG21297.1~~OFUSG21297.1	OFUSG21297.1.p1
GENE.OFUSG21298.1~~OFUSG21298.1	OFUSG21298.1.p1
GENE.OFUSG21299.1~~OFUSG21299.1	OFUSG21299.1.p1
GENE.OFUSG21306.1~~OFUSG21306.1	OFUSG21306.1.p1
GENE.OFUSG21308.1~~OFUSG21308.1	OFUSG21308.1.p1
GENE.OFUSG21311.1~~OFUSG21311.1	OFUSG21311.1.p1
GENE.OFUSG21316.1~~OFUSG21316.1	OFUSG21316.1.p1
GENE.OFUSG21317.1~~OFUSG21317.1	OFUSG21317.1.p1
GENE.OFUSG21319.1~~OFUSG21319.1	OFUSG21319.1.p1
GENE.OFUSG21322.1~~OFUSG21322.1	OFUSG21322.1.p1
GENE.OFUSG21323.1~~OFUSG21323.1	OFUSG21323.1.p1
GENE.OFUSG21324.4~~OFUSG21324.4	OFUSG21324.4.p1
GENE.OFUSG21326.1~~OFUSG21326.1	OFUSG21326.1.p1
GENE.OFUSG21328.1~~OFUSG21328.1	OFUSG21328.1.p1
GENE.OFUSG21332.1~~OFUSG21332.1	OFUSG21332.1.p1
GENE.OFUSG21332.1~~OFUSG21332.1	OFUSG21332.1.p1
GENE.OFUSG21332.1~~OFUSG21332.1	OFUSG21332.1.p1
GENE.OFUSG21332.1~~OFUSG21332.1	OFUSG21332.1.p1
GENE.OFUSG21333.1~~OFUSG21333.1	OFUSG21333.1.p1
GENE.OFUSG21337.1~~OFUSG21337.1	OFUSG21337.1.p1
GENE.OFUSG21337.1~~OFUSG21337.1	OFUSG21337.1.p1
GENE.OFUSG21342.1~~OFUSG21342.1	OFUSG21342.1.p1
GENE.OFUSG21343.1~~OFUSG21343.1	OFUSG21343.1.p1
GENE.OFUSG21344.1~~OFUSG21344.1	OFUSG21344.1.p1
GENE.OFUSG21354.1~~OFUSG21354.1	OFUSG21354.1.p1
GENE.OFUSG21357.1~~OFUSG21357.1	OFUSG21357.1.p1
GENE.OFUSG21359.1~~OFUSG21359.1	OFUSG21359.1.p1
GENE.OFUSG21360.1~~OFUSG21360.1	OFUSG21360.1.p1
GENE.OFUSG21364.1~~OFUSG21364.1	OFUSG21364.1.p1
GENE.OFUSG21370.1~~OFUSG21370.1	OFUSG21370.1.p1
GENE.OFUSG21372.1~~OFUSG21372.1	OFUSG21372.1.p1
GENE.OFUSG21373.1~~OFUSG21373.1	OFUSG21373.1.p1
GENE.OFUSG21375.1~~OFUSG21375.1	OFUSG21375.1.p1
GENE.OFUSG21376.1~~OFUSG21376.1	OFUSG21376.1.p1
GENE.OFUSG21379.1~~OFUSG21379.1	OFUSG21379.1.p1
GENE.OFUSG21383.1~~OFUSG21383.1	OFUSG21383.1.p1
GENE.OFUSG21386.1~~OFUSG21386.1	OFUSG21386.1.p1
GENE.OFUSG21386.1~~OFUSG21386.1	OFUSG21386.1.p1
GENE.OFUSG21386.1~~OFUSG21386.1	OFUSG21386.1.p1
GENE.OFUSG21386.1~~OFUSG21386.1	OFUSG21386.1.p1
GENE.OFUSG21386.1~~OFUSG21386.1	OFUSG21386.1.p1
GENE.OFUSG21386.1~~OFUSG21386.1	OFUSG21386.1.p1
GENE.OFUSG21386.1~~OFUSG21386.1	OFUSG21386.1.p1
GENE.OFUSG21386.1~~OFUSG21386.1	OFUSG21386.1.p1
GENE.OFUSG21386.1~~OFUSG21386.1	OFUSG21386.1.p1
GENE.OFUSG21386.1~~OFUSG21386.1	OFUSG21386.1.p1
GENE.OFUSG21386.1~~OFUSG21386.1	OFUSG21386.1.p1
GENE.OFUSG21386.1~~OFUSG21386.1	OFUSG21386.1.p1
GENE.OFUSG21386.1~~OFUSG21386.1	OFUSG21386.1.p1
GENE.OFUSG21386.1~~OFUSG21386.1	OFUSG21386.1.p1
GENE.OFUSG21386.1~~OFUSG21386.1	OFUSG21386.1.p1
GENE.OFUSG21386.1~~OFUSG21386.1	OFUSG21386.1.p1
GENE.OFUSG21387.1~~OFUSG21387.1	OFUSG21387.1.p1
GENE.OFUSG21389.1~~OFUSG21389.1	OFUSG21389.1.p1
GENE.OFUSG21392.1~~OFUSG21392.1	OFUSG21392.1.p1
GENE.OFUSG21398.1~~OFUSG21398.1	OFUSG21398.1.p1
GENE.OFUSG21400.1~~OFUSG21400.1	OFUSG21400.1.p1
GENE.OFUSG21402.1~~OFUSG21402.1	OFUSG21402.1.p1
GENE.OFUSG21405.1~~OFUSG21405.1	OFUSG21405.1.p1
GENE.OFUSG21410.1~~OFUSG21410.1	OFUSG21410.1.p1
GENE.OFUSG21411.1~~OFUSG21411.1	OFUSG21411.1.p1
GENE.OFUSG21414.1~~OFUSG21414.1	OFUSG21414.1.p1
GENE.OFUSG21420.1~~OFUSG21420.1	OFUSG21420.1.p1
GENE.OFUSG21420.1~~OFUSG21420.1	OFUSG21420.1.p1
GENE.OFUSG21422.1~~OFUSG21422.1	OFUSG21422.1.p1
GENE.OFUSG21424.1~~OFUSG21424.1	OFUSG21424.1.p1
GENE.OFUSG21425.1~~OFUSG21425.1	OFUSG21425.1.p1
GENE.OFUSG21425.1~~OFUSG21425.1	OFUSG21425.1.p1
GENE.OFUSG21427.1~~OFUSG21427.1	OFUSG21427.1.p1
GENE.OFUSG21430.1~~OFUSG21430.1	OFUSG21430.1.p1
GENE.OFUSG21438.1~~OFUSG21438.1	OFUSG21438.1.p1
GENE.OFUSG21440.1~~OFUSG21440.1	OFUSG21440.1.p1
GENE.OFUSG21447.1~~OFUSG21447.1	OFUSG21447.1.p1
GENE.OFUSG21452.1~~OFUSG21452.1	OFUSG21452.1.p1
GENE.OFUSG21453.1~~OFUSG21453.1	OFUSG21453.1.p1
GENE.OFUSG21456.1~~OFUSG21456.1	OFUSG21456.1.p1
GENE.OFUSG21458.2~~OFUSG21458.2	OFUSG21458.2.p1
GENE.OFUSG21463.1~~OFUSG21463.1	OFUSG21463.1.p1
GENE.OFUSG21464.1~~OFUSG21464.1	OFUSG21464.1.p1
GENE.OFUSG21464.1~~OFUSG21464.1	OFUSG21464.1.p1
GENE.OFUSG21471.1~~OFUSG21471.1	OFUSG21471.1.p1
GENE.OFUSG21476.1~~OFUSG21476.1	OFUSG21476.1.p1
GENE.OFUSG21477.1~~OFUSG21477.1	OFUSG21477.1.p1
GENE.OFUSG21478.1~~OFUSG21478.1	OFUSG21478.1.p1
GENE.OFUSG21479.1~~OFUSG21479.1	OFUSG21479.1.p1
GENE.OFUSG21484.1~~OFUSG21484.1	OFUSG21484.1.p1
GENE.OFUSG21485.1~~OFUSG21485.1	OFUSG21485.1.p1
GENE.OFUSG21491.1~~OFUSG21491.1	OFUSG21491.1.p1
GENE.OFUSG21494.1~~OFUSG21494.1	OFUSG21494.1.p1
GENE.OFUSG21495.1~~OFUSG21495.1	OFUSG21495.1.p1
GENE.OFUSG21499.1~~OFUSG21499.1	OFUSG21499.1.p1
GENE.OFUSG21501.1~~OFUSG21501.1	OFUSG21501.1.p1
GENE.OFUSG21506.1~~OFUSG21506.1	OFUSG21506.1.p1
GENE.OFUSG21509.1~~OFUSG21509.1	OFUSG21509.1.p1
GENE.OFUSG21511.1~~OFUSG21511.1	OFUSG21511.1.p1
GENE.OFUSG21513.1~~OFUSG21513.1	OFUSG21513.1.p1
GENE.OFUSG21514.1~~OFUSG21514.1	OFUSG21514.1.p1
GENE.OFUSG21516.1~~OFUSG21516.1	OFUSG21516.1.p1
GENE.OFUSG21521.1~~OFUSG21521.1	OFUSG21521.1.p1
GENE.OFUSG21521.1~~OFUSG21521.1	OFUSG21521.1.p1
GENE.OFUSG21521.1~~OFUSG21521.1	OFUSG21521.1.p1
GENE.OFUSG21522.1~~OFUSG21522.1	OFUSG21522.1.p1
GENE.OFUSG21522.1~~OFUSG21522.1	OFUSG21522.1.p1
GENE.OFUSG21522.1~~OFUSG21522.1	OFUSG21522.1.p1
GENE.OFUSG21523.1~~OFUSG21523.1	OFUSG21523.1.p1
GENE.OFUSG21531.1~~OFUSG21531.1	OFUSG21531.1.p1
GENE.OFUSG21531.1~~OFUSG21531.1	OFUSG21531.1.p1
GENE.OFUSG21542.1~~OFUSG21542.1	OFUSG21542.1.p1
GENE.OFUSG21555.1~~OFUSG21555.1	OFUSG21555.1.p1
GENE.OFUSG21556.3~~OFUSG21556.3	OFUSG21556.3.p1
GENE.OFUSG21561.1~~OFUSG21561.1	OFUSG21561.1.p1
GENE.OFUSG21573.1~~OFUSG21573.1	OFUSG21573.1.p1
GENE.OFUSG21574.1~~OFUSG21574.1	OFUSG21574.1.p1
GENE.OFUSG21576.1~~OFUSG21576.1	OFUSG21576.1.p1
GENE.OFUSG21577.1~~OFUSG21577.1	OFUSG21577.1.p1
GENE.OFUSG21580.1~~OFUSG21580.1	OFUSG21580.1.p1
GENE.OFUSG21590.1~~OFUSG21590.1	OFUSG21590.1.p1
GENE.OFUSG21590.1~~OFUSG21590.1	OFUSG21590.1.p1
GENE.OFUSG21590.1~~OFUSG21590.1	OFUSG21590.1.p1
GENE.OFUSG21590.1~~OFUSG21590.1	OFUSG21590.1.p1
GENE.OFUSG21590.1~~OFUSG21590.1	OFUSG21590.1.p1
GENE.OFUSG21590.1~~OFUSG21590.1	OFUSG21590.1.p1
GENE.OFUSG21590.1~~OFUSG21590.1	OFUSG21590.1.p1
GENE.OFUSG21590.1~~OFUSG21590.1	OFUSG21590.1.p1
GENE.OFUSG21590.1~~OFUSG21590.1	OFUSG21590.1.p1
GENE.OFUSG21590.1~~OFUSG21590.1	OFUSG21590.1.p1
GENE.OFUSG21590.1~~OFUSG21590.1	OFUSG21590.1.p1
GENE.OFUSG21593.1~~OFUSG21593.1	OFUSG21593.1.p1
GENE.OFUSG21593.1~~OFUSG21593.1	OFUSG21593.1.p1
GENE.OFUSG21593.1~~OFUSG21593.1	OFUSG21593.1.p1
GENE.OFUSG21593.1~~OFUSG21593.1	OFUSG21593.1.p1
GENE.OFUSG21600.1~~OFUSG21600.1	OFUSG21600.1.p1
GENE.OFUSG21622.1~~OFUSG21622.1	OFUSG21622.1.p1
GENE.OFUSG21628.1~~OFUSG21628.1	OFUSG21628.1.p1
GENE.OFUSG21629.1~~OFUSG21629.1	OFUSG21629.1.p1
GENE.OFUSG21661.1~~OFUSG21661.1	OFUSG21661.1.p1
GENE.OFUSG21663.1~~OFUSG21663.1	OFUSG21663.1.p1
GENE.OFUSG21664.1~~OFUSG21664.1	OFUSG21664.1.p1
GENE.OFUSG21670.1~~OFUSG21670.1	OFUSG21670.1.p1
GENE.OFUSG21672.1~~OFUSG21672.1	OFUSG21672.1.p1
GENE.OFUSG21677.1~~OFUSG21677.1	OFUSG21677.1.p1
GENE.OFUSG21678.1~~OFUSG21678.1	OFUSG21678.1.p1
GENE.OFUSG21698.1~~OFUSG21698.1	OFUSG21698.1.p1
GENE.OFUSG21699.1~~OFUSG21699.1	OFUSG21699.1.p1
GENE.OFUSG21704.1~~OFUSG21704.1	OFUSG21704.1.p1
GENE.OFUSG21706.1~~OFUSG21706.1	OFUSG21706.1.p1
GENE.OFUSG21707.1~~OFUSG21707.1	OFUSG21707.1.p1
GENE.OFUSG21709.1~~OFUSG21709.1	OFUSG21709.1.p1
GENE.OFUSG21718.1~~OFUSG21718.1	OFUSG21718.1.p1
GENE.OFUSG21720.1~~OFUSG21720.1	OFUSG21720.1.p1
GENE.OFUSG21720.1~~OFUSG21720.1	OFUSG21720.1.p1
GENE.OFUSG21720.1~~OFUSG21720.1	OFUSG21720.1.p1
GENE.OFUSG21720.1~~OFUSG21720.1	OFUSG21720.1.p1
GENE.OFUSG21720.1~~OFUSG21720.1	OFUSG21720.1.p1
GENE.OFUSG21720.1~~OFUSG21720.1	OFUSG21720.1.p1
GENE.OFUSG21720.1~~OFUSG21720.1	OFUSG21720.1.p1
GENE.OFUSG21720.1~~OFUSG21720.1	OFUSG21720.1.p1
GENE.OFUSG21720.1~~OFUSG21720.1	OFUSG21720.1.p1
GENE.OFUSG21724.1~~OFUSG21724.1	OFUSG21724.1.p1
GENE.OFUSG21733.1~~OFUSG21733.1	OFUSG21733.1.p1
GENE.OFUSG21759.1~~OFUSG21759.1	OFUSG21759.1.p1
GENE.OFUSG21761.1~~OFUSG21761.1	OFUSG21761.1.p1
GENE.OFUSG21764.1~~OFUSG21764.1	OFUSG21764.1.p1
GENE.OFUSG21764.1~~OFUSG21764.1	OFUSG21764.1.p1
GENE.OFUSG21764.1~~OFUSG21764.1	OFUSG21764.1.p1
GENE.OFUSG21764.1~~OFUSG21764.1	OFUSG21764.1.p1
GENE.OFUSG21764.1~~OFUSG21764.1	OFUSG21764.1.p1
GENE.OFUSG21764.1~~OFUSG21764.1	OFUSG21764.1.p1
GENE.OFUSG21764.1~~OFUSG21764.1	OFUSG21764.1.p1
GENE.OFUSG21764.1~~OFUSG21764.1	OFUSG21764.1.p1
GENE.OFUSG21764.1~~OFUSG21764.1	OFUSG21764.1.p1
GENE.OFUSG21764.1~~OFUSG21764.1	OFUSG21764.1.p1
GENE.OFUSG21764.1~~OFUSG21764.1	OFUSG21764.1.p1
GENE.OFUSG21764.1~~OFUSG21764.1	OFUSG21764.1.p1
GENE.OFUSG21764.1~~OFUSG21764.1	OFUSG21764.1.p1
GENE.OFUSG21764.1~~OFUSG21764.1	OFUSG21764.1.p1
GENE.OFUSG21764.1~~OFUSG21764.1	OFUSG21764.1.p1
GENE.OFUSG21764.1~~OFUSG21764.1	OFUSG21764.1.p1
GENE.OFUSG21764.1~~OFUSG21764.1	OFUSG21764.1.p1
GENE.OFUSG21765.1~~OFUSG21765.1	OFUSG21765.1.p1
GENE.OFUSG21773.1~~OFUSG21773.1	OFUSG21773.1.p1
GENE.OFUSG21774.1~~OFUSG21774.1	OFUSG21774.1.p1
GENE.OFUSG21774.1~~OFUSG21774.1	OFUSG21774.1.p1
GENE.OFUSG21774.1~~OFUSG21774.1	OFUSG21774.1.p1
GENE.OFUSG21774.1~~OFUSG21774.1	OFUSG21774.1.p1
GENE.OFUSG21783.1~~OFUSG21783.1	OFUSG21783.1.p1
GENE.OFUSG21783.1~~OFUSG21783.1	OFUSG21783.1.p1
GENE.OFUSG21783.1~~OFUSG21783.1	OFUSG21783.1.p1
GENE.OFUSG21783.1~~OFUSG21783.1	OFUSG21783.1.p1
