Orthogroup	ORYLA	CAEEL
OG0006717	ORYLA01078	CAEEL00315
OG0006720	ORYLA13526	CAEEL09628
OG0006722	ORYLA19383	CAEEL04109
OG0006723	ORYLA15389	CAEEL07804
OG0006726	ORYLA18866	CAEEL18959
OG0006730	ORYLA15663	CAEEL07386, CAEEL18705
OG0006732	ORYLA18287	CAEEL07406
OG0006735	ORYLA14353	CAEEL20573
OG0006737	ORYLA08275	CAEEL18816
OG0006741	ORYLA14536	CAEEL11903
OG0006742	ORYLA01030, ORYLA00302	CAEEL06688, CAEEL06689
OG0006749	ORYLA16853	CAEEL08028
OG0006750	ORYLA11676	CAEEL02998
OG0006752	ORYLA04133	CAEEL12417
OG0006753	ORYLA10479	CAEEL06421
OG0006754	ORYLA05668, ORYLA19170	CAEEL15551
OG0006755	ORYLA08778	CAEEL08754
OG0006757	ORYLA05170	CAEEL05691
OG0006760	ORYLA13106, ORYLA13107	CAEEL14472
OG0006762	ORYLA08143, ORYLA05165	CAEEL06780, CAEEL14299
OG0006763	ORYLA02127, ORYLA05928, ORYLA16452	CAEEL12476
OG0006765	ORYLA12661	CAEEL01561
OG0006766	ORYLA04462	CAEEL04604
OG0006768	ORYLA05533	CAEEL07976
OG0006769	ORYLA19703	CAEEL00344
OG0006772	ORYLA00394	CAEEL06744, CAEEL20464
OG0006774	ORYLA06740	CAEEL01597, CAEEL17633
OG0006777	ORYLA12364	CAEEL17985
OG0006780	ORYLA10161	CAEEL03293
OG0006784	ORYLA05674	CAEEL12328
OG0006791	ORYLA01324	CAEEL11174
OG0006795	ORYLA06379, ORYLA06126	CAEEL17325, CAEEL03139, CAEEL17385, CAEEL06951, CAEEL03170, CAEEL03151, CAEEL12331, CAEEL03123, CAEEL13163, CAEEL10223, CAEEL17912, CAEEL03163, CAEEL03125, CAEEL03120, CAEEL06506
OG0006826	ORYLA07190	CAEEL07305
OG0006828	ORYLA19553	CAEEL01547
OG0006830	ORYLA04099	CAEEL01610
OG0006832	ORYLA10081	CAEEL18365
OG0006833	ORYLA12166	CAEEL01607
OG0006838	ORYLA16929	CAEEL04815
OG0006842	ORYLA00868	CAEEL01401
OG0006843	ORYLA18591	CAEEL01030
OG0006844	ORYLA12172	CAEEL01019
OG0006845	ORYLA04346	CAEEL16127
OG0006846	ORYLA10163	CAEEL15729
OG0006849	ORYLA04862	CAEEL06259
OG0006851	ORYLA08359	CAEEL12983
OG0006853	ORYLA19226	CAEEL10839
OG0006860	ORYLA12394	CAEEL08670
OG0006864	ORYLA16704, ORYLA00881	CAEEL08583
OG0006870	ORYLA09718	CAEEL08613
OG0006875	ORYLA04531	CAEEL10848
OG0006876	ORYLA13231	CAEEL04447
OG0006878	ORYLA06366	CAEEL06314
OG0006881	ORYLA03213	CAEEL09403
OG0006882	ORYLA12470	CAEEL09595
OG0006886	ORYLA01362	CAEEL05972, CAEEL05973
OG0006887	ORYLA18327	CAEEL04262
OG0006888	ORYLA13676	CAEEL07944
OG0006890	ORYLA05057	CAEEL05820
OG0006891	ORYLA12282	CAEEL07412
OG0006892	ORYLA18584	CAEEL07307
OG0006894	ORYLA19918	CAEEL12154
OG0006895	ORYLA08207	CAEEL18907
OG0006897	ORYLA17654	CAEEL00287
OG0006898	ORYLA15253	CAEEL01473
OG0006901	ORYLA19363	CAEEL06883
OG0006905	ORYLA14337	CAEEL08307
OG0006906	ORYLA04358	CAEEL05830
OG0006914	ORYLA19783	CAEEL01820
OG0006917	ORYLA18342	CAEEL05784
OG0006918	ORYLA05445	CAEEL01349
OG0006919	ORYLA19417	CAEEL05782
OG0006920	ORYLA09599	CAEEL08877
OG0006923	ORYLA02242	CAEEL09234
OG0006924	ORYLA19320	CAEEL12241
OG0006926	ORYLA02117	CAEEL19851, CAEEL00630
OG0006927	ORYLA06863	CAEEL11861
OG0006931	ORYLA11673	CAEEL14601
OG0006934	ORYLA09930	CAEEL00405
OG0006936	ORYLA12502	CAEEL11645
OG0006937	ORYLA09224	CAEEL00825
OG0006938	ORYLA13900	CAEEL00362
OG0006939	ORYLA10635	CAEEL14723
OG0006942	ORYLA01085	CAEEL08740
OG0006943	ORYLA11269	CAEEL14228
OG0006944	ORYLA18190, ORYLA15875	CAEEL11263
OG0006945	ORYLA19364	CAEEL08245
OG0006948	ORYLA05268	CAEEL04453
OG0006949	ORYLA14891	CAEEL00718
OG0006952	ORYLA02149	CAEEL11032
OG0006953	ORYLA04011	CAEEL11948
OG0006954	ORYLA10656	CAEEL16023
OG0006957	ORYLA01524	CAEEL08617
OG0006959	ORYLA07529	CAEEL04110
OG0006960	ORYLA20075	CAEEL12630
OG0006962	ORYLA14243	CAEEL05048
OG0006964	ORYLA06047	CAEEL00220
OG0006967	ORYLA07736	CAEEL06996
OG0006969	ORYLA00904	CAEEL02753
OG0006970	ORYLA01120	CAEEL07035
OG0006971	ORYLA17898	CAEEL08956
OG0006973	ORYLA11601	CAEEL00443
OG0006974	ORYLA03114	CAEEL11749
OG0006975	ORYLA05959	CAEEL06258
OG0006976	ORYLA11643	CAEEL02822
OG0006977	ORYLA14070	CAEEL11170
OG0006979	ORYLA18967	CAEEL01624
OG0006980	ORYLA18420, ORYLA18419	CAEEL07784
OG0006982	ORYLA08562, ORYLA08563	CAEEL08318
OG0006983	ORYLA15643	CAEEL05835
OG0006988	ORYLA16944	CAEEL16268
OG0006989	ORYLA09680	CAEEL07496
OG0006990	ORYLA12859	CAEEL10497, CAEEL10492
OG0006991	ORYLA19862	CAEEL04823
OG0006994	ORYLA19038	CAEEL01434
OG0006995	ORYLA01996	CAEEL02252
OG0006996	ORYLA04870	CAEEL16529
OG0006999	ORYLA05329	CAEEL04127
OG0007002	ORYLA19238	CAEEL02243
OG0007003	ORYLA15348, ORYLA12075	CAEEL10884
OG0007005	ORYLA03067	CAEEL06687
OG0007007	ORYLA19143	CAEEL08012
OG0007008	ORYLA20301	CAEEL02046
OG0007009	ORYLA17311	CAEEL01782
OG0007010	ORYLA12802	CAEEL15343
OG0007011	ORYLA03574	CAEEL08044
OG0007012	ORYLA07702	CAEEL11328
OG0007013	ORYLA08186	CAEEL06144
OG0007015	ORYLA15619	CAEEL15511
OG0007016	ORYLA20315	CAEEL00075
OG0007017	ORYLA00928	CAEEL12138
OG0007024	ORYLA14743	CAEEL10553, CAEEL11101
OG0007025	ORYLA19770	CAEEL06876
OG0007027	ORYLA15909	CAEEL09519
OG0007028	ORYLA06937	CAEEL05606
OG0007029	ORYLA14229	CAEEL09103
OG0007033	ORYLA11802	CAEEL14194
OG0007034	ORYLA13978	CAEEL08733
OG0007037	ORYLA09849	CAEEL08744
OG0007039	ORYLA10444	CAEEL13025
OG0007040	ORYLA15293	CAEEL08972
OG0007042	ORYLA05629	CAEEL08206
OG0007046	ORYLA10686	CAEEL09633
OG0007049	ORYLA12565	CAEEL00647
OG0007050	ORYLA20452	CAEEL06277
OG0007053	ORYLA16394	CAEEL09135
OG0007055	ORYLA17619	CAEEL08098
OG0007056	ORYLA03250	CAEEL07277
OG0007059	ORYLA07836	CAEEL14078
OG0007061	ORYLA00894	CAEEL08933
OG0007062	ORYLA03640	CAEEL09707
OG0007063	ORYLA05804	CAEEL07545
OG0007064	ORYLA20409	CAEEL09068
OG0007065	ORYLA14600	CAEEL20267
OG0007071	ORYLA10456	CAEEL04826
OG0007073	ORYLA03515	CAEEL05159
OG0007083	ORYLA02087	CAEEL05178
OG0007084	ORYLA18994	CAEEL01491
OG0007090	ORYLA12938	CAEEL05033
OG0007091	ORYLA10611	CAEEL12658
OG0007092	ORYLA11433	CAEEL08546
OG0007093	ORYLA12432	CAEEL04448
OG0007095	ORYLA05795	CAEEL00821
OG0007098	ORYLA15262	CAEEL08067
OG0007100	ORYLA13677	CAEEL09539
OG0007102	ORYLA09553	CAEEL08970
OG0007103	ORYLA08342	CAEEL10775
OG0007106	ORYLA13818	CAEEL05993
OG0007108	ORYLA04528	CAEEL05255
OG0007112	ORYLA19964	CAEEL01614
OG0007113	ORYLA15522, ORYLA13775	CAEEL11083
OG0007114	ORYLA05387, ORYLA02077	CAEEL01821
OG0007117	ORYLA11159	CAEEL10841
OG0007118	ORYLA18746	CAEEL02534
OG0007119	ORYLA13244	CAEEL05050
OG0007120	ORYLA02860	CAEEL07430, CAEEL07614
OG0007121	ORYLA00087	CAEEL12811
OG0007122	ORYLA15640	CAEEL04526
OG0007123	ORYLA07878	CAEEL19756
OG0007124	ORYLA09552	CAEEL07005
OG0007125	ORYLA13532	CAEEL20499
OG0007127	ORYLA05546	CAEEL15458
OG0007128	ORYLA02979	CAEEL00451
OG0007130	ORYLA18855	CAEEL11905, CAEEL11906, CAEEL09908
OG0007131	ORYLA17663	CAEEL05443
OG0007132	ORYLA02165	CAEEL02720
OG0007133	ORYLA18527	CAEEL03495
OG0007137	ORYLA06230	CAEEL15473
OG0007139	ORYLA20254	CAEEL01164
OG0007143	ORYLA10676	CAEEL10767
OG0007145	ORYLA07062	CAEEL03134
OG0007147	ORYLA14416	CAEEL02107
OG0007151	ORYLA03573	CAEEL07199
OG0007153	ORYLA04856	CAEEL12781
OG0007154	ORYLA10421	CAEEL03604
OG0007163	ORYLA19100	CAEEL15486
OG0007164	ORYLA09721, ORYLA12288	CAEEL07443
OG0007165	ORYLA03664	CAEEL10428
OG0007166	ORYLA12340, ORYLA12341	CAEEL06036
OG0007173	ORYLA00375	CAEEL07482
OG0007174	ORYLA15845	CAEEL14161
OG0007175	ORYLA12365	CAEEL05365
OG0007176	ORYLA05563	CAEEL08939
OG0007177	ORYLA10550	CAEEL15953
OG0007181	ORYLA15718	CAEEL09037
OG0007182	ORYLA12514	CAEEL00499
OG0007183	ORYLA05418	CAEEL02179
OG0007184	ORYLA02171	CAEEL03133
OG0007186	ORYLA08238	CAEEL05116
OG0007190	ORYLA02310	CAEEL10785
OG0007192	ORYLA09692	CAEEL16561
OG0007199	ORYLA05345, ORYLA01726	CAEEL11122
OG0007209	ORYLA00656, ORYLA00655	CAEEL07382
OG0007248	ORYLA06298	CAEEL16171
OG0007251	ORYLA06850	CAEEL06390
OG0007254	ORYLA11846	CAEEL02889
OG0007256	ORYLA18423	CAEEL04854
OG0007258	ORYLA02983	CAEEL01284
OG0007260	ORYLA07375	CAEEL15754
OG0007266	ORYLA19225	CAEEL01793
OG0007267	ORYLA14269	CAEEL20518
OG0007269	ORYLA10696	CAEEL20059
OG0007274	ORYLA01401	CAEEL17821
OG0007276	ORYLA17414	CAEEL02045
OG0007279	ORYLA04478	CAEEL01707
OG0007280	ORYLA06789	CAEEL02744
OG0007282	ORYLA17269	CAEEL08198
OG0007283	ORYLA16980, ORYLA00573	CAEEL07508
OG0007288	ORYLA20472	CAEEL09410
OG0007291	ORYLA15418	CAEEL00922
OG0007293	ORYLA02154	CAEEL02960
OG0007296	ORYLA12441	CAEEL07895
OG0007299	ORYLA17998	CAEEL08257
OG0007303	ORYLA18273	CAEEL00729
OG0007307	ORYLA04750	CAEEL05489
OG0007309	ORYLA00123	CAEEL06253
OG0007312	ORYLA16909	CAEEL18157
OG0007314	ORYLA11660	CAEEL14922
OG0007317	ORYLA04703	CAEEL04877
OG0007319	ORYLA13973	CAEEL02684
OG0007321	ORYLA01035	CAEEL08372
OG0007322	ORYLA12070	CAEEL07863
OG0007325	ORYLA12467	CAEEL02968
OG0007326	ORYLA14944	CAEEL12237
OG0007330	ORYLA03139	CAEEL08957
OG0007333	ORYLA13227, ORYLA09947	CAEEL02810
OG0007334	ORYLA02101	CAEEL16445
OG0007335	ORYLA11672	CAEEL09096
OG0007336	ORYLA05981	CAEEL07287
OG0007341	ORYLA12520	CAEEL08254
OG0007342	ORYLA17313	CAEEL17647
OG0007343	ORYLA13486	CAEEL01237
OG0007344	ORYLA18957	CAEEL14479
OG0007347	ORYLA13816	CAEEL16216
OG0007348	ORYLA12246	CAEEL01419
OG0007351	ORYLA06166	CAEEL00046
OG0007352	ORYLA18525, ORYLA00412	CAEEL02694
OG0007353	ORYLA12576	CAEEL01909
OG0007354	ORYLA09048	CAEEL07366
OG0007355	ORYLA20163	CAEEL07543
OG0007356	ORYLA13760	CAEEL10653
OG0007361	ORYLA01623	CAEEL18143
OG0007363	ORYLA06682	CAEEL15459
OG0007364	ORYLA16985	CAEEL00051
OG0007365	ORYLA13386	CAEEL15469
OG0007370	ORYLA03491	CAEEL00810
OG0007371	ORYLA00696	CAEEL08890
OG0007373	ORYLA11366	CAEEL07235
OG0007374	ORYLA02701	CAEEL08407
OG0007380	ORYLA12839	CAEEL02178
OG0007382	ORYLA08742	CAEEL03532
OG0007385	ORYLA12485	CAEEL10159
OG0007386	ORYLA11303	CAEEL20708
OG0007387	ORYLA19178	CAEEL01651
OG0007391	ORYLA04353	CAEEL15047
OG0007392	ORYLA10645	CAEEL04967
OG0007393	ORYLA10500	CAEEL14340
OG0007394	ORYLA03499	CAEEL17618
OG0007395	ORYLA08169	CAEEL00007
OG0007396	ORYLA12727	CAEEL08409
OG0007397	ORYLA08942	CAEEL05717
OG0007399	ORYLA17904	CAEEL09345
OG0007400	ORYLA08958	CAEEL07494
OG0007405	ORYLA15003	CAEEL09683
OG0007406	ORYLA02660	CAEEL08578
OG0007407	ORYLA05302	CAEEL09634
OG0007408	ORYLA20365	CAEEL03271
OG0007409	ORYLA05521	CAEEL00402
OG0007411	ORYLA19807	CAEEL00187
OG0007412	ORYLA09356	CAEEL02088
OG0007413	ORYLA06066, ORYLA06065, ORYLA06064	CAEEL05369
OG0007416	ORYLA00938	CAEEL06905
OG0007417	ORYLA17547	CAEEL11994
OG0007419	ORYLA16934	CAEEL08256
OG0007421	ORYLA14356	CAEEL05873
OG0007422	ORYLA10067	CAEEL14217
OG0007424	ORYLA08021	CAEEL09653
OG0007425	ORYLA14998	CAEEL08774
OG0007431	ORYLA05544, ORYLA05545	CAEEL08321
OG0007432	ORYLA03130	CAEEL05561
OG0007437	ORYLA00941	CAEEL05064
OG0007439	ORYLA05166	CAEEL00478
OG0007441	ORYLA08960	CAEEL08872
OG0007442	ORYLA06331	CAEEL05801, CAEEL20230
OG0007446	ORYLA17366	CAEEL08347
OG0007447	ORYLA00461	CAEEL15347, CAEEL04835
OG0007450	ORYLA10095	CAEEL15942
OG0007451	ORYLA08969	CAEEL01087
OG0007452	ORYLA02553	CAEEL11309, CAEEL11308
OG0007453	ORYLA16527	CAEEL15555
OG0007454	ORYLA09677	CAEEL05191
OG0007455	ORYLA09348	CAEEL09023
OG0007456	ORYLA02608	CAEEL09752
OG0007457	ORYLA14661	CAEEL02978
OG0007459	ORYLA10805	CAEEL08625
OG0007460	ORYLA20039	CAEEL08071
OG0007463	ORYLA10835	CAEEL05195
OG0007471	ORYLA07475	CAEEL00262
OG0007472	ORYLA13056	CAEEL07712
OG0007473	ORYLA06701	CAEEL06395
OG0007475	ORYLA08013, ORYLA08012	CAEEL11891
OG0007476	ORYLA17195	CAEEL05614
OG0007477	ORYLA16341	CAEEL18090
OG0007478	ORYLA17253	CAEEL10045
OG0007481	ORYLA04396	CAEEL07144
OG0007482	ORYLA01730	CAEEL05046
OG0007483	ORYLA11513	CAEEL05091
OG0007484	ORYLA03268	CAEEL15663
OG0007488	ORYLA14033	CAEEL11022
OG0007489	ORYLA10665	CAEEL01991
OG0007491	ORYLA16759	CAEEL08156
OG0007494	ORYLA16845	CAEEL07420
OG0007495	ORYLA10015	CAEEL02719
OG0007496	ORYLA14535	CAEEL08861
OG0007498	ORYLA05446	CAEEL00436
OG0007500	ORYLA09788	CAEEL02792, CAEEL15995
OG0007503	ORYLA08089	CAEEL02990
OG0007509	ORYLA04370	CAEEL03713
OG0007510	ORYLA10564	CAEEL02087
OG0007516	ORYLA15899, ORYLA15898, ORYLA14717, ORYLA11020	CAEEL12379, CAEEL12378
OG0007518	ORYLA11226	CAEEL09758
OG0007519	ORYLA12456	CAEEL01445
OG0007522	ORYLA10477	CAEEL17731, CAEEL17730, CAEEL12726, CAEEL04614
OG0007524	ORYLA01439	CAEEL19299
OG0007527	ORYLA06523, ORYLA09269	CAEEL00663
OG0007541	ORYLA11457	CAEEL15073
OG0007550	ORYLA06997, ORYLA12399	CAEEL07298
OG0007586	ORYLA17497	CAEEL10449
OG0007591	ORYLA16433	CAEEL00268
OG0007597	ORYLA11901	CAEEL08128
OG0007602	ORYLA13457	CAEEL04254
OG0007603	ORYLA15288	CAEEL01794
OG0007606	ORYLA04737	CAEEL07584
OG0007608	ORYLA05477, ORYLA02256	CAEEL13664
OG0007609	ORYLA17969	CAEEL18836
OG0007613	ORYLA13617	CAEEL08843
OG0007615	ORYLA18029	CAEEL11977
OG0007616	ORYLA05381	CAEEL01590
OG0007619	ORYLA13054	CAEEL00841
OG0007621	ORYLA13396	CAEEL02354
OG0007624	ORYLA05976	CAEEL00535
OG0007626	ORYLA01317	CAEEL06256
OG0007633	ORYLA05304	CAEEL20565
OG0007634	ORYLA10749	CAEEL15553
OG0007635	ORYLA04891	CAEEL09813
OG0007638	ORYLA15010	CAEEL00644
OG0007642	ORYLA20111	CAEEL15921
OG0007645	ORYLA00783	CAEEL07585
OG0007646	ORYLA09484	CAEEL01490
OG0007654	ORYLA18713	CAEEL01221, CAEEL08338
OG0007656	ORYLA11259	CAEEL10499
OG0007657	ORYLA12352	CAEEL03766
OG0007662	ORYLA07565, ORYLA07566	CAEEL14112
OG0007663	ORYLA19677	CAEEL07909
OG0007664	ORYLA15115	CAEEL02497
OG0007666	ORYLA16689, ORYLA19032	CAEEL06730
OG0007667	ORYLA13912	CAEEL09697
OG0007674	ORYLA10748	CAEEL07619
OG0007676	ORYLA15905	CAEEL11928
OG0007680	ORYLA04680	CAEEL08127
OG0007681	ORYLA12077	CAEEL00409
OG0007685	ORYLA04777	CAEEL05547
OG0007686	ORYLA12300	CAEEL07547
OG0007687	ORYLA17022	CAEEL12382
OG0007690	ORYLA19010	CAEEL07839
OG0007701	ORYLA17283	CAEEL08144
OG0007702	ORYLA19222	CAEEL09034
OG0007703	ORYLA19369	CAEEL09743
OG0007712	ORYLA19931	CAEEL10394
OG0007713	ORYLA16096	CAEEL08732
OG0007717	ORYLA04892	CAEEL05318
OG0007719	ORYLA06546	CAEEL04281
OG0007722	ORYLA18334	CAEEL04401
OG0007723	ORYLA18893	CAEEL01529
OG0007724	ORYLA12008	CAEEL11098
OG0007732	ORYLA04446	CAEEL02105
OG0007734	ORYLA13593	CAEEL20465
OG0007736	ORYLA03755	CAEEL08552
OG0007738	ORYLA08765	CAEEL13138
OG0007739	ORYLA15510, ORYLA15465	CAEEL05697
OG0007743	ORYLA15748	CAEEL01748
OG0007744	ORYLA03484	CAEEL07533
OG0007746	ORYLA11437	CAEEL14195
OG0007749	ORYLA14559	CAEEL12327
OG0007752	ORYLA04249	CAEEL16888
OG0007754	ORYLA03359	CAEEL16020
OG0007757	ORYLA13243	CAEEL04833
OG0007758	ORYLA20257	CAEEL12592
OG0007759	ORYLA13401	CAEEL09235
OG0007760	ORYLA15939	CAEEL11638
OG0007761	ORYLA14432, ORYLA15518	CAEEL04714
OG0007766	ORYLA07757	CAEEL16170
OG0007767	ORYLA08931	CAEEL04905
OG0007769	ORYLA07999	CAEEL08087
OG0007771	ORYLA11217	CAEEL07807
OG0007772	ORYLA19133	CAEEL09510
OG0007774	ORYLA09883	CAEEL00940
OG0007781	ORYLA14752	CAEEL15819
OG0007782	ORYLA16300	CAEEL02809
OG0007784	ORYLA08060	CAEEL08610
OG0007786	ORYLA18688	CAEEL11757
OG0007790	ORYLA06620	CAEEL09046
OG0007794	ORYLA17293	CAEEL19174
OG0007800	ORYLA03145	CAEEL08807
OG0007803	ORYLA00124	CAEEL05119
OG0007804	ORYLA05116	CAEEL00772
OG0007807	ORYLA07875	CAEEL05530
OG0007810	ORYLA13827	CAEEL03135
OG0007811	ORYLA13112	CAEEL07487
OG0007813	ORYLA05391	CAEEL13344
OG0007814	ORYLA08100	CAEEL09448
OG0007817	ORYLA10554, ORYLA11650, ORYLA03078	CAEEL15491
OG0007818	ORYLA09109	CAEEL09942
OG0007820	ORYLA04378	CAEEL09298
OG0007823	ORYLA19067, ORYLA19068	CAEEL13928
OG0007825	ORYLA13025	CAEEL11587
OG0007829	ORYLA15176	CAEEL06733
OG0007830	ORYLA14956	CAEEL12370
OG0007831	ORYLA01418	CAEEL09366
OG0007832	ORYLA10104	CAEEL15897
OG0007834	ORYLA01285	CAEEL18324
OG0007835	ORYLA02635	CAEEL14273
OG0007837	ORYLA08812	CAEEL08272
OG0007840	ORYLA08937	CAEEL02866
OG0007848	ORYLA05186	CAEEL00623
OG0007852	ORYLA13909	CAEEL12251
OG0007858	ORYLA17809	CAEEL05800
OG0007911	ORYLA05799	CAEEL19720
OG0007918	ORYLA01441	CAEEL01338
OG0007932	ORYLA02191	CAEEL18348
OG0007942	ORYLA00254, ORYLA17113	CAEEL06424
OG0007943	ORYLA12929	CAEEL00323
OG0007947	ORYLA16624	CAEEL08838
OG0007952	ORYLA09182	CAEEL00559
OG0007955	ORYLA10392	CAEEL04282
OG0007956	ORYLA19095	CAEEL07040
OG0007957	ORYLA07016	CAEEL07410
OG0007958	ORYLA16538	CAEEL09574
OG0007959	ORYLA06759	CAEEL06031
OG0007962	ORYLA04455	CAEEL03907
OG0007966	ORYLA17404	CAEEL18121
OG0007969	ORYLA13627	CAEEL07525
OG0007974	ORYLA10212	CAEEL18470
OG0007975	ORYLA16228	CAEEL07570
OG0007976	ORYLA00600	CAEEL13363
OG0007978	ORYLA02070	CAEEL16129
OG0007980	ORYLA05197, ORYLA05196	CAEEL04889
OG0007990	ORYLA01553	CAEEL07840
OG0007994	ORYLA19701	CAEEL07063
OG0007996	ORYLA05852	CAEEL08828
OG0007997	ORYLA01173, ORYLA01172	CAEEL08226
OG0007999	ORYLA16389	CAEEL07190
OG0008000	ORYLA18400	CAEEL08364
OG0008001	ORYLA17558	CAEEL02665
OG0008007	ORYLA07323	CAEEL06239
OG0008009	ORYLA18180	CAEEL02124
OG0008011	ORYLA20138	CAEEL11657
OG0008016	ORYLA12316	CAEEL01402
OG0008018	ORYLA05042	CAEEL09951
OG0008020	ORYLA12517	CAEEL07350
OG0008023	ORYLA20131	CAEEL06642
OG0008028	ORYLA08852	CAEEL08626
OG0008030	ORYLA02706	CAEEL08937
OG0008031	ORYLA03385	CAEEL03012
OG0008039	ORYLA17282	CAEEL08953
OG0008045	ORYLA01796	CAEEL06796
OG0008046	ORYLA13352	CAEEL02060
OG0008047	ORYLA11247	CAEEL11814
OG0008049	ORYLA11671	CAEEL07907
OG0008050	ORYLA06526	CAEEL05217
OG0008051	ORYLA16920	CAEEL00393
OG0008056	ORYLA20489	CAEEL07039
OG0008059	ORYLA05431	CAEEL15078
OG0008062	ORYLA12174	CAEEL05480
OG0008065	ORYLA15002	CAEEL19082
OG0008066	ORYLA14650	CAEEL02996
OG0008067	ORYLA11729	CAEEL01642
OG0008071	ORYLA19110	CAEEL15707
OG0008072	ORYLA13669	CAEEL03539
OG0008075	ORYLA20225	CAEEL18761
OG0008079	ORYLA09004	CAEEL11763
OG0008081	ORYLA05422	CAEEL01394
OG0008091	ORYLA17534	CAEEL08716
OG0008094	ORYLA15526	CAEEL09901
OG0008100	ORYLA10361	CAEEL09035
OG0008104	ORYLA08205	CAEEL01994
OG0008105	ORYLA05225	CAEEL14680
OG0008108	ORYLA18616	CAEEL00549
OG0008110	ORYLA06491	CAEEL05284
OG0008113	ORYLA02535	CAEEL01854
OG0008115	ORYLA10059	CAEEL20667
OG0008117	ORYLA02099	CAEEL10260
OG0008119	ORYLA07084	CAEEL12692
OG0008123	ORYLA05247, ORYLA01036	CAEEL15956
OG0008127	ORYLA01046	CAEEL07191
OG0008136	ORYLA19591	CAEEL09654
OG0008149	ORYLA01987, ORYLA20403	CAEEL07213, CAEEL11951, CAEEL02974, CAEEL20632
OG0008151	ORYLA05074, ORYLA18162	CAEEL11030
OG0008201	ORYLA13729	CAEEL15238
OG0008202	ORYLA04116	CAEEL08153
OG0008203	ORYLA03875	CAEEL11108
OG0008215	ORYLA04043	CAEEL08145
OG0008217	ORYLA00651	CAEEL20440
OG0008219	ORYLA09090	CAEEL16399
OG0008224	ORYLA04620	CAEEL00450
OG0008229	ORYLA02924	CAEEL09406
OG0008232	ORYLA04395	CAEEL00894
OG0008238	ORYLA05797	CAEEL00102
OG0008241	ORYLA07374	CAEEL16108, CAEEL16109, CAEEL10527, CAEEL15346, CAEEL07461
OG0008243	ORYLA18949	CAEEL02601
OG0008249	ORYLA18849	CAEEL15845
OG0008258	ORYLA18362	CAEEL16173
OG0008261	ORYLA03146	CAEEL07062
OG0008262	ORYLA19581	CAEEL11455
OG0008263	ORYLA01421	CAEEL15298
OG0008267	ORYLA19521	CAEEL01941
OG0008268	ORYLA02726	CAEEL07024
OG0008271	ORYLA13476	CAEEL10188
OG0008273	ORYLA07469	CAEEL00012
OG0008281	ORYLA01101	CAEEL00420
OG0008285	ORYLA15311	CAEEL11980
OG0008288	ORYLA16138	CAEEL04376
OG0008294	ORYLA01419	CAEEL08194
OG0008295	ORYLA18589	CAEEL15817
OG0008297	ORYLA02603	CAEEL18979
OG0008300	ORYLA00339	CAEEL09421
OG0008304	ORYLA09646	CAEEL04256
OG0008307	ORYLA10871	CAEEL09006
OG0008312	ORYLA16747	CAEEL18921
OG0008313	ORYLA19696	CAEEL06873
OG0008317	ORYLA02596	CAEEL18369
OG0008325	ORYLA14545	CAEEL03674
OG0008327	ORYLA07283	CAEEL12153
OG0008335	ORYLA13152	CAEEL06270
OG0008336	ORYLA14585	CAEEL15189
OG0008339	ORYLA18585	CAEEL12124
OG0008341	ORYLA08675	CAEEL05446
OG0008343	ORYLA02190	CAEEL05448
OG0008346	ORYLA10815	CAEEL13144
OG0008351	ORYLA13395	CAEEL00200
OG0008363	ORYLA19921	CAEEL02853
OG0008368	ORYLA10011, ORYLA10010	CAEEL02353
OG0008369	ORYLA03253	CAEEL07070
OG0008373	ORYLA14615	CAEEL04900
OG0008376	ORYLA09098	CAEEL16094
OG0008383	ORYLA20236	CAEEL10575
OG0008392	ORYLA16975	CAEEL05546
OG0008400	ORYLA19826	CAEEL04648
OG0008403	ORYLA05967	CAEEL01637
OG0008404	ORYLA02432	CAEEL14841
OG0008412	ORYLA18891	CAEEL12090
OG0008415	ORYLA12779	CAEEL03050
OG0008422	ORYLA07379	CAEEL05153
OG0008426	ORYLA14525	CAEEL12305
OG0008427	ORYLA11519	CAEEL05373
OG0008516	ORYLA10547	CAEEL14865
OG0008528	ORYLA03305	CAEEL06234, CAEEL06230
OG0008533	ORYLA11615	CAEEL05305
OG0008536	ORYLA16482	CAEEL08822
OG0008538	ORYLA04456	CAEEL02807
OG0008540	ORYLA01617	CAEEL01640
OG0008542	ORYLA13618	CAEEL01755
OG0008555	ORYLA05134	CAEEL14965
OG0008558	ORYLA14853	CAEEL00291
OG0008563	ORYLA17890	CAEEL08399
OG0008571	ORYLA15286	CAEEL11979
OG0008573	ORYLA14095	CAEEL02749
OG0008583	ORYLA01952	CAEEL07220
OG0008588	ORYLA18824	CAEEL20463
OG0008591	ORYLA16857	CAEEL07370
OG0008601	ORYLA01236	CAEEL06269, CAEEL18930
OG0008609	ORYLA07791	CAEEL01661
OG0008620	ORYLA19410	CAEEL04544
OG0008622	ORYLA15071	CAEEL12315
OG0008626	ORYLA06748	CAEEL11775
OG0008632	ORYLA16415	CAEEL01917
OG0008633	ORYLA04719	CAEEL17795, CAEEL18021
OG0008637	ORYLA12916	CAEEL04856
OG0008638	ORYLA09203	CAEEL15835
OG0008639	ORYLA14211	CAEEL07741
OG0008642	ORYLA15622	CAEEL17998
OG0008644	ORYLA10437	CAEEL07170
OG0008654	ORYLA07750	CAEEL05052
