Orthogroup	ORYLA	LYTVA_ok
OG0006852	ORYLA11028	LYTVA_26432
OG0006853	ORYLA19226	LYTVA_07171
OG0006856	ORYLA07978	LYTVA_24415
OG0006857	ORYLA09522	LYTVA_12258
OG0006860	ORYLA12394	LYTVA_03678
OG0006861	ORYLA10051	LYTVA_16403, LYTVA_25528
OG0006862	ORYLA10430	LYTVA_26775
OG0006864	ORYLA16704, ORYLA00881	LYTVA_00261
OG0006865	ORYLA08635	LYTVA_05819
OG0006866	ORYLA06893, ORYLA16133	LYTVA_12396
OG0006869	ORYLA15879	LYTVA_01897
OG0006871	ORYLA13504	LYTVA_14404
OG0006872	ORYLA15278, ORYLA15279	LYTVA_01971
OG0006873	ORYLA17413	LYTVA_17188
OG0006874	ORYLA14058	LYTVA_28249
OG0006875	ORYLA04531	LYTVA_03423, LYTVA_15770
OG0006876	ORYLA13231	LYTVA_02849
OG0006877	ORYLA14665	LYTVA_19179
OG0006878	ORYLA06366	LYTVA_11522
OG0006879	ORYLA11007	LYTVA_26103
OG0006882	ORYLA12470	LYTVA_07357
OG0006887	ORYLA18327	LYTVA_13116
OG0006888	ORYLA13676	LYTVA_00517, LYTVA_00518
OG0006889	ORYLA15285	LYTVA_01644
OG0006890	ORYLA05057	LYTVA_18386
OG0006892	ORYLA18584	LYTVA_15888, LYTVA_26192
OG0006893	ORYLA00800	LYTVA_24058
OG0006894	ORYLA19918	LYTVA_09646
OG0006895	ORYLA08207	LYTVA_00144
OG0006896	ORYLA07408	LYTVA_24349
OG0006898	ORYLA15253	LYTVA_07336
OG0006899	ORYLA01888, ORYLA07590	LYTVA_21244
OG0006900	ORYLA10711	LYTVA_04930, LYTVA_08638
OG0006901	ORYLA19363	LYTVA_26182
OG0006903	ORYLA05646, ORYLA07893, ORYLA16398	LYTVA_12367
OG0006904	ORYLA10752	LYTVA_10834
OG0006905	ORYLA14337	LYTVA_15524, LYTVA_28132
OG0006906	ORYLA04358	LYTVA_06059, LYTVA_24234
OG0006907	ORYLA11869	LYTVA_03614, LYTVA_05381
OG0006908	ORYLA04532	LYTVA_27883
OG0006909	ORYLA20226	LYTVA_12899
OG0006911	ORYLA01075	LYTVA_16725, LYTVA_24818
OG0006912	ORYLA13590	LYTVA_23371
OG0006913	ORYLA06363	LYTVA_29960, LYTVA_18567
OG0006914	ORYLA19783	LYTVA_19647
OG0006917	ORYLA18342	LYTVA_21371
OG0006918	ORYLA05445	LYTVA_08198
OG0006919	ORYLA19417	LYTVA_22591
OG0006924	ORYLA19320	LYTVA_28512
OG0006925	ORYLA10136	LYTVA_15745
OG0006926	ORYLA02117	LYTVA_19475
OG0006930	ORYLA17500, ORYLA17499	LYTVA_06357
OG0006931	ORYLA11673	LYTVA_24387
OG0006932	ORYLA16938	LYTVA_25041
OG0006934	ORYLA09930	LYTVA_28488
OG0006935	ORYLA10774	LYTVA_12955
OG0006936	ORYLA12502	LYTVA_18797
OG0006937	ORYLA09224	LYTVA_10646
OG0006938	ORYLA13900	LYTVA_24454
OG0006939	ORYLA10635	LYTVA_09864
OG0006940	ORYLA07819	LYTVA_03459, LYTVA_25735
OG0006942	ORYLA01085	LYTVA_27753
OG0006943	ORYLA11269	LYTVA_03946, LYTVA_08311
OG0006944	ORYLA15875	LYTVA_17001
OG0006946	ORYLA02739	LYTVA_16720, LYTVA_12777
OG0006949	ORYLA14891	LYTVA_21246
OG0006951	ORYLA01790	LYTVA_07399
OG0006953	ORYLA04011	LYTVA_06163, LYTVA_00099
OG0006955	ORYLA11271	LYTVA_08321
OG0006957	ORYLA01524	LYTVA_15138
OG0006960	ORYLA20075	LYTVA_14371
OG0006962	ORYLA14243	LYTVA_04008, LYTVA_21258
OG0006964	ORYLA06047	LYTVA_06159
OG0006967	ORYLA07736	LYTVA_21312
OG0006968	ORYLA07011	LYTVA_08012
OG0006970	ORYLA01120	LYTVA_09988
OG0006971	ORYLA17898	LYTVA_20324
OG0006972	ORYLA15222	LYTVA_26752
OG0006973	ORYLA11601	LYTVA_29631
OG0006975	ORYLA05959	LYTVA_12975
OG0006976	ORYLA11643	LYTVA_21308
OG0006977	ORYLA14070	LYTVA_13712
OG0006979	ORYLA18967	LYTVA_23814
OG0006981	ORYLA15231	LYTVA_06536
OG0006982	ORYLA08562, ORYLA08563	LYTVA_29353
OG0006983	ORYLA15643	LYTVA_04126, LYTVA_12399
OG0006984	ORYLA15233, ORYLA12089, ORYLA14709	LYTVA_12065, LYTVA_09670
OG0006988	ORYLA16944	LYTVA_10584
OG0006989	ORYLA09680	LYTVA_20012
OG0006991	ORYLA19862	LYTVA_02424
OG0006992	ORYLA07859, ORYLA07860	LYTVA_18795
OG0006994	ORYLA19038	LYTVA_20166
OG0006995	ORYLA01996	LYTVA_16401
OG0006997	ORYLA10925	LYTVA_17736
OG0006999	ORYLA05329	LYTVA_28772
OG0007000	ORYLA17381	LYTVA_20475
OG0007001	ORYLA10882	LYTVA_06692
OG0007002	ORYLA19238	LYTVA_13388
OG0007003	ORYLA15348, ORYLA12075	LYTVA_05469
OG0007004	ORYLA09056	LYTVA_12825, LYTVA_12036
OG0007005	ORYLA03067	LYTVA_24522
OG0007007	ORYLA19143	LYTVA_14776
OG0007008	ORYLA20301	LYTVA_15804, LYTVA_29575
OG0007009	ORYLA17311	LYTVA_21384
OG0007011	ORYLA03574	LYTVA_09381
OG0007012	ORYLA07702	LYTVA_14288
OG0007013	ORYLA08186	LYTVA_08506
OG0007018	ORYLA01330	LYTVA_25072
OG0007021	ORYLA09538	LYTVA_03142
OG0007022	ORYLA14380	LYTVA_21360
OG0007023	ORYLA13776	LYTVA_18718
OG0007024	ORYLA14743	LYTVA_19875
OG0007025	ORYLA19770	LYTVA_21668, LYTVA_06308
OG0007026	ORYLA15372	LYTVA_14407, LYTVA_15405, LYTVA_28480
OG0007027	ORYLA15909	LYTVA_04486
OG0007028	ORYLA06937	LYTVA_14210
OG0007029	ORYLA14229	LYTVA_04037
OG0007030	ORYLA00487	LYTVA_01479, LYTVA_10244
OG0007031	ORYLA12964	LYTVA_28304
OG0007032	ORYLA18196	LYTVA_26058
OG0007033	ORYLA11802	LYTVA_03101, LYTVA_13194
OG0007034	ORYLA13978	LYTVA_11469
OG0007035	ORYLA03436	LYTVA_29982
OG0007036	ORYLA01654	LYTVA_23010
OG0007037	ORYLA09849	LYTVA_10072
OG0007040	ORYLA15293	LYTVA_11635
OG0007041	ORYLA12169, ORYLA14638	LYTVA_08520
OG0007042	ORYLA05629	LYTVA_10226
OG0007044	ORYLA19075	LYTVA_15729, LYTVA_04229
OG0007046	ORYLA10686	LYTVA_13334
OG0007047	ORYLA02086	LYTVA_02580
OG0007049	ORYLA12565	LYTVA_03854
OG0007052	ORYLA15339, ORYLA19989	LYTVA_27707, LYTVA_17367
OG0007053	ORYLA16394	LYTVA_18588
OG0007055	ORYLA17619	LYTVA_09990
OG0007058	ORYLA03722	LYTVA_24894
OG0007059	ORYLA07836	LYTVA_29456
OG0007060	ORYLA05548	LYTVA_21121, LYTVA_00825, LYTVA_25826, LYTVA_08605
OG0007061	ORYLA00894	LYTVA_00448
OG0007063	ORYLA05804	LYTVA_03435, LYTVA_04569
OG0007064	ORYLA20409	LYTVA_06177
OG0007066	ORYLA02140	LYTVA_04446
OG0007068	ORYLA07348	LYTVA_09404
OG0007069	ORYLA10663	LYTVA_12053
OG0007070	ORYLA06946	LYTVA_00406, LYTVA_00407
OG0007071	ORYLA10456	LYTVA_30209
OG0007072	ORYLA12666	LYTVA_13910, LYTVA_22708
OG0007073	ORYLA03515	LYTVA_27421
OG0007076	ORYLA11263	LYTVA_03998
OG0007077	ORYLA12778	LYTVA_15284
OG0007078	ORYLA06143	LYTVA_12361
OG0007080	ORYLA11474	LYTVA_18452, LYTVA_00714
OG0007082	ORYLA19534	LYTVA_19995
OG0007083	ORYLA02087	LYTVA_26952
OG0007086	ORYLA15347	LYTVA_03344
OG0007090	ORYLA12938	LYTVA_07259
OG0007091	ORYLA10611	LYTVA_15856, LYTVA_00688
OG0007092	ORYLA11433	LYTVA_30009
OG0007093	ORYLA12432	LYTVA_02317
OG0007094	ORYLA10462	LYTVA_10484
OG0007095	ORYLA05795	LYTVA_26694
OG0007096	ORYLA13346, ORYLA06995	LYTVA_21852
OG0007097	ORYLA17535	LYTVA_18947
OG0007099	ORYLA00040	LYTVA_18939
OG0007102	ORYLA09553	LYTVA_08090
OG0007104	ORYLA03154	LYTVA_30224, LYTVA_04647
OG0007106	ORYLA13818	LYTVA_18310
OG0007107	ORYLA00560	LYTVA_20795
OG0007108	ORYLA04528	LYTVA_09162
OG0007112	ORYLA19964	LYTVA_21113, LYTVA_17175
OG0007113	ORYLA15522, ORYLA13775	LYTVA_10291, LYTVA_23019
OG0007114	ORYLA05387, ORYLA02077	LYTVA_10798
OG0007115	ORYLA05459, ORYLA05458	LYTVA_03773
OG0007116	ORYLA17044	LYTVA_00813
OG0007117	ORYLA11159	LYTVA_13331
OG0007118	ORYLA18746	LYTVA_06751
OG0007120	ORYLA02860	LYTVA_01280
OG0007121	ORYLA00087	LYTVA_23219
OG0007122	ORYLA15640	LYTVA_11786
OG0007123	ORYLA07878	LYTVA_14860
OG0007125	ORYLA13532	LYTVA_15618
OG0007126	ORYLA11848	LYTVA_08493
OG0007128	ORYLA02979	LYTVA_25613
OG0007129	ORYLA01220, ORYLA04646	LYTVA_17050
OG0007131	ORYLA17663	LYTVA_16333
OG0007132	ORYLA02165	LYTVA_07096, LYTVA_10959
OG0007133	ORYLA18527	LYTVA_06766
OG0007134	ORYLA00740	LYTVA_20762, LYTVA_28832
OG0007135	ORYLA12420	LYTVA_14457
OG0007136	ORYLA14799	LYTVA_16524, LYTVA_20525
OG0007137	ORYLA06230	LYTVA_09390
OG0007139	ORYLA20254	LYTVA_25562
OG0007140	ORYLA10308, ORYLA00270	LYTVA_23363
OG0007141	ORYLA17064	LYTVA_16084
OG0007143	ORYLA10676	LYTVA_15805
OG0007145	ORYLA07062	LYTVA_15266, LYTVA_19982
OG0007147	ORYLA14416	LYTVA_11114
OG0007150	ORYLA12660	LYTVA_25594, LYTVA_18677
OG0007151	ORYLA03573	LYTVA_07846
OG0007153	ORYLA04856	LYTVA_30218, LYTVA_10839
OG0007154	ORYLA10421	LYTVA_07855, LYTVA_07854
OG0007158	ORYLA02201	LYTVA_24864
OG0007161	ORYLA15162	LYTVA_25409, LYTVA_03328
OG0007163	ORYLA19100	LYTVA_07875
OG0007164	ORYLA09721, ORYLA12288	LYTVA_21647
OG0007165	ORYLA03664	LYTVA_27280
OG0007166	ORYLA12340, ORYLA12341	LYTVA_08751, LYTVA_25662
OG0007168	ORYLA09683	LYTVA_13106
OG0007169	ORYLA01808, ORYLA06145	LYTVA_05891
OG0007171	ORYLA05245	LYTVA_13400
OG0007173	ORYLA00375	LYTVA_15493
OG0007177	ORYLA10550	LYTVA_10874
OG0007178	ORYLA13591	LYTVA_18565, LYTVA_28282
OG0007179	ORYLA09261, ORYLA09260	LYTVA_03339
OG0007181	ORYLA15718	LYTVA_11702
OG0007182	ORYLA12514	LYTVA_13310
OG0007183	ORYLA05418	LYTVA_17814, LYTVA_04494
OG0007186	ORYLA08238	LYTVA_19820
OG0007187	ORYLA14366	LYTVA_07722, LYTVA_23165
OG0007188	ORYLA19593	LYTVA_19548
OG0007189	ORYLA00633	LYTVA_08827
OG0007192	ORYLA09692	LYTVA_12538
OG0007198	ORYLA18294	LYTVA_26853, LYTVA_26234, LYTVA_07966
OG0007199	ORYLA05345, ORYLA01726	LYTVA_00515
OG0007200	ORYLA08097	LYTVA_09502
OG0007201	ORYLA12849, ORYLA12850	LYTVA_25108
OG0007209	ORYLA00656, ORYLA00655	LYTVA_12343
OG0007248	ORYLA06298	LYTVA_01206, LYTVA_22776
OG0007250	ORYLA08747	LYTVA_12323
OG0007251	ORYLA06850	LYTVA_10607
OG0007253	ORYLA08898, ORYLA12436	LYTVA_07358
OG0007254	ORYLA11846	LYTVA_17075
OG0007256	ORYLA18423	LYTVA_16363
OG0007258	ORYLA02983	LYTVA_04807
OG0007260	ORYLA07375	LYTVA_08717
OG0007261	ORYLA00423	LYTVA_16329
OG0007263	ORYLA03034	LYTVA_23147
OG0007264	ORYLA15263	LYTVA_15357
OG0007266	ORYLA19225	LYTVA_03338
OG0007267	ORYLA14269	LYTVA_02310
OG0007270	ORYLA04915, ORYLA04916	LYTVA_28460
OG0007271	ORYLA06700	LYTVA_24259
OG0007272	ORYLA19327	LYTVA_23152
OG0007273	ORYLA17133	LYTVA_24239, LYTVA_02079
OG0007274	ORYLA01401	LYTVA_00331
OG0007275	ORYLA10992	LYTVA_19066
OG0007280	ORYLA06789	LYTVA_21703
OG0007281	ORYLA16781	LYTVA_00393
OG0007282	ORYLA17269	LYTVA_20254
OG0007283	ORYLA16980, ORYLA00573	LYTVA_06398, LYTVA_22306
OG0007284	ORYLA05432, ORYLA09535	LYTVA_17810
OG0007285	ORYLA05317	LYTVA_06497
OG0007289	ORYLA03622	LYTVA_02881
OG0007291	ORYLA15418	LYTVA_21801
OG0007293	ORYLA02154	LYTVA_07215
OG0007294	ORYLA09264	LYTVA_23269
OG0007295	ORYLA01411	LYTVA_06189
OG0007296	ORYLA12441	LYTVA_20748, LYTVA_17621
OG0007298	ORYLA00430	LYTVA_07185
OG0007300	ORYLA02105	LYTVA_18529
OG0007303	ORYLA18273	LYTVA_10989
OG0007304	ORYLA11541	LYTVA_09281
OG0007306	ORYLA04055	LYTVA_16572
OG0007307	ORYLA04750	LYTVA_18744
OG0007308	ORYLA01818, ORYLA05605	LYTVA_15824, LYTVA_10193
OG0007312	ORYLA16909	LYTVA_25929
OG0007314	ORYLA11660	LYTVA_10156
OG0007316	ORYLA07711	LYTVA_17190
OG0007317	ORYLA04703	LYTVA_22574
OG0007318	ORYLA14192	LYTVA_12895
OG0007319	ORYLA13973	LYTVA_01930
OG0007320	ORYLA19939	LYTVA_07334
OG0007321	ORYLA01035	LYTVA_14764
OG0007322	ORYLA12070	LYTVA_23565
OG0007325	ORYLA12467	LYTVA_13185, LYTVA_25303
OG0007328	ORYLA04937	LYTVA_28320, LYTVA_17079
OG0007329	ORYLA05886	LYTVA_09881, LYTVA_17097
OG0007330	ORYLA03139	LYTVA_26367
OG0007331	ORYLA11072	LYTVA_05890
OG0007334	ORYLA02101	LYTVA_06945
OG0007336	ORYLA05981	LYTVA_26129
OG0007337	ORYLA11944	LYTVA_20082, LYTVA_05737
OG0007339	ORYLA08865	LYTVA_07201
OG0007340	ORYLA01911	LYTVA_14005
OG0007341	ORYLA12520	LYTVA_06630
OG0007342	ORYLA17313	LYTVA_13753
OG0007343	ORYLA13486	LYTVA_03841
OG0007345	ORYLA19599	LYTVA_09108
OG0007347	ORYLA13816	LYTVA_01386
OG0007348	ORYLA12246	LYTVA_09877
OG0007349	ORYLA17364	LYTVA_12788
OG0007351	ORYLA06166	LYTVA_29566
OG0007352	ORYLA18525, ORYLA00412	LYTVA_11993, LYTVA_09786
OG0007353	ORYLA12576	LYTVA_17240
OG0007354	ORYLA09048	LYTVA_23171
OG0007355	ORYLA20163	LYTVA_09986
OG0007356	ORYLA13760	LYTVA_06628
OG0007357	ORYLA12581	LYTVA_04535
OG0007358	ORYLA17406	LYTVA_02726
OG0007359	ORYLA08850	LYTVA_10799
OG0007360	ORYLA06936	LYTVA_01643
OG0007361	ORYLA01623	LYTVA_06556
OG0007363	ORYLA06682	LYTVA_06669
OG0007364	ORYLA16985	LYTVA_15849
OG0007365	ORYLA13386	LYTVA_02308, LYTVA_06457
OG0007366	ORYLA12817	LYTVA_11005
OG0007367	ORYLA06765	LYTVA_04852
OG0007368	ORYLA19704	LYTVA_17542, LYTVA_00624
OG0007369	ORYLA09751	LYTVA_19408, LYTVA_18884
OG0007370	ORYLA03491	LYTVA_06055
OG0007371	ORYLA00696	LYTVA_08968
OG0007372	ORYLA03828	LYTVA_18746
OG0007373	ORYLA11366	LYTVA_15629
OG0007374	ORYLA02701	LYTVA_08561
OG0007377	ORYLA13383	LYTVA_26494
OG0007379	ORYLA11999	LYTVA_05996, LYTVA_05995
OG0007380	ORYLA12839	LYTVA_29427
OG0007382	ORYLA08742	LYTVA_04728
OG0007385	ORYLA12485	LYTVA_19121
OG0007386	ORYLA11303	LYTVA_07566
OG0007387	ORYLA19178	LYTVA_11399
OG0007388	ORYLA07499	LYTVA_28469
OG0007389	ORYLA02496	LYTVA_27684
OG0007390	ORYLA16509	LYTVA_17759
OG0007391	ORYLA04353	LYTVA_27612
OG0007392	ORYLA10645	LYTVA_00208
OG0007393	ORYLA10500	LYTVA_16834
OG0007394	ORYLA03499	LYTVA_29547
OG0007395	ORYLA08169	LYTVA_10851
OG0007396	ORYLA12727	LYTVA_21805
OG0007397	ORYLA08942	LYTVA_06439
OG0007399	ORYLA17904	LYTVA_24113
OG0007400	ORYLA08958	LYTVA_13880
OG0007401	ORYLA03561	LYTVA_25998
OG0007402	ORYLA08019, ORYLA08020	LYTVA_04009
OG0007403	ORYLA01385	LYTVA_10578
OG0007405	ORYLA15003	LYTVA_23328
OG0007406	ORYLA02660	LYTVA_23327
OG0007407	ORYLA05302	LYTVA_24874
OG0007408	ORYLA20365	LYTVA_17573
OG0007409	ORYLA05521	LYTVA_06962
OG0007410	ORYLA17035, ORYLA08301	LYTVA_19785
OG0007412	ORYLA09356	LYTVA_13953
OG0007413	ORYLA06066, ORYLA06065, ORYLA06064	LYTVA_12200
OG0007415	ORYLA19464	LYTVA_24128, LYTVA_22964
OG0007416	ORYLA00938	LYTVA_05946
OG0007417	ORYLA17547	LYTVA_01637
OG0007418	ORYLA03744	LYTVA_20251
OG0007420	ORYLA15610	LYTVA_03332
OG0007421	ORYLA14356	LYTVA_21519
OG0007423	ORYLA00567, ORYLA16921	LYTVA_22179
OG0007424	ORYLA08021	LYTVA_28915
OG0007425	ORYLA14998	LYTVA_25706
OG0007428	ORYLA02581	LYTVA_18257
OG0007429	ORYLA10854	LYTVA_16880, LYTVA_16876
OG0007432	ORYLA03130	LYTVA_30029
OG0007433	ORYLA12091	LYTVA_26445
OG0007436	ORYLA09770	LYTVA_21950
OG0007437	ORYLA00941	LYTVA_12547
OG0007438	ORYLA00047	LYTVA_08752
OG0007439	ORYLA05166	LYTVA_15776
OG0007440	ORYLA14401	LYTVA_03341
OG0007441	ORYLA08960	LYTVA_02745
OG0007443	ORYLA18835	LYTVA_22108
OG0007445	ORYLA09137	LYTVA_25194
OG0007446	ORYLA17366	LYTVA_20327
OG0007447	ORYLA00461	LYTVA_26906
OG0007448	ORYLA12046	LYTVA_05884
OG0007449	ORYLA20219	LYTVA_05951
OG0007450	ORYLA10095	LYTVA_00850
OG0007451	ORYLA08969	LYTVA_21924, LYTVA_18802
OG0007452	ORYLA02553	LYTVA_06058
OG0007454	ORYLA09677	LYTVA_28426
OG0007455	ORYLA09348	LYTVA_13341
OG0007456	ORYLA02608	LYTVA_23476
OG0007457	ORYLA14661	LYTVA_13606
OG0007458	ORYLA00309	LYTVA_22841
OG0007459	ORYLA10805	LYTVA_09289
OG0007460	ORYLA20039	LYTVA_08625
OG0007462	ORYLA19843	LYTVA_09490, LYTVA_13057
OG0007465	ORYLA03646	LYTVA_26141
OG0007466	ORYLA12595	LYTVA_10130
OG0007467	ORYLA07191	LYTVA_02679
OG0007468	ORYLA00530	LYTVA_03501
OG0007471	ORYLA07475	LYTVA_12320
OG0007472	ORYLA13056	LYTVA_00584
OG0007475	ORYLA08013, ORYLA08012	LYTVA_27620
OG0007476	ORYLA17195	LYTVA_27412
OG0007477	ORYLA16341	LYTVA_29029
OG0007478	ORYLA17253	LYTVA_19699
OG0007479	ORYLA00589	LYTVA_01291
OG0007480	ORYLA05285	LYTVA_24798
OG0007481	ORYLA04396	LYTVA_08388
OG0007482	ORYLA01730	LYTVA_29492
OG0007483	ORYLA11513	LYTVA_15083
OG0007484	ORYLA03268	LYTVA_07505
OG0007486	ORYLA17567, ORYLA02786, ORYLA08085	LYTVA_20001
OG0007489	ORYLA10665	LYTVA_00864
OG0007490	ORYLA14538	LYTVA_13021
OG0007493	ORYLA01214, ORYLA00906	LYTVA_16474
OG0007494	ORYLA16845	LYTVA_11090
OG0007497	ORYLA09420	LYTVA_14734
OG0007500	ORYLA09788	LYTVA_18267
OG0007501	ORYLA11099	LYTVA_22863
OG0007503	ORYLA08089	LYTVA_07667
OG0007504	ORYLA00574	LYTVA_16801
OG0007507	ORYLA12533	LYTVA_12074
OG0007509	ORYLA04370	LYTVA_00585, LYTVA_20658
OG0007510	ORYLA10564	LYTVA_15578
OG0007514	ORYLA06661	LYTVA_01131
OG0007518	ORYLA11226	LYTVA_05377
OG0007521	ORYLA05039, ORYLA00692	LYTVA_23142
OG0007522	ORYLA10477	LYTVA_24173, LYTVA_04050
OG0007525	ORYLA13393	LYTVA_17746, LYTVA_17745
OG0007527	ORYLA06523, ORYLA09269	LYTVA_20160
OG0007528	ORYLA06326	LYTVA_17660, LYTVA_13424
OG0007529	ORYLA18862	LYTVA_24821
OG0007533	ORYLA00001, ORYLA07509	LYTVA_15407
OG0007539	ORYLA06018	LYTVA_08045
OG0007583	ORYLA00014	LYTVA_02898
OG0007584	ORYLA16927	LYTVA_07507
OG0007586	ORYLA17497	LYTVA_23540
OG0007587	ORYLA05351	LYTVA_06191
OG0007588	ORYLA11210	LYTVA_19122
OG0007589	ORYLA00327	LYTVA_15571
OG0007591	ORYLA16433	LYTVA_15821
OG0007597	ORYLA11901	LYTVA_04975
OG0007598	ORYLA19609	LYTVA_14137
OG0007601	ORYLA16630	LYTVA_20410
OG0007602	ORYLA13457	LYTVA_19111
OG0007603	ORYLA15288	LYTVA_01215
OG0007604	ORYLA12471	LYTVA_27072, LYTVA_11917
OG0007605	ORYLA12711	LYTVA_23223
OG0007607	ORYLA15596	LYTVA_28351
OG0007608	ORYLA05477, ORYLA02256	LYTVA_19572
OG0007609	ORYLA17969	LYTVA_28776
OG0007610	ORYLA13853	LYTVA_01262
OG0007613	ORYLA13617	LYTVA_11371
OG0007615	ORYLA18029	LYTVA_01668
OG0007616	ORYLA05381	LYTVA_04326
OG0007617	ORYLA07354	LYTVA_06763
OG0007619	ORYLA13054	LYTVA_16958
OG0007621	ORYLA13396	LYTVA_28737
OG0007624	ORYLA05976	LYTVA_26685
OG0007626	ORYLA01317	LYTVA_26960
OG0007630	ORYLA01205	LYTVA_21472
OG0007631	ORYLA11934	LYTVA_08707, LYTVA_01412
OG0007632	ORYLA10408	LYTVA_27271, LYTVA_07026, LYTVA_09524
OG0007633	ORYLA05304	LYTVA_11264
OG0007635	ORYLA13540	LYTVA_00547
OG0007637	ORYLA10427	LYTVA_23253
OG0007638	ORYLA15010	LYTVA_28819, LYTVA_12541
OG0007640	ORYLA06572, ORYLA13195	LYTVA_16975, LYTVA_04217
OG0007642	ORYLA20111	LYTVA_19507
OG0007643	ORYLA08582	LYTVA_13772, LYTVA_29417
OG0007645	ORYLA00783	LYTVA_22625
OG0007646	ORYLA09484	LYTVA_11672
OG0007647	ORYLA09216	LYTVA_17226, LYTVA_08417
OG0007648	ORYLA15478	LYTVA_16410
OG0007649	ORYLA08950	LYTVA_29126
OG0007650	ORYLA07962	LYTVA_04025, LYTVA_24221, LYTVA_22368
OG0007652	ORYLA17837, ORYLA02891	LYTVA_12087
OG0007653	ORYLA00212	LYTVA_26389
OG0007656	ORYLA11259	LYTVA_03488
OG0007658	ORYLA01027	LYTVA_00620
OG0007660	ORYLA06636	LYTVA_02046
OG0007662	ORYLA07565, ORYLA07566	LYTVA_26859
OG0007663	ORYLA19677	LYTVA_06307
OG0007665	ORYLA02675	LYTVA_17087
OG0007667	ORYLA13912	LYTVA_11978
OG0007668	ORYLA17549	LYTVA_01048
OG0007669	ORYLA10867, ORYLA14768	LYTVA_18754
OG0007670	ORYLA05143	LYTVA_03178
OG0007671	ORYLA10047, ORYLA06144	LYTVA_00969
OG0007673	ORYLA05954	LYTVA_06130
OG0007674	ORYLA10748	LYTVA_19731, LYTVA_05255
OG0007676	ORYLA15905	LYTVA_12495
OG0007677	ORYLA02741	LYTVA_26927
OG0007685	ORYLA04777	LYTVA_02760
OG0007686	ORYLA12300	LYTVA_12208
OG0007687	ORYLA17022	LYTVA_15396
OG0007689	ORYLA17604	LYTVA_19628
OG0007690	ORYLA19010	LYTVA_28416
OG0007692	ORYLA14149	LYTVA_24951
OG0007694	ORYLA05416	LYTVA_26876
OG0007695	ORYLA02065, ORYLA01646	LYTVA_05499, LYTVA_10609
OG0007696	ORYLA11055, ORYLA15060	LYTVA_24378
OG0007701	ORYLA17283	LYTVA_21781
OG0007702	ORYLA19222	LYTVA_05328
OG0007703	ORYLA19369	LYTVA_27223, LYTVA_22526
OG0007708	ORYLA15979	LYTVA_29207
OG0007709	ORYLA12564	LYTVA_10006
OG0007712	ORYLA19931	LYTVA_10828
OG0007713	ORYLA16096	LYTVA_11468
OG0007714	ORYLA01267	LYTVA_09705
OG0007717	ORYLA04892	LYTVA_16631
OG0007719	ORYLA06546	LYTVA_26116
OG0007721	ORYLA04955	LYTVA_28411
OG0007722	ORYLA18334	LYTVA_18125
OG0007723	ORYLA18893	LYTVA_01240
OG0007724	ORYLA12008	LYTVA_24222
OG0007726	ORYLA14878	LYTVA_06027
OG0007727	ORYLA05656	LYTVA_12845, LYTVA_28212
OG0007728	ORYLA09087	LYTVA_04426
OG0007732	ORYLA04446	LYTVA_00596
OG0007734	ORYLA13593	LYTVA_12740
OG0007738	ORYLA08765	LYTVA_26772
OG0007739	ORYLA15510, ORYLA15465	LYTVA_25107
OG0007741	ORYLA12529	LYTVA_05974
OG0007743	ORYLA15748	LYTVA_21362
OG0007744	ORYLA03484	LYTVA_19072
OG0007745	ORYLA15106	LYTVA_03413
OG0007746	ORYLA11437	LYTVA_12054
OG0007748	ORYLA12523	LYTVA_16035
OG0007749	ORYLA14559	LYTVA_25973
OG0007751	ORYLA07513	LYTVA_20108
OG0007752	ORYLA04249	LYTVA_05758
OG0007753	ORYLA17820	LYTVA_16387, LYTVA_30075, LYTVA_24327, LYTVA_28419
OG0007754	ORYLA03359	LYTVA_02556, LYTVA_22115
OG0007755	ORYLA15303	LYTVA_27977
OG0007756	ORYLA04657	LYTVA_26790, LYTVA_01408
OG0007757	ORYLA13243	LYTVA_29634
OG0007758	ORYLA20257	LYTVA_02245
OG0007759	ORYLA13401	LYTVA_29844, LYTVA_13752
OG0007760	ORYLA15939	LYTVA_22853
OG0007762	ORYLA08357	LYTVA_02092
OG0007763	ORYLA13264	LYTVA_23256
OG0007766	ORYLA07757	LYTVA_16803
OG0007767	ORYLA08931	LYTVA_18171
OG0007768	ORYLA04186	LYTVA_26406
OG0007769	ORYLA07999	LYTVA_15736
OG0007770	ORYLA17632	LYTVA_17778
OG0007771	ORYLA11217	LYTVA_23243
OG0007774	ORYLA09883	LYTVA_07983
OG0007775	ORYLA04522	LYTVA_27798
OG0007776	ORYLA04057	LYTVA_09426
OG0007779	ORYLA06689	LYTVA_04248
OG0007780	ORYLA11613	LYTVA_19102
OG0007781	ORYLA14752	LYTVA_26330, LYTVA_26857
OG0007782	ORYLA16300	LYTVA_11501
OG0007784	ORYLA08060	LYTVA_09607
OG0007786	ORYLA18688	LYTVA_30038
OG0007787	ORYLA20215	LYTVA_17596
OG0007789	ORYLA07928	LYTVA_08173
OG0007791	ORYLA13884	LYTVA_08192, LYTVA_16268, LYTVA_13914
OG0007793	ORYLA13274	LYTVA_13499
OG0007794	ORYLA17293	LYTVA_26977
OG0007796	ORYLA12206, ORYLA05781	LYTVA_11355
OG0007798	ORYLA00492	LYTVA_16861, LYTVA_18242
OG0007799	ORYLA05665	LYTVA_21389
