Orthogroup	ORYLA	BRALA
OG0008396	ORYLA15105	BRALA22030
OG0008399	ORYLA02362, ORYLA02361	BRALA33684
OG0008400	ORYLA19826	BRALA29815, BRALA00697
OG0008401	ORYLA14490	BRALA17999
OG0008402	ORYLA05140	BRALA09677
OG0008403	ORYLA05967	BRALA24505
OG0008404	ORYLA02432	BRALA23651
OG0008406	ORYLA12956	BRALA01198
OG0008411	ORYLA04117	BRALA07369
OG0008412	ORYLA18891	BRALA13554
OG0008414	ORYLA06059	BRALA04459
OG0008415	ORYLA12779	BRALA11890
OG0008416	ORYLA10737	BRALA17626
OG0008417	ORYLA07074, ORYLA07075	BRALA18262
OG0008418	ORYLA20106, ORYLA20107	BRALA06091
OG0008419	ORYLA04863	BRALA13393
OG0008421	ORYLA13042, ORYLA13043	BRALA04900, BRALA19165
OG0008422	ORYLA07379	BRALA18880
OG0008425	ORYLA05457	BRALA03330
OG0008426	ORYLA15450	BRALA09433
OG0008426	ORYLA14525	BRALA18961, BRALA09432
OG0008427	ORYLA11519	BRALA08333
OG0008435	ORYLA05093	BRALA33895
OG0008443	ORYLA18980, ORYLA18981	BRALA19003
OG0008448	ORYLA10154	BRALA11933
OG0008450	ORYLA17048	BRALA34938
OG0008453	ORYLA19533	BRALA07678
OG0008457	ORYLA10604	BRALA13320
OG0008460	ORYLA12951, ORYLA10279, ORYLA11597	BRALA24281, BRALA24283
OG0008462	ORYLA12145	BRALA14603
OG0008463	ORYLA07621, ORYLA03939	BRALA22549
OG0008464	ORYLA03292, ORYLA02142, ORYLA06005, ORYLA13096	BRALA28324, BRALA26947
OG0008468	ORYLA15454, ORYLA15455	BRALA17335
OG0008470	ORYLA00788, ORYLA03110, ORYLA19211	BRALA15820, BRALA15821
OG0008478	ORYLA14296	BRALA07281
OG0008509	ORYLA15385, ORYLA20130	BRALA05523
OG0008513	ORYLA17016	BRALA15101
OG0008514	ORYLA00666	BRALA15921
OG0008515	ORYLA05447	BRALA11973
OG0008516	ORYLA10547	BRALA10786, BRALA10911
OG0008524	ORYLA00132	BRALA34791, BRALA35810
OG0008527	ORYLA10073	BRALA16647
OG0008528	ORYLA03305	BRALA01940
OG0008529	ORYLA11013	BRALA09012
OG0008532	ORYLA14244	BRALA28388
OG0008533	ORYLA11615	BRALA28209
OG0008534	ORYLA14842	BRALA27649
OG0008535	ORYLA07394	BRALA22563
OG0008536	ORYLA16482	BRALA00357, BRALA00355, BRALA00356
OG0008538	ORYLA04456	BRALA11832
OG0008539	ORYLA20010	BRALA31052
OG0008540	ORYLA01617	BRALA07940
OG0008542	ORYLA13618	BRALA16597
OG0008544	ORYLA17358	BRALA17943
OG0008545	ORYLA17694	BRALA17948
OG0008546	ORYLA01722	BRALA20223
OG0008550	ORYLA13838	BRALA03273
OG0008554	ORYLA09057	BRALA03353
OG0008555	ORYLA05134	BRALA16626
OG0008556	ORYLA11682	BRALA22513
OG0008557	ORYLA07476	BRALA03028
OG0008558	ORYLA14853	BRALA02508
OG0008561	ORYLA03251	BRALA28153
OG0008562	ORYLA11935	BRALA08959
OG0008563	ORYLA17890	BRALA29273
OG0008567	ORYLA12512	BRALA00993, BRALA11796
OG0008572	ORYLA04526	BRALA19309
OG0008573	ORYLA14095	BRALA09463
OG0008575	ORYLA10873	BRALA18250
OG0008576	ORYLA04640	BRALA11515
OG0008577	ORYLA07759	BRALA06350
OG0008578	ORYLA14123	BRALA03455
OG0008582	ORYLA15082, ORYLA11073, ORYLA11074	BRALA03652
OG0008583	ORYLA01952	BRALA10200
OG0008587	ORYLA10124	BRALA17930
OG0008588	ORYLA18824	BRALA10465
OG0008591	ORYLA16857	BRALA15014
OG0008592	ORYLA02727	BRALA18436
OG0008593	ORYLA13844	BRALA28147
OG0008594	ORYLA05682	BRALA07379
OG0008595	ORYLA11806	BRALA19312
OG0008596	ORYLA02073	BRALA09201
OG0008600	ORYLA00015	BRALA22361
OG0008601	ORYLA01236	BRALA20388
OG0008603	ORYLA10316	BRALA30099
OG0008606	ORYLA03981	BRALA09692
OG0008609	ORYLA07791	BRALA13094
OG0008611	ORYLA13450	BRALA10116
OG0008612	ORYLA06560	BRALA21312
OG0008614	ORYLA14831	BRALA11854
OG0008618	ORYLA13903	BRALA11013, BRALA11063, BRALA09335
OG0008620	ORYLA19410	BRALA09482
OG0008622	ORYLA15071	BRALA03092
OG0008623	ORYLA17303	BRALA10665
OG0008624	ORYLA00653	BRALA16482
OG0008626	ORYLA06748	BRALA19975
OG0008627	ORYLA04451	BRALA11795
OG0008628	ORYLA11888	BRALA15875
OG0008630	ORYLA03479, ORYLA04008	BRALA24237, BRALA28920
OG0008632	ORYLA16415	BRALA09185
OG0008633	ORYLA04719	BRALA22271
OG0008636	ORYLA15223	BRALA18519
OG0008637	ORYLA12916	BRALA15802
OG0008638	ORYLA09203	BRALA04155
OG0008639	ORYLA14211	BRALA29796
OG0008640	ORYLA04998	BRALA16491
OG0008642	ORYLA15622	BRALA28732
OG0008644	ORYLA10437	BRALA16311
OG0008645	ORYLA14126	BRALA27600
OG0008646	ORYLA09413	BRALA18831, BRALA18832
OG0008648	ORYLA01052	BRALA34884, BRALA30218
OG0008651	ORYLA03437	BRALA00594
OG0008653	ORYLA00575	BRALA29819
OG0008654	ORYLA07750	BRALA27377
OG0008655	ORYLA10947	BRALA20532
OG0008659	ORYLA09036	BRALA28628
OG0008660	ORYLA14924	BRALA16548
OG0008662	ORYLA17363	BRALA00592
OG0008669	ORYLA07048, ORYLA07047	BRALA16331
OG0008670	ORYLA00983, ORYLA09417	BRALA06998
OG0008671	ORYLA19359	BRALA20873
OG0008672	ORYLA18443	BRALA18524, BRALA29802
OG0008673	ORYLA11412	BRALA20899
OG0008675	ORYLA10474, ORYLA07387	BRALA22504
OG0008677	ORYLA05502	BRALA05307
OG0008678	ORYLA02691	BRALA27767
OG0008680	ORYLA01329	BRALA21682
OG0008681	ORYLA09984	BRALA10215
OG0008682	ORYLA15997	BRALA02229
OG0008684	ORYLA09445	BRALA10687
OG0008693	ORYLA00071	BRALA27587
OG0008696	ORYLA17017	BRALA11880
OG0008697	ORYLA18128, ORYLA02578	BRALA18391
OG0008698	ORYLA11400, ORYLA05988	BRALA03650
OG0008701	ORYLA12663, ORYLA12662, ORYLA09045	BRALA30504
OG0008702	ORYLA05379, ORYLA14251	BRALA03098
OG0008705	ORYLA12853, ORYLA18221	BRALA18575
OG0008706	ORYLA01621, ORYLA19630	BRALA13538, BRALA13537
OG0008708	ORYLA12537, ORYLA02039, ORYLA05970, ORYLA11505	BRALA29355
OG0008709	ORYLA11213	BRALA07707
OG0008711	ORYLA14165, ORYLA04879, ORYLA01066	BRALA01533
OG0008712	ORYLA03964	BRALA17497, BRALA11874, BRALA01155, BRALA09917, BRALA22555
OG0008762	ORYLA03404	BRALA21759
OG0008763	ORYLA11918	BRALA10887
OG0008765	ORYLA09621	BRALA00158
OG0008766	ORYLA17483	BRALA13488
OG0008767	ORYLA05374	BRALA09777
OG0008770	ORYLA19695	BRALA28302
OG0008771	ORYLA01976, ORYLA06165	BRALA29707
OG0008780	ORYLA11590	BRALA17416
OG0008782	ORYLA20358	BRALA28545
OG0008785	ORYLA12963	BRALA21787
OG0008786	ORYLA10985	BRALA20053
OG0008788	ORYLA06831, ORYLA09878	BRALA20266
OG0008790	ORYLA19389	BRALA20707
OG0008796	ORYLA07484	BRALA10765
OG0008799	ORYLA02092	BRALA31717
OG0008800	ORYLA19838	BRALA12044
OG0008804	ORYLA10062	BRALA13316
OG0008805	ORYLA13599	BRALA07794
OG0008811	ORYLA06028	BRALA21997
OG0008816	ORYLA02817, ORYLA17960	BRALA13552
OG0008818	ORYLA20382	BRALA23356
OG0008820	ORYLA02118	BRALA30147
OG0008821	ORYLA05960	BRALA19308
OG0008822	ORYLA00785	BRALA06559
OG0008823	ORYLA03746	BRALA14958
OG0008826	ORYLA17119	BRALA05017
OG0008827	ORYLA16970	BRALA06277
OG0008829	ORYLA02828	BRALA04028
OG0008830	ORYLA12806	BRALA05255
OG0008831	ORYLA02877	BRALA23986
OG0008835	ORYLA12847	BRALA13701
OG0008836	ORYLA17630	BRALA24617
OG0008837	ORYLA03541	BRALA17709
OG0008838	ORYLA09991	BRALA22701
OG0008840	ORYLA14135	BRALA03104
OG0008841	ORYLA16695	BRALA16713
OG0008844	ORYLA06550	BRALA03082
OG0008845	ORYLA00991	BRALA29479
OG0008847	ORYLA12534	BRALA24430
OG0008850	ORYLA03958	BRALA11452
OG0008855	ORYLA05299	BRALA02652
OG0008856	ORYLA18814	BRALA13489
OG0008859	ORYLA10789	BRALA33386
OG0008864	ORYLA18314	BRALA27875
OG0008866	ORYLA13506	BRALA16223
OG0008867	ORYLA02484, ORYLA17420	BRALA04060
OG0008870	ORYLA17597, ORYLA17598	BRALA24152
OG0008872	ORYLA12866	BRALA05136
OG0008876	ORYLA19754	BRALA03931
OG0008883	ORYLA00481	BRALA17730
OG0008885	ORYLA02173	BRALA00293
OG0008891	ORYLA11900	BRALA21419
OG0008893	ORYLA15315	BRALA08588
OG0008897	ORYLA17865	BRALA06370
OG0008898	ORYLA16850, ORYLA16323, ORYLA16324	BRALA04295
OG0008900	ORYLA11758	BRALA31034
OG0008901	ORYLA20176	BRALA20056
OG0008903	ORYLA04930	BRALA17180
OG0008907	ORYLA08042	BRALA06239
OG0008909	ORYLA12147	BRALA29912
OG0008910	ORYLA06735, ORYLA06736	BRALA21579
OG0008911	ORYLA10922	BRALA27205
OG0008913	ORYLA20014	BRALA18540
OG0008915	ORYLA00504	BRALA21243
OG0008916	ORYLA04217	BRALA15665
OG0008922	ORYLA11230	BRALA02188
OG0008923	ORYLA11983	BRALA24473
OG0008924	ORYLA15481	BRALA22720
OG0008925	ORYLA17800	BRALA17172, BRALA17171
OG0008927	ORYLA06582	BRALA01077
OG0008928	ORYLA01839	BRALA01939
OG0008929	ORYLA10191	BRALA26241
OG0008931	ORYLA01859	BRALA01562
OG0008936	ORYLA12704	BRALA21719, BRALA35448
OG0008937	ORYLA09563	BRALA27864
OG0008938	ORYLA17947	BRALA33318
OG0008942	ORYLA06662, ORYLA13283	BRALA24416
OG0008946	ORYLA08964	BRALA28598
OG0008951	ORYLA03785	BRALA12901
OG0008955	ORYLA10731	BRALA28537
OG0008959	ORYLA14437	BRALA01481
OG0008969	ORYLA01679	BRALA03250
OG0008977	ORYLA07578	BRALA26321, BRALA12665
OG0008978	ORYLA06324, ORYLA06323	BRALA21135
OG0008979	ORYLA02528, ORYLA17224	BRALA00757
OG0008981	ORYLA03539, ORYLA02667, ORYLA17885	BRALA03601
OG0008982	ORYLA17189, ORYLA07958, ORYLA12483	BRALA07674
OG0008984	ORYLA00592	BRALA13985, BRALA23758, BRALA23760, BRALA25299
OG0008985	ORYLA13803, ORYLA01956, ORYLA20360	BRALA12439
OG0008989	ORYLA10581	BRALA18029, BRALA02685, BRALA02687, BRALA20031
OG0008990	ORYLA09325	BRALA07068
OG0008991	ORYLA13480, ORYLA16149	BRALA04485
OG0009044	ORYLA17284	BRALA31022
OG0009052	ORYLA18263	BRALA06022
OG0009054	ORYLA12560	BRALA18713
OG0009056	ORYLA18970	BRALA10921, BRALA10799
OG0009062	ORYLA17643	BRALA16907
OG0009063	ORYLA09703	BRALA25042
OG0009064	ORYLA08829	BRALA05527
OG0009067	ORYLA17032	BRALA12094
OG0009069	ORYLA02688	BRALA10186
OG0009071	ORYLA11549	BRALA27976, BRALA34842
OG0009083	ORYLA05135	BRALA23740
OG0009084	ORYLA15067	BRALA15370
OG0009085	ORYLA13836	BRALA05507
OG0009088	ORYLA13439	BRALA29900
OG0009091	ORYLA00247	BRALA16726
OG0009092	ORYLA06864	BRALA30142
OG0009094	ORYLA00150	BRALA21937
OG0009095	ORYLA15195	BRALA03346
OG0009096	ORYLA13328	BRALA05732, BRALA05733
OG0009104	ORYLA13281	BRALA13053
OG0009110	ORYLA09780	BRALA10741
OG0009113	ORYLA04355	BRALA34324
OG0009114	ORYLA01369	BRALA28082
OG0009115	ORYLA06371	BRALA05149
OG0009120	ORYLA17329	BRALA14613
OG0009121	ORYLA11955	BRALA30881
OG0009125	ORYLA10345	BRALA17527
OG0009129	ORYLA02586	BRALA02651
OG0009131	ORYLA20167, ORYLA20166	BRALA35724
OG0009134	ORYLA03285	BRALA00279
OG0009135	ORYLA15388	BRALA19626
OG0009137	ORYLA00027	BRALA10897
OG0009140	ORYLA16151	BRALA19119
OG0009141	ORYLA09974	BRALA34716
OG0009143	ORYLA16230	BRALA12756
OG0009145	ORYLA18959	BRALA16160
OG0009149	ORYLA12281	BRALA09242
OG0009150	ORYLA00035	BRALA30166
OG0009151	ORYLA04997	BRALA06692
OG0009154	ORYLA16501, ORYLA16502	BRALA00153
OG0009157	ORYLA17430	BRALA28876
OG0009163	ORYLA16633	BRALA25034
OG0009165	ORYLA20480	BRALA18726
OG0009166	ORYLA11817	BRALA21167
OG0009168	ORYLA11411	BRALA27400
OG0009169	ORYLA08951	BRALA18947
OG0009172	ORYLA18439	BRALA07436
OG0009174	ORYLA00694	BRALA16276
OG0009176	ORYLA06897	BRALA27004, BRALA05657
OG0009178	ORYLA01252, ORYLA01251	BRALA15388
OG0009180	ORYLA04578, ORYLA17264	BRALA16224
OG0009181	ORYLA15673	BRALA13515
OG0009182	ORYLA16088	BRALA23079
OG0009183	ORYLA04124	BRALA18833
OG0009185	ORYLA02971	BRALA04149
OG0009190	ORYLA06320	BRALA27671
OG0009195	ORYLA04403	BRALA01482
OG0009196	ORYLA05676	BRALA11271
OG0009197	ORYLA18958	BRALA16159
OG0009203	ORYLA11293	BRALA20170, BRALA18997
OG0009208	ORYLA08657, ORYLA09850, ORYLA06719, ORYLA09148	BRALA10675
OG0009209	ORYLA14858	BRALA18583, BRALA18581, BRALA18585, BRALA05936, BRALA09586, BRALA09588
OG0009211	ORYLA05948, ORYLA01984, ORYLA07588	BRALA19300
OG0009214	ORYLA19423	BRALA24260
OG0009216	ORYLA05132, ORYLA05133	BRALA30435, BRALA15135
OG0009217	ORYLA03693	BRALA25581, BRALA29700
OG0009219	ORYLA05493, ORYLA09827	BRALA07364
OG0009222	ORYLA07916, ORYLA07917	BRALA04399
OG0009224	ORYLA02276, ORYLA17731, ORYLA01321	BRALA24590
OG0009225	ORYLA09011	BRALA00399
OG0009226	ORYLA01306	BRALA20661, BRALA20666
OG0009231	ORYLA20069	BRALA12023
OG0009232	ORYLA02820	BRALA29290
OG0009293	ORYLA12867	BRALA00720
OG0009296	ORYLA01428	BRALA01399
OG0009301	ORYLA08715	BRALA22294
OG0009305	ORYLA17471	BRALA00580
OG0009309	ORYLA11906	BRALA27581
OG0009312	ORYLA11004	BRALA08769
OG0009313	ORYLA19545	BRALA13086
OG0009314	ORYLA03072	BRALA20494
OG0009320	ORYLA04058	BRALA01411, BRALA28204
OG0009322	ORYLA02591	BRALA18442
OG0009327	ORYLA14618	BRALA08860
OG0009333	ORYLA14331	BRALA18981
OG0009335	ORYLA18458	BRALA00728
OG0009338	ORYLA00468	BRALA16943
OG0009340	ORYLA09726	BRALA16605
OG0009341	ORYLA11373	BRALA23710
OG0009348	ORYLA17261	BRALA17757, BRALA17756
OG0009350	ORYLA15100	BRALA17314
OG0009357	ORYLA17461	BRALA05243
OG0009358	ORYLA07847, ORYLA16435	BRALA07358
OG0009363	ORYLA17853	BRALA22159
OG0009365	ORYLA17437	BRALA07994
OG0009370	ORYLA12751	BRALA03320
OG0009371	ORYLA01932	BRALA34598
OG0009374	ORYLA15803	BRALA25382, BRALA25380
OG0009384	ORYLA09715	BRALA13652
OG0009385	ORYLA18094	BRALA17721
OG0009392	ORYLA00281, ORYLA17023	BRALA14009
OG0009393	ORYLA17185	BRALA23028
OG0009401	ORYLA08322	BRALA27590
OG0009407	ORYLA00570	BRALA34751
OG0009410	ORYLA14268	BRALA18958
OG0009415	ORYLA04379	BRALA11437
OG0009417	ORYLA09699	BRALA16808
OG0009421	ORYLA06922	BRALA01104
OG0009425	ORYLA08356	BRALA27928
OG0009426	ORYLA10542	BRALA26243
OG0009430	ORYLA01406	BRALA11504
OG0009436	ORYLA14911	BRALA08355
OG0009448	ORYLA04406	BRALA17710
OG0009449	ORYLA12250	BRALA26985
OG0009465	ORYLA11495	BRALA35522, BRALA34200
OG0009468	ORYLA12677, ORYLA02405	BRALA15080
OG0009470	ORYLA09080, ORYLA15412	BRALA01553, BRALA01551
OG0009474	ORYLA18416, ORYLA04287	BRALA00360
OG0009475	ORYLA04508	BRALA24269, BRALA01563, BRALA15518
OG0009480	ORYLA05599, ORYLA08416, ORYLA09625	BRALA15226
OG0009483	ORYLA15154	BRALA12485
OG0009485	ORYLA16895	BRALA25036
OG0009486	ORYLA07088, ORYLA07089	BRALA18698, BRALA18699
OG0009543	ORYLA17259	BRALA24262
OG0009550	ORYLA07803, ORYLA05215, ORYLA19798, ORYLA18817, ORYLA18706, ORYLA08916, ORYLA14144	BRALA35279, BRALA33847, BRALA11704
OG0009562	ORYLA00646	BRALA11234
OG0009570	ORYLA03753	BRALA20437
OG0009571	ORYLA07661	BRALA16630
OG0009584	ORYLA08203	BRALA23633
OG0009585	ORYLA07671	BRALA34076
OG0009587	ORYLA16321, ORYLA08285	BRALA11199, BRALA11201
OG0009590	ORYLA16236	BRALA06074
OG0009604	ORYLA15134	BRALA03268
OG0009607	ORYLA05213	BRALA20897
OG0009614	ORYLA08017	BRALA06398
OG0009624	ORYLA02859	BRALA10713
OG0009629	ORYLA15225	BRALA07743
OG0009630	ORYLA00664	BRALA15002
OG0009637	ORYLA06685	BRALA06100, BRALA17683
OG0009638	ORYLA10035	BRALA24897
OG0009640	ORYLA09942	BRALA15950
OG0009649	ORYLA02352	BRALA29136
OG0009650	ORYLA08971	BRALA03440
OG0009652	ORYLA10135	BRALA26144
OG0009654	ORYLA08179	BRALA10438
OG0009656	ORYLA20484	BRALA18470
OG0009659	ORYLA20070	BRALA10820
OG0009661	ORYLA00552	BRALA01687
OG0009665	ORYLA20435	BRALA23276
OG0009669	ORYLA04035	BRALA12668
OG0009670	ORYLA11800	BRALA13322, BRALA13323
OG0009676	ORYLA02258	BRALA29430
OG0009678	ORYLA00422	BRALA01375
OG0009681	ORYLA08016	BRALA06256
OG0009683	ORYLA12005	BRALA17382
OG0009691	ORYLA16835	BRALA24238
OG0009695	ORYLA14272	BRALA22721
OG0009700	ORYLA15683	BRALA21855, BRALA18054
OG0009707	ORYLA02240, ORYLA02800	BRALA01223
OG0009714	ORYLA05792	BRALA23055
OG0009719	ORYLA01801, ORYLA17206, ORYLA05628	BRALA00342
OG0009723	ORYLA04747	BRALA20879
OG0009730	ORYLA12372	BRALA13209
OG0009739	ORYLA08955, ORYLA06723	BRALA21313, BRALA18394
OG0009743	ORYLA06752, ORYLA12910	BRALA14470, BRALA09509
OG0009747	ORYLA06707	BRALA18325
OG0009762	ORYLA00697	BRALA13113
OG0009843	ORYLA14138, ORYLA14137	BRALA17152
OG0009863	ORYLA08365, ORYLA08305	BRALA13972, BRALA29416
OG0009871	ORYLA10996	BRALA25732
OG0009874	ORYLA14885	BRALA06968
OG0009875	ORYLA12297	BRALA12454
OG0009878	ORYLA08115	BRALA10413
OG0009879	ORYLA19435	BRALA24470
OG0009882	ORYLA05244	BRALA17808
OG0009892	ORYLA06573	BRALA13546
OG0009896	ORYLA18459	BRALA11236
OG0009906	ORYLA18520	BRALA22491
OG0009908	ORYLA08197	BRALA20018
OG0009911	ORYLA12874	BRALA05445
OG0009912	ORYLA09206	BRALA35175
OG0009923	ORYLA04802	BRALA29453, BRALA13793
OG0009925	ORYLA01696	BRALA16530
OG0009935	ORYLA10655	BRALA22860
OG0009952	ORYLA09248	BRALA07363
OG0009953	ORYLA08688	BRALA01398
OG0009957	ORYLA17326	BRALA23958
OG0009968	ORYLA10088	BRALA13344
OG0009972	ORYLA17442	BRALA16798
OG0009976	ORYLA14868	BRALA02296
OG0009989	ORYLA19072	BRALA07559
OG0009993	ORYLA08855	BRALA16135
OG0009995	ORYLA17713	BRALA07352
OG0009996	ORYLA04525	BRALA25699
OG0010005	ORYLA14711	BRALA18249
OG0010006	ORYLA14493	BRALA10285
OG0010007	ORYLA15144, ORYLA12486	BRALA24288
OG0010014	ORYLA03093	BRALA22477
OG0010018	ORYLA10381, ORYLA05465	BRALA00809
OG0010023	ORYLA01743	BRALA06801
OG0010024	ORYLA04803, ORYLA10352, ORYLA03369	BRALA21176
OG0010028	ORYLA07173, ORYLA00053	BRALA21650, BRALA13177
OG0010031	ORYLA07718	BRALA35503
OG0010032	ORYLA13041, ORYLA11540	BRALA21278
OG0010041	ORYLA13572	BRALA06522, BRALA06494, BRALA06493, BRALA32283, BRALA06586, BRALA13992, BRALA13204, BRALA18904
OG0010047	ORYLA16254	BRALA10441
OG0010125	ORYLA00713	BRALA34719
OG0010154	ORYLA05694, ORYLA11965	BRALA16701
OG0010164	ORYLA14271	BRALA28149
OG0010172	ORYLA11925	BRALA16860
OG0010177	ORYLA15654	BRALA27294
OG0010180	ORYLA01761	BRALA14547
OG0010192	ORYLA01493	BRALA27288
OG0010194	ORYLA02538, ORYLA12682	BRALA26106, BRALA09493
OG0010198	ORYLA08902	BRALA18123
OG0010213	ORYLA11051	BRALA08214
OG0010218	ORYLA17687	BRALA03101
OG0010220	ORYLA07990	BRALA05315
OG0010231	ORYLA09720	BRALA29090
OG0010232	ORYLA12783	BRALA13136
OG0010244	ORYLA11460	BRALA15218
OG0010246	ORYLA05171	BRALA29681
OG0010254	ORYLA14633	BRALA17905
OG0010256	ORYLA19059	BRALA23812
OG0010268	ORYLA13668	BRALA31928
OG0010271	ORYLA03004	BRALA24151
OG0010289	ORYLA15464, ORYLA15463	BRALA35051, BRALA33584
OG0010304	ORYLA08603, ORYLA09397	BRALA04965, BRALA04964
OG0010311	ORYLA07868, ORYLA12078	BRALA03724, BRALA18638
OG0010314	ORYLA15684	BRALA03333
OG0010324	ORYLA03236	BRALA30293, BRALA31874
OG0010326	ORYLA05847	BRALA27761, BRALA33582, BRALA18158, BRALA33583
OG0010327	ORYLA09509	BRALA22430
OG0010330	ORYLA18885	BRALA18876
OG0010333	ORYLA13345, ORYLA06996	BRALA33519
OG0010334	ORYLA00174, ORYLA08792	BRALA22726, BRALA22727
OG0010336	ORYLA09832, ORYLA15713	BRALA05850
OG0010338	ORYLA01773	BRALA28138
OG0010345	ORYLA00463, ORYLA00462	BRALA11833
OG0010346	ORYLA11587	BRALA33257
OG0010349	ORYLA16720, ORYLA08314	BRALA08023
OG0010476	ORYLA01102	BRALA11492
OG0010490	ORYLA02595	BRALA18309
OG0010494	ORYLA16311	BRALA24274
OG0010501	ORYLA02792	BRALA11456
OG0010502	ORYLA17896	BRALA27766
OG0010525	ORYLA05411	BRALA31072
OG0010527	ORYLA10804	BRALA23450
OG0010533	ORYLA00885	BRALA00260, BRALA33081
OG0010540	ORYLA06601	BRALA05366
OG0010542	ORYLA10538	BRALA25110
OG0010548	ORYLA18798	BRALA08322
OG0010557	ORYLA14506, ORYLA16220	BRALA12953
OG0010560	ORYLA02491	BRALA10113
OG0010566	ORYLA00529	BRALA25066, BRALA34619, BRALA25067
OG0010574	ORYLA01542	BRALA15374
OG0010575	ORYLA04884	BRALA03559, BRALA28097
OG0010592	ORYLA13432, ORYLA06651	BRALA15397
OG0010634	ORYLA19134	BRALA09069
OG0010640	ORYLA16761, ORYLA07776	BRALA13130
OG0010641	ORYLA04820	BRALA32103
OG0010672	ORYLA14259, ORYLA15927	BRALA24285
OG0010676	ORYLA17864, ORYLA03485	BRALA21268
OG0010680	ORYLA03616	BRALA29958
OG0010701	ORYLA20352	BRALA03129
OG0010705	ORYLA10413	BRALA19516
OG0010706	ORYLA09234	BRALA18597
OG0010850	ORYLA19179	BRALA24095
OG0010895	ORYLA05149	BRALA12581
OG0010898	ORYLA09590	BRALA16852
OG0010915	ORYLA15291	BRALA25789
OG0010962	ORYLA02182	BRALA17097
OG0010974	ORYLA05559	BRALA07859
OG0010977	ORYLA08729	BRALA22290
OG0010987	ORYLA19241	BRALA02674
OG0010994	ORYLA03389	BRALA09785
OG0011027	ORYLA12381, ORYLA19990	BRALA02182
OG0011029	ORYLA09507, ORYLA01253	BRALA15384
OG0011032	ORYLA07806, ORYLA07805	BRALA19322
OG0011039	ORYLA04599	BRALA18814
OG0011047	ORYLA10389	BRALA08328, BRALA23789, BRALA08329
OG0011055	ORYLA00639	BRALA11159
OG0011061	ORYLA02445	BRALA09458
OG0011063	ORYLA17152	BRALA06884, BRALA06954, BRALA24275
OG0011065	ORYLA18059	BRALA18522
OG0011071	ORYLA19114	BRALA00745
OG0011076	ORYLA16266	BRALA18660
OG0011215	ORYLA07163	BRALA17928
OG0011216	ORYLA06704	BRALA35169, BRALA35962
OG0011223	ORYLA17073	BRALA30543
OG0011229	ORYLA14010	BRALA04828
OG0011232	ORYLA12384	BRALA22393
OG0011293	ORYLA01405	BRALA14558
OG0011298	ORYLA03652	BRALA18330
OG0011315	ORYLA17319	BRALA03640
OG0011318	ORYLA08198	BRALA10733
OG0011373	ORYLA15544	BRALA27293
OG0011408	ORYLA20431	BRALA28788
OG0011423	ORYLA06181, ORYLA14975	BRALA08816
OG0011424	ORYLA18075	BRALA08465, BRALA08466
OG0011433	ORYLA04919, ORYLA04918	BRALA21510, BRALA25907
OG0011435	ORYLA14421, ORYLA19639	BRALA17186, BRALA09270
OG0011442	ORYLA00572	BRALA34749, BRALA05893
OG0011444	ORYLA03769	BRALA12090
OG0011461	ORYLA09228	BRALA27715, BRALA27714
OG0011663	ORYLA15196	BRALA03345
OG0011705	ORYLA17089	BRALA05215
OG0011707	ORYLA14821, ORYLA12191	BRALA24045
OG0011726	ORYLA03143	BRALA11802
OG0011749	ORYLA19516	BRALA04955, BRALA04907, BRALA04901, BRALA04905, BRALA04906, BRALA04904, BRALA04902
OG0011759	ORYLA03360	BRALA24116
OG0011780	ORYLA00964	BRALA12148
OG0011784	ORYLA17708	BRALA18183
OG0011868	ORYLA15129	BRALA15295
OG0011880	ORYLA12635	BRALA04115
OG0011894	ORYLA15407	BRALA05770, BRALA05425
OG0011898	ORYLA17774, ORYLA02284	BRALA29423
OG0011900	ORYLA15886	BRALA13381
OG0011901	ORYLA12971	BRALA18315
OG0011904	ORYLA19689	BRALA22876
OG0011912	ORYLA09026	BRALA14129
OG0011932	ORYLA16685	BRALA26389
OG0011939	ORYLA01007	BRALA14261
OG0011943	ORYLA15612	BRALA04166
OG0011945	ORYLA06198	BRALA04164
OG0011947	ORYLA02722	BRALA27829
OG0011952	ORYLA12193	BRALA04090
OG0011953	ORYLA09651	BRALA28226
OG0012219	ORYLA18858	BRALA01854
OG0012404	ORYLA05158	BRALA10932, BRALA10779
OG0012409	ORYLA11562	BRALA26147
OG0012438	ORYLA09123	BRALA25127
OG0012442	ORYLA08090	BRALA06747
OG0012449	ORYLA05450	BRALA28661
OG0012452	ORYLA09730	BRALA19320
OG0012453	ORYLA07779	BRALA29778
OG0012458	ORYLA15976	BRALA23578, BRALA23575, BRALA23576
OG0012465	ORYLA11607	BRALA29787, BRALA34910
OG0012482	ORYLA01474, ORYLA01473	BRALA10342
OG0012485	ORYLA07400, ORYLA18381	BRALA34817
OG0012503	ORYLA13262	BRALA02941
OG0012505	ORYLA02281	BRALA23766
OG0012512	ORYLA07980	BRALA23688
OG0012903	ORYLA01449	BRALA35834
OG0013081	ORYLA01257	BRALA15387
OG0013097	ORYLA13421	BRALA09842
OG0013100	ORYLA04722	BRALA08256, BRALA18899
OG0013102	ORYLA05757	BRALA23189
OG0013111	ORYLA16029	BRALA31605
OG0013135	ORYLA18797	BRALA08323
OG0013139	ORYLA00459	BRALA22955
