Orthogroup	ORYLA	ASTMX
OG0010994	ORYLA03389	ASTMX17693
OG0011024	ORYLA14836	ASTMX00450, ASTMX00241
OG0011025	ORYLA10986	ASTMX00622, ASTMX13271
OG0011026	ORYLA14499	ASTMX05258, ASTMX00817
OG0011027	ORYLA12381	ASTMX09000
OG0011027	ORYLA19990	ASTMX01086
OG0011028	ORYLA01280	ASTMX01115
OG0011028	ORYLA08957	ASTMX09122
OG0011029	ORYLA09507	ASTMX07565
OG0011029	ORYLA01253	ASTMX01159
OG0011030	ORYLA05248	ASTMX04620
OG0011030	ORYLA11429	ASTMX03285, ASTMX01272
OG0011031	ORYLA05257	ASTMX02539, ASTMX01515
OG0011032	ORYLA07805	ASTMX01559
OG0011033	ORYLA07097	ASTMX22109
OG0011033	ORYLA13576	ASTMX01936, ASTMX06703, ASTMX06704, ASTMX01937, ASTMX19190
OG0011034	ORYLA00502	ASTMX02265
OG0011036	ORYLA03166	ASTMX17182
OG0011036	ORYLA04065	ASTMX03708
OG0011037	ORYLA18379	ASTMX03743, ASTMX03744
OG0011038	ORYLA11315	ASTMX12893
OG0011039	ORYLA04599	ASTMX03907
OG0011040	ORYLA13953, ORYLA13952	ASTMX05375
OG0011042	ORYLA04543	ASTMX06128
OG0011043	ORYLA02999	ASTMX06307
OG0011044	ORYLA05080	ASTMX16465, ASTMX06649
OG0011045	ORYLA01887, ORYLA05849	ASTMX06885, ASTMX11512
OG0011046	ORYLA07740, ORYLA19797, ORYLA11967, ORYLA03777, ORYLA19647	ASTMX19728, ASTMX22558, ASTMX07182, ASTMX22887, ASTMX21442, ASTMX19875
OG0011047	ORYLA10389	ASTMX07594
OG0011048	ORYLA11708	ASTMX10807
OG0011048	ORYLA08552	ASTMX08172
OG0011049	ORYLA01018	ASTMX08786
OG0011050	ORYLA20200	ASTMX09382
OG0011050	ORYLA05571	ASTMX15862
OG0011051	ORYLA02601	ASTMX09765
OG0011051	ORYLA00419	ASTMX19189
OG0011052	ORYLA03442	ASTMX09881
OG0011053	ORYLA05987	ASTMX14481
OG0011053	ORYLA11418	ASTMX09931
OG0011054	ORYLA05810, ORYLA01877	ASTMX10111, ASTMX11501
OG0011055	ORYLA00639	ASTMX10512
OG0011056	ORYLA05780	ASTMX10658
OG0011057	ORYLA18805	ASTMX10943
OG0011057	ORYLA11789	ASTMX13033
OG0011058	ORYLA02007	ASTMX22068
OG0011059	ORYLA12223	ASTMX11841
OG0011059	ORYLA13550	ASTMX16423
OG0011060	ORYLA09268	ASTMX12345
OG0011061	ORYLA02445	ASTMX12386
OG0011063	ORYLA17152	ASTMX20194, ASTMX13222
OG0011064	ORYLA03816	ASTMX13506
OG0011065	ORYLA18059	ASTMX13629
OG0011067	ORYLA02510	ASTMX14722
OG0011068	ORYLA01186	ASTMX15572
OG0011069	ORYLA14686	ASTMX15786
OG0011070	ORYLA06017	ASTMX16260
OG0011071	ORYLA19114	ASTMX16875
OG0011073	ORYLA12273	ASTMX18744
OG0011073	ORYLA12272	ASTMX18745
OG0011074	ORYLA09362	ASTMX20378, ASTMX19226
OG0011075	ORYLA00470	ASTMX19522, ASTMX22573
OG0011076	ORYLA16266	ASTMX20579
OG0011078	ORYLA20417, ORYLA02268, ORYLA05392, ORYLA12258, ORYLA19708, ORYLA13795, ORYLA18209	ASTMX21973
OG0011199	ORYLA13541	ASTMX01943
OG0011216	ORYLA06704	ASTMX07166
OG0011229	ORYLA14010	ASTMX00811
OG0011232	ORYLA12384	ASTMX08997
OG0011234	ORYLA11927	ASTMX09916
OG0011238	ORYLA12475, ORYLA19996	ASTMX17909
OG0011246	ORYLA11890	ASTMX03864
OG0011277	ORYLA08745	ASTMX11893
OG0011293	ORYLA01405	ASTMX21844
OG0011298	ORYLA03652	ASTMX16182, ASTMX02976
OG0011306	ORYLA12746	ASTMX00270
OG0011315	ORYLA17319	ASTMX05089
OG0011318	ORYLA08198	ASTMX04453
OG0011373	ORYLA15544	ASTMX02103
OG0011392	ORYLA09578	ASTMX00115
OG0011392	ORYLA12227	ASTMX09550
OG0011393	ORYLA08685	ASTMX00184, ASTMX13326
OG0011394	ORYLA19937	ASTMX00220
OG0011395	ORYLA19828	ASTMX17921
OG0011396	ORYLA14217, ORYLA14218	ASTMX00691
OG0011397	ORYLA10566	ASTMX00830, ASTMX04592
OG0011398	ORYLA15193, ORYLA15192, ORYLA18521	ASTMX01110, ASTMX01108, ASTMX01111
OG0011399	ORYLA10586, ORYLA10587	ASTMX09505
OG0011399	ORYLA11805	ASTMX01261
OG0011400	ORYLA05013	ASTMX18493
OG0011400	ORYLA08204	ASTMX01492
OG0011403	ORYLA14700	ASTMX02178
OG0011404	ORYLA19636	ASTMX16076
OG0011404	ORYLA14754	ASTMX02216
OG0011405	ORYLA19183, ORYLA19184, ORYLA18742, ORYLA19185, ORYLA18737, ORYLA11989, ORYLA19187	ASTMX02394
OG0011406	ORYLA04721	ASTMX02770
OG0011408	ORYLA20431	ASTMX03752
OG0011409	ORYLA00830, ORYLA20445	ASTMX03773, ASTMX20117
OG0011410	ORYLA02370	ASTMX04066, ASTMX04062, ASTMX22675, ASTMX04063, ASTMX04061
OG0011411	ORYLA06232	ASTMX12026, ASTMX16786, ASTMX04309, ASTMX04308, ASTMX19695
OG0011412	ORYLA01741	ASTMX04312
OG0011413	ORYLA03528	ASTMX04357
OG0011413	ORYLA06954	ASTMX10337
OG0011415	ORYLA09414	ASTMX11851
OG0011415	ORYLA00989	ASTMX04521
OG0011416	ORYLA15652	ASTMX05248
OG0011417	ORYLA08590, ORYLA09702	ASTMX05351
OG0011419	ORYLA15590	ASTMX05698
OG0011420	ORYLA02297	ASTMX05993
OG0011420	ORYLA18085, ORYLA18084	ASTMX18328
OG0011421	ORYLA05723	ASTMX06546
OG0011421	ORYLA02826	ASTMX13359
OG0011422	ORYLA07724	ASTMX16466
OG0011422	ORYLA05081	ASTMX06646, ASTMX06647
OG0011423	ORYLA06181	ASTMX09857, ASTMX06811
OG0011423	ORYLA14975	ASTMX09019
OG0011424	ORYLA18075	ASTMX06940
OG0011425	ORYLA11197, ORYLA15362	ASTMX07253
OG0011427	ORYLA04077	ASTMX08223
OG0011428	ORYLA02391	ASTMX13697, ASTMX09735
OG0011429	ORYLA09394	ASTMX09816
OG0011430	ORYLA02395	ASTMX10019
OG0011431	ORYLA16322	ASTMX11664, ASTMX21532
OG0011431	ORYLA05824, ORYLA01873	ASTMX11506, ASTMX10121
OG0011432	ORYLA01305	ASTMX10164
OG0011433	ORYLA04919, ORYLA04918	ASTMX10933
OG0011434	ORYLA04850	ASTMX12122
OG0011434	ORYLA08156	ASTMX11075
OG0011435	ORYLA14421	ASTMX11256
OG0011435	ORYLA19639	ASTMX16634
OG0011436	ORYLA04231	ASTMX11348
OG0011437	ORYLA01087	ASTMX17858, ASTMX11633
OG0011438	ORYLA09230	ASTMX19616, ASTMX11728
OG0011438	ORYLA07112	ASTMX22756
OG0011439	ORYLA17576, ORYLA17575	ASTMX11975
OG0011440	ORYLA04476	ASTMX12212
OG0011441	ORYLA15571, ORYLA08327, ORYLA16486, ORYLA16487, ORYLA08328	ASTMX12302, ASTMX22413, ASTMX12304, ASTMX19546, ASTMX12303
OG0011442	ORYLA00572	ASTMX12321
OG0011443	ORYLA14311, ORYLA14310	ASTMX12523, ASTMX12522, ASTMX18604
OG0011444	ORYLA03769	ASTMX12790
OG0011445	ORYLA18037	ASTMX13293, ASTMX14440
OG0011446	ORYLA02829	ASTMX13358
OG0011447	ORYLA08321	ASTMX22277, ASTMX13381
OG0011448	ORYLA14178	ASTMX13489
OG0011449	ORYLA18065	ASTMX13632
OG0011450	ORYLA11862, ORYLA11699	ASTMX14083
OG0011451	ORYLA06421	ASTMX15514
OG0011452	ORYLA06918	ASTMX22238, ASTMX22537
OG0011453	ORYLA01814	ASTMX19941
OG0011453	ORYLA06149	ASTMX15775
OG0011454	ORYLA02656	ASTMX21740, ASTMX21739, ASTMX22475, ASTMX21706, ASTMX18800, ASTMX20969, ASTMX18799, ASTMX21076
OG0011454	ORYLA17583	ASTMX21075, ASTMX16333
OG0011456	ORYLA15607	ASTMX17400
OG0011459	ORYLA06989	ASTMX22062
OG0011459	ORYLA13341, ORYLA13342	ASTMX18673
OG0011460	ORYLA00622	ASTMX22309, ASTMX19147
OG0011461	ORYLA09228	ASTMX19614
OG0011463	ORYLA00547, ORYLA17123	ASTMX21169
OG0011464	ORYLA13812, ORYLA13811	ASTMX21423
OG0011658	ORYLA10147	ASTMX20730
OG0011663	ORYLA15196	ASTMX07199
OG0011670	ORYLA11341	ASTMX16485
OG0011705	ORYLA17089	ASTMX14306
OG0011707	ORYLA14821, ORYLA12191	ASTMX02199
OG0011723	ORYLA06939	ASTMX13131
OG0011726	ORYLA03143	ASTMX02259
OG0011759	ORYLA03360	ASTMX14945
OG0011773	ORYLA07082	ASTMX22059
OG0011778	ORYLA08028	ASTMX18054, ASTMX01471
OG0011780	ORYLA00964	ASTMX08808
OG0011784	ORYLA17708	ASTMX03338
OG0011786	ORYLA18345, ORYLA07205, ORYLA03562	ASTMX12355, ASTMX12354
OG0011820	ORYLA13801	ASTMX21044
OG0011864	ORYLA16964	ASTMX04959
OG0011864	ORYLA00554	ASTMX09940, ASTMX09939
OG0011868	ORYLA15129	ASTMX18937, ASTMX00398
OG0011870	ORYLA13929	ASTMX01054
OG0011872	ORYLA11611	ASTMX08078
OG0011873	ORYLA16669	ASTMX01534
OG0011875	ORYLA05537	ASTMX01852
OG0011877	ORYLA11274	ASTMX02032, ASTMX02031
OG0011878	ORYLA15370	ASTMX05190
OG0011878	ORYLA14861	ASTMX02189
OG0011879	ORYLA03802	ASTMX02276
OG0011880	ORYLA12635	ASTMX02456
OG0011881	ORYLA07586	ASTMX02693
OG0011882	ORYLA13426, ORYLA13425	ASTMX06531, ASTMX06532, ASTMX02845
OG0011884	ORYLA19029, ORYLA19030	ASTMX02975
OG0011885	ORYLA17961	ASTMX03324
OG0011887	ORYLA08594	ASTMX03612
OG0011888	ORYLA02933	ASTMX15078
OG0011888	ORYLA18140	ASTMX14334
OG0011889	ORYLA19421	ASTMX03898
OG0011890	ORYLA01241	ASTMX11489
OG0011890	ORYLA03914	ASTMX04089
OG0011891	ORYLA03260	ASTMX12213, ASTMX04377
OG0011892	ORYLA03837, ORYLA03836	ASTMX10681
OG0011892	ORYLA19300	ASTMX04435
OG0011893	ORYLA02723	ASTMX20770
OG0011893	ORYLA01506	ASTMX04716
OG0011894	ORYLA15407	ASTMX05213
OG0011896	ORYLA15591, ORYLA15593, ORYLA15592, ORYLA15594, ORYLA18424, ORYLA18383, ORYLA18371	ASTMX05695, ASTMX05696
OG0011897	ORYLA03673	ASTMX07038
OG0011898	ORYLA17774, ORYLA02284	ASTMX05965
OG0011900	ORYLA15886	ASTMX06374
OG0011901	ORYLA12971	ASTMX06456
OG0011902	ORYLA05860	ASTMX06874
OG0011903	ORYLA11037	ASTMX16627, ASTMX07101
OG0011904	ORYLA19689	ASTMX07131
OG0011905	ORYLA01856, ORYLA05530	ASTMX07425
OG0011906	ORYLA03788	ASTMX08044
OG0011906	ORYLA06959	ASTMX17846
OG0011907	ORYLA01910	ASTMX08731
OG0011909	ORYLA14093	ASTMX08962
OG0011911	ORYLA09593	ASTMX09804
OG0011911	ORYLA08673	ASTMX09530
OG0011912	ORYLA09026	ASTMX09596
OG0011913	ORYLA05485	ASTMX09723
OG0011914	ORYLA07331	ASTMX10070, ASTMX15425
OG0011915	ORYLA16470	ASTMX10187
OG0011917	ORYLA04868	ASTMX10592
OG0011918	ORYLA04775	ASTMX12130
OG0011918	ORYLA08150	ASTMX20211
OG0011919	ORYLA17754, ORYLA17753	ASTMX12490
OG0011921	ORYLA10982, ORYLA10988, ORYLA10987	ASTMX12598, ASTMX17771
OG0011924	ORYLA17331	ASTMX13083
OG0011925	ORYLA16806	ASTMX17358
OG0011925	ORYLA00707	ASTMX13142
OG0011926	ORYLA08625	ASTMX13248
OG0011926	ORYLA09821	ASTMX14676
OG0011928	ORYLA15932	ASTMX14274, ASTMX19071
OG0011929	ORYLA12405	ASTMX14299
OG0011930	ORYLA03951	ASTMX15214
OG0011930	ORYLA01333	ASTMX14954
OG0011931	ORYLA00355	ASTMX22721, ASTMX15419
OG0011932	ORYLA16685	ASTMX16134
OG0011933	ORYLA06016	ASTMX16261, ASTMX16262
OG0011934	ORYLA09971, ORYLA09972, ORYLA09973	ASTMX16434, ASTMX16433
OG0011935	ORYLA13116	ASTMX16897, ASTMX16898
OG0011936	ORYLA08973	ASTMX17176
OG0011937	ORYLA06233	ASTMX18043
OG0011938	ORYLA17116	ASTMX18523
OG0011939	ORYLA01007	ASTMX18900
OG0011941	ORYLA19447	ASTMX19582
OG0011942	ORYLA00586	ASTMX19696
OG0011943	ORYLA15612	ASTMX20027
OG0011944	ORYLA13343	ASTMX20186, ASTMX22019
OG0011944	ORYLA06990	ASTMX21260
OG0011945	ORYLA06198	ASTMX20365
OG0011946	ORYLA15801	ASTMX20686
OG0011947	ORYLA02722	ASTMX20771
OG0011948	ORYLA14075	ASTMX20870
OG0011949	ORYLA05084, ORYLA00889	ASTMX20905
OG0011951	ORYLA16754	ASTMX21707
OG0011952	ORYLA12193	ASTMX22812, ASTMX22341
OG0011953	ORYLA09651	ASTMX22731
OG0012174	ORYLA12197	ASTMX21788
OG0012200	ORYLA00544	ASTMX11917
OG0012219	ORYLA18858	ASTMX18697
OG0012290	ORYLA10525, ORYLA10526	ASTMX13677, ASTMX15970
OG0012295	ORYLA20051	ASTMX19934
OG0012371	ORYLA17278	ASTMX20973
OG0012394	ORYLA09453	ASTMX00070
OG0012394	ORYLA08671	ASTMX11902
OG0012395	ORYLA09489, ORYLA09490	ASTMX00094
OG0012396	ORYLA12749	ASTMX00268
OG0012397	ORYLA02789	ASTMX13371
OG0012398	ORYLA14908	ASTMX00457
OG0012399	ORYLA15576	ASTMX00754, ASTMX05272, ASTMX05271
OG0012400	ORYLA10447	ASTMX01375
OG0012400	ORYLA12000	ASTMX11140
OG0012402	ORYLA08219	ASTMX01511
OG0012403	ORYLA07857	ASTMX01516
OG0012404	ORYLA05158	ASTMX01630
OG0012405	ORYLA12798	ASTMX01640, ASTMX11108
OG0012406	ORYLA06705	ASTMX07167
OG0012406	ORYLA09782	ASTMX01821
OG0012407	ORYLA05332	ASTMX09843, ASTMX01833
OG0012408	ORYLA06097, ORYLA06096	ASTMX01874, ASTMX01875
OG0012409	ORYLA11562	ASTMX01950
OG0012410	ORYLA13289, ORYLA06886	ASTMX01953
OG0012411	ORYLA19771	ASTMX02048
OG0012412	ORYLA00021	ASTMX02516, ASTMX18875
OG0012413	ORYLA07188, ORYLA07187	ASTMX21841, ASTMX18829
OG0012414	ORYLA10198	ASTMX03178, ASTMX02904
OG0012418	ORYLA17237	ASTMX03326
OG0012418	ORYLA02725	ASTMX14246
OG0012419	ORYLA03434	ASTMX03490
OG0012419	ORYLA04534	ASTMX12367
OG0012420	ORYLA19711	ASTMX03496
OG0012421	ORYLA01290	ASTMX03658
OG0012422	ORYLA20476	ASTMX03757
OG0012423	ORYLA13351	ASTMX03781
OG0012424	ORYLA13435	ASTMX03782
OG0012424	ORYLA06998	ASTMX11770
OG0012425	ORYLA12066	ASTMX18663
OG0012425	ORYLA11688	ASTMX03802
OG0012426	ORYLA11657	ASTMX03819
OG0012426	ORYLA11624	ASTMX03821
OG0012427	ORYLA19439	ASTMX03896
OG0012428	ORYLA02069	ASTMX07430, ASTMX04331
OG0012429	ORYLA07957	ASTMX04484
OG0012430	ORYLA16028	ASTMX04806
OG0012430	ORYLA14412	ASTMX17444
OG0012431	ORYLA14938	ASTMX05135
OG0012431	ORYLA19948	ASTMX21860
OG0012432	ORYLA15395, ORYLA15394	ASTMX05207
OG0012433	ORYLA15937	ASTMX16995
OG0012433	ORYLA19426	ASTMX06359
OG0012434	ORYLA07368	ASTMX09368, ASTMX05598
OG0012435	ORYLA03589	ASTMX05851
OG0012436	ORYLA02292	ASTMX21433, ASTMX05976
OG0012437	ORYLA04546	ASTMX06130
OG0012438	ORYLA09123	ASTMX06192
OG0012441	ORYLA15969	ASTMX11053, ASTMX06427
OG0012442	ORYLA08090	ASTMX06573
OG0012443	ORYLA00756	ASTMX06596, ASTMX08583
OG0012444	ORYLA01751	ASTMX12254
OG0012445	ORYLA04327	ASTMX17779
OG0012445	ORYLA07295	ASTMX06966
OG0012446	ORYLA07284	ASTMX17786, ASTMX06974
OG0012447	ORYLA13323	ASTMX07163
OG0012447	ORYLA13324	ASTMX07164
OG0012448	ORYLA15357	ASTMX07249
OG0012449	ORYLA05450	ASTMX07433
OG0012450	ORYLA20359	ASTMX07523
OG0012451	ORYLA09949	ASTMX07530, ASTMX07531
OG0012452	ORYLA09730	ASTMX07561
OG0012453	ORYLA07779	ASTMX20706, ASTMX07691
OG0012454	ORYLA18009, ORYLA02952, ORYLA02953	ASTMX07793
OG0012455	ORYLA17051	ASTMX19432
OG0012455	ORYLA00072	ASTMX07834
OG0012456	ORYLA10549	ASTMX08060, ASTMX13668
OG0012457	ORYLA10459	ASTMX08480
OG0012458	ORYLA15976	ASTMX08857
OG0012459	ORYLA19645	ASTMX08901, ASTMX08900, ASTMX17518
OG0012460	ORYLA01536	ASTMX14738
OG0012460	ORYLA05729	ASTMX09160, ASTMX09161
OG0012461	ORYLA03023, ORYLA03024	ASTMX09186
OG0012462	ORYLA04272	ASTMX09380, ASTMX09381
OG0012463	ORYLA04939	ASTMX09689
OG0012463	ORYLA08132	ASTMX18864
OG0012464	ORYLA03757	ASTMX12808
OG0012465	ORYLA11607	ASTMX09912
OG0012466	ORYLA01137, ORYLA02681, ORYLA02680	ASTMX09973
OG0012467	ORYLA20333	ASTMX10261
OG0012468	ORYLA11183	ASTMX10285
OG0012470	ORYLA07687	ASTMX10469
OG0012471	ORYLA00637	ASTMX10514
OG0012472	ORYLA08967	ASTMX10676
OG0012473	ORYLA11371	ASTMX11044
OG0012474	ORYLA08155	ASTMX11076
OG0012474	ORYLA04849	ASTMX12123
OG0012475	ORYLA00235	ASTMX11386, ASTMX20143
OG0012476	ORYLA09678	ASTMX12725
OG0012477	ORYLA00330	ASTMX14015
OG0012478	ORYLA16503	ASTMX14089
OG0012478	ORYLA08336	ASTMX22878, ASTMX22877
OG0012479	ORYLA18995	ASTMX14268
OG0012480	ORYLA11132, ORYLA11131	ASTMX14426
OG0012481	ORYLA16413	ASTMX14837
OG0012481	ORYLA07885	ASTMX17042
OG0012482	ORYLA01474, ORYLA01473	ASTMX14869
OG0012483	ORYLA03276	ASTMX14900
OG0012485	ORYLA07400	ASTMX17033
OG0012486	ORYLA07399	ASTMX17032
OG0012487	ORYLA03517	ASTMX17634
OG0012487	ORYLA06909	ASTMX15675
OG0012488	ORYLA17908	ASTMX15743, ASTMX18925
OG0012490	ORYLA20441	ASTMX16269, ASTMX18313
OG0012491	ORYLA11871	ASTMX16295
OG0012492	ORYLA19676, ORYLA19675	ASTMX16428
OG0012493	ORYLA10768	ASTMX16537
OG0012495	ORYLA08752, ORYLA08753	ASTMX16743, ASTMX16742
OG0012496	ORYLA20095	ASTMX17152
OG0012497	ORYLA13597	ASTMX17289
OG0012498	ORYLA04016	ASTMX17380
OG0012499	ORYLA15604	ASTMX17401
OG0012499	ORYLA13870	ASTMX19951
OG0012500	ORYLA12298	ASTMX17653
OG0012501	ORYLA10297, ORYLA09880	ASTMX17702
OG0012502	ORYLA09998	ASTMX17722
OG0012503	ORYLA13262	ASTMX17793
OG0012504	ORYLA06238	ASTMX21072, ASTMX17870
OG0012505	ORYLA02281	ASTMX18181
OG0012506	ORYLA14959	ASTMX18262
OG0012507	ORYLA01198	ASTMX18542
OG0012508	ORYLA14610	ASTMX20822
OG0012508	ORYLA12355	ASTMX18943
OG0012509	ORYLA17873	ASTMX19725
OG0012510	ORYLA06001, ORYLA20368	ASTMX20433
OG0012512	ORYLA07980	ASTMX21514
OG0012513	ORYLA20314	ASTMX22049
OG0012804	ORYLA01593	ASTMX11970, ASTMX22851
OG0012840	ORYLA03648	ASTMX04387
OG0012903	ORYLA01449	ASTMX11797
OG0012911	ORYLA04580	ASTMX03520
OG0013019	ORYLA11668	ASTMX08088, ASTMX08089, ASTMX08090
OG0013021	ORYLA06760	ASTMX16069
OG0013071	ORYLA09985	ASTMX00182
OG0013072	ORYLA14828	ASTMX00264
OG0013075	ORYLA12414	ASTMX14289
OG0013078	ORYLA11161	ASTMX15882
OG0013079	ORYLA13743	ASTMX00982
OG0013080	ORYLA04290	ASTMX20257
OG0013080	ORYLA01281	ASTMX01114
OG0013081	ORYLA01257	ASTMX01156
OG0013082	ORYLA10589	ASTMX09502
OG0013082	ORYLA11835	ASTMX01263
OG0013084	ORYLA10374	ASTMX01393
OG0013085	ORYLA07732	ASTMX01412
OG0013086	ORYLA08235	ASTMX15364, ASTMX01459
OG0013087	ORYLA05067	ASTMX01490
OG0013087	ORYLA08174	ASTMX18104
OG0013088	ORYLA15146	ASTMX18243
OG0013088	ORYLA12028	ASTMX01713
OG0013089	ORYLA16051	ASTMX19356
OG0013090	ORYLA16059	ASTMX01750
OG0013090	ORYLA15853	ASTMX18028
OG0013091	ORYLA16068	ASTMX01761
OG0013091	ORYLA19852	ASTMX06434
OG0013092	ORYLA15521	ASTMX02093
OG0013092	ORYLA13777	ASTMX16845
OG0013094	ORYLA05267	ASTMX02463
OG0013096	ORYLA08849	ASTMX02651
OG0013097	ORYLA13421	ASTMX02849
OG0013098	ORYLA03571	ASTMX09180, ASTMX03011
OG0013099	ORYLA13385	ASTMX03120
OG0013100	ORYLA04722	ASTMX03208
OG0013101	ORYLA08539	ASTMX03296
OG0013102	ORYLA05757	ASTMX03362
OG0013103	ORYLA09953	ASTMX03406
OG0013103	ORYLA06694, ORYLA08807	ASTMX11446
OG0013104	ORYLA12449	ASTMX03553
OG0013105	ORYLA03141	ASTMX04672, ASTMX03750
OG0013106	ORYLA12689	ASTMX04842
OG0013106	ORYLA11695	ASTMX03796
OG0013107	ORYLA19530	ASTMX03880
OG0013108	ORYLA07538	ASTMX19520
OG0013108	ORYLA03937	ASTMX03929
OG0013109	ORYLA01352	ASTMX03964
OG0013110	ORYLA04596	ASTMX03973
OG0013111	ORYLA16029	ASTMX04805
OG0013112	ORYLA16906, ORYLA00550	ASTMX04999, ASTMX12332
OG0013114	ORYLA06079	ASTMX09439, ASTMX05235
OG0013115	ORYLA08649	ASTMX05429
OG0013115	ORYLA09835	ASTMX12064
OG0013116	ORYLA13235	ASTMX05492
OG0013118	ORYLA14404	ASTMX05558
OG0013119	ORYLA07629	ASTMX05649
OG0013122	ORYLA03101	ASTMX05887
OG0013122	ORYLA04376	ASTMX15994
OG0013123	ORYLA17347	ASTMX17240, ASTMX05983
OG0013124	ORYLA15423	ASTMX20036
OG0013124	ORYLA14448	ASTMX06047
OG0013125	ORYLA14899	ASTMX06238
OG0013126	ORYLA12369	ASTMX16588
OG0013126	ORYLA14602	ASTMX06283
OG0013127	ORYLA03613	ASTMX06335
OG0013128	ORYLA06319	ASTMX06544
OG0013129	ORYLA06057	ASTMX06860
OG0013131	ORYLA08880	ASTMX07403
OG0013131	ORYLA06552	ASTMX20486
OG0013132	ORYLA14266	ASTMX07455
OG0013133	ORYLA09951	ASTMX07527
OG0013134	ORYLA09514	ASTMX07545
OG0013135	ORYLA18797	ASTMX07590
OG0013136	ORYLA07748	ASTMX07730
OG0013136	ORYLA17003	ASTMX20558
OG0013137	ORYLA06896	ASTMX07957, ASTMX15115
OG0013138	ORYLA09189	ASTMX08021, ASTMX13123
OG0013139	ORYLA00459	ASTMX08269
OG0013140	ORYLA13714	ASTMX08383
OG0013140	ORYLA13831	ASTMX22647
OG0013141	ORYLA11991	ASTMX10785, ASTMX08505
OG0013142	ORYLA12740, ORYLA12736	ASTMX08986, ASTMX08987, ASTMX08988
OG0013143	ORYLA08861	ASTMX09129
OG0013143	ORYLA06448	ASTMX18748
OG0013144	ORYLA20180	ASTMX09458
OG0013146	ORYLA08018	ASTMX09710
OG0013146	ORYLA16532	ASTMX21936
OG0013147	ORYLA09554	ASTMX09793, ASTMX11908
OG0013148	ORYLA10182	ASTMX15224
OG0013148	ORYLA11929	ASTMX09918
OG0013149	ORYLA02974, ORYLA17910	ASTMX10028, ASTMX19259
OG0013150	ORYLA19607	ASTMX15424
OG0013150	ORYLA10642	ASTMX10069
OG0013151	ORYLA16854	ASTMX10212
OG0013154	ORYLA12439, ORYLA12438	ASTMX10901
OG0013155	ORYLA19720	ASTMX11190, ASTMX11281
OG0013156	ORYLA10364	ASTMX11308
OG0013157	ORYLA13233	ASTMX11417
OG0013158	ORYLA19539	ASTMX11540
OG0013159	ORYLA08281	ASTMX11656
OG0013160	ORYLA03968	ASTMX12233
OG0013160	ORYLA03468	ASTMX13807
OG0013162	ORYLA10230, ORYLA10233, ORYLA10232, ORYLA10229, ORYLA10231	ASTMX12299
OG0013163	ORYLA09265	ASTMX12342
OG0013163	ORYLA06521	ASTMX13872
OG0013164	ORYLA12879	ASTMX12474
OG0013165	ORYLA04259	ASTMX12530
OG0013165	ORYLA03627	ASTMX19552
OG0013166	ORYLA03416	ASTMX19553, ASTMX12531
OG0013167	ORYLA09741	ASTMX12709
OG0013168	ORYLA16330	ASTMX12924
OG0013168	ORYLA00659	ASTMX15407
OG0013169	ORYLA08658	ASTMX22686, ASTMX12961
OG0013170	ORYLA06594, ORYLA06593	ASTMX13106
OG0013171	ORYLA18038	ASTMX13207
OG0013172	ORYLA15859	ASTMX13733
OG0013173	ORYLA01657, ORYLA01658	ASTMX13791
OG0013175	ORYLA11761, ORYLA05338	ASTMX14475
OG0013178	ORYLA20083	ASTMX15031, ASTMX15184
OG0013179	ORYLA11333	ASTMX15098
OG0013180	ORYLA20384, ORYLA20385	ASTMX15131
OG0013181	ORYLA16445	ASTMX18299, ASTMX15370
OG0013182	ORYLA00299	ASTMX15492, ASTMX19527
OG0013183	ORYLA01185	ASTMX15571
OG0013183	ORYLA04447	ASTMX19809
OG0013184	ORYLA19911	ASTMX16459
OG0013185	ORYLA00962	ASTMX16572
OG0013186	ORYLA08828	ASTMX16666
OG0013187	ORYLA09648	ASTMX16720
OG0013188	ORYLA02989	ASTMX16766
OG0013190	ORYLA07024	ASTMX17169
OG0013191	ORYLA02506	ASTMX17200
OG0013192	ORYLA00148, ORYLA00147	ASTMX17426
OG0013194	ORYLA12546	ASTMX17510
OG0013195	ORYLA17115	ASTMX18525
OG0013197	ORYLA00880	ASTMX19149
OG0013201	ORYLA06068, ORYLA01758	ASTMX20305
OG0013203	ORYLA00374	ASTMX20606
OG0013204	ORYLA16642	ASTMX20827
OG0013204	ORYLA08181	ASTMX20756
OG0013205	ORYLA11575	ASTMX20921
OG0013206	ORYLA15230, ORYLA12043	ASTMX21714
OG0013207	ORYLA17096	ASTMX22453
OG0013208	ORYLA14468	ASTMX22791, ASTMX22844
OG0013592	ORYLA09816	ASTMX14671
OG0013593	ORYLA02585	ASTMX06908
OG0013623	ORYLA06543	ASTMX18549
OG0013668	ORYLA00643	ASTMX15496
OG0013682	ORYLA12437	ASTMX20374
OG0013731	ORYLA12392	ASTMX08894
OG0013855	ORYLA02838	ASTMX22902
OG0013900	ORYLA19476	ASTMX04191
OG0013900	ORYLA09766	ASTMX00003
OG0013902	ORYLA09969	ASTMX07297, ASTMX00056
OG0013903	ORYLA09498	ASTMX04150, ASTMX00102
OG0013904	ORYLA12150	ASTMX00246
OG0013904	ORYLA20305	ASTMX15149
OG0013905	ORYLA12158	ASTMX00252
OG0013906	ORYLA14574	ASTMX03604, ASTMX00366
OG0013907	ORYLA14835	ASTMX00449
