Orthogroup	ORYLA	PFLAV
OG0008300	ORYLA00339	TCONS_00030367.p1
OG0008301	ORYLA05278	TCONS_00027290.p1, TCONS_00027284.p1
OG0008303	ORYLA10240	TCONS_00011178.p1
OG0008304	ORYLA09646	TCONS_00022470.p1
OG0008305	ORYLA09360	TCONS_00003821.p1, TCONS_00003794.p1
OG0008306	ORYLA20098, ORYLA16443	TCONS_00020107.p1
OG0008307	ORYLA10871	TCONS_00006279.p1
OG0008308	ORYLA08667	TCONS_00049674.p1
OG0008309	ORYLA13099	TCONS_00029286.p1
OG0008312	ORYLA16747	TCONS_00012475.p1
OG0008313	ORYLA19696	TCONS_00013893.p1
OG0008315	ORYLA16373	TCONS_00004936.p1
OG0008317	ORYLA02596	TCONS_00015717.p1
OG0008318	ORYLA10744	TCONS_00014897.p1
OG0008319	ORYLA20233	TCONS_00050788.p1
OG0008320	ORYLA03952	TCONS_00026686.p1
OG0008323	ORYLA00406	TCONS_00022548.p1
OG0008325	ORYLA14545	TCONS_00008359.p1
OG0008327	ORYLA07283	TCONS_00010127.p1
OG0008331	ORYLA10769	TCONS_00011682.p1
OG0008333	ORYLA03529	TCONS_00050937.p1
OG0008334	ORYLA18014	TCONS_00016114.p1
OG0008335	ORYLA13152	TCONS_00054585.p1
OG0008336	ORYLA14585	TCONS_00047560.p1
OG0008337	ORYLA18407	TCONS_00045332.p2
OG0008338	ORYLA11730	TCONS_00045316.p1
OG0008339	ORYLA18585	TCONS_00018555.p1
OG0008340	ORYLA15323	TCONS_00036553.p1, TCONS_00036563.p1
OG0008341	ORYLA08675	TCONS_00009876.p1
OG0008342	ORYLA15204, ORYLA05375	TCONS_00008163.p1
OG0008343	ORYLA02190	TCONS_00018330.p1
OG0008346	ORYLA10815	TCONS_00004497.p1
OG0008350	ORYLA16967	TCONS_00012708.p1
OG0008351	ORYLA13395	TCONS_00057084.p1
OG0008353	ORYLA14567	TCONS_00049591.p1
OG0008355	ORYLA04748	TCONS_00011797.p1
OG0008357	ORYLA14896	TCONS_00029292.p1
OG0008358	ORYLA15281	TCONS_00008717.p1
OG0008359	ORYLA13805	TCONS_00046387.p1
OG0008360	ORYLA02057	TCONS_00007589.p1
OG0008363	ORYLA19921	TCONS_00003883.p1
OG0008364	ORYLA07390, ORYLA20459	TCONS_00026913.p1
OG0008365	ORYLA18861	TCONS_00021499.p1
OG0008367	ORYLA08084	TCONS_00030987.p1
OG0008368	ORYLA10011, ORYLA10010	TCONS_00002675.p1
OG0008369	ORYLA03253	TCONS_00005642.p1, TCONS_00005290.p1
OG0008370	ORYLA16216	TCONS_00020192.p1, TCONS_00045700.p1, TCONS_00046736.p1
OG0008371	ORYLA08122	TCONS_00048158.p1, TCONS_00027431.p1
OG0008373	ORYLA14615	TCONS_00036916.p1
OG0008374	ORYLA11018	TCONS_00048049.p1, TCONS_00048054.p1
OG0008376	ORYLA09098	TCONS_00039338.p1
OG0008377	ORYLA09704	TCONS_00056289.p1
OG0008378	ORYLA08754	TCONS_00019276.p1
OG0008379	ORYLA13142, ORYLA06384	TCONS_00053560.p1
OG0008380	ORYLA11845	TCONS_00056162.p1
OG0008382	ORYLA12739	TCONS_00008791.p1
OG0008383	ORYLA20236	TCONS_00056702.p1
OG0008387	ORYLA03864	TCONS_00006442.p1
OG0008388	ORYLA11439	TCONS_00011934.p1, TCONS_00014939.p1
OG0008391	ORYLA13072	TCONS_00015782.p1
OG0008396	ORYLA15105	TCONS_00008160.p1
OG0008399	ORYLA02362, ORYLA02361	TCONS_00004746.p1
OG0008400	ORYLA19826	TCONS_00053973.p1
OG0008401	ORYLA14490	TCONS_00047658.p1
OG0008403	ORYLA05967	TCONS_00000579.p1
OG0008404	ORYLA02432	TCONS_00016582.p1
OG0008406	ORYLA12956	TCONS_00053366.p1
OG0008407	ORYLA18877, ORYLA05557, ORYLA17386	TCONS_00000407.p1
OG0008411	ORYLA04117	TCONS_00005065.p1
OG0008412	ORYLA18891	TCONS_00027945.p1
OG0008414	ORYLA06059	TCONS_00055281.p1
OG0008415	ORYLA12779	TCONS_00044185.p1
OG0008417	ORYLA07074, ORYLA07075	TCONS_00057186.p1, TCONS_00057187.p1, TCONS_00057188.p1, TCONS_00057189.p1
OG0008418	ORYLA20106, ORYLA20107	TCONS_00056677.p1
OG0008419	ORYLA04863	TCONS_00011688.p1
OG0008422	ORYLA07379	TCONS_00011225.p1
OG0008423	ORYLA06129	TCONS_00038695.p1, TCONS_00044578.p1
OG0008425	ORYLA05457	TCONS_00007094.p1
OG0008426	ORYLA14525	TCONS_00048292.p1, TCONS_00049589.p1
OG0008427	ORYLA11519	TCONS_00000871.p1
OG0008435	ORYLA05093	TCONS_00026957.p1
OG0008443	ORYLA18980, ORYLA18981	TCONS_00001656.p1
OG0008448	ORYLA10154	TCONS_00011216.p1
OG0008453	ORYLA19533	TCONS_00025372.p1
OG0008460	ORYLA12951, ORYLA10279, ORYLA11597	TCONS_00022973.p1, TCONS_00022974.p1
OG0008462	ORYLA12145	TCONS_00028842.p1
OG0008465	ORYLA17425, ORYLA14967, ORYLA12599	TCONS_00028942.p1
OG0008471	ORYLA18331	TCONS_00022336.p1, TCONS_00035358.p1, TCONS_00042003.p1, TCONS_00043387.p1, TCONS_00043391.p1, TCONS_00043392.p1, TCONS_00043388.p1, TCONS_00043384.p1, TCONS_00043398.p1, TCONS_00043396.p1, TCONS_00043397.p1, TCONS_00043395.p1, TCONS_00043393.p1, TCONS_00043389.p1, TCONS_00043394.p1
OG0008509	ORYLA15385, ORYLA20130	TCONS_00051127.p1
OG0008513	ORYLA17016	TCONS_00012624.p1, TCONS_00012627.p1
OG0008514	ORYLA00666	TCONS_00043979.p1
OG0008515	ORYLA05447	TCONS_00022547.p1
OG0008516	ORYLA10547	TCONS_00010019.p1
OG0008522	ORYLA17393, ORYLA02373	TCONS_00041302.p1
OG0008524	ORYLA00132	TCONS_00006173.p1
OG0008527	ORYLA10073	TCONS_00044992.p1, TCONS_00044994.p1
OG0008528	ORYLA03305	TCONS_00050077.p1
OG0008529	ORYLA11013	TCONS_00002000.p1, TCONS_00002007.p1
OG0008532	ORYLA14244	TCONS_00026652.p1
OG0008533	ORYLA11615	TCONS_00002353.p1
OG0008534	ORYLA14842	TCONS_00055322.p1
OG0008535	ORYLA07394	TCONS_00023201.p1, TCONS_00023332.p1
OG0008536	ORYLA16482	TCONS_00020792.p1
OG0008538	ORYLA04456	TCONS_00041723.p1
OG0008539	ORYLA20010	TCONS_00009850.p1
OG0008540	ORYLA01617	TCONS_00019944.p1
OG0008542	ORYLA13618	TCONS_00028830.p1
OG0008544	ORYLA17358	TCONS_00030513.p1
OG0008545	ORYLA17694	TCONS_00031372.p1
OG0008546	ORYLA01722	TCONS_00009322.p1
OG0008550	ORYLA13838	TCONS_00055094.p1
OG0008555	ORYLA05134	TCONS_00046007.p1
OG0008556	ORYLA11682	TCONS_00011303.p1, TCONS_00011283.p1
OG0008558	ORYLA14853	TCONS_00043814.p1
OG0008561	ORYLA03251	TCONS_00006081.p1
OG0008562	ORYLA11935	TCONS_00001004.p1
OG0008563	ORYLA17890	TCONS_00006675.p1
OG0008567	ORYLA12512	TCONS_00011600.p1, TCONS_00011602.p1
OG0008571	ORYLA15286	TCONS_00008115.p1, TCONS_00008116.p1
OG0008572	ORYLA04526	TCONS_00000164.p1
OG0008573	ORYLA14095	TCONS_00028949.p1
OG0008575	ORYLA10873	TCONS_00025715.p1
OG0008576	ORYLA04640	TCONS_00027830.p1
OG0008577	ORYLA07759	TCONS_00014330.p1, TCONS_00014318.p1
OG0008582	ORYLA15082, ORYLA11073, ORYLA11074	TCONS_00024857.p1, TCONS_00024890.p1
OG0008583	ORYLA01952	TCONS_00018557.p1
OG0008587	ORYLA10124	TCONS_00055211.p1, TCONS_00041451.p1
OG0008588	ORYLA18824	TCONS_00012906.p1
OG0008591	ORYLA16857	TCONS_00012321.p1
OG0008592	ORYLA02727	TCONS_00016163.p1
OG0008593	ORYLA13844	TCONS_00047598.p1
OG0008594	ORYLA05682	TCONS_00055609.p1, TCONS_00055610.p1
OG0008595	ORYLA11806	TCONS_00002130.p1
OG0008596	ORYLA02073	TCONS_00056290.p1
OG0008600	ORYLA00015	TCONS_00026821.p1
OG0008601	ORYLA01236	TCONS_00042388.p1
OG0008603	ORYLA10316	TCONS_00003811.p1, TCONS_00003829.p1
OG0008606	ORYLA03981	TCONS_00009179.p1
OG0008609	ORYLA07791	TCONS_00012881.p1
OG0008611	ORYLA13450	TCONS_00014637.p1
OG0008612	ORYLA06560	TCONS_00015184.p1
OG0008614	ORYLA14831	TCONS_00043624.p1, TCONS_00043648.p1
OG0008616	ORYLA06187	TCONS_00027870.p1
OG0008618	ORYLA13903	TCONS_00047716.p1
OG0008624	ORYLA00653	TCONS_00012984.p1
OG0008626	ORYLA06748	TCONS_00007557.p1
OG0008627	ORYLA04451	TCONS_00042998.p1
OG0008628	ORYLA11888	TCONS_00043516.p1
OG0008630	ORYLA03479, ORYLA04008	TCONS_00005902.p1
OG0008632	ORYLA16415	TCONS_00055886.p1
OG0008633	ORYLA04719	TCONS_00012121.p1
OG0008636	ORYLA15223	TCONS_00029149.p1
OG0008637	ORYLA12916	TCONS_00051122.p1
OG0008638	ORYLA09203	TCONS_00020183.p1
OG0008639	ORYLA14211	TCONS_00000996.p1
OG0008642	ORYLA15622	TCONS_00008591.p1
OG0008644	ORYLA10437	TCONS_00027476.p1
OG0008645	ORYLA14126	TCONS_00018903.p1
OG0008646	ORYLA09413	TCONS_00002305.p1
OG0008648	ORYLA01052	TCONS_00010189.p1
OG0008651	ORYLA03437	TCONS_00035616.p1, TCONS_00035716.p1
OG0008653	ORYLA00575	TCONS_00020879.p1
OG0008654	ORYLA07750	TCONS_00013145.p1
OG0008655	ORYLA10947	TCONS_00048808.p1
OG0008656	ORYLA18781	TCONS_00012135.p1
OG0008659	ORYLA09036	TCONS_00001536.p1
OG0008660	ORYLA14924	TCONS_00029817.p1
OG0008661	ORYLA07832	TCONS_00026030.p1
OG0008662	ORYLA17363	TCONS_00035288.p1
OG0008664	ORYLA09157	TCONS_00010902.p1, TCONS_00010906.p1
OG0008669	ORYLA07048, ORYLA07047	TCONS_00056877.p1, TCONS_00056890.p1
OG0008671	ORYLA19359	TCONS_00010941.p1
OG0008672	ORYLA18443	TCONS_00028728.p1
OG0008673	ORYLA11412	TCONS_00011639.p1
OG0008675	ORYLA10474, ORYLA07387	TCONS_00011082.p1
OG0008677	ORYLA05502	TCONS_00018655.p1, TCONS_00018707.p1
OG0008680	ORYLA01329	TCONS_00027814.p1
OG0008681	ORYLA09984	TCONS_00018263.p1
OG0008682	ORYLA15997	TCONS_00044991.p1
OG0008683	ORYLA03634	TCONS_00051875.p1
OG0008684	ORYLA09445	TCONS_00020376.p1
OG0008693	ORYLA00071	TCONS_00035275.p1
OG0008696	ORYLA17017	TCONS_00041989.p1
OG0008697	ORYLA18128, ORYLA02578	TCONS_00015573.p1
OG0008698	ORYLA11400, ORYLA05988	TCONS_00027633.p1
OG0008705	ORYLA12853, ORYLA18221	TCONS_00018862.p1
OG0008709	ORYLA11213	TCONS_00023586.p1, TCONS_00023549.p1
OG0008710	ORYLA09250	TCONS_00043751.p1, TCONS_00003876.p1, TCONS_00002915.p1, TCONS_00002916.p1
OG0008712	ORYLA03964	TCONS_00040804.p1, TCONS_00040144.p1
OG0008757	ORYLA00611	TCONS_00012607.p1
OG0008762	ORYLA03404	TCONS_00029369.p1
OG0008763	ORYLA11918	TCONS_00010831.p1
OG0008765	ORYLA09621	TCONS_00056295.p1
OG0008766	ORYLA17483	TCONS_00029152.p1
OG0008767	ORYLA05374	TCONS_00016919.p1, TCONS_00016924.p1
OG0008770	ORYLA19695	TCONS_00042982.p1
OG0008771	ORYLA01976, ORYLA06165	TCONS_00019581.p1
OG0008778	ORYLA19804	TCONS_00028987.p1
OG0008780	ORYLA11590	TCONS_00010097.p1
OG0008782	ORYLA20358	TCONS_00041068.p1
OG0008786	ORYLA10985	TCONS_00048618.p1
OG0008788	ORYLA06831, ORYLA09878	TCONS_00056689.p1
OG0008790	ORYLA19389	TCONS_00010841.p1
OG0008796	ORYLA07484	TCONS_00010955.p1
OG0008799	ORYLA02092	TCONS_00014650.p1
OG0008800	ORYLA19838	TCONS_00035292.p1
OG0008804	ORYLA10062	TCONS_00009879.p1
OG0008805	ORYLA13599	TCONS_00019691.p1
OG0008807	ORYLA07813	TCONS_00056283.p1, TCONS_00026890.p1
OG0008811	ORYLA06028	TCONS_00009409.p1, TCONS_00009427.p1
OG0008820	ORYLA02118	TCONS_00056927.p1
OG0008821	ORYLA05960	TCONS_00000165.p1
OG0008822	ORYLA00785	TCONS_00013114.p1
OG0008823	ORYLA03746	TCONS_00005406.p1
OG0008826	ORYLA17119	TCONS_00054698.p1, TCONS_00054623.p1
OG0008829	ORYLA02828	TCONS_00032677.p1, TCONS_00032052.p1, TCONS_00032053.p1, TCONS_00032651.p1
OG0008830	ORYLA12806	TCONS_00053189.p1
OG0008831	ORYLA02877	TCONS_00027119.p1
OG0008835	ORYLA12847	TCONS_00022397.p1
OG0008836	ORYLA17630	TCONS_00004766.p1, TCONS_00006082.p1
OG0008837	ORYLA03541	TCONS_00006551.p1
OG0008838	ORYLA09991	TCONS_00017022.p1
OG0008840	ORYLA14135	TCONS_00007279.p1
OG0008841	ORYLA16695	TCONS_00012470.p1
OG0008844	ORYLA06550	TCONS_00009445.p1
OG0008845	ORYLA00991	TCONS_00001126.p1
OG0008847	ORYLA12534	TCONS_00010081.p1
OG0008850	ORYLA03958	TCONS_00026863.p1
OG0008855	ORYLA05299	TCONS_00026694.p1
OG0008856	ORYLA18814	TCONS_00018641.p1
OG0008859	ORYLA10789	TCONS_00026115.p1
OG0008861	ORYLA07007	TCONS_00009011.p1
OG0008864	ORYLA18314	TCONS_00049233.p1
OG0008866	ORYLA13506	TCONS_00022225.p1
OG0008867	ORYLA02484, ORYLA17420	TCONS_00019120.p1
OG0008870	ORYLA17597, ORYLA17598	TCONS_00005116.p1
OG0008872	ORYLA12866	TCONS_00053192.p1
OG0008876	ORYLA19754	TCONS_00030923.p1, TCONS_00030920.p1
OG0008883	ORYLA00481	TCONS_00005285.p1
OG0008885	ORYLA02173	TCONS_00019636.p1
OG0008891	ORYLA11900	TCONS_00027236.p1
OG0008893	ORYLA15315	TCONS_00051925.p1
OG0008897	ORYLA17865	TCONS_00005212.p1
OG0008898	ORYLA16850, ORYLA16323, ORYLA16324	TCONS_00020834.p1
OG0008900	ORYLA11758	TCONS_00010186.p1
OG0008901	ORYLA20176	TCONS_00049472.p1
OG0008907	ORYLA08042	TCONS_00014168.p1
OG0008909	ORYLA12147	TCONS_00013369.p3, TCONS_00043143.p1, TCONS_00047158.p1, TCONS_00037141.p1, TCONS_00019037.p1, TCONS_00041828.p1, TCONS_00023721.p1
OG0008910	ORYLA06735, ORYLA06736	TCONS_00010401.p1
OG0008911	ORYLA10922	TCONS_00048580.p1
OG0008915	ORYLA00504	TCONS_00026052.p1
OG0008916	ORYLA04217	TCONS_00002032.p1
OG0008922	ORYLA11230	TCONS_00036379.p1
OG0008923	ORYLA11983	TCONS_00026497.p1
OG0008924	ORYLA15481	TCONS_00048434.p1
OG0008925	ORYLA17800	TCONS_00049783.p1
OG0008927	ORYLA06582	TCONS_00019244.p1
OG0008928	ORYLA01839	TCONS_00017409.p1
OG0008929	ORYLA10191	TCONS_00012209.p1
OG0008931	ORYLA01859	TCONS_00046199.p1
OG0008932	ORYLA11958	TCONS_00054207.p1, TCONS_00016652.p1
OG0008936	ORYLA12704	TCONS_00027977.p1
OG0008937	ORYLA09563	TCONS_00001309.p1
OG0008938	ORYLA17947	TCONS_00026251.p1
OG0008942	ORYLA06662, ORYLA13283	TCONS_00054098.p1
OG0008946	ORYLA08964	TCONS_00043769.p1
OG0008969	ORYLA01679	TCONS_00008634.p1
OG0008977	ORYLA07578	TCONS_00043743.p1
OG0008984	ORYLA00592	TCONS_00014191.p1, TCONS_00012532.p1
OG0008989	ORYLA10581	TCONS_00012039.p1
OG0009043	ORYLA17424	TCONS_00028749.p1
OG0009044	ORYLA17284	TCONS_00028334.p1
OG0009049	ORYLA00883, ORYLA16705	TCONS_00043041.p1
OG0009052	ORYLA18263	TCONS_00021324.p1
OG0009054	ORYLA12560	TCONS_00043933.p1
OG0009056	ORYLA18970	TCONS_00009666.p1
OG0009062	ORYLA17643	TCONS_00001328.p1, TCONS_00001330.p1
OG0009063	ORYLA09703	TCONS_00012388.p1
OG0009064	ORYLA08829	TCONS_00050225.p1
OG0009067	ORYLA17032	TCONS_00032720.p2
OG0009069	ORYLA02688	TCONS_00015166.p1
OG0009071	ORYLA11549	TCONS_00002270.p1
OG0009075	ORYLA17662	TCONS_00028394.p1
OG0009083	ORYLA05135	TCONS_00044906.p1
OG0009084	ORYLA15067	TCONS_00049269.p1
OG0009085	ORYLA13836	TCONS_00051025.p1
OG0009088	ORYLA13439	TCONS_00021376.p1
OG0009091	ORYLA00247	TCONS_00013435.p1
OG0009092	ORYLA06864	TCONS_00053148.p1
OG0009094	ORYLA00150	TCONS_00014339.p1, TCONS_00014328.p1
OG0009095	ORYLA15195	TCONS_00008859.p1
OG0009096	ORYLA13328	TCONS_00051168.p1
OG0009104	ORYLA13281	TCONS_00014422.p1
OG0009110	ORYLA09780	TCONS_00019984.p1
OG0009113	ORYLA04355	TCONS_00006393.p1
OG0009114	ORYLA01369	TCONS_00001709.p1
OG0009115	ORYLA06371	TCONS_00053459.p1
OG0009120	ORYLA17329	TCONS_00028775.p1
OG0009121	ORYLA11955	TCONS_00010383.p1
OG0009123	ORYLA18914	TCONS_00022901.p1
OG0009125	ORYLA10345	TCONS_00017341.p1
OG0009127	ORYLA20227	TCONS_00047621.p1
OG0009128	ORYLA11076	TCONS_00047217.p1
OG0009129	ORYLA02586	TCONS_00015167.p1
OG0009131	ORYLA20167, ORYLA20166	TCONS_00048339.p1
OG0009135	ORYLA15388	TCONS_00050274.p1
OG0009137	ORYLA00027	TCONS_00009786.p1
OG0009140	ORYLA16151	TCONS_00008834.p1
OG0009141	ORYLA09974	TCONS_00038481.p1, TCONS_00038519.p1
OG0009142	ORYLA15841	TCONS_00045383.p1
OG0009143	ORYLA16230	TCONS_00047800.p1
OG0009145	ORYLA18959	TCONS_00021917.p1
OG0009147	ORYLA07774	TCONS_00013931.p1
OG0009150	ORYLA00035	TCONS_00009811.p1
OG0009151	ORYLA04997	TCONS_00030780.p1
OG0009154	ORYLA16501, ORYLA16502	TCONS_00020631.p1
OG0009157	ORYLA17430	TCONS_00026402.p1
OG0009163	ORYLA16633	TCONS_00013279.p1
OG0009165	ORYLA20480	TCONS_00043929.p1
OG0009166	ORYLA11817	TCONS_00018755.p1
OG0009168	ORYLA11411	TCONS_00016563.p1
OG0009169	ORYLA08951	TCONS_00027452.p1
OG0009172	ORYLA18439	TCONS_00056828.p1
OG0009174	ORYLA00694	TCONS_00027430.p1
OG0009178	ORYLA01252, ORYLA01251	TCONS_00049300.p1
OG0009179	ORYLA12214	TCONS_00022680.p1
OG0009180	ORYLA04578, ORYLA17264	TCONS_00006550.p1
OG0009181	ORYLA15673	TCONS_00028490.p1
OG0009182	ORYLA16088	TCONS_00016686.p1
OG0009183	ORYLA04124	TCONS_00056276.p1
OG0009185	ORYLA02971	TCONS_00020757.p1
OG0009190	ORYLA06320	TCONS_00003584.p1
OG0009193	ORYLA20175	TCONS_00018096.p1
OG0009194	ORYLA03424	TCONS_00009723.p1
OG0009195	ORYLA04403	TCONS_00005757.p1
OG0009196	ORYLA05676	TCONS_00004142.p1
OG0009207	ORYLA11011, ORYLA14769, ORYLA13718, ORYLA14482	TCONS_00037093.p1
OG0009209	ORYLA14858	TCONS_00000279.p1
OG0009216	ORYLA05132, ORYLA05133	TCONS_00046146.p1
OG0009217	ORYLA03693	TCONS_00023695.p1, TCONS_00006439.p1
OG0009222	ORYLA07916, ORYLA07917	TCONS_00055952.p1, TCONS_00057131.p1
OG0009226	ORYLA01306	TCONS_00031096.p1
OG0009231	ORYLA20069	TCONS_00012212.p1
OG0009232	ORYLA02820	TCONS_00051738.p1
OG0009234	ORYLA00325, ORYLA01140	TCONS_00026259.p1
OG0009293	ORYLA12867	TCONS_00053390.p1
OG0009296	ORYLA01428	TCONS_00012735.p1, TCONS_00012733.p1, TCONS_00012734.p1
OG0009301	ORYLA08715	TCONS_00011084.p1
OG0009305	ORYLA17471	TCONS_00019185.p1
OG0009309	ORYLA11906	TCONS_00056141.p1
OG0009312	ORYLA11004	TCONS_00037090.p1
OG0009312	ORYLA11005	TCONS_00037091.p1
OG0009313	ORYLA19545	TCONS_00013414.p1
OG0009314	ORYLA03072	TCONS_00004422.p1, TCONS_00003359.p1, TCONS_00049146.p1
OG0009320	ORYLA04058	TCONS_00001196.p1
OG0009322	ORYLA02591	TCONS_00014652.p1
OG0009325	ORYLA11158	TCONS_00047859.p1
OG0009327	ORYLA14618	TCONS_00037488.p1
OG0009333	ORYLA14331	TCONS_00049685.p1
OG0009335	ORYLA18458	TCONS_00052967.p1
OG0009338	ORYLA00468	TCONS_00041587.p1
OG0009340	ORYLA09726	TCONS_00029651.p1
OG0009341	ORYLA11373	TCONS_00001125.p1
OG0009348	ORYLA17261	TCONS_00005302.p1
OG0009350	ORYLA15100	TCONS_00048167.p1
OG0009356	ORYLA07788	TCONS_00012995.p1
OG0009358	ORYLA07847, ORYLA16435	TCONS_00056291.p1
OG0009363	ORYLA17853	TCONS_00006470.p1
OG0009365	ORYLA17437	TCONS_00019249.p1
OG0009370	ORYLA12751	TCONS_00010207.p1
OG0009374	ORYLA15803	TCONS_00002869.p1
OG0009382	ORYLA06349	TCONS_00016500.p1
OG0009384	ORYLA09715	TCONS_00022443.p1
OG0009385	ORYLA18094	TCONS_00006159.p1, TCONS_00006139.p1
OG0009386	ORYLA01179, ORYLA01180	TCONS_00006451.p1
OG0009393	ORYLA17185	TCONS_00014236.p1
OG0009401	ORYLA08322	TCONS_00025939.p1
OG0009403	ORYLA01024	TCONS_00041683.p1
OG0009407	ORYLA00570	TCONS_00013453.p1
OG0009410	ORYLA14268	TCONS_00049551.p1
OG0009415	ORYLA04379	TCONS_00042519.p1
OG0009421	ORYLA06922	TCONS_00053008.p1
OG0009423	ORYLA12210, ORYLA12211	TCONS_00031843.p1
OG0009424	ORYLA05003, ORYLA08104	TCONS_00030469.p1
OG0009425	ORYLA08356	TCONS_00026167.p1
OG0009426	ORYLA10542	TCONS_00010817.p1
OG0009430	ORYLA01406	TCONS_00025971.p1
OG0009436	ORYLA14911	TCONS_00028623.p1
OG0009446	ORYLA13434	TCONS_00016083.p1
OG0009448	ORYLA04406	TCONS_00005744.p1, TCONS_00006854.p1
OG0009449	ORYLA12250	TCONS_00042092.p1
OG0009469	ORYLA08769	TCONS_00011274.p1, TCONS_00011297.p1
OG0009474	ORYLA18416, ORYLA04287	TCONS_00004837.p1, TCONS_00004859.p1
OG0009475	ORYLA04508	TCONS_00011331.p1
OG0009476	ORYLA02419, ORYLA13023	TCONS_00054126.p1
OG0009483	ORYLA15154	TCONS_00008076.p1
OG0009485	ORYLA16895	TCONS_00013378.p1
OG0009543	ORYLA17259	TCONS_00006233.p1
OG0009544	ORYLA17579	TCONS_00004818.p1
OG0009562	ORYLA00646	TCONS_00013808.p1
OG0009570	ORYLA03753	TCONS_00049700.p1
OG0009571	ORYLA07661	TCONS_00005239.p1, TCONS_00005237.p1
OG0009584	ORYLA08203	TCONS_00027453.p1
OG0009585	ORYLA07671	TCONS_00010247.p1
OG0009587	ORYLA16321, ORYLA08285	TCONS_00013380.p1
OG0009590	ORYLA16236	TCONS_00048115.p1
OG0009592	ORYLA07008	TCONS_00032816.p1
OG0009607	ORYLA05213	TCONS_00009849.p1
OG0009624	ORYLA02859	TCONS_00055680.p1
OG0009637	ORYLA06685	TCONS_00021830.p1
OG0009638	ORYLA10035	TCONS_00055029.p1
OG0009640	ORYLA09942	TCONS_00042167.p1
OG0009642	ORYLA05703	TCONS_00021956.p1
OG0009646	ORYLA17436	TCONS_00053289.p1
OG0009649	ORYLA02352	TCONS_00011457.p1
OG0009650	ORYLA08971	TCONS_00007115.p1
OG0009652	ORYLA10135	TCONS_00011579.p1
OG0009656	ORYLA20484	TCONS_00015905.p1
OG0009658	ORYLA17245	TCONS_00016138.p1
OG0009661	ORYLA00552	TCONS_00013897.p1
OG0009665	ORYLA20435	TCONS_00042395.p1
OG0009666	ORYLA04589	TCONS_00026192.p1
OG0009669	ORYLA04035	TCONS_00043517.p1
OG0009670	ORYLA11800	TCONS_00010473.p1
OG0009676	ORYLA02258	TCONS_00009332.p1
OG0009678	ORYLA00422	TCONS_00054523.p1
OG0009681	ORYLA08016	TCONS_00014208.p1
OG0009683	ORYLA12005	TCONS_00010399.p1
OG0009687	ORYLA11344	TCONS_00010237.p1
OG0009691	ORYLA16835	TCONS_00005996.p1
OG0009695	ORYLA14272	TCONS_00049727.p1
OG0009700	ORYLA15683	TCONS_00047795.p1
OG0009707	ORYLA02240, ORYLA02800	TCONS_00053837.p1
OG0009723	ORYLA04747	TCONS_00010647.p1
OG0009733	ORYLA00331	TCONS_00017296.p1
OG0009734	ORYLA18844	TCONS_00040011.p1, TCONS_00039990.p1
OG0009739	ORYLA08955, ORYLA06723	TCONS_00053203.p1, TCONS_00015572.p1
OG0009762	ORYLA00697	TCONS_00012659.p1
OG0009843	ORYLA14138, ORYLA14137	TCONS_00055331.p1
OG0009858	ORYLA07466	TCONS_00026274.p1
OG0009863	ORYLA08365, ORYLA08305	TCONS_00009324.p1
OG0009878	ORYLA08115	TCONS_00013140.p1
OG0009879	ORYLA19435	TCONS_00026473.p1
OG0009882	ORYLA05244	TCONS_00012205.p1
OG0009896	ORYLA18459	TCONS_00012570.p1
OG0009908	ORYLA08197	TCONS_00010254.p1
OG0009911	ORYLA12874	TCONS_00051118.p1
OG0009912	ORYLA09206	TCONS_00014195.p1
OG0009918	ORYLA17449, ORYLA02970	TCONS_00029026.p1
OG0009930	ORYLA03715	TCONS_00039236.p1, TCONS_00040380.p1
OG0009932	ORYLA20289	TCONS_00010495.p1
OG0009933	ORYLA06027	TCONS_00021672.p1
OG0009935	ORYLA10655	TCONS_00028155.p1
OG0009949	ORYLA12647	TCONS_00020653.p1
OG0009952	ORYLA09248	TCONS_00055484.p1
OG0009953	ORYLA08688	TCONS_00027986.p1
OG0009968	ORYLA10088	TCONS_00009757.p1
OG0009989	ORYLA19072	TCONS_00012046.p1
OG0009993	ORYLA08855	TCONS_00007931.p1
OG0009996	ORYLA04525	TCONS_00039421.p1
OG0010005	ORYLA14711	TCONS_00024324.p1
OG0010014	ORYLA03093	TCONS_00011430.p1
OG0010018	ORYLA10381, ORYLA05465	TCONS_00020374.p1
OG0010023	ORYLA01743	TCONS_00020839.p1
OG0010041	ORYLA13572	TCONS_00004401.p1
OG0010047	ORYLA16254	TCONS_00013413.p1
OG0010154	ORYLA05694, ORYLA11965	TCONS_00044759.p1
OG0010157	ORYLA04483	TCONS_00006783.p1
OG0010164	ORYLA14271	TCONS_00010036.p1
OG0010180	ORYLA01761	TCONS_00046507.p1
OG0010192	ORYLA01493	TCONS_00029708.p1
OG0010194	ORYLA02538, ORYLA12682	TCONS_00029650.p1
OG0010198	ORYLA08902	TCONS_00055493.p1
OG0010205	ORYLA09249	TCONS_00055438.p1, TCONS_00055429.p1
OG0010213	ORYLA11051	TCONS_00017387.p1
OG0010218	ORYLA17687	TCONS_00033118.p1
OG0010220	ORYLA07990	TCONS_00053182.p1
OG0010231	ORYLA09720	TCONS_00024592.p1
OG0010236	ORYLA11290	TCONS_00024544.p1
