Orthogroup	ORYLA	OWEFU
OG0007029	ORYLA14229	OFUSG00068.1.p1
OG0007031	ORYLA12964	OFUSG21245.2.p1, OFUSG21245.1.p1
OG0007032	ORYLA18196	OFUSG15967.1.p1
OG0007033	ORYLA11802	OFUSG12337.1.p1
OG0007034	ORYLA13978	OFUSG15969.1.p1
OG0007035	ORYLA03436	OFUSG19610.1.p1
OG0007036	ORYLA01654	OFUSG25686.1.p1
OG0007037	ORYLA09849	OFUSG15937.1.p1, OFUSG15937.2.p1
OG0007038	ORYLA15687	OFUSG18813.1.p1
OG0007039	ORYLA10444	OFUSG21947.1.p1
OG0007040	ORYLA15293	OFUSG07700.1.p1
OG0007041	ORYLA12169, ORYLA14638	OFUSG16729.2.p1, OFUSG16729.1.p1
OG0007042	ORYLA05629	OFUSG04668.1.p1
OG0007046	ORYLA10686	OFUSG01801.1.p1
OG0007047	ORYLA02086	OFUSG25608.1.p1
OG0007048	ORYLA16978	OFUSG17875.1.p1
OG0007049	ORYLA12565	OFUSG13313.1.p1
OG0007050	ORYLA20452	OFUSG05674.1.p1
OG0007053	ORYLA16394	OFUSG21516.1.p1
OG0007055	ORYLA17619	OFUSG15353.1.p1
OG0007056	ORYLA03250	OFUSG24154.1.p1
OG0007058	ORYLA03722	OFUSG08816.1.p1
OG0007059	ORYLA07836	OFUSG06271.1.p1
OG0007060	ORYLA05548	OFUSG01914.1.p1, OFUSG01914.2.p1
OG0007061	ORYLA00894	OFUSG06485.1.p1
OG0007062	ORYLA03640	OFUSG21319.1.p1
OG0007063	ORYLA05804	OFUSG10493.1.p1
OG0007064	ORYLA20409	OFUSG03352.1.p1
OG0007065	ORYLA14600	OFUSG07963.1.p1
OG0007066	ORYLA02140	OFUSG14815.1.p1
OG0007068	ORYLA07348	OFUSG17951.1.p1
OG0007069	ORYLA10663	OFUSG17864.1.p1
OG0007071	ORYLA10456	OFUSG12865.1.p1
OG0007072	ORYLA12666	OFUSG20497.1.p1
OG0007073	ORYLA03515	OFUSG17728.1.p1
OG0007074	ORYLA06899	OFUSG17382.1.p1
OG0007075	ORYLA17760	OFUSG18111.1.p1
OG0007076	ORYLA11263	OFUSG21424.1.p1
OG0007077	ORYLA12778	OFUSG03074.1.p1, OFUSG03074.2.p1
OG0007078	ORYLA06143	OFUSG24579.1.p1, OFUSG24582.1.p1
OG0007080	ORYLA11474	OFUSG26258.1.p1
OG0007081	ORYLA16483	OFUSG21477.1.p1
OG0007083	ORYLA02087	OFUSG25609.1.p1, OFUSG25609.2.p1
OG0007084	ORYLA18994	OFUSG23130.1.p1
OG0007086	ORYLA15347	OFUSG06679.1.p1, OFUSG06679.2.p1, OFUSG06679.3.p1
OG0007088	ORYLA06446	OFUSG17574.1.p1
OG0007090	ORYLA12938	OFUSG13138.1.p1
OG0007091	ORYLA10611	OFUSG13179.1.p1
OG0007092	ORYLA11433	OFUSG12355.1.p1
OG0007093	ORYLA12432	OFUSG13021.1.p1
OG0007094	ORYLA10462	OFUSG21965.1.p1
OG0007095	ORYLA05795	OFUSG18269.1.p1
OG0007096	ORYLA13346, ORYLA06995	OFUSG05022.1.p1
OG0007097	ORYLA17535	OFUSG08779.1.p1
OG0007098	ORYLA15262	OFUSG20568.1.p1
OG0007099	ORYLA00040	OFUSG11706.1.p1
OG0007100	ORYLA13677	OFUSG19539.1.p1
OG0007102	ORYLA09553	OFUSG02403.1.p1
OG0007103	ORYLA08342	OFUSG18537.1.p1
OG0007104	ORYLA03154	OFUSG14180.1.p1
OG0007105	ORYLA07523	OFUSG24155.1.p1
OG0007106	ORYLA13818	OFUSG18964.1.p1
OG0007108	ORYLA04528	OFUSG22296.1.p1
OG0007111	ORYLA11279	OFUSG20801.1.p1
OG0007112	ORYLA19964	OFUSG19617.1.p1
OG0007113	ORYLA15522, ORYLA13775	OFUSG06597.1.p1
OG0007114	ORYLA05387, ORYLA02077	OFUSG20430.1.p1
OG0007115	ORYLA05459, ORYLA05458	OFUSG11124.1.p1
OG0007116	ORYLA17044	OFUSG10614.1.p1
OG0007117	ORYLA11159	OFUSG05699.1.p1
OG0007118	ORYLA18746	OFUSG00366.1.p1
OG0007119	ORYLA13244	OFUSG23664.1.p1
OG0007120	ORYLA02860	OFUSG21210.1.p1
OG0007121	ORYLA00087	OFUSG11479.1.p1
OG0007122	ORYLA15640	OFUSG12932.1.p1
OG0007123	ORYLA07878	OFUSG06078.1.p1, OFUSG06079.1.p1, OFUSG06079.2.p1
OG0007124	ORYLA09552	OFUSG02914.1.p1
OG0007125	ORYLA13532	OFUSG08572.1.p1, OFUSG08572.2.p1
OG0007126	ORYLA11848	OFUSG12192.1.p1
OG0007127	ORYLA05546	OFUSG21273.1.p1
OG0007128	ORYLA02979	OFUSG16640.1.p1
OG0007129	ORYLA01220, ORYLA04646	OFUSG06978.1.p1
OG0007130	ORYLA18855	OFUSG06200.1.p1
OG0007131	ORYLA17663	OFUSG23463.1.p1
OG0007133	ORYLA18527	OFUSG09267.1.p1
OG0007134	ORYLA00740	OFUSG05978.1.p1
OG0007135	ORYLA12420	OFUSG04246.1.p1
OG0007136	ORYLA14799	OFUSG19905.1.p1
OG0007137	ORYLA06230	OFUSG10871.1.p1
OG0007139	ORYLA20254	OFUSG12636.1.p1
OG0007141	ORYLA17064	OFUSG11137.1.p1
OG0007142	ORYLA17213	OFUSG02544.1.p1
OG0007143	ORYLA10676	OFUSG17545.1.p1
OG0007145	ORYLA07062	OFUSG20934.1.p1
OG0007147	ORYLA14416	OFUSG13469.1.p1
OG0007148	ORYLA17738	OFUSG19136.1.p1
OG0007150	ORYLA12660	OFUSG05344.1.p1
OG0007151	ORYLA03573	OFUSG02774.1.p1
OG0007153	ORYLA04856	OFUSG11582.2.p1, OFUSG11582.1.p1
OG0007154	ORYLA10421	OFUSG08565.1.p1
OG0007158	ORYLA02201	OFUSG04790.1.p1
OG0007159	ORYLA13649	OFUSG08420.1.p1
OG0007161	ORYLA15162	OFUSG05396.1.p1
OG0007163	ORYLA19100	OFUSG19036.1.p1
OG0007164	ORYLA09721, ORYLA12288	OFUSG06600.1.p1
OG0007171	ORYLA05245	OFUSG12524.1.p1
OG0007173	ORYLA00375	OFUSG04330.1.p1
OG0007174	ORYLA15845	OFUSG04748.2.p1, OFUSG04748.1.p1
OG0007175	ORYLA12365	OFUSG07608.1.p1
OG0007176	ORYLA05563	OFUSG26974.1.p1
OG0007177	ORYLA10550	OFUSG25028.1.p1
OG0007178	ORYLA13591	OFUSG08058.1.p1
OG0007179	ORYLA09261, ORYLA09260	OFUSG13214.1.p1
OG0007181	ORYLA15718	OFUSG05668.1.p1
OG0007182	ORYLA12514	OFUSG13896.2.p1, OFUSG13896.1.p1
OG0007183	ORYLA05418	OFUSG00271.1.p1
OG0007184	ORYLA02171	OFUSG13288.1.p1
OG0007185	ORYLA16541, ORYLA17045, ORYLA00068	OFUSG26363.1.p1
OG0007186	ORYLA08238	OFUSG03968.1.p1
OG0007187	ORYLA14366	OFUSG13325.1.p1, OFUSG13325.2.p1, OFUSG13325.3.p1
OG0007188	ORYLA19593	OFUSG16212.1.p1
OG0007189	ORYLA00633	OFUSG09971.1.p1, OFUSG09971.2.p1
OG0007190	ORYLA02310	OFUSG17858.1.p1
OG0007191	ORYLA17462	OFUSG13466.1.p1
OG0007192	ORYLA09692	OFUSG04047.1.p1
OG0007198	ORYLA18294	OFUSG07047.1.p1, OFUSG07870.1.p1
OG0007201	ORYLA12849, ORYLA12850	OFUSG17829.1.p1
OG0007204	ORYLA13239, ORYLA16562, ORYLA16561	OFUSG17521.1.p1
OG0007213	ORYLA16625, ORYLA00768	OFUSG18498.1.p1
OG0007248	ORYLA06298	OFUSG05380.1.p1
OG0007250	ORYLA08747	OFUSG06871.1.p1
OG0007251	ORYLA06850	OFUSG19641.1.p1
OG0007253	ORYLA08898, ORYLA12436	OFUSG20806.1.p1
OG0007254	ORYLA11846	OFUSG26478.1.p1
OG0007256	ORYLA18423	OFUSG10664.2.p1, OFUSG10664.1.p1, OFUSG10664.4.p1, OFUSG10664.3.p1
OG0007258	ORYLA02983	OFUSG20033.1.p1
OG0007260	ORYLA07375	OFUSG11954.1.p1, OFUSG11954.2.p1
OG0007261	ORYLA00423	OFUSG13481.1.p1
OG0007264	ORYLA15263	OFUSG22910.1.p1
OG0007266	ORYLA19225	OFUSG18654.1.p1, OFUSG18654.2.p1
OG0007267	ORYLA14269	OFUSG17347.1.p1
OG0007268	ORYLA09609	OFUSG07744.1.p1
OG0007269	ORYLA10696	OFUSG17107.1.p1, OFUSG16940.1.p1
OG0007270	ORYLA04915, ORYLA04916	OFUSG03691.1.p1
OG0007271	ORYLA06700	OFUSG10232.1.p1
OG0007272	ORYLA19327	OFUSG17273.1.p1
OG0007273	ORYLA17133	OFUSG01106.1.p1
OG0007274	ORYLA01401	OFUSG19415.1.p1
OG0007275	ORYLA10992	OFUSG05642.1.p1
OG0007276	ORYLA17414	OFUSG09515.1.p1
OG0007277	ORYLA05155, ORYLA05156	OFUSG25004.2.p1, OFUSG25004.3.p1, OFUSG25004.1.p1
OG0007280	ORYLA06789	OFUSG21322.1.p1
OG0007281	ORYLA16781	OFUSG10005.1.p1
OG0007282	ORYLA17269	OFUSG14906.1.p1
OG0007283	ORYLA16980, ORYLA00573	OFUSG00968.1.p1
OG0007285	ORYLA05317	OFUSG00450.1.p1, OFUSG00449.1.p1
OG0007286	ORYLA19380	OFUSG12715.1.p1
OG0007288	ORYLA20472	OFUSG11110.1.p1
OG0007289	ORYLA03622	OFUSG26003.1.p1
OG0007290	ORYLA20279	OFUSG04836.1.p1
OG0007291	ORYLA15418	OFUSG20575.1.p1
OG0007292	ORYLA05899	OFUSG09326.1.p1
OG0007293	ORYLA02154	OFUSG16859.1.p1
OG0007294	ORYLA09264	OFUSG17062.1.p1
OG0007295	ORYLA01411	OFUSG17861.2.p1, OFUSG17861.1.p1
OG0007296	ORYLA12441	OFUSG07471.1.p1
OG0007297	ORYLA16040	OFUSG17821.1.p1
OG0007298	ORYLA00430	OFUSG02733.1.p1
OG0007299	ORYLA17998	OFUSG09792.1.p1
OG0007300	ORYLA02105	OFUSG15976.1.p1
OG0007302	ORYLA13509, ORYLA19833	OFUSG02825.1.p1
OG0007303	ORYLA18273	OFUSG11757.1.p1
OG0007304	ORYLA11541	OFUSG04479.1.p1
OG0007306	ORYLA04055	OFUSG00027.1.p1, OFUSG00027.2.p1
OG0007307	ORYLA04750	OFUSG15381.1.p1
OG0007308	ORYLA01818, ORYLA05605	OFUSG26870.1.p1
OG0007309	ORYLA00123	OFUSG12546.1.p1, OFUSG12545.1.p1
OG0007310	ORYLA09847	OFUSG04200.1.p1, OFUSG04200.2.p1
OG0007312	ORYLA16909	OFUSG18290.1.p1
OG0007314	ORYLA11660	OFUSG11556.1.p1
OG0007316	ORYLA07711	OFUSG15327.1.p1
OG0007317	ORYLA04703	OFUSG23619.1.p1
OG0007318	ORYLA14192	OFUSG06457.1.p1
OG0007319	ORYLA13973	OFUSG21180.1.p1
OG0007320	ORYLA19939	OFUSG09270.1.p1
OG0007321	ORYLA01035	OFUSG11477.1.p1
OG0007322	ORYLA12070	OFUSG09904.1.p1
OG0007325	ORYLA12467	OFUSG20353.1.p1
OG0007326	ORYLA14944	OFUSG16635.1.p1
OG0007328	ORYLA04937	OFUSG06146.1.p1
OG0007329	ORYLA05886	OFUSG25701.1.p1
OG0007330	ORYLA03139	OFUSG03047.1.p1
OG0007331	ORYLA11072	OFUSG13160.1.p1
OG0007333	ORYLA13227, ORYLA09947	OFUSG14787.1.p1
OG0007334	ORYLA02101	OFUSG04651.1.p1
OG0007335	ORYLA11672	OFUSG12346.1.p1
OG0007336	ORYLA05981	OFUSG01140.1.p1
OG0007337	ORYLA11944	OFUSG08247.1.p1
OG0007339	ORYLA08865	OFUSG16021.1.p1
OG0007340	ORYLA01911	OFUSG07490.1.p1, OFUSG07490.2.p1
OG0007341	ORYLA12520	OFUSG08079.1.p1
OG0007342	ORYLA17313	OFUSG21114.1.p1
OG0007343	ORYLA13486	OFUSG23516.1.p1
OG0007344	ORYLA18957	OFUSG11551.1.p1
OG0007345	ORYLA19599	OFUSG10938.1.p1
OG0007347	ORYLA13816	OFUSG12292.1.p1
OG0007348	ORYLA12246	OFUSG24927.1.p1, OFUSG24927.2.p1
OG0007349	ORYLA17364	OFUSG23871.1.p1
OG0007351	ORYLA06166	OFUSG23667.1.p1
OG0007352	ORYLA18525, ORYLA00412	OFUSG15050.1.p1, OFUSG15050.2.p1
OG0007353	ORYLA12576	OFUSG23180.1.p1
OG0007354	ORYLA09048	OFUSG17364.1.p1
OG0007355	ORYLA20163	OFUSG14831.1.p1
OG0007356	ORYLA13760	OFUSG25027.1.p1
OG0007357	ORYLA12581	OFUSG12168.1.p1
OG0007358	ORYLA17406	OFUSG09680.1.p1
OG0007359	ORYLA08850	OFUSG05437.1.p1
OG0007360	ORYLA06936	OFUSG25473.1.p1
OG0007361	ORYLA01623	OFUSG09488.1.p1
OG0007363	ORYLA06682	OFUSG02740.1.p1
OG0007364	ORYLA16985	OFUSG01952.1.p1
OG0007365	ORYLA13386	OFUSG13323.1.p1
OG0007366	ORYLA12817	OFUSG08778.1.p1
OG0007367	ORYLA06765	OFUSG17700.1.p1
OG0007368	ORYLA19704	OFUSG07565.1.p1
OG0007369	ORYLA09751	OFUSG16560.1.p1
OG0007370	ORYLA03491	OFUSG23988.1.p1
OG0007371	ORYLA00696	OFUSG05965.1.p1
OG0007372	ORYLA03828	OFUSG02717.1.p1
OG0007373	ORYLA11366	OFUSG16818.1.p1
OG0007374	ORYLA02701	OFUSG19004.1.p1
OG0007377	ORYLA13383	OFUSG25397.1.p1
OG0007379	ORYLA11999	OFUSG25215.1.p1
OG0007380	ORYLA12839	OFUSG02808.1.p1
OG0007381	ORYLA16653, ORYLA16655, ORYLA16654	OFUSG11065.1.p1
OG0007382	ORYLA08742	OFUSG12635.1.p1
OG0007384	ORYLA11364	OFUSG00236.2.p1, OFUSG00236.1.p1
OG0007385	ORYLA12485	OFUSG26112.1.p1
OG0007386	ORYLA11303	OFUSG21256.1.p1
OG0007387	ORYLA19178	OFUSG08047.1.p1, OFUSG08047.2.p1
OG0007388	ORYLA07499	OFUSG17284.1.p1
OG0007389	ORYLA02496	OFUSG07228.1.p1
OG0007390	ORYLA16509	OFUSG18344.1.p1
OG0007391	ORYLA04353	OFUSG15504.1.p1
OG0007392	ORYLA10645	OFUSG13438.1.p1, OFUSG13438.3.p1, OFUSG13438.2.p1
OG0007393	ORYLA10500	OFUSG12565.1.p1
OG0007394	ORYLA03499	OFUSG13494.1.p1
OG0007395	ORYLA08169	OFUSG10757.1.p1
OG0007396	ORYLA12727	OFUSG22886.1.p1
OG0007397	ORYLA08942	OFUSG13056.1.p1
OG0007399	ORYLA17904	OFUSG01818.1.p1
OG0007400	ORYLA08958	OFUSG14809.1.p1
OG0007401	ORYLA03561	OFUSG10106.1.p1
OG0007403	ORYLA01385	OFUSG19277.1.p1
OG0007405	ORYLA15003	OFUSG22414.1.p1
OG0007406	ORYLA02660	OFUSG15025.1.p1
OG0007407	ORYLA05302	OFUSG18627.1.p1
OG0007408	ORYLA20365	OFUSG16878.1.p1
OG0007409	ORYLA05521	OFUSG16872.1.p1
OG0007410	ORYLA17035, ORYLA08301, ORYLA16770	OFUSG11037.1.p1
OG0007411	ORYLA19807	OFUSG04653.1.p1
OG0007412	ORYLA09356	OFUSG01834.1.p1
OG0007413	ORYLA06066, ORYLA06065, ORYLA06064	OFUSG16703.1.p1
OG0007415	ORYLA19464	OFUSG04618.1.p1
OG0007416	ORYLA00938	OFUSG03058.1.p1
OG0007417	ORYLA17547	OFUSG22448.1.p1
OG0007418	ORYLA03744	OFUSG15358.1.p1
OG0007419	ORYLA16934	OFUSG18337.1.p1
OG0007420	ORYLA15610	OFUSG12850.1.p1, OFUSG12850.2.p1
OG0007421	ORYLA14356	OFUSG07551.1.p1
OG0007423	ORYLA00567, ORYLA16921	OFUSG10921.1.p1
OG0007424	ORYLA08021	OFUSG18027.1.p1, OFUSG18027.2.p1
OG0007425	ORYLA14998	OFUSG05643.1.p1
OG0007426	ORYLA19382	OFUSG09786.1.p1
OG0007428	ORYLA02581	OFUSG16303.1.p1, OFUSG04650.1.p1
OG0007429	ORYLA10854	OFUSG06469.1.p1
OG0007431	ORYLA05544, ORYLA05545	OFUSG17080.1.p1
OG0007432	ORYLA03130	OFUSG12825.1.p1
OG0007433	ORYLA12091	OFUSG00326.1.p1
OG0007437	ORYLA00941	OFUSG05591.1.p1
OG0007438	ORYLA00047	OFUSG03119.1.p1
OG0007439	ORYLA05166	OFUSG12912.1.p1
OG0007440	ORYLA14401	OFUSG06409.1.p1
OG0007441	ORYLA08960	OFUSG21002.1.p1
OG0007442	ORYLA06331	OFUSG26591.1.p1
OG0007443	ORYLA18835	OFUSG24141.1.p1
OG0007444	ORYLA12333, ORYLA17506	OFUSG08591.1.p1
OG0007445	ORYLA09137	OFUSG00336.1.p1
OG0007446	ORYLA17366	OFUSG15616.1.p1
OG0007447	ORYLA00461	OFUSG03015.1.p1
OG0007448	ORYLA12046	OFUSG19692.1.p1
OG0007450	ORYLA10095	OFUSG11749.1.p1
OG0007451	ORYLA08969	OFUSG04847.1.p1
OG0007452	ORYLA02553	OFUSG02426.2.p1, OFUSG02426.1.p1
OG0007453	ORYLA16527	OFUSG05211.1.p1
OG0007454	ORYLA09677	OFUSG11207.1.p1
OG0007455	ORYLA09348	OFUSG01636.1.p1
OG0007456	ORYLA02608	OFUSG13703.1.p1
OG0007457	ORYLA14661	OFUSG09458.1.p1
OG0007458	ORYLA00309	OFUSG12861.1.p1
OG0007459	ORYLA10805	OFUSG11762.1.p1
OG0007460	ORYLA20039	OFUSG12178.1.p1
OG0007462	ORYLA19843	OFUSG24240.1.p1
OG0007463	ORYLA10835	OFUSG07010.1.p1
OG0007465	ORYLA03646	OFUSG15455.1.p1
OG0007467	ORYLA07191	OFUSG08692.1.p1
OG0007468	ORYLA00530	OFUSG19097.1.p1
OG0007471	ORYLA07475	OFUSG05247.1.p1
OG0007472	ORYLA13056	OFUSG09263.1.p1
OG0007475	ORYLA08012	OFUSG08570.1.p1
OG0007476	ORYLA17195	OFUSG13432.1.p1
OG0007477	ORYLA16341	OFUSG07040.1.p1
OG0007478	ORYLA17253	OFUSG13230.1.p1
OG0007479	ORYLA00589	OFUSG18598.1.p1, OFUSG18598.2.p1
OG0007481	ORYLA04396	OFUSG22427.1.p1
OG0007482	ORYLA01730	OFUSG17340.1.p1
OG0007483	ORYLA11513	OFUSG23534.1.p1
OG0007484	ORYLA03268	OFUSG11388.1.p1
OG0007485	ORYLA12574	OFUSG22016.1.p1
OG0007486	ORYLA17567, ORYLA02786, ORYLA08085	OFUSG17883.1.p1
OG0007488	ORYLA14033	OFUSG07538.1.p1
OG0007489	ORYLA10665	OFUSG12215.1.p1
OG0007490	ORYLA14538	OFUSG16873.1.p1
OG0007492	ORYLA11759	OFUSG25059.1.p1
OG0007493	ORYLA01214, ORYLA00906	OFUSG06845.1.p1
OG0007494	ORYLA16845	OFUSG22266.1.p1
OG0007495	ORYLA10015	OFUSG04434.1.p1
OG0007496	ORYLA14535	OFUSG16736.1.p1
OG0007497	ORYLA09420	OFUSG10341.1.p1
OG0007498	ORYLA05446	OFUSG17266.1.p1
OG0007500	ORYLA09788	OFUSG04669.1.p1
OG0007501	ORYLA11099	OFUSG00839.1.p1
OG0007503	ORYLA08089	OFUSG14763.1.p1
OG0007504	ORYLA00574	OFUSG11026.1.p1
OG0007506	ORYLA04773	OFUSG12077.1.p1
OG0007507	ORYLA12533	OFUSG11287.1.p1
OG0007509	ORYLA04370	OFUSG13309.1.p1
OG0007510	ORYLA10564	OFUSG13168.1.p1
OG0007514	ORYLA06661	OFUSG16920.1.p1, OFUSG16920.2.p1
OG0007515	ORYLA16511	OFUSG22129.1.p1, OFUSG22129.3.p1, OFUSG22129.2.p1
OG0007516	ORYLA15899, ORYLA15898, ORYLA14717, ORYLA11020	OFUSG19190.1.p1
OG0007518	ORYLA11226	OFUSG06829.1.p1
OG0007519	ORYLA12456	OFUSG20874.1.p1
OG0007520	ORYLA02995	OFUSG13140.2.p1, OFUSG13140.1.p1
OG0007521	ORYLA05039, ORYLA00692	OFUSG26522.1.p1
OG0007524	ORYLA01439	OFUSG14119.1.p1
OG0007525	ORYLA13393	OFUSG21392.1.p1
OG0007527	ORYLA06523, ORYLA09269	OFUSG05917.1.p1
OG0007528	ORYLA06326	OFUSG00537.1.p1
OG0007529	ORYLA18862	OFUSG18077.1.p1
OG0007533	ORYLA00001, ORYLA07509	OFUSG05889.1.p1, OFUSG05889.2.p1
OG0007540	ORYLA13926, ORYLA09474	OFUSG04541.1.p1
OG0007541	ORYLA11457	OFUSG11465.2.p1, OFUSG11465.1.p1
OG0007543	ORYLA17239, ORYLA02488	OFUSG07606.1.p1
OG0007550	ORYLA06997, ORYLA12399	OFUSG04956.1.p1
OG0007551	ORYLA01436	OFUSG23786.1.p1
OG0007582	ORYLA00751	OFUSG16744.1.p1
OG0007583	ORYLA00014	OFUSG19385.1.p1
OG0007584	ORYLA16927	OFUSG10532.1.p1, OFUSG10532.2.p1
OG0007586	ORYLA17497	OFUSG06940.1.p1
OG0007587	ORYLA05351	OFUSG15959.1.p1
OG0007588	ORYLA11210	OFUSG08373.1.p1
OG0007589	ORYLA00327	OFUSG03464.1.p1
OG0007591	ORYLA16433	OFUSG04404.1.p1
OG0007592	ORYLA10014, ORYLA10285	OFUSG04264.2.p1, OFUSG04264.1.p1
OG0007593	ORYLA15589, ORYLA15588	OFUSG17653.1.p1
OG0007597	ORYLA11901	OFUSG07837.1.p1
OG0007598	ORYLA19609	OFUSG02705.2.p1, OFUSG02705.1.p1
OG0007602	ORYLA13457	OFUSG18659.1.p1
OG0007603	ORYLA15288	OFUSG05017.1.p1
OG0007604	ORYLA12471	OFUSG20886.1.p1
OG0007606	ORYLA04737	OFUSG11909.1.p1
OG0007607	ORYLA15596	OFUSG16917.1.p1
OG0007608	ORYLA05477, ORYLA02256	OFUSG13378.1.p1
OG0007609	ORYLA17969	OFUSG14337.1.p1
OG0007610	ORYLA13853	OFUSG18726.1.p1
OG0007613	ORYLA13617	OFUSG13039.1.p1
OG0007614	ORYLA12458	OFUSG22780.1.p1
OG0007615	ORYLA18029	OFUSG06032.1.p1
OG0007617	ORYLA07354	OFUSG08967.1.p1
OG0007619	ORYLA13054	OFUSG23637.1.p1
OG0007621	ORYLA13396	OFUSG23418.1.p1
OG0007624	ORYLA05976	OFUSG00912.1.p1
OG0007626	ORYLA01317	OFUSG24926.1.p1
OG0007630	ORYLA01205	OFUSG24713.1.p1
OG0007631	ORYLA11934	OFUSG00433.1.p1
OG0007633	ORYLA05304	OFUSG17043.1.p1
OG0007634	ORYLA10749	OFUSG18364.1.p1
OG0007635	ORYLA13540	OFUSG11100.1.p1
OG0007637	ORYLA10427	OFUSG11941.1.p1
OG0007640	ORYLA06572, ORYLA13195	OFUSG19648.1.p1
OG0007642	ORYLA20111	OFUSG17690.1.p1
OG0007643	ORYLA08582	OFUSG16038.1.p1
OG0007645	ORYLA00783	OFUSG09967.1.p1
OG0007646	ORYLA09484	OFUSG02602.2.p1, OFUSG02602.1.p1
OG0007647	ORYLA09216	OFUSG12352.1.p1
OG0007648	ORYLA15478	OFUSG23402.1.p1
OG0007649	ORYLA08950	OFUSG11208.1.p1
OG0007650	ORYLA07962	OFUSG08401.1.p1
OG0007652	ORYLA17837, ORYLA02891	OFUSG07124.1.p1
OG0007653	ORYLA00212	OFUSG12107.1.p1
OG0007654	ORYLA18713	OFUSG23523.1.p1
OG0007655	ORYLA14941, ORYLA06841, ORYLA13612	OFUSG09596.1.p1
OG0007656	ORYLA11259	OFUSG06312.1.p1
OG0007657	ORYLA12352	OFUSG00269.1.p1
OG0007658	ORYLA01027	OFUSG00831.1.p1
OG0007659	ORYLA09035	OFUSG26310.1.p1
OG0007660	ORYLA06636	OFUSG08033.1.p1
OG0007663	ORYLA19677	OFUSG08187.1.p1
OG0007664	ORYLA15115	OFUSG18907.1.p1
OG0007665	ORYLA02675	OFUSG22453.1.p1
OG0007666	ORYLA16689, ORYLA19032	OFUSG18592.1.p1
OG0007667	ORYLA13912	OFUSG12265.1.p1
OG0007668	ORYLA17549	OFUSG15536.1.p1
OG0007669	ORYLA10867, ORYLA14768	OFUSG05619.1.p1
OG0007670	ORYLA05143	OFUSG13342.1.p1, OFUSG13342.2.p1
OG0007671	ORYLA10047, ORYLA06144	OFUSG16155.1.p1
OG0007672	ORYLA09421	OFUSG00619.1.p1
OG0007673	ORYLA05954	OFUSG12933.1.p1
OG0007674	ORYLA10748	OFUSG12587.1.p1
OG0007676	ORYLA15905	OFUSG07077.2.p1, OFUSG07077.1.p1
OG0007677	ORYLA02741	OFUSG08042.3.p1, OFUSG08042.1.p1, OFUSG08042.2.p1
OG0007680	ORYLA04680	OFUSG13025.1.p1
OG0007681	ORYLA12077	OFUSG08756.1.p1, OFUSG08756.2.p1, OFUSG08756.3.p1
OG0007684	ORYLA04277	OFUSG21664.1.p1
OG0007685	ORYLA04777	OFUSG11339.1.p1
OG0007686	ORYLA12300	OFUSG05228.1.p1
OG0007689	ORYLA17604	OFUSG22558.1.p1, OFUSG22558.2.p1
OG0007690	ORYLA19010	OFUSG05888.1.p1
OG0007692	ORYLA14149	OFUSG10240.1.p1
OG0007694	ORYLA05416	OFUSG22930.1.p1
OG0007695	ORYLA02065, ORYLA01646	OFUSG23690.1.p1
OG0007696	ORYLA11055, ORYLA15060	OFUSG05710.1.p1
OG0007701	ORYLA17283	OFUSG22537.1.p1
OG0007702	ORYLA19222	OFUSG07854.1.p1
OG0007703	ORYLA19369	OFUSG10399.1.p1
OG0007706	ORYLA16294	OFUSG11056.1.p1
OG0007707	ORYLA07279	OFUSG09514.1.p1
OG0007708	ORYLA15979	OFUSG16188.2.p1, OFUSG16188.1.p1
OG0007712	ORYLA19931	OFUSG05858.1.p1
OG0007713	ORYLA16096	OFUSG15968.1.p1
OG0007714	ORYLA01267	OFUSG02938.1.p1
OG0007715	ORYLA02645	OFUSG22189.2.p1, OFUSG22189.1.p1
OG0007717	ORYLA04892	OFUSG17544.1.p1
OG0007718	ORYLA09021	OFUSG24333.1.p1
OG0007719	ORYLA06546	OFUSG16153.1.p1
OG0007721	ORYLA04955	OFUSG06763.1.p1
OG0007722	ORYLA18334	OFUSG09667.1.p1
OG0007723	ORYLA18893	OFUSG04168.1.p1
OG0007724	ORYLA12008	OFUSG17220.1.p1
OG0007726	ORYLA14878	OFUSG13718.2.p1, OFUSG13718.1.p1
OG0007727	ORYLA05656	OFUSG04739.1.p1
OG0007728	ORYLA09087	OFUSG12092.1.p1
OG0007729	ORYLA15147	OFUSG11497.1.p1
OG0007732	ORYLA04446	OFUSG19296.1.p1
OG0007734	ORYLA13593	OFUSG13294.1.p1
OG0007736	ORYLA03755	OFUSG15042.1.p1
OG0007738	ORYLA08765	OFUSG08886.1.p1
OG0007739	ORYLA15510, ORYLA15465	OFUSG00877.1.p1
OG0007741	ORYLA12529	OFUSG04087.1.p1
OG0007743	ORYLA15748	OFUSG24314.1.p1
OG0007744	ORYLA03484	OFUSG07022.1.p1
OG0007745	ORYLA15106	OFUSG24033.1.p1
OG0007746	ORYLA11437	OFUSG25087.2.p1, OFUSG25087.1.p1
OG0007749	ORYLA14559	OFUSG06926.1.p1
OG0007750	ORYLA00710	OFUSG13242.1.p1
OG0007751	ORYLA07513	OFUSG19113.1.p1
OG0007752	ORYLA04249	OFUSG14080.1.p1
OG0007753	ORYLA17820	OFUSG14260.1.p1, OFUSG14259.1.p1
