Orthogroup	ORYLA	AMPFI_ok
OG0007120	ORYLA02860	AMPFI_11091
OG0007121	ORYLA00087	AMPFI_08250
OG0007122	ORYLA15640	AMPFI_25128
OG0007124	ORYLA09552	AMPFI_04084
OG0007125	ORYLA13532	AMPFI_03320
OG0007126	ORYLA11848	AMPFI_13809
OG0007127	ORYLA05546	AMPFI_09006
OG0007128	ORYLA02979	AMPFI_01076
OG0007130	ORYLA18855	AMPFI_08690
OG0007131	ORYLA17663	AMPFI_14883
OG0007132	ORYLA02165	AMPFI_25506
OG0007133	ORYLA18527	AMPFI_06167
OG0007134	ORYLA00740	AMPFI_10320
OG0007135	ORYLA12420	AMPFI_02205
OG0007136	ORYLA14799	AMPFI_04222
OG0007137	ORYLA06230	AMPFI_10272
OG0007139	ORYLA20254	AMPFI_14817
OG0007140	ORYLA10308, ORYLA00270	AMPFI_13145
OG0007141	ORYLA17064	AMPFI_14042
OG0007142	ORYLA17213	AMPFI_06263
OG0007143	ORYLA10676	AMPFI_09839
OG0007145	ORYLA07062	AMPFI_08849
OG0007147	ORYLA14416	AMPFI_22368
OG0007148	ORYLA17738	AMPFI_25183
OG0007150	ORYLA12660	AMPFI_10416
OG0007151	ORYLA03573	AMPFI_12479
OG0007153	ORYLA04856	AMPFI_10515
OG0007154	ORYLA10421	AMPFI_08537
OG0007158	ORYLA02201	AMPFI_01386
OG0007159	ORYLA13649	AMPFI_12078, AMPFI_01720
OG0007161	ORYLA15162	AMPFI_04059
OG0007163	ORYLA19100	AMPFI_04704
OG0007164	ORYLA09721, ORYLA12288	AMPFI_05277
OG0007165	ORYLA03664	AMPFI_05563
OG0007166	ORYLA12340, ORYLA12341	AMPFI_06034
OG0007168	ORYLA09683	AMPFI_07364
OG0007169	ORYLA01808, ORYLA06145	AMPFI_07655
OG0007171	ORYLA05245	AMPFI_09280
OG0007173	ORYLA00375	AMPFI_11286
OG0007174	ORYLA15845	AMPFI_12330
OG0007175	ORYLA12365	AMPFI_12406
OG0007176	ORYLA05563	AMPFI_12425
OG0007177	ORYLA10550	AMPFI_13268
OG0007178	ORYLA13591	AMPFI_13363, AMPFI_21866
OG0007179	ORYLA09261, ORYLA09260	AMPFI_13626
OG0007181	ORYLA15718	AMPFI_14166
OG0007182	ORYLA12514	AMPFI_15692
OG0007183	ORYLA05418	AMPFI_16520
OG0007184	ORYLA02171	AMPFI_16722
OG0007185	ORYLA16541, ORYLA17045, ORYLA00068	AMPFI_19277
OG0007186	ORYLA08238	AMPFI_19328
OG0007187	ORYLA14366	AMPFI_19456
OG0007188	ORYLA19593	AMPFI_21843
OG0007189	ORYLA00633	AMPFI_22512
OG0007190	ORYLA02310	AMPFI_24195
OG0007191	ORYLA17462	AMPFI_24799
OG0007192	ORYLA09692	AMPFI_25475
OG0007193	ORYLA07734, ORYLA16990, ORYLA16522	AMPFI_25811
OG0007248	ORYLA06298	AMPFI_02393
OG0007250	ORYLA08747	AMPFI_10124
OG0007251	ORYLA06850	AMPFI_04951, AMPFI_04952
OG0007253	ORYLA08898, ORYLA12436	AMPFI_12580
OG0007254	ORYLA11846	AMPFI_03097
OG0007256	ORYLA18423	AMPFI_04723
OG0007258	ORYLA02983	AMPFI_02300
OG0007261	ORYLA00423	AMPFI_01118
OG0007264	ORYLA15263	AMPFI_12650
OG0007266	ORYLA19225	AMPFI_02574
OG0007268	ORYLA09609	AMPFI_22023, AMPFI_24233
OG0007269	ORYLA10696	AMPFI_25179, AMPFI_02490
OG0007270	ORYLA04915, ORYLA04916	AMPFI_06380
OG0007271	ORYLA06700	AMPFI_25295
OG0007272	ORYLA19327	AMPFI_21889
OG0007273	ORYLA17133	AMPFI_24018
OG0007274	ORYLA01401	AMPFI_24727
OG0007275	ORYLA10992	AMPFI_14292
OG0007276	ORYLA17414	AMPFI_12494
OG0007277	ORYLA05155, ORYLA05156	AMPFI_06777
OG0007279	ORYLA04478	AMPFI_07724
OG0007280	ORYLA06789	AMPFI_17221
OG0007281	ORYLA16781	AMPFI_11311
OG0007282	ORYLA17269	AMPFI_07925
OG0007284	ORYLA05432, ORYLA09535	AMPFI_24786
OG0007285	ORYLA05317	AMPFI_09195
OG0007286	ORYLA19380	AMPFI_11812
OG0007288	ORYLA20472	AMPFI_04627
OG0007289	ORYLA03622	AMPFI_05664
OG0007290	ORYLA20279	AMPFI_07769
OG0007291	ORYLA15418	AMPFI_04272
OG0007292	ORYLA05899	AMPFI_18565
OG0007293	ORYLA02154	AMPFI_17486
OG0007294	ORYLA09264	AMPFI_01601
OG0007295	ORYLA01411	AMPFI_18465, AMPFI_00420
OG0007296	ORYLA12441	AMPFI_21978, AMPFI_15132
OG0007297	ORYLA16040	AMPFI_11278
OG0007298	ORYLA00430	AMPFI_12849, AMPFI_14237
OG0007299	ORYLA17998	AMPFI_06986
OG0007300	ORYLA02105	AMPFI_02267
OG0007302	ORYLA13509, ORYLA19833	AMPFI_13834
OG0007303	ORYLA18273	AMPFI_15376
OG0007304	ORYLA11541	AMPFI_07174
OG0007306	ORYLA04055	AMPFI_19687
OG0007307	ORYLA04750	AMPFI_18569
OG0007308	ORYLA01818, ORYLA05605	AMPFI_04590
OG0007309	ORYLA00123	AMPFI_09734
OG0007312	ORYLA16909	AMPFI_11642
OG0007314	ORYLA11660	AMPFI_08563
OG0007316	ORYLA07711	AMPFI_21053
OG0007317	ORYLA04703	AMPFI_13235
OG0007318	ORYLA14192	AMPFI_05681
OG0007319	ORYLA13973	AMPFI_11125
OG0007320	ORYLA19939	AMPFI_19558
OG0007321	ORYLA01035	AMPFI_01984
OG0007322	ORYLA12070	AMPFI_04756
OG0007325	ORYLA12467	AMPFI_25190
OG0007326	ORYLA14944	AMPFI_19062
OG0007328	ORYLA04937	AMPFI_01087
OG0007329	ORYLA05886	AMPFI_01020
OG0007330	ORYLA03139	AMPFI_01650
OG0007331	ORYLA11072	AMPFI_10290
OG0007333	ORYLA13227, ORYLA09947	AMPFI_02783
OG0007334	ORYLA02101	AMPFI_06086
OG0007335	ORYLA11672	AMPFI_05409
OG0007336	ORYLA05981	AMPFI_05851
OG0007339	ORYLA08865	AMPFI_12449
OG0007340	ORYLA01911	AMPFI_03881
OG0007341	ORYLA12520	AMPFI_06512
OG0007342	ORYLA17313	AMPFI_08350
OG0007343	ORYLA13486	AMPFI_04790
OG0007344	ORYLA18957	AMPFI_06969
OG0007345	ORYLA19599	AMPFI_23299
OG0007347	ORYLA13816	AMPFI_11094
OG0007348	ORYLA12246	AMPFI_10154
OG0007349	ORYLA17364	AMPFI_19903
OG0007351	ORYLA06166	AMPFI_21356
OG0007352	ORYLA18525, ORYLA00412	AMPFI_19904
OG0007353	ORYLA12576	AMPFI_14327
OG0007354	ORYLA09048	AMPFI_23026
OG0007355	ORYLA20163	AMPFI_06243
OG0007356	ORYLA13760	AMPFI_15329
OG0007357	ORYLA12581	AMPFI_23489
OG0007358	ORYLA17406	AMPFI_23864
OG0007359	ORYLA08850	AMPFI_14413, AMPFI_12701
OG0007360	ORYLA06936	AMPFI_24219
OG0007361	ORYLA01623	AMPFI_08736
OG0007363	ORYLA06682	AMPFI_24644
OG0007364	ORYLA16985	AMPFI_00831
OG0007365	ORYLA13386	AMPFI_10820
OG0007366	ORYLA12817	AMPFI_01644
OG0007367	ORYLA06765	AMPFI_03186
OG0007368	ORYLA19704	AMPFI_05315
OG0007369	ORYLA09751	AMPFI_08810
OG0007370	ORYLA03491	AMPFI_20725
OG0007371	ORYLA00696	AMPFI_13954
OG0007372	ORYLA03828	AMPFI_01454, AMPFI_02415
OG0007373	ORYLA11366	AMPFI_05783
OG0007374	ORYLA02701	AMPFI_07609
OG0007377	ORYLA13383	AMPFI_08955
OG0007379	ORYLA11999	AMPFI_11533
OG0007381	ORYLA16653, ORYLA16655, ORYLA16654	AMPFI_10840
OG0007382	ORYLA08742	AMPFI_25953
OG0007384	ORYLA11364	AMPFI_08385
OG0007385	ORYLA12485	AMPFI_07229
OG0007386	ORYLA11303	AMPFI_25435
OG0007387	ORYLA19178	AMPFI_11442
OG0007388	ORYLA07499	AMPFI_16247
OG0007389	ORYLA02496	AMPFI_10459
OG0007390	ORYLA16509	AMPFI_01290
OG0007391	ORYLA04353	AMPFI_08550
OG0007392	ORYLA10645	AMPFI_24606
OG0007393	ORYLA10500	AMPFI_14008
OG0007394	ORYLA03499	AMPFI_10682, AMPFI_09708, AMPFI_08528
OG0007395	ORYLA08169	AMPFI_12394
OG0007396	ORYLA12727	AMPFI_10617
OG0007397	ORYLA08942	AMPFI_04544, AMPFI_10460
OG0007399	ORYLA17904	AMPFI_12781
OG0007402	ORYLA08019, ORYLA08020	AMPFI_14251
OG0007403	ORYLA01385	AMPFI_02383
OG0007405	ORYLA15003	AMPFI_04156
OG0007406	ORYLA02660	AMPFI_09384
OG0007407	ORYLA05302	AMPFI_20546
OG0007408	ORYLA20365	AMPFI_23579
OG0007409	ORYLA05521	AMPFI_17481
OG0007410	ORYLA17035, ORYLA08301	AMPFI_24029
OG0007411	ORYLA19807	AMPFI_00518
OG0007412	ORYLA09356	AMPFI_15596
OG0007413	ORYLA06066, ORYLA06065, ORYLA06064	AMPFI_17782, AMPFI_14750
OG0007415	ORYLA19464	AMPFI_18327
OG0007416	ORYLA00938	AMPFI_22034
OG0007417	ORYLA17547	AMPFI_08601
OG0007418	ORYLA03744	AMPFI_13366
OG0007419	ORYLA16934	AMPFI_12181
OG0007420	ORYLA15610	AMPFI_11651
OG0007421	ORYLA14356	AMPFI_19420
OG0007422	ORYLA10067	AMPFI_24325
OG0007423	ORYLA00567, ORYLA16921	AMPFI_08143, AMPFI_08142
OG0007424	ORYLA08021	AMPFI_10824
OG0007425	ORYLA14998	AMPFI_14232
OG0007426	ORYLA19382	AMPFI_23197
OG0007428	ORYLA02581	AMPFI_18487
OG0007429	ORYLA10854	AMPFI_00300
OG0007431	ORYLA05544, ORYLA05545	AMPFI_01452
OG0007432	ORYLA03130	AMPFI_09473
OG0007433	ORYLA12091	AMPFI_09338
OG0007436	ORYLA09770	AMPFI_21859
OG0007437	ORYLA00941	AMPFI_03238
OG0007438	ORYLA00047	AMPFI_02752
OG0007439	ORYLA05166	AMPFI_07825
OG0007440	ORYLA14401	AMPFI_17627
OG0007441	ORYLA08960	AMPFI_21710
OG0007442	ORYLA06331	AMPFI_22918
OG0007443	ORYLA18835	AMPFI_17572
OG0007444	ORYLA12333, ORYLA17506	AMPFI_09630
OG0007445	ORYLA09137	AMPFI_02455
OG0007446	ORYLA17366	AMPFI_14384
OG0007447	ORYLA00461	AMPFI_24495, AMPFI_24542
OG0007448	ORYLA12046	AMPFI_19138
OG0007449	ORYLA20219	AMPFI_15241
OG0007450	ORYLA10095	AMPFI_00124, AMPFI_03276
OG0007451	ORYLA08969	AMPFI_04715
OG0007452	ORYLA02553	AMPFI_05136
OG0007454	ORYLA09677	AMPFI_23985
OG0007455	ORYLA09348	AMPFI_08081
OG0007456	ORYLA02608	AMPFI_18549
OG0007457	ORYLA14661	AMPFI_16421
OG0007458	ORYLA00309	AMPFI_12774
OG0007460	ORYLA20039	AMPFI_05013
OG0007462	ORYLA19843	AMPFI_04972, AMPFI_04973
OG0007463	ORYLA10835	AMPFI_05572
OG0007466	ORYLA12595	AMPFI_09132, AMPFI_06016
OG0007467	ORYLA07191	AMPFI_21229, AMPFI_20924
OG0007468	ORYLA00530	AMPFI_12069
OG0007471	ORYLA07475	AMPFI_06645
OG0007472	ORYLA13056	AMPFI_21193
OG0007476	ORYLA17195	AMPFI_06079
OG0007477	ORYLA16341	AMPFI_00594
OG0007479	ORYLA00589	AMPFI_08621
OG0007480	ORYLA05285	AMPFI_11100
OG0007481	ORYLA04396	AMPFI_08197
OG0007482	ORYLA01730	AMPFI_12660
OG0007483	ORYLA11513	AMPFI_06915
OG0007484	ORYLA03268	AMPFI_08380
OG0007485	ORYLA12574	AMPFI_03903
OG0007486	ORYLA17567, ORYLA02786, ORYLA08085	AMPFI_06410
OG0007488	ORYLA14033	AMPFI_18912
OG0007489	ORYLA10665	AMPFI_14429
OG0007490	ORYLA14538	AMPFI_00198
OG0007491	ORYLA16759	AMPFI_00418
OG0007492	ORYLA11759	AMPFI_11698
OG0007494	ORYLA16845	AMPFI_08548
OG0007495	ORYLA10015	AMPFI_14548
OG0007496	ORYLA14535	AMPFI_15377, AMPFI_22065
OG0007498	ORYLA05446	AMPFI_10772
OG0007500	ORYLA09788	AMPFI_01923
OG0007501	ORYLA11099	AMPFI_03524
OG0007503	ORYLA08089	AMPFI_04163
OG0007504	ORYLA00574	AMPFI_05486
OG0007506	ORYLA04773	AMPFI_07798
OG0007507	ORYLA12533	AMPFI_07868
OG0007509	ORYLA04370	AMPFI_10436
OG0007510	ORYLA10564	AMPFI_11681
OG0007514	ORYLA06661	AMPFI_18495, AMPFI_13942
OG0007515	ORYLA16511	AMPFI_14037
OG0007516	ORYLA15899, ORYLA15898, ORYLA14717, ORYLA11020	AMPFI_14074
OG0007518	ORYLA11226	AMPFI_14635
OG0007519	ORYLA12456	AMPFI_15083
OG0007520	ORYLA02995	AMPFI_15347
OG0007521	ORYLA05039, ORYLA00692	AMPFI_15616
OG0007522	ORYLA10477	AMPFI_16088
OG0007524	ORYLA01439	AMPFI_18839
OG0007525	ORYLA13393	AMPFI_20078
OG0007527	ORYLA06523, ORYLA09269	AMPFI_21425
OG0007528	ORYLA06326	AMPFI_22110
OG0007529	ORYLA18862	AMPFI_24995
OG0007582	ORYLA00751	AMPFI_07988
OG0007583	ORYLA00014	AMPFI_19749
OG0007584	ORYLA16927	AMPFI_16069
OG0007586	ORYLA17497	AMPFI_15087
OG0007587	ORYLA05351	AMPFI_00261
OG0007589	ORYLA00327	AMPFI_10679
OG0007591	ORYLA16433	AMPFI_24174
OG0007593	ORYLA15589, ORYLA15588	AMPFI_14751
OG0007597	ORYLA11901	AMPFI_14347
OG0007601	ORYLA16630	AMPFI_14517
OG0007602	ORYLA13457	AMPFI_15464, AMPFI_15463
OG0007603	ORYLA15288	AMPFI_04653
OG0007604	ORYLA12471	AMPFI_25405
OG0007605	ORYLA12711	AMPFI_17249, AMPFI_05461
OG0007606	ORYLA04737	AMPFI_06131
OG0007607	ORYLA15596	AMPFI_12626
OG0007609	ORYLA17969	AMPFI_08364
OG0007610	ORYLA13853	AMPFI_13414
OG0007614	ORYLA12458	AMPFI_22950
OG0007615	ORYLA18029	AMPFI_05411
OG0007616	ORYLA05381	AMPFI_13986
OG0007617	ORYLA07354	AMPFI_24034, AMPFI_19703
OG0007619	ORYLA13054	AMPFI_16350
OG0007621	ORYLA13396	AMPFI_20447
OG0007624	ORYLA05976	AMPFI_07608
OG0007626	ORYLA01317	AMPFI_01785
OG0007630	ORYLA01205	AMPFI_13927
OG0007633	ORYLA05304	AMPFI_10277, AMPFI_03421, AMPFI_21919
OG0007634	ORYLA10749	AMPFI_24876
OG0007635	ORYLA13540	AMPFI_21933
OG0007637	ORYLA10427	AMPFI_21962, AMPFI_14482
OG0007640	ORYLA06572, ORYLA13195	AMPFI_07158
OG0007643	ORYLA08582	AMPFI_13773
OG0007645	ORYLA00783	AMPFI_12316
OG0007646	ORYLA09484	AMPFI_00470
OG0007647	ORYLA09216	AMPFI_15259
OG0007648	ORYLA15478	AMPFI_08367
OG0007649	ORYLA08950	AMPFI_10613
OG0007650	ORYLA07962	AMPFI_12826
OG0007653	ORYLA00212	AMPFI_03820
OG0007654	ORYLA18713	AMPFI_07064
OG0007655	ORYLA14941, ORYLA06841, ORYLA13612	AMPFI_02330
OG0007656	ORYLA11259	AMPFI_11443
OG0007659	ORYLA09035	AMPFI_14250
OG0007660	ORYLA06636	AMPFI_07720
OG0007662	ORYLA07565, ORYLA07566	AMPFI_25411
OG0007663	ORYLA19677	AMPFI_17931
OG0007664	ORYLA15115	AMPFI_14515
OG0007665	ORYLA02675	AMPFI_17902, AMPFI_13287
OG0007666	ORYLA16689, ORYLA19032	AMPFI_04437
OG0007667	ORYLA13912	AMPFI_05812
OG0007668	ORYLA17549	AMPFI_10920
OG0007669	ORYLA10867, ORYLA14768	AMPFI_13323
OG0007670	ORYLA05143	AMPFI_09118, AMPFI_09117
OG0007671	ORYLA10047, ORYLA06144	AMPFI_11568
OG0007673	ORYLA05954	AMPFI_07718
OG0007674	ORYLA10748	AMPFI_06402
OG0007676	ORYLA15905	AMPFI_06266
OG0007680	ORYLA04680	AMPFI_01145
OG0007681	ORYLA12077	AMPFI_12529
OG0007684	ORYLA04277	AMPFI_09234
OG0007685	ORYLA04777	AMPFI_23757
OG0007686	ORYLA12300	AMPFI_01271
OG0007687	ORYLA17022	AMPFI_13078
OG0007688	ORYLA09192, ORYLA09193	AMPFI_14112
OG0007689	ORYLA17604	AMPFI_21023
OG0007690	ORYLA19010	AMPFI_08721
OG0007692	ORYLA14149	AMPFI_21014
OG0007694	ORYLA05416	AMPFI_02877
OG0007695	ORYLA02065, ORYLA01646	AMPFI_00441
OG0007696	ORYLA11055, ORYLA15060	AMPFI_11231
OG0007701	ORYLA17283	AMPFI_11708
OG0007702	ORYLA19222	AMPFI_25722
OG0007703	ORYLA19369	AMPFI_06898
OG0007706	ORYLA16294	AMPFI_01075
OG0007708	ORYLA15979	AMPFI_09437
OG0007712	ORYLA19931	AMPFI_01298
OG0007713	ORYLA16096	AMPFI_02051
OG0007714	ORYLA01267	AMPFI_13479
OG0007715	ORYLA02645	AMPFI_12304
OG0007717	ORYLA04892	AMPFI_00651
OG0007719	ORYLA06546	AMPFI_19360
OG0007721	ORYLA04955	AMPFI_10872
OG0007723	ORYLA18893	AMPFI_08545
OG0007726	ORYLA14878	AMPFI_19619
OG0007727	ORYLA05656	AMPFI_08743, AMPFI_25397
OG0007729	ORYLA15147	AMPFI_21591
OG0007732	ORYLA04446	AMPFI_07044
OG0007734	ORYLA13593	AMPFI_02524
OG0007736	ORYLA03755	AMPFI_05897
OG0007738	ORYLA08765	AMPFI_05112
OG0007741	ORYLA12529	AMPFI_13000
OG0007743	ORYLA15748	AMPFI_06731
OG0007744	ORYLA03484	AMPFI_03246
OG0007745	ORYLA15106	AMPFI_22441
OG0007746	ORYLA11437	AMPFI_07253
OG0007748	ORYLA12523	AMPFI_12204
OG0007749	ORYLA14559	AMPFI_07238
OG0007750	ORYLA00710	AMPFI_25870, AMPFI_01673
OG0007751	ORYLA07513	AMPFI_08540
OG0007753	ORYLA17820	AMPFI_11539
OG0007755	ORYLA15303	AMPFI_10155
OG0007757	ORYLA13243	AMPFI_16626
OG0007758	ORYLA20257	AMPFI_15867
OG0007759	ORYLA13401	AMPFI_02311
OG0007760	ORYLA15939	AMPFI_25779
OG0007762	ORYLA08357	AMPFI_12649
OG0007763	ORYLA13264	AMPFI_20134
OG0007766	ORYLA07757	AMPFI_07157
OG0007767	ORYLA08931	AMPFI_21979
OG0007768	ORYLA04186	AMPFI_05499
OG0007769	ORYLA07999	AMPFI_10842
OG0007770	ORYLA17632	AMPFI_04731, AMPFI_01658
OG0007771	ORYLA11217	AMPFI_13434
OG0007772	ORYLA19133	AMPFI_22737
OG0007774	ORYLA09883	AMPFI_04955
OG0007775	ORYLA04522	AMPFI_08695
OG0007776	ORYLA04057	AMPFI_13881
OG0007779	ORYLA06689	AMPFI_11071
OG0007780	ORYLA11613	AMPFI_18660, AMPFI_10711
OG0007781	ORYLA14752	AMPFI_14581
OG0007782	ORYLA16300	AMPFI_20368
OG0007786	ORYLA18688	AMPFI_12071, AMPFI_13958
OG0007787	ORYLA20215	AMPFI_14820
OG0007789	ORYLA07928	AMPFI_25379
OG0007790	ORYLA06620	AMPFI_11066
OG0007793	ORYLA13274	AMPFI_08371
OG0007794	ORYLA17293	AMPFI_00708
OG0007796	ORYLA12206, ORYLA05781	AMPFI_09719
OG0007797	ORYLA07929	AMPFI_00954
OG0007798	ORYLA00492	AMPFI_00648
OG0007799	ORYLA05665	AMPFI_03372
OG0007800	ORYLA03145	AMPFI_20741
OG0007802	ORYLA05806	AMPFI_13897
OG0007803	ORYLA00124	AMPFI_00580
OG0007804	ORYLA05116	AMPFI_21881
OG0007805	ORYLA03446	AMPFI_13191
OG0007806	ORYLA01961, ORYLA20363, ORYLA14539	AMPFI_21509
OG0007807	ORYLA07875	AMPFI_10825
OG0007808	ORYLA13705	AMPFI_10467
OG0007809	ORYLA13691	AMPFI_17330
OG0007810	ORYLA13827	AMPFI_24586
OG0007811	ORYLA13112	AMPFI_20786
OG0007812	ORYLA09278	AMPFI_15940
OG0007813	ORYLA05391	AMPFI_06503
OG0007814	ORYLA08100	AMPFI_21682
OG0007817	ORYLA10554, ORYLA11650	AMPFI_01479
OG0007818	ORYLA09109	AMPFI_01627
OG0007820	ORYLA04378	AMPFI_03274
OG0007821	ORYLA17340, ORYLA17401	AMPFI_03403
OG0007823	ORYLA19067, ORYLA19068	AMPFI_06421
OG0007824	ORYLA03031	AMPFI_24919
OG0007824	ORYLA03030	AMPFI_07887
OG0007825	ORYLA13025	AMPFI_08757
OG0007826	ORYLA02663	AMPFI_09183
OG0007827	ORYLA18780, ORYLA18779	AMPFI_09270
OG0007830	ORYLA14956	AMPFI_11813
OG0007831	ORYLA01418	AMPFI_12005
OG0007832	ORYLA10104	AMPFI_13134
OG0007833	ORYLA17891	AMPFI_13656
OG0007834	ORYLA01285	AMPFI_14388
OG0007835	ORYLA02635	AMPFI_15066, AMPFI_24749
OG0007836	ORYLA01356	AMPFI_15344
OG0007837	ORYLA08812	AMPFI_15892
OG0007838	ORYLA17639	AMPFI_16450
OG0007840	ORYLA08937	AMPFI_18333
OG0007841	ORYLA04908	AMPFI_19038
OG0007842	ORYLA07052	AMPFI_19465
OG0007843	ORYLA04606	AMPFI_20098
OG0007844	ORYLA07516, ORYLA07515, ORYLA16399, ORYLA12888, ORYLA12886	AMPFI_20687
OG0007845	ORYLA13896	AMPFI_21127
OG0007848	ORYLA05186	AMPFI_22258
OG0007849	ORYLA10492	AMPFI_24145
OG0007850	ORYLA07967	AMPFI_25222
OG0007908	ORYLA08961	AMPFI_17617, AMPFI_12926
OG0007911	ORYLA05799	AMPFI_23439
OG0007913	ORYLA14886	AMPFI_10987
OG0007916	ORYLA09560	AMPFI_22419
OG0007918	ORYLA01441	AMPFI_12537
OG0007924	ORYLA10806	AMPFI_06626
OG0007928	ORYLA19519	AMPFI_05030
OG0007932	ORYLA02191	AMPFI_07321
OG0007934	ORYLA11006, ORYLA09764	AMPFI_21398
OG0007935	ORYLA11489, ORYLA11488, ORYLA10822, ORYLA11487	AMPFI_04765
OG0007936	ORYLA11783, ORYLA11782	AMPFI_23955
OG0007937	ORYLA12541	AMPFI_08375
OG0007938	ORYLA11267	AMPFI_06474
OG0007939	ORYLA09299	AMPFI_10142
OG0007940	ORYLA11913, ORYLA11912	AMPFI_05455
OG0007943	ORYLA12929	AMPFI_06228
OG0007945	ORYLA03545	AMPFI_02357, AMPFI_00719
OG0007947	ORYLA16624	AMPFI_18057
OG0007948	ORYLA03116	AMPFI_10334
OG0007951	ORYLA07777	AMPFI_03195
OG0007952	ORYLA09182	AMPFI_10147
OG0007953	ORYLA08727	AMPFI_05678
OG0007955	ORYLA10392	AMPFI_16512
OG0007957	ORYLA07016	AMPFI_14623
OG0007959	ORYLA06759	AMPFI_21334
OG0007962	ORYLA04455	AMPFI_12638
OG0007963	ORYLA18504	AMPFI_01214
OG0007964	ORYLA02311	AMPFI_21832
OG0007966	ORYLA17404	AMPFI_23170
OG0007968	ORYLA04990	AMPFI_11132
OG0007969	ORYLA13627	AMPFI_01771
OG0007972	ORYLA06254	AMPFI_12030
OG0007973	ORYLA20273	AMPFI_05823
OG0007974	ORYLA10212	AMPFI_09698
OG0007976	ORYLA00600	AMPFI_06391
OG0007977	ORYLA16524	AMPFI_15112
OG0007979	ORYLA01404	AMPFI_14503
OG0007980	ORYLA05197, ORYLA05196	AMPFI_19722
OG0007983	ORYLA05241	AMPFI_09943
OG0007985	ORYLA19749	AMPFI_12399, AMPFI_04135
OG0007987	ORYLA17624, ORYLA16882	AMPFI_23046
OG0007988	ORYLA07679	AMPFI_12877, AMPFI_17953
OG0007990	ORYLA01553	AMPFI_22745
OG0007991	ORYLA11952	AMPFI_16707
OG0007992	ORYLA08939, ORYLA12569	AMPFI_25247
OG0007993	ORYLA11458	AMPFI_02776
OG0007994	ORYLA19701	AMPFI_21393
OG0007996	ORYLA05852	AMPFI_05966
OG0007997	ORYLA01173, ORYLA01172	AMPFI_09115
OG0007999	ORYLA16389	AMPFI_01805
OG0008000	ORYLA18400	AMPFI_09007
OG0008001	ORYLA17558	AMPFI_25367
OG0008004	ORYLA06256	AMPFI_10822
OG0008006	ORYLA00992	AMPFI_16469
OG0008007	ORYLA07323	AMPFI_13139
OG0008009	ORYLA18180	AMPFI_08348
OG0008011	ORYLA20138	AMPFI_18612
OG0008013	ORYLA09023	AMPFI_03278
OG0008014	ORYLA03713	AMPFI_06861
OG0008016	ORYLA12316	AMPFI_15729
OG0008017	ORYLA15789	AMPFI_09425
OG0008018	ORYLA05042	AMPFI_11292
OG0008019	ORYLA17175	AMPFI_13609
OG0008020	ORYLA12517	AMPFI_14461
OG0008023	ORYLA20131	AMPFI_00998, AMPFI_22775
OG0008025	ORYLA16974	AMPFI_23825
OG0008026	ORYLA11205	AMPFI_00429
OG0008027	ORYLA10539	AMPFI_01486
OG0008028	ORYLA08852	AMPFI_11787
OG0008029	ORYLA04581	AMPFI_03797
OG0008030	ORYLA02706	AMPFI_23756
OG0008031	ORYLA03385	AMPFI_08965
OG0008036	ORYLA16709	AMPFI_05655
OG0008037	ORYLA12080	AMPFI_10779
OG0008038	ORYLA15545	AMPFI_12972
OG0008039	ORYLA17282	AMPFI_12471
OG0008040	ORYLA11576	AMPFI_13459
OG0008047	ORYLA11247	AMPFI_19293
OG0008049	ORYLA11671	AMPFI_09649
OG0008051	ORYLA16920	AMPFI_16348
OG0008052	ORYLA10108	AMPFI_13973
OG0008053	ORYLA01774	AMPFI_10245
OG0008054	ORYLA01815	AMPFI_16895
OG0008056	ORYLA20489	AMPFI_08430
OG0008057	ORYLA19411	AMPFI_14790
OG0008059	ORYLA05431	AMPFI_15349
OG0008060	ORYLA13995	AMPFI_19702, AMPFI_03925
OG0008062	ORYLA12174	AMPFI_19832
OG0008063	ORYLA14182, ORYLA14620, ORYLA14621	AMPFI_00572
OG0008064	ORYLA02000	AMPFI_23088, AMPFI_19393
OG0008065	ORYLA15002	AMPFI_12989
OG0008066	ORYLA14650	AMPFI_15863
OG0008067	ORYLA11729	AMPFI_08934
OG0008068	ORYLA00668, ORYLA04605	AMPFI_24343
OG0008071	ORYLA19110	AMPFI_09114
OG0008072	ORYLA13669	AMPFI_24640
OG0008075	ORYLA20225	AMPFI_18963
OG0008076	ORYLA15704	AMPFI_25537
OG0008077	ORYLA04461	AMPFI_16858
OG0008078	ORYLA16198, ORYLA14361	AMPFI_03483
OG0008079	ORYLA09004	AMPFI_23704
OG0008081	ORYLA05422	AMPFI_08017
OG0008083	ORYLA10670	AMPFI_18304
OG0008085	ORYLA19641	AMPFI_01438
OG0008086	ORYLA08377	AMPFI_07090
OG0008087	ORYLA08630	AMPFI_07407
OG0008088	ORYLA11467	AMPFI_05351
OG0008089	ORYLA14779	AMPFI_00773
OG0008090	ORYLA02016	AMPFI_25052
OG0008091	ORYLA17534	AMPFI_07279
OG0008093	ORYLA18119	AMPFI_00760
OG0008094	ORYLA15526	AMPFI_01509
OG0008098	ORYLA04714	AMPFI_03002
OG0008099	ORYLA16523	AMPFI_03591
OG0008100	ORYLA10361	AMPFI_06853
OG0008104	ORYLA08205	AMPFI_08107
OG0008105	ORYLA05225	AMPFI_09929
OG0008106	ORYLA20140	AMPFI_10462
