Orthogroup	ORYLA	BRAFL
OG0007100	ORYLA13677	bflo_11271
OG0007101	ORYLA16042	bflo_04304, bflo_27268, bflo_27230, bflo_22472, bflo_04425, bflo_21131, bflo_21657, bflo_03082, bflo_20756, bflo_18298, bflo_15750, bflo_18783, bflo_22994, bflo_08466, bflo_02023, bflo_25123, bflo_15923, bflo_22232, bflo_17479, bflo_16662, bflo_26625
OG0007102	ORYLA09553	bflo_14184
OG0007103	ORYLA08342	bflo_08091
OG0007104	ORYLA03154	bflo_21832
OG0007105	ORYLA07523	bflo_21094
OG0007106	ORYLA13818	bflo_11280
OG0007107	ORYLA00560	bflo_23422
OG0007108	ORYLA04528	bflo_20348
OG0007111	ORYLA11279	bflo_13861
OG0007112	ORYLA19964	bflo_06337
OG0007113	ORYLA15522, ORYLA13775	bflo_11442
OG0007114	ORYLA05387, ORYLA02077	bflo_14043
OG0007115	ORYLA05459, ORYLA05458	bflo_13514
OG0007116	ORYLA17044	bflo_23512
OG0007118	ORYLA18746	bflo_17782
OG0007119	ORYLA13244	bflo_26455
OG0007120	ORYLA02860	bflo_26318
OG0007121	ORYLA00087	bflo_21082
OG0007122	ORYLA15640	bflo_24072
OG0007123	ORYLA07878	bflo_09914
OG0007124	ORYLA09552	bflo_15170
OG0007125	ORYLA13532	bflo_14785
OG0007126	ORYLA11848	bflo_22266
OG0007127	ORYLA05546	bflo_00577
OG0007129	ORYLA01220, ORYLA04646	bflo_10446
OG0007130	ORYLA18855	bflo_11677
OG0007131	ORYLA17663	bflo_25611
OG0007132	ORYLA02165	bflo_05661
OG0007133	ORYLA18527	bflo_02382
OG0007134	ORYLA00740	bflo_10408
OG0007135	ORYLA12420	bflo_08465
OG0007136	ORYLA14799	bflo_06450
OG0007137	ORYLA06230	bflo_22784
OG0007139	ORYLA20254	bflo_05619
OG0007140	ORYLA10308, ORYLA00270	bflo_25840
OG0007142	ORYLA17213	bflo_15000
OG0007143	ORYLA10676	bflo_01199
OG0007145	ORYLA07062	bflo_05366
OG0007147	ORYLA14416	bflo_24598
OG0007148	ORYLA17738	bflo_12090
OG0007150	ORYLA12660	bflo_12859, bflo_09705
OG0007151	ORYLA03573	bflo_14436
OG0007153	ORYLA04856	bflo_14060
OG0007154	ORYLA10421	bflo_11488
OG0007158	ORYLA02201	bflo_12648
OG0007159	ORYLA13649	bflo_17008, bflo_17009
OG0007161	ORYLA15162	bflo_12808
OG0007163	ORYLA19100	bflo_05600
OG0007164	ORYLA09721, ORYLA12288	bflo_18316
OG0007165	ORYLA03664	bflo_08764
OG0007166	ORYLA12340, ORYLA12341	bflo_09971
OG0007168	ORYLA09683	bflo_18756
OG0007171	ORYLA05245	bflo_19822
OG0007173	ORYLA00375	bflo_24164
OG0007174	ORYLA15845	bflo_13932
OG0007175	ORYLA12365	bflo_10755
OG0007176	ORYLA05563	bflo_11713
OG0007177	ORYLA10550	bflo_23830, bflo_10937
OG0007178	ORYLA13591	bflo_16205
OG0007179	ORYLA09261, ORYLA09260	bflo_00319
OG0007181	ORYLA15718	bflo_12101
OG0007182	ORYLA12514	bflo_21896
OG0007184	ORYLA02171	bflo_21975, bflo_21917
OG0007185	ORYLA16541, ORYLA17045, ORYLA00068	bflo_22465, bflo_10063, bflo_10064
OG0007186	ORYLA08238	bflo_15420
OG0007187	ORYLA14366	bflo_00521
OG0007188	ORYLA19593	bflo_00784
OG0007189	ORYLA00633	bflo_23124
OG0007190	ORYLA02310	bflo_07553
OG0007191	ORYLA17462	bflo_25319
OG0007192	ORYLA09692	bflo_19273
OG0007193	ORYLA07734, ORYLA16990, ORYLA16522	bflo_22716
OG0007195	ORYLA17219	bflo_09759
OG0007198	ORYLA18294	bflo_10249
OG0007200	ORYLA08097	bflo_21570
OG0007201	ORYLA12849, ORYLA12850	bflo_22933
OG0007204	ORYLA13239, ORYLA16562, ORYLA16561	bflo_25247
OG0007205	ORYLA16572, ORYLA13452, ORYLA06637, ORYLA17843	bflo_16687
OG0007209	ORYLA00656, ORYLA00655	bflo_15890
OG0007213	ORYLA16625, ORYLA00768	bflo_23133
OG0007248	ORYLA06298	bflo_12581
OG0007250	ORYLA08747	bflo_21684
OG0007251	ORYLA06850	bflo_02716
OG0007253	ORYLA08898, ORYLA12436	bflo_13719
OG0007254	ORYLA11846	bflo_25142
OG0007256	ORYLA18423	bflo_25720
OG0007258	ORYLA02983	bflo_05313
OG0007260	ORYLA07375	bflo_15073, bflo_20515
OG0007261	ORYLA00423	bflo_26189
OG0007264	ORYLA15263	bflo_13280
OG0007266	ORYLA19225	bflo_11544
OG0007267	ORYLA14269	bflo_25645
OG0007268	ORYLA09609	bflo_21784
OG0007269	ORYLA10696	bflo_11589
OG0007270	ORYLA04915, ORYLA04916	bflo_14763
OG0007271	ORYLA06700	bflo_23418
OG0007272	ORYLA19327	bflo_24550, bflo_24548
OG0007273	ORYLA17133	bflo_03291
OG0007274	ORYLA01401	bflo_16336
OG0007275	ORYLA10992	bflo_10957
OG0007276	ORYLA17414	bflo_02810
OG0007279	ORYLA04478	bflo_20332
OG0007280	ORYLA06789	bflo_01423
OG0007281	ORYLA16781	bflo_23827
OG0007282	ORYLA17269	bflo_20472
OG0007283	ORYLA16980, ORYLA00573	bflo_04526
OG0007284	ORYLA05432, ORYLA09535	bflo_06381
OG0007285	ORYLA05317	bflo_17673
OG0007286	ORYLA19380	bflo_05934, bflo_06644, bflo_06645, bflo_06646
OG0007288	ORYLA20472	bflo_08435
OG0007289	ORYLA03622	bflo_22229
OG0007290	ORYLA20279	bflo_13377
OG0007291	ORYLA15418	bflo_13121, bflo_27070
OG0007292	ORYLA05899	bflo_16155
OG0007293	ORYLA02154	bflo_05427
OG0007294	ORYLA09264	bflo_00403
OG0007295	ORYLA01411	bflo_07534
OG0007296	ORYLA12441	bflo_16995
OG0007297	ORYLA16040	bflo_23790
OG0007299	ORYLA17998	bflo_10653
OG0007300	ORYLA02105	bflo_19110
OG0007302	ORYLA13509, ORYLA19833	bflo_14759
OG0007303	ORYLA18273	bflo_13169
OG0007304	ORYLA11541	bflo_24595
OG0007306	ORYLA04055	bflo_17424
OG0007307	ORYLA04750	bflo_10777
OG0007308	ORYLA01818, ORYLA05605	bflo_02394
OG0007309	ORYLA00123	bflo_23700
OG0007310	ORYLA09847	bflo_19137
OG0007312	ORYLA16909	bflo_23752
OG0007314	ORYLA11660	bflo_08559
OG0007316	ORYLA07711	bflo_21079
OG0007317	ORYLA04703	bflo_06371
OG0007318	ORYLA14192	bflo_11011
OG0007319	ORYLA13973	bflo_09858
OG0007320	ORYLA19939	bflo_05418
OG0007321	ORYLA01035	bflo_21088
OG0007322	ORYLA12070	bflo_21299
OG0007325	ORYLA12467	bflo_13977
OG0007326	ORYLA14944	bflo_22978
OG0007328	ORYLA04937	bflo_10144
OG0007329	ORYLA05886	bflo_16943
OG0007330	ORYLA03139	bflo_14343
OG0007331	ORYLA11072	bflo_19013, bflo_01457, bflo_19764
OG0007333	ORYLA13227, ORYLA09947	bflo_21322
OG0007334	ORYLA02101	bflo_08019
OG0007335	ORYLA11672	bflo_08747
OG0007336	ORYLA05981	bflo_18139
OG0007337	ORYLA11944	bflo_14621
OG0007339	ORYLA08865	bflo_18665, bflo_27270
OG0007340	ORYLA01911	bflo_16530
OG0007341	ORYLA12520	bflo_16524
OG0007342	ORYLA17313	bflo_18915
OG0007343	ORYLA13486	bflo_07918
OG0007344	ORYLA18957	bflo_07595
OG0007345	ORYLA19599	bflo_08389
OG0007347	ORYLA13816	bflo_02081
OG0007348	ORYLA12246	bflo_22199
OG0007351	ORYLA06166	bflo_26476
OG0007352	ORYLA18525, ORYLA00412	bflo_22987
OG0007353	ORYLA12576	bflo_13799
OG0007354	ORYLA09048	bflo_00249
OG0007356	ORYLA13760	bflo_12334
OG0007357	ORYLA12581	bflo_22058
OG0007358	ORYLA17406	bflo_05818
OG0007359	ORYLA08850	bflo_12738
OG0007360	ORYLA06936	bflo_16171
OG0007361	ORYLA01623	bflo_06202
OG0007363	ORYLA06682	bflo_15450
OG0007364	ORYLA16985	bflo_14577
OG0007365	ORYLA13386	bflo_25863
OG0007366	ORYLA12817	bflo_05679
OG0007367	ORYLA06765	bflo_25660
OG0007368	ORYLA19704	bflo_10256
OG0007370	ORYLA03491	bflo_20740
OG0007371	ORYLA00696	bflo_05288
OG0007372	ORYLA03828	bflo_12199
OG0007373	ORYLA11366	bflo_21841
OG0007374	ORYLA02701	bflo_10884
OG0007377	ORYLA13383	bflo_17036
OG0007379	ORYLA11999	bflo_05815
OG0007380	ORYLA12839	bflo_12695
OG0007381	ORYLA16653, ORYLA16655, ORYLA16654	bflo_22930
OG0007382	ORYLA08742	bflo_12647
OG0007384	ORYLA11364	bflo_13468
OG0007385	ORYLA12485	bflo_09851
OG0007386	ORYLA11303	bflo_06795
OG0007387	ORYLA19178	bflo_16313
OG0007388	ORYLA07499	bflo_25933
OG0007389	ORYLA02496	bflo_15838
OG0007390	ORYLA16509	bflo_04356
OG0007391	ORYLA04353	bflo_10127
OG0007392	ORYLA10645	bflo_26122
OG0007393	ORYLA10500	bflo_19723
OG0007394	ORYLA03499	bflo_24326
OG0007395	ORYLA08169	bflo_23165
OG0007396	ORYLA12727	bflo_12995
OG0007397	ORYLA08942	bflo_26218
OG0007399	ORYLA17904	bflo_24010
OG0007400	ORYLA08958	bflo_22433
OG0007401	ORYLA03561	bflo_14612
OG0007402	ORYLA08019, ORYLA08020	bflo_23426
OG0007403	ORYLA01385	bflo_10174
OG0007405	ORYLA15003	bflo_20962
OG0007406	ORYLA02660	bflo_20357
OG0007407	ORYLA05302	bflo_08514
OG0007408	ORYLA20365	bflo_02032
OG0007409	ORYLA05521	bflo_02035
OG0007411	ORYLA19807	bflo_07704
OG0007412	ORYLA09356	bflo_17518
OG0007413	ORYLA06066, ORYLA06065, ORYLA06064	bflo_18831, bflo_19664
OG0007415	ORYLA19464	bflo_02381
OG0007416	ORYLA00938	bflo_14951
OG0007417	ORYLA17547	bflo_20677
OG0007418	ORYLA03744	bflo_20034
OG0007419	ORYLA16934	bflo_22990
OG0007420	ORYLA15610	bflo_24886
OG0007421	ORYLA14356	bflo_12217
OG0007422	ORYLA10067	bflo_19655
OG0007423	ORYLA00567, ORYLA16921	bflo_23596
OG0007424	ORYLA08021	bflo_23127
OG0007425	ORYLA14998	bflo_14507
OG0007426	ORYLA19382	bflo_18604
OG0007428	ORYLA02581	bflo_19134
OG0007429	ORYLA10854	bflo_11389
OG0007431	ORYLA05544, ORYLA05545	bflo_00171
OG0007432	ORYLA03130	bflo_24342
OG0007433	ORYLA12091	bflo_03234
OG0007436	ORYLA09770	bflo_02613
OG0007438	ORYLA00047	bflo_09397
OG0007439	ORYLA05166	bflo_01560
OG0007440	ORYLA14401	bflo_12274
OG0007441	ORYLA08960	bflo_20302, bflo_15083
OG0007442	ORYLA06331	bflo_25641
OG0007443	ORYLA18835	bflo_20276
OG0007444	ORYLA12333, ORYLA17506	bflo_00595
OG0007445	ORYLA09137	bflo_17572
OG0007446	ORYLA17366	bflo_07107
OG0007447	ORYLA00461	bflo_15402
OG0007448	ORYLA12046	bflo_05489, bflo_06846
OG0007449	ORYLA20219	bflo_12540
OG0007450	ORYLA10095	bflo_10846
OG0007451	ORYLA08969	bflo_13811
OG0007452	ORYLA02553	bflo_14825, bflo_14722
OG0007453	ORYLA16527	bflo_16585
OG0007454	ORYLA09677	bflo_22118
OG0007455	ORYLA09348	bflo_17706
OG0007456	ORYLA02608	bflo_01583
OG0007457	ORYLA14661	bflo_26814, bflo_06127
OG0007458	ORYLA00309	bflo_25670
OG0007459	ORYLA10805	bflo_20243
OG0007460	ORYLA20039	bflo_10847
OG0007462	ORYLA19843	bflo_18941
OG0007463	ORYLA10835	bflo_10590
OG0007465	ORYLA03646	bflo_21112
OG0007466	ORYLA12595	bflo_08000
OG0007467	ORYLA07191	bflo_05624
OG0007468	ORYLA00530	bflo_08789
OG0007471	ORYLA07475	bflo_13019
OG0007472	ORYLA13056	bflo_05935
OG0007475	ORYLA08013, ORYLA08012	bflo_08869
OG0007476	ORYLA17195	bflo_25779
OG0007477	ORYLA16341	bflo_19128
OG0007478	ORYLA17253	bflo_20152
OG0007479	ORYLA00589	bflo_23681
OG0007481	ORYLA04396	bflo_20525, bflo_20940
OG0007482	ORYLA01730	bflo_24643
OG0007483	ORYLA11513	bflo_05915
OG0007484	ORYLA03268	bflo_15769
OG0007485	ORYLA12574	bflo_22291
OG0007486	ORYLA17567, ORYLA02786, ORYLA08085	bflo_08093
OG0007488	ORYLA14033	bflo_09156
OG0007489	ORYLA10665	bflo_01354
OG0007490	ORYLA14538	bflo_01534
OG0007491	ORYLA16759	bflo_08894
OG0007492	ORYLA11759	bflo_11532
OG0007493	ORYLA01214, ORYLA00906	bflo_12341, bflo_12486, bflo_10771
OG0007494	ORYLA16845	bflo_21044
OG0007495	ORYLA10015	bflo_02160
OG0007496	ORYLA14535	bflo_02927
OG0007497	ORYLA09420	bflo_21756
OG0007498	ORYLA05446	bflo_05937
OG0007500	ORYLA09788	bflo_02362
OG0007501	ORYLA11099	bflo_03458
OG0007503	ORYLA08089	bflo_22154
OG0007504	ORYLA00574	bflo_23410
OG0007506	ORYLA04773	bflo_07456
OG0007507	ORYLA12533	bflo_20339
OG0007509	ORYLA04370	bflo_25337
OG0007510	ORYLA10564	bflo_23353
OG0007516	ORYLA15899, ORYLA15898, ORYLA14717, ORYLA11020	bflo_11093
OG0007518	ORYLA11226	bflo_12220
OG0007519	ORYLA12456	bflo_13950
OG0007520	ORYLA02995	bflo_25745
OG0007521	ORYLA05039, ORYLA00692	bflo_13860, bflo_19698, bflo_19701
OG0007522	ORYLA10477	bflo_03362
OG0007524	ORYLA01439	bflo_21710
OG0007525	ORYLA13393	bflo_25748
OG0007527	ORYLA06523, ORYLA09269	bflo_12687
OG0007528	ORYLA06326	bflo_15800
OG0007529	ORYLA18862	bflo_22763
OG0007533	ORYLA00001, ORYLA07509	bflo_05908
OG0007539	ORYLA06018	bflo_03346
OG0007541	ORYLA11457	bflo_23902, bflo_15686
OG0007543	ORYLA17239, ORYLA02488	bflo_22019, bflo_04485, bflo_16718
OG0007546	ORYLA00285	bflo_23694
OG0007550	ORYLA06997, ORYLA12399	bflo_12697
OG0007551	ORYLA01436	bflo_21944
OG0007553	ORYLA11214	bflo_13631, bflo_12555, bflo_14014, bflo_11573, bflo_13238, bflo_12956, bflo_26691, bflo_02744, bflo_01012
OG0007582	ORYLA00751	bflo_06722
OG0007583	ORYLA00014	bflo_10280, bflo_09617
OG0007584	ORYLA16927	bflo_23456
OG0007587	ORYLA05351	bflo_05425
OG0007588	ORYLA11210	bflo_08932
OG0007589	ORYLA00327	bflo_15014
OG0007591	ORYLA16433	bflo_06991
OG0007592	ORYLA10014, ORYLA10285	bflo_02567
OG0007593	ORYLA15589, ORYLA15588	bflo_18115
OG0007594	ORYLA17725	bflo_06134
OG0007597	ORYLA11901	bflo_20205
OG0007598	ORYLA19609	bflo_14696
OG0007601	ORYLA16630	bflo_22835
OG0007602	ORYLA13457	bflo_25731
OG0007603	ORYLA15288	bflo_13403
OG0007604	ORYLA12471	bflo_13109
OG0007605	ORYLA12711	bflo_14084
OG0007606	ORYLA04737	bflo_09037
OG0007607	ORYLA15596	bflo_24972
OG0007608	ORYLA05477, ORYLA02256	bflo_00905, bflo_01074
OG0007609	ORYLA17969	bflo_21985
OG0007610	ORYLA13853	bflo_12438
OG0007613	ORYLA13617	bflo_05631
OG0007614	ORYLA12458	bflo_13306
OG0007615	ORYLA18029	bflo_11806
OG0007616	ORYLA05381	bflo_05802
OG0007617	ORYLA07354	bflo_05912
OG0007619	ORYLA13054	bflo_24408
OG0007621	ORYLA13396	bflo_25877
OG0007624	ORYLA05976	bflo_03915
OG0007630	ORYLA01205	bflo_22203
OG0007631	ORYLA11934	bflo_18020
OG0007632	ORYLA10408	bflo_12731
OG0007633	ORYLA05304	bflo_00693
OG0007634	ORYLA10749	bflo_07145
OG0007635	ORYLA13540	bflo_07343
OG0007637	ORYLA10427	bflo_09449
OG0007638	ORYLA15010	bflo_17731
OG0007642	ORYLA20111	bflo_00179
OG0007643	ORYLA08582	bflo_02155
OG0007645	ORYLA00783	bflo_20312
OG0007646	ORYLA09484	bflo_08412
OG0007647	ORYLA09216	bflo_19093
OG0007648	ORYLA15478	bflo_17312
OG0007649	ORYLA08950	bflo_10016
OG0007650	ORYLA07962	bflo_03304
OG0007652	ORYLA17837, ORYLA02891	bflo_16698
OG0007653	ORYLA00212	bflo_06136
OG0007654	ORYLA18713	bflo_26579, bflo_00334
OG0007655	ORYLA14941, ORYLA06841, ORYLA13612	bflo_05609, bflo_06739
OG0007656	ORYLA11259	bflo_11407
OG0007657	ORYLA12352	bflo_03371
OG0007658	ORYLA01027	bflo_17413
OG0007659	ORYLA09035	bflo_00447
OG0007660	ORYLA06636	bflo_16535
OG0007662	ORYLA07565, ORYLA07566	bflo_24186
OG0007663	ORYLA19677	bflo_17347
OG0007664	ORYLA15115	bflo_10773
OG0007665	ORYLA02675	bflo_01695
OG0007666	ORYLA16689, ORYLA19032	bflo_23297
OG0007667	ORYLA13912	bflo_12556
OG0007668	ORYLA17549	bflo_20338
OG0007669	ORYLA10867, ORYLA14768	bflo_11142
OG0007670	ORYLA05143	bflo_05622
OG0007671	ORYLA10047, ORYLA06144	bflo_02418
OG0007672	ORYLA09421	bflo_17487
OG0007673	ORYLA05954	bflo_06491
OG0007674	ORYLA10748	bflo_23563
OG0007676	ORYLA15905	bflo_08407
OG0007677	ORYLA02741	bflo_16920
OG0007680	ORYLA04680	bflo_00308
OG0007681	ORYLA12077	bflo_03450
OG0007684	ORYLA04277	bflo_07569, bflo_08134
OG0007685	ORYLA04777	bflo_18881
OG0007686	ORYLA12300	bflo_13479
OG0007687	ORYLA17022	bflo_22973
OG0007688	ORYLA09193	bflo_18763
OG0007689	ORYLA17604	bflo_20780
OG0007690	ORYLA19010	bflo_18798
OG0007692	ORYLA14149	bflo_23407
OG0007694	ORYLA05416	bflo_13350
OG0007695	ORYLA02065, ORYLA01646	bflo_01847
OG0007696	ORYLA11055, ORYLA15060	bflo_11039
OG0007701	ORYLA17283	bflo_20311
OG0007703	ORYLA19369	bflo_08727
OG0007706	ORYLA16294	bflo_22700
OG0007707	ORYLA07279	bflo_10464
OG0007708	ORYLA15979	bflo_19064
OG0007709	ORYLA12564	bflo_07606
OG0007712	ORYLA19931	bflo_10106
OG0007713	ORYLA16096	bflo_18812
OG0007714	ORYLA01267	bflo_15303
OG0007715	ORYLA02645	bflo_20286
OG0007717	ORYLA04892	bflo_04203
OG0007718	ORYLA09021	bflo_18866
OG0007719	ORYLA06546	bflo_24402
OG0007721	ORYLA04955	bflo_08960
OG0007722	ORYLA18334	bflo_23699
OG0007723	ORYLA18893	bflo_02387
OG0007724	ORYLA12008	bflo_05312, bflo_16516, bflo_01307, bflo_01302
OG0007726	ORYLA14878	bflo_24372
OG0007727	ORYLA05656	bflo_19233
OG0007728	ORYLA09087	bflo_05034
OG0007729	ORYLA15147	bflo_12977
OG0007732	ORYLA04446	bflo_08778
OG0007734	ORYLA13593	bflo_25678
OG0007736	ORYLA03755	bflo_20418
OG0007738	ORYLA08765	bflo_06705, bflo_06706
OG0007739	ORYLA15510, ORYLA15465	bflo_18458
OG0007741	ORYLA12529	bflo_11053
OG0007743	ORYLA15748	bflo_02840
OG0007744	ORYLA03484	bflo_26182
OG0007745	ORYLA15106	bflo_12671
OG0007746	ORYLA11437	bflo_06579
OG0007748	ORYLA12523	bflo_21605
OG0007749	ORYLA14559	bflo_05007
OG0007750	ORYLA00710	bflo_25715
OG0007751	ORYLA07513	bflo_10650, bflo_08743
OG0007752	ORYLA04249	bflo_21959
OG0007753	ORYLA17820	bflo_22394
OG0007754	ORYLA03359	bflo_26220
OG0007755	ORYLA15303	bflo_11338, bflo_10030
OG0007756	ORYLA04657	bflo_16250
OG0007757	ORYLA13243	bflo_27501, bflo_25642
OG0007758	ORYLA20257	bflo_10877
OG0007759	ORYLA13401	bflo_16310
OG0007760	ORYLA15939	bflo_13020
OG0007761	ORYLA14432, ORYLA15518	bflo_24923
OG0007762	ORYLA08357	bflo_10652, bflo_15443, bflo_22270
OG0007763	ORYLA13264	bflo_25707
OG0007766	ORYLA07757	bflo_23712
OG0007767	ORYLA08931	bflo_24566
OG0007768	ORYLA04186	bflo_24479
OG0007769	ORYLA07999	bflo_23531
OG0007770	ORYLA17632	bflo_20500
OG0007771	ORYLA11217	bflo_11433
OG0007774	ORYLA09883	bflo_19564
OG0007775	ORYLA04522	bflo_21066
OG0007776	ORYLA04057	bflo_06131
OG0007779	ORYLA06689	bflo_18703
OG0007780	ORYLA11613	bflo_17991
OG0007781	ORYLA14752	bflo_07603
OG0007782	ORYLA16300	bflo_06893
OG0007784	ORYLA08060	bflo_19072
OG0007786	ORYLA18688	bflo_16999
OG0007787	ORYLA20215	bflo_12215
OG0007789	ORYLA07928	bflo_21102
OG0007790	ORYLA06620	bflo_11705
OG0007791	ORYLA13884	bflo_23951
OG0007793	ORYLA13274	bflo_25655
OG0007794	ORYLA17293	bflo_20585
OG0007796	ORYLA12206, ORYLA05781	bflo_02054
OG0007797	ORYLA07929	bflo_21105
OG0007798	ORYLA00492	bflo_18226
OG0007799	ORYLA05665	bflo_00372
OG0007800	ORYLA03145	bflo_14344
OG0007801	ORYLA16766, ORYLA07780	bflo_23404
OG0007802	ORYLA05806	bflo_23831
OG0007803	ORYLA00124	bflo_06509
OG0007804	ORYLA05116	bflo_06653
OG0007806	ORYLA01961, ORYLA20363, ORYLA14539	bflo_06303
OG0007807	ORYLA07875	bflo_05294
OG0007808	ORYLA13705	bflo_11247
OG0007809	ORYLA13691	bflo_03965
OG0007810	ORYLA13827	bflo_10987
OG0007811	ORYLA13112	bflo_24096
OG0007812	ORYLA09278	bflo_00281
OG0007813	ORYLA05391	bflo_21210
OG0007814	ORYLA08100	bflo_06730
OG0007817	ORYLA10554, ORYLA11650	bflo_26806, bflo_01864
OG0007818	ORYLA09109	bflo_15495
OG0007820	ORYLA04378	bflo_20895
OG0007823	ORYLA19067, ORYLA19068	bflo_01549
OG0007824	ORYLA03031	bflo_21551
OG0007826	ORYLA02663	bflo_20018
OG0007827	ORYLA18780, ORYLA18779	bflo_06413
OG0007830	ORYLA14956	bflo_08474
OG0007831	ORYLA01418	bflo_08904
OG0007832	ORYLA10104	bflo_03510, bflo_19382
OG0007833	ORYLA17891	bflo_21063
OG0007834	ORYLA01285	bflo_09024
OG0007835	ORYLA02635	bflo_25222
OG0007836	ORYLA01356	bflo_00713
OG0007837	ORYLA08812	bflo_19677
OG0007838	ORYLA17639	bflo_01372
OG0007840	ORYLA08937	bflo_06242
OG0007841	ORYLA04908	bflo_07375
OG0007842	ORYLA07052	bflo_04890
OG0007843	ORYLA04606	bflo_14088
OG0007845	ORYLA13896	bflo_27016, bflo_11683, bflo_14689
OG0007847	ORYLA17455	bflo_00441
OG0007848	ORYLA05186	bflo_17671
OG0007849	ORYLA10492	bflo_11783
OG0007851	ORYLA19938	bflo_13474
OG0007854	ORYLA18212	bflo_18378
OG0007858	ORYLA17809	bflo_09176
OG0007859	ORYLA09841	bflo_19258
OG0007860	ORYLA13702, ORYLA15670, ORYLA13687	bflo_10535, bflo_10715
OG0007862	ORYLA07051, ORYLA16499	bflo_02553
OG0007863	ORYLA20172, ORYLA11120	bflo_13618
OG0007867	ORYLA09528	bflo_23587, bflo_13371
OG0007871	ORYLA17761, ORYLA04905	bflo_07333
OG0007908	ORYLA08961	bflo_20499
OG0007911	ORYLA05799	bflo_22860
OG0007913	ORYLA14886	bflo_05599
OG0007916	ORYLA09560	bflo_17716
OG0007918	ORYLA01441	bflo_15667
OG0007925	ORYLA17431, ORYLA17426	bflo_10568
OG0007928	ORYLA19519	bflo_11687, bflo_01921
OG0007931	ORYLA03575, ORYLA18548	bflo_14695
OG0007932	ORYLA02191	bflo_13897
OG0007934	ORYLA11006, ORYLA09764	bflo_26432
OG0007935	ORYLA11489, ORYLA11488, ORYLA10822	bflo_17663
OG0007936	ORYLA11783, ORYLA11782	bflo_01563
OG0007937	ORYLA12541	bflo_14531
OG0007938	ORYLA11267	bflo_12211
OG0007940	ORYLA11913, ORYLA11912	bflo_18637
OG0007943	ORYLA12929	bflo_17585
OG0007945	ORYLA03545	bflo_16266
OG0007947	ORYLA16624	bflo_22634
OG0007948	ORYLA03116	bflo_21118
OG0007949	ORYLA12843	bflo_01732
OG0007951	ORYLA07777	bflo_13301
OG0007952	ORYLA09182	bflo_02620
OG0007953	ORYLA08727	bflo_00434
OG0007955	ORYLA10392	bflo_10996
OG0007956	ORYLA19095	bflo_06064
OG0007957	ORYLA07016	bflo_00714
OG0007958	ORYLA16538	bflo_06296
OG0007959	ORYLA06759	bflo_26327
OG0007961	ORYLA06588, ORYLA13113	bflo_24731
OG0007962	ORYLA04455	bflo_15039
OG0007963	ORYLA18504	bflo_24596
OG0007964	ORYLA02311	bflo_01247, bflo_07079
OG0007966	ORYLA17404	bflo_07594
OG0007968	ORYLA04990	bflo_06274
OG0007969	ORYLA13627	bflo_25712
OG0007970	ORYLA05743, ORYLA05744	bflo_24089
OG0007972	ORYLA06254	bflo_13428
OG0007973	ORYLA20273	bflo_05021
OG0007974	ORYLA10212	bflo_24762
OG0007975	ORYLA16228	bflo_24764
OG0007976	ORYLA00600	bflo_23117
OG0007977	ORYLA16524	bflo_22929
OG0007978	ORYLA02070	bflo_25199, bflo_05322
OG0007979	ORYLA01404	bflo_14680
OG0007981	ORYLA10350	bflo_07631
OG0007983	ORYLA05241	bflo_04850
OG0007985	ORYLA19749	bflo_14993, bflo_27135
OG0007987	ORYLA17624, ORYLA16882	bflo_21083
OG0007988	ORYLA07679	bflo_12561
OG0007991	ORYLA11952	bflo_12744
OG0007993	ORYLA11458	bflo_06048
OG0007994	ORYLA19701	bflo_07557
OG0007996	ORYLA05852	bflo_20570
OG0007997	ORYLA01173, ORYLA01172	bflo_20061
OG0007999	ORYLA16389	bflo_18850
OG0008000	ORYLA18400	bflo_01750
OG0008001	ORYLA17558	bflo_07295
OG0008004	ORYLA06256	bflo_15702
OG0008006	ORYLA00992	bflo_22376, bflo_22210
OG0008007	ORYLA07323	bflo_26231
OG0008009	ORYLA18180	bflo_07134
OG0008011	ORYLA20138	bflo_12071
OG0008013	ORYLA09023	bflo_18671
OG0008014	ORYLA03713	bflo_22732
OG0008016	ORYLA12316	bflo_06044
OG0008017	ORYLA15789	bflo_11048
OG0008018	ORYLA05042	bflo_10614
OG0008019	ORYLA17175	bflo_24197
OG0008020	ORYLA12517	bflo_17017
OG0008021	ORYLA08699, ORYLA16436, ORYLA07848	bflo_18650
OG0008023	ORYLA20131	bflo_24601
OG0008025	ORYLA16974	bflo_23461
OG0008026	ORYLA11205	bflo_05857
OG0008027	ORYLA10539	bflo_05641
OG0008028	ORYLA08852	bflo_01481
OG0008029	ORYLA04581	bflo_20622
OG0008030	ORYLA02706	bflo_20783
OG0008031	ORYLA03385	bflo_15505
OG0008033	ORYLA00942	bflo_09244
OG0008035	ORYLA14502, ORYLA20249, ORYLA13456, ORYLA06639	bflo_25021
OG0008036	ORYLA16709	bflo_23597
OG0008037	ORYLA12080	bflo_05998
OG0008038	ORYLA15545	bflo_04254
OG0008039	ORYLA17282	bflo_21143
OG0008040	ORYLA11576	bflo_18362
OG0008046	ORYLA13352	bflo_12522
OG0008047	ORYLA11247	bflo_03031
OG0008049	ORYLA11671	bflo_20285
OG0008050	ORYLA06526	bflo_25880
OG0008052	ORYLA10108	bflo_12650
OG0008053	ORYLA01774	bflo_10200
OG0008054	ORYLA01815	bflo_19172
