Orthogroup	ORYLA	CAPO3
OG0006975	ORYLA05959	CAPO306893
OG0006977	ORYLA14070	CAPO305268
OG0006978	ORYLA17389, ORYLA17388	CAPO304336
OG0006979	ORYLA18967	CAPO300168
OG0006980	ORYLA18420, ORYLA18419	CAPO305562
OG0006982	ORYLA08562, ORYLA08563	CAPO305716
OG0006983	ORYLA15643	CAPO300916
OG0006989	ORYLA09680	CAPO302679
OG0006990	ORYLA12859	CAPO300763
OG0006991	ORYLA19862	CAPO303392
OG0006992	ORYLA07859, ORYLA07860	CAPO305740
OG0006993	ORYLA03063	CAPO305954
OG0006994	ORYLA19038	CAPO306564
OG0006995	ORYLA01996	CAPO306435
OG0006997	ORYLA10925	CAPO304873
OG0006998	ORYLA07905	CAPO301390
OG0006999	ORYLA05329	CAPO303913
OG0007001	ORYLA10882	CAPO305444
OG0007002	ORYLA19238	CAPO304225
OG0007003	ORYLA15348, ORYLA12075	CAPO302304
OG0007005	ORYLA03067	CAPO303654
OG0007007	ORYLA19143	CAPO302408
OG0007009	ORYLA17311	CAPO305960
OG0007010	ORYLA12802	CAPO301780
OG0007011	ORYLA03574	CAPO301128
OG0007012	ORYLA07702	CAPO304946
OG0007013	ORYLA08186	CAPO303300
OG0007015	ORYLA15619	CAPO305278
OG0007016	ORYLA20315	CAPO304972
OG0007017	ORYLA00928	CAPO301345
OG0007018	ORYLA01330	CAPO300889
OG0007021	ORYLA09538	CAPO306622
OG0007022	ORYLA14380	CAPO303253
OG0007024	ORYLA14743	CAPO302054
OG0007025	ORYLA19770	CAPO302785
OG0007026	ORYLA15372	CAPO304159
OG0007029	ORYLA14229	CAPO302104
OG0007030	ORYLA00487	CAPO303845
OG0007032	ORYLA18196	CAPO304830
OG0007033	ORYLA11802	CAPO305180
OG0007034	ORYLA13978	CAPO306932
OG0007038	ORYLA15687	CAPO302068
OG0007040	ORYLA15293	CAPO306537
OG0007042	ORYLA05629	CAPO307996
OG0007044	ORYLA19075	CAPO307221
OG0007046	ORYLA10686	CAPO305591
OG0007047	ORYLA02086	CAPO305693
OG0007048	ORYLA16978	CAPO302164
OG0007049	ORYLA12565	CAPO305031
OG0007050	ORYLA20452	CAPO307898
OG0007055	ORYLA17619	CAPO304778
OG0007058	ORYLA03722	CAPO301734, CAPO304572
OG0007059	ORYLA07836	CAPO303590, CAPO303318
OG0007061	ORYLA00894	CAPO305340
OG0007062	ORYLA03640	CAPO302545
OG0007063	ORYLA05804	CAPO308261
OG0007065	ORYLA14600	CAPO301537
OG0007068	ORYLA07348	CAPO307887
OG0007069	ORYLA10663	CAPO307200
OG0007071	ORYLA10456	CAPO301761
OG0007072	ORYLA12666	CAPO306160
OG0007073	ORYLA03515	CAPO302936
OG0007074	ORYLA06899	CAPO306910
OG0007076	ORYLA11263	CAPO300474
OG0007081	ORYLA16483	CAPO305760
OG0007084	ORYLA18994	CAPO307673
OG0007086	ORYLA15347	CAPO306079
OG0007090	ORYLA12938	CAPO300368
OG0007091	ORYLA10611	CAPO304945
OG0007092	ORYLA11433	CAPO304498, CAPO305528
OG0007093	ORYLA12432	CAPO308175
OG0007094	ORYLA10462	CAPO301835
OG0007095	ORYLA05795	CAPO304293
OG0007097	ORYLA17535	CAPO302515
OG0007098	ORYLA15262	CAPO301993
OG0007099	ORYLA00040	CAPO304218
OG0007100	ORYLA13677	CAPO302645
OG0007105	ORYLA07523	CAPO303780
OG0007106	ORYLA13818	CAPO302226
OG0007112	ORYLA19964	CAPO303793
OG0007114	ORYLA05387, ORYLA02077	CAPO305243
OG0007118	ORYLA18746	CAPO306502
OG0007119	ORYLA13244	CAPO303656
OG0007121	ORYLA00087	CAPO305337
OG0007122	ORYLA15640	CAPO302728
OG0007124	ORYLA09552	CAPO307876
OG0007127	ORYLA05546	CAPO305077
OG0007128	ORYLA02979	CAPO303539
OG0007130	ORYLA18855	CAPO302224
OG0007131	ORYLA17663	CAPO304315
OG0007132	ORYLA02165	CAPO301608
OG0007133	ORYLA18527	CAPO305338
OG0007134	ORYLA00740	CAPO302517
OG0007137	ORYLA06230	CAPO303287
OG0007139	ORYLA20254	CAPO302325
OG0007141	ORYLA17064	CAPO306130
OG0007143	ORYLA10676	CAPO307276
OG0007145	ORYLA07062	CAPO305008
OG0007147	ORYLA14416	CAPO305032
OG0007150	ORYLA12660	CAPO304704
OG0007151	ORYLA03573	CAPO304299
OG0007154	ORYLA10421	CAPO302715
OG0007158	ORYLA02201	CAPO303011
OG0007162	ORYLA13655	CAPO305815
OG0007163	ORYLA19100	CAPO306908
OG0007165	ORYLA03664	CAPO300764
OG0007166	ORYLA12340, ORYLA12341	CAPO301841
OG0007168	ORYLA09683	CAPO304836
OG0007173	ORYLA00375	CAPO305749, CAPO300679
OG0007174	ORYLA15845	CAPO304732
OG0007175	ORYLA12365	CAPO300929
OG0007176	ORYLA05563	CAPO305825
OG0007178	ORYLA13591	CAPO306843
OG0007181	ORYLA15718	CAPO302549
OG0007182	ORYLA12514	CAPO302258
OG0007183	ORYLA05418	CAPO303453
OG0007184	ORYLA02171	CAPO304626
OG0007186	ORYLA08238	CAPO306272
OG0007191	ORYLA17462	CAPO307327
OG0007192	ORYLA09692	CAPO307148
OG0007199	ORYLA05345, ORYLA01726	CAPO300510
OG0007201	ORYLA12849, ORYLA12850	CAPO305686
OG0007204	ORYLA13239, ORYLA16562, ORYLA16561	CAPO305874
OG0007208	ORYLA02408	CAPO306253
OG0007213	ORYLA16625, ORYLA00768	CAPO300546
OG0007248	ORYLA06298	CAPO305807
OG0007251	ORYLA06850	CAPO307515
OG0007254	ORYLA11846	CAPO300342
OG0007258	ORYLA02983	CAPO301895
OG0007261	ORYLA00423	CAPO306348
OG0007266	ORYLA19225	CAPO305560
OG0007269	ORYLA10696	CAPO305691
OG0007272	ORYLA19327	CAPO303817, CAPO303673
OG0007273	ORYLA17133	CAPO305134
OG0007276	ORYLA17414	CAPO301595
OG0007279	ORYLA04478	CAPO302557
OG0007281	ORYLA16781	CAPO304423
OG0007282	ORYLA17269	CAPO300960
OG0007283	ORYLA16980, ORYLA00573	CAPO304757
OG0007291	ORYLA15418	CAPO307621
OG0007292	ORYLA05899	CAPO302024
OG0007293	ORYLA02154	CAPO301970
OG0007297	ORYLA16040	CAPO305876
OG0007299	ORYLA17998	CAPO308254
OG0007300	ORYLA02105	CAPO301046
OG0007302	ORYLA13509, ORYLA19833	CAPO307174
OG0007303	ORYLA18273	CAPO302064
OG0007304	ORYLA11541	CAPO306505
OG0007307	ORYLA04750	CAPO304518, CAPO304185
OG0007309	ORYLA00123	CAPO300726
OG0007314	ORYLA11660	CAPO307151
OG0007317	ORYLA04703	CAPO306655
OG0007319	ORYLA13973	CAPO300742
OG0007320	ORYLA19939	CAPO300324
OG0007321	ORYLA01035	CAPO307651
OG0007322	ORYLA12070	CAPO301300
OG0007325	ORYLA12467	CAPO305675
OG0007326	ORYLA14944	CAPO304342
OG0007329	ORYLA05886	CAPO306408
OG0007330	ORYLA03139	CAPO300366
OG0007335	ORYLA11672	CAPO304929
OG0007336	ORYLA05981	CAPO304895
OG0007339	ORYLA08865	CAPO300192
OG0007341	ORYLA12520	CAPO300898
OG0007342	ORYLA17313	CAPO300397
OG0007343	ORYLA13486	CAPO305744
OG0007347	ORYLA13816	CAPO302872
OG0007348	ORYLA12246	CAPO307161
OG0007352	ORYLA18525, ORYLA00412	CAPO306052
OG0007353	ORYLA12576	CAPO302025
OG0007354	ORYLA09048	CAPO303485
OG0007355	ORYLA20163	CAPO307111
OG0007356	ORYLA13760	CAPO306331
OG0007357	ORYLA12581	CAPO304967
OG0007358	ORYLA17406	CAPO304741
OG0007361	ORYLA01623	CAPO305039
OG0007363	ORYLA06682	CAPO304834
OG0007364	ORYLA16985	CAPO303075
OG0007365	ORYLA13386	CAPO306500
OG0007366	ORYLA12817	CAPO305485
OG0007367	ORYLA06765	CAPO305088
OG0007368	ORYLA19704	CAPO305250
OG0007369	ORYLA09751	CAPO300391
OG0007371	ORYLA00696	CAPO305453
OG0007372	ORYLA03828	CAPO307960
OG0007373	ORYLA11366	CAPO301099
OG0007377	ORYLA13383	CAPO306927
OG0007379	ORYLA11999	CAPO305130
OG0007380	ORYLA12839	CAPO300141
OG0007381	ORYLA16653, ORYLA16655, ORYLA16654	CAPO303646
OG0007382	ORYLA08742	CAPO305525
OG0007385	ORYLA12485	CAPO304120
OG0007387	ORYLA19178	CAPO304030
OG0007388	ORYLA07499	CAPO306166
OG0007391	ORYLA04353	CAPO304827
OG0007392	ORYLA10645	CAPO303501
OG0007393	ORYLA10500	CAPO301859
OG0007395	ORYLA08169	CAPO302788
OG0007396	ORYLA12727	CAPO302581
OG0007397	ORYLA08942	CAPO300434
OG0007399	ORYLA17904	CAPO306050
OG0007401	ORYLA03561	CAPO302124
OG0007402	ORYLA08019, ORYLA08020	CAPO306401
OG0007405	ORYLA15003	CAPO303800
OG0007407	ORYLA05302	CAPO306953
OG0007408	ORYLA20365	CAPO303491
OG0007409	ORYLA05521	CAPO305402
OG0007411	ORYLA19807	CAPO300699
OG0007412	ORYLA09356	CAPO302107
OG0007413	ORYLA06066, ORYLA06065, ORYLA06064	CAPO305882
OG0007415	ORYLA19464	CAPO307758, CAPO301270
OG0007417	ORYLA17547	CAPO303652
OG0007418	ORYLA03744	CAPO300947
OG0007421	ORYLA14356	CAPO301566
OG0007422	ORYLA10067	CAPO301771
OG0007424	ORYLA08021	CAPO304349
OG0007425	ORYLA14998	CAPO303896
OG0007428	ORYLA02581	CAPO301768
OG0007431	ORYLA05544, ORYLA05545	CAPO304150
OG0007432	ORYLA03130	CAPO307504
OG0007433	ORYLA12091	CAPO307042
OG0007437	ORYLA00941	CAPO302606
OG0007439	ORYLA05166	CAPO300813
OG0007440	ORYLA14401	CAPO302516
OG0007441	ORYLA08960	CAPO304615
OG0007442	ORYLA06331	CAPO308291
OG0007446	ORYLA17366	CAPO303088
OG0007447	ORYLA00461	CAPO301482
OG0007451	ORYLA08969	CAPO303173
OG0007455	ORYLA09348	CAPO303919
OG0007456	ORYLA02608	CAPO301020
OG0007457	ORYLA14661	CAPO302854
OG0007458	ORYLA00309	CAPO300350
OG0007459	ORYLA10805	CAPO304746
OG0007462	ORYLA19843	CAPO300088
OG0007463	ORYLA10835	CAPO300212
OG0007466	ORYLA12595	CAPO300471
OG0007470	ORYLA06567	CAPO304669
OG0007471	ORYLA07475	CAPO307438
OG0007472	ORYLA13056	CAPO302245
OG0007473	ORYLA06701	CAPO303433
OG0007476	ORYLA17195	CAPO303558
OG0007478	ORYLA17253	CAPO301266
OG0007480	ORYLA05285	CAPO306792
OG0007482	ORYLA01730	CAPO307266
OG0007483	ORYLA11513	CAPO300503
OG0007484	ORYLA03268	CAPO302421
OG0007488	ORYLA14033	CAPO308146
OG0007490	ORYLA14538	CAPO303421
OG0007491	ORYLA16759	CAPO304949
OG0007494	ORYLA16845	CAPO300105
OG0007496	ORYLA14535	CAPO306996
OG0007498	ORYLA05446	CAPO306301
OG0007503	ORYLA08089	CAPO308251
OG0007506	ORYLA04773	CAPO305836
OG0007509	ORYLA04370	CAPO301428
OG0007510	ORYLA10564	CAPO303897
OG0007515	ORYLA16511	CAPO300264
OG0007518	ORYLA11226	CAPO304172
OG0007519	ORYLA12456	CAPO307472
OG0007524	ORYLA01439	CAPO306111
OG0007525	ORYLA13393	CAPO300836
OG0007527	ORYLA06523, ORYLA09269	CAPO306220
OG0007529	ORYLA18862	CAPO307735
OG0007539	ORYLA06018	CAPO301294
OG0007541	ORYLA11457	CAPO301788
OG0007546	ORYLA00285	CAPO301193
OG0007550	ORYLA06997, ORYLA12399	CAPO301421, CAPO302720, CAPO300311, CAPO304075
OG0007582	ORYLA00751	CAPO305253
OG0007586	ORYLA17497	CAPO305648
OG0007588	ORYLA11210	CAPO306467
OG0007591	ORYLA16433	CAPO302671
OG0007594	ORYLA17725	CAPO307951
OG0007597	ORYLA11901	CAPO302699
OG0007601	ORYLA16630	CAPO303119
OG0007602	ORYLA13457	CAPO307324
OG0007603	ORYLA15288	CAPO301881
OG0007604	ORYLA12471	CAPO302471
OG0007606	ORYLA04738, ORYLA04737	CAPO303879
OG0007607	ORYLA15596	CAPO304420
OG0007613	ORYLA13617	CAPO304725
OG0007614	ORYLA12458	CAPO307463
OG0007615	ORYLA18029	CAPO302208
OG0007616	ORYLA05381	CAPO305524
OG0007617	ORYLA07354	CAPO306965
OG0007619	ORYLA13054	CAPO307079
OG0007621	ORYLA13396	CAPO302700
OG0007624	ORYLA05976	CAPO306507
OG0007633	ORYLA05304	CAPO303133
OG0007634	ORYLA10749	CAPO301291
OG0007640	ORYLA06572, ORYLA13195	CAPO305938
OG0007646	ORYLA09484	CAPO303345
OG0007648	ORYLA15478	CAPO303467
OG0007649	ORYLA08950	CAPO300338
OG0007653	ORYLA00212	CAPO304087
OG0007656	ORYLA11259	CAPO306133
OG0007657	ORYLA12352	CAPO302526
OG0007660	ORYLA06636	CAPO308074
OG0007663	ORYLA19677	CAPO303269
OG0007666	ORYLA16689, ORYLA19032	CAPO302483
OG0007673	ORYLA05954	CAPO306691
OG0007674	ORYLA10748	CAPO307516
OG0007676	ORYLA15905	CAPO301687
OG0007677	ORYLA02741	CAPO302393
OG0007680	ORYLA04680	CAPO301892
OG0007685	ORYLA04777	CAPO307242
OG0007686	ORYLA12300	CAPO307006
OG0007687	ORYLA17022	CAPO301616
OG0007690	ORYLA19010	CAPO306330
OG0007692	ORYLA14149	CAPO304764
OG0007694	ORYLA05416	CAPO300777
OG0007708	ORYLA15979	CAPO302223
OG0007709	ORYLA12564	CAPO305895
OG0007712	ORYLA19931	CAPO301491
OG0007713	ORYLA16096	CAPO305624
OG0007714	ORYLA01267	CAPO301857
OG0007721	ORYLA04955	CAPO303794
OG0007722	ORYLA18334	CAPO300661
OG0007727	ORYLA05656, ORYLA05657	CAPO301122
OG0007728	ORYLA09087	CAPO300608
OG0007729	ORYLA15147	CAPO302375
OG0007732	ORYLA04446	CAPO302232
OG0007739	ORYLA15510, ORYLA15465	CAPO306247
OG0007741	ORYLA12529	CAPO305702
OG0007744	ORYLA03484	CAPO302276
OG0007749	ORYLA14559	CAPO303871
OG0007751	ORYLA07513	CAPO306625
OG0007752	ORYLA04249	CAPO303736
OG0007754	ORYLA03359	CAPO307268
OG0007757	ORYLA13243	CAPO305840
OG0007758	ORYLA20257	CAPO302132
OG0007759	ORYLA13401	CAPO304951
OG0007760	ORYLA15939	CAPO305618, CAPO303194
OG0007766	ORYLA07757	CAPO305894
OG0007767	ORYLA08931	CAPO304549
OG0007768	ORYLA04186	CAPO305420
OG0007769	ORYLA07999	CAPO301827
OG0007770	ORYLA17632	CAPO306211
OG0007771	ORYLA11217	CAPO302978
OG0007776	ORYLA04057	CAPO303389
OG0007781	ORYLA14752	CAPO301676
OG0007782	ORYLA16300	CAPO301686
OG0007784	ORYLA08060	CAPO307704
OG0007786	ORYLA18688	CAPO302428
OG0007787	ORYLA20215	CAPO307455
OG0007789	ORYLA07928	CAPO305782
OG0007791	ORYLA13884	CAPO305711
OG0007793	ORYLA13274	CAPO308075
OG0007794	ORYLA17293	CAPO300123
OG0007801	ORYLA16766, ORYLA07780	CAPO304268
OG0007802	ORYLA05806	CAPO304335, CAPO304333
OG0007803	ORYLA00124	CAPO301792
OG0007804	ORYLA05116	CAPO302116
OG0007807	ORYLA07875	CAPO300823
OG0007810	ORYLA13827	CAPO306480
OG0007811	ORYLA13112	CAPO303448
OG0007813	ORYLA05391	CAPO300842
OG0007820	ORYLA04378	CAPO308148
OG0007823	ORYLA19067, ORYLA19068	CAPO300300
OG0007825	ORYLA13025	CAPO304573
OG0007827	ORYLA18780, ORYLA18779	CAPO305582
OG0007829	ORYLA15176	CAPO305400
OG0007830	ORYLA14956	CAPO300733
OG0007831	ORYLA01418	CAPO306309
OG0007832	ORYLA10104	CAPO301843
OG0007833	ORYLA17891	CAPO303972
OG0007835	ORYLA02635	CAPO300924
OG0007836	ORYLA01356	CAPO305319
OG0007838	ORYLA17639	CAPO305759
OG0007840	ORYLA08937	CAPO301709
OG0007849	ORYLA10492	CAPO306245
OG0007850	ORYLA07967	CAPO308200
OG0007852	ORYLA13909	CAPO305092
OG0007854	ORYLA18212	CAPO300573
OG0007858	ORYLA17809	CAPO306180
OG0007859	ORYLA09841	CAPO304922
OG0007908	ORYLA08961	CAPO305292
OG0007913	ORYLA14886	CAPO303796
OG0007917	ORYLA09503	CAPO301739
OG0007918	ORYLA01441	CAPO306768
OG0007934	ORYLA11006, ORYLA09764	CAPO306627, CAPO304422
OG0007936	ORYLA11783, ORYLA11782	CAPO302586
OG0007943	ORYLA12929	CAPO303432
OG0007947	ORYLA16624	CAPO304390
OG0007948	ORYLA03116	CAPO300847
OG0007952	ORYLA09182	CAPO304443
OG0007957	ORYLA07016	CAPO307185
OG0007958	ORYLA16538	CAPO307613
OG0007961	ORYLA06588, ORYLA13113	CAPO300412
OG0007962	ORYLA04455	CAPO304291
OG0007966	ORYLA17404	CAPO300853
OG0007968	ORYLA04990	CAPO302503
OG0007973	ORYLA20273	CAPO303148
OG0007974	ORYLA10212	CAPO308066
OG0007975	ORYLA16228	CAPO300899
OG0007978	ORYLA02070	CAPO300419
OG0007979	ORYLA01404	CAPO301049
OG0007983	ORYLA05241	CAPO304535, CAPO302820
OG0007988	ORYLA07679	CAPO307013
OG0007990	ORYLA01553	CAPO302135
OG0007991	ORYLA11952	CAPO303503
OG0007994	ORYLA19701	CAPO307783
OG0007996	ORYLA05852	CAPO301705
OG0007997	ORYLA01173, ORYLA01172	CAPO302071
OG0007999	ORYLA16389	CAPO305183
OG0008000	ORYLA18400	CAPO303381
OG0008006	ORYLA00992	CAPO303383
OG0008011	ORYLA20138	CAPO308001
OG0008013	ORYLA09023	CAPO300786
OG0008016	ORYLA12316	CAPO307694
OG0008017	ORYLA15789	CAPO306337
OG0008018	ORYLA05042	CAPO303249
OG0008020	ORYLA12517	CAPO300340
OG0008025	ORYLA16974	CAPO300183
OG0008027	ORYLA10539	CAPO300126
OG0008028	ORYLA08852	CAPO308036
OG0008030	ORYLA02706	CAPO303940
OG0008031	ORYLA03385	CAPO301663
OG0008033	ORYLA00942	CAPO307763
OG0008038	ORYLA15545	CAPO303434
OG0008045	ORYLA01796	CAPO304124
OG0008046	ORYLA13352	CAPO303942
OG0008049	ORYLA11671	CAPO303430
OG0008050	ORYLA06526	CAPO301839
OG0008051	ORYLA16920	CAPO306666
OG0008053	ORYLA01774	CAPO307475
OG0008055	ORYLA10841	CAPO304973
OG0008056	ORYLA20489	CAPO305715
OG0008060	ORYLA13995	CAPO301527
OG0008062	ORYLA12174	CAPO307985
OG0008071	ORYLA19110	CAPO303085
OG0008072	ORYLA13669	CAPO304116
OG0008075	ORYLA20225	CAPO304938
OG0008077	ORYLA04461	CAPO303807
OG0008079	ORYLA09004	CAPO305873
OG0008083	ORYLA10670	CAPO305526
OG0008085	ORYLA19641	CAPO306772, CAPO306778
OG0008088	ORYLA11467	CAPO303270
OG0008091	ORYLA17534	CAPO301577
OG0008094	ORYLA15526	CAPO302837
OG0008098	ORYLA04714	CAPO301911
OG0008100	ORYLA10361	CAPO303437
OG0008104	ORYLA08205	CAPO303964
OG0008105	ORYLA05225	CAPO301825
OG0008106	ORYLA20140	CAPO300930
OG0008109	ORYLA04494	CAPO302029
OG0008110	ORYLA06491	CAPO307398
OG0008111	ORYLA12163	CAPO300295
OG0008113	ORYLA02535	CAPO306004
OG0008117	ORYLA02099	CAPO307273
OG0008125	ORYLA01480	CAPO301486
OG0008136	ORYLA19591	CAPO306527
OG0008143	ORYLA03906	CAPO303100
OG0008196	ORYLA14954	CAPO305556
OG0008201	ORYLA13729	CAPO303869
OG0008202	ORYLA04116	CAPO303070
OG0008203	ORYLA03875	CAPO300798
OG0008204	ORYLA07901	CAPO303341
OG0008206	ORYLA15802	CAPO300194
OG0008219	ORYLA09090	CAPO303960
OG0008230	ORYLA07487	CAPO302415
OG0008234	ORYLA19163	CAPO303355
OG0008238	ORYLA05797	CAPO301578
OG0008244	ORYLA08001	CAPO305920
OG0008247	ORYLA00189	CAPO301105
OG0008249	ORYLA18849	CAPO305940
OG0008252	ORYLA02253	CAPO301636
OG0008254	ORYLA02035	CAPO307977
OG0008256	ORYLA11972	CAPO302660
OG0008260	ORYLA08936	CAPO300752
OG0008263	ORYLA01421	CAPO305878
OG0008267	ORYLA19521	CAPO305434
OG0008268	ORYLA02726	CAPO307500
OG0008269	ORYLA09441	CAPO301506
OG0008270	ORYLA02058	CAPO300872
OG0008271	ORYLA13476	CAPO300716
OG0008272	ORYLA15228	CAPO308267
OG0008273	ORYLA07469	CAPO300883
OG0008281	ORYLA01101	CAPO304839
OG0008283	ORYLA17263	CAPO300148
OG0008295	ORYLA18589	CAPO301876
OG0008297	ORYLA02603	CAPO301044
OG0008299	ORYLA16278	CAPO302513
OG0008304	ORYLA09646	CAPO304565
OG0008305	ORYLA09360	CAPO307576
OG0008307	ORYLA10871	CAPO301267
OG0008308	ORYLA08667	CAPO301770
OG0008309	ORYLA13099	CAPO301941
OG0008313	ORYLA19696	CAPO305984
OG0008318	ORYLA10744	CAPO308255
OG0008323	ORYLA00406	CAPO307881
OG0008325	ORYLA14545	CAPO305284
OG0008327	ORYLA07283	CAPO305580
OG0008335	ORYLA13152	CAPO303407
OG0008336	ORYLA14585	CAPO301347
OG0008337	ORYLA18407	CAPO300735
OG0008339	ORYLA18585	CAPO307257
OG0008341	ORYLA08675	CAPO301643
OG0008343	ORYLA02190	CAPO302270
OG0008345	ORYLA18966	CAPO301947
OG0008346	ORYLA10815	CAPO307261
OG0008350	ORYLA16967	CAPO306988
OG0008351	ORYLA13395	CAPO307792
OG0008358	ORYLA15281	CAPO306438
OG0008367	ORYLA08084	CAPO303697
OG0008369	ORYLA03253	CAPO301896
OG0008391	ORYLA13072	CAPO306819
OG0008400	ORYLA19826	CAPO300651
OG0008401	ORYLA14490	CAPO304023
OG0008403	ORYLA05967	CAPO300621
OG0008404	ORYLA02432	CAPO307542
OG0008406	ORYLA12956	CAPO304896
OG0008416	ORYLA10737	CAPO300816
OG0008419	ORYLA04863	CAPO302047
OG0008422	ORYLA07379	CAPO301678
OG0008427	ORYLA11519	CAPO300837
OG0008448	ORYLA10154	CAPO302399
OG0008515	ORYLA05447	CAPO307779, CAPO305410
OG0008516	ORYLA10547	CAPO306989
OG0008524	ORYLA00132	CAPO305854
OG0008529	ORYLA11013	CAPO300648
OG0008532	ORYLA14244	CAPO305346
OG0008533	ORYLA11615	CAPO306433
OG0008538	ORYLA04456	CAPO308019
OG0008540	ORYLA01617	CAPO306008
OG0008542	ORYLA13618	CAPO303728
OG0008546	ORYLA01722	CAPO306328
OG0008558	ORYLA14853	CAPO304939
OG0008571	ORYLA15286	CAPO306528
OG0008572	ORYLA04526	CAPO302769
OG0008596	ORYLA02073	CAPO303431
OG0008601	ORYLA01236	CAPO308135
OG0008616	ORYLA06187	CAPO300306
OG0008620	ORYLA19410	CAPO301626
OG0008626	ORYLA06748	CAPO305741
OG0008627	ORYLA04451	CAPO304143
OG0008633	ORYLA04719	CAPO307916
OG0008638	ORYLA09203	CAPO302585
OG0008639	ORYLA14211	CAPO304406
OG0008645	ORYLA14126	CAPO307683
OG0008654	ORYLA07750	CAPO302567
OG0008655	ORYLA10947	CAPO303594
OG0008656	ORYLA18781	CAPO305542
OG0008659	ORYLA09036	CAPO304842
OG0008661	ORYLA07832	CAPO305739
OG0008662	ORYLA17363	CAPO304364
OG0008669	ORYLA07048, ORYLA07047	CAPO302940
OG0008672	ORYLA18443	CAPO301934
OG0008673	ORYLA11412	CAPO307917
OG0008675	ORYLA10474, ORYLA07387	CAPO300293
OG0008684	ORYLA09445	CAPO306544
OG0008688	ORYLA11067, ORYLA14579, ORYLA15823	CAPO304510
OG0008689	ORYLA00578	CAPO306380
OG0008696	ORYLA17017	CAPO301935
OG0008762	ORYLA03404	CAPO303477, CAPO307966
OG0008778	ORYLA19804	CAPO306085
OG0008785	ORYLA12963	CAPO301308
OG0008799	ORYLA02092	CAPO304437
OG0008804	ORYLA10062	CAPO302280
OG0008816	ORYLA02817, ORYLA17960	CAPO305371
OG0008818	ORYLA20382	CAPO306967
OG0008823	ORYLA03746	CAPO306173
OG0008829	ORYLA02828	CAPO303197
OG0008836	ORYLA17630	CAPO302250
OG0008837	ORYLA03541	CAPO307939
OG0008840	ORYLA14135	CAPO300288
OG0008844	ORYLA06550	CAPO302017
OG0008855	ORYLA05299	CAPO305952
OG0008856	ORYLA18814	CAPO301745
OG0008872	ORYLA12866	CAPO300021
OG0008883	ORYLA00481	CAPO307045
OG0008891	ORYLA11900	CAPO308327, CAPO306577
OG0008903	ORYLA04930	CAPO303747
OG0008910	ORYLA06735, ORYLA06736	CAPO301796
OG0008911	ORYLA10922	CAPO303875
OG0008913	ORYLA20014	CAPO300541
OG0008923	ORYLA11983	CAPO301602
OG0008937	ORYLA09563	CAPO306450
OG0008938	ORYLA17947	CAPO300696
OG0008946	ORYLA08964	CAPO302886
OG0008955	ORYLA10731	CAPO308117
OG0008959	ORYLA14437	CAPO308005
OG0008969	ORYLA01679	CAPO306557
OG0008977	ORYLA07578	CAPO303125
OG0008990	ORYLA09325	CAPO301078, CAPO301077
OG0009052	ORYLA18263	CAPO308131
OG0009069	ORYLA02688	CAPO307868
OG0009075	ORYLA17662	CAPO302751
OG0009091	ORYLA00247	CAPO302198
OG0009096	ORYLA13328	CAPO307816
OG0009104	ORYLA13281	CAPO307672
OG0009115	ORYLA06371	CAPO303581
OG0009121	ORYLA11955	CAPO301808
OG0009128	ORYLA11076	CAPO308246
OG0009131	ORYLA20167, ORYLA20166	CAPO302501
OG0009135	ORYLA15388	CAPO302523
OG0009147	ORYLA07774	CAPO303040
OG0009151	ORYLA04997	CAPO301713
OG0009165	ORYLA20480	CAPO303917
OG0009166	ORYLA11817	CAPO306637
OG0009169	ORYLA08951	CAPO307723
OG0009172	ORYLA18439	CAPO303130
OG0009174	ORYLA00694	CAPO306369
OG0009176	ORYLA06897	CAPO302260
OG0009180	ORYLA04578, ORYLA17264	CAPO308017
OG0009181	ORYLA15673	CAPO303752
OG0009193	ORYLA20175	CAPO304674
OG0009195	ORYLA04403	CAPO302713
OG0009196	ORYLA05676	CAPO302676
OG0009197	ORYLA18958	CAPO307545
OG0009203	ORYLA11293	CAPO306679
OG0009225	ORYLA09011	CAPO300867
OG0009232	ORYLA02820	CAPO306362, CAPO300613
OG0009246	ORYLA06941	CAPO304646
OG0009293	ORYLA12867	CAPO302359
OG0009297	ORYLA03286	CAPO302267
OG0009305	ORYLA17471	CAPO304439
OG0009314	ORYLA03072	CAPO303717
OG0009320	ORYLA04058	CAPO304806
OG0009358	ORYLA07847, ORYLA16435	CAPO307748
OG0009363	ORYLA17853	CAPO302266
OG0009370	ORYLA12751	CAPO305276
OG0009371	ORYLA01932	CAPO302126
OG0009374	ORYLA15803	CAPO307954
OG0009382	ORYLA06349	CAPO307453
OG0009385	ORYLA18094	CAPO308166
OG0009386	ORYLA01179, ORYLA01180	CAPO308276
OG0009392	ORYLA00281, ORYLA17023	CAPO300845
OG0009415	ORYLA04379	CAPO304010
OG0009474	ORYLA18416, ORYLA04287	CAPO307974
OG0009483	ORYLA15154	CAPO301155
OG0009486	ORYLA07088, ORYLA07089	CAPO304979
OG0009543	ORYLA17259	CAPO302200
OG0009584	ORYLA08203	CAPO300268
OG0009587	ORYLA16321, ORYLA08285	CAPO302994
OG0009590	ORYLA16236	CAPO302279
OG0009604	ORYLA15134	CAPO307674
OG0009614	ORYLA08017	CAPO304376
OG0009617	ORYLA06698	CAPO304819
OG0009624	ORYLA02859	CAPO301434
