Orthogroup	ORYLA	HELIO_ok
OG0006567	ORYLA14215	HELIO_00971
OG0006568	ORYLA00111	HELIO_02321, HELIO_02320
OG0006569	ORYLA04751	HELIO_04025
OG0006570	ORYLA02088	HELIO_06228
OG0006571	ORYLA18093	HELIO_02921
OG0006573	ORYLA04375	HELIO_06358
OG0006574	ORYLA13477	HELIO_08922
OG0006577	ORYLA04095	HELIO_02340
OG0006578	ORYLA02514	HELIO_07383, HELIO_06625
OG0006579	ORYLA07356	HELIO_05914
OG0006580	ORYLA18562	HELIO_00870
OG0006581	ORYLA14939	HELIO_08025
OG0006583	ORYLA11606	HELIO_06969
OG0006584	ORYLA05604	HELIO_01051
OG0006585	ORYLA04761	HELIO_03688
OG0006586	ORYLA14580	HELIO_01946
OG0006587	ORYLA03374	HELIO_11243
OG0006588	ORYLA16204	HELIO_01448
OG0006590	ORYLA15302	HELIO_01741
OG0006591	ORYLA05510	HELIO_05448
OG0006592	ORYLA15483	HELIO_09688
OG0006593	ORYLA07057	HELIO_11602
OG0006595	ORYLA08079	HELIO_09575
OG0006597	ORYLA00971	HELIO_00477
OG0006598	ORYLA17695	HELIO_08458
OG0006599	ORYLA17550, ORYLA17318	HELIO_03613
OG0006600	ORYLA20055, ORYLA20054	HELIO_03138
OG0006601	ORYLA10284	HELIO_01346
OG0006602	ORYLA00714	HELIO_02442
OG0006604	ORYLA03264	HELIO_08860
OG0006605	ORYLA07521	HELIO_06773
OG0006606	ORYLA15309	HELIO_06615
OG0006607	ORYLA05978	HELIO_00321
OG0006609	ORYLA09197	HELIO_08243
OG0006610	ORYLA00548	HELIO_11565
OG0006612	ORYLA12921	HELIO_07236
OG0006613	ORYLA12182	HELIO_01930
OG0006614	ORYLA10829	HELIO_08065
OG0006615	ORYLA01747	HELIO_05092
OG0006616	ORYLA06592	HELIO_08234
OG0006619	ORYLA06288	HELIO_09123
OG0006620	ORYLA10618, ORYLA11720	HELIO_02725
OG0006621	ORYLA04538	HELIO_09053
OG0006622	ORYLA04282	HELIO_02210
OG0006623	ORYLA14630	HELIO_11233
OG0006624	ORYLA06131, ORYLA06132	HELIO_10116
OG0006625	ORYLA12231	HELIO_08164
OG0006626	ORYLA17629	HELIO_05961
OG0006627	ORYLA17509	HELIO_11995
OG0006628	ORYLA12154	HELIO_02588
OG0006630	ORYLA12196	HELIO_10586
OG0006631	ORYLA09701	HELIO_00442
OG0006632	ORYLA01518, ORYLA01497	HELIO_10046
OG0006633	ORYLA06549	HELIO_03206
OG0006634	ORYLA05221	HELIO_09643
OG0006635	ORYLA17870	HELIO_04021
OG0006636	ORYLA05802	HELIO_12004
OG0006640	ORYLA07344	HELIO_02481
OG0006641	ORYLA10252	HELIO_06767
OG0006642	ORYLA04894	HELIO_08918
OG0006645	ORYLA05680	HELIO_10104
OG0006646	ORYLA12692, ORYLA12691	HELIO_00489
OG0006647	ORYLA06525	HELIO_09459
OG0006648	ORYLA20356	HELIO_06638
OG0006649	ORYLA16663	HELIO_10793
OG0006650	ORYLA15299	HELIO_03117
OG0006651	ORYLA04105	HELIO_02310
OG0006653	ORYLA06299	HELIO_09990
OG0006654	ORYLA11524	HELIO_02769
OG0006657	ORYLA17971	HELIO_07908
OG0006660	ORYLA13850	HELIO_11761
OG0006661	ORYLA04185	HELIO_06626
OG0006662	ORYLA14512	HELIO_09320
OG0006663	ORYLA03621	HELIO_02313
OG0006664	ORYLA09332	HELIO_02701
OG0006666	ORYLA20165	HELIO_12248
OG0006668	ORYLA08545	HELIO_07541
OG0006669	ORYLA02526	HELIO_11899
OG0006671	ORYLA18969	HELIO_05864
OG0006673	ORYLA17788	HELIO_06392
OG0006675	ORYLA11228	HELIO_08924
OG0006676	ORYLA19082, ORYLA20332, ORYLA20330	HELIO_10376
OG0006677	ORYLA05809	HELIO_09774
OG0006678	ORYLA16789	HELIO_02277
OG0006679	ORYLA07862	HELIO_02358
OG0006680	ORYLA13976	HELIO_02680
OG0006681	ORYLA11715	HELIO_12263
OG0006683	ORYLA15512	HELIO_02924
OG0006684	ORYLA11012	HELIO_06154
OG0006686	ORYLA18912	HELIO_12341
OG0006687	ORYLA05969	HELIO_11277
OG0006688	ORYLA07474	HELIO_03127
OG0006689	ORYLA14988	HELIO_05938
OG0006690	ORYLA15449	HELIO_02191
OG0006692	ORYLA18541	HELIO_11578
OG0006694	ORYLA11331	HELIO_03880
OG0006695	ORYLA03032	HELIO_08328
OG0006696	ORYLA04969, ORYLA10116	HELIO_07111
OG0006697	ORYLA08123, ORYLA04932	HELIO_01191
OG0006698	ORYLA05714	HELIO_12446
OG0006703	ORYLA09239	HELIO_06495
OG0006705	ORYLA13053	HELIO_06835
OG0006706	ORYLA06274	HELIO_11342
OG0006707	ORYLA15902	HELIO_00394
OG0006709	ORYLA09857	HELIO_01142
OG0006710	ORYLA07507	HELIO_06551
OG0006711	ORYLA12230	HELIO_05604
OG0006712	ORYLA16175	HELIO_03348
OG0006713	ORYLA10516, ORYLA11956	HELIO_11450
OG0006714	ORYLA03957, ORYLA01323	HELIO_11043
OG0006715	ORYLA16203	HELIO_03316
OG0006716	ORYLA07108	HELIO_06298
OG0006717	ORYLA01078	HELIO_09109
OG0006718	ORYLA05056	HELIO_05927
OG0006719	ORYLA00231	HELIO_09746
OG0006720	ORYLA13526	HELIO_08931
OG0006721	ORYLA06875	HELIO_02607
OG0006722	ORYLA19383	HELIO_08515
OG0006724	ORYLA18498	HELIO_00952
OG0006725	ORYLA13855	HELIO_03001
OG0006726	ORYLA18866	HELIO_09973
OG0006727	ORYLA11933	HELIO_02122
OG0006728	ORYLA05670	HELIO_02827
OG0006730	ORYLA15663	HELIO_09404
OG0006732	ORYLA18287	HELIO_09714
OG0006733	ORYLA01038	HELIO_07160
OG0006734	ORYLA19310	HELIO_03231
OG0006735	ORYLA14353	HELIO_00738
OG0006737	ORYLA08275	HELIO_04436
OG0006738	ORYLA19668	HELIO_04208
OG0006739	ORYLA19509	HELIO_08662
OG0006741	ORYLA14536	HELIO_09739
OG0006742	ORYLA01030, ORYLA00302	HELIO_04731
OG0006743	ORYLA15287	HELIO_10221
OG0006744	ORYLA10819	HELIO_01364
OG0006745	ORYLA13304	HELIO_08879
OG0006748	ORYLA06901	HELIO_02187
OG0006749	ORYLA16853	HELIO_12329
OG0006750	ORYLA11676	HELIO_07144
OG0006752	ORYLA04133	HELIO_01665
OG0006753	ORYLA10479	HELIO_09521
OG0006755	ORYLA08778	HELIO_08486
OG0006757	ORYLA05170	HELIO_11315
OG0006759	ORYLA11258	HELIO_00719
OG0006760	ORYLA13106, ORYLA13107	HELIO_01833
OG0006761	ORYLA00833	HELIO_08292
OG0006762	ORYLA08143, ORYLA05165	HELIO_02010
OG0006763	ORYLA02127, ORYLA05928, ORYLA16452	HELIO_06010
OG0006764	ORYLA01520	HELIO_03493
OG0006765	ORYLA12661	HELIO_06109
OG0006768	ORYLA05533	HELIO_12787
OG0006769	ORYLA19703	HELIO_11443
OG0006772	ORYLA00394	HELIO_05481
OG0006775	ORYLA07771	HELIO_01233
OG0006776	ORYLA16494	HELIO_12504
OG0006777	ORYLA12364	HELIO_07723
OG0006780	ORYLA10161	HELIO_01407
OG0006787	ORYLA05621, ORYLA05622, ORYLA08245	HELIO_07288
OG0006826	ORYLA07190	HELIO_00390
OG0006827	ORYLA19112	HELIO_07804
OG0006828	ORYLA19553	HELIO_02011
OG0006829	ORYLA20486	HELIO_07838
OG0006830	ORYLA04099	HELIO_02103
OG0006831	ORYLA05295	HELIO_02840
OG0006832	ORYLA10081	HELIO_01148
OG0006833	ORYLA12166	HELIO_05301
OG0006837	ORYLA03273	HELIO_03233
OG0006838	ORYLA16929	HELIO_12316
OG0006843	ORYLA18591	HELIO_07672
OG0006844	ORYLA12172	HELIO_02360
OG0006845	ORYLA04346	HELIO_05531
OG0006846	ORYLA10163	HELIO_02303
OG0006848	ORYLA03872	HELIO_10864
OG0006849	ORYLA04862	HELIO_05945
OG0006851	ORYLA08359	HELIO_01136
OG0006852	ORYLA11028	HELIO_02486, HELIO_04562
OG0006853	ORYLA19226	HELIO_02737
OG0006856	ORYLA07978	HELIO_07178
OG0006857	ORYLA09522	HELIO_10880
OG0006860	ORYLA12394	HELIO_05728
OG0006861	ORYLA10051	HELIO_03418
OG0006862	ORYLA10430	HELIO_06074
OG0006863	ORYLA09121	HELIO_10528
OG0006864	ORYLA16704, ORYLA00881	HELIO_07403
OG0006865	ORYLA08635	HELIO_03278, HELIO_03277
OG0006869	ORYLA15879	HELIO_10982
OG0006870	ORYLA09718	HELIO_07470
OG0006871	ORYLA13504	HELIO_03606
OG0006872	ORYLA15278, ORYLA15279	HELIO_07875
OG0006873	ORYLA17413	HELIO_02802
OG0006874	ORYLA14058	HELIO_08686
OG0006875	ORYLA04531	HELIO_10647
OG0006876	ORYLA13231	HELIO_12562
OG0006877	ORYLA14665	HELIO_09562
OG0006878	ORYLA06366	HELIO_02141
OG0006879	ORYLA11007	HELIO_10499
OG0006880	ORYLA14486	HELIO_05383
OG0006881	ORYLA03213	HELIO_09282, HELIO_09283
OG0006882	ORYLA12470	HELIO_00837
OG0006886	ORYLA01362	HELIO_01710
OG0006887	ORYLA18327	HELIO_00170
OG0006888	ORYLA13676	HELIO_11291
OG0006889	ORYLA15285	HELIO_07081
OG0006890	ORYLA05057	HELIO_01755
OG0006891	ORYLA12282	HELIO_06848
OG0006892	ORYLA18584	HELIO_10025
OG0006893	ORYLA00800	HELIO_02287
OG0006894	ORYLA19918	HELIO_01525
OG0006895	ORYLA08207	HELIO_00885
OG0006896	ORYLA07408	HELIO_11058, HELIO_11057
OG0006897	ORYLA17654	HELIO_06557
OG0006899	ORYLA01888, ORYLA07590	HELIO_06042
OG0006900	ORYLA10711	HELIO_06595
OG0006901	ORYLA19363	HELIO_03815
OG0006903	ORYLA05646, ORYLA07893, ORYLA16398	HELIO_08134
OG0006904	ORYLA10752	HELIO_03416
OG0006905	ORYLA14337	HELIO_02801
OG0006906	ORYLA04358	HELIO_04811
OG0006907	ORYLA11869	HELIO_02666
OG0006908	ORYLA04532	HELIO_08017
OG0006909	ORYLA20226	HELIO_01498
OG0006911	ORYLA01075	HELIO_04412
OG0006912	ORYLA13590	HELIO_01132
OG0006913	ORYLA06363	HELIO_09871, HELIO_09872
OG0006914	ORYLA19783	HELIO_07176
OG0006917	ORYLA18342	HELIO_00862
OG0006918	ORYLA05445	HELIO_00387
OG0006919	ORYLA19417	HELIO_12526
OG0006923	ORYLA02242	HELIO_08623
OG0006924	ORYLA19320	HELIO_10197
OG0006925	ORYLA10136	HELIO_06577
OG0006926	ORYLA02117	HELIO_01892
OG0006927	ORYLA06863	HELIO_01236
OG0006929	ORYLA05323	HELIO_05023
OG0006931	ORYLA11673	HELIO_10024
OG0006932	ORYLA16938	HELIO_03552
OG0006934	ORYLA09930	HELIO_02300
OG0006935	ORYLA10774	HELIO_02305
OG0006936	ORYLA12502	HELIO_01325
OG0006937	ORYLA09224	HELIO_10195
OG0006939	ORYLA10635	HELIO_09910
OG0006940	ORYLA07819	HELIO_02426
OG0006943	ORYLA11269	HELIO_00593
OG0006944	ORYLA15875	HELIO_10544
OG0006946	ORYLA02739	HELIO_08697
OG0006949	ORYLA14891	HELIO_00053
OG0006951	ORYLA01790	HELIO_06091
OG0006954	ORYLA10656	HELIO_00977
OG0006955	ORYLA11271	HELIO_06102
OG0006957	ORYLA01524	HELIO_09843
OG0006959	ORYLA07529	HELIO_03367
OG0006960	ORYLA20075	HELIO_11955
OG0006962	ORYLA14243	HELIO_04139
OG0006964	ORYLA06047	HELIO_05324
OG0006967	ORYLA07736	HELIO_03858
OG0006968	ORYLA07011	HELIO_10124
OG0006969	ORYLA00904	HELIO_04692
OG0006970	ORYLA01120	HELIO_03853
OG0006971	ORYLA17898	HELIO_04205
OG0006972	ORYLA15222	HELIO_12289
OG0006973	ORYLA11601	HELIO_05811
OG0006975	ORYLA05959	HELIO_00766
OG0006976	ORYLA11643	HELIO_09447
OG0006977	ORYLA14070	HELIO_03745
OG0006979	ORYLA18967	HELIO_08949
OG0006980	ORYLA18420	HELIO_06927
OG0006981	ORYLA15231	HELIO_10873
OG0006982	ORYLA08562, ORYLA08563	HELIO_09182
OG0006983	ORYLA15643	HELIO_09699
OG0006988	ORYLA16944	HELIO_01745, HELIO_10587
OG0006989	ORYLA09680	HELIO_01925
OG0006990	ORYLA12859	HELIO_06240
OG0006991	ORYLA19862	HELIO_08801
OG0006992	ORYLA07859, ORYLA07860	HELIO_03687
OG0006993	ORYLA03063	HELIO_04356
OG0006994	ORYLA19038	HELIO_10742
OG0006995	ORYLA01996	HELIO_00974
OG0006997	ORYLA10925	HELIO_04050
OG0006998	ORYLA07905	HELIO_01286
OG0006999	ORYLA05329	HELIO_01742
OG0007000	ORYLA17381	HELIO_00263
OG0007001	ORYLA10882	HELIO_09912
OG0007002	ORYLA19238	HELIO_00186
OG0007003	ORYLA15348, ORYLA12075	HELIO_03021
OG0007004	ORYLA09056	HELIO_03743
OG0007006	ORYLA09127, ORYLA04167	HELIO_05841
OG0007007	ORYLA19143	HELIO_04354
OG0007008	ORYLA20301	HELIO_04065
OG0007009	ORYLA17311	HELIO_10006
OG0007010	ORYLA12802	HELIO_01679
OG0007011	ORYLA03574	HELIO_12793
OG0007012	ORYLA07702	HELIO_04259
OG0007013	ORYLA08186	HELIO_10913
OG0007015	ORYLA15619	HELIO_01841
OG0007016	ORYLA20315	HELIO_09219
OG0007018	ORYLA01330	HELIO_07831
OG0007022	ORYLA14380	HELIO_00686
OG0007023	ORYLA13776	HELIO_05749
OG0007024	ORYLA14743	HELIO_03505
OG0007025	ORYLA19770	HELIO_12627
OG0007026	ORYLA15372	HELIO_11609, HELIO_11608
OG0007028	ORYLA06937	HELIO_09657
OG0007030	ORYLA00487	HELIO_05278
OG0007031	ORYLA12964	HELIO_11089
OG0007032	ORYLA18196	HELIO_10519
OG0007033	ORYLA11802	HELIO_06756
OG0007034	ORYLA13978	HELIO_05240
OG0007035	ORYLA03436	HELIO_05074
OG0007036	ORYLA01654	HELIO_08854
OG0007037	ORYLA09849	HELIO_03215
OG0007038	ORYLA15687	HELIO_07154
OG0007039	ORYLA10444	HELIO_03673
OG0007040	ORYLA15293	HELIO_09696
OG0007041	ORYLA12169, ORYLA14638	HELIO_00355
OG0007042	ORYLA05629	HELIO_08465
OG0007044	ORYLA19075	HELIO_03336
OG0007046	ORYLA10686	HELIO_06285
OG0007047	ORYLA02086	HELIO_01873
OG0007048	ORYLA16978	HELIO_01435
OG0007049	ORYLA12565	HELIO_01113
OG0007050	ORYLA20452	HELIO_10158
OG0007052	ORYLA15339, ORYLA19989	HELIO_03698
OG0007053	ORYLA16394	HELIO_01740
OG0007055	ORYLA17619	HELIO_05430
OG0007058	ORYLA03722	HELIO_12181
OG0007059	ORYLA07836	HELIO_11121
OG0007060	ORYLA05548	HELIO_03894
OG0007061	ORYLA00894	HELIO_03172
OG0007062	ORYLA03640	HELIO_03299
OG0007063	ORYLA05804	HELIO_02537
OG0007064	ORYLA20409	HELIO_02033
OG0007066	ORYLA02140	HELIO_08282
OG0007068	ORYLA07348	HELIO_11494
OG0007069	ORYLA10663	HELIO_10927
OG0007070	ORYLA06946	HELIO_05878
OG0007071	ORYLA10456	HELIO_10140
OG0007072	ORYLA12666	HELIO_09568
OG0007073	ORYLA03515	HELIO_12235
OG0007074	ORYLA06899	HELIO_10084
OG0007075	ORYLA17760	HELIO_12580
OG0007076	ORYLA11263	HELIO_04699
OG0007077	ORYLA12778	HELIO_03036
OG0007078	ORYLA06143	HELIO_12420
OG0007080	ORYLA11474	HELIO_10930
OG0007081	ORYLA16483	HELIO_01321
OG0007082	ORYLA19534	HELIO_01470
OG0007083	ORYLA02087	HELIO_01256
OG0007084	ORYLA18994	HELIO_06919
OG0007086	ORYLA15347	HELIO_09327
OG0007090	ORYLA12938	HELIO_02778
OG0007091	ORYLA10611	HELIO_05646
OG0007093	ORYLA12432	HELIO_04228
OG0007094	ORYLA10462	HELIO_03665
OG0007095	ORYLA05795	HELIO_05715
OG0007096	ORYLA13346, ORYLA06995	HELIO_05063
OG0007098	ORYLA15262	HELIO_07500
OG0007099	ORYLA00040	HELIO_11777
OG0007100	ORYLA13677	HELIO_02603
OG0007103	ORYLA08342	HELIO_04990
OG0007104	ORYLA03154	HELIO_08624
OG0007105	ORYLA07523	HELIO_06453
OG0007106	ORYLA13818	HELIO_08071
OG0007107	ORYLA00560	HELIO_08096
OG0007108	ORYLA04528	HELIO_10721
OG0007111	ORYLA11279	HELIO_07676
OG0007112	ORYLA19964	HELIO_05754
OG0007113	ORYLA15522, ORYLA13775	HELIO_02963
OG0007114	ORYLA05387, ORYLA02077	HELIO_02430
OG0007116	ORYLA17044	HELIO_03595
OG0007117	ORYLA11159	HELIO_10452
OG0007118	ORYLA18746	HELIO_00216
OG0007119	ORYLA13244	HELIO_03351
OG0007120	ORYLA02860	HELIO_08636
OG0007121	ORYLA00087	HELIO_08982
OG0007122	ORYLA15640	HELIO_01530
OG0007123	ORYLA07878	HELIO_06300
OG0007124	ORYLA09552	HELIO_03243
OG0007126	ORYLA11848	HELIO_07784
OG0007127	ORYLA05546	HELIO_02372
OG0007128	ORYLA02979	HELIO_07471
OG0007129	ORYLA01220, ORYLA04646	HELIO_01993
OG0007130	ORYLA18855	HELIO_08635, HELIO_08634
OG0007131	ORYLA17663	HELIO_04431
OG0007132	ORYLA02165	HELIO_12686
OG0007133	ORYLA18527	HELIO_05837
OG0007134	ORYLA00740	HELIO_02796
OG0007135	ORYLA12420	HELIO_03512
OG0007136	ORYLA14799	HELIO_11083
OG0007137	ORYLA06230	HELIO_01264
OG0007139	ORYLA20254	HELIO_03311
OG0007140	ORYLA10308, ORYLA00270	HELIO_09262
OG0007141	ORYLA17064	HELIO_02202
OG0007142	ORYLA17213	HELIO_09138
OG0007143	ORYLA10676	HELIO_02069
OG0007145	ORYLA07062	HELIO_02042
OG0007148	ORYLA17738	HELIO_11799
OG0007151	ORYLA03573	HELIO_01847
OG0007153	ORYLA04856	HELIO_04064
OG0007154	ORYLA10421	HELIO_05052
OG0007158	ORYLA02201	HELIO_04172
OG0007161	ORYLA15162	HELIO_03043
OG0007163	ORYLA19100	HELIO_04816
OG0007164	ORYLA09721, ORYLA12288	HELIO_04104
OG0007165	ORYLA03664	HELIO_07174
OG0007168	ORYLA09683	HELIO_01974
OG0007173	ORYLA00375	HELIO_07975
OG0007174	ORYLA15845	HELIO_10174
OG0007175	ORYLA12365	HELIO_01496
OG0007176	ORYLA05563	HELIO_09685
OG0007177	ORYLA10550	HELIO_09991
OG0007178	ORYLA13591	HELIO_08375
OG0007179	ORYLA09261, ORYLA09260	HELIO_01221
OG0007181	ORYLA15718	HELIO_00946
OG0007182	ORYLA12514	HELIO_05171
OG0007183	ORYLA05418	HELIO_10857
OG0007187	ORYLA14366	HELIO_08131
OG0007188	ORYLA19593	HELIO_00663
OG0007191	ORYLA17462	HELIO_12367
OG0007192	ORYLA09692	HELIO_11714
OG0007198	ORYLA18294	HELIO_12458
OG0007200	ORYLA08097	HELIO_01173
OG0007209	ORYLA00656, ORYLA00655	HELIO_03954
OG0007248	ORYLA06298	HELIO_03566
OG0007250	ORYLA08747	HELIO_11796
OG0007251	ORYLA06850	HELIO_11645
OG0007253	ORYLA08898, ORYLA12436	HELIO_05519
OG0007254	ORYLA11846	HELIO_04453
OG0007256	ORYLA18423	HELIO_08417
OG0007258	ORYLA02983	HELIO_08742
OG0007260	ORYLA07375	HELIO_06588
OG0007261	ORYLA00423	HELIO_02263
OG0007264	ORYLA15263	HELIO_05781
OG0007266	ORYLA19225	HELIO_07853
OG0007267	ORYLA14269	HELIO_10107
OG0007268	ORYLA09609	HELIO_01343
OG0007269	ORYLA10696	HELIO_06147
OG0007270	ORYLA04915, ORYLA04916	HELIO_02939
OG0007271	ORYLA06700	HELIO_05682
OG0007272	ORYLA19327	HELIO_10735
OG0007273	ORYLA17133	HELIO_09450
OG0007275	ORYLA10992	HELIO_03674
OG0007276	ORYLA17414	HELIO_06599
OG0007277	ORYLA05155, ORYLA05156	HELIO_09947
OG0007279	ORYLA04478	HELIO_03749
OG0007280	ORYLA06789	HELIO_00512
OG0007281	ORYLA16781	HELIO_07427
OG0007282	ORYLA17269	HELIO_12150
OG0007283	ORYLA16980, ORYLA00573	HELIO_09223
OG0007285	ORYLA05317	HELIO_10648, HELIO_10649
OG0007286	ORYLA19380	HELIO_00622
OG0007288	ORYLA20472	HELIO_09454
OG0007289	ORYLA03622	HELIO_09914
OG0007290	ORYLA20279	HELIO_02482
OG0007291	ORYLA15418	HELIO_12578
OG0007292	ORYLA05899	HELIO_01083
OG0007295	ORYLA01411	HELIO_00595
OG0007296	ORYLA12441	HELIO_03612
OG0007297	ORYLA16040	HELIO_08956
OG0007298	ORYLA00430	HELIO_08869
OG0007299	ORYLA17998	HELIO_08694
OG0007300	ORYLA02105	HELIO_02004
OG0007302	ORYLA13509, ORYLA19833	HELIO_02030
OG0007304	ORYLA11541	HELIO_12205
OG0007307	ORYLA04750	HELIO_05717
OG0007308	ORYLA01818, ORYLA05605	HELIO_09689
OG0007309	ORYLA00123	HELIO_10219
OG0007312	ORYLA16909	HELIO_09830
OG0007314	ORYLA11660	HELIO_12687
OG0007316	ORYLA07711	HELIO_07362
OG0007317	ORYLA04703	HELIO_09791
OG0007318	ORYLA14192	HELIO_03980
OG0007319	ORYLA13973	HELIO_07489
OG0007320	ORYLA19939	HELIO_09747
OG0007321	ORYLA01035	HELIO_04170
OG0007322	ORYLA12070	HELIO_07072
OG0007325	ORYLA12467	HELIO_09200
OG0007326	ORYLA14944	HELIO_09034
OG0007328	ORYLA04937	HELIO_09442
OG0007329	ORYLA05886	HELIO_09968, HELIO_09969
OG0007330	ORYLA03139	HELIO_04133
OG0007331	ORYLA11072	HELIO_08039
OG0007333	ORYLA13227, ORYLA09947	HELIO_07199
OG0007334	ORYLA02101	HELIO_03472
OG0007335	ORYLA11672	HELIO_11949
OG0007336	ORYLA05981	HELIO_06667
OG0007337	ORYLA11944	HELIO_10954
OG0007339	ORYLA08865	HELIO_09640
OG0007340	ORYLA01911	HELIO_03582
OG0007341	ORYLA12520	HELIO_11684
OG0007343	ORYLA13486	HELIO_03412
OG0007344	ORYLA18957	HELIO_08609
OG0007345	ORYLA19599	HELIO_06260
OG0007347	ORYLA13816	HELIO_09177
OG0007348	ORYLA12246	HELIO_09120
OG0007349	ORYLA17364	HELIO_06468
OG0007351	ORYLA06166	HELIO_08688
OG0007352	ORYLA18525, ORYLA00412	HELIO_08083
OG0007353	ORYLA12576	HELIO_01295
OG0007354	ORYLA09048	HELIO_02659
OG0007355	ORYLA20163	HELIO_04351
OG0007356	ORYLA13760	HELIO_07064
OG0007357	ORYLA12581	HELIO_06223
OG0007358	ORYLA17406	HELIO_03013
OG0007359	ORYLA08850	HELIO_11166
OG0007360	ORYLA06936	HELIO_05459
OG0007361	ORYLA01623	HELIO_01627
OG0007363	ORYLA06682	HELIO_01853
OG0007364	ORYLA16985	HELIO_03012
OG0007365	ORYLA13386	HELIO_09060
OG0007366	ORYLA12817	HELIO_05623
OG0007367	ORYLA06765	HELIO_11916
OG0007368	ORYLA19704	HELIO_09902
OG0007369	ORYLA09751	HELIO_07842
OG0007370	ORYLA03491	HELIO_02554
OG0007371	ORYLA00696	HELIO_02928
OG0007372	ORYLA03828	HELIO_05741
OG0007373	ORYLA11366	HELIO_10252
OG0007377	ORYLA13383	HELIO_08244
OG0007379	ORYLA11999	HELIO_03559
OG0007380	ORYLA12839	HELIO_02244, HELIO_04235
OG0007381	ORYLA16653, ORYLA16655, ORYLA16654	HELIO_07625
OG0007384	ORYLA11364	HELIO_05152
OG0007385	ORYLA12485	HELIO_03304
OG0007386	ORYLA11303	HELIO_09551
OG0007387	ORYLA19178	HELIO_09254
OG0007388	ORYLA07499	HELIO_11355
OG0007389	ORYLA02496	HELIO_03631
OG0007390	ORYLA16509	HELIO_04593
OG0007391	ORYLA04353	HELIO_09468
OG0007392	ORYLA10645	HELIO_06732
OG0007393	ORYLA10500	HELIO_09515
OG0007395	ORYLA08169	HELIO_10203
OG0007396	ORYLA12727	HELIO_00896
OG0007397	ORYLA08942	HELIO_06855
OG0007399	ORYLA17904	HELIO_10834
OG0007400	ORYLA08958	HELIO_02129
OG0007402	ORYLA08019, ORYLA08020	HELIO_00636
OG0007403	ORYLA01385	HELIO_01171
OG0007405	ORYLA15003	HELIO_03624
OG0007406	ORYLA02660	HELIO_00793
OG0007407	ORYLA05302	HELIO_01901
OG0007408	ORYLA20365	HELIO_09431
OG0007409	ORYLA05521	HELIO_06116
OG0007410	ORYLA17035, ORYLA08301	HELIO_07916
OG0007411	ORYLA19807	HELIO_05076
OG0007412	ORYLA09356	HELIO_02238
OG0007413	ORYLA06066, ORYLA06065, ORYLA06064	HELIO_09705
OG0007415	ORYLA19464	HELIO_02421
OG0007416	ORYLA00938	HELIO_02849
OG0007417	ORYLA17547	HELIO_08832
OG0007418	ORYLA03744	HELIO_11504
OG0007419	ORYLA16934	HELIO_03480
OG0007420	ORYLA15610	HELIO_09281
OG0007421	ORYLA14356	HELIO_09011
OG0007422	ORYLA10067	HELIO_02252
OG0007423	ORYLA00567, ORYLA16921	HELIO_11673
OG0007424	ORYLA08021	HELIO_07951
OG0007425	ORYLA14998	HELIO_11448
OG0007428	ORYLA02581	HELIO_08646
OG0007429	ORYLA10854	HELIO_00502, HELIO_04959
OG0007432	ORYLA03130	HELIO_05478
OG0007433	ORYLA12091	HELIO_09161
OG0007436	ORYLA09770	HELIO_09859
OG0007437	ORYLA00941	HELIO_01196
OG0007438	ORYLA00047	HELIO_06570
OG0007439	ORYLA05166	HELIO_07267
OG0007440	ORYLA14401	HELIO_03640
OG0007441	ORYLA08960	HELIO_06686
OG0007442	ORYLA06331	HELIO_05360
OG0007443	ORYLA18835	HELIO_11491
OG0007445	ORYLA09137	HELIO_06761
OG0007446	ORYLA17366	HELIO_07395
OG0007447	ORYLA00461	HELIO_12442
OG0007449	ORYLA20219	HELIO_12368
OG0007450	ORYLA10095	HELIO_00508
OG0007451	ORYLA08969	HELIO_04606
OG0007452	ORYLA02553	HELIO_07764
OG0007453	ORYLA16527	HELIO_06244
OG0007454	ORYLA09677	HELIO_11972
OG0007455	ORYLA09348	HELIO_12355
OG0007456	ORYLA02608	HELIO_09549
OG0007458	ORYLA00309	HELIO_09868
OG0007459	ORYLA10805	HELIO_01507
OG0007460	ORYLA20039	HELIO_08692
OG0007463	ORYLA10835	HELIO_00691
OG0007465	ORYLA03646	HELIO_12224
OG0007466	ORYLA12595	HELIO_11051
OG0007467	ORYLA07191	HELIO_08827
OG0007468	ORYLA00530	HELIO_07899, HELIO_07898, HELIO_07900
OG0007471	ORYLA07475	HELIO_09730
OG0007472	ORYLA13056	HELIO_11248
OG0007475	ORYLA08013, ORYLA08012	HELIO_09366
OG0007476	ORYLA17195	HELIO_04585
OG0007477	ORYLA16341	HELIO_10040
OG0007478	ORYLA17253	HELIO_04114
OG0007479	ORYLA00589	HELIO_09941
OG0007480	ORYLA05285	HELIO_07958
OG0007481	ORYLA04396	HELIO_12489
OG0007482	ORYLA01730	HELIO_12170
OG0007483	ORYLA11513	HELIO_09027
OG0007484	ORYLA03268	HELIO_06327
OG0007485	ORYLA12574	HELIO_11680
OG0007486	ORYLA17567, ORYLA02786, ORYLA08085	HELIO_11596
OG0007488	ORYLA14033	HELIO_09301
OG0007490	ORYLA14538	HELIO_03991
OG0007491	ORYLA16759	HELIO_08829
OG0007492	ORYLA11759	HELIO_02672
OG0007494	ORYLA16845	HELIO_12427
OG0007495	ORYLA10015	HELIO_09614
