Orthogroup	ORYLA	MOUSE
OG0007466	ORYLA12595	MOUSE27626, MOUSE27627, MOUSE27628
OG0007467	ORYLA07191	MOUSE32975, MOUSE32976, MOUSE32974
OG0007468	ORYLA00530	MOUSE35897, MOUSE35894, MOUSE35895, MOUSE35898, MOUSE35896
OG0007470	ORYLA06567	MOUSE33567, MOUSE33568
OG0007471	ORYLA07475	MOUSE11862, MOUSE11861, MOUSE11859
OG0007472	ORYLA13056	MOUSE19520, MOUSE19519, MOUSE19518
OG0007473	ORYLA06701	MOUSE22462, MOUSE22461
OG0007475	ORYLA08012	MOUSE15012
OG0007476	ORYLA17195	MOUSE18470
OG0007477	ORYLA16341	MOUSE05610
OG0007478	ORYLA17253	MOUSE37279, MOUSE37280, MOUSE37278
OG0007479	ORYLA00589	MOUSE38571, MOUSE38570, MOUSE38569, MOUSE38573, MOUSE38572
OG0007480	ORYLA05285	MOUSE46625, MOUSE46626
OG0007481	ORYLA04396	MOUSE04304
OG0007482	ORYLA01730	MOUSE30818
OG0007483	ORYLA11513	MOUSE16635, MOUSE16636
OG0007484	ORYLA03268	MOUSE43277
OG0007485	ORYLA12574	MOUSE11693, MOUSE11694, MOUSE11691, MOUSE11692, MOUSE11690, MOUSE54164, MOUSE11689
OG0007486	ORYLA08085	MOUSE00806
OG0007488	ORYLA14033	MOUSE17251
OG0007489	ORYLA10665	MOUSE07091
OG0007490	ORYLA14538	MOUSE28196
OG0007491	ORYLA16759	MOUSE16994
OG0007492	ORYLA11759	MOUSE18165, MOUSE18164
OG0007493	ORYLA01214, ORYLA00906	MOUSE35818, MOUSE35819
OG0007494	ORYLA16845	MOUSE43929, MOUSE43928, MOUSE43931, MOUSE43927
OG0007495	ORYLA10015	MOUSE01208
OG0007496	ORYLA14535	MOUSE11212
OG0007497	ORYLA09420	MOUSE24117, MOUSE24116
OG0007498	ORYLA05446	MOUSE13566, MOUSE13567
OG0007500	ORYLA09788	MOUSE15489
OG0007501	ORYLA11099	MOUSE02118
OG0007503	ORYLA08089	MOUSE00760
OG0007504	ORYLA00574	MOUSE38710
OG0007506	ORYLA04773	MOUSE03078
OG0007507	ORYLA12533	MOUSE24531
OG0007509	ORYLA04370	MOUSE04914
OG0007510	ORYLA10564	MOUSE34054, MOUSE34055, MOUSE34053
OG0007514	ORYLA06661	MOUSE10549, MOUSE10548, MOUSE10547, MOUSE33590
OG0007515	ORYLA16511	MOUSE38546
OG0007516	ORYLA14717, ORYLA11020	MOUSE15129, MOUSE14514, MOUSE14513, MOUSE14512
OG0007518	ORYLA11226	MOUSE02001, MOUSE01999, MOUSE02000
OG0007519	ORYLA12456	MOUSE43742, MOUSE43741
OG0007520	ORYLA02995	MOUSE53065, MOUSE21784, MOUSE53066, MOUSE53064
OG0007521	ORYLA05039	MOUSE21105
OG0007522	ORYLA10477	MOUSE08043, MOUSE08042
OG0007524	ORYLA01439	MOUSE38356, MOUSE38357, MOUSE38358, MOUSE54054, MOUSE54055
OG0007525	ORYLA13393	MOUSE31316, MOUSE31314
OG0007527	ORYLA06523, ORYLA09269	MOUSE19940
OG0007528	ORYLA06326	MOUSE31925, MOUSE31924, MOUSE31923
OG0007529	ORYLA18862	MOUSE06522, MOUSE06523, MOUSE06521, MOUSE06520
OG0007533	ORYLA00001, ORYLA07509	MOUSE27910, MOUSE27914, MOUSE27911, MOUSE27913
OG0007540	ORYLA13926	MOUSE02659, MOUSE02658
OG0007540	ORYLA09474	MOUSE26573, MOUSE26575, MOUSE26574
OG0007541	ORYLA11457	MOUSE24792, MOUSE24790, MOUSE24791
OG0007542	ORYLA08404	MOUSE26602
OG0007542	ORYLA05701	MOUSE24869, MOUSE24872, MOUSE24870
OG0007542	ORYLA08338	MOUSE05712
OG0007543	ORYLA17239, ORYLA02488	MOUSE26004
OG0007545	ORYLA00521	MOUSE48120, MOUSE48119, MOUSE48122, MOUSE48140, MOUSE48139, MOUSE48121, MOUSE48128, MOUSE48130, MOUSE48135, MOUSE48138, MOUSE48141, MOUSE48118, MOUSE48123, MOUSE48124
OG0007546	ORYLA00285	MOUSE14292, MOUSE14294, MOUSE14295, MOUSE14293, MOUSE14291, MOUSE14290
OG0007547	ORYLA12383	MOUSE49638
OG0007547	ORYLA01677	MOUSE53405
OG0007548	ORYLA03026	MOUSE45094, MOUSE45102, MOUSE45095, MOUSE45103, MOUSE45104, MOUSE45096, MOUSE45100
OG0007549	ORYLA16711, ORYLA16712, ORYLA00626, ORYLA00627	MOUSE38485, MOUSE38484
OG0007549	ORYLA16953, ORYLA00640	MOUSE14161
OG0007550	ORYLA06997	MOUSE23206
OG0007550	ORYLA12399	MOUSE49522, MOUSE49523
OG0007551	ORYLA01436	MOUSE54046, MOUSE54045, MOUSE54047
OG0007552	ORYLA00262, ORYLA01465	MOUSE48696
OG0007553	ORYLA11214	MOUSE42038
OG0007564	ORYLA06035	MOUSE41591, MOUSE41599, MOUSE41589, MOUSE41587, MOUSE41588, MOUSE41590, MOUSE41597, MOUSE41596, MOUSE41598, MOUSE41604, MOUSE41606, MOUSE41607, MOUSE41605, MOUSE41603, MOUSE41601, MOUSE41602, MOUSE41600, MOUSE41595, MOUSE41619, MOUSE41621, MOUSE41620, MOUSE41618
OG0007582	ORYLA00751	MOUSE10486, MOUSE10484
OG0007583	ORYLA00014	MOUSE21092, MOUSE21091
OG0007584	ORYLA16927	MOUSE17090
OG0007586	ORYLA17497	MOUSE09618
OG0007587	ORYLA05351	MOUSE13407, MOUSE13406, MOUSE13408
OG0007588	ORYLA11210	MOUSE41580, MOUSE41579, MOUSE41577, MOUSE41575, MOUSE41578
OG0007589	ORYLA00327	MOUSE48279
OG0007591	ORYLA16433	MOUSE05188, MOUSE05187
OG0007592	ORYLA10014, ORYLA10285	MOUSE01212
OG0007593	ORYLA15589, ORYLA15588	MOUSE34964, MOUSE34967, MOUSE34966, MOUSE34965
OG0007594	ORYLA17725	MOUSE20721, MOUSE20718, MOUSE20717, MOUSE20719
OG0007597	ORYLA11901	MOUSE37260
OG0007598	ORYLA19609	MOUSE30066, MOUSE30065
OG0007601	ORYLA16630	MOUSE05139
OG0007602	ORYLA13457	MOUSE33601
OG0007603	ORYLA15288	MOUSE49112, MOUSE49111
OG0007604	ORYLA12471	MOUSE49654, MOUSE49653, MOUSE49655
OG0007605	ORYLA12711	MOUSE17359
OG0007606	ORYLA04737	MOUSE18645, MOUSE18646
OG0007607	ORYLA15596	MOUSE35013, MOUSE35014
OG0007608	ORYLA05477	MOUSE08984
OG0007609	ORYLA17969	MOUSE37742, MOUSE37741, MOUSE37743
OG0007610	ORYLA13853	MOUSE52650
OG0007613	ORYLA13617	MOUSE48648
OG0007614	ORYLA12458	MOUSE49787, MOUSE49788
OG0007615	ORYLA18029	MOUSE21778, MOUSE21777, MOUSE21776
OG0007616	ORYLA05381	MOUSE35669, MOUSE35667, MOUSE35670, MOUSE35668
OG0007617	ORYLA07354	MOUSE33012, MOUSE33011
OG0007619	ORYLA13054	MOUSE29534
OG0007621	ORYLA13396	MOUSE33365, MOUSE41694, MOUSE41696
OG0007624	ORYLA05976	MOUSE33915
OG0007626	ORYLA01317	MOUSE54649
OG0007630	ORYLA01205	MOUSE45043, MOUSE45042
OG0007631	ORYLA11934	MOUSE32167
OG0007632	ORYLA10408	MOUSE18734, MOUSE18733
OG0007633	ORYLA05304	MOUSE19082
OG0007634	ORYLA10749	MOUSE31641
OG0007635	ORYLA13540	MOUSE40010
OG0007637	ORYLA10427	MOUSE07297
OG0007638	ORYLA15010	MOUSE00511, MOUSE00512, MOUSE00515, MOUSE00514, MOUSE00513
OG0007640	ORYLA06572, ORYLA13195	MOUSE48580
OG0007642	ORYLA20111	MOUSE25042
OG0007643	ORYLA08582	MOUSE02891
OG0007645	ORYLA00783	MOUSE46004, MOUSE46005, MOUSE46003
OG0007647	ORYLA09216	MOUSE25065, MOUSE25067, MOUSE25066
OG0007648	ORYLA15478	MOUSE54552, MOUSE54551
OG0007649	ORYLA08950	MOUSE31287, MOUSE31289, MOUSE31288
OG0007650	ORYLA07962	MOUSE42230
OG0007652	ORYLA17837, ORYLA02891	MOUSE25344, MOUSE25343
OG0007653	ORYLA00212	MOUSE02998, MOUSE03000, MOUSE02999, MOUSE02994, MOUSE02997
OG0007655	ORYLA06841, ORYLA13612	MOUSE01329
OG0007656	ORYLA11259	MOUSE24937, MOUSE24938
OG0007657	ORYLA12352	MOUSE45927
OG0007658	ORYLA01027	MOUSE54600, MOUSE54601, MOUSE54602
OG0007659	ORYLA09035	MOUSE22426, MOUSE22425
OG0007660	ORYLA06636	MOUSE24172
OG0007662	ORYLA07565, ORYLA07566	MOUSE45245, MOUSE45249, MOUSE45248, MOUSE45247, MOUSE45250, MOUSE45243
OG0007663	ORYLA19677	MOUSE17385, MOUSE17387
OG0007664	ORYLA15115	MOUSE44791
OG0007665	ORYLA02675	MOUSE47944, MOUSE47942
OG0007666	ORYLA16689, ORYLA19032	MOUSE16916, MOUSE16917
OG0007667	ORYLA13912	MOUSE43126
OG0007668	ORYLA17549	MOUSE37881, MOUSE37882, MOUSE37883
OG0007669	ORYLA10867, ORYLA14768	MOUSE06899, MOUSE06900, MOUSE06902, MOUSE06903, MOUSE06901, MOUSE06898, MOUSE06897
OG0007670	ORYLA05143	MOUSE21722, MOUSE21721, MOUSE21718
OG0007671	ORYLA10047	MOUSE22168
OG0007672	ORYLA09421	MOUSE24118
OG0007673	ORYLA05954	MOUSE34212
OG0007674	ORYLA10748	MOUSE07068, MOUSE07067, MOUSE07066, MOUSE07065, MOUSE07064
OG0007676	ORYLA15905	MOUSE17543
OG0007677	ORYLA02741	MOUSE25756, MOUSE25754, MOUSE25755, MOUSE25757, MOUSE25758
OG0007680	ORYLA04680	MOUSE26498
OG0007681	ORYLA12077	MOUSE51734, MOUSE51732, MOUSE51733
OG0007684	ORYLA04277	MOUSE42736, MOUSE42733, MOUSE42735
OG0007685	ORYLA04777	MOUSE28172
OG0007686	ORYLA12300	MOUSE49809
OG0007687	ORYLA17022	MOUSE14275
OG0007688	ORYLA09192	MOUSE35568, MOUSE35571
OG0007688	ORYLA09193	MOUSE35573, MOUSE35572, MOUSE35570, MOUSE35569
OG0007689	ORYLA17604	MOUSE37421, MOUSE37422
OG0007690	ORYLA19010	MOUSE47971
OG0007692	ORYLA14149	MOUSE24203, MOUSE24204, MOUSE24205
OG0007694	ORYLA05416	MOUSE53345
OG0007695	ORYLA02065, ORYLA01646	MOUSE13549
OG0007696	ORYLA11055, ORYLA15060	MOUSE41202
OG0007701	ORYLA17283	MOUSE37470, MOUSE37471
OG0007702	ORYLA19222	MOUSE40804, MOUSE14358
OG0007703	ORYLA19369	MOUSE40016
OG0007706	ORYLA16294	MOUSE45991, MOUSE45989
OG0007707	ORYLA07279	MOUSE15573, MOUSE04090
OG0007708	ORYLA15979	MOUSE14839
OG0007709	ORYLA12564	MOUSE03563, MOUSE03562
OG0007712	ORYLA19931	MOUSE20927
OG0007713	ORYLA16096	MOUSE02555, MOUSE02554
OG0007715	ORYLA02645	MOUSE02758
OG0007717	ORYLA04892	MOUSE11014
OG0007719	ORYLA06546	MOUSE08710, MOUSE08711
OG0007721	ORYLA04955	MOUSE21296
OG0007722	ORYLA18334	MOUSE11015
OG0007723	ORYLA18893	MOUSE35202, MOUSE35204, MOUSE35201, MOUSE35203, MOUSE35200
OG0007724	ORYLA12008	MOUSE47265
OG0007726	ORYLA14878	MOUSE27018, MOUSE27019
OG0007728	ORYLA09087	MOUSE21553, MOUSE21555, MOUSE21551, MOUSE21552, MOUSE21554
OG0007729	ORYLA15147	MOUSE49190, MOUSE49188
OG0007732	ORYLA04446	MOUSE03240, MOUSE03241
OG0007734	ORYLA13593	MOUSE33508
OG0007736	ORYLA03755	MOUSE05036, MOUSE05034, MOUSE05037, MOUSE05033, MOUSE05035
OG0007738	ORYLA08765	MOUSE16169
OG0007739	ORYLA15510, ORYLA15465	MOUSE31233
OG0007741	ORYLA12529	MOUSE24748, MOUSE24746
OG0007743	ORYLA15748	MOUSE14652
OG0007744	ORYLA03484	MOUSE06890
OG0007745	ORYLA15106	MOUSE49755, MOUSE49754
OG0007746	ORYLA11437	MOUSE18118, MOUSE18120
OG0007748	ORYLA12523	MOUSE49897
OG0007749	ORYLA14559	MOUSE06879
OG0007750	ORYLA00710	MOUSE48830, MOUSE48829
OG0007751	ORYLA07513	MOUSE40456
OG0007752	ORYLA04249	MOUSE50140
OG0007753	ORYLA17820	MOUSE10648, MOUSE10649, MOUSE10647
OG0007754	ORYLA03359	MOUSE52415, MOUSE52414
OG0007755	ORYLA15303	MOUSE23462, MOUSE23461
OG0007756	ORYLA04657	MOUSE28177, MOUSE18836
OG0007757	ORYLA13243	MOUSE33193, MOUSE33192
OG0007758	ORYLA20257	MOUSE55138, MOUSE55139
OG0007759	ORYLA13401	MOUSE37138
OG0007760	ORYLA15939	MOUSE28922, MOUSE28920, MOUSE28921
OG0007761	ORYLA14432, ORYLA15518	MOUSE34618
OG0007762	ORYLA08357	MOUSE29761, MOUSE29760
OG0007763	ORYLA13264	MOUSE31784
OG0007766	ORYLA07757	MOUSE15102
OG0007767	ORYLA08931	MOUSE19111
OG0007768	ORYLA04186	MOUSE04269, MOUSE04270
OG0007769	ORYLA07999	MOUSE17026
OG0007770	ORYLA17632	MOUSE37576
OG0007771	ORYLA11217	MOUSE01973
OG0007772	ORYLA19133	MOUSE15924
OG0007774	ORYLA09883	MOUSE26449
OG0007775	ORYLA04522	MOUSE04973, MOUSE04975, MOUSE04974
OG0007776	ORYLA04057	MOUSE19849
OG0007779	ORYLA06689	MOUSE22501, MOUSE22500, MOUSE22502
OG0007780	ORYLA11613	MOUSE11726, MOUSE11727, MOUSE11728, MOUSE11725
OG0007781	ORYLA14752	MOUSE24936
OG0007782	ORYLA16300	MOUSE46554
OG0007784	ORYLA08060	MOUSE05739, MOUSE05738
OG0007786	ORYLA18688	MOUSE28028
OG0007789	ORYLA07928	MOUSE46412, MOUSE46411
OG0007790	ORYLA06620	MOUSE38635
OG0007791	ORYLA13884	MOUSE35041, MOUSE35040
OG0007793	ORYLA13274	MOUSE31973, MOUSE31976, MOUSE31974, MOUSE31975
OG0007794	ORYLA17293	MOUSE37966
OG0007796	ORYLA12206, ORYLA05781	MOUSE30281, MOUSE30280, MOUSE30279
OG0007797	ORYLA07929	MOUSE46399, MOUSE46397, MOUSE46401, MOUSE46400, MOUSE46398
OG0007798	ORYLA00492	MOUSE48319, MOUSE48315, MOUSE48316, MOUSE48317, MOUSE48318
OG0007799	ORYLA05665	MOUSE02876, MOUSE02875, MOUSE02874
OG0007800	ORYLA03145	MOUSE45061, MOUSE45062, MOUSE45060
OG0007801	ORYLA16766, ORYLA07780	MOUSE03771
OG0007802	ORYLA05806	MOUSE42192
OG0007803	ORYLA00124	MOUSE03002, MOUSE03005
OG0007804	ORYLA05116	MOUSE47672, MOUSE47673
OG0007805	ORYLA03446	MOUSE51053, MOUSE51054
OG0007806	ORYLA01961, ORYLA20363	MOUSE13505
OG0007806	ORYLA14539	MOUSE28195
OG0007807	ORYLA07875	MOUSE20979
OG0007808	ORYLA13705	MOUSE52609
OG0007809	ORYLA13691	MOUSE31100, MOUSE31102, MOUSE31101
OG0007810	ORYLA13827	MOUSE52594
OG0007811	ORYLA13112	MOUSE15468
OG0007812	ORYLA09278	MOUSE13322
OG0007813	ORYLA05391	MOUSE24718
OG0007814	ORYLA08100	MOUSE11542, MOUSE11543
OG0007817	ORYLA10554, ORYLA11650	MOUSE27421
OG0007817	ORYLA03078	MOUSE42642
OG0007818	ORYLA09109	MOUSE38791
OG0007820	ORYLA04378	MOUSE04393, MOUSE04392
OG0007821	ORYLA17340	MOUSE13193, MOUSE13192, MOUSE13190, MOUSE13189
OG0007823	ORYLA19067, ORYLA19068	MOUSE20989
OG0007824	ORYLA03030	MOUSE50190, MOUSE50188, MOUSE50191, MOUSE50186, MOUSE50189, MOUSE50187
OG0007825	ORYLA13025	MOUSE01564
OG0007826	ORYLA02663	MOUSE37786, MOUSE37790, MOUSE37789
OG0007827	ORYLA18780, ORYLA18779	MOUSE18781
OG0007829	ORYLA15176	MOUSE49570
OG0007830	ORYLA14956	MOUSE33419
OG0007831	ORYLA01418	MOUSE47902
OG0007832	ORYLA10104	MOUSE07921
OG0007833	ORYLA17891	MOUSE37304
OG0007834	ORYLA01285	MOUSE17193, MOUSE17192, MOUSE17194
OG0007835	ORYLA02635	MOUSE13198
OG0007836	ORYLA01356	MOUSE55028, MOUSE55027
OG0007837	ORYLA08812	MOUSE55360, MOUSE55363, MOUSE55362, MOUSE55361
OG0007838	ORYLA17639	MOUSE37302, MOUSE37303
OG0007840	ORYLA08937	MOUSE31992
OG0007841	ORYLA04908	MOUSE00984, MOUSE00983, MOUSE00982
OG0007842	ORYLA07052	MOUSE03717, MOUSE03716, MOUSE03715, MOUSE03713, MOUSE03714, MOUSE03712, MOUSE03711
OG0007843	ORYLA04606	MOUSE48259, MOUSE03608
OG0007845	ORYLA13896	MOUSE49620
OG0007847	ORYLA17455	MOUSE09763, MOUSE09761, MOUSE09760, MOUSE09762
OG0007848	ORYLA05186	MOUSE16356
OG0007849	ORYLA10492	MOUSE07693, MOUSE07692
OG0007850	ORYLA07967	MOUSE16398, MOUSE16397, MOUSE16399, MOUSE16400, MOUSE16396
OG0007851	ORYLA19938	MOUSE47481, MOUSE47482
OG0007852	ORYLA13909	MOUSE52551, MOUSE52550, MOUSE52552, MOUSE14214, MOUSE19695, MOUSE52549, MOUSE19175
OG0007854	ORYLA18212	MOUSE18111, MOUSE18110, MOUSE18109
OG0007858	ORYLA17809	MOUSE47886
OG0007859	ORYLA09841	MOUSE26347, MOUSE26348, MOUSE26349, MOUSE26350, MOUSE26346
OG0007860	ORYLA13702, ORYLA15670, ORYLA13687	MOUSE31201
OG0007862	ORYLA07051	MOUSE03709, MOUSE03708
OG0007862	ORYLA16499	MOUSE05778
OG0007863	ORYLA20172	MOUSE09380
OG0007863	ORYLA11120	MOUSE02037
OG0007867	ORYLA09528	MOUSE16022, MOUSE16024, MOUSE16023, MOUSE16021
OG0007868	ORYLA15341	MOUSE39404, MOUSE39403
OG0007868	ORYLA15140, ORYLA12478	MOUSE27221
OG0007870	ORYLA13609, ORYLA10321, ORYLA10320	MOUSE32889, MOUSE32890, MOUSE01678, MOUSE01677
OG0007871	ORYLA04905	MOUSE12812, MOUSE00994, MOUSE00993
OG0007872	ORYLA04796	MOUSE28142
OG0007872	ORYLA10512	MOUSE07641
OG0007873	ORYLA03432	MOUSE50867, MOUSE50866, MOUSE50865, MOUSE50864
OG0007873	ORYLA06172, ORYLA06170, ORYLA02008	MOUSE43626
OG0007875	ORYLA01804	MOUSE39746, MOUSE39748
OG0007875	ORYLA16182, ORYLA14348	MOUSE02549, MOUSE02550, MOUSE02551
OG0007908	ORYLA08961	MOUSE32018
OG0007911	ORYLA05799	MOUSE42137
OG0007913	ORYLA14886	MOUSE51666, MOUSE51665
OG0007916	ORYLA09560	MOUSE21989
OG0007917	ORYLA09503	MOUSE13016, MOUSE13015
OG0007918	ORYLA01441	MOUSE17541, MOUSE17542
OG0007924	ORYLA10806	MOUSE35763, MOUSE35762, MOUSE35761
OG0007925	ORYLA17431, ORYLA17426	MOUSE27869, MOUSE27870
OG0007931	ORYLA03575	MOUSE50034
OG0007931	ORYLA18548	MOUSE30067
OG0007932	ORYLA02191	MOUSE09308
OG0007933	ORYLA15039	MOUSE14474, MOUSE14473
OG0007934	ORYLA11006, ORYLA09764	MOUSE15701
OG0007935	ORYLA11489, ORYLA11488, ORYLA10822	MOUSE00590
OG0007936	ORYLA11783, ORYLA11782	MOUSE00427
OG0007937	ORYLA12541	MOUSE24537
OG0007938	ORYLA11267	MOUSE02315, MOUSE02316, MOUSE02317, MOUSE02314
OG0007939	ORYLA09299	MOUSE25137
OG0007940	ORYLA11913	MOUSE27351
OG0007942	ORYLA00254, ORYLA17113	MOUSE50455
OG0007943	ORYLA12929	MOUSE51293
OG0007945	ORYLA03545	MOUSE04562
OG0007947	ORYLA16624	MOUSE06423
OG0007948	ORYLA03116	MOUSE04295, MOUSE04293, MOUSE04294
OG0007949	ORYLA12843	MOUSE18976, MOUSE18975
OG0007951	ORYLA07777	MOUSE28728
OG0007952	ORYLA09182	MOUSE52446
OG0007953	ORYLA08727	MOUSE00696, MOUSE55395, MOUSE55394
OG0007955	ORYLA10392	MOUSE07201, MOUSE07202
OG0007956	ORYLA19095	MOUSE19526, MOUSE19524, MOUSE19525
OG0007957	ORYLA07016	MOUSE04805
OG0007958	ORYLA16538	MOUSE29272
OG0007959	ORYLA06759	MOUSE33616, MOUSE33614, MOUSE33615
OG0007962	ORYLA04455	MOUSE19256
OG0007963	ORYLA18504	MOUSE35094
OG0007964	ORYLA02311	MOUSE02840, MOUSE02841
OG0007966	ORYLA17404	MOUSE19459
OG0007968	ORYLA04990	MOUSE00817, MOUSE00816
OG0007969	ORYLA13627	MOUSE04390, MOUSE04389
OG0007970	ORYLA05743, ORYLA05744	MOUSE04005, MOUSE04004
OG0007972	ORYLA06254	MOUSE12463
OG0007973	ORYLA20273	MOUSE28287, MOUSE28288
OG0007974	ORYLA10212	MOUSE52376, MOUSE52375
OG0007975	ORYLA16228	MOUSE35061
OG0007976	ORYLA00600	MOUSE46061
OG0007977	ORYLA16524	MOUSE46146, MOUSE46145
OG0007978	ORYLA02070	MOUSE38964
OG0007979	ORYLA01404	MOUSE13976
OG0007980	ORYLA05197, ORYLA05196	MOUSE18152
OG0007981	ORYLA10350	MOUSE08100, MOUSE08102
OG0007983	ORYLA05241	MOUSE49934, MOUSE49933
OG0007985	ORYLA19749	MOUSE29638, MOUSE29637
OG0007988	ORYLA07679	MOUSE12273, MOUSE12272, MOUSE12274
OG0007990	ORYLA01553	MOUSE13625
OG0007991	ORYLA11952	MOUSE27470, MOUSE27471
OG0007992	ORYLA08939, ORYLA12569	MOUSE43732
OG0007993	ORYLA11458	MOUSE24793
OG0007994	ORYLA19701	MOUSE18237
OG0007996	ORYLA05852	MOUSE41392
OG0007997	ORYLA01173, ORYLA01172	MOUSE16634
OG0007999	ORYLA16389	MOUSE05858
OG0008000	ORYLA18400	MOUSE35615
OG0008001	ORYLA17558	MOUSE40259
OG0008004	ORYLA06256	MOUSE11865
OG0008006	ORYLA00992	MOUSE54878, MOUSE54877
OG0008007	ORYLA07323	MOUSE33098
OG0008009	ORYLA18180	MOUSE30632, MOUSE30631
OG0008011	ORYLA20138	MOUSE52842
OG0008013	ORYLA09023	MOUSE25100
OG0008014	ORYLA03713	MOUSE04965
OG0008016	ORYLA12316	MOUSE44552, MOUSE44554
OG0008017	ORYLA15789	MOUSE53612, MOUSE53611
OG0008018	ORYLA05042	MOUSE21112
OG0008019	ORYLA17175	MOUSE38391, MOUSE38392, MOUSE38393
OG0008020	ORYLA12517	MOUSE16705, MOUSE16706
OG0008021	ORYLA08699	MOUSE26159, MOUSE26158
OG0008021	ORYLA16436, ORYLA07848	MOUSE05616
OG0008023	ORYLA20131	MOUSE34579
OG0008025	ORYLA16974	MOUSE38601, MOUSE38602
OG0008026	ORYLA11205	MOUSE01841
OG0008027	ORYLA10539	MOUSE27459
OG0008028	ORYLA08852	MOUSE18970
OG0008029	ORYLA04581	MOUSE38049, MOUSE38051, MOUSE38050
OG0008030	ORYLA02706	MOUSE02676
OG0008031	ORYLA03385	MOUSE17164
OG0008033	ORYLA00942	MOUSE40502
OG0008035	ORYLA14502, ORYLA20249	MOUSE34642
OG0008035	ORYLA13456, ORYLA06639	MOUSE24196
OG0008036	ORYLA16709	MOUSE38494, MOUSE38495
OG0008037	ORYLA12080	MOUSE51727, MOUSE51728, MOUSE51726
OG0008038	ORYLA15545	MOUSE11252, MOUSE11251
OG0008039	ORYLA17282	MOUSE02803, MOUSE02801, MOUSE02802
OG0008040	ORYLA11576	MOUSE00546, MOUSE00547
OG0008045	ORYLA01796	MOUSE38959
OG0008046	ORYLA13352	MOUSE13966
OG0008047	ORYLA11247	MOUSE24941
OG0008049	ORYLA11671	MOUSE38263
OG0008050	ORYLA06526	MOUSE10211, MOUSE10210
OG0008051	ORYLA16920	MOUSE46156
OG0008052	ORYLA10108	MOUSE27478, MOUSE27479
OG0008053	ORYLA01774	MOUSE06924
OG0008054	ORYLA01815	MOUSE11400
OG0008055	ORYLA10841	MOUSE02341, MOUSE02340
OG0008056	ORYLA20489	MOUSE41869, MOUSE54587
OG0008057	ORYLA19411	MOUSE01159
OG0008059	ORYLA05431	MOUSE34246
OG0008060	ORYLA13995	MOUSE30978, MOUSE30977
OG0008062	ORYLA12174	MOUSE27723
OG0008063	ORYLA14182	MOUSE23518
OG0008064	ORYLA02000	MOUSE50499
OG0008065	ORYLA15002	MOUSE14444
OG0008066	ORYLA14650	MOUSE51552, MOUSE51553
OG0008067	ORYLA11729	MOUSE00282
OG0008068	ORYLA00668	MOUSE48257
OG0008068	ORYLA04605	MOUSE03609
OG0008071	ORYLA19110	MOUSE33353, MOUSE33351
OG0008072	ORYLA13669	MOUSE34512
OG0008075	ORYLA20225	MOUSE53504
OG0008076	ORYLA15704	MOUSE14585
OG0008077	ORYLA04461	MOUSE38437, MOUSE38438
OG0008078	ORYLA16198, ORYLA14361	MOUSE14810
OG0008079	ORYLA09004	MOUSE29279
OG0008081	ORYLA05422	MOUSE53379
OG0008083	ORYLA10670	MOUSE07873, MOUSE07872
OG0008085	ORYLA19641	MOUSE24926, MOUSE24925
OG0008086	ORYLA08377	MOUSE46702, MOUSE46701, MOUSE46699, MOUSE46700
OG0008087	ORYLA08630	MOUSE22259
OG0008088	ORYLA11467	MOUSE07403, MOUSE07402, MOUSE07404, MOUSE07405
OG0008089	ORYLA14779	MOUSE35431, MOUSE35430
OG0008090	ORYLA02016	MOUSE24879
OG0008091	ORYLA17534	MOUSE37931
OG0008093	ORYLA18119	MOUSE47969, MOUSE47970
OG0008094	ORYLA15526	MOUSE04003
OG0008098	ORYLA04714	MOUSE03050, MOUSE03051, MOUSE03048, MOUSE03049
OG0008099	ORYLA16523	MOUSE15084, MOUSE15083
OG0008100	ORYLA10361	MOUSE34299
OG0008104	ORYLA08205	MOUSE21169
OG0008105	ORYLA05225	MOUSE18640
OG0008106	ORYLA20140	MOUSE40744
OG0008108	ORYLA18616	MOUSE49141, MOUSE49140
OG0008109	ORYLA04494	MOUSE04381
OG0008110	ORYLA06491	MOUSE19115
OG0008111	ORYLA12163	MOUSE51658
OG0008112	ORYLA10743	MOUSE07048, MOUSE07049
OG0008113	ORYLA02535	MOUSE19677
OG0008115	ORYLA10059	MOUSE07116, MOUSE07117
OG0008116	ORYLA16815	MOUSE05109
OG0008116	ORYLA00767	MOUSE17127, MOUSE17126
OG0008117	ORYLA02099	MOUSE30491
OG0008119	ORYLA07084	MOUSE38287, MOUSE38288, MOUSE38286, MOUSE38285
OG0008123	ORYLA05247, ORYLA01036	MOUSE20102
OG0008125	ORYLA01480	MOUSE03193
OG0008127	ORYLA01046	MOUSE38827
OG0008136	ORYLA19591	MOUSE28809, MOUSE28808, MOUSE28786
OG0008143	ORYLA03906	MOUSE03471
OG0008147	ORYLA12807, ORYLA20076, ORYLA20077	MOUSE12481, MOUSE12482, MOUSE12479, MOUSE12478, MOUSE12480, MOUSE12483, MOUSE12484, MOUSE12485, MOUSE12477, MOUSE12475
OG0008148	ORYLA10360	MOUSE33828, MOUSE33827
OG0008148	ORYLA10372, ORYLA10373, ORYLA11898, ORYLA11899	MOUSE32231, MOUSE32230
OG0008149	ORYLA20403	MOUSE34172
OG0008150	ORYLA02534	MOUSE19676
OG0008150	ORYLA12678	MOUSE51452, MOUSE51453
OG0008151	ORYLA05074, ORYLA18162	MOUSE11475, MOUSE36893
