Orthogroup	ORYLA	DROME
OG0007018	ORYLA01330	DROME04944
OG0007022	ORYLA14380	DROME14811
OG0007023	ORYLA13776	DROME06431
OG0007024	ORYLA14743	DROME17667, DROME19376
OG0007025	ORYLA19770	DROME04842
OG0007027	ORYLA15909	DROME20714
OG0007028	ORYLA06937	DROME21651
OG0007029	ORYLA14229	DROME01489
OG0007030	ORYLA00487	DROME20793
OG0007032	ORYLA18196	DROME01322
OG0007033	ORYLA11802	DROME18841
OG0007034	ORYLA13978	DROME06058
OG0007035	ORYLA03436	DROME00441, DROME00440
OG0007036	ORYLA01654	DROME10185
OG0007037	ORYLA09849	DROME13026
OG0007039	ORYLA10444	DROME20966, DROME20965
OG0007040	ORYLA15293	DROME02611
OG0007041	ORYLA12169, ORYLA14638	DROME00583, DROME00582
OG0007042	ORYLA05629	DROME08739
OG0007044	ORYLA19075	DROME05564
OG0007046	ORYLA10686	DROME15728
OG0007047	ORYLA02086	DROME00193, DROME00194
OG0007048	ORYLA16978	DROME01791, DROME19143
OG0007049	ORYLA12565	DROME16917
OG0007050	ORYLA20452	DROME06887
OG0007053	ORYLA16394	DROME16115
OG0007055	ORYLA17619	DROME01836
OG0007056	ORYLA03250	DROME21912
OG0007058	ORYLA03722	DROME16980
OG0007059	ORYLA07836	DROME17512, DROME17511, DROME17513
OG0007061	ORYLA00894	DROME21168
OG0007062	ORYLA03640	DROME01875
OG0007063	ORYLA05804	DROME04000
OG0007068	ORYLA07348	DROME19884
OG0007069	ORYLA10663	DROME19398
OG0007073	ORYLA03515	DROME16763
OG0007074	ORYLA06899	DROME01655
OG0007075	ORYLA17760	DROME11946
OG0007081	ORYLA16483	DROME01767, DROME01766
OG0007082	ORYLA19534	DROME01955, DROME01957, DROME01956, DROME01954
OG0007083	ORYLA02087	DROME03474
OG0007084	ORYLA18994	DROME17683, DROME09532
OG0007088	ORYLA06446	DROME22014
OG0007090	ORYLA12938	DROME20794
OG0007091	ORYLA10611	DROME06753
OG0007092	ORYLA11433	DROME18902, DROME06271
OG0007093	ORYLA12432	DROME16944
OG0007095	ORYLA05795	DROME11360
OG0007097	ORYLA17535	DROME14761
OG0007098	ORYLA15262	DROME02756
OG0007099	ORYLA00040	DROME16425
OG0007100	ORYLA13677	DROME01519, DROME01520
OG0007102	ORYLA09553	DROME07635, DROME09291, DROME09290
OG0007103	ORYLA08342	DROME15968, DROME15969
OG0007105	ORYLA07523	DROME03967
OG0007106	ORYLA13818	DROME13665
OG0007107	ORYLA00560	DROME06221
OG0007112	ORYLA19964	DROME21664, DROME21665
OG0007113	ORYLA15522, ORYLA13775	DROME08212
OG0007114	ORYLA05387, ORYLA02077	DROME08700
OG0007116	ORYLA17044	DROME18939
OG0007117	ORYLA11159	DROME09414
OG0007118	ORYLA18746	DROME16742
OG0007119	ORYLA13244	DROME02006
OG0007120	ORYLA02860	DROME12932
OG0007121	ORYLA00087	DROME14887
OG0007124	ORYLA09552	DROME19157
OG0007125	ORYLA13532	DROME00216
OG0007126	ORYLA11848	DROME01679
OG0007127	ORYLA05546	DROME14552
OG0007128	ORYLA02979	DROME09591
OG0007129	ORYLA01220, ORYLA04646	DROME09207, DROME09208
OG0007130	ORYLA18855	DROME03247
OG0007131	ORYLA17663	DROME17642
OG0007132	ORYLA02165	DROME04510
OG0007134	ORYLA00740	DROME13786, DROME13787
OG0007136	ORYLA14799	DROME06497
OG0007137	ORYLA06230	DROME08116
OG0007139	ORYLA20254	DROME20628, DROME22010, DROME22009, DROME19837
OG0007140	ORYLA10308, ORYLA00270	DROME15375, DROME15374
OG0007143	ORYLA10676	DROME02690
OG0007145	ORYLA07062	DROME13245
OG0007147	ORYLA14416	DROME17710
OG0007148	ORYLA17738	DROME15555
OG0007150	ORYLA12660	DROME13333
OG0007151	ORYLA03573	DROME07790
OG0007153	ORYLA04856	DROME14766
OG0007154	ORYLA10421	DROME05203
OG0007158	ORYLA02201	DROME10619
OG0007163	ORYLA19100	DROME03396
OG0007164	ORYLA09721, ORYLA12288	DROME07185, DROME07184
OG0007165	ORYLA03664	DROME14270
OG0007166	ORYLA12340, ORYLA12341	DROME05148, DROME04552
OG0007171	ORYLA05245	DROME12461
OG0007173	ORYLA00375	DROME02748
OG0007174	ORYLA15845	DROME04393
OG0007175	ORYLA12365	DROME21360
OG0007176	ORYLA05563	DROME06904
OG0007177	ORYLA10550	DROME20944
OG0007178	ORYLA13591	DROME03988
OG0007181	ORYLA15718	DROME05345
OG0007183	ORYLA05418	DROME07166
OG0007184	ORYLA02171	DROME21036, DROME17546
OG0007186	ORYLA08238	DROME00062
OG0007187	ORYLA14366	DROME15404
OG0007188	ORYLA19593	DROME20960
OG0007189	ORYLA00633	DROME05467
OG0007190	ORYLA02310	DROME16734
OG0007191	ORYLA17462	DROME03633
OG0007192	ORYLA09692	DROME21735
OG0007198	ORYLA18294	DROME19511, DROME19512
OG0007199	ORYLA05345, ORYLA01726	DROME11470, DROME11469
OG0007200	ORYLA08097	DROME00880, DROME00879
OG0007201	ORYLA12849, ORYLA12850	DROME18595
OG0007209	ORYLA00656, ORYLA00655	DROME20678
OG0007213	ORYLA16625, ORYLA00768	DROME01745, DROME01746
OG0007248	ORYLA06298	DROME21365
OG0007251	ORYLA06850	DROME21854
OG0007253	ORYLA08898, ORYLA12436	DROME00305
OG0007254	ORYLA11846	DROME17212, DROME17211
OG0007256	ORYLA18423	DROME15121
OG0007258	ORYLA02983	DROME03306
OG0007260	ORYLA07375	DROME22107
OG0007261	ORYLA00423	DROME07070
OG0007264	ORYLA15263	DROME04401
OG0007266	ORYLA19225	DROME03348
OG0007267	ORYLA14269	DROME07785
OG0007269	ORYLA10696	DROME10599
OG0007271	ORYLA06700	DROME10780, DROME10781
OG0007274	ORYLA01401	DROME13219
OG0007279	ORYLA04478	DROME12978, DROME12980, DROME12979
OG0007280	ORYLA06789	DROME20512
OG0007281	ORYLA16781	DROME11415, DROME11416
OG0007282	ORYLA17269	DROME02027
OG0007288	ORYLA20472	DROME07470
OG0007289	ORYLA03622	DROME03667
OG0007291	ORYLA15418	DROME13803
OG0007292	ORYLA05899	DROME04984
OG0007296	ORYLA12441	DROME06821
OG0007298	ORYLA00430	DROME03253
OG0007299	ORYLA17998	DROME20621
OG0007300	ORYLA02105	DROME05437
OG0007302	ORYLA13509, ORYLA19833	DROME10695
OG0007303	ORYLA18273	DROME16338
OG0007304	ORYLA11541	DROME05565
OG0007306	ORYLA04055	DROME09353
OG0007307	ORYLA04750	DROME21844
OG0007309	ORYLA00123	DROME00052
OG0007312	ORYLA16909	DROME15097
OG0007316	ORYLA07711	DROME03218
OG0007317	ORYLA04703	DROME05767
OG0007319	ORYLA13973	DROME02096
OG0007321	ORYLA01035	DROME14886
OG0007322	ORYLA12070	DROME01656
OG0007325	ORYLA12467	DROME00772
OG0007329	ORYLA05886	DROME03540
OG0007330	ORYLA03139	DROME06616
OG0007331	ORYLA11072	DROME00081
OG0007333	ORYLA13227, ORYLA09947	DROME16724
OG0007334	ORYLA02101	DROME14550
OG0007335	ORYLA11672	DROME20744
OG0007336	ORYLA05981	DROME19792
OG0007339	ORYLA08865	DROME15967
OG0007340	ORYLA01911	DROME01190
OG0007341	ORYLA12520	DROME11695
OG0007342	ORYLA17313	DROME20920, DROME20921
OG0007343	ORYLA13486	DROME05240
OG0007344	ORYLA18957	DROME20098
OG0007345	ORYLA19599	DROME03586
OG0007347	ORYLA13816	DROME13215
OG0007349	ORYLA17364	DROME04078
OG0007351	ORYLA06166	DROME10598
OG0007352	ORYLA18525, ORYLA00412	DROME21703
OG0007354	ORYLA09048	DROME05477, DROME05476
OG0007355	ORYLA20163	DROME17231
OG0007356	ORYLA13760	DROME08592
OG0007357	ORYLA12581	DROME00169
OG0007358	ORYLA17406	DROME20269, DROME20268
OG0007359	ORYLA08850	DROME19146
OG0007360	ORYLA06936	DROME19459
OG0007361	ORYLA01623	DROME13934
OG0007363	ORYLA06682	DROME13676
OG0007364	ORYLA16985	DROME21809
OG0007365	ORYLA13386	DROME04793
OG0007366	ORYLA12817	DROME08151
OG0007367	ORYLA06765	DROME04903
OG0007368	ORYLA19704	DROME12399
OG0007370	ORYLA03491	DROME03968
OG0007371	ORYLA00696	DROME02186
OG0007374	ORYLA02701	DROME19817, DROME06981, DROME06980
OG0007377	ORYLA13383	DROME11841
OG0007379	ORYLA11999	DROME14877
OG0007382	ORYLA08742	DROME00478
OG0007385	ORYLA12485	DROME05965
OG0007386	ORYLA11303	DROME08936
OG0007387	ORYLA19178	DROME11857
OG0007388	ORYLA07499	DROME07430
OG0007389	ORYLA02496	DROME20485
OG0007391	ORYLA04353	DROME08685, DROME08686
OG0007393	ORYLA10500	DROME14294
OG0007394	ORYLA03499	DROME19789
OG0007395	ORYLA08169	DROME15690
OG0007396	ORYLA12727	DROME11407
OG0007397	ORYLA08942	DROME14953
OG0007399	ORYLA17904	DROME04756
OG0007400	ORYLA08958	DROME05763
OG0007401	ORYLA03561	DROME20204
OG0007403	ORYLA01385	DROME05771
OG0007405	ORYLA15003	DROME10897, DROME10896
OG0007407	ORYLA05302	DROME09567
OG0007408	ORYLA20365	DROME15350, DROME15352
OG0007409	ORYLA05521	DROME12956
OG0007411	ORYLA19807	DROME09875
OG0007412	ORYLA09356	DROME16298
OG0007413	ORYLA06066, ORYLA06065, ORYLA06064	DROME04023
OG0007416	ORYLA00938	DROME19013, DROME13286
OG0007417	ORYLA17547	DROME06465
OG0007418	ORYLA03744	DROME19454, DROME19453
OG0007419	ORYLA16934	DROME15814
OG0007421	ORYLA14356	DROME18796
OG0007422	ORYLA10067	DROME18166, DROME18165
OG0007423	ORYLA00567, ORYLA16921	DROME21225
OG0007424	ORYLA08021	DROME15021
OG0007425	ORYLA14998	DROME18621
OG0007431	ORYLA05544, ORYLA05545	DROME18094
OG0007432	ORYLA03130	DROME11099
OG0007433	ORYLA12091	DROME15002, DROME15003
OG0007438	ORYLA00047	DROME05724
OG0007439	ORYLA05166	DROME11359
OG0007442	ORYLA06331	DROME17214
OG0007445	ORYLA09137	DROME12184, DROME12185
OG0007446	ORYLA17366	DROME18838
OG0007450	ORYLA10095	DROME18174
OG0007451	ORYLA08969	DROME01044
OG0007452	ORYLA02553	DROME05562
OG0007453	ORYLA16527	DROME08632, DROME08631
OG0007454	ORYLA09677	DROME01936
OG0007455	ORYLA09348	DROME05407
OG0007456	ORYLA02608	DROME08553
OG0007457	ORYLA14661	DROME09037
OG0007458	ORYLA00309	DROME06115
OG0007459	ORYLA10805	DROME15675
OG0007460	ORYLA20039	DROME11931
OG0007462	ORYLA19843	DROME09094
OG0007463	ORYLA10835	DROME11508
OG0007472	ORYLA13056	DROME12085
OG0007473	ORYLA06701	DROME00942
OG0007476	ORYLA17195	DROME01998
OG0007477	ORYLA16341	DROME18579
OG0007478	ORYLA17253	DROME11578
OG0007480	ORYLA05285	DROME01310
OG0007481	ORYLA04396	DROME06787
OG0007482	ORYLA01730	DROME19386
OG0007483	ORYLA11513	DROME16379
OG0007484	ORYLA03268	DROME13008
OG0007488	ORYLA14033	DROME15720
OG0007490	ORYLA14538	DROME19319, DROME05428
OG0007491	ORYLA16759	DROME16108
OG0007492	ORYLA11759	DROME03070
OG0007493	ORYLA01214, ORYLA00906	DROME06082
OG0007495	ORYLA10015	DROME21169
OG0007496	ORYLA14535	DROME02361
OG0007498	ORYLA05446	DROME07302
OG0007501	ORYLA11099	DROME05481
OG0007503	ORYLA08089	DROME05006
OG0007504	ORYLA00574	DROME09511
OG0007507	ORYLA12533	DROME07477, DROME07281
OG0007509	ORYLA04370	DROME00425, DROME08833
OG0007510	ORYLA10564	DROME16224
OG0007515	ORYLA16511	DROME00112
OG0007518	ORYLA11226	DROME00450
OG0007519	ORYLA12456	DROME11576
OG0007522	ORYLA10477	DROME12681, DROME06917
OG0007525	ORYLA13393	DROME18795
OG0007527	ORYLA06523, ORYLA09269	DROME11575
OG0007533	ORYLA00001, ORYLA07509	DROME10145
OG0007539	ORYLA06018	DROME18639
OG0007546	ORYLA00285	DROME08927, DROME08928, DROME08929, DROME08932, DROME08931, DROME12517, DROME12516, DROME12518, DROME12519, DROME00187
OG0007550	ORYLA06997, ORYLA12399	DROME03286
OG0007552	ORYLA00262, ORYLA01465, ORYLA00888, ORYLA16698	DROME14368
OG0007586	ORYLA17497	DROME07523
OG0007589	ORYLA00327	DROME13237
OG0007591	ORYLA16433	DROME03303
OG0007592	ORYLA10014, ORYLA10285	DROME04907
OG0007594	ORYLA17725	DROME21320
OG0007597	ORYLA11901	DROME11734
OG0007598	ORYLA19609	DROME18070
OG0007605	ORYLA12711	DROME04308
OG0007610	ORYLA13853	DROME11054, DROME13702
OG0007613	ORYLA13617	DROME00786
OG0007615	ORYLA18029	DROME16992
OG0007616	ORYLA05381	DROME01134
OG0007617	ORYLA07354	DROME17658
OG0007619	ORYLA13054	DROME13917
OG0007621	ORYLA13396	DROME07475
OG0007624	ORYLA05976	DROME22076
OG0007626	ORYLA01317	DROME17034
OG0007630	ORYLA01205	DROME01630
OG0007633	ORYLA05304	DROME21858
OG0007634	ORYLA10749	DROME03086
OG0007638	ORYLA15010	DROME04531
OG0007642	ORYLA20111	DROME19922, DROME10802
OG0007645	ORYLA00783	DROME19485
OG0007646	ORYLA09484	DROME01727
OG0007647	ORYLA09216	DROME12776, DROME12777
OG0007648	ORYLA15478	DROME10644
OG0007649	ORYLA08950	DROME07677
OG0007650	ORYLA07962	DROME06961
OG0007656	ORYLA11259	DROME19669
OG0007657	ORYLA12352	DROME21498
OG0007660	ORYLA06636	DROME02310, DROME02307
OG0007662	ORYLA07565, ORYLA07566	DROME00293
OG0007663	ORYLA19677	DROME19396
OG0007664	ORYLA15115	DROME16279
OG0007666	ORYLA16689, ORYLA19032	DROME13925
OG0007667	ORYLA13912	DROME01143
OG0007668	ORYLA17549	DROME16715, DROME16716, DROME16714
OG0007671	ORYLA10047, ORYLA06144	DROME08426, DROME08427
OG0007673	ORYLA05954	DROME03587
OG0007676	ORYLA15905	DROME19677
OG0007677	ORYLA02741	DROME12187
OG0007680	ORYLA04680	DROME12223, DROME20813
OG0007685	ORYLA04777	DROME08699
OG0007686	ORYLA12300	DROME05296
OG0007687	ORYLA17022	DROME05239
OG0007690	ORYLA19010	DROME19805
OG0007695	ORYLA02065, ORYLA01646	DROME08604
OG0007696	ORYLA11055, ORYLA15060	DROME07818, DROME07817
OG0007701	ORYLA17283	DROME20491
OG0007702	ORYLA19222	DROME04524
OG0007703	ORYLA19369	DROME09613
OG0007706	ORYLA16294	DROME15325
OG0007708	ORYLA15979	DROME19898
OG0007709	ORYLA12564	DROME13180
OG0007712	ORYLA19931	DROME00072
OG0007713	ORYLA16096	DROME08102
OG0007714	ORYLA01267	DROME18732, DROME18731
OG0007715	ORYLA02645	DROME00231
OG0007717	ORYLA04892	DROME14273
OG0007719	ORYLA06546	DROME08626
OG0007722	ORYLA18334	DROME05973
OG0007729	ORYLA15147	DROME13937
OG0007732	ORYLA04446	DROME15276
OG0007736	ORYLA03755	DROME02622
OG0007738	ORYLA08765	DROME11307
OG0007739	ORYLA15510, ORYLA15465	DROME03472
OG0007743	ORYLA15748	DROME21252
OG0007744	ORYLA03484	DROME03287
OG0007746	ORYLA11437	DROME15467
OG0007749	ORYLA14559	DROME11919
OG0007750	ORYLA00710	DROME14153
OG0007751	ORYLA07513	DROME07969
OG0007752	ORYLA04249	DROME19902
OG0007754	ORYLA03359	DROME10213
OG0007756	ORYLA04657	DROME19305, DROME19304
OG0007758	ORYLA20257	DROME17216
OG0007759	ORYLA13401	DROME02749
OG0007760	ORYLA15939	DROME07190
OG0007761	ORYLA14432, ORYLA15518	DROME12840
OG0007763	ORYLA13264	DROME09941
OG0007766	ORYLA07757	DROME01672
OG0007767	ORYLA08931	DROME15596
OG0007768	ORYLA04186	DROME03522
OG0007772	ORYLA19133	DROME12007
OG0007774	ORYLA09883	DROME12031
OG0007779	ORYLA06689	DROME02843
OG0007781	ORYLA14752	DROME18077
OG0007782	ORYLA16300	DROME19324
OG0007784	ORYLA08060	DROME13437
OG0007786	ORYLA18688	DROME18638
OG0007787	ORYLA20215	DROME03884, DROME03887, DROME03885
OG0007790	ORYLA06620	DROME12339
OG0007798	ORYLA00492	DROME15483
OG0007799	ORYLA05665	DROME16355
OG0007800	ORYLA03145	DROME01328
OG0007803	ORYLA00124	DROME02406
OG0007805	ORYLA03446	DROME01226
OG0007807	ORYLA07875	DROME02602, DROME02603
OG0007809	ORYLA13691	DROME03461
OG0007810	ORYLA13827	DROME06120
OG0007811	ORYLA13112	DROME12619
OG0007812	ORYLA09278	DROME15163
OG0007813	ORYLA05391	DROME14956
OG0007814	ORYLA08100	DROME20150, DROME13529
OG0007817	ORYLA03078	DROME20286
OG0007823	ORYLA19067, ORYLA19068	DROME13489
OG0007825	ORYLA13025	DROME02964
OG0007827	ORYLA18780, ORYLA18779	DROME12150
OG0007829	ORYLA15176	DROME12217
OG0007830	ORYLA14956	DROME18766
OG0007831	ORYLA01418	DROME00843
OG0007833	ORYLA17891	DROME06789, DROME06790
OG0007835	ORYLA02635	DROME08087
OG0007838	ORYLA17639	DROME15578
OG0007840	ORYLA08937	DROME16035
OG0007841	ORYLA04908	DROME11786
OG0007843	ORYLA04606	DROME21223
OG0007848	ORYLA05186	DROME09406
OG0007850	ORYLA07967	DROME17217
OG0007852	ORYLA13909	DROME07522
OG0007854	ORYLA18212	DROME14458
OG0007858	ORYLA17809	DROME07490
OG0007911	ORYLA05799	DROME01183
OG0007913	ORYLA14886	DROME10986
OG0007918	ORYLA01441	DROME12221
OG0007931	ORYLA03575, ORYLA18548	DROME17745
OG0007932	ORYLA02191	DROME04704
OG0007935	ORYLA11489, ORYLA11488, ORYLA10822, ORYLA11487	DROME05405
OG0007937	ORYLA12541	DROME14062
OG0007942	ORYLA00254, ORYLA17113	DROME12846
OG0007943	ORYLA12929	DROME21368
OG0007947	ORYLA16624	DROME10269
OG0007948	ORYLA03116	DROME14592
OG0007949	ORYLA12843	DROME00508
OG0007951	ORYLA07777	DROME08356
OG0007952	ORYLA09182	DROME20239
OG0007953	ORYLA08727	DROME09819
OG0007955	ORYLA10392	DROME02061
OG0007956	ORYLA19095	DROME04763, DROME04764
OG0007957	ORYLA07016	DROME16988
OG0007958	ORYLA16538	DROME07369
OG0007962	ORYLA04455	DROME13835
OG0007964	ORYLA02311	DROME15489
OG0007966	ORYLA17404	DROME06982
OG0007968	ORYLA04990	DROME08366
OG0007969	ORYLA13627	DROME08603
OG0007972	ORYLA06254	DROME05655
OG0007975	ORYLA16228	DROME08774
OG0007976	ORYLA00600	DROME09395
OG0007978	ORYLA02070	DROME15288
OG0007979	ORYLA01404	DROME02018
OG0007980	ORYLA05197, ORYLA05196	DROME18856
OG0007983	ORYLA05241	DROME15066, DROME15065
OG0007990	ORYLA01553	DROME02537
OG0007991	ORYLA11952	DROME15771
OG0007993	ORYLA11458	DROME19632
OG0007994	ORYLA19701	DROME00744
OG0007996	ORYLA05852	DROME19142
OG0007997	ORYLA01173, ORYLA01172	DROME05664
OG0007999	ORYLA16389	DROME10618
OG0008000	ORYLA18400	DROME08107
OG0008007	ORYLA07323	DROME11844
OG0008009	ORYLA18180	DROME15050
OG0008011	ORYLA20138	DROME08106
OG0008020	ORYLA12517	DROME08219
OG0008023	ORYLA20131	DROME07714
OG0008025	ORYLA16974	DROME11023, DROME11024
OG0008027	ORYLA10539	DROME14280
OG0008028	ORYLA08852	DROME00865
OG0008030	ORYLA02706	DROME05451
OG0008031	ORYLA03385	DROME00893
OG0008033	ORYLA00942	DROME16126
OG0008036	ORYLA16709	DROME14879
OG0008038	ORYLA15545	DROME21413
OG0008045	ORYLA01796	DROME01340
OG0008046	ORYLA13352	DROME04953
OG0008047	ORYLA11247	DROME06653
OG0008049	ORYLA11671	DROME06428
OG0008050	ORYLA06526	DROME04442
OG0008051	ORYLA16920	DROME02747
OG0008053	ORYLA01774	DROME01291
OG0008055	ORYLA10841	DROME03088
OG0008056	ORYLA20489	DROME02535
OG0008062	ORYLA12174	DROME17709
OG0008063	ORYLA14182, ORYLA14620, ORYLA14621	DROME08157
OG0008067	ORYLA11729	DROME19730, DROME19732, DROME19731
OG0008068	ORYLA00668, ORYLA04605	DROME01969
OG0008071	ORYLA19110	DROME09459, DROME16653
OG0008072	ORYLA13669	DROME20664, DROME12867, DROME08206
OG0008075	ORYLA20225	DROME11758
OG0008079	ORYLA09004	DROME10112
OG0008081	ORYLA05422	DROME09031
OG0008087	ORYLA08630	DROME09309, DROME09310
OG0008091	ORYLA17534	DROME00222
OG0008094	ORYLA15526	DROME08591
OG0008100	ORYLA10361	DROME19462
OG0008104	ORYLA08205	DROME08058
OG0008105	ORYLA05225	DROME14648
OG0008106	ORYLA20140	DROME10011
OG0008108	ORYLA18616	DROME01195, DROME01194
OG0008110	ORYLA06491	DROME00054
OG0008113	ORYLA02535	DROME10166
OG0008115	ORYLA10059	DROME18541, DROME18542, DROME01751
OG0008117	ORYLA02099	DROME00477
OG0008123	ORYLA05247, ORYLA01036	DROME17222, DROME17223, DROME17224
OG0008125	ORYLA01480	DROME00652
OG0008127	ORYLA01046	DROME20959
OG0008136	ORYLA19591	DROME09512
OG0008143	ORYLA03906	DROME15175
OG0008151	ORYLA05074, ORYLA18162	DROME09619, DROME09620
OG0008201	ORYLA13729	DROME14121
OG0008202	ORYLA04116	DROME21810
OG0008203	ORYLA03875	DROME06351
OG0008205	ORYLA18021	DROME18014
OG0008215	ORYLA04043	DROME06606
OG0008219	ORYLA09090	DROME09623
OG0008220	ORYLA06227	DROME11266
OG0008224	ORYLA04620	DROME06232
OG0008229	ORYLA02924	DROME21747
OG0008230	ORYLA07487	DROME04392
OG0008232	ORYLA04395	DROME01932
OG0008236	ORYLA05655	DROME21584
OG0008238	ORYLA05797	DROME14135
OG0008240	ORYLA16537	DROME03015
OG0008243	ORYLA18949	DROME17525
OG0008246	ORYLA16107	DROME11496, DROME02594
OG0008249	ORYLA18849	DROME19019
OG0008250	ORYLA13196	DROME02536
OG0008254	ORYLA02035	DROME21984
OG0008256	ORYLA11972	DROME14092, DROME14091
OG0008257	ORYLA09315, ORYLA10211	DROME00630
OG0008258	ORYLA18362	DROME16701
OG0008261	ORYLA03146	DROME00578
OG0008262	ORYLA19581	DROME11696
OG0008263	ORYLA01421	DROME00718
OG0008264	ORYLA02386	DROME13492
OG0008267	ORYLA19521	DROME10683
OG0008268	ORYLA02726	DROME08337
OG0008269	ORYLA09441	DROME17491
OG0008271	ORYLA13476	DROME06996
OG0008273	ORYLA07469	DROME00516
OG0008278	ORYLA17274	DROME21695
OG0008281	ORYLA01101	DROME14998
OG0008283	ORYLA17263	DROME20884
OG0008288	ORYLA16138	DROME19471
OG0008293	ORYLA15238	DROME09142
OG0008295	ORYLA18589	DROME02099, DROME09306
OG0008297	ORYLA02603	DROME21432
OG0008298	ORYLA15382	DROME02895
OG0008304	ORYLA09646	DROME09856
OG0008305	ORYLA09360	DROME01621
OG0008307	ORYLA10871	DROME12835
OG0008308	ORYLA08667	DROME14838
OG0008312	ORYLA16747	DROME02035
OG0008313	ORYLA19696	DROME18135
OG0008315	ORYLA16373	DROME17780
OG0008317	ORYLA02596	DROME08354
OG0008318	ORYLA10744	DROME03856, DROME03855
OG0008319	ORYLA20233	DROME01120
OG0008320	ORYLA03952	DROME16494
OG0008323	ORYLA00406	DROME15781
OG0008325	ORYLA14545	DROME03626
OG0008327	ORYLA07283	DROME21746
OG0008333	ORYLA03529	DROME20894
OG0008335	ORYLA13152	DROME12715, DROME18818
OG0008336	ORYLA14585	DROME07914
OG0008339	ORYLA18585	DROME15405
OG0008341	ORYLA08675	DROME15491
OG0008343	ORYLA02190	DROME05923
OG0008345	ORYLA18966	DROME14820
OG0008346	ORYLA10815	DROME04695
OG0008351	ORYLA13395	DROME01247
OG0008353	ORYLA14567	DROME16354
OG0008355	ORYLA04748	DROME11930
OG0008357	ORYLA14896	DROME00228
OG0008358	ORYLA15281	DROME14176, DROME14175, DROME14177
OG0008359	ORYLA13805	DROME02002
OG0008363	ORYLA19921	DROME09820
OG0008364	ORYLA07390, ORYLA20459	DROME14632
OG0008369	ORYLA03253	DROME01004, DROME18984
OG0008373	ORYLA14615	DROME07396
OG0008377	ORYLA09704	DROME15639, DROME15638, DROME15637
OG0008379	ORYLA13142, ORYLA06384	DROME18342
OG0008380	ORYLA11845	DROME20197
OG0008383	ORYLA20236	DROME00341
OG0008387	ORYLA03864	DROME07820
OG0008388	ORYLA11439	DROME15477
OG0008391	ORYLA13072	DROME01463
OG0008392	ORYLA16975	DROME08319
OG0008400	ORYLA19826	DROME09510
OG0008401	ORYLA14490	DROME09509, DROME09508
OG0008402	ORYLA05140	DROME00416
OG0008403	ORYLA05967	DROME07792
OG0008404	ORYLA02432	DROME00855
OG0008410	ORYLA09300	DROME09023
OG0008412	ORYLA18891	DROME08805
OG0008415	ORYLA12779	DROME14546
OG0008416	ORYLA10737	DROME04988, DROME04987
OG0008418	ORYLA20106, ORYLA20107	DROME02335
OG0008422	ORYLA07379	DROME13691
OG0008427	ORYLA11519	DROME09186
OG0008443	ORYLA18980, ORYLA18981	DROME20246
OG0008509	ORYLA15385, ORYLA20130	DROME01326
OG0008516	ORYLA10547	DROME15972
OG0008522	ORYLA17393, ORYLA02373	DROME17936
OG0008528	ORYLA03305	DROME04176
OG0008533	ORYLA11615	DROME00226
OG0008534	ORYLA14842	DROME06269
OG0008538	ORYLA04456	DROME00792
OG0008539	ORYLA20010	DROME17009
OG0008540	ORYLA01617	DROME13108
OG0008542	ORYLA13618	DROME07458
OG0008544	ORYLA17358	DROME04324
OG0008546	ORYLA01722	DROME15569
OG0008555	ORYLA05134	DROME11395, DROME11394
OG0008561	ORYLA03251	DROME12139
OG0008562	ORYLA11935	DROME14061
OG0008563	ORYLA17890	DROME03604
