Orthogroup	ORYLA	STRPU_ok
OG0006092	ORYLA18231	STRPU_08624
OG0006095	ORYLA00577	STRPU_19701, STRPU_19615
OG0006096	ORYLA02341	STRPU_15273
OG0006097	ORYLA08979	STRPU_24842
OG0006098	ORYLA08847	STRPU_26067
OG0006100	ORYLA15271	STRPU_25855
OG0006102	ORYLA13664, ORYLA14108	STRPU_27044
OG0006103	ORYLA11324	STRPU_17544
OG0006104	ORYLA19385	STRPU_09062
OG0006106	ORYLA08883, ORYLA08882	STRPU_18581, STRPU_18628
OG0006107	ORYLA14542	STRPU_11721
OG0006108	ORYLA05895	STRPU_19962, STRPU_01193
OG0006110	ORYLA14511, ORYLA14510	STRPU_03981, STRPU_11061
OG0006111	ORYLA04074, ORYLA03212	STRPU_05034, STRPU_05107
OG0006112	ORYLA15289	STRPU_25281
OG0006113	ORYLA07029	STRPU_26203
OG0006114	ORYLA15533	STRPU_10300
OG0006115	ORYLA11548	STRPU_17330, STRPU_17321
OG0006117	ORYLA00077	STRPU_09000
OG0006118	ORYLA05452	STRPU_25479
OG0006119	ORYLA20488	STRPU_10196
OG0006120	ORYLA10724	STRPU_10344
OG0006121	ORYLA19436	STRPU_09824
OG0006122	ORYLA08367	STRPU_09227, STRPU_02191
OG0006123	ORYLA20495	STRPU_09425, STRPU_09424, STRPU_01535
OG0006124	ORYLA11506	STRPU_17749
OG0006125	ORYLA09691	STRPU_21202
OG0006126	ORYLA16568	STRPU_19506
OG0006127	ORYLA15251	STRPU_25576
OG0006128	ORYLA15261	STRPU_25302
OG0006129	ORYLA00354	STRPU_26715
OG0006130	ORYLA14031	STRPU_12586
OG0006131	ORYLA16375, ORYLA07912	STRPU_14598
OG0006132	ORYLA05048	STRPU_09840
OG0006133	ORYLA12772	STRPU_13783
OG0006134	ORYLA05638	STRPU_26266
OG0006136	ORYLA09430	STRPU_24568
OG0006137	ORYLA02042	STRPU_15050
OG0006138	ORYLA04799	STRPU_20639
OG0006139	ORYLA14759, ORYLA11225, ORYLA14056, ORYLA13732	STRPU_23346
OG0006140	ORYLA15551	STRPU_11468
OG0006141	ORYLA12129	STRPU_27062
OG0006144	ORYLA07543	STRPU_21054
OG0006145	ORYLA20229	STRPU_11062
OG0006146	ORYLA05029	STRPU_04626, STRPU_04648
OG0006148	ORYLA02358	STRPU_01124, STRPU_18323
OG0006149	ORYLA10488	STRPU_21724, STRPU_21659
OG0006151	ORYLA14513	STRPU_10777
OG0006152	ORYLA11733	STRPU_07362
OG0006153	ORYLA20426	STRPU_05160, STRPU_05081
OG0006155	ORYLA06089	STRPU_22606
OG0006156	ORYLA00926	STRPU_06250
OG0006158	ORYLA10442	STRPU_21452
OG0006159	ORYLA19153	STRPU_23270
OG0006160	ORYLA19637	STRPU_22733
OG0006161	ORYLA01833, ORYLA05612	STRPU_22151
OG0006162	ORYLA13159	STRPU_01133
OG0006163	ORYLA14800, ORYLA12332	STRPU_22105
OG0006164	ORYLA19800	STRPU_25715, STRPU_25697
OG0006165	ORYLA20003	STRPU_26156
OG0006167	ORYLA07176, ORYLA00415	STRPU_10405
OG0006168	ORYLA16569	STRPU_19350
OG0006169	ORYLA04271	STRPU_05382
OG0006170	ORYLA09909	STRPU_22480, STRPU_22456
OG0006171	ORYLA02054	STRPU_20534
OG0006172	ORYLA10481	STRPU_21502, STRPU_21492
OG0006174	ORYLA17661, ORYLA02384, ORYLA12208	STRPU_27051
OG0006176	ORYLA10315	STRPU_15757
OG0006177	ORYLA12090	STRPU_16507
OG0006178	ORYLA04504	STRPU_09695, STRPU_09738
OG0006179	ORYLA03657	STRPU_17636, STRPU_02283
OG0006180	ORYLA06973	STRPU_25318
OG0006181	ORYLA03672	STRPU_21607
OG0006182	ORYLA08344	STRPU_19244, STRPU_01947, STRPU_22788, STRPU_19243
OG0006183	ORYLA16825	STRPU_08323
OG0006184	ORYLA00792	STRPU_00980, STRPU_08837, STRPU_00979
OG0006185	ORYLA06316	STRPU_07916, STRPU_07945
OG0006186	ORYLA13046	STRPU_17796
OG0006187	ORYLA18889	STRPU_26431
OG0006188	ORYLA20449	STRPU_18817
OG0006189	ORYLA17086, ORYLA00060	STRPU_08831, STRPU_08835
OG0006190	ORYLA01121	STRPU_26861
OG0006191	ORYLA17482	STRPU_27211, STRPU_27195
OG0006192	ORYLA04658	STRPU_13558
OG0006193	ORYLA12955	STRPU_24910, STRPU_00135
OG0006194	ORYLA00610	STRPU_02057, STRPU_09084
OG0006195	ORYLA17204	STRPU_15506
OG0006196	ORYLA03362	STRPU_06766
OG0006198	ORYLA05262	STRPU_09299
OG0006199	ORYLA07760	STRPU_18385
OG0006200	ORYLA00176	STRPU_04371
OG0006201	ORYLA17887, ORYLA16831, ORYLA16832	STRPU_15491
OG0006202	ORYLA06744	STRPU_26076
OG0006203	ORYLA04805	STRPU_12445, STRPU_20773, STRPU_20771
OG0006204	ORYLA07934	STRPU_14341
OG0006205	ORYLA19412	STRPU_14259
OG0006206	ORYLA11658, ORYLA10666, ORYLA11666	STRPU_20862, STRPU_20898
OG0006207	ORYLA03254	STRPU_15420
OG0006208	ORYLA03811, ORYLA13086	STRPU_27004
OG0006209	ORYLA18078	STRPU_27174
OG0006210	ORYLA02264	STRPU_25590
OG0006211	ORYLA16185	STRPU_23101
OG0006214	ORYLA11041	STRPU_01311, STRPU_11636
OG0006216	ORYLA19823	STRPU_08291
OG0006217	ORYLA13873, ORYLA13874	STRPU_00330, STRPU_10993
OG0006219	ORYLA13291	STRPU_06868
OG0006220	ORYLA18843	STRPU_22264
OG0006221	ORYLA05707, ORYLA16392, ORYLA07903	STRPU_22085
OG0006223	ORYLA10674	STRPU_09883
OG0006224	ORYLA15635	STRPU_10868
OG0006225	ORYLA00226	STRPU_20911, STRPU_20910
OG0006226	ORYLA02359	STRPU_00415, STRPU_19272
OG0006227	ORYLA17980	STRPU_09462
OG0006228	ORYLA16946, ORYLA20325	STRPU_12262
OG0006229	ORYLA00480	STRPU_05866
OG0006230	ORYLA20084	STRPU_23107, STRPU_23110
OG0006231	ORYLA08845	STRPU_24403
OG0006232	ORYLA19680	STRPU_13820
OG0006233	ORYLA13531	STRPU_13467
OG0006234	ORYLA13453	STRPU_01742, STRPU_16772
OG0006235	ORYLA14597	STRPU_01370, STRPU_11572
OG0006237	ORYLA15408	STRPU_10564
OG0006240	ORYLA20183	STRPU_19611, STRPU_19704
OG0006242	ORYLA00598, ORYLA00599	STRPU_08446
OG0006243	ORYLA14098	STRPU_27273, STRPU_27257, STRPU_27274
OG0006244	ORYLA02710	STRPU_00436, STRPU_14193
OG0006245	ORYLA08633	STRPU_13947
OG0006246	ORYLA02819	STRPU_27021
OG0006247	ORYLA14475	STRPU_27023
OG0006249	ORYLA07428	STRPU_06207, STRPU_06179
OG0006250	ORYLA01481	STRPU_10406
OG0006251	ORYLA03699	STRPU_14982, STRPU_14951
OG0006252	ORYLA05842	STRPU_11094
OG0006253	ORYLA12949	STRPU_06180, STRPU_06208
OG0006254	ORYLA01467	STRPU_16653
OG0006255	ORYLA04827	STRPU_09306
OG0006256	ORYLA09128	STRPU_03708
OG0006257	ORYLA05204	STRPU_21221
OG0006258	ORYLA02984	STRPU_22243
OG0006259	ORYLA13353	STRPU_24286
OG0006260	ORYLA18938	STRPU_23807, STRPU_23840
OG0006261	ORYLA11026, ORYLA14160	STRPU_23637, STRPU_23663
OG0006262	ORYLA15136, ORYLA05395, ORYLA01853	STRPU_26187, STRPU_26186
OG0006263	ORYLA09051	STRPU_26005
OG0006264	ORYLA17584	STRPU_16839
OG0006265	ORYLA09470	STRPU_25030
OG0006266	ORYLA12795	STRPU_19599
OG0006267	ORYLA02355	STRPU_00713
OG0006268	ORYLA16048	STRPU_22660
OG0006270	ORYLA02562, ORYLA02561	STRPU_20068
OG0006271	ORYLA08585	STRPU_18098, STRPU_01786
OG0006272	ORYLA17653, ORYLA02479, ORYLA07311	STRPU_13152, STRPU_13173
OG0006273	ORYLA06300	STRPU_26237
OG0006275	ORYLA10683	STRPU_12142, STRPU_12107
OG0006277	ORYLA03972, ORYLA03476	STRPU_14370
OG0006278	ORYLA06895, ORYLA16134	STRPU_14888
OG0006279	ORYLA09965	STRPU_16950, STRPU_02016
OG0006280	ORYLA11567	STRPU_20964
OG0006281	ORYLA20123	STRPU_11014, STRPU_00353
OG0006282	ORYLA13164	STRPU_01932, STRPU_22773
OG0006283	ORYLA09291	STRPU_22252
OG0006284	ORYLA09690	STRPU_21728, STRPU_21666
OG0006286	ORYLA07043	STRPU_16014
OG0006287	ORYLA04687	STRPU_21397
OG0006288	ORYLA10709	STRPU_14900
OG0006289	ORYLA14057, ORYLA16007	STRPU_22296
OG0006290	ORYLA16144	STRPU_10553
OG0006291	ORYLA13632	STRPU_20014
OG0006292	ORYLA19865	STRPU_26178
OG0006294	ORYLA11427	STRPU_21748, STRPU_21683
OG0006295	ORYLA20007	STRPU_14216
OG0006296	ORYLA11079	STRPU_22009
OG0006297	ORYLA13740	STRPU_22310, STRPU_22329
OG0006298	ORYLA16187	STRPU_25124
OG0006299	ORYLA10630, ORYLA02251, ORYLA11710	STRPU_18039
OG0006301	ORYLA10259	STRPU_21245
OG0006302	ORYLA12680, ORYLA14790	STRPU_27009
OG0006303	ORYLA19425, ORYLA05900	STRPU_01681, STRPU_02684
OG0006304	ORYLA10170, ORYLA11894	STRPU_21283
OG0006305	ORYLA00895, ORYLA00418	STRPU_09519
OG0006306	ORYLA05428	STRPU_15639
OG0006307	ORYLA17332	STRPU_18934, STRPU_18863
OG0006309	ORYLA11286	STRPU_12063, STRPU_01235
OG0006311	ORYLA14691	STRPU_11654
OG0006312	ORYLA19224	STRPU_23848, STRPU_23814
OG0006313	ORYLA18940	STRPU_07370
OG0006314	ORYLA09968	STRPU_23080, STRPU_00665
OG0006315	ORYLA04829	STRPU_21474
OG0006317	ORYLA05717	STRPU_10725
OG0006318	ORYLA08694	STRPU_18034
OG0006320	ORYLA15063	STRPU_22674
OG0006321	ORYLA12059	STRPU_25993
OG0006322	ORYLA20137	STRPU_00885, STRPU_23011
OG0006323	ORYLA08641	STRPU_05565, STRPU_05622
OG0006324	ORYLA07027	STRPU_26127
OG0006326	ORYLA06678	STRPU_01188, STRPU_19957
OG0006327	ORYLA19841	STRPU_23568
OG0006328	ORYLA02179, ORYLA02180	STRPU_07872
OG0006329	ORYLA17793	STRPU_10024
OG0006330	ORYLA12144	STRPU_26973
OG0006331	ORYLA03044	STRPU_20670
OG0006332	ORYLA12489	STRPU_12324, STRPU_10717
OG0006333	ORYLA09732, ORYLA10226	STRPU_17334
OG0006334	ORYLA00853	STRPU_19104
OG0006335	ORYLA13756	STRPU_23723
OG0006338	ORYLA07080, ORYLA13064	STRPU_18386
OG0006339	ORYLA02765	STRPU_15481
OG0006340	ORYLA05277	STRPU_04236, STRPU_04198
OG0006341	ORYLA17094	STRPU_18283, STRPU_01173
OG0006343	ORYLA00514	STRPU_05776, STRPU_05315
OG0006344	ORYLA09235, ORYLA07107	STRPU_22520
OG0006345	ORYLA06394	STRPU_24011
OG0006346	ORYLA03560	STRPU_03986
OG0006347	ORYLA08655	STRPU_13365, STRPU_13385
OG0006348	ORYLA17683	STRPU_16050, STRPU_16039
OG0006350	ORYLA05826	STRPU_08881, STRPU_00940
OG0006351	ORYLA09454	STRPU_05847
OG0006352	ORYLA00408, ORYLA01498	STRPU_05719, STRPU_05712
OG0006353	ORYLA03383	STRPU_21115
OG0006354	ORYLA17693	STRPU_09765, STRPU_09721
OG0006355	ORYLA14059	STRPU_22379
OG0006356	ORYLA04352	STRPU_14596
OG0006357	ORYLA13109	STRPU_10912, STRPU_10702
OG0006359	ORYLA06276	STRPU_19635, STRPU_19681
OG0006360	ORYLA11287	STRPU_11561
OG0006361	ORYLA15180	STRPU_26003
OG0006362	ORYLA05430	STRPU_18132
OG0006363	ORYLA04345	STRPU_09319
OG0006364	ORYLA17402, ORYLA17403	STRPU_23794
OG0006365	ORYLA07547	STRPU_05270, STRPU_05254
OG0006366	ORYLA03615	STRPU_21760, STRPU_21695, STRPU_21696, STRPU_21761
OG0006367	ORYLA10820	STRPU_07291, STRPU_07275
OG0006368	ORYLA07849	STRPU_13584, STRPU_01602
OG0006370	ORYLA09199	STRPU_19241
OG0006372	ORYLA10156	STRPU_17261
OG0006375	ORYLA07773	STRPU_01472, STRPU_08700
OG0006376	ORYLA18136	STRPU_19494
OG0006377	ORYLA02527	STRPU_26959
OG0006379	ORYLA02129	STRPU_21808
OG0006380	ORYLA01349	STRPU_05753
OG0006381	ORYLA11043, ORYLA15094	STRPU_22693
OG0006382	ORYLA10097, ORYLA10098	STRPU_21384
OG0006383	ORYLA04517	STRPU_03091
OG0006384	ORYLA17068	STRPU_11959, STRPU_01620
OG0006386	ORYLA19015	STRPU_11720
OG0006387	ORYLA10627	STRPU_17511
OG0006388	ORYLA16292, ORYLA00766	STRPU_08530
OG0006389	ORYLA12499	STRPU_17172, STRPU_17167
OG0006390	ORYLA19642	STRPU_21914
OG0006391	ORYLA03666	STRPU_16884
OG0006392	ORYLA09388	STRPU_17229
OG0006393	ORYLA00411, ORYLA13211	STRPU_27287
OG0006394	ORYLA00283	STRPU_09231, STRPU_02196
OG0006395	ORYLA19863	STRPU_07573
OG0006396	ORYLA17433	STRPU_19134
OG0006399	ORYLA17610	STRPU_14310
OG0006401	ORYLA08618, ORYLA18378	STRPU_14011
OG0006402	ORYLA00429	STRPU_16542, STRPU_16564
OG0006405	ORYLA01525, ORYLA14866	STRPU_11573, STRPU_01369
OG0006407	ORYLA05579	STRPU_03639, STRPU_03657
OG0006408	ORYLA11884, ORYLA11885	STRPU_21447
OG0006414	ORYLA02371, ORYLA14953, ORYLA14955, ORYLA17953, ORYLA19069	STRPU_27415
OG0006442	ORYLA13339	STRPU_25425
OG0006443	ORYLA04866	STRPU_03428
OG0006446	ORYLA18017	STRPU_20195
OG0006447	ORYLA18018	STRPU_19468
OG0006448	ORYLA06428, ORYLA06429	STRPU_13247
OG0006449	ORYLA02199	STRPU_24008
OG0006452	ORYLA14233	STRPU_23318
OG0006454	ORYLA04312	STRPU_14766, STRPU_02558
OG0006456	ORYLA01861	STRPU_12981
OG0006457	ORYLA14262	STRPU_18652
OG0006459	ORYLA14803	STRPU_26656
OG0006460	ORYLA04920	STRPU_20721
OG0006461	ORYLA15523	STRPU_22710, STRPU_00693
OG0006462	ORYLA07799	STRPU_09115, STRPU_02084
OG0006463	ORYLA14103	STRPU_26991
OG0006464	ORYLA13278	STRPU_06886
OG0006465	ORYLA00104	STRPU_21220
OG0006467	ORYLA12385	STRPU_25722
OG0006468	ORYLA19099	STRPU_25336, STRPU_25337, STRPU_25338
OG0006469	ORYLA00255	STRPU_08991
OG0006470	ORYLA00368	STRPU_09449, STRPU_01513
OG0006471	ORYLA19660	STRPU_22946
OG0006472	ORYLA07638	STRPU_06355
OG0006474	ORYLA17369	STRPU_14515
OG0006475	ORYLA09150	STRPU_02451, STRPU_13611
OG0006476	ORYLA04028	STRPU_05356
OG0006477	ORYLA12051	STRPU_04195, STRPU_04232
OG0006478	ORYLA18550	STRPU_26958
OG0006479	ORYLA15648	STRPU_10820
OG0006480	ORYLA00896	STRPU_16289
OG0006481	ORYLA04413	STRPU_03450
OG0006482	ORYLA17211	STRPU_20632
OG0006483	ORYLA10393	STRPU_21478, STRPU_21479
OG0006485	ORYLA07384, ORYLA07383	STRPU_21413
OG0006486	ORYLA01412	STRPU_23799
OG0006487	ORYLA15532, ORYLA15531	STRPU_23585
OG0006488	ORYLA03055	STRPU_21848
OG0006490	ORYLA14766	STRPU_22719, STRPU_00703
OG0006491	ORYLA08851	STRPU_07329
OG0006492	ORYLA15208	STRPU_26169
OG0006493	ORYLA06218	STRPU_06811
OG0006494	ORYLA06580	STRPU_06616
OG0006495	ORYLA07421	STRPU_11323
OG0006496	ORYLA06776	STRPU_19486
OG0006497	ORYLA04913	STRPU_00496, STRPU_15927
OG0006498	ORYLA10742	STRPU_05287
OG0006499	ORYLA13225	STRPU_19493
OG0006500	ORYLA10496	STRPU_21059
OG0006501	ORYLA03041	STRPU_20764
OG0006502	ORYLA16801, ORYLA16800	STRPU_08339
OG0006503	ORYLA00936	STRPU_06604
OG0006505	ORYLA08906, ORYLA06614	STRPU_13908
OG0006506	ORYLA08840	STRPU_11643, STRPU_01307
OG0006507	ORYLA15791, ORYLA15790	STRPU_22570
OG0006508	ORYLA14077	STRPU_09544
OG0006509	ORYLA07227	STRPU_10367
OG0006510	ORYLA14338	STRPU_25970, STRPU_00228
OG0006511	ORYLA14129, ORYLA14130	STRPU_00229, STRPU_25971
OG0006512	ORYLA01466	STRPU_21460
OG0006513	ORYLA18476	STRPU_26297, STRPU_26271
OG0006514	ORYLA20423	STRPU_05328
OG0006515	ORYLA10705	STRPU_21616
OG0006516	ORYLA10111, ORYLA10110	STRPU_21000
OG0006517	ORYLA06301	STRPU_22079
OG0006518	ORYLA19034	STRPU_17445
OG0006519	ORYLA11456	STRPU_20703
OG0006520	ORYLA04037	STRPU_04978
OG0006523	ORYLA03670	STRPU_21580
OG0006524	ORYLA14673	STRPU_23918
OG0006525	ORYLA16237	STRPU_23588
OG0006527	ORYLA16408	STRPU_08594, STRPU_00311
OG0006528	ORYLA08757	STRPU_25024
OG0006530	ORYLA06110	STRPU_26422
OG0006532	ORYLA12770	STRPU_18757
OG0006536	ORYLA00277	STRPU_09828
OG0006537	ORYLA18614	STRPU_05666
OG0006538	ORYLA12235	STRPU_25056
OG0006540	ORYLA04334	STRPU_05939
OG0006542	ORYLA04038	STRPU_04977
OG0006543	ORYLA05121	STRPU_24071
OG0006544	ORYLA13799	STRPU_25609
OG0006545	ORYLA01750	STRPU_01501, STRPU_13748
OG0006547	ORYLA04432	STRPU_16023
OG0006549	ORYLA10840	STRPU_22378
OG0006550	ORYLA11254	STRPU_23342
OG0006551	ORYLA09374	STRPU_19779, STRPU_00791
OG0006552	ORYLA02423	STRPU_26952
OG0006553	ORYLA00553	STRPU_08086
OG0006554	ORYLA02770	STRPU_14643
OG0006555	ORYLA08557	STRPU_22013
OG0006556	ORYLA10590	STRPU_17934
OG0006557	ORYLA17641	STRPU_15383
OG0006559	ORYLA13088, ORYLA02615	STRPU_19326
OG0006560	ORYLA11992	STRPU_20993
OG0006561	ORYLA11401	STRPU_20587
OG0006562	ORYLA02977	STRPU_06844
OG0006563	ORYLA12120	STRPU_20622
OG0006564	ORYLA03066	STRPU_14809
OG0006565	ORYLA19532, ORYLA14158	STRPU_22690
OG0006566	ORYLA16816	STRPU_09269
OG0006567	ORYLA14215	STRPU_07104
OG0006568	ORYLA00111	STRPU_08066
OG0006569	ORYLA04751	STRPU_21109
OG0006570	ORYLA02088	STRPU_20410
OG0006571	ORYLA18093	STRPU_26805
OG0006573	ORYLA04375	STRPU_14878
OG0006574	ORYLA13477	STRPU_26558
OG0006577	ORYLA04095	STRPU_19110
OG0006578	ORYLA02514	STRPU_09315
OG0006579	ORYLA07356	STRPU_19335
OG0006580	ORYLA18562	STRPU_24020
OG0006581	ORYLA14939	STRPU_01609, STRPU_13590, STRPU_01610
OG0006583	ORYLA11606	STRPU_17816, STRPU_17825
OG0006584	ORYLA05604	STRPU_13851
OG0006585	ORYLA04761	STRPU_21817
OG0006586	ORYLA14580	STRPU_16079
OG0006587	ORYLA03374	STRPU_21289
OG0006588	ORYLA16204	STRPU_23525
OG0006589	ORYLA19520	STRPU_23251
OG0006590	ORYLA15302	STRPU_15244, STRPU_15188, STRPU_15243
OG0006591	ORYLA05510	STRPU_07131
OG0006592	ORYLA15483	STRPU_24085
OG0006593	ORYLA07057	STRPU_23492
OG0006594	ORYLA07714	STRPU_14656
OG0006595	ORYLA08079	STRPU_04349
OG0006597	ORYLA00971	STRPU_05370
OG0006598	ORYLA17695	STRPU_27035
OG0006599	ORYLA17550, ORYLA17318	STRPU_04862
OG0006600	ORYLA20055, ORYLA20054	STRPU_25880
OG0006601	ORYLA10284	STRPU_13192
OG0006602	ORYLA00714	STRPU_16001, STRPU_15987
OG0006603	ORYLA15058	STRPU_25457
OG0006604	ORYLA03264	STRPU_15381
OG0006605	ORYLA07521	STRPU_01316
OG0006606	ORYLA15309	STRPU_11628, STRPU_17508
OG0006607	ORYLA05978	STRPU_00854, STRPU_14066
OG0006609	ORYLA09197	STRPU_02383, STRPU_13693
OG0006610	ORYLA00548	STRPU_08550
OG0006611	ORYLA16098	STRPU_13531
OG0006612	ORYLA12921	STRPU_16771, STRPU_01741
OG0006613	ORYLA12182	STRPU_00899, STRPU_23025
OG0006614	ORYLA10829	STRPU_17418
OG0006615	ORYLA01747	STRPU_13873, STRPU_13881, STRPU_13874
OG0006616	ORYLA06592	STRPU_06882
OG0006619	ORYLA06288	STRPU_07564, STRPU_07569, STRPU_00595
OG0006620	ORYLA10618, ORYLA11720	STRPU_25068
OG0006621	ORYLA04538	STRPU_15128, STRPU_02508
OG0006622	ORYLA04282	STRPU_06660
OG0006623	ORYLA14630	STRPU_13116, STRPU_13085
OG0006624	ORYLA06131, ORYLA06132	STRPU_13857
OG0006625	ORYLA12231	STRPU_00444, STRPU_02374
OG0006626	ORYLA17629	STRPU_15047
OG0006627	ORYLA17509	STRPU_17425
OG0006628	ORYLA12154	STRPU_10460
OG0006630	ORYLA12196	STRPU_23183
OG0006631	ORYLA09701	STRPU_25117
OG0006633	ORYLA06549	STRPU_07751
OG0006634	ORYLA05221	STRPU_14676
OG0006635	ORYLA17870	STRPU_09579, STRPU_09573
OG0006636	ORYLA05802	STRPU_02074, STRPU_09103
OG0006637	ORYLA08373	STRPU_09068, STRPU_02044
OG0006640	ORYLA07344	STRPU_15081
OG0006641	ORYLA10252	STRPU_20953
OG0006642	ORYLA04894	STRPU_08420
OG0006645	ORYLA05680	STRPU_14446, STRPU_14429
OG0006646	ORYLA12692, ORYLA12691	STRPU_26576
OG0006647	ORYLA06525	STRPU_25982, STRPU_25981, STRPU_25980
OG0006648	ORYLA20356	STRPU_17476, STRPU_17460
OG0006649	ORYLA16663	STRPU_21293
OG0006650	ORYLA15299	STRPU_05409
OG0006651	ORYLA04105	STRPU_17251
OG0006653	ORYLA06299	STRPU_25531
OG0006654	ORYLA11524	STRPU_17381
OG0006655	ORYLA17342	STRPU_26342
OG0006657	ORYLA17971	STRPU_15484
OG0006658	ORYLA11434	STRPU_07917, STRPU_07946
OG0006660	ORYLA13850	STRPU_22389
OG0006661	ORYLA04185	STRPU_06601
OG0006662	ORYLA14512	STRPU_03424
OG0006663	ORYLA03621	STRPU_14390
OG0006664	ORYLA09332	STRPU_20210
OG0006666	ORYLA20165	STRPU_22001
OG0006667	ORYLA06327	STRPU_23811, STRPU_03706, STRPU_23845
OG0006668	ORYLA08545	STRPU_05689
OG0006669	ORYLA02526	STRPU_18180
OG0006671	ORYLA18969	STRPU_10970, STRPU_11401, STRPU_11402
OG0006672	ORYLA10362	STRPU_21262
OG0006673	ORYLA17788	STRPU_10186
OG0006675	ORYLA11228	STRPU_09507
OG0006676	ORYLA19082, ORYLA20332, ORYLA20330	STRPU_23124, STRPU_23127
OG0006677	ORYLA05809	STRPU_06954, STRPU_08321
OG0006678	ORYLA16789	STRPU_08345
OG0006679	ORYLA07862	STRPU_09874
OG0006680	ORYLA13976	STRPU_15636
OG0006681	ORYLA11715	STRPU_16624
OG0006683	ORYLA15512	STRPU_10523
OG0006684	ORYLA11012	STRPU_23507
OG0006685	ORYLA11878, ORYLA08944	STRPU_07043, STRPU_08069
OG0006686	ORYLA18912	STRPU_20136
OG0006687	ORYLA05969	STRPU_17488
OG0006688	ORYLA07474	STRPU_25259
OG0006689	ORYLA14988	STRPU_26811
OG0006690	ORYLA15449	STRPU_23730
OG0006692	ORYLA18541	STRPU_24141
OG0006693	ORYLA00439	STRPU_04135
OG0006694	ORYLA11331	STRPU_17221
OG0006695	ORYLA03032	STRPU_20663
OG0006696	ORYLA04969, ORYLA10116	STRPU_22669
OG0006697	ORYLA08123, ORYLA04932	STRPU_10226
OG0006698	ORYLA05714	STRPU_25630
OG0006702	ORYLA01940	STRPU_08072
OG0006703	ORYLA09239	STRPU_07739
OG0006705	ORYLA13053	STRPU_10965
OG0006706	ORYLA06274	STRPU_19558
OG0006707	ORYLA15902	STRPU_00777, STRPU_19793
OG0006708	ORYLA06046	STRPU_26392
OG0006709	ORYLA09857	STRPU_13686, STRPU_02389
OG0006710	ORYLA07507	STRPU_26369
OG0006711	ORYLA12230	STRPU_17666, STRPU_02255
OG0006712	ORYLA16175	STRPU_25296
OG0006713	ORYLA10516, ORYLA11956	STRPU_21001
OG0006714	ORYLA03957, ORYLA01323	STRPU_09756, STRPU_09712
OG0006715	ORYLA16203	STRPU_22299
OG0006716	ORYLA07108	STRPU_12323, STRPU_10718
OG0006717	ORYLA01078	STRPU_21004
OG0006718	ORYLA05056	STRPU_09616
OG0006719	ORYLA00231	STRPU_08647
OG0006720	ORYLA13526	STRPU_16064
OG0006721	ORYLA06875	STRPU_26848
OG0006722	ORYLA19383	STRPU_18749
OG0006723	ORYLA15389	STRPU_25900
OG0006724	ORYLA18498	STRPU_10675, STRPU_00564
OG0006725	ORYLA13855	STRPU_23338
OG0006726	ORYLA18866	STRPU_07687, STRPU_07700
OG0006727	ORYLA11933	STRPU_17833
OG0006728	ORYLA05670	STRPU_02468, STRPU_13597
OG0006729	ORYLA17444	STRPU_18897
OG0006730	ORYLA15663	STRPU_11531
OG0006731	ORYLA05562	STRPU_23901
OG0006732	ORYLA18287	STRPU_22092
OG0006733	ORYLA01038	STRPU_21005
OG0006734	ORYLA19310	STRPU_15759, STRPU_20707
OG0006735	ORYLA14353	STRPU_22010
OG0006737	ORYLA08275	STRPU_26074
OG0006738	ORYLA19668	STRPU_13647
OG0006739	ORYLA19509	STRPU_09891
OG0006741	ORYLA14536	STRPU_22289
OG0006742	ORYLA01030, ORYLA00302	STRPU_05005
OG0006743	ORYLA15287	STRPU_22847
OG0006744	ORYLA10819	STRPU_19434, STRPU_19428
OG0006745	ORYLA13304	STRPU_11060
OG0006748	ORYLA06901	STRPU_00148, STRPU_02912, STRPU_02911
OG0006749	ORYLA16853	STRPU_05015, STRPU_05016
OG0006750	ORYLA11676	STRPU_24309
OG0006752	ORYLA04133	STRPU_03141
OG0006753	ORYLA10479	STRPU_21351
OG0006754	ORYLA05668, ORYLA19170	STRPU_25256
OG0006755	ORYLA08778	STRPU_05751
OG0006757	ORYLA05170	STRPU_21092
OG0006759	ORYLA11258	STRPU_23476, STRPU_08369
OG0006760	ORYLA13106, ORYLA13107	STRPU_19230
OG0006761	ORYLA00833	STRPU_05907, STRPU_05908
OG0006762	ORYLA08143, ORYLA05165	STRPU_21058
OG0006764	ORYLA01520	STRPU_05646
OG0006765	ORYLA12661	STRPU_26318
OG0006766	ORYLA04462	STRPU_06955, STRPU_06937
OG0006768	ORYLA05533	STRPU_02902
OG0006769	ORYLA19703	STRPU_12966
OG0006770	ORYLA12620	STRPU_27293
OG0006772	ORYLA00394	STRPU_09775, STRPU_09732
OG0006775	ORYLA07771	STRPU_08762, STRPU_01401
OG0006776	ORYLA16494	STRPU_02465, STRPU_13600
OG0006777	ORYLA12364	STRPU_21177
OG0006780	ORYLA10161	STRPU_20877, STRPU_20840
OG0006791	ORYLA01324	STRPU_09881
OG0006826	ORYLA07190	STRPU_05449
OG0006827	ORYLA19112	STRPU_19224
OG0006828	ORYLA19553	STRPU_27026
OG0006829	ORYLA20486	STRPU_09872
OG0006830	ORYLA04099	STRPU_15278
OG0006831	ORYLA05295	STRPU_09873
OG0006832	ORYLA10081	STRPU_20777
OG0006833	ORYLA12166	STRPU_26024
OG0006837	ORYLA03273	STRPU_02920
OG0006838	ORYLA16929	STRPU_08275
