Orthogroup	ORYLA	APOSC_ok
OG0006375	ORYLA07773	APOSC_05177
OG0006376	ORYLA18136	APOSC_08625
OG0006377	ORYLA02527	APOSC_05358
OG0006379	ORYLA02129	APOSC_27898
OG0006380	ORYLA01349	APOSC_28690
OG0006381	ORYLA11043, ORYLA15094	APOSC_07173
OG0006382	ORYLA10097, ORYLA10098	APOSC_07977
OG0006383	ORYLA04517	APOSC_28852
OG0006384	ORYLA17068	APOSC_00707
OG0006386	ORYLA19015	APOSC_07212
OG0006388	ORYLA16292, ORYLA00766	APOSC_17676
OG0006389	ORYLA12499	APOSC_03797
OG0006390	ORYLA19642	APOSC_03325
OG0006391	ORYLA03666	APOSC_09539
OG0006392	ORYLA09388	APOSC_00974
OG0006393	ORYLA00411, ORYLA13211	APOSC_04034
OG0006394	ORYLA00283	APOSC_10095
OG0006395	ORYLA19863	APOSC_21447
OG0006396	ORYLA17433	APOSC_23836
OG0006399	ORYLA17610	APOSC_08943
OG0006401	ORYLA08618, ORYLA18378	APOSC_10571
OG0006402	ORYLA00429	APOSC_15840
OG0006404	ORYLA14845	APOSC_00229
OG0006405	ORYLA01525, ORYLA14866	APOSC_00520
OG0006407	ORYLA05579	APOSC_09135
OG0006408	ORYLA11884, ORYLA11885	APOSC_19771
OG0006442	ORYLA13339	APOSC_16841
OG0006443	ORYLA04866	APOSC_25767
OG0006446	ORYLA18017	APOSC_21886, APOSC_21887
OG0006447	ORYLA18018	APOSC_15689
OG0006448	ORYLA06428, ORYLA06429	APOSC_02936
OG0006449	ORYLA02199	APOSC_19909, APOSC_19908
OG0006452	ORYLA14233	APOSC_15838
OG0006454	ORYLA04312	APOSC_28104
OG0006456	ORYLA01861	APOSC_07276
OG0006457	ORYLA14262	APOSC_22597
OG0006459	ORYLA14803	APOSC_25637
OG0006460	ORYLA04920	APOSC_21182
OG0006461	ORYLA15523	APOSC_16902, APOSC_16903
OG0006463	ORYLA14103	APOSC_17852
OG0006464	ORYLA13278	APOSC_09006
OG0006465	ORYLA00104	APOSC_06897
OG0006467	ORYLA12385	APOSC_24310, APOSC_24309
OG0006468	ORYLA19099	APOSC_24678
OG0006469	ORYLA00255	APOSC_18314, APOSC_18315
OG0006470	ORYLA00368	APOSC_18031
OG0006471	ORYLA19660	APOSC_08459, APOSC_06162
OG0006472	ORYLA07638	APOSC_14649
OG0006474	ORYLA17369	APOSC_26113
OG0006475	ORYLA09150	APOSC_05034
OG0006476	ORYLA04028	APOSC_08315
OG0006477	ORYLA12051	APOSC_20898, APOSC_11124, APOSC_27052, APOSC_13712, APOSC_11125
OG0006479	ORYLA15648	APOSC_10681
OG0006480	ORYLA00896	APOSC_03945
OG0006481	ORYLA04413	APOSC_03150
OG0006482	ORYLA17211	APOSC_21043
OG0006483	ORYLA10393	APOSC_06154
OG0006485	ORYLA07384, ORYLA07383	APOSC_08620
OG0006486	ORYLA01412	APOSC_15012
OG0006487	ORYLA15532, ORYLA15531	APOSC_19270
OG0006488	ORYLA03055	APOSC_12358
OG0006490	ORYLA14766	APOSC_24017
OG0006491	ORYLA08851	APOSC_01687, APOSC_01688
OG0006492	ORYLA15208	APOSC_26486
OG0006493	ORYLA06218	APOSC_27613, APOSC_27614
OG0006494	ORYLA06580	APOSC_07778
OG0006495	ORYLA07421	APOSC_07380
OG0006496	ORYLA06776	APOSC_20816
OG0006497	ORYLA04913	APOSC_08623
OG0006498	ORYLA10742	APOSC_19797, APOSC_19796
OG0006499	ORYLA13225	APOSC_10389
OG0006500	ORYLA10496	APOSC_03098
OG0006501	ORYLA03041	APOSC_00765
OG0006502	ORYLA16801, ORYLA16800	APOSC_00883
OG0006503	ORYLA00936	APOSC_27770
OG0006505	ORYLA08906, ORYLA06614	APOSC_20445
OG0006506	ORYLA08840	APOSC_03691
OG0006507	ORYLA15791, ORYLA15790	APOSC_16527
OG0006508	ORYLA14077	APOSC_20054
OG0006509	ORYLA07227	APOSC_22187
OG0006510	ORYLA14338	APOSC_01079
OG0006511	ORYLA14129, ORYLA14130	APOSC_18848
OG0006512	ORYLA01466	APOSC_27881
OG0006513	ORYLA18476	APOSC_27513
OG0006514	ORYLA20423	APOSC_05533
OG0006515	ORYLA10705	APOSC_16228, APOSC_16229
OG0006516	ORYLA10111, ORYLA10110	APOSC_03896
OG0006517	ORYLA06301	APOSC_09680
OG0006518	ORYLA19034	APOSC_02599, APOSC_02598
OG0006519	ORYLA11456	APOSC_12765
OG0006520	ORYLA04037	APOSC_12169
OG0006523	ORYLA03670	APOSC_06060
OG0006524	ORYLA14673	APOSC_17843
OG0006525	ORYLA16237	APOSC_25884
OG0006526	ORYLA19079	APOSC_01306
OG0006527	ORYLA16408	APOSC_15642
OG0006528	ORYLA08757	APOSC_05534
OG0006530	ORYLA06110	APOSC_08727, APOSC_08726
OG0006532	ORYLA12770	APOSC_03775
OG0006536	ORYLA00277	APOSC_01707
OG0006537	ORYLA18614	APOSC_27228, APOSC_27227
OG0006538	ORYLA12235	APOSC_00849
OG0006540	ORYLA04334	APOSC_23072
OG0006542	ORYLA04038	APOSC_24422
OG0006543	ORYLA05121	APOSC_13261
OG0006544	ORYLA13799	APOSC_04216
OG0006545	ORYLA01750	APOSC_13229
OG0006547	ORYLA04432	APOSC_12567, APOSC_12568, APOSC_12569
OG0006549	ORYLA10840	APOSC_12936
OG0006550	ORYLA11254	APOSC_07594
OG0006551	ORYLA09374	APOSC_07615
OG0006552	ORYLA02423	APOSC_20548, APOSC_11862
OG0006553	ORYLA00553	APOSC_01403
OG0006554	ORYLA02770	APOSC_03164
OG0006555	ORYLA08557	APOSC_11232, APOSC_01108, APOSC_01891, APOSC_01892
OG0006556	ORYLA10590	APOSC_06362
OG0006557	ORYLA17641	APOSC_21049
OG0006559	ORYLA13088, ORYLA02615	APOSC_04167
OG0006560	ORYLA11992	APOSC_28832
OG0006561	ORYLA11401	APOSC_07744
OG0006562	ORYLA02977	APOSC_03887
OG0006563	ORYLA12120	APOSC_01550, APOSC_01549
OG0006564	ORYLA03066	APOSC_26209
OG0006565	ORYLA19532, ORYLA14158	APOSC_10866
OG0006566	ORYLA16816	APOSC_05704
OG0006567	ORYLA14215	APOSC_28410
OG0006568	ORYLA00111	APOSC_00682
OG0006569	ORYLA04751	APOSC_17737
OG0006571	ORYLA18093	APOSC_10825
OG0006573	ORYLA04375	APOSC_11659
OG0006574	ORYLA13477	APOSC_04366
OG0006577	ORYLA04095	APOSC_18358
OG0006578	ORYLA02514	APOSC_17434, APOSC_17435
OG0006579	ORYLA07356	APOSC_03156
OG0006580	ORYLA18562	APOSC_02262
OG0006581	ORYLA14939	APOSC_01334, APOSC_01333
OG0006583	ORYLA11606	APOSC_16840
OG0006584	ORYLA05604	APOSC_01906
OG0006585	ORYLA04761	APOSC_22262
OG0006586	ORYLA14580	APOSC_27380
OG0006587	ORYLA03374	APOSC_03008
OG0006588	ORYLA16204	APOSC_13782
OG0006589	ORYLA19520	APOSC_12803, APOSC_12804
OG0006590	ORYLA15302	APOSC_02109
OG0006591	ORYLA05510	APOSC_10735, APOSC_10736
OG0006592	ORYLA15483	APOSC_26274
OG0006593	ORYLA07057	APOSC_08283
OG0006594	ORYLA07714	APOSC_06372
OG0006595	ORYLA08079	APOSC_28606
OG0006597	ORYLA00971	APOSC_00355
OG0006598	ORYLA17695	APOSC_24420
OG0006599	ORYLA17550, ORYLA17318	APOSC_09671
OG0006600	ORYLA20055, ORYLA20054	APOSC_03012
OG0006602	ORYLA00714	APOSC_03273
OG0006603	ORYLA15058	APOSC_23879, APOSC_23880
OG0006604	ORYLA03264	APOSC_04100
OG0006605	ORYLA07521	APOSC_26667
OG0006606	ORYLA15309	APOSC_24910
OG0006607	ORYLA05978	APOSC_27888
OG0006609	ORYLA09197	APOSC_21438
OG0006610	ORYLA00548	APOSC_01833
OG0006611	ORYLA16098	APOSC_10966
OG0006612	ORYLA12921	APOSC_08295, APOSC_08294
OG0006613	ORYLA12182	APOSC_04709
OG0006614	ORYLA10829	APOSC_05907
OG0006615	ORYLA01747	APOSC_14961
OG0006616	ORYLA06592	APOSC_28056
OG0006619	ORYLA06288	APOSC_15031
OG0006620	ORYLA10618, ORYLA11720	APOSC_23639
OG0006621	ORYLA04538	APOSC_06277
OG0006622	ORYLA04282	APOSC_23407
OG0006623	ORYLA14630	APOSC_06502, APOSC_06503
OG0006624	ORYLA06131, ORYLA06132	APOSC_20035
OG0006625	ORYLA12231	APOSC_05965
OG0006626	ORYLA17629	APOSC_22608
OG0006627	ORYLA17509	APOSC_03480
OG0006628	ORYLA12154	APOSC_24051
OG0006630	ORYLA12196	APOSC_23460, APOSC_21363
OG0006631	ORYLA09701	APOSC_15797
OG0006632	ORYLA01518, ORYLA01497	APOSC_25276
OG0006633	ORYLA06549	APOSC_11289
OG0006634	ORYLA05221	APOSC_18770
OG0006635	ORYLA17870	APOSC_04079
OG0006636	ORYLA05802	APOSC_04041, APOSC_04040
OG0006637	ORYLA08373	APOSC_20385
OG0006640	ORYLA07344	APOSC_13996, APOSC_20915
OG0006641	ORYLA10252	APOSC_15539
OG0006642	ORYLA04894	APOSC_12346
OG0006645	ORYLA05680	APOSC_27655
OG0006646	ORYLA12692, ORYLA12691	APOSC_04284
OG0006647	ORYLA06525	APOSC_00971
OG0006648	ORYLA20356	APOSC_16882
OG0006649	ORYLA16663	APOSC_22574, APOSC_22573
OG0006650	ORYLA15299	APOSC_23176
OG0006651	ORYLA04105	APOSC_19150
OG0006653	ORYLA06299	APOSC_25952
OG0006654	ORYLA11524	APOSC_12253
OG0006655	ORYLA17342	APOSC_27832, APOSC_27831
OG0006657	ORYLA17971	APOSC_16689
OG0006658	ORYLA11434	APOSC_17811
OG0006660	ORYLA13850	APOSC_08166
OG0006661	ORYLA04185	APOSC_27742
OG0006662	ORYLA14512	APOSC_06587
OG0006663	ORYLA03621	APOSC_04731
OG0006664	ORYLA09332	APOSC_16959
OG0006666	ORYLA20165	APOSC_28091
OG0006667	ORYLA06327	APOSC_10610
OG0006668	ORYLA08545	APOSC_04760
OG0006669	ORYLA02526	APOSC_27486
OG0006671	ORYLA18969	APOSC_05278, APOSC_22046
OG0006672	ORYLA10362	APOSC_27437
OG0006673	ORYLA17788	APOSC_13958
OG0006675	ORYLA11228	APOSC_23095
OG0006677	ORYLA05809	APOSC_18451
OG0006678	ORYLA16789	APOSC_13342
OG0006679	ORYLA07862	APOSC_02477
OG0006680	ORYLA13976	APOSC_07702
OG0006681	ORYLA11715	APOSC_24454
OG0006683	ORYLA15512	APOSC_06938, APOSC_06937
OG0006684	ORYLA11012	APOSC_09053, APOSC_06226
OG0006686	ORYLA18912	APOSC_03178
OG0006687	ORYLA05969	APOSC_14192
OG0006688	ORYLA07474	APOSC_28132
OG0006689	ORYLA14988	APOSC_21490
OG0006690	ORYLA15449	APOSC_28918
OG0006692	ORYLA18541	APOSC_04233
OG0006693	ORYLA00439	APOSC_28629
OG0006694	ORYLA11331	APOSC_06064
OG0006695	ORYLA03032	APOSC_25904
OG0006696	ORYLA04969, ORYLA10116	APOSC_15077
OG0006697	ORYLA08123, ORYLA04932	APOSC_05032
OG0006698	ORYLA05714	APOSC_28657
OG0006702	ORYLA01940	APOSC_04633
OG0006703	ORYLA09239	APOSC_20561
OG0006705	ORYLA13053	APOSC_03745, APOSC_04954
OG0006706	ORYLA06274	APOSC_18731
OG0006707	ORYLA15902	APOSC_25256
OG0006708	ORYLA06046	APOSC_05756, APOSC_21947
OG0006709	ORYLA09857	APOSC_14577
OG0006710	ORYLA07507	APOSC_17610
OG0006711	ORYLA12230	APOSC_11023, APOSC_11022
OG0006712	ORYLA16175	APOSC_01301
OG0006713	ORYLA10516, ORYLA11956	APOSC_13866
OG0006714	ORYLA03957, ORYLA01323	APOSC_12262
OG0006715	ORYLA16203	APOSC_15810
OG0006716	ORYLA07108	APOSC_28917
OG0006717	ORYLA01078	APOSC_08108
OG0006718	ORYLA05056	APOSC_20387
OG0006719	ORYLA00231	APOSC_11596
OG0006720	ORYLA13526	APOSC_05336
OG0006721	ORYLA06875	APOSC_11479
OG0006722	ORYLA19383	APOSC_10310
OG0006723	ORYLA15389	APOSC_03821
OG0006724	ORYLA18498	APOSC_24700
OG0006725	ORYLA13855	APOSC_19453
OG0006726	ORYLA18866	APOSC_18316
OG0006727	ORYLA11933	APOSC_26994
OG0006728	ORYLA05670	APOSC_22576
OG0006729	ORYLA17444	APOSC_06113
OG0006730	ORYLA15663	APOSC_09155
OG0006731	ORYLA05562	APOSC_22149
OG0006732	ORYLA18287	APOSC_23950
OG0006733	ORYLA01038	APOSC_04981
OG0006734	ORYLA19310	APOSC_19244
OG0006735	ORYLA14353	APOSC_21826
OG0006737	ORYLA08275	APOSC_01534
OG0006738	ORYLA19668	APOSC_04135
OG0006739	ORYLA19509	APOSC_07843
OG0006741	ORYLA14536	APOSC_03216
OG0006742	ORYLA01030, ORYLA00302	APOSC_08953
OG0006743	ORYLA15287	APOSC_15027
OG0006744	ORYLA10819	APOSC_12295
OG0006745	ORYLA13304	APOSC_10325
OG0006748	ORYLA06901	APOSC_00908
OG0006749	ORYLA16853	APOSC_14278
OG0006750	ORYLA11676	APOSC_11672
OG0006752	ORYLA04133	APOSC_28200
OG0006753	ORYLA10479	APOSC_20682, APOSC_20681
OG0006754	ORYLA05668, ORYLA19170	APOSC_11821
OG0006755	ORYLA08778	APOSC_14956
OG0006757	ORYLA05170	APOSC_18094
OG0006759	ORYLA11258	APOSC_25234
OG0006760	ORYLA13106, ORYLA13107	APOSC_19037, APOSC_19036
OG0006761	ORYLA00833	APOSC_03290
OG0006762	ORYLA08143, ORYLA05165	APOSC_16740
OG0006763	ORYLA02127, ORYLA05928, ORYLA16452	APOSC_20026, APOSC_20025
OG0006764	ORYLA01520	APOSC_20869
OG0006765	ORYLA12661	APOSC_01940
OG0006766	ORYLA04462	APOSC_27131
OG0006768	ORYLA05533	APOSC_13809
OG0006769	ORYLA19703	APOSC_22100
OG0006770	ORYLA12620	APOSC_06423
OG0006772	ORYLA00394	APOSC_25051
OG0006775	ORYLA07771	APOSC_28615
OG0006776	ORYLA16494	APOSC_16675
OG0006777	ORYLA12364	APOSC_08802
OG0006780	ORYLA10161	APOSC_20477
OG0006784	ORYLA05674	APOSC_28941
OG0006826	ORYLA07190	APOSC_05008
OG0006827	ORYLA19112	APOSC_16610
OG0006828	ORYLA19553	APOSC_09038
OG0006829	ORYLA20486	APOSC_16030
OG0006830	ORYLA04099	APOSC_00845
OG0006831	ORYLA05295	APOSC_22111, APOSC_10261
OG0006832	ORYLA10081	APOSC_28825
OG0006833	ORYLA12166	APOSC_22162
OG0006837	ORYLA03273	APOSC_14057
OG0006838	ORYLA16929	APOSC_16437
OG0006842	ORYLA00868	APOSC_06507
OG0006843	ORYLA18591	APOSC_14144
OG0006844	ORYLA12172	APOSC_11535
OG0006845	ORYLA04346	APOSC_12608
OG0006846	ORYLA10163	APOSC_05736, APOSC_05737
OG0006848	ORYLA03872	APOSC_26271
OG0006849	ORYLA04862	APOSC_20947
OG0006850	ORYLA00398, ORYLA00397	APOSC_10380
OG0006851	ORYLA08359	APOSC_24551
OG0006852	ORYLA11028	APOSC_14573
OG0006853	ORYLA19226	APOSC_07788
OG0006856	ORYLA07978	APOSC_28793
OG0006857	ORYLA09522	APOSC_12395
OG0006860	ORYLA12394	APOSC_01094
OG0006861	ORYLA10051	APOSC_11661
OG0006862	ORYLA10430	APOSC_00866
OG0006863	ORYLA09121	APOSC_05257
OG0006864	ORYLA16704, ORYLA00881	APOSC_16067
OG0006865	ORYLA08635	APOSC_09348
OG0006866	ORYLA06893, ORYLA16133	APOSC_20923
OG0006869	ORYLA15879	APOSC_04651
OG0006870	ORYLA09718	APOSC_12633
OG0006871	ORYLA13504	APOSC_01977
OG0006872	ORYLA15278, ORYLA15279	APOSC_08701
OG0006873	ORYLA17413	APOSC_23503
OG0006874	ORYLA14058	APOSC_11485
OG0006875	ORYLA04531	APOSC_10381
OG0006876	ORYLA13231	APOSC_18254
OG0006877	ORYLA14665	APOSC_18293
OG0006878	ORYLA06366	APOSC_01773
OG0006879	ORYLA11007	APOSC_06604
OG0006880	ORYLA14486	APOSC_03709
OG0006881	ORYLA03213	APOSC_09150
OG0006882	ORYLA12470	APOSC_06091
OG0006886	ORYLA01362	APOSC_04387
OG0006887	ORYLA18327	APOSC_00826, APOSC_11505
OG0006888	ORYLA13676	APOSC_22590
OG0006889	ORYLA15285	APOSC_17662, APOSC_23087, APOSC_03839, APOSC_09552
OG0006890	ORYLA05057	APOSC_27999
OG0006891	ORYLA12282	APOSC_00967
OG0006892	ORYLA18584	APOSC_26125
OG0006893	ORYLA00800	APOSC_22113
OG0006894	ORYLA19918	APOSC_04510
OG0006895	ORYLA08207	APOSC_20287
OG0006896	ORYLA07408	APOSC_23139
OG0006897	ORYLA17654	APOSC_06582
OG0006898	ORYLA15253	APOSC_16657
OG0006899	ORYLA01888, ORYLA07590	APOSC_17275
OG0006900	ORYLA10711	APOSC_15970
OG0006901	ORYLA19363	APOSC_25494
OG0006903	ORYLA05646, ORYLA07893, ORYLA16398	APOSC_06899
OG0006904	ORYLA10752	APOSC_20807
OG0006905	ORYLA14337	APOSC_11319
OG0006906	ORYLA04358	APOSC_00341
OG0006907	ORYLA11869	APOSC_05174, APOSC_05175
OG0006908	ORYLA04532	APOSC_26806, APOSC_26807
OG0006909	ORYLA20226	APOSC_00946
OG0006911	ORYLA01075	APOSC_23502
OG0006912	ORYLA13590	APOSC_10167
OG0006913	ORYLA06363	APOSC_21485
OG0006914	ORYLA19783	APOSC_17323
OG0006917	ORYLA18342	APOSC_21814, APOSC_21813
OG0006918	ORYLA05445	APOSC_20144, APOSC_14855
OG0006919	ORYLA19417	APOSC_28693
OG0006920	ORYLA09599	APOSC_14677
OG0006923	ORYLA02242	APOSC_09975
OG0006924	ORYLA19320	APOSC_17355
OG0006925	ORYLA10136	APOSC_12360
OG0006926	ORYLA02117	APOSC_23235
OG0006927	ORYLA06863	APOSC_12997
OG0006929	ORYLA05323	APOSC_15538
OG0006931	ORYLA11673	APOSC_23620, APOSC_23621, APOSC_23622
OG0006932	ORYLA16938	APOSC_14195
OG0006934	ORYLA09930	APOSC_15892
OG0006935	ORYLA10774	APOSC_24367
OG0006936	ORYLA12502	APOSC_23709
OG0006937	ORYLA09224	APOSC_10533
OG0006938	ORYLA13900	APOSC_02071
OG0006939	ORYLA10635	APOSC_21829
OG0006940	ORYLA07819	APOSC_26678
OG0006942	ORYLA01085	APOSC_15674
OG0006943	ORYLA11269	APOSC_02744
OG0006944	ORYLA15875	APOSC_23707
OG0006945	ORYLA19364	APOSC_28020
OG0006946	ORYLA02739	APOSC_14039
OG0006948	ORYLA05268	APOSC_06730
OG0006949	ORYLA14891	APOSC_17697
OG0006951	ORYLA01790	APOSC_23643
OG0006952	ORYLA02149	APOSC_15791
OG0006953	ORYLA04011	APOSC_08950
OG0006954	ORYLA10656	APOSC_10218
OG0006955	ORYLA11271	APOSC_17210
OG0006957	ORYLA01524	APOSC_00100
OG0006959	ORYLA07529	APOSC_20494
OG0006960	ORYLA20075	APOSC_19583
OG0006962	ORYLA14243	APOSC_03262, APOSC_03263
OG0006964	ORYLA06047	APOSC_10222
OG0006967	ORYLA07736	APOSC_12955
OG0006968	ORYLA07011	APOSC_00698
OG0006969	ORYLA00904	APOSC_07170
OG0006970	ORYLA01120	APOSC_09941
OG0006971	ORYLA17898	APOSC_04252
OG0006972	ORYLA15222	APOSC_09617
OG0006973	ORYLA11601	APOSC_26245
OG0006974	ORYLA03114	APOSC_06682
OG0006975	ORYLA05959	APOSC_14478, APOSC_15520
OG0006976	ORYLA11643	APOSC_01644, APOSC_01645
OG0006977	ORYLA14070	APOSC_15264
OG0006978	ORYLA17389	APOSC_00042
OG0006979	ORYLA18967	APOSC_22138
OG0006980	ORYLA18420	APOSC_11757
OG0006981	ORYLA15231	APOSC_04390
OG0006982	ORYLA08562, ORYLA08563	APOSC_10252, APOSC_10251, APOSC_10253
OG0006983	ORYLA15643	APOSC_00534, APOSC_00533
OG0006984	ORYLA15233, ORYLA12089, ORYLA14709	APOSC_14602
OG0006987	ORYLA18444	APOSC_20794
OG0006988	ORYLA16944	APOSC_00895
OG0006989	ORYLA09680	APOSC_01479
OG0006990	ORYLA12859	APOSC_13593, APOSC_13594
OG0006991	ORYLA19862	APOSC_01763
OG0006992	ORYLA07859, ORYLA07860	APOSC_25456
OG0006993	ORYLA03063	APOSC_04772
OG0006994	ORYLA19038	APOSC_08742
OG0006995	ORYLA01996	APOSC_00344
OG0006997	ORYLA10925	APOSC_28149
OG0006998	ORYLA07905	APOSC_22383
OG0006999	ORYLA05329	APOSC_09100
OG0007000	ORYLA17381	APOSC_20337
OG0007001	ORYLA10882	APOSC_08849
OG0007002	ORYLA19238	APOSC_27671
OG0007003	ORYLA15348, ORYLA12075	APOSC_26380
OG0007004	ORYLA09056	APOSC_13857
OG0007005	ORYLA03067	APOSC_24636
OG0007006	ORYLA09127, ORYLA04167	APOSC_28366
OG0007007	ORYLA19143	APOSC_10435
OG0007008	ORYLA20301	APOSC_18746
OG0007009	ORYLA17311	APOSC_07119
OG0007010	ORYLA12802	APOSC_12136
OG0007011	ORYLA03574	APOSC_20429
OG0007012	ORYLA07702	APOSC_15867
OG0007013	ORYLA08186	APOSC_09730
OG0007015	ORYLA15619	APOSC_28647
OG0007016	ORYLA20315	APOSC_25603
OG0007018	ORYLA01330	APOSC_00713
OG0007021	ORYLA09538	APOSC_04328
OG0007022	ORYLA14380	APOSC_24349
OG0007023	ORYLA13776	APOSC_14309, APOSC_12375
OG0007024	ORYLA14743	APOSC_27246
OG0007025	ORYLA19770	APOSC_12694
OG0007026	ORYLA15372	APOSC_28712, APOSC_21089
OG0007027	ORYLA15909	APOSC_10461
OG0007028	ORYLA06937	APOSC_23530
OG0007029	ORYLA14229	APOSC_18912, APOSC_04107
OG0007030	ORYLA00487	APOSC_08778
OG0007031	ORYLA12964	APOSC_13081, APOSC_13080
OG0007032	ORYLA18196	APOSC_12833, APOSC_09407
OG0007033	ORYLA11802	APOSC_24322
OG0007034	ORYLA13978	APOSC_19528
OG0007035	ORYLA03436	APOSC_17691
OG0007036	ORYLA01654	APOSC_03069
OG0007037	ORYLA09849	APOSC_01629
OG0007038	ORYLA15687	APOSC_21427
OG0007039	ORYLA10444	APOSC_01662
OG0007040	ORYLA15293	APOSC_25165, APOSC_25164
OG0007041	ORYLA12169, ORYLA14638	APOSC_28485
OG0007042	ORYLA05629	APOSC_10292
OG0007044	ORYLA19075	APOSC_05977
OG0007046	ORYLA10686	APOSC_23056
OG0007047	ORYLA02086	APOSC_10550
OG0007048	ORYLA16978	APOSC_00169, APOSC_00168, APOSC_25307
OG0007049	ORYLA12565	APOSC_08006
OG0007050	ORYLA20452	APOSC_16824
OG0007052	ORYLA15339, ORYLA19989	APOSC_12402
OG0007053	ORYLA16394	APOSC_04174
OG0007055	ORYLA17619	APOSC_28893
OG0007058	ORYLA03722	APOSC_07588
OG0007059	ORYLA07836	APOSC_01188
OG0007061	ORYLA00894	APOSC_14209
OG0007062	ORYLA03640	APOSC_14304, APOSC_14306, APOSC_14305
OG0007063	ORYLA05804	APOSC_13274
OG0007064	ORYLA20409	APOSC_02456
OG0007066	ORYLA02140	APOSC_08408, APOSC_08407, APOSC_08406
OG0007068	ORYLA07348	APOSC_27141
OG0007069	ORYLA10663	APOSC_05193
OG0007071	ORYLA10456	APOSC_27041
OG0007072	ORYLA12666	APOSC_14835
OG0007073	ORYLA03515	APOSC_00327
OG0007074	ORYLA06899	APOSC_19473
OG0007075	ORYLA17760	APOSC_03866
OG0007076	ORYLA11263	APOSC_05680, APOSC_05681
OG0007077	ORYLA12778	APOSC_28490
OG0007078	ORYLA06143	APOSC_08234
OG0007080	ORYLA11474	APOSC_29043
OG0007081	ORYLA16483	APOSC_19187
OG0007082	ORYLA19534	APOSC_05786
OG0007083	ORYLA02087	APOSC_23920
OG0007084	ORYLA18994	APOSC_07815
OG0007086	ORYLA15347	APOSC_01919
OG0007088	ORYLA06446	APOSC_03055
OG0007090	ORYLA12938	APOSC_18836
OG0007091	ORYLA10611	APOSC_23447
OG0007092	ORYLA11433	APOSC_10609
OG0007093	ORYLA12432	APOSC_27296
OG0007094	ORYLA10462	APOSC_17231
OG0007095	ORYLA05795	APOSC_12306
OG0007096	ORYLA13346, ORYLA06995	APOSC_21381
OG0007097	ORYLA17535	APOSC_22424
OG0007098	ORYLA15262	APOSC_27550
OG0007099	ORYLA00040	APOSC_13497
OG0007100	ORYLA13677	APOSC_06224
OG0007101	ORYLA16042	APOSC_22458
OG0007102	ORYLA09553	APOSC_04717
OG0007103	ORYLA08342	APOSC_20501
OG0007104	ORYLA03154	APOSC_20485
OG0007105	ORYLA07523	APOSC_00982
OG0007106	ORYLA13818	APOSC_15406
OG0007107	ORYLA00560	APOSC_13860
OG0007108	ORYLA04528	APOSC_08652
OG0007111	ORYLA11279	APOSC_24673
OG0007112	ORYLA19964	APOSC_07955
OG0007113	ORYLA15522, ORYLA13775	APOSC_26888
OG0007114	ORYLA05387, ORYLA02077	APOSC_24702
OG0007116	ORYLA17044	APOSC_21841
OG0007117	ORYLA11159	APOSC_03236, APOSC_03235
OG0007118	ORYLA18746	APOSC_04848
OG0007119	ORYLA13244	APOSC_26478
OG0007120	ORYLA02860	APOSC_09342
OG0007121	ORYLA00087	APOSC_06429, APOSC_06430
OG0007122	ORYLA15640	APOSC_21045
OG0007123	ORYLA07878	APOSC_11213, APOSC_12000, APOSC_11999
OG0007124	ORYLA09552	APOSC_18196
OG0007125	ORYLA13532	APOSC_16964
OG0007126	ORYLA11848	APOSC_04894
OG0007127	ORYLA05546	APOSC_05902
OG0007128	ORYLA02979	APOSC_24957
OG0007130	ORYLA18855	APOSC_03999
OG0007131	ORYLA17663	APOSC_10588
OG0007132	ORYLA02165	APOSC_16704
OG0007133	ORYLA18527	APOSC_06050
OG0007134	ORYLA00740	APOSC_24007
OG0007135	ORYLA12420	APOSC_09007
OG0007136	ORYLA14799	APOSC_19499
OG0007137	ORYLA06230	APOSC_15395
OG0007139	ORYLA20254	APOSC_13534
OG0007140	ORYLA10308, ORYLA00270	APOSC_28245
OG0007141	ORYLA17064	APOSC_12832
OG0007142	ORYLA17213	APOSC_05928
OG0007143	ORYLA10676	APOSC_09027
OG0007145	ORYLA07062	APOSC_05978
OG0007147	ORYLA14416	APOSC_00758
OG0007148	ORYLA17738	APOSC_24246
OG0007150	ORYLA12660	APOSC_13696
OG0007151	ORYLA03573	APOSC_16201
OG0007153	ORYLA04856	APOSC_21808, APOSC_21809
OG0007154	ORYLA10421	APOSC_09623
OG0007158	ORYLA02201	APOSC_06197, APOSC_06198
OG0007161	ORYLA15162	APOSC_15986
OG0007162	ORYLA13655	APOSC_04745
OG0007163	ORYLA19100	APOSC_06910
OG0007164	ORYLA09721, ORYLA12288	APOSC_03942
OG0007165	ORYLA03664	APOSC_07907
OG0007166	ORYLA12340, ORYLA12341	APOSC_23211
OG0007168	ORYLA09683	APOSC_08582, APOSC_08583, APOSC_15837, APOSC_15836, APOSC_28706
OG0007171	ORYLA05245	APOSC_13248
OG0007173	ORYLA00375	APOSC_26787
OG0007174	ORYLA15845	APOSC_10018
OG0007175	ORYLA12365	APOSC_18003
OG0007176	ORYLA05563	APOSC_24850
OG0007177	ORYLA10550	APOSC_15721, APOSC_15720
OG0007178	ORYLA13591	APOSC_26910
OG0007179	ORYLA09261, ORYLA09260	APOSC_05209
OG0007181	ORYLA15718	APOSC_25559
OG0007182	ORYLA12514	APOSC_09478
OG0007183	ORYLA05418	APOSC_18541
OG0007184	ORYLA02171	APOSC_00822, APOSC_17205
