Orthogroup	ORYLA	APOSJ_ok
OG0006297	ORYLA13740	APOSJ_02945, APOSJ_65154
OG0006298	ORYLA16187	APOSJ_55644
OG0006299	ORYLA10630, ORYLA02251, ORYLA11710	APOSJ_33991, APOSJ_33990
OG0006301	ORYLA10259	APOSJ_05444
OG0006302	ORYLA12680, ORYLA14790	APOSJ_30748
OG0006304	ORYLA10170, ORYLA11894	APOSJ_47869, APOSJ_47872
OG0006305	ORYLA00895, ORYLA00418	APOSJ_43670
OG0006306	ORYLA05428	APOSJ_38594, APOSJ_38595, APOSJ_38591, APOSJ_38593
OG0006307	ORYLA17332	APOSJ_30473, APOSJ_25623
OG0006309	ORYLA11286	APOSJ_41896, APOSJ_41897, APOSJ_62740, APOSJ_62746
OG0006311	ORYLA14691	APOSJ_23814
OG0006312	ORYLA19224	APOSJ_10227, APOSJ_10229, APOSJ_37140, APOSJ_10231, APOSJ_10230, APOSJ_10228
OG0006313	ORYLA18940	APOSJ_53596, APOSJ_53597
OG0006314	ORYLA09968	APOSJ_06614
OG0006315	ORYLA04829	APOSJ_12124, APOSJ_15316
OG0006318	ORYLA08694	APOSJ_19909, APOSJ_19911, APOSJ_19908, APOSJ_19910
OG0006320	ORYLA15063	APOSJ_34261, APOSJ_34260
OG0006321	ORYLA12059	APOSJ_31883
OG0006322	ORYLA20137	APOSJ_00282, APOSJ_00283
OG0006323	ORYLA08641	APOSJ_00338, APOSJ_00339
OG0006324	ORYLA07027	APOSJ_00716, APOSJ_44848, APOSJ_13826, APOSJ_44850, APOSJ_44851, APOSJ_44845
OG0006326	ORYLA06678	APOSJ_64938, APOSJ_20402, APOSJ_45997, APOSJ_45996, APOSJ_20401, APOSJ_45998
OG0006327	ORYLA19841	APOSJ_47390
OG0006328	ORYLA02179, ORYLA02180	APOSJ_05620, APOSJ_40053, APOSJ_54900, APOSJ_54901
OG0006329	ORYLA17793	APOSJ_54948, APOSJ_33322
OG0006330	ORYLA12144	APOSJ_40870, APOSJ_40867
OG0006331	ORYLA03044	APOSJ_35945, APOSJ_35944
OG0006332	ORYLA12489	APOSJ_55631
OG0006333	ORYLA09732, ORYLA10226	APOSJ_38871
OG0006334	ORYLA00853	APOSJ_62432, APOSJ_33605, APOSJ_33604
OG0006335	ORYLA13756	APOSJ_00061, APOSJ_00060, APOSJ_62644
OG0006338	ORYLA07080, ORYLA13064	APOSJ_19195, APOSJ_19194
OG0006340	ORYLA05277	APOSJ_27720
OG0006341	ORYLA17094	APOSJ_29954, APOSJ_29951, APOSJ_29953
OG0006343	ORYLA00514	APOSJ_56451
OG0006344	ORYLA09235, ORYLA07107	APOSJ_51267
OG0006345	ORYLA06394	APOSJ_07212, APOSJ_43662, APOSJ_43661, APOSJ_43660, APOSJ_43659, APOSJ_07215
OG0006346	ORYLA03560	APOSJ_44654, APOSJ_17506, APOSJ_56503, APOSJ_17507
OG0006347	ORYLA08655	APOSJ_08400
OG0006348	ORYLA17683	APOSJ_49764, APOSJ_49761
OG0006350	ORYLA05826	APOSJ_46136, APOSJ_14238, APOSJ_24113
OG0006351	ORYLA09454	APOSJ_08805, APOSJ_08804
OG0006352	ORYLA00408, ORYLA01498	APOSJ_05623, APOSJ_05624
OG0006353	ORYLA03383	APOSJ_59435, APOSJ_59434, APOSJ_59433, APOSJ_59430, APOSJ_46313
OG0006354	ORYLA17693	APOSJ_63413, APOSJ_63411, APOSJ_63414, APOSJ_63416, APOSJ_63415, APOSJ_63412, APOSJ_63418, APOSJ_63410, APOSJ_63417
OG0006355	ORYLA14059	APOSJ_33813, APOSJ_37356, APOSJ_33817
OG0006356	ORYLA04352	APOSJ_40411, APOSJ_40410
OG0006359	ORYLA06276	APOSJ_46276, APOSJ_39537
OG0006360	ORYLA11287	APOSJ_57553, APOSJ_57554, APOSJ_57555
OG0006361	ORYLA15180	APOSJ_26135
OG0006362	ORYLA05430	APOSJ_14933, APOSJ_14931, APOSJ_14930, APOSJ_14932
OG0006363	ORYLA04345	APOSJ_53258, APOSJ_53259, APOSJ_53257
OG0006364	ORYLA17402, ORYLA17403	APOSJ_53355, APOSJ_62823, APOSJ_13905, APOSJ_22067
OG0006365	ORYLA07547	APOSJ_07789, APOSJ_07788
OG0006366	ORYLA03615	APOSJ_16869
OG0006367	ORYLA10820	APOSJ_03237, APOSJ_03238, APOSJ_03239, APOSJ_03236
OG0006368	ORYLA07849	APOSJ_01547, APOSJ_01548
OG0006370	ORYLA09199	APOSJ_12769, APOSJ_64242, APOSJ_12771, APOSJ_64227
OG0006372	ORYLA10156	APOSJ_38720
OG0006375	ORYLA07773	APOSJ_22689
OG0006376	ORYLA18136	APOSJ_55315, APOSJ_55316, APOSJ_08069
OG0006377	ORYLA02527	APOSJ_43050, APOSJ_03855, APOSJ_43049, APOSJ_43048
OG0006379	ORYLA02129	APOSJ_52400, APOSJ_23216, APOSJ_15772
OG0006380	ORYLA01349	APOSJ_11314
OG0006381	ORYLA11043, ORYLA15094	APOSJ_39481
OG0006382	ORYLA10097, ORYLA10098	APOSJ_14538, APOSJ_02410, APOSJ_54276, APOSJ_02409
OG0006383	ORYLA04517	APOSJ_39653, APOSJ_39649, APOSJ_64127, APOSJ_39652, APOSJ_39651, APOSJ_47793, APOSJ_39647, APOSJ_64132
OG0006384	ORYLA17068	APOSJ_61815
OG0006386	ORYLA19015	APOSJ_38210, APOSJ_06476
OG0006387	ORYLA10627	APOSJ_26237, APOSJ_26238
OG0006388	ORYLA16292, ORYLA00766	APOSJ_24648, APOSJ_24649
OG0006389	ORYLA12499	APOSJ_36637, APOSJ_36635
OG0006390	ORYLA19642	APOSJ_57658, APOSJ_11781
OG0006391	ORYLA03666	APOSJ_26626
OG0006392	ORYLA09388	APOSJ_29507, APOSJ_15113, APOSJ_15114
OG0006393	ORYLA00411, ORYLA13211	APOSJ_32225
OG0006394	ORYLA00283	APOSJ_58976, APOSJ_05638, APOSJ_05639, APOSJ_05636, APOSJ_05637, APOSJ_58975
OG0006395	ORYLA19863	APOSJ_25087
OG0006396	ORYLA17433	APOSJ_48940, APOSJ_48936, APOSJ_48937, APOSJ_61567, APOSJ_48934, APOSJ_48938
OG0006399	ORYLA17610	APOSJ_02574, APOSJ_02573, APOSJ_02575
OG0006401	ORYLA08618, ORYLA18378	APOSJ_34319, APOSJ_34318
OG0006402	ORYLA00429	APOSJ_01959, APOSJ_12139, APOSJ_14083
OG0006404	ORYLA14845	APOSJ_61710
OG0006407	ORYLA05579	APOSJ_62382
OG0006408	ORYLA11884, ORYLA11885	APOSJ_30216, APOSJ_07174, APOSJ_07173
OG0006442	ORYLA13339	APOSJ_50879, APOSJ_50881, APOSJ_50880
OG0006443	ORYLA04866	APOSJ_53271, APOSJ_53270, APOSJ_53269
OG0006446	ORYLA18017	APOSJ_53312, APOSJ_53313
OG0006447	ORYLA18018	APOSJ_21791, APOSJ_21792, APOSJ_21789, APOSJ_21790
OG0006448	ORYLA06428, ORYLA06429	APOSJ_02510
OG0006449	ORYLA02199	APOSJ_12864
OG0006452	ORYLA14233	APOSJ_64608
OG0006454	ORYLA04312	APOSJ_02301
OG0006457	ORYLA14262	APOSJ_28799, APOSJ_28797, APOSJ_49654
OG0006459	ORYLA14803	APOSJ_18769
OG0006460	ORYLA04920	APOSJ_01958, APOSJ_01957
OG0006461	ORYLA15523	APOSJ_54174, APOSJ_54175
OG0006462	ORYLA07799	APOSJ_53770, APOSJ_53769
OG0006463	ORYLA14103	APOSJ_11736
OG0006464	ORYLA13278	APOSJ_46425, APOSJ_46426
OG0006465	ORYLA00104	APOSJ_34388
OG0006467	ORYLA12385	APOSJ_17442, APOSJ_17443
OG0006468	ORYLA19099	APOSJ_18076, APOSJ_18078
OG0006469	ORYLA00255	APOSJ_57262, APOSJ_57265, APOSJ_57264, APOSJ_18953, APOSJ_57261, APOSJ_57263
OG0006470	ORYLA00368	APOSJ_43022
OG0006471	ORYLA19660	APOSJ_59768
OG0006472	ORYLA07638	APOSJ_12722, APOSJ_12721
OG0006474	ORYLA17369	APOSJ_40819
OG0006475	ORYLA09150	APOSJ_07401
OG0006476	ORYLA04028	APOSJ_46290
OG0006477	ORYLA12051	APOSJ_13476, APOSJ_56458, APOSJ_56457, APOSJ_13477
OG0006478	ORYLA18550	APOSJ_08628, APOSJ_55049, APOSJ_55048, APOSJ_08629, APOSJ_08630, APOSJ_08633
OG0006479	ORYLA15648	APOSJ_52929, APOSJ_52930
OG0006480	ORYLA00896	APOSJ_35445
OG0006481	ORYLA04413	APOSJ_18843, APOSJ_18839
OG0006482	ORYLA17211	APOSJ_08881, APOSJ_22122, APOSJ_22120
OG0006483	ORYLA10393	APOSJ_22379, APOSJ_28493, APOSJ_22378, APOSJ_46326, APOSJ_46325
OG0006485	ORYLA07384, ORYLA07383	APOSJ_58886, APOSJ_58887
OG0006486	ORYLA01412	APOSJ_08658, APOSJ_08657
OG0006487	ORYLA15532, ORYLA15531	APOSJ_50326, APOSJ_50325
OG0006488	ORYLA03055	APOSJ_25192
OG0006490	ORYLA14766	APOSJ_59486, APOSJ_30479, APOSJ_30480
OG0006491	ORYLA08851	APOSJ_21404, APOSJ_29280
OG0006492	ORYLA15208	APOSJ_17128, APOSJ_17129
OG0006493	ORYLA06218	APOSJ_31284
OG0006494	ORYLA06580	APOSJ_36754
OG0006495	ORYLA07421	APOSJ_31486, APOSJ_31487, APOSJ_31489, APOSJ_31488
OG0006496	ORYLA06776	APOSJ_25711
OG0006497	ORYLA04913	APOSJ_08909, APOSJ_11785
OG0006498	ORYLA10742	APOSJ_32514
OG0006499	ORYLA13225	APOSJ_55136
OG0006500	ORYLA10496	APOSJ_38619, APOSJ_38618
OG0006501	ORYLA03041	APOSJ_43030
OG0006502	ORYLA16801, ORYLA16800	APOSJ_26844, APOSJ_26845, APOSJ_26847
OG0006503	ORYLA00936	APOSJ_33556, APOSJ_33553
OG0006505	ORYLA08906, ORYLA06614	APOSJ_44663, APOSJ_44662
OG0006506	ORYLA08840	APOSJ_12003, APOSJ_51718
OG0006507	ORYLA15791, ORYLA15790	APOSJ_29786, APOSJ_25525, APOSJ_29789
OG0006508	ORYLA14077	APOSJ_40777, APOSJ_40778, APOSJ_40779
OG0006509	ORYLA07227	APOSJ_44041, APOSJ_44038, APOSJ_44039, APOSJ_44040
OG0006510	ORYLA14338	APOSJ_54578, APOSJ_03460, APOSJ_03461, APOSJ_21572
OG0006511	ORYLA14129, ORYLA14130	APOSJ_44173
OG0006512	ORYLA01466	APOSJ_43557
OG0006513	ORYLA18476	APOSJ_16513, APOSJ_16515, APOSJ_61944, APOSJ_16516, APOSJ_16517
OG0006514	ORYLA20423	APOSJ_29777, APOSJ_29778
OG0006515	ORYLA10705	APOSJ_59058
OG0006516	ORYLA10111, ORYLA10110	APOSJ_18851, APOSJ_58515
OG0006517	ORYLA06301	APOSJ_22584, APOSJ_22585
OG0006518	ORYLA19034	APOSJ_35671, APOSJ_35672
OG0006519	ORYLA11456	APOSJ_42568
OG0006520	ORYLA04037	APOSJ_63638
OG0006523	ORYLA03670	APOSJ_38263, APOSJ_37003
OG0006524	ORYLA14673	APOSJ_43241, APOSJ_45743, APOSJ_43245, APOSJ_45714, APOSJ_43244, APOSJ_50309, APOSJ_06837, APOSJ_45683
OG0006526	ORYLA19079	APOSJ_50196, APOSJ_50195, APOSJ_50194
OG0006527	ORYLA16408	APOSJ_32959, APOSJ_15988, APOSJ_15987
OG0006528	ORYLA08757	APOSJ_53437, APOSJ_53438
OG0006530	ORYLA06110	APOSJ_47175, APOSJ_07505
OG0006532	ORYLA12770	APOSJ_28621
OG0006537	ORYLA18614	APOSJ_22129, APOSJ_58208, APOSJ_39171
OG0006538	ORYLA12235	APOSJ_28426, APOSJ_28427
OG0006540	ORYLA04334	APOSJ_62215
OG0006542	ORYLA04038	APOSJ_15313, APOSJ_15312, APOSJ_15311, APOSJ_15310
OG0006543	ORYLA05121	APOSJ_44995, APOSJ_28802
OG0006544	ORYLA13799	APOSJ_18040
OG0006545	ORYLA01750	APOSJ_59428
OG0006547	ORYLA04432	APOSJ_26008, APOSJ_14548, APOSJ_26009, APOSJ_14547
OG0006549	ORYLA10840	APOSJ_13381, APOSJ_05256, APOSJ_05255
OG0006550	ORYLA11254	APOSJ_11948
OG0006551	ORYLA09374	APOSJ_49188, APOSJ_49190, APOSJ_38900, APOSJ_49189
OG0006552	ORYLA02423	APOSJ_50686
OG0006553	ORYLA00553	APOSJ_16537, APOSJ_38552
OG0006555	ORYLA08557	APOSJ_06438, APOSJ_10963, APOSJ_10964
OG0006556	ORYLA10590	APOSJ_38340, APOSJ_40089
OG0006557	ORYLA17641	APOSJ_02447
OG0006559	ORYLA13088, ORYLA02615	APOSJ_11025, APOSJ_11026, APOSJ_11024
OG0006560	ORYLA11992	APOSJ_30915
OG0006561	ORYLA11401	APOSJ_40512, APOSJ_40511, APOSJ_40510, APOSJ_40509
OG0006562	ORYLA02977	APOSJ_46456, APOSJ_46455, APOSJ_46457, APOSJ_46454
OG0006563	ORYLA12120	APOSJ_13806, APOSJ_21302, APOSJ_13807, APOSJ_13805
OG0006564	ORYLA03066	APOSJ_33440, APOSJ_41153, APOSJ_65187, APOSJ_05383
OG0006566	ORYLA16816	APOSJ_37836
OG0006567	ORYLA14215	APOSJ_46143, APOSJ_03387
OG0006568	ORYLA00111	APOSJ_01640, APOSJ_11311, APOSJ_01643, APOSJ_01641
OG0006569	ORYLA04751	APOSJ_15129, APOSJ_02494, APOSJ_61842, APOSJ_02495
OG0006571	ORYLA18093	APOSJ_08378, APOSJ_08377
OG0006573	ORYLA04375	APOSJ_43277, APOSJ_43279
OG0006574	ORYLA13477	APOSJ_61705
OG0006577	ORYLA04095	APOSJ_00939, APOSJ_00940
OG0006579	ORYLA07356	APOSJ_11021, APOSJ_05791, APOSJ_11022, APOSJ_05804
OG0006580	ORYLA18562	APOSJ_50989, APOSJ_50990
OG0006581	ORYLA14939	APOSJ_64967, APOSJ_64965, APOSJ_64966, APOSJ_64968, APOSJ_62662, APOSJ_64964
OG0006583	ORYLA11606	APOSJ_06715, APOSJ_06710
OG0006584	ORYLA05604	APOSJ_58429
OG0006585	ORYLA04761	APOSJ_05344, APOSJ_30713
OG0006586	ORYLA14580	APOSJ_11688
OG0006587	ORYLA03374	APOSJ_03048
OG0006588	ORYLA16204	APOSJ_32107
OG0006589	ORYLA19520	APOSJ_04336, APOSJ_23184, APOSJ_23186, APOSJ_23185
OG0006590	ORYLA15302	APOSJ_31728
OG0006591	ORYLA05510	APOSJ_19687
OG0006592	ORYLA15483	APOSJ_43856, APOSJ_24603, APOSJ_24617
OG0006593	ORYLA07057	APOSJ_58601, APOSJ_58597, APOSJ_58598, APOSJ_23731
OG0006594	ORYLA07714	APOSJ_58318, APOSJ_42912
OG0006595	ORYLA08079	APOSJ_22937
OG0006597	ORYLA00971	APOSJ_18430, APOSJ_13338, APOSJ_13339
OG0006598	ORYLA17695	APOSJ_65035, APOSJ_42262, APOSJ_65039
OG0006600	ORYLA20055, ORYLA20054	APOSJ_23108, APOSJ_23116, APOSJ_22282, APOSJ_22278
OG0006602	ORYLA00714	APOSJ_18629, APOSJ_18628
OG0006603	ORYLA15058	APOSJ_06735, APOSJ_06734
OG0006604	ORYLA03264	APOSJ_33094
OG0006605	ORYLA07521	APOSJ_37732, APOSJ_37727, APOSJ_32129, APOSJ_32128, APOSJ_37730, APOSJ_36324, APOSJ_37728, APOSJ_27922
OG0006606	ORYLA15309	APOSJ_32174, APOSJ_32173
OG0006607	ORYLA05978	APOSJ_27410
OG0006609	ORYLA09197	APOSJ_09900, APOSJ_11962, APOSJ_11963
OG0006610	ORYLA00548	APOSJ_40165
OG0006611	ORYLA16098	APOSJ_33235, APOSJ_33233
OG0006612	ORYLA12921	APOSJ_58459, APOSJ_16472
OG0006613	ORYLA12182	APOSJ_56982
OG0006614	ORYLA10829	APOSJ_01742, APOSJ_10850
OG0006615	ORYLA01747	APOSJ_56224
OG0006616	ORYLA06592	APOSJ_64772, APOSJ_42215, APOSJ_42213, APOSJ_42214
OG0006619	ORYLA06288	APOSJ_54958, APOSJ_54959
OG0006620	ORYLA10618, ORYLA11720	APOSJ_32782, APOSJ_41379
OG0006621	ORYLA04538	APOSJ_45349, APOSJ_45347, APOSJ_45348
OG0006622	ORYLA04282	APOSJ_58078, APOSJ_58079
OG0006623	ORYLA14630	APOSJ_47572, APOSJ_15793
OG0006624	ORYLA06131, ORYLA06132	APOSJ_28095
OG0006626	ORYLA17629	APOSJ_16287, APOSJ_16288
OG0006627	ORYLA17509	APOSJ_45289
OG0006628	ORYLA12154	APOSJ_45946, APOSJ_45972
OG0006630	ORYLA12196	APOSJ_17512
OG0006631	ORYLA09701	APOSJ_08387
OG0006632	ORYLA01518, ORYLA01497	APOSJ_34209, APOSJ_34208
OG0006633	ORYLA06549	APOSJ_49882
OG0006634	ORYLA05221	APOSJ_38064, APOSJ_38062, APOSJ_38063, APOSJ_38061, APOSJ_38060, APOSJ_38059
OG0006635	ORYLA17870	APOSJ_40314
OG0006636	ORYLA05802	APOSJ_44189, APOSJ_44188
OG0006637	ORYLA08373	APOSJ_28692, APOSJ_28691
OG0006640	ORYLA07344	APOSJ_35122, APOSJ_35120, APOSJ_35123
OG0006641	ORYLA10252	APOSJ_50701, APOSJ_50703, APOSJ_50704, APOSJ_50702
OG0006642	ORYLA04894	APOSJ_59623
OG0006645	ORYLA05680	APOSJ_06760, APOSJ_06761, APOSJ_06759
OG0006646	ORYLA12692, ORYLA12691	APOSJ_63820
OG0006647	ORYLA06525	APOSJ_62958, APOSJ_20143
OG0006648	ORYLA20356	APOSJ_52505
OG0006649	ORYLA16663	APOSJ_53005
OG0006650	ORYLA15299	APOSJ_55138, APOSJ_55141, APOSJ_55139, APOSJ_55142, APOSJ_55140
OG0006651	ORYLA04105	APOSJ_08235
OG0006653	ORYLA06299	APOSJ_47622, APOSJ_47621
OG0006654	ORYLA11524	APOSJ_27319, APOSJ_40276
OG0006655	ORYLA17342	APOSJ_00356, APOSJ_00357, APOSJ_00358, APOSJ_00359
OG0006657	ORYLA17971	APOSJ_46697, APOSJ_46709, APOSJ_18414
OG0006658	ORYLA11434	APOSJ_49113
OG0006660	ORYLA13850	APOSJ_22562, APOSJ_35478
OG0006661	ORYLA04185	APOSJ_12638
OG0006662	ORYLA14512	APOSJ_31084
OG0006663	ORYLA03621	APOSJ_47812, APOSJ_47813
OG0006664	ORYLA09332	APOSJ_14184
OG0006666	ORYLA20165	APOSJ_01542, APOSJ_01541
OG0006667	ORYLA06327	APOSJ_64701, APOSJ_60811, APOSJ_64702
OG0006668	ORYLA08545	APOSJ_62152, APOSJ_37718
OG0006669	ORYLA02526	APOSJ_03766, APOSJ_03764
OG0006671	ORYLA18969	APOSJ_56149, APOSJ_18092, APOSJ_48480, APOSJ_18093
OG0006672	ORYLA10362	APOSJ_33176, APOSJ_33173, APOSJ_33174, APOSJ_33175, APOSJ_33178, APOSJ_33177
OG0006673	ORYLA17788	APOSJ_60495, APOSJ_60496
OG0006675	ORYLA11228	APOSJ_43347
OG0006677	ORYLA05809	APOSJ_52813
OG0006678	ORYLA16789	APOSJ_17723, APOSJ_17724
OG0006679	ORYLA07862	APOSJ_61932
OG0006680	ORYLA13976	APOSJ_03116, APOSJ_25124, APOSJ_25122, APOSJ_14403, APOSJ_28172, APOSJ_25121
OG0006681	ORYLA11715	APOSJ_61068, APOSJ_61067
OG0006683	ORYLA15512	APOSJ_24537, APOSJ_24535
OG0006684	ORYLA11012	APOSJ_36174
OG0006686	ORYLA18912	APOSJ_02283, APOSJ_06897
OG0006687	ORYLA05969	APOSJ_09834, APOSJ_09833
OG0006688	ORYLA07474	APOSJ_27808
OG0006689	ORYLA14988	APOSJ_40284, APOSJ_40285
OG0006690	ORYLA15449	APOSJ_25656
OG0006692	ORYLA18541	APOSJ_65340, APOSJ_52416
OG0006693	ORYLA00439	APOSJ_21569
OG0006694	ORYLA11331	APOSJ_03363, APOSJ_10796
OG0006695	ORYLA03032	APOSJ_12815, APOSJ_12814
OG0006696	ORYLA04969, ORYLA10116	APOSJ_37020, APOSJ_37021
OG0006697	ORYLA08123, ORYLA04932	APOSJ_03981
OG0006698	ORYLA05714	APOSJ_09512, APOSJ_09513
OG0006702	ORYLA01940	APOSJ_21810, APOSJ_22353, APOSJ_22355, APOSJ_22220, APOSJ_65345, APOSJ_22354
OG0006703	ORYLA09239	APOSJ_14770, APOSJ_14769
OG0006705	ORYLA13053	APOSJ_29983
OG0006706	ORYLA06274	APOSJ_36222, APOSJ_36223
OG0006707	ORYLA15902	APOSJ_27464
OG0006708	ORYLA06046	APOSJ_09750, APOSJ_56261, APOSJ_28589, APOSJ_56263
OG0006709	ORYLA09857	APOSJ_62330
OG0006710	ORYLA07507	APOSJ_14011, APOSJ_14009, APOSJ_14008, APOSJ_14010
OG0006711	ORYLA12230	APOSJ_42606, APOSJ_34316
OG0006712	ORYLA16175	APOSJ_45419, APOSJ_28195
OG0006713	ORYLA10516, ORYLA11956	APOSJ_53457
OG0006714	ORYLA03957, ORYLA01323	APOSJ_56386
OG0006715	ORYLA16203	APOSJ_33661
OG0006716	ORYLA07108	APOSJ_50873, APOSJ_50871, APOSJ_50874, APOSJ_50872
OG0006717	ORYLA01078	APOSJ_52799, APOSJ_52798
OG0006718	ORYLA05056	APOSJ_31874
OG0006719	ORYLA00231	APOSJ_40734
OG0006720	ORYLA13526	APOSJ_54139, APOSJ_54138
OG0006721	ORYLA06875	APOSJ_04692, APOSJ_29255, APOSJ_04695, APOSJ_04694
OG0006722	ORYLA19383	APOSJ_00145, APOSJ_00146
OG0006723	ORYLA15389	APOSJ_05687, APOSJ_60009, APOSJ_60010, APOSJ_36475
OG0006724	ORYLA18498	APOSJ_59036, APOSJ_28247, APOSJ_28248, APOSJ_59035, APOSJ_59033
OG0006725	ORYLA13855	APOSJ_30326, APOSJ_38927
OG0006727	ORYLA11933	APOSJ_64986, APOSJ_65348
OG0006728	ORYLA05670	APOSJ_21456
OG0006729	ORYLA17444	APOSJ_47511, APOSJ_04884, APOSJ_47509, APOSJ_47512, APOSJ_47510, APOSJ_28841
OG0006730	ORYLA15663	APOSJ_01719
OG0006731	ORYLA05562	APOSJ_50140, APOSJ_50141
OG0006732	ORYLA18287	APOSJ_61979, APOSJ_61978
OG0006733	ORYLA01038	APOSJ_52800
OG0006734	ORYLA19310	APOSJ_60384, APOSJ_60387
OG0006735	ORYLA14353	APOSJ_00157, APOSJ_00156
OG0006737	ORYLA08275	APOSJ_30527, APOSJ_30528, APOSJ_13799
OG0006738	ORYLA19668	APOSJ_25025, APOSJ_26457, APOSJ_25026, APOSJ_25024
OG0006739	ORYLA19509	APOSJ_18544, APOSJ_18546, APOSJ_03036, APOSJ_03035
OG0006741	ORYLA14536	APOSJ_38664
OG0006742	ORYLA01030, ORYLA00302	APOSJ_24626
OG0006743	ORYLA15287	APOSJ_63261, APOSJ_63262, APOSJ_63260
OG0006744	ORYLA10819	APOSJ_01406, APOSJ_32223
OG0006745	ORYLA13304	APOSJ_35317, APOSJ_50296, APOSJ_50297
OG0006748	ORYLA06901	APOSJ_24038
OG0006749	ORYLA16853	APOSJ_27759, APOSJ_27758
OG0006750	ORYLA11676	APOSJ_49152, APOSJ_49153
OG0006752	ORYLA04133	APOSJ_17882, APOSJ_17881
OG0006753	ORYLA10479	APOSJ_38998
OG0006754	ORYLA05668, ORYLA19170	APOSJ_05837
OG0006755	ORYLA08778	APOSJ_44274, APOSJ_64561, APOSJ_64563, APOSJ_64564
OG0006757	ORYLA05170	APOSJ_42820
OG0006759	ORYLA11258	APOSJ_16873, APOSJ_16872, APOSJ_16204, APOSJ_16870, APOSJ_40764, APOSJ_16871
OG0006760	ORYLA13106, ORYLA13107	APOSJ_06943
OG0006761	ORYLA00833	APOSJ_52356
OG0006762	ORYLA08143, ORYLA05165	APOSJ_00245, APOSJ_01573
OG0006763	ORYLA02127, ORYLA05928, ORYLA16452	APOSJ_20118, APOSJ_20120, APOSJ_20119
OG0006764	ORYLA01520	APOSJ_54919
OG0006765	ORYLA12661	APOSJ_26199, APOSJ_36922, APOSJ_26197, APOSJ_36924
OG0006766	ORYLA04462	APOSJ_06534, APOSJ_41319, APOSJ_06535
OG0006768	ORYLA05533	APOSJ_06020, APOSJ_34792, APOSJ_06024
OG0006769	ORYLA19703	APOSJ_16333
OG0006770	ORYLA12620	APOSJ_24317, APOSJ_50176
OG0006772	ORYLA00394	APOSJ_31036
OG0006775	ORYLA07771	APOSJ_42124, APOSJ_42123
OG0006776	ORYLA16494	APOSJ_12966, APOSJ_12967
OG0006777	ORYLA12364	APOSJ_19246, APOSJ_19247, APOSJ_19248
OG0006780	ORYLA10161	APOSJ_26931, APOSJ_26932
OG0006784	ORYLA05674	APOSJ_20374, APOSJ_20373, APOSJ_18434
OG0006826	ORYLA07190	APOSJ_17237
OG0006827	ORYLA19112	APOSJ_40347, APOSJ_40346, APOSJ_40343, APOSJ_40344
OG0006828	ORYLA19553	APOSJ_49734, APOSJ_55809
OG0006829	ORYLA20486	APOSJ_20261, APOSJ_63729, APOSJ_20262, APOSJ_20263, APOSJ_20257
OG0006830	ORYLA04099	APOSJ_62499, APOSJ_07449, APOSJ_01198, APOSJ_01199
OG0006831	ORYLA05295	APOSJ_53442, APOSJ_40513, APOSJ_53450, APOSJ_33823, APOSJ_40515, APOSJ_40520, APOSJ_40514, APOSJ_40517
OG0006832	ORYLA10081	APOSJ_13972, APOSJ_13971, APOSJ_13973, APOSJ_13970
OG0006833	ORYLA12166	APOSJ_23443, APOSJ_23442
OG0006837	ORYLA03273	APOSJ_45442, APOSJ_45443
OG0006838	ORYLA16929	APOSJ_02122
OG0006842	ORYLA00868	APOSJ_07986, APOSJ_07987, APOSJ_07984, APOSJ_07985
OG0006843	ORYLA18591	APOSJ_33620
OG0006844	ORYLA12172	APOSJ_05634
OG0006845	ORYLA04346	APOSJ_32433, APOSJ_61239
OG0006846	ORYLA10163	APOSJ_25724
OG0006848	ORYLA03872	APOSJ_03150
OG0006849	ORYLA04862	APOSJ_26759, APOSJ_26758, APOSJ_04294, APOSJ_04292, APOSJ_04293, APOSJ_04291, APOSJ_26756
OG0006851	ORYLA08359	APOSJ_32920, APOSJ_32921
OG0006852	ORYLA11028	APOSJ_34420, APOSJ_34421
OG0006853	ORYLA19226	APOSJ_44043
OG0006856	ORYLA07978	APOSJ_27949, APOSJ_27947, APOSJ_27950
OG0006860	ORYLA12394	APOSJ_56395
OG0006861	ORYLA10051	APOSJ_48735
OG0006862	ORYLA10430	APOSJ_48347, APOSJ_48348
OG0006863	ORYLA09121	APOSJ_38397, APOSJ_38399, APOSJ_31721, APOSJ_38398, APOSJ_38404, APOSJ_40542, APOSJ_38401, APOSJ_31722
OG0006864	ORYLA16704, ORYLA00881	APOSJ_32877
OG0006865	ORYLA08635	APOSJ_64462, APOSJ_59053
OG0006866	ORYLA06893, ORYLA16133	APOSJ_18489, APOSJ_18490
OG0006869	ORYLA15879	APOSJ_45611, APOSJ_45604, APOSJ_22739
OG0006870	ORYLA09718	APOSJ_50951
OG0006871	ORYLA13504	APOSJ_42328
OG0006872	ORYLA15278, ORYLA15279	APOSJ_27980, APOSJ_27981
OG0006873	ORYLA17413	APOSJ_45962
OG0006874	ORYLA14058	APOSJ_64944, APOSJ_64943
OG0006875	ORYLA04531	APOSJ_11128
OG0006876	ORYLA13231	APOSJ_24646
OG0006877	ORYLA14665	APOSJ_59586, APOSJ_59585, APOSJ_59587
OG0006878	ORYLA06366	APOSJ_49223, APOSJ_05734, APOSJ_49224, APOSJ_49221
