Orthogroup	ORYLA	NEMVE
OG0006202	ORYLA06744	NEMVE13627
OG0006203	ORYLA04805	NEMVE13215
OG0006204	ORYLA07934	NEMVE14772
OG0006205	ORYLA19412	NEMVE24610, NEMVE08234
OG0006206	ORYLA11658, ORYLA10666, ORYLA11666	NEMVE22988
OG0006207	ORYLA03254	NEMVE19532
OG0006208	ORYLA03811, ORYLA13086	NEMVE00290, NEMVE16123
OG0006210	ORYLA02264	NEMVE01490
OG0006211	ORYLA16185	NEMVE02354, NEMVE06731
OG0006214	ORYLA11041	NEMVE08088
OG0006215	ORYLA08889	NEMVE22459
OG0006216	ORYLA19823	NEMVE22955
OG0006217	ORYLA13873, ORYLA13874	NEMVE07259
OG0006219	ORYLA13291	NEMVE09275
OG0006220	ORYLA18843	NEMVE07122
OG0006223	ORYLA10674	NEMVE21837
OG0006224	ORYLA15635	NEMVE12014, NEMVE21951
OG0006225	ORYLA00226	NEMVE12661
OG0006226	ORYLA02359	NEMVE09907, NEMVE06472
OG0006227	ORYLA17980	NEMVE15408
OG0006228	ORYLA16946, ORYLA20325	NEMVE25666
OG0006230	ORYLA20084	NEMVE16928
OG0006231	ORYLA08845	NEMVE14090
OG0006232	ORYLA19680	NEMVE15602, NEMVE23130
OG0006233	ORYLA13531	NEMVE12454, NEMVE11317
OG0006234	ORYLA13453	NEMVE25467
OG0006235	ORYLA14597	NEMVE24526
OG0006237	ORYLA15408	NEMVE00882
OG0006240	ORYLA20183	NEMVE05672
OG0006242	ORYLA00598, ORYLA00599	NEMVE09046
OG0006243	ORYLA14098	NEMVE08148
OG0006244	ORYLA02710	NEMVE14135
OG0006245	ORYLA08633	NEMVE04926
OG0006246	ORYLA02819	NEMVE09317
OG0006247	ORYLA14475	NEMVE13374
OG0006249	ORYLA07428	NEMVE21889
OG0006250	ORYLA01481	NEMVE01589
OG0006251	ORYLA03699	NEMVE05445
OG0006252	ORYLA05842	NEMVE23338, NEMVE21684
OG0006253	ORYLA12949	NEMVE10852
OG0006254	ORYLA01467	NEMVE08534
OG0006255	ORYLA04827	NEMVE14995, NEMVE12534
OG0006256	ORYLA09128	NEMVE13397
OG0006257	ORYLA05204	NEMVE06919, NEMVE09259
OG0006258	ORYLA02984	NEMVE12417, NEMVE14713
OG0006259	ORYLA13353	NEMVE05775
OG0006260	ORYLA18938	NEMVE24580
OG0006261	ORYLA11026, ORYLA14160	NEMVE10883, NEMVE12471
OG0006262	ORYLA15136, ORYLA05395, ORYLA01853	NEMVE09180
OG0006263	ORYLA09051	NEMVE25155
OG0006264	ORYLA17584	NEMVE15072
OG0006265	ORYLA09470	NEMVE00668
OG0006266	ORYLA12795	NEMVE08597
OG0006267	ORYLA02355	NEMVE00987
OG0006269	ORYLA19375	NEMVE15813
OG0006270	ORYLA02562, ORYLA02561	NEMVE20878, NEMVE00161
OG0006271	ORYLA08585	NEMVE12840
OG0006275	ORYLA10683	NEMVE12634
OG0006277	ORYLA03972, ORYLA03476	NEMVE22696
OG0006278	ORYLA06895, ORYLA16134	NEMVE13767
OG0006279	ORYLA09965	NEMVE08460, NEMVE03244
OG0006280	ORYLA11567	NEMVE13464
OG0006281	ORYLA20123	NEMVE17531
OG0006282	ORYLA13164	NEMVE05748
OG0006283	ORYLA09291	NEMVE22907
OG0006284	ORYLA09690	NEMVE09500
OG0006285	ORYLA17251	NEMVE22191
OG0006287	ORYLA04687	NEMVE20843
OG0006288	ORYLA10709	NEMVE14534
OG0006289	ORYLA14057, ORYLA16007	NEMVE07416
OG0006290	ORYLA16144	NEMVE07329
OG0006291	ORYLA13632	NEMVE06491
OG0006292	ORYLA19865	NEMVE11038
OG0006294	ORYLA11427	NEMVE05761
OG0006295	ORYLA20007	NEMVE17572
OG0006296	ORYLA11079	NEMVE15015
OG0006297	ORYLA13740	NEMVE12058
OG0006298	ORYLA16187	NEMVE23496
OG0006299	ORYLA10630, ORYLA02251, ORYLA11710	NEMVE16974
OG0006301	ORYLA10259	NEMVE14030, NEMVE10171
OG0006302	ORYLA12680, ORYLA14790	NEMVE14020
OG0006304	ORYLA10170, ORYLA11894	NEMVE13935
OG0006305	ORYLA00895, ORYLA00418	NEMVE22239
OG0006306	ORYLA05428	NEMVE07331
OG0006307	ORYLA17332	NEMVE23833
OG0006309	ORYLA11286	NEMVE14028
OG0006311	ORYLA14691	NEMVE19440, NEMVE17820, NEMVE19918
OG0006312	ORYLA19224	NEMVE18372
OG0006313	ORYLA18940	NEMVE22686
OG0006314	ORYLA09968	NEMVE24333, NEMVE21005
OG0006315	ORYLA04829	NEMVE15833
OG0006317	ORYLA05717	NEMVE22179, NEMVE24570
OG0006318	ORYLA08694	NEMVE07253
OG0006320	ORYLA15063	NEMVE02287
OG0006321	ORYLA12059	NEMVE11987
OG0006322	ORYLA20137	NEMVE11564, NEMVE20664
OG0006323	ORYLA08641	NEMVE24425
OG0006324	ORYLA07027	NEMVE23239
OG0006326	ORYLA06678	NEMVE15759
OG0006327	ORYLA19841	NEMVE24917
OG0006329	ORYLA17793	NEMVE21689
OG0006330	ORYLA12144	NEMVE14456
OG0006331	ORYLA03044	NEMVE13643
OG0006332	ORYLA12489	NEMVE08037
OG0006334	ORYLA00853	NEMVE13329
OG0006335	ORYLA13756	NEMVE23896
OG0006338	ORYLA07080, ORYLA13064	NEMVE24080
OG0006339	ORYLA02765	NEMVE23824
OG0006340	ORYLA05277	NEMVE10948
OG0006341	ORYLA17094	NEMVE12553, NEMVE14094
OG0006343	ORYLA00514	NEMVE25328
OG0006344	ORYLA09235, ORYLA07107	NEMVE22317
OG0006345	ORYLA06394	NEMVE21962
OG0006346	ORYLA03560	NEMVE05891
OG0006347	ORYLA08655	NEMVE21968
OG0006348	ORYLA17683	NEMVE23591, NEMVE26005, NEMVE16247
OG0006350	ORYLA05826	NEMVE14391
OG0006352	ORYLA00408, ORYLA01498	NEMVE14684
OG0006353	ORYLA03383	NEMVE13981, NEMVE21258
OG0006354	ORYLA17693	NEMVE13631
OG0006355	ORYLA14059	NEMVE04679
OG0006356	ORYLA04352	NEMVE09654
OG0006357	ORYLA06338, ORYLA13109	NEMVE24732
OG0006359	ORYLA06276	NEMVE21463, NEMVE10116
OG0006360	ORYLA11287	NEMVE11945, NEMVE14950, NEMVE09722
OG0006361	ORYLA15180	NEMVE01570, NEMVE24246
OG0006362	ORYLA05430	NEMVE15117
OG0006363	ORYLA04345	NEMVE09625
OG0006364	ORYLA17402, ORYLA17403	NEMVE05230, NEMVE00679
OG0006365	ORYLA07547	NEMVE21950
OG0006366	ORYLA03615	NEMVE11264
OG0006368	ORYLA07849	NEMVE22823
OG0006370	ORYLA09199	NEMVE05218
OG0006372	ORYLA10156	NEMVE09290
OG0006373	ORYLA00612	NEMVE03917
OG0006375	ORYLA07773	NEMVE11513
OG0006376	ORYLA18136	NEMVE23782
OG0006377	ORYLA02527	NEMVE16226
OG0006379	ORYLA02129	NEMVE15844
OG0006381	ORYLA11043, ORYLA15094	NEMVE22611
OG0006383	ORYLA04517	NEMVE13729
OG0006384	ORYLA17068	NEMVE25542
OG0006386	ORYLA19015	NEMVE01150, NEMVE00239
OG0006387	ORYLA10627	NEMVE24021
OG0006389	ORYLA12499	NEMVE21903
OG0006391	ORYLA03666	NEMVE13206
OG0006392	ORYLA09388	NEMVE14704, NEMVE12102
OG0006393	ORYLA00411, ORYLA13211	NEMVE22326
OG0006394	ORYLA00283	NEMVE15490
OG0006395	ORYLA19863	NEMVE21779
OG0006396	ORYLA17433	NEMVE07776
OG0006399	ORYLA17610	NEMVE05412
OG0006401	ORYLA08618, ORYLA18378	NEMVE14644
OG0006402	ORYLA00429	NEMVE11176
OG0006405	ORYLA01525, ORYLA14866	NEMVE14193
OG0006408	ORYLA11884, ORYLA11885	NEMVE13922
OG0006442	ORYLA13339	NEMVE04542, NEMVE04555
OG0006443	ORYLA04866	NEMVE24139
OG0006447	ORYLA18018	NEMVE14227
OG0006448	ORYLA06428, ORYLA06429	NEMVE14631
OG0006449	ORYLA02199	NEMVE14465
OG0006452	ORYLA14233	NEMVE22045
OG0006454	ORYLA04312	NEMVE01525
OG0006456	ORYLA01861	NEMVE14689
OG0006457	ORYLA14262	NEMVE02219
OG0006459	ORYLA14803	NEMVE15405
OG0006460	ORYLA04920	NEMVE05063
OG0006461	ORYLA15523	NEMVE25171
OG0006462	ORYLA07799	NEMVE13915
OG0006463	ORYLA14103	NEMVE06047
OG0006464	ORYLA13278	NEMVE13731
OG0006468	ORYLA19099	NEMVE22441, NEMVE22470
OG0006469	ORYLA00255	NEMVE10571
OG0006470	ORYLA00368	NEMVE04834
OG0006471	ORYLA19660	NEMVE11087, NEMVE19585
OG0006472	ORYLA07638	NEMVE04638
OG0006474	ORYLA17369	NEMVE04607
OG0006475	ORYLA09150	NEMVE13355
OG0006476	ORYLA04028	NEMVE13672
OG0006478	ORYLA18550	NEMVE08604
OG0006479	ORYLA15648	NEMVE25506
OG0006480	ORYLA00896	NEMVE14859
OG0006481	ORYLA04413	NEMVE14750
OG0006482	ORYLA17211	NEMVE03006
OG0006483	ORYLA10393	NEMVE17969
OG0006484	ORYLA17475	NEMVE08744, NEMVE00650
OG0006485	ORYLA07384, ORYLA07383	NEMVE22268
OG0006486	ORYLA01412	NEMVE14560
OG0006487	ORYLA15532, ORYLA15531	NEMVE07085
OG0006488	ORYLA03055	NEMVE02068
OG0006490	ORYLA14766	NEMVE14501
OG0006491	ORYLA08851	NEMVE05407
OG0006493	ORYLA06218	NEMVE19349
OG0006494	ORYLA06580	NEMVE14035
OG0006496	ORYLA06776	NEMVE00019
OG0006497	ORYLA04913	NEMVE24844
OG0006498	ORYLA10742	NEMVE14543
OG0006500	ORYLA10496	NEMVE07205
OG0006501	ORYLA03041	NEMVE11638, NEMVE12339, NEMVE13908
OG0006502	ORYLA16801, ORYLA16800	NEMVE23114
OG0006503	ORYLA00936	NEMVE13506
OG0006504	ORYLA03965	NEMVE14016
OG0006505	ORYLA08906, ORYLA06614	NEMVE14629
OG0006506	ORYLA08840	NEMVE14719
OG0006507	ORYLA15791, ORYLA15790	NEMVE00425, NEMVE01835
OG0006508	ORYLA14077	NEMVE08993, NEMVE21341
OG0006509	ORYLA07227	NEMVE24726
OG0006510	ORYLA14338	NEMVE15703
OG0006511	ORYLA14129, ORYLA14130	NEMVE14251
OG0006512	ORYLA01466	NEMVE22978
OG0006513	ORYLA18476	NEMVE15730
OG0006514	ORYLA20423	NEMVE21783
OG0006515	ORYLA10705	NEMVE04937
OG0006516	ORYLA10111, ORYLA10110	NEMVE06592
OG0006517	ORYLA06301	NEMVE18893, NEMVE20520
OG0006518	ORYLA19034	NEMVE13789
OG0006519	ORYLA11456	NEMVE13465
OG0006520	ORYLA04037	NEMVE22333
OG0006523	ORYLA03670	NEMVE25529
OG0006524	ORYLA14673	NEMVE24587, NEMVE06481
OG0006525	ORYLA16237	NEMVE22491
OG0006526	ORYLA19079	NEMVE14152
OG0006527	ORYLA16408	NEMVE08764
OG0006528	ORYLA08757	NEMVE22210
OG0006530	ORYLA06110	NEMVE02091
OG0006532	ORYLA12770	NEMVE08321
OG0006536	ORYLA00277	NEMVE17923
OG0006537	ORYLA18614	NEMVE03134, NEMVE02559
OG0006538	ORYLA12235	NEMVE23417
OG0006540	ORYLA04334	NEMVE14709
OG0006542	ORYLA04038	NEMVE14992, NEMVE10018
OG0006543	ORYLA05121	NEMVE14466, NEMVE04354
OG0006545	ORYLA01750	NEMVE18966
OG0006547	ORYLA04432	NEMVE14179
OG0006549	ORYLA10840	NEMVE14235, NEMVE01817
OG0006550	ORYLA11254	NEMVE08614
OG0006551	ORYLA09374	NEMVE18896
OG0006552	ORYLA02423	NEMVE14982
OG0006553	ORYLA00553	NEMVE08520
OG0006554	ORYLA02770	NEMVE11077
OG0006555	ORYLA08557	NEMVE16609
OG0006556	ORYLA10590	NEMVE14156
OG0006557	ORYLA17641	NEMVE13737
OG0006559	ORYLA13088, ORYLA02615	NEMVE21703
OG0006560	ORYLA11992	NEMVE18516
OG0006561	ORYLA11401	NEMVE13352
OG0006562	ORYLA02977	NEMVE14938
OG0006563	ORYLA12120	NEMVE13142
OG0006564	ORYLA03066	NEMVE13427
OG0006565	ORYLA19532, ORYLA14158	NEMVE11088
OG0006566	ORYLA16816	NEMVE18626
OG0006567	ORYLA14215	NEMVE23190
OG0006568	ORYLA00111	NEMVE19392, NEMVE19291
OG0006569	ORYLA04751	NEMVE17890
OG0006570	ORYLA02088	NEMVE14036
OG0006571	ORYLA18093	NEMVE19259
OG0006573	ORYLA04375	NEMVE24473
OG0006574	ORYLA13477	NEMVE18114
OG0006577	ORYLA04095	NEMVE17589
OG0006578	ORYLA02514	NEMVE14360
OG0006580	ORYLA18562	NEMVE13359
OG0006581	ORYLA14939	NEMVE04969
OG0006583	ORYLA11606	NEMVE06578
OG0006584	ORYLA05604	NEMVE13873
OG0006585	ORYLA04761	NEMVE07777, NEMVE12311, NEMVE00796
OG0006586	ORYLA14580	NEMVE02913, NEMVE05314
OG0006587	ORYLA03374	NEMVE23322
OG0006588	ORYLA16204	NEMVE02714, NEMVE13440, NEMVE13441
OG0006589	ORYLA19520	NEMVE08161
OG0006590	ORYLA15302	NEMVE05361
OG0006591	ORYLA05510	NEMVE14253, NEMVE07569
OG0006592	ORYLA15483	NEMVE02392
OG0006593	ORYLA07057	NEMVE12550
OG0006594	ORYLA07714	NEMVE14133
OG0006595	ORYLA08079	NEMVE14900
OG0006597	ORYLA00971	NEMVE08474, NEMVE00517
OG0006598	ORYLA17695	NEMVE20869, NEMVE13702
OG0006600	ORYLA20055, ORYLA20054	NEMVE09809, NEMVE00613
OG0006601	ORYLA10284	NEMVE21238, NEMVE06630
OG0006602	ORYLA00714	NEMVE22737
OG0006603	ORYLA15058	NEMVE13346
OG0006604	ORYLA03264	NEMVE25234
OG0006605	ORYLA07521	NEMVE14469
OG0006606	ORYLA15309	NEMVE08978
OG0006607	ORYLA05978	NEMVE07507
OG0006609	ORYLA09197	NEMVE01863
OG0006610	ORYLA00548	NEMVE05164
OG0006611	ORYLA16098	NEMVE03049, NEMVE05376, NEMVE20908
OG0006612	ORYLA12921	NEMVE25494
OG0006613	ORYLA12182	NEMVE23363
OG0006614	ORYLA10829	NEMVE04847
OG0006615	ORYLA01747	NEMVE08793
OG0006616	ORYLA06592	NEMVE20547, NEMVE13459
OG0006619	ORYLA06288	NEMVE24711
OG0006621	ORYLA04538	NEMVE02138
OG0006622	ORYLA04282	NEMVE14827
OG0006623	ORYLA14630	NEMVE12206, NEMVE10717
OG0006624	ORYLA06131, ORYLA06132	NEMVE05837, NEMVE05866, NEMVE02389
OG0006625	ORYLA12231	NEMVE16423
OG0006626	ORYLA17629	NEMVE13430
OG0006627	ORYLA17509	NEMVE24706, NEMVE17757
OG0006628	ORYLA12154	NEMVE05340
OG0006630	ORYLA12196	NEMVE14529
OG0006631	ORYLA09701	NEMVE22840
OG0006633	ORYLA06549	NEMVE10562
OG0006636	ORYLA05802	NEMVE02023
OG0006637	ORYLA08373	NEMVE09116
OG0006639	ORYLA00861, ORYLA00862, ORYLA07297	NEMVE14232
OG0006640	ORYLA07344	NEMVE16586
OG0006641	ORYLA10252	NEMVE23007
OG0006642	ORYLA04894	NEMVE24819, NEMVE00921
OG0006645	ORYLA05680	NEMVE09395
OG0006646	ORYLA12692, ORYLA12691	NEMVE12960
OG0006647	ORYLA06525	NEMVE14917
OG0006648	ORYLA20356	NEMVE20212
OG0006649	ORYLA16663	NEMVE20949
OG0006651	ORYLA04105	NEMVE24687
OG0006652	ORYLA10471	NEMVE18100, NEMVE08941
OG0006654	ORYLA11524	NEMVE10531, NEMVE00967, NEMVE02443
OG0006655	ORYLA17342	NEMVE21990
OG0006657	ORYLA17971	NEMVE07568
OG0006658	ORYLA11434	NEMVE08447, NEMVE14700
OG0006660	ORYLA13850	NEMVE24206
OG0006661	ORYLA04185	NEMVE20209
OG0006662	ORYLA14512	NEMVE14723
OG0006663	ORYLA03621	NEMVE25118
OG0006664	ORYLA09332	NEMVE00897
OG0006666	ORYLA20165	NEMVE15097
OG0006667	ORYLA06327	NEMVE14509
OG0006668	ORYLA08545	NEMVE13784
OG0006669	ORYLA02526	NEMVE01621, NEMVE12149
OG0006671	ORYLA18969	NEMVE22584
OG0006672	ORYLA10362	NEMVE07938
OG0006673	ORYLA17788	NEMVE13899
OG0006675	ORYLA11228	NEMVE04979
OG0006676	ORYLA19082, ORYLA20332, ORYLA20330	NEMVE15782
OG0006677	ORYLA05809	NEMVE22635
OG0006678	ORYLA16789	NEMVE15058
OG0006679	ORYLA07862	NEMVE22315
OG0006681	ORYLA11715	NEMVE24851
OG0006683	ORYLA15512	NEMVE16605
OG0006684	ORYLA11012	NEMVE17767
OG0006686	ORYLA18912	NEMVE25052
OG0006687	ORYLA05969	NEMVE14655
OG0006688	ORYLA07474	NEMVE02085
OG0006689	ORYLA14988	NEMVE24146, NEMVE12853
OG0006690	ORYLA15449	NEMVE23260
OG0006691	ORYLA08252	NEMVE14331
OG0006692	ORYLA18541	NEMVE14555
OG0006693	ORYLA00439	NEMVE15971
OG0006694	ORYLA11331	NEMVE06376
OG0006695	ORYLA03032	NEMVE19387
OG0006696	ORYLA04969, ORYLA10116	NEMVE22693
OG0006697	ORYLA08123, ORYLA04932	NEMVE13214
OG0006698	ORYLA05714	NEMVE24243
OG0006702	ORYLA01940	NEMVE14025
OG0006703	ORYLA09239	NEMVE06399
OG0006706	ORYLA06274	NEMVE08399
OG0006707	ORYLA15902	NEMVE18156, NEMVE12324
OG0006708	ORYLA06046	NEMVE23781
OG0006709	ORYLA09857	NEMVE06920
OG0006710	ORYLA07507	NEMVE10954
OG0006711	ORYLA12230	NEMVE11839
OG0006712	ORYLA16175	NEMVE05787
OG0006713	ORYLA10516, ORYLA11956	NEMVE06582
OG0006714	ORYLA03957, ORYLA01323	NEMVE13528
OG0006715	ORYLA16203	NEMVE23580
OG0006716	ORYLA07108	NEMVE16253
OG0006717	ORYLA01078	NEMVE17875
OG0006718	ORYLA05056	NEMVE09098
OG0006719	ORYLA00231	NEMVE25006
OG0006720	ORYLA13526	NEMVE13949
OG0006721	ORYLA06875	NEMVE24868
OG0006722	ORYLA19383	NEMVE22551
OG0006723	ORYLA15389	NEMVE13754
OG0006724	ORYLA18498	NEMVE17764, NEMVE10359
OG0006725	ORYLA13855	NEMVE05867
OG0006726	ORYLA18866	NEMVE06858
OG0006727	ORYLA11933	NEMVE14653
OG0006728	ORYLA05670	NEMVE16075
OG0006729	ORYLA17444	NEMVE17861
OG0006730	ORYLA15663	NEMVE16598
OG0006731	ORYLA05562	NEMVE22494
OG0006732	ORYLA18287	NEMVE14487
OG0006733	ORYLA01038	NEMVE15467
OG0006734	ORYLA19310	NEMVE14116
OG0006735	ORYLA14353	NEMVE18798, NEMVE20349, NEMVE09960, NEMVE21806
OG0006737	ORYLA08275	NEMVE09025
OG0006738	ORYLA19668	NEMVE17102
OG0006739	ORYLA19509	NEMVE00721
OG0006741	ORYLA14536	NEMVE13385
OG0006742	ORYLA01030, ORYLA00302	NEMVE25399
OG0006743	ORYLA15287	NEMVE16849
OG0006745	ORYLA13304	NEMVE24739
OG0006749	ORYLA16853	NEMVE24563
OG0006750	ORYLA11676	NEMVE25037
OG0006752	ORYLA04133	NEMVE20853, NEMVE23516
OG0006753	ORYLA10479	NEMVE10471
OG0006754	ORYLA05668, ORYLA19170	NEMVE23232
OG0006755	ORYLA08778	NEMVE22112
OG0006756	ORYLA08007	NEMVE02436
OG0006757	ORYLA05170	NEMVE06921
OG0006759	ORYLA11258	NEMVE13478
OG0006760	ORYLA13106, ORYLA13107	NEMVE21302, NEMVE15995
OG0006762	ORYLA08143, ORYLA05165	NEMVE08950
OG0006764	ORYLA01520	NEMVE18314, NEMVE06948
OG0006765	ORYLA12661	NEMVE11490
OG0006766	ORYLA04462	NEMVE03175
OG0006768	ORYLA05533	NEMVE18868, NEMVE25762
OG0006770	ORYLA12620	NEMVE23535
OG0006772	ORYLA00394	NEMVE25240
OG0006774	ORYLA06740	NEMVE16002
OG0006775	ORYLA07771	NEMVE15139
OG0006776	ORYLA16494	NEMVE15379
OG0006777	ORYLA12364	NEMVE10884
OG0006780	ORYLA10161	NEMVE06625
OG0006787	ORYLA05621, ORYLA05622, ORYLA08245	NEMVE09873, NEMVE15414
OG0006791	ORYLA01324	NEMVE14989
OG0006826	ORYLA07190	NEMVE13284
OG0006827	ORYLA19112	NEMVE02172
OG0006828	ORYLA19553	NEMVE07879
OG0006829	ORYLA20486	NEMVE13112
OG0006830	ORYLA04099	NEMVE08915
OG0006831	ORYLA05295	NEMVE24859
OG0006832	ORYLA10081	NEMVE22982
OG0006833	ORYLA12166	NEMVE24233
OG0006837	ORYLA03273	NEMVE23801, NEMVE25442
OG0006838	ORYLA16929	NEMVE13721
OG0006842	ORYLA00868	NEMVE22104, NEMVE04435
OG0006843	ORYLA18591	NEMVE13226
OG0006844	ORYLA12172	NEMVE13224
OG0006845	ORYLA04346	NEMVE17371
OG0006846	ORYLA10163	NEMVE24794
OG0006848	ORYLA03872	NEMVE16167
OG0006849	ORYLA04862	NEMVE22050
OG0006850	ORYLA00398, ORYLA00397	NEMVE06805
OG0006851	ORYLA08359	NEMVE25124
OG0006853	ORYLA19226	NEMVE23764
OG0006856	ORYLA07978	NEMVE09221
OG0006857	ORYLA09522	NEMVE25407
OG0006860	ORYLA12394	NEMVE18531
OG0006861	ORYLA10051	NEMVE20619, NEMVE17024
OG0006862	ORYLA10430	NEMVE23812
OG0006863	ORYLA09121	NEMVE15515
OG0006864	ORYLA16704, ORYLA00881	NEMVE08355
OG0006865	ORYLA08635	NEMVE25822
OG0006866	ORYLA06893, ORYLA16133	NEMVE08860
OG0006869	ORYLA15879	NEMVE16212, NEMVE00422
OG0006871	ORYLA13504	NEMVE04605, NEMVE09898
OG0006873	ORYLA17413	NEMVE01547
OG0006875	ORYLA04531	NEMVE25510
OG0006876	ORYLA13231	NEMVE02088
OG0006877	ORYLA14665	NEMVE14455
OG0006878	ORYLA06366	NEMVE07083
OG0006880	ORYLA14486	NEMVE06819
OG0006881	ORYLA03213	NEMVE07356
OG0006882	ORYLA12470	NEMVE15924
OG0006886	ORYLA01362	NEMVE21731
OG0006887	ORYLA18327	NEMVE06955
OG0006888	ORYLA13676	NEMVE13701, NEMVE21293
OG0006889	ORYLA15285	NEMVE13933
OG0006890	ORYLA05057	NEMVE05014
OG0006891	ORYLA12282	NEMVE04359
OG0006892	ORYLA18584	NEMVE24012, NEMVE20580
OG0006893	ORYLA00800	NEMVE17795
OG0006894	ORYLA19918	NEMVE06286, NEMVE11857
OG0006895	ORYLA08207	NEMVE06846, NEMVE12809
OG0006896	ORYLA07408	NEMVE22792
OG0006897	ORYLA17654	NEMVE10415
OG0006898	ORYLA15253	NEMVE19257
OG0006899	ORYLA01888, ORYLA07590	NEMVE06869
OG0006900	ORYLA10711	NEMVE01654
OG0006901	ORYLA19363	NEMVE14333
OG0006904	ORYLA10752	NEMVE14542
OG0006905	ORYLA14337	NEMVE07398
OG0006906	ORYLA04358	NEMVE13236
OG0006907	ORYLA11869	NEMVE24857
OG0006908	ORYLA04532	NEMVE17575
OG0006909	ORYLA20226	NEMVE07072
OG0006911	ORYLA01075	NEMVE19816
OG0006912	ORYLA13590	NEMVE18786
OG0006914	ORYLA19783	NEMVE06049
OG0006917	ORYLA18342	NEMVE08132
OG0006918	ORYLA05445	NEMVE15078
OG0006923	ORYLA02242	NEMVE13295
OG0006924	ORYLA19320	NEMVE01464
OG0006925	ORYLA10136	NEMVE13382, NEMVE02521
OG0006926	ORYLA02117	NEMVE23407
OG0006927	ORYLA06863	NEMVE24367
OG0006929	ORYLA05323	NEMVE08440
OG0006930	ORYLA17500, ORYLA17499	NEMVE25703, NEMVE25702
OG0006931	ORYLA11673	NEMVE13787
OG0006932	ORYLA16938	NEMVE05137
OG0006934	ORYLA09930	NEMVE24344
OG0006935	ORYLA10774	NEMVE13070
OG0006936	ORYLA12502	NEMVE03459, NEMVE10607
OG0006937	ORYLA09224	NEMVE21757
OG0006938	ORYLA13900	NEMVE06983
OG0006940	ORYLA07819	NEMVE13137
OG0006942	ORYLA01085	NEMVE13642
OG0006943	ORYLA11269	NEMVE05334
OG0006944	ORYLA18190, ORYLA15875	NEMVE06196
OG0006945	ORYLA19364	NEMVE08899
OG0006946	ORYLA02739	NEMVE14167
OG0006948	ORYLA05268	NEMVE13841, NEMVE20539
OG0006949	ORYLA14891	NEMVE22705
OG0006951	ORYLA01790	NEMVE22939
OG0006952	ORYLA02149	NEMVE05912
OG0006953	ORYLA04011	NEMVE17873
OG0006954	ORYLA10656	NEMVE22116
OG0006955	ORYLA11271	NEMVE06612
OG0006957	ORYLA01524	NEMVE04985
OG0006959	ORYLA07529	NEMVE12151
OG0006960	ORYLA20075	NEMVE13244
OG0006962	ORYLA14243	NEMVE14216
OG0006964	ORYLA06047	NEMVE09836
OG0006967	ORYLA07736	NEMVE19421
OG0006968	ORYLA07011	NEMVE00056
OG0006969	ORYLA00904	NEMVE15089
OG0006970	ORYLA01120	NEMVE23188
OG0006971	ORYLA17898	NEMVE23702, NEMVE20470
OG0006972	ORYLA15222	NEMVE13779
OG0006973	ORYLA11601	NEMVE21823
OG0006975	ORYLA05959	NEMVE13294
OG0006976	ORYLA11643	NEMVE05707
OG0006977	ORYLA14070	NEMVE15122
OG0006978	ORYLA17389	NEMVE08429, NEMVE20677
OG0006979	ORYLA18967	NEMVE07666
OG0006980	ORYLA18420, ORYLA18419	NEMVE14898
OG0006981	ORYLA15231	NEMVE02175
OG0006982	ORYLA08562, ORYLA08563	NEMVE06872
OG0006983	ORYLA15643	NEMVE25267
OG0006988	ORYLA16944	NEMVE05095
OG0006989	ORYLA09680	NEMVE14102
OG0006990	ORYLA12859	NEMVE23992
OG0006991	ORYLA19862	NEMVE25869
OG0006992	ORYLA07859, ORYLA07860	NEMVE06904
OG0006993	ORYLA03063	NEMVE25888
OG0006994	ORYLA19038	NEMVE06963
OG0006995	ORYLA01996	NEMVE10340
OG0006996	ORYLA04870	NEMVE23296
OG0006997	ORYLA10925	NEMVE23283
OG0006999	ORYLA05329	NEMVE22370, NEMVE03933
OG0007000	ORYLA17381	NEMVE24962
OG0007001	ORYLA10882	NEMVE12371
OG0007002	ORYLA19238	NEMVE25316
OG0007003	ORYLA15348, ORYLA12075	NEMVE18273
OG0007004	ORYLA09056	NEMVE25041
OG0007005	ORYLA03067	NEMVE06529
OG0007006	ORYLA09127, ORYLA04167	NEMVE25078
OG0007007	ORYLA19143	NEMVE06743
OG0007008	ORYLA20301	NEMVE08423
OG0007009	ORYLA17311	NEMVE17080
OG0007010	ORYLA12802	NEMVE07154
OG0007011	ORYLA03574	NEMVE14439
OG0007012	ORYLA07702	NEMVE08741
OG0007013	ORYLA08186	NEMVE23027, NEMVE20235
OG0007015	ORYLA15619	NEMVE01530
OG0007016	ORYLA20315	NEMVE14954
OG0007017	ORYLA00928	NEMVE09597
OG0007021	ORYLA09538	NEMVE19842, NEMVE16021
OG0007022	ORYLA14380	NEMVE13989
OG0007023	ORYLA13776	NEMVE19206
OG0007024	ORYLA14743	NEMVE22348
OG0007025	ORYLA19770	NEMVE24902
OG0007026	ORYLA15372	NEMVE10600
OG0007027	ORYLA15909	NEMVE14622
OG0007028	ORYLA06937	NEMVE14345
OG0007029	ORYLA14229	NEMVE14776
OG0007030	ORYLA00487	NEMVE25363
OG0007031	ORYLA12964	NEMVE10005
OG0007032	ORYLA18196	NEMVE08495
OG0007033	ORYLA11802	NEMVE13356
OG0007034	ORYLA13978	NEMVE13497
OG0007035	ORYLA03436	NEMVE14476
