Orthogroup	ORYLA	DANRE
OG0012480	ORYLA11132, ORYLA11131	DANRE33238, DANRE33237, DANRE33239
OG0012481	ORYLA16413	DANRE29954
OG0012481	ORYLA07885	DANRE03485
OG0012482	ORYLA01474, ORYLA01473	DANRE07288
OG0012483	ORYLA03276	DANRE07993
OG0012485	ORYLA07400	DANRE16777
OG0012485	ORYLA18381	DANRE16780
OG0012486	ORYLA07399	DANRE39512
OG0012487	ORYLA03517	DANRE08841
OG0012487	ORYLA06909	DANRE28076, DANRE28075
OG0012488	ORYLA17908	DANRE43418, DANRE34934, DANRE42740, DANRE33988
OG0012490	ORYLA20441	DANRE15647, DANRE07187, DANRE07188
OG0012491	ORYLA11871	DANRE17319, DANRE17320
OG0012492	ORYLA19676, ORYLA19675	DANRE41872, DANRE41871
OG0012493	ORYLA10768	DANRE11897, DANRE11898, DANRE11896
OG0012495	ORYLA08752, ORYLA08753	DANRE15375, DANRE15376
OG0012496	ORYLA20095	DANRE41692, DANRE35877, DANRE35879, DANRE35880, DANRE35878
OG0012497	ORYLA13597	DANRE22602, DANRE22603, DANRE22604
OG0012498	ORYLA04016	DANRE01143
OG0012499	ORYLA15604	DANRE40503, DANRE40504
OG0012499	ORYLA13870	DANRE02451, DANRE02452
OG0012500	ORYLA12298	DANRE38864, DANRE38863
OG0012501	ORYLA10297, ORYLA09880	DANRE41456, DANRE41458, DANRE41455, DANRE41457
OG0012502	ORYLA09998	DANRE42083, DANRE42082
OG0012503	ORYLA13262	DANRE43371
OG0012504	ORYLA06238	DANRE28384, DANRE28393, DANRE28385, DANRE28392, DANRE37472
OG0012505	ORYLA02281	DANRE43182, DANRE34764
OG0012506	ORYLA12591	DANRE12913, DANRE38349
OG0012506	ORYLA14959	DANRE12911, DANRE12912
OG0012507	ORYLA01198	DANRE07335
OG0012508	ORYLA14610	DANRE43437, DANRE26233
OG0012508	ORYLA12355	DANRE38256
OG0012509	ORYLA17873	DANRE41206
OG0012510	ORYLA06001, ORYLA20368	DANRE10523
OG0012512	ORYLA07980	DANRE24808, DANRE24807
OG0012513	ORYLA20313	DANRE25369
OG0012513	ORYLA20314	DANRE25368, DANRE25375, DANRE25372, DANRE25373, DANRE25377, DANRE25378, DANRE25374
OG0012572	ORYLA12902, ORYLA12901	DANRE16429
OG0012583	ORYLA03411	DANRE07821
OG0012587	ORYLA06835	DANRE24483, DANRE24484, DANRE24485, DANRE24488, DANRE24490, DANRE24489, DANRE43333, DANRE24491, DANRE43332, DANRE24492
OG0012588	ORYLA08888	DANRE24861
OG0012588	ORYLA06782	DANRE27031, DANRE27029, DANRE27028, DANRE27027, DANRE27030, DANRE27026
OG0012594	ORYLA10861	DANRE31559, DANRE31550, DANRE31553, DANRE31552, DANRE31558, DANRE31551, DANRE31556, DANRE31557, DANRE31554, DANRE31555
OG0012595	ORYLA12614	DANRE31839, DANRE31990, DANRE32206, DANRE31994, DANRE32043, DANRE32044, DANRE31749, DANRE31748, DANRE32243, DANRE31991
OG0012804	ORYLA01593	DANRE37546
OG0012840	ORYLA03648	DANRE08268
OG0012903	ORYLA01449	DANRE06805
OG0012920	ORYLA06475	DANRE20704
OG0012942	ORYLA06074	DANRE10298, DANRE10297
OG0012942	ORYLA05414, ORYLA10614	DANRE11397, DANRE11395, DANRE11396
OG0013019	ORYLA11668	DANRE17587, DANRE17589, DANRE17588
OG0013021	ORYLA06760	DANRE27160
OG0013071	ORYLA09985	DANRE41522, DANRE41521
OG0013072	ORYLA12112	DANRE38519, DANRE38520
OG0013075	ORYLA12414	DANRE39043
OG0013078	ORYLA11161	DANRE31483
OG0013079	ORYLA13743	DANRE35614
OG0013080	ORYLA04290	DANRE33841, DANRE33840
OG0013080	ORYLA01281	DANRE06386
OG0013081	ORYLA01257	DANRE06364
OG0013082	ORYLA10589	DANRE12004, DANRE12003
OG0013082	ORYLA11835	DANRE18813
OG0013084	ORYLA10374	DANRE11987, DANRE11988, DANRE01935
OG0013085	ORYLA07732	DANRE03613
OG0013085	ORYLA16988	DANRE29307
OG0013086	ORYLA08235	DANRE03871
OG0013087	ORYLA05067	DANRE04058, DANRE04059
OG0013087	ORYLA08174	DANRE04822
OG0013088	ORYLA15146	DANRE25402, DANRE25401
OG0013088	ORYLA12028	DANRE39160
OG0013089	ORYLA16051	DANRE41122
OG0013090	ORYLA16059	DANRE40291
OG0013090	ORYLA15853	DANRE22387
OG0013091	ORYLA16068	DANRE40312
OG0013091	ORYLA19852	DANRE22708
OG0013092	ORYLA13777	DANRE02740, DANRE02739
OG0013094	ORYLA05267	DANRE05809
OG0013096	ORYLA08849	DANRE23817
OG0013097	ORYLA13421	DANRE21480
OG0013098	ORYLA03571	DANRE12346, DANRE12347
OG0013099	ORYLA13385	DANRE26974, DANRE18284
OG0013100	ORYLA04722	DANRE11264
OG0013101	ORYLA08539	DANRE11643
OG0013102	ORYLA05757	DANRE34851, DANRE34852
OG0013103	ORYLA09953	DANRE42105
OG0013103	ORYLA06694, ORYLA08807	DANRE35922
OG0013104	ORYLA12449	DANRE37647, DANRE38411
OG0013105	ORYLA03141	DANRE20130, DANRE06775, DANRE16289
OG0013106	ORYLA12689	DANRE11114
OG0013106	ORYLA11695	DANRE18305
OG0013107	ORYLA19530	DANRE18410
OG0013108	ORYLA07538	DANRE43379, DANRE37488, DANRE37487
OG0013108	ORYLA03937	DANRE19989, DANRE19991, DANRE19990
OG0013109	ORYLA01352	DANRE20133, DANRE20134
OG0013110	ORYLA04596	DANRE20146, DANRE20147, DANRE20145
OG0013111	ORYLA16029	DANRE23218, DANRE23219, DANRE23217
OG0013112	ORYLA16906, ORYLA00550	DANRE15426, DANRE15425
OG0013114	ORYLA06079	DANRE36638, DANRE22968
OG0013115	ORYLA08649	DANRE35738
OG0013115	ORYLA09835	DANRE42784
OG0013116	ORYLA13235	DANRE36360, DANRE36361
OG0013118	ORYLA14404	DANRE02295
OG0013119	ORYLA07629	DANRE38179
OG0013122	ORYLA03101	DANRE07925
OG0013122	ORYLA04376	DANRE34640
OG0013123	ORYLA17347	DANRE25808, DANRE25809, DANRE00130
OG0013124	ORYLA15423	DANRE23751, DANRE23750
OG0013124	ORYLA14448	DANRE36531
OG0013125	ORYLA14899	DANRE12714, DANRE12713
OG0013126	ORYLA12369	DANRE39326
OG0013126	ORYLA14602	DANRE12620
OG0013127	ORYLA03613	DANRE13265, DANRE13264
OG0013128	ORYLA06319	DANRE28163
OG0013129	ORYLA06057	DANRE13537, DANRE09917, DANRE09918, DANRE09919
OG0013131	ORYLA08880	DANRE24569
OG0013131	ORYLA06552	DANRE26711
OG0013132	ORYLA14266	DANRE37033, DANRE37032
OG0013133	ORYLA09951	DANRE41885
OG0013134	ORYLA09514	DANRE41817, DANRE41818
OG0013135	ORYLA18797	DANRE11690
OG0013136	ORYLA07748	DANRE03632
OG0013136	ORYLA17003	DANRE28581, DANRE28580
OG0013137	ORYLA06896	DANRE24422, DANRE28006
OG0013138	ORYLA09189	DANRE27201, DANRE27202, DANRE38785
OG0013139	ORYLA00459	DANRE16219
OG0013140	ORYLA13714	DANRE02662
OG0013140	ORYLA13831	DANRE36958
OG0013141	ORYLA11991	DANRE17714, DANRE11754, DANRE11755
OG0013142	ORYLA12740, ORYLA12736	DANRE39284
OG0013143	ORYLA08861	DANRE24623
OG0013143	ORYLA06448	DANRE27861, DANRE27862
OG0013144	ORYLA20180	DANRE36668
OG0013146	ORYLA16532	DANRE30152
OG0013147	ORYLA09554	DANRE16668, DANRE16666, DANRE16667
OG0013148	ORYLA10182	DANRE11094
OG0013148	ORYLA11929	DANRE17879
OG0013149	ORYLA02974, ORYLA17910	DANRE00479, DANRE33445
OG0013150	ORYLA19607	DANRE15971, DANRE15970
OG0013151	ORYLA16854	DANRE28963
OG0013154	ORYLA12439, ORYLA12438	DANRE38285, DANRE12818, DANRE12819
OG0013155	ORYLA19720	DANRE34725, DANRE34726, DANRE34724
OG0013156	ORYLA10364	DANRE11362, DANRE11361
OG0013157	ORYLA13233	DANRE36349
OG0013158	ORYLA19539	DANRE33291, DANRE33292, DANRE33290, DANRE33362, DANRE33363, DANRE14104
OG0013159	ORYLA08281	DANRE03035, DANRE03034
OG0013160	ORYLA03968	DANRE20296
OG0013160	ORYLA03468	DANRE08324
OG0013162	ORYLA10230, ORYLA10233, ORYLA10232, ORYLA10229, ORYLA10231	DANRE11483
OG0013163	ORYLA09265	DANRE24042
OG0013163	ORYLA06521	DANRE27383
OG0013164	ORYLA12879	DANRE17932, DANRE17931
OG0013165	ORYLA04259	DANRE34462
OG0013166	ORYLA03416	DANRE07826, DANRE07829, DANRE07828, DANRE07827, DANRE34459, DANRE34461, DANRE34460
OG0013167	ORYLA09741	DANRE42589, DANRE42590, DANRE42591
OG0013168	ORYLA16330	DANRE29453, DANRE29454
OG0013168	ORYLA00659	DANRE35453
OG0013169	ORYLA08658	DANRE15321, DANRE15319, DANRE15320, DANRE42239, DANRE42240
OG0013171	ORYLA18038	DANRE33546
OG0013172	ORYLA15859	DANRE22627, DANRE22628
OG0013173	ORYLA01657, ORYLA01658	DANRE14562
OG0013175	ORYLA11761, ORYLA05338	DANRE10016, DANRE10017
OG0013176	ORYLA09016	DANRE24169
OG0013178	ORYLA20083	DANRE35829, DANRE35830, DANRE41673
OG0013179	ORYLA11333	DANRE18963
OG0013180	ORYLA20384, ORYLA20385	DANRE09117, DANRE09115, DANRE09116
OG0013181	ORYLA16445	DANRE13760, DANRE13758, DANRE13759
OG0013182	ORYLA00299	DANRE43362, DANRE28519
OG0013183	ORYLA01185	DANRE06153
OG0013183	ORYLA04447	DANRE20507, DANRE20506
OG0013184	ORYLA19911	DANRE03113, DANRE03112, DANRE03111
OG0013185	ORYLA00962	DANRE07038
OG0013186	ORYLA08828	DANRE24448, DANRE24449, DANRE24447
OG0013187	ORYLA09648	DANRE41696, DANRE41695
OG0013188	ORYLA02989	DANRE19199
OG0013190	ORYLA07024	DANRE24666, DANRE24667
OG0013191	ORYLA02506	DANRE35388
OG0013192	ORYLA00148, ORYLA00147	DANRE36127, DANRE36128
OG0013194	ORYLA12546	DANRE27676, DANRE27675, DANRE27674
OG0013195	ORYLA17115	DANRE28897, DANRE28896
OG0013197	ORYLA00880	DANRE17216, DANRE17215
OG0013201	ORYLA06068, ORYLA01758	DANRE10306, DANRE10307
OG0013203	ORYLA00374	DANRE16314, DANRE16315, DANRE16316
OG0013204	ORYLA16642	DANRE30208
OG0013204	ORYLA08181	DANRE04158
OG0013205	ORYLA12700	DANRE37664, DANRE25314
OG0013205	ORYLA11575	DANRE30615
OG0013206	ORYLA15230	DANRE39076
OG0013206	ORYLA12043	DANRE25615
OG0013207	ORYLA17096	DANRE28868
OG0013299	ORYLA03412, ORYLA03413	DANRE07823, DANRE07822
OG0013300	ORYLA05501	DANRE10654
OG0013302	ORYLA03568	DANRE12220, DANRE12221
OG0013304	ORYLA03731	DANRE13421
OG0013307	ORYLA07657	DANRE20186, DANRE20184
OG0013309	ORYLA03525	DANRE26771
OG0013592	ORYLA09816	DANRE42818
OG0013593	ORYLA02585	DANRE33272
OG0013623	ORYLA06543	DANRE26901
OG0013668	ORYLA00643	DANRE29310
OG0013682	ORYLA12437	DANRE38287
OG0013731	ORYLA12392	DANRE39346
OG0013900	ORYLA19476	DANRE16158, DANRE16156, DANRE16157
OG0013900	ORYLA09766	DANRE42912
OG0013901	ORYLA09532	DANRE42267
OG0013902	ORYLA09969	DANRE16619, DANRE42303
OG0013903	ORYLA09498	DANRE16106, DANRE42320
OG0013904	ORYLA12150	DANRE38488
OG0013904	ORYLA20305	DANRE24988
OG0013905	ORYLA12158	DANRE38501, DANRE38502
OG0013906	ORYLA14574	DANRE38713, DANRE38714, DANRE38711, DANRE38712, DANRE25940
OG0013907	ORYLA14835	DANRE25729
OG0013908	ORYLA14534, ORYLA15821	DANRE02886, DANRE22807, DANRE22806
OG0013909	ORYLA10636	DANRE14632
OG0013909	ORYLA02248	DANRE05867
OG0013910	ORYLA14454, ORYLA15417	DANRE35499, DANRE35500
OG0013911	ORYLA11151, ORYLA15318	DANRE25503, DANRE25502, DANRE25501
OG0013912	ORYLA10689	DANRE12072, DANRE12071
OG0013912	ORYLA18992	DANRE18131
OG0013913	ORYLA10490, ORYLA11832	DANRE12019, DANRE12020
OG0013914	ORYLA18662	DANRE18021, DANRE18022
OG0013915	ORYLA16795	DANRE10160, DANRE16791, DANRE16792, DANRE17169
OG0013916	ORYLA00525	DANRE15957, DANRE15958, DANRE15959
OG0013920	ORYLA19486	DANRE23789
OG0013921	ORYLA20213	DANRE23563, DANRE23564, DANRE23562
OG0013922	ORYLA15658	DANRE22828, DANRE22826, DANRE22825, DANRE22827, DANRE40037
OG0013923	ORYLA03001, ORYLA03000	DANRE07620
OG0013924	ORYLA15004	DANRE12350
OG0013924	ORYLA10958, ORYLA10959	DANRE31002
OG0013926	ORYLA03719	DANRE08388
OG0013927	ORYLA17658	DANRE34842
OG0013929	ORYLA15924	DANRE22406, DANRE22407, DANRE22405
OG0013930	ORYLA18764	DANRE38666, DANRE38669, DANRE38667
OG0013931	ORYLA08312	DANRE04140
OG0013934	ORYLA11635, ORYLA11634	DANRE18356
OG0013935	ORYLA06049	DANRE09904
OG0013935	ORYLA02372	DANRE19244
OG0013937	ORYLA09786	DANRE41705, DANRE41704, DANRE16099
OG0013938	ORYLA04801	DANRE04550, DANRE04551
OG0013939	ORYLA16782	DANRE35934, DANRE35933
OG0013940	ORYLA02172	DANRE15057
OG0013941	ORYLA07942, ORYLA07945, ORYLA07943, ORYLA07944	DANRE03170, DANRE03169, DANRE03168, DANRE03167
OG0013943	ORYLA17443	DANRE40631
OG0013944	ORYLA14497	DANRE02506, DANRE02505
OG0013945	ORYLA16169, ORYLA16168, ORYLA16165	DANRE23054, DANRE23055
OG0013946	ORYLA15769	DANRE01704, DANRE23419, DANRE23420
OG0013947	ORYLA16186	DANRE23003, DANRE23004
OG0013948	ORYLA07435, ORYLA07437, ORYLA07438, ORYLA07434	DANRE37935, DANRE37934
OG0013949	ORYLA03065	DANRE19923
OG0013950	ORYLA02296	DANRE00121
OG0013950	ORYLA18086	DANRE33972
OG0013951	ORYLA15793	DANRE20642
OG0013952	ORYLA06610	DANRE23898, DANRE26589
OG0013953	ORYLA15505	DANRE22668, DANRE22667
OG0013954	ORYLA02158	DANRE09743, DANRE14384
OG0013955	ORYLA05914, ORYLA05915	DANRE09280
OG0013956	ORYLA06188	DANRE09969
OG0013957	ORYLA06739	DANRE38044, DANRE27766
OG0013958	ORYLA11100	DANRE31038
OG0013959	ORYLA15084	DANRE12561
OG0013960	ORYLA08959	DANRE24573, DANRE24574
OG0013961	ORYLA20105	DANRE24552
OG0013961	ORYLA06325	DANRE26831
OG0013962	ORYLA14004	DANRE37023
OG0013963	ORYLA16284	DANRE29891, DANRE03644
OG0013964	ORYLA16784	DANRE30498
OG0013964	ORYLA00805	DANRE36032
OG0013965	ORYLA02892	DANRE00536
OG0013967	ORYLA00056	DANRE16547, DANRE16548, DANRE16546
OG0013968	ORYLA00972	DANRE06999, DANRE07000
OG0013969	ORYLA13957	DANRE40525
OG0013970	ORYLA12053	DANRE39109, DANRE39108
OG0013971	ORYLA15501	DANRE09382, DANRE09572, DANRE09570, DANRE09571
OG0013972	ORYLA12484	DANRE13351, DANRE13352, DANRE13350
OG0013974	ORYLA14052	DANRE36657, DANRE36658, DANRE02222
OG0013976	ORYLA18189	DANRE24130
OG0013977	ORYLA09018	DANRE24142, DANRE24141
OG0013978	ORYLA09603	DANRE41918, DANRE41919, DANRE41920, DANRE41921
OG0013979	ORYLA03763	DANRE08174, DANRE08173
OG0013980	ORYLA06513, ORYLA06514	DANRE27470
OG0013981	ORYLA01881	DANRE14014
OG0013981	ORYLA05819	DANRE09331
OG0013982	ORYLA05803	DANRE09362, DANRE09363, DANRE09364
OG0013983	ORYLA03876	DANRE20564, DANRE07351
OG0013985	ORYLA11152	DANRE30798
OG0013986	ORYLA02483	DANRE19170, DANRE19171, DANRE19169
OG0013989	ORYLA12430, ORYLA20284	DANRE12834
OG0013990	ORYLA14119	DANRE11496
OG0013991	ORYLA00594	DANRE15488
OG0013991	ORYLA16510	DANRE30137
OG0013992	ORYLA18991	DANRE17823, DANRE17822
OG0013994	ORYLA16793	DANRE28664
OG0013995	ORYLA00228	DANRE29334, DANRE36180
OG0013996	ORYLA06650	DANRE36430
OG0013997	ORYLA13471	DANRE36443, DANRE36444, DANRE36445
OG0013998	ORYLA01490, ORYLA01491, ORYLA01489	DANRE06059
OG0013999	ORYLA02368	DANRE19210
OG0013999	ORYLA17673	DANRE34756
OG0014001	ORYLA04787	DANRE05099, DANRE05098
OG0014003	ORYLA07128	DANRE27298
OG0014003	ORYLA09180	DANRE24033
OG0014004	ORYLA17847	DANRE40970, DANRE40969
OG0014005	ORYLA09324	DANRE03436
OG0014008	ORYLA02469	DANRE00347, DANRE00348, DANRE00346
OG0014010	ORYLA17622	DANRE33526
OG0014011	ORYLA00201, ORYLA00200	DANRE21344, DANRE21345
OG0014012	ORYLA02788, ORYLA17958	DANRE33451, DANRE00461, DANRE00460
OG0014013	ORYLA11517	DANRE18150, DANRE18149, DANRE18148
OG0014014	ORYLA14044	DANRE41392, DANRE37741, DANRE37834, DANRE16209
OG0014015	ORYLA03401	DANRE07767
OG0014017	ORYLA07118	DANRE27278
OG0014018	ORYLA07116	DANRE27273, DANRE27274
OG0014019	ORYLA16593	DANRE30257
OG0014020	ORYLA17806	DANRE34068, DANRE34069, DANRE34072, DANRE34073, DANRE34070, DANRE34071
OG0014021	ORYLA14132	DANRE02491
OG0014022	ORYLA17221, ORYLA17222	DANRE35221, DANRE35222
OG0014023	ORYLA03316	DANRE13051, DANRE13052, DANRE13055, DANRE13056, DANRE13054
OG0014025	ORYLA00624	DANRE21914
OG0014025	ORYLA16701	DANRE28815
OG0014029	ORYLA03636	DANRE27627, DANRE27628, DANRE13271
OG0014032	ORYLA17257	DANRE33495
OG0014032	ORYLA02646	DANRE34224
OG0014034	ORYLA13280	DANRE22210, DANRE22211
OG0014036	ORYLA07871, ORYLA07872	DANRE03226
OG0014037	ORYLA09978	DANRE41646, DANRE41645, DANRE41647
OG0014038	ORYLA15049	DANRE12425, DANRE12424
OG0014040	ORYLA15944	DANRE22306, DANRE22305
OG0014042	ORYLA04193	DANRE34419, DANRE34417, DANRE34418, DANRE34416
OG0014043	ORYLA13036	DANRE40083, DANRE40084
OG0014044	ORYLA02920	DANRE34904
OG0014044	ORYLA11204	DANRE31318
OG0014045	ORYLA10404	DANRE11582
OG0014047	ORYLA02905, ORYLA02399, ORYLA17996	DANRE34016, DANRE34017, DANRE19517, DANRE19516
OG0014048	ORYLA13982	DANRE37006
OG0014048	ORYLA15798	DANRE22448
OG0014049	ORYLA12401	DANRE39367
OG0014050	ORYLA12239	DANRE01954, DANRE01955
OG0014054	ORYLA15850	DANRE22383
OG0014054	ORYLA16058	DANRE40455, DANRE41131, DANRE41132
OG0014056	ORYLA10756	DANRE11022
OG0014058	ORYLA06454	DANRE26446, DANRE26445, DANRE26444, DANRE26447
OG0014059	ORYLA16471, ORYLA08347, ORYLA08346	DANRE23930, DANRE23931
OG0014062	ORYLA05433	DANRE10646
OG0014063	ORYLA05762	DANRE09388, DANRE09389
OG0014067	ORYLA12433	DANRE38297
OG0014068	ORYLA06295	DANRE28299
OG0014069	ORYLA04741	DANRE02574
OG0014070	ORYLA01192	DANRE20162, DANRE20161, DANRE06043
OG0014071	ORYLA15358	DANRE12553, DANRE12554
OG0014090	ORYLA17946	DANRE33565
OG0014199	ORYLA07952	DANRE03184, DANRE03183, DANRE03185, DANRE03182, DANRE03189, DANRE03186, DANRE03187, DANRE03188
OG0014200	ORYLA18553, ORYLA19575, ORYLA19576	DANRE07688, DANRE07686, DANRE07683, DANRE07684, DANRE07687, DANRE07685
OG0014202	ORYLA16127	DANRE23077, DANRE23078
OG0014206	ORYLA07211, ORYLA08566, ORYLA08488, ORYLA08528, ORYLA01516, ORYLA06042, ORYLA08549	DANRE30421, DANRE30475
OG0014208	ORYLA17799	DANRE33933, DANRE33934, DANRE33935
OG0014210	ORYLA17565	DANRE35304, DANRE35306
OG0014212	ORYLA15662	DANRE40427
OG0014547	ORYLA09733	DANRE42911
OG0014567	ORYLA17555	DANRE35318
OG0014656	ORYLA04730	DANRE11825
OG0014658	ORYLA20058	DANRE23912, DANRE23913
OG0014788	ORYLA08133	DANRE04203
OG0014916	ORYLA08733, ORYLA09617	DANRE42428
OG0014917	ORYLA09848	DANRE42765, DANRE35530, DANRE42763, DANRE42764
OG0014919	ORYLA15621	DANRE01672, DANRE22593, DANRE22594
OG0014920	ORYLA15986	DANRE23558
OG0014921	ORYLA14239, ORYLA14238	DANRE02770
OG0014922	ORYLA13817	DANRE22264, DANRE22262, DANRE22263
OG0014923	ORYLA18689	DANRE21024, DANRE21021, DANRE21023, DANRE21020, DANRE21022
OG0014924	ORYLA13696	DANRE36806
OG0014925	ORYLA13791	DANRE02219, DANRE02217, DANRE02225, DANRE02218, DANRE02224, DANRE02226
OG0014926	ORYLA04291	DANRE34346
OG0014927	ORYLA01255	DANRE06362
OG0014929	ORYLA10591	DANRE11976
OG0014929	ORYLA12006	DANRE17427
OG0014930	ORYLA10246, ORYLA10248, ORYLA10249	DANRE10721
OG0014931	ORYLA08240	DANRE29259, DANRE03878
OG0014932	ORYLA18448	DANRE03813
OG0014933	ORYLA13558	DANRE36344
OG0014933	ORYLA08502	DANRE02919
OG0014934	ORYLA04837	DANRE02910, DANRE05884
OG0014935	ORYLA12311, ORYLA12310	DANRE39151, DANRE39150
OG0014939	ORYLA11122	DANRE31596, DANRE31597
OG0014939	ORYLA11123	DANRE31595
OG0014940	ORYLA15383	DANRE41287
OG0014941	ORYLA13782	DANRE02718
OG0014942	ORYLA19229	DANRE30631
OG0014942	ORYLA14738	DANRE25036
OG0014943	ORYLA03705	DANRE24954, DANRE25114, DANRE25118
OG0014947	ORYLA13194	DANRE21782
OG0014948	ORYLA05271	DANRE15024, DANRE15023
OG0014949	ORYLA07456	DANRE39254
OG0014952	ORYLA03849	DANRE08405, DANRE01239
OG0014954	ORYLA04301	DANRE08408
OG0014955	ORYLA15068, ORYLA11024	DANRE31430
OG0014956	ORYLA18318	DANRE34501
OG0014958	ORYLA19406	DANRE29390, DANRE15455
OG0014959	ORYLA01314	DANRE07220, DANRE07219
OG0014960	ORYLA11680	DANRE10856, DANRE18332
OG0014961	ORYLA11625	DANRE10798, DANRE10799, DANRE18349, DANRE18348
OG0014962	ORYLA11330	DANRE18390, DANRE18388
OG0014963	ORYLA04506	DANRE20260
OG0014964	ORYLA08790, ORYLA09728	DANRE16173
OG0014965	ORYLA04752	DANRE16735, DANRE04593
OG0014966	ORYLA03572	DANRE08954, DANRE08953
OG0014968	ORYLA00954	DANRE07150, DANRE07149
OG0014970	ORYLA01502, ORYLA01503	DANRE06673
OG0014971	ORYLA16677	DANRE30402
OG0014972	ORYLA12585, ORYLA14945	DANRE25994
OG0014973	ORYLA15646	DANRE22960
OG0014974	ORYLA15768	DANRE01705, DANRE23418
OG0014975	ORYLA15767	DANRE01708, DANRE23417
OG0014976	ORYLA13954	DANRE40527, DANRE02378
OG0014977	ORYLA04480	DANRE00752
OG0014977	ORYLA07627	DANRE38173, DANRE38174
OG0014978	ORYLA04221	DANRE33883
OG0014979	ORYLA03064	DANRE07928
OG0014980	ORYLA17771	DANRE00148, DANRE35226
OG0014981	ORYLA08819	DANRE33864, DANRE24358, DANRE24357, DANRE24356, DANRE24355
OG0014982	ORYLA15172	DANRE12681
OG0014983	ORYLA03349	DANRE07538, DANRE26494
OG0014984	ORYLA18409, ORYLA17476	DANRE40557, DANRE40558, DANRE40559
OG0014985	ORYLA05881	DANRE09284, DANRE09285, DANRE09286, DANRE09283
OG0014986	ORYLA01874	DANRE14039
OG0014987	ORYLA06706	DANRE02634, DANRE02635
OG0014988	ORYLA09925, ORYLA12257	DANRE02617
OG0014991	ORYLA00764	DANRE05223, DANRE16645
OG0014992	ORYLA09002	DANRE24394
OG0014993	ORYLA10139	DANRE10934, DANRE10933
OG0014995	ORYLA09169	DANRE27079, DANRE23858
OG0014997	ORYLA18894, ORYLA10099, ORYLA08433	DANRE21469, DANRE21471, DANRE21470
OG0014998	ORYLA09432	DANRE42045
OG0015000	ORYLA11469	DANRE18619
OG0015000	ORYLA11473	DANRE17633, DANRE17634
OG0015001	ORYLA12375	DANRE25546, DANRE39315
OG0015003	ORYLA05734	DANRE09610, DANRE09611, DANRE09612, DANRE09609, DANRE09607, DANRE09608
OG0015004	ORYLA03108	DANRE12251
OG0015004	ORYLA04566	DANRE19746, DANRE19745
OG0015005	ORYLA20122	DANRE20621, DANRE20620
OG0015006	ORYLA01301	DANRE20073, DANRE20072, DANRE06234
OG0015008	ORYLA15836, ORYLA13764	DANRE36643
OG0015009	ORYLA04361	DANRE33316
OG0015010	ORYLA02594	DANRE34889
OG0015011	ORYLA17988	DANRE34027
OG0015012	ORYLA06742	DANRE27770
OG0015012	ORYLA06741	DANRE27768, DANRE27769
OG0015013	ORYLA16467	DANRE29026
OG0015014	ORYLA14877	DANRE12763
OG0015015	ORYLA11157	DANRE30861
OG0015019	ORYLA00663	DANRE16455
OG0015020	ORYLA10152	DANRE11512
OG0015021	ORYLA15710	DANRE23109
OG0015021	ORYLA20152	DANRE23110
OG0015022	ORYLA04552	DANRE35100, DANRE35101
OG0015023	ORYLA17060, ORYLA00229	DANRE36179
OG0015024	ORYLA17101	DANRE28877, DANRE28878
OG0015024	ORYLA06879	DANRE35645
OG0015025	ORYLA01783	DANRE14872
OG0015026	ORYLA04433	DANRE01014, DANRE01015
OG0015029	ORYLA08379	DANRE11430
OG0015030	ORYLA17826	DANRE40856
OG0015030	ORYLA02687	DANRE00339
OG0015032	ORYLA00718	DANRE16914, DANRE16916, DANRE16913
OG0015032	ORYLA00717	DANRE16915
OG0015033	ORYLA17271	DANRE33523, DANRE33522
OG0015034	ORYLA08422	DANRE21384
OG0015035	ORYLA05020	DANRE05002
OG0015036	ORYLA01963	DANRE14409, DANRE14410
OG0015037	ORYLA01653	DANRE14570, DANRE14571
OG0015038	ORYLA03467	DANRE08325, DANRE08326
OG0015039	ORYLA01676	DANRE09011
OG0015040	ORYLA07115	DANRE27271, DANRE27272
OG0015043	ORYLA04811	DANRE03773, DANRE03772
OG0015044	ORYLA16826	DANRE21432
OG0015046	ORYLA00167, ORYLA20437	DANRE07277, DANRE07278, DANRE07279, DANRE07280
OG0015047	ORYLA03134	DANRE13288
OG0015048	ORYLA06692	DANRE35833
OG0015050	ORYLA10178	DANRE11102
OG0015051	ORYLA04448, ORYLA01184	DANRE43028
OG0015053	ORYLA02647	DANRE34225
OG0015054	ORYLA07874	DANRE03229, DANRE03230
OG0015057	ORYLA11045	DANRE31280, DANRE31279
OG0015058	ORYLA05990	DANRE10558, DANRE10557
OG0015059	ORYLA12990, ORYLA12987, ORYLA12988, ORYLA12993, ORYLA12986	DANRE21667
OG0015062	ORYLA03521	DANRE08847
OG0015063	ORYLA06961	DANRE08762, DANRE08761
OG0015064	ORYLA07525	DANRE37503
OG0015065	ORYLA13501	DANRE36310
OG0015066	ORYLA06307, ORYLA20119	DANRE24907, DANRE24908
OG0015068	ORYLA14300	DANRE02409, DANRE02410, DANRE02408
OG0015069	ORYLA08740	DANRE15293
OG0015071	ORYLA00022, ORYLA00023, ORYLA05126	DANRE04498
OG0015073	ORYLA19265	DANRE04251
OG0015074	ORYLA09426	DANRE43156
OG0015075	ORYLA17108	DANRE35636
OG0015076	ORYLA14671	DANRE27709, DANRE27710, DANRE36333, DANRE27712, DANRE27711, DANRE27713
OG0015077	ORYLA15601	DANRE40496
