Orthogroup	ORYLA	AENJA_ok
OG0007718	ORYLA09021	AENJA_14607
OG0007719	ORYLA06546	AENJA_14796
OG0007721	ORYLA04955	AENJA_15418
OG0007722	ORYLA18334	AENJA_15592
OG0007723	ORYLA18893	AENJA_15656
OG0007724	ORYLA12008	AENJA_15747
OG0007726	ORYLA14878	AENJA_15888
OG0007727	ORYLA05656	AENJA_15914
OG0007728	ORYLA09087	AENJA_16033
OG0007729	ORYLA15147	AENJA_16470
OG0007732	ORYLA04446	AENJA_16743
OG0007734	ORYLA13593	AENJA_17060
OG0007736	ORYLA03755	AENJA_17393
OG0007738	ORYLA08765	AENJA_17519
OG0007739	ORYLA15510, ORYLA15465	AENJA_17580
OG0007741	ORYLA12529	AENJA_17929
OG0007743	ORYLA15748	AENJA_18237
OG0007744	ORYLA03484	AENJA_18288
OG0007745	ORYLA15106	AENJA_18335
OG0007746	ORYLA11437	AENJA_18434
OG0007748	ORYLA12523	AENJA_18894
OG0007749	ORYLA14559	AENJA_19022
OG0007750	ORYLA00710	AENJA_19185
OG0007751	ORYLA07513	AENJA_19310
OG0007752	ORYLA04249	AENJA_19359
OG0007753	ORYLA17820	AENJA_19363
OG0007754	ORYLA03359	AENJA_19398
OG0007755	ORYLA15303	AENJA_19613
OG0007756	ORYLA04657	AENJA_19709
OG0007757	ORYLA13243	AENJA_20316, AENJA_19847
OG0007758	ORYLA20257	AENJA_19933
OG0007759	ORYLA13401	AENJA_20025
OG0007760	ORYLA15939	AENJA_20050
OG0007761	ORYLA14432, ORYLA15518	AENJA_20064
OG0007762	ORYLA08357	AENJA_23767, AENJA_25729, AENJA_20187
OG0007763	ORYLA13264	AENJA_20330
OG0007766	ORYLA07757	AENJA_21034
OG0007767	ORYLA08931	AENJA_21313
OG0007768	ORYLA04186	AENJA_21314
OG0007769	ORYLA07999	AENJA_21372
OG0007770	ORYLA17632	AENJA_21605
OG0007771	ORYLA11217	AENJA_21609
OG0007774	ORYLA09883	AENJA_21779
OG0007775	ORYLA04522	AENJA_21848, AENJA_21916
OG0007776	ORYLA04057	AENJA_22036
OG0007779	ORYLA06689	AENJA_22377
OG0007780	ORYLA11613	AENJA_22486
OG0007781	ORYLA14752	AENJA_22495
OG0007782	ORYLA16300	AENJA_22500
OG0007784	ORYLA08060	AENJA_22600
OG0007786	ORYLA18688	AENJA_22814
OG0007787	ORYLA20215	AENJA_22832
OG0007789	ORYLA07928	AENJA_22873
OG0007790	ORYLA06620	AENJA_22969, AENJA_22970
OG0007791	ORYLA13884	AENJA_23000
OG0007793	ORYLA13274	AENJA_23139
OG0007794	ORYLA17293	AENJA_23230
OG0007796	ORYLA12206, ORYLA05781	AENJA_23473
OG0007797	ORYLA07929	AENJA_23789
OG0007798	ORYLA00492	AENJA_23971
OG0007800	ORYLA03145	AENJA_24733
OG0007801	ORYLA16766, ORYLA07780	AENJA_24750
OG0007802	ORYLA05806	AENJA_24870
OG0007803	ORYLA00124	AENJA_24900
OG0007804	ORYLA05116	AENJA_24903
OG0007805	ORYLA03446	AENJA_25156
OG0007806	ORYLA01961, ORYLA20363, ORYLA14539	AENJA_25558
OG0007807	ORYLA07875	AENJA_25659
OG0007808	ORYLA13705	AENJA_25757
OG0007809	ORYLA13691	AENJA_25815
OG0007810	ORYLA13827	AENJA_25829
OG0007811	ORYLA13112	AENJA_26163
OG0007812	ORYLA09278	AENJA_26416
OG0007813	ORYLA05391	AENJA_26599
OG0007814	ORYLA08100	AENJA_26751
OG0007908	ORYLA08961	AENJA_00151
OG0007911	ORYLA05799	AENJA_00247
OG0007913	ORYLA14886	AENJA_00322
OG0007916	ORYLA09560	AENJA_00507
OG0007917	ORYLA09503	AENJA_00555
OG0007918	ORYLA01441	AENJA_00566
OG0007924	ORYLA10806	AENJA_00993
OG0007925	ORYLA17431, ORYLA17426	AENJA_01050, AENJA_01051
OG0007928	ORYLA19519	AENJA_01314
OG0007931	ORYLA03575, ORYLA18548	AENJA_01727
OG0007932	ORYLA02191	AENJA_01753
OG0007933	ORYLA15039	AENJA_02051
OG0007934	ORYLA11006, ORYLA09764	AENJA_02342
OG0007935	ORYLA11489, ORYLA11488, ORYLA10822, ORYLA11487	AENJA_02345
OG0007936	ORYLA11783, ORYLA11782	AENJA_02595
OG0007937	ORYLA12541	AENJA_02784
OG0007938	ORYLA11267	AENJA_02811
OG0007939	ORYLA09299	AENJA_13491
OG0007940	ORYLA11913, ORYLA11912	AENJA_03128
OG0007942	ORYLA00254, ORYLA17113	AENJA_03272
OG0007943	ORYLA12929	AENJA_03467
OG0007945	ORYLA03545	AENJA_03801
OG0007947	ORYLA16624	AENJA_04228
OG0007948	ORYLA03116	AENJA_04332
OG0007949	ORYLA12843	AENJA_09184, AENJA_04554
OG0007951	ORYLA07777	AENJA_04818
OG0007952	ORYLA09182	AENJA_04832
OG0007953	ORYLA08727	AENJA_04939
OG0007955	ORYLA10392	AENJA_05489
OG0007956	ORYLA19095	AENJA_05510
OG0007957	ORYLA07016	AENJA_05563
OG0007958	ORYLA16538	AENJA_05678
OG0007959	ORYLA06759	AENJA_23496, AENJA_05849
OG0007961	ORYLA06588, ORYLA13113	AENJA_06200, AENJA_16860
OG0007962	ORYLA04455	AENJA_06266
OG0007963	ORYLA18504	AENJA_06564, AENJA_24525
OG0007964	ORYLA02311	AENJA_06717
OG0007966	ORYLA17404	AENJA_07217
OG0007968	ORYLA04990	AENJA_07308
OG0007969	ORYLA13627	AENJA_23140, AENJA_07425
OG0007970	ORYLA05743, ORYLA05744	AENJA_07816
OG0007972	ORYLA06254	AENJA_08033
OG0007973	ORYLA20273	AENJA_08075
OG0007974	ORYLA10212	AENJA_08318
OG0007975	ORYLA16228	AENJA_08715
OG0007976	ORYLA00600	AENJA_08860
OG0007977	ORYLA16524	AENJA_08865
OG0007978	ORYLA02070	AENJA_09030
OG0007979	ORYLA01404	AENJA_09318
OG0007980	ORYLA05197, ORYLA05196	AENJA_09355
OG0007981	ORYLA10350	AENJA_09647, AENJA_24645
OG0007983	ORYLA05241	AENJA_10038
OG0007985	ORYLA19749	AENJA_10225
OG0007987	ORYLA17624, ORYLA16882	AENJA_10379
OG0007988	ORYLA07679	AENJA_10830
OG0007990	ORYLA01553	AENJA_10859
OG0007991	ORYLA11952	AENJA_10934
OG0007992	ORYLA08939, ORYLA12569	AENJA_11203
OG0007993	ORYLA11458	AENJA_11287
OG0007994	ORYLA19701	AENJA_11379
OG0007996	ORYLA05852	AENJA_11555
OG0007997	ORYLA01173, ORYLA01172	AENJA_11624
OG0007999	ORYLA16389	AENJA_12234
OG0008000	ORYLA18400	AENJA_12523
OG0008001	ORYLA17558	AENJA_12599
OG0008004	ORYLA06256	AENJA_13236
OG0008006	ORYLA00992	AENJA_13422
OG0008007	ORYLA07323	AENJA_13516
OG0008009	ORYLA18180	AENJA_13677
OG0008011	ORYLA20138	AENJA_13712
OG0008013	ORYLA09023	AENJA_13764
OG0008014	ORYLA03713	AENJA_13875
OG0008016	ORYLA12316	AENJA_14093
OG0008017	ORYLA15789	AENJA_14642
OG0008018	ORYLA05042	AENJA_14739
OG0008019	ORYLA17175	AENJA_14792
OG0008020	ORYLA12517	AENJA_14835
OG0008021	ORYLA08699, ORYLA16436, ORYLA07848	AENJA_14875
OG0008023	ORYLA20131	AENJA_14935
OG0008025	ORYLA16974	AENJA_15451
OG0008026	ORYLA11205	AENJA_15525
OG0008027	ORYLA10539	AENJA_15598
OG0008028	ORYLA08852	AENJA_15742
OG0008029	ORYLA04581	AENJA_15949
OG0008030	ORYLA02706	AENJA_16003
OG0008031	ORYLA03385	AENJA_16038
OG0008035	ORYLA14502, ORYLA20249, ORYLA13456, ORYLA06639	AENJA_16440
OG0008036	ORYLA16709	AENJA_16682
OG0008037	ORYLA12080	AENJA_16697
OG0008038	ORYLA15545	AENJA_16974
OG0008039	ORYLA17282	AENJA_17386
OG0008040	ORYLA11576	AENJA_17581
OG0008045	ORYLA01796	AENJA_19218
OG0008046	ORYLA13352	AENJA_19488
OG0008047	ORYLA11247	AENJA_19880
OG0008049	ORYLA11671	AENJA_20688
OG0008050	ORYLA06526	AENJA_20740
OG0008051	ORYLA16920	AENJA_20858
OG0008052	ORYLA10108	AENJA_21000
OG0008053	ORYLA01774	AENJA_21398
OG0008054	ORYLA01815	AENJA_21562
OG0008055	ORYLA10841	AENJA_21571
OG0008056	ORYLA20489	AENJA_21612
OG0008057	ORYLA19411	AENJA_21692
OG0008059	ORYLA05431	AENJA_21844
OG0008060	ORYLA13995	AENJA_21856
OG0008062	ORYLA12174	AENJA_21983
OG0008063	ORYLA14182, ORYLA14620, ORYLA14621	AENJA_22028
OG0008064	ORYLA02000	AENJA_22298
OG0008065	ORYLA15002	AENJA_22503
OG0008066	ORYLA14650	AENJA_22565
OG0008067	ORYLA11729	AENJA_22996
OG0008068	ORYLA00668, ORYLA04605	AENJA_23036
OG0008070	ORYLA09225	AENJA_23324
OG0008071	ORYLA19110	AENJA_23380
OG0008072	ORYLA13669	AENJA_23402
OG0008075	ORYLA20225	AENJA_24721
OG0008076	ORYLA15704	AENJA_24761
OG0008077	ORYLA04461	AENJA_24893
OG0008078	ORYLA16198, ORYLA14361	AENJA_24980
OG0008079	ORYLA09004	AENJA_25100
OG0008081	ORYLA05422	AENJA_25170
OG0008083	ORYLA10670	AENJA_25219
OG0008085	ORYLA19641	AENJA_25493
OG0008086	ORYLA08377	AENJA_25596
OG0008087	ORYLA08630	AENJA_25872
OG0008088	ORYLA11467	AENJA_25970
OG0008089	ORYLA14779	AENJA_26262, AENJA_26264
OG0008090	ORYLA02016	AENJA_26607
OG0008091	ORYLA17534	AENJA_26699
OG0008194	ORYLA07564	AENJA_00146
OG0008196	ORYLA14954	AENJA_00317
OG0008199	ORYLA00667	AENJA_01001
OG0008201	ORYLA13729	AENJA_01208
OG0008202	ORYLA04116	AENJA_01325
OG0008203	ORYLA03875	AENJA_01357
OG0008204	ORYLA07901	AENJA_01376
OG0008205	ORYLA18021	AENJA_01532
OG0008206	ORYLA15802	AENJA_11972, AENJA_01666
OG0008209	ORYLA04491	AENJA_01880
OG0008211	ORYLA02921	AENJA_01948
OG0008215	ORYLA04043	AENJA_02474
OG0008217	ORYLA00651	AENJA_03020
OG0008218	ORYLA08279, ORYLA08289	AENJA_03029
OG0008219	ORYLA09090	AENJA_03031
OG0008220	ORYLA06227	AENJA_03211
OG0008222	ORYLA05041	AENJA_03415
OG0008223	ORYLA01032	AENJA_03483
OG0008224	ORYLA04620	AENJA_03538
OG0008225	ORYLA01231	AENJA_03573
OG0008227	ORYLA17495	AENJA_03715
OG0008228	ORYLA16000, ORYLA14198	AENJA_03787
OG0008229	ORYLA02924	AENJA_03931
OG0008230	ORYLA07487	AENJA_04035
OG0008232	ORYLA04395	AENJA_04401
OG0008234	ORYLA19163	AENJA_04854
OG0008235	ORYLA15608	AENJA_05077
OG0008236	ORYLA05655	AENJA_05551
OG0008238	ORYLA05797	AENJA_05620
OG0008240	ORYLA16537	AENJA_05677
OG0008241	ORYLA07374	AENJA_05722
OG0008243	ORYLA18949	AENJA_05790
OG0008244	ORYLA08001	AENJA_05897
OG0008246	ORYLA16107	AENJA_06048
OG0008247	ORYLA00189	AENJA_06106
OG0008249	ORYLA18849	AENJA_06670
OG0008250	ORYLA13196	AENJA_06779
OG0008252	ORYLA02253	AENJA_06985
OG0008254	ORYLA02035	AENJA_07508
OG0008256	ORYLA11972	AENJA_08183
OG0008257	ORYLA09315, ORYLA10211	AENJA_08319
OG0008258	ORYLA18362	AENJA_08403
OG0008259	ORYLA08517	AENJA_08568
OG0008260	ORYLA08936	AENJA_08627
OG0008261	ORYLA03146	AENJA_08637
OG0008262	ORYLA19581	AENJA_08652
OG0008263	ORYLA01421	AENJA_08668
OG0008264	ORYLA02386	AENJA_08758
OG0008265	ORYLA15477, ORYLA15476	AENJA_09054
OG0008267	ORYLA19521	AENJA_09216
OG0008268	ORYLA02726	AENJA_09330
OG0008269	ORYLA09441	AENJA_09331
OG0008270	ORYLA02058	AENJA_09342
OG0008271	ORYLA13476	AENJA_09398
OG0008272	ORYLA15228	AENJA_09453
OG0008273	ORYLA07469	AENJA_09471
OG0008274	ORYLA14530	AENJA_09504
OG0008277	ORYLA12357	AENJA_09854
OG0008278	ORYLA17274	AENJA_09972, AENJA_09971
OG0008280	ORYLA19160	AENJA_10050
OG0008281	ORYLA01101	AENJA_10162
OG0008283	ORYLA17263	AENJA_10286
OG0008284	ORYLA03504	AENJA_10377
OG0008285	ORYLA15311	AENJA_10649
OG0008286	ORYLA15420	AENJA_10651
OG0008288	ORYLA16138	AENJA_10917
OG0008289	ORYLA02869	AENJA_10942
OG0008290	ORYLA14606	AENJA_10991
OG0008292	ORYLA12584	AENJA_11346
OG0008293	ORYLA15238	AENJA_11450
OG0008294	ORYLA01419	AENJA_11713
OG0008295	ORYLA18589	AENJA_16657, AENJA_11908
OG0008297	ORYLA02603	AENJA_12037
OG0008298	ORYLA15382	AENJA_12089
OG0008299	ORYLA16278	AENJA_12113
OG0008300	ORYLA00339	AENJA_12144
OG0008301	ORYLA05278	AENJA_12441
OG0008303	ORYLA10240	AENJA_12536
OG0008304	ORYLA09646	AENJA_12570
OG0008305	ORYLA09360	AENJA_12858
OG0008306	ORYLA20098, ORYLA16443	AENJA_12994, AENJA_12995
OG0008307	ORYLA10871	AENJA_13011
OG0008308	ORYLA08667	AENJA_13121
OG0008309	ORYLA13099	AENJA_13239
OG0008312	ORYLA16747	AENJA_13879
OG0008313	ORYLA19696	AENJA_13915
OG0008315	ORYLA16373	AENJA_14416
OG0008317	ORYLA02596	AENJA_14783
OG0008318	ORYLA10744	AENJA_14785
OG0008319	ORYLA20233	AENJA_14790
OG0008323	ORYLA00406	AENJA_15382
OG0008325	ORYLA14545	AENJA_15718, AENJA_15717
OG0008327	ORYLA07283	AENJA_15788
OG0008331	ORYLA10769	AENJA_16317
OG0008333	ORYLA03529	AENJA_16988
OG0008334	ORYLA18014	AENJA_16992
OG0008335	ORYLA13152	AENJA_17118
OG0008336	ORYLA14585	AENJA_17129
OG0008337	ORYLA18407	AENJA_17300
OG0008338	ORYLA11730	AENJA_17786
OG0008339	ORYLA18585	AENJA_17825
OG0008341	ORYLA08675	AENJA_18514
OG0008342	ORYLA15204, ORYLA05375	AENJA_18557
OG0008343	ORYLA02190	AENJA_18563
OG0008345	ORYLA18966	AENJA_18699
OG0008346	ORYLA10815	AENJA_18767
OG0008350	ORYLA16967	AENJA_19686
OG0008351	ORYLA13395	AENJA_19747
OG0008353	ORYLA14567	AENJA_19936
OG0008355	ORYLA04748	AENJA_20829
OG0008357	ORYLA14896	AENJA_21156
OG0008358	ORYLA15281	AENJA_21304
OG0008359	ORYLA13805	AENJA_21350
OG0008360	ORYLA02057	AENJA_21540
OG0008363	ORYLA19921	AENJA_22641
OG0008364	ORYLA07390, ORYLA20459	AENJA_23223
OG0008365	ORYLA18861	AENJA_23252
OG0008367	ORYLA08084	AENJA_23708
OG0008368	ORYLA10011, ORYLA10010	AENJA_23984
OG0008369	ORYLA03253	AENJA_24036
OG0008370	ORYLA16216	AENJA_24205
OG0008371	ORYLA08122	AENJA_24359
OG0008373	ORYLA14615	AENJA_24428
OG0008374	ORYLA11018	AENJA_25266
OG0008376	ORYLA09098	AENJA_25448
OG0008377	ORYLA09704	AENJA_25580
OG0008378	ORYLA08754	AENJA_25875
OG0008379	ORYLA13142, ORYLA06384	AENJA_25898
OG0008380	ORYLA11845	AENJA_25998
OG0008382	ORYLA12739	AENJA_26241
OG0008383	ORYLA20236	AENJA_26281
OG0008387	ORYLA03864	AENJA_26702
OG0008388	ORYLA11439	AENJA_26785
OG0008509	ORYLA15385, ORYLA20130	AENJA_00544
OG0008513	ORYLA17016	AENJA_00836
OG0008514	ORYLA00666	AENJA_01000
OG0008515	ORYLA05447	AENJA_23531, AENJA_01090
OG0008516	ORYLA10547	AENJA_01225
OG0008522	ORYLA17393, ORYLA02373	AENJA_02195
OG0008524	ORYLA00132	AENJA_03437
OG0008527	ORYLA10073	AENJA_03625
OG0008528	ORYLA03305	AENJA_03759
OG0008529	ORYLA11013	AENJA_04298
OG0008532	ORYLA14244	AENJA_04571
OG0008533	ORYLA11615	AENJA_04666
OG0008534	ORYLA14842	AENJA_05019
OG0008535	ORYLA07394	AENJA_05023
OG0008536	ORYLA16482	AENJA_05136, AENJA_09792
OG0008538	ORYLA04456	AENJA_05378, AENJA_19445
OG0008539	ORYLA20010	AENJA_05486
OG0008540	ORYLA01617	AENJA_05568
OG0008542	ORYLA13618	AENJA_05813
OG0008544	ORYLA17358	AENJA_06389
OG0008545	ORYLA17694	AENJA_06390
OG0008546	ORYLA01722	AENJA_06435
OG0008550	ORYLA13838	AENJA_07554
OG0008554	ORYLA09057	AENJA_08032
OG0008555	ORYLA05134	AENJA_08099
OG0008556	ORYLA11682	AENJA_08409, AENJA_19340
OG0008557	ORYLA07476	AENJA_08760
OG0008558	ORYLA14853	AENJA_09242
OG0008561	ORYLA03251	AENJA_09967
OG0008562	ORYLA11935	AENJA_19559, AENJA_10327
OG0008563	ORYLA17890	AENJA_10384
OG0008567	ORYLA12512	AENJA_10928
OG0008571	ORYLA15286	AENJA_11214
OG0008572	ORYLA04526	AENJA_11295
OG0008573	ORYLA14095	AENJA_11526
OG0008575	ORYLA10873	AENJA_11846
OG0008576	ORYLA04640	AENJA_12071
OG0008577	ORYLA07759	AENJA_12355
OG0008582	ORYLA15082, ORYLA11073, ORYLA11074	AENJA_12734
OG0008583	ORYLA01952	AENJA_12791
OG0008587	ORYLA10124	AENJA_13578
OG0008588	ORYLA18824	AENJA_13917
OG0008591	ORYLA16857	AENJA_14308
OG0008592	ORYLA02727	AENJA_14483
OG0008593	ORYLA13844	AENJA_14585
OG0008594	ORYLA05682	AENJA_14696
OG0008595	ORYLA11806	AENJA_14825
OG0008596	ORYLA02073	AENJA_14880
OG0008600	ORYLA00015	AENJA_15422
OG0008601	ORYLA01236	AENJA_16193
OG0008603	ORYLA10316	AENJA_16664
OG0008606	ORYLA03981	AENJA_16811
OG0008609	ORYLA07791	AENJA_17846
OG0008611	ORYLA13450	AENJA_17945
OG0008612	ORYLA06560	AENJA_17949
OG0008614	ORYLA14831	AENJA_18225
OG0008616	ORYLA06187	AENJA_18680, AENJA_18679
OG0008618	ORYLA13903	AENJA_19021
OG0008620	ORYLA19410	AENJA_19257
OG0008622	ORYLA15071	AENJA_20017
OG0008623	ORYLA17303	AENJA_20206
OG0008624	ORYLA00653	AENJA_20222
OG0008626	ORYLA06748	AENJA_20823
OG0008627	ORYLA04451	AENJA_20874
OG0008628	ORYLA11888	AENJA_20919
OG0008630	ORYLA03479, ORYLA04008	AENJA_21211
OG0008632	ORYLA16415	AENJA_21695
OG0008633	ORYLA04719	AENJA_22194
OG0008636	ORYLA15223	AENJA_23071
OG0008637	ORYLA12916	AENJA_23399
OG0008638	ORYLA09203	AENJA_23413
OG0008639	ORYLA14211	AENJA_23500
OG0008640	ORYLA04998	AENJA_23515
OG0008642	ORYLA15622	AENJA_24043
OG0008644	ORYLA10437	AENJA_24833
OG0008645	ORYLA14126	AENJA_26189
OG0008646	ORYLA09413	AENJA_26201
OG0008648	ORYLA01052	AENJA_26508
OG0008757	ORYLA00611	AENJA_00248
OG0008762	ORYLA03404	AENJA_01196
OG0008763	ORYLA11918	AENJA_01556
OG0008765	ORYLA09621	AENJA_01760
OG0008766	ORYLA17483	AENJA_01947
OG0008767	ORYLA05374	AENJA_02095
OG0008770	ORYLA19695	AENJA_02618
OG0008771	ORYLA01976, ORYLA06165	AENJA_02681
OG0008778	ORYLA19804	AENJA_02933
OG0008780	ORYLA11590	AENJA_02986
OG0008782	ORYLA20358	AENJA_03320
OG0008785	ORYLA12963	AENJA_04147
OG0008786	ORYLA10985	AENJA_04275
OG0008788	ORYLA06831, ORYLA09878	AENJA_04682, AENJA_23326
OG0008790	ORYLA19389	AENJA_05031, AENJA_05032
OG0008796	ORYLA07484	AENJA_06016
OG0008799	ORYLA02092	AENJA_06238
OG0008800	ORYLA19838	AENJA_06407
OG0008804	ORYLA10062	AENJA_06815
OG0008805	ORYLA13599	AENJA_06865
OG0008807	ORYLA07813	AENJA_07580
OG0008811	ORYLA06028	AENJA_08631
OG0008816	ORYLA02817, ORYLA17960	AENJA_09134
OG0008818	ORYLA20382	AENJA_09454
OG0008820	ORYLA02118	AENJA_10295
OG0008821	ORYLA05960	AENJA_11288
OG0008822	ORYLA00785	AENJA_11337
OG0008823	ORYLA03746	AENJA_11424
OG0008826	ORYLA17119	AENJA_11861
OG0008827	ORYLA16970	AENJA_11907
OG0008829	ORYLA02828	AENJA_12118
OG0008831	ORYLA02877	AENJA_12451
OG0008835	ORYLA12847	AENJA_12987
OG0008836	ORYLA17630	AENJA_12998
OG0008837	ORYLA03541	AENJA_13420
OG0008838	ORYLA09991	AENJA_13576
OG0008840	ORYLA14135	AENJA_13926
OG0008841	ORYLA16695	AENJA_14009
OG0008844	ORYLA06550	AENJA_14159
OG0008845	ORYLA00991	AENJA_14223
OG0008847	ORYLA12534	AENJA_15154
OG0008850	ORYLA03958	AENJA_16073
OG0008855	ORYLA05299	AENJA_17082
OG0008856	ORYLA18814	AENJA_17229
OG0008859	ORYLA10789	AENJA_18088
OG0008861	ORYLA07007	AENJA_18107
OG0008864	ORYLA18314	AENJA_18513
OG0008866	ORYLA13506	AENJA_18626
OG0008867	ORYLA02484, ORYLA17420	AENJA_19211
OG0008870	ORYLA17597, ORYLA17598	AENJA_20147
OG0008872	ORYLA12866	AENJA_20547
OG0008876	ORYLA19754	AENJA_21340
OG0008883	ORYLA00481	AENJA_22131
OG0008885	ORYLA02173	AENJA_22404
OG0008891	ORYLA11900	AENJA_24806
OG0008893	ORYLA15315	AENJA_25102
OG0008897	ORYLA17865	AENJA_26287
OG0008898	ORYLA16850, ORYLA16323, ORYLA16324	AENJA_26382
OG0008900	ORYLA11758	AENJA_26512
OG0008901	ORYLA20176	AENJA_26637
OG0009043	ORYLA17424	AENJA_00478
OG0009044	ORYLA17284	AENJA_00709
OG0009049	ORYLA00883, ORYLA16705	AENJA_01736
OG0009052	ORYLA18263	AENJA_01879
OG0009054	ORYLA12560	AENJA_02448
OG0009056	ORYLA18970	AENJA_02632
OG0009062	ORYLA17643	AENJA_03997
OG0009063	ORYLA09703	AENJA_04246
OG0009064	ORYLA08829	AENJA_04611
OG0009067	ORYLA17032	AENJA_05140
OG0009069	ORYLA02688	AENJA_05231
OG0009071	ORYLA11549	AENJA_05666
OG0009075	ORYLA17662	AENJA_06924
OG0009083	ORYLA05135	AENJA_08096
OG0009084	ORYLA15067	AENJA_08640
OG0009085	ORYLA13836	AENJA_08785
OG0009088	ORYLA13439	AENJA_09751
OG0009091	ORYLA00247	AENJA_10589
OG0009092	ORYLA06864	AENJA_10663
OG0009094	ORYLA00150	AENJA_11276
OG0009095	ORYLA15195	AENJA_11278
OG0009096	ORYLA13328	AENJA_11395
OG0009097	ORYLA06686	AENJA_11929
OG0009104	ORYLA13281	AENJA_14011
OG0009110	ORYLA09780	AENJA_15678
OG0009113	ORYLA04355	AENJA_16416, AENJA_16417
OG0009114	ORYLA01369	AENJA_16716
OG0009115	ORYLA06371	AENJA_17120
OG0009120	ORYLA17329	AENJA_18368
OG0009121	ORYLA11955	AENJA_18409
OG0009123	ORYLA18914	AENJA_18460
OG0009125	ORYLA10345	AENJA_18565
OG0009127	ORYLA20227	AENJA_19007
OG0009128	ORYLA11076	AENJA_19036
OG0009129	ORYLA02586	AENJA_19409
OG0009131	ORYLA20167, ORYLA20166	AENJA_20078
OG0009134	ORYLA03285	AENJA_20542
OG0009135	ORYLA15388	AENJA_21311
OG0009137	ORYLA00027	AENJA_22318
OG0009141	ORYLA09974	AENJA_23179
OG0009142	ORYLA15841	AENJA_23317
OG0009143	ORYLA16230	AENJA_23489
OG0009145	ORYLA18959	AENJA_23888
OG0009147	ORYLA07774	AENJA_24589
OG0009149	ORYLA12281	AENJA_25267
OG0009150	ORYLA00035	AENJA_25333
OG0009151	ORYLA04997	AENJA_25481
OG0009154	ORYLA16501, ORYLA16502	AENJA_26770
OG0009155	ORYLA12351	AENJA_26834
OG0009292	ORYLA07015	AENJA_00655
OG0009293	ORYLA12867	AENJA_00714
OG0009296	ORYLA01428	AENJA_01074, AENJA_00964, AENJA_00966, AENJA_00965
OG0009297	ORYLA03286	AENJA_00973, AENJA_22005
OG0009301	ORYLA08715	AENJA_01604
OG0009303	ORYLA06335	AENJA_10495, AENJA_01894, AENJA_10496
OG0009304	ORYLA12259, ORYLA19745, ORYLA00773, ORYLA20023, ORYLA18895, ORYLA10673, ORYLA00660, ORYLA19237, ORYLA18888, ORYLA18640, ORYLA11877, ORYLA19709, ORYLA18759	AENJA_12488, AENJA_02183
OG0009305	ORYLA17471	AENJA_02197
OG0009309	ORYLA11906	AENJA_03460
OG0009312	ORYLA11004, ORYLA11005	AENJA_03660
OG0009313	ORYLA19545	AENJA_03879
OG0009314	ORYLA03072	AENJA_04791
OG0009320	ORYLA04058	AENJA_05791
OG0009322	ORYLA02591	AENJA_06095
OG0009325	ORYLA11158	AENJA_06596
OG0009327	ORYLA14618	AENJA_06795
OG0009333	ORYLA14331	AENJA_08074
OG0009335	ORYLA18458	AENJA_08124
OG0009338	ORYLA00468	AENJA_08638
OG0009340	ORYLA09726	AENJA_09305
OG0009341	ORYLA11373	AENJA_09594
OG0009348	ORYLA17261	AENJA_25319, AENJA_11882
OG0009350	ORYLA15100	AENJA_12191
OG0009356	ORYLA07788	AENJA_14662
OG0009357	ORYLA17461	AENJA_14709
OG0009358	ORYLA07847, ORYLA16435	AENJA_14876
OG0009363	ORYLA17853	AENJA_15998
OG0009365	ORYLA17437	AENJA_16256
OG0009370	ORYLA12751	AENJA_17151
OG0009371	ORYLA01932	AENJA_17602
OG0009374	ORYLA15803	AENJA_18156
OG0009382	ORYLA06349	AENJA_20045
OG0009384	ORYLA09715	AENJA_20185
OG0009385	ORYLA18094	AENJA_20219
OG0009386	ORYLA01179, ORYLA01180	AENJA_20421
OG0009392	ORYLA00281, ORYLA17023	AENJA_21369
OG0009393	ORYLA17185	AENJA_21373
OG0009401	ORYLA08322	AENJA_23906
OG0009403	ORYLA01024	AENJA_24541
OG0009407	ORYLA00570	AENJA_25286
OG0009410	ORYLA14268	AENJA_25831
OG0009543	ORYLA17259	AENJA_00266
OG0009544	ORYLA17579	AENJA_00306
OG0009550	ORYLA07803, ORYLA05215, ORYLA19798, ORYLA18817, ORYLA18706, ORYLA08916, ORYLA14144	AENJA_02608, AENJA_14170, AENJA_24778
OG0009553	ORYLA19140, ORYLA03301, ORYLA04439	AENJA_01054
OG0009562	ORYLA00646	AENJA_03025
OG0009566	ORYLA01110, ORYLA06848	AENJA_03711
OG0009570	ORYLA03753	AENJA_17714, AENJA_04189
OG0009571	ORYLA07661	AENJA_10346, AENJA_04657, AENJA_10344, AENJA_16820
OG0009572	ORYLA08224, ORYLA18635, ORYLA10823, ORYLA06397, ORYLA02908, ORYLA00518, ORYLA02943, ORYLA07249, ORYLA03701, ORYLA01376, ORYLA10055, ORYLA12729, ORYLA18341, ORYLA00817, ORYLA03707, ORYLA18205	AENJA_04808
OG0009575	ORYLA14916	AENJA_05088
OG0009584	ORYLA08203	AENJA_07168
OG0009585	ORYLA07671	AENJA_07729
OG0009587	ORYLA16321, ORYLA08285	AENJA_08535
OG0009590	ORYLA16236	AENJA_08772
OG0009592	ORYLA07008	AENJA_09115
OG0009604	ORYLA15134	AENJA_11213
OG0009607	ORYLA05213	AENJA_12534
OG0009614	ORYLA08017	AENJA_14375
OG0009617	ORYLA06698	AENJA_14949
