Orthogroup	ORYLA	HUMAN
OG0007184	ORYLA02171	HUMAN28058, HUMAN28057, HUMAN28055
OG0007185	ORYLA16541, ORYLA17045, ORYLA00068	HUMAN13405
OG0007186	ORYLA08238	HUMAN12868
OG0007187	ORYLA14366	HUMAN06522, HUMAN06521, HUMAN06520, HUMAN06523
OG0007188	ORYLA19593	HUMAN17704
OG0007189	ORYLA00633	HUMAN20179, HUMAN20178
OG0007190	ORYLA02310	HUMAN26235
OG0007191	ORYLA17462	HUMAN23393, HUMAN23394
OG0007192	ORYLA09692	HUMAN17983
OG0007193	ORYLA07734, ORYLA16990	HUMAN20238
OG0007193	ORYLA16522	HUMAN10521
OG0007195	ORYLA17219	HUMAN19946
OG0007198	ORYLA18294	HUMAN24981
OG0007199	ORYLA05345, ORYLA01726	HUMAN28097
OG0007200	ORYLA08097	HUMAN03586, HUMAN03587
OG0007201	ORYLA12849, ORYLA12850	HUMAN24731, HUMAN24730
OG0007203	ORYLA12573	HUMAN08355, HUMAN24998
OG0007203	ORYLA11589	HUMAN08354
OG0007204	ORYLA13239	HUMAN01107
OG0007204	ORYLA16562, ORYLA16561	HUMAN14619
OG0007205	ORYLA13452, ORYLA06637	HUMAN02181
OG0007205	ORYLA17843	HUMAN29181
OG0007206	ORYLA06585, ORYLA13436	HUMAN21818
OG0007206	ORYLA11283	HUMAN21824, HUMAN21823, HUMAN06807
OG0007206	ORYLA06587	HUMAN21822
OG0007207	ORYLA18413, ORYLA16369, ORYLA16366, ORYLA16367, ORYLA16368	HUMAN03244
OG0007208	ORYLA02408	HUMAN28457
OG0007209	ORYLA00656, ORYLA00655	HUMAN24910
OG0007210	ORYLA05937, ORYLA02020, ORYLA05936, ORYLA02022, ORYLA05938	HUMAN05528
OG0007212	ORYLA06596	HUMAN21653, HUMAN21652
OG0007212	ORYLA13122, ORYLA13123	HUMAN11814, HUMAN11815, HUMAN24305
OG0007213	ORYLA16625, ORYLA00768	HUMAN10182, HUMAN10184, HUMAN10183, HUMAN10180, HUMAN10181
OG0007214	ORYLA14774	HUMAN06095
OG0007214	ORYLA14775	HUMAN02381
OG0007227	ORYLA20378	HUMAN14092, HUMAN14096, HUMAN14091, HUMAN14094, HUMAN14088, HUMAN14095, HUMAN14093, HUMAN14090, HUMAN14089
OG0007248	ORYLA06298	HUMAN13700
OG0007250	ORYLA08747	HUMAN07633
OG0007251	ORYLA06850	HUMAN14332
OG0007253	ORYLA08898	HUMAN24536
OG0007253	ORYLA12436	HUMAN11254, HUMAN11253
OG0007254	ORYLA11846	HUMAN02644
OG0007256	ORYLA18423	HUMAN27031
OG0007258	ORYLA02983	HUMAN14003
OG0007260	ORYLA07375	HUMAN04843, HUMAN04844
OG0007261	ORYLA00423	HUMAN28587
OG0007264	ORYLA15263	HUMAN11107
OG0007266	ORYLA19225	HUMAN20046
OG0007267	ORYLA14269	HUMAN00847, HUMAN00846
OG0007268	ORYLA09609	HUMAN21302
OG0007269	ORYLA10696	HUMAN16581, HUMAN16580, HUMAN16579
OG0007270	ORYLA04915, ORYLA04916	HUMAN07724
OG0007271	ORYLA06700	HUMAN13263
OG0007272	ORYLA19327	HUMAN00327
OG0007273	ORYLA17133	HUMAN16012
OG0007274	ORYLA01401	HUMAN05717
OG0007275	ORYLA10992	HUMAN06744
OG0007276	ORYLA17414	HUMAN28796
OG0007277	ORYLA05155, ORYLA05156	HUMAN25865
OG0007279	ORYLA04478	HUMAN11856
OG0007280	ORYLA06789	HUMAN27834, HUMAN27835, HUMAN27833
OG0007281	ORYLA16781	HUMAN25958
OG0007282	ORYLA17269	HUMAN07231
OG0007283	ORYLA16980	HUMAN12155
OG0007284	ORYLA05432	HUMAN00555
OG0007284	ORYLA09535	HUMAN29707, HUMAN29706
OG0007285	ORYLA05317	HUMAN25396, HUMAN25395
OG0007286	ORYLA19380	HUMAN10108
OG0007288	ORYLA20472	HUMAN22785
OG0007289	ORYLA03622	HUMAN11499
OG0007290	ORYLA20279	HUMAN15228
OG0007291	ORYLA15418	HUMAN18973
OG0007292	ORYLA05899	HUMAN15636
OG0007293	ORYLA02154	HUMAN28207
OG0007294	ORYLA09264	HUMAN20782, HUMAN20781
OG0007295	ORYLA01411	HUMAN22795
OG0007296	ORYLA12441	HUMAN11360
OG0007297	ORYLA16040	HUMAN29826
OG0007298	ORYLA00430	HUMAN22758
OG0007299	ORYLA17998	HUMAN27718, HUMAN27719
OG0007300	ORYLA02105	HUMAN26544
OG0007302	ORYLA13509, ORYLA19833	HUMAN09166
OG0007303	ORYLA18273	HUMAN18735
OG0007304	ORYLA11541	HUMAN16563, HUMAN16562, HUMAN16564
OG0007306	ORYLA04055	HUMAN19439, HUMAN19440, HUMAN19442
OG0007307	ORYLA04750	HUMAN17065, HUMAN17066
OG0007308	ORYLA01818, ORYLA05605	HUMAN20559
OG0007309	ORYLA00123	HUMAN17011
OG0007310	ORYLA09847	HUMAN05294
OG0007312	ORYLA16909	HUMAN12184, HUMAN12183, HUMAN12187, HUMAN12186
OG0007314	ORYLA11660	HUMAN02534
OG0007316	ORYLA07711	HUMAN23083
OG0007317	ORYLA04703	HUMAN17014
OG0007318	ORYLA14192	HUMAN20909
OG0007319	ORYLA13973	HUMAN19188
OG0007320	ORYLA19939	HUMAN09645
OG0007321	ORYLA01035	HUMAN04956, HUMAN04955
OG0007322	ORYLA12070	HUMAN29064
OG0007325	ORYLA12467	HUMAN11525
OG0007326	ORYLA14944	HUMAN09593
OG0007328	ORYLA04937	HUMAN03776
OG0007329	ORYLA05886	HUMAN24733
OG0007330	ORYLA03139	HUMAN05264
OG0007331	ORYLA11072	HUMAN26953, HUMAN26952
OG0007333	ORYLA13227, ORYLA09947	HUMAN29576
OG0007334	ORYLA02101	HUMAN01738, HUMAN01739
OG0007335	ORYLA11672	HUMAN08862
OG0007336	ORYLA05981	HUMAN00761
OG0007337	ORYLA11944	HUMAN25483
OG0007339	ORYLA08865	HUMAN26218, HUMAN26219
OG0007340	ORYLA01911	HUMAN24905
OG0007341	ORYLA12520	HUMAN25872
OG0007342	ORYLA17313	HUMAN28838
OG0007343	ORYLA13486	HUMAN14176
OG0007344	ORYLA18957	HUMAN25001
OG0007345	ORYLA19599	HUMAN22717
OG0007347	ORYLA13816	HUMAN20415
OG0007348	ORYLA12246	HUMAN07623
OG0007349	ORYLA17364	HUMAN19722, HUMAN19724, HUMAN19723
OG0007351	ORYLA06166	HUMAN26020, HUMAN26021
OG0007352	ORYLA18525, ORYLA00412	HUMAN04641
OG0007353	ORYLA12576	HUMAN11061, HUMAN11060
OG0007354	ORYLA09048	HUMAN23192
OG0007355	ORYLA20163	HUMAN28384
OG0007356	ORYLA13760	HUMAN24980
OG0007357	ORYLA12581	HUMAN11281
OG0007358	ORYLA17406	HUMAN23692
OG0007359	ORYLA08850	HUMAN24471
OG0007360	ORYLA06936	HUMAN02160
OG0007361	ORYLA01623	HUMAN01585, HUMAN01584
OG0007363	ORYLA06682	HUMAN07700
OG0007364	ORYLA16985	HUMAN20228
OG0007365	ORYLA13386	HUMAN01007
OG0007366	ORYLA12817	HUMAN15080, HUMAN15079
OG0007367	ORYLA06765	HUMAN00909
OG0007368	ORYLA19704	HUMAN04400
OG0007369	ORYLA09751	HUMAN18171
OG0007370	ORYLA03491	HUMAN12243, HUMAN12242
OG0007371	ORYLA00696	HUMAN03496
OG0007372	ORYLA03828	HUMAN15886
OG0007373	ORYLA11366	HUMAN25169
OG0007374	ORYLA02701	HUMAN17107
OG0007377	ORYLA13383	HUMAN02116, HUMAN02117
OG0007379	ORYLA11999	HUMAN08973, HUMAN08972
OG0007380	ORYLA12839	HUMAN13807
OG0007381	ORYLA16653, ORYLA16655, ORYLA16654	HUMAN13546
OG0007382	ORYLA08742	HUMAN19380
OG0007384	ORYLA11364	HUMAN16675
OG0007385	ORYLA12485	HUMAN04317
OG0007386	ORYLA11303	HUMAN16767
OG0007387	ORYLA19178	HUMAN29057
OG0007388	ORYLA07499	HUMAN22118
OG0007389	ORYLA02496	HUMAN29100
OG0007390	ORYLA16509	HUMAN25915
OG0007391	ORYLA04353	HUMAN05345
OG0007392	ORYLA10645	HUMAN28583
OG0007393	ORYLA10500	HUMAN08660
OG0007394	ORYLA03499	HUMAN15894, HUMAN15893
OG0007395	ORYLA08169	HUMAN13460
OG0007396	ORYLA12727	HUMAN11000
OG0007397	ORYLA08942	HUMAN00870
OG0007399	ORYLA17904	HUMAN16123
OG0007400	ORYLA08958	HUMAN22018
OG0007401	ORYLA03561	HUMAN05484
OG0007402	ORYLA08019, ORYLA08020	HUMAN10240, HUMAN10238
OG0007403	ORYLA01385	HUMAN17253
OG0007405	ORYLA15003	HUMAN20387
OG0007406	ORYLA02660	HUMAN19713
OG0007407	ORYLA05302	HUMAN03483
OG0007408	ORYLA20365	HUMAN28141, HUMAN28142
OG0007409	ORYLA05521	HUMAN25552
OG0007410	ORYLA17035	HUMAN20271
OG0007410	ORYLA08301	HUMAN12126
OG0007411	ORYLA19807	HUMAN23663
OG0007412	ORYLA09356	HUMAN17545
OG0007413	ORYLA06066, ORYLA06065, ORYLA06064	HUMAN20818
OG0007415	ORYLA19464	HUMAN12759
OG0007416	ORYLA00938	HUMAN22361
OG0007417	ORYLA17547	HUMAN07346
OG0007418	ORYLA03744	HUMAN13111, HUMAN13110
OG0007419	ORYLA16934	HUMAN12142
OG0007421	ORYLA14356	HUMAN06697
OG0007422	ORYLA10067	HUMAN08465
OG0007423	ORYLA00567, ORYLA16921	HUMAN10490
OG0007424	ORYLA08021	HUMAN10237
OG0007425	ORYLA14998	HUMAN06193
OG0007426	ORYLA19382	HUMAN10114, HUMAN10115
OG0007428	ORYLA02581	HUMAN20678
OG0007429	ORYLA10854	HUMAN06934
OG0007431	ORYLA05544, ORYLA05545	HUMAN26226
OG0007432	ORYLA03130	HUMAN05574
OG0007433	ORYLA12091	HUMAN04271
OG0007436	ORYLA09770	HUMAN19665
OG0007437	ORYLA00941	HUMAN17137
OG0007438	ORYLA00047	HUMAN02955
OG0007439	ORYLA05166	HUMAN16947
OG0007440	ORYLA14401	HUMAN01515, HUMAN01510, HUMAN02417, HUMAN01506, HUMAN02418, HUMAN01507
OG0007441	ORYLA08960	HUMAN13782
OG0007442	ORYLA06331	HUMAN00969
OG0007443	ORYLA18835	HUMAN07149
OG0007444	ORYLA12333	HUMAN09409
OG0007444	ORYLA17506	HUMAN28835
OG0007445	ORYLA09137	HUMAN21386
OG0007446	ORYLA17366	HUMAN07376
OG0007447	ORYLA00461	HUMAN22922
OG0007448	ORYLA12046	HUMAN14222, HUMAN14221
OG0007449	ORYLA20219	HUMAN18814
OG0007450	ORYLA10095	HUMAN08573, HUMAN08574
OG0007451	ORYLA08969	HUMAN08166
OG0007452	ORYLA02553	HUMAN22554
OG0007453	ORYLA16527	HUMAN10744
OG0007454	ORYLA09677	HUMAN18226
OG0007455	ORYLA09348	HUMAN29667
OG0007456	ORYLA02608	HUMAN07199
OG0007457	ORYLA14661	HUMAN09838
OG0007458	ORYLA00309	HUMAN28978
OG0007459	ORYLA10805	HUMAN16778
OG0007460	ORYLA20039	HUMAN16831, HUMAN16829
OG0007462	ORYLA19843	HUMAN19637, HUMAN19636
OG0007463	ORYLA10835	HUMAN06999
OG0007465	ORYLA03646	HUMAN13093
OG0007466	ORYLA12595	HUMAN09405
OG0007467	ORYLA07191	HUMAN28516
OG0007468	ORYLA00530	HUMAN22128
OG0007470	ORYLA06567	HUMAN00332, HUMAN00937
OG0007471	ORYLA07475	HUMAN07932
OG0007472	ORYLA13056	HUMAN23723
OG0007473	ORYLA06701	HUMAN18188, HUMAN18186
OG0007475	ORYLA08013	HUMAN10446
OG0007475	ORYLA08012	HUMAN10445
OG0007476	ORYLA17195	HUMAN14444
OG0007477	ORYLA16341	HUMAN12723
OG0007478	ORYLA17253	HUMAN19940
OG0007479	ORYLA00589	HUMAN25924, HUMAN25925, HUMAN25923
OG0007480	ORYLA05285	HUMAN03711
OG0007481	ORYLA04396	HUMAN11840
OG0007482	ORYLA01730	HUMAN01581
OG0007483	ORYLA11513	HUMAN25804
OG0007484	ORYLA03268	HUMAN15505
OG0007485	ORYLA12574	HUMAN08408
OG0007486	ORYLA08085	HUMAN03242
OG0007488	ORYLA14033	HUMAN24932
OG0007489	ORYLA10665	HUMAN08300, HUMAN08303, HUMAN08301
OG0007490	ORYLA14538	HUMAN18581, HUMAN18580
OG0007491	ORYLA16759	HUMAN10273
OG0007492	ORYLA11759	HUMAN25121
OG0007493	ORYLA01214, ORYLA00906	HUMAN22084
OG0007494	ORYLA16845	HUMAN16086
OG0007495	ORYLA10015	HUMAN19626, HUMAN19624
OG0007496	ORYLA14535	HUMAN21064
OG0007497	ORYLA09420	HUMAN02092, HUMAN02091
OG0007498	ORYLA05446	HUMAN28184
OG0007500	ORYLA09788	HUMAN21907
OG0007501	ORYLA11099	HUMAN06876, HUMAN06874, HUMAN06875
OG0007503	ORYLA08089	HUMAN03263, HUMAN03264, HUMAN03265
OG0007504	ORYLA00574	HUMAN26616
OG0007507	ORYLA12533	HUMAN02724, HUMAN02723, HUMAN02726, HUMAN02725
OG0007509	ORYLA04370	HUMAN12458
OG0007510	ORYLA10564	HUMAN00670, HUMAN00669
OG0007514	ORYLA06661	HUMAN23377, HUMAN00924
OG0007515	ORYLA16511	HUMAN25910
OG0007516	ORYLA15899, ORYLA15898	HUMAN06240
OG0007516	ORYLA14717, ORYLA11020	HUMAN06238, HUMAN06239
OG0007518	ORYLA11226	HUMAN06937, HUMAN06939, HUMAN06936, HUMAN06938
OG0007519	ORYLA12456	HUMAN15216, HUMAN15215
OG0007520	ORYLA02995	HUMAN17640, HUMAN17646, HUMAN20798
OG0007521	ORYLA05039	HUMAN03514
OG0007522	ORYLA10477	HUMAN08876
OG0007524	ORYLA01439	HUMAN26701, HUMAN30360
OG0007525	ORYLA13393	HUMAN01310
OG0007527	ORYLA06523, ORYLA09269	HUMAN14056
OG0007528	ORYLA06326	HUMAN01170
OG0007529	ORYLA18862	HUMAN13627, HUMAN13630, HUMAN13626, HUMAN13628, HUMAN13629
OG0007533	ORYLA00001, ORYLA07509	HUMAN18647
OG0007540	ORYLA13926	HUMAN06549, HUMAN06548
OG0007540	ORYLA09474	HUMAN17943
OG0007541	ORYLA11457	HUMAN02477
OG0007542	ORYLA08404	HUMAN17961
OG0007542	ORYLA05701	HUMAN02908
OG0007542	ORYLA08338	HUMAN12778
OG0007543	ORYLA17239, ORYLA02488	HUMAN29119
OG0007545	ORYLA00521	HUMAN23111, HUMAN23112
OG0007546	ORYLA00285	HUMAN20275
OG0007547	ORYLA12383	HUMAN11448
OG0007547	ORYLA01677	HUMAN20774
OG0007548	ORYLA03026	HUMAN05247, HUMAN05248
OG0007549	ORYLA16711, ORYLA16712, ORYLA00626, ORYLA00627	HUMAN25876, HUMAN25877
OG0007549	ORYLA16953, ORYLA00640	HUMAN20191
OG0007550	ORYLA06997	HUMAN14033
OG0007550	ORYLA12399	HUMAN11371
OG0007551	ORYLA01436	HUMAN30353, HUMAN30352
OG0007552	ORYLA00262, ORYLA01465	HUMAN20058
OG0007553	ORYLA11214	HUMAN06169
OG0007564	ORYLA06035	HUMAN05960, HUMAN05967, HUMAN05970
OG0007582	ORYLA00751	HUMAN23411
OG0007583	ORYLA00014	HUMAN03503
OG0007584	ORYLA16927	HUMAN10216, HUMAN10215
OG0007586	ORYLA17497	HUMAN28828
OG0007587	ORYLA05351	HUMAN28082
OG0007588	ORYLA11210	HUMAN05800
OG0007589	ORYLA00327	HUMAN23044
OG0007591	ORYLA16433	HUMAN12931
OG0007592	ORYLA10014, ORYLA10285	HUMAN19604
OG0007593	ORYLA15589, ORYLA15588	HUMAN00152, HUMAN00151
OG0007594	ORYLA17725	HUMAN28778, HUMAN28779, HUMAN28780
OG0007597	ORYLA11901	HUMAN07406
OG0007598	ORYLA19609	HUMAN22979
OG0007601	ORYLA16630	HUMAN12973
OG0007602	ORYLA13457	HUMAN00917
OG0007603	ORYLA15288	HUMAN11097
OG0007604	ORYLA12471	HUMAN11462, HUMAN11463
OG0007605	ORYLA12711	HUMAN25002
OG0007606	ORYLA04737	HUMAN16824, HUMAN16823
OG0007607	ORYLA15596	HUMAN00121
OG0007608	ORYLA05477	HUMAN24575
OG0007608	ORYLA02256	HUMAN24576
OG0007609	ORYLA17969	HUMAN07130
OG0007610	ORYLA13853	HUMAN20947
OG0007613	ORYLA13617	HUMAN14918, HUMAN14919, HUMAN14917
OG0007614	ORYLA12458	HUMAN11569, HUMAN11570, HUMAN11567
OG0007615	ORYLA18029	HUMAN17636
OG0007616	ORYLA05381	HUMAN16740
OG0007617	ORYLA07354	HUMAN28528
OG0007619	ORYLA13054	HUMAN21829
OG0007621	ORYLA13396	HUMAN01027, HUMAN06000
OG0007624	ORYLA05976	HUMAN00744
OG0007626	ORYLA01317	HUMAN30032, HUMAN30031, HUMAN30033, HUMAN30030
OG0007630	ORYLA01205	HUMAN05291
OG0007631	ORYLA11934	HUMAN25386
OG0007632	ORYLA10408	HUMAN16885
OG0007633	ORYLA05304	HUMAN13873
OG0007634	ORYLA10749	HUMAN22721
OG0007635	ORYLA13540	HUMAN22830
OG0007637	ORYLA10427	HUMAN08470
OG0007638	ORYLA15010	HUMAN25473
OG0007640	ORYLA06572, ORYLA13195	HUMAN14964, HUMAN14963
OG0007642	ORYLA20111	HUMAN02914
OG0007643	ORYLA08582	HUMAN26301
OG0007645	ORYLA00783	HUMAN10615, HUMAN10616
OG0007646	ORYLA09484	HUMAN29544
OG0007647	ORYLA09216	HUMAN02929
OG0007648	ORYLA15478	HUMAN29976
OG0007649	ORYLA08950	HUMAN01321
OG0007650	ORYLA07962	HUMAN16337, HUMAN16338
OG0007652	ORYLA17837, ORYLA02891	HUMAN29441
OG0007653	ORYLA00212	HUMAN17027, HUMAN17025, HUMAN17026
OG0007655	ORYLA06841, ORYLA13612	HUMAN14130
OG0007656	ORYLA11259	HUMAN02869
OG0007657	ORYLA12352	HUMAN04204
OG0007658	ORYLA01027	HUMAN30007
OG0007659	ORYLA09035	HUMAN18167, HUMAN18165, HUMAN18169
OG0007660	ORYLA06636	HUMAN02075
OG0007662	ORYLA07565, ORYLA07566	HUMAN05169
OG0007663	ORYLA19677	HUMAN19568
OG0007664	ORYLA15115	HUMAN10066
OG0007665	ORYLA02675	HUMAN27691, HUMAN27690
OG0007666	ORYLA16689, ORYLA19032	HUMAN10319
OG0007667	ORYLA13912	HUMAN15603
OG0007668	ORYLA17549	HUMAN07341
OG0007669	ORYLA10867, ORYLA14768	HUMAN26809
OG0007670	ORYLA05143	HUMAN25254
OG0007671	ORYLA10047	HUMAN18044
OG0007672	ORYLA09421	HUMAN02090
OG0007673	ORYLA05954	HUMAN30108, HUMAN00583
OG0007674	ORYLA10748	HUMAN08286
OG0007676	ORYLA15905	HUMAN24899
OG0007677	ORYLA02741	HUMAN29231, HUMAN29232
OG0007680	ORYLA04680	HUMAN17909
OG0007681	ORYLA12077	HUMAN09648
OG0007684	ORYLA04277	HUMAN15836
OG0007685	ORYLA04777	HUMAN18793
OG0007686	ORYLA12300	HUMAN11598, HUMAN11597, HUMAN11595
OG0007687	ORYLA17022	HUMAN20268
OG0007688	ORYLA09192	HUMAN27312
OG0007688	ORYLA09193	HUMAN27313, HUMAN27311
OG0007689	ORYLA17604	HUMAN07121
OG0007690	ORYLA19010	HUMAN27678
OG0007692	ORYLA14149	HUMAN02061
OG0007694	ORYLA05416	HUMAN20746
OG0007695	ORYLA02065, ORYLA01646	HUMAN28172
OG0007696	ORYLA11055, ORYLA15060	HUMAN05784
OG0007701	ORYLA17283	HUMAN07269
OG0007702	ORYLA19222	HUMAN20314
OG0007703	ORYLA19369	HUMAN22827
OG0007706	ORYLA16294	HUMAN10609, HUMAN10610
OG0007707	ORYLA07279	HUMAN21958, HUMAN11921
OG0007708	ORYLA15979	HUMAN06488
OG0007709	ORYLA12564	HUMAN23750
OG0007712	ORYLA19931	HUMAN03420
OG0007713	ORYLA16096	HUMAN06586
OG0007714	ORYLA01267	HUMAN30023
OG0007715	ORYLA02645	HUMAN19961
OG0007717	ORYLA04892	HUMAN03284
OG0007719	ORYLA06546	HUMAN26223
OG0007721	ORYLA04955	HUMAN03623
OG0007722	ORYLA18334	HUMAN03285
OG0007723	ORYLA18893	HUMAN26538
OG0007724	ORYLA12008	HUMAN03962
OG0007726	ORYLA14878	HUMAN04435
OG0007728	ORYLA09087	HUMAN27883
OG0007729	ORYLA15147	HUMAN11128, HUMAN11127
OG0007732	ORYLA04446	HUMAN24163, HUMAN24162
OG0007734	ORYLA13593	HUMAN00972, HUMAN17214
OG0007736	ORYLA03755	HUMAN13041
OG0007738	ORYLA08765	HUMAN19368
OG0007739	ORYLA15510, ORYLA15465	HUMAN01347
OG0007741	ORYLA12529	HUMAN02503
OG0007743	ORYLA15748	HUMAN09883, HUMAN06357
OG0007744	ORYLA03484	HUMAN26813, HUMAN26814
OG0007745	ORYLA15106	HUMAN11543, HUMAN11542
OG0007746	ORYLA11437	HUMAN25134
OG0007748	ORYLA12523	HUMAN02622
OG0007749	ORYLA14559	HUMAN26822
OG0007750	ORYLA00710	HUMAN14835, HUMAN14833
OG0007751	ORYLA07513	HUMAN17117, HUMAN17120
OG0007752	ORYLA04249	HUMAN05362
OG0007753	ORYLA17820	HUMAN23321
OG0007754	ORYLA03359	HUMAN21523
OG0007755	ORYLA15303	HUMAN02406
OG0007756	ORYLA04657	HUMAN18795
OG0007757	ORYLA13243	HUMAN01101
OG0007758	ORYLA20257	HUMAN29935
OG0007759	ORYLA13401	HUMAN01276
OG0007760	ORYLA15939	HUMAN19195
OG0007761	ORYLA14432, ORYLA15518	HUMAN00323
OG0007762	ORYLA08357	HUMAN07584
OG0007763	ORYLA13264	HUMAN01210
OG0007766	ORYLA07757	HUMAN10522
OG0007767	ORYLA08931	HUMAN17614
OG0007768	ORYLA04186	HUMAN11819, HUMAN11818
OG0007769	ORYLA07999	HUMAN10250
OG0007770	ORYLA17632	HUMAN07203, HUMAN07205
OG0007771	ORYLA11217	HUMAN06957
OG0007772	ORYLA19133	HUMAN21301
OG0007774	ORYLA09883	HUMAN17885, HUMAN17884
OG0007775	ORYLA04522	HUMAN13077
OG0007776	ORYLA04057	HUMAN13908, HUMAN13907, HUMAN13906
OG0007779	ORYLA06689	HUMAN18212
OG0007780	ORYLA11613	HUMAN08419, HUMAN08418
OG0007781	ORYLA14752	HUMAN02870
OG0007782	ORYLA16300	HUMAN10939
OG0007784	ORYLA08060	HUMAN12802
OG0007786	ORYLA18688	HUMAN18705
OG0007789	ORYLA07928	HUMAN10825, HUMAN10824
OG0007790	ORYLA06620	HUMAN25977, HUMAN25978, HUMAN25976
OG0007791	ORYLA13884	HUMAN00111
OG0007793	ORYLA13274	HUMAN01140, HUMAN01141
OG0007794	ORYLA17293	HUMAN07379, HUMAN07378
OG0007796	ORYLA12206, ORYLA05781	HUMAN01833
OG0007797	ORYLA07929	HUMAN10834
OG0007798	ORYLA00492	HUMAN23022
OG0007799	ORYLA05665	HUMAN26285
OG0007800	ORYLA03145	HUMAN05271, HUMAN05270
OG0007801	ORYLA16766, ORYLA07780	HUMAN12141
OG0007802	ORYLA05806	HUMAN16301
OG0007803	ORYLA00124	HUMAN17024
OG0007804	ORYLA05116	HUMAN27359
OG0007805	ORYLA03446	HUMAN05569
OG0007806	ORYLA01961, ORYLA20363	HUMAN28143
OG0007806	ORYLA14539	HUMAN18582
OG0007807	ORYLA07875	HUMAN03444
OG0007808	ORYLA13705	HUMAN20964
OG0007809	ORYLA13691	HUMAN01412
OG0007810	ORYLA13827	HUMAN20972
OG0007811	ORYLA13112	HUMAN21891
OG0007812	ORYLA09278	HUMAN23209
OG0007813	ORYLA05391	HUMAN02512
OG0007814	ORYLA08100	HUMAN03364
OG0007817	ORYLA03078	HUMAN15877
OG0007818	ORYLA09109	HUMAN07509
OG0007820	ORYLA04378	HUMAN11761
OG0007821	ORYLA17340	HUMAN23282, HUMAN23284, HUMAN23283
OG0007821	ORYLA17401	HUMAN23285
OG0007823	ORYLA19067, ORYLA19068	HUMAN03449
OG0007824	ORYLA03030	HUMAN05341
OG0007825	ORYLA13025	HUMAN14274
OG0007826	ORYLA02663	HUMAN07299
OG0007827	ORYLA18780, ORYLA18779	HUMAN16930, HUMAN16931, HUMAN16929
OG0007829	ORYLA15176	HUMAN11339
OG0007830	ORYLA14956	HUMAN01001
OG0007831	ORYLA01418	HUMAN27771
OG0007832	ORYLA10104	HUMAN08812
OG0007833	ORYLA17891	HUMAN19927, HUMAN19926
OG0007834	ORYLA01285	HUMAN24234, HUMAN24235, HUMAN24233
OG0007835	ORYLA02635	HUMAN23278
OG0007836	ORYLA01356	HUMAN30213
OG0007837	ORYLA08812	HUMAN29610
OG0007838	ORYLA17639	HUMAN19928
OG0007840	ORYLA08937	HUMAN27820
OG0007841	ORYLA04908	HUMAN03161
OG0007842	ORYLA07052	HUMAN02588, HUMAN02589
OG0007843	ORYLA04606	HUMAN23053, HUMAN24119
OG0007845	ORYLA13896	HUMAN11436, HUMAN11435
OG0007847	ORYLA17455	HUMAN28900, HUMAN28899
OG0007848	ORYLA05186	HUMAN19483
OG0007849	ORYLA10492	HUMAN08686
OG0007850	ORYLA07967	HUMAN19514
OG0007851	ORYLA19938	HUMAN10989
OG0007852	ORYLA13909	HUMAN20987
OG0007854	ORYLA18212	HUMAN25144, HUMAN25143
OG0007858	ORYLA17809	HUMAN27701
OG0007859	ORYLA09841	HUMAN17826
OG0007860	ORYLA13702, ORYLA15670, ORYLA13687	HUMAN01367
OG0007862	ORYLA07051	HUMAN02592
OG0007862	ORYLA16499	HUMAN12841, HUMAN12840
OG0007863	ORYLA20172	HUMAN28871, HUMAN28870
OG0007863	ORYLA11120	HUMAN06902
OG0007867	ORYLA09528	HUMAN21239, HUMAN21238, HUMAN21237
OG0007868	ORYLA15341	HUMAN27028
OG0007868	ORYLA15140, ORYLA12478	HUMAN04332
OG0007870	ORYLA13609, ORYLA10321, ORYLA10320	HUMAN28813, HUMAN14306, HUMAN14305
OG0007871	ORYLA04905	HUMAN03155
OG0007872	ORYLA04796	HUMAN18778
OG0007872	ORYLA10512	HUMAN08646
OG0007873	ORYLA03432	HUMAN05649
OG0007873	ORYLA06172, ORYLA06170, ORYLA02008	HUMAN15263, HUMAN15262
OG0007875	ORYLA01804	HUMAN26065, HUMAN26066
OG0007875	ORYLA16182, ORYLA14348	HUMAN06595, HUMAN06594
OG0007908	ORYLA08961	HUMAN27841
OG0007911	ORYLA05799	HUMAN16282, HUMAN16283
OG0007913	ORYLA14886	HUMAN09685
OG0007916	ORYLA09560	HUMAN17441
OG0007917	ORYLA09503	HUMAN07728, HUMAN07729
OG0007918	ORYLA01441	HUMAN24900, HUMAN24901
OG0007924	ORYLA10806	HUMAN16777
OG0007925	ORYLA17431, ORYLA17426	HUMAN18631, HUMAN18632
OG0007931	ORYLA03575	HUMAN05429
OG0007931	ORYLA18548	HUMAN22978
OG0007932	ORYLA02191	HUMAN24557
OG0007933	ORYLA15039	HUMAN17540, HUMAN20405
OG0007934	ORYLA11006, ORYLA09764	HUMAN21422
OG0007935	ORYLA11489, ORYLA11488, ORYLA10822	HUMAN25433
OG0007936	ORYLA11783, ORYLA11782	HUMAN25542, HUMAN25541
OG0007937	ORYLA12541	HUMAN02729
OG0007938	ORYLA11267	HUMAN06734
OG0007939	ORYLA09299	HUMAN02969
OG0007940	ORYLA11913	HUMAN09227, HUMAN09226
OG0007942	ORYLA00254, ORYLA17113	HUMAN14706, HUMAN14708, HUMAN14707
OG0007943	ORYLA12929	HUMAN05448
OG0007945	ORYLA03545	HUMAN11683, HUMAN11682
