Orthogroup	AMPFI_ok	APOSC_ok
OG0007953	AMPFI_05678	APOSC_00302
OG0007954	AMPFI_05069	APOSC_19677, APOSC_19678
OG0007955	AMPFI_16512	APOSC_00091
OG0007957	AMPFI_14623	APOSC_02795
OG0007959	AMPFI_21334	APOSC_23624
OG0007962	AMPFI_12638	APOSC_17861
OG0007963	AMPFI_01214	APOSC_07038
OG0007964	AMPFI_21832	APOSC_03858
OG0007965	AMPFI_07808	APOSC_13907
OG0007966	AMPFI_23170	APOSC_24056
OG0007967	AMPFI_04334	APOSC_14865, APOSC_18355, APOSC_18356
OG0007968	AMPFI_11132	APOSC_13647
OG0007969	AMPFI_01771	APOSC_22956
OG0007971	AMPFI_18074	APOSC_25406
OG0007972	AMPFI_12030	APOSC_08717
OG0007973	AMPFI_05823	APOSC_09594
OG0007974	AMPFI_09698	APOSC_08616
OG0007976	AMPFI_06391	APOSC_23057
OG0007977	AMPFI_15112	APOSC_09009, APOSC_09008
OG0007979	AMPFI_14503	APOSC_06426, APOSC_06427
OG0007980	AMPFI_19722	APOSC_27208
OG0007983	AMPFI_09943	APOSC_02662
OG0007984	AMPFI_23898	APOSC_28885
OG0007985	AMPFI_12399, AMPFI_04135	APOSC_01049
OG0007986	AMPFI_01538	APOSC_20381
OG0007987	AMPFI_23046	APOSC_17823
OG0007988	AMPFI_17953	APOSC_23468
OG0007990	AMPFI_22745	APOSC_13512
OG0007991	AMPFI_16707	APOSC_14722
OG0007992	AMPFI_25247	APOSC_05605
OG0007993	AMPFI_02776	APOSC_21612
OG0007994	AMPFI_21393	APOSC_12623
OG0007996	AMPFI_05966	APOSC_17440
OG0007997	AMPFI_09115	APOSC_21698
OG0007998	AMPFI_17357	APOSC_22204
OG0007999	AMPFI_01805	APOSC_09847
OG0008000	AMPFI_09007	APOSC_03861
OG0008001	AMPFI_25367	APOSC_01709
OG0008002	AMPFI_21689	APOSC_09739
OG0008003	AMPFI_05104	APOSC_25748
OG0008004	AMPFI_10822	APOSC_21640
OG0008006	AMPFI_16469	APOSC_17172
OG0008007	AMPFI_13139	APOSC_10197
OG0008008	AMPFI_25912	APOSC_08380
OG0008009	AMPFI_08348	APOSC_17890
OG0008011	AMPFI_18612	APOSC_14830
OG0008012	AMPFI_12612	APOSC_23151, APOSC_23150
OG0008013	AMPFI_03278	APOSC_01356
OG0008014	AMPFI_06861	APOSC_20124
OG0008016	AMPFI_15729	APOSC_23825
OG0008017	AMPFI_09425	APOSC_11078, APOSC_28705, APOSC_14160
OG0008018	AMPFI_11292	APOSC_17034
OG0008019	AMPFI_13609	APOSC_07865
OG0008020	AMPFI_14461	APOSC_27780
OG0008022	AMPFI_09081	APOSC_16216
OG0008023	AMPFI_00998, AMPFI_22775	APOSC_18944
OG0008024	AMPFI_02715	APOSC_19717, APOSC_07532, APOSC_11242
OG0008026	AMPFI_00429	APOSC_09936
OG0008027	AMPFI_01486	APOSC_06386
OG0008028	AMPFI_11787	APOSC_27294, APOSC_27293
OG0008029	AMPFI_03797	APOSC_12999
OG0008030	AMPFI_23756	APOSC_03982
OG0008031	AMPFI_08965	APOSC_25984
OG0008036	AMPFI_05655	APOSC_28420
OG0008037	AMPFI_10779	APOSC_17986
OG0008038	AMPFI_12972	APOSC_15782
OG0008039	AMPFI_12471	APOSC_17831
OG0008040	AMPFI_13459	APOSC_13491
OG0008041	AMPFI_09625	APOSC_27285
OG0008043	AMPFI_01067	APOSC_17796
OG0008044	AMPFI_00182	APOSC_16040, APOSC_05678, APOSC_28172
OG0008047	AMPFI_19293	APOSC_28616
OG0008048	AMPFI_06090	APOSC_26085, APOSC_26086
OG0008049	AMPFI_09649	APOSC_26885
OG0008051	AMPFI_16348	APOSC_03468
OG0008052	AMPFI_13973	APOSC_17885
OG0008053	AMPFI_10245	APOSC_05242
OG0008054	AMPFI_16895	APOSC_27130
OG0008056	AMPFI_08430	APOSC_08885
OG0008057	AMPFI_14790	APOSC_02687
OG0008059	AMPFI_15349	APOSC_15499
OG0008062	AMPFI_19832	APOSC_12388
OG0008063	AMPFI_00572	APOSC_22434
OG0008064	AMPFI_23088, AMPFI_19393, AMPFI_22991	APOSC_05171, APOSC_14780
OG0008065	AMPFI_12989	APOSC_07629
OG0008066	AMPFI_15863	APOSC_19369
OG0008067	AMPFI_08934	APOSC_16252
OG0008068	AMPFI_24343	APOSC_03814
OG0008069	AMPFI_22884	APOSC_20472
OG0008071	AMPFI_09114	APOSC_24421
OG0008072	AMPFI_24640	APOSC_28694
OG0008073	AMPFI_05875	APOSC_12795
OG0008075	AMPFI_18963	APOSC_08341
OG0008076	AMPFI_25537	APOSC_28908
OG0008077	AMPFI_16858	APOSC_00127
OG0008078	AMPFI_03483	APOSC_20882
OG0008079	AMPFI_23704	APOSC_14186
OG0008080	AMPFI_03395	APOSC_05343
OG0008081	AMPFI_08017	APOSC_19170
OG0008082	AMPFI_06725	APOSC_24746
OG0008083	AMPFI_18304	APOSC_01221
OG0008084	AMPFI_16208	APOSC_05751
OG0008085	AMPFI_01438	APOSC_06211
OG0008086	AMPFI_07090	APOSC_23185, APOSC_23184
OG0008087	AMPFI_07407	APOSC_17002
OG0008088	AMPFI_05351	APOSC_08897
OG0008089	AMPFI_12190, AMPFI_00773	APOSC_26494
OG0008091	AMPFI_07279	APOSC_18409
OG0008092	AMPFI_12661	APOSC_18004
OG0008093	AMPFI_00760	APOSC_23563
OG0008094	AMPFI_01509	APOSC_18874
OG0008097	AMPFI_22296	APOSC_04227, APOSC_06181, APOSC_18522
OG0008098	AMPFI_03002	APOSC_02918
OG0008099	AMPFI_03591	APOSC_06865
OG0008100	AMPFI_06853	APOSC_07045
OG0008102	AMPFI_07411	APOSC_03668
OG0008103	AMPFI_07817	APOSC_16584
OG0008104	AMPFI_08107	APOSC_05053
OG0008105	AMPFI_09929	APOSC_17240
OG0008106	AMPFI_10462	APOSC_02206
OG0008107	AMPFI_11086	APOSC_02763
OG0008108	AMPFI_11284	APOSC_17504
OG0008109	AMPFI_11697	APOSC_23232, APOSC_23231
OG0008110	AMPFI_12641	APOSC_25259
OG0008111	AMPFI_14617	APOSC_00540
OG0008112	AMPFI_14723	APOSC_29036
OG0008113	AMPFI_14844	APOSC_14747
OG0008116	AMPFI_16582	APOSC_18172
OG0008117	AMPFI_17449	APOSC_02223, APOSC_02222
OG0008118	AMPFI_17809	APOSC_19030, APOSC_19029, APOSC_04343
OG0008119	AMPFI_18841	APOSC_00316
OG0008120	AMPFI_19253	APOSC_11042
OG0008121	AMPFI_19315	APOSC_03616, APOSC_03617, APOSC_15863
OG0008122	AMPFI_19895	APOSC_20851
OG0008125	AMPFI_23204	APOSC_02610
OG0008126	AMPFI_23220	APOSC_09984, APOSC_25489
OG0008127	AMPFI_25473	APOSC_07880
OG0008194	AMPFI_03668	APOSC_20535
OG0008196	AMPFI_11912	APOSC_02373, APOSC_02372
OG0008198	AMPFI_13301	APOSC_05695, APOSC_12177
OG0008199	AMPFI_16813	APOSC_01389
OG0008201	AMPFI_07031	APOSC_24486
OG0008202	AMPFI_10244	APOSC_07690
OG0008203	AMPFI_18647	APOSC_03043, APOSC_03044
OG0008204	AMPFI_05833	APOSC_16534
OG0008205	AMPFI_14335	APOSC_26162
OG0008206	AMPFI_14174	APOSC_07352, APOSC_07351
OG0008208	AMPFI_09302	APOSC_03726
OG0008209	AMPFI_08788	APOSC_28279
OG0008211	AMPFI_07315	APOSC_15417
OG0008212	AMPFI_19889	APOSC_24996, APOSC_04272
OG0008213	AMPFI_08549	APOSC_04494
OG0008214	AMPFI_22755	APOSC_22778
OG0008216	AMPFI_11177	APOSC_02181
OG0008217	AMPFI_22193	APOSC_26604
OG0008218	AMPFI_12318	APOSC_25714
OG0008219	AMPFI_07239	APOSC_01816
OG0008220	AMPFI_22814	APOSC_16489
OG0008221	AMPFI_23513	APOSC_25923
OG0008222	AMPFI_17463	APOSC_08179
OG0008223	AMPFI_07844	APOSC_07003
OG0008224	AMPFI_07716	APOSC_13569
OG0008225	AMPFI_21476	APOSC_06204
OG0008227	AMPFI_07029	APOSC_13416
OG0008228	AMPFI_10122	APOSC_00526
OG0008229	AMPFI_23911	APOSC_04449
OG0008230	AMPFI_05521	APOSC_01050
OG0008231	AMPFI_05547	APOSC_17787
OG0008232	AMPFI_23612	APOSC_13954
OG0008234	AMPFI_06611	APOSC_19378
OG0008235	AMPFI_18455	APOSC_12595
OG0008236	AMPFI_09759	APOSC_13471
OG0008237	AMPFI_23396	APOSC_26561, APOSC_26562
OG0008238	AMPFI_11368	APOSC_09010
OG0008239	AMPFI_04110	APOSC_00770
OG0008242	AMPFI_04282	APOSC_19748
OG0008243	AMPFI_12012	APOSC_12489
OG0008244	AMPFI_24527	APOSC_24320, APOSC_24319
OG0008245	AMPFI_08268	APOSC_09282
OG0008246	AMPFI_11645	APOSC_21974
OG0008248	AMPFI_19513	APOSC_14203
OG0008249	AMPFI_08214	APOSC_23287
OG0008250	AMPFI_12283	APOSC_19147
OG0008251	AMPFI_19583	APOSC_06719, APOSC_06718
OG0008252	AMPFI_14543	APOSC_11414
OG0008253	AMPFI_06261	APOSC_06136
OG0008254	AMPFI_02591	APOSC_24820
OG0008257	AMPFI_09890	APOSC_21547
OG0008258	AMPFI_15951	APOSC_18575, APOSC_18576, APOSC_18577
OG0008259	AMPFI_05338	APOSC_03340, APOSC_03341
OG0008260	AMPFI_21089	APOSC_14790
OG0008261	AMPFI_14114	APOSC_23556, APOSC_14888
OG0008262	AMPFI_21752	APOSC_16435
OG0008263	AMPFI_07599	APOSC_05613
OG0008265	AMPFI_06479	APOSC_15181
OG0008266	AMPFI_06495	APOSC_07633
OG0008267	AMPFI_06823	APOSC_26204
OG0008268	AMPFI_08036	APOSC_11254
OG0008269	AMPFI_09119	APOSC_11767
OG0008270	AMPFI_05663	APOSC_21885
OG0008271	AMPFI_24888	APOSC_15408
OG0008272	AMPFI_01881	APOSC_11704
OG0008274	AMPFI_18471	APOSC_21892, APOSC_14394
OG0008276	AMPFI_19108, AMPFI_18555	APOSC_28062
OG0008277	AMPFI_10748	APOSC_08947
OG0008279	AMPFI_17716	APOSC_16364
OG0008280	AMPFI_00105	APOSC_17344
OG0008281	AMPFI_17351	APOSC_25564
OG0008282	AMPFI_05485	APOSC_11226
OG0008284	AMPFI_10802	APOSC_13171
OG0008286	AMPFI_05241	APOSC_09059
OG0008289	AMPFI_03301	APOSC_26477
OG0008290	AMPFI_19833	APOSC_25138
OG0008291	AMPFI_00655	APOSC_08804
OG0008292	AMPFI_25251	APOSC_07124
OG0008293	AMPFI_03423	APOSC_05615
OG0008294	AMPFI_12035	APOSC_06970
OG0008295	AMPFI_22240	APOSC_28274
OG0008296	AMPFI_22866	APOSC_00591
OG0008298	AMPFI_05163	APOSC_20933
OG0008300	AMPFI_26012	APOSC_08101, APOSC_08102
OG0008301	AMPFI_21648	APOSC_03172
OG0008303	AMPFI_05000	APOSC_25797
OG0008304	AMPFI_15827	APOSC_26151
OG0008305	AMPFI_17893	APOSC_26364
OG0008307	AMPFI_06534	APOSC_00812
OG0008308	AMPFI_00448	APOSC_06610
OG0008309	AMPFI_03043	APOSC_25328
OG0008311	AMPFI_14732	APOSC_15212
OG0008312	AMPFI_18714	APOSC_03983
OG0008313	AMPFI_21818	APOSC_25393
OG0008314	AMPFI_10374	APOSC_16183
OG0008316	AMPFI_25184	APOSC_22296
OG0008317	AMPFI_18631	APOSC_08409
OG0008318	AMPFI_24230	APOSC_07399
OG0008319	AMPFI_08827	APOSC_10042
OG0008320	AMPFI_01703	APOSC_08581
OG0008321	AMPFI_15689	APOSC_22099
OG0008322	AMPFI_08266	APOSC_09495
OG0008324	AMPFI_04805	APOSC_22951, APOSC_22952
OG0008325	AMPFI_10597	APOSC_22229
OG0008326	AMPFI_21802	APOSC_04883
OG0008329	AMPFI_10670, AMPFI_00214	APOSC_00099
OG0008330	AMPFI_07826	APOSC_25115
OG0008330	AMPFI_05285	APOSC_26936, APOSC_21628
OG0008331	AMPFI_10145	APOSC_06115
OG0008332	AMPFI_17709	APOSC_15743
OG0008333	AMPFI_06113	APOSC_25210
OG0008334	AMPFI_12196	APOSC_28477
OG0008335	AMPFI_15830	APOSC_24989
OG0008336	AMPFI_14233	APOSC_28759
OG0008339	AMPFI_14101	APOSC_24725
OG0008341	AMPFI_09957	APOSC_06989
OG0008343	AMPFI_06427	APOSC_10336
OG0008344	AMPFI_14346	APOSC_02612
OG0008345	AMPFI_09026	APOSC_10582
OG0008346	AMPFI_22882	APOSC_02989
OG0008347	AMPFI_11829	APOSC_27237
OG0008348	AMPFI_24615	APOSC_04923
OG0008349	AMPFI_05394	APOSC_24760
OG0008350	AMPFI_16249	APOSC_15062
OG0008351	AMPFI_15483	APOSC_03421
OG0008352	AMPFI_22301	APOSC_21115
OG0008353	AMPFI_00573	APOSC_05405
OG0008355	AMPFI_20782	APOSC_07250
OG0008357	AMPFI_10134	APOSC_20364
OG0008359	AMPFI_09448	APOSC_10441
OG0008360	AMPFI_16092	APOSC_27767
OG0008361	AMPFI_07243	APOSC_27978
OG0008363	AMPFI_07869	APOSC_12772
OG0008365	AMPFI_13699	APOSC_03291
OG0008368	AMPFI_03496	APOSC_02327
OG0008369	AMPFI_09845	APOSC_20701
OG0008371	AMPFI_15403	APOSC_02750
OG0008374	AMPFI_06576	APOSC_23546
OG0008377	AMPFI_03366	APOSC_05161
OG0008378	AMPFI_06304	APOSC_02583
OG0008379	AMPFI_00342	APOSC_11653
OG0008380	AMPFI_18189	APOSC_16416, APOSC_16417
OG0008381	AMPFI_19133	APOSC_18144
OG0008382	AMPFI_18986, AMPFI_01704	APOSC_04243
OG0008383	AMPFI_22561	APOSC_27193
OG0008384	AMPFI_14189	APOSC_21382
OG0008386	AMPFI_24674	APOSC_04675
OG0008387	AMPFI_20902	APOSC_03023
OG0008388	AMPFI_22760	APOSC_08414
OG0008389	AMPFI_23442	APOSC_08258
OG0008390	AMPFI_01510	APOSC_21193, APOSC_21192
OG0008392	AMPFI_01701	APOSC_28212
OG0008394	AMPFI_13544	APOSC_24724
OG0008395	AMPFI_04209, AMPFI_13495	APOSC_02375, APOSC_02376
OG0008398	AMPFI_25755	APOSC_10921, APOSC_09318
OG0008399	AMPFI_06418	APOSC_24284
OG0008400	AMPFI_07415	APOSC_02345
OG0008401	AMPFI_08099	APOSC_11241
OG0008402	AMPFI_08293	APOSC_13502
OG0008403	AMPFI_08891	APOSC_22193
OG0008404	AMPFI_09139	APOSC_06705
OG0008405	AMPFI_09315	APOSC_29146
OG0008405	AMPFI_09356	APOSC_11550, APOSC_14974
OG0008406	AMPFI_09482	APOSC_18437
OG0008409	AMPFI_10092	APOSC_04153
OG0008410	AMPFI_10412	APOSC_06086
OG0008411	AMPFI_10476	APOSC_13247
OG0008412	AMPFI_10538	APOSC_26156
OG0008415	AMPFI_14254	APOSC_05218
OG0008416	AMPFI_15364	APOSC_28432
OG0008417	AMPFI_25684, AMPFI_15417	APOSC_17783
OG0008418	AMPFI_16332	APOSC_25353
OG0008420	AMPFI_18997	APOSC_21041
OG0008421	AMPFI_19404	APOSC_27456
OG0008422	AMPFI_20618	APOSC_16612
OG0008423	AMPFI_21149	APOSC_22231
OG0008424	AMPFI_23294	APOSC_12374
OG0008427	AMPFI_25943	APOSC_14976
OG0008507	AMPFI_07938	APOSC_16679
OG0008509	AMPFI_25814	APOSC_12873
OG0008512	AMPFI_05748	APOSC_09316
OG0008515	AMPFI_21455	APOSC_15829
OG0008522	AMPFI_04695	APOSC_13449
OG0008524	AMPFI_16681	APOSC_11614
OG0008526	AMPFI_20730	APOSC_16496
OG0008527	AMPFI_21830, AMPFI_22398	APOSC_24661
OG0008528	AMPFI_26044	APOSC_24325
OG0008529	AMPFI_22856	APOSC_16531
OG0008530	AMPFI_14725	APOSC_07553
OG0008531	AMPFI_08746	APOSC_03955
OG0008532	AMPFI_23353	APOSC_28549
OG0008533	AMPFI_13398	APOSC_14916
OG0008534	AMPFI_04061	APOSC_12537
OG0008535	AMPFI_16183	APOSC_16888
OG0008537	AMPFI_19999	APOSC_05810
OG0008539	AMPFI_22402	APOSC_07394
OG0008540	AMPFI_22298	APOSC_01144
OG0008541	AMPFI_21765, AMPFI_05661	APOSC_13348, APOSC_13344, APOSC_13346, APOSC_13345
OG0008543	AMPFI_14385	APOSC_21508, APOSC_21507
OG0008544	AMPFI_20363	APOSC_18440
OG0008546	AMPFI_23820	APOSC_03316
OG0008547	AMPFI_04660	APOSC_16879
OG0008550	AMPFI_24742	APOSC_26921
OG0008551	AMPFI_10931	APOSC_24128
OG0008552	AMPFI_17621	APOSC_07933
OG0008553	AMPFI_06923	APOSC_12916, APOSC_12827
OG0008555	AMPFI_08083	APOSC_18215
OG0008556	AMPFI_26006	APOSC_04241
OG0008558	AMPFI_01224	APOSC_03129
OG0008559	AMPFI_08904	APOSC_01566
OG0008560	AMPFI_17042	APOSC_19103
OG0008561	AMPFI_20412, AMPFI_19708	APOSC_07820
OG0008562	AMPFI_10135	APOSC_01224
OG0008563	AMPFI_12165	APOSC_22957
OG0008564	AMPFI_08360	APOSC_14376
OG0008565	AMPFI_07501	APOSC_05366
OG0008566	AMPFI_13801	APOSC_25409
OG0008569	AMPFI_19359	APOSC_09585
OG0008570	AMPFI_15033	APOSC_17751
OG0008572	AMPFI_10782	APOSC_18400
OG0008574	AMPFI_10212	APOSC_13409
OG0008575	AMPFI_00619, AMPFI_15336	APOSC_27790
OG0008578	AMPFI_08466	APOSC_22254
OG0008579	AMPFI_05725	APOSC_14078
OG0008580	AMPFI_21671, AMPFI_18788	APOSC_19538
OG0008582	AMPFI_15667, AMPFI_24125	APOSC_25269
OG0008583	AMPFI_08422	APOSC_24512
OG0008585	AMPFI_12839	APOSC_28685, APOSC_28684
OG0008586	AMPFI_18804	APOSC_12856
OG0008588	AMPFI_13970	APOSC_24866
OG0008589	AMPFI_01414, AMPFI_20644	APOSC_18690
OG0008591	AMPFI_07329	APOSC_14208
OG0008594	AMPFI_08074, AMPFI_11109	APOSC_19839
OG0008595	AMPFI_06634	APOSC_25396
OG0008596	AMPFI_10302	APOSC_20789, APOSC_20790
OG0008597	AMPFI_18374	APOSC_00321
OG0008598	AMPFI_25018, AMPFI_11275	APOSC_20359
OG0008600	AMPFI_07876	APOSC_10335
OG0008602	AMPFI_17272	APOSC_02048, APOSC_02047
OG0008605	AMPFI_08352	APOSC_07908
OG0008606	AMPFI_08075	APOSC_02702
OG0008607	AMPFI_05348	APOSC_16388
OG0008611	AMPFI_06471	APOSC_21770
OG0008612	AMPFI_01091	APOSC_26856
OG0008613	AMPFI_11480	APOSC_19271
OG0008614	AMPFI_19080	APOSC_25993
OG0008617	AMPFI_06055	APOSC_20053
OG0008619	AMPFI_00966	APOSC_11304
OG0008620	AMPFI_11595	APOSC_16989
OG0008621	AMPFI_25551	APOSC_26027
OG0008623	AMPFI_09955	APOSC_20855
OG0008624	AMPFI_05010	APOSC_18663
OG0008626	AMPFI_09203	APOSC_24115
OG0008627	AMPFI_12239	APOSC_10330
OG0008628	AMPFI_15805	APOSC_12508
OG0008629	AMPFI_21655	APOSC_05375
OG0008631	AMPFI_11763	APOSC_22666, APOSC_00303, APOSC_00304, APOSC_05465, APOSC_11326, APOSC_05249, APOSC_18514, APOSC_08546
OG0008632	AMPFI_18628	APOSC_24199
OG0008633	AMPFI_09078	APOSC_09510
OG0008634	AMPFI_15383	APOSC_25934
OG0008638	AMPFI_12468	APOSC_20532
OG0008641	AMPFI_08170	APOSC_18535
OG0008642	AMPFI_16791	APOSC_03488
OG0008643	AMPFI_24691	APOSC_18055
OG0008644	AMPFI_19688	APOSC_10925
OG0008645	AMPFI_08681	APOSC_25362
OG0008646	AMPFI_17346, AMPFI_17057	APOSC_15865
OG0008647	AMPFI_06975	APOSC_18127
OG0008648	AMPFI_24660	APOSC_15634
OG0008649	AMPFI_18332	APOSC_24972
OG0008651	AMPFI_00103	APOSC_29165
OG0008652	AMPFI_02434, AMPFI_18274, AMPFI_12566, AMPFI_15478	APOSC_26224
OG0008654	AMPFI_01208	APOSC_18239
OG0008655	AMPFI_01978	APOSC_24742
OG0008656	AMPFI_02017	APOSC_22614
OG0008657	AMPFI_04045	APOSC_25567, APOSC_25566
OG0008658	AMPFI_05410	APOSC_27361
OG0008659	AMPFI_05618	APOSC_24797
OG0008660	AMPFI_06112	APOSC_07846
OG0008661	AMPFI_07440, AMPFI_07439	APOSC_20541
OG0008662	AMPFI_07642	APOSC_26049
OG0008664	AMPFI_08076	APOSC_23510
OG0008665	AMPFI_09151	APOSC_18313
OG0008666	AMPFI_09211	APOSC_24205
OG0008667	AMPFI_10635	APOSC_10250
OG0008668	AMPFI_11147	APOSC_11556
OG0008669	AMPFI_11501	APOSC_08678
OG0008671	AMPFI_13458	APOSC_12256
OG0008672	AMPFI_13577	APOSC_26835
OG0008673	AMPFI_14219	APOSC_11067
OG0008674	AMPFI_14838	APOSC_02366, APOSC_02367
OG0008675	AMPFI_15036	APOSC_07519
OG0008676	AMPFI_15821	APOSC_09314
OG0008677	AMPFI_16579	APOSC_06945
OG0008678	AMPFI_18151	APOSC_20384
OG0008679	AMPFI_18275	APOSC_01249
OG0008680	AMPFI_18920	APOSC_01148
OG0008681	AMPFI_19306	APOSC_16889
OG0008683	AMPFI_20428	APOSC_21395, APOSC_21396
OG0008684	AMPFI_23581	APOSC_06613
OG0008753	AMPFI_04076	APOSC_15261
OG0008757	AMPFI_18894	APOSC_22627, APOSC_22628
OG0008760	AMPFI_05301	APOSC_13885
OG0008765	AMPFI_11558	APOSC_20577
OG0008766	AMPFI_14027	APOSC_17561
OG0008767	AMPFI_10177	APOSC_25484, APOSC_25485
OG0008769	AMPFI_16860	APOSC_07776
OG0008770	AMPFI_19040	APOSC_04540
OG0008771	AMPFI_23732	APOSC_08466
OG0008772	AMPFI_23793	APOSC_19090
OG0008773	AMPFI_12657	APOSC_23488
OG0008774	AMPFI_05487	APOSC_23351
OG0008775	AMPFI_18547	APOSC_29134, APOSC_29133
OG0008776	AMPFI_02386	APOSC_28163
OG0008778	AMPFI_23723	APOSC_04051
OG0008779	AMPFI_19711, AMPFI_14633	APOSC_06278, APOSC_06280, APOSC_06279
OG0008781	AMPFI_23264	APOSC_05999, APOSC_06000
OG0008782	AMPFI_11360	APOSC_16554
OG0008784	AMPFI_20857	APOSC_13589
OG0008786	AMPFI_18605	APOSC_26534
OG0008789	AMPFI_05638	APOSC_10786
OG0008790	AMPFI_19974	APOSC_00052
OG0008792	AMPFI_18038	APOSC_24832, APOSC_24833
OG0008793	AMPFI_14791	APOSC_20314
OG0008794	AMPFI_08498	APOSC_18114
OG0008796	AMPFI_02564	APOSC_01610
OG0008798	AMPFI_06237	APOSC_02514
OG0008799	AMPFI_13716	APOSC_15675
OG0008801	AMPFI_11427	APOSC_23580
OG0008802	AMPFI_15179	APOSC_03014
OG0008804	AMPFI_02694	APOSC_22636
OG0008805	AMPFI_03095	APOSC_07529
OG0008805	AMPFI_00597	APOSC_07527
OG0008806	AMPFI_06776	APOSC_07131
OG0008807	AMPFI_23937	APOSC_08951
OG0008810	AMPFI_25568	APOSC_10753
OG0008811	AMPFI_04169	APOSC_21791
OG0008812	AMPFI_08751	APOSC_12288
OG0008813	AMPFI_12717, AMPFI_17971	APOSC_26934
OG0008814	AMPFI_25634	APOSC_23948
OG0008817	AMPFI_07289	APOSC_19191
OG0008818	AMPFI_12241	APOSC_03186
OG0008820	AMPFI_00609	APOSC_22423
OG0008821	AMPFI_24506	APOSC_26717, APOSC_26716
OG0008822	AMPFI_12271	APOSC_17501, APOSC_13517
OG0008823	AMPFI_14427	APOSC_01637
OG0008824	AMPFI_06952	APOSC_02746
OG0008825	AMPFI_13929	APOSC_14567
OG0008826	AMPFI_21048	APOSC_17428
OG0008827	AMPFI_20067	APOSC_06063
OG0008828	AMPFI_06676	APOSC_10392
OG0008831	AMPFI_02995	APOSC_02245
OG0008832	AMPFI_10010	APOSC_12428
OG0008833	AMPFI_09273	APOSC_12317
OG0008834	AMPFI_08617	APOSC_24622
OG0008835	AMPFI_13642	APOSC_02199
OG0008836	AMPFI_12691	APOSC_19777
OG0008837	AMPFI_01382	APOSC_17582
OG0008841	AMPFI_10691	APOSC_01161
OG0008842	AMPFI_16533	APOSC_06378, APOSC_06379
OG0008843	AMPFI_22213	APOSC_05976
OG0008844	AMPFI_08446	APOSC_17788
OG0008845	AMPFI_00940	APOSC_23551
OG0008847	AMPFI_06400	APOSC_17876
OG0008851	AMPFI_20132	APOSC_20275
OG0008853	AMPFI_07563	APOSC_25488
OG0008856	AMPFI_05513	APOSC_06409
OG0008857	AMPFI_18994	APOSC_24498
OG0008858	AMPFI_15581	APOSC_23092
OG0008859	AMPFI_09471	APOSC_24752
OG0008860	AMPFI_14297	APOSC_12664
OG0008861	AMPFI_21588	APOSC_25323
OG0008862	AMPFI_13338, AMPFI_14755	APOSC_23936
OG0008863	AMPFI_02345	APOSC_02685, APOSC_23378, APOSC_24529, APOSC_24495
OG0008864	AMPFI_23422	APOSC_18567
OG0008865	AMPFI_15939	APOSC_14181, APOSC_14182
OG0008867	AMPFI_12198	APOSC_10514, APOSC_10515
OG0008868	AMPFI_20194	APOSC_05975
OG0008869	AMPFI_19556, AMPFI_19629, AMPFI_00332	APOSC_14820, APOSC_14823, APOSC_14824
OG0008870	AMPFI_22990	APOSC_09152
OG0008871	AMPFI_19908	APOSC_19250, APOSC_19251
OG0008874	AMPFI_12218, AMPFI_22251, AMPFI_12217	APOSC_21741
OG0008875	AMPFI_14244	APOSC_22839
OG0008876	AMPFI_09415	APOSC_09453
OG0008877	AMPFI_07763	APOSC_12195
OG0008878	AMPFI_14975	APOSC_20528
OG0008879	AMPFI_10466	APOSC_19737
OG0008880	AMPFI_10446	APOSC_20590, APOSC_20591
OG0008881	AMPFI_13326	APOSC_18026
OG0008882	AMPFI_08094	APOSC_01175
OG0008883	AMPFI_16162	APOSC_23015
OG0008885	AMPFI_10543	APOSC_16891
OG0008886	AMPFI_07119	APOSC_05398
OG0008887	AMPFI_04341	APOSC_26570, APOSC_26568, APOSC_26569
OG0008888	AMPFI_03702	APOSC_19715
OG0008890	AMPFI_22122	APOSC_19028, APOSC_14937, APOSC_12216
OG0008891	AMPFI_03912	APOSC_24313
OG0008892	AMPFI_20915	APOSC_06416
OG0008894	AMPFI_04208	APOSC_18312
OG0008896	AMPFI_17839	APOSC_23761
OG0008897	AMPFI_09346	APOSC_07001
OG0008898	AMPFI_11737	APOSC_28843
OG0008899	AMPFI_25730	APOSC_16915
OG0008900	AMPFI_11229	APOSC_06374
OG0008908	AMPFI_22557, AMPFI_03796	APOSC_27171
OG0008910	AMPFI_03961	APOSC_15192
OG0008912	AMPFI_05092, AMPFI_25259	APOSC_21285
OG0008914	AMPFI_05997	APOSC_06662
OG0008915	AMPFI_06379	APOSC_17436
OG0008916	AMPFI_07071	APOSC_22266
OG0008917	AMPFI_07376	APOSC_12271
OG0008921	AMPFI_09761, AMPFI_17601	APOSC_20999
OG0008922	AMPFI_10270	APOSC_04249
OG0008924	AMPFI_13449	APOSC_26758
OG0008926	AMPFI_14655	APOSC_05109
OG0008927	AMPFI_15292	APOSC_11189, APOSC_10766
OG0008928	AMPFI_15482	APOSC_14917
OG0008929	AMPFI_15745	APOSC_12309
OG0008930	AMPFI_15794	APOSC_21928
OG0008931	AMPFI_16242	APOSC_26706
OG0008933	AMPFI_17982	APOSC_04298
OG0008934	AMPFI_20651	APOSC_14279
OG0008937	AMPFI_23596	APOSC_22148, APOSC_13689
OG0008938	AMPFI_23689	APOSC_19903
OG0008940	AMPFI_24198	APOSC_09259
OG0008941	AMPFI_24296	APOSC_26750
