Orthogroup	AMPFI_ok	CAPO3
OG0007001	AMPFI_09798	CAPO305444
OG0007003	AMPFI_06800	CAPO302304
OG0007005	AMPFI_13442	CAPO303654
OG0007007	AMPFI_23823	CAPO302408
OG0007009	AMPFI_00275	CAPO305960
OG0007010	AMPFI_17159	CAPO301780
OG0007011	AMPFI_21944	CAPO301128
OG0007012	AMPFI_17251	CAPO304946
OG0007013	AMPFI_07544, AMPFI_03127	CAPO303300
OG0007015	AMPFI_13502	CAPO305278
OG0007016	AMPFI_09621	CAPO304972
OG0007017	AMPFI_12056	CAPO301345
OG0007018	AMPFI_23594	CAPO300889
OG0007021	AMPFI_10039	CAPO306622
OG0007022	AMPFI_18990	CAPO303253
OG0007024	AMPFI_08761	CAPO302054
OG0007025	AMPFI_15749	CAPO302785
OG0007026	AMPFI_14789	CAPO304159
OG0007030	AMPFI_10233	CAPO303845
OG0007032	AMPFI_19209	CAPO304830
OG0007033	AMPFI_06964	CAPO305180
OG0007034	AMPFI_03185	CAPO306932
OG0007038	AMPFI_15334	CAPO302068
OG0007040	AMPFI_05605	CAPO306537
OG0007042	AMPFI_23647	CAPO307996
OG0007043	AMPFI_14086	CAPO305780
OG0007044	AMPFI_12621	CAPO307221
OG0007045	AMPFI_05641	CAPO305958
OG0007046	AMPFI_22387	CAPO305591
OG0007047	AMPFI_21115	CAPO305693
OG0007048	AMPFI_11198	CAPO302164
OG0007050	AMPFI_12891	CAPO307898
OG0007055	AMPFI_18150	CAPO304778
OG0007058	AMPFI_14253	CAPO301734, CAPO304572
OG0007059	AMPFI_06026	CAPO303590, CAPO303318
OG0007061	AMPFI_25901	CAPO305340
OG0007062	AMPFI_13658	CAPO302545
OG0007063	AMPFI_08500	CAPO308261
OG0007065	AMPFI_15568	CAPO301537
OG0007068	AMPFI_09888	CAPO307887
OG0007072	AMPFI_18252, AMPFI_16229	CAPO306160
OG0007073	AMPFI_14977, AMPFI_14976	CAPO302936
OG0007074	AMPFI_09163	CAPO306910
OG0007076	AMPFI_19099	CAPO300474
OG0007081	AMPFI_03841	CAPO305760
OG0007084	AMPFI_05390	CAPO307673
OG0007086	AMPFI_12116	CAPO306079
OG0007089	AMPFI_13513	CAPO300706
OG0007090	AMPFI_05362	CAPO300368
OG0007091	AMPFI_22286	CAPO304945
OG0007092	AMPFI_07515	CAPO304498, CAPO305528
OG0007093	AMPFI_19322	CAPO308175
OG0007094	AMPFI_10492	CAPO301835
OG0007095	AMPFI_16541	CAPO304293
OG0007098	AMPFI_24023	CAPO301993
OG0007099	AMPFI_04664	CAPO304218
OG0007100	AMPFI_06660	CAPO302645
OG0007105	AMPFI_10480, AMPFI_06051	CAPO303780
OG0007106	AMPFI_22589	CAPO302226
OG0007112	AMPFI_09312	CAPO303793
OG0007114	AMPFI_23838	CAPO305243
OG0007118	AMPFI_07879	CAPO306502
OG0007119	AMPFI_10991	CAPO303656
OG0007121	AMPFI_08250	CAPO305337
OG0007122	AMPFI_25128	CAPO302728
OG0007124	AMPFI_04084	CAPO307876
OG0007127	AMPFI_09006	CAPO305077
OG0007128	AMPFI_01076	CAPO303539
OG0007130	AMPFI_08690	CAPO302224
OG0007131	AMPFI_14883	CAPO304315
OG0007132	AMPFI_25506	CAPO301608
OG0007133	AMPFI_06167	CAPO305338
OG0007134	AMPFI_10320	CAPO302517
OG0007137	AMPFI_10272	CAPO303287
OG0007138	AMPFI_06496	CAPO307436
OG0007139	AMPFI_14817	CAPO302325
OG0007141	AMPFI_14042	CAPO306130
OG0007143	AMPFI_09839	CAPO307276
OG0007144	AMPFI_01668	CAPO301797
OG0007145	AMPFI_08849	CAPO305008
OG0007146	AMPFI_12949	CAPO306800
OG0007147	AMPFI_22368	CAPO305032
OG0007150	AMPFI_10416	CAPO304704
OG0007151	AMPFI_12480, AMPFI_12479	CAPO304299
OG0007154	AMPFI_08537	CAPO302715
OG0007158	AMPFI_01386	CAPO303011
OG0007160	AMPFI_02949	CAPO301230
OG0007162	AMPFI_05976, AMPFI_04588	CAPO305815
OG0007163	AMPFI_04704	CAPO306908
OG0007165	AMPFI_05563	CAPO300764
OG0007166	AMPFI_06034	CAPO301841
OG0007168	AMPFI_07364	CAPO304836
OG0007173	AMPFI_11286	CAPO305749, CAPO300679
OG0007174	AMPFI_12330	CAPO304732
OG0007175	AMPFI_12406	CAPO300929
OG0007176	AMPFI_12425	CAPO305825
OG0007178	AMPFI_13363, AMPFI_21866	CAPO306843
OG0007180	AMPFI_14122	CAPO300869
OG0007181	AMPFI_14166	CAPO302549
OG0007182	AMPFI_15692	CAPO302258
OG0007183	AMPFI_16520	CAPO303453
OG0007184	AMPFI_16722	CAPO304626
OG0007186	AMPFI_19328	CAPO306272
OG0007191	AMPFI_24799	CAPO307327
OG0007192	AMPFI_25475	CAPO307148
OG0007248	AMPFI_02393	CAPO305807
OG0007249	AMPFI_25356	CAPO304279
OG0007251	AMPFI_04951, AMPFI_04952	CAPO307515
OG0007254	AMPFI_03097	CAPO300342
OG0007258	AMPFI_02300	CAPO301895
OG0007261	AMPFI_01118	CAPO306348
OG0007266	AMPFI_02574	CAPO305560
OG0007269	AMPFI_25179, AMPFI_02490	CAPO305691
OG0007272	AMPFI_21889	CAPO303817, CAPO303673
OG0007273	AMPFI_24018	CAPO305134
OG0007276	AMPFI_12494	CAPO301595
OG0007279	AMPFI_07724	CAPO302557
OG0007281	AMPFI_11311	CAPO304423
OG0007282	AMPFI_07925	CAPO300960
OG0007291	AMPFI_04272	CAPO307621
OG0007292	AMPFI_18565	CAPO302024
OG0007293	AMPFI_23712, AMPFI_17486	CAPO301970
OG0007297	AMPFI_11278	CAPO305876
OG0007299	AMPFI_06986	CAPO308254
OG0007300	AMPFI_02267	CAPO301046
OG0007301	AMPFI_14618	CAPO301996
OG0007302	AMPFI_13834	CAPO307174
OG0007303	AMPFI_15376	CAPO302064
OG0007304	AMPFI_07174	CAPO306505
OG0007305	AMPFI_08996	CAPO303443
OG0007307	AMPFI_18569	CAPO304518, CAPO304185
OG0007309	AMPFI_09734	CAPO300726
OG0007313	AMPFI_13337	CAPO302761
OG0007314	AMPFI_08563	CAPO307151
OG0007315	AMPFI_22704, AMPFI_04232, AMPFI_21253, AMPFI_20434	CAPO300478
OG0007317	AMPFI_13235	CAPO306655
OG0007319	AMPFI_11125	CAPO300742
OG0007320	AMPFI_19558	CAPO300324
OG0007321	AMPFI_01984	CAPO307651
OG0007322	AMPFI_04756	CAPO301300
OG0007325	AMPFI_25190	CAPO305675
OG0007326	AMPFI_19062	CAPO304342
OG0007329	AMPFI_01020	CAPO306408
OG0007330	AMPFI_01650	CAPO300366
OG0007335	AMPFI_05409	CAPO304929
OG0007336	AMPFI_05851	CAPO304895
OG0007339	AMPFI_12449	CAPO300192
OG0007341	AMPFI_06512	CAPO300898
OG0007342	AMPFI_08350	CAPO300397
OG0007343	AMPFI_04790	CAPO305744
OG0007347	AMPFI_11094	CAPO302872
OG0007348	AMPFI_10154	CAPO307161
OG0007350	AMPFI_24881, AMPFI_06805, AMPFI_23125	CAPO306078
OG0007352	AMPFI_19904	CAPO306052
OG0007353	AMPFI_14327, AMPFI_24164	CAPO302025
OG0007354	AMPFI_23026	CAPO303485
OG0007355	AMPFI_06243	CAPO307111
OG0007356	AMPFI_15329	CAPO306331
OG0007357	AMPFI_23489	CAPO304967
OG0007358	AMPFI_23864	CAPO304741
OG0007361	AMPFI_08736	CAPO305039
OG0007363	AMPFI_24644	CAPO304834
OG0007364	AMPFI_00831	CAPO303075
OG0007365	AMPFI_10820	CAPO306500
OG0007366	AMPFI_01644	CAPO305485
OG0007367	AMPFI_03186	CAPO305088
OG0007368	AMPFI_05315	CAPO305250
OG0007369	AMPFI_08810	CAPO300391
OG0007371	AMPFI_13954	CAPO305453
OG0007372	AMPFI_01454, AMPFI_02415	CAPO307960
OG0007373	AMPFI_05783	CAPO301099
OG0007376	AMPFI_15486	CAPO302556
OG0007377	AMPFI_08955	CAPO306927
OG0007379	AMPFI_11533	CAPO305130
OG0007381	AMPFI_10840	CAPO303646
OG0007382	AMPFI_25953	CAPO305525
OG0007385	AMPFI_07229	CAPO304120
OG0007387	AMPFI_11442	CAPO304030
OG0007388	AMPFI_16247	CAPO306166
OG0007391	AMPFI_08550	CAPO304827
OG0007392	AMPFI_24606	CAPO303501
OG0007393	AMPFI_14008	CAPO301859
OG0007395	AMPFI_12394	CAPO302788
OG0007396	AMPFI_10617	CAPO302581
OG0007397	AMPFI_04544, AMPFI_10460	CAPO300434
OG0007399	AMPFI_12781	CAPO306050
OG0007402	AMPFI_14251	CAPO306401
OG0007405	AMPFI_04156	CAPO303800
OG0007407	AMPFI_20546	CAPO306953
OG0007408	AMPFI_23579	CAPO303491
OG0007409	AMPFI_17481	CAPO305402
OG0007411	AMPFI_00518	CAPO300699
OG0007412	AMPFI_15596	CAPO302107
OG0007413	AMPFI_17782, AMPFI_14750	CAPO305882
OG0007414	AMPFI_22105	CAPO300363
OG0007415	AMPFI_18327	CAPO307758, CAPO301270
OG0007417	AMPFI_08601	CAPO303652
OG0007418	AMPFI_13366	CAPO300947
OG0007421	AMPFI_19420	CAPO301566
OG0007422	AMPFI_24325	CAPO301771
OG0007424	AMPFI_10824	CAPO304349
OG0007425	AMPFI_14232	CAPO303896
OG0007428	AMPFI_18487	CAPO301768
OG0007431	AMPFI_01452	CAPO304150
OG0007432	AMPFI_09473	CAPO307504
OG0007433	AMPFI_09338	CAPO307042
OG0007437	AMPFI_03238	CAPO302606
OG0007439	AMPFI_07825	CAPO300813
OG0007440	AMPFI_17627	CAPO302516
OG0007441	AMPFI_21710	CAPO304615
OG0007442	AMPFI_22918	CAPO308291
OG0007446	AMPFI_14384	CAPO303088
OG0007447	AMPFI_24495, AMPFI_24542	CAPO301482
OG0007451	AMPFI_04715	CAPO303173
OG0007455	AMPFI_08081	CAPO303919
OG0007456	AMPFI_18549	CAPO301020
OG0007457	AMPFI_16421	CAPO302854
OG0007458	AMPFI_12774	CAPO300350
OG0007462	AMPFI_04972, AMPFI_04973	CAPO300088
OG0007463	AMPFI_05572	CAPO300212
OG0007466	AMPFI_09132, AMPFI_06016	CAPO300471
OG0007471	AMPFI_06645	CAPO307438
OG0007472	AMPFI_21193	CAPO302245
OG0007476	AMPFI_06079	CAPO303558
OG0007480	AMPFI_11100	CAPO306792
OG0007482	AMPFI_12660	CAPO307266
OG0007483	AMPFI_06915	CAPO300503
OG0007484	AMPFI_08380	CAPO302421
OG0007488	AMPFI_18912	CAPO308146
OG0007490	AMPFI_00198	CAPO303421
OG0007491	AMPFI_00418	CAPO304949
OG0007494	AMPFI_08548	CAPO300105
OG0007496	AMPFI_15377, AMPFI_22065	CAPO306996
OG0007498	AMPFI_10772	CAPO306301
OG0007499	AMPFI_00937	CAPO302974
OG0007503	AMPFI_04163	CAPO308251
OG0007506	AMPFI_07798	CAPO305836
OG0007508	AMPFI_08862	CAPO306367
OG0007509	AMPFI_10436	CAPO301428
OG0007510	AMPFI_11681	CAPO303897
OG0007513	AMPFI_13277, AMPFI_13278, AMPFI_15141	CAPO308263
OG0007515	AMPFI_14037	CAPO300264
OG0007518	AMPFI_14635	CAPO304172
OG0007519	AMPFI_15083	CAPO307472
OG0007524	AMPFI_18839	CAPO306111
OG0007525	AMPFI_20078	CAPO300836
OG0007527	AMPFI_21425	CAPO306220
OG0007529	AMPFI_24995	CAPO307735
OG0007531	AMPFI_25413	CAPO301562
OG0007582	AMPFI_07988	CAPO305253
OG0007586	AMPFI_15087	CAPO305648
OG0007591	AMPFI_24174	CAPO302671
OG0007594	AMPFI_04092	CAPO307951
OG0007597	AMPFI_14347	CAPO302699
OG0007601	AMPFI_14517	CAPO303119
OG0007602	AMPFI_15464, AMPFI_15463	CAPO307324
OG0007603	AMPFI_04653	CAPO301881
OG0007604	AMPFI_25405	CAPO302471
OG0007606	AMPFI_06131	CAPO303879
OG0007607	AMPFI_12626	CAPO304420
OG0007611	AMPFI_22256	CAPO300602
OG0007614	AMPFI_22950	CAPO307463
OG0007615	AMPFI_05411	CAPO302208
OG0007616	AMPFI_13986	CAPO305524
OG0007617	AMPFI_24034, AMPFI_19703	CAPO306965
OG0007619	AMPFI_16350	CAPO307079
OG0007621	AMPFI_20447	CAPO302700
OG0007622	AMPFI_09130	CAPO304123
OG0007624	AMPFI_07608	CAPO306507
OG0007629	AMPFI_19195	CAPO306379
OG0007633	AMPFI_10277, AMPFI_03421, AMPFI_21919	CAPO303133
OG0007634	AMPFI_24876	CAPO301291
OG0007640	AMPFI_07158	CAPO305938
OG0007646	AMPFI_00470	CAPO303345
OG0007648	AMPFI_08367	CAPO303467
OG0007649	AMPFI_10613	CAPO300338
OG0007653	AMPFI_03820	CAPO304087
OG0007656	AMPFI_11443	CAPO306133
OG0007657	AMPFI_05533	CAPO302526
OG0007660	AMPFI_07720	CAPO308074
OG0007663	AMPFI_17931	CAPO303269
OG0007666	AMPFI_04437	CAPO302483
OG0007673	AMPFI_07718	CAPO306691
OG0007674	AMPFI_06402	CAPO307516
OG0007676	AMPFI_06266	CAPO301687
OG0007680	AMPFI_01145	CAPO301892
OG0007685	AMPFI_23757	CAPO307242
OG0007686	AMPFI_01271	CAPO307006
OG0007687	AMPFI_13078	CAPO301616
OG0007690	AMPFI_08721	CAPO306330
OG0007691	AMPFI_15919	CAPO306763
OG0007692	AMPFI_21014	CAPO304764
OG0007694	AMPFI_02877	CAPO300777
OG0007698	AMPFI_04766	CAPO302218
OG0007699	AMPFI_07823	CAPO308210
OG0007704	AMPFI_24990, AMPFI_16227	CAPO307102
OG0007708	AMPFI_09437	CAPO302223
OG0007712	AMPFI_01298	CAPO301491
OG0007713	AMPFI_02051	CAPO305624
OG0007714	AMPFI_13479	CAPO301857
OG0007721	AMPFI_10872	CAPO303794
OG0007727	AMPFI_08743, AMPFI_25397	CAPO301122
OG0007729	AMPFI_21591	CAPO302375
OG0007732	AMPFI_07044	CAPO302232
OG0007741	AMPFI_13000	CAPO305702
OG0007744	AMPFI_03246	CAPO302276
OG0007749	AMPFI_07238	CAPO303871
OG0007751	AMPFI_08540	CAPO306625
OG0007752	AMPFI_06021	CAPO303736
OG0007757	AMPFI_16626	CAPO305840
OG0007758	AMPFI_15867	CAPO302132
OG0007759	AMPFI_02311	CAPO304951
OG0007760	AMPFI_25779	CAPO305618, CAPO303194
OG0007766	AMPFI_07157	CAPO305894
OG0007767	AMPFI_21979	CAPO304549
OG0007768	AMPFI_05499	CAPO305420
OG0007769	AMPFI_25006, AMPFI_10842	CAPO301827
OG0007770	AMPFI_04731, AMPFI_01658	CAPO306211
OG0007771	AMPFI_13434	CAPO302978
OG0007772	AMPFI_13415	CAPO304662
OG0007773	AMPFI_08783, AMPFI_16491	CAPO302396
OG0007776	AMPFI_13881	CAPO303389
OG0007781	AMPFI_14581	CAPO301676
OG0007782	AMPFI_20368	CAPO301686
OG0007783	AMPFI_24128	CAPO302092
OG0007786	AMPFI_12071, AMPFI_13958	CAPO302428
OG0007787	AMPFI_14820	CAPO307455
OG0007789	AMPFI_25379	CAPO305782
OG0007793	AMPFI_08371	CAPO308075
OG0007794	AMPFI_00708	CAPO300123
OG0007802	AMPFI_13897, AMPFI_04549	CAPO304335, CAPO304333
OG0007803	AMPFI_00580	CAPO301792
OG0007804	AMPFI_21881	CAPO302116
OG0007807	AMPFI_10825	CAPO300823
OG0007810	AMPFI_24586	CAPO306480
OG0007811	AMPFI_20786	CAPO303448
OG0007813	AMPFI_06503	CAPO300842
OG0007816	AMPFI_01105	CAPO300570
OG0007820	AMPFI_03274	CAPO308148
OG0007823	AMPFI_06421	CAPO300300
OG0007825	AMPFI_08757	CAPO304573
OG0007827	AMPFI_09270	CAPO305582
OG0007829	AMPFI_11802	CAPO305400
OG0007830	AMPFI_11813	CAPO300733
OG0007831	AMPFI_12005	CAPO306309
OG0007832	AMPFI_13134	CAPO301843
OG0007833	AMPFI_13656	CAPO303972
OG0007835	AMPFI_15066, AMPFI_24749	CAPO300924
OG0007836	AMPFI_15344	CAPO305319
OG0007838	AMPFI_16450	CAPO305759
OG0007840	AMPFI_18333	CAPO301709
OG0007849	AMPFI_24145	CAPO306245
OG0007850	AMPFI_25222	CAPO308200
OG0007908	AMPFI_17617, AMPFI_12926	CAPO305292
OG0007912	AMPFI_00326	CAPO300094
OG0007913	AMPFI_10987	CAPO303796
OG0007917	AMPFI_11706	CAPO301739
OG0007918	AMPFI_12537	CAPO306768
OG0007926	AMPFI_09453	CAPO306159
OG0007929	AMPFI_03741	CAPO305925
OG0007934	AMPFI_21398	CAPO306627, CAPO304422
OG0007936	AMPFI_03290, AMPFI_03757, AMPFI_23955	CAPO302586
OG0007941	AMPFI_15168	CAPO303397
OG0007943	AMPFI_06228	CAPO303432
OG0007947	AMPFI_18057	CAPO304390
OG0007948	AMPFI_10334	CAPO300847
OG0007950	AMPFI_20478	CAPO302604, CAPO302599, CAPO300705
OG0007952	AMPFI_10147	CAPO304443
OG0007957	AMPFI_14623	CAPO307185
OG0007962	AMPFI_12638	CAPO304291
OG0007966	AMPFI_23170	CAPO300853
OG0007967	AMPFI_04334	CAPO303649
OG0007968	AMPFI_11132	CAPO302503
OG0007971	AMPFI_18074	CAPO306113
OG0007973	AMPFI_05823	CAPO303148
OG0007974	AMPFI_09698	CAPO308066
OG0007979	AMPFI_14503	CAPO301049
OG0007982	AMPFI_22593, AMPFI_10432	CAPO306558
OG0007983	AMPFI_09943	CAPO304535, CAPO302820
OG0007984	AMPFI_23898	CAPO304783
OG0007986	AMPFI_01538	CAPO301210
OG0007988	AMPFI_12877, AMPFI_17953	CAPO307013
OG0007990	AMPFI_22745	CAPO302135
OG0007991	AMPFI_20013, AMPFI_16707	CAPO303503
OG0007994	AMPFI_21393	CAPO307783
OG0007996	AMPFI_05966	CAPO301705
OG0007997	AMPFI_09115	CAPO302071
OG0007999	AMPFI_01805	CAPO305183
OG0008000	AMPFI_09007	CAPO303381
OG0008002	AMPFI_21689	CAPO306531
OG0008006	AMPFI_16469	CAPO303383
OG0008008	AMPFI_25912	CAPO306044
OG0008011	AMPFI_18612	CAPO308001
OG0008012	AMPFI_12612	CAPO301194
OG0008013	AMPFI_03278	CAPO300786
OG0008016	AMPFI_15729	CAPO307694
OG0008017	AMPFI_09425	CAPO306337
OG0008018	AMPFI_11292	CAPO303249
OG0008020	AMPFI_14461	CAPO300340
OG0008025	AMPFI_23825	CAPO300183
OG0008027	AMPFI_01486	CAPO300126
OG0008028	AMPFI_11787	CAPO308036
OG0008030	AMPFI_23756	CAPO303940
OG0008031	AMPFI_08965	CAPO301663
OG0008038	AMPFI_12972	CAPO303434
OG0008041	AMPFI_09625	CAPO304528
OG0008049	AMPFI_09649	CAPO303430
OG0008051	AMPFI_16348	CAPO306666
OG0008053	AMPFI_10245	CAPO307475
OG0008056	AMPFI_08430	CAPO305715
OG0008060	AMPFI_19702, AMPFI_03925	CAPO301527
OG0008062	AMPFI_19832	CAPO307985
OG0008069	AMPFI_22884	CAPO302773
OG0008071	AMPFI_09114	CAPO303085
OG0008072	AMPFI_24640	CAPO304116
OG0008075	AMPFI_18963	CAPO304938
OG0008077	AMPFI_16858	CAPO303807
OG0008079	AMPFI_23704	CAPO305873
OG0008082	AMPFI_06725	CAPO303589
OG0008083	AMPFI_22937, AMPFI_18304	CAPO305526
OG0008085	AMPFI_01438	CAPO306772, CAPO306778
OG0008088	AMPFI_05351	CAPO303270
OG0008091	AMPFI_07279	CAPO301577
OG0008094	AMPFI_01509, AMPFI_19001	CAPO302837
OG0008098	AMPFI_03002	CAPO301911
OG0008100	AMPFI_06853	CAPO303437
OG0008103	AMPFI_07817	CAPO302032
OG0008104	AMPFI_08107	CAPO303964
OG0008105	AMPFI_09929	CAPO301825
OG0008106	AMPFI_10462	CAPO300930
OG0008109	AMPFI_11697	CAPO302029
OG0008110	AMPFI_12641	CAPO307398
OG0008111	AMPFI_14617	CAPO300295
OG0008113	AMPFI_14844	CAPO306004
OG0008117	AMPFI_17449	CAPO307273
OG0008120	AMPFI_19253	CAPO306854
OG0008122	AMPFI_19895	CAPO306853
OG0008125	AMPFI_23204	CAPO301486
OG0008126	AMPFI_23220	CAPO301598
OG0008196	AMPFI_11912	CAPO305556
OG0008201	AMPFI_07031	CAPO303869
OG0008202	AMPFI_10244	CAPO303070
OG0008203	AMPFI_18647	CAPO300798
OG0008204	AMPFI_05833	CAPO303341
OG0008206	AMPFI_14174	CAPO300194
OG0008208	AMPFI_09302	CAPO301623
OG0008219	AMPFI_07239, AMPFI_11495	CAPO303960
OG0008230	AMPFI_05521	CAPO302415
OG0008234	AMPFI_06611	CAPO303355
OG0008238	AMPFI_11368	CAPO301578
OG0008239	AMPFI_04110	CAPO300821
OG0008244	AMPFI_24527	CAPO305920
OG0008247	AMPFI_24048	CAPO301105
OG0008249	AMPFI_08214	CAPO305940
OG0008251	AMPFI_19583	CAPO306974
OG0008252	AMPFI_14543	CAPO301636
OG0008254	AMPFI_02591	CAPO307977
OG0008256	AMPFI_23356	CAPO302660
OG0008260	AMPFI_21089	CAPO300752
OG0008263	AMPFI_07599	CAPO305878
OG0008266	AMPFI_06495	CAPO300538
OG0008267	AMPFI_06823	CAPO305434
OG0008268	AMPFI_08036	CAPO307500
OG0008269	AMPFI_09119	CAPO301506
OG0008270	AMPFI_05663	CAPO300872
OG0008271	AMPFI_24888	CAPO300716
OG0008272	AMPFI_01881	CAPO308267
OG0008281	AMPFI_17351	CAPO304839
OG0008295	AMPFI_22240	CAPO301876
OG0008297	AMPFI_15920	CAPO301044
OG0008304	AMPFI_15827	CAPO304565
OG0008305	AMPFI_17893	CAPO307576
OG0008307	AMPFI_06534	CAPO301267
OG0008308	AMPFI_16107, AMPFI_00448	CAPO301770
OG0008309	AMPFI_25406, AMPFI_03043	CAPO301941
OG0008313	AMPFI_21818	CAPO305984
OG0008318	AMPFI_24230	CAPO308255
OG0008323	AMPFI_24592	CAPO307881
OG0008325	AMPFI_10597	CAPO305284
OG0008332	AMPFI_17709	CAPO307922
OG0008335	AMPFI_15830	CAPO303407
OG0008336	AMPFI_14233	CAPO301347
OG0008339	AMPFI_14101	CAPO307257
OG0008341	AMPFI_09957	CAPO301643
OG0008343	AMPFI_06427	CAPO302270
OG0008345	AMPFI_09026	CAPO301947
OG0008346	AMPFI_22882	CAPO307261
OG0008348	AMPFI_24615	CAPO303902
OG0008349	AMPFI_05394	CAPO301052
OG0008350	AMPFI_06684, AMPFI_16249	CAPO306988
OG0008351	AMPFI_15483	CAPO307792
OG0008354	AMPFI_08004	CAPO304881
OG0008369	AMPFI_09845	CAPO301896
OG0008381	AMPFI_19133	CAPO307305
OG0008386	AMPFI_24674	CAPO306554
OG0008391	AMPFI_13992, AMPFI_01523	CAPO306819
OG0008400	AMPFI_07415	CAPO300651
OG0008401	AMPFI_08099	CAPO304023
OG0008403	AMPFI_08891	CAPO300621
OG0008404	AMPFI_09139	CAPO307542
OG0008406	AMPFI_09482	CAPO304896
OG0008416	AMPFI_15364	CAPO300816
OG0008419	AMPFI_18580	CAPO302047
OG0008422	AMPFI_20618	CAPO301678
OG0008424	AMPFI_23294	CAPO300325
OG0008427	AMPFI_25943	CAPO300837
OG0008515	AMPFI_21455	CAPO307779
OG0008519	AMPFI_19307	CAPO303354
OG0008524	AMPFI_16681	CAPO305854
OG0008529	AMPFI_22856	CAPO300648
OG0008532	AMPFI_23353	CAPO305346
OG0008533	AMPFI_13398	CAPO306433
OG0008540	AMPFI_22298	CAPO306008
OG0008542	AMPFI_22209	CAPO303728
OG0008546	AMPFI_23820	CAPO306328
OG0008549	AMPFI_22092, AMPFI_22925, AMPFI_02713, AMPFI_07856, AMPFI_04268, AMPFI_17131	CAPO301241
OG0008552	AMPFI_17621	CAPO306825
OG0008558	AMPFI_01224	CAPO304939
OG0008568	AMPFI_23610, AMPFI_07761	CAPO303451
OG0008570	AMPFI_15033	CAPO306028
OG0008572	AMPFI_10782	CAPO302769
OG0008589	AMPFI_01414, AMPFI_20644	CAPO300561
OG0008596	AMPFI_10302	CAPO303431
OG0008605	AMPFI_08352	CAPO307450
OG0008616	AMPFI_01406	CAPO300306
OG0008620	AMPFI_11595	CAPO301626
OG0008626	AMPFI_09203	CAPO305741
OG0008627	AMPFI_12239	CAPO304143
OG0008633	AMPFI_09078	CAPO307916
OG0008638	AMPFI_12468	CAPO302585
OG0008643	AMPFI_24691	CAPO305110
OG0008645	AMPFI_08681	CAPO307683
OG0008654	AMPFI_01208	CAPO302567
OG0008655	AMPFI_01978	CAPO303594
OG0008656	AMPFI_02017	CAPO305542
OG0008658	AMPFI_05410	CAPO302962
OG0008659	AMPFI_05618	CAPO304842
OG0008661	AMPFI_07440, AMPFI_07439	CAPO305739
OG0008662	AMPFI_07642	CAPO304364
OG0008663	AMPFI_07803	CAPO305299
OG0008669	AMPFI_11501	CAPO302940
OG0008672	AMPFI_13577	CAPO301934
OG0008673	AMPFI_14219	CAPO307917
OG0008675	AMPFI_15036	CAPO300293
OG0008676	AMPFI_15821	CAPO303608
OG0008684	AMPFI_23581	CAPO306544
OG0008775	AMPFI_18547	CAPO303006
OG0008778	AMPFI_23723	CAPO306085
OG0008785	AMPFI_17765, AMPFI_14319	CAPO301308
OG0008792	AMPFI_18038	CAPO303971
OG0008794	AMPFI_08498	CAPO303046
OG0008799	AMPFI_13716	CAPO304437
OG0008804	AMPFI_02694	CAPO302280
OG0008817	AMPFI_07289	CAPO302532
OG0008818	AMPFI_12241	CAPO306967
OG0008823	AMPFI_14427	CAPO306173
OG0008824	AMPFI_06952	CAPO307205
OG0008836	AMPFI_12691	CAPO302250
OG0008837	AMPFI_01382	CAPO307939
OG0008844	AMPFI_08446	CAPO302017
OG0008855	AMPFI_16495	CAPO305952
OG0008856	AMPFI_05513	CAPO301745
OG0008877	AMPFI_07763	CAPO307090
OG0008879	AMPFI_10466	CAPO302991
OG0008882	AMPFI_08094, AMPFI_19695	CAPO300698, CAPO305470
OG0008883	AMPFI_16162	CAPO307045
OG0008891	AMPFI_03912	CAPO308327, CAPO306577
OG0008903	AMPFI_02516	CAPO303747
OG0008910	AMPFI_03961	CAPO301796
OG0008911	AMPFI_04768	CAPO303875
OG0008913	AMPFI_05602	CAPO300541
OG0008917	AMPFI_07376	CAPO306124
OG0008923	AMPFI_11925	CAPO301602
OG0008937	AMPFI_23596	CAPO306450
OG0008938	AMPFI_23689	CAPO300696
OG0009052	AMPFI_11055	CAPO308131
OG0009066	AMPFI_16678	CAPO303946
OG0009069	AMPFI_04663	CAPO307868
OG0009075	AMPFI_19234	CAPO302751
OG0009078	AMPFI_05386	CAPO306454
OG0009082	AMPFI_10247	CAPO307883
OG0009090	AMPFI_06785	CAPO302052
OG0009091	AMPFI_14828	CAPO302198
OG0009096	AMPFI_05047	CAPO307816
OG0009102	AMPFI_03131	CAPO300296
OG0009104	AMPFI_16547, AMPFI_04414, AMPFI_20181	CAPO307672
OG0009105	AMPFI_05096	CAPO307554
OG0009118	AMPFI_06103	CAPO306907
OG0009121	AMPFI_12714	CAPO301808
OG0009128	AMPFI_06655	CAPO308246
OG0009131	AMPFI_16161	CAPO302501
OG0009147	AMPFI_21370	CAPO303040
OG0009153	AMPFI_07577	CAPO300987
OG0009156	AMPFI_00117	CAPO301084
OG0009164	AMPFI_04985	CAPO305979
OG0009165	AMPFI_06310	CAPO303917
OG0009166	AMPFI_07688	CAPO306637
OG0009169	AMPFI_09903	CAPO307723
OG0009172	AMPFI_13772, AMPFI_24653, AMPFI_18505, AMPFI_16810	CAPO303130
OG0009174	AMPFI_15340	CAPO306369
OG0009175	AMPFI_17143	CAPO305249
OG0009176	AMPFI_17408	CAPO302260
OG0009180	AMPFI_19605	CAPO308017
