Orthogroup	AMPFI_ok	APOSJ_ok
OG0008628	AMPFI_15805	APOSJ_46880
OG0008629	AMPFI_21655	APOSJ_63242
OG0008631	AMPFI_11763	APOSJ_62548, APOSJ_49387, APOSJ_26525, APOSJ_26523, APOSJ_52456, APOSJ_52457, APOSJ_57284
OG0008632	AMPFI_18628	APOSJ_06695, APOSJ_08556, APOSJ_42210
OG0008633	AMPFI_09078	APOSJ_63318, APOSJ_52278
OG0008637	AMPFI_25386	APOSJ_15481
OG0008638	AMPFI_12468	APOSJ_36106
OG0008641	AMPFI_08170	APOSJ_20825
OG0008642	AMPFI_16791	APOSJ_42038
OG0008643	AMPFI_24691	APOSJ_00041, APOSJ_42365, APOSJ_42364
OG0008644	AMPFI_19688	APOSJ_27521
OG0008645	AMPFI_08681	APOSJ_45222
OG0008646	AMPFI_17346, AMPFI_17057	APOSJ_10215
OG0008647	AMPFI_06975	APOSJ_57816, APOSJ_64228, APOSJ_14698
OG0008648	AMPFI_24660	APOSJ_34923, APOSJ_34922
OG0008649	AMPFI_18332	APOSJ_38715, APOSJ_38714, APOSJ_38717, APOSJ_38716, APOSJ_30134
OG0008651	AMPFI_00103	APOSJ_22869, APOSJ_00154
OG0008654	AMPFI_01208	APOSJ_07216
OG0008655	AMPFI_01978	APOSJ_61718, APOSJ_04351
OG0008657	AMPFI_04045	APOSJ_27607, APOSJ_14785
OG0008658	AMPFI_05410	APOSJ_55497, APOSJ_55498, APOSJ_55500, APOSJ_63042
OG0008659	AMPFI_05618	APOSJ_42576, APOSJ_42575
OG0008660	AMPFI_06112	APOSJ_61042, APOSJ_61041, APOSJ_39080, APOSJ_14619
OG0008661	AMPFI_07440, AMPFI_07439	APOSJ_64222, APOSJ_57782, APOSJ_64223
OG0008662	AMPFI_07642	APOSJ_56565
OG0008663	AMPFI_07803	APOSJ_31198
OG0008664	AMPFI_08076	APOSJ_60867, APOSJ_60869, APOSJ_44436, APOSJ_44446
OG0008667	AMPFI_10635	APOSJ_46096, APOSJ_46097, APOSJ_07331, APOSJ_07329, APOSJ_53253, APOSJ_07330
OG0008668	AMPFI_11147	APOSJ_64280
OG0008669	AMPFI_11501	APOSJ_13529, APOSJ_13530, APOSJ_13528
OG0008670	AMPFI_13298	APOSJ_23248
OG0008671	AMPFI_13458	APOSJ_22334, APOSJ_22335, APOSJ_22333
OG0008672	AMPFI_13577	APOSJ_19136
OG0008673	AMPFI_14219	APOSJ_19526
OG0008674	AMPFI_14838	APOSJ_10407, APOSJ_10406
OG0008675	AMPFI_15036	APOSJ_60646
OG0008677	AMPFI_16579	APOSJ_32519, APOSJ_32518, APOSJ_32520
OG0008678	AMPFI_18151	APOSJ_56252, APOSJ_56254, APOSJ_56251, APOSJ_56253
OG0008679	AMPFI_18275	APOSJ_00958, APOSJ_00955, APOSJ_00954, APOSJ_00957
OG0008680	AMPFI_18920	APOSJ_62066, APOSJ_62067
OG0008681	AMPFI_19306	APOSJ_09471
OG0008683	AMPFI_20428	APOSJ_61867, APOSJ_61866
OG0008684	AMPFI_23581	APOSJ_44533
OG0008753	AMPFI_04076	APOSJ_06239, APOSJ_06238, APOSJ_06236, APOSJ_06237, APOSJ_06240
OG0008757	AMPFI_18894	APOSJ_49435
OG0008760	AMPFI_05301	APOSJ_58878
OG0008765	AMPFI_11558	APOSJ_22556
OG0008766	AMPFI_14027	APOSJ_38146, APOSJ_38145
OG0008767	AMPFI_10177	APOSJ_43040, APOSJ_43038
OG0008770	AMPFI_19040	APOSJ_59450
OG0008771	AMPFI_23732	APOSJ_46324
OG0008772	AMPFI_23793	APOSJ_16037
OG0008773	AMPFI_12657	APOSJ_23529, APOSJ_23532
OG0008774	AMPFI_05487	APOSJ_25329, APOSJ_65238
OG0008775	AMPFI_18547	APOSJ_59391, APOSJ_59392
OG0008776	AMPFI_02386	APOSJ_42006, APOSJ_07400, APOSJ_03282, APOSJ_49758, APOSJ_07395, APOSJ_49757, APOSJ_49755, APOSJ_07399, APOSJ_37680, APOSJ_07396, APOSJ_46634, APOSJ_49756, APOSJ_32671, APOSJ_32672, APOSJ_32670
OG0008778	AMPFI_23723	APOSJ_35097
OG0008779	AMPFI_19711, AMPFI_14633	APOSJ_26597, APOSJ_26595, APOSJ_26598, APOSJ_26599, APOSJ_26600, APOSJ_26596
OG0008781	AMPFI_23264	APOSJ_45089, APOSJ_45088
OG0008784	AMPFI_20857	APOSJ_36659, APOSJ_36658, APOSJ_36660
OG0008786	AMPFI_18605	APOSJ_55717, APOSJ_55716
OG0008789	AMPFI_05638	APOSJ_00907, APOSJ_00906
OG0008790	AMPFI_19974	APOSJ_62510
OG0008791	AMPFI_24927, AMPFI_18615	APOSJ_09070
OG0008792	AMPFI_18038	APOSJ_36624, APOSJ_36625, APOSJ_36626
OG0008793	AMPFI_14791	APOSJ_17875, APOSJ_38699, APOSJ_42627, APOSJ_38700
OG0008794	AMPFI_08498	APOSJ_07962
OG0008796	AMPFI_02564	APOSJ_20819, APOSJ_20816
OG0008798	AMPFI_06237	APOSJ_18578, APOSJ_45667
OG0008801	AMPFI_11427	APOSJ_59131
OG0008802	AMPFI_15179	APOSJ_65217, APOSJ_65218
OG0008804	AMPFI_02694	APOSJ_17204
OG0008805	AMPFI_03095, AMPFI_00597, AMPFI_16481	APOSJ_01688
OG0008806	AMPFI_06776	APOSJ_29809
OG0008807	AMPFI_23937	APOSJ_49711, APOSJ_49713, APOSJ_49710, APOSJ_49712
OG0008810	AMPFI_25568	APOSJ_26114
OG0008811	AMPFI_04169	APOSJ_02766, APOSJ_02767
OG0008812	AMPFI_08751	APOSJ_04022, APOSJ_04021
OG0008813	AMPFI_12717, AMPFI_17971	APOSJ_55932, APOSJ_13188, APOSJ_17548, APOSJ_13189, APOSJ_13187
OG0008814	AMPFI_25634	APOSJ_25424
OG0008817	AMPFI_07289	APOSJ_18342, APOSJ_18340, APOSJ_18343, APOSJ_18339, APOSJ_18341
OG0008818	AMPFI_12241	APOSJ_36137, APOSJ_36138
OG0008820	AMPFI_00609	APOSJ_47929
OG0008821	AMPFI_24506	APOSJ_17408, APOSJ_17409
OG0008822	AMPFI_12271	APOSJ_38688
OG0008823	AMPFI_14427	APOSJ_07820, APOSJ_07821
OG0008824	AMPFI_06952	APOSJ_23069
OG0008825	AMPFI_13929	APOSJ_65275, APOSJ_65261, APOSJ_31421, APOSJ_59685, APOSJ_59686, APOSJ_15657
OG0008826	AMPFI_21048	APOSJ_32645
OG0008827	AMPFI_20067	APOSJ_05205, APOSJ_49879
OG0008828	AMPFI_06676	APOSJ_30025
OG0008831	AMPFI_02995	APOSJ_19274
OG0008832	AMPFI_10010	APOSJ_24409, APOSJ_24410
OG0008833	AMPFI_09273	APOSJ_41041, APOSJ_41040
OG0008834	AMPFI_08617	APOSJ_61895, APOSJ_61896
OG0008835	AMPFI_13642	APOSJ_20044
OG0008836	AMPFI_12691	APOSJ_26495
OG0008837	AMPFI_01382	APOSJ_18186
OG0008841	AMPFI_10691	APOSJ_11282
OG0008842	AMPFI_16533	APOSJ_41976, APOSJ_24101, APOSJ_21436, APOSJ_24099, APOSJ_24102
OG0008843	AMPFI_22213	APOSJ_53646, APOSJ_53649, APOSJ_53647
OG0008844	AMPFI_08446	APOSJ_42801
OG0008845	AMPFI_00940	APOSJ_28761
OG0008847	AMPFI_06400	APOSJ_29084, APOSJ_51570
OG0008851	AMPFI_20132	APOSJ_42857, APOSJ_63555
OG0008853	AMPFI_07563	APOSJ_23364
OG0008856	AMPFI_05513	APOSJ_04485, APOSJ_04486, APOSJ_63198
OG0008857	AMPFI_18994	APOSJ_36373, APOSJ_36372
OG0008858	AMPFI_15581	APOSJ_44408, APOSJ_50171, APOSJ_44405, APOSJ_06523
OG0008860	AMPFI_14297	APOSJ_44777, APOSJ_44776
OG0008861	AMPFI_21588	APOSJ_12556
OG0008862	AMPFI_13338, AMPFI_14755	APOSJ_42977, APOSJ_09429, APOSJ_09430
OG0008863	AMPFI_02345	APOSJ_38976, APOSJ_41860
OG0008864	AMPFI_23422	APOSJ_11573, APOSJ_38657
OG0008865	AMPFI_15939	APOSJ_38120, APOSJ_38119
OG0008868	AMPFI_20194	APOSJ_49523, APOSJ_49522
OG0008869	AMPFI_19556, AMPFI_19629, AMPFI_00332	APOSJ_59726, APOSJ_35028, APOSJ_58153, APOSJ_58157, APOSJ_58151
OG0008870	AMPFI_22990	APOSJ_30939
OG0008871	AMPFI_19908	APOSJ_49240, APOSJ_49239, APOSJ_57070, APOSJ_49241
OG0008874	AMPFI_12218, AMPFI_22251, AMPFI_12217	APOSJ_15695, APOSJ_15696
OG0008875	AMPFI_14244	APOSJ_11920, APOSJ_11923, APOSJ_17749, APOSJ_11919, APOSJ_11921, APOSJ_11918, APOSJ_11924, APOSJ_11922
OG0008876	AMPFI_09415	APOSJ_14344
OG0008877	AMPFI_07763	APOSJ_19112, APOSJ_19111, APOSJ_19115, APOSJ_19110, APOSJ_19114, APOSJ_19113
OG0008878	AMPFI_14975	APOSJ_31077
OG0008879	AMPFI_10466	APOSJ_23565, APOSJ_23566
OG0008880	AMPFI_10446	APOSJ_57407
OG0008881	AMPFI_13326	APOSJ_42414, APOSJ_06727, APOSJ_48939, APOSJ_28702
OG0008882	AMPFI_08094	APOSJ_53367, APOSJ_61150, APOSJ_53368, APOSJ_61180, APOSJ_62860, APOSJ_00179
OG0008883	AMPFI_16162	APOSJ_51052, APOSJ_51053
OG0008886	AMPFI_07119	APOSJ_17347, APOSJ_06467
OG0008887	AMPFI_04341	APOSJ_29041, APOSJ_19685, APOSJ_49004
OG0008888	AMPFI_03702	APOSJ_27751, APOSJ_27752
OG0008889	AMPFI_10222	APOSJ_61581, APOSJ_37837, APOSJ_61579, APOSJ_61584
OG0008891	AMPFI_03912	APOSJ_01008
OG0008892	AMPFI_20915	APOSJ_37177
OG0008894	AMPFI_04208	APOSJ_12074, APOSJ_12064
OG0008896	AMPFI_17839	APOSJ_65181
OG0008897	AMPFI_09346	APOSJ_56553
OG0008898	AMPFI_11737	APOSJ_23988
OG0008899	AMPFI_25730	APOSJ_30651, APOSJ_30646, APOSJ_30649, APOSJ_30648, APOSJ_30647, APOSJ_61213, APOSJ_13890, APOSJ_30652, APOSJ_61210, APOSJ_30588, APOSJ_30653, APOSJ_30577, APOSJ_30565, APOSJ_30650, APOSJ_33935, APOSJ_30569, APOSJ_30613, APOSJ_30603
OG0008900	AMPFI_11229	APOSJ_24851
OG0008901	AMPFI_03752	APOSJ_57335, APOSJ_57336
OG0008908	AMPFI_22557, AMPFI_03796	APOSJ_33755
OG0008910	AMPFI_03961	APOSJ_39593, APOSJ_39594
OG0008912	AMPFI_05092, AMPFI_25259	APOSJ_41970, APOSJ_53513, APOSJ_29885, APOSJ_41960, APOSJ_29891, APOSJ_29883, APOSJ_33140, APOSJ_53528, APOSJ_33141, APOSJ_53497, APOSJ_56903, APOSJ_33142, APOSJ_29884, APOSJ_29889
OG0008914	AMPFI_05997	APOSJ_63394, APOSJ_63393
OG0008915	AMPFI_06379	APOSJ_00712
OG0008916	AMPFI_07071	APOSJ_26835, APOSJ_33280
OG0008917	AMPFI_07376	APOSJ_28445, APOSJ_28447, APOSJ_28446, APOSJ_28448
OG0008919	AMPFI_07967	APOSJ_24292, APOSJ_24291, APOSJ_21671, APOSJ_54530, APOSJ_21673, APOSJ_54533, APOSJ_54529, APOSJ_24294, APOSJ_24293, APOSJ_24290, APOSJ_54531, APOSJ_03554
OG0008921	AMPFI_09761, AMPFI_17601	APOSJ_06923
OG0008924	AMPFI_13449	APOSJ_54287
OG0008926	AMPFI_14655	APOSJ_24516
OG0008927	AMPFI_15292	APOSJ_47095, APOSJ_19504
OG0008928	AMPFI_15482	APOSJ_44767, APOSJ_17519
OG0008929	AMPFI_15745	APOSJ_42117, APOSJ_42118
OG0008930	AMPFI_15794	APOSJ_13111, APOSJ_18104, APOSJ_63787, APOSJ_38497, APOSJ_12337, APOSJ_12343, APOSJ_12340, APOSJ_12341, APOSJ_50970, APOSJ_38498, APOSJ_38499, APOSJ_38496, APOSJ_38495, APOSJ_12339, APOSJ_12338
OG0008931	AMPFI_16242	APOSJ_09121, APOSJ_09122
OG0008934	AMPFI_20651	APOSJ_42023
OG0008937	AMPFI_23596	APOSJ_28063, APOSJ_47363, APOSJ_47365, APOSJ_47366, APOSJ_47364
OG0008938	AMPFI_23689	APOSJ_65045, APOSJ_65046
OG0008940	AMPFI_24198	APOSJ_61179
OG0008941	AMPFI_24296	APOSJ_32240, APOSJ_02815, APOSJ_13100, APOSJ_32238, APOSJ_06271, APOSJ_32236, APOSJ_59041, APOSJ_32241, APOSJ_32239, APOSJ_32237
OG0008942	AMPFI_25388	APOSJ_61942, APOSJ_61941
OG0009043	AMPFI_16005	APOSJ_18030
OG0009044	AMPFI_04616	APOSJ_54920
OG0009045	AMPFI_20468, AMPFI_00445, AMPFI_25393, AMPFI_08092, AMPFI_18853, AMPFI_14682	APOSJ_52144, APOSJ_12781, APOSJ_12784, APOSJ_15293
OG0009047	AMPFI_07032, AMPFI_08781	APOSJ_35241, APOSJ_35243, APOSJ_35240, APOSJ_35242
OG0009049	AMPFI_21839	APOSJ_38698
OG0009053	AMPFI_24743	APOSJ_56090, APOSJ_56092, APOSJ_34813, APOSJ_34811, APOSJ_34809, APOSJ_34810, APOSJ_34812, APOSJ_56091
OG0009057	AMPFI_19032	APOSJ_12320, APOSJ_12321, APOSJ_12323, APOSJ_12322
OG0009059	AMPFI_21340	APOSJ_47223, APOSJ_47219, APOSJ_27275, APOSJ_47220, APOSJ_47224, APOSJ_47222, APOSJ_47221
OG0009060	AMPFI_00825	APOSJ_41341, APOSJ_27479, APOSJ_49116, APOSJ_27477, APOSJ_27481, APOSJ_27478, APOSJ_41342, APOSJ_27480, APOSJ_27476, APOSJ_59468
OG0009061	AMPFI_18376	APOSJ_11112, APOSJ_11111, APOSJ_11110
OG0009062	AMPFI_03451, AMPFI_20648	APOSJ_25345
OG0009063	AMPFI_11428	APOSJ_29109, APOSJ_51663
OG0009064	AMPFI_03957	APOSJ_04271
OG0009065	AMPFI_18849	APOSJ_17284, APOSJ_05491, APOSJ_05492, APOSJ_05493
OG0009066	AMPFI_16678	APOSJ_25844, APOSJ_41735, APOSJ_25846, APOSJ_25842, APOSJ_31945, APOSJ_31944
OG0009069	AMPFI_04663	APOSJ_32581, APOSJ_32582
OG0009071	AMPFI_20023	APOSJ_60035, APOSJ_47386
OG0009074	AMPFI_16715	APOSJ_06617, APOSJ_06616
OG0009075	AMPFI_19234	APOSJ_21564, APOSJ_37679
OG0009076	AMPFI_15424	APOSJ_01911
OG0009080	AMPFI_04615, AMPFI_25821, AMPFI_03272	APOSJ_44060, APOSJ_27962
OG0009081	AMPFI_20124	APOSJ_37772, APOSJ_37771, APOSJ_37774, APOSJ_37773, APOSJ_60854, APOSJ_37775
OG0009082	AMPFI_10247	APOSJ_53834, APOSJ_53835, APOSJ_53833, APOSJ_53837
OG0009083	AMPFI_05738	APOSJ_04598
OG0009085	AMPFI_07993	APOSJ_42866
OG0009087	AMPFI_06283	APOSJ_25572, APOSJ_25575, APOSJ_25573, APOSJ_25571, APOSJ_36213, APOSJ_36212, APOSJ_26489
OG0009088	AMPFI_16392	APOSJ_37234, APOSJ_18652, APOSJ_37235, APOSJ_37237, APOSJ_23078
OG0009089	AMPFI_12985	APOSJ_36357
OG0009090	AMPFI_06785	APOSJ_01585
OG0009093	AMPFI_05876	APOSJ_14015, APOSJ_14020, APOSJ_22816, APOSJ_14013
OG0009096	AMPFI_05047	APOSJ_00927, APOSJ_00928
OG0009100	AMPFI_11576	APOSJ_05709
OG0009100	AMPFI_06829	APOSJ_24116, APOSJ_64725, APOSJ_61024
OG0009101	AMPFI_18931	APOSJ_29410, APOSJ_03588, APOSJ_03585, APOSJ_03590, APOSJ_03591, APOSJ_22350, APOSJ_03589, APOSJ_03592, APOSJ_03593
OG0009103	AMPFI_11914	APOSJ_16022, APOSJ_16024, APOSJ_16021, APOSJ_16025, APOSJ_29298
OG0009104	AMPFI_16547, AMPFI_04414, AMPFI_20181	APOSJ_08873, APOSJ_08874
OG0009105	AMPFI_05096	APOSJ_17099, APOSJ_17103, APOSJ_17100, APOSJ_24726, APOSJ_17101
OG0009107	AMPFI_07686	APOSJ_17671
OG0009109	AMPFI_16009	APOSJ_31165, APOSJ_31166, APOSJ_31167, APOSJ_31163, APOSJ_31164, APOSJ_31162
OG0009111	AMPFI_23473	APOSJ_35872, APOSJ_35870, APOSJ_35873, APOSJ_24560, APOSJ_35871, APOSJ_35874
OG0009112	AMPFI_24129, AMPFI_09261	APOSJ_51406, APOSJ_55578, APOSJ_58756, APOSJ_58755, APOSJ_30144
OG0009114	AMPFI_03352, AMPFI_08857	APOSJ_10609, APOSJ_10610
OG0009116	AMPFI_04040	APOSJ_26861, APOSJ_01676, APOSJ_26860, APOSJ_01671, APOSJ_01673, APOSJ_01669, APOSJ_01670, APOSJ_01674, APOSJ_01677, APOSJ_26862, APOSJ_01675, APOSJ_01672
OG0009118	AMPFI_06103	APOSJ_27860, APOSJ_27859, APOSJ_27861
OG0009119	AMPFI_09216	APOSJ_32512, APOSJ_32511, APOSJ_32510
OG0009123	AMPFI_22474	APOSJ_48047, APOSJ_48048
OG0009125	AMPFI_23499	APOSJ_51152
OG0009126	AMPFI_21657	APOSJ_13571
OG0009127	AMPFI_06862	APOSJ_16445
OG0009128	AMPFI_06655	APOSJ_42566
OG0009129	AMPFI_05071	APOSJ_00809, APOSJ_00810
OG0009130	AMPFI_16401, AMPFI_18692	APOSJ_55750
OG0009131	AMPFI_16161	APOSJ_00231
OG0009132	AMPFI_18765	APOSJ_54151
OG0009133	AMPFI_16282	APOSJ_18740
OG0009136	AMPFI_25097	APOSJ_38008, APOSJ_38009
OG0009137	AMPFI_25362	APOSJ_08571
OG0009138	AMPFI_09615	APOSJ_58442, APOSJ_58440, APOSJ_58443, APOSJ_58441
OG0009144	AMPFI_07343	APOSJ_62851
OG0009146	AMPFI_18676, AMPFI_08907	APOSJ_26814, APOSJ_47959
OG0009146	AMPFI_08975	APOSJ_27057, APOSJ_36259, APOSJ_39046
OG0009150	AMPFI_15674	APOSJ_26738, APOSJ_26743
OG0009153	AMPFI_07577	APOSJ_33698, APOSJ_33701, APOSJ_33700, APOSJ_33699
OG0009157	AMPFI_16349, AMPFI_01263	APOSJ_50573, APOSJ_50574
OG0009158	AMPFI_02478	APOSJ_00035
OG0009160	AMPFI_03656	APOSJ_16571, APOSJ_64808, APOSJ_64811, APOSJ_05041, APOSJ_19022, APOSJ_16567, APOSJ_28018, APOSJ_64807, APOSJ_16572, APOSJ_28013
OG0009161	AMPFI_03696	APOSJ_60112, APOSJ_49936, APOSJ_32083
OG0009162	AMPFI_04546	APOSJ_56784
OG0009163	AMPFI_04604	APOSJ_19036, APOSJ_23834
OG0009164	AMPFI_04985	APOSJ_45468, APOSJ_50323, APOSJ_50321, APOSJ_50322
OG0009166	AMPFI_07688	APOSJ_27109, APOSJ_58868
OG0009167	AMPFI_09095	APOSJ_64195, APOSJ_53576, APOSJ_53577, APOSJ_53574, APOSJ_53573, APOSJ_53575
OG0009168	AMPFI_09472	APOSJ_55877
OG0009169	AMPFI_09903	APOSJ_00770, APOSJ_00769
OG0009170	AMPFI_11742	APOSJ_39865, APOSJ_39863, APOSJ_39864
OG0009171	AMPFI_12371	APOSJ_47981, APOSJ_31875, APOSJ_47982, APOSJ_47934, APOSJ_47936, APOSJ_47935, APOSJ_47933, APOSJ_47938, APOSJ_47937
OG0009173	AMPFI_15233	APOSJ_43799, APOSJ_11421, APOSJ_11419, APOSJ_61249, APOSJ_11420, APOSJ_11424, APOSJ_11425, APOSJ_50124, APOSJ_43798, APOSJ_43797, APOSJ_11422, APOSJ_06445, APOSJ_06449, APOSJ_06452, APOSJ_06446, APOSJ_43585, APOSJ_43586, APOSJ_06919
OG0009174	AMPFI_15340	APOSJ_26193
OG0009175	AMPFI_17143	APOSJ_46875
OG0009178	AMPFI_18633	APOSJ_25396
OG0009179	AMPFI_19403	APOSJ_25071, APOSJ_25072
OG0009182	AMPFI_22979	APOSJ_32046
OG0009183	AMPFI_23544	APOSJ_43270, APOSJ_43271
OG0009288	AMPFI_14442	APOSJ_28741, APOSJ_54860
OG0009291	AMPFI_02662	APOSJ_47022
OG0009292	AMPFI_10898	APOSJ_58144, APOSJ_58145
OG0009294	AMPFI_20775	APOSJ_04993
OG0009298	AMPFI_07800	APOSJ_01208, APOSJ_01206, APOSJ_01207
OG0009299	AMPFI_11592	APOSJ_63717, APOSJ_63718
OG0009301	AMPFI_16911	APOSJ_52300
OG0009307	AMPFI_17540, AMPFI_16963	APOSJ_10682, APOSJ_02797
OG0009309	AMPFI_11281	APOSJ_07494, APOSJ_47120, APOSJ_57102, APOSJ_07493, APOSJ_47127
OG0009311	AMPFI_08559	APOSJ_23000
OG0009314	AMPFI_15175	APOSJ_39841, APOSJ_31438
OG0009315	AMPFI_19848	APOSJ_22557
OG0009316	AMPFI_23694	APOSJ_58763, APOSJ_49290
OG0009321	AMPFI_08809	APOSJ_61522, APOSJ_55247, APOSJ_46162, APOSJ_41474, APOSJ_54380, APOSJ_55259
OG0009324	AMPFI_02997	APOSJ_18394, APOSJ_50849
OG0009328	AMPFI_09640	APOSJ_24457
OG0009329	AMPFI_23076, AMPFI_10481, AMPFI_05226	APOSJ_39878, APOSJ_48067
OG0009333	AMPFI_13754	APOSJ_46490
OG0009334	AMPFI_13330	APOSJ_35637, APOSJ_61159, APOSJ_64263
OG0009337	AMPFI_11823	APOSJ_40054
OG0009338	AMPFI_22048	APOSJ_45259
OG0009342	AMPFI_03562, AMPFI_04128, AMPFI_03525, AMPFI_00101, AMPFI_11466, AMPFI_08777, AMPFI_01973, AMPFI_21679, AMPFI_24437, AMPFI_11930, AMPFI_10852, AMPFI_17458, AMPFI_24083, AMPFI_25075, AMPFI_25079, AMPFI_10885, AMPFI_00981	APOSJ_10234
OG0009343	AMPFI_07584, AMPFI_26083	APOSJ_18568
OG0009345	AMPFI_04822	APOSJ_65188
OG0009347	AMPFI_22747	APOSJ_19400
OG0009349	AMPFI_20012	APOSJ_13900, APOSJ_49323
OG0009351	AMPFI_12586	APOSJ_44211
OG0009352	AMPFI_20955	APOSJ_34026, APOSJ_34025
OG0009353	AMPFI_04866, AMPFI_18967, AMPFI_18968	APOSJ_25984, APOSJ_13210
OG0009355	AMPFI_13599	APOSJ_04820, APOSJ_04822, APOSJ_04823, APOSJ_04824, APOSJ_04821, APOSJ_04825, APOSJ_04818, APOSJ_04819
OG0009356	AMPFI_22375	APOSJ_14402, APOSJ_12663
OG0009357	AMPFI_23359	APOSJ_44787, APOSJ_16990, APOSJ_44785, APOSJ_44788, APOSJ_44784, APOSJ_13078
OG0009359	AMPFI_22982, AMPFI_20248, AMPFI_18418	APOSJ_58980
OG0009360	AMPFI_07107	APOSJ_25190, APOSJ_25191, APOSJ_50069
OG0009361	AMPFI_12460	APOSJ_01457, APOSJ_01459, APOSJ_01455
OG0009364	AMPFI_06313	APOSJ_63256
OG0009368	AMPFI_01374	APOSJ_49402, APOSJ_42756, APOSJ_22240, APOSJ_22239, APOSJ_32258, APOSJ_24377
OG0009369	AMPFI_21094	APOSJ_07454, APOSJ_07455
OG0009371	AMPFI_21402	APOSJ_22965
OG0009374	AMPFI_20275	APOSJ_42408, APOSJ_42407
OG0009375	AMPFI_05224	APOSJ_43730, APOSJ_07686, APOSJ_65093, APOSJ_55668
OG0009376	AMPFI_10631, AMPFI_21981, AMPFI_20236, AMPFI_21804	APOSJ_12364, APOSJ_12362, APOSJ_12363, APOSJ_12718, APOSJ_12366, APOSJ_12719, APOSJ_12365, APOSJ_12367
OG0009377	AMPFI_06649	APOSJ_16302, APOSJ_02640, APOSJ_02641, APOSJ_16303
OG0009378	AMPFI_17371	APOSJ_16073
OG0009383	AMPFI_09429	APOSJ_00855, APOSJ_00856
OG0009387	AMPFI_13802	APOSJ_04179, APOSJ_04177, APOSJ_04180, APOSJ_04178
OG0009388	AMPFI_09565	APOSJ_59867, APOSJ_59866
OG0009389	AMPFI_08297	APOSJ_47153, APOSJ_47151
OG0009390	AMPFI_08547	APOSJ_17130, APOSJ_34495
OG0009391	AMPFI_01432	APOSJ_31539, APOSJ_33307
OG0009394	AMPFI_15834	APOSJ_58139
OG0009395	AMPFI_07959	APOSJ_47084, APOSJ_47085
OG0009396	AMPFI_17909	APOSJ_58728, APOSJ_58726
OG0009397	AMPFI_18739	APOSJ_23512, APOSJ_39119
OG0009398	AMPFI_12553	APOSJ_15993
OG0009399	AMPFI_23073	APOSJ_04729
OG0009400	AMPFI_00543	APOSJ_09010
OG0009401	AMPFI_15787	APOSJ_50033, APOSJ_50034
OG0009402	AMPFI_07915	APOSJ_42713, APOSJ_38706
OG0009403	AMPFI_14572	APOSJ_54372
OG0009404	AMPFI_15084	APOSJ_62202
OG0009405	AMPFI_07278	APOSJ_16085, APOSJ_16086
OG0009406	AMPFI_25158	APOSJ_58855, APOSJ_58853, APOSJ_26998
OG0009408	AMPFI_25213	APOSJ_08271
OG0009409	AMPFI_16464	APOSJ_59691, APOSJ_31426
OG0009411	AMPFI_20720	APOSJ_32491, APOSJ_32493, APOSJ_61905, APOSJ_61902, APOSJ_61903, APOSJ_61904, APOSJ_32494, APOSJ_32495, APOSJ_61901, APOSJ_43777, APOSJ_32492, APOSJ_61906
OG0009412	AMPFI_04881	APOSJ_00480, APOSJ_09418
OG0009413	AMPFI_07958	APOSJ_12190, APOSJ_12189, APOSJ_21251, APOSJ_12188
OG0009415	AMPFI_00501	APOSJ_25131
OG0009417	AMPFI_01997	APOSJ_38506, APOSJ_38505, APOSJ_38507, APOSJ_38504
OG0009418	AMPFI_02034	APOSJ_40390
OG0009419	AMPFI_02481	APOSJ_08731
OG0009423	AMPFI_05468	APOSJ_24155, APOSJ_56227
OG0009424	AMPFI_06194	APOSJ_61628
OG0009426	AMPFI_07682	APOSJ_45876
OG0009427	AMPFI_08226	APOSJ_28510, APOSJ_28513, APOSJ_28511, APOSJ_28512
OG0009428	AMPFI_09152	APOSJ_37472, APOSJ_32863, APOSJ_59972, APOSJ_59974, APOSJ_33011, APOSJ_37474, APOSJ_59973, APOSJ_40868
OG0009430	AMPFI_11476	APOSJ_57912
OG0009431	AMPFI_12236	APOSJ_35098, APOSJ_35093, APOSJ_35095, APOSJ_35100, APOSJ_35096, APOSJ_35094, APOSJ_35099, APOSJ_20377
OG0009433	AMPFI_17998	APOSJ_03071, APOSJ_25602
OG0009434	AMPFI_18017	APOSJ_16184, APOSJ_16183, APOSJ_36590
OG0009435	AMPFI_18943, AMPFI_18112	APOSJ_61967
OG0009436	AMPFI_20606	APOSJ_53207
OG0009437	AMPFI_25459	APOSJ_60251
OG0009544	AMPFI_10766	APOSJ_06526
OG0009551	AMPFI_22176	APOSJ_32489
OG0009552	AMPFI_07908	APOSJ_51362
OG0009554	AMPFI_16043	APOSJ_08126
OG0009556	AMPFI_25358	APOSJ_26576, APOSJ_26574, APOSJ_09235, APOSJ_26578, APOSJ_26579, APOSJ_26577, APOSJ_36429, APOSJ_26575, APOSJ_36432
OG0009557	AMPFI_16972	APOSJ_41704, APOSJ_48984, APOSJ_62763, APOSJ_49142, APOSJ_62764, APOSJ_62765, APOSJ_62768
OG0009560	AMPFI_24483	APOSJ_26645, APOSJ_00535, APOSJ_26644, APOSJ_40291, APOSJ_53933, APOSJ_26643, APOSJ_54581, APOSJ_36775, APOSJ_26650
OG0009562	AMPFI_11372	APOSJ_44922
OG0009563	AMPFI_16059	APOSJ_37480
OG0009568	AMPFI_10496	APOSJ_49866, APOSJ_49865
