Orthogroup	AMPFI_ok	MOUSE
OG0007151	AMPFI_12479	MOUSE50029, MOUSE50027
OG0007152	AMPFI_12822	MOUSE30160, MOUSE30159
OG0007153	AMPFI_10515	MOUSE03070, MOUSE03071
OG0007154	AMPFI_08537	MOUSE07324, MOUSE07323, MOUSE07325
OG0007158	AMPFI_01386	MOUSE36020
OG0007159	AMPFI_12078, AMPFI_01720	MOUSE23889, MOUSE23888, MOUSE23890
OG0007160	AMPFI_02949	MOUSE48934, MOUSE48938, MOUSE48935, MOUSE48937, MOUSE48936
OG0007161	AMPFI_04059	MOUSE49412
OG0007163	AMPFI_04704	MOUSE30404, MOUSE30406, MOUSE30403, MOUSE30405
OG0007164	AMPFI_05277	MOUSE16101, MOUSE16102, MOUSE16100
OG0007165	AMPFI_05563	MOUSE50996, MOUSE50995
OG0007166	AMPFI_06034	MOUSE20485
OG0007168	AMPFI_07364	MOUSE01155
OG0007169	AMPFI_07655	MOUSE18369, MOUSE22161, MOUSE22162, MOUSE18365, MOUSE18366, MOUSE22158, MOUSE22160, MOUSE22159, MOUSE18367, MOUSE18368
OG0007171	AMPFI_09280	MOUSE49947, MOUSE49944, MOUSE49945, MOUSE49946
OG0007172	AMPFI_22666, AMPFI_16624, AMPFI_17944	MOUSE48299, MOUSE48298
OG0007172	AMPFI_18311, AMPFI_09666, AMPFI_09665	MOUSE48300, MOUSE48301
OG0007173	AMPFI_11286	MOUSE50154, MOUSE50153
OG0007174	AMPFI_12330	MOUSE28506
OG0007175	AMPFI_12406	MOUSE45837, MOUSE45836
OG0007176	AMPFI_12425	MOUSE43501, MOUSE43500, MOUSE43499, MOUSE43498
OG0007177	AMPFI_13268	MOUSE27462, MOUSE27461
OG0007178	AMPFI_13363, AMPFI_21866	MOUSE24080, MOUSE24079
OG0007179	AMPFI_13626	MOUSE52436, MOUSE52434, MOUSE52435, MOUSE52432, MOUSE52433, MOUSE52431
OG0007180	AMPFI_14122	MOUSE48420, MOUSE48421, MOUSE48419
OG0007181	AMPFI_14166	MOUSE54274, MOUSE54273
OG0007182	AMPFI_15692	MOUSE04320, MOUSE04317
OG0007183	AMPFI_16520	MOUSE52163, MOUSE52162
OG0007184	AMPFI_16722	MOUSE09858
OG0007185	AMPFI_19277	MOUSE06224, MOUSE06225, MOUSE06226
OG0007186	AMPFI_19328	MOUSE05260, MOUSE05261
OG0007187	AMPFI_19456	MOUSE14892
OG0007188	AMPFI_21843	MOUSE26110, MOUSE26112, MOUSE26111, MOUSE26114, MOUSE26113, MOUSE26115
OG0007189	AMPFI_22512	MOUSE14133, MOUSE14134
OG0007190	AMPFI_24195	MOUSE02812
OG0007191	AMPFI_24799	MOUSE10517, MOUSE10515, MOUSE10516, MOUSE10514
OG0007192	AMPFI_25475	MOUSE22113, MOUSE22112, MOUSE22111
OG0007193	AMPFI_25811	MOUSE14227, MOUSE15095, MOUSE15096, MOUSE15101, MOUSE15100, MOUSE15099, MOUSE15098, MOUSE15097, MOUSE15094
OG0007248	AMPFI_02393	MOUSE18543, MOUSE18542
OG0007250	AMPFI_10124	MOUSE12898, MOUSE12897
OG0007251	AMPFI_04951, AMPFI_04952	MOUSE01636
OG0007252	AMPFI_12202	MOUSE31689, MOUSE31688
OG0007253	AMPFI_12580	MOUSE09257, MOUSE49391
OG0007254	AMPFI_03097	MOUSE49930
OG0007255	AMPFI_06254	MOUSE39758, MOUSE39757, MOUSE39759
OG0007256	AMPFI_04723	MOUSE39410
OG0007258	AMPFI_02300	MOUSE19644
OG0007261	AMPFI_01118	MOUSE32244
OG0007264	AMPFI_12650	MOUSE49132, MOUSE49130, MOUSE49131
OG0007266	AMPFI_02574	MOUSE01804
OG0007268	AMPFI_22023, AMPFI_24233	MOUSE15922, MOUSE15920, MOUSE15923, MOUSE15921, MOUSE15919
OG0007269	AMPFI_25179, AMPFI_02490	MOUSE06847
OG0007270	AMPFI_06380	MOUSE13004
OG0007271	AMPFI_25295	MOUSE06041, MOUSE06040
OG0007272	AMPFI_21889	MOUSE34613, MOUSE34614
OG0007273	AMPFI_24018	MOUSE44138, MOUSE44137, MOUSE44139
OG0007274	AMPFI_24727	MOUSE50595, MOUSE50596, MOUSE50594
OG0007275	AMPFI_14292	MOUSE17231, MOUSE02295, MOUSE02296
OG0007276	AMPFI_12494	MOUSE20695
OG0007277	AMPFI_06777	MOUSE16674
OG0007279	AMPFI_07724	MOUSE04341
OG0007280	AMPFI_17221	MOUSE32007
OG0007281	AMPFI_11311	MOUSE38663, MOUSE38662
OG0007282	AMPFI_07925	MOUSE37535
OG0007284	AMPFI_24786	MOUSE34245, MOUSE54478
OG0007285	AMPFI_09195	MOUSE32145, MOUSE32146, MOUSE32144
OG0007286	AMPFI_11812	MOUSE44596, MOUSE44597
OG0007288	AMPFI_04627	MOUSE31526, MOUSE31527, MOUSE31525
OG0007289	AMPFI_05664	MOUSE49689
OG0007290	AMPFI_07769	MOUSE43717
OG0007291	AMPFI_04272	MOUSE28540
OG0007292	AMPFI_18565	MOUSE43053, MOUSE43052
OG0007293	AMPFI_17486	MOUSE13613
OG0007294	AMPFI_01601	MOUSE53430, MOUSE53427, MOUSE53425, MOUSE53429, MOUSE53426, MOUSE53428
OG0007295	AMPFI_18465, AMPFI_00420	MOUSE31498, MOUSE31497, MOUSE31496
OG0007296	AMPFI_21978, AMPFI_15132	MOUSE49540
OG0007297	AMPFI_11278	MOUSE53604, MOUSE53603, MOUSE53601
OG0007298	AMPFI_12849, AMPFI_14237	MOUSE31581
OG0007299	AMPFI_06986	MOUSE47838, MOUSE47840, MOUSE47839
OG0007300	AMPFI_02267	MOUSE35183, MOUSE35181, MOUSE35182
OG0007301	AMPFI_14618	MOUSE09989, MOUSE09991, MOUSE09990, MOUSE09992
OG0007302	AMPFI_13834	MOUSE44516, MOUSE44515, MOUSE44506, MOUSE44507, MOUSE44510
OG0007303	AMPFI_15376	MOUSE28066, MOUSE28065
OG0007304	AMPFI_07174	MOUSE06867
OG0007305	AMPFI_08996	MOUSE24298, MOUSE24297
OG0007306	AMPFI_19687	MOUSE16276, MOUSE16275, MOUSE16273, MOUSE16272
OG0007307	AMPFI_18569	MOUSE02947
OG0007308	AMPFI_04590	MOUSE11376, MOUSE11377
OG0007309	AMPFI_09734	MOUSE03035
OG0007310	AMPFI_09474	MOUSE45035
OG0007312	AMPFI_11642	MOUSE03829, MOUSE03828
OG0007314	AMPFI_08563	MOUSE24672
OG0007316	AMPFI_21053	MOUSE48208, MOUSE48210, MOUSE48209
OG0007317	AMPFI_13235	MOUSE03033
OG0007318	AMPFI_05681	MOUSE52776
OG0007319	AMPFI_11125	MOUSE28912
OG0007320	AMPFI_19558	MOUSE51738, MOUSE51739, MOUSE51737
OG0007321	AMPFI_01984	MOUSE20101
OG0007322	AMPFI_04756	MOUSE32819, MOUSE32818
OG0007323	AMPFI_24238	MOUSE29290
OG0007325	AMPFI_25190	MOUSE49722
OG0007326	AMPFI_19062	MOUSE51801, MOUSE51802
OG0007327	AMPFI_11971	MOUSE04023, MOUSE04021, MOUSE04022, MOUSE04024, MOUSE04025
OG0007328	AMPFI_01087	MOUSE46798, MOUSE46797, MOUSE46796, MOUSE46795
OG0007329	AMPFI_01020	MOUSE17878
OG0007330	AMPFI_01650	MOUSE45076, MOUSE45075
OG0007331	AMPFI_10290	MOUSE39235
OG0007334	AMPFI_06086	MOUSE30490
OG0007335	AMPFI_05409	MOUSE08020, MOUSE08021
OG0007336	AMPFI_05851	MOUSE33887
OG0007338	AMPFI_07122	MOUSE02170, MOUSE02169
OG0007339	AMPFI_12449	MOUSE08716
OG0007340	AMPFI_03881	MOUSE17534, MOUSE17532, MOUSE17531, MOUSE17533
OG0007341	AMPFI_06512	MOUSE16696
OG0007342	AMPFI_08350	MOUSE09679, MOUSE09680, MOUSE08805
OG0007343	AMPFI_04790	MOUSE01417
OG0007344	AMPFI_06969	MOUSE17358
OG0007345	AMPFI_23299	MOUSE31648, MOUSE31647
OG0007347	AMPFI_11094	MOUSE40881, MOUSE40884, MOUSE40882
OG0007348	AMPFI_10154	MOUSE12913
OG0007349	AMPFI_19903	MOUSE15367, MOUSE15365, MOUSE15368, MOUSE15366
OG0007351	AMPFI_21356	MOUSE06954
OG0007352	AMPFI_19904	MOUSE20513
OG0007353	AMPFI_14327	MOUSE49062
OG0007353	AMPFI_24164	MOUSE49063
OG0007354	AMPFI_23026	MOUSE13358
OG0007355	AMPFI_06243	MOUSE13914
OG0007356	AMPFI_15329	MOUSE17323
OG0007357	AMPFI_23489	MOUSE49428
OG0007358	AMPFI_23864	MOUSE19466
OG0007359	AMPFI_14413, AMPFI_12701	MOUSE09163, MOUSE09166, MOUSE09162
OG0007360	AMPFI_24219	MOUSE23987, MOUSE23986
OG0007361	AMPFI_08736	MOUSE30812
OG0007363	AMPFI_24644	MOUSE12968
OG0007364	AMPFI_00831	MOUSE14210, MOUSE14209
OG0007365	AMPFI_10820	MOUSE33407
OG0007366	AMPFI_01644	MOUSE48417, MOUSE48418
OG0007367	AMPFI_03186	MOUSE33622
OG0007368	AMPFI_05315	MOUSE27087
OG0007369	AMPFI_08810	MOUSE22430
OG0007370	AMPFI_20725	MOUSE04703, MOUSE04702
OG0007371	AMPFI_13954	MOUSE21071, MOUSE21072
OG0007372	AMPFI_01454, AMPFI_02415	MOUSE42627
OG0007373	AMPFI_05783	MOUSE18067
OG0007374	AMPFI_07609	MOUSE40539, MOUSE40538
OG0007375	AMPFI_00793, AMPFI_22409	MOUSE00658, MOUSE00657, MOUSE00656, MOUSE00659
OG0007376	AMPFI_15486	MOUSE32001, MOUSE32000, MOUSE31998, MOUSE31999, MOUSE31997, MOUSE31996
OG0007377	AMPFI_08955	MOUSE24074, MOUSE24073
OG0007379	AMPFI_11533	MOUSE08208, MOUSE08209
OG0007381	AMPFI_10840	MOUSE06415, MOUSE06416, MOUSE06414
OG0007382	AMPFI_25953	MOUSE16189, MOUSE16187, MOUSE16188, MOUSE16186
OG0007384	AMPFI_08385	MOUSE06624, MOUSE06627, MOUSE06626, MOUSE06625
OG0007385	AMPFI_07229	MOUSE27240, MOUSE27239, MOUSE27238
OG0007386	AMPFI_25435	MOUSE35743, MOUSE35742
OG0007387	AMPFI_11442	MOUSE32806
OG0007388	AMPFI_16247	MOUSE35885, MOUSE35884, MOUSE35886
OG0007389	AMPFI_10459	MOUSE25933, MOUSE25934
OG0007390	AMPFI_01290	MOUSE38551, MOUSE38550, MOUSE38552
OG0007391	AMPFI_08550	MOUSE50178, MOUSE50176, MOUSE50177
OG0007392	AMPFI_24606	MOUSE32236, MOUSE32238, MOUSE32237
OG0007393	AMPFI_14008	MOUSE07668
OG0007394	AMPFI_10682, AMPFI_09708, AMPFI_08528	MOUSE42619
OG0007395	AMPFI_12394	MOUSE06300, MOUSE06302, MOUSE06301
OG0007396	AMPFI_10617	MOUSE48951
OG0007397	AMPFI_04544, AMPFI_10460	MOUSE33684
OG0007399	AMPFI_12781	MOUSE43864
OG0007402	AMPFI_14251	MOUSE17044, MOUSE17045
OG0007403	AMPFI_02383	MOUSE40243, MOUSE40242, MOUSE40241, MOUSE40240
OG0007405	AMPFI_04156	MOUSE14442
OG0007406	AMPFI_09384	MOUSE15290, MOUSE15291, MOUSE15289, MOUSE15292, MOUSE15288
OG0007407	AMPFI_20546	MOUSE21054
OG0007408	AMPFI_23579	MOUSE13504
OG0007409	AMPFI_17481	MOUSE00404, MOUSE00402
OG0007410	AMPFI_24029	MOUSE12955, MOUSE14285, MOUSE14286
OG0007411	AMPFI_00518	MOUSE19154, MOUSE19155
OG0007412	AMPFI_15596	MOUSE23326
OG0007413	AMPFI_17782, AMPFI_14750	MOUSE53007
OG0007414	AMPFI_22105	MOUSE33295, MOUSE33294, MOUSE33296
OG0007415	AMPFI_18327	MOUSE05666
OG0007416	AMPFI_22034	MOUSE36386
OG0007417	AMPFI_08601	MOUSE37895, MOUSE37894
OG0007418	AMPFI_13366	MOUSE04928
OG0007419	AMPFI_12181	MOUSE03772
OG0007421	AMPFI_19420	MOUSE02352
OG0007422	AMPFI_24325	MOUSE07286, MOUSE40322, MOUSE07287, MOUSE07288
OG0007423	AMPFI_08143, AMPFI_08142	MOUSE15054
OG0007424	AMPFI_10824	MOUSE17046
OG0007425	AMPFI_14232	MOUSE18550, MOUSE18548
OG0007426	AMPFI_23197	MOUSE44588, MOUSE44585, MOUSE44586
OG0007426	AMPFI_25775	MOUSE44587
OG0007427	AMPFI_17613	MOUSE46815
OG0007428	AMPFI_18487	MOUSE53225, MOUSE53224, MOUSE53223, MOUSE53209
OG0007429	AMPFI_00300	MOUSE02008
OG0007430	AMPFI_02496	MOUSE16094, MOUSE16096, MOUSE16095, MOUSE16097
OG0007431	AMPFI_01452	MOUSE08705
OG0007432	AMPFI_09473	MOUSE51045
OG0007433	AMPFI_09338	MOUSE44443, MOUSE44444
OG0007434	AMPFI_07734	MOUSE17032, MOUSE17035, MOUSE17034, MOUSE17033
OG0007435	AMPFI_06149	MOUSE18373
OG0007436	AMPFI_21859	MOUSE01139, MOUSE01137, MOUSE01136, MOUSE01138
OG0007437	AMPFI_03238	MOUSE40494, MOUSE40495
OG0007438	AMPFI_02752	MOUSE25113, MOUSE25112
OG0007439	AMPFI_07825	MOUSE18803
OG0007440	AMPFI_17627	MOUSE23442
OG0007441	AMPFI_21710	MOUSE18962
OG0007442	AMPFI_22918	MOUSE33512
OG0007443	AMPFI_17572	MOUSE37709, MOUSE37707, MOUSE37708
OG0007444	AMPFI_09630	MOUSE27639, MOUSE27643, MOUSE27640, MOUSE27642, MOUSE27641, MOUSE09669
OG0007445	AMPFI_02455	MOUSE15761, MOUSE15762, MOUSE15760
OG0007446	AMPFI_14384	MOUSE37963, MOUSE37961
OG0007447	AMPFI_24495, AMPFI_24542	MOUSE48737, MOUSE48736
OG0007448	AMPFI_19138	MOUSE01474, MOUSE01473
OG0007449	AMPFI_15241	MOUSE28249
OG0007450	AMPFI_00124, AMPFI_03276	MOUSE07464
OG0007451	AMPFI_04715	MOUSE12346
OG0007452	AMPFI_05136	MOUSE36786
OG0007454	AMPFI_23985	MOUSE22524
OG0007455	AMPFI_08081	MOUSE55231, MOUSE55229, MOUSE55228
OG0007456	AMPFI_18549	MOUSE37583
OG0007457	AMPFI_16421	MOUSE51393
OG0007458	AMPFI_12774	MOUSE32631, MOUSE32630
OG0007460	AMPFI_05013	MOUSE18660
OG0007461	AMPFI_16930	MOUSE08148, MOUSE08149
OG0007462	AMPFI_04972, AMPFI_04973	MOUSE01188, MOUSE01187
OG0007463	AMPFI_05572	MOUSE01879, MOUSE01878
OG0007464	AMPFI_11011, AMPFI_18554, AMPFI_06587	MOUSE39781
OG0007466	AMPFI_09132, AMPFI_06016	MOUSE27626, MOUSE27627, MOUSE27628
OG0007467	AMPFI_21229, AMPFI_20924	MOUSE32975, MOUSE32976, MOUSE32974
OG0007468	AMPFI_12069	MOUSE35897, MOUSE35894, MOUSE35895, MOUSE35898, MOUSE35896
OG0007471	AMPFI_06645	MOUSE11862, MOUSE11861, MOUSE11859
OG0007472	AMPFI_21193	MOUSE19520, MOUSE19519, MOUSE19518
OG0007474	AMPFI_11355	MOUSE50949, MOUSE50951, MOUSE50948, MOUSE50950, MOUSE50953, MOUSE50954, MOUSE50952
OG0007476	AMPFI_06079	MOUSE18470
OG0007477	AMPFI_00594	MOUSE05610
OG0007479	AMPFI_08621	MOUSE38571, MOUSE38570, MOUSE38569, MOUSE38573, MOUSE38572
OG0007480	AMPFI_11100	MOUSE46625, MOUSE46626
OG0007481	AMPFI_08197	MOUSE04304
OG0007482	AMPFI_12660	MOUSE30818
OG0007483	AMPFI_06915	MOUSE16635, MOUSE16636
OG0007484	AMPFI_08380	MOUSE43277
OG0007485	AMPFI_03903	MOUSE11693, MOUSE11694, MOUSE11691, MOUSE11692, MOUSE11690, MOUSE54164, MOUSE11689
OG0007486	AMPFI_06410	MOUSE00806
OG0007487	AMPFI_00419	MOUSE33817, MOUSE33818, MOUSE33819
OG0007488	AMPFI_18912	MOUSE17251
OG0007489	AMPFI_14429	MOUSE07091
OG0007490	AMPFI_00198	MOUSE28197, MOUSE28196
OG0007491	AMPFI_00418	MOUSE16994
OG0007492	AMPFI_11698	MOUSE18165, MOUSE18164
OG0007494	AMPFI_08548	MOUSE43929, MOUSE43928, MOUSE43931, MOUSE43927
OG0007495	AMPFI_14548	MOUSE01208
OG0007496	AMPFI_15377, AMPFI_22065	MOUSE11212
OG0007498	AMPFI_10772	MOUSE13566, MOUSE13567
OG0007499	AMPFI_00937	MOUSE20297, MOUSE20299, MOUSE20298
OG0007500	AMPFI_01923	MOUSE15489
OG0007501	AMPFI_03524	MOUSE02118
OG0007503	AMPFI_04163	MOUSE00760
OG0007504	AMPFI_05486	MOUSE38710
OG0007506	AMPFI_07798	MOUSE03078
OG0007507	AMPFI_07868	MOUSE24531
OG0007508	AMPFI_08862	MOUSE25338
OG0007509	AMPFI_10436	MOUSE04914
OG0007510	AMPFI_11681	MOUSE34054, MOUSE34055, MOUSE34053
OG0007513	AMPFI_13277, AMPFI_13278	MOUSE25012, MOUSE25011
OG0007514	AMPFI_18495, AMPFI_13942	MOUSE10549, MOUSE10548, MOUSE10547, MOUSE33590
OG0007515	AMPFI_14037	MOUSE38546
OG0007516	AMPFI_14074	MOUSE15129, MOUSE14514, MOUSE14513, MOUSE14512
OG0007517	AMPFI_14076	MOUSE44406
OG0007518	AMPFI_14635	MOUSE02001, MOUSE01999, MOUSE02000
OG0007519	AMPFI_15083	MOUSE43742, MOUSE43741
OG0007520	AMPFI_15347	MOUSE53065, MOUSE21784, MOUSE53066, MOUSE53064
OG0007521	AMPFI_15616	MOUSE21105
OG0007522	AMPFI_16088	MOUSE08043, MOUSE08042
OG0007523	AMPFI_16441	MOUSE37208, MOUSE21477, MOUSE09853, MOUSE09851, MOUSE21471, MOUSE03115
OG0007524	AMPFI_18839	MOUSE38356, MOUSE38357, MOUSE38358, MOUSE54054, MOUSE54055
OG0007525	AMPFI_20078	MOUSE31316, MOUSE31314
OG0007527	AMPFI_21425	MOUSE19940
OG0007528	AMPFI_22110	MOUSE31925, MOUSE31924, MOUSE31923
OG0007529	AMPFI_24995	MOUSE06522, MOUSE06523, MOUSE06521, MOUSE06520
OG0007531	AMPFI_25413	MOUSE10279, MOUSE10277
OG0007582	AMPFI_07988	MOUSE10485, MOUSE10483, MOUSE10486, MOUSE10484
OG0007583	AMPFI_19749	MOUSE21092, MOUSE21091
OG0007584	AMPFI_16069	MOUSE17090
OG0007586	AMPFI_15087	MOUSE09618
OG0007587	AMPFI_00261	MOUSE13407, MOUSE13406, MOUSE13408
OG0007589	AMPFI_10679	MOUSE48279, MOUSE48278, MOUSE48277
OG0007591	AMPFI_24174	MOUSE05188, MOUSE05187
OG0007593	AMPFI_14751	MOUSE34964, MOUSE34967, MOUSE34966, MOUSE34965
OG0007595	AMPFI_11668	MOUSE35412, MOUSE35411
OG0007596	AMPFI_07298	MOUSE26145, MOUSE26144, MOUSE26146, MOUSE02395
OG0007597	AMPFI_14347	MOUSE37260
OG0007600	AMPFI_18346	MOUSE29854
OG0007601	AMPFI_14517	MOUSE05139
OG0007602	AMPFI_15464, AMPFI_15463	MOUSE33601
OG0007603	AMPFI_04653	MOUSE49112, MOUSE49111
OG0007604	AMPFI_25405	MOUSE49654, MOUSE49653, MOUSE49655
OG0007605	AMPFI_17249, AMPFI_05461	MOUSE17359
OG0007606	AMPFI_06131	MOUSE18645, MOUSE18646
OG0007607	AMPFI_12626	MOUSE35013, MOUSE35014
OG0007609	AMPFI_08364	MOUSE37742, MOUSE37741, MOUSE37743
OG0007610	AMPFI_13414	MOUSE52650
OG0007611	AMPFI_22256	MOUSE07480
OG0007614	AMPFI_22950	MOUSE49787, MOUSE49788
OG0007615	AMPFI_05411	MOUSE21778, MOUSE21777, MOUSE21776
OG0007616	AMPFI_13986	MOUSE35669, MOUSE35667, MOUSE35670, MOUSE35668
OG0007617	AMPFI_24034, AMPFI_19703	MOUSE33012, MOUSE33011
OG0007619	AMPFI_16350	MOUSE29534
OG0007621	AMPFI_20447	MOUSE33365, MOUSE41694, MOUSE41696
OG0007622	AMPFI_09130	MOUSE10876, MOUSE10875, MOUSE10877, MOUSE10878, MOUSE10879
OG0007623	AMPFI_23186	MOUSE18456
OG0007623	AMPFI_17907	MOUSE24520, MOUSE24521
OG0007624	AMPFI_07608	MOUSE33915
OG0007626	AMPFI_01785	MOUSE54649
OG0007628	AMPFI_14690	MOUSE36423, MOUSE36425, MOUSE36424
OG0007629	AMPFI_19195	MOUSE10615, MOUSE10614, MOUSE10616, MOUSE10617
OG0007630	AMPFI_13927	MOUSE45043, MOUSE45042
OG0007633	AMPFI_10277, AMPFI_03421, AMPFI_21919	MOUSE19082
OG0007634	AMPFI_24876	MOUSE31642, MOUSE31641
OG0007635	AMPFI_21933	MOUSE40010
OG0007637	AMPFI_21962, AMPFI_14482	MOUSE07297
OG0007639	AMPFI_05197	MOUSE11559, MOUSE11561, MOUSE11560
OG0007640	AMPFI_07158	MOUSE48580
OG0007643	AMPFI_13773	MOUSE02891
OG0007645	AMPFI_12316	MOUSE46004, MOUSE46005, MOUSE46003
OG0007647	AMPFI_15259	MOUSE25065, MOUSE25067, MOUSE25066
OG0007648	AMPFI_08367	MOUSE54552, MOUSE54551
OG0007649	AMPFI_10613	MOUSE31287, MOUSE31289, MOUSE31288
OG0007650	AMPFI_12826	MOUSE42230
OG0007651	AMPFI_11377	MOUSE06708, MOUSE06707, MOUSE06705, MOUSE06706, MOUSE06704
OG0007653	AMPFI_03820	MOUSE02998, MOUSE03000, MOUSE02999, MOUSE02994, MOUSE02997
OG0007655	AMPFI_02330	MOUSE01329
OG0007656	AMPFI_11443	MOUSE24937, MOUSE24938
OG0007659	AMPFI_14250	MOUSE22426, MOUSE22425
OG0007660	AMPFI_07720	MOUSE24172
OG0007662	AMPFI_25411	MOUSE45245, MOUSE45249, MOUSE45248, MOUSE45247, MOUSE45250, MOUSE45243
OG0007663	AMPFI_17931	MOUSE17385, MOUSE17387
OG0007664	AMPFI_14515	MOUSE44791, MOUSE44792
OG0007665	AMPFI_17902, AMPFI_13287	MOUSE47944, MOUSE47942
OG0007666	AMPFI_04437	MOUSE16916, MOUSE16917
OG0007667	AMPFI_05812	MOUSE43126
OG0007668	AMPFI_10920	MOUSE37881, MOUSE37882, MOUSE37883
OG0007669	AMPFI_13323	MOUSE06899, MOUSE06900, MOUSE06902, MOUSE06903, MOUSE06901, MOUSE06898, MOUSE06897
OG0007670	AMPFI_09118, AMPFI_09117	MOUSE21722, MOUSE21721, MOUSE21718
OG0007671	AMPFI_11568	MOUSE22168
OG0007673	AMPFI_07718	MOUSE34212
OG0007674	AMPFI_06402	MOUSE07068, MOUSE07067, MOUSE07066, MOUSE07065, MOUSE07064
OG0007675	AMPFI_08686	MOUSE38670, MOUSE38669, MOUSE38668
OG0007676	AMPFI_06266	MOUSE17543
OG0007679	AMPFI_08337	MOUSE48155, MOUSE48156, MOUSE48157
OG0007680	AMPFI_01145	MOUSE26498
OG0007681	AMPFI_12529	MOUSE51734, MOUSE51732, MOUSE51733
OG0007684	AMPFI_09234	MOUSE42736, MOUSE42733, MOUSE42735
OG0007685	AMPFI_23757	MOUSE28172
OG0007686	AMPFI_01271	MOUSE49809
OG0007687	AMPFI_13078	MOUSE14275
OG0007688	AMPFI_14112	MOUSE35568, MOUSE35571, MOUSE35573, MOUSE35572, MOUSE35570, MOUSE35569
OG0007689	AMPFI_21023	MOUSE37421, MOUSE37422
OG0007690	AMPFI_08721	MOUSE47971
OG0007691	AMPFI_15919	MOUSE31993
OG0007692	AMPFI_21014	MOUSE24203, MOUSE24204, MOUSE24205
OG0007694	AMPFI_02877	MOUSE53345
OG0007695	AMPFI_00441	MOUSE13549
OG0007696	AMPFI_11231	MOUSE41202
OG0007697	AMPFI_14474	MOUSE15272, MOUSE15274, MOUSE15275, MOUSE15277, MOUSE15276, MOUSE15278
OG0007698	AMPFI_04766	MOUSE25625
OG0007700	AMPFI_08021	MOUSE37819, MOUSE37820, MOUSE37818
OG0007701	AMPFI_11708	MOUSE37470, MOUSE37471
OG0007702	AMPFI_25722	MOUSE40804, MOUSE14358
OG0007703	AMPFI_06898	MOUSE40016
OG0007704	AMPFI_24990, AMPFI_16227	MOUSE52340, MOUSE52342, MOUSE52341
OG0007706	AMPFI_01075	MOUSE45991, MOUSE45989
OG0007708	AMPFI_09437	MOUSE14839
OG0007712	AMPFI_01298	MOUSE20927
OG0007713	AMPFI_02051	MOUSE02555, MOUSE02554
OG0007715	AMPFI_12304	MOUSE02758
OG0007716	AMPFI_01726	MOUSE17100
OG0007717	AMPFI_00651	MOUSE11014
OG0007718	AMPFI_02217	MOUSE25107
OG0007719	AMPFI_19360	MOUSE08710, MOUSE08711
OG0007721	AMPFI_10872	MOUSE21296
OG0007723	AMPFI_08545	MOUSE35202, MOUSE35204, MOUSE35201, MOUSE35203, MOUSE35200
OG0007725	AMPFI_19190	MOUSE26078
OG0007726	AMPFI_19619	MOUSE27018, MOUSE27019
OG0007729	AMPFI_21591	MOUSE49190, MOUSE49188
OG0007730	AMPFI_10603	MOUSE32116
OG0007732	AMPFI_07044	MOUSE03240, MOUSE03241
OG0007733	AMPFI_22944	MOUSE31230
OG0007734	AMPFI_02524	MOUSE33508
OG0007735	AMPFI_05439	MOUSE04596, MOUSE04597
OG0007736	AMPFI_05897	MOUSE05036, MOUSE05034, MOUSE05037, MOUSE05033, MOUSE05035
OG0007738	AMPFI_05112	MOUSE16169
OG0007740	AMPFI_07084	MOUSE51246, MOUSE51244, MOUSE51247, MOUSE51245
OG0007741	AMPFI_13000	MOUSE24748, MOUSE24746, MOUSE24749
OG0007743	AMPFI_06731	MOUSE14652
OG0007744	AMPFI_03246	MOUSE06890
OG0007745	AMPFI_22441	MOUSE49755, MOUSE49754
OG0007746	AMPFI_07253	MOUSE18118, MOUSE18120
OG0007747	AMPFI_11334, AMPFI_01186	MOUSE33137
OG0007748	AMPFI_12204	MOUSE49897
OG0007749	AMPFI_07238	MOUSE06879
OG0007750	AMPFI_25870, AMPFI_01673	MOUSE48830, MOUSE48829
OG0007751	AMPFI_08540	MOUSE40456
OG0007752	AMPFI_06021	MOUSE50141
OG0007753	AMPFI_11539	MOUSE10648, MOUSE10649, MOUSE10647
OG0007755	AMPFI_10155	MOUSE23462, MOUSE23461
OG0007757	AMPFI_16626	MOUSE33193, MOUSE33192
OG0007758	AMPFI_15867	MOUSE55138, MOUSE55139
OG0007759	AMPFI_02311	MOUSE37138
OG0007760	AMPFI_25779	MOUSE28922, MOUSE28920, MOUSE28921
OG0007762	AMPFI_12649	MOUSE29761, MOUSE29760
OG0007763	AMPFI_20134	MOUSE31784
OG0007766	AMPFI_07157	MOUSE15102
OG0007767	AMPFI_21979	MOUSE19111
OG0007768	AMPFI_05499	MOUSE04269, MOUSE04270
OG0007769	AMPFI_10842	MOUSE17026
OG0007770	AMPFI_04731, AMPFI_01658	MOUSE37576
OG0007771	AMPFI_13434	MOUSE01973
OG0007772	AMPFI_22737, AMPFI_13415	MOUSE15924
OG0007773	AMPFI_08783, AMPFI_16491	MOUSE15622
OG0007774	AMPFI_04955	MOUSE26449
OG0007775	AMPFI_08695	MOUSE04973, MOUSE04975, MOUSE04974
OG0007776	AMPFI_13881	MOUSE19849
OG0007779	AMPFI_11071	MOUSE22501, MOUSE22500, MOUSE22502
OG0007780	AMPFI_18660	MOUSE11726, MOUSE11727
OG0007780	AMPFI_10711	MOUSE11728, MOUSE11725
OG0007781	AMPFI_14581	MOUSE24936
OG0007782	AMPFI_20368	MOUSE46554
OG0007783	AMPFI_24128	MOUSE15132
