Orthogroup	AMPFI_ok	SCHMD
OG0007090	AMPFI_05362	SCHMD24995
OG0007091	AMPFI_22286	SCHMD00684
OG0007092	AMPFI_07515	SCHMD04952
OG0007093	AMPFI_19322	SCHMD00633
OG0007095	AMPFI_16541	SCHMD28386
OG0007096	AMPFI_20333	SCHMD14480
OG0007098	AMPFI_24023	SCHMD12814
OG0007102	AMPFI_14013	SCHMD00303
OG0007104	AMPFI_00278	SCHMD14802
OG0007105	AMPFI_10480, AMPFI_06051	SCHMD08588
OG0007106	AMPFI_22589	SCHMD14679
OG0007107	AMPFI_08605	SCHMD10627
OG0007108	AMPFI_22334	SCHMD03383
OG0007112	AMPFI_09312	SCHMD09113
OG0007113	AMPFI_08709	SCHMD27023, SCHMD20834
OG0007114	AMPFI_23838	SCHMD05373
OG0007118	AMPFI_07879	SCHMD01480
OG0007119	AMPFI_10991	SCHMD02099
OG0007122	AMPFI_25128	SCHMD04636
OG0007124	AMPFI_04084	SCHMD20734
OG0007125	AMPFI_03320	SCHMD04115
OG0007128	AMPFI_01076	SCHMD15975
OG0007130	AMPFI_08690	SCHMD02010
OG0007133	AMPFI_06167	SCHMD09895, SCHMD05400, SCHMD01884, SCHMD19102
OG0007135	AMPFI_02205	SCHMD14628
OG0007136	AMPFI_04222	SCHMD04055
OG0007137	AMPFI_10272	SCHMD09300
OG0007139	AMPFI_14817	SCHMD08033
OG0007140	AMPFI_13145	SCHMD14726, SCHMD14725
OG0007143	AMPFI_09839	SCHMD11402, SCHMD13435
OG0007144	AMPFI_01668	SCHMD09084, SCHMD13536
OG0007145	AMPFI_08849	SCHMD07094
OG0007151	AMPFI_12479	SCHMD20465, SCHMD17498
OG0007152	AMPFI_12822	SCHMD23531
OG0007154	AMPFI_08537	SCHMD03260
OG0007158	AMPFI_01386	SCHMD27790, SCHMD22647
OG0007159	AMPFI_12078	SCHMD06458
OG0007159	AMPFI_01720	SCHMD24141
OG0007163	AMPFI_04704	SCHMD19963, SCHMD15559
OG0007164	AMPFI_05277	SCHMD21149
OG0007165	AMPFI_05563	SCHMD00948
OG0007166	AMPFI_06034	SCHMD23433, SCHMD23432
OG0007170	AMPFI_08687	SCHMD12398
OG0007173	AMPFI_11286	SCHMD27706, SCHMD26151
OG0007174	AMPFI_12330	SCHMD00679
OG0007175	AMPFI_12406	SCHMD13246, SCHMD11875
OG0007176	AMPFI_12425	SCHMD18255, SCHMD19246
OG0007179	AMPFI_13626	SCHMD02087
OG0007180	AMPFI_14122	SCHMD13286
OG0007181	AMPFI_14166	SCHMD07932
OG0007183	AMPFI_16520	SCHMD09362
OG0007184	AMPFI_16722	SCHMD06567
OG0007186	AMPFI_19328	SCHMD00266
OG0007189	AMPFI_22512	SCHMD17188, SCHMD14347, SCHMD08340, SCHMD09748, SCHMD18398
OG0007190	AMPFI_24195	SCHMD00716
OG0007191	AMPFI_24799	SCHMD11992
OG0007192	AMPFI_25475	SCHMD00342
OG0007248	AMPFI_02393	SCHMD14029
OG0007249	AMPFI_25356	SCHMD09627
OG0007251	AMPFI_04951	SCHMD02789, SCHMD03885
OG0007252	AMPFI_12202	SCHMD26416, SCHMD26417
OG0007254	AMPFI_03097	SCHMD29104
OG0007255	AMPFI_06254	SCHMD08512, SCHMD09706
OG0007258	AMPFI_02300	SCHMD01759
OG0007264	AMPFI_12650	SCHMD06288
OG0007266	AMPFI_02574	SCHMD05229
OG0007267	AMPFI_05350	SCHMD15621
OG0007269	AMPFI_25179, AMPFI_02490	SCHMD04821
OG0007270	AMPFI_06380	SCHMD29771, SCHMD26891
OG0007271	AMPFI_25295	SCHMD08508
OG0007274	AMPFI_24727	SCHMD10184
OG0007276	AMPFI_12494	SCHMD01128
OG0007279	AMPFI_07724	SCHMD14169, SCHMD22097
OG0007280	AMPFI_17221	SCHMD26191
OG0007282	AMPFI_07925	SCHMD08071
OG0007288	AMPFI_04627	SCHMD11562
OG0007291	AMPFI_04272	SCHMD01954
OG0007297	AMPFI_11278	SCHMD08767
OG0007300	AMPFI_02267	SCHMD08715, SCHMD12954
OG0007301	AMPFI_14618	SCHMD04999
OG0007304	AMPFI_07174	SCHMD06782
OG0007305	AMPFI_08996	SCHMD00236
OG0007306	AMPFI_19687	SCHMD03194
OG0007307	AMPFI_18569	SCHMD24523
OG0007314	AMPFI_08563	SCHMD20349, SCHMD17621
OG0007317	AMPFI_13235	SCHMD05271
OG0007318	AMPFI_05681	SCHMD14311
OG0007319	AMPFI_11125	SCHMD07451
OG0007320	AMPFI_19558	SCHMD04201, SCHMD04200
OG0007321	AMPFI_01984	SCHMD14656
OG0007323	AMPFI_24238	SCHMD28323
OG0007325	AMPFI_25190	SCHMD13424
OG0007326	AMPFI_19062	SCHMD26648, SCHMD13997
OG0007327	AMPFI_11971	SCHMD03183
OG0007328	AMPFI_20228, AMPFI_02514, AMPFI_01087	SCHMD07822
OG0007330	AMPFI_01650	SCHMD01349
OG0007333	AMPFI_02783	SCHMD02278
OG0007334	AMPFI_06086	SCHMD01190
OG0007335	AMPFI_05409	SCHMD00787
OG0007339	AMPFI_12449	SCHMD14813, SCHMD09117
OG0007341	AMPFI_06512	SCHMD01365
OG0007342	AMPFI_08350	SCHMD12266
OG0007343	AMPFI_04790	SCHMD12161
OG0007347	AMPFI_11094	SCHMD06807
OG0007349	AMPFI_19903	SCHMD22105
OG0007353	AMPFI_14327	SCHMD22439
OG0007354	AMPFI_23026	SCHMD09176
OG0007356	AMPFI_15329	SCHMD16766, SCHMD16762, SCHMD17068
OG0007357	AMPFI_23489	SCHMD05385
OG0007358	AMPFI_23864	SCHMD10648
OG0007359	AMPFI_14413, AMPFI_12701	SCHMD04894
OG0007360	AMPFI_24219	SCHMD01042
OG0007361	AMPFI_08736	SCHMD02642
OG0007363	AMPFI_24644	SCHMD02234
OG0007367	AMPFI_03186	SCHMD09749
OG0007372	AMPFI_01454	SCHMD02515
OG0007373	AMPFI_05783	SCHMD11208, SCHMD11207
OG0007382	AMPFI_25953	SCHMD06011
OG0007385	AMPFI_07229	SCHMD04159
OG0007386	AMPFI_25435	SCHMD00784
OG0007387	AMPFI_11442	SCHMD01904, SCHMD01903
OG0007389	AMPFI_10459	SCHMD07528
OG0007391	AMPFI_08550	SCHMD01653
OG0007393	AMPFI_14008	SCHMD00157
OG0007395	AMPFI_12394	SCHMD09491
OG0007396	AMPFI_10617	SCHMD01151
OG0007397	AMPFI_04544, AMPFI_10460	SCHMD03095
OG0007399	AMPFI_12781	SCHMD13117
OG0007402	AMPFI_14251	SCHMD10585, SCHMD06444
OG0007405	AMPFI_04156	SCHMD18973, SCHMD27327
OG0007407	AMPFI_20546	SCHMD14070
OG0007408	AMPFI_23579	SCHMD03954
OG0007412	AMPFI_15596	SCHMD14910, SCHMD20394
OG0007414	AMPFI_22105	SCHMD03104, SCHMD03103
OG0007415	AMPFI_18327	SCHMD29702, SCHMD13340
OG0007417	AMPFI_08601	SCHMD04581
OG0007419	AMPFI_12181	SCHMD12003, SCHMD14523
OG0007421	AMPFI_19420	SCHMD09236
OG0007422	AMPFI_24325	SCHMD15449
OG0007425	AMPFI_14232	SCHMD18256
OG0007426	AMPFI_23197	SCHMD02501
OG0007429	AMPFI_00300	SCHMD03140
OG0007431	AMPFI_01452	SCHMD02074
OG0007432	AMPFI_09473	SCHMD13608
OG0007434	AMPFI_07734	SCHMD00824, SCHMD24377, SCHMD14110
OG0007437	AMPFI_03238	SCHMD26347
OG0007439	AMPFI_07825	SCHMD01098
OG0007442	AMPFI_22918	SCHMD10535
OG0007445	AMPFI_02455	SCHMD10725
OG0007446	AMPFI_14384	SCHMD06891
OG0007447	AMPFI_24495, AMPFI_24542	SCHMD07199
OG0007452	AMPFI_05136	SCHMD06690
OG0007454	AMPFI_23985	SCHMD02249
OG0007455	AMPFI_08081	SCHMD17462
OG0007456	AMPFI_18549	SCHMD11658
OG0007457	AMPFI_16421	SCHMD13308, SCHMD05942, SCHMD22483
OG0007458	AMPFI_12774	SCHMD11828
OG0007460	AMPFI_05013	SCHMD07322
OG0007463	AMPFI_05572	SCHMD17150, SCHMD29377
OG0007464	AMPFI_18554, AMPFI_06587	SCHMD03973
OG0007471	AMPFI_06645	SCHMD29391
OG0007472	AMPFI_21193	SCHMD07414
OG0007476	AMPFI_06079	SCHMD29552, SCHMD06042
OG0007481	AMPFI_08197	SCHMD00234
OG0007482	AMPFI_12660	SCHMD16972, SCHMD28646
OG0007483	AMPFI_06915	SCHMD23530
OG0007488	AMPFI_18912	SCHMD04017, SCHMD01795, SCHMD10540
OG0007489	AMPFI_14429	SCHMD27800, SCHMD17535
OG0007490	AMPFI_00198	SCHMD25654
OG0007491	AMPFI_00418	SCHMD17539, SCHMD13726
OG0007492	AMPFI_11698	SCHMD00216, SCHMD10758, SCHMD00215
OG0007494	AMPFI_08548	SCHMD02157, SCHMD22482
OG0007495	AMPFI_14548	SCHMD07307, SCHMD18914
OG0007496	AMPFI_15377, AMPFI_22065	SCHMD02753, SCHMD05117, SCHMD12648
OG0007498	AMPFI_10772	SCHMD13903
OG0007499	AMPFI_00937	SCHMD02341
OG0007500	AMPFI_01923	SCHMD06655
OG0007501	AMPFI_03524	SCHMD02284
OG0007503	AMPFI_04163	SCHMD02190
OG0007507	AMPFI_07868	SCHMD00792
OG0007508	AMPFI_08862	SCHMD07064, SCHMD26310, SCHMD21007
OG0007509	AMPFI_10436	SCHMD00947
OG0007510	AMPFI_11681	SCHMD06196
OG0007516	AMPFI_14074	SCHMD07324, SCHMD01839
OG0007519	AMPFI_15083	SCHMD00238
OG0007522	AMPFI_16088	SCHMD20076
OG0007525	AMPFI_20078	SCHMD03649, SCHMD14793
OG0007528	AMPFI_22110	SCHMD08263
OG0007531	AMPFI_25413	SCHMD07206
OG0007584	AMPFI_16069	SCHMD10868
OG0007586	AMPFI_15087	SCHMD00208
OG0007591	AMPFI_24174	SCHMD19104
OG0007595	AMPFI_11668	SCHMD14709
OG0007597	AMPFI_14347	SCHMD00061
OG0007601	AMPFI_14517	SCHMD28220
OG0007602	AMPFI_15464, AMPFI_15463	SCHMD03764
OG0007603	AMPFI_04653	SCHMD02707
OG0007607	AMPFI_12626	SCHMD25251
OG0007609	AMPFI_08364	SCHMD08824
OG0007610	AMPFI_13414	SCHMD02076, SCHMD12764
OG0007611	AMPFI_22256	SCHMD04251
OG0007615	AMPFI_05411	SCHMD10027
OG0007619	AMPFI_16350	SCHMD02768
OG0007621	AMPFI_20447	SCHMD00066
OG0007624	AMPFI_07608	SCHMD15354
OG0007625	AMPFI_23297	SCHMD19281, SCHMD20190
OG0007626	AMPFI_01785	SCHMD05939
OG0007628	AMPFI_14690	SCHMD01246
OG0007629	AMPFI_19195	SCHMD24454, SCHMD08697
OG0007630	AMPFI_13927	SCHMD22064
OG0007633	AMPFI_03421, AMPFI_21919	SCHMD19695
OG0007634	AMPFI_24876	SCHMD06239
OG0007639	AMPFI_05197	SCHMD12611
OG0007643	AMPFI_13773	SCHMD18394
OG0007645	AMPFI_12316	SCHMD00727
OG0007646	AMPFI_00470	SCHMD05492
OG0007654	AMPFI_07064	SCHMD14761
OG0007656	AMPFI_11443	SCHMD00482
OG0007657	AMPFI_05533	SCHMD16543
OG0007659	AMPFI_14250	SCHMD19564, SCHMD12893
OG0007663	AMPFI_17931	SCHMD11554
OG0007664	AMPFI_14515	SCHMD16878, SCHMD02397, SCHMD03687
OG0007666	AMPFI_04437	SCHMD11299
OG0007667	AMPFI_05812	SCHMD25937
OG0007673	AMPFI_07718	SCHMD08768
OG0007675	AMPFI_08686	SCHMD06327, SCHMD12514
OG0007676	AMPFI_06266	SCHMD08823
OG0007679	AMPFI_08337	SCHMD13638
OG0007683	AMPFI_15620, AMPFI_16411, AMPFI_25023	SCHMD04573
OG0007684	AMPFI_09234	SCHMD00102
OG0007687	AMPFI_13078	SCHMD06419, SCHMD07587
OG0007690	AMPFI_08721	SCHMD21197
OG0007691	AMPFI_15919	SCHMD07299
OG0007698	AMPFI_04766, AMPFI_01671	SCHMD08531
OG0007699	AMPFI_07823	SCHMD16879, SCHMD00085
OG0007700	AMPFI_08021	SCHMD08842, SCHMD08841
OG0007701	AMPFI_11708	SCHMD12704, SCHMD12705
OG0007702	AMPFI_25722	SCHMD00819
OG0007705	AMPFI_02466	SCHMD04986, SCHMD23899
OG0007706	AMPFI_01075	SCHMD05614
OG0007712	AMPFI_01298	SCHMD04858
OG0007713	AMPFI_02051	SCHMD16511
OG0007715	AMPFI_12304	SCHMD08793
OG0007717	AMPFI_00651	SCHMD10647, SCHMD13736
OG0007718	AMPFI_02217	SCHMD12975, SCHMD21231
OG0007723	AMPFI_08545	SCHMD01195
OG0007727	AMPFI_08743, AMPFI_25397	SCHMD02748
OG0007730	AMPFI_10603	SCHMD24036, SCHMD25867, SCHMD18191
OG0007732	AMPFI_07044	SCHMD21069, SCHMD19292
OG0007733	AMPFI_22944	SCHMD04331, SCHMD04904, SCHMD17435
OG0007735	AMPFI_05439	SCHMD26168, SCHMD29106, SCHMD26473
OG0007736	AMPFI_05897	SCHMD03835
OG0007738	AMPFI_05112	SCHMD09563
OG0007743	AMPFI_06731	SCHMD00951
OG0007744	AMPFI_03246	SCHMD01094
OG0007748	AMPFI_12204	SCHMD06083
OG0007749	AMPFI_07238	SCHMD22281
OG0007751	AMPFI_08540	SCHMD08536
OG0007752	AMPFI_06021	SCHMD00218
OG0007759	AMPFI_02311	SCHMD15154, SCHMD24999
OG0007763	AMPFI_20134	SCHMD21466, SCHMD25520, SCHMD04910
OG0007764	AMPFI_02562, AMPFI_17910	SCHMD02517
OG0007767	AMPFI_21979	SCHMD08815
OG0007771	AMPFI_13434	SCHMD10247
OG0007772	AMPFI_22737, AMPFI_13415	SCHMD02978
OG0007773	AMPFI_08783, AMPFI_16491	SCHMD09375
OG0007774	AMPFI_04955	SCHMD04593
OG0007775	AMPFI_08695	SCHMD09982
OG0007779	AMPFI_11071	SCHMD01229
OG0007781	AMPFI_14581	SCHMD03244
OG0007782	AMPFI_20368	SCHMD03677
OG0007783	AMPFI_24128	SCHMD07210
OG0007786	AMPFI_13958	SCHMD23945
OG0007787	AMPFI_14820	SCHMD06132, SCHMD05625
OG0007794	AMPFI_00708	SCHMD29276
OG0007803	AMPFI_00580	SCHMD04261
OG0007804	AMPFI_21881	SCHMD06254
OG0007805	AMPFI_13191	SCHMD20517
OG0007810	AMPFI_24586	SCHMD02712
OG0007811	AMPFI_20786	SCHMD17086, SCHMD14179
OG0007812	AMPFI_15940	SCHMD28383, SCHMD23641
OG0007813	AMPFI_06503	SCHMD00295
OG0007814	AMPFI_21682	SCHMD09526
OG0007815	AMPFI_16694	SCHMD25078
OG0007816	AMPFI_01105	SCHMD10692
OG0007820	AMPFI_03274	SCHMD03191, SCHMD03190
OG0007825	AMPFI_08757	SCHMD10602
OG0007826	AMPFI_09183	SCHMD02236, SCHMD06089
OG0007827	AMPFI_09270	SCHMD11981
OG0007828	AMPFI_11690	SCHMD15141
OG0007829	AMPFI_11802	SCHMD05047
OG0007830	AMPFI_11813	SCHMD06198
OG0007831	AMPFI_12005	SCHMD01922
OG0007839	AMPFI_21908	SCHMD23699, SCHMD26319, SCHMD22509
OG0007841	AMPFI_19038	SCHMD04233
OG0007845	AMPFI_21127	SCHMD03208
OG0007848	AMPFI_22258	SCHMD10763
OG0007911	AMPFI_23439	SCHMD03629
OG0007913	AMPFI_10987	SCHMD28174, SCHMD12506
OG0007915	AMPFI_07670	SCHMD17976
OG0007916	AMPFI_22419	SCHMD05238
OG0007918	AMPFI_12537	SCHMD04862
OG0007921	AMPFI_09277	SCHMD04944, SCHMD00441, SCHMD20446, SCHMD00440, SCHMD21307, SCHMD05586, SCHMD05585
OG0007927	AMPFI_05683	SCHMD01984, SCHMD20671
OG0007930	AMPFI_24374	SCHMD23207
OG0007932	AMPFI_07321	SCHMD05433
OG0007933	AMPFI_24490	SCHMD19133, SCHMD21326
OG0007936	AMPFI_03290, AMPFI_03757, AMPFI_23955	SCHMD13242
OG0007943	AMPFI_06228	SCHMD05794
OG0007946	AMPFI_05034	SCHMD25558, SCHMD29148, SCHMD27336
OG0007947	AMPFI_18057	SCHMD01811
OG0007952	AMPFI_10147	SCHMD11422
OG0007953	AMPFI_05678	SCHMD10365
OG0007954	AMPFI_05069	SCHMD15647, SCHMD24498, SCHMD16817
OG0007957	AMPFI_14623	SCHMD06225
OG0007962	AMPFI_12638	SCHMD28715
OG0007964	AMPFI_21832	SCHMD18740
OG0007966	AMPFI_23170	SCHMD18759
OG0007969	AMPFI_01771	SCHMD22362
OG0007971	AMPFI_18074	SCHMD18597, SCHMD10408
OG0007972	AMPFI_12030	SCHMD14212
OG0007976	AMPFI_06391	SCHMD12628
OG0007979	AMPFI_14503	SCHMD19003
OG0007980	AMPFI_19722	SCHMD14044, SCHMD16945
OG0007991	AMPFI_20013, AMPFI_16707	SCHMD23963
OG0007994	AMPFI_21393	SCHMD14773
OG0007996	AMPFI_05966	SCHMD12658
OG0007998	AMPFI_24510	SCHMD14609
OG0007999	AMPFI_01805	SCHMD04760
OG0008000	AMPFI_09007	SCHMD06527
OG0008002	AMPFI_21689	SCHMD21980
OG0008003	AMPFI_05104	SCHMD11976
OG0008004	AMPFI_10822	SCHMD12085
OG0008008	AMPFI_25912	SCHMD10303
OG0008014	AMPFI_06861	SCHMD18323
OG0008016	AMPFI_15729	SCHMD00413
OG0008022	AMPFI_09081	SCHMD11581, SCHMD19781
OG0008025	AMPFI_23825	SCHMD07224
OG0008029	AMPFI_03797	SCHMD05048
OG0008030	AMPFI_23756	SCHMD06361
OG0008031	AMPFI_08965	SCHMD07106
OG0008036	AMPFI_05655	SCHMD03105
OG0008037	AMPFI_10779	SCHMD06243
OG0008038	AMPFI_12972	SCHMD19808
OG0008040	AMPFI_13459	SCHMD02680
OG0008041	AMPFI_09625	SCHMD24202, SCHMD08618
OG0008047	AMPFI_19293	SCHMD02903
OG0008048	AMPFI_06090	SCHMD07498
OG0008051	AMPFI_16348	SCHMD23274, SCHMD15079
OG0008054	AMPFI_16895	SCHMD17851
OG0008056	AMPFI_08430	SCHMD07503
OG0008057	AMPFI_14790	SCHMD03924
OG0008059	AMPFI_17190, AMPFI_15349	SCHMD24524
OG0008064	AMPFI_23088, AMPFI_19393, AMPFI_22991	SCHMD26279, SCHMD28375
OG0008069	AMPFI_22884	SCHMD01844
OG0008073	AMPFI_05875	SCHMD12143
OG0008078	AMPFI_03483	SCHMD07891
OG0008079	AMPFI_23704	SCHMD20114
OG0008081	AMPFI_08017	SCHMD03406
OG0008083	AMPFI_22937, AMPFI_18304	SCHMD06583
OG0008085	AMPFI_01438	SCHMD09017
OG0008091	AMPFI_07279	SCHMD06256
OG0008094	AMPFI_01509, AMPFI_19001	SCHMD15453
OG0008100	AMPFI_06853	SCHMD01273
OG0008102	AMPFI_07411	SCHMD08890, SCHMD02019, SCHMD22351
OG0008103	AMPFI_07817	SCHMD17469
OG0008105	AMPFI_09929	SCHMD14792
OG0008107	AMPFI_11086	SCHMD16301, SCHMD01772
OG0008108	AMPFI_11284	SCHMD04631
OG0008109	AMPFI_11697	SCHMD04630
OG0008110	AMPFI_12641	SCHMD13980, SCHMD18485
OG0008112	AMPFI_14723	SCHMD04834
OG0008113	AMPFI_14844	SCHMD11498
OG0008119	AMPFI_18841	SCHMD24314
OG0008120	AMPFI_19253	SCHMD22241
OG0008122	AMPFI_19895	SCHMD15610
OG0008126	AMPFI_23220	SCHMD10157, SCHMD27581
OG0008127	AMPFI_25473	SCHMD21817, SCHMD12498
OG0008199	AMPFI_16813	SCHMD19008
OG0008200	AMPFI_22229	SCHMD23028
OG0008201	AMPFI_07031	SCHMD02565
OG0008203	AMPFI_18647	SCHMD02500
OG0008205	AMPFI_14335	SCHMD00909
OG0008208	AMPFI_09302	SCHMD04911
OG0008211	AMPFI_07315	SCHMD11666
OG0008212	AMPFI_19889	SCHMD05860
OG0008214	AMPFI_03117, AMPFI_22755	SCHMD04130
OG0008216	AMPFI_11177	SCHMD25991, SCHMD19838
OG0008220	AMPFI_22814	SCHMD04569
OG0008224	AMPFI_07716	SCHMD03864
OG0008225	AMPFI_21476	SCHMD01718
OG0008235	AMPFI_18455	SCHMD07839
OG0008238	AMPFI_11368	SCHMD10302
OG0008241	AMPFI_09428	SCHMD24646, SCHMD22486
OG0008245	AMPFI_08268	SCHMD03524
OG0008246	AMPFI_11645	SCHMD09146, SCHMD06332
OG0008249	AMPFI_08214	SCHMD19574
OG0008259	AMPFI_05338	SCHMD23077
OG0008262	AMPFI_12856, AMPFI_21752	SCHMD06201
OG0008268	AMPFI_08036	SCHMD13577
OG0008269	AMPFI_09119	SCHMD14580
OG0008271	AMPFI_24888	SCHMD01219
OG0008281	AMPFI_17351	SCHMD05027
OG0008286	AMPFI_05241	SCHMD05658
OG0008294	AMPFI_12035	SCHMD12151
OG0008295	AMPFI_22240	SCHMD09987
OG0008296	AMPFI_07998, AMPFI_22866	SCHMD23760, SCHMD23561
OG0008300	AMPFI_26012	SCHMD08547
OG0008303	AMPFI_05000	SCHMD06531, SCHMD06532
OG0008304	AMPFI_15827	SCHMD07113
OG0008318	AMPFI_24230	SCHMD10002
OG0008324	AMPFI_04805	SCHMD07992
OG0008329	AMPFI_10670	SCHMD14573
OG0008329	AMPFI_00214	SCHMD01432
OG0008330	AMPFI_07826, AMPFI_05285, AMPFI_16297	SCHMD15310
OG0008335	AMPFI_15830	SCHMD12743
OG0008341	AMPFI_09957	SCHMD06774
OG0008347	AMPFI_11829	SCHMD21329, SCHMD12927
OG0008348	AMPFI_24615	SCHMD08325
OG0008353	AMPFI_00573	SCHMD20072
OG0008355	AMPFI_20782	SCHMD14137
OG0008363	AMPFI_07869	SCHMD07092, SCHMD07091
OG0008369	AMPFI_09845	SCHMD11496, SCHMD16293
OG0008378	AMPFI_06304	SCHMD15522, SCHMD18749
OG0008381	AMPFI_19133	SCHMD25812, SCHMD08479
OG0008383	AMPFI_22561	SCHMD08350
OG0008387	AMPFI_20902	SCHMD17311
OG0008388	AMPFI_22760	SCHMD17716
OG0008390	AMPFI_01510	SCHMD00088, SCHMD04614
OG0008392	AMPFI_01701	SCHMD22569
OG0008394	AMPFI_13544	SCHMD07740
OG0008394	AMPFI_23577	SCHMD02706
OG0008401	AMPFI_08099	SCHMD14767
OG0008403	AMPFI_08891	SCHMD28274
OG0008404	AMPFI_09139	SCHMD00779
OG0008408	AMPFI_09914	SCHMD19552
OG0008410	AMPFI_10412	SCHMD12848
OG0008412	AMPFI_10538	SCHMD01597
OG0008416	AMPFI_15364	SCHMD11640
OG0008418	AMPFI_16332	SCHMD04131
OG0008419	AMPFI_18580	SCHMD29496, SCHMD28880
OG0008422	AMPFI_20618	SCHMD08546
OG0008424	AMPFI_23294	SCHMD01987
OG0008427	AMPFI_25943	SCHMD14294, SCHMD08805
OG0008507	AMPFI_07938	SCHMD19330
OG0008524	AMPFI_16681	SCHMD13695, SCHMD25478
OG0008526	AMPFI_20730	SCHMD17941, SCHMD24409
OG0008540	AMPFI_22298	SCHMD02327
OG0008544	AMPFI_20363	SCHMD05484
OG0008547	AMPFI_04660	SCHMD19977
OG0008549	AMPFI_22925	SCHMD08821
OG0008552	AMPFI_17621	SCHMD17431
OG0008560	AMPFI_17042	SCHMD10443, SCHMD24613, SCHMD05155
OG0008563	AMPFI_12165	SCHMD02550
OG0008578	AMPFI_08466	SCHMD08082
OG0008591	AMPFI_07329	SCHMD01982
OG0008592	AMPFI_15970	SCHMD21494
OG0008594	AMPFI_08074, AMPFI_11109	SCHMD18024
OG0008597	AMPFI_18374	SCHMD01608
OG0008606	AMPFI_08075	SCHMD09991
OG0008607	AMPFI_05348	SCHMD01977
OG0008613	AMPFI_11480	SCHMD26366
OG0008616	AMPFI_01406	SCHMD10573
OG0008620	AMPFI_11595	SCHMD03945
OG0008629	AMPFI_11423, AMPFI_21655	SCHMD07406
OG0008633	AMPFI_09078	SCHMD15809
OG0008634	AMPFI_15383	SCHMD07070
OG0008635	AMPFI_23804	SCHMD21284
OG0008637	AMPFI_25386	SCHMD27615, SCHMD20972
OG0008641	AMPFI_08170	SCHMD18073
OG0008642	AMPFI_16791	SCHMD20760
OG0008644	AMPFI_19688	SCHMD25942, SCHMD07785
OG0008646	AMPFI_17346, AMPFI_17057	SCHMD14922
OG0008654	AMPFI_01208	SCHMD24064
OG0008659	AMPFI_05618	SCHMD12477, SCHMD07365
OG0008660	AMPFI_06112	SCHMD00430
OG0008661	AMPFI_07440, AMPFI_07439	SCHMD09014
OG0008662	AMPFI_07642	SCHMD04637
OG0008663	AMPFI_07803	SCHMD04984
OG0008665	AMPFI_09151	SCHMD23777
OG0008667	AMPFI_10635	SCHMD05059
OG0008673	AMPFI_14219	SCHMD24760, SCHMD26780
OG0008676	AMPFI_15821	SCHMD04870
OG0008680	AMPFI_18920	SCHMD00431
OG0008681	AMPFI_19306	SCHMD25534
OG0008753	AMPFI_04076	SCHMD08078
OG0008760	AMPFI_05301	SCHMD15549
OG0008770	AMPFI_19040	SCHMD21468
OG0008772	AMPFI_23793	SCHMD13781
OG0008778	AMPFI_23723	SCHMD08083
OG0008781	AMPFI_23264, AMPFI_01324, AMPFI_16841, AMPFI_17997	SCHMD02983
OG0008789	AMPFI_05638	SCHMD02275
OG0008793	AMPFI_14791	SCHMD12912
OG0008794	AMPFI_08498	SCHMD07174
OG0008806	AMPFI_06776	SCHMD16582, SCHMD26199
OG0008808	AMPFI_08662	SCHMD16197, SCHMD25440, SCHMD11742
OG0008810	AMPFI_25568	SCHMD09581
OG0008811	AMPFI_04169	SCHMD19518
OG0008822	AMPFI_12271	SCHMD12902
OG0008824	AMPFI_06952	SCHMD07471
OG0008828	AMPFI_06676	SCHMD05593
OG0008831	AMPFI_02995	SCHMD06242
OG0008832	AMPFI_10010	SCHMD13665
OG0008833	AMPFI_09273	SCHMD05260
OG0008834	AMPFI_08617	SCHMD00573
OG0008835	AMPFI_13642	SCHMD07136
OG0008836	AMPFI_12691	SCHMD17978
OG0008837	AMPFI_01382	SCHMD09041
OG0008847	AMPFI_06400	SCHMD08180, SCHMD08182
OG0008851	AMPFI_20132	SCHMD03782
OG0008858	AMPFI_15581	SCHMD10028
OG0008868	AMPFI_20194	SCHMD02558
OG0008892	AMPFI_20915	SCHMD28644, SCHMD20329
OG0008896	AMPFI_17839	SCHMD19136
OG0008900	AMPFI_11229	SCHMD04043
OG0008903	AMPFI_02516	SCHMD15652, SCHMD15797
OG0008907	AMPFI_03687	SCHMD23807, SCHMD20952
OG0008913	AMPFI_05602	SCHMD01125
OG0008924	AMPFI_13449	SCHMD00162
OG0008925	AMPFI_13864	SCHMD20296, SCHMD12526, SCHMD22080, SCHMD20991
OG0008936	AMPFI_23345	SCHMD22583
OG0008938	AMPFI_23689	SCHMD01642
OG0009055	AMPFI_17207	SCHMD03089
OG0009078	AMPFI_05386	SCHMD03858
OG0009082	AMPFI_10247	SCHMD09430
OG0009089	AMPFI_12985	SCHMD05973
OG0009097	AMPFI_03904	SCHMD08956
OG0009100	AMPFI_11576	SCHMD15833
OG0009104	AMPFI_16547, AMPFI_04414, AMPFI_20181	SCHMD29841
OG0009105	AMPFI_05096	SCHMD29027
OG0009109	AMPFI_16009	SCHMD21746
OG0009111	AMPFI_23473	SCHMD19220
OG0009119	AMPFI_09216	SCHMD10818
OG0009127	AMPFI_06862	SCHMD13602
OG0009130	AMPFI_16401, AMPFI_18692	SCHMD05648
OG0009130	AMPFI_00509	SCHMD18876, SCHMD03630
OG0009137	AMPFI_25362	SCHMD04329
OG0009148	AMPFI_07699	SCHMD19404, SCHMD21450
OG0009158	AMPFI_02478	SCHMD22115, SCHMD14429
