Orthogroup	AMPFI_ok	ASTMX
OG0007305	AMPFI_08996	ASTMX03479
OG0007306	AMPFI_19687	ASTMX03689
OG0007307	AMPFI_18569	ASTMX04207
OG0007308	AMPFI_04590	ASTMX01916
OG0007309	AMPFI_09734	ASTMX11583
OG0007310	AMPFI_09474	ASTMX12704
OG0007312	AMPFI_11642	ASTMX04996
OG0007314	AMPFI_08563	ASTMX10223
OG0007316	AMPFI_21053	ASTMX02720
OG0007317	AMPFI_13235	ASTMX22022
OG0007318	AMPFI_05681	ASTMX00787
OG0007319	AMPFI_11125	ASTMX07462
OG0007320	AMPFI_19558	ASTMX12409
OG0007321	AMPFI_01984	ASTMX11807
OG0007322	AMPFI_04756	ASTMX11199
OG0007323	AMPFI_24238	ASTMX17924
OG0007325	AMPFI_25190	ASTMX02559
OG0007326	AMPFI_19062	ASTMX05141
OG0007327	AMPFI_11971	ASTMX16928
OG0007328	AMPFI_01087	ASTMX18500, ASTMX09690
OG0007329	AMPFI_01020	ASTMX09140
OG0007330	AMPFI_01650	ASTMX02261
OG0007331	AMPFI_10290	ASTMX20704
OG0007333	AMPFI_02783	ASTMX22709, ASTMX07160, ASTMX00006, ASTMX08588
OG0007334	AMPFI_06086	ASTMX00823
OG0007335	AMPFI_05409	ASTMX08086
OG0007336	AMPFI_05851	ASTMX07496
OG0007338	AMPFI_07122	ASTMX02618
OG0007339	AMPFI_12449	ASTMX02641
OG0007340	AMPFI_03881	ASTMX08732
OG0007341	AMPFI_06512	ASTMX04204
OG0007342	AMPFI_08350	ASTMX19872
OG0007343	AMPFI_04790	ASTMX18185
OG0007344	AMPFI_06969	ASTMX01305, ASTMX02473
OG0007345	AMPFI_23299	ASTMX21131, ASTMX06635, ASTMX21132
OG0007347	AMPFI_11094	ASTMX19348
OG0007348	AMPFI_10154	ASTMX04174
OG0007349	AMPFI_19903	ASTMX13465
OG0007351	AMPFI_21356	ASTMX16249
OG0007352	AMPFI_19904	ASTMX15445
OG0007353	AMPFI_14327	ASTMX00421
OG0007354	AMPFI_23026	ASTMX09586
OG0007355	AMPFI_06243	ASTMX20506
OG0007356	AMPFI_15329	ASTMX09436
OG0007357	AMPFI_23489	ASTMX00212
OG0007358	AMPFI_23864	ASTMX13640, ASTMX13639
OG0007359	AMPFI_14413, AMPFI_12701	ASTMX02654, ASTMX18346
OG0007360	AMPFI_24219	ASTMX13128
OG0007361	AMPFI_08736	ASTMX04257
OG0007363	AMPFI_24644	ASTMX09519
OG0007364	AMPFI_00831	ASTMX19884
OG0007365	AMPFI_10820	ASTMX11544
OG0007366	AMPFI_01644	ASTMX07911
OG0007367	AMPFI_03186	ASTMX16066
OG0007368	AMPFI_05315	ASTMX21920, ASTMX21921
OG0007369	AMPFI_08810	ASTMX07879
OG0007370	AMPFI_20725	ASTMX04423
OG0007371	AMPFI_13954	ASTMX13154
OG0007372	AMPFI_01454, AMPFI_02415	ASTMX12516
OG0007373	AMPFI_05783	ASTMX14113
OG0007374	AMPFI_07609	ASTMX12837
OG0007375	AMPFI_00793, AMPFI_22409	ASTMX15235
OG0007376	AMPFI_15486	ASTMX15253
OG0007377	AMPFI_08955	ASTMX03790
OG0007379	AMPFI_11533	ASTMX14785
OG0007381	AMPFI_10840	ASTMX20401
OG0007382	AMPFI_25953	ASTMX17402
OG0007384	AMPFI_08385	ASTMX14111
OG0007385	AMPFI_07229	ASTMX09213
OG0007386	AMPFI_25435	ASTMX20935
OG0007387	AMPFI_11442	ASTMX15746
OG0007388	AMPFI_16247	ASTMX22670
OG0007389	AMPFI_10459	ASTMX10391
OG0007390	AMPFI_01290	ASTMX04953
OG0007391	AMPFI_08550	ASTMX13069
OG0007392	AMPFI_24606	ASTMX19324
OG0007393	AMPFI_14008	ASTMX01350
OG0007394	AMPFI_10682, AMPFI_09708, AMPFI_08528	ASTMX16185
OG0007395	AMPFI_12394	ASTMX01531
OG0007396	AMPFI_10617	ASTMX12830, ASTMX12829
OG0007397	AMPFI_04544, AMPFI_10460	ASTMX14034
OG0007399	AMPFI_12781	ASTMX13453
OG0007402	AMPFI_14251	ASTMX15982
OG0007403	AMPFI_02383	ASTMX16612
OG0007405	AMPFI_04156	ASTMX02602
OG0007406	AMPFI_09384	ASTMX09996
OG0007407	AMPFI_20546	ASTMX12099
OG0007408	AMPFI_23579	ASTMX09058
OG0007409	AMPFI_17481	ASTMX07509
OG0007410	AMPFI_24029	ASTMX19533, ASTMX13216, ASTMX11670
OG0007411	AMPFI_00518	ASTMX13621
OG0007412	AMPFI_15596	ASTMX13610
OG0007414	AMPFI_22105	ASTMX05497
OG0007415	AMPFI_18327	ASTMX16034, ASTMX16033
OG0007416	AMPFI_22034	ASTMX17243
OG0007417	AMPFI_08601	ASTMX20315
OG0007418	AMPFI_13366	ASTMX04419
OG0007419	AMPFI_12181	ASTMX04991
OG0007420	AMPFI_11651	ASTMX20030
OG0007421	AMPFI_19420	ASTMX05344
OG0007422	AMPFI_24325	ASTMX19693
OG0007423	AMPFI_08143, AMPFI_08142	ASTMX12312, ASTMX03626
OG0007424	AMPFI_10824	ASTMX15981
OG0007425	AMPFI_14232	ASTMX02596
OG0007426	AMPFI_23197	ASTMX12404, ASTMX22699
OG0007427	AMPFI_17613	ASTMX12286
OG0007428	AMPFI_18487	ASTMX08697
OG0007429	AMPFI_00300	ASTMX03059
OG0007430	AMPFI_02496	ASTMX03740
OG0007431	AMPFI_01452	ASTMX01820
OG0007432	AMPFI_09473	ASTMX14921
OG0007433	AMPFI_09338	ASTMX17755
OG0007436	AMPFI_21859	ASTMX15686, ASTMX15687
OG0007437	AMPFI_03238	ASTMX18512, ASTMX04683
OG0007438	AMPFI_02752	ASTMX09594
OG0007439	AMPFI_07825	ASTMX19373
OG0007440	AMPFI_17627	ASTMX05556
OG0007441	AMPFI_21710	ASTMX09117
OG0007442	AMPFI_22918	ASTMX06460
OG0007443	AMPFI_17572	ASTMX12858
OG0007444	AMPFI_09630	ASTMX03551, ASTMX12507
OG0007445	AMPFI_02455	ASTMX06203
OG0007446	AMPFI_14384	ASTMX05100
OG0007449	AMPFI_15241	ASTMX17730
OG0007450	AMPFI_00124, AMPFI_03276	ASTMX04602
OG0007451	AMPFI_04715	ASTMX12754
OG0007452	AMPFI_05136	ASTMX07761
OG0007454	AMPFI_23985	ASTMX12724
OG0007455	AMPFI_08081	ASTMX07952
OG0007456	AMPFI_18549	ASTMX09758
OG0007457	AMPFI_16421	ASTMX13240
OG0007458	AMPFI_12774	ASTMX22316
OG0007460	AMPFI_05013	ASTMX03203
OG0007461	AMPFI_16930	ASTMX10994, ASTMX10995
OG0007462	AMPFI_04972, AMPFI_04973	ASTMX13256
OG0007463	AMPFI_05572	ASTMX08538
OG0007464	AMPFI_18554, AMPFI_06587	ASTMX01898
OG0007467	AMPFI_21229, AMPFI_20924	ASTMX18832
OG0007468	AMPFI_12069	ASTMX20018
OG0007471	AMPFI_06645	ASTMX05581
OG0007472	AMPFI_21193	ASTMX08198
OG0007476	AMPFI_06079	ASTMX18971
OG0007477	AMPFI_00594	ASTMX19734
OG0007480	AMPFI_11100	ASTMX07621
OG0007481	AMPFI_08197	ASTMX09636
OG0007482	AMPFI_12660	ASTMX15375
OG0007483	AMPFI_06915	ASTMX18379
OG0007484	AMPFI_08380	ASTMX16513
OG0007485	AMPFI_03903	ASTMX15236
OG0007486	AMPFI_06410	ASTMX17982, ASTMX09285, ASTMX22505
OG0007487	AMPFI_00419	ASTMX04401
OG0007488	AMPFI_18912	ASTMX15704
OG0007489	AMPFI_14429	ASTMX20723
OG0007490	AMPFI_00198	ASTMX11459
OG0007491	AMPFI_00418	ASTMX21855
OG0007492	AMPFI_11698	ASTMX22346
OG0007494	AMPFI_08548	ASTMX10193
OG0007495	AMPFI_14548	ASTMX11414
OG0007496	AMPFI_15377, AMPFI_22065	ASTMX22765
OG0007498	AMPFI_10772	ASTMX21105
OG0007499	AMPFI_00937	ASTMX03949
OG0007500	AMPFI_01923	ASTMX04154, ASTMX15693
OG0007501	AMPFI_03524	ASTMX07151
OG0007503	AMPFI_04163	ASTMX06574
OG0007504	AMPFI_05486	ASTMX12320
OG0007506	AMPFI_07798	ASTMX01578
OG0007507	AMPFI_07868	ASTMX22746
OG0007508	AMPFI_08862	ASTMX03316
OG0007509	AMPFI_10436	ASTMX09639
OG0007510	AMPFI_11681	ASTMX02461
OG0007513	AMPFI_13277, AMPFI_13278	ASTMX22406, ASTMX07121
OG0007514	AMPFI_18495, AMPFI_13942	ASTMX05469
OG0007515	AMPFI_14037	ASTMX11064
OG0007516	AMPFI_14074	ASTMX00630, ASTMX02116
OG0007517	AMPFI_14076	ASTMX00346
OG0007518	AMPFI_14635	ASTMX22420
OG0007519	AMPFI_15083	ASTMX02575
OG0007520	AMPFI_15347	ASTMX05912
OG0007521	AMPFI_15616	ASTMX02807, ASTMX13161
OG0007523	AMPFI_16441	ASTMX15056, ASTMX11358, ASTMX22010, ASTMX10034
OG0007524	AMPFI_18839	ASTMX11833
OG0007525	AMPFI_20078	ASTMX02842
OG0007527	AMPFI_21425	ASTMX20421, ASTMX12338
OG0007528	AMPFI_22110	ASTMX16867
OG0007529	AMPFI_24995	ASTMX06570
OG0007531	AMPFI_25413	ASTMX21127
OG0007582	AMPFI_07988	ASTMX04137
OG0007583	AMPFI_19749	ASTMX03611
OG0007584	AMPFI_16069	ASTMX21397
OG0007586	AMPFI_15087	ASTMX18851
OG0007587	AMPFI_00261	ASTMX10665
OG0007589	AMPFI_10679	ASTMX14018
OG0007591	AMPFI_24174	ASTMX10219
OG0007593	AMPFI_14751	ASTMX05699
OG0007596	AMPFI_07298	ASTMX01050
OG0007597	AMPFI_14347	ASTMX12506
OG0007600	AMPFI_18346	ASTMX06490
OG0007601	AMPFI_14517	ASTMX14174
OG0007602	AMPFI_15464, AMPFI_15463	ASTMX12453
OG0007603	AMPFI_04653	ASTMX06253
OG0007604	AMPFI_25405	ASTMX02553
OG0007605	AMPFI_17249, AMPFI_05461	ASTMX01306, ASTMX02474
OG0007606	AMPFI_06131	ASTMX08449
OG0007607	AMPFI_12626	ASTMX05677
OG0007609	AMPFI_08364	ASTMX13434
OG0007610	AMPFI_13414	ASTMX00949
OG0007611	AMPFI_22256	ASTMX01317
OG0007614	AMPFI_22950	ASTMX02573
OG0007615	AMPFI_05411	ASTMX21643
OG0007616	AMPFI_13986	ASTMX07503, ASTMX07502
OG0007617	AMPFI_24034, AMPFI_19703	ASTMX10087
OG0007619	AMPFI_16350	ASTMX18208
OG0007621	AMPFI_20447	ASTMX08854
OG0007622	AMPFI_09130	ASTMX11258
OG0007624	AMPFI_07608	ASTMX07491
OG0007626	AMPFI_01785	ASTMX04623
OG0007628	AMPFI_14690	ASTMX19581
OG0007629	AMPFI_19195	ASTMX13084
OG0007630	AMPFI_13927	ASTMX18126
OG0007633	AMPFI_10277, AMPFI_03421, AMPFI_21919	ASTMX02751
OG0007634	AMPFI_24876	ASTMX19337
OG0007635	AMPFI_21933	ASTMX01942
OG0007637	AMPFI_21962, AMPFI_14482	ASTMX04583
OG0007639	AMPFI_05197	ASTMX18691
OG0007640	AMPFI_07158	ASTMX17837, ASTMX02941
OG0007643	AMPFI_13773	ASTMX05389
OG0007645	AMPFI_12316	ASTMX05408
OG0007646	AMPFI_00470	ASTMX00141
OG0007647	AMPFI_15259	ASTMX19745
OG0007648	AMPFI_08367	ASTMX09097
OG0007650	AMPFI_12826	ASTMX15984
OG0007651	AMPFI_11377	ASTMX20922
OG0007653	AMPFI_03820	ASTMX11577
OG0007654	AMPFI_07064	ASTMX12009
OG0007655	AMPFI_02330	ASTMX05138, ASTMX12497, ASTMX11936, ASTMX02437
OG0007656	AMPFI_11443	ASTMX02152
OG0007659	AMPFI_14250	ASTMX12190
OG0007660	AMPFI_07720	ASTMX11758
OG0007662	AMPFI_25411	ASTMX03015
OG0007663	AMPFI_17931	ASTMX21598
OG0007664	AMPFI_14515	ASTMX00404
OG0007665	AMPFI_17902, AMPFI_13287	ASTMX09981
OG0007666	AMPFI_04437	ASTMX17057, ASTMX14860
OG0007667	AMPFI_05812	ASTMX06071
OG0007668	AMPFI_10920	ASTMX20312
OG0007669	AMPFI_13323	ASTMX00417
OG0007670	AMPFI_09118, AMPFI_09117	ASTMX08467
OG0007673	AMPFI_07718	ASTMX05762
OG0007674	AMPFI_06402	ASTMX20726
OG0007675	AMPFI_08686	ASTMX07674
OG0007676	AMPFI_06266	ASTMX19972
OG0007679	AMPFI_08337	ASTMX04667
OG0007680	AMPFI_01145	ASTMX05414
OG0007681	AMPFI_12529	ASTMX12414
OG0007684	AMPFI_09234	ASTMX06059
OG0007685	AMPFI_23757	ASTMX02773
OG0007687	AMPFI_13078	ASTMX17669
OG0007688	AMPFI_14112	ASTMX13121
OG0007689	AMPFI_21023	ASTMX16346
OG0007690	AMPFI_08721	ASTMX14447
OG0007691	AMPFI_15919	ASTMX14360
OG0007692	AMPFI_21014	ASTMX14270
OG0007694	AMPFI_02877	ASTMX07418
OG0007695	AMPFI_00441	ASTMX05012, ASTMX04328
OG0007696	AMPFI_11231	ASTMX12954, ASTMX08314
OG0007697	AMPFI_14474	ASTMX17473
OG0007698	AMPFI_04766	ASTMX10373
OG0007700	AMPFI_08021	ASTMX20412
OG0007701	AMPFI_11708	ASTMX16330
OG0007702	AMPFI_25722	ASTMX22374, ASTMX04372
OG0007703	AMPFI_06898	ASTMX19453
OG0007704	AMPFI_24990, AMPFI_16227	ASTMX12994
OG0007705	AMPFI_02466	ASTMX17453
OG0007706	AMPFI_01075	ASTMX07321
OG0007708	AMPFI_09437	ASTMX05720
OG0007711	AMPFI_08437, AMPFI_00864	ASTMX13419
OG0007712	AMPFI_01298	ASTMX07651
OG0007713	AMPFI_02051	ASTMX19622
OG0007714	AMPFI_13479	ASTMX01182
OG0007715	AMPFI_12304	ASTMX15762
OG0007716	AMPFI_01726, AMPFI_25648	ASTMX22069
OG0007717	AMPFI_00651	ASTMX12667
OG0007719	AMPFI_19360	ASTMX18551
OG0007721	AMPFI_10872	ASTMX05840
OG0007723	AMPFI_08545	ASTMX04316
OG0007725	AMPFI_01230	ASTMX13307
OG0007725	AMPFI_19190	ASTMX16772
OG0007726	AMPFI_19619	ASTMX10273
OG0007727	AMPFI_08743, AMPFI_25397	ASTMX14601
OG0007729	AMPFI_21591	ASTMX18244
OG0007730	AMPFI_10603	ASTMX07395
OG0007733	AMPFI_22944	ASTMX01784
OG0007734	AMPFI_02524	ASTMX15091, ASTMX03999
OG0007736	AMPFI_05897	ASTMX11296
OG0007738	AMPFI_05112	ASTMX19490
OG0007741	AMPFI_13000	ASTMX04638
OG0007743	AMPFI_06731	ASTMX04763
OG0007744	AMPFI_03246	ASTMX19319
OG0007745	AMPFI_22441	ASTMX00381
OG0007746	AMPFI_07253	ASTMX01281
OG0007748	AMPFI_12204	ASTMX05821
OG0007749	AMPFI_07238	ASTMX05167
OG0007750	AMPFI_25870, AMPFI_01673	ASTMX13139
OG0007751	AMPFI_08540	ASTMX19310
OG0007753	AMPFI_11539	ASTMX21748
OG0007755	AMPFI_10155	ASTMX01102, ASTMX00711
OG0007758	AMPFI_15867	ASTMX04015
OG0007759	AMPFI_02311	ASTMX08280
OG0007762	AMPFI_12649	ASTMX03722
OG0007763	AMPFI_20134	ASTMX17791
OG0007766	AMPFI_07157	ASTMX07721
OG0007767	AMPFI_21979	ASTMX08912
OG0007769	AMPFI_10842	ASTMX18905
OG0007770	AMPFI_04731, AMPFI_01658	ASTMX10721
OG0007771	AMPFI_13434	ASTMX10494
OG0007772	AMPFI_22737, AMPFI_13415	ASTMX00533
OG0007774	AMPFI_04955	ASTMX17700
OG0007775	AMPFI_08695	ASTMX12159
OG0007776	AMPFI_13881	ASTMX10383
OG0007779	AMPFI_11071	ASTMX15026
OG0007780	AMPFI_18660, AMPFI_10711	ASTMX08076
OG0007781	AMPFI_14581	ASTMX02218
OG0007782	AMPFI_20368	ASTMX07331
OG0007783	AMPFI_24128	ASTMX17810
OG0007786	AMPFI_12071, AMPFI_13958	ASTMX18635
OG0007787	AMPFI_14820	ASTMX02068
OG0007788	AMPFI_05676	ASTMX01469
OG0007789	AMPFI_25379	ASTMX16141
OG0007790	AMPFI_11066	ASTMX20616
OG0007793	AMPFI_08371	ASTMX05505
OG0007794	AMPFI_00708	ASTMX15194
OG0007795	AMPFI_07427	ASTMX13863
OG0007796	AMPFI_09719	ASTMX21888, ASTMX10660
OG0007797	AMPFI_00954	ASTMX04459
OG0007798	AMPFI_00648	ASTMX15270
OG0007799	AMPFI_03372	ASTMX14602
OG0007800	AMPFI_20741	ASTMX02257
OG0007802	AMPFI_13897	ASTMX10115
OG0007803	AMPFI_00580	ASTMX11582
OG0007804	AMPFI_21881	ASTMX02512
OG0007805	AMPFI_13191	ASTMX09885
OG0007806	AMPFI_21509	ASTMX13580, ASTMX09057, ASTMX11458
OG0007807	AMPFI_10825	ASTMX16145
OG0007808	AMPFI_10467	ASTMX08371, ASTMX00929
OG0007809	AMPFI_17330	ASTMX14577
OG0007810	AMPFI_24586	ASTMX08369
OG0007811	AMPFI_20786	ASTMX11168
OG0007812	AMPFI_15940	ASTMX02668, ASTMX18552
OG0007813	AMPFI_06503	ASTMX07499
OG0007814	AMPFI_21682	ASTMX13396
OG0007816	AMPFI_01105	ASTMX05675
OG0007817	AMPFI_01479	ASTMX11147, ASTMX13673
OG0007818	AMPFI_01627	ASTMX06179
OG0007820	AMPFI_03274	ASTMX15997
OG0007821	AMPFI_03403	ASTMX06057, ASTMX22994, ASTMX22729, ASTMX06058
OG0007823	AMPFI_06421	ASTMX16149
OG0007824	AMPFI_24919	ASTMX03276
OG0007825	AMPFI_08757	ASTMX18618
OG0007826	AMPFI_09183	ASTMX09991
OG0007827	AMPFI_09270	ASTMX14411
OG0007828	AMPFI_11690	ASTMX03380, ASTMX03379
OG0007830	AMPFI_11813	ASTMX18257
OG0007831	AMPFI_12005	ASTMX04668
OG0007832	AMPFI_13134	ASTMX04594
OG0007833	AMPFI_13656	ASTMX05052
OG0007834	AMPFI_14388	ASTMX20813
OG0007835	AMPFI_15066, AMPFI_24749	ASTMX03027
OG0007836	AMPFI_15344	ASTMX04626
OG0007837	AMPFI_15892	ASTMX13314
OG0007838	AMPFI_16450	ASTMX05098
OG0007839	AMPFI_18324	ASTMX06305
OG0007840	AMPFI_18333	ASTMX15255
OG0007841	AMPFI_19038	ASTMX15833, ASTMX03250, ASTMX22662
OG0007842	AMPFI_19465	ASTMX15043
OG0007843	AMPFI_20098	ASTMX18009
OG0007844	AMPFI_20687	ASTMX22941, ASTMX00192, ASTMX22519, ASTMX18162, ASTMX12535, ASTMX05039, ASTMX18366, ASTMX12537, ASTMX12534, ASTMX12716, ASTMX04893, ASTMX19314, ASTMX21877, ASTMX20226
OG0007845	AMPFI_21127	ASTMX00783
OG0007848	AMPFI_22258	ASTMX04212
OG0007849	AMPFI_24145	ASTMX01357
OG0007850	AMPFI_25222	ASTMX03735
OG0007908	AMPFI_17617, AMPFI_12926	ASTMX15245
OG0007911	AMPFI_23439	ASTMX10631
OG0007913	AMPFI_10987	ASTMX06223
OG0007915	AMPFI_07670	ASTMX13424
OG0007916	AMPFI_22419	ASTMX09786
OG0007918	AMPFI_12537	ASTMX11806
OG0007921	AMPFI_09277	ASTMX21796
OG0007924	AMPFI_06626	ASTMX04371
OG0007926	AMPFI_09453	ASTMX09675
OG0007927	AMPFI_05683	ASTMX03056
OG0007928	AMPFI_05030	ASTMX01981
OG0007929	AMPFI_03741	ASTMX06749
OG0007932	AMPFI_07321	ASTMX06742, ASTMX00852
OG0007934	AMPFI_21398	ASTMX12712
OG0007935	AMPFI_04765	ASTMX04563
OG0007936	AMPFI_23955	ASTMX01223
OG0007937	AMPFI_08375	ASTMX18654
OG0007939	AMPFI_10142	ASTMX18115
OG0007940	AMPFI_05455	ASTMX11113
OG0007941	AMPFI_15168	ASTMX14695
OG0007943	AMPFI_06228	ASTMX09388
OG0007944	AMPFI_05040	ASTMX03374
OG0007945	AMPFI_02357, AMPFI_00719	ASTMX04414
OG0007946	AMPFI_05034	ASTMX11784
OG0007947	AMPFI_18057	ASTMX14167
OG0007948	AMPFI_10334	ASTMX03507
OG0007951	AMPFI_03195	ASTMX07694
OG0007952	AMPFI_10147	ASTMX22285
OG0007953	AMPFI_05678	ASTMX13305
OG0007954	AMPFI_05069	ASTMX03836
OG0007955	AMPFI_16512	ASTMX12269
OG0007957	AMPFI_14623	ASTMX08905
OG0007959	AMPFI_21334	ASTMX16070
OG0007960	AMPFI_03321	ASTMX13619
OG0007962	AMPFI_12638	ASTMX18003
OG0007963	AMPFI_01214	ASTMX02121
OG0007964	AMPFI_21832	ASTMX05932
OG0007965	AMPFI_07808	ASTMX04863
OG0007966	AMPFI_23170	ASTMX13642
OG0007967	AMPFI_04334	ASTMX14204
OG0007968	AMPFI_11132	ASTMX06631
OG0007969	AMPFI_01771	ASTMX02933
OG0007971	AMPFI_18074	ASTMX14279
OG0007972	AMPFI_12030	ASTMX21237
OG0007973	AMPFI_05823	ASTMX06438
OG0007974	AMPFI_09698	ASTMX03195
OG0007976	AMPFI_06391	ASTMX19235
OG0007977	AMPFI_15112	ASTMX14691
OG0007979	AMPFI_14503	ASTMX21845
OG0007980	AMPFI_19722	ASTMX02485
OG0007981	AMPFI_11722	ASTMX12279
OG0007983	AMPFI_09943	ASTMX18415
OG0007984	AMPFI_23898	ASTMX05644
OG0007985	AMPFI_12399, AMPFI_04135	ASTMX00312
OG0007986	AMPFI_01538	ASTMX08203
OG0007987	AMPFI_23046	ASTMX13188, ASTMX17252
OG0007988	AMPFI_12877, AMPFI_17953	ASTMX06904
OG0007990	AMPFI_22745	ASTMX10148
OG0007991	AMPFI_16707	ASTMX15639
OG0007992	AMPFI_25247	ASTMX11750, ASTMX02581
OG0007993	AMPFI_02776	ASTMX01291
OG0007996	AMPFI_05966	ASTMX06882
OG0007997	AMPFI_09115	ASTMX03766
OG0007999	AMPFI_01805	ASTMX07377
OG0008000	AMPFI_09007	ASTMX13017
OG0008001	AMPFI_25367	ASTMX17979
OG0008002	AMPFI_21689	ASTMX12617
OG0008003	AMPFI_05104	ASTMX05604
OG0008004	AMPFI_10822	ASTMX21235
OG0008006	AMPFI_16469	ASTMX04524
OG0008007	AMPFI_13139	ASTMX17037
OG0008008	AMPFI_25912	ASTMX04952
OG0008009	AMPFI_08348	ASTMX15382
OG0008011	AMPFI_18612	ASTMX09223
OG0008012	AMPFI_12612	ASTMX14085
OG0008013	AMPFI_03278	ASTMX09598
OG0008014	AMPFI_06861	ASTMX14366
OG0008016	AMPFI_15729	ASTMX14706
OG0008017	AMPFI_09425	ASTMX06391
OG0008018	AMPFI_11292	ASTMX02804
OG0008019	AMPFI_13609	ASTMX16933
OG0008020	AMPFI_14461	ASTMX05825
OG0008022	AMPFI_09081	ASTMX08101
OG0008023	AMPFI_00998, AMPFI_22775	ASTMX09231
OG0008025	AMPFI_23825	ASTMX12319, ASTMX04979
OG0008026	AMPFI_00429	ASTMX22338
OG0008027	AMPFI_01486	ASTMX13655
OG0008028	AMPFI_11787	ASTMX09119
OG0008029	AMPFI_03797	ASTMX03518
OG0008030	AMPFI_23756	ASTMX10317
OG0008031	AMPFI_08965	ASTMX14362
OG0008036	AMPFI_05655	ASTMX21006
OG0008037	AMPFI_10779	ASTMX12411
OG0008038	AMPFI_12972	ASTMX02104
OG0008039	AMPFI_12471	ASTMX16331
OG0008040	AMPFI_13459	ASTMX03841
OG0008041	AMPFI_09625	ASTMX12610
OG0008043	AMPFI_01067	ASTMX17469
OG0008047	AMPFI_19293	ASTMX02150
OG0008048	AMPFI_06090	ASTMX00882
OG0008049	AMPFI_09649	ASTMX03509
OG0008051	AMPFI_16348	ASTMX21396
OG0008052	AMPFI_13973	ASTMX04543
OG0008053	AMPFI_10245	ASTMX12568
OG0008054	AMPFI_16895	ASTMX19942
OG0008056	AMPFI_08430	ASTMX18151
OG0008057	AMPFI_14790	ASTMX13259
OG0008060	AMPFI_19702, AMPFI_03925	ASTMX00993
OG0008062	AMPFI_19832	ASTMX21745
OG0008063	AMPFI_00572	ASTMX10084, ASTMX13488, ASTMX21341
OG0008064	AMPFI_23088, AMPFI_19393	ASTMX09865
OG0008065	AMPFI_12989	ASTMX07100, ASTMX02601
OG0008066	AMPFI_15863	ASTMX02235
OG0008067	AMPFI_08934	ASTMX11037
OG0008068	AMPFI_24343	ASTMX14752, ASTMX18010
OG0008069	AMPFI_22884	ASTMX07898
OG0008071	AMPFI_09114	ASTMX03165
OG0008072	AMPFI_24640	ASTMX05212, ASTMX09244
OG0008073	AMPFI_05875	ASTMX20576
OG0008075	AMPFI_18963	ASTMX01773
OG0008076	AMPFI_25537	ASTMX22523
OG0008077	AMPFI_16858	ASTMX12175
OG0008078	AMPFI_03483	ASTMX19174
OG0008079	AMPFI_23704	ASTMX06132
OG0008080	AMPFI_03395	ASTMX02163
OG0008081	AMPFI_08017	ASTMX07518
OG0008082	AMPFI_06725	ASTMX12613
OG0008083	AMPFI_22937, AMPFI_18304	ASTMX17394
OG0008084	AMPFI_16208	ASTMX17548
OG0008085	AMPFI_01438	ASTMX12950
OG0008086	AMPFI_07090	ASTMX12676
OG0008087	AMPFI_07407	ASTMX15035, ASTMX13617
OG0008089	AMPFI_00773	ASTMX20683
OG0008090	AMPFI_25052	ASTMX11523
OG0008091	AMPFI_07279	ASTMX19021
OG0008092	AMPFI_12661	ASTMX18136
OG0008093	AMPFI_00760	ASTMX14448
OG0008094	AMPFI_01509	ASTMX20288, ASTMX22755
OG0008098	AMPFI_03002	ASTMX07610
OG0008099	AMPFI_03591	ASTMX14690
OG0008100	AMPFI_06853	ASTMX03221
OG0008102	AMPFI_07411	ASTMX18367
OG0008103	AMPFI_07817	ASTMX04700
OG0008104	AMPFI_08107	ASTMX01493
OG0008105	AMPFI_09929	ASTMX21863
OG0008106	AMPFI_10462	ASTMX09221
OG0008107	AMPFI_11086	ASTMX07927
OG0008109	AMPFI_11697	ASTMX09340
OG0008110	AMPFI_12641	ASTMX22389
OG0008111	AMPFI_14617	ASTMX00256
OG0008112	AMPFI_14723	ASTMX09683, ASTMX09684
OG0008113	AMPFI_14844	ASTMX03400
OG0008114	AMPFI_16232, AMPFI_14990, AMPFI_16116	ASTMX06339
OG0008115	AMPFI_16460	ASTMX08522
OG0008116	AMPFI_16582	ASTMX11676, ASTMX10220, ASTMX20694
OG0008117	AMPFI_17449	ASTMX09862
OG0008119	AMPFI_18841	ASTMX12809
OG0008123	AMPFI_20399	ASTMX04619, ASTMX09375, ASTMX11809
OG0008124	AMPFI_22339	ASTMX06051
OG0008125	AMPFI_23204	ASTMX17877, ASTMX17876
OG0008126	AMPFI_23220	ASTMX09175
OG0008127	AMPFI_25473	ASTMX11818, ASTMX17373
OG0008194	AMPFI_03668	ASTMX15281
OG0008196	AMPFI_11912	ASTMX23059
OG0008199	AMPFI_16813	ASTMX18291
OG0008201	AMPFI_07031	ASTMX09451
OG0008202	AMPFI_10244	ASTMX03742
OG0008203	AMPFI_18647	ASTMX19811
OG0008205	AMPFI_14335	ASTMX14352
OG0008206	AMPFI_14174	ASTMX20685
OG0008208	AMPFI_09302	ASTMX00803
OG0008209	AMPFI_08788	ASTMX05658
OG0008211	AMPFI_07315	ASTMX18370
OG0008213	AMPFI_08549	ASTMX04183
OG0008214	AMPFI_22755	ASTMX16918
OG0008216	AMPFI_11177	ASTMX15095
OG0008217	AMPFI_22193	ASTMX15399
OG0008218	AMPFI_12318	ASTMX11659, ASTMX11658
OG0008219	AMPFI_07239, AMPFI_11495	ASTMX06142
OG0008220	AMPFI_22814	ASTMX18047
OG0008222	AMPFI_17463	ASTMX18501
