Orthogroup	AMPFI_ok	XENTR
OG0006832	AMPFI_00483	XENTR10958
OG0006833	AMPFI_09046	XENTR00457
OG0006835	AMPFI_05723	XENTR08471
OG0006837	AMPFI_10070	XENTR02650
OG0006838	AMPFI_03070	XENTR01852
OG0006839	AMPFI_06689	XENTR04909, XENTR17585
OG0006842	AMPFI_06417	XENTR10401
OG0006843	AMPFI_16202, AMPFI_16995	XENTR17465
OG0006844	AMPFI_10399	XENTR08527
OG0006845	AMPFI_09743	XENTR11640
OG0006846	AMPFI_03085	XENTR12109
OG0006847	AMPFI_12960	XENTR00872
OG0006848	AMPFI_18769	XENTR07299, XENTR07526
OG0006849	AMPFI_06284	XENTR01645
OG0006850	AMPFI_14881	XENTR05570
OG0006851	AMPFI_17600	XENTR13145
OG0006852	AMPFI_13582	XENTR01320
OG0006853	AMPFI_20366	XENTR15554
OG0006856	AMPFI_04448	XENTR01007
OG0006857	AMPFI_22717	XENTR02316
OG0006860	AMPFI_10618	XENTR10215
OG0006861	AMPFI_09686	XENTR04183
OG0006862	AMPFI_05349	XENTR13534
OG0006863	AMPFI_14102, AMPFI_03794	XENTR12976
OG0006864	AMPFI_14090	XENTR01809
OG0006865	AMPFI_13506	XENTR09213
OG0006867	AMPFI_12490	XENTR01657
OG0006868	AMPFI_19450, AMPFI_19523, AMPFI_12981, AMPFI_25399, AMPFI_17882	XENTR07053
OG0006870	AMPFI_05126	XENTR10263
OG0006871	AMPFI_10294	XENTR07430
OG0006872	AMPFI_13550	XENTR03744
OG0006873	AMPFI_13615	XENTR13913
OG0006874	AMPFI_05028	XENTR14555
OG0006875	AMPFI_24435, AMPFI_14505	XENTR10450
OG0006876	AMPFI_08220	XENTR00090
OG0006877	AMPFI_19680	XENTR05237
OG0006878	AMPFI_10223	XENTR12365
OG0006879	AMPFI_25263	XENTR17009
OG0006880	AMPFI_12811	XENTR02819
OG0006884	AMPFI_15532	XENTR07604
OG0006885	AMPFI_09233	XENTR04782
OG0006886	AMPFI_12366	XENTR00696
OG0006887	AMPFI_10614	XENTR13961
OG0006888	AMPFI_11798	XENTR02537
OG0006889	AMPFI_10349	XENTR05963
OG0006890	AMPFI_06179	XENTR09541
OG0006891	AMPFI_10153	XENTR15690
OG0006892	AMPFI_04975	XENTR00113
OG0006893	AMPFI_01490	XENTR17439
OG0006895	AMPFI_21480, AMPFI_17058	XENTR11833
OG0006896	AMPFI_23895, AMPFI_02039	XENTR12639
OG0006897	AMPFI_08177	XENTR14076
OG0006898	AMPFI_13011	XENTR07636
OG0006899	AMPFI_13416	XENTR12237
OG0006900	AMPFI_19377	XENTR09605
OG0006901	AMPFI_24896	XENTR00120
OG0006903	AMPFI_22719	XENTR15633, XENTR06864
OG0006904	AMPFI_25492	XENTR03460
OG0006905	AMPFI_15393	XENTR19260
OG0006906	AMPFI_24996	XENTR10195
OG0006907	AMPFI_08400	XENTR18404
OG0006909	AMPFI_14481, AMPFI_00666	XENTR18357
OG0006911	AMPFI_20108	XENTR17645
OG0006912	AMPFI_14206, AMPFI_22688	XENTR03948
OG0006913	AMPFI_24890	XENTR04002
OG0006914	AMPFI_06074	XENTR15248
OG0006915	AMPFI_19156	XENTR05683
OG0006916	AMPFI_00335	XENTR18036
OG0006917	AMPFI_06566	XENTR03266
OG0006918	AMPFI_10696	XENTR10731, XENTR10730
OG0006919	AMPFI_02944	XENTR12172
OG0006920	AMPFI_10884	XENTR10785
OG0006921	AMPFI_26080	XENTR10556
OG0006923	AMPFI_08393	XENTR05461
OG0006924	AMPFI_17424	XENTR06768
OG0006925	AMPFI_14947	XENTR03837
OG0006926	AMPFI_09334	XENTR12859
OG0006927	AMPFI_22332	XENTR10634
OG0006928	AMPFI_10468	XENTR10691
OG0006929	AMPFI_15906	XENTR05894
OG0006931	AMPFI_14829, AMPFI_22093	XENTR12285
OG0006932	AMPFI_06908	XENTR01275
OG0006934	AMPFI_13627	XENTR15092
OG0006935	AMPFI_06775	XENTR08699
OG0006936	AMPFI_01142	XENTR08928
OG0006937	AMPFI_14568	XENTR04504
OG0006939	AMPFI_00736	XENTR12765
OG0006940	AMPFI_16402	XENTR01692
OG0006942	AMPFI_07605	XENTR09478
OG0006943	AMPFI_06307	XENTR15386
OG0006944	AMPFI_05110	XENTR07046
OG0006945	AMPFI_01614	XENTR00117
OG0006946	AMPFI_00482	XENTR16824, XENTR16825
OG0006949	AMPFI_13736	XENTR11256
OG0006951	AMPFI_18733	XENTR14803
OG0006952	AMPFI_09145	XENTR05143
OG0006953	AMPFI_16258	XENTR09448
OG0006954	AMPFI_10356	XENTR03844
OG0006955	AMPFI_17685	XENTR06398
OG0006957	AMPFI_21241	XENTR08977
OG0006958	AMPFI_10322	XENTR07775
OG0006959	AMPFI_13745	XENTR17553
OG0006960	AMPFI_10218	XENTR16241
OG0006962	AMPFI_08199	XENTR09246
OG0006964	AMPFI_13035	XENTR09387
OG0006966	AMPFI_08312	XENTR09367
OG0006967	AMPFI_20325	XENTR03908
OG0006968	AMPFI_08216	XENTR15434
OG0006969	AMPFI_09726	XENTR16749, XENTR16750, XENTR16751
OG0006970	AMPFI_06662	XENTR14271, XENTR14272
OG0006971	AMPFI_14130	XENTR01201
OG0006972	AMPFI_11218	XENTR19251
OG0006973	AMPFI_05114	XENTR09146
OG0006974	AMPFI_19045	XENTR12649, XENTR05529
OG0006975	AMPFI_12753	XENTR12996
OG0006976	AMPFI_11995	XENTR01210
OG0006977	AMPFI_09374	XENTR11302
OG0006978	AMPFI_11811, AMPFI_24207	XENTR16961
OG0006979	AMPFI_14493	XENTR01458
OG0006980	AMPFI_12230	XENTR06239
OG0006981	AMPFI_00245	XENTR16320
OG0006982	AMPFI_11090	XENTR11312
OG0006985	AMPFI_14367	XENTR11227
OG0006988	AMPFI_24904, AMPFI_02202	XENTR12330
OG0006989	AMPFI_03226	XENTR04170
OG0006990	AMPFI_11887	XENTR08922
OG0006991	AMPFI_07612	XENTR17838
OG0006993	AMPFI_01326	XENTR09372
OG0006994	AMPFI_02391	XENTR00114
OG0006997	AMPFI_06778	XENTR17546, XENTR17545
OG0006998	AMPFI_23858	XENTR06955
OG0006999	AMPFI_03627	XENTR00236
OG0007000	AMPFI_00549	XENTR01902, XENTR01901
OG0007001	AMPFI_09798	XENTR17344, XENTR17343
OG0007003	AMPFI_06800	XENTR16048
OG0007005	AMPFI_13442	XENTR07132
OG0007006	AMPFI_19647	XENTR12975
OG0007008	AMPFI_13646	XENTR18543
OG0007009	AMPFI_00275	XENTR09577
OG0007010	AMPFI_17159	XENTR05499
OG0007011	AMPFI_21944	XENTR05787
OG0007012	AMPFI_17251	XENTR03267
OG0007013	AMPFI_07544, AMPFI_03127	XENTR09137
OG0007014	AMPFI_10606	XENTR08855
OG0007015	AMPFI_13502	XENTR02491
OG0007016	AMPFI_09621	XENTR00478
OG0007018	AMPFI_23594	XENTR13179
OG0007021	AMPFI_10039	XENTR08839
OG0007022	AMPFI_18990	XENTR16029
OG0007023	AMPFI_09160	XENTR07024
OG0007025	AMPFI_15749	XENTR13731
OG0007026	AMPFI_14789	XENTR18056
OG0007027	AMPFI_21576	XENTR19169, XENTR11118
OG0007028	AMPFI_00486	XENTR00104
OG0007030	AMPFI_10233	XENTR05657
OG0007031	AMPFI_09873	XENTR07790
OG0007032	AMPFI_19209	XENTR17468
OG0007033	AMPFI_06964	XENTR16190
OG0007034	AMPFI_03185	XENTR05241
OG0007035	AMPFI_25418	XENTR06046
OG0007036	AMPFI_06158	XENTR17676, XENTR17677
OG0007038	AMPFI_15334	XENTR01237
OG0007039	AMPFI_14288	XENTR03063
OG0007040	AMPFI_05605	XENTR16157
OG0007041	AMPFI_08097	XENTR01415
OG0007042	AMPFI_23647	XENTR03360
OG0007043	AMPFI_14086	XENTR02003
OG0007044	AMPFI_12621	XENTR08465, XENTR13827
OG0007045	AMPFI_05641	XENTR05481
OG0007046	AMPFI_22387	XENTR09390
OG0007047	AMPFI_21115	XENTR12940
OG0007048	AMPFI_11198	XENTR12714
OG0007050	AMPFI_12891	XENTR10229
OG0007052	AMPFI_08379	XENTR10707, XENTR18218
OG0007053	AMPFI_11530	XENTR06867
OG0007054	AMPFI_12728	XENTR17771
OG0007055	AMPFI_18150	XENTR04557
OG0007056	AMPFI_07442	XENTR04936
OG0007058	AMPFI_14253	XENTR13895
OG0007059	AMPFI_06026	XENTR01903
OG0007060	AMPFI_02194	XENTR06697
OG0007061	AMPFI_25901	XENTR12828
OG0007062	AMPFI_13658	XENTR03101
OG0007063	AMPFI_08500	XENTR05680
OG0007064	AMPFI_05178	XENTR16371
OG0007065	AMPFI_15568	XENTR04111
OG0007066	AMPFI_12944	XENTR18528, XENTR05764
OG0007068	AMPFI_09888	XENTR04871
OG0007072	AMPFI_18252, AMPFI_16229	XENTR07265
OG0007073	AMPFI_14976	XENTR08573
OG0007074	AMPFI_09163	XENTR03247
OG0007075	AMPFI_05630	XENTR02206
OG0007076	AMPFI_19099	XENTR15551
OG0007077	AMPFI_06540	XENTR02860, XENTR01951
OG0007078	AMPFI_09494	XENTR01751
OG0007079	AMPFI_20822	XENTR16725
OG0007080	AMPFI_26007	XENTR05164
OG0007081	AMPFI_03841	XENTR06924
OG0007082	AMPFI_24447	XENTR16647
OG0007083	AMPFI_02939	XENTR12941
OG0007084	AMPFI_05390	XENTR15425
OG0007085	AMPFI_17499	XENTR03719
OG0007086	AMPFI_12116	XENTR15548
OG0007087	AMPFI_15665	XENTR10659
OG0007088	AMPFI_22367	XENTR13069
OG0007090	AMPFI_05362	XENTR04663
OG0007091	AMPFI_22286	XENTR16106
OG0007092	AMPFI_07515	XENTR09595
OG0007093	AMPFI_19322	XENTR09556
OG0007094	AMPFI_10492	XENTR03856
OG0007095	AMPFI_16541	XENTR11185
OG0007096	AMPFI_20333	XENTR15677
OG0007098	AMPFI_24023	XENTR00462
OG0007099	AMPFI_04664	XENTR01909
OG0007100	AMPFI_06660	XENTR02538
OG0007102	AMPFI_14013	XENTR10584
OG0007103	AMPFI_21498	XENTR09292
OG0007104	AMPFI_00278	XENTR08818, XENTR11925
OG0007105	AMPFI_06051	XENTR17989, XENTR17988
OG0007106	AMPFI_22589	XENTR02834
OG0007107	AMPFI_08605	XENTR15605
OG0007108	AMPFI_22334	XENTR11156
OG0007111	AMPFI_09811	XENTR16348
OG0007112	AMPFI_09312	XENTR05305
OG0007113	AMPFI_08709	XENTR07047
OG0007114	AMPFI_23838	XENTR17139
OG0007117	AMPFI_14953	XENTR15556
OG0007118	AMPFI_07879	XENTR11167
OG0007119	AMPFI_10991	XENTR00359
OG0007120	AMPFI_11091	XENTR11017
OG0007122	AMPFI_25128	XENTR13022
OG0007124	AMPFI_04084	XENTR10585
OG0007125	AMPFI_03320	XENTR13558
OG0007126	AMPFI_13809	XENTR05105
OG0007127	AMPFI_09006	XENTR03372
OG0007128	AMPFI_01076	XENTR05067
OG0007130	AMPFI_08690	XENTR10790
OG0007131	AMPFI_14883	XENTR04760
OG0007132	AMPFI_25506	XENTR18457
OG0007133	AMPFI_06167	XENTR06849
OG0007134	AMPFI_10320	XENTR14638
OG0007135	AMPFI_02205	XENTR14139
OG0007136	AMPFI_04222	XENTR11242
OG0007137	AMPFI_10272	XENTR16364
OG0007138	AMPFI_06496	XENTR01287
OG0007139	AMPFI_14817	XENTR18713
OG0007140	AMPFI_13145	XENTR14828, XENTR13212
OG0007141	AMPFI_14042	XENTR04779
OG0007143	AMPFI_09839	XENTR13932
OG0007144	AMPFI_01668	XENTR05104
OG0007145	AMPFI_08849	XENTR04506
OG0007147	AMPFI_22368	XENTR17348
OG0007148	AMPFI_25183	XENTR15137
OG0007150	AMPFI_10416	XENTR09755
OG0007151	AMPFI_12479	XENTR05788
OG0007153	AMPFI_10515	XENTR08905
OG0007154	AMPFI_08537	XENTR03882
OG0007158	AMPFI_01386	XENTR08364
OG0007159	AMPFI_12078, AMPFI_01720	XENTR09164
OG0007160	AMPFI_02949	XENTR00523
OG0007161	AMPFI_04059	XENTR12550, XENTR15126
OG0007164	AMPFI_05277	XENTR00655
OG0007165	AMPFI_05563	XENTR02602
OG0007166	AMPFI_06034	XENTR10142
OG0007168	AMPFI_07364	XENTR01098
OG0007169	AMPFI_07655	XENTR01753
OG0007171	AMPFI_09280	XENTR07480
OG0007172	AMPFI_22666, AMPFI_16624, AMPFI_17944	XENTR03310
OG0007172	AMPFI_18311, AMPFI_09666, AMPFI_09665	XENTR03311, XENTR03309
OG0007173	AMPFI_11286	XENTR13485
OG0007174	AMPFI_12330	XENTR18531, XENTR02471
OG0007175	AMPFI_12406	XENTR08705, XENTR08706
OG0007176	AMPFI_12425	XENTR14504
OG0007177	AMPFI_13268	XENTR13081
OG0007178	AMPFI_13363, AMPFI_21866	XENTR03949
OG0007179	AMPFI_13626	XENTR10416
OG0007181	AMPFI_14166	XENTR10462
OG0007182	AMPFI_15692	XENTR01510
OG0007183	AMPFI_16520	XENTR04220
OG0007185	AMPFI_19277	XENTR07399
OG0007186	AMPFI_19328	XENTR13974
OG0007187	AMPFI_19456	XENTR07115
OG0007188	AMPFI_21843	XENTR08812
OG0007189	AMPFI_22512	XENTR03901
OG0007190	AMPFI_24195	XENTR01938
OG0007191	AMPFI_24799	XENTR04764
OG0007192	AMPFI_25475	XENTR00135
OG0007193	AMPFI_25811	XENTR04773, XENTR15321
OG0007248	AMPFI_02393	XENTR09965, XENTR09966
OG0007250	AMPFI_10124	XENTR15090, XENTR15089
OG0007251	AMPFI_04951, AMPFI_04952	XENTR16778
OG0007253	AMPFI_12580	XENTR15675, XENTR06641
OG0007254	AMPFI_03097	XENTR16036
OG0007255	AMPFI_06254	XENTR03356, XENTR03355
OG0007256	AMPFI_04723	XENTR05599
OG0007258	AMPFI_02300	XENTR05062
OG0007261	AMPFI_01118	XENTR14144
OG0007264	AMPFI_12650	XENTR00464, XENTR00463
OG0007266	AMPFI_02574	XENTR14040
OG0007268	AMPFI_22023, AMPFI_24233	XENTR07436
OG0007269	AMPFI_25179, AMPFI_02490	XENTR08034, XENTR06073
OG0007270	AMPFI_06380	XENTR00919
OG0007271	AMPFI_25295	XENTR06576
OG0007272	AMPFI_21889	XENTR18622
OG0007273	AMPFI_24018	XENTR11486
OG0007274	AMPFI_24727	XENTR14808
OG0007275	AMPFI_14292	XENTR10112
OG0007276	AMPFI_12494	XENTR17394
OG0007279	AMPFI_07724	XENTR03525
OG0007280	AMPFI_17221	XENTR04651
OG0007281	AMPFI_11311	XENTR00958
OG0007282	AMPFI_07925	XENTR10935
OG0007284	AMPFI_24786	XENTR07884, XENTR03693
OG0007285	AMPFI_09195	XENTR05890
OG0007286	AMPFI_11812	XENTR12572
OG0007288	AMPFI_04627	XENTR04861
OG0007289	AMPFI_05664	XENTR01683
OG0007290	AMPFI_07769	XENTR07276
OG0007291	AMPFI_04272	XENTR02444
OG0007292	AMPFI_18565	XENTR16459
OG0007293	AMPFI_17486	XENTR15743
OG0007294	AMPFI_01601	XENTR14997
OG0007295	AMPFI_18465, AMPFI_00420	XENTR04865
OG0007296	AMPFI_21978, AMPFI_15132	XENTR00485
OG0007297	AMPFI_11278	XENTR19091
OG0007298	AMPFI_12849, AMPFI_14237	XENTR05560
OG0007299	AMPFI_06986	XENTR02278
OG0007300	AMPFI_02267	XENTR05357
OG0007301	AMPFI_14618	XENTR16260
OG0007302	AMPFI_13834	XENTR00417
OG0007303	AMPFI_15376	XENTR14363
OG0007304	AMPFI_07174	XENTR08025
OG0007305	AMPFI_08996	XENTR16934
OG0007306	AMPFI_19687	XENTR11408
OG0007307	AMPFI_18569	XENTR00613
OG0007308	AMPFI_04590	XENTR02295
OG0007309	AMPFI_09734	XENTR13050
OG0007310	AMPFI_09474	XENTR13427
OG0007312	AMPFI_11642	XENTR01859
OG0007314	AMPFI_08563	XENTR14853
OG0007316	AMPFI_21053	XENTR04896
OG0007317	AMPFI_13235	XENTR13051
OG0007318	AMPFI_05681	XENTR08377
OG0007319	AMPFI_11125	XENTR16805
OG0007320	AMPFI_19558	XENTR11235
OG0007321	AMPFI_01984	XENTR12796
OG0007323	AMPFI_24238	XENTR08193, XENTR08194
OG0007325	AMPFI_25190	XENTR07774
OG0007326	AMPFI_19062	XENTR05294
OG0007329	AMPFI_01020	XENTR12936
OG0007330	AMPFI_01650	XENTR08463
OG0007331	AMPFI_10290	XENTR00732
OG0007333	AMPFI_02783	XENTR12288
OG0007334	AMPFI_06086	XENTR18884
OG0007335	AMPFI_05409	XENTR07715
OG0007336	AMPFI_05851	XENTR19188, XENTR12086
OG0007338	AMPFI_07122	XENTR13663
OG0007339	AMPFI_12449	XENTR03376
OG0007340	AMPFI_03881	XENTR11750
OG0007341	AMPFI_06512	XENTR00193
OG0007342	AMPFI_08350	XENTR05724
OG0007343	AMPFI_04790	XENTR09826
OG0007344	AMPFI_06969	XENTR15343
OG0007345	AMPFI_23299	XENTR05583, XENTR13476
OG0007347	AMPFI_11094	XENTR11224
OG0007348	AMPFI_10154	XENTR09214
OG0007351	AMPFI_21356	XENTR03181
OG0007353	AMPFI_14327	XENTR09557
OG0007354	AMPFI_23026	XENTR00406
OG0007356	AMPFI_15329	XENTR01249
OG0007357	AMPFI_23489	XENTR15128
OG0007358	AMPFI_23864	XENTR00577, XENTR00576
OG0007359	AMPFI_14413, AMPFI_12701	XENTR02146
OG0007360	AMPFI_24219	XENTR00103
OG0007361	AMPFI_08736	XENTR11435
OG0007363	AMPFI_24644	XENTR10822
OG0007364	AMPFI_00831	XENTR05632
OG0007365	AMPFI_10820	XENTR00063
OG0007366	AMPFI_01644	XENTR08103
OG0007367	AMPFI_03186	XENTR00303
OG0007368	AMPFI_05315	XENTR04464
OG0007369	AMPFI_08810	XENTR01060
OG0007370	AMPFI_20725	XENTR06534
OG0007371	AMPFI_13954	XENTR13383
OG0007372	AMPFI_01454, AMPFI_02415	XENTR12651
OG0007373	AMPFI_05783	XENTR03573
OG0007374	AMPFI_07609	XENTR06461
OG0007376	AMPFI_15486	XENTR04648
OG0007377	AMPFI_08955	XENTR03953
OG0007379	AMPFI_11533	XENTR13530
OG0007381	AMPFI_10840	XENTR10253
OG0007384	AMPFI_08385	XENTR07600
OG0007385	AMPFI_07229	XENTR11824
OG0007386	AMPFI_25435	XENTR18391
OG0007387	AMPFI_11442	XENTR14518
OG0007388	AMPFI_16247	XENTR17197
OG0007389	AMPFI_10459	XENTR06158
OG0007390	AMPFI_01290	XENTR18596
OG0007391	AMPFI_08550	XENTR01526
OG0007392	AMPFI_24606	XENTR04287
OG0007393	AMPFI_14008	XENTR11702
OG0007394	AMPFI_10682, AMPFI_09708, AMPFI_08528	XENTR12646
OG0007395	AMPFI_12394	XENTR07594
OG0007396	AMPFI_10617	XENTR00514
OG0007397	AMPFI_04544, AMPFI_10460	XENTR00313
OG0007399	AMPFI_12781	XENTR04879
OG0007402	AMPFI_14251	XENTR11340
OG0007403	AMPFI_02383	XENTR09758
OG0007405	AMPFI_04156	XENTR12887
OG0007406	AMPFI_09384	XENTR00832
OG0007407	AMPFI_20546	XENTR07577
OG0007408	AMPFI_23579	XENTR11855
OG0007409	AMPFI_17481	XENTR03019
OG0007410	AMPFI_24029	XENTR05602
OG0007411	AMPFI_00518	XENTR19232
OG0007412	AMPFI_15596	XENTR19082
OG0007413	AMPFI_17782, AMPFI_14750	XENTR16851
OG0007415	AMPFI_18327	XENTR06922
OG0007418	AMPFI_13366	XENTR04049
OG0007419	AMPFI_12181	XENTR11330
OG0007420	AMPFI_11651	XENTR09238
OG0007421	AMPFI_19420	XENTR03781
OG0007422	AMPFI_24325	XENTR03872
OG0007423	AMPFI_08143, AMPFI_08142	XENTR12993
OG0007424	AMPFI_10824	XENTR11339
OG0007425	AMPFI_14232	XENTR16373
OG0007426	AMPFI_23197	XENTR12568
OG0007427	AMPFI_17613	XENTR02005
OG0007428	AMPFI_18487	XENTR10603
OG0007429	AMPFI_00300	XENTR06612
OG0007430	AMPFI_02496	XENTR02841
OG0007431	AMPFI_01452	XENTR03371
OG0007432	AMPFI_09473	XENTR06026
OG0007433	AMPFI_09338	XENTR13706
OG0007436	AMPFI_21859	XENTR01096
OG0007437	AMPFI_03238	XENTR07931
OG0007438	AMPFI_02752	XENTR02922
OG0007439	AMPFI_07825	XENTR06565
OG0007440	AMPFI_17627	XENTR16878
OG0007441	AMPFI_21710	XENTR04516
OG0007442	AMPFI_22918	XENTR00039
OG0007443	AMPFI_17572	XENTR10297
OG0007444	AMPFI_09630	XENTR02677, XENTR05722
OG0007445	AMPFI_02455	XENTR12978, XENTR12979
OG0007446	AMPFI_14384	XENTR06442
OG0007447	AMPFI_24495, AMPFI_24542	XENTR12201
OG0007448	AMPFI_19138	XENTR15377, XENTR01461
OG0007449	AMPFI_15241	XENTR18679
OG0007450	AMPFI_00124, AMPFI_03276	XENTR06660
OG0007451	AMPFI_04715	XENTR12405
OG0007452	AMPFI_05136	XENTR17957
OG0007454	AMPFI_23985	XENTR04173
OG0007455	AMPFI_08081	XENTR07691
OG0007456	AMPFI_18549	XENTR04528
OG0007457	AMPFI_16421	XENTR10055
OG0007458	AMPFI_12774	XENTR08684
OG0007460	AMPFI_05013	XENTR05094
OG0007461	AMPFI_16930	XENTR08489
OG0007462	AMPFI_04972, AMPFI_04973	XENTR08425
OG0007463	AMPFI_05572	XENTR08950
OG0007466	AMPFI_09132, AMPFI_06016	XENTR02679
OG0007467	AMPFI_21229, AMPFI_20924	XENTR07159
OG0007468	AMPFI_12069	XENTR15060
OG0007471	AMPFI_06645	XENTR04599
OG0007472	AMPFI_21193	XENTR00553
OG0007474	AMPFI_11355	XENTR06036
OG0007476	AMPFI_06079	XENTR14782
OG0007477	AMPFI_00594	XENTR17920
OG0007479	AMPFI_08621	XENTR01389
OG0007480	AMPFI_11100	XENTR14211
OG0007481	AMPFI_08197	XENTR08890
OG0007482	AMPFI_12660	XENTR11438
OG0007484	AMPFI_08380	XENTR11668
OG0007485	AMPFI_03903	XENTR09035
OG0007486	AMPFI_06410	XENTR19088, XENTR02236, XENTR02237, XENTR02284, XENTR02283, XENTR08138
OG0007488	AMPFI_18912	XENTR12274
OG0007489	AMPFI_14429	XENTR06667
OG0007490	AMPFI_00198	XENTR18724
OG0007491	AMPFI_00418	XENTR07351
OG0007492	AMPFI_11698	XENTR18957
OG0007495	AMPFI_14548	XENTR08419
OG0007496	AMPFI_15377, AMPFI_22065	XENTR06004
OG0007498	AMPFI_10772	XENTR10735
OG0007499	AMPFI_00937	XENTR11617
OG0007500	AMPFI_01923	XENTR08411
OG0007501	AMPFI_03524	XENTR00395
OG0007503	AMPFI_04163	XENTR07556, XENTR07557
OG0007504	AMPFI_05486	XENTR00131
OG0007506	AMPFI_07798	XENTR09086
OG0007507	AMPFI_07868	XENTR00172
OG0007508	AMPFI_08862	XENTR16412
OG0007509	AMPFI_10436	XENTR02576
OG0007510	AMPFI_11681	XENTR13679
OG0007513	AMPFI_13277, AMPFI_13278	XENTR00761
OG0007514	AMPFI_18495, AMPFI_13942	XENTR13992, XENTR00309
OG0007515	AMPFI_14037	XENTR16605
OG0007516	AMPFI_14074	XENTR02363
OG0007517	AMPFI_14076	XENTR19247
OG0007518	AMPFI_14635	XENTR06614
OG0007519	AMPFI_15083	XENTR05051
OG0007520	AMPFI_15347	XENTR14762, XENTR14763
OG0007521	AMPFI_15616	XENTR08269
OG0007522	AMPFI_16088	XENTR07712
OG0007524	AMPFI_18839	XENTR17573, XENTR02042
OG0007525	AMPFI_20078	XENTR04661, XENTR04662
OG0007527	AMPFI_21425	XENTR13242
OG0007528	AMPFI_22110	XENTR07788
OG0007529	AMPFI_24995	XENTR07378
OG0007531	AMPFI_25413	XENTR15044, XENTR15045
OG0007582	AMPFI_07988	XENTR04748
OG0007583	AMPFI_19749	XENTR13389
OG0007584	AMPFI_16069	XENTR07343
OG0007586	AMPFI_15087	XENTR08401
OG0007587	AMPFI_00261	XENTR05116
OG0007589	AMPFI_10679	XENTR03301
OG0007591	AMPFI_24174	XENTR06862
OG0007593	AMPFI_14751	XENTR04066
OG0007597	AMPFI_14347	XENTR00847
OG0007601	AMPFI_14517	XENTR13138
OG0007602	AMPFI_15464, AMPFI_15463	XENTR00305
OG0007603	AMPFI_04653	XENTR05886
OG0007604	AMPFI_25405	XENTR10989
OG0007605	AMPFI_17249, AMPFI_05461	XENTR15345, XENTR15344
OG0007606	AMPFI_06131	XENTR04118
OG0007607	AMPFI_12626	XENTR04097
OG0007609	AMPFI_08364	XENTR10306
OG0007610	AMPFI_13414	XENTR07048
OG0007611	AMPFI_22256	XENTR06655
OG0007614	AMPFI_22950	XENTR16527
OG0007615	AMPFI_05411	XENTR19198
OG0007617	AMPFI_24034, AMPFI_19703	XENTR07154
OG0007618	AMPFI_13803	XENTR18042, XENTR16912, XENTR15241, XENTR15242, XENTR18722, XENTR07716
OG0007619	AMPFI_16350	XENTR00292
OG0007621	AMPFI_20447	XENTR00074
OG0007622	AMPFI_09130	XENTR05630
OG0007624	AMPFI_07608	XENTR17757
OG0007626	AMPFI_01785	XENTR08782
OG0007628	AMPFI_14690	XENTR03457
OG0007629	AMPFI_19195	XENTR02760
OG0007630	AMPFI_13927	XENTR09707
OG0007634	AMPFI_24876	XENTR03275
OG0007635	AMPFI_21933	XENTR09729, XENTR14244
OG0007637	AMPFI_21962, AMPFI_14482	XENTR03876
OG0007639	AMPFI_05197	XENTR04262
OG0007640	AMPFI_07158	XENTR08114
OG0007643	AMPFI_13773	XENTR03392
OG0007645	AMPFI_12316	XENTR01371
OG0007646	AMPFI_00470	XENTR03696
OG0007647	AMPFI_15259	XENTR17284
OG0007648	AMPFI_08367	XENTR00698
OG0007649	AMPFI_10613	XENTR12079
OG0007650	AMPFI_12826	XENTR11198
OG0007651	AMPFI_11377	XENTR05156, XENTR05155
OG0007653	AMPFI_03820	XENTR13057
OG0007654	AMPFI_07064	XENTR05371
OG0007655	AMPFI_02330	XENTR05289, XENTR05288, XENTR18635, XENTR13279
OG0007656	AMPFI_11443	XENTR00778
OG0007660	AMPFI_07720	XENTR04694
OG0007662	AMPFI_25411	XENTR18077
OG0007664	AMPFI_14515	XENTR01452
OG0007665	AMPFI_17902, AMPFI_13287	XENTR02691
OG0007666	AMPFI_04437	XENTR01765
OG0007667	AMPFI_05812	XENTR12332
OG0007668	AMPFI_10920	XENTR06339
OG0007669	AMPFI_13323	XENTR02878
OG0007670	AMPFI_09118, AMPFI_09117	XENTR08084
OG0007671	AMPFI_11568	XENTR10389
OG0007673	AMPFI_07718	XENTR12090
OG0007674	AMPFI_06402	XENTR06686
OG0007675	AMPFI_08686	XENTR00956, XENTR00955
OG0007676	AMPFI_06266	XENTR11756
OG0007679	AMPFI_08337	XENTR04914
OG0007680	AMPFI_01145	XENTR07166
OG0007684	AMPFI_09234	XENTR02092
OG0007685	AMPFI_23757	XENTR09953
OG0007686	AMPFI_01271	XENTR03729
OG0007687	AMPFI_13078	XENTR05620
OG0007688	AMPFI_14112	XENTR01890, XENTR01891, XENTR01892
OG0007689	AMPFI_21023	XENTR01147
OG0007690	AMPFI_08721	XENTR02183
OG0007691	AMPFI_15919	XENTR04646
OG0007692	AMPFI_21014	XENTR04674
OG0007694	AMPFI_02877	XENTR10479
OG0007695	AMPFI_00441	XENTR13772
OG0007696	AMPFI_11231	XENTR10724
OG0007698	AMPFI_04766	XENTR06794
OG0007700	AMPFI_08021	XENTR10324
OG0007701	AMPFI_11708	XENTR01199
OG0007702	AMPFI_25722	XENTR17687
OG0007703	AMPFI_06898	XENTR14246
OG0007704	AMPFI_24990, AMPFI_16227	XENTR14924
OG0007705	AMPFI_02466	XENTR13475
OG0007706	AMPFI_01075	XENTR01370
OG0007708	AMPFI_09437	XENTR08554
