Orthogroup	AMPFI_ok	ORYLA
OG0006299	AMPFI_15652	ORYLA10630, ORYLA02251, ORYLA11710
OG0006301	AMPFI_05956	ORYLA10259
OG0006302	AMPFI_24529	ORYLA12680, ORYLA14790
OG0006304	AMPFI_12955	ORYLA10170, ORYLA11894
OG0006305	AMPFI_06288	ORYLA00895, ORYLA00418
OG0006307	AMPFI_07621	ORYLA17332
OG0006309	AMPFI_22246	ORYLA11286
OG0006311	AMPFI_05300	ORYLA14691
OG0006312	AMPFI_19065	ORYLA19224
OG0006313	AMPFI_08699	ORYLA18940
OG0006314	AMPFI_00274	ORYLA09968
OG0006315	AMPFI_12726	ORYLA04829
OG0006317	AMPFI_10347	ORYLA05717
OG0006320	AMPFI_02196	ORYLA15063
OG0006321	AMPFI_06467, AMPFI_03793	ORYLA12059
OG0006322	AMPFI_18871	ORYLA20137
OG0006323	AMPFI_09840	ORYLA08641
OG0006324	AMPFI_15910, AMPFI_03322, AMPFI_04965	ORYLA07027
OG0006326	AMPFI_18484	ORYLA06678
OG0006327	AMPFI_08527	ORYLA19841
OG0006328	AMPFI_12066	ORYLA02179, ORYLA02180
OG0006330	AMPFI_04855	ORYLA12144
OG0006331	AMPFI_14220	ORYLA03044
OG0006332	AMPFI_14914	ORYLA12489
OG0006334	AMPFI_25859	ORYLA00853
OG0006335	AMPFI_07444	ORYLA13756
OG0006339	AMPFI_08797	ORYLA02765
OG0006340	AMPFI_12532	ORYLA05277
OG0006341	AMPFI_15945	ORYLA17094
OG0006343	AMPFI_00277, AMPFI_00654, AMPFI_19184	ORYLA00514
OG0006344	AMPFI_17205	ORYLA09235, ORYLA07107
OG0006345	AMPFI_19089, AMPFI_21303	ORYLA06394
OG0006347	AMPFI_08973	ORYLA08655
OG0006348	AMPFI_23765	ORYLA17683
OG0006350	AMPFI_24714	ORYLA05826
OG0006351	AMPFI_03732	ORYLA09454
OG0006352	AMPFI_00995	ORYLA00408, ORYLA01498
OG0006353	AMPFI_06451	ORYLA03383
OG0006354	AMPFI_07811	ORYLA17693
OG0006355	AMPFI_04748	ORYLA14059
OG0006356	AMPFI_25376	ORYLA04352
OG0006357	AMPFI_23363	ORYLA13109
OG0006359	AMPFI_13107	ORYLA06276
OG0006360	AMPFI_21111	ORYLA11287
OG0006361	AMPFI_13719	ORYLA15180
OG0006362	AMPFI_21721	ORYLA05430
OG0006363	AMPFI_07540	ORYLA04345
OG0006364	AMPFI_05920	ORYLA17402, ORYLA17403
OG0006365	AMPFI_25333	ORYLA07547
OG0006367	AMPFI_00225	ORYLA10820
OG0006368	AMPFI_14390, AMPFI_00586	ORYLA07849
OG0006370	AMPFI_02001	ORYLA09199
OG0006372	AMPFI_02843	ORYLA10156
OG0006373	AMPFI_06235, AMPFI_12816, AMPFI_17779	ORYLA00612
OG0006375	AMPFI_05100	ORYLA07773
OG0006376	AMPFI_06042	ORYLA18136
OG0006377	AMPFI_06121	ORYLA02527
OG0006379	AMPFI_06346	ORYLA02129
OG0006380	AMPFI_14500	ORYLA01349
OG0006381	AMPFI_07193	ORYLA11043, ORYLA15094
OG0006382	AMPFI_08946	ORYLA10097, ORYLA10098
OG0006383	AMPFI_09418	ORYLA04517
OG0006384	AMPFI_10036	ORYLA17068
OG0006386	AMPFI_10106	ORYLA19015
OG0006387	AMPFI_10442	ORYLA10627
OG0006388	AMPFI_10875	ORYLA16292, ORYLA00766
OG0006389	AMPFI_10944	ORYLA12499
OG0006390	AMPFI_11153	ORYLA19642
OG0006391	AMPFI_19852	ORYLA03666
OG0006392	AMPFI_11646	ORYLA09388
OG0006393	AMPFI_13332	ORYLA00411, ORYLA13211
OG0006394	AMPFI_13378	ORYLA00283
OG0006395	AMPFI_13661	ORYLA19863
OG0006396	AMPFI_14971	ORYLA17433
OG0006399	AMPFI_19186	ORYLA17610
OG0006401	AMPFI_20278	ORYLA08618, ORYLA18378
OG0006402	AMPFI_21913	ORYLA00429
OG0006442	AMPFI_22897	ORYLA13339
OG0006443	AMPFI_07202	ORYLA04866
OG0006446	AMPFI_10817	ORYLA18017
OG0006447	AMPFI_11947	ORYLA18018
OG0006448	AMPFI_06560	ORYLA06428, ORYLA06429
OG0006452	AMPFI_16030	ORYLA14233
OG0006454	AMPFI_05834	ORYLA04312
OG0006457	AMPFI_21736	ORYLA14262
OG0006459	AMPFI_24708	ORYLA14803
OG0006460	AMPFI_05880	ORYLA04920
OG0006461	AMPFI_09416	ORYLA15523
OG0006462	AMPFI_25276	ORYLA07799
OG0006463	AMPFI_13065	ORYLA14103
OG0006464	AMPFI_20431	ORYLA13278
OG0006465	AMPFI_08854	ORYLA00104
OG0006467	AMPFI_07080	ORYLA12385
OG0006468	AMPFI_25686	ORYLA19099
OG0006469	AMPFI_03365	ORYLA00255
OG0006470	AMPFI_09779	ORYLA00368
OG0006471	AMPFI_12192	ORYLA19660
OG0006472	AMPFI_15114	ORYLA07638
OG0006474	AMPFI_10985	ORYLA17369
OG0006475	AMPFI_07654	ORYLA09150
OG0006476	AMPFI_06528	ORYLA04028
OG0006477	AMPFI_11262	ORYLA12051
OG0006478	AMPFI_19049	ORYLA18550
OG0006479	AMPFI_06142	ORYLA15648
OG0006480	AMPFI_11426	ORYLA00896
OG0006481	AMPFI_25723	ORYLA04413
OG0006482	AMPFI_24557	ORYLA17211
OG0006483	AMPFI_16128	ORYLA10393
OG0006485	AMPFI_08915	ORYLA07384, ORYLA07383
OG0006486	AMPFI_16684	ORYLA01412
OG0006487	AMPFI_17903	ORYLA15532, ORYLA15531
OG0006488	AMPFI_11034	ORYLA03055
OG0006490	AMPFI_17883	ORYLA14766
OG0006491	AMPFI_11842	ORYLA08851
OG0006492	AMPFI_23136	ORYLA15208
OG0006493	AMPFI_02164	ORYLA06218
OG0006494	AMPFI_05737	ORYLA06580
OG0006495	AMPFI_07176	ORYLA07421
OG0006496	AMPFI_10689	ORYLA06776
OG0006497	AMPFI_06696	ORYLA04913
OG0006498	AMPFI_12161	ORYLA10742
OG0006499	AMPFI_10067	ORYLA13225
OG0006500	AMPFI_10686	ORYLA10496
OG0006501	AMPFI_25980	ORYLA03041
OG0006502	AMPFI_01184	ORYLA16801, ORYLA16800
OG0006503	AMPFI_14175	ORYLA00936
OG0006505	AMPFI_09747	ORYLA08906, ORYLA06614
OG0006506	AMPFI_20331	ORYLA08840
OG0006507	AMPFI_10834	ORYLA15791, ORYLA15790
OG0006508	AMPFI_11788	ORYLA14077
OG0006509	AMPFI_18650	ORYLA07227
OG0006510	AMPFI_07648	ORYLA14338
OG0006511	AMPFI_09796	ORYLA14129, ORYLA14130
OG0006512	AMPFI_15002	ORYLA01466
OG0006513	AMPFI_10162	ORYLA18476
OG0006514	AMPFI_21552	ORYLA20423
OG0006515	AMPFI_23080	ORYLA10705
OG0006516	AMPFI_09518	ORYLA10111, ORYLA10110
OG0006517	AMPFI_09029	ORYLA06301
OG0006518	AMPFI_09733	ORYLA19034
OG0006519	AMPFI_09462	ORYLA11456
OG0006520	AMPFI_20008	ORYLA04037
OG0006523	AMPFI_01535	ORYLA03670
OG0006525	AMPFI_11251	ORYLA16237
OG0006526	AMPFI_14770	ORYLA19079
OG0006527	AMPFI_06100	ORYLA16408
OG0006528	AMPFI_10398	ORYLA08757
OG0006530	AMPFI_21867, AMPFI_16011	ORYLA06110
OG0006532	AMPFI_11984	ORYLA12770
OG0006536	AMPFI_12044	ORYLA00277
OG0006537	AMPFI_10341	ORYLA18614
OG0006538	AMPFI_02030	ORYLA12235
OG0006540	AMPFI_19290	ORYLA04334
OG0006542	AMPFI_14637	ORYLA04038
OG0006543	AMPFI_06101	ORYLA05121
OG0006544	AMPFI_06224	ORYLA13799
OG0006545	AMPFI_13489	ORYLA01750
OG0006547	AMPFI_12172	ORYLA04432
OG0006549	AMPFI_05684	ORYLA10840
OG0006550	AMPFI_17947	ORYLA11254
OG0006551	AMPFI_11025	ORYLA09374
OG0006552	AMPFI_07606	ORYLA02423
OG0006553	AMPFI_10454	ORYLA00553
OG0006554	AMPFI_04096	ORYLA02770
OG0006555	AMPFI_14579	ORYLA08557
OG0006556	AMPFI_03232	ORYLA10590
OG0006559	AMPFI_02145	ORYLA13088, ORYLA02615
OG0006560	AMPFI_19755	ORYLA11992
OG0006562	AMPFI_09623	ORYLA02977
OG0006563	AMPFI_21613	ORYLA12120
OG0006564	AMPFI_05981	ORYLA03066
OG0006565	AMPFI_11901	ORYLA19532, ORYLA14158
OG0006566	AMPFI_03736	ORYLA16816
OG0006567	AMPFI_03510, AMPFI_07892	ORYLA14215
OG0006568	AMPFI_09823	ORYLA00111
OG0006569	AMPFI_04736	ORYLA04751
OG0006571	AMPFI_23157	ORYLA18093
OG0006573	AMPFI_04218	ORYLA04375
OG0006574	AMPFI_19066	ORYLA13477
OG0006577	AMPFI_00642	ORYLA04095
OG0006578	AMPFI_06349	ORYLA02514
OG0006579	AMPFI_03149	ORYLA07356
OG0006580	AMPFI_23358	ORYLA18562
OG0006581	AMPFI_11462	ORYLA14939
OG0006583	AMPFI_07167	ORYLA11606
OG0006584	AMPFI_02572	ORYLA05604
OG0006585	AMPFI_01004	ORYLA04761
OG0006586	AMPFI_11910	ORYLA14580
OG0006587	AMPFI_08526	ORYLA03374
OG0006588	AMPFI_22279	ORYLA16204
OG0006589	AMPFI_07432	ORYLA19520
OG0006590	AMPFI_10661	ORYLA15302
OG0006591	AMPFI_09907, AMPFI_00838	ORYLA05510
OG0006592	AMPFI_11061	ORYLA15483
OG0006593	AMPFI_11869	ORYLA07057
OG0006594	AMPFI_22653	ORYLA07714
OG0006595	AMPFI_07066	ORYLA08079
OG0006597	AMPFI_14301	ORYLA00971
OG0006598	AMPFI_19501	ORYLA17695
OG0006600	AMPFI_22394	ORYLA20055, ORYLA20054
OG0006602	AMPFI_07168	ORYLA00714
OG0006603	AMPFI_06187	ORYLA15058
OG0006604	AMPFI_05937	ORYLA03264
OG0006606	AMPFI_17025, AMPFI_02730	ORYLA15309
OG0006607	AMPFI_08824	ORYLA05978
OG0006609	AMPFI_06978	ORYLA09197
OG0006610	AMPFI_09328	ORYLA00548
OG0006611	AMPFI_21041	ORYLA16098
OG0006612	AMPFI_15592	ORYLA12921
OG0006613	AMPFI_15015	ORYLA12182
OG0006614	AMPFI_10524	ORYLA10829
OG0006615	AMPFI_13199	ORYLA01747
OG0006616	AMPFI_05408	ORYLA06592
OG0006619	AMPFI_23367	ORYLA06288
OG0006620	AMPFI_11795	ORYLA10618, ORYLA11720
OG0006622	AMPFI_08817	ORYLA04282
OG0006623	AMPFI_15671	ORYLA14630
OG0006624	AMPFI_06811	ORYLA06131, ORYLA06132
OG0006626	AMPFI_23212	ORYLA17629
OG0006627	AMPFI_12667	ORYLA17509
OG0006628	AMPFI_17508, AMPFI_03133, AMPFI_00854	ORYLA12154
OG0006630	AMPFI_10137	ORYLA12196
OG0006631	AMPFI_11411	ORYLA09701
OG0006633	AMPFI_25785	ORYLA06549
OG0006634	AMPFI_08119, AMPFI_16357	ORYLA05221
OG0006635	AMPFI_03502	ORYLA17870
OG0006636	AMPFI_04565	ORYLA05802
OG0006637	AMPFI_14025	ORYLA08373
OG0006640	AMPFI_03675	ORYLA07344
OG0006641	AMPFI_04910	ORYLA10252
OG0006642	AMPFI_08414	ORYLA04894
OG0006645	AMPFI_10382	ORYLA05680
OG0006646	AMPFI_19853	ORYLA12692, ORYLA12691
OG0006647	AMPFI_05250	ORYLA06525
OG0006649	AMPFI_16709	ORYLA16663
OG0006650	AMPFI_21571	ORYLA15299
OG0006651	AMPFI_14545, AMPFI_14544	ORYLA04105
OG0006653	AMPFI_11904	ORYLA06299
OG0006654	AMPFI_10612	ORYLA11524
OG0006655	AMPFI_20781	ORYLA17342
OG0006657	AMPFI_05148	ORYLA17971
OG0006658	AMPFI_09511	ORYLA11434
OG0006660	AMPFI_18652	ORYLA13850
OG0006661	AMPFI_11353	ORYLA04185
OG0006662	AMPFI_03231	ORYLA14512
OG0006663	AMPFI_07743	ORYLA03621
OG0006664	AMPFI_18050	ORYLA09332
OG0006666	AMPFI_11045	ORYLA20165
OG0006667	AMPFI_18059	ORYLA06327
OG0006668	AMPFI_07313	ORYLA08545
OG0006669	AMPFI_09179	ORYLA02526
OG0006671	AMPFI_11968	ORYLA18969
OG0006672	AMPFI_14221	ORYLA10362
OG0006673	AMPFI_14877	ORYLA17788
OG0006675	AMPFI_15480	ORYLA11228
OG0006676	AMPFI_11139	ORYLA19082, ORYLA20332, ORYLA20330
OG0006677	AMPFI_13068	ORYLA05809
OG0006678	AMPFI_06249	ORYLA16789
OG0006679	AMPFI_05721	ORYLA07862
OG0006680	AMPFI_12617, AMPFI_10970	ORYLA13976
OG0006681	AMPFI_05590	ORYLA11715
OG0006683	AMPFI_03467	ORYLA15512
OG0006684	AMPFI_01015	ORYLA11012
OG0006685	AMPFI_00727, AMPFI_21410, AMPFI_19005	ORYLA11878, ORYLA08944
OG0006686	AMPFI_25558	ORYLA18912
OG0006687	AMPFI_08525	ORYLA05969
OG0006688	AMPFI_08024	ORYLA07474
OG0006689	AMPFI_09171	ORYLA14988
OG0006690	AMPFI_14968	ORYLA15449
OG0006692	AMPFI_02498	ORYLA18541
OG0006693	AMPFI_12142	ORYLA00439
OG0006694	AMPFI_03151	ORYLA11331
OG0006695	AMPFI_05886	ORYLA03032
OG0006696	AMPFI_05839	ORYLA04969, ORYLA10116
OG0006697	AMPFI_18729	ORYLA08123, ORYLA04932
OG0006702	AMPFI_17003	ORYLA01940
OG0006703	AMPFI_07514	ORYLA09239
OG0006705	AMPFI_16029	ORYLA13053
OG0006706	AMPFI_13283	ORYLA06274
OG0006708	AMPFI_10926	ORYLA06046
OG0006709	AMPFI_21329	ORYLA09857
OG0006710	AMPFI_20886	ORYLA07507
OG0006712	AMPFI_05255	ORYLA16175
OG0006713	AMPFI_08836	ORYLA10516, ORYLA11956
OG0006714	AMPFI_13991	ORYLA03957, ORYLA01323
OG0006715	AMPFI_23767	ORYLA16203
OG0006717	AMPFI_01802	ORYLA01078
OG0006718	AMPFI_07877	ORYLA05056
OG0006719	AMPFI_25280	ORYLA00231
OG0006720	AMPFI_03343	ORYLA13526
OG0006721	AMPFI_19440	ORYLA06875
OG0006722	AMPFI_10729	ORYLA19383
OG0006723	AMPFI_25498	ORYLA15389
OG0006725	AMPFI_20001	ORYLA13855
OG0006726	AMPFI_06499	ORYLA18866
OG0006727	AMPFI_01585	ORYLA11933
OG0006729	AMPFI_04655	ORYLA17444
OG0006730	AMPFI_06679	ORYLA15663
OG0006731	AMPFI_08772	ORYLA05562
OG0006732	AMPFI_18470	ORYLA18287
OG0006733	AMPFI_02251	ORYLA01038
OG0006734	AMPFI_20929, AMPFI_20928	ORYLA19310
OG0006737	AMPFI_01450	ORYLA08275
OG0006738	AMPFI_07984	ORYLA19668
OG0006739	AMPFI_08561	ORYLA19509
OG0006741	AMPFI_00461	ORYLA14536
OG0006742	AMPFI_07896	ORYLA01030, ORYLA00302
OG0006743	AMPFI_00788	ORYLA15287
OG0006744	AMPFI_01115	ORYLA10819
OG0006745	AMPFI_01220, AMPFI_16543	ORYLA13304
OG0006747	AMPFI_03041	ORYLA10130, ORYLA03049
OG0006748	AMPFI_03340	ORYLA06901
OG0006749	AMPFI_18893	ORYLA16853
OG0006750	AMPFI_04945	ORYLA11676
OG0006752	AMPFI_17541	ORYLA04133
OG0006753	AMPFI_06164	ORYLA10479
OG0006754	AMPFI_06462	ORYLA05668, ORYLA19170
OG0006755	AMPFI_06654	ORYLA08778
OG0006756	AMPFI_19520	ORYLA08007
OG0006757	AMPFI_07042	ORYLA05170
OG0006759	AMPFI_08740	ORYLA11258
OG0006760	AMPFI_09555	ORYLA13106, ORYLA13107
OG0006761	AMPFI_09705	ORYLA00833
OG0006762	AMPFI_10593	ORYLA08143, ORYLA05165
OG0006763	AMPFI_11719	ORYLA02127, ORYLA05928, ORYLA16452
OG0006764	AMPFI_11801	ORYLA01520
OG0006765	AMPFI_12141	ORYLA12661
OG0006766	AMPFI_12392	ORYLA04462
OG0006768	AMPFI_13299	ORYLA05533
OG0006769	AMPFI_14038	ORYLA19703
OG0006770	AMPFI_16289	ORYLA12620
OG0006771	AMPFI_20337	ORYLA15857, ORYLA11311
OG0006772	AMPFI_18299	ORYLA00394
OG0006775	AMPFI_20249	ORYLA07771
OG0006776	AMPFI_20448	ORYLA16494
OG0006777	AMPFI_20964	ORYLA12364
OG0006780	AMPFI_24381	ORYLA10161
OG0006826	AMPFI_21636	ORYLA07190
OG0006828	AMPFI_04049, AMPFI_19655, AMPFI_04309	ORYLA19553
OG0006829	AMPFI_10798	ORYLA20486
OG0006830	AMPFI_10183	ORYLA04099
OG0006831	AMPFI_22424	ORYLA05295
OG0006832	AMPFI_00483	ORYLA10081
OG0006833	AMPFI_09046	ORYLA12166
OG0006837	AMPFI_10070	ORYLA03273
OG0006838	AMPFI_03070	ORYLA16929
OG0006842	AMPFI_06417	ORYLA00868
OG0006843	AMPFI_16202, AMPFI_16995	ORYLA18591
OG0006844	AMPFI_10399	ORYLA12172
OG0006845	AMPFI_09743	ORYLA04346
OG0006846	AMPFI_03085	ORYLA10163
OG0006848	AMPFI_18769	ORYLA03872
OG0006849	AMPFI_06284	ORYLA04862
OG0006850	AMPFI_14881	ORYLA00398, ORYLA00397
OG0006851	AMPFI_17600	ORYLA08359
OG0006852	AMPFI_13582	ORYLA11028
OG0006853	AMPFI_20366	ORYLA19226
OG0006856	AMPFI_04448	ORYLA07978
OG0006857	AMPFI_22717	ORYLA09522
OG0006860	AMPFI_10618	ORYLA12394
OG0006861	AMPFI_09686	ORYLA10051
OG0006862	AMPFI_05349	ORYLA10430
OG0006863	AMPFI_14102, AMPFI_03794	ORYLA09121
OG0006864	AMPFI_14090	ORYLA16704, ORYLA00881
OG0006865	AMPFI_13506	ORYLA08635
OG0006870	AMPFI_05126	ORYLA09718
OG0006871	AMPFI_10294	ORYLA13504
OG0006872	AMPFI_13550	ORYLA15278, ORYLA15279
OG0006873	AMPFI_13615	ORYLA17413
OG0006874	AMPFI_05028	ORYLA14058
OG0006875	AMPFI_24435, AMPFI_14505	ORYLA04531
OG0006876	AMPFI_08220	ORYLA13231
OG0006877	AMPFI_19680	ORYLA14665
OG0006878	AMPFI_10223	ORYLA06366
OG0006879	AMPFI_25263	ORYLA11007
OG0006880	AMPFI_12811	ORYLA14486
OG0006881	AMPFI_12801	ORYLA03213
OG0006886	AMPFI_12366	ORYLA01362
OG0006887	AMPFI_10614	ORYLA18327
OG0006888	AMPFI_11798	ORYLA13676
OG0006889	AMPFI_10349	ORYLA15285
OG0006890	AMPFI_06179	ORYLA05057
OG0006891	AMPFI_10153	ORYLA12282
OG0006892	AMPFI_04975	ORYLA18584
OG0006893	AMPFI_01490	ORYLA00800
OG0006895	AMPFI_21480, AMPFI_17058	ORYLA08207
OG0006896	AMPFI_23895, AMPFI_02039	ORYLA07408
OG0006897	AMPFI_08177	ORYLA17654
OG0006898	AMPFI_13011	ORYLA15253
OG0006899	AMPFI_13416	ORYLA01888, ORYLA07590
OG0006900	AMPFI_19377	ORYLA10711
OG0006901	AMPFI_24896	ORYLA19363
OG0006903	AMPFI_22719	ORYLA05646, ORYLA07893, ORYLA16398
OG0006904	AMPFI_25492	ORYLA10752
OG0006905	AMPFI_15393	ORYLA14337
OG0006906	AMPFI_24996	ORYLA04358
OG0006907	AMPFI_08400	ORYLA11869
OG0006909	AMPFI_14481, AMPFI_00666	ORYLA20226
OG0006911	AMPFI_20108	ORYLA01075
OG0006912	AMPFI_14206, AMPFI_22688	ORYLA13590
OG0006913	AMPFI_24890	ORYLA06363
OG0006914	AMPFI_06074	ORYLA19783
OG0006917	AMPFI_06566	ORYLA18342
OG0006918	AMPFI_10696	ORYLA05445
OG0006919	AMPFI_02944	ORYLA19417
OG0006920	AMPFI_10884	ORYLA09599
OG0006923	AMPFI_08393	ORYLA02242
OG0006924	AMPFI_17424	ORYLA19320
OG0006925	AMPFI_14947	ORYLA10136
OG0006926	AMPFI_09334	ORYLA02117
OG0006927	AMPFI_22332	ORYLA06863
OG0006929	AMPFI_15906	ORYLA05323
OG0006931	AMPFI_14829, AMPFI_22093	ORYLA11673
OG0006932	AMPFI_06908	ORYLA16938
OG0006934	AMPFI_13627	ORYLA09930
OG0006935	AMPFI_06775	ORYLA10774
OG0006936	AMPFI_01142	ORYLA12502
OG0006937	AMPFI_14568	ORYLA09224
OG0006939	AMPFI_00736	ORYLA10635
OG0006940	AMPFI_16402	ORYLA07819
OG0006942	AMPFI_07605	ORYLA01085
OG0006943	AMPFI_06307	ORYLA11269
OG0006944	AMPFI_05110	ORYLA15875
OG0006945	AMPFI_01614	ORYLA19364
OG0006946	AMPFI_00482	ORYLA02739
OG0006949	AMPFI_13736	ORYLA14891
OG0006951	AMPFI_18733	ORYLA01790
OG0006952	AMPFI_09145	ORYLA02149
OG0006953	AMPFI_16258	ORYLA04011
OG0006954	AMPFI_10356	ORYLA10656
OG0006955	AMPFI_17685	ORYLA11271
OG0006957	AMPFI_21241	ORYLA01524
OG0006959	AMPFI_13745	ORYLA07529
OG0006960	AMPFI_10218	ORYLA20075
OG0006962	AMPFI_08199	ORYLA14243
OG0006964	AMPFI_13035	ORYLA06047
OG0006967	AMPFI_20325	ORYLA07736
OG0006968	AMPFI_08216	ORYLA07011
OG0006969	AMPFI_09726	ORYLA00904
OG0006970	AMPFI_06662	ORYLA01120
OG0006971	AMPFI_14130	ORYLA17898
OG0006972	AMPFI_11218	ORYLA15222
OG0006973	AMPFI_05114	ORYLA11601
OG0006974	AMPFI_19045	ORYLA03114
OG0006975	AMPFI_12753	ORYLA05959
OG0006976	AMPFI_11995	ORYLA11643
OG0006977	AMPFI_09374	ORYLA14070
OG0006978	AMPFI_11811, AMPFI_24207	ORYLA17389
OG0006979	AMPFI_14493	ORYLA18967
OG0006980	AMPFI_12230	ORYLA18420
OG0006981	AMPFI_00245	ORYLA15231
OG0006982	AMPFI_11090	ORYLA08562, ORYLA08563
OG0006983	AMPFI_14172	ORYLA15643
OG0006988	AMPFI_24904, AMPFI_02202	ORYLA16944
OG0006989	AMPFI_03226	ORYLA09680
OG0006990	AMPFI_11887	ORYLA12859
OG0006991	AMPFI_07612	ORYLA19862
OG0006992	AMPFI_21431	ORYLA07859, ORYLA07860
OG0006993	AMPFI_01326	ORYLA03063
OG0006994	AMPFI_02391	ORYLA19038
OG0006995	AMPFI_12939	ORYLA01996
OG0006997	AMPFI_06778	ORYLA10925
OG0006998	AMPFI_23858	ORYLA07905
OG0006999	AMPFI_03627	ORYLA05329
OG0007000	AMPFI_00549	ORYLA17381
OG0007001	AMPFI_09798	ORYLA10882
OG0007003	AMPFI_06800	ORYLA15348, ORYLA12075
OG0007004	AMPFI_01008	ORYLA09056
OG0007005	AMPFI_13442	ORYLA03067
OG0007006	AMPFI_19647	ORYLA09127, ORYLA04167
OG0007007	AMPFI_23823	ORYLA19143
OG0007008	AMPFI_13646	ORYLA20301
OG0007009	AMPFI_00275	ORYLA17311
OG0007010	AMPFI_17159	ORYLA12802
OG0007011	AMPFI_21944	ORYLA03574
OG0007012	AMPFI_17251	ORYLA07702
OG0007013	AMPFI_07544, AMPFI_03127	ORYLA08186
OG0007015	AMPFI_13502	ORYLA15619
OG0007016	AMPFI_09621	ORYLA20315
OG0007018	AMPFI_23594	ORYLA01330
OG0007021	AMPFI_10039	ORYLA09538
OG0007022	AMPFI_18990	ORYLA14380
OG0007023	AMPFI_09160	ORYLA13776
OG0007024	AMPFI_08761	ORYLA14743
OG0007025	AMPFI_15749	ORYLA19770
OG0007026	AMPFI_14789	ORYLA15372
OG0007027	AMPFI_21576	ORYLA15909
OG0007028	AMPFI_00486	ORYLA06937
OG0007030	AMPFI_10233	ORYLA00487
OG0007031	AMPFI_09873	ORYLA12964
OG0007032	AMPFI_19209	ORYLA18196
OG0007033	AMPFI_06964	ORYLA11802
OG0007034	AMPFI_03185	ORYLA13978
OG0007035	AMPFI_25418	ORYLA03436
OG0007036	AMPFI_06158	ORYLA01654
OG0007037	AMPFI_06018	ORYLA09849
OG0007038	AMPFI_15334	ORYLA15687
OG0007039	AMPFI_14288	ORYLA10444
OG0007040	AMPFI_05605	ORYLA15293
OG0007041	AMPFI_08097	ORYLA12169, ORYLA14638
OG0007042	AMPFI_23647	ORYLA05629
OG0007044	AMPFI_12621	ORYLA19075
OG0007046	AMPFI_22387	ORYLA10686
OG0007047	AMPFI_21115	ORYLA02086
OG0007048	AMPFI_11198	ORYLA16978
OG0007050	AMPFI_12891	ORYLA20452
OG0007052	AMPFI_08379	ORYLA15339, ORYLA19989
OG0007053	AMPFI_11530	ORYLA16394
OG0007055	AMPFI_18150	ORYLA17619
OG0007058	AMPFI_14253	ORYLA03722
OG0007059	AMPFI_06026	ORYLA07836
OG0007060	AMPFI_02194	ORYLA05548
OG0007061	AMPFI_25901	ORYLA00894
OG0007062	AMPFI_13658	ORYLA03640
OG0007063	AMPFI_08500	ORYLA05804
OG0007064	AMPFI_05178	ORYLA20409
OG0007065	AMPFI_15568	ORYLA14600
OG0007066	AMPFI_12944	ORYLA02140
OG0007068	AMPFI_09888	ORYLA07348
OG0007072	AMPFI_18252, AMPFI_16229	ORYLA12666
OG0007073	AMPFI_14976	ORYLA03515
OG0007074	AMPFI_09163	ORYLA06899
OG0007075	AMPFI_05630	ORYLA17760
OG0007076	AMPFI_19099	ORYLA11263
OG0007077	AMPFI_06540	ORYLA12778
OG0007078	AMPFI_09494	ORYLA06143
OG0007080	AMPFI_26007	ORYLA11474
OG0007081	AMPFI_03841	ORYLA16483
OG0007082	AMPFI_24447	ORYLA19534
OG0007083	AMPFI_02939	ORYLA02087
OG0007084	AMPFI_05390	ORYLA18994
OG0007086	AMPFI_12116	ORYLA15347
OG0007088	AMPFI_22367	ORYLA06446
OG0007090	AMPFI_05362	ORYLA12938
OG0007091	AMPFI_22286	ORYLA10611
OG0007092	AMPFI_07515	ORYLA11433
OG0007093	AMPFI_19322	ORYLA12432
OG0007094	AMPFI_10492	ORYLA10462
OG0007095	AMPFI_16541	ORYLA05795
OG0007096	AMPFI_20333	ORYLA13346, ORYLA06995
OG0007098	AMPFI_24023	ORYLA15262
OG0007099	AMPFI_04664	ORYLA00040
OG0007100	AMPFI_06660	ORYLA13677
OG0007102	AMPFI_14013	ORYLA09553
OG0007103	AMPFI_21498	ORYLA08342
OG0007104	AMPFI_00278	ORYLA03154
OG0007105	AMPFI_06051	ORYLA07523
OG0007106	AMPFI_22589	ORYLA13818
OG0007108	AMPFI_22334	ORYLA04528
OG0007111	AMPFI_09811	ORYLA11279
OG0007112	AMPFI_09312	ORYLA19964
OG0007113	AMPFI_08709	ORYLA15522, ORYLA13775
OG0007114	AMPFI_23838	ORYLA05387, ORYLA02077
OG0007117	AMPFI_14953	ORYLA11159
OG0007118	AMPFI_07879	ORYLA18746
OG0007119	AMPFI_10991	ORYLA13244
OG0007120	AMPFI_11091	ORYLA02860
OG0007121	AMPFI_08250	ORYLA00087
OG0007122	AMPFI_25128	ORYLA15640
OG0007124	AMPFI_04084	ORYLA09552
OG0007125	AMPFI_03320	ORYLA13532
OG0007126	AMPFI_13809	ORYLA11848
OG0007127	AMPFI_09006	ORYLA05546
OG0007128	AMPFI_01076	ORYLA02979
OG0007130	AMPFI_08690	ORYLA18855
OG0007131	AMPFI_14883	ORYLA17663
OG0007132	AMPFI_25506	ORYLA02165
OG0007133	AMPFI_06167	ORYLA18527
OG0007134	AMPFI_10320	ORYLA00740
OG0007135	AMPFI_02205	ORYLA12420
OG0007136	AMPFI_04222	ORYLA14799
OG0007137	AMPFI_10272	ORYLA06230
OG0007139	AMPFI_14817	ORYLA20254
