Orthogroup	AMPFI_ok	AENJA_ok
OG0007692	AMPFI_21014	AENJA_11895
OG0007693	AMPFI_04970	AENJA_12323, AENJA_23505
OG0007694	AMPFI_02877	AENJA_12365
OG0007695	AMPFI_00441	AENJA_12489
OG0007696	AMPFI_11231	AENJA_12919
OG0007697	AMPFI_14474	AENJA_12952
OG0007698	AMPFI_04766, AMPFI_01671	AENJA_13006
OG0007699	AMPFI_07823	AENJA_13050
OG0007700	AMPFI_08021	AENJA_13417
OG0007701	AMPFI_11708	AENJA_13421
OG0007702	AMPFI_25722	AENJA_13485
OG0007703	AMPFI_06898	AENJA_13781, AENJA_13780
OG0007704	AMPFI_24990, AMPFI_16227	AENJA_13789
OG0007705	AMPFI_02466	AENJA_13836
OG0007706	AMPFI_01075	AENJA_13921
OG0007708	AMPFI_09437	AENJA_14019
OG0007711	AMPFI_08437	AENJA_14168
OG0007711	AMPFI_00864	AENJA_14167
OG0007712	AMPFI_01298	AENJA_14241
OG0007713	AMPFI_02051	AENJA_14256
OG0007714	AMPFI_13479	AENJA_14298
OG0007715	AMPFI_12304	AENJA_14420
OG0007716	AMPFI_25648	AENJA_14436
OG0007717	AMPFI_00651	AENJA_14512
OG0007718	AMPFI_02217	AENJA_14607
OG0007719	AMPFI_19360	AENJA_14796
OG0007721	AMPFI_10872	AENJA_15418
OG0007723	AMPFI_08545	AENJA_15656
OG0007725	AMPFI_10640	AENJA_15798
OG0007726	AMPFI_19619	AENJA_15888
OG0007727	AMPFI_08743	AENJA_15914
OG0007729	AMPFI_21591	AENJA_16470
OG0007730	AMPFI_10603	AENJA_16479
OG0007731	AMPFI_03813, AMPFI_15081	AENJA_16519
OG0007732	AMPFI_07044	AENJA_16743
OG0007733	AMPFI_22944	AENJA_16976
OG0007734	AMPFI_02524	AENJA_17060
OG0007735	AMPFI_05439	AENJA_17384
OG0007736	AMPFI_05897	AENJA_17393
OG0007737	AMPFI_23652	AENJA_17429
OG0007737	AMPFI_16739	AENJA_17433
OG0007738	AMPFI_05112	AENJA_17519
OG0007740	AMPFI_07084	AENJA_17729
OG0007741	AMPFI_13000	AENJA_17929
OG0007742	AMPFI_24553	AENJA_17976
OG0007743	AMPFI_06731	AENJA_18237
OG0007744	AMPFI_03246	AENJA_18288
OG0007745	AMPFI_22441	AENJA_18335
OG0007746	AMPFI_07253	AENJA_18434
OG0007747	AMPFI_01186	AENJA_18844
OG0007748	AMPFI_12204	AENJA_18894
OG0007749	AMPFI_07238	AENJA_19022
OG0007750	AMPFI_01673	AENJA_19185
OG0007751	AMPFI_08540	AENJA_19310
OG0007752	AMPFI_06021	AENJA_19359
OG0007753	AMPFI_11539	AENJA_19363
OG0007755	AMPFI_10155	AENJA_19613
OG0007757	AMPFI_16626	AENJA_20316, AENJA_19847
OG0007758	AMPFI_15867	AENJA_19933
OG0007759	AMPFI_02311	AENJA_20025
OG0007760	AMPFI_25779	AENJA_20050
OG0007762	AMPFI_12649	AENJA_23767, AENJA_25729, AENJA_20187
OG0007763	AMPFI_20134	AENJA_20330
OG0007764	AMPFI_02562, AMPFI_17910	AENJA_20732
OG0007766	AMPFI_07157	AENJA_21034
OG0007767	AMPFI_21979	AENJA_21313
OG0007768	AMPFI_05499	AENJA_21314
OG0007769	AMPFI_10842	AENJA_21372
OG0007770	AMPFI_04731, AMPFI_01658	AENJA_21605
OG0007771	AMPFI_13434	AENJA_21609
OG0007772	AMPFI_13415	AENJA_21724
OG0007773	AMPFI_08783, AMPFI_16491	AENJA_21739
OG0007774	AMPFI_04955	AENJA_21779
OG0007775	AMPFI_08695	AENJA_21848, AENJA_21916
OG0007776	AMPFI_13881	AENJA_22036
OG0007778	AMPFI_03347	AENJA_22303
OG0007779	AMPFI_11071	AENJA_22377
OG0007780	AMPFI_10711	AENJA_22486
OG0007782	AMPFI_20368	AENJA_22500
OG0007783	AMPFI_24128	AENJA_22584
OG0007785	AMPFI_05593	AENJA_22648, AENJA_26088
OG0007786	AMPFI_13958	AENJA_22814
OG0007787	AMPFI_14820	AENJA_22832
OG0007788	AMPFI_05676	AENJA_22872
OG0007789	AMPFI_25379	AENJA_22873
OG0007790	AMPFI_11066	AENJA_22970
OG0007792	AMPFI_05144	AENJA_23125
OG0007792	AMPFI_22681	AENJA_23126
OG0007793	AMPFI_08371	AENJA_23139
OG0007794	AMPFI_00708	AENJA_23230
OG0007795	AMPFI_07427	AENJA_23273
OG0007796	AMPFI_09719	AENJA_23473
OG0007797	AMPFI_00954	AENJA_23789
OG0007798	AMPFI_00648	AENJA_23971
OG0007799	AMPFI_03372	AENJA_24305
OG0007800	AMPFI_20741	AENJA_24733
OG0007802	AMPFI_13897	AENJA_24870
OG0007803	AMPFI_00580	AENJA_24900
OG0007804	AMPFI_21881	AENJA_24903
OG0007805	AMPFI_13191	AENJA_25156
OG0007806	AMPFI_21509	AENJA_25558
OG0007807	AMPFI_10825	AENJA_25659
OG0007808	AMPFI_10467	AENJA_25757
OG0007809	AMPFI_17330	AENJA_25815
OG0007810	AMPFI_24586	AENJA_25829
OG0007811	AMPFI_20786	AENJA_26163
OG0007812	AMPFI_15940	AENJA_26416
OG0007813	AMPFI_06503	AENJA_26599
OG0007814	AMPFI_21682	AENJA_26751
OG0007815	AMPFI_16694	AENJA_26766
OG0007907	AMPFI_11844	AENJA_00085
OG0007908	AMPFI_12926	AENJA_00151
OG0007911	AMPFI_23439	AENJA_00247
OG0007912	AMPFI_00326	AENJA_00261
OG0007913	AMPFI_10987	AENJA_00322
OG0007915	AMPFI_07670	AENJA_00437
OG0007916	AMPFI_22419	AENJA_00507
OG0007917	AMPFI_11706	AENJA_00555
OG0007918	AMPFI_12537	AENJA_00566
OG0007919	AMPFI_02925, AMPFI_18992, AMPFI_20221, AMPFI_15055, AMPFI_22249, AMPFI_18725	AENJA_00691
OG0007919	AMPFI_18209	AENJA_07592
OG0007919	AMPFI_26070	AENJA_23934
OG0007920	AMPFI_09193	AENJA_00706
OG0007921	AMPFI_09277	AENJA_00713
OG0007924	AMPFI_06626	AENJA_00993
OG0007926	AMPFI_09453	AENJA_01125
OG0007927	AMPFI_05683	AENJA_01207
OG0007928	AMPFI_05030	AENJA_01314
OG0007929	AMPFI_03741	AENJA_01377
OG0007930	AMPFI_24374	AENJA_01654, AENJA_05381
OG0007932	AMPFI_07321	AENJA_01753
OG0007933	AMPFI_24490	AENJA_02051
OG0007934	AMPFI_21398	AENJA_02342
OG0007935	AMPFI_04765	AENJA_02345
OG0007936	AMPFI_23955	AENJA_02595
OG0007937	AMPFI_08375	AENJA_02784
OG0007938	AMPFI_06474	AENJA_02811
OG0007939	AMPFI_10142	AENJA_13491
OG0007940	AMPFI_05455	AENJA_03128
OG0007941	AMPFI_15168	AENJA_03147
OG0007943	AMPFI_06228	AENJA_03467
OG0007944	AMPFI_05040	AENJA_03606
OG0007945	AMPFI_02357, AMPFI_00719	AENJA_03801
OG0007946	AMPFI_05034	AENJA_03832
OG0007947	AMPFI_18057	AENJA_04228
OG0007948	AMPFI_10334	AENJA_04332
OG0007950	AMPFI_20478	AENJA_26320
OG0007951	AMPFI_03195	AENJA_04818
OG0007952	AMPFI_10147	AENJA_04832
OG0007953	AMPFI_05678	AENJA_04939
OG0007954	AMPFI_05069	AENJA_05279
OG0007955	AMPFI_16512	AENJA_05489
OG0007957	AMPFI_14623	AENJA_05563
OG0007959	AMPFI_21334	AENJA_23496
OG0007960	AMPFI_03321	AENJA_06056
OG0007962	AMPFI_12638	AENJA_06266
OG0007963	AMPFI_01214	AENJA_06564, AENJA_24525
OG0007964	AMPFI_21832	AENJA_06717
OG0007965	AMPFI_07808	AENJA_07054
OG0007966	AMPFI_23170	AENJA_07217
OG0007967	AMPFI_04334	AENJA_15664, AENJA_07274, AENJA_07275
OG0007968	AMPFI_11132	AENJA_07308
OG0007969	AMPFI_01771	AENJA_07425
OG0007971	AMPFI_18074	AENJA_07915
OG0007972	AMPFI_12030	AENJA_08033
OG0007973	AMPFI_05823	AENJA_08075
OG0007974	AMPFI_09698	AENJA_08318
OG0007976	AMPFI_06391	AENJA_08860
OG0007977	AMPFI_15112	AENJA_08865
OG0007979	AMPFI_14503	AENJA_09318
OG0007980	AMPFI_19722	AENJA_09355
OG0007982	AMPFI_10432	AENJA_09685
OG0007983	AMPFI_09943	AENJA_10038
OG0007984	AMPFI_23898	AENJA_10051
OG0007985	AMPFI_12399, AMPFI_04135	AENJA_10225
OG0007986	AMPFI_01538	AENJA_10340
OG0007987	AMPFI_23046	AENJA_10379
OG0007988	AMPFI_12877, AMPFI_17953	AENJA_10830
OG0007990	AMPFI_22745	AENJA_10859
OG0007991	AMPFI_16707	AENJA_10934
OG0007992	AMPFI_25247	AENJA_11203
OG0007993	AMPFI_02776	AENJA_11287
OG0007994	AMPFI_21393	AENJA_11379
OG0007996	AMPFI_05966	AENJA_11555
OG0007997	AMPFI_09115	AENJA_11624
OG0007998	AMPFI_17357	AENJA_18597
OG0007999	AMPFI_01805	AENJA_12234
OG0008000	AMPFI_09007	AENJA_12523
OG0008001	AMPFI_25367	AENJA_12599
OG0008002	AMPFI_21689	AENJA_12792
OG0008003	AMPFI_05104	AENJA_13113
OG0008004	AMPFI_10822	AENJA_13236
OG0008006	AMPFI_16469	AENJA_13422
OG0008007	AMPFI_13139	AENJA_13516
OG0008008	AMPFI_25912	AENJA_13549
OG0008009	AMPFI_08348	AENJA_13677
OG0008011	AMPFI_18612	AENJA_13712
OG0008012	AMPFI_12612	AENJA_13763
OG0008013	AMPFI_03278	AENJA_13764
OG0008014	AMPFI_06861	AENJA_13875
OG0008015	AMPFI_13073, AMPFI_10013	AENJA_14025
OG0008016	AMPFI_15729	AENJA_14093
OG0008017	AMPFI_09425	AENJA_14642
OG0008018	AMPFI_11292	AENJA_14739
OG0008019	AMPFI_13609	AENJA_14792
OG0008020	AMPFI_14461	AENJA_14835
OG0008022	AMPFI_09081	AENJA_14929
OG0008023	AMPFI_00998, AMPFI_22775	AENJA_14935
OG0008024	AMPFI_02715	AENJA_14990
OG0008025	AMPFI_23825	AENJA_15451
OG0008026	AMPFI_00429	AENJA_15525
OG0008027	AMPFI_01486	AENJA_15598
OG0008028	AMPFI_11787	AENJA_15742
OG0008029	AMPFI_03797	AENJA_15949
OG0008030	AMPFI_23756	AENJA_16003
OG0008031	AMPFI_08965	AENJA_16038
OG0008033	AMPFI_21680	AENJA_16424
OG0008036	AMPFI_05655	AENJA_16682
OG0008037	AMPFI_10779	AENJA_16697
OG0008038	AMPFI_12972	AENJA_16974
OG0008039	AMPFI_12471	AENJA_17386
OG0008040	AMPFI_13459	AENJA_17581
OG0008041	AMPFI_09625	AENJA_18132
OG0008043	AMPFI_01067	AENJA_18655
OG0008044	AMPFI_00182	AENJA_19162
OG0008047	AMPFI_19293	AENJA_19880
OG0008048	AMPFI_06090	AENJA_20241
OG0008049	AMPFI_09649	AENJA_20688
OG0008051	AMPFI_16348	AENJA_20858
OG0008052	AMPFI_13973	AENJA_21000
OG0008053	AMPFI_10245	AENJA_21398
OG0008054	AMPFI_16895	AENJA_21562
OG0008056	AMPFI_08430	AENJA_21612
OG0008057	AMPFI_14790	AENJA_21692
OG0008059	AMPFI_15349	AENJA_21844
OG0008060	AMPFI_03925	AENJA_21856
OG0008062	AMPFI_19832	AENJA_21983
OG0008063	AMPFI_00572	AENJA_22028
OG0008064	AMPFI_23088	AENJA_22298
OG0008065	AMPFI_12989	AENJA_22503
OG0008066	AMPFI_15863	AENJA_22565
OG0008067	AMPFI_08934	AENJA_22996
OG0008068	AMPFI_24343	AENJA_23036
OG0008069	AMPFI_22884	AENJA_23295
OG0008071	AMPFI_09114	AENJA_23380
OG0008072	AMPFI_24640	AENJA_23402
OG0008073	AMPFI_05875	AENJA_23533
OG0008075	AMPFI_18963	AENJA_24721
OG0008076	AMPFI_25537	AENJA_24761
OG0008077	AMPFI_16858	AENJA_24893
OG0008078	AMPFI_03483	AENJA_24980
OG0008079	AMPFI_23704	AENJA_25100
OG0008080	AMPFI_03395	AENJA_25141
OG0008081	AMPFI_08017	AENJA_25170
OG0008082	AMPFI_06725	AENJA_25191
OG0008083	AMPFI_18304	AENJA_25219
OG0008084	AMPFI_16208	AENJA_25324
OG0008085	AMPFI_01438	AENJA_25493
OG0008086	AMPFI_07090	AENJA_25596
OG0008087	AMPFI_07407	AENJA_25872
OG0008088	AMPFI_05351	AENJA_25970
OG0008089	AMPFI_12190, AMPFI_00773	AENJA_26262, AENJA_26264
OG0008090	AMPFI_25052	AENJA_26607
OG0008091	AMPFI_07279	AENJA_26699
OG0008092	AMPFI_12661	AENJA_26787
OG0008194	AMPFI_03668	AENJA_00146
OG0008196	AMPFI_11912	AENJA_00317
OG0008198	AMPFI_13301	AENJA_22905, AENJA_00866
OG0008199	AMPFI_16813	AENJA_01001
OG0008200	AMPFI_22229	AENJA_08255
OG0008201	AMPFI_07031	AENJA_01208
OG0008202	AMPFI_10244	AENJA_01325
OG0008203	AMPFI_18647	AENJA_01357
OG0008204	AMPFI_05833	AENJA_01376
OG0008205	AMPFI_14335	AENJA_01532
OG0008206	AMPFI_14174	AENJA_11972, AENJA_01666
OG0008208	AMPFI_09302	AENJA_01852
OG0008209	AMPFI_08788	AENJA_01880
OG0008211	AMPFI_07315	AENJA_01948
OG0008212	AMPFI_19889	AENJA_17139
OG0008213	AMPFI_08549	AENJA_02352
OG0008214	AMPFI_22755	AENJA_02373
OG0008216	AMPFI_11177	AENJA_02643
OG0008217	AMPFI_22193	AENJA_03020
OG0008218	AMPFI_12318	AENJA_03029
OG0008219	AMPFI_07239, AMPFI_11495	AENJA_03031
OG0008220	AMPFI_22814	AENJA_03211
OG0008221	AMPFI_23513	AENJA_03408
OG0008222	AMPFI_20984, AMPFI_17463	AENJA_03415
OG0008223	AMPFI_07844	AENJA_03483
OG0008224	AMPFI_07716	AENJA_03538
OG0008225	AMPFI_21476	AENJA_03573
OG0008227	AMPFI_07029	AENJA_03715
OG0008228	AMPFI_10122	AENJA_03787
OG0008229	AMPFI_23911	AENJA_03931
OG0008230	AMPFI_05521	AENJA_04035
OG0008231	AMPFI_05547	AENJA_04312
OG0008232	AMPFI_23612	AENJA_04401
OG0008233	AMPFI_14946	AENJA_12508, AENJA_04737
OG0008234	AMPFI_06611	AENJA_04854
OG0008235	AMPFI_18455	AENJA_05077
OG0008236	AMPFI_09759	AENJA_05551
OG0008237	AMPFI_23396	AENJA_05577
OG0008238	AMPFI_11368	AENJA_05620
OG0008239	AMPFI_04110	AENJA_05646
OG0008241	AMPFI_09428	AENJA_05722
OG0008242	AMPFI_04282	AENJA_05732
OG0008243	AMPFI_12012	AENJA_05790
OG0008244	AMPFI_24527	AENJA_05897
OG0008245	AMPFI_08268	AENJA_05910
OG0008246	AMPFI_11645	AENJA_06048
OG0008247	AMPFI_24048	AENJA_06106
OG0008248	AMPFI_19513	AENJA_06229
OG0008249	AMPFI_08214	AENJA_06670
OG0008250	AMPFI_12283	AENJA_06779
OG0008251	AMPFI_19583	AENJA_06866
OG0008252	AMPFI_14543	AENJA_06985
OG0008253	AMPFI_06261	AENJA_07477
OG0008254	AMPFI_02591	AENJA_07508
OG0008256	AMPFI_23356	AENJA_08183
OG0008257	AMPFI_09890	AENJA_08319
OG0008258	AMPFI_15951	AENJA_08403
OG0008259	AMPFI_05338	AENJA_08568
OG0008260	AMPFI_21089	AENJA_08627
OG0008261	AMPFI_14114	AENJA_08637
OG0008262	AMPFI_21752	AENJA_08652
OG0008263	AMPFI_07599	AENJA_08668
OG0008265	AMPFI_06479	AENJA_09054
OG0008266	AMPFI_06495	AENJA_13356
OG0008267	AMPFI_06823	AENJA_09216
OG0008268	AMPFI_08036	AENJA_09330
OG0008269	AMPFI_09119	AENJA_09331
OG0008270	AMPFI_05663	AENJA_09342
OG0008271	AMPFI_24888	AENJA_09398
OG0008272	AMPFI_01881	AENJA_09453
OG0008274	AMPFI_23779, AMPFI_18471	AENJA_09504
OG0008276	AMPFI_18555	AENJA_09753
OG0008277	AMPFI_10748	AENJA_09854
OG0008279	AMPFI_17716	AENJA_10024
OG0008280	AMPFI_00105	AENJA_10050
OG0008281	AMPFI_17351	AENJA_10162
OG0008282	AMPFI_05485	AENJA_10248
OG0008284	AMPFI_10802	AENJA_10377
OG0008286	AMPFI_05241	AENJA_10651
OG0008287	AMPFI_25328, AMPFI_00534, AMPFI_08641, AMPFI_23133	AENJA_25451, AENJA_10854
OG0008289	AMPFI_03301	AENJA_10942
OG0008290	AMPFI_19833	AENJA_10991
OG0008291	AMPFI_02542, AMPFI_00655	AENJA_10998
OG0008292	AMPFI_25251	AENJA_11346
OG0008293	AMPFI_03423	AENJA_11450
OG0008294	AMPFI_12035	AENJA_11713
OG0008295	AMPFI_22240	AENJA_16657, AENJA_11908
OG0008296	AMPFI_22866	AENJA_11913
OG0008297	AMPFI_15920	AENJA_12037
OG0008298	AMPFI_05163	AENJA_12089
OG0008300	AMPFI_26012	AENJA_12144
OG0008301	AMPFI_21648	AENJA_12441
OG0008303	AMPFI_05000	AENJA_12536
OG0008304	AMPFI_15827	AENJA_12570
OG0008305	AMPFI_17893	AENJA_12858
OG0008307	AMPFI_06534	AENJA_13011
OG0008308	AMPFI_00448	AENJA_13121
OG0008309	AMPFI_25406, AMPFI_03043	AENJA_13239
OG0008310	AMPFI_23956, AMPFI_06294	AENJA_17000, AENJA_20403, AENJA_16998, AENJA_19104
OG0008310	AMPFI_01477	AENJA_22950, AENJA_13283
OG0008311	AMPFI_14732	AENJA_13375
OG0008312	AMPFI_18714	AENJA_13879
OG0008313	AMPFI_21818	AENJA_13915
OG0008314	AMPFI_10374	AENJA_14054
OG0008315	AMPFI_14085, AMPFI_22484	AENJA_14416
OG0008316	AMPFI_25184	AENJA_14601
OG0008317	AMPFI_18631, AMPFI_00809	AENJA_14783
OG0008318	AMPFI_24230	AENJA_14785
OG0008319	AMPFI_08827	AENJA_14790
OG0008321	AMPFI_15689	AENJA_17446
OG0008322	AMPFI_08266	AENJA_15312
OG0008323	AMPFI_24592	AENJA_15382
OG0008324	AMPFI_04805	AENJA_15588
OG0008325	AMPFI_10597	AENJA_15718, AENJA_15717
OG0008326	AMPFI_12024, AMPFI_21802	AENJA_15744
OG0008329	AMPFI_10670, AMPFI_00214	AENJA_16020
OG0008330	AMPFI_05285, AMPFI_16297	AENJA_16127
OG0008332	AMPFI_17709	AENJA_16512
OG0008333	AMPFI_06113	AENJA_16988
OG0008334	AMPFI_12196	AENJA_16992
OG0008335	AMPFI_15830	AENJA_17118
OG0008336	AMPFI_14233	AENJA_17129
OG0008339	AMPFI_14101	AENJA_17825
OG0008341	AMPFI_09957	AENJA_18514
OG0008342	AMPFI_25481	AENJA_18557
OG0008343	AMPFI_06427	AENJA_18563
OG0008344	AMPFI_14346	AENJA_18634
OG0008345	AMPFI_09026	AENJA_18699
OG0008346	AMPFI_22882	AENJA_18767
OG0008347	AMPFI_11829	AENJA_18947
OG0008348	AMPFI_24615	AENJA_19233
OG0008349	AMPFI_05394	AENJA_19677
OG0008350	AMPFI_16249	AENJA_19686
OG0008351	AMPFI_15483	AENJA_19747
OG0008352	AMPFI_22301	AENJA_19927
OG0008353	AMPFI_00573	AENJA_19936
OG0008354	AMPFI_08004	AENJA_20279
OG0008355	AMPFI_20782	AENJA_20829
OG0008357	AMPFI_10134	AENJA_21156
OG0008359	AMPFI_09448	AENJA_21350
OG0008360	AMPFI_16092	AENJA_21540
OG0008361	AMPFI_07243	AENJA_21933
OG0008363	AMPFI_07869	AENJA_22641
OG0008365	AMPFI_13699	AENJA_23252
OG0008368	AMPFI_03496	AENJA_23984
OG0008369	AMPFI_09845	AENJA_24036
OG0008370	AMPFI_25780	AENJA_24205
OG0008371	AMPFI_15403	AENJA_24359
OG0008374	AMPFI_06576	AENJA_25266
OG0008376	AMPFI_12223	AENJA_25448
OG0008377	AMPFI_03366	AENJA_25580
OG0008378	AMPFI_06304	AENJA_25875
OG0008379	AMPFI_00342	AENJA_25898
OG0008380	AMPFI_19814, AMPFI_18189	AENJA_25998
OG0008381	AMPFI_19133	AENJA_26202
OG0008382	AMPFI_18986	AENJA_26241
OG0008383	AMPFI_22561	AENJA_26281
OG0008384	AMPFI_14189	AENJA_26604
OG0008386	AMPFI_24674	AENJA_26631
OG0008387	AMPFI_20902	AENJA_26702
OG0008388	AMPFI_22760	AENJA_26785
OG0008507	AMPFI_07938	AENJA_00318
OG0008509	AMPFI_25814	AENJA_00544
OG0008510	AMPFI_20682	AENJA_00578
OG0008512	AMPFI_05748	AENJA_00753
OG0008515	AMPFI_21455	AENJA_23531
OG0008517	AMPFI_04801	AENJA_25655
OG0008519	AMPFI_19307	AENJA_01960
OG0008521	AMPFI_24604, AMPFI_19056	AENJA_02117
OG0008522	AMPFI_04695	AENJA_02195
OG0008524	AMPFI_16681	AENJA_03437
OG0008525	AMPFI_21258	AENJA_03485
OG0008526	AMPFI_20730	AENJA_03570
OG0008527	AMPFI_21830, AMPFI_22398	AENJA_03625
OG0008528	AMPFI_26044	AENJA_03759
OG0008529	AMPFI_22856	AENJA_04298
OG0008530	AMPFI_14725	AENJA_04370
OG0008531	AMPFI_08746	AENJA_04402
OG0008532	AMPFI_23353	AENJA_04571
OG0008533	AMPFI_13398	AENJA_04666
OG0008534	AMPFI_04061	AENJA_05019
OG0008535	AMPFI_16183	AENJA_05023
OG0008537	AMPFI_19999	AENJA_05331, AENJA_05330
OG0008539	AMPFI_22402	AENJA_05486
OG0008540	AMPFI_22298	AENJA_05568
OG0008541	AMPFI_21765, AMPFI_05661	AENJA_05622
OG0008542	AMPFI_22209	AENJA_05813
OG0008543	AMPFI_14385	AENJA_06054
OG0008544	AMPFI_20363	AENJA_06389
OG0008546	AMPFI_23820	AENJA_06435
OG0008547	AMPFI_04660	AENJA_06697
OG0008549	AMPFI_02713, AMPFI_07856	AENJA_07473
OG0008550	AMPFI_24742	AENJA_07554
OG0008551	AMPFI_10931	AENJA_07562
OG0008552	AMPFI_17621	AENJA_07719
OG0008553	AMPFI_06923	AENJA_07731
OG0008553	AMPFI_11216, AMPFI_19915	AENJA_12170, AENJA_16705, AENJA_21078, AENJA_15784
OG0008555	AMPFI_08083	AENJA_08099
OG0008556	AMPFI_26006	AENJA_08409, AENJA_19340
OG0008558	AMPFI_01224	AENJA_09242
OG0008559	AMPFI_08904	AENJA_09341
OG0008560	AMPFI_17042	AENJA_09842
OG0008561	AMPFI_20412	AENJA_09967
OG0008562	AMPFI_10135	AENJA_19559, AENJA_10327
OG0008563	AMPFI_12165	AENJA_10384
OG0008564	AMPFI_08360	AENJA_10469, AENJA_14179
OG0008565	AMPFI_07501	AENJA_10798
OG0008566	AMPFI_13801	AENJA_10865
OG0008567	AMPFI_00546	AENJA_10928
OG0008568	AMPFI_23610, AMPFI_07761	AENJA_16583
OG0008569	AMPFI_09574	AENJA_12911
OG0008569	AMPFI_19359	AENJA_11178
OG0008570	AMPFI_15033	AENJA_11204
OG0008572	AMPFI_10782	AENJA_11295
OG0008574	AMPFI_16462, AMPFI_10212	AENJA_11798
OG0008575	AMPFI_00619, AMPFI_15336	AENJA_11846
OG0008576	AMPFI_19249, AMPFI_03110	AENJA_12071
OG0008578	AMPFI_08466	AENJA_12374
OG0008579	AMPFI_16022	AENJA_20077
OG0008579	AMPFI_05725	AENJA_12437
OG0008580	AMPFI_21671, AMPFI_18788	AENJA_12554
OG0008582	AMPFI_15667, AMPFI_24125	AENJA_12734
OG0008583	AMPFI_08422	AENJA_12791
OG0008585	AMPFI_12839	AENJA_13157
OG0008586	AMPFI_18804	AENJA_13261
OG0008587	AMPFI_10025	AENJA_13578
OG0008588	AMPFI_13970	AENJA_13917
OG0008589	AMPFI_01414, AMPFI_20644	AENJA_14580
OG0008591	AMPFI_07329	AENJA_14308
OG0008592	AMPFI_15970	AENJA_14483
OG0008595	AMPFI_06634	AENJA_14825
OG0008596	AMPFI_10302	AENJA_14880
OG0008597	AMPFI_18374	AENJA_15095
OG0008598	AMPFI_25018, AMPFI_11275	AENJA_15227
OG0008600	AMPFI_07876	AENJA_15422
OG0008602	AMPFI_17272	AENJA_16318
OG0008605	AMPFI_08352	AENJA_16741
OG0008606	AMPFI_08075	AENJA_16811
OG0008607	AMPFI_05348	AENJA_16928
OG0008608	AMPFI_08894	AENJA_17810
OG0008611	AMPFI_06471	AENJA_17945
OG0008612	AMPFI_01091	AENJA_17949
OG0008613	AMPFI_11480	AENJA_18131
OG0008614	AMPFI_19080	AENJA_18225
OG0008616	AMPFI_01406	AENJA_18680, AENJA_18679
OG0008617	AMPFI_06055	AENJA_19004
OG0008619	AMPFI_00966, AMPFI_10588	AENJA_19147
OG0008620	AMPFI_11595	AENJA_19257
OG0008621	AMPFI_25551	AENJA_22916, AENJA_19459
OG0008623	AMPFI_09955	AENJA_20206
OG0008624	AMPFI_05010	AENJA_20222
OG0008626	AMPFI_09203	AENJA_20823
OG0008627	AMPFI_12239	AENJA_20874
OG0008628	AMPFI_15805	AENJA_20919
OG0008629	AMPFI_21655	AENJA_20932
OG0008631	AMPFI_11763	AENJA_21250
OG0008632	AMPFI_18628	AENJA_21695
OG0008633	AMPFI_09078	AENJA_22194
OG0008634	AMPFI_15383	AENJA_22521
OG0008635	AMPFI_23804	AENJA_22620
OG0008637	AMPFI_25386	AENJA_23399
OG0008638	AMPFI_12468	AENJA_23413
OG0008641	AMPFI_08170	AENJA_23577
OG0008642	AMPFI_16791	AENJA_24043
OG0008643	AMPFI_24691	AENJA_24368
OG0008644	AMPFI_19688	AENJA_24833
OG0008645	AMPFI_08681	AENJA_26189
OG0008646	AMPFI_17346, AMPFI_17057	AENJA_26201
OG0008647	AMPFI_06975	AENJA_26274
OG0008648	AMPFI_24660	AENJA_26508
OG0008649	AMPFI_18332	AENJA_26543
OG0008753	AMPFI_04076	AENJA_00095
OG0008757	AMPFI_18894	AENJA_00248
OG0008760	AMPFI_05301	AENJA_01013
OG0008765	AMPFI_11558	AENJA_01760
OG0008766	AMPFI_14027	AENJA_01947
OG0008767	AMPFI_10177	AENJA_02095
OG0008768	AMPFI_13602	AENJA_02479, AENJA_20221
OG0008769	AMPFI_16860	AENJA_13637
OG0008770	AMPFI_19040	AENJA_02618
OG0008771	AMPFI_23732	AENJA_02681
OG0008772	AMPFI_23793	AENJA_02760
OG0008774	AMPFI_05487	AENJA_02797
OG0008775	AMPFI_18547	AENJA_02882
OG0008776	AMPFI_02386	AENJA_02888
OG0008777	AMPFI_07183, AMPFI_08511, AMPFI_11596, AMPFI_22294, AMPFI_03944, AMPFI_06722, AMPFI_11081, AMPFI_13641, AMPFI_25503, AMPFI_15476, AMPFI_26042, AMPFI_26041, AMPFI_18864, AMPFI_00754, AMPFI_12184, AMPFI_11957, AMPFI_10167	AENJA_02890
OG0008778	AMPFI_23723	AENJA_02933
OG0008779	AMPFI_19711, AMPFI_14633	AENJA_02940
OG0008780	AMPFI_06210	AENJA_02986
OG0008781	AMPFI_23264	AENJA_03283
OG0008782	AMPFI_11360	AENJA_03320
OG0008784	AMPFI_20857	AENJA_03639
OG0008785	AMPFI_17765, AMPFI_14319	AENJA_04147
OG0008786	AMPFI_18605	AENJA_04275
OG0008787	AMPFI_19102	AENJA_17150, AENJA_24505, AENJA_04492, AENJA_19221
OG0008788	AMPFI_24459	AENJA_04682
OG0008789	AMPFI_05638	AENJA_09108
OG0008790	AMPFI_19974	AENJA_05031, AENJA_05032
OG0008791	AMPFI_24927	AENJA_08465
OG0008791	AMPFI_18615	AENJA_25295, AENJA_05504, AENJA_07791, AENJA_05507
OG0008792	AMPFI_18038	AENJA_05562
OG0008793	AMPFI_14791	AENJA_05592
OG0008794	AMPFI_08498	AENJA_05734
