Orthogroup	AMPFI_ok	PFLAV
OG0007006	AMPFI_19647	TCONS_00042060.p1
OG0007007	AMPFI_23823	TCONS_00047237.p1
OG0007008	AMPFI_13646	TCONS_00029015.p1
OG0007009	AMPFI_00275	TCONS_00031874.p1
OG0007010	AMPFI_17159	TCONS_00042742.p1
OG0007011	AMPFI_21944	TCONS_00043983.p1
OG0007012	AMPFI_17251	TCONS_00030131.p1
OG0007013	AMPFI_07544, AMPFI_03127	TCONS_00013691.p1
OG0007014	AMPFI_10606	TCONS_00026656.p1
OG0007015	AMPFI_13502	TCONS_00009257.p1
OG0007016	AMPFI_09621	TCONS_00007491.p1
OG0007017	AMPFI_12056	TCONS_00021378.p1
OG0007018	AMPFI_23594	TCONS_00013158.p1
OG0007021	AMPFI_10039	TCONS_00020938.p1
OG0007022	AMPFI_18990	TCONS_00056686.p1
OG0007023	AMPFI_09160	TCONS_00049329.p1
OG0007024	AMPFI_08761	TCONS_00048088.p1
OG0007025	AMPFI_15749	TCONS_00055826.p1
OG0007026	AMPFI_14789	TCONS_00025829.p1, TCONS_00024459.p1
OG0007027	AMPFI_21576	TCONS_00047558.p1
OG0007030	AMPFI_10233	TCONS_00030781.p1
OG0007031	AMPFI_05582, AMPFI_09873	TCONS_00046498.p1
OG0007032	AMPFI_19209	TCONS_00030058.p1, TCONS_00000637.p1
OG0007033	AMPFI_06964	TCONS_00011250.p1
OG0007034	AMPFI_03185	TCONS_00054961.p1
OG0007035	AMPFI_25418	TCONS_00034953.p1
OG0007036	AMPFI_06158	TCONS_00014868.p1
OG0007037	AMPFI_06018	TCONS_00055622.p1
OG0007038	AMPFI_15334	TCONS_00048491.p1
OG0007039	AMPFI_14288	TCONS_00011868.p1
OG0007040	AMPFI_05605	TCONS_00015577.p1
OG0007041	AMPFI_08097	TCONS_00033170.p1
OG0007042	AMPFI_23647	TCONS_00003604.p1
OG0007043	AMPFI_14086	TCONS_00027745.p1
OG0007044	AMPFI_12621	TCONS_00043439.p1
OG0007045	AMPFI_05641	TCONS_00054903.p1
OG0007046	AMPFI_22387	TCONS_00001135.p1
OG0007047	AMPFI_21115	TCONS_00015352.p1
OG0007048	AMPFI_11198	TCONS_00013693.p1
OG0007050	AMPFI_12891	TCONS_00027092.p1
OG0007052	AMPFI_08379	TCONS_00037844.p1
OG0007053	AMPFI_11530	TCONS_00033075.p1
OG0007054	AMPFI_12728	TCONS_00006174.p1
OG0007055	AMPFI_18150	TCONS_00006739.p1
OG0007056	AMPFI_07442	TCONS_00003503.p1
OG0007058	AMPFI_14253	TCONS_00040470.p1
OG0007059	AMPFI_06026	TCONS_00027327.p1
OG0007060	AMPFI_13317, AMPFI_02194	TCONS_00055756.p1
OG0007061	AMPFI_25901	TCONS_00026381.p1
OG0007062	AMPFI_13658	TCONS_00051560.p1
OG0007063	AMPFI_08500	TCONS_00013713.p1
OG0007064	AMPFI_05178	TCONS_00042533.p1
OG0007065	AMPFI_15568	TCONS_00023245.p1
OG0007066	AMPFI_12944	TCONS_00022269.p1
OG0007067	AMPFI_07752, AMPFI_17461, AMPFI_14923, AMPFI_03368	TCONS_00008009.p1
OG0007068	AMPFI_09888	TCONS_00030207.p1
OG0007072	AMPFI_16229	TCONS_00007191.p1
OG0007073	AMPFI_14976	TCONS_00051978.p1
OG0007074	AMPFI_09163	TCONS_00036890.p1
OG0007075	AMPFI_05630	TCONS_00031214.p1, TCONS_00031191.p1
OG0007076	AMPFI_19099	TCONS_00016847.p1
OG0007077	AMPFI_06540	TCONS_00042859.p1
OG0007078	AMPFI_09494	TCONS_00003826.p1, TCONS_00003804.p1
OG0007079	AMPFI_20822	TCONS_00018783.p1
OG0007080	AMPFI_26007	TCONS_00017745.p1
OG0007081	AMPFI_03841	TCONS_00016796.p1
OG0007082	AMPFI_24447	TCONS_00017347.p1, TCONS_00017363.p1
OG0007083	AMPFI_02939	TCONS_00016430.p1
OG0007084	AMPFI_05390	TCONS_00007233.p1
OG0007085	AMPFI_17499	TCONS_00023439.p1
OG0007086	AMPFI_12116	TCONS_00049476.p1
OG0007087	AMPFI_15665	TCONS_00045677.p2, TCONS_00046754.p1
OG0007089	AMPFI_13513	TCONS_00022106.p1
OG0007090	AMPFI_05362	TCONS_00054332.p1
OG0007091	AMPFI_22286	TCONS_00046618.p1
OG0007092	AMPFI_07515	TCONS_00009665.p1
OG0007093	AMPFI_19322	TCONS_00053768.p1
OG0007094	AMPFI_10492	TCONS_00009578.p1
OG0007095	AMPFI_16541	TCONS_00012814.p1
OG0007096	AMPFI_20333	TCONS_00003040.p1
OG0007098	AMPFI_24023	TCONS_00033201.p1, TCONS_00008826.p1
OG0007099	AMPFI_04664	TCONS_00009517.p1
OG0007100	AMPFI_06660	TCONS_00049528.p1
OG0007102	AMPFI_14013	TCONS_00042851.p1
OG0007103	AMPFI_21498	TCONS_00030082.p1
OG0007105	AMPFI_06051	TCONS_00006169.p1
OG0007106	AMPFI_22589	TCONS_00047227.p1
OG0007107	AMPFI_08605	TCONS_00014572.p1
OG0007108	AMPFI_22334	TCONS_00006170.p1
OG0007109	AMPFI_09930	TCONS_00037031.p1
OG0007110	AMPFI_11417	TCONS_00029973.p1
OG0007111	AMPFI_09811	TCONS_00007529.p1
OG0007112	AMPFI_09312	TCONS_00029738.p1
OG0007113	AMPFI_08709	TCONS_00047530.p1
OG0007114	AMPFI_23838	TCONS_00008157.p1
OG0007116	AMPFI_17993	TCONS_00013947.p1
OG0007117	AMPFI_14953	TCONS_00047577.p1
OG0007118	AMPFI_07879	TCONS_00001877.p1
OG0007119	AMPFI_10991	TCONS_00052985.p1, TCONS_00052977.p1
OG0007120	AMPFI_11091	TCONS_00053428.p1
OG0007121	AMPFI_08250	TCONS_00011260.p1
OG0007122	AMPFI_25128	TCONS_00050924.p1
OG0007124	AMPFI_04084	TCONS_00043163.p1
OG0007125	AMPFI_03320	TCONS_00034395.p1, TCONS_00034463.p1
OG0007126	AMPFI_13809	TCONS_00010845.p1
OG0007127	AMPFI_09006	TCONS_00019274.p1
OG0007128	AMPFI_01076	TCONS_00054786.p1, TCONS_00038866.p1
OG0007130	AMPFI_08690	TCONS_00047510.p1
OG0007131	AMPFI_14883	TCONS_00053264.p1
OG0007132	AMPFI_25506	TCONS_00046363.p1
OG0007133	AMPFI_06167	TCONS_00029153.p1
OG0007134	AMPFI_10320	TCONS_00041920.p1
OG0007135	AMPFI_02205	TCONS_00018971.p1
OG0007136	AMPFI_04222	TCONS_00028952.p1
OG0007137	AMPFI_10272	TCONS_00014362.p1
OG0007138	AMPFI_06496	TCONS_00015362.p1
OG0007139	AMPFI_14817	TCONS_00016896.p1
OG0007140	AMPFI_13145	TCONS_00053561.p1
OG0007141	AMPFI_14042	TCONS_00012294.p1
OG0007142	AMPFI_06263	TCONS_00044220.p1, TCONS_00042910.p1
OG0007143	AMPFI_09839	TCONS_00045330.p1
OG0007144	AMPFI_01668	TCONS_00011322.p1
OG0007145	AMPFI_08849	TCONS_00046303.p1
OG0007146	AMPFI_12949	TCONS_00017342.p1, TCONS_00017359.p1
OG0007147	AMPFI_22368	TCONS_00050872.p1
OG0007148	AMPFI_25183	TCONS_00048638.p1
OG0007150	AMPFI_10416	TCONS_00008146.p1
OG0007151	AMPFI_12480, AMPFI_12479	TCONS_00042529.p1
OG0007152	AMPFI_12822	TCONS_00019894.p1
OG0007153	AMPFI_10515	TCONS_00011695.p1
OG0007154	AMPFI_08537	TCONS_00009690.p1
OG0007155	AMPFI_16821	TCONS_00014879.p1
OG0007156	AMPFI_00921	TCONS_00027558.p1, TCONS_00027542.p1
OG0007158	AMPFI_01386	TCONS_00007848.p1
OG0007159	AMPFI_12078, AMPFI_01720, AMPFI_07632	TCONS_00015808.p1
OG0007160	AMPFI_02949	TCONS_00009021.p1
OG0007161	AMPFI_04059	TCONS_00007008.p1
OG0007162	AMPFI_05976, AMPFI_04588	TCONS_00033875.p1
OG0007163	AMPFI_04704	TCONS_00029121.p1
OG0007164	AMPFI_05277	TCONS_00002256.p1
OG0007165	AMPFI_05563	TCONS_00017776.p1
OG0007166	AMPFI_06034	TCONS_00024144.p1
OG0007167	AMPFI_06483	TCONS_00015825.p2
OG0007168	AMPFI_07364	TCONS_00055660.p1
OG0007170	AMPFI_08687	TCONS_00025934.p1
OG0007171	AMPFI_09280	TCONS_00010138.p1
OG0007172	AMPFI_12533, AMPFI_09667	TCONS_00043013.p1, TCONS_00043012.p1
OG0007172	AMPFI_22666, AMPFI_16624, AMPFI_17944, AMPFI_18311, AMPFI_09666, AMPFI_09665	TCONS_00043011.p1
OG0007173	AMPFI_11286	TCONS_00051896.p1
OG0007174	AMPFI_12330	TCONS_00007979.p1
OG0007175	AMPFI_12406	TCONS_00023372.p1, TCONS_00023371.p1, TCONS_00023408.p1
OG0007176	AMPFI_12425	TCONS_00040411.p1
OG0007177	AMPFI_13268	TCONS_00010636.p1
OG0007178	AMPFI_21866	TCONS_00016052.p1
OG0007179	AMPFI_13626	TCONS_00019736.p1, TCONS_00019726.p1
OG0007180	AMPFI_14122	TCONS_00029666.p1, TCONS_00028776.p1
OG0007181	AMPFI_14166	TCONS_00038911.p1, TCONS_00041145.p1
OG0007182	AMPFI_15692	TCONS_00022331.p1
OG0007183	AMPFI_16520	TCONS_00046337.p1
OG0007184	AMPFI_16722	TCONS_00018313.p1
OG0007185	AMPFI_19277	TCONS_00035310.p1, TCONS_00035096.p1, TCONS_00045105.p1, TCONS_00045100.p1
OG0007186	AMPFI_19328	TCONS_00003055.p1
OG0007187	AMPFI_19456	TCONS_00019991.p1
OG0007188	AMPFI_21843	TCONS_00056408.p1
OG0007189	AMPFI_22512	TCONS_00012994.p1
OG0007191	AMPFI_24799	TCONS_00054320.p1
OG0007192	AMPFI_25475	TCONS_00056981.p1
OG0007248	AMPFI_02393	TCONS_00008889.p1
OG0007249	AMPFI_25356, AMPFI_17736	TCONS_00044026.p1
OG0007250	AMPFI_10124	TCONS_00022493.p1
OG0007251	AMPFI_04952	TCONS_00029700.p1
OG0007252	AMPFI_12202	TCONS_00030064.p1
OG0007253	AMPFI_12580	TCONS_00007438.p1
OG0007254	AMPFI_03097	TCONS_00050275.p1
OG0007255	AMPFI_06254	TCONS_00056623.p1
OG0007256	AMPFI_04723	TCONS_00013533.p1
OG0007257	AMPFI_18582	TCONS_00018213.p1
OG0007258	AMPFI_02300	TCONS_00029836.p1
OG0007261	AMPFI_01118	TCONS_00054521.p1
OG0007262	AMPFI_16888	TCONS_00044673.p1, TCONS_00044674.p1, TCONS_00018793.p1, TCONS_00033790.p1, TCONS_00023554.p1, TCONS_00056078.p1
OG0007264	AMPFI_12650	TCONS_00009451.p1
OG0007266	AMPFI_02574	TCONS_00049668.p1
OG0007267	AMPFI_05350	TCONS_00053410.p1
OG0007268	AMPFI_22023, AMPFI_24233	TCONS_00021568.p1
OG0007269	AMPFI_25179, AMPFI_02490	TCONS_00017528.p1, TCONS_00018132.p1
OG0007271	AMPFI_25295	TCONS_00013933.p1
OG0007272	AMPFI_21889	TCONS_00052083.p1
OG0007273	AMPFI_24018	TCONS_00038194.p1
OG0007274	AMPFI_24727	TCONS_00004667.p1
OG0007275	AMPFI_14292	TCONS_00005999.p1
OG0007276	AMPFI_12494	TCONS_00028742.p1
OG0007277	AMPFI_06777	TCONS_00010642.p1
OG0007278	AMPFI_05435, AMPFI_06091	TCONS_00043998.p1
OG0007279	AMPFI_07724	TCONS_00005992.p1
OG0007280	AMPFI_17221	TCONS_00045995.p1
OG0007281	AMPFI_11311	TCONS_00012551.p1
OG0007282	AMPFI_07925	TCONS_00006842.p1
OG0007284	AMPFI_24786	TCONS_00002347.p1
OG0007285	AMPFI_09195	TCONS_00002156.p1
OG0007286	AMPFI_11812	TCONS_00028996.p1
OG0007288	AMPFI_04627	TCONS_00031264.p1
OG0007289	AMPFI_05664	TCONS_00054996.p1
OG0007290	AMPFI_07769	TCONS_00007187.p1
OG0007291	AMPFI_04272	TCONS_00008947.p1
OG0007292	AMPFI_18565	TCONS_00035530.p1, TCONS_00035602.p1
OG0007293	AMPFI_17486	TCONS_00045187.p1
OG0007294	AMPFI_01601	TCONS_00019618.p1
OG0007295	AMPFI_18465, AMPFI_00420	TCONS_00030149.p1
OG0007296	AMPFI_21978, AMPFI_15132	TCONS_00004477.p1
OG0007297	AMPFI_11278	TCONS_00013759.p1
OG0007298	AMPFI_12849, AMPFI_14237	TCONS_00043853.p1
OG0007299	AMPFI_06986	TCONS_00026956.p1
OG0007300	AMPFI_02267	TCONS_00055881.p1
OG0007302	AMPFI_13834	TCONS_00042008.p1
OG0007303	AMPFI_15376	TCONS_00021677.p1
OG0007304	AMPFI_07174	TCONS_00017068.p1
OG0007305	AMPFI_08996	TCONS_00039824.p1
OG0007306	AMPFI_19687	TCONS_00002187.p1
OG0007307	AMPFI_18569	TCONS_00003884.p1
OG0007308	AMPFI_04590	TCONS_00004027.p1
OG0007309	AMPFI_09734	TCONS_00010691.p1
OG0007310	AMPFI_09474	TCONS_00055647.p1
OG0007312	AMPFI_11642	TCONS_00012482.p1
OG0007313	AMPFI_13337	TCONS_00016093.p1, TCONS_00016085.p1, TCONS_00016094.p1
OG0007314	AMPFI_08563	TCONS_00010379.p1
OG0007315	AMPFI_22704, AMPFI_04232, AMPFI_21253, AMPFI_20434	TCONS_00026635.p1
OG0007316	AMPFI_21053	TCONS_00006026.p1
OG0007317	AMPFI_13235	TCONS_00046686.p1
OG0007318	AMPFI_05681	TCONS_00049203.p1
OG0007319	AMPFI_11125	TCONS_00045987.p1
OG0007320	AMPFI_19558	TCONS_00029160.p1
OG0007322	AMPFI_04756	TCONS_00015457.p1
OG0007323	AMPFI_24238	TCONS_00018010.p1
OG0007324	AMPFI_17132, AMPFI_01024	TCONS_00033349.p1
OG0007324	AMPFI_02090, AMPFI_21183	TCONS_00007262.p1
OG0007325	AMPFI_25190	TCONS_00007263.p1
OG0007326	AMPFI_19062	TCONS_00019324.p1
OG0007327	AMPFI_11971	TCONS_00020899.p1
OG0007328	AMPFI_01087	TCONS_00025891.p1
OG0007329	AMPFI_01020	TCONS_00015001.p1
OG0007330	AMPFI_01650	TCONS_00042612.p1
OG0007331	AMPFI_10290	TCONS_00017202.p1
OG0007333	AMPFI_02783	TCONS_00022881.p1
OG0007334	AMPFI_06086	TCONS_00020764.p1
OG0007335	AMPFI_05409	TCONS_00012140.p1
OG0007336	AMPFI_05851	TCONS_00001393.p1, TCONS_00001399.p1
OG0007338	AMPFI_07122	TCONS_00050471.p1
OG0007339	AMPFI_12449	TCONS_00055656.p1
OG0007340	AMPFI_03881	TCONS_00016057.p1
OG0007341	AMPFI_06512	TCONS_00016545.p1
OG0007342	AMPFI_08350	TCONS_00014969.p1, TCONS_00052712.p1
OG0007343	AMPFI_04790	TCONS_00052916.p1
OG0007344	AMPFI_06969	TCONS_00010788.p1
OG0007345	AMPFI_23299	TCONS_00030892.p1
OG0007347	AMPFI_11094	TCONS_00027454.p1
OG0007348	AMPFI_10154	TCONS_00021307.p1
OG0007349	AMPFI_19903	TCONS_00006145.p1
OG0007350	AMPFI_24881, AMPFI_06805, AMPFI_23125	TCONS_00033487.p1
OG0007351	AMPFI_21356	TCONS_00019320.p1
OG0007352	AMPFI_19904	TCONS_00006024.p1
OG0007353	AMPFI_14327	TCONS_00008823.p1
OG0007354	AMPFI_23026	TCONS_00019461.p1
OG0007355	AMPFI_06243	TCONS_00006284.p1
OG0007356	AMPFI_15329	TCONS_00049071.p1
OG0007357	AMPFI_23489	TCONS_00011016.p1
OG0007358	AMPFI_23864	TCONS_00029301.p1
OG0007359	AMPFI_14413	TCONS_00009375.p1
OG0007360	AMPFI_24219	TCONS_00016357.p1
OG0007361	AMPFI_08736	TCONS_00029124.p1, TCONS_00029129.p1
OG0007363	AMPFI_24644	TCONS_00042576.p1
OG0007364	AMPFI_00831	TCONS_00043040.p1
OG0007365	AMPFI_10820	TCONS_00054495.p1
OG0007366	AMPFI_01644	TCONS_00027860.p1
OG0007367	AMPFI_03186	TCONS_00054210.p1
OG0007368	AMPFI_05315	TCONS_00023382.p1, TCONS_00023348.p1, TCONS_00023381.p1
OG0007369	AMPFI_08810	TCONS_00056741.p1
OG0007370	AMPFI_20725	TCONS_00006543.p1
OG0007371	AMPFI_13954	TCONS_00026558.p1
OG0007372	AMPFI_01454, AMPFI_02415	TCONS_00002920.p1
OG0007373	AMPFI_05783	TCONS_00056390.p1, TCONS_00041425.p1
OG0007374	AMPFI_07609	TCONS_00027657.p1
OG0007375	AMPFI_00793, AMPFI_22409	TCONS_00002388.p1
OG0007376	AMPFI_15486	TCONS_00046614.p1
OG0007377	AMPFI_08955	TCONS_00015260.p1
OG0007379	AMPFI_11533	TCONS_00003495.p1
OG0007381	AMPFI_10840	TCONS_00013896.p1
OG0007382	AMPFI_25953	TCONS_00018463.p1
OG0007383	AMPFI_16611, AMPFI_18717	TCONS_00002090.p1, TCONS_00002089.p1
OG0007384	AMPFI_08385	TCONS_00000901.p1
OG0007385	AMPFI_07229	TCONS_00025457.p1
OG0007386	AMPFI_25435	TCONS_00045807.p1
OG0007387	AMPFI_11442	TCONS_00015964.p1
OG0007388	AMPFI_16247	TCONS_00053201.p1, TCONS_00053202.p1
OG0007389	AMPFI_10459	TCONS_00000201.p1
OG0007390	AMPFI_01290	TCONS_00013719.p1, TCONS_00013718.p1
OG0007391	AMPFI_08550	TCONS_00006040.p1
OG0007392	AMPFI_24606	TCONS_00052672.p1
OG0007393	AMPFI_14008	TCONS_00011541.p1
OG0007394	AMPFI_10682, AMPFI_09708, AMPFI_08528	TCONS_00010962.p1
OG0007395	AMPFI_12394	TCONS_00013162.p1
OG0007396	AMPFI_10617	TCONS_00007368.p1
OG0007397	AMPFI_10460	TCONS_00053178.p1
OG0007398	AMPFI_15074	TCONS_00016548.p1
OG0007398	AMPFI_14282	TCONS_00016547.p1
OG0007402	AMPFI_14251	TCONS_00013464.p1
OG0007403	AMPFI_02383	TCONS_00010423.p1
OG0007404	AMPFI_11178	TCONS_00037182.p1
OG0007405	AMPFI_04156	TCONS_00006553.p1
OG0007406	AMPFI_09384	TCONS_00004889.p1
OG0007407	AMPFI_20546	TCONS_00030604.p1
OG0007408	AMPFI_23579	TCONS_00017153.p1
OG0007409	AMPFI_17481	TCONS_00018206.p1
OG0007410	AMPFI_24029	TCONS_00012815.p1
OG0007411	AMPFI_00518	TCONS_00020743.p1
OG0007412	AMPFI_15596	TCONS_00000425.p1
OG0007413	AMPFI_14750	TCONS_00055344.p1
OG0007414	AMPFI_22105	TCONS_00053253.p1
OG0007415	AMPFI_18327	TCONS_00003678.p1
OG0007416	AMPFI_22034	TCONS_00044268.p1, TCONS_00042872.p1
OG0007417	AMPFI_08601	TCONS_00004580.p1
OG0007418	AMPFI_13366	TCONS_00004974.p1
OG0007419	AMPFI_12181	TCONS_00012322.p1
OG0007420	AMPFI_11651	TCONS_00050553.p1
OG0007421	AMPFI_19420	TCONS_00056604.p1, TCONS_00056597.p1
OG0007422	AMPFI_24325	TCONS_00011395.p1
OG0007423	AMPFI_08143, AMPFI_08142	TCONS_00013868.p1
OG0007424	AMPFI_10824	TCONS_00013473.p1
OG0007425	AMPFI_14232	TCONS_00043934.p1
OG0007426	AMPFI_25775	TCONS_00035289.p1
OG0007427	AMPFI_17613	TCONS_00027248.p1
OG0007428	AMPFI_18487	TCONS_00041450.p1, TCONS_00055214.p1
OG0007429	AMPFI_00300	TCONS_00049271.p1
OG0007430	AMPFI_02496	TCONS_00000591.p1
OG0007431	AMPFI_01452	TCONS_00020262.p1
OG0007432	AMPFI_09473	TCONS_00051328.p1, TCONS_00051420.p3
OG0007433	AMPFI_09338	TCONS_00019250.p1
OG0007434	AMPFI_07734	TCONS_00012512.p1, TCONS_00012515.p1
OG0007435	AMPFI_06149	TCONS_00003827.p1, TCONS_00003805.p1
OG0007436	AMPFI_21859	TCONS_00004148.p1
OG0007437	AMPFI_03238	TCONS_00027829.p1, TCONS_00027828.p1
OG0007438	AMPFI_02752	TCONS_00025516.p1
OG0007439	AMPFI_07825	TCONS_00016765.p1
OG0007440	AMPFI_17627	TCONS_00048153.p1
OG0007441	AMPFI_21710	TCONS_00018310.p1
OG0007442	AMPFI_22918	TCONS_00053552.p1
OG0007443	AMPFI_17572	TCONS_00006360.p1
OG0007444	AMPFI_09630	TCONS_00028927.p1
OG0007445	AMPFI_02455	TCONS_00001021.p1
OG0007446	AMPFI_14384	TCONS_00005993.p1
OG0007447	AMPFI_24495, AMPFI_24542	TCONS_00042554.p1
OG0007448	AMPFI_19138, AMPFI_11552	TCONS_00028344.p1
OG0007449	AMPFI_15241	TCONS_00032753.p1, TCONS_00007607.p1
OG0007450	AMPFI_00124, AMPFI_03276	TCONS_00012170.p1
OG0007451	AMPFI_04715	TCONS_00020489.p1
OG0007452	AMPFI_05136	TCONS_00043752.p1
OG0007454	AMPFI_23985	TCONS_00022466.p1
OG0007455	AMPFI_08081	TCONS_00001304.p1
OG0007456	AMPFI_18549	TCONS_00017386.p1
OG0007457	AMPFI_16421	TCONS_00027985.p1
OG0007458	AMPFI_12774	TCONS_00054268.p1
OG0007460	AMPFI_05013	TCONS_00011173.p1
OG0007461	AMPFI_16930	TCONS_00011136.p1
OG0007462	AMPFI_04972, AMPFI_04973	TCONS_00004455.p1
OG0007463	AMPFI_05572	TCONS_00023049.p1
OG0007464	AMPFI_06587	TCONS_00018997.p1
OG0007466	AMPFI_09132, AMPFI_06016	TCONS_00015307.p1
OG0007467	AMPFI_20924	TCONS_00029316.p1
OG0007468	AMPFI_12069	TCONS_00027148.p1
OG0007469	AMPFI_01078	TCONS_00047565.p1
OG0007471	AMPFI_06645	TCONS_00008793.p1
OG0007472	AMPFI_21193	TCONS_00027881.p1
OG0007474	AMPFI_11355	TCONS_00034975.p1
OG0007475	AMPFI_10402	TCONS_00034482.p1
OG0007476	AMPFI_06079	TCONS_00053493.p1
OG0007477	AMPFI_00594	TCONS_00055325.p1
OG0007479	AMPFI_08621	TCONS_00014340.p1
OG0007480	AMPFI_11100	TCONS_00027117.p1
OG0007481	AMPFI_08197	TCONS_00006126.p1
OG0007482	AMPFI_12660	TCONS_00050546.p1
OG0007483	AMPFI_06915	TCONS_00017917.p1
OG0007484	AMPFI_08380	TCONS_00011058.p1
OG0007485	AMPFI_03903	TCONS_00029182.p1
OG0007487	AMPFI_00419	TCONS_00006042.p1, TCONS_00004732.p1
OG0007488	AMPFI_18912	TCONS_00056102.p1
OG0007489	AMPFI_14429	TCONS_00011180.p1
OG0007491	AMPFI_00418	TCONS_00026008.p1, TCONS_00026018.p1
OG0007492	AMPFI_11698	TCONS_00010188.p1
OG0007494	AMPFI_08548	TCONS_00005244.p1
OG0007495	AMPFI_14548	TCONS_00003309.p1
OG0007496	AMPFI_15377, AMPFI_22065	TCONS_00003618.p1
OG0007498	AMPFI_10772	TCONS_00046777.p1
OG0007499	AMPFI_00937	TCONS_00011333.p1
OG0007500	AMPFI_01923	TCONS_00002909.p1
OG0007501	AMPFI_03524	TCONS_00037490.p1
OG0007503	AMPFI_04163	TCONS_00021620.p1
OG0007504	AMPFI_05486	TCONS_00013281.p1, TCONS_00013301.p1
OG0007505	AMPFI_18819	TCONS_00039771.p1
OG0007505	AMPFI_05901, AMPFI_09284	TCONS_00020983.p1, TCONS_00046313.p2, TCONS_00002693.p1, TCONS_00016151.p1, TCONS_00023567.p1, TCONS_00001871.p1, TCONS_00032399.p1, TCONS_00010940.p1, TCONS_00039772.p1, TCONS_00038466.p1
OG0007506	AMPFI_07798	TCONS_00011706.p1
OG0007507	AMPFI_07868	TCONS_00011576.p1
OG0007508	AMPFI_08862	TCONS_00015471.p1
OG0007509	AMPFI_10436	TCONS_00054447.p1
OG0007510	AMPFI_11681	TCONS_00018393.p1
OG0007512	AMPFI_12911, AMPFI_12910	TCONS_00006292.p1, TCONS_00004689.p1
OG0007513	AMPFI_13277, AMPFI_13278	TCONS_00015244.p1, TCONS_00048348.p1
OG0007513	AMPFI_15141	TCONS_00015243.p1
OG0007514	AMPFI_18495, AMPFI_13942	TCONS_00052992.p1
OG0007515	AMPFI_14037	TCONS_00054371.p1
OG0007516	AMPFI_14074	TCONS_00047818.p1
OG0007517	AMPFI_14076	TCONS_00024868.p1, TCONS_00024847.p1
OG0007518	AMPFI_14635	TCONS_00049603.p1
OG0007519	AMPFI_15083	TCONS_00045536.p1
OG0007520	AMPFI_15347	TCONS_00054334.p1
OG0007521	AMPFI_15616	TCONS_00005602.p1, TCONS_00005599.p1, TCONS_00005598.p1, TCONS_00005594.p1
OG0007522	AMPFI_16088	TCONS_00037019.p1
OG0007524	AMPFI_18839	TCONS_00021553.p1
OG0007527	AMPFI_21425	TCONS_00020697.p1
OG0007528	AMPFI_22110	TCONS_00016340.p1
OG0007529	AMPFI_24995	TCONS_00013712.p1
OG0007531	AMPFI_25413	TCONS_00028954.p1
OG0007582	AMPFI_07988	TCONS_00047301.p1
OG0007583	AMPFI_19749	TCONS_00025889.p1
OG0007584	AMPFI_16069	TCONS_00014181.p1
OG0007586	AMPFI_15087	TCONS_00049145.p1
OG0007587	AMPFI_00261	TCONS_00045363.p1
OG0007589	AMPFI_10679	TCONS_00041793.p1
OG0007591	AMPFI_24174	TCONS_00002544.p1
OG0007593	AMPFI_14751	TCONS_00016632.p1, TCONS_00051391.p1, TCONS_00051392.p1
OG0007595	AMPFI_11668	TCONS_00049633.p1
OG0007596	AMPFI_07298	TCONS_00019598.p1
OG0007597	AMPFI_14347	TCONS_00056560.p1
OG0007600	AMPFI_18346	TCONS_00021823.p1
OG0007601	AMPFI_14517	TCONS_00012592.p1
OG0007602	AMPFI_15464, AMPFI_15463	TCONS_00053897.p1
OG0007603	AMPFI_04653	TCONS_00007849.p1
OG0007604	AMPFI_25405	TCONS_00008215.p1
OG0007605	AMPFI_17249, AMPFI_05461	TCONS_00010403.p1
OG0007606	AMPFI_06131	TCONS_00010402.p1
OG0007607	AMPFI_12626	TCONS_00051718.p1
OG0007609	AMPFI_08364	TCONS_00022589.p1
OG0007610	AMPFI_13414	TCONS_00049691.p1
OG0007611	AMPFI_22256	TCONS_00009954.p1
OG0007614	AMPFI_22950	TCONS_00007077.p1
OG0007615	AMPFI_05411	TCONS_00049219.p1
OG0007616	AMPFI_13986	TCONS_00045337.p1
OG0007617	AMPFI_24034	TCONS_00028755.p1
OG0007618	AMPFI_13803	TCONS_00002351.p1
OG0007619	AMPFI_16350	TCONS_00051121.p1
OG0007621	AMPFI_20447	TCONS_00042782.p1
OG0007622	AMPFI_09130	TCONS_00048817.p1
OG0007623	AMPFI_23186	TCONS_00022489.p1
OG0007623	AMPFI_17907	TCONS_00009662.p1
OG0007624	AMPFI_07608	TCONS_00000852.p1
OG0007626	AMPFI_01785	TCONS_00022439.p1
OG0007628	AMPFI_14690	TCONS_00044142.p1
OG0007630	AMPFI_13927	TCONS_00022042.p1
OG0007633	AMPFI_10277	TCONS_00019502.p1
OG0007634	AMPFI_24876	TCONS_00031483.p1
OG0007635	AMPFI_21933	TCONS_00030629.p1
OG0007636	AMPFI_08101	TCONS_00042974.p1
OG0007636	AMPFI_16342	TCONS_00041631.p1, TCONS_00044056.p1
OG0007637	AMPFI_21962, AMPFI_14482	TCONS_00011139.p1
OG0007639	AMPFI_05197	TCONS_00030093.p1
OG0007640	AMPFI_07158	TCONS_00029159.p1
OG0007643	AMPFI_13773	TCONS_00002995.p1
OG0007645	AMPFI_12316	TCONS_00013025.p1
OG0007646	AMPFI_00470	TCONS_00044005.p1
OG0007647	AMPFI_15259	TCONS_00056859.p1
OG0007648	AMPFI_08367	TCONS_00001270.p1
OG0007649	AMPFI_10613	TCONS_00026433.p1
