Orthogroup	AMPFI_ok	DROME
OG0007395	AMPFI_12394	DROME15690
OG0007396	AMPFI_10617	DROME11407
OG0007397	AMPFI_04544, AMPFI_10460	DROME14953
OG0007399	AMPFI_12781	DROME04756
OG0007403	AMPFI_02383	DROME05771
OG0007405	AMPFI_04156	DROME10897, DROME10896
OG0007407	AMPFI_20546	DROME09567
OG0007408	AMPFI_23579	DROME15350, DROME15352
OG0007409	AMPFI_17481	DROME12956
OG0007411	AMPFI_00518	DROME09875
OG0007412	AMPFI_15596	DROME16298
OG0007413	AMPFI_17782, AMPFI_14750	DROME04023
OG0007414	AMPFI_22105	DROME09035, DROME09036
OG0007416	AMPFI_22034	DROME19013, DROME13286
OG0007417	AMPFI_08601	DROME06465
OG0007418	AMPFI_13366	DROME19454, DROME19453
OG0007419	AMPFI_12181	DROME15814
OG0007421	AMPFI_19420	DROME18796
OG0007422	AMPFI_24325	DROME18166, DROME18165
OG0007423	AMPFI_08143, AMPFI_08142	DROME21225
OG0007424	AMPFI_10824	DROME15021
OG0007425	AMPFI_14232	DROME18621
OG0007427	AMPFI_17613	DROME13387
OG0007431	AMPFI_01452	DROME18094
OG0007432	AMPFI_09473	DROME11099
OG0007433	AMPFI_09338	DROME15002, DROME15003
OG0007436	AMPFI_21859	DROME02160
OG0007438	AMPFI_02752	DROME05724
OG0007439	AMPFI_07825	DROME11359
OG0007442	AMPFI_22918	DROME17214
OG0007445	AMPFI_02455	DROME12184, DROME12185
OG0007446	AMPFI_14384	DROME18838
OG0007450	AMPFI_00124	DROME18174
OG0007451	AMPFI_04715	DROME01044
OG0007452	AMPFI_05136	DROME05562
OG0007454	AMPFI_23985	DROME01936
OG0007455	AMPFI_08081	DROME05407
OG0007456	AMPFI_18549	DROME08553
OG0007457	AMPFI_16421	DROME09037
OG0007458	AMPFI_12774	DROME06115
OG0007460	AMPFI_05013	DROME11931
OG0007461	AMPFI_16930	DROME04326
OG0007462	AMPFI_04972, AMPFI_04973	DROME09094
OG0007463	AMPFI_05572	DROME11508
OG0007472	AMPFI_21193	DROME12085
OG0007476	AMPFI_06079	DROME01998
OG0007477	AMPFI_00594	DROME18579
OG0007480	AMPFI_11100	DROME01310
OG0007481	AMPFI_08197	DROME06787
OG0007482	AMPFI_12660	DROME19386
OG0007483	AMPFI_06915	DROME16379
OG0007484	AMPFI_08380	DROME13008
OG0007488	AMPFI_18912	DROME15720
OG0007490	AMPFI_00198	DROME19319, DROME05428
OG0007491	AMPFI_00418	DROME16108
OG0007492	AMPFI_11698	DROME03070
OG0007495	AMPFI_14548	DROME21169
OG0007496	AMPFI_15377, AMPFI_22065	DROME02361
OG0007498	AMPFI_10772	DROME07302
OG0007499	AMPFI_00937	DROME15554
OG0007501	AMPFI_03524	DROME05481
OG0007503	AMPFI_04163	DROME05006
OG0007504	AMPFI_05486	DROME09511
OG0007507	AMPFI_07868	DROME07477, DROME07281
OG0007508	AMPFI_08862	DROME11676, DROME11677
OG0007509	AMPFI_10436	DROME00425, DROME08833
OG0007510	AMPFI_11681	DROME16224
OG0007515	AMPFI_14037	DROME00112
OG0007517	AMPFI_14076	DROME17380, DROME17379
OG0007518	AMPFI_14635	DROME00450
OG0007519	AMPFI_15083	DROME11576
OG0007522	AMPFI_16088	DROME12681, DROME06917
OG0007525	AMPFI_20078	DROME18795
OG0007527	AMPFI_21425	DROME11575
OG0007530	AMPFI_25201	DROME01244
OG0007531	AMPFI_25413	DROME18150
OG0007586	AMPFI_15087	DROME07523
OG0007589	AMPFI_10679	DROME13237
OG0007591	AMPFI_24174	DROME03303
OG0007594	AMPFI_04092	DROME21320
OG0007597	AMPFI_14347	DROME11734
OG0007605	AMPFI_17249, AMPFI_05461	DROME04308
OG0007610	AMPFI_13414	DROME11054, DROME13702
OG0007615	AMPFI_05411	DROME16992
OG0007616	AMPFI_13986	DROME01134
OG0007617	AMPFI_19703	DROME17658
OG0007619	AMPFI_16350	DROME13917
OG0007621	AMPFI_20447	DROME07475
OG0007624	AMPFI_07608	DROME22076
OG0007626	AMPFI_01785	DROME17034
OG0007629	AMPFI_19195	DROME17004
OG0007630	AMPFI_13927	DROME01630
OG0007633	AMPFI_10277, AMPFI_03421, AMPFI_21919	DROME21858
OG0007634	AMPFI_24876	DROME03086
OG0007645	AMPFI_12316	DROME19485
OG0007646	AMPFI_00470	DROME01727
OG0007647	AMPFI_15259	DROME12776, DROME12777
OG0007648	AMPFI_08367	DROME10644
OG0007649	AMPFI_10613	DROME07677
OG0007650	AMPFI_12826	DROME06961
OG0007651	AMPFI_11377	DROME09521
OG0007656	AMPFI_11443	DROME19669
OG0007657	AMPFI_05533	DROME21498
OG0007660	AMPFI_07720	DROME02310, DROME02307
OG0007662	AMPFI_25411	DROME00293
OG0007663	AMPFI_17931	DROME19396
OG0007664	AMPFI_14515	DROME16279
OG0007666	AMPFI_04437	DROME13925
OG0007667	AMPFI_05812	DROME01143
OG0007668	AMPFI_10920	DROME16715, DROME16716, DROME16714
OG0007671	AMPFI_11568	DROME08426, DROME08427
OG0007673	AMPFI_07718	DROME03587
OG0007676	AMPFI_06266	DROME19677
OG0007680	AMPFI_01145	DROME12223, DROME20813
OG0007685	AMPFI_23757	DROME08699
OG0007686	AMPFI_01271	DROME05296
OG0007687	AMPFI_13078	DROME05239
OG0007690	AMPFI_08721	DROME19805
OG0007691	AMPFI_15919	DROME05660
OG0007695	AMPFI_00441	DROME08604
OG0007696	AMPFI_11231	DROME07818, DROME07817
OG0007698	AMPFI_04766	DROME06524
OG0007701	AMPFI_11708	DROME20491
OG0007702	AMPFI_25722	DROME04524
OG0007703	AMPFI_06898	DROME09613
OG0007706	AMPFI_01075	DROME15325
OG0007708	AMPFI_09437	DROME19898
OG0007712	AMPFI_01298	DROME00072
OG0007713	AMPFI_02051	DROME08102
OG0007714	AMPFI_13479	DROME18732, DROME18731
OG0007715	AMPFI_12304	DROME00231
OG0007717	AMPFI_00651	DROME14273
OG0007719	AMPFI_19360	DROME08626
OG0007729	AMPFI_21591	DROME13937
OG0007732	AMPFI_07044	DROME15276
OG0007733	AMPFI_22944	DROME02381
OG0007736	AMPFI_05897	DROME02622
OG0007738	AMPFI_05112	DROME11307
OG0007743	AMPFI_06731	DROME21252
OG0007744	AMPFI_03246	DROME03287
OG0007746	AMPFI_07253	DROME15467
OG0007749	AMPFI_07238	DROME11919
OG0007750	AMPFI_25870, AMPFI_01673	DROME14153
OG0007751	AMPFI_08540	DROME07969
OG0007752	AMPFI_06021	DROME19902
OG0007758	AMPFI_15867	DROME17216
OG0007759	AMPFI_02311	DROME02749
OG0007760	AMPFI_25779	DROME07190
OG0007763	AMPFI_20134	DROME09941
OG0007766	AMPFI_07157	DROME01672
OG0007767	AMPFI_21979	DROME15596
OG0007768	AMPFI_05499	DROME03522
OG0007772	AMPFI_22737, AMPFI_13415	DROME12007
OG0007773	AMPFI_08783, AMPFI_16491	DROME08270
OG0007774	AMPFI_04955	DROME12031
OG0007779	AMPFI_11071	DROME02843
OG0007781	AMPFI_14581	DROME18077
OG0007782	AMPFI_20368	DROME19324
OG0007783	AMPFI_24128	DROME03858
OG0007786	AMPFI_13958	DROME18638
OG0007787	AMPFI_14820	DROME03884, DROME03887, DROME03885
OG0007790	AMPFI_11066	DROME12339
OG0007798	AMPFI_00648	DROME15483
OG0007799	AMPFI_03372	DROME16355
OG0007800	AMPFI_20741	DROME01328
OG0007803	AMPFI_00580	DROME02406
OG0007805	AMPFI_13191	DROME01226
OG0007807	AMPFI_10825	DROME02602, DROME02603
OG0007809	AMPFI_17330	DROME03461
OG0007810	AMPFI_24586	DROME06120
OG0007811	AMPFI_20786	DROME12619
OG0007812	AMPFI_15940	DROME15163
OG0007813	AMPFI_06503	DROME14956
OG0007814	AMPFI_21682	DROME20150, DROME13529
OG0007816	AMPFI_01105	DROME17032
OG0007823	AMPFI_06421	DROME13489
OG0007825	AMPFI_08757	DROME02964
OG0007827	AMPFI_09270	DROME12150
OG0007829	AMPFI_11802	DROME12217
OG0007830	AMPFI_11813	DROME18766
OG0007831	AMPFI_12005	DROME00843
OG0007833	AMPFI_13656	DROME06789, DROME06790
OG0007835	AMPFI_15066, AMPFI_24749	DROME08087
OG0007838	AMPFI_16450	DROME15578
OG0007840	AMPFI_18333	DROME16035
OG0007841	AMPFI_19038	DROME11786
OG0007843	AMPFI_20098	DROME21223
OG0007848	AMPFI_22258	DROME09406
OG0007850	AMPFI_25222	DROME17217
OG0007911	AMPFI_23439	DROME01183
OG0007913	AMPFI_10987	DROME10986
OG0007918	AMPFI_12537	DROME12221
OG0007929	AMPFI_03741	DROME20970
OG0007932	AMPFI_07321	DROME04704
OG0007935	AMPFI_04765	DROME05405
OG0007937	AMPFI_08375	DROME14062
OG0007941	AMPFI_15168	DROME01234
OG0007943	AMPFI_06228	DROME21368
OG0007947	AMPFI_18057	DROME10269
OG0007948	AMPFI_10334	DROME14592
OG0007951	AMPFI_03195	DROME08356
OG0007952	AMPFI_10147	DROME20239
OG0007953	AMPFI_05678	DROME09819
OG0007955	AMPFI_16512	DROME02061
OG0007957	AMPFI_14623	DROME16988
OG0007962	AMPFI_12638	DROME13835
OG0007964	AMPFI_21832	DROME15489
OG0007966	AMPFI_23170	DROME06982
OG0007968	AMPFI_11132	DROME08366
OG0007969	AMPFI_01771	DROME08603
OG0007971	AMPFI_18074	DROME02958
OG0007972	AMPFI_12030	DROME05655
OG0007976	AMPFI_06391	DROME09395
OG0007979	AMPFI_14503	DROME02018
OG0007980	AMPFI_19722	DROME18856
OG0007983	AMPFI_09943	DROME15066, DROME15065
OG0007984	AMPFI_23898	DROME12797
OG0007986	AMPFI_01538	DROME01126
OG0007990	AMPFI_22745	DROME02537
OG0007991	AMPFI_20013, AMPFI_16707	DROME15771
OG0007993	AMPFI_02776	DROME19632
OG0007994	AMPFI_21393	DROME00744
OG0007996	AMPFI_05966	DROME19142
OG0007997	AMPFI_09115	DROME05664
OG0007999	AMPFI_01805	DROME10618
OG0008000	AMPFI_09007	DROME08107
OG0008002	AMPFI_21689	DROME16335
OG0008003	AMPFI_05104	DROME00766, DROME00767
OG0008007	AMPFI_13139	DROME11844
OG0008008	AMPFI_25912	DROME15850
OG0008009	AMPFI_08348	DROME15050
OG0008011	AMPFI_18612	DROME08106
OG0008013	AMPFI_03278	DROME19871
OG0008020	AMPFI_14461	DROME08219
OG0008023	AMPFI_00998, AMPFI_22775	DROME07714
OG0008025	AMPFI_23825	DROME11023, DROME11024
OG0008027	AMPFI_01486	DROME14280
OG0008028	AMPFI_11787	DROME00865
OG0008030	AMPFI_23756	DROME05451
OG0008031	AMPFI_08965	DROME00893
OG0008036	AMPFI_05655	DROME14879
OG0008038	AMPFI_12972	DROME21413
OG0008041	AMPFI_09625	DROME15272
OG0008043	AMPFI_04310	DROME11043
OG0008049	AMPFI_09649	DROME06428
OG0008051	AMPFI_16348	DROME02747
OG0008053	AMPFI_10245	DROME01291
OG0008056	AMPFI_08430	DROME02535
OG0008062	AMPFI_19832	DROME17709
OG0008063	AMPFI_00572	DROME08157
OG0008067	AMPFI_08934	DROME19730, DROME19732, DROME19731
OG0008068	AMPFI_24343	DROME01969
OG0008069	AMPFI_22884	DROME20009
OG0008071	AMPFI_09114	DROME09459, DROME16653
OG0008072	AMPFI_24640	DROME20664, DROME12867, DROME08206
OG0008075	AMPFI_18963	DROME11758
OG0008079	AMPFI_23704	DROME10112
OG0008080	AMPFI_03395	DROME01083
OG0008081	AMPFI_08017	DROME09031
OG0008082	AMPFI_06725	DROME14554
OG0008087	AMPFI_07407	DROME09309, DROME09310
OG0008091	AMPFI_07279	DROME00222
OG0008092	AMPFI_12661	DROME20980, DROME20979
OG0008094	AMPFI_01509, AMPFI_19001	DROME08591
OG0008100	AMPFI_06853	DROME19462
OG0008103	AMPFI_07817	DROME10134
OG0008104	AMPFI_08107	DROME08058
OG0008105	AMPFI_09929	DROME14648
OG0008106	AMPFI_10462	DROME10011
OG0008107	AMPFI_11086	DROME05339
OG0008108	AMPFI_11284	DROME01195, DROME01194
OG0008110	AMPFI_12641	DROME00054
OG0008113	AMPFI_14844	DROME10166
OG0008115	AMPFI_16460	DROME18541, DROME18542, DROME01751
OG0008117	AMPFI_17449	DROME00477
OG0008120	AMPFI_19253	DROME14547
OG0008122	AMPFI_19895	DROME05443, DROME05446, DROME05444, DROME05445
OG0008123	AMPFI_20399	DROME17222, DROME17223, DROME17224
OG0008124	AMPFI_22339	DROME18787, DROME18788, DROME19283, DROME19282
OG0008125	AMPFI_23204	DROME00652
OG0008126	AMPFI_23220	DROME13720
OG0008127	AMPFI_25473	DROME20959
OG0008201	AMPFI_07031	DROME14121
OG0008202	AMPFI_10244	DROME21810
OG0008203	AMPFI_18647	DROME06351
OG0008205	AMPFI_14335	DROME18014
OG0008208	AMPFI_09302	DROME16689
OG0008216	AMPFI_11177	DROME01108, DROME00866
OG0008219	AMPFI_07239, AMPFI_11495	DROME09623
OG0008220	AMPFI_22814	DROME11266
OG0008224	AMPFI_07716	DROME06232
OG0008229	AMPFI_23911	DROME21747
OG0008230	AMPFI_05521	DROME04392
OG0008232	AMPFI_23612	DROME01932
OG0008236	AMPFI_09759	DROME21584
OG0008238	AMPFI_11368	DROME14135
OG0008239	AMPFI_04110	DROME08355
OG0008243	AMPFI_12012	DROME17525
OG0008245	AMPFI_08268	DROME06758, DROME06760, DROME06759
OG0008246	AMPFI_11645	DROME11496, DROME02594
OG0008249	AMPFI_08214	DROME19019
OG0008250	AMPFI_12283	DROME02536
OG0008251	AMPFI_19583	DROME16902
OG0008254	AMPFI_02591	DROME21984
OG0008256	AMPFI_23356	DROME14092, DROME14091
OG0008257	AMPFI_09054	DROME00630
OG0008258	AMPFI_15951	DROME16701
OG0008261	AMPFI_14114	DROME00578
OG0008262	AMPFI_12856, AMPFI_21752	DROME11696
OG0008263	AMPFI_07599	DROME00718
OG0008267	AMPFI_06823	DROME10683
OG0008268	AMPFI_08036	DROME08337
OG0008269	AMPFI_09119	DROME17491
OG0008271	AMPFI_24888	DROME06996
OG0008281	AMPFI_17351	DROME14998
OG0008293	AMPFI_03423	DROME09142
OG0008295	AMPFI_22240	DROME02099, DROME09306
OG0008297	AMPFI_15920	DROME21432
OG0008298	AMPFI_05163	DROME02895
OG0008304	AMPFI_15827	DROME09856
OG0008305	AMPFI_17893	DROME01621
OG0008307	AMPFI_06534	DROME12835
OG0008308	AMPFI_16107, AMPFI_00448	DROME14838
OG0008312	AMPFI_18714	DROME02035
OG0008313	AMPFI_21818	DROME18135
OG0008315	AMPFI_22484	DROME17780
OG0008317	AMPFI_18631, AMPFI_00809	DROME08354
OG0008318	AMPFI_24230	DROME03856, DROME03855
OG0008319	AMPFI_08827	DROME01120
OG0008320	AMPFI_01703	DROME16494
OG0008323	AMPFI_24592	DROME15781
OG0008325	AMPFI_10597	DROME03626
OG0008333	AMPFI_06113	DROME20894
OG0008335	AMPFI_15830	DROME12715, DROME18818
OG0008336	AMPFI_14233	DROME07914
OG0008339	AMPFI_14101	DROME15405
OG0008341	AMPFI_09957	DROME15491
OG0008343	AMPFI_06427	DROME05923
OG0008345	AMPFI_09026	DROME14820
OG0008346	AMPFI_22882	DROME04695
OG0008347	AMPFI_11829	DROME05337
OG0008348	AMPFI_24615	DROME00896
OG0008349	AMPFI_05394	DROME12360, DROME16513
OG0008351	AMPFI_15483	DROME01247
OG0008353	AMPFI_00573	DROME16354
OG0008355	AMPFI_20782	DROME11930
OG0008357	AMPFI_10134	DROME00228
OG0008359	AMPFI_09448	DROME02002
OG0008361	AMPFI_07243	DROME06617
OG0008363	AMPFI_07869	DROME09820
OG0008369	AMPFI_09845	DROME01004, DROME18984
OG0008377	AMPFI_03366	DROME15639, DROME15638, DROME15637
OG0008379	AMPFI_00342	DROME18342
OG0008380	AMPFI_18189	DROME20197
OG0008381	AMPFI_19133	DROME07899
OG0008383	AMPFI_22561	DROME00341
OG0008384	AMPFI_14189	DROME14218
OG0008386	AMPFI_24674	DROME15270, DROME15271
OG0008388	AMPFI_22760	DROME15477
OG0008391	AMPFI_13992, AMPFI_01523	DROME01463
OG0008392	AMPFI_01701	DROME08319
OG0008394	AMPFI_23577	DROME14987
OG0008398	AMPFI_25755, AMPFI_06357	DROME00605
OG0008400	AMPFI_07415	DROME09510
OG0008401	AMPFI_08099	DROME09509, DROME09508
OG0008402	AMPFI_08293	DROME00416
OG0008403	AMPFI_08891	DROME07792
OG0008404	AMPFI_09139	DROME00855
OG0008412	AMPFI_10538	DROME08805
OG0008415	AMPFI_14254	DROME14546
OG0008416	AMPFI_15364	DROME04988, DROME04987
OG0008418	AMPFI_16332	DROME02335
OG0008422	AMPFI_20618	DROME13691
OG0008424	AMPFI_23294	DROME21655
OG0008427	AMPFI_25943	DROME09186
OG0008509	AMPFI_25814	DROME01326
OG0008522	AMPFI_04695	DROME17936
OG0008528	AMPFI_26044	DROME04176
OG0008533	AMPFI_13398	DROME00226
OG0008534	AMPFI_04061	DROME06269
OG0008539	AMPFI_22402	DROME17009
OG0008540	AMPFI_22298	DROME13108
OG0008542	AMPFI_22209	DROME07458
OG0008544	AMPFI_20363	DROME04324
OG0008546	AMPFI_23820	DROME15569
OG0008555	AMPFI_08083	DROME11395, DROME11394
OG0008559	AMPFI_08904	DROME14908
OG0008561	AMPFI_20412, AMPFI_19708	DROME12139
OG0008562	AMPFI_10135	DROME14061
OG0008563	AMPFI_12165	DROME03604
OG0008569	AMPFI_09574, AMPFI_19359	DROME14211
OG0008570	AMPFI_15033	DROME05758
OG0008572	AMPFI_10782	DROME13238
OG0008578	AMPFI_08466	DROME12401
OG0008588	AMPFI_13970	DROME12637
OG0008591	AMPFI_07329	DROME11628
OG0008592	AMPFI_15970	DROME10421
OG0008596	AMPFI_10302	DROME20262
OG0008600	AMPFI_07876	DROME13072
OG0008602	AMPFI_17272	DROME13490
OG0008606	AMPFI_08075	DROME08229
OG0008611	AMPFI_06471	DROME14947
OG0008620	AMPFI_11595	DROME19856, DROME19857
OG0008626	AMPFI_09203	DROME04318
OG0008627	AMPFI_12239	DROME19713
OG0008628	AMPFI_15805	DROME05518
OG0008631	AMPFI_11763	DROME13804
OG0008637	AMPFI_25386	DROME01692
OG0008644	AMPFI_19688	DROME16291
OG0008645	AMPFI_08681	DROME10951
OG0008646	AMPFI_17346, AMPFI_17057	DROME20151
OG0008647	AMPFI_06975	DROME16287
OG0008656	AMPFI_02017	DROME01865
OG0008658	AMPFI_05410	DROME15306
OG0008659	AMPFI_05618	DROME06094
OG0008662	AMPFI_07642	DROME14303
OG0008663	AMPFI_07803	DROME17434, DROME17433
OG0008666	AMPFI_09211	DROME19154
OG0008672	AMPFI_13577	DROME21006, DROME03145
OG0008673	AMPFI_14219	DROME17016
OG0008674	AMPFI_14838	DROME15616
OG0008676	AMPFI_15821	DROME08298
OG0008677	AMPFI_16579	DROME02959
OG0008680	AMPFI_18920	DROME02750
OG0008681	AMPFI_19306	DROME00538
OG0008682	AMPFI_19560	DROME12484, DROME12483, DROME12485, DROME12486, DROME12482
OG0008684	AMPFI_23581	DROME05158
OG0008753	AMPFI_04076	DROME16105
OG0008760	AMPFI_05301	DROME15736
OG0008782	AMPFI_11360	DROME21639
OG0008790	AMPFI_19974	DROME10403
OG0008792	AMPFI_18038	DROME16975, DROME16976, DROME16974
OG0008794	AMPFI_08498	DROME08595, DROME09157
OG0008799	AMPFI_13716	DROME16243
OG0008824	AMPFI_06952	DROME09947
OG0008826	AMPFI_21048	DROME12581
OG0008828	AMPFI_06676	DROME00117
OG0008830	AMPFI_16470	DROME20088
OG0008837	AMPFI_01382	DROME16336
OG0008843	AMPFI_22213, AMPFI_00042	DROME01424, DROME01426, DROME01423, DROME01431, DROME01425, DROME01429, DROME01430, DROME01428, DROME01427
OG0008845	AMPFI_00940	DROME08807
OG0008847	AMPFI_06400	DROME11187
OG0008859	AMPFI_09471	DROME11945
OG0008870	AMPFI_22990	DROME02619
OG0008877	AMPFI_07763	DROME16950
OG0008879	AMPFI_10466	DROME01892, DROME01893
OG0008881	AMPFI_16749	DROME18289
OG0008885	AMPFI_10543	DROME18530
OG0008891	AMPFI_03912	DROME12640
OG0008900	AMPFI_11229	DROME13719
OG0008903	AMPFI_02516	DROME00534
OG0008910	AMPFI_03961	DROME13999
OG0008911	AMPFI_04768	DROME13742
OG0008913	AMPFI_05602	DROME00509, DROME00510
OG0008914	AMPFI_05997	DROME12250
OG0008915	AMPFI_06379	DROME17080
OG0008916	AMPFI_07071	DROME11514
OG0008917	AMPFI_07376	DROME18742
OG0008922	AMPFI_10270	DROME15229
OG0008924	AMPFI_13449	DROME15634
OG0008928	AMPFI_15482, AMPFI_20568	DROME02311, DROME02308
OG0008929	AMPFI_15745	DROME08852
OG0008931	AMPFI_20539	DROME11180
OG0008933	AMPFI_17982	DROME18427
OG0008938	AMPFI_23689	DROME08097
OG0009044	AMPFI_04616	DROME20940
OG0009049	AMPFI_21839	DROME14792
OG0009052	AMPFI_11055	DROME09266, DROME09267
OG0009055	AMPFI_17207	DROME04696
OG0009076	AMPFI_15424	DROME05207
OG0009078	AMPFI_05386	DROME10793, DROME01490
OG0009083	AMPFI_05738	DROME13205
OG0009094	AMPFI_04958	DROME05666
OG0009110	AMPFI_21876	DROME14233
OG0009121	AMPFI_12714	DROME13608
OG0009123	AMPFI_22474	DROME21384
OG0009127	AMPFI_06862	DROME15729
OG0009147	AMPFI_21370	DROME19642
OG0009153	AMPFI_07577	DROME09853
OG0009157	AMPFI_16349, AMPFI_01263	DROME17933
OG0009158	AMPFI_02478	DROME19303
OG0009163	AMPFI_04604	DROME00113
OG0009168	AMPFI_09472	DROME00391
OG0009169	AMPFI_09903	DROME14808
OG0009175	AMPFI_17143	DROME08856
OG0009182	AMPFI_22979	DROME21411, DROME21410, DROME21412
OG0009184	AMPFI_26039	DROME19214, DROME19213, DROME15920, DROME15921
OG0009307	AMPFI_12868, AMPFI_00167, AMPFI_17540, AMPFI_16963	DROME21568
OG0009312	AMPFI_06296	DROME04430
OG0009315	AMPFI_19848	DROME07613
OG0009322	AMPFI_16648	DROME01125
OG0009339	AMPFI_10694	DROME06771
OG0009340	AMPFI_14767	DROME08497
OG0009351	AMPFI_12586	DROME06533, DROME06535, DROME06532, DROME06530, DROME06531, DROME06534
OG0009354	AMPFI_15679, AMPFI_25575	DROME05188, DROME05189, DROME05187
OG0009356	AMPFI_22375	DROME15974
OG0009378	AMPFI_17371	DROME15726
OG0009388	AMPFI_09565	DROME17894
OG0009390	AMPFI_08547	DROME02337
OG0009400	AMPFI_00543	DROME06436
OG0009402	AMPFI_07915	DROME13806, DROME13805
OG0009415	AMPFI_00501	DROME16962
OG0009419	AMPFI_02481	DROME21522
OG0009423	AMPFI_05468	DROME08950
OG0009434	AMPFI_18017	DROME07128
OG0009576	AMPFI_08956	DROME20280
OG0009617	AMPFI_17964	DROME07605
OG0009621	AMPFI_17141	DROME07731, DROME07730
OG0009625	AMPFI_05824	DROME07564
OG0009631	AMPFI_21101	DROME03202, DROME03201, DROME03200
OG0009636	AMPFI_03920, AMPFI_03501	DROME17891
OG0009639	AMPFI_02259	DROME04801
OG0009645	AMPFI_06351	DROME09461, DROME09462, DROME09465, DROME09464, DROME09463
OG0009647	AMPFI_05336	DROME21729
OG0009649	AMPFI_07466	DROME13078
OG0009652	AMPFI_25822	DROME17654
OG0009658	AMPFI_02958, AMPFI_00484	DROME07244, DROME07245, DROME07246
OG0009661	AMPFI_02075	DROME16099
OG0009673	AMPFI_11036	DROME02945
OG0009676	AMPFI_12195	DROME10054
OG0009681	AMPFI_18141	DROME04548
OG0009684	AMPFI_21272	DROME10457, DROME10458, DROME10456
OG0009687	AMPFI_22436	DROME12302
OG0009853	AMPFI_24643, AMPFI_12749, AMPFI_11405	DROME16960
OG0009857	AMPFI_06407	DROME08177, DROME08153, DROME09778
OG0009891	AMPFI_07126	DROME01663, DROME01664
OG0009892	AMPFI_05451	DROME06397
OG0009898	AMPFI_03733, AMPFI_14092	DROME16284, DROME16286, DROME16285
OG0009935	AMPFI_00557, AMPFI_16908	DROME10301, DROME10302
OG0010173	AMPFI_25063, AMPFI_02920	DROME06835
OG0010184	AMPFI_22987	DROME15519, DROME15518
OG0010201	AMPFI_18902, AMPFI_02208, AMPFI_13634, AMPFI_06136	DROME03313, DROME02836
OG0010213	AMPFI_08390	DROME08804
OG0010236	AMPFI_02058	DROME19514, DROME19513
OG0010237	AMPFI_11510, AMPFI_03021, AMPFI_04463, AMPFI_09724, AMPFI_10340, AMPFI_09725, AMPFI_02089, AMPFI_13104	DROME04943
OG0010240	AMPFI_04213	DROME15488
OG0010469	AMPFI_19581, AMPFI_18877	DROME11265
OG0010484	AMPFI_13238	DROME04167
OG0010509	AMPFI_07547	DROME03376
OG0010518	AMPFI_03108	DROME00557
OG0010522	AMPFI_07787	DROME00875
OG0010587	AMPFI_14646, AMPFI_08745, AMPFI_15560, AMPFI_03253, AMPFI_01189, AMPFI_09362, AMPFI_16094, AMPFI_16855, AMPFI_20860, AMPFI_08744, AMPFI_18336	DROME17865, DROME17866
OG0010605	AMPFI_12898	DROME15500
OG0010606	AMPFI_22748, AMPFI_13776	DROME00319, DROME00318, DROME00320
OG0010846	AMPFI_10005	DROME12404
OG0010887	AMPFI_06361, AMPFI_17535, AMPFI_14830	DROME17408
OG0010899	AMPFI_05363	DROME16042
OG0010934	AMPFI_02960	DROME00926
OG0010936	AMPFI_08948, AMPFI_09276, AMPFI_18012, AMPFI_22868, AMPFI_15104, AMPFI_07897, AMPFI_07899, AMPFI_07249, AMPFI_14456, AMPFI_25192, AMPFI_14457, AMPFI_06295, AMPFI_09515	DROME11462
OG0011229	AMPFI_15586, AMPFI_15587	DROME09408
OG0011244	AMPFI_14411	DROME02687
OG0011284	AMPFI_02839	DROME15665
OG0011313	AMPFI_18216	DROME09089
OG0011318	AMPFI_22906	DROME10783
OG0011322	AMPFI_24885	DROME06890
OG0011631	AMPFI_04808, AMPFI_03840	DROME12500
OG0011670	AMPFI_10859, AMPFI_16188	DROME08232
OG0011703	AMPFI_05816	DROME00229
OG0011705	AMPFI_04981	DROME21745
OG0011719	AMPFI_11997	DROME21722
OG0011731	AMPFI_21481	DROME09170
OG0011760	AMPFI_08126	DROME05300
OG0012238	AMPFI_13467	DROME16725
OG0012267	AMPFI_00423	DROME02322
OG0012302	AMPFI_22310	DROME07654
OG0012304	AMPFI_24753	DROME00215, DROME00214
OG0012800	AMPFI_21788	DROME00708, DROME00707
OG0012901	AMPFI_12064, AMPFI_22929	DROME06953, DROME06954, DROME06955
OG0013612	AMPFI_02669	DROME17320
OG0013680	AMPFI_02724	DROME18614
OG0013685	AMPFI_18105, AMPFI_04339, AMPFI_17102, AMPFI_03788, AMPFI_23386	DROME17835, DROME07732
OG0013698	AMPFI_16013, AMPFI_16680, AMPFI_11505	DROME19528
OG0014493	AMPFI_06052	DROME06846, DROME07915, DROME04734
