Orthogroup	AMPFI_ok	HUMAN
OG0007306	AMPFI_19687	HUMAN19439, HUMAN19440, HUMAN19442
OG0007307	AMPFI_18569	HUMAN17065, HUMAN17066
OG0007308	AMPFI_04590	HUMAN20559
OG0007309	AMPFI_09734	HUMAN17011
OG0007310	AMPFI_09474	HUMAN05294
OG0007312	AMPFI_11642	HUMAN12184, HUMAN12183, HUMAN12187, HUMAN12186
OG0007314	AMPFI_08563	HUMAN02534
OG0007316	AMPFI_21053	HUMAN23083
OG0007317	AMPFI_13235	HUMAN17014
OG0007318	AMPFI_05681	HUMAN20909
OG0007319	AMPFI_11125	HUMAN19188
OG0007320	AMPFI_19558	HUMAN09645
OG0007321	AMPFI_01984	HUMAN04956, HUMAN04955
OG0007322	AMPFI_04756	HUMAN29064
OG0007323	AMPFI_24238	HUMAN27944, HUMAN27945, HUMAN27946, HUMAN27943
OG0007325	AMPFI_25190	HUMAN11525
OG0007326	AMPFI_19062	HUMAN09593
OG0007327	AMPFI_11971	HUMAN11975, HUMAN11976
OG0007328	AMPFI_01087	HUMAN03776
OG0007329	AMPFI_01020	HUMAN24733
OG0007330	AMPFI_01650	HUMAN05264
OG0007331	AMPFI_10290	HUMAN26953, HUMAN26952
OG0007333	AMPFI_02783	HUMAN29576
OG0007334	AMPFI_06086	HUMAN01738, HUMAN01739
OG0007335	AMPFI_05409	HUMAN08862
OG0007336	AMPFI_05851	HUMAN00761
OG0007338	AMPFI_07122	HUMAN06830, HUMAN06827, HUMAN06828
OG0007339	AMPFI_12449	HUMAN26218, HUMAN26219
OG0007340	AMPFI_03881	HUMAN24905
OG0007341	AMPFI_06512	HUMAN25872
OG0007342	AMPFI_08350	HUMAN28838
OG0007343	AMPFI_04790	HUMAN14176, HUMAN14177
OG0007344	AMPFI_06969	HUMAN25001
OG0007345	AMPFI_23299	HUMAN22717
OG0007347	AMPFI_11094	HUMAN20415
OG0007348	AMPFI_10154	HUMAN07623
OG0007349	AMPFI_19903	HUMAN19722, HUMAN19724, HUMAN19723
OG0007351	AMPFI_21356	HUMAN26020, HUMAN26021
OG0007352	AMPFI_19904	HUMAN04641
OG0007353	AMPFI_14327	HUMAN11061, HUMAN11060
OG0007354	AMPFI_23026	HUMAN23192
OG0007355	AMPFI_06243	HUMAN28384
OG0007356	AMPFI_15329	HUMAN24980
OG0007357	AMPFI_23489	HUMAN11281
OG0007358	AMPFI_23864	HUMAN23692
OG0007359	AMPFI_14413, AMPFI_12701	HUMAN24471
OG0007360	AMPFI_24219	HUMAN02160
OG0007361	AMPFI_08736	HUMAN01585, HUMAN01584
OG0007363	AMPFI_24644	HUMAN07700
OG0007364	AMPFI_00831	HUMAN20228
OG0007365	AMPFI_10820	HUMAN01007
OG0007366	AMPFI_01644	HUMAN15080, HUMAN15079
OG0007367	AMPFI_03186	HUMAN00909
OG0007368	AMPFI_05315	HUMAN04400
OG0007369	AMPFI_08810	HUMAN18171
OG0007370	AMPFI_20725	HUMAN12243, HUMAN12242
OG0007371	AMPFI_13954	HUMAN03496
OG0007372	AMPFI_01454, AMPFI_02415	HUMAN15886
OG0007373	AMPFI_05783	HUMAN25169
OG0007374	AMPFI_07609	HUMAN17107
OG0007375	AMPFI_00793, AMPFI_22409	HUMAN25512
OG0007376	AMPFI_15486	HUMAN27825, HUMAN27824, HUMAN27826
OG0007377	AMPFI_08955	HUMAN02116, HUMAN02117
OG0007379	AMPFI_11533	HUMAN08973, HUMAN08972
OG0007381	AMPFI_10840	HUMAN13546
OG0007382	AMPFI_25953	HUMAN19380
OG0007384	AMPFI_08385	HUMAN16675
OG0007385	AMPFI_07229	HUMAN04317
OG0007386	AMPFI_25435	HUMAN16767
OG0007387	AMPFI_11442	HUMAN29057
OG0007388	AMPFI_16247	HUMAN22118
OG0007389	AMPFI_10459	HUMAN29100, HUMAN29099
OG0007390	AMPFI_01290	HUMAN25915
OG0007391	AMPFI_08550	HUMAN05345
OG0007392	AMPFI_24606	HUMAN28583
OG0007393	AMPFI_14008	HUMAN08660
OG0007394	AMPFI_10682, AMPFI_09708, AMPFI_08528	HUMAN15894, HUMAN15893
OG0007395	AMPFI_12394	HUMAN13460
OG0007396	AMPFI_10617	HUMAN11000
OG0007397	AMPFI_04544, AMPFI_10460	HUMAN00870
OG0007399	AMPFI_12781	HUMAN16123
OG0007402	AMPFI_14251	HUMAN10240, HUMAN10238
OG0007403	AMPFI_02383	HUMAN17254, HUMAN17253
OG0007405	AMPFI_04156	HUMAN20387
OG0007406	AMPFI_09384	HUMAN19713
OG0007407	AMPFI_20546	HUMAN03483
OG0007408	AMPFI_23579	HUMAN28141, HUMAN28142
OG0007409	AMPFI_17481	HUMAN25552
OG0007410	AMPFI_24029	HUMAN20271, HUMAN12126
OG0007411	AMPFI_00518	HUMAN23663
OG0007413	AMPFI_17782, AMPFI_14750	HUMAN20818
OG0007414	AMPFI_22105	HUMAN01057
OG0007415	AMPFI_18327	HUMAN12759
OG0007416	AMPFI_22034	HUMAN22361
OG0007417	AMPFI_08601	HUMAN07346
OG0007418	AMPFI_13366	HUMAN13111, HUMAN13110
OG0007419	AMPFI_12181	HUMAN12142
OG0007421	AMPFI_19420	HUMAN06697
OG0007422	AMPFI_24325	HUMAN08465
OG0007423	AMPFI_08143, AMPFI_08142	HUMAN10490
OG0007424	AMPFI_10824	HUMAN10237
OG0007425	AMPFI_14232	HUMAN06193
OG0007426	AMPFI_23197	HUMAN10114, HUMAN10115
OG0007427	AMPFI_17613	HUMAN03785
OG0007428	AMPFI_18487	HUMAN20678
OG0007429	AMPFI_00300	HUMAN06934
OG0007430	AMPFI_02496	HUMAN21194
OG0007431	AMPFI_01452	HUMAN26226
OG0007432	AMPFI_09473	HUMAN05574
OG0007433	AMPFI_09338	HUMAN04271
OG0007434	AMPFI_07734	HUMAN10246
OG0007435	AMPFI_06149	HUMAN20583
OG0007436	AMPFI_21859	HUMAN19667, HUMAN19666, HUMAN19668, HUMAN19665
OG0007437	AMPFI_03238	HUMAN17137
OG0007438	AMPFI_02752	HUMAN02955
OG0007439	AMPFI_07825	HUMAN16947
OG0007440	AMPFI_17627	HUMAN01515, HUMAN01510, HUMAN02417, HUMAN01506, HUMAN02418, HUMAN01507, HUMAN02419
OG0007441	AMPFI_21710	HUMAN13782
OG0007442	AMPFI_22918	HUMAN00969
OG0007443	AMPFI_17572	HUMAN07149
OG0007444	AMPFI_09630	HUMAN09409, HUMAN28835
OG0007445	AMPFI_02455	HUMAN21386
OG0007446	AMPFI_14384	HUMAN07376
OG0007447	AMPFI_24495, AMPFI_24542	HUMAN22922
OG0007448	AMPFI_19138	HUMAN14222, HUMAN14221
OG0007449	AMPFI_15241	HUMAN18814
OG0007450	AMPFI_00124, AMPFI_03276	HUMAN08573, HUMAN08574
OG0007451	AMPFI_04715	HUMAN08166
OG0007452	AMPFI_05136	HUMAN22554
OG0007454	AMPFI_23985	HUMAN18226
OG0007455	AMPFI_08081	HUMAN29667
OG0007456	AMPFI_18549	HUMAN07199
OG0007457	AMPFI_16421	HUMAN09838
OG0007458	AMPFI_12774	HUMAN28978
OG0007460	AMPFI_05013	HUMAN16831, HUMAN16829
OG0007461	AMPFI_16930	HUMAN08943
OG0007462	AMPFI_04972, AMPFI_04973	HUMAN19637, HUMAN19636
OG0007463	AMPFI_05572	HUMAN06999
OG0007464	AMPFI_11011, AMPFI_18554, AMPFI_06587	HUMAN26087
OG0007466	AMPFI_09132, AMPFI_06016	HUMAN09405
OG0007467	AMPFI_21229, AMPFI_20924	HUMAN28516
OG0007468	AMPFI_12069	HUMAN22128
OG0007471	AMPFI_06645	HUMAN07932
OG0007472	AMPFI_21193	HUMAN23723
OG0007474	AMPFI_11355	HUMAN05615
OG0007476	AMPFI_06079	HUMAN14444
OG0007477	AMPFI_00594	HUMAN12723
OG0007479	AMPFI_08621	HUMAN25924, HUMAN25925, HUMAN25923
OG0007480	AMPFI_11100	HUMAN03711
OG0007481	AMPFI_08197	HUMAN11840
OG0007482	AMPFI_12660	HUMAN01581
OG0007483	AMPFI_06915	HUMAN25804
OG0007484	AMPFI_08380	HUMAN15505
OG0007485	AMPFI_03903	HUMAN08408
OG0007486	AMPFI_06410	HUMAN03242
OG0007487	AMPFI_00419	HUMAN00801
OG0007488	AMPFI_18912	HUMAN24932
OG0007489	AMPFI_14429	HUMAN08300, HUMAN08303, HUMAN08301
OG0007490	AMPFI_00198	HUMAN18581, HUMAN18580
OG0007491	AMPFI_00418	HUMAN10273
OG0007492	AMPFI_11698	HUMAN25121
OG0007494	AMPFI_08548	HUMAN16086
OG0007495	AMPFI_14548	HUMAN19626, HUMAN19624
OG0007496	AMPFI_15377, AMPFI_22065	HUMAN21064
OG0007498	AMPFI_10772	HUMAN28184
OG0007499	AMPFI_00937	HUMAN04823
OG0007500	AMPFI_01923	HUMAN21907
OG0007501	AMPFI_03524	HUMAN06876, HUMAN06874, HUMAN06875
OG0007503	AMPFI_04163	HUMAN03263, HUMAN03264, HUMAN03265
OG0007504	AMPFI_05486	HUMAN26616
OG0007507	AMPFI_07868	HUMAN02724, HUMAN02723, HUMAN02726, HUMAN02725
OG0007508	AMPFI_08862	HUMAN29445
OG0007509	AMPFI_10436	HUMAN12458
OG0007510	AMPFI_11681	HUMAN00670, HUMAN00669
OG0007513	AMPFI_13277, AMPFI_13278	HUMAN02838
OG0007514	AMPFI_18495, AMPFI_13942	HUMAN23377, HUMAN00924
OG0007515	AMPFI_14037	HUMAN25910
OG0007516	AMPFI_14074	HUMAN06240, HUMAN06238, HUMAN06239
OG0007517	AMPFI_14076	HUMAN04257
OG0007518	AMPFI_14635	HUMAN06937, HUMAN06939, HUMAN06936, HUMAN06938
OG0007519	AMPFI_15083	HUMAN15216, HUMAN15215
OG0007520	AMPFI_15347	HUMAN20799, HUMAN17640, HUMAN17646, HUMAN20798
OG0007521	AMPFI_15616	HUMAN03514
OG0007522	AMPFI_16088	HUMAN08876
OG0007524	AMPFI_18839	HUMAN26701, HUMAN30360
OG0007525	AMPFI_20078	HUMAN01310
OG0007527	AMPFI_21425	HUMAN14056
OG0007528	AMPFI_22110	HUMAN01170
OG0007529	AMPFI_24995	HUMAN13627, HUMAN13630, HUMAN13626, HUMAN13628, HUMAN13629
OG0007531	AMPFI_25413	HUMAN23525, HUMAN23527, HUMAN23526
OG0007582	AMPFI_07988	HUMAN23412, HUMAN23413, HUMAN23411
OG0007583	AMPFI_19749	HUMAN03503
OG0007584	AMPFI_16069	HUMAN10216, HUMAN10215
OG0007586	AMPFI_15087	HUMAN28828
OG0007587	AMPFI_00261	HUMAN28082
OG0007589	AMPFI_10679	HUMAN23044
OG0007591	AMPFI_24174	HUMAN12931
OG0007593	AMPFI_14751	HUMAN00152, HUMAN00151
OG0007595	AMPFI_11668	HUMAN26771, HUMAN26772
OG0007597	AMPFI_14347	HUMAN07406
OG0007600	AMPFI_18346	HUMAN07630, HUMAN21662
OG0007601	AMPFI_14517	HUMAN12973
OG0007602	AMPFI_15464, AMPFI_15463	HUMAN00917
OG0007603	AMPFI_04653	HUMAN11097
OG0007604	AMPFI_25405	HUMAN11462, HUMAN11463
OG0007605	AMPFI_17249, AMPFI_05461	HUMAN25002
OG0007606	AMPFI_06131	HUMAN16824, HUMAN16823
OG0007607	AMPFI_12626	HUMAN00121
OG0007609	AMPFI_08364	HUMAN07130
OG0007610	AMPFI_13414	HUMAN20947
OG0007611	AMPFI_22256	HUMAN08580
OG0007614	AMPFI_22950	HUMAN11569, HUMAN11570, HUMAN11567
OG0007615	AMPFI_05411	HUMAN17636
OG0007616	AMPFI_13986	HUMAN16740
OG0007617	AMPFI_24034, AMPFI_19703	HUMAN28528
OG0007618	AMPFI_13803	HUMAN05174, HUMAN05173
OG0007619	AMPFI_16350	HUMAN21829
OG0007621	AMPFI_20447	HUMAN01027, HUMAN06000
OG0007622	AMPFI_09130	HUMAN21098
OG0007623	AMPFI_23186	HUMAN14413
OG0007623	AMPFI_17907	HUMAN02716
OG0007624	AMPFI_07608	HUMAN00744
OG0007626	AMPFI_01785	HUMAN30032, HUMAN30031, HUMAN30033, HUMAN30030
OG0007628	AMPFI_14690	HUMAN22378
OG0007629	AMPFI_19195	HUMAN23337
OG0007630	AMPFI_13927	HUMAN05291
OG0007633	AMPFI_10277, AMPFI_03421, AMPFI_21919	HUMAN13873
OG0007634	AMPFI_24876	HUMAN22721
OG0007635	AMPFI_21933	HUMAN22830
OG0007637	AMPFI_21962, AMPFI_14482	HUMAN08470
OG0007639	AMPFI_05197	HUMAN03357, HUMAN03356
OG0007640	AMPFI_07158	HUMAN14964, HUMAN14963
OG0007643	AMPFI_13773	HUMAN26301
OG0007645	AMPFI_12316	HUMAN10615, HUMAN10616
OG0007646	AMPFI_00470	HUMAN29544
OG0007647	AMPFI_15259	HUMAN02929
OG0007648	AMPFI_08367	HUMAN29976
OG0007649	AMPFI_10613	HUMAN01321
OG0007650	AMPFI_12826	HUMAN16337, HUMAN16338
OG0007651	AMPFI_11377	HUMAN16641
OG0007653	AMPFI_03820	HUMAN17027, HUMAN17025, HUMAN17026
OG0007655	AMPFI_02330	HUMAN14130
OG0007656	AMPFI_11443	HUMAN02869
OG0007659	AMPFI_14250	HUMAN18167, HUMAN18165, HUMAN18169
OG0007660	AMPFI_07720	HUMAN02075
OG0007662	AMPFI_25411	HUMAN05169
OG0007663	AMPFI_17931	HUMAN19568
OG0007664	AMPFI_14515	HUMAN10066
OG0007665	AMPFI_17902, AMPFI_13287	HUMAN27691, HUMAN27690
OG0007666	AMPFI_04437	HUMAN10319
OG0007667	AMPFI_05812	HUMAN15603
OG0007668	AMPFI_10920	HUMAN07341
OG0007669	AMPFI_13323	HUMAN26809, HUMAN26810
OG0007670	AMPFI_09118, AMPFI_09117	HUMAN25254
OG0007671	AMPFI_11568	HUMAN18044
OG0007673	AMPFI_07718	HUMAN30108, HUMAN00583
OG0007674	AMPFI_06402	HUMAN08286
OG0007675	AMPFI_08686	HUMAN25956, HUMAN25982
OG0007676	AMPFI_06266	HUMAN24899
OG0007679	AMPFI_08337	HUMAN23101
OG0007680	AMPFI_01145	HUMAN17909
OG0007681	AMPFI_12529	HUMAN09648
OG0007684	AMPFI_09234	HUMAN15836
OG0007685	AMPFI_23757	HUMAN18793
OG0007686	AMPFI_01271	HUMAN11598, HUMAN11597, HUMAN11595, HUMAN11599
OG0007687	AMPFI_13078	HUMAN20268
OG0007688	AMPFI_14112	HUMAN27312, HUMAN27313, HUMAN27311
OG0007689	AMPFI_21023	HUMAN07121
OG0007690	AMPFI_08721	HUMAN27678
OG0007691	AMPFI_15919	HUMAN27822
OG0007692	AMPFI_21014	HUMAN02061
OG0007694	AMPFI_02877	HUMAN20746
OG0007695	AMPFI_00441	HUMAN28172
OG0007696	AMPFI_11231	HUMAN05784
OG0007698	AMPFI_04766	HUMAN29272
OG0007700	AMPFI_08021	HUMAN07314
OG0007701	AMPFI_11708	HUMAN07269
OG0007702	AMPFI_25722	HUMAN20314
OG0007703	AMPFI_06898	HUMAN22827
OG0007704	AMPFI_24990, AMPFI_16227	HUMAN21556
OG0007705	AMPFI_02466	HUMAN03246
OG0007706	AMPFI_01075	HUMAN10609, HUMAN10610
OG0007708	AMPFI_09437	HUMAN06488
OG0007711	AMPFI_08437, AMPFI_00864	HUMAN25855
OG0007712	AMPFI_01298	HUMAN03420
OG0007713	AMPFI_02051	HUMAN06586
OG0007714	AMPFI_13479	HUMAN30023
OG0007715	AMPFI_12304	HUMAN19961
OG0007716	AMPFI_01726	HUMAN10202, HUMAN10203
OG0007717	AMPFI_00651	HUMAN03284
OG0007718	AMPFI_02217	HUMAN02953
OG0007719	AMPFI_19360	HUMAN26223
OG0007721	AMPFI_10872	HUMAN03623
OG0007723	AMPFI_08545	HUMAN26538
OG0007725	AMPFI_19190	HUMAN29154
OG0007726	AMPFI_18929, AMPFI_22064	HUMAN04436
OG0007726	AMPFI_19619	HUMAN04435
OG0007729	AMPFI_21591	HUMAN11128, HUMAN11127
OG0007730	AMPFI_10603	HUMAN27996, HUMAN27997, HUMAN27995
OG0007732	AMPFI_07044	HUMAN24163, HUMAN24162
OG0007733	AMPFI_22944	HUMAN01349
OG0007734	AMPFI_02524	HUMAN00972, HUMAN17214
OG0007735	AMPFI_05439	HUMAN12324
OG0007736	AMPFI_05897	HUMAN13041
OG0007738	AMPFI_05112	HUMAN19368
OG0007740	AMPFI_07084	HUMAN05471, HUMAN05472
OG0007741	AMPFI_13000	HUMAN02503
OG0007743	AMPFI_06731	HUMAN09883, HUMAN06357
OG0007744	AMPFI_03246	HUMAN26813, HUMAN26814
OG0007745	AMPFI_22441	HUMAN11543, HUMAN11542
OG0007746	AMPFI_07253	HUMAN25134
OG0007747	AMPFI_11334, AMPFI_01186	HUMAN01081
OG0007748	AMPFI_12204	HUMAN02622
OG0007749	AMPFI_07238	HUMAN26822
OG0007750	AMPFI_25870, AMPFI_01673	HUMAN14835, HUMAN14833
OG0007751	AMPFI_08540	HUMAN17117, HUMAN17120
OG0007753	AMPFI_11539	HUMAN23321
OG0007755	AMPFI_10155	HUMAN02406
OG0007757	AMPFI_16626	HUMAN01101
OG0007758	AMPFI_15867	HUMAN29935
OG0007759	AMPFI_02311	HUMAN01276
OG0007760	AMPFI_25779	HUMAN19195
OG0007762	AMPFI_12649	HUMAN07584
OG0007763	AMPFI_20134	HUMAN01210
OG0007766	AMPFI_07157	HUMAN10522
OG0007767	AMPFI_21979	HUMAN17614
OG0007768	AMPFI_05499	HUMAN11819, HUMAN11818
OG0007769	AMPFI_10842	HUMAN10250
OG0007770	AMPFI_04731, AMPFI_01658	HUMAN07204, HUMAN07203, HUMAN07205
OG0007771	AMPFI_13434	HUMAN06957
OG0007772	AMPFI_22737, AMPFI_13415	HUMAN21301
OG0007773	AMPFI_08783, AMPFI_16491	HUMAN22030
OG0007774	AMPFI_04955	HUMAN17885, HUMAN17884
OG0007775	AMPFI_08695	HUMAN13077
OG0007776	AMPFI_13881	HUMAN13908, HUMAN13907, HUMAN13906
OG0007779	AMPFI_11071	HUMAN18212
OG0007780	AMPFI_10711	HUMAN08419, HUMAN08418
OG0007781	AMPFI_14581	HUMAN02870
OG0007782	AMPFI_20368	HUMAN10939
OG0007783	AMPFI_24128	HUMAN10560
OG0007786	AMPFI_12071, AMPFI_13958	HUMAN18705
OG0007788	AMPFI_05676	HUMAN10906, HUMAN10907
OG0007789	AMPFI_25379	HUMAN10825, HUMAN10824
OG0007790	AMPFI_11066	HUMAN25976
OG0007793	AMPFI_08371	HUMAN01140, HUMAN01141
OG0007794	AMPFI_00708	HUMAN07379, HUMAN07378
OG0007795	AMPFI_07427	HUMAN00877, HUMAN00879, HUMAN00878
OG0007796	AMPFI_09719	HUMAN01833
OG0007797	AMPFI_00954	HUMAN10834
OG0007798	AMPFI_00648	HUMAN23022
OG0007799	AMPFI_03372	HUMAN26285
OG0007800	AMPFI_20741	HUMAN05271, HUMAN05270
OG0007802	AMPFI_13897	HUMAN16301
OG0007803	AMPFI_00580	HUMAN17024
OG0007804	AMPFI_21881	HUMAN27359
OG0007805	AMPFI_13191	HUMAN05569
OG0007806	AMPFI_21509	HUMAN28143, HUMAN18582
OG0007807	AMPFI_10825	HUMAN03444
OG0007808	AMPFI_10467	HUMAN20964
OG0007809	AMPFI_17330	HUMAN01412
OG0007810	AMPFI_24586	HUMAN20972
OG0007811	AMPFI_20786	HUMAN21891
OG0007812	AMPFI_15940	HUMAN23209
OG0007813	AMPFI_06503	HUMAN02512
OG0007814	AMPFI_21682	HUMAN03364
OG0007815	AMPFI_16694	HUMAN18937, HUMAN18939, HUMAN18936, HUMAN18938
OG0007816	AMPFI_01105	HUMAN00100, HUMAN00099
OG0007818	AMPFI_01627	HUMAN07509, HUMAN07511, HUMAN07510
OG0007820	AMPFI_03274	HUMAN11761
OG0007821	AMPFI_03403	HUMAN23282, HUMAN23284, HUMAN23283, HUMAN23285
OG0007823	AMPFI_06421	HUMAN03449
OG0007824	AMPFI_07887	HUMAN05341
OG0007825	AMPFI_08757	HUMAN14274
OG0007826	AMPFI_09183	HUMAN07299
OG0007827	AMPFI_09270	HUMAN16930, HUMAN16931, HUMAN16929
OG0007828	AMPFI_11690	HUMAN13883, HUMAN13882
OG0007829	AMPFI_11802	HUMAN11339
OG0007830	AMPFI_11813	HUMAN01001
OG0007831	AMPFI_12005	HUMAN27771
OG0007832	AMPFI_13134	HUMAN08812
OG0007833	AMPFI_13656	HUMAN19927, HUMAN19926
OG0007834	AMPFI_14388	HUMAN24234, HUMAN24235, HUMAN24233, HUMAN24232
OG0007835	AMPFI_15066, AMPFI_24749	HUMAN23278
OG0007836	AMPFI_15344	HUMAN30213
OG0007837	AMPFI_15892	HUMAN29610
OG0007838	AMPFI_16450	HUMAN19928
OG0007839	AMPFI_18324	HUMAN17159
OG0007839	AMPFI_21908	HUMAN17156
OG0007840	AMPFI_18333	HUMAN27820
OG0007841	AMPFI_19038	HUMAN03161
OG0007842	AMPFI_19465	HUMAN02588, HUMAN02589
OG0007843	AMPFI_20098	HUMAN23053, HUMAN24119
OG0007845	AMPFI_21127	HUMAN11436, HUMAN11435
OG0007848	AMPFI_22258	HUMAN19483
OG0007849	AMPFI_24145	HUMAN08686
OG0007850	AMPFI_25222	HUMAN19514
OG0007907	AMPFI_11844	HUMAN18079, HUMAN18078
OG0007908	AMPFI_17617, AMPFI_12926	HUMAN27841
OG0007911	AMPFI_23439	HUMAN16282, HUMAN16283
OG0007913	AMPFI_10987	HUMAN09685
OG0007915	AMPFI_07670	HUMAN16719, HUMAN16718
OG0007916	AMPFI_22419	HUMAN17441
OG0007917	AMPFI_11706	HUMAN07730
OG0007918	AMPFI_12537	HUMAN24900, HUMAN24901
OG0007924	AMPFI_06626	HUMAN16777
OG0007926	AMPFI_09453	HUMAN09355, HUMAN09356
OG0007927	AMPFI_05683	HUMAN26473
OG0007929	AMPFI_03741	HUMAN14120
OG0007930	AMPFI_24374	HUMAN19209
OG0007932	AMPFI_07321	HUMAN24557
OG0007934	AMPFI_21398	HUMAN21422
OG0007935	AMPFI_04765	HUMAN25433
OG0007936	AMPFI_03290, AMPFI_03757	HUMAN25545
OG0007936	AMPFI_23955	HUMAN25542, HUMAN25541
OG0007937	AMPFI_08375	HUMAN02729
OG0007938	AMPFI_06474	HUMAN06734
OG0007939	AMPFI_10142	HUMAN02969
OG0007940	AMPFI_05455	HUMAN09227, HUMAN09226
OG0007941	AMPFI_15168	HUMAN10745
OG0007943	AMPFI_06228	HUMAN05448
OG0007944	AMPFI_05040	HUMAN22561, HUMAN22559, HUMAN22563, HUMAN22562, HUMAN22560
OG0007945	AMPFI_02357, AMPFI_00719	HUMAN11683, HUMAN11682
OG0007946	AMPFI_05034	HUMAN01410
OG0007948	AMPFI_10334	HUMAN11837
OG0007951	AMPFI_03195	HUMAN19098
OG0007952	AMPFI_10147	HUMAN21513
OG0007953	AMPFI_05678	HUMAN29593
OG0007954	AMPFI_05069	HUMAN25141, HUMAN25140
OG0007955	AMPFI_16512	HUMAN08358, HUMAN08359
OG0007957	AMPFI_14623	HUMAN12395
OG0007959	AMPFI_21334	HUMAN00914
OG0007960	AMPFI_03321	HUMAN18089, HUMAN18088
OG0007962	AMPFI_12638	HUMAN23916
OG0007963	AMPFI_01214	HUMAN00077
OG0007964	AMPFI_21832	HUMAN26269
OG0007965	AMPFI_07808	HUMAN10628
OG0007966	AMPFI_23170	HUMAN23684
OG0007967	AMPFI_04334	HUMAN14599, HUMAN14598, HUMAN14597
OG0007968	AMPFI_11132	HUMAN03235
OG0007969	AMPFI_01771	HUMAN11764
OG0007971	AMPFI_18074	HUMAN20515
OG0007972	AMPFI_12030	HUMAN08234, HUMAN08235
OG0007973	AMPFI_05823	HUMAN18842, HUMAN18843
OG0007974	AMPFI_09698	HUMAN21538
OG0007976	AMPFI_06391	HUMAN10652
OG0007977	AMPFI_15112	HUMAN10711
OG0007979	AMPFI_14503	HUMAN28431
OG0007980	AMPFI_19722	HUMAN25126
OG0007982	AMPFI_22593, AMPFI_10432	HUMAN24581
OG0007983	AMPFI_09943	HUMAN02648, HUMAN02647, HUMAN02649
OG0007984	AMPFI_23898	HUMAN11790
OG0007985	AMPFI_12399, AMPFI_04135	HUMAN22845
OG0007986	AMPFI_01538	HUMAN23732
OG0007988	AMPFI_12877, AMPFI_17953	HUMAN08136
OG0007990	AMPFI_22745	HUMAN28217, HUMAN28218, HUMAN28216
OG0007991	AMPFI_16707	HUMAN09310
OG0007992	AMPFI_25247	HUMAN15218
OG0007993	AMPFI_02776	HUMAN02476
OG0007994	AMPFI_21393	HUMAN25068
OG0007996	AMPFI_05966	HUMAN05904
OG0007997	AMPFI_09115	HUMAN25806
OG0007998	AMPFI_17357	HUMAN27286
OG0007999	AMPFI_01805	HUMAN13157
OG0008000	AMPFI_09007	HUMAN16710
OG0008001	AMPFI_25367	HUMAN17244, HUMAN17245, HUMAN17243
OG0008002	AMPFI_21689	HUMAN24480
OG0008003	AMPFI_05104	HUMAN11963
OG0008004	AMPFI_10822	HUMAN07936
OG0008006	AMPFI_16469	HUMAN30122
OG0008007	AMPFI_13139	HUMAN28574, HUMAN28573
OG0008008	AMPFI_25912	HUMAN25914
OG0008009	AMPFI_08348	HUMAN01656
OG0008011	AMPFI_18612	HUMAN20883
OG0008012	AMPFI_12612	HUMAN12766
OG0008013	AMPFI_03278	HUMAN02948, HUMAN02949, HUMAN02950
OG0008014	AMPFI_06861	HUMAN13088
OG0008016	AMPFI_15729	HUMAN17122
OG0008017	AMPFI_09425	HUMAN29822
OG0008018	AMPFI_11292	HUMAN03518
OG0008019	AMPFI_13609	HUMAN26686
OG0008020	AMPFI_14461	HUMAN25874
OG0008022	AMPFI_09081	HUMAN08326, HUMAN08325
OG0008023	AMPFI_00998, AMPFI_22775	HUMAN00347
OG0008025	AMPFI_23825	HUMAN25944
OG0008026	AMPFI_00429	HUMAN07017
OG0008027	AMPFI_01486	HUMAN09297, HUMAN09295
OG0008028	AMPFI_11787	HUMAN13789, HUMAN13788
OG0008029	AMPFI_03797	HUMAN26373
OG0008030	AMPFI_23756	HUMAN20023
OG0008031	AMPFI_08965	HUMAN10154
OG0008036	AMPFI_05655	HUMAN25880
OG0008037	AMPFI_10779	HUMAN09652
OG0008038	AMPFI_12972	HUMAN21043
OG0008039	AMPFI_12471	HUMAN19944
OG0008040	AMPFI_13459	HUMAN25453, HUMAN25452
OG0008041	AMPFI_09625	HUMAN27061
OG0008043	AMPFI_01067	HUMAN09312
OG0008044	AMPFI_00182	HUMAN11521
OG0008047	AMPFI_19293	HUMAN02867, HUMAN02866
OG0008048	AMPFI_06090	HUMAN28014, HUMAN28015
OG0008049	AMPFI_09649	HUMAN26750
OG0008051	AMPFI_16348	HUMAN10716
OG0008052	AMPFI_13973	HUMAN09315, HUMAN09316
OG0008053	AMPFI_10245	HUMAN26036
OG0008054	AMPFI_16895	HUMAN20568
OG0008056	AMPFI_08430	HUMAN29996
OG0008057	AMPFI_14790	HUMAN19652
OG0008059	AMPFI_15349	HUMAN00551, HUMAN00552
OG0008060	AMPFI_19702, AMPFI_03925	HUMAN01458
OG0008062	AMPFI_19832	HUMAN09476
OG0008063	AMPFI_00572	HUMAN15954, HUMAN02382
OG0008064	AMPFI_23088, AMPFI_19393	HUMAN26176
OG0008065	AMPFI_12989	HUMAN20388
OG0008066	AMPFI_15863	HUMAN09760
OG0008067	AMPFI_08934	HUMAN25616
OG0008068	AMPFI_24343	HUMAN23056, HUMAN24120
OG0008069	AMPFI_22884	HUMAN14189
OG0008071	AMPFI_09114	HUMAN01032
OG0008072	AMPFI_24640	HUMAN00396, HUMAN00395
OG0008073	AMPFI_05875	HUMAN29336, HUMAN29335
