Orthogroup	AMPFI_ok	OWEFU
OG0008881	AMPFI_15853	OFUSG25736.1.p1
OG0008882	AMPFI_08094, AMPFI_19695	OFUSG16765.1.p1
OG0008883	AMPFI_16162	OFUSG15209.1.p1
OG0008885	AMPFI_10543	OFUSG17128.1.p1
OG0008886	AMPFI_07119	OFUSG26070.1.p1
OG0008887	AMPFI_04341	OFUSG15081.1.p1
OG0008888	AMPFI_03702	OFUSG12544.1.p1
OG0008889	AMPFI_10222	OFUSG21162.1.p1, OFUSG21162.2.p1
OG0008892	AMPFI_20915	OFUSG05577.1.p1
OG0008894	AMPFI_04208	OFUSG17843.1.p1
OG0008896	AMPFI_17839	OFUSG04858.1.p1
OG0008897	AMPFI_09346	OFUSG24231.1.p1
OG0008898	AMPFI_11737	OFUSG04450.1.p1
OG0008900	AMPFI_11229	OFUSG25058.1.p1
OG0008903	AMPFI_02516	OFUSG06420.1.p1
OG0008904	AMPFI_02865	OFUSG21660.1.p1, OFUSG20282.1.p1, OFUSG07433.1.p1
OG0008907	AMPFI_03687	OFUSG10907.1.p1
OG0008908	AMPFI_22557, AMPFI_03796	OFUSG09015.1.p1
OG0008909	AMPFI_03900, AMPFI_21953	OFUSG19895.1.p1
OG0008910	AMPFI_03961	OFUSG21881.1.p1
OG0008912	AMPFI_05092, AMPFI_25259	OFUSG01846.1.p1
OG0008914	AMPFI_05997	OFUSG02936.1.p1
OG0008915	AMPFI_06379	OFUSG19165.1.p1
OG0008916	AMPFI_07071	OFUSG00469.1.p1
OG0008917	AMPFI_07376	OFUSG22164.1.p1
OG0008918	AMPFI_07696	OFUSG09208.1.p1
OG0008919	AMPFI_07967	OFUSG08407.1.p1
OG0008921	AMPFI_09761, AMPFI_17601	OFUSG11073.1.p1
OG0008922	AMPFI_10270	OFUSG07396.1.p1
OG0008923	AMPFI_11925	OFUSG05659.1.p1
OG0008924	AMPFI_13449	OFUSG05789.1.p1
OG0008925	AMPFI_13864	OFUSG06414.1.p1
OG0008927	AMPFI_15292	OFUSG23495.1.p1
OG0008928	AMPFI_15482, AMPFI_20568	OFUSG13366.1.p1
OG0008929	AMPFI_15745	OFUSG12282.1.p1
OG0008931	AMPFI_20539	OFUSG13228.1.p1
OG0008932	AMPFI_17962	OFUSG10720.1.p1, OFUSG00972.1.p1, OFUSG20500.1.p1
OG0008934	AMPFI_20651	OFUSG21933.1.p1, OFUSG21933.2.p1
OG0008935	AMPFI_21439	OFUSG02628.1.p1
OG0008937	AMPFI_23596	OFUSG00203.1.p1
OG0008940	AMPFI_24198	OFUSG15579.1.p1
OG0008941	AMPFI_24296	OFUSG26693.1.p1
OG0008942	AMPFI_25388	OFUSG16921.1.p1
OG0009043	AMPFI_16005	OFUSG20062.1.p1
OG0009044	AMPFI_04616	OFUSG19922.1.p1
OG0009045	AMPFI_20468, AMPFI_00445, AMPFI_25393, AMPFI_08092, AMPFI_18853, AMPFI_14682	OFUSG20436.1.p1
OG0009049	AMPFI_21839	OFUSG01951.1.p1
OG0009052	AMPFI_11055	OFUSG24826.1.p1
OG0009054	AMPFI_11846	OFUSG02682.1.p1, OFUSG02682.2.p1
OG0009055	AMPFI_17207	OFUSG16566.1.p1
OG0009056	AMPFI_17411, AMPFI_07785	OFUSG25199.1.p1
OG0009059	AMPFI_21340	OFUSG20688.1.p1
OG0009061	AMPFI_18376	OFUSG12481.1.p1
OG0009062	AMPFI_20648	OFUSG00532.1.p1
OG0009063	AMPFI_11428	OFUSG10649.1.p1
OG0009064	AMPFI_03957	OFUSG21431.1.p1, OFUSG21431.2.p1
OG0009065	AMPFI_18849	OFUSG25679.1.p1, OFUSG25679.2.p1, OFUSG12901.3.p1, OFUSG12901.2.p1, OFUSG12901.1.p1
OG0009066	AMPFI_16678	OFUSG15489.2.p1, OFUSG15489.1.p1
OG0009069	AMPFI_04663	OFUSG25677.1.p1
OG0009074	AMPFI_16715	OFUSG20149.1.p1
OG0009075	AMPFI_19234	OFUSG20011.1.p1
OG0009076	AMPFI_15424	OFUSG12182.1.p1
OG0009080	AMPFI_04615, AMPFI_25821, AMPFI_03272	OFUSG25731.3.p1, OFUSG25731.2.p1, OFUSG25731.1.p1
OG0009081	AMPFI_14502, AMPFI_21246, AMPFI_20124, AMPFI_23706	OFUSG09143.1.p1
OG0009082	AMPFI_10247	OFUSG07339.1.p1
OG0009085	AMPFI_07993	OFUSG26467.1.p1
OG0009087	AMPFI_06283	OFUSG24393.1.p1
OG0009088	AMPFI_16392, AMPFI_03836	OFUSG26843.1.p1, OFUSG26843.2.p1
OG0009089	AMPFI_12985	OFUSG17952.2.p1, OFUSG17952.1.p1
OG0009090	AMPFI_06785	OFUSG06619.1.p1
OG0009091	AMPFI_14828	OFUSG10537.1.p1
OG0009092	AMPFI_08342	OFUSG17341.1.p1
OG0009093	AMPFI_05876	OFUSG26131.1.p1, OFUSG26131.2.p1
OG0009094	AMPFI_04958	OFUSG10895.1.p1
OG0009096	AMPFI_05047	OFUSG23427.1.p1
OG0009099	AMPFI_18693	OFUSG18912.1.p1
OG0009101	AMPFI_18931	OFUSG22725.1.p1
OG0009102	AMPFI_03131	OFUSG00030.1.p1, OFUSG18460.1.p1, OFUSG10830.1.p1, OFUSG16219.1.p1
OG0009103	AMPFI_11914	OFUSG10461.2.p1, OFUSG10461.1.p1
OG0009104	AMPFI_04414	OFUSG10877.2.p1, OFUSG10877.1.p1
OG0009105	AMPFI_05096	OFUSG11296.1.p1
OG0009107	AMPFI_07686	OFUSG19386.1.p1
OG0009109	AMPFI_16009	OFUSG14250.1.p1, OFUSG14250.2.p1
OG0009111	AMPFI_23473	OFUSG07961.1.p1
OG0009119	AMPFI_09216	OFUSG05016.1.p1
OG0009120	AMPFI_22963	OFUSG09532.1.p1
OG0009121	AMPFI_12714	OFUSG03944.1.p1
OG0009125	AMPFI_23499	OFUSG13167.1.p1
OG0009126	AMPFI_21657	OFUSG06948.1.p1
OG0009127	AMPFI_06862	OFUSG06743.1.p1
OG0009128	AMPFI_06655	OFUSG06345.1.p1
OG0009129	AMPFI_05071	OFUSG07115.1.p1
OG0009130	AMPFI_00509	OFUSG21601.3.p1, OFUSG21601.2.p1, OFUSG21601.1.p1
OG0009131	AMPFI_16161	OFUSG06246.1.p1
OG0009132	AMPFI_18765	OFUSG03560.1.p1
OG0009133	AMPFI_16282	OFUSG26456.1.p1
OG0009136	AMPFI_25097	OFUSG11301.1.p1
OG0009137	AMPFI_25362	OFUSG12048.1.p1
OG0009138	AMPFI_09615	OFUSG07579.1.p1
OG0009141	AMPFI_15629	OFUSG09755.1.p1
OG0009142	AMPFI_02533	OFUSG17171.1.p1
OG0009143	AMPFI_19119	OFUSG18693.1.p1
OG0009144	AMPFI_07343	OFUSG18997.1.p1
OG0009146	AMPFI_18676, AMPFI_08907	OFUSG08569.2.p1, OFUSG08569.1.p1
OG0009147	AMPFI_21370	OFUSG10802.1.p1
OG0009148	AMPFI_07699	OFUSG13227.1.p1
OG0009150	AMPFI_15674	OFUSG12399.1.p1
OG0009153	AMPFI_07577	OFUSG15454.1.p1
OG0009157	AMPFI_16349, AMPFI_01263	OFUSG19209.1.p1
OG0009158	AMPFI_02478	OFUSG12468.1.p1
OG0009162	AMPFI_04546	OFUSG18665.1.p1
OG0009164	AMPFI_04985	OFUSG13244.1.p1
OG0009165	AMPFI_06310	OFUSG03774.1.p1
OG0009168	AMPFI_09472	OFUSG08153.1.p1
OG0009169	AMPFI_09903	OFUSG18767.1.p1
OG0009170	AMPFI_11742	OFUSG19496.1.p1
OG0009171	AMPFI_12371	OFUSG14983.1.p1
OG0009172	AMPFI_13772, AMPFI_24653, AMPFI_18505, AMPFI_16810	OFUSG11813.1.p1
OG0009174	AMPFI_15340	OFUSG06010.1.p1, OFUSG06010.2.p1
OG0009175	AMPFI_17143	OFUSG08766.1.p1
OG0009179	AMPFI_19403	OFUSG14120.1.p1
OG0009183	AMPFI_23544	OFUSG09061.1.p1
OG0009184	AMPFI_26039	OFUSG02771.1.p1, OFUSG16907.1.p1, OFUSG13291.1.p1, OFUSG17506.1.p1, OFUSG17505.1.p1, OFUSG12049.1.p1, OFUSG16129.1.p1, OFUSG13222.1.p1, OFUSG13513.1.p1
OG0009288	AMPFI_14442, AMPFI_00696	OFUSG09906.1.p1
OG0009291	AMPFI_02662	OFUSG22445.1.p1, OFUSG22445.2.p1
OG0009298	AMPFI_07800	OFUSG00422.1.p1
OG0009299	AMPFI_11592	OFUSG09636.1.p1
OG0009301	AMPFI_16911	OFUSG11996.1.p1
OG0009309	AMPFI_11281	OFUSG08127.1.p1
OG0009310	AMPFI_13892	OFUSG25378.1.p1, OFUSG25378.2.p1
OG0009311	AMPFI_08559	OFUSG03423.1.p1
OG0009312	AMPFI_06296	OFUSG01075.1.p1
OG0009314	AMPFI_15175	OFUSG05459.1.p1
OG0009315	AMPFI_19848	OFUSG14677.1.p1
OG0009316	AMPFI_23694	OFUSG05559.1.p1
OG0009319	AMPFI_09952, AMPFI_00386	OFUSG12458.1.p1
OG0009320	AMPFI_17313	OFUSG01082.1.p1
OG0009321	AMPFI_08809	OFUSG24094.1.p1, OFUSG24094.2.p1
OG0009322	AMPFI_16648	OFUSG25441.1.p1
OG0009324	AMPFI_02997, AMPFI_07451	OFUSG11375.1.p1
OG0009328	AMPFI_09640	OFUSG12518.1.p1
OG0009334	AMPFI_13330	OFUSG07050.1.p1
OG0009335	AMPFI_11331	OFUSG13545.1.p1
OG0009336	AMPFI_10443	OFUSG02730.1.p1
OG0009337	AMPFI_11823	OFUSG23478.1.p1
OG0009338	AMPFI_22048	OFUSG03116.1.p1
OG0009340	AMPFI_14767	OFUSG19645.1.p1
OG0009343	AMPFI_07584, AMPFI_26083	OFUSG06617.1.p1
OG0009345	AMPFI_04822	OFUSG08023.1.p1
OG0009347	AMPFI_22747	OFUSG05588.1.p1
OG0009349	AMPFI_20012	OFUSG16160.1.p1
OG0009352	AMPFI_20955	OFUSG05803.1.p1
OG0009353	AMPFI_18967, AMPFI_18968	OFUSG10254.1.p1
OG0009354	AMPFI_15679, AMPFI_25575	OFUSG20456.1.p1
OG0009355	AMPFI_13599	OFUSG15827.1.p1
OG0009356	AMPFI_22375	OFUSG10231.1.p1
OG0009357	AMPFI_23359	OFUSG13467.1.p1
OG0009358	AMPFI_09926	OFUSG24366.1.p1, OFUSG24367.1.p1
OG0009359	AMPFI_22982, AMPFI_20248, AMPFI_18418	OFUSG19737.1.p1
OG0009360	AMPFI_07107	OFUSG11844.1.p1
OG0009361	AMPFI_12460	OFUSG16777.1.p1
OG0009363	AMPFI_15570	OFUSG24128.2.p1, OFUSG24128.1.p1
OG0009364	AMPFI_06313	OFUSG01339.1.p1
OG0009365	AMPFI_10658	OFUSG04300.1.p1
OG0009368	AMPFI_01374	OFUSG16743.1.p1
OG0009369	AMPFI_21094	OFUSG05915.1.p1
OG0009371	AMPFI_21402	OFUSG17675.1.p1
OG0009372	AMPFI_25958, AMPFI_18740, AMPFI_23548	OFUSG13599.1.p1, OFUSG13598.1.p1
OG0009375	AMPFI_05224	OFUSG08311.1.p1
OG0009377	AMPFI_06649	OFUSG08419.1.p1
OG0009378	AMPFI_17371	OFUSG17534.1.p1
OG0009383	AMPFI_09429	OFUSG04848.1.p1
OG0009387	AMPFI_13802	OFUSG05015.1.p1, OFUSG07435.1.p1
OG0009388	AMPFI_09565	OFUSG06775.1.p1
OG0009389	AMPFI_08297	OFUSG19390.1.p1
OG0009390	AMPFI_08547	OFUSG01931.1.p1, OFUSG01931.3.p1, OFUSG01931.2.p1
OG0009391	AMPFI_19078, AMPFI_01432, AMPFI_13794, AMPFI_03622	OFUSG00807.1.p1
OG0009393	AMPFI_22115, AMPFI_18503	OFUSG18368.1.p1
OG0009394	AMPFI_15834	OFUSG07164.1.p1
OG0009396	AMPFI_17909	OFUSG23229.1.p1
OG0009397	AMPFI_18739	OFUSG07825.2.p1, OFUSG07825.3.p1, OFUSG07825.1.p1
OG0009399	AMPFI_23073	OFUSG08702.1.p1
OG0009400	AMPFI_00543	OFUSG14817.1.p1
OG0009401	AMPFI_15787	OFUSG18727.1.p1
OG0009402	AMPFI_07915	OFUSG14571.1.p1
OG0009403	AMPFI_14572	OFUSG02737.3.p1, OFUSG02737.1.p1, OFUSG02737.2.p1
OG0009404	AMPFI_15084	OFUSG00691.1.p1
OG0009405	AMPFI_07278	OFUSG08438.1.p1
OG0009406	AMPFI_18077, AMPFI_25158	OFUSG03371.1.p1
OG0009407	AMPFI_20179	OFUSG17955.1.p1
OG0009408	AMPFI_25213, AMPFI_25016	OFUSG22627.1.p1
OG0009409	AMPFI_16464	OFUSG05565.1.p1
OG0009412	AMPFI_04881	OFUSG06425.1.p1
OG0009413	AMPFI_07958	OFUSG12281.1.p1
OG0009417	AMPFI_01997	OFUSG16591.1.p1
OG0009419	AMPFI_02481	OFUSG25734.1.p1
OG0009421	AMPFI_03491, AMPFI_21270	OFUSG01268.1.p1
OG0009423	AMPFI_05468	OFUSG16074.1.p1
OG0009425	AMPFI_06718	OFUSG05856.1.p1
OG0009426	AMPFI_07682	OFUSG11215.1.p1
OG0009427	AMPFI_08226	OFUSG21512.1.p1
OG0009429	AMPFI_20291, AMPFI_23251, AMPFI_10525	OFUSG11858.1.p1
OG0009431	AMPFI_12236	OFUSG26919.1.p1
OG0009432	AMPFI_19521, AMPFI_16095	OFUSG21446.1.p1
OG0009433	AMPFI_17998	OFUSG02313.1.p1
OG0009434	AMPFI_18017	OFUSG15369.1.p1
OG0009436	AMPFI_20606	OFUSG09125.1.p1, OFUSG09125.2.p1
OG0009543	AMPFI_16531	OFUSG22134.1.p1
OG0009544	AMPFI_10766	OFUSG23898.1.p1
OG0009552	AMPFI_07908	OFUSG10357.2.p1, OFUSG10357.1.p1
OG0009554	AMPFI_16043	OFUSG19879.1.p1, OFUSG19879.2.p1
OG0009562	AMPFI_11372	OFUSG10372.1.p1
OG0009563	AMPFI_16059	OFUSG22211.1.p1
OG0009565	AMPFI_12042	OFUSG04572.1.p1
OG0009568	AMPFI_10496	OFUSG07111.1.p1
OG0009570	AMPFI_05283	OFUSG21855.1.p1
OG0009575	AMPFI_25464	OFUSG08481.1.p1
OG0009576	AMPFI_08956	OFUSG11141.1.p1
OG0009578	AMPFI_15253	OFUSG17646.1.p1, OFUSG17646.2.p1
OG0009579	AMPFI_25095	OFUSG25948.1.p1
OG0009582	AMPFI_23816, AMPFI_17314	OFUSG22701.2.p1, OFUSG22701.1.p1, OFUSG24845.1.p1, OFUSG24846.1.p1, OFUSG16767.1.p1, OFUSG17584.1.p1
OG0009584	AMPFI_04991	OFUSG19529.1.p1
OG0009585	AMPFI_04400	OFUSG11546.1.p1
OG0009586	AMPFI_05230	OFUSG02636.1.p1
OG0009589	AMPFI_24302	OFUSG20743.1.p1
OG0009594	AMPFI_17144, AMPFI_23127	OFUSG04960.1.p1
OG0009595	AMPFI_10231	OFUSG07445.1.p1
OG0009596	AMPFI_11340	OFUSG26282.4.p1, OFUSG26282.5.p1, OFUSG26282.2.p1, OFUSG26282.1.p1, OFUSG26282.3.p1
OG0009598	AMPFI_21187	OFUSG23448.1.p1
OG0009599	AMPFI_15167	OFUSG01244.1.p1
OG0009601	AMPFI_13940	OFUSG13987.1.p1
OG0009603	AMPFI_09257	OFUSG21896.3.p1, OFUSG21896.2.p1, OFUSG21896.4.p1, OFUSG21896.1.p1, OFUSG21896.5.p1
OG0009607	AMPFI_01898	OFUSG02256.1.p1
OG0009610	AMPFI_22516	OFUSG11804.1.p1
OG0009611	AMPFI_10166	OFUSG09201.1.p1
OG0009612	AMPFI_21354	OFUSG03806.1.p1, OFUSG03806.2.p1
OG0009615	AMPFI_13234	OFUSG03940.2.p1, OFUSG03940.1.p1
OG0009617	AMPFI_17964	OFUSG16069.1.p1
OG0009618	AMPFI_12220	OFUSG01090.1.p1
OG0009620	AMPFI_14636	OFUSG21044.1.p1
OG0009621	AMPFI_17141	OFUSG12638.1.p1
OG0009622	AMPFI_07282	OFUSG00312.1.p1, OFUSG00312.2.p1
OG0009624	AMPFI_20765	OFUSG04720.2.p1, OFUSG04720.1.p1
OG0009627	AMPFI_10271, AMPFI_12278	OFUSG05804.1.p1
OG0009628	AMPFI_18523, AMPFI_22043	OFUSG14559.1.p1
OG0009631	AMPFI_21101	OFUSG00115.1.p1
OG0009633	AMPFI_08127, AMPFI_24737	OFUSG09677.1.p1
OG0009634	AMPFI_21346	OFUSG05097.1.p1
OG0009635	AMPFI_14798	OFUSG13427.1.p1
OG0009636	AMPFI_03920, AMPFI_03501	OFUSG06508.1.p1
OG0009638	AMPFI_01739	OFUSG04577.1.p1
OG0009639	AMPFI_02259	OFUSG24173.1.p1
OG0009640	AMPFI_20910	OFUSG03603.1.p1
OG0009642	AMPFI_19250	OFUSG14110.1.p1
OG0009645	AMPFI_06351	OFUSG26437.1.p1
OG0009646	AMPFI_13600	OFUSG26447.1.p1, OFUSG26447.2.p1
OG0009647	AMPFI_05336	OFUSG25498.1.p1
OG0009648	AMPFI_17792	OFUSG17403.1.p1
OG0009652	AMPFI_25822	OFUSG25061.1.p1
OG0009653	AMPFI_10839	OFUSG25787.1.p1
OG0009655	AMPFI_13341	OFUSG12380.1.p1, OFUSG12380.2.p1
OG0009661	AMPFI_02075	OFUSG10349.1.p1
OG0009663	AMPFI_02910, AMPFI_21261	OFUSG05579.1.p1
OG0009665	AMPFI_03783	OFUSG03493.1.p1
OG0009666	AMPFI_04507, AMPFI_04287	OFUSG02615.1.p1, OFUSG05000.1.p1
OG0009667	AMPFI_05994	OFUSG00331.1.p1, OFUSG02792.1.p1
OG0009668	AMPFI_06672	OFUSG00623.1.p1, OFUSG10523.1.p1, OFUSG10523.2.p1, OFUSG21876.1.p1, OFUSG01303.1.p1
OG0009669	AMPFI_07745	OFUSG02817.1.p1
OG0009670	AMPFI_09196	OFUSG12038.1.p1
OG0009671	AMPFI_10958	OFUSG03379.1.p1, OFUSG21082.1.p1
OG0009671	AMPFI_22471	OFUSG15442.1.p1, OFUSG03115.1.p1
OG0009673	AMPFI_11036	OFUSG10697.1.p1, OFUSG14710.1.p1, OFUSG11404.1.p1, OFUSG05719.1.p2, OFUSG18929.1.p1
OG0009674	AMPFI_11208, AMPFI_25061	OFUSG03454.1.p1
OG0009675	AMPFI_11725	OFUSG11612.1.p1
OG0009676	AMPFI_12195	OFUSG04823.1.p1
OG0009677	AMPFI_13498	OFUSG25636.1.p1
OG0009679	AMPFI_15719	OFUSG23507.1.p1, OFUSG23506.1.p1
OG0009680	AMPFI_15819	OFUSG23472.1.p1
OG0009681	AMPFI_18141	OFUSG10298.1.p1
OG0009683	AMPFI_20579	OFUSG11989.1.p1
OG0009684	AMPFI_21272	OFUSG00398.2.p1, OFUSG00398.1.p1
OG0009685	AMPFI_21304	OFUSG19185.1.p1
OG0009853	AMPFI_24643, AMPFI_12749, AMPFI_11405	OFUSG16839.1.p1
OG0009854	AMPFI_05307	OFUSG19370.1.p1
OG0009856	AMPFI_08839	OFUSG16686.1.p1
OG0009857	AMPFI_06407	OFUSG21994.1.p1
OG0009862	AMPFI_20111	OFUSG10315.2.p1, OFUSG10315.1.p1
OG0009863	AMPFI_21546	OFUSG05406.2.p1, OFUSG05406.1.p1
OG0009864	AMPFI_24324	OFUSG15105.1.p1
OG0009865	AMPFI_11044	OFUSG07670.1.p1
OG0009866	AMPFI_22214	OFUSG14628.1.p1
OG0009867	AMPFI_02234	OFUSG08468.1.p1
OG0009868	AMPFI_07867	OFUSG21336.1.p1
OG0009870	AMPFI_04362, AMPFI_17294	OFUSG07137.1.p1
OG0009873	AMPFI_12100	OFUSG17363.1.p1
OG0009877	AMPFI_15244	OFUSG03682.1.p1
OG0009879	AMPFI_18891	OFUSG19389.1.p1
OG0009881	AMPFI_22744	OFUSG05743.1.p1
OG0009882	AMPFI_09972	OFUSG12508.1.p1
OG0009883	AMPFI_07118	OFUSG22478.1.p1
OG0009884	AMPFI_24839	OFUSG10918.1.p1
OG0009886	AMPFI_15915	OFUSG06494.1.p1
OG0009888	AMPFI_20697, AMPFI_17920, AMPFI_24229	OFUSG04240.1.p1
OG0009890	AMPFI_16717	OFUSG19484.1.p1, OFUSG20014.1.p1
OG0009892	AMPFI_05451	OFUSG09272.1.p1
OG0009895	AMPFI_04134	OFUSG16788.1.p1
OG0009897	AMPFI_12591	OFUSG16969.1.p1
OG0009898	AMPFI_03733, AMPFI_14092	OFUSG06766.1.p1
OG0009899	AMPFI_23132	OFUSG11204.1.p1
OG0009901	AMPFI_09806	OFUSG19433.1.p1
OG0009908	AMPFI_16849	OFUSG17492.1.p1
OG0009909	AMPFI_09106	OFUSG12066.1.p1
OG0009913	AMPFI_19043	OFUSG26125.1.p1, OFUSG26125.2.p1
OG0009915	AMPFI_14200	OFUSG24209.1.p1
OG0009916	AMPFI_17856	OFUSG23426.1.p1
OG0009921	AMPFI_13561	OFUSG05714.1.p1
OG0009922	AMPFI_24756	OFUSG10603.1.p1
OG0009923	AMPFI_23096	OFUSG25035.1.p1
OG0009927	AMPFI_20534	OFUSG24612.1.p1
OG0009928	AMPFI_24355	OFUSG08329.1.p1
OG0009929	AMPFI_11967	OFUSG24202.1.p1
OG0009930	AMPFI_00075	OFUSG09758.1.p1
OG0009934	AMPFI_00284	OFUSG07595.1.p1
OG0009935	AMPFI_00557, AMPFI_16908	OFUSG09348.1.p1
OG0009950	AMPFI_08204	OFUSG10700.1.p1
OG0009953	AMPFI_10863	OFUSG09764.1.p1
OG0009955	AMPFI_12205	OFUSG23202.1.p1, OFUSG02611.1.p1
OG0009956	AMPFI_12547	OFUSG13269.1.p1
OG0009957	AMPFI_15877, AMPFI_13141	OFUSG11106.1.p1
OG0009960	AMPFI_14011	OFUSG02768.1.p1
OG0009962	AMPFI_22014, AMPFI_19161, AMPFI_16216	OFUSG25154.1.p1, OFUSG11558.1.p1, OFUSG01847.1.p1, OFUSG11557.1.p1
OG0009963	AMPFI_16532	OFUSG03934.2.p1, OFUSG03934.1.p1
OG0009965	AMPFI_22523	OFUSG09189.1.p1
OG0009966	AMPFI_23134	OFUSG00495.1.p1
OG0009967	AMPFI_24530	OFUSG00676.1.p1
OG0009968	AMPFI_25961	OFUSG11430.1.p1
OG0010127	AMPFI_15298	OFUSG18664.1.p1
OG0010130	AMPFI_07487	OFUSG06475.1.p1
OG0010133	AMPFI_07274	OFUSG09826.1.p1, OFUSG09826.2.p1
OG0010135	AMPFI_20026	OFUSG18673.1.p1
OG0010137	AMPFI_11832, AMPFI_11831	OFUSG12068.1.p1
OG0010141	AMPFI_18342	OFUSG03301.1.p1, OFUSG03299.1.p1, OFUSG03300.1.p1
OG0010147	AMPFI_23159	OFUSG02067.1.p1
OG0010148	AMPFI_14835	OFUSG24606.1.p1
OG0010154	AMPFI_18213	OFUSG21107.1.p1
OG0010155	AMPFI_05778	OFUSG13109.1.p1
OG0010156	AMPFI_05205	OFUSG04469.1.p1
OG0010162	AMPFI_22809	OFUSG11836.1.p1
OG0010164	AMPFI_07318	OFUSG11604.1.p1
OG0010169	AMPFI_18446	OFUSG06265.1.p1
OG0010170	AMPFI_06574	OFUSG20626.1.p1, OFUSG20625.1.p1
OG0010175	AMPFI_08631	OFUSG19595.1.p1
OG0010176	AMPFI_14675	OFUSG18387.1.p1, OFUSG18387.2.p1
OG0010178	AMPFI_07004, AMPFI_07003	OFUSG06155.1.p1
OG0010179	AMPFI_01418, AMPFI_01505	OFUSG05304.1.p1
OG0010182	AMPFI_17559	OFUSG01317.1.p1
OG0010184	AMPFI_22987	OFUSG18881.1.p1
OG0010185	AMPFI_19898, AMPFI_03404	OFUSG06724.1.p1
OG0010186	AMPFI_11258	OFUSG10424.1.p1
OG0010187	AMPFI_01097	OFUSG12364.1.p1
OG0010189	AMPFI_20530	OFUSG19347.1.p1
OG0010191	AMPFI_07878	OFUSG00157.1.p1
OG0010192	AMPFI_11792	OFUSG04664.1.p1
OG0010193	AMPFI_21647	OFUSG09978.2.p1, OFUSG09978.1.p1
OG0010197	AMPFI_13319	OFUSG04068.1.p1
OG0010199	AMPFI_10626	OFUSG01343.1.p1
OG0010202	AMPFI_25216	OFUSG16836.1.p1
OG0010203	AMPFI_15073	OFUSG26748.1.p1
OG0010204	AMPFI_17232	OFUSG21416.1.p1
OG0010206	AMPFI_07392	OFUSG08400.1.p1
OG0010207	AMPFI_23672	OFUSG04040.1.p1
OG0010208	AMPFI_09610	OFUSG07136.1.p1, OFUSG07136.2.p1
OG0010211	AMPFI_05204	OFUSG18859.2.p1, OFUSG18859.1.p1
OG0010215	AMPFI_05146	OFUSG17092.1.p1
OG0010217	AMPFI_14659	OFUSG08387.1.p1
OG0010220	AMPFI_11362	OFUSG08251.1.p1
OG0010223	AMPFI_09944	OFUSG01853.1.p1
OG0010225	AMPFI_03139	OFUSG01260.1.p1
OG0010226	AMPFI_01042	OFUSG21661.1.p1
OG0010228	AMPFI_07692	OFUSG05243.1.p1
OG0010233	AMPFI_00166	OFUSG26940.1.p1
OG0010235	AMPFI_22899, AMPFI_20469, AMPFI_03960, AMPFI_08896, AMPFI_01792, AMPFI_24566, AMPFI_09541, AMPFI_04267, AMPFI_13822, AMPFI_25050	OFUSG22945.1.p1
OG0010236	AMPFI_02058	OFUSG07335.1.p1
OG0010237	AMPFI_11510, AMPFI_03021, AMPFI_04463, AMPFI_09724, AMPFI_10340, AMPFI_09725, AMPFI_02089, AMPFI_13104	OFUSG05199.1.p1
OG0010239	AMPFI_03915	OFUSG23061.1.p1
OG0010240	AMPFI_04213	OFUSG07562.1.p1
OG0010245	AMPFI_05859	OFUSG23554.2.p1, OFUSG23554.1.p1
OG0010247	AMPFI_06705	OFUSG03612.2.p1, OFUSG03612.1.p1, OFUSG14013.1.p1
OG0010248	AMPFI_07638	OFUSG13639.1.p1
OG0010249	AMPFI_10216	OFUSG08748.1.p1
OG0010251	AMPFI_10485	OFUSG08789.2.p1, OFUSG08789.1.p1
OG0010252	AMPFI_11589	OFUSG05654.1.p1
OG0010253	AMPFI_13150	OFUSG16307.1.p1
OG0010254	AMPFI_13571	OFUSG09798.1.p1
OG0010257	AMPFI_20068	OFUSG01242.1.p1
OG0010259	AMPFI_21535	OFUSG16499.1.p1
OG0010466	AMPFI_18329	OFUSG05953.1.p1
OG0010468	AMPFI_19817	OFUSG15218.1.p1
OG0010476	AMPFI_18451	OFUSG05795.1.p1
OG0010480	AMPFI_00764	OFUSG11304.1.p1
OG0010481	AMPFI_06027	OFUSG17210.1.p1
OG0010484	AMPFI_13238	OFUSG00418.1.p1
OG0010487	AMPFI_08719	OFUSG13047.1.p1
OG0010490	AMPFI_24787	OFUSG07781.1.p1, OFUSG07781.2.p1
OG0010491	AMPFI_19876	OFUSG00929.1.p1, OFUSG00929.2.p1
OG0010492	AMPFI_22075	OFUSG00453.1.p1
OG0010495	AMPFI_11892	OFUSG15794.1.p1
OG0010496	AMPFI_11671	OFUSG10683.1.p1
OG0010498	AMPFI_08001	OFUSG00081.1.p1, OFUSG00081.2.p1
OG0010504	AMPFI_08095	OFUSG24251.1.p1
OG0010505	AMPFI_08410	OFUSG06715.1.p1
OG0010506	AMPFI_17168, AMPFI_17570	OFUSG21827.1.p1
OG0010508	AMPFI_06636	OFUSG25089.1.p1
OG0010509	AMPFI_07547	OFUSG20439.1.p1, OFUSG20439.2.p1
OG0010512	AMPFI_09074	OFUSG07457.1.p1
OG0010516	AMPFI_26049	OFUSG12230.1.p1
OG0010518	AMPFI_03108	OFUSG01576.1.p1
OG0010521	AMPFI_04495, AMPFI_03664	OFUSG15169.1.p1
OG0010522	AMPFI_07787	OFUSG24308.1.p1
OG0010526	AMPFI_08785	OFUSG05967.1.p1
