Orthogroup	STRPU_ok	AMPFI_ok
OG0008532	STRPU_22676	AMPFI_23353
OG0008533	STRPU_17230	AMPFI_13398
OG0008534	STRPU_12965	AMPFI_04061
OG0008535	STRPU_12636	AMPFI_16183
OG0008537	STRPU_05335	AMPFI_19999
OG0008539	STRPU_21589	AMPFI_22402
OG0008540	STRPU_22614	AMPFI_22298
OG0008541	STRPU_12522, STRPU_12493	AMPFI_21765, AMPFI_05661
OG0008542	STRPU_27159	AMPFI_22209
OG0008543	STRPU_25000	AMPFI_14385
OG0008544	STRPU_04610	AMPFI_20363
OG0008546	STRPU_25412	AMPFI_23820
OG0008547	STRPU_10629	AMPFI_04660
OG0008550	STRPU_15900	AMPFI_24742
OG0008551	STRPU_18055	AMPFI_10931
OG0008552	STRPU_05614, STRPU_05556	AMPFI_17621
OG0008555	STRPU_07891	AMPFI_08083
OG0008556	STRPU_20940	AMPFI_26006
OG0008558	STRPU_11675	AMPFI_01224
OG0008559	STRPU_23791	AMPFI_08904
OG0008560	STRPU_12182, STRPU_12139	AMPFI_17042
OG0008561	STRPU_14330	AMPFI_20412, AMPFI_19708
OG0008562	STRPU_17513	AMPFI_10135
OG0008563	STRPU_14810	AMPFI_12165
OG0008564	STRPU_01030, STRPU_23408	AMPFI_08360
OG0008565	STRPU_27027	AMPFI_07501
OG0008566	STRPU_01511, STRPU_09451	AMPFI_13801
OG0008567	STRPU_21574, STRPU_00280, STRPU_21575	AMPFI_00546
OG0008568	STRPU_22559	AMPFI_23610, AMPFI_07761
OG0008569	STRPU_21276	AMPFI_19359
OG0008570	STRPU_27052	AMPFI_15033
OG0008572	STRPU_17074	AMPFI_10782
OG0008574	STRPU_14649	AMPFI_16462, AMPFI_10212
OG0008575	STRPU_12684	AMPFI_15336
OG0008576	STRPU_09300	AMPFI_19249, AMPFI_03110
OG0008578	STRPU_25527	AMPFI_08466
OG0008579	STRPU_07369	AMPFI_05725
OG0008580	STRPU_24353	AMPFI_21671, AMPFI_18788
OG0008582	STRPU_12911	AMPFI_15667, AMPFI_24125
OG0008583	STRPU_24015	AMPFI_08422
OG0008585	STRPU_22000	AMPFI_12839
OG0008586	STRPU_26796	AMPFI_18804
OG0008587	STRPU_04458, STRPU_04459	AMPFI_10025
OG0008588	STRPU_08136	AMPFI_13970
OG0008589	STRPU_22301, STRPU_22300	AMPFI_01414, AMPFI_20644
OG0008591	STRPU_08776	AMPFI_07329
OG0008592	STRPU_20422	AMPFI_15970
OG0008594	STRPU_13513	AMPFI_08074, AMPFI_11109
OG0008595	STRPU_17088	AMPFI_06634
OG0008596	STRPU_13733	AMPFI_10302
OG0008597	STRPU_05887	AMPFI_18374
OG0008598	STRPU_08084	AMPFI_25018, AMPFI_11275
OG0008600	STRPU_09634	AMPFI_07876
OG0008602	STRPU_21540	AMPFI_17272
OG0008605	STRPU_10276	AMPFI_08352
OG0008606	STRPU_26027	AMPFI_08075
OG0008607	STRPU_20041	AMPFI_05348
OG0008608	STRPU_11166	AMPFI_08894
OG0008611	STRPU_20333	AMPFI_06471
OG0008612	STRPU_19400	AMPFI_01091
OG0008613	STRPU_22598	AMPFI_11480
OG0008614	STRPU_05135, STRPU_05062	AMPFI_19080
OG0008616	STRPU_26968	AMPFI_01406
OG0008617	STRPU_23150	AMPFI_06055
OG0008619	STRPU_20986	AMPFI_00966
OG0008620	STRPU_27286	AMPFI_11595
OG0008621	STRPU_05694, STRPU_05693	AMPFI_25551
OG0008624	STRPU_01471, STRPU_08701	AMPFI_05010
OG0008626	STRPU_12902	AMPFI_09203
OG0008627	STRPU_05010	AMPFI_12239
OG0008628	STRPU_05012	AMPFI_15805
OG0008629	STRPU_26671	AMPFI_11423, AMPFI_21655
OG0008632	STRPU_13417	AMPFI_18628
OG0008633	STRPU_21548	AMPFI_09078
OG0008634	STRPU_16142, STRPU_16135	AMPFI_15383
OG0008637	STRPU_10966	AMPFI_25386
OG0008638	STRPU_22854	AMPFI_12468
OG0008641	STRPU_17461, STRPU_17477, STRPU_17462	AMPFI_08170
OG0008642	STRPU_25902	AMPFI_16791
OG0008643	STRPU_23699	AMPFI_24691
OG0008644	STRPU_01537, STRPU_09422	AMPFI_19688
OG0008645	STRPU_25488	AMPFI_08681
OG0008646	STRPU_18038	AMPFI_17057
OG0008647	STRPU_24268	AMPFI_06975
OG0008648	STRPU_20706	AMPFI_24660
OG0008649	STRPU_20786	AMPFI_18332
OG0008651	STRPU_02997	AMPFI_00103
OG0008653	STRPU_03813, STRPU_03830	AMPFI_01110
OG0008654	STRPU_08923, STRPU_00623	AMPFI_01208
OG0008655	STRPU_23670, STRPU_23645	AMPFI_01978
OG0008656	STRPU_20539	AMPFI_02017
OG0008657	STRPU_12812	AMPFI_04045
OG0008658	STRPU_24474	AMPFI_05410
OG0008659	STRPU_17964	AMPFI_05618
OG0008660	STRPU_26727	AMPFI_06112
OG0008661	STRPU_10321	AMPFI_07440, AMPFI_07439
OG0008662	STRPU_02682, STRPU_01683	AMPFI_07642
OG0008663	STRPU_00292, STRPU_00291, STRPU_21638	AMPFI_07803
OG0008664	STRPU_20701	AMPFI_08076
OG0008665	STRPU_04286, STRPU_04316	AMPFI_09151
OG0008666	STRPU_02906	AMPFI_09211
OG0008667	STRPU_23908	AMPFI_10635
OG0008668	STRPU_10099, STRPU_10162	AMPFI_11147
OG0008669	STRPU_13670, STRPU_02400	AMPFI_11501
OG0008670	STRPU_13987, STRPU_13267	AMPFI_13298
OG0008671	STRPU_21426	AMPFI_13458
OG0008672	STRPU_27063	AMPFI_13577
OG0008673	STRPU_20722	AMPFI_14219
OG0008674	STRPU_05905	AMPFI_14838
OG0008675	STRPU_21091	AMPFI_15036
OG0008676	STRPU_15392	AMPFI_15821
OG0008677	STRPU_24381	AMPFI_16579
OG0008678	STRPU_15079	AMPFI_18151
OG0008680	STRPU_10241	AMPFI_18920
OG0008681	STRPU_24546	AMPFI_19306
OG0008682	STRPU_07049	AMPFI_19560
OG0008683	STRPU_10869	AMPFI_20428
OG0008684	STRPU_23419, STRPU_01018	AMPFI_23581
OG0008753	STRPU_19694, STRPU_19621	AMPFI_04076
OG0008757	STRPU_08681	AMPFI_18894
OG0008760	STRPU_18381	AMPFI_05301
OG0008765	STRPU_16849	AMPFI_11558
OG0008766	STRPU_26399	AMPFI_14027
OG0008767	STRPU_24969	AMPFI_10177
OG0008770	STRPU_05440	AMPFI_19040
OG0008772	STRPU_20561	AMPFI_23793
OG0008773	STRPU_21458	AMPFI_12657
OG0008774	STRPU_01320, STRPU_11630	AMPFI_05487
OG0008775	STRPU_12800	AMPFI_18547
OG0008778	STRPU_26797	AMPFI_23723
OG0008779	STRPU_24671	AMPFI_19711, AMPFI_14633
OG0008781	STRPU_00643, STRPU_23057	AMPFI_23264
OG0008782	STRPU_03227, STRPU_03212	AMPFI_11360
OG0008784	STRPU_18552	AMPFI_20857
OG0008785	STRPU_20337	AMPFI_17765
OG0008786	STRPU_23971, STRPU_23947	AMPFI_18605
OG0008789	STRPU_12679	AMPFI_05638
OG0008790	STRPU_20948	AMPFI_19974
OG0008792	STRPU_21947, STRPU_21935	AMPFI_18038
OG0008793	STRPU_15657, STRPU_15674	AMPFI_14791
OG0008794	STRPU_05853	AMPFI_08498
OG0008795	STRPU_02860, STRPU_18137, STRPU_26228	AMPFI_18251, AMPFI_16780
OG0008796	STRPU_20633	AMPFI_02564
OG0008798	STRPU_05768, STRPU_25397	AMPFI_06237
OG0008799	STRPU_20418	AMPFI_13716
OG0008801	STRPU_12218	AMPFI_11427, AMPFI_08838
OG0008802	STRPU_08536	AMPFI_15179
OG0008804	STRPU_21216	AMPFI_02694
OG0008805	STRPU_22199	AMPFI_00597
OG0008806	STRPU_01591, STRPU_13572	AMPFI_06776
OG0008809	STRPU_24430	AMPFI_11580, AMPFI_06664
OG0008810	STRPU_17255	AMPFI_25568
OG0008811	STRPU_26070	AMPFI_04169
OG0008812	STRPU_21752, STRPU_21687	AMPFI_08751
OG0008813	STRPU_26496	AMPFI_12717, AMPFI_17971
OG0008814	STRPU_04275	AMPFI_25634
OG0008817	STRPU_04638, STRPU_04670	AMPFI_07289
OG0008818	STRPU_13112, STRPU_13113, STRPU_13088	AMPFI_12241
OG0008820	STRPU_16565	AMPFI_00609
OG0008821	STRPU_17770	AMPFI_24506
OG0008822	STRPU_08833	AMPFI_12271
OG0008823	STRPU_14792	AMPFI_14427
OG0008825	STRPU_15117, STRPU_02496	AMPFI_13929
OG0008826	STRPU_18705	AMPFI_21048
OG0008827	STRPU_08935	AMPFI_20067
OG0008828	STRPU_25128	AMPFI_06676
OG0008831	STRPU_10370	AMPFI_02995
OG0008832	STRPU_11455	AMPFI_10010
OG0008833	STRPU_20636	AMPFI_09273
OG0008834	STRPU_07313	AMPFI_08617
OG0008835	STRPU_06386	AMPFI_13642
OG0008836	STRPU_14337	AMPFI_12691
OG0008837	STRPU_15423	AMPFI_01382
OG0008841	STRPU_09121, STRPU_02093	AMPFI_10691
OG0008842	STRPU_21141, STRPU_21140	AMPFI_14625, AMPFI_16533, AMPFI_14626
OG0008843	STRPU_23622	AMPFI_00042
OG0008845	STRPU_04159	AMPFI_00940
OG0008846	STRPU_05467, STRPU_05468	AMPFI_13371, AMPFI_20443
OG0008847	STRPU_20994	AMPFI_06400
OG0008851	STRPU_19595	AMPFI_20132
OG0008853	STRPU_10987, STRPU_00325	AMPFI_07563
OG0008855	STRPU_09887	AMPFI_16495
OG0008857	STRPU_11438	AMPFI_18994
OG0008858	STRPU_15322	AMPFI_15581
OG0008859	STRPU_09855	AMPFI_09471
OG0008860	STRPU_26149	AMPFI_14297
OG0008861	STRPU_25594	AMPFI_21588
OG0008862	STRPU_18795	AMPFI_13338, AMPFI_14755
OG0008863	STRPU_08297	AMPFI_02345
OG0008864	STRPU_22978	AMPFI_23422
OG0008865	STRPU_09764, STRPU_09720	AMPFI_15939
OG0008866	STRPU_06833	AMPFI_09774
OG0008868	STRPU_02043, STRPU_09067	AMPFI_20194
OG0008869	STRPU_18487, STRPU_18534, STRPU_18533	AMPFI_19556, AMPFI_19629, AMPFI_00332
OG0008870	STRPU_14599	AMPFI_22990
OG0008871	STRPU_18960, STRPU_18973	AMPFI_19908
OG0008874	STRPU_22746, STRPU_01900	AMPFI_12218
OG0008874	STRPU_22747, STRPU_01901, STRPU_01902	AMPFI_22251
OG0008875	STRPU_26432	AMPFI_14244
OG0008876	STRPU_04867	AMPFI_09415
OG0008877	STRPU_08151	AMPFI_07763
OG0008878	STRPU_23583	AMPFI_14975
OG0008879	STRPU_14314	AMPFI_10466
OG0008880	STRPU_17449, STRPU_17466	AMPFI_10446
OG0008881	STRPU_15817, STRPU_15864	AMPFI_13326
OG0008882	STRPU_23617	AMPFI_19695
OG0008883	STRPU_14831	AMPFI_16162
OG0008885	STRPU_23289	AMPFI_10543
OG0008886	STRPU_12982	AMPFI_07119
OG0008887	STRPU_14581, STRPU_14580	AMPFI_04341
OG0008888	STRPU_20769	AMPFI_03702
OG0008889	STRPU_00684	AMPFI_10222
OG0008890	STRPU_08608, STRPU_08609, STRPU_22901, STRPU_22888, STRPU_10765, STRPU_10764, STRPU_10763	AMPFI_22122
OG0008891	STRPU_09409, STRPU_01549	AMPFI_03912
OG0008892	STRPU_10390	AMPFI_20915
OG0008894	STRPU_21088	AMPFI_04208
OG0008896	STRPU_25486	AMPFI_17839
OG0008897	STRPU_14328	AMPFI_09346
OG0008898	STRPU_22440	AMPFI_11737
OG0008900	STRPU_21041	AMPFI_11229
OG0008901	STRPU_23945	AMPFI_03752
OG0008904	STRPU_21433	AMPFI_02865
OG0008907	STRPU_08899, STRPU_00920	AMPFI_03687
OG0008908	STRPU_03452	AMPFI_22557
OG0008911	STRPU_23911	AMPFI_04768
OG0008912	STRPU_12055	AMPFI_25259
OG0008913	STRPU_07492	AMPFI_05602
OG0008914	STRPU_05773	AMPFI_05997
OG0008915	STRPU_09774, STRPU_09731	AMPFI_06379
OG0008916	STRPU_17664, STRPU_02257	AMPFI_07071
OG0008917	STRPU_14205, STRPU_00420	AMPFI_07376
OG0008918	STRPU_26436	AMPFI_07696
OG0008919	STRPU_12695	AMPFI_07967
OG0008921	STRPU_08604, STRPU_08603, STRPU_08599, STRPU_08601, STRPU_08600	AMPFI_09761, AMPFI_17601
OG0008922	STRPU_12017	AMPFI_10270
OG0008923	STRPU_10400	AMPFI_11925
OG0008924	STRPU_01954, STRPU_22795	AMPFI_13449
OG0008925	STRPU_06074	AMPFI_13864
OG0008926	STRPU_09811	AMPFI_14655
OG0008927	STRPU_19297, STRPU_01850	AMPFI_15292
OG0008928	STRPU_24544	AMPFI_15482
OG0008929	STRPU_21269	AMPFI_15745
OG0008930	STRPU_09888	AMPFI_15794
OG0008931	STRPU_07882, STRPU_07876	AMPFI_16242
OG0008933	STRPU_27447	AMPFI_17982
OG0008934	STRPU_21689, STRPU_21754	AMPFI_20651
OG0008935	STRPU_19184	AMPFI_21439
OG0008936	STRPU_27162	AMPFI_23345
OG0008937	STRPU_17002	AMPFI_23596
OG0008938	STRPU_10242	AMPFI_23689
OG0008939	STRPU_03055, STRPU_03052, STRPU_03049, STRPU_03051, STRPU_03046, STRPU_03056, STRPU_03054, STRPU_03044, STRPU_03043, STRPU_03045	AMPFI_23967
OG0008940	STRPU_02222, STRPU_15583, STRPU_15582	AMPFI_24198
OG0008941	STRPU_20017	AMPFI_24296
OG0008942	STRPU_00398, STRPU_19288	AMPFI_25388
OG0009043	STRPU_26346	AMPFI_16005
OG0009044	STRPU_26657	AMPFI_04616
OG0009047	STRPU_11122, STRPU_11143	AMPFI_07032, AMPFI_08781
OG0009052	STRPU_06067	AMPFI_11055
OG0009054	STRPU_05671	AMPFI_11846
OG0009055	STRPU_06140	AMPFI_17207
OG0009056	STRPU_21475	AMPFI_07785
OG0009057	STRPU_19820, STRPU_19816	AMPFI_19032
OG0009059	STRPU_26023	AMPFI_21340
OG0009060	STRPU_20450, STRPU_20449	AMPFI_10573
OG0009061	STRPU_21222	AMPFI_18376
OG0009062	STRPU_17603	AMPFI_03451, AMPFI_20648
OG0009063	STRPU_09011	AMPFI_11428
OG0009064	STRPU_10992, STRPU_00329	AMPFI_03957
OG0009065	STRPU_24723	AMPFI_18849
OG0009066	STRPU_14373	AMPFI_16678
OG0009069	STRPU_20325	AMPFI_04663
OG0009071	STRPU_18036	AMPFI_20023
OG0009074	STRPU_03869, STRPU_03891	AMPFI_16715
OG0009075	STRPU_27349	AMPFI_19234
OG0009076	STRPU_21791	AMPFI_15424
OG0009078	STRPU_17976	AMPFI_05386
OG0009080	STRPU_19360	AMPFI_04615, AMPFI_25821, AMPFI_03272
OG0009081	STRPU_03743	AMPFI_20124
OG0009082	STRPU_16169, STRPU_02646	AMPFI_10247
OG0009083	STRPU_07890	AMPFI_05738
OG0009085	STRPU_11508	AMPFI_07993
OG0009086	STRPU_00739, STRPU_04823	AMPFI_08778
OG0009087	STRPU_23092	AMPFI_06283
OG0009088	STRPU_06044	AMPFI_16392, AMPFI_03836
OG0009089	STRPU_04113	AMPFI_12985
OG0009090	STRPU_21918	AMPFI_06785
OG0009091	STRPU_08940	AMPFI_14828
OG0009092	STRPU_18524	AMPFI_08342
OG0009093	STRPU_02594, STRPU_19933	AMPFI_05876
OG0009096	STRPU_10916	AMPFI_05047
OG0009099	STRPU_19366	AMPFI_18693
OG0009100	STRPU_15379	AMPFI_06829
OG0009101	STRPU_15263, STRPU_15206	AMPFI_18931
OG0009102	STRPU_13415, STRPU_13413	AMPFI_03131
OG0009103	STRPU_00931, STRPU_08890	AMPFI_11914
OG0009105	STRPU_20607	AMPFI_05096
OG0009107	STRPU_09825	AMPFI_07686
OG0009109	STRPU_05951	AMPFI_16009
OG0009111	STRPU_12933	AMPFI_23473
OG0009112	STRPU_11734, STRPU_11735	AMPFI_24129, AMPFI_09261
OG0009114	STRPU_17775	AMPFI_03352, AMPFI_08857
OG0009116	STRPU_04814	AMPFI_04040
OG0009118	STRPU_18807, STRPU_00249	AMPFI_06103
OG0009119	STRPU_25601	AMPFI_09216
OG0009121	STRPU_21223	AMPFI_12714
OG0009123	STRPU_06302, STRPU_06258	AMPFI_22474
OG0009125	STRPU_24283	AMPFI_23499
OG0009126	STRPU_23810, STRPU_23844, STRPU_23812, STRPU_23846	AMPFI_21657
OG0009127	STRPU_23222, STRPU_23214	AMPFI_06862
OG0009128	STRPU_22817, STRPU_01976	AMPFI_06655
OG0009129	STRPU_14382	AMPFI_05071
OG0009130	STRPU_08199	AMPFI_18692
OG0009131	STRPU_23350	AMPFI_16161
OG0009133	STRPU_07168	AMPFI_16282
OG0009136	STRPU_21366	AMPFI_25097
OG0009137	STRPU_21381	AMPFI_25362
OG0009138	STRPU_12537	AMPFI_09615
OG0009143	STRPU_23160	AMPFI_19119
OG0009144	STRPU_09564	AMPFI_07343
OG0009146	STRPU_03440	AMPFI_18676
OG0009147	STRPU_08123, STRPU_08110	AMPFI_21370
OG0009148	STRPU_08038	AMPFI_07699
OG0009150	STRPU_21775	AMPFI_15674
OG0009153	STRPU_14202, STRPU_00427	AMPFI_07577
OG0009156	STRPU_22824, STRPU_01985, STRPU_06641	AMPFI_00117
OG0009157	STRPU_10287	AMPFI_16349, AMPFI_01263
OG0009158	STRPU_20536	AMPFI_02478
OG0009160	STRPU_01427, STRPU_08742	AMPFI_03656
OG0009163	STRPU_08561	AMPFI_04604
OG0009164	STRPU_18496	AMPFI_04985
OG0009165	STRPU_05255, STRPU_05271	AMPFI_06310
OG0009167	STRPU_20374	AMPFI_09095
OG0009168	STRPU_20117	AMPFI_09472
OG0009169	STRPU_22980	AMPFI_09903
OG0009170	STRPU_09777	AMPFI_11742
OG0009171	STRPU_19879, STRPU_19854	AMPFI_12371
OG0009172	STRPU_17594	AMPFI_13772
OG0009175	STRPU_26390	AMPFI_17143
OG0009176	STRPU_27434	AMPFI_17408
OG0009178	STRPU_14671	AMPFI_18633
OG0009179	STRPU_06403	AMPFI_19403
OG0009180	STRPU_15450	AMPFI_19605
OG0009181	STRPU_27212	AMPFI_21985
OG0009182	STRPU_20222	AMPFI_22979
OG0009183	STRPU_16143, STRPU_16136	AMPFI_23544
OG0009288	STRPU_24040, STRPU_02623	AMPFI_14442
OG0009291	STRPU_02534, STRPU_15152	AMPFI_02662
OG0009292	STRPU_00413, STRPU_19274	AMPFI_10898
OG0009294	STRPU_19753, STRPU_19752, STRPU_19754	AMPFI_20775
OG0009298	STRPU_17639, STRPU_02281	AMPFI_07800
OG0009299	STRPU_27247	AMPFI_11592
OG0009301	STRPU_20775	AMPFI_16911
OG0009307	STRPU_08134	AMPFI_17540, AMPFI_16963
OG0009309	STRPU_15753	AMPFI_11281
OG0009310	STRPU_16756, STRPU_01731	AMPFI_13892
OG0009311	STRPU_05758	AMPFI_08559
OG0009314	STRPU_22922	AMPFI_15175
OG0009316	STRPU_09924, STRPU_09923	AMPFI_23694
OG0009319	STRPU_12999	AMPFI_09952, AMPFI_00386
OG0009320	STRPU_17186, STRPU_00185	AMPFI_17313
OG0009321	STRPU_14384	AMPFI_08809
OG0009322	STRPU_19356	AMPFI_16648
OG0009324	STRPU_21192	AMPFI_02997
OG0009324	STRPU_07112	AMPFI_07451
OG0009325	STRPU_22844	AMPFI_00620
OG0009328	STRPU_20611	AMPFI_09640
OG0009329	STRPU_25610, STRPU_25613, STRPU_25614, STRPU_25611, STRPU_25615, STRPU_25612	AMPFI_23076, AMPFI_10481, AMPFI_05226
OG0009333	STRPU_23104	AMPFI_13754
OG0009334	STRPU_12573, STRPU_12577	AMPFI_13330
OG0009335	STRPU_18515	AMPFI_11331
OG0009336	STRPU_05715, STRPU_05722	AMPFI_10443
OG0009337	STRPU_08010	AMPFI_11823
OG0009339	STRPU_18632, STRPU_18613	AMPFI_10694
OG0009340	STRPU_26745, STRPU_26760	AMPFI_14767
OG0009343	STRPU_21917	AMPFI_07584, AMPFI_26083
OG0009345	STRPU_16504	AMPFI_04822
OG0009346	STRPU_21477	AMPFI_09140
OG0009347	STRPU_09882	AMPFI_22747
OG0009349	STRPU_13386, STRPU_13366	AMPFI_20012
OG0009351	STRPU_13508	AMPFI_12586
OG0009352	STRPU_09317	AMPFI_20955
OG0009353	STRPU_04055	AMPFI_04866, AMPFI_18967, AMPFI_18968
OG0009354	STRPU_26146	AMPFI_15679, AMPFI_25575
OG0009355	STRPU_02384, STRPU_13692	AMPFI_13599
OG0009356	STRPU_08218	AMPFI_22375
OG0009359	STRPU_26887	AMPFI_22982, AMPFI_20248, AMPFI_18418
OG0009360	STRPU_00758, STRPU_21179	AMPFI_07107
OG0009361	STRPU_24018	AMPFI_12460
OG0009368	STRPU_19487	AMPFI_01374
OG0009369	STRPU_23892	AMPFI_21094
OG0009371	STRPU_07889	AMPFI_21402
OG0009372	STRPU_23039	AMPFI_25958, AMPFI_18740, AMPFI_23548
OG0009374	STRPU_24017	AMPFI_20275
OG0009375	STRPU_19511, STRPU_00199	AMPFI_05224
OG0009376	STRPU_17453, STRPU_17470	AMPFI_10631, AMPFI_21981, AMPFI_20236, AMPFI_21804
OG0009377	STRPU_19731	AMPFI_06649
OG0009378	STRPU_08959	AMPFI_17371
OG0009383	STRPU_25276	AMPFI_09429
OG0009387	STRPU_25725	AMPFI_13802
OG0009388	STRPU_09411, STRPU_01546	AMPFI_09565
OG0009389	STRPU_09414, STRPU_01544	AMPFI_08297
OG0009390	STRPU_05817	AMPFI_08547
OG0009391	STRPU_11518, STRPU_11519	AMPFI_13794, AMPFI_03622
OG0009393	STRPU_08626	AMPFI_22115, AMPFI_18503
OG0009394	STRPU_20221	AMPFI_15834
OG0009395	STRPU_05426	AMPFI_07959
OG0009396	STRPU_24218, STRPU_01082	AMPFI_17909
OG0009397	STRPU_26077	AMPFI_18739
OG0009398	STRPU_21601	AMPFI_12553
OG0009399	STRPU_03730	AMPFI_23073
OG0009400	STRPU_06429	AMPFI_00543
OG0009402	STRPU_06443	AMPFI_07915
OG0009403	STRPU_05854	AMPFI_14572
OG0009404	STRPU_17290	AMPFI_15084
OG0009405	STRPU_26841	AMPFI_07278
OG0009406	STRPU_05455	AMPFI_25158
OG0009407	STRPU_08684	AMPFI_20179
OG0009408	STRPU_15089	AMPFI_25213
OG0009408	STRPU_15090	AMPFI_25016
OG0009409	STRPU_10435	AMPFI_16464
OG0009411	STRPU_14482	AMPFI_20720
OG0009413	STRPU_21271	AMPFI_07958
OG0009415	STRPU_23546	AMPFI_00501
OG0009417	STRPU_13807	AMPFI_01997
OG0009419	STRPU_13653, STRPU_02413	AMPFI_02481
OG0009423	STRPU_22542	AMPFI_05468
OG0009424	STRPU_04613	AMPFI_06194
OG0009425	STRPU_09568	AMPFI_06718
OG0009426	STRPU_21270	AMPFI_07682
OG0009427	STRPU_24851	AMPFI_08226
OG0009428	STRPU_22042	AMPFI_09152
OG0009429	STRPU_24872, STRPU_03899, STRPU_03897, STRPU_03904, STRPU_03864, STRPU_03865, STRPU_03898, STRPU_03901, STRPU_03896, STRPU_03894, STRPU_03893, STRPU_03867	AMPFI_20291, AMPFI_23251, AMPFI_10525
OG0009430	STRPU_10107, STRPU_10170	AMPFI_11476
OG0009431	STRPU_01639, STRPU_11975	AMPFI_12236
OG0009436	STRPU_27432	AMPFI_20606
OG0009544	STRPU_15500	AMPFI_10766
OG0009552	STRPU_08094	AMPFI_07908
OG0009554	STRPU_26348	AMPFI_16043
OG0009555	STRPU_26093	AMPFI_24940
OG0009556	STRPU_08622, STRPU_08623, STRPU_19943, STRPU_02583	AMPFI_25358
OG0009557	STRPU_23235, STRPU_00176, STRPU_23227	AMPFI_16972
OG0009560	STRPU_02030, STRPU_08025	AMPFI_24483
OG0009562	STRPU_09241	AMPFI_11372
OG0009563	STRPU_14386	AMPFI_16059
OG0009565	STRPU_15339	AMPFI_12042
OG0009568	STRPU_19578	AMPFI_10496
OG0009570	STRPU_22569	AMPFI_05283
OG0009575	STRPU_26360	AMPFI_25464
OG0009576	STRPU_08859, STRPU_00962	AMPFI_08956
OG0009578	STRPU_19069	AMPFI_15253
OG0009580	STRPU_02790	AMPFI_21642
OG0009582	STRPU_14877	AMPFI_23816, AMPFI_17314
OG0009583	STRPU_22166, STRPU_22173	AMPFI_20470
OG0009585	STRPU_21656, STRPU_21721	AMPFI_04400
OG0009586	STRPU_05393	AMPFI_05230
OG0009588	STRPU_23013, STRPU_00888	AMPFI_07532
OG0009589	STRPU_18993	AMPFI_24302
OG0009594	STRPU_14016	AMPFI_17144
OG0009595	STRPU_16476	AMPFI_10231
OG0009596	STRPU_22242	AMPFI_11340
OG0009598	STRPU_18816, STRPU_00241	AMPFI_21187
OG0009599	STRPU_16891	AMPFI_15167
OG0009601	STRPU_06810	AMPFI_13940
OG0009603	STRPU_00197	AMPFI_09257
OG0009607	STRPU_21841	AMPFI_01898
OG0009610	STRPU_23545	AMPFI_22516
OG0009611	STRPU_27385	AMPFI_10166
OG0009612	STRPU_05763	AMPFI_21354
OG0009615	STRPU_24576	AMPFI_13234
OG0009616	STRPU_04662	AMPFI_10004
OG0009617	STRPU_24964	AMPFI_17964
OG0009618	STRPU_17600	AMPFI_12220
OG0009620	STRPU_21369	AMPFI_14636
OG0009621	STRPU_24840	AMPFI_22943
OG0009622	STRPU_02303, STRPU_17618	AMPFI_07282
OG0009623	STRPU_13315, STRPU_13293, STRPU_13314, STRPU_13319, STRPU_13300, STRPU_13318, STRPU_13313	AMPFI_15262
OG0009625	STRPU_25042	AMPFI_05824
OG0009627	STRPU_23048	AMPFI_10271, AMPFI_12278
OG0009633	STRPU_03622	AMPFI_24737
OG0009636	STRPU_10183	AMPFI_03920, AMPFI_03501
OG0009638	STRPU_13527	AMPFI_01739
OG0009639	STRPU_14236, STRPU_14229	AMPFI_02259
OG0009640	STRPU_05757	AMPFI_20910
OG0009641	STRPU_15292, STRPU_15305	AMPFI_00849, AMPFI_25445, AMPFI_05270
OG0009642	STRPU_06902, STRPU_06947	AMPFI_19250
OG0009643	STRPU_11971, STRPU_01633	AMPFI_01098
OG0009645	STRPU_07372, STRPU_07371	AMPFI_06351
OG0009647	STRPU_19961, STRPU_01192, STRPU_01191	AMPFI_05336
OG0009648	STRPU_08001	AMPFI_17792
OG0009649	STRPU_21150	AMPFI_07466
OG0009652	STRPU_21372	AMPFI_25822
OG0009653	STRPU_06441	AMPFI_10839
OG0009655	STRPU_21821	AMPFI_13341
OG0009660	STRPU_17037	AMPFI_01756
OG0009663	STRPU_23258	AMPFI_21261
OG0009664	STRPU_26425	AMPFI_06420, AMPFI_03166, AMPFI_11084, AMPFI_22066, AMPFI_03028, AMPFI_15429, AMPFI_24546, AMPFI_21200, AMPFI_17053, AMPFI_17996, AMPFI_03596, AMPFI_26079, AMPFI_05352, AMPFI_20312
OG0009665	STRPU_05780	AMPFI_03783
OG0009669	STRPU_05422	AMPFI_07745
OG0009670	STRPU_20853, STRPU_20890	AMPFI_09196
OG0009671	STRPU_02995, STRPU_02992, STRPU_02996	AMPFI_10958
OG0009672	STRPU_10985, STRPU_00323, STRPU_10931, STRPU_26009	AMPFI_11002
OG0009674	STRPU_12806	AMPFI_11208, AMPFI_25061
OG0009675	STRPU_21291	AMPFI_11725
OG0009677	STRPU_21820	AMPFI_13498
OG0009678	STRPU_18827	AMPFI_13755
OG0009679	STRPU_01160, STRPU_18295	AMPFI_15719
OG0009680	STRPU_12747, STRPU_02330	AMPFI_15819
OG0009682	STRPU_16189, STRPU_16084, STRPU_16083, STRPU_16080, STRPU_26925, STRPU_16187, STRPU_16185, STRPU_16194, STRPU_16188, STRPU_16232, STRPU_16193, STRPU_16186, STRPU_16191, STRPU_16190	AMPFI_20173
OG0009683	STRPU_20848	AMPFI_20579
