Orthogroup	STRPU_ok	DROME
OG0006754	STRPU_25256	DROME03000
OG0006755	STRPU_05751	DROME13740
OG0006757	STRPU_21092	DROME14155
OG0006758	STRPU_16693, STRPU_16666	DROME17868, DROME17867
OG0006760	STRPU_19230	DROME19427
OG0006762	STRPU_21058	DROME14028
OG0006765	STRPU_26318	DROME10592, DROME10591
OG0006766	STRPU_06955, STRPU_06937	DROME03426
OG0006768	STRPU_02902	DROME02900
OG0006769	STRPU_12966	DROME06420
OG0006770	STRPU_27293	DROME13620
OG0006772	STRPU_09775, STRPU_09732	DROME15798, DROME09251
OG0006777	STRPU_21177	DROME18870, DROME18871
OG0006780	STRPU_20877, STRPU_20840	DROME20962
OG0006791	STRPU_09881	DROME09378, DROME09358, DROME12573
OG0006826	STRPU_05449	DROME14383
OG0006828	STRPU_27026	DROME08100, DROME08101, DROME21318
OG0006830	STRPU_15278	DROME11906
OG0006832	STRPU_20777	DROME16492, DROME16493
OG0006833	STRPU_26024	DROME06375
OG0006835	STRPU_17940	DROME02280, DROME02306
OG0006838	STRPU_08275	DROME08307
OG0006842	STRPU_18785	DROME20782
OG0006843	STRPU_26234	DROME06952
OG0006844	STRPU_26827, STRPU_26824	DROME01743
OG0006845	STRPU_21842	DROME17007
OG0006846	STRPU_21562	DROME08329
OG0006849	STRPU_20584	DROME03499
OG0006851	STRPU_09338	DROME10053
OG0006852	STRPU_24270	DROME13239
OG0006856	STRPU_06068	DROME17826
OG0006857	STRPU_06069	DROME13855
OG0006860	STRPU_25395	DROME20680, DROME20679
OG0006862	STRPU_21836	DROME15144
OG0006864	STRPU_05446	DROME02889
OG0006865	STRPU_06290, STRPU_06335	DROME12006
OG0006868	STRPU_20963	DROME14011, DROME14010
OG0006870	STRPU_06981, STRPU_06997	DROME14456
OG0006871	STRPU_06422	DROME13968
OG0006874	STRPU_00070, STRPU_08961	DROME19509
OG0006875	STRPU_14351	DROME18909
OG0006876	STRPU_18689	DROME04074
OG0006877	STRPU_05713, STRPU_05720	DROME14060
OG0006878	STRPU_18839	DROME10685, DROME10684
OG0006880	STRPU_20211	DROME13822
OG0006881	STRPU_05245	DROME07121
OG0006885	STRPU_08329	DROME10284
OG0006886	STRPU_18058	DROME21253
OG0006887	STRPU_02379, STRPU_13697	DROME13817
OG0006888	STRPU_24426	DROME19638
OG0006890	STRPU_10389	DROME08143
OG0006891	STRPU_02239, STRPU_15565	DROME18748
OG0006892	STRPU_13969	DROME00140
OG0006893	STRPU_08081	DROME12133
OG0006894	STRPU_08715, STRPU_01459	DROME05303
OG0006895	STRPU_12876	DROME01866
OG0006897	STRPU_27425	DROME19217
OG0006898	STRPU_25382	DROME10588, DROME10587
OG0006900	STRPU_18033	DROME09764, DROME09765
OG0006901	STRPU_13971	DROME11048, DROME14826
OG0006902	STRPU_21923	DROME14332
OG0006905	STRPU_26050	DROME14624, DROME14623
OG0006906	STRPU_15338	DROME15670
OG0006907	STRPU_07420	DROME02137, DROME02136
OG0006908	STRPU_14728	DROME20394
OG0006909	STRPU_22846	DROME06225
OG0006914	STRPU_27336	DROME08141
OG0006918	STRPU_07106	DROME03248
OG0006919	STRPU_10127, STRPU_10054	DROME06069
OG0006923	STRPU_16895	DROME11746
OG0006924	STRPU_18317, STRPU_01130	DROME14721
OG0006925	STRPU_26381	DROME11109
OG0006926	STRPU_24428	DROME00053
OG0006927	STRPU_16519	DROME11010
OG0006931	STRPU_24300	DROME11546
OG0006932	STRPU_09106, STRPU_02077	DROME16429
OG0006934	STRPU_06012	DROME00627
OG0006935	STRPU_01515, STRPU_09444, STRPU_00104	DROME17600
OG0006936	STRPU_09697, STRPU_09740	DROME12923
OG0006937	STRPU_12967	DROME00527
OG0006938	STRPU_22292	DROME14949
OG0006940	STRPU_22437	DROME19018, DROME19017
OG0006942	STRPU_20945	DROME17406
OG0006943	STRPU_22648	DROME05311, DROME05310, DROME05312
OG0006944	STRPU_22694	DROME07597
OG0006945	STRPU_01504	DROME04092, DROME04093
OG0006946	STRPU_19536	DROME06810
OG0006949	STRPU_23783	DROME17510
OG0006951	STRPU_24627	DROME19073
OG0006952	STRPU_26196	DROME11379
OG0006953	STRPU_13466	DROME15970
OG0006954	STRPU_21450	DROME13996, DROME13995
OG0006957	STRPU_09536	DROME16961
OG0006958	STRPU_20194	DROME12297
OG0006959	STRPU_02959, STRPU_02945	DROME10650
OG0006960	STRPU_01808, STRPU_17043	DROME21228
OG0006962	STRPU_11184	DROME03277
OG0006964	STRPU_17888	DROME19570
OG0006965	STRPU_04103	DROME01022, DROME14680, DROME01021
OG0006966	STRPU_05944	DROME12638, DROME12639
OG0006967	STRPU_08109, STRPU_08122	DROME01193
OG0006968	STRPU_10225	DROME19323
OG0006969	STRPU_10221	DROME16910
OG0006970	STRPU_15599, STRPU_02208	DROME11918
OG0006971	STRPU_14388	DROME11799, DROME11798
OG0006973	STRPU_17936	DROME15580
OG0006975	STRPU_17207	DROME07368
OG0006977	STRPU_22692	DROME16367
OG0006979	STRPU_16204, STRPU_16243	DROME08887
OG0006980	STRPU_11247, STRPU_11286	DROME12138
OG0006982	STRPU_10293	DROME16125
OG0006983	STRPU_11349	DROME07189
OG0006984	STRPU_12602	DROME08885
OG0006985	STRPU_23875, STRPU_23837	DROME14217
OG0006989	STRPU_01490, STRPU_13757	DROME21716, DROME21715, DROME01750
OG0006990	STRPU_04188	DROME10642
OG0006991	STRPU_07950, STRPU_07959	DROME04692
OG0006992	STRPU_09753, STRPU_09709	DROME13157
OG0006994	STRPU_02630, STRPU_24034	DROME04632
OG0006995	STRPU_25036	DROME04021
OG0006997	STRPU_13193	DROME06801
OG0006998	STRPU_14121	DROME01960
OG0006999	STRPU_14022	DROME11377
OG0007000	STRPU_09475	DROME11064, DROME16292
OG0007001	STRPU_11944, STRPU_11904	DROME08011
OG0007002	STRPU_19686, STRPU_19629	DROME07791
OG0007003	STRPU_26168	DROME00287
OG0007005	STRPU_14730	DROME09757
OG0007007	STRPU_02770	DROME00847
OG0007009	STRPU_22226	DROME17681
OG0007010	STRPU_05041, STRPU_05116	DROME01605
OG0007011	STRPU_05236	DROME20885
OG0007012	STRPU_04694	DROME22023
OG0007013	STRPU_08358	DROME01987
OG0007014	STRPU_01570, STRPU_00169, STRPU_09389	DROME08628
OG0007015	STRPU_25403	DROME19728
OG0007016	STRPU_25267	DROME20048
OG0007017	STRPU_06053	DROME16395
OG0007018	STRPU_00625, STRPU_08925	DROME04944
OG0007022	STRPU_13308	DROME14811
OG0007023	STRPU_00640, STRPU_23052	DROME06431
OG0007024	STRPU_22752, STRPU_01907	DROME17667, DROME19376
OG0007025	STRPU_16699, STRPU_16670	DROME04842
OG0007027	STRPU_23916	DROME20714
OG0007028	STRPU_02611, STRPU_24049	DROME21651
OG0007029	STRPU_01326, STRPU_11623	DROME01489
OG0007030	STRPU_04457	DROME20793
OG0007032	STRPU_17171	DROME01322
OG0007033	STRPU_21131	DROME18841
OG0007034	STRPU_13903	DROME06058
OG0007035	STRPU_03630	DROME00441, DROME00440
OG0007036	STRPU_19860, STRPU_19887	DROME10185
OG0007037	STRPU_13546	DROME13026
OG0007039	STRPU_21207	DROME20966, DROME20965
OG0007040	STRPU_19742	DROME02611
OG0007041	STRPU_23561	DROME00583, DROME00582
OG0007042	STRPU_24074	DROME08739
OG0007043	STRPU_09509	DROME02534
OG0007044	STRPU_05851	DROME05564
OG0007045	STRPU_16902	DROME00832, DROME14367, DROME14366
OG0007046	STRPU_16899, STRPU_16897	DROME15728
OG0007047	STRPU_20026	DROME00193, DROME00194
OG0007048	STRPU_08769, STRPU_01389	DROME01791, DROME19143
OG0007049	STRPU_10988, STRPU_00326	DROME16917
OG0007050	STRPU_10271	DROME06887
OG0007051	STRPU_23384, STRPU_23385, STRPU_23386	DROME15152
OG0007053	STRPU_22506	DROME16115
OG0007054	STRPU_15032	DROME10899
OG0007055	STRPU_15602, STRPU_02206	DROME01836
OG0007056	STRPU_15531	DROME21912
OG0007058	STRPU_03307	DROME16980
OG0007059	STRPU_10239	DROME17512, DROME17511, DROME17513
OG0007061	STRPU_09653	DROME21168
OG0007062	STRPU_10658	DROME01875
OG0007063	STRPU_08411, STRPU_00013	DROME04000
OG0007068	STRPU_04848	DROME19884
OG0007069	STRPU_21711, STRPU_21647	DROME19398
OG0007073	STRPU_10918	DROME16763
OG0007074	STRPU_11819	DROME01655
OG0007075	STRPU_23271	DROME11946
OG0007081	STRPU_24476	DROME01767, DROME01766
OG0007082	STRPU_24753	DROME01955, DROME01957, DROME01956, DROME01954
OG0007083	STRPU_20027	DROME03474
OG0007084	STRPU_25218	DROME17683, DROME09532
OG0007089	STRPU_06357	DROME12957
OG0007090	STRPU_19228	DROME20794
OG0007091	STRPU_07575	DROME06753
OG0007092	STRPU_21370	DROME18902, DROME06271
OG0007093	STRPU_18560	DROME16944
OG0007095	STRPU_09292	DROME11360
OG0007097	STRPU_02900	DROME14761
OG0007098	STRPU_25857	DROME02756
OG0007099	STRPU_20619	DROME16425
OG0007100	STRPU_00913, STRPU_23037	DROME01519, DROME01520
OG0007102	STRPU_04943	DROME07635, DROME09291, DROME09290
OG0007103	STRPU_04046	DROME15968, DROME15969
OG0007105	STRPU_15416	DROME03967
OG0007106	STRPU_22698	DROME13665
OG0007107	STRPU_09066, STRPU_02042	DROME06221
OG0007112	STRPU_27151	DROME21664, DROME21665
OG0007113	STRPU_22766, STRPU_01922	DROME08212
OG0007114	STRPU_25483	DROME08700
OG0007116	STRPU_09240	DROME18939
OG0007117	STRPU_21924	DROME09414
OG0007118	STRPU_18011	DROME16742
OG0007119	STRPU_19183	DROME02006
OG0007120	STRPU_19111	DROME12932
OG0007121	STRPU_21424	DROME14887
OG0007124	STRPU_05024	DROME19157
OG0007125	STRPU_03780	DROME00216
OG0007126	STRPU_21875	DROME01679
OG0007127	STRPU_23141	DROME14552
OG0007128	STRPU_22524	DROME09591
OG0007129	STRPU_10398	DROME09207, DROME09208
OG0007130	STRPU_22007	DROME03247
OG0007131	STRPU_18830	DROME17642
OG0007132	STRPU_07611	DROME04510
OG0007134	STRPU_09504	DROME13786, DROME13787
OG0007136	STRPU_26847	DROME06497
OG0007137	STRPU_09289	DROME08116
OG0007138	STRPU_01187, STRPU_19956	DROME13828
OG0007139	STRPU_24547	DROME20628, DROME22010, DROME22009, DROME19837
OG0007140	STRPU_18978, STRPU_18964	DROME15375, DROME15374
OG0007143	STRPU_07151	DROME02690
OG0007144	STRPU_20757	DROME12565, DROME12567, DROME12566
OG0007145	STRPU_07621	DROME13245
OG0007146	STRPU_24754	DROME11547
OG0007147	STRPU_10689, STRPU_00554	DROME17710
OG0007150	STRPU_26019	DROME13333
OG0007151	STRPU_05509	DROME07790
OG0007153	STRPU_20990	DROME14766
OG0007154	STRPU_21145	DROME05203
OG0007158	STRPU_24870	DROME10619
OG0007160	STRPU_26136	DROME04948
OG0007163	STRPU_00062, STRPU_26355	DROME03396
OG0007164	STRPU_18028	DROME07185, DROME07184
OG0007165	STRPU_02913	DROME14270
OG0007166	STRPU_05956	DROME05148, DROME04552
OG0007171	STRPU_21847	DROME12461
OG0007173	STRPU_11070	DROME02748
OG0007174	STRPU_25426	DROME04393
OG0007175	STRPU_12623	DROME21360
OG0007177	STRPU_20617	DROME20944
OG0007178	STRPU_19759	DROME03988
OG0007180	STRPU_27146	DROME20745
OG0007181	STRPU_23088	DROME05345
OG0007183	STRPU_17656, STRPU_02265, STRPU_02264	DROME07166
OG0007184	STRPU_24371	DROME21036, DROME17546
OG0007186	STRPU_24966	DROME00062
OG0007187	STRPU_22257, STRPU_22258	DROME15404
OG0007188	STRPU_13438	DROME20960
OG0007189	STRPU_08133	DROME05467
OG0007190	STRPU_04117	DROME16734
OG0007191	STRPU_19239	DROME03633
OG0007192	STRPU_13230, STRPU_13214	DROME21735
OG0007198	STRPU_12653	DROME19511, DROME19512
OG0007199	STRPU_24427	DROME11470, DROME11469
OG0007200	STRPU_04671, STRPU_04639	DROME00880, DROME00879
OG0007201	STRPU_17619, STRPU_02302	DROME18595
OG0007209	STRPU_15485	DROME20678
OG0007248	STRPU_25740	DROME21365
OG0007251	STRPU_27320	DROME21854
OG0007253	STRPU_26033	DROME00305
OG0007254	STRPU_11452	DROME17212, DROME17211
OG0007256	STRPU_08227	DROME15121
OG0007258	STRPU_27109	DROME03306
OG0007260	STRPU_21240, STRPU_21242	DROME22107
OG0007261	STRPU_01834, STRPU_19307	DROME07070
OG0007264	STRPU_26261, STRPU_26263	DROME04401
OG0007266	STRPU_23277	DROME03348
OG0007267	STRPU_00677, STRPU_18949	DROME07785
OG0007269	STRPU_24818	DROME10599
OG0007271	STRPU_08340	DROME10780, DROME10781
OG0007274	STRPU_23308	DROME13219
OG0007275	STRPU_23580	DROME08181
OG0007279	STRPU_15002	DROME12978, DROME12980, DROME12979
OG0007280	STRPU_07782	DROME20512
OG0007281	STRPU_08257	DROME11415, DROME11416
OG0007282	STRPU_02557, STRPU_14767	DROME02027
OG0007288	STRPU_04090	DROME07470
OG0007289	STRPU_16536	DROME03667
OG0007291	STRPU_25328	DROME13803
OG0007292	STRPU_03997, STRPU_03991	DROME04984
OG0007296	STRPU_12923	DROME06821
OG0007298	STRPU_05120, STRPU_05046	DROME03253
OG0007299	STRPU_10020	DROME20621
OG0007300	STRPU_02386, STRPU_13690	DROME05437
OG0007301	STRPU_25284	DROME00949
OG0007302	STRPU_04986	DROME10695
OG0007303	STRPU_21782	DROME16338
OG0007304	STRPU_25058	DROME05565
OG0007305	STRPU_03512, STRPU_03557	DROME06380
OG0007306	STRPU_17069	DROME09353
OG0007307	STRPU_21523	DROME21844
OG0007309	STRPU_21324	DROME00052
OG0007312	STRPU_08083	DROME15097
OG0007313	STRPU_20007	DROME10641
OG0007316	STRPU_15072	DROME03218
OG0007317	STRPU_07547, STRPU_00579	DROME05767
OG0007319	STRPU_08052	DROME02096
OG0007321	STRPU_21053	DROME14886
OG0007322	STRPU_19439	DROME01656
OG0007323	STRPU_24294	DROME06979
OG0007325	STRPU_25926	DROME00772
OG0007327	STRPU_06119, STRPU_06118	DROME08891
OG0007330	STRPU_05861	DROME06616
OG0007331	STRPU_24837	DROME00081
OG0007332	STRPU_05295	DROME15822
OG0007333	STRPU_06789	DROME16724
OG0007334	STRPU_23387	DROME14550
OG0007335	STRPU_20669	DROME20744
OG0007336	STRPU_18133	DROME19792
OG0007339	STRPU_07259, STRPU_07233	DROME15967
OG0007340	STRPU_19772, STRPU_00798	DROME01190
OG0007341	STRPU_19846	DROME11695
OG0007342	STRPU_20395	DROME20920, DROME20921
OG0007343	STRPU_18619	DROME05240
OG0007344	STRPU_20653	DROME20098
OG0007345	STRPU_04442	DROME03586
OG0007347	STRPU_10302	DROME13215
OG0007349	STRPU_14564	DROME04078
OG0007351	STRPU_22241	DROME10598
OG0007352	STRPU_14587	DROME21703
OG0007354	STRPU_22260	DROME05477, DROME05476
OG0007355	STRPU_15597, STRPU_02210	DROME17231
OG0007356	STRPU_23252	DROME08592
OG0007357	STRPU_13551, STRPU_21081	DROME00169
OG0007358	STRPU_27057	DROME20269, DROME20268
OG0007359	STRPU_25482	DROME19146
OG0007360	STRPU_03316	DROME19459
OG0007361	STRPU_27148	DROME13934
OG0007363	STRPU_05741	DROME13676
OG0007364	STRPU_05709	DROME21809
OG0007365	STRPU_18947, STRPU_00679	DROME04793
OG0007366	STRPU_27137	DROME08151
OG0007367	STRPU_18783	DROME04903
OG0007368	STRPU_12825	DROME12399
OG0007370	STRPU_14791	DROME03968
OG0007371	STRPU_09928	DROME02186
OG0007374	STRPU_10340	DROME19817, DROME06981, DROME06980
OG0007375	STRPU_17206, STRPU_17205	DROME20148
OG0007376	STRPU_07617	DROME12395
OG0007377	STRPU_20182	DROME11841
OG0007378	STRPU_06538, STRPU_06562	DROME12005
OG0007379	STRPU_21812	DROME14877
OG0007382	STRPU_22220	DROME00478
OG0007383	STRPU_17717	DROME15992, DROME15994, DROME15993
OG0007385	STRPU_12849, STRPU_16793	DROME05965
OG0007386	STRPU_00585, STRPU_07551	DROME08936
OG0007387	STRPU_20146	DROME11857
OG0007388	STRPU_18808, STRPU_00248	DROME07430
OG0007389	STRPU_19911	DROME20485
OG0007391	STRPU_15363	DROME08685, DROME08686
OG0007393	STRPU_21066	DROME14294
OG0007394	STRPU_21854	DROME19789
OG0007395	STRPU_08491	DROME15690
OG0007396	STRPU_25330	DROME11407
OG0007397	STRPU_19337	DROME14953
OG0007399	STRPU_17778	DROME04756
OG0007400	STRPU_06112	DROME05763
OG0007403	STRPU_09636	DROME05771
OG0007405	STRPU_15404	DROME10897, DROME10896
OG0007407	STRPU_04194	DROME09567
OG0007408	STRPU_24473	DROME15350, DROME15352
OG0007409	STRPU_24311	DROME12956
OG0007411	STRPU_22952	DROME09875
OG0007412	STRPU_17752	DROME16298
OG0007413	STRPU_00856, STRPU_14064	DROME04023
OG0007414	STRPU_18143	DROME09035, DROME09036
OG0007416	STRPU_05170, STRPU_05091	DROME19013, DROME13286
OG0007417	STRPU_14291, STRPU_14275	DROME06465
OG0007418	STRPU_02551, STRPU_14772	DROME19454, DROME19453
OG0007419	STRPU_08298	DROME15814
OG0007421	STRPU_24065	DROME18796
OG0007422	STRPU_20498	DROME18166, DROME18165
OG0007423	STRPU_09089, STRPU_02061	DROME21225
OG0007424	STRPU_08374	DROME15021
OG0007425	STRPU_05795	DROME18621
OG0007427	STRPU_09854	DROME13387
OG0007431	STRPU_23142	DROME18094
OG0007432	STRPU_11355	DROME11099
OG0007433	STRPU_22239	DROME15002, DROME15003
OG0007436	STRPU_24997	DROME02160
OG0007438	STRPU_05955	DROME05724
OG0007439	STRPU_24469	DROME11359
OG0007442	STRPU_18182	DROME17214
OG0007445	STRPU_17417	DROME12184, DROME12185
OG0007446	STRPU_14393	DROME18838
OG0007450	STRPU_20540	DROME18174
OG0007451	STRPU_09686	DROME01044
OG0007452	STRPU_05729	DROME05562
OG0007453	STRPU_08036	DROME08632, DROME08631
OG0007454	STRPU_06713	DROME01936
OG0007455	STRPU_16892	DROME05407
OG0007456	STRPU_01080, STRPU_24220	DROME08553
OG0007458	STRPU_18410, STRPU_18444	DROME06115
OG0007459	STRPU_00297, STRPU_00286	DROME15675
OG0007460	STRPU_21588	DROME11931
OG0007461	STRPU_21382	DROME04326
OG0007462	STRPU_25018	DROME09094
OG0007463	STRPU_12572	DROME11508
OG0007470	STRPU_19309, STRPU_01832	DROME12837, DROME12836, DROME04638
OG0007472	STRPU_26679	DROME12085
OG0007473	STRPU_13248	DROME00942
OG0007476	STRPU_19093	DROME01998
OG0007477	STRPU_16441	DROME18579
OG0007478	STRPU_18941, STRPU_15341	DROME11578
OG0007480	STRPU_09560	DROME01310
OG0007481	STRPU_15553, STRPU_02246	DROME06787
OG0007482	STRPU_10921	DROME19386
OG0007483	STRPU_26428	DROME16379
OG0007484	STRPU_20892, STRPU_20855	DROME13008
OG0007488	STRPU_04869	DROME15720
OG0007490	STRPU_24889	DROME19319, DROME05428
OG0007491	STRPU_09776	DROME16108
OG0007492	STRPU_20454	DROME03070
OG0007493	STRPU_10208	DROME06082
OG0007495	STRPU_25133	DROME21169
OG0007496	STRPU_25155	DROME02361
OG0007498	STRPU_07477	DROME07302
OG0007499	STRPU_20843, STRPU_20842, STRPU_20880	DROME15554
OG0007501	STRPU_12196	DROME05481
OG0007503	STRPU_06365	DROME05006
OG0007504	STRPU_09266	DROME09511
OG0007507	STRPU_21650, STRPU_21714	DROME07477, DROME07281
OG0007508	STRPU_19349	DROME11676, DROME11677
OG0007509	STRPU_18472, STRPU_18429	DROME00425, DROME08833
OG0007510	STRPU_24670	DROME16224
OG0007515	STRPU_18519	DROME00112
OG0007517	STRPU_12725	DROME17380, DROME17379
OG0007518	STRPU_23498	DROME00450
OG0007522	STRPU_12179, STRPU_12137	DROME12681, DROME06917
OG0007525	STRPU_19058	DROME18795
OG0007527	STRPU_25511	DROME11575
OG0007531	STRPU_26815	DROME18150
OG0007533	STRPU_10369	DROME10145
OG0007539	STRPU_10480, STRPU_11377	DROME18639
OG0007586	STRPU_23321	DROME07523
OG0007589	STRPU_05858	DROME13237
OG0007590	STRPU_09963, STRPU_09984	DROME16134
OG0007591	STRPU_24089	DROME03303
OG0007594	STRPU_27227	DROME21320
OG0007597	STRPU_16840	DROME11734
OG0007598	STRPU_05871	DROME18070
OG0007605	STRPU_21432, STRPU_21431	DROME04308
OG0007610	STRPU_22670	DROME11054, DROME13702
OG0007613	STRPU_19078	DROME00786
OG0007615	STRPU_22841	DROME16992
OG0007616	STRPU_07311	DROME01134
OG0007619	STRPU_11082	DROME13917
OG0007621	STRPU_17762	DROME07475
OG0007624	STRPU_17423	DROME22076
OG0007626	STRPU_06813	DROME17034
OG0007629	STRPU_26798	DROME17004
OG0007630	STRPU_06644	DROME01630
OG0007633	STRPU_22913, STRPU_22898	DROME21858
OG0007634	STRPU_20702	DROME03086
OG0007638	STRPU_22792, STRPU_01951	DROME04531
OG0007642	STRPU_22026	DROME19922, DROME10802
OG0007645	STRPU_08498	DROME19485
OG0007646	STRPU_05885	DROME01727
OG0007647	STRPU_13787	DROME12776, DROME12777
OG0007648	STRPU_25029	DROME10644
OG0007649	STRPU_14495, STRPU_10009	DROME07677
OG0007651	STRPU_16780	DROME09521
OG0007656	STRPU_22735	DROME19669
OG0007657	STRPU_11676	DROME21498
OG0007660	STRPU_26049	DROME02310, DROME02307
OG0007662	STRPU_21243	DROME00293
OG0007663	STRPU_16698, STRPU_16669	DROME19396
OG0007664	STRPU_09994	DROME16279
OG0007666	STRPU_09239	DROME13925
OG0007667	STRPU_20524	DROME01143
OG0007668	STRPU_14387	DROME16714
OG0007671	STRPU_24947	DROME08426, DROME08427
OG0007673	STRPU_07544, STRPU_00576	DROME03587
OG0007676	STRPU_20181	DROME19677
OG0007677	STRPU_19821	DROME12187
OG0007680	STRPU_21987, STRPU_21989	DROME12223, DROME20813
OG0007685	STRPU_21750, STRPU_21685	DROME08699
OG0007686	STRPU_25432	DROME05296
OG0007687	STRPU_08938	DROME05239
OG0007690	STRPU_09461	DROME19805
OG0007691	STRPU_18903, STRPU_07661	DROME05660
OG0007695	STRPU_27322	DROME08604
OG0007696	STRPU_22742, STRPU_01896	DROME07818, DROME07817
OG0007698	STRPU_26351	DROME06524
OG0007701	STRPU_02521, STRPU_15139	DROME20491
OG0007702	STRPU_12514, STRPU_12489	DROME04524
OG0007703	STRPU_04278	DROME09613
OG0007706	STRPU_01456, STRPU_08718	DROME15325
OG0007708	STRPU_13276	DROME19898
OG0007709	STRPU_22031	DROME13180
OG0007712	STRPU_10119, STRPU_10045	DROME00072
OG0007713	STRPU_13904	DROME08102
OG0007714	STRPU_05559, STRPU_05617	DROME18732, DROME18731
OG0007715	STRPU_15268	DROME00231
OG0007717	STRPU_21970	DROME14273
OG0007719	STRPU_10661	DROME08626
OG0007722	STRPU_27029	DROME05973
OG0007729	STRPU_25886	DROME13937
OG0007732	STRPU_09831	DROME15276
OG0007733	STRPU_22633	DROME02381
OG0007736	STRPU_15391	DROME02622
OG0007738	STRPU_03929	DROME11307
OG0007739	STRPU_02301, STRPU_17620	DROME03472
OG0007743	STRPU_24127, STRPU_24118	DROME21252
OG0007744	STRPU_23575	DROME03287
OG0007746	STRPU_21712, STRPU_21648	DROME15467
OG0007749	STRPU_22396	DROME11919
OG0007750	STRPU_19182	DROME14153
OG0007751	STRPU_10275	DROME07969
OG0007752	STRPU_06635	DROME19902
OG0007754	STRPU_10555	DROME10213
OG0007756	STRPU_21181	DROME19305, DROME19304
OG0007758	STRPU_22297	DROME17216
OG0007759	STRPU_20396	DROME02749
OG0007760	STRPU_07851	DROME07190
OG0007761	STRPU_10995, STRPU_00332	DROME12840
OG0007763	STRPU_18521	DROME09941
OG0007766	STRPU_09268	DROME01672
OG0007767	STRPU_10899	DROME15596
OG0007768	STRPU_10831, STRPU_10850	DROME03522
OG0007772	STRPU_06020	DROME12007
OG0007773	STRPU_06714	DROME08270
OG0007774	STRPU_01586, STRPU_13567	DROME12031
OG0007779	STRPU_13722	DROME02843
OG0007782	STRPU_04650, STRPU_04628	DROME19324
OG0007783	STRPU_08382	DROME03858
OG0007784	STRPU_13640, STRPU_02424	DROME13437
OG0007786	STRPU_21038	DROME18638
OG0007787	STRPU_21930	DROME03884, DROME03887, DROME03885
OG0007790	STRPU_02139, STRPU_09177	DROME12339
OG0007798	STRPU_03729	DROME15483
OG0007799	STRPU_22231	DROME16355
