Orthogroup	STRPU_ok	ORYLA
OG0006384	STRPU_11959, STRPU_01620	ORYLA17068
OG0006386	STRPU_11720	ORYLA19015
OG0006387	STRPU_17511	ORYLA10627
OG0006388	STRPU_08530	ORYLA16292, ORYLA00766
OG0006389	STRPU_17172, STRPU_17167	ORYLA12499
OG0006390	STRPU_21914	ORYLA19642
OG0006391	STRPU_16884	ORYLA03666
OG0006392	STRPU_17229	ORYLA09388
OG0006393	STRPU_27287	ORYLA00411, ORYLA13211
OG0006394	STRPU_09231, STRPU_02196	ORYLA00283
OG0006395	STRPU_07573	ORYLA19863
OG0006396	STRPU_19134	ORYLA17433
OG0006399	STRPU_14310	ORYLA17610
OG0006401	STRPU_14011	ORYLA08618, ORYLA18378
OG0006402	STRPU_16542, STRPU_16564	ORYLA00429
OG0006405	STRPU_11573, STRPU_01369	ORYLA01525, ORYLA14866
OG0006407	STRPU_03639, STRPU_03657	ORYLA05579
OG0006408	STRPU_21447	ORYLA11884, ORYLA11885
OG0006414	STRPU_27415	ORYLA02371, ORYLA14953, ORYLA14955, ORYLA17953, ORYLA19069
OG0006442	STRPU_25425	ORYLA13339
OG0006443	STRPU_03428	ORYLA04866
OG0006446	STRPU_20195	ORYLA18017
OG0006447	STRPU_19468	ORYLA18018
OG0006448	STRPU_13247	ORYLA06428, ORYLA06429
OG0006449	STRPU_24008	ORYLA02199
OG0006452	STRPU_23318	ORYLA14233
OG0006454	STRPU_14766, STRPU_02558	ORYLA04312
OG0006456	STRPU_12981	ORYLA01861
OG0006457	STRPU_18652	ORYLA14262
OG0006459	STRPU_26656	ORYLA14803
OG0006460	STRPU_20721	ORYLA04920
OG0006461	STRPU_22710, STRPU_00693	ORYLA15523
OG0006462	STRPU_09115, STRPU_02084	ORYLA07799
OG0006463	STRPU_26991	ORYLA14103
OG0006464	STRPU_06886	ORYLA13278
OG0006465	STRPU_21220	ORYLA00104
OG0006467	STRPU_25722	ORYLA12385
OG0006468	STRPU_25336, STRPU_25337, STRPU_25338	ORYLA19099
OG0006469	STRPU_08991	ORYLA00255
OG0006470	STRPU_09449, STRPU_01513	ORYLA00368
OG0006471	STRPU_22946	ORYLA19660
OG0006472	STRPU_06355	ORYLA07638
OG0006474	STRPU_14515	ORYLA17369
OG0006475	STRPU_02451, STRPU_13611	ORYLA09150
OG0006476	STRPU_05356	ORYLA04028
OG0006477	STRPU_04195, STRPU_04232	ORYLA12051
OG0006478	STRPU_26958	ORYLA18550
OG0006479	STRPU_10820	ORYLA15648
OG0006480	STRPU_16289	ORYLA00896
OG0006481	STRPU_03450	ORYLA04413
OG0006482	STRPU_20632	ORYLA17211
OG0006483	STRPU_21478, STRPU_21479	ORYLA10393
OG0006485	STRPU_21413	ORYLA07384, ORYLA07383
OG0006486	STRPU_23799	ORYLA01412
OG0006487	STRPU_23585	ORYLA15532, ORYLA15531
OG0006488	STRPU_21848	ORYLA03055
OG0006490	STRPU_22719, STRPU_00703	ORYLA14766
OG0006491	STRPU_07329	ORYLA08851
OG0006492	STRPU_26169	ORYLA15208
OG0006493	STRPU_06811	ORYLA06218
OG0006494	STRPU_06616	ORYLA06580
OG0006495	STRPU_11323	ORYLA07421
OG0006496	STRPU_19486	ORYLA06776
OG0006497	STRPU_00496, STRPU_15927	ORYLA04913
OG0006498	STRPU_05287	ORYLA10742
OG0006499	STRPU_19493	ORYLA13225
OG0006500	STRPU_21059	ORYLA10496
OG0006501	STRPU_20764	ORYLA03041
OG0006502	STRPU_08339	ORYLA16801, ORYLA16800
OG0006503	STRPU_06604	ORYLA00936
OG0006505	STRPU_13908	ORYLA08906, ORYLA06614
OG0006506	STRPU_11643, STRPU_01307	ORYLA08840
OG0006507	STRPU_22570	ORYLA15791, ORYLA15790
OG0006508	STRPU_09544	ORYLA14077
OG0006509	STRPU_10367	ORYLA07227
OG0006510	STRPU_25970, STRPU_00228	ORYLA14338
OG0006511	STRPU_00229, STRPU_25971	ORYLA14129, ORYLA14130
OG0006512	STRPU_21460	ORYLA01466
OG0006513	STRPU_26297, STRPU_26271	ORYLA18476
OG0006514	STRPU_05328	ORYLA20423
OG0006515	STRPU_21616	ORYLA10705
OG0006516	STRPU_21000	ORYLA10111, ORYLA10110
OG0006517	STRPU_22079	ORYLA06301
OG0006518	STRPU_17445	ORYLA19034
OG0006519	STRPU_20703	ORYLA11456
OG0006520	STRPU_04978	ORYLA04037
OG0006523	STRPU_21580	ORYLA03670
OG0006524	STRPU_23918	ORYLA14673
OG0006525	STRPU_23588	ORYLA16237
OG0006527	STRPU_08594, STRPU_00311	ORYLA16408
OG0006528	STRPU_25024	ORYLA08757
OG0006530	STRPU_26422	ORYLA06110
OG0006532	STRPU_18757	ORYLA12770
OG0006536	STRPU_09828	ORYLA00277
OG0006537	STRPU_05666	ORYLA18614
OG0006538	STRPU_25056	ORYLA12235
OG0006540	STRPU_05939	ORYLA04334
OG0006542	STRPU_04977	ORYLA04038
OG0006543	STRPU_24071	ORYLA05121
OG0006544	STRPU_25609	ORYLA13799
OG0006545	STRPU_01501, STRPU_13748	ORYLA01750
OG0006547	STRPU_16023	ORYLA04432
OG0006549	STRPU_22378	ORYLA10840
OG0006550	STRPU_23342	ORYLA11254
OG0006551	STRPU_19779, STRPU_00791	ORYLA09374
OG0006552	STRPU_26952	ORYLA02423
OG0006553	STRPU_08086	ORYLA00553
OG0006554	STRPU_14643	ORYLA02770
OG0006555	STRPU_22013	ORYLA08557
OG0006556	STRPU_17934	ORYLA10590
OG0006557	STRPU_15383	ORYLA17641
OG0006559	STRPU_19326	ORYLA13088, ORYLA02615
OG0006560	STRPU_20993	ORYLA11992
OG0006561	STRPU_20587	ORYLA11401
OG0006562	STRPU_06844	ORYLA02977
OG0006563	STRPU_20622	ORYLA12120
OG0006564	STRPU_14809	ORYLA03066
OG0006565	STRPU_22690	ORYLA19532, ORYLA14158
OG0006566	STRPU_09269	ORYLA16816
OG0006567	STRPU_07104	ORYLA14215
OG0006568	STRPU_08066	ORYLA00111
OG0006569	STRPU_21109	ORYLA04751
OG0006570	STRPU_20410	ORYLA02088
OG0006571	STRPU_26805	ORYLA18093
OG0006573	STRPU_14878	ORYLA04375
OG0006574	STRPU_26558	ORYLA13477
OG0006577	STRPU_19110	ORYLA04095
OG0006578	STRPU_09315	ORYLA02514
OG0006579	STRPU_19335	ORYLA07356
OG0006580	STRPU_24020	ORYLA18562
OG0006581	STRPU_01609, STRPU_13590, STRPU_01610	ORYLA14939
OG0006583	STRPU_17816, STRPU_17825	ORYLA11606
OG0006584	STRPU_13851	ORYLA05604
OG0006585	STRPU_21817	ORYLA04761
OG0006586	STRPU_16079	ORYLA14580
OG0006587	STRPU_21289	ORYLA03374
OG0006588	STRPU_23525	ORYLA16204
OG0006589	STRPU_23251	ORYLA19520
OG0006590	STRPU_15244, STRPU_15188, STRPU_15243	ORYLA15302
OG0006591	STRPU_07131	ORYLA05510
OG0006592	STRPU_24085	ORYLA15483
OG0006593	STRPU_23492	ORYLA07057
OG0006594	STRPU_14656	ORYLA07714
OG0006595	STRPU_04349	ORYLA08079
OG0006597	STRPU_05370	ORYLA00971
OG0006598	STRPU_27035	ORYLA17695
OG0006599	STRPU_04862	ORYLA17550, ORYLA17318
OG0006600	STRPU_25880	ORYLA20055, ORYLA20054
OG0006601	STRPU_13192	ORYLA10284
OG0006602	STRPU_16001, STRPU_15987	ORYLA00714
OG0006603	STRPU_25457	ORYLA15058
OG0006604	STRPU_15381	ORYLA03264
OG0006605	STRPU_01316	ORYLA07521
OG0006606	STRPU_11628, STRPU_17508	ORYLA15309
OG0006607	STRPU_00854, STRPU_14066	ORYLA05978
OG0006609	STRPU_02383, STRPU_13693	ORYLA09197
OG0006610	STRPU_08550	ORYLA00548
OG0006611	STRPU_13531	ORYLA16098
OG0006612	STRPU_16771, STRPU_01741	ORYLA12921
OG0006613	STRPU_00899, STRPU_23025	ORYLA12182
OG0006614	STRPU_17418	ORYLA10829
OG0006615	STRPU_13873, STRPU_13881, STRPU_13874	ORYLA01747
OG0006616	STRPU_06882	ORYLA06592
OG0006619	STRPU_07564, STRPU_07569, STRPU_00595	ORYLA06288
OG0006620	STRPU_25068	ORYLA10618, ORYLA11720
OG0006621	STRPU_15128, STRPU_02508	ORYLA04538
OG0006622	STRPU_06660	ORYLA04282
OG0006623	STRPU_13116, STRPU_13085	ORYLA14630
OG0006624	STRPU_13857	ORYLA06131, ORYLA06132
OG0006625	STRPU_00444, STRPU_02374	ORYLA12231
OG0006626	STRPU_15047	ORYLA17629
OG0006627	STRPU_17425	ORYLA17509
OG0006628	STRPU_10460	ORYLA12154
OG0006630	STRPU_23183	ORYLA12196
OG0006631	STRPU_25117	ORYLA09701
OG0006633	STRPU_07751	ORYLA06549
OG0006634	STRPU_14676	ORYLA05221
OG0006635	STRPU_09579, STRPU_09573	ORYLA17870
OG0006636	STRPU_02074, STRPU_09103	ORYLA05802
OG0006637	STRPU_09068, STRPU_02044	ORYLA08373
OG0006640	STRPU_15081	ORYLA07344
OG0006641	STRPU_20953	ORYLA10252
OG0006642	STRPU_08420	ORYLA04894
OG0006645	STRPU_14446, STRPU_14429	ORYLA05680
OG0006646	STRPU_26576	ORYLA12692, ORYLA12691
OG0006647	STRPU_25982, STRPU_25981, STRPU_25980	ORYLA06525
OG0006648	STRPU_17476, STRPU_17460	ORYLA20356
OG0006649	STRPU_21293	ORYLA16663
OG0006650	STRPU_05409	ORYLA15299
OG0006651	STRPU_17251	ORYLA04105
OG0006653	STRPU_25531	ORYLA06299
OG0006654	STRPU_17381	ORYLA11524
OG0006655	STRPU_26342	ORYLA17342
OG0006657	STRPU_15484	ORYLA17971
OG0006658	STRPU_07917, STRPU_07946	ORYLA11434
OG0006660	STRPU_22389	ORYLA13850
OG0006661	STRPU_06601	ORYLA04185
OG0006662	STRPU_03424	ORYLA14512
OG0006663	STRPU_14390	ORYLA03621
OG0006664	STRPU_20210	ORYLA09332
OG0006666	STRPU_22001	ORYLA20165
OG0006667	STRPU_23811, STRPU_03706, STRPU_23845	ORYLA06327
OG0006668	STRPU_05689	ORYLA08545
OG0006669	STRPU_18180	ORYLA02526
OG0006671	STRPU_10970, STRPU_11401, STRPU_11402	ORYLA18969
OG0006672	STRPU_21262	ORYLA10362
OG0006673	STRPU_10186	ORYLA17788
OG0006675	STRPU_09507	ORYLA11228
OG0006676	STRPU_23124, STRPU_23127	ORYLA19082, ORYLA20332, ORYLA20330
OG0006677	STRPU_06954, STRPU_08321	ORYLA05809
OG0006678	STRPU_08345	ORYLA16789
OG0006679	STRPU_09874	ORYLA07862
OG0006680	STRPU_15636	ORYLA13976
OG0006681	STRPU_16624	ORYLA11715
OG0006683	STRPU_10523	ORYLA15512
OG0006684	STRPU_23507	ORYLA11012
OG0006685	STRPU_07043, STRPU_08069	ORYLA11878, ORYLA08944
OG0006686	STRPU_20136	ORYLA18912
OG0006687	STRPU_17488	ORYLA05969
OG0006688	STRPU_25259	ORYLA07474
OG0006689	STRPU_26811	ORYLA14988
OG0006690	STRPU_23730	ORYLA15449
OG0006692	STRPU_24141	ORYLA18541
OG0006693	STRPU_04135	ORYLA00439
OG0006694	STRPU_17221	ORYLA11331
OG0006695	STRPU_20663	ORYLA03032
OG0006696	STRPU_22669	ORYLA04969, ORYLA10116
OG0006697	STRPU_10226	ORYLA08123, ORYLA04932
OG0006698	STRPU_25630	ORYLA05714
OG0006702	STRPU_08072	ORYLA01940
OG0006703	STRPU_07739	ORYLA09239
OG0006705	STRPU_10965	ORYLA13053
OG0006706	STRPU_19558	ORYLA06274
OG0006707	STRPU_00777, STRPU_19793	ORYLA15902
OG0006708	STRPU_26392	ORYLA06046
OG0006709	STRPU_13686, STRPU_02389	ORYLA09857
OG0006710	STRPU_26369	ORYLA07507
OG0006711	STRPU_17666, STRPU_02255	ORYLA12230
OG0006712	STRPU_25296	ORYLA16175
OG0006713	STRPU_21001	ORYLA10516, ORYLA11956
OG0006714	STRPU_09756, STRPU_09712	ORYLA03957, ORYLA01323
OG0006715	STRPU_22299	ORYLA16203
OG0006716	STRPU_12323, STRPU_10718	ORYLA07108
OG0006717	STRPU_21004	ORYLA01078
OG0006718	STRPU_09616	ORYLA05056
OG0006719	STRPU_08647	ORYLA00231
OG0006720	STRPU_16064	ORYLA13526
OG0006721	STRPU_26848	ORYLA06875
OG0006722	STRPU_18749	ORYLA19383
OG0006723	STRPU_25900	ORYLA15389
OG0006724	STRPU_10675, STRPU_00564	ORYLA18498
OG0006725	STRPU_23338	ORYLA13855
OG0006726	STRPU_07687, STRPU_07700	ORYLA18866
OG0006727	STRPU_17833	ORYLA11933
OG0006728	STRPU_02468, STRPU_13597	ORYLA05670
OG0006729	STRPU_18897	ORYLA17444
OG0006730	STRPU_11531	ORYLA15663
OG0006731	STRPU_23901	ORYLA05562
OG0006732	STRPU_22092	ORYLA18287
OG0006733	STRPU_21005	ORYLA01038
OG0006734	STRPU_15759, STRPU_20707	ORYLA19310
OG0006735	STRPU_22010	ORYLA14353
OG0006737	STRPU_26074	ORYLA08275
OG0006738	STRPU_13647	ORYLA19668
OG0006739	STRPU_09891	ORYLA19509
OG0006741	STRPU_22289	ORYLA14536
OG0006742	STRPU_05005	ORYLA01030, ORYLA00302
OG0006743	STRPU_22847	ORYLA15287
OG0006744	STRPU_19434, STRPU_19428	ORYLA10819
OG0006745	STRPU_11060	ORYLA13304
OG0006748	STRPU_00148, STRPU_02912, STRPU_02911	ORYLA06901
OG0006749	STRPU_05015, STRPU_05016	ORYLA16853
OG0006750	STRPU_24309	ORYLA11676
OG0006752	STRPU_03141	ORYLA04133
OG0006753	STRPU_21351	ORYLA10479
OG0006754	STRPU_25256	ORYLA05668, ORYLA19170
OG0006755	STRPU_05751	ORYLA08778
OG0006757	STRPU_21092	ORYLA05170
OG0006759	STRPU_23476, STRPU_08369	ORYLA11258
OG0006760	STRPU_19230	ORYLA13106, ORYLA13107
OG0006761	STRPU_05907, STRPU_05908	ORYLA00833
OG0006762	STRPU_21058	ORYLA08143, ORYLA05165
OG0006764	STRPU_05646	ORYLA01520
OG0006765	STRPU_26318	ORYLA12661
OG0006766	STRPU_06955, STRPU_06937	ORYLA04462
OG0006768	STRPU_02902	ORYLA05533
OG0006769	STRPU_12966	ORYLA19703
OG0006770	STRPU_27293	ORYLA12620
OG0006772	STRPU_09775, STRPU_09732	ORYLA00394
OG0006775	STRPU_08762, STRPU_01401	ORYLA07771
OG0006776	STRPU_02465, STRPU_13600	ORYLA16494
OG0006777	STRPU_21177	ORYLA12364
OG0006780	STRPU_20877, STRPU_20840	ORYLA10161
OG0006791	STRPU_09881	ORYLA01324
OG0006826	STRPU_05449	ORYLA07190
OG0006827	STRPU_19224	ORYLA19112
OG0006828	STRPU_27026	ORYLA19553
OG0006829	STRPU_09872	ORYLA20486
OG0006830	STRPU_15278	ORYLA04099
OG0006831	STRPU_09873	ORYLA05295
OG0006832	STRPU_20777	ORYLA10081
OG0006833	STRPU_26024	ORYLA12166
OG0006837	STRPU_02920	ORYLA03273
OG0006838	STRPU_08275	ORYLA16929
OG0006842	STRPU_18785	ORYLA00868
OG0006843	STRPU_26234	ORYLA18591
OG0006844	STRPU_26827, STRPU_26824	ORYLA12172
OG0006845	STRPU_21842	ORYLA04346
OG0006846	STRPU_21562	ORYLA10163
OG0006848	STRPU_04780	ORYLA03872
OG0006849	STRPU_20584	ORYLA04862
OG0006850	STRPU_17760	ORYLA00398, ORYLA00397
OG0006851	STRPU_09338	ORYLA08359
OG0006852	STRPU_24270	ORYLA11028
OG0006853	STRPU_22284	ORYLA19226
OG0006856	STRPU_06068	ORYLA07978
OG0006857	STRPU_06069	ORYLA09522
OG0006860	STRPU_25395	ORYLA12394
OG0006861	STRPU_25033	ORYLA10051
OG0006862	STRPU_21836	ORYLA10430
OG0006863	STRPU_18218, STRPU_01273	ORYLA09121
OG0006864	STRPU_05446	ORYLA16704, ORYLA00881
OG0006865	STRPU_06290, STRPU_06335	ORYLA08635
OG0006866	STRPU_11341, STRPU_11342	ORYLA06893, ORYLA16133
OG0006869	STRPU_23709	ORYLA15879
OG0006870	STRPU_06981, STRPU_06997	ORYLA09718
OG0006871	STRPU_06422	ORYLA13504
OG0006872	STRPU_25634	ORYLA15278, ORYLA15279
OG0006873	STRPU_15075, STRPU_15074	ORYLA17413
OG0006874	STRPU_00070, STRPU_08961	ORYLA14058
OG0006875	STRPU_14351	ORYLA04531
OG0006876	STRPU_18689	ORYLA13231
OG0006877	STRPU_05713, STRPU_05720	ORYLA14665
OG0006878	STRPU_18839	ORYLA06366
OG0006879	STRPU_00102, STRPU_11515	ORYLA11007
OG0006880	STRPU_20211	ORYLA14486
OG0006881	STRPU_05245	ORYLA03213
OG0006886	STRPU_18058	ORYLA01362
OG0006887	STRPU_02379, STRPU_13697	ORYLA18327
OG0006888	STRPU_24426	ORYLA13676
OG0006890	STRPU_10389	ORYLA05057
OG0006891	STRPU_02239, STRPU_15565	ORYLA12282
OG0006892	STRPU_13969	ORYLA18584
OG0006893	STRPU_08081	ORYLA00800
OG0006894	STRPU_08715, STRPU_01459	ORYLA19918
OG0006895	STRPU_12876	ORYLA08207
OG0006896	STRPU_04551	ORYLA07408
OG0006897	STRPU_27425	ORYLA17654
OG0006898	STRPU_25382	ORYLA15253
OG0006899	STRPU_12587	ORYLA01888, ORYLA07590
OG0006900	STRPU_18033	ORYLA10711
OG0006901	STRPU_13971	ORYLA19363
OG0006903	STRPU_25107	ORYLA05646, ORYLA07893, ORYLA16398
OG0006904	STRPU_05387	ORYLA10752
OG0006905	STRPU_26050	ORYLA14337
OG0006906	STRPU_15338	ORYLA04358
OG0006907	STRPU_07420	ORYLA11869
OG0006908	STRPU_14728	ORYLA04532
OG0006909	STRPU_22846	ORYLA20226
OG0006911	STRPU_19546, STRPU_19540	ORYLA01075
OG0006912	STRPU_19507	ORYLA13590
OG0006913	STRPU_19762	ORYLA06363
OG0006914	STRPU_27336	ORYLA19783
OG0006917	STRPU_11048, STRPU_00388	ORYLA18342
OG0006918	STRPU_07106	ORYLA05445
OG0006919	STRPU_10127, STRPU_10054	ORYLA19417
OG0006923	STRPU_16895	ORYLA02242
OG0006924	STRPU_18317, STRPU_01130	ORYLA19320
OG0006925	STRPU_26381	ORYLA10136
OG0006926	STRPU_24428	ORYLA02117
OG0006927	STRPU_16519	ORYLA06863
OG0006929	STRPU_17960	ORYLA05323
OG0006930	STRPU_01800, STRPU_17035	ORYLA17500, ORYLA17499
OG0006931	STRPU_24300	ORYLA11673
OG0006932	STRPU_09106, STRPU_02077	ORYLA16938
OG0006934	STRPU_06012	ORYLA09930
OG0006935	STRPU_01515, STRPU_09444, STRPU_00104	ORYLA10774
OG0006936	STRPU_09697, STRPU_09740	ORYLA12502
OG0006937	STRPU_12967	ORYLA09224
OG0006938	STRPU_22292	ORYLA13900
OG0006939	STRPU_07451, STRPU_07443	ORYLA10635
OG0006940	STRPU_22437	ORYLA07819
OG0006942	STRPU_20945	ORYLA01085
OG0006943	STRPU_22648	ORYLA11269
OG0006944	STRPU_22694	ORYLA15875
OG0006945	STRPU_01504	ORYLA19364
OG0006946	STRPU_19536	ORYLA02739
OG0006949	STRPU_23783	ORYLA14891
OG0006951	STRPU_24627	ORYLA01790
OG0006952	STRPU_26196	ORYLA02149
OG0006953	STRPU_13466	ORYLA04011
OG0006954	STRPU_21450	ORYLA10656
OG0006955	STRPU_23524	ORYLA11271
OG0006957	STRPU_09536	ORYLA01524
OG0006959	STRPU_02959, STRPU_02945	ORYLA07529
OG0006960	STRPU_01808, STRPU_17043	ORYLA20075
OG0006962	STRPU_11184	ORYLA14243
OG0006964	STRPU_17888	ORYLA06047
OG0006967	STRPU_08109, STRPU_08122	ORYLA07736
OG0006968	STRPU_10225	ORYLA07011
OG0006969	STRPU_10221	ORYLA00904
OG0006970	STRPU_15599, STRPU_02208	ORYLA01120
OG0006971	STRPU_14388	ORYLA17898
OG0006972	STRPU_25333	ORYLA15222
OG0006973	STRPU_17936	ORYLA11601
OG0006975	STRPU_17207	ORYLA05959
OG0006976	STRPU_17257	ORYLA11643
OG0006977	STRPU_22692	ORYLA14070
OG0006978	STRPU_26927	ORYLA17389, ORYLA17388
OG0006979	STRPU_16204, STRPU_16243	ORYLA18967
OG0006980	STRPU_11247, STRPU_11286	ORYLA18420
OG0006981	STRPU_12995	ORYLA15231
OG0006982	STRPU_10293	ORYLA08562, ORYLA08563
OG0006983	STRPU_11349	ORYLA15643
OG0006984	STRPU_12602	ORYLA15233, ORYLA12089, ORYLA14709
OG0006987	STRPU_19460	ORYLA18444
OG0006988	STRPU_20731, STRPU_00728	ORYLA16944
OG0006989	STRPU_01490, STRPU_13757	ORYLA09680
OG0006990	STRPU_04188	ORYLA12859
OG0006991	STRPU_07950, STRPU_07959	ORYLA19862
OG0006992	STRPU_09753, STRPU_09709	ORYLA07859, ORYLA07860
OG0006993	STRPU_06236	ORYLA03063
OG0006994	STRPU_02630, STRPU_24034	ORYLA19038
OG0006995	STRPU_25036	ORYLA01996
OG0006997	STRPU_13193	ORYLA10925
OG0006998	STRPU_14121	ORYLA07905
OG0006999	STRPU_14022	ORYLA05329
OG0007000	STRPU_09475	ORYLA17381
OG0007001	STRPU_11944, STRPU_11904	ORYLA10882
OG0007002	STRPU_19686, STRPU_19629	ORYLA19238
OG0007003	STRPU_26168	ORYLA15348, ORYLA12075
OG0007004	STRPU_25931	ORYLA09056
OG0007005	STRPU_14730	ORYLA03067
OG0007006	STRPU_02883, STRPU_02841	ORYLA09127, ORYLA04167
OG0007007	STRPU_02770	ORYLA19143
OG0007008	STRPU_27238	ORYLA20301
OG0007009	STRPU_22226	ORYLA17311
OG0007010	STRPU_05041, STRPU_05116	ORYLA12802
OG0007011	STRPU_05236	ORYLA03574
OG0007012	STRPU_04694	ORYLA07702
OG0007013	STRPU_08358	ORYLA08186
OG0007015	STRPU_25403	ORYLA15619
OG0007016	STRPU_25267	ORYLA20315
OG0007018	STRPU_00625, STRPU_08925	ORYLA01330
OG0007021	STRPU_06352	ORYLA09538
OG0007022	STRPU_13308	ORYLA14380
OG0007023	STRPU_00640, STRPU_23052	ORYLA13776
OG0007024	STRPU_22752, STRPU_01907	ORYLA14743
OG0007025	STRPU_16699, STRPU_16670	ORYLA19770
OG0007026	STRPU_12581	ORYLA15372
OG0007027	STRPU_23916	ORYLA15909
OG0007028	STRPU_02611, STRPU_24049	ORYLA06937
OG0007029	STRPU_01326, STRPU_11623	ORYLA14229
OG0007030	STRPU_04457	ORYLA00487
OG0007031	STRPU_24541	ORYLA12964
OG0007032	STRPU_17171	ORYLA18196
OG0007033	STRPU_21131	ORYLA11802
OG0007034	STRPU_13903	ORYLA13978
OG0007035	STRPU_03630	ORYLA03436
OG0007036	STRPU_19860, STRPU_19887	ORYLA01654
OG0007037	STRPU_13546	ORYLA09849
OG0007038	STRPU_23533	ORYLA15687
OG0007039	STRPU_21207	ORYLA10444
OG0007040	STRPU_19742	ORYLA15293
OG0007041	STRPU_23561	ORYLA12169, ORYLA14638
OG0007042	STRPU_24074	ORYLA05629
OG0007044	STRPU_05851	ORYLA19075
OG0007046	STRPU_16899, STRPU_16897	ORYLA10686
OG0007047	STRPU_20026	ORYLA02086
OG0007048	STRPU_08769, STRPU_01389	ORYLA16978
OG0007049	STRPU_10988, STRPU_00326	ORYLA12565
OG0007050	STRPU_10271	ORYLA20452
OG0007053	STRPU_22506	ORYLA16394
OG0007055	STRPU_15602, STRPU_02206	ORYLA17619
OG0007058	STRPU_03307	ORYLA03722
OG0007059	STRPU_10239	ORYLA07836
OG0007060	STRPU_07159	ORYLA05548
OG0007061	STRPU_09653	ORYLA00894
OG0007062	STRPU_10658	ORYLA03640
OG0007063	STRPU_08411, STRPU_00013	ORYLA05804
OG0007064	STRPU_05910	ORYLA20409
OG0007066	STRPU_06260, STRPU_06304	ORYLA02140
OG0007068	STRPU_04848	ORYLA07348
OG0007069	STRPU_21711, STRPU_21647	ORYLA10663
OG0007070	STRPU_06610	ORYLA06946
OG0007071	STRPU_23265	ORYLA10456
OG0007072	STRPU_26238, STRPU_26239	ORYLA12666
OG0007073	STRPU_10918	ORYLA03515
OG0007074	STRPU_11819	ORYLA06899
OG0007075	STRPU_23271	ORYLA17760
OG0007076	STRPU_06816	ORYLA11263
OG0007077	STRPU_04990	ORYLA12778
OG0007078	STRPU_25114	ORYLA06143
OG0007080	STRPU_24572	ORYLA11474
OG0007081	STRPU_24476	ORYLA16483
OG0007082	STRPU_24753	ORYLA19534
OG0007083	STRPU_20027	ORYLA02087
OG0007084	STRPU_25218	ORYLA18994
OG0007086	STRPU_23268	ORYLA15347
OG0007090	STRPU_19228	ORYLA12938
OG0007091	STRPU_07575	ORYLA10611
OG0007092	STRPU_21370	ORYLA11433
OG0007093	STRPU_18560	ORYLA12432
OG0007094	STRPU_21261	ORYLA10462
OG0007095	STRPU_09292	ORYLA05795
OG0007096	STRPU_10187	ORYLA13346, ORYLA06995
OG0007097	STRPU_02900	ORYLA17535
OG0007098	STRPU_25857	ORYLA15262
OG0007099	STRPU_20619	ORYLA00040
OG0007100	STRPU_00913, STRPU_23037	ORYLA13677
OG0007102	STRPU_00054, STRPU_04943	ORYLA09553
OG0007103	STRPU_04046	ORYLA08342
OG0007104	STRPU_06463	ORYLA03154
OG0007105	STRPU_15416	ORYLA07523
OG0007106	STRPU_22698	ORYLA13818
OG0007107	STRPU_09066, STRPU_02042	ORYLA00560
OG0007108	STRPU_14881	ORYLA04528
OG0007111	STRPU_25883	ORYLA11279
OG0007112	STRPU_27151	ORYLA19964
OG0007113	STRPU_22766, STRPU_01922	ORYLA15522, ORYLA13775
OG0007114	STRPU_25483	ORYLA05387, ORYLA02077
OG0007115	STRPU_21097, STRPU_21102	ORYLA05459, ORYLA05458
OG0007116	STRPU_09240	ORYLA17044
OG0007117	STRPU_21924	ORYLA11159
OG0007118	STRPU_18011	ORYLA18746
OG0007119	STRPU_19183	ORYLA13244
OG0007120	STRPU_19111	ORYLA02860
OG0007121	STRPU_21424	ORYLA00087
OG0007122	STRPU_06853	ORYLA15640
OG0007123	STRPU_10434	ORYLA07878
OG0007124	STRPU_05024	ORYLA09552
OG0007125	STRPU_03780	ORYLA13532
OG0007126	STRPU_21875	ORYLA11848
OG0007127	STRPU_23141	ORYLA05546
OG0007128	STRPU_22524	ORYLA02979
OG0007129	STRPU_10398	ORYLA01220, ORYLA04646
OG0007130	STRPU_22007	ORYLA18855
OG0007131	STRPU_18830	ORYLA17663
OG0007132	STRPU_07611	ORYLA02165
OG0007133	STRPU_27118	ORYLA18527
OG0007134	STRPU_09504	ORYLA00740
OG0007135	STRPU_22613	ORYLA12420
OG0007136	STRPU_26847	ORYLA14799
OG0007137	STRPU_09289	ORYLA06230
OG0007139	STRPU_24547	ORYLA20254
OG0007140	STRPU_18978, STRPU_18964	ORYLA10308, ORYLA00270
OG0007141	STRPU_09001	ORYLA17064
OG0007142	STRPU_05193, STRPU_11966	ORYLA17213
OG0007143	STRPU_07151	ORYLA10676
OG0007145	STRPU_07621	ORYLA07062
OG0007147	STRPU_10689, STRPU_00554	ORYLA14416
OG0007148	STRPU_23255	ORYLA17738
OG0007150	STRPU_26019	ORYLA12660
OG0007151	STRPU_05509	ORYLA03573
OG0007153	STRPU_20990	ORYLA04856
OG0007154	STRPU_21145	ORYLA10421
OG0007158	STRPU_24870	ORYLA02201
OG0007161	STRPU_26316	ORYLA15162
OG0007163	STRPU_00062, STRPU_26355	ORYLA19100
OG0007164	STRPU_18028	ORYLA09721, ORYLA12288
OG0007165	STRPU_02913	ORYLA03664
OG0007166	STRPU_05956	ORYLA12340, ORYLA12341
OG0007168	STRPU_00447, STRPU_13699	ORYLA09683
