Orthogroup	STRPU_ok	BRAFL
OG0007147	STRPU_10689, STRPU_00554	bflo_24598
OG0007148	STRPU_23255	bflo_12090
OG0007149	STRPU_17728	bflo_08673, bflo_17134
OG0007150	STRPU_26019	bflo_12859, bflo_09705
OG0007151	STRPU_05509	bflo_14436
OG0007152	STRPU_23904	bflo_08459, bflo_12446
OG0007153	STRPU_20990	bflo_14060
OG0007154	STRPU_21145	bflo_11488
OG0007156	STRPU_09344, STRPU_09347, STRPU_10028	bflo_00834, bflo_00835
OG0007158	STRPU_24870	bflo_12648
OG0007159	STRPU_19748	bflo_17008, bflo_17009
OG0007160	STRPU_26136	bflo_13912
OG0007161	STRPU_26316	bflo_12808
OG0007162	STRPU_03691	bflo_12051
OG0007163	STRPU_00062, STRPU_26355	bflo_05600
OG0007164	STRPU_18028	bflo_18316
OG0007165	STRPU_02913	bflo_08764
OG0007166	STRPU_05956	bflo_09971
OG0007168	STRPU_00447, STRPU_13699	bflo_18756
OG0007170	STRPU_04956, STRPU_13610, STRPU_02453	bflo_02728
OG0007171	STRPU_21847	bflo_19822
OG0007173	STRPU_11070	bflo_24164
OG0007174	STRPU_25426	bflo_13932
OG0007175	STRPU_12623	bflo_10755
OG0007177	STRPU_20617	bflo_23830, bflo_10937
OG0007178	STRPU_19759	bflo_16205
OG0007179	STRPU_23275	bflo_00319
OG0007181	STRPU_23088	bflo_12101
OG0007182	STRPU_06115	bflo_21896
OG0007184	STRPU_24371	bflo_21975
OG0007186	STRPU_24966	bflo_15420
OG0007187	STRPU_22257, STRPU_22258	bflo_00521
OG0007188	STRPU_13438	bflo_00784
OG0007189	STRPU_08133	bflo_23124
OG0007190	STRPU_04117	bflo_07553
OG0007191	STRPU_19239	bflo_25319
OG0007192	STRPU_13230, STRPU_13214	bflo_19273
OG0007198	STRPU_12653	bflo_10249
OG0007200	STRPU_04671, STRPU_04639	bflo_21570
OG0007201	STRPU_17619, STRPU_02302	bflo_22933
OG0007209	STRPU_15485	bflo_15890
OG0007248	STRPU_25740	bflo_12581
OG0007249	STRPU_04960	bflo_09901
OG0007250	STRPU_06687, STRPU_06686	bflo_21684
OG0007251	STRPU_27320	bflo_02716
OG0007252	STRPU_04282	bflo_07592
OG0007253	STRPU_26033	bflo_13719
OG0007254	STRPU_11452	bflo_25142
OG0007255	STRPU_13724	bflo_18944
OG0007256	STRPU_08227	bflo_25720
OG0007257	STRPU_19571, STRPU_19608	bflo_17315, bflo_17314, bflo_17316, bflo_20023, bflo_00159
OG0007258	STRPU_27109	bflo_05313
OG0007260	STRPU_21240, STRPU_21242	bflo_15073, bflo_20515
OG0007261	STRPU_01834, STRPU_19307	bflo_26189
OG0007264	STRPU_26261, STRPU_26263	bflo_13280
OG0007266	STRPU_23277	bflo_11544
OG0007267	STRPU_00677, STRPU_18949	bflo_25645
OG0007268	STRPU_06567, STRPU_06532	bflo_21784
OG0007269	STRPU_24818	bflo_11589
OG0007271	STRPU_08340	bflo_23418
OG0007272	STRPU_11339	bflo_24550, bflo_24548
OG0007273	STRPU_11816	bflo_03291
OG0007274	STRPU_23308	bflo_16336
OG0007275	STRPU_23580	bflo_10957
OG0007276	STRPU_26763, STRPU_26749	bflo_02810
OG0007278	STRPU_05512	bflo_14356
OG0007279	STRPU_15002	bflo_20332
OG0007280	STRPU_07782	bflo_01423
OG0007281	STRPU_08257	bflo_23827
OG0007282	STRPU_02557, STRPU_14767	bflo_20472
OG0007283	STRPU_17745	bflo_04526
OG0007284	STRPU_02259, STRPU_17661	bflo_06381
OG0007285	STRPU_18094, STRPU_01782	bflo_17673
OG0007286	STRPU_26916	bflo_05934, bflo_06644, bflo_06645, bflo_06646
OG0007288	STRPU_04090	bflo_08435
OG0007289	STRPU_16536, STRPU_16537, STRPU_16557	bflo_22229
OG0007291	STRPU_25328	bflo_13121, bflo_27070
OG0007292	STRPU_03997, STRPU_03991	bflo_16155
OG0007293	STRPU_07040	bflo_05427
OG0007294	STRPU_22945	bflo_00403
OG0007295	STRPU_04865	bflo_07534
OG0007296	STRPU_12923	bflo_16995
OG0007297	STRPU_08492	bflo_23790
OG0007299	STRPU_10020	bflo_10653
OG0007300	STRPU_02386, STRPU_13690	bflo_19110
OG0007301	STRPU_25284	bflo_25038
OG0007302	STRPU_04986	bflo_14759
OG0007303	STRPU_21782	bflo_13169
OG0007304	STRPU_25058	bflo_24595
OG0007305	STRPU_03512, STRPU_03557	bflo_22443
OG0007306	STRPU_17069	bflo_17424
OG0007307	STRPU_21523	bflo_10777
OG0007308	STRPU_24086	bflo_02394
OG0007309	STRPU_21324	bflo_23700
OG0007310	STRPU_01481, STRPU_13767	bflo_19137
OG0007312	STRPU_08083	bflo_23752
OG0007313	STRPU_20007	bflo_15745
OG0007314	STRPU_20759	bflo_08559
OG0007315	STRPU_03454, STRPU_03465	bflo_05903
OG0007316	STRPU_15072	bflo_21079
OG0007317	STRPU_07547, STRPU_00579	bflo_06371
OG0007318	STRPU_22848	bflo_11011
OG0007319	STRPU_08052	bflo_09858
OG0007320	STRPU_26603	bflo_05418
OG0007321	STRPU_21053	bflo_21088
OG0007322	STRPU_19439	bflo_21299
OG0007323	STRPU_24294	bflo_01172
OG0007325	STRPU_25926	bflo_13977
OG0007326	STRPU_22222	bflo_22978
OG0007327	STRPU_06119, STRPU_06118	bflo_21825
OG0007328	STRPU_10332	bflo_10144
OG0007330	STRPU_05861	bflo_14343
OG0007331	STRPU_24837	bflo_19013
OG0007332	STRPU_05295	bflo_00043
OG0007333	STRPU_06789	bflo_21322
OG0007334	STRPU_23387	bflo_08019
OG0007335	STRPU_20669	bflo_08747
OG0007336	STRPU_18133	bflo_18139
OG0007337	STRPU_24204, STRPU_01095	bflo_14621
OG0007338	STRPU_04821, STRPU_00737	bflo_03890
OG0007339	STRPU_07259, STRPU_07233	bflo_18665, bflo_27270
OG0007340	STRPU_19772, STRPU_00798	bflo_16530
OG0007341	STRPU_19846	bflo_16524
OG0007342	STRPU_20395	bflo_18915
OG0007343	STRPU_18619	bflo_07918
OG0007344	STRPU_20653	bflo_07595
OG0007345	STRPU_04442	bflo_08389
OG0007347	STRPU_10302	bflo_02081
OG0007348	STRPU_06881	bflo_22199
OG0007350	STRPU_22522	bflo_23018
OG0007351	STRPU_22241	bflo_26476
OG0007352	STRPU_14587	bflo_22987
OG0007353	STRPU_25301	bflo_13799
OG0007354	STRPU_22260	bflo_00249
OG0007356	STRPU_23252	bflo_12334
OG0007357	STRPU_13551, STRPU_21081	bflo_22058
OG0007358	STRPU_27057	bflo_05818
OG0007359	STRPU_25482	bflo_12738
OG0007360	STRPU_03316	bflo_16171
OG0007361	STRPU_27148	bflo_06202
OG0007363	STRPU_05741	bflo_15450
OG0007364	STRPU_05709	bflo_14577
OG0007365	STRPU_18947, STRPU_00679	bflo_25863
OG0007366	STRPU_27137	bflo_05679
OG0007367	STRPU_18783	bflo_25660
OG0007368	STRPU_12825	bflo_10256
OG0007370	STRPU_14791	bflo_20740
OG0007371	STRPU_09928	bflo_05288
OG0007372	STRPU_21524	bflo_12199
OG0007373	STRPU_13813	bflo_21841
OG0007374	STRPU_10340	bflo_10884
OG0007375	STRPU_17206	bflo_18381
OG0007376	STRPU_07617	bflo_06403
OG0007377	STRPU_20182	bflo_17036
OG0007378	STRPU_06538, STRPU_06562	bflo_21755
OG0007379	STRPU_21812	bflo_05815
OG0007380	STRPU_26202	bflo_12695
OG0007381	STRPU_08535	bflo_22930
OG0007382	STRPU_22220	bflo_12647
OG0007383	STRPU_17717	bflo_27218, bflo_17600
OG0007384	STRPU_17097, STRPU_17092	bflo_13468
OG0007385	STRPU_12849, STRPU_16793	bflo_09851
OG0007386	STRPU_00585, STRPU_07551	bflo_06795
OG0007387	STRPU_20146	bflo_16313
OG0007388	STRPU_18808, STRPU_00248	bflo_25933
OG0007389	STRPU_19911	bflo_15838
OG0007390	STRPU_00928, STRPU_00924, STRPU_08894	bflo_04356
OG0007391	STRPU_15363	bflo_10127
OG0007392	STRPU_18506	bflo_26122
OG0007393	STRPU_21066	bflo_19723
OG0007394	STRPU_21854	bflo_24326
OG0007395	STRPU_08491	bflo_23165
OG0007396	STRPU_25330	bflo_12995
OG0007397	STRPU_19337	bflo_26218
OG0007398	STRPU_20171	bflo_17370, bflo_01502, bflo_17308, bflo_16004
OG0007399	STRPU_17778	bflo_24010
OG0007400	STRPU_06112	bflo_22433
OG0007402	STRPU_08741, STRPU_01428	bflo_23426
OG0007403	STRPU_09636	bflo_10174
OG0007404	STRPU_12023	bflo_14331
OG0007405	STRPU_15404	bflo_20962
OG0007406	STRPU_15405	bflo_23579, bflo_21242, bflo_20357
OG0007407	STRPU_04194	bflo_08514
OG0007408	STRPU_24473	bflo_02032
OG0007409	STRPU_24311	bflo_02035
OG0007411	STRPU_22952	bflo_07704
OG0007412	STRPU_17752	bflo_17518
OG0007413	STRPU_00856, STRPU_14064	bflo_18831
OG0007414	STRPU_18143	bflo_25464
OG0007415	STRPU_25101	bflo_02381
OG0007416	STRPU_05170, STRPU_05091	bflo_14951
OG0007417	STRPU_14291, STRPU_14275	bflo_20677
OG0007418	STRPU_02551, STRPU_14772	bflo_20034
OG0007419	STRPU_08298	bflo_22990
OG0007420	STRPU_11310, STRPU_11309, STRPU_11293	bflo_24886
OG0007421	STRPU_24065	bflo_12217
OG0007422	STRPU_20498	bflo_19655
OG0007423	STRPU_09089, STRPU_02061	bflo_23596
OG0007424	STRPU_08374	bflo_23127
OG0007425	STRPU_05795	bflo_14507
OG0007426	STRPU_03074	bflo_18604
OG0007427	STRPU_09854	bflo_09574
OG0007428	STRPU_13290, STRPU_13297	bflo_19134
OG0007429	STRPU_22711, STRPU_00694	bflo_11389
OG0007430	STRPU_18054	bflo_17946
OG0007431	STRPU_23142	bflo_00171
OG0007432	STRPU_11355	bflo_24342
OG0007433	STRPU_22239	bflo_03234
OG0007434	STRPU_08100	bflo_23083
OG0007435	STRPU_25116	bflo_02346
OG0007436	STRPU_24997	bflo_02613, bflo_06085
OG0007438	STRPU_05955	bflo_09397
OG0007439	STRPU_24469	bflo_01560
OG0007440	STRPU_23267	bflo_12274
OG0007441	STRPU_24817	bflo_20302, bflo_15083
OG0007442	STRPU_18182	bflo_25641
OG0007443	STRPU_14986, STRPU_14955	bflo_20276
OG0007444	STRPU_26731	bflo_00595
OG0007445	STRPU_17417	bflo_17572
OG0007446	STRPU_14393	bflo_07107
OG0007447	STRPU_05721, STRPU_05714	bflo_15402
OG0007448	STRPU_27142	bflo_06846
OG0007449	STRPU_25291	bflo_12540
OG0007451	STRPU_09686	bflo_13811
OG0007452	STRPU_05729	bflo_14825, bflo_14722
OG0007453	STRPU_08036	bflo_16585
OG0007454	STRPU_06713	bflo_22118
OG0007455	STRPU_16892	bflo_17706
OG0007456	STRPU_01080, STRPU_24220	bflo_01583
OG0007457	STRPU_26729	bflo_26814, bflo_06127
OG0007458	STRPU_18410, STRPU_18444	bflo_25670
OG0007459	STRPU_00297, STRPU_00286	bflo_20243
OG0007460	STRPU_21588	bflo_10847
OG0007461	STRPU_21382	bflo_09747
OG0007462	STRPU_25018	bflo_18941
OG0007463	STRPU_12572	bflo_10590
OG0007465	STRPU_14595	bflo_21112
OG0007466	STRPU_02650, STRPU_16172, STRPU_02649, STRPU_16171	bflo_08000
OG0007467	STRPU_26510	bflo_05624
OG0007468	STRPU_10098, STRPU_10161	bflo_08789
OG0007469	STRPU_03231, STRPU_23514, STRPU_03215, STRPU_23516, STRPU_23515	bflo_27366, bflo_03920, bflo_11004, bflo_12194, bflo_20864
OG0007471	STRPU_25367	bflo_13019
OG0007472	STRPU_26679	bflo_05935
OG0007474	STRPU_03201	bflo_01427
OG0007475	STRPU_02943, STRPU_02956	bflo_08869
OG0007476	STRPU_19093	bflo_25779
OG0007477	STRPU_16441	bflo_19128, bflo_19228
OG0007478	STRPU_18941, STRPU_15341	bflo_20152
OG0007479	STRPU_08775	bflo_23681
OG0007480	STRPU_09560	bflo_09770
OG0007481	STRPU_15553, STRPU_02246	bflo_20525, bflo_20940
OG0007482	STRPU_10921	bflo_24643
OG0007483	STRPU_26428	bflo_05915
OG0007484	STRPU_20892, STRPU_20855	bflo_15769
OG0007485	STRPU_21383	bflo_22291
OG0007486	STRPU_04093	bflo_08093
OG0007487	STRPU_14724	bflo_21834
OG0007488	STRPU_04869	bflo_09156
OG0007489	STRPU_21564	bflo_01354
OG0007490	STRPU_24889	bflo_01534
OG0007491	STRPU_09776	bflo_08894
OG0007492	STRPU_20454	bflo_11532
OG0007493	STRPU_10208	bflo_12341, bflo_12486, bflo_10771
OG0007494	STRPU_14437, STRPU_14454	bflo_21044
OG0007495	STRPU_25133	bflo_02160
OG0007496	STRPU_25155	bflo_02927
OG0007497	STRPU_06101	bflo_21756
OG0007498	STRPU_07477	bflo_05937
OG0007499	STRPU_20843, STRPU_20842, STRPU_20880	bflo_23609
OG0007500	STRPU_25183	bflo_02362
OG0007501	STRPU_12196	bflo_03458
OG0007503	STRPU_06365	bflo_22154
OG0007504	STRPU_09266	bflo_23410
OG0007506	STRPU_22153	bflo_07456
OG0007507	STRPU_21650, STRPU_21714	bflo_20339
OG0007508	STRPU_19349	bflo_16429
OG0007509	STRPU_18472, STRPU_18429	bflo_25337
OG0007510	STRPU_24670	bflo_23353
OG0007513	STRPU_22835	bflo_12370
OG0007517	STRPU_12725	bflo_09839
OG0007518	STRPU_23498	bflo_12220
OG0007520	STRPU_19057	bflo_25745
OG0007521	STRPU_21340	bflo_13860, bflo_19698, bflo_19701
OG0007522	STRPU_12179, STRPU_12137	bflo_03362
OG0007524	STRPU_06777, STRPU_06757	bflo_21710
OG0007525	STRPU_19058	bflo_25748
OG0007527	STRPU_25511	bflo_12687
OG0007528	STRPU_20344	bflo_15800
OG0007529	STRPU_08309	bflo_22763
OG0007531	STRPU_26815	bflo_06234
OG0007533	STRPU_10369	bflo_05908
OG0007539	STRPU_10480, STRPU_11377	bflo_03346
OG0007582	STRPU_23581	bflo_06722
OG0007583	STRPU_10217	bflo_10280, bflo_09617
OG0007584	STRPU_08534	bflo_23456
OG0007587	STRPU_08054	bflo_05425
OG0007588	STRPU_12918	bflo_08932
OG0007589	STRPU_05858	bflo_15014
OG0007590	STRPU_09963, STRPU_09984	bflo_09633, bflo_20745, bflo_20854, bflo_08790, bflo_10527
OG0007591	STRPU_24089	bflo_06991
OG0007594	STRPU_27227	bflo_06134
OG0007595	STRPU_26820	bflo_08716
OG0007597	STRPU_16840	bflo_20205
OG0007598	STRPU_05871	bflo_14696
OG0007600	STRPU_06011	bflo_22319, bflo_22546
OG0007601	STRPU_04895	bflo_22835
OG0007602	STRPU_18498	bflo_25731
OG0007603	STRPU_25672	bflo_13403
OG0007604	STRPU_25514	bflo_13109
OG0007605	STRPU_21432, STRPU_21431	bflo_14084
OG0007606	STRPU_20480	bflo_09037
OG0007607	STRPU_11445	bflo_24972
OG0007608	STRPU_07591	bflo_00905, bflo_01074
OG0007609	STRPU_06155	bflo_21985
OG0007610	STRPU_22670	bflo_12438
OG0007612	STRPU_12149, STRPU_12117	bflo_03626
OG0007613	STRPU_19078	bflo_05631
OG0007614	STRPU_25420	bflo_13306
OG0007615	STRPU_22841	bflo_11806
OG0007616	STRPU_07311	bflo_05802
OG0007617	STRPU_27119	bflo_05912
OG0007618	STRPU_17660, STRPU_02260	bflo_17677
OG0007619	STRPU_11082	bflo_24408
OG0007621	STRPU_17762	bflo_25877
OG0007622	STRPU_23712	bflo_12432, bflo_11562
OG0007623	STRPU_21885, STRPU_21884	bflo_09081
OG0007624	STRPU_17423	bflo_03915
OG0007625	STRPU_17981, STRPU_17982	bflo_17208
OG0007628	STRPU_04985	bflo_14113
OG0007629	STRPU_26798	bflo_04302
OG0007630	STRPU_06644	bflo_22203
OG0007631	STRPU_17252	bflo_18020
OG0007632	STRPU_21185	bflo_12731
OG0007633	STRPU_22913, STRPU_22898	bflo_00693
OG0007634	STRPU_20702	bflo_07145
OG0007635	STRPU_04820	bflo_07343
OG0007637	STRPU_20893, STRPU_20856	bflo_09449
OG0007638	STRPU_22792, STRPU_01951	bflo_17731
OG0007639	STRPU_04817	bflo_07577
OG0007643	STRPU_24615	bflo_02155
OG0007645	STRPU_08498	bflo_20312
OG0007646	STRPU_05885	bflo_08412
OG0007647	STRPU_13787	bflo_19093
OG0007648	STRPU_25029	bflo_17312
OG0007649	STRPU_10009	bflo_10016
OG0007650	STRPU_17007	bflo_03304
OG0007651	STRPU_16780	bflo_21344
OG0007652	STRPU_19601	bflo_16698
OG0007653	STRPU_21076	bflo_06136
OG0007654	STRPU_21932	bflo_26579, bflo_00334
OG0007656	STRPU_22735	bflo_11407
OG0007657	STRPU_11676	bflo_03371
OG0007658	STRPU_17693	bflo_17413
OG0007659	STRPU_22169, STRPU_22176	bflo_00447
OG0007660	STRPU_26049	bflo_16535
OG0007661	STRPU_10655	bflo_24538
OG0007661	STRPU_00544	bflo_08201, bflo_19308
OG0007662	STRPU_21243	bflo_24186
OG0007663	STRPU_16698, STRPU_16669	bflo_17347
OG0007664	STRPU_09994	bflo_10773
OG0007665	STRPU_10331	bflo_01695
OG0007666	STRPU_09239	bflo_23297
OG0007667	STRPU_20524	bflo_12556
OG0007668	STRPU_14387	bflo_20338
OG0007669	STRPU_23356	bflo_11142
OG0007670	STRPU_07110	bflo_05622
OG0007671	STRPU_24947	bflo_02418
OG0007672	STRPU_17130	bflo_17487
OG0007673	STRPU_07544, STRPU_00576	bflo_06491
OG0007674	STRPU_20960	bflo_23563
OG0007675	STRPU_07164	bflo_06363
OG0007676	STRPU_20181	bflo_08407
OG0007677	STRPU_19821	bflo_16920
OG0007678	STRPU_21278	bflo_02676, bflo_02091, bflo_02621, bflo_24505, bflo_23967
OG0007679	STRPU_10417	bflo_10208
OG0007680	STRPU_21987, STRPU_21989	bflo_17990, bflo_00308
OG0007681	STRPU_26557	bflo_03450
OG0007683	STRPU_09942	bflo_09373
OG0007684	STRPU_20671	bflo_07569, bflo_08134
OG0007685	STRPU_21750, STRPU_21685	bflo_18881
OG0007686	STRPU_25432	bflo_13479
OG0007687	STRPU_08938	bflo_22973
OG0007688	STRPU_13812	bflo_18763
OG0007689	STRPU_14907	bflo_20780
OG0007690	STRPU_09461	bflo_18798
OG0007691	STRPU_18903, STRPU_07661	bflo_20819
OG0007692	STRPU_08445	bflo_23407
OG0007694	STRPU_26080	bflo_13350
OG0007695	STRPU_27322	bflo_01847
OG0007696	STRPU_22742, STRPU_01896	bflo_11039
OG0007697	STRPU_15422	bflo_21039, bflo_21034
OG0007698	STRPU_26351	bflo_25937
OG0007700	STRPU_15499	bflo_20560
OG0007701	STRPU_02521, STRPU_15139	bflo_20311
OG0007703	STRPU_04278	bflo_08727
OG0007704	STRPU_24663	bflo_02614
OG0007705	STRPU_04695	bflo_08400
OG0007706	STRPU_01456, STRPU_08718	bflo_22700
OG0007708	STRPU_13276	bflo_19064
OG0007709	STRPU_22031	bflo_07606
OG0007711	STRPU_17114, STRPU_17099	bflo_07586
OG0007712	STRPU_10119, STRPU_10045	bflo_10106
OG0007713	STRPU_13904	bflo_18812
OG0007714	STRPU_05559, STRPU_05617	bflo_15303
OG0007715	STRPU_15268	bflo_20286
OG0007716	STRPU_18371	bflo_11425
OG0007717	STRPU_21970	bflo_04203
OG0007718	STRPU_02380, STRPU_13696	bflo_18866
OG0007719	STRPU_10661	bflo_24402
OG0007721	STRPU_09464	bflo_08960
OG0007722	STRPU_27029	bflo_23699
OG0007723	STRPU_24016	bflo_02387
OG0007724	STRPU_24974	bflo_05312, bflo_16516, bflo_01307, bflo_01302, bflo_01722
OG0007725	STRPU_20289	bflo_15815
OG0007726	STRPU_00545, STRPU_10701	bflo_24372
OG0007727	STRPU_02375, STRPU_00445	bflo_19233
OG0007728	STRPU_05337	bflo_05034
OG0007729	STRPU_25886	bflo_12977
OG0007730	STRPU_00213, STRPU_25952	bflo_12607, bflo_12998
OG0007731	STRPU_07301, STRPU_07288, STRPU_07295, STRPU_07287, STRPU_07300, STRPU_07281, STRPU_07286, STRPU_07306, STRPU_07305, STRPU_07298, STRPU_07285, STRPU_09351	bflo_10808, bflo_09905
OG0007732	STRPU_09831	bflo_08778
OG0007733	STRPU_22633	bflo_11525
OG0007734	STRPU_19011	bflo_25678
OG0007735	STRPU_14336	bflo_03867, bflo_03872
OG0007736	STRPU_15391	bflo_20418
OG0007737	STRPU_06889, STRPU_06913	bflo_22392
OG0007738	STRPU_03929	bflo_06705, bflo_06706
OG0007739	STRPU_02301, STRPU_17620	bflo_18458
OG0007740	STRPU_03741	bflo_04368
OG0007741	STRPU_21247	bflo_11053
OG0007743	STRPU_24127, STRPU_24118	bflo_02840
OG0007744	STRPU_23575	bflo_26182
OG0007745	STRPU_25603	bflo_12671
OG0007746	STRPU_21712, STRPU_21648	bflo_06579
OG0007747	STRPU_18980, STRPU_18966	bflo_26277
OG0007748	STRPU_21768, STRPU_21704	bflo_21605
OG0007749	STRPU_22396	bflo_05007
OG0007750	STRPU_19182	bflo_25715
OG0007751	STRPU_10275	bflo_10650, bflo_08743
OG0007752	STRPU_06635	bflo_21959
OG0007753	STRPU_00174	bflo_22394
OG0007754	STRPU_10555	bflo_26220
OG0007755	STRPU_12547	bflo_11338, bflo_10030
OG0007756	STRPU_21181	bflo_16250
OG0007757	STRPU_18160	bflo_27501, bflo_25642
OG0007758	STRPU_22297	bflo_10877
OG0007759	STRPU_20396	bflo_16310
OG0007760	STRPU_07851	bflo_13020
OG0007761	STRPU_10995, STRPU_00332	bflo_24923
OG0007762	STRPU_06431	bflo_10652, bflo_15443, bflo_22270
OG0007763	STRPU_18521	bflo_25707
OG0007764	STRPU_27386	bflo_06850
OG0007765	STRPU_26091, STRPU_26090	bflo_13995
OG0007766	STRPU_09268	bflo_23712
OG0007767	STRPU_10899	bflo_24566
OG0007768	STRPU_10831, STRPU_10850	bflo_24479
OG0007769	STRPU_08985	bflo_23531
OG0007770	STRPU_14804	bflo_20500
OG0007771	STRPU_23888	bflo_11433
OG0007772	STRPU_06020	bflo_22115
OG0007773	STRPU_06714	bflo_03725, bflo_21510
OG0007774	STRPU_01586, STRPU_13567	bflo_19564
OG0007775	STRPU_14887	bflo_21066
OG0007776	STRPU_26802	bflo_06131
OG0007778	STRPU_25500, STRPU_25501	bflo_13110, bflo_13186, bflo_13187
OG0007779	STRPU_13722	bflo_18703
OG0007780	STRPU_21386	bflo_17991
OG0007781	STRPU_20710	bflo_07603
OG0007782	STRPU_04650, STRPU_04628	bflo_06893
OG0007783	STRPU_08382	bflo_23885
OG0007784	STRPU_13640, STRPU_02424	bflo_19072
OG0007785	STRPU_23337	bflo_11218
OG0007786	STRPU_21038	bflo_16999
OG0007787	STRPU_21930	bflo_12215
OG0007788	STRPU_14402	bflo_03873
OG0007789	STRPU_14189	bflo_21102
OG0007790	STRPU_02139, STRPU_09177	bflo_11705
OG0007791	STRPU_07025, STRPU_07083	bflo_23951
OG0007792	STRPU_15205, STRPU_15262, STRPU_15148	bflo_20695
OG0007794	STRPU_14546	bflo_20585
OG0007795	STRPU_19188	bflo_15425, bflo_14831
OG0007796	STRPU_27124	bflo_02054
OG0007797	STRPU_14188	bflo_21105
OG0007798	STRPU_03729	bflo_18226
OG0007799	STRPU_22231	bflo_00372
OG0007800	STRPU_05914	bflo_14344
OG0007801	STRPU_08682	bflo_23404
OG0007802	STRPU_08198	bflo_23831
OG0007803	STRPU_20812	bflo_06509
OG0007804	STRPU_07109	bflo_06653
OG0007807	STRPU_09639	bflo_05294
OG0007808	STRPU_00690	bflo_11247
OG0007809	STRPU_01217	bflo_03965
OG0007810	STRPU_23899	bflo_10987
OG0007811	STRPU_03731	bflo_24096
OG0007812	STRPU_22426	bflo_00281
OG0007813	STRPU_21166, STRPU_21158	bflo_21210
OG0007814	STRPU_04174	bflo_06730
OG0007815	STRPU_22130	bflo_00749, bflo_00769, bflo_00543
OG0007816	STRPU_11279, STRPU_11241	bflo_24433
OG0007817	STRPU_20503	bflo_26806, bflo_01864
OG0007818	STRPU_05587	bflo_15495
OG0007820	STRPU_14551	bflo_20895
OG0007823	STRPU_10202	bflo_01549
OG0007824	STRPU_06449	bflo_21551
OG0007826	STRPU_14677	bflo_20018
OG0007827	STRPU_21248	bflo_06413
OG0007828	STRPU_22516	bflo_07281
OG0007829	STRPU_24523	bflo_01959
OG0007830	STRPU_23024, STRPU_00898	bflo_08474
OG0007831	STRPU_09308	bflo_08904
OG0007832	STRPU_20682	bflo_03510, bflo_19382
OG0007833	STRPU_14655	bflo_21063
OG0007834	STRPU_10327	bflo_09024
OG0007835	STRPU_18438, STRPU_18480	bflo_25222
OG0007836	STRPU_11716, STRPU_02083, STRPU_09114	bflo_00713
OG0007837	STRPU_05347	bflo_19677
OG0007838	STRPU_14725	bflo_01372
OG0007840	STRPU_07497	bflo_06242
OG0007841	STRPU_04794	bflo_07375
OG0007842	STRPU_13856	bflo_04890
OG0007843	STRPU_04967	bflo_14088
OG0007845	STRPU_23996	bflo_27016, bflo_11683, bflo_14689
OG0007846	STRPU_25879	bflo_13304, bflo_13522
OG0007848	STRPU_17665, STRPU_02256	bflo_17671
OG0007849	STRPU_21446	bflo_11783
OG0007851	STRPU_25916	bflo_13474
OG0007854	STRPU_17077	bflo_18378
OG0007858	STRPU_10385	bflo_09176
OG0007859	STRPU_13382, STRPU_13362	bflo_19258
OG0007860	STRPU_23368	bflo_10535, bflo_10715
OG0007862	STRPU_25121	bflo_02553
OG0007866	STRPU_08484	bflo_22935
OG0007907	STRPU_24934	bflo_02235
OG0007908	STRPU_25541, STRPU_00808	bflo_20499
OG0007911	STRPU_01387, STRPU_08771	bflo_22860
OG0007912	STRPU_15412	bflo_27328, bflo_20385
OG0007913	STRPU_27355	bflo_05599
OG0007915	STRPU_07165	bflo_05663
OG0007916	STRPU_18067	bflo_17716
OG0007917	STRPU_05212	bflo_15056
OG0007918	STRPU_14375	bflo_15667
OG0007920	STRPU_26347	bflo_06190
OG0007921	STRPU_26448	bflo_06108
OG0007922	STRPU_20555, STRPU_20554	bflo_10350
OG0007926	STRPU_08883, STRPU_00937	bflo_23868
OG0007927	STRPU_22375	bflo_11079
OG0007928	STRPU_12773, STRPU_12511, STRPU_12486, STRPU_12772, STRPU_02361	bflo_11687, bflo_01921
OG0007929	STRPU_26184	bflo_13452
OG0007930	STRPU_25690, STRPU_25707	bflo_12616
OG0007931	STRPU_05870	bflo_14695
OG0007932	STRPU_24833	bflo_13897
OG0007933	STRPU_11844	bflo_03110
OG0007934	STRPU_23987	bflo_26432
OG0007935	STRPU_17390	bflo_17663
OG0007937	STRPU_20783	bflo_14531
OG0007938	STRPU_23539	bflo_12211
OG0007939	STRPU_01898, STRPU_22744	bflo_11941
OG0007940	STRPU_21856	bflo_18637
OG0007941	STRPU_07421	bflo_04799
OG0007943	STRPU_17782	bflo_17585
OG0007944	STRPU_05221	bflo_08272
OG0007945	STRPU_19882, STRPU_19857, STRPU_19883	bflo_16266
OG0007946	STRPU_12944	bflo_10287
OG0007947	STRPU_08214	bflo_22634
OG0007948	STRPU_14560	bflo_21118
OG0007949	STRPU_07271, STRPU_07250	bflo_01732
OG0007951	STRPU_25923	bflo_13301
OG0007952	STRPU_01876, STRPU_25192	bflo_02620
OG0007953	STRPU_10228	bflo_00434
OG0007954	STRPU_16949, STRPU_02017	bflo_17425
