Orthogroup	STRPU_ok	MOUSE
OG0006884	STRPU_17050, STRPU_01815	MOUSE06612, MOUSE06615, MOUSE06616, MOUSE06614, MOUSE06613
OG0006885	STRPU_08329	MOUSE14091, MOUSE14092, MOUSE14088, MOUSE14089, MOUSE14087, MOUSE14084, MOUSE14085, MOUSE14086, MOUSE14090
OG0006886	STRPU_18058	MOUSE54545, MOUSE54546, MOUSE54547
OG0006887	STRPU_02379, STRPU_13697	MOUSE19492, MOUSE05301
OG0006888	STRPU_24426	MOUSE18268
OG0006890	STRPU_10389	MOUSE21126
OG0006891	STRPU_02239, STRPU_15565	MOUSE20564
OG0006892	STRPU_13969	MOUSE22133
OG0006893	STRPU_08081	MOUSE05930, MOUSE05929
OG0006894	STRPU_08715, STRPU_01459	MOUSE06080
OG0006895	STRPU_12876	MOUSE21170
OG0006896	STRPU_04551	MOUSE35953, MOUSE35951, MOUSE35954, MOUSE35952
OG0006897	STRPU_27425	MOUSE10431, MOUSE10432
OG0006898	STRPU_25382	MOUSE49458, MOUSE49461
OG0006899	STRPU_12587	MOUSE54071, MOUSE54066, MOUSE54063, MOUSE01868, MOUSE01869, MOUSE01867
OG0006900	STRPU_18033	MOUSE16574, MOUSE16558
OG0006901	STRPU_13971	MOUSE22140
OG0006902	STRPU_21923	MOUSE12823, MOUSE12825, MOUSE12824
OG0006903	STRPU_25107	MOUSE05186
OG0006904	STRPU_05387	MOUSE36413, MOUSE36412, MOUSE36414
OG0006905	STRPU_26050	MOUSE28950
OG0006906	STRPU_15338	MOUSE04566, MOUSE04569, MOUSE04568, MOUSE04567
OG0006907	STRPU_07420	MOUSE35649, MOUSE35648
OG0006908	STRPU_14728	MOUSE05017
OG0006909	STRPU_22846	MOUSE53609, MOUSE53608, MOUSE53610
OG0006911	STRPU_19546, STRPU_19540	MOUSE20440
OG0006912	STRPU_19507	MOUSE24083, MOUSE24084
OG0006913	STRPU_19762	MOUSE37136, MOUSE37137
OG0006914	STRPU_27336	MOUSE32366, MOUSE32365, MOUSE32364, MOUSE32363
OG0006915	STRPU_25657	MOUSE44315, MOUSE44316, MOUSE44314, MOUSE44317
OG0006916	STRPU_26458	MOUSE49691, MOUSE49690
OG0006917	STRPU_11048, STRPU_00388	MOUSE23023, MOUSE23022, MOUSE23024
OG0006918	STRPU_07106	MOUSE13577, MOUSE13576, MOUSE13578
OG0006919	STRPU_10127, STRPU_10054	MOUSE36218, MOUSE36216, MOUSE36217
OG0006921	STRPU_05900	MOUSE29807, MOUSE29808, MOUSE29804, MOUSE29805, MOUSE29806
OG0006923	STRPU_16895	MOUSE34244
OG0006924	STRPU_18317, STRPU_01130	MOUSE19139, MOUSE19140
OG0006925	STRPU_26381	MOUSE27502, MOUSE27499
OG0006926	STRPU_24428	MOUSE34131
OG0006927	STRPU_16519	MOUSE01548, MOUSE01547
OG0006928	STRPU_24366	MOUSE35623
OG0006929	STRPU_17960	MOUSE32158, MOUSE32159, MOUSE32156, MOUSE32157, MOUSE32155, MOUSE32154
OG0006930	STRPU_01800, STRPU_17035	MOUSE09636
OG0006931	STRPU_24300	MOUSE12676
OG0006932	STRPU_09106, STRPU_02077	MOUSE14249, MOUSE14250
OG0006934	STRPU_06012	MOUSE12905, MOUSE12906
OG0006935	STRPU_01515, STRPU_09444, STRPU_00104	MOUSE32527, MOUSE32526
OG0006936	STRPU_09697, STRPU_09740	MOUSE00847, MOUSE00846
OG0006937	STRPU_12967	MOUSE35606
OG0006938	STRPU_22292	MOUSE41043, MOUSE41042, MOUSE41040, MOUSE41041
OG0006939	STRPU_07451, STRPU_07443	MOUSE34061, MOUSE34060
OG0006940	STRPU_22437	MOUSE05605, MOUSE05603, MOUSE05604
OG0006942	STRPU_20945	MOUSE20201, MOUSE20202
OG0006943	STRPU_22648	MOUSE21146
OG0006944	STRPU_22694	MOUSE52613, MOUSE52615, MOUSE52614
OG0006945	STRPU_01504	MOUSE22142, MOUSE22143, MOUSE22141, MOUSE22145
OG0006946	STRPU_19536	MOUSE25480
OG0006947	STRPU_12615	MOUSE38579, MOUSE38578
OG0006949	STRPU_23783	MOUSE51685
OG0006951	STRPU_24627	MOUSE38916
OG0006952	STRPU_26196	MOUSE54586, MOUSE32099, MOUSE32100
OG0006953	STRPU_13466	MOUSE04485
OG0006954	STRPU_21450	MOUSE07137, MOUSE07136
OG0006955	STRPU_23524	MOUSE35292
OG0006956	STRPU_10082, STRPU_10144	MOUSE46848, MOUSE46846, MOUSE46847, MOUSE46845
OG0006957	STRPU_09536	MOUSE09556, MOUSE09555, MOUSE09557
OG0006958	STRPU_20194	MOUSE25854
OG0006959	STRPU_02959, STRPU_02945	MOUSE24311, MOUSE24310
OG0006960	STRPU_01808, STRPU_17043	MOUSE15811, MOUSE15812
OG0006962	STRPU_11184	MOUSE33764
OG0006964	STRPU_17888	MOUSE00609
OG0006965	STRPU_04103	MOUSE36896, MOUSE36897
OG0006966	STRPU_05944	MOUSE29849, MOUSE29852
OG0006967	STRPU_08109, STRPU_08122	MOUSE14234
OG0006968	STRPU_10225	MOUSE13899, MOUSE13901
OG0006969	STRPU_10221	MOUSE35832, MOUSE35830, MOUSE35829
OG0006970	STRPU_15599, STRPU_02208	MOUSE26650
OG0006971	STRPU_14388	MOUSE37465
OG0006972	STRPU_25333	MOUSE49561, MOUSE49562
OG0006973	STRPU_17936	MOUSE00510, MOUSE00509, MOUSE00508, MOUSE00507, MOUSE00506
OG0006975	STRPU_17207	MOUSE33904, MOUSE33903
OG0006976	STRPU_17257	MOUSE00665, MOUSE00662, MOUSE00664, MOUSE00663
OG0006977	STRPU_22692	MOUSE10916, MOUSE10917
OG0006978	STRPU_26927	MOUSE10225, MOUSE10227
OG0006979	STRPU_16204, STRPU_16243	MOUSE27624, MOUSE27625
OG0006980	STRPU_11247, STRPU_11286	MOUSE15424
OG0006981	STRPU_12995	MOUSE27032, MOUSE27031, MOUSE27030
OG0006982	STRPU_10293	MOUSE27876, MOUSE27877
OG0006983	STRPU_11349	MOUSE34876, MOUSE34874, MOUSE34875
OG0006984	STRPU_12602	MOUSE44440, MOUSE14526
OG0006985	STRPU_23875, STRPU_23837	MOUSE40889
OG0006987	STRPU_19460	MOUSE23790, MOUSE23791
OG0006988	STRPU_20731, STRPU_00728	MOUSE43131, MOUSE43132
OG0006989	STRPU_01490, STRPU_13757	MOUSE22512
OG0006990	STRPU_04188	MOUSE21147
OG0006991	STRPU_07950, STRPU_07959	MOUSE29125
OG0006992	STRPU_09753, STRPU_09709	MOUSE21388
OG0006993	STRPU_06236	MOUSE22722
OG0006994	STRPU_02630, STRPU_24034	MOUSE26596
OG0006995	STRPU_25036	MOUSE10952, MOUSE10951, MOUSE10949
OG0006997	STRPU_13193	MOUSE14368
OG0006998	STRPU_14121	MOUSE05846
OG0006999	STRPU_14022	MOUSE13476
OG0007000	STRPU_09475	MOUSE27781
OG0007001	STRPU_11944, STRPU_11904	MOUSE41846
OG0007002	STRPU_19686, STRPU_19629	MOUSE25836, MOUSE25835
OG0007003	STRPU_26168	MOUSE09049
OG0007004	STRPU_25931	MOUSE19936
OG0007005	STRPU_14730	MOUSE38054, MOUSE38052
OG0007006	STRPU_02883, STRPU_02841	MOUSE15876, MOUSE15875
OG0007007	STRPU_02770	MOUSE50660, MOUSE50659, MOUSE50658
OG0007008	STRPU_27238	MOUSE19789
OG0007009	STRPU_22226	MOUSE20677, MOUSE20678, MOUSE20679
OG0007010	STRPU_05041, STRPU_05116	MOUSE36520, MOUSE36523, MOUSE36522
OG0007011	STRPU_05236	MOUSE50033
OG0007012	STRPU_04694	MOUSE31649
OG0007013	STRPU_08358	MOUSE03906
OG0007014	STRPU_01570, STRPU_00169, STRPU_09389	MOUSE21188
OG0007015	STRPU_25403	MOUSE28687, MOUSE28688, MOUSE28686
OG0007016	STRPU_25267	MOUSE49206, MOUSE49205
OG0007018	STRPU_00625, STRPU_08925	MOUSE03253
OG0007019	STRPU_08876	MOUSE06390, MOUSE06389, MOUSE06391
OG0007020	STRPU_09538	MOUSE40200, MOUSE40201
OG0007021	STRPU_06352	MOUSE12611, MOUSE12610
OG0007022	STRPU_13308	MOUSE22092
OG0007023	STRPU_00640, STRPU_23052	MOUSE11360, MOUSE11359, MOUSE11361
OG0007024	STRPU_22752, STRPU_01907	MOUSE39327
OG0007025	STRPU_16699, STRPU_16670	MOUSE06165
OG0007026	STRPU_12581	MOUSE26964
OG0007027	STRPU_23916	MOUSE40769
OG0007028	STRPU_02611, STRPU_24049	MOUSE23985, MOUSE23984
OG0007029	STRPU_01326, STRPU_11623	MOUSE23539, MOUSE23537, MOUSE23536, MOUSE23540
OG0007030	STRPU_04457	MOUSE48334
OG0007031	STRPU_24541	MOUSE31935, MOUSE31936
OG0007032	STRPU_17171	MOUSE16311, MOUSE16312, MOUSE16309, MOUSE16310
OG0007033	STRPU_21131	MOUSE28089
OG0007034	STRPU_13903	MOUSE02577, MOUSE02578, MOUSE02579
OG0007035	STRPU_03630	MOUSE50908, MOUSE50907
OG0007036	STRPU_19860, STRPU_19887	MOUSE17668, MOUSE17669
OG0007037	STRPU_13546	MOUSE26360, MOUSE26361, MOUSE26359
OG0007038	STRPU_23533	MOUSE31027, MOUSE31029, MOUSE31026, MOUSE31025
OG0007039	STRPU_21207	MOUSE07936
OG0007040	STRPU_19742	MOUSE53846, MOUSE53847
OG0007041	STRPU_23561	MOUSE44720
OG0007042	STRPU_24074	MOUSE39749
OG0007043	STRPU_09509	MOUSE46823, MOUSE46824
OG0007044	STRPU_05851	MOUSE45081, MOUSE48750
OG0007045	STRPU_16902	MOUSE34173, MOUSE34174
OG0007046	STRPU_16899, STRPU_16897	MOUSE00604
OG0007047	STRPU_20026	MOUSE17867
OG0007048	STRPU_08769, STRPU_01389	MOUSE38707
OG0007049	STRPU_10988, STRPU_00326	MOUSE49472, MOUSE49471
OG0007050	STRPU_10271	MOUSE36566
OG0007053	STRPU_22506	MOUSE05180, MOUSE05179, MOUSE05181
OG0007054	STRPU_15032	MOUSE16840, MOUSE16839, MOUSE16837, MOUSE16838, MOUSE16841
OG0007055	STRPU_15602, STRPU_02206	MOUSE02729, MOUSE02728
OG0007056	STRPU_15531	MOUSE04556, MOUSE04558, MOUSE04555, MOUSE04553, MOUSE04552
OG0007058	STRPU_03307	MOUSE50713, MOUSE50714
OG0007059	STRPU_10239	MOUSE21335
OG0007060	STRPU_07159	MOUSE13596, MOUSE13599, MOUSE13597, MOUSE13595, MOUSE13598
OG0007061	STRPU_09653	MOUSE21327
OG0007062	STRPU_10658	MOUSE29940, MOUSE29941
OG0007063	STRPU_08411, STRPU_00013	MOUSE44304
OG0007064	STRPU_05910	MOUSE29614, MOUSE29615, MOUSE29613
OG0007066	STRPU_06260, STRPU_06304	MOUSE50097, MOUSE50096
OG0007068	STRPU_04848	MOUSE31487, MOUSE31486, MOUSE33096
OG0007069	STRPU_21711, STRPU_21647	MOUSE07095, MOUSE07092, MOUSE07094, MOUSE07093
OG0007070	STRPU_06610	MOUSE23131, MOUSE23130, MOUSE23134
OG0007071	STRPU_23265	MOUSE31902, MOUSE31903, MOUSE31904
OG0007072	STRPU_26238, STRPU_26239	MOUSE43689, MOUSE43688, MOUSE43687
OG0007073	STRPU_10918	MOUSE22668
OG0007074	STRPU_11819	MOUSE15406, MOUSE15407
OG0007075	STRPU_23271	MOUSE12810
OG0007076	STRPU_06816	MOUSE02319, MOUSE02318
OG0007077	STRPU_04990	MOUSE36485, MOUSE36484, MOUSE36487, MOUSE36486
OG0007078	STRPU_25114	MOUSE18371
OG0007079	STRPU_24500	MOUSE06753, MOUSE06755, MOUSE06754
OG0007080	STRPU_24572	MOUSE06678, MOUSE06679, MOUSE06677
OG0007081	STRPU_24476	MOUSE05720, MOUSE05719
OG0007082	STRPU_24753	MOUSE41759, MOUSE41758
OG0007083	STRPU_20027	MOUSE17864, MOUSE17866, MOUSE17865, MOUSE17863, MOUSE17862
OG0007084	STRPU_25218	MOUSE13905
OG0007085	STRPU_23264	MOUSE49274, MOUSE49273, MOUSE49272
OG0007086	STRPU_23268	MOUSE02323
OG0007087	STRPU_07610	MOUSE18083
OG0007088	STRPU_04022, STRPU_08074	MOUSE13687
OG0007089	STRPU_06357	MOUSE45217
OG0007090	STRPU_19228	MOUSE31318
OG0007091	STRPU_07575	MOUSE33846
OG0007092	STRPU_21370	MOUSE07434
OG0007093	STRPU_18560	MOUSE49068, MOUSE49069, MOUSE49070
OG0007094	STRPU_21261	MOUSE11809, MOUSE11804, MOUSE11805
OG0007095	STRPU_09292	MOUSE42126, MOUSE42125
OG0007096	STRPU_10187	MOUSE09264, MOUSE09262, MOUSE09261, MOUSE09263, MOUSE09259, MOUSE09260
OG0007097	STRPU_02900	MOUSE37800, MOUSE37799, MOUSE37801
OG0007098	STRPU_25857	MOUSE49126, MOUSE49129, MOUSE49127
OG0007099	STRPU_20619	MOUSE49900
OG0007100	STRPU_00913, STRPU_23037	MOUSE18270, MOUSE18269
OG0007102	STRPU_00054, STRPU_04943	MOUSE21909
OG0007103	STRPU_04046	MOUSE01000, MOUSE00999, MOUSE00998, MOUSE01001
OG0007104	STRPU_06463	MOUSE29759, MOUSE55072, MOUSE55073
OG0007105	STRPU_15416	MOUSE40405, MOUSE40403
OG0007106	STRPU_22698	MOUSE40661
OG0007107	STRPU_09066, STRPU_02042	MOUSE17744, MOUSE17745, MOUSE17747, MOUSE17746
OG0007108	STRPU_14881	MOUSE38178, MOUSE38176, MOUSE38174
OG0007111	STRPU_25883	MOUSE19928, MOUSE19926, MOUSE19927, MOUSE19925
OG0007112	STRPU_27151	MOUSE51325, MOUSE51323
OG0007113	STRPU_22766, STRPU_01922	MOUSE52610
OG0007114	STRPU_25483	MOUSE53414
OG0007115	STRPU_21097, STRPU_21102	MOUSE13579, MOUSE13580, MOUSE13582
OG0007116	STRPU_09240	MOUSE41818, MOUSE41816
OG0007117	STRPU_21924	MOUSE02290, MOUSE02289
OG0007118	STRPU_18011	MOUSE00453
OG0007119	STRPU_19183	MOUSE33186
OG0007120	STRPU_19111	MOUSE13216, MOUSE13214, MOUSE13215
OG0007121	STRPU_21424	MOUSE18224
OG0007122	STRPU_06853	MOUSE34859, MOUSE34857, MOUSE34858
OG0007123	STRPU_10434	MOUSE20986, MOUSE20987
OG0007124	STRPU_05024	MOUSE21912, MOUSE21910
OG0007125	STRPU_03780	MOUSE16039, MOUSE16040
OG0007126	STRPU_21875	MOUSE49925, MOUSE20183, MOUSE20181, MOUSE20182
OG0007127	STRPU_23141	MOUSE08708, MOUSE08709
OG0007128	STRPU_22524	MOUSE19637
OG0007129	STRPU_10398	MOUSE03234, MOUSE21045, MOUSE21044
OG0007130	STRPU_22007	MOUSE01970
OG0007131	STRPU_18830	MOUSE10506, MOUSE10507
OG0007132	STRPU_07611	MOUSE13945
OG0007133	STRPU_27118	MOUSE10217, MOUSE10216
OG0007134	STRPU_09504	MOUSE21213
OG0007135	STRPU_22613	MOUSE51925, MOUSE51924, MOUSE51926
OG0007136	STRPU_26847	MOUSE51720, MOUSE51719
OG0007137	STRPU_09289	MOUSE42561
OG0007138	STRPU_01187, STRPU_19956	MOUSE23725
OG0007139	STRPU_24547	MOUSE08897
OG0007140	STRPU_18978, STRPU_18964	MOUSE50343, MOUSE50344
OG0007141	STRPU_09001	MOUSE14078, MOUSE14079, MOUSE14081, MOUSE14080, MOUSE14077
OG0007142	STRPU_05193, STRPU_11966	MOUSE47756, MOUSE27824
OG0007143	STRPU_07151	MOUSE06767
OG0007144	STRPU_20757	MOUSE49923, MOUSE49924, MOUSE49922
OG0007145	STRPU_07621	MOUSE18943
OG0007146	STRPU_24754	MOUSE03366, MOUSE03367
OG0007147	STRPU_10689, STRPU_00554	MOUSE11305, MOUSE11304, MOUSE11303, MOUSE11302
OG0007148	STRPU_23255	MOUSE31157, MOUSE54375, MOUSE54376
OG0007150	STRPU_26019	MOUSE48982, MOUSE48981
OG0007151	STRPU_05509	MOUSE50029, MOUSE50027
OG0007152	STRPU_23904	MOUSE30160, MOUSE30159
OG0007153	STRPU_20990	MOUSE03070, MOUSE03071
OG0007154	STRPU_21145	MOUSE07324, MOUSE07323, MOUSE07325
OG0007158	STRPU_24870	MOUSE36020
OG0007160	STRPU_26136	MOUSE48934, MOUSE48938, MOUSE48935, MOUSE48937, MOUSE48936
OG0007161	STRPU_26316	MOUSE49412
OG0007163	STRPU_00062, STRPU_26355	MOUSE30404, MOUSE30406, MOUSE30403, MOUSE30405
OG0007164	STRPU_18028	MOUSE16101, MOUSE16102, MOUSE16100
OG0007165	STRPU_02913	MOUSE50996, MOUSE50995
OG0007166	STRPU_05956	MOUSE20485
OG0007168	STRPU_00447, STRPU_13699	MOUSE01155
OG0007171	STRPU_21847	MOUSE49947, MOUSE49944, MOUSE49945, MOUSE49946
OG0007173	STRPU_11070	MOUSE50154, MOUSE50153
OG0007174	STRPU_25426	MOUSE28506
OG0007175	STRPU_12623	MOUSE45837, MOUSE45836
OG0007177	STRPU_20617	MOUSE27462, MOUSE27461
OG0007178	STRPU_19759	MOUSE24080, MOUSE24079
OG0007179	STRPU_23275	MOUSE52436, MOUSE52434, MOUSE52435, MOUSE52432, MOUSE52433, MOUSE52431
OG0007180	STRPU_27146	MOUSE48420, MOUSE48421, MOUSE48419
OG0007181	STRPU_23088	MOUSE54274, MOUSE54273
OG0007182	STRPU_06115	MOUSE04320, MOUSE04317
OG0007183	STRPU_17656, STRPU_02265, STRPU_02264	MOUSE52163, MOUSE52162
OG0007184	STRPU_24371	MOUSE09858
OG0007186	STRPU_24966	MOUSE05260, MOUSE05261
OG0007187	STRPU_22257, STRPU_22258	MOUSE14892
OG0007188	STRPU_13438	MOUSE26110, MOUSE26112, MOUSE26111
OG0007189	STRPU_08133	MOUSE14133, MOUSE14134
OG0007190	STRPU_04117	MOUSE02812
OG0007191	STRPU_19239	MOUSE10517, MOUSE10515, MOUSE10516, MOUSE10514
OG0007192	STRPU_13230, STRPU_13214	MOUSE22113, MOUSE22112, MOUSE22111
OG0007198	STRPU_12653	MOUSE17325
OG0007199	STRPU_24427	MOUSE13429
OG0007200	STRPU_04671, STRPU_04639	MOUSE21248
OG0007201	STRPU_17619, STRPU_02302	MOUSE17912
OG0007209	STRPU_15485	MOUSE25936, MOUSE25935, MOUSE17208, MOUSE17209
OG0007248	STRPU_25740	MOUSE18543, MOUSE18542
OG0007250	STRPU_06687, STRPU_06686	MOUSE12898, MOUSE12897
OG0007251	STRPU_27320	MOUSE01636
OG0007252	STRPU_04282	MOUSE31689, MOUSE31688
OG0007253	STRPU_26033	MOUSE09257, MOUSE49391
OG0007254	STRPU_11452	MOUSE49930
OG0007255	STRPU_13724	MOUSE39758, MOUSE39757, MOUSE39759
OG0007256	STRPU_08227	MOUSE39410
OG0007258	STRPU_27109	MOUSE19644
OG0007260	STRPU_21240, STRPU_21242	MOUSE20244
OG0007261	STRPU_01834, STRPU_19307	MOUSE32244
OG0007264	STRPU_26261, STRPU_26263	MOUSE49132, MOUSE49130, MOUSE49131
OG0007266	STRPU_23277	MOUSE01804
OG0007267	STRPU_00677, STRPU_18949	MOUSE33724
OG0007268	STRPU_06567, STRPU_06532	MOUSE15922, MOUSE15920, MOUSE15923, MOUSE15921, MOUSE15919
OG0007269	STRPU_24818	MOUSE06847
OG0007270	STRPU_07012	MOUSE13004
OG0007271	STRPU_08340	MOUSE06041, MOUSE06040
OG0007272	STRPU_11339	MOUSE34613, MOUSE34614
OG0007273	STRPU_11816	MOUSE44138, MOUSE44137, MOUSE44139
OG0007274	STRPU_23308	MOUSE50595, MOUSE50596, MOUSE50594
OG0007275	STRPU_23580	MOUSE17231, MOUSE02295, MOUSE02296
OG0007276	STRPU_26763, STRPU_26749	MOUSE20695
OG0007277	STRPU_20592	MOUSE16674
OG0007279	STRPU_15002	MOUSE04341
OG0007280	STRPU_07782	MOUSE32007
OG0007281	STRPU_08257	MOUSE38663, MOUSE38662
OG0007282	STRPU_02557, STRPU_14767	MOUSE37535
OG0007283	STRPU_17745	MOUSE03788, MOUSE03787
OG0007284	STRPU_02259, STRPU_17661	MOUSE34245, MOUSE54478
OG0007285	STRPU_18094, STRPU_01782	MOUSE32145, MOUSE32146, MOUSE32144
OG0007286	STRPU_26916	MOUSE44596, MOUSE44597
OG0007288	STRPU_04090	MOUSE31526, MOUSE31527, MOUSE31525
OG0007289	STRPU_16536, STRPU_16537, STRPU_16557	MOUSE49689
OG0007291	STRPU_25328	MOUSE28540
OG0007292	STRPU_03997, STRPU_03991	MOUSE43053, MOUSE43052
OG0007293	STRPU_07040	MOUSE13613
OG0007294	STRPU_22945	MOUSE53430, MOUSE53427, MOUSE53425, MOUSE53429, MOUSE53426, MOUSE53428
OG0007295	STRPU_04865	MOUSE31498, MOUSE31497, MOUSE31496
OG0007296	STRPU_12923	MOUSE49540
OG0007297	STRPU_08492	MOUSE53604, MOUSE53603, MOUSE53601
OG0007298	STRPU_05120, STRPU_05046	MOUSE31581
OG0007299	STRPU_10020	MOUSE47838, MOUSE47840, MOUSE47839
OG0007300	STRPU_02386, STRPU_13690	MOUSE35183, MOUSE35181, MOUSE35182
OG0007301	STRPU_25284	MOUSE09989, MOUSE09991, MOUSE09990, MOUSE09992
OG0007302	STRPU_04986	MOUSE44506, MOUSE44507, MOUSE44510
OG0007303	STRPU_21782	MOUSE28066, MOUSE28065
OG0007304	STRPU_25058	MOUSE06867
OG0007305	STRPU_03512, STRPU_03557	MOUSE24298, MOUSE24297
OG0007306	STRPU_17069	MOUSE16276, MOUSE16275, MOUSE16273, MOUSE16272
OG0007307	STRPU_21523	MOUSE02947
OG0007308	STRPU_24086	MOUSE11376, MOUSE11377
OG0007309	STRPU_21324	MOUSE03035
OG0007310	STRPU_01481, STRPU_13767	MOUSE45035
OG0007312	STRPU_08083	MOUSE03829, MOUSE03828
OG0007314	STRPU_20759	MOUSE24672
OG0007316	STRPU_15072	MOUSE48208, MOUSE48210, MOUSE48209
OG0007317	STRPU_07547, STRPU_00579	MOUSE03033
OG0007318	STRPU_22848	MOUSE52776
OG0007319	STRPU_08052	MOUSE28912
OG0007320	STRPU_26603	MOUSE51738, MOUSE51739, MOUSE51737
OG0007321	STRPU_21053	MOUSE20101
OG0007322	STRPU_19439	MOUSE32819, MOUSE32818
OG0007323	STRPU_24294	MOUSE29290
OG0007325	STRPU_25926	MOUSE49722
OG0007326	STRPU_22222	MOUSE51801, MOUSE51802
OG0007327	STRPU_06119, STRPU_06118	MOUSE04023, MOUSE04021, MOUSE04022, MOUSE04024, MOUSE04025
OG0007328	STRPU_10332	MOUSE46798, MOUSE46797, MOUSE46796, MOUSE46795
OG0007329	STRPU_19648, STRPU_19673	MOUSE17878
OG0007330	STRPU_05861	MOUSE45076, MOUSE45075
OG0007331	STRPU_24837	MOUSE39235
OG0007334	STRPU_23387	MOUSE30490
OG0007335	STRPU_20669	MOUSE08020, MOUSE08021
OG0007336	STRPU_18133	MOUSE33887
OG0007337	STRPU_24204, STRPU_01095	MOUSE00481, MOUSE00482
OG0007338	STRPU_04821, STRPU_00737	MOUSE02170, MOUSE02169
OG0007339	STRPU_07259, STRPU_07233	MOUSE08716
OG0007340	STRPU_19772, STRPU_00798	MOUSE17534, MOUSE17532, MOUSE17531, MOUSE17533
OG0007341	STRPU_19846	MOUSE16696
OG0007342	STRPU_20395	MOUSE09679, MOUSE09680, MOUSE08805
OG0007343	STRPU_18619	MOUSE01417
OG0007344	STRPU_20653	MOUSE17358
OG0007345	STRPU_04442	MOUSE31648, MOUSE31647
OG0007347	STRPU_10302	MOUSE40881, MOUSE40884, MOUSE40882
OG0007348	STRPU_06881	MOUSE12913
OG0007349	STRPU_14564	MOUSE15367, MOUSE15365, MOUSE15368, MOUSE15366
OG0007351	STRPU_22241	MOUSE06954
OG0007352	STRPU_14587	MOUSE20513
OG0007353	STRPU_25301	MOUSE49062
OG0007354	STRPU_22260	MOUSE13358
OG0007355	STRPU_15597, STRPU_02210	MOUSE13914
OG0007356	STRPU_23252	MOUSE17323
OG0007357	STRPU_13550, STRPU_13551, STRPU_21081	MOUSE49428
OG0007358	STRPU_27057	MOUSE19466
OG0007359	STRPU_25482	MOUSE09163, MOUSE09166, MOUSE09162
OG0007360	STRPU_03316	MOUSE23987, MOUSE23986
OG0007361	STRPU_27148	MOUSE30812
OG0007363	STRPU_05741	MOUSE12968
OG0007364	STRPU_05709	MOUSE14210, MOUSE14209
OG0007365	STRPU_18947, STRPU_00679	MOUSE33407
OG0007366	STRPU_27137	MOUSE48417, MOUSE48418
OG0007367	STRPU_18783	MOUSE33622
OG0007368	STRPU_12825	MOUSE27087
OG0007369	STRPU_00868, STRPU_14055	MOUSE22430
OG0007370	STRPU_14791	MOUSE04703, MOUSE04702
OG0007371	STRPU_09928	MOUSE21071, MOUSE21072
OG0007372	STRPU_21524	MOUSE42627
OG0007373	STRPU_13813	MOUSE18067
OG0007374	STRPU_10340	MOUSE40539, MOUSE40538
OG0007375	STRPU_17206, STRPU_17205	MOUSE00658, MOUSE00657, MOUSE00656, MOUSE00659
OG0007376	STRPU_07617	MOUSE32001, MOUSE32000, MOUSE31998, MOUSE31999, MOUSE31997, MOUSE31996
OG0007377	STRPU_20182	MOUSE24074, MOUSE24073
OG0007378	STRPU_06538, STRPU_06562	MOUSE04222, MOUSE04221
OG0007379	STRPU_21812	MOUSE08208, MOUSE08209
OG0007380	STRPU_26202	MOUSE18994
OG0007381	STRPU_08535	MOUSE06415, MOUSE06416, MOUSE06414
OG0007382	STRPU_22220	MOUSE16189, MOUSE16187, MOUSE16188, MOUSE16186
OG0007384	STRPU_17097, STRPU_17092	MOUSE06624, MOUSE06627, MOUSE06626, MOUSE06625
OG0007385	STRPU_12849, STRPU_16793	MOUSE27240, MOUSE27239, MOUSE27238
OG0007386	STRPU_00585, STRPU_07551	MOUSE35741, MOUSE35743, MOUSE35742
OG0007387	STRPU_20146	MOUSE32806
OG0007388	STRPU_18808, STRPU_00248	MOUSE35885, MOUSE35884, MOUSE35886
OG0007389	STRPU_19911	MOUSE25933, MOUSE25934
OG0007390	STRPU_00928, STRPU_00924, STRPU_08894	MOUSE38551, MOUSE38550, MOUSE38552
OG0007391	STRPU_15363	MOUSE50178, MOUSE50176, MOUSE50177
OG0007392	STRPU_18506	MOUSE32236, MOUSE32238, MOUSE32237
OG0007393	STRPU_21066	MOUSE07668
OG0007394	STRPU_21854	MOUSE42619
OG0007395	STRPU_08491	MOUSE06300, MOUSE06302, MOUSE06301
OG0007396	STRPU_25330	MOUSE48951
OG0007397	STRPU_19337	MOUSE33684
OG0007399	STRPU_17778	MOUSE43864
OG0007400	STRPU_06112	MOUSE15646
OG0007402	STRPU_08741, STRPU_01428	MOUSE17044, MOUSE17045
OG0007403	STRPU_09636	MOUSE40243, MOUSE40242, MOUSE40241, MOUSE40240
OG0007405	STRPU_15404	MOUSE14442
OG0007406	STRPU_15405	MOUSE15290, MOUSE15291, MOUSE15289, MOUSE15292, MOUSE15288
OG0007407	STRPU_04194	MOUSE21054
OG0007408	STRPU_24473	MOUSE13504
OG0007409	STRPU_24311	MOUSE00404, MOUSE00402
OG0007410	STRPU_08354	MOUSE12955, MOUSE14285, MOUSE14286
OG0007411	STRPU_22952	MOUSE19154, MOUSE19155
OG0007412	STRPU_17752	MOUSE23326, MOUSE23325
OG0007413	STRPU_00856, STRPU_14064	MOUSE53007
OG0007414	STRPU_18143	MOUSE33295, MOUSE33294, MOUSE33296
OG0007415	STRPU_25101	MOUSE05666
OG0007416	STRPU_05170, STRPU_05091	MOUSE36386
OG0007417	STRPU_14291, STRPU_14275	MOUSE37895, MOUSE37894
OG0007418	STRPU_02551, STRPU_14772	MOUSE04928
