Orthogroup	STRPU_ok	NEMVE
OG0006698	STRPU_25630	NEMVE24243
OG0006699	STRPU_15457	NEMVE17955
OG0006700	STRPU_09508	NEMVE14095
OG0006702	STRPU_08072	NEMVE14025
OG0006703	STRPU_07739	NEMVE06399
OG0006704	STRPU_14516	NEMVE09753
OG0006706	STRPU_19558	NEMVE08399
OG0006707	STRPU_00777, STRPU_19793	NEMVE18156, NEMVE12324
OG0006708	STRPU_26392	NEMVE23781
OG0006709	STRPU_13686, STRPU_02389	NEMVE06920
OG0006710	STRPU_26369	NEMVE10954
OG0006711	STRPU_17666, STRPU_02255	NEMVE11839
OG0006712	STRPU_25296	NEMVE05787
OG0006713	STRPU_21001	NEMVE06582
OG0006714	STRPU_09756, STRPU_09712	NEMVE13528
OG0006715	STRPU_22299	NEMVE23580
OG0006716	STRPU_12323, STRPU_10718	NEMVE16253
OG0006717	STRPU_21004	NEMVE17875
OG0006718	STRPU_09616	NEMVE09098
OG0006719	STRPU_08647	NEMVE25006
OG0006720	STRPU_16064	NEMVE13949
OG0006721	STRPU_26848	NEMVE24868
OG0006722	STRPU_18749	NEMVE22551
OG0006723	STRPU_25900	NEMVE13754
OG0006724	STRPU_10675, STRPU_00564	NEMVE17764, NEMVE10359
OG0006725	STRPU_23338	NEMVE05867
OG0006726	STRPU_07687, STRPU_07700	NEMVE06858
OG0006727	STRPU_17833	NEMVE14653
OG0006728	STRPU_02468, STRPU_13597	NEMVE16075
OG0006729	STRPU_18897	NEMVE17861
OG0006730	STRPU_11531	NEMVE16598
OG0006731	STRPU_23901	NEMVE22494
OG0006732	STRPU_22092	NEMVE14487
OG0006733	STRPU_21005	NEMVE15467
OG0006734	STRPU_15759, STRPU_20707	NEMVE14116
OG0006735	STRPU_22010	NEMVE18798, NEMVE20349, NEMVE09960, NEMVE21806
OG0006736	STRPU_26075	NEMVE24623
OG0006737	STRPU_26074	NEMVE09025
OG0006738	STRPU_13647	NEMVE17102
OG0006739	STRPU_09891, STRPU_09895	NEMVE00721
OG0006740	STRPU_20437	NEMVE17377, NEMVE12915
OG0006741	STRPU_22289	NEMVE13385
OG0006742	STRPU_05005	NEMVE25399
OG0006743	STRPU_22847	NEMVE16849
OG0006745	STRPU_11060	NEMVE24739
OG0006749	STRPU_05015, STRPU_05016	NEMVE24563
OG0006750	STRPU_24309	NEMVE25037
OG0006751	STRPU_15153, STRPU_02535	NEMVE07529
OG0006752	STRPU_03141	NEMVE20853, NEMVE23516
OG0006753	STRPU_21351	NEMVE10471
OG0006754	STRPU_25256	NEMVE23232
OG0006755	STRPU_05751	NEMVE22112
OG0006756	STRPU_08381	NEMVE09108
OG0006757	STRPU_21092	NEMVE06921
OG0006758	STRPU_16693, STRPU_16666	NEMVE23646
OG0006759	STRPU_23476, STRPU_08369	NEMVE13478
OG0006760	STRPU_19230	NEMVE21302, NEMVE15995
OG0006762	STRPU_21058	NEMVE08950
OG0006764	STRPU_05646	NEMVE18314, NEMVE06948
OG0006765	STRPU_26318	NEMVE11490
OG0006766	STRPU_06955, STRPU_06937	NEMVE03175
OG0006768	STRPU_02902	NEMVE18868, NEMVE25762
OG0006770	STRPU_27293	NEMVE23535
OG0006772	STRPU_09775, STRPU_09732	NEMVE25240
OG0006774	STRPU_25262	NEMVE16002
OG0006775	STRPU_08762, STRPU_01401	NEMVE15139
OG0006776	STRPU_02465, STRPU_13600	NEMVE15379
OG0006777	STRPU_21177	NEMVE10884
OG0006780	STRPU_20877, STRPU_20840	NEMVE06625
OG0006791	STRPU_09881	NEMVE14989
OG0006826	STRPU_05449	NEMVE13284
OG0006827	STRPU_19224	NEMVE02172
OG0006828	STRPU_27026	NEMVE07879
OG0006829	STRPU_09872	NEMVE13112
OG0006830	STRPU_15278	NEMVE08915
OG0006831	STRPU_09873	NEMVE24859
OG0006832	STRPU_20777	NEMVE22982
OG0006833	STRPU_26024	NEMVE24233
OG0006834	STRPU_10673, STRPU_00567, STRPU_00566	NEMVE24261
OG0006835	STRPU_17940	NEMVE07248
OG0006837	STRPU_02920	NEMVE23801, NEMVE25442
OG0006838	STRPU_08275	NEMVE13721
OG0006842	STRPU_18785	NEMVE22104, NEMVE04435
OG0006843	STRPU_26234	NEMVE13226
OG0006844	STRPU_26824	NEMVE13224
OG0006845	STRPU_21842	NEMVE17371
OG0006846	STRPU_21562	NEMVE24794
OG0006847	STRPU_22196	NEMVE13304
OG0006848	STRPU_04780	NEMVE16167
OG0006849	STRPU_20584	NEMVE22050
OG0006850	STRPU_17760	NEMVE06805
OG0006851	STRPU_09338	NEMVE25124
OG0006853	STRPU_22284	NEMVE23764
OG0006856	STRPU_06068	NEMVE09221
OG0006857	STRPU_06069	NEMVE25407
OG0006858	STRPU_06698	NEMVE23450
OG0006860	STRPU_25395	NEMVE18531
OG0006861	STRPU_25033	NEMVE07486, NEMVE20619, NEMVE17024
OG0006862	STRPU_21836	NEMVE23812
OG0006863	STRPU_18218, STRPU_01273	NEMVE15515
OG0006864	STRPU_05446	NEMVE08355
OG0006865	STRPU_06290, STRPU_06335	NEMVE25822
OG0006866	STRPU_11341, STRPU_11342	NEMVE08860
OG0006867	STRPU_20626	NEMVE14363
OG0006869	STRPU_23709	NEMVE16212, NEMVE00422
OG0006871	STRPU_06422	NEMVE04605, NEMVE09898
OG0006873	STRPU_15075, STRPU_15074	NEMVE01547
OG0006875	STRPU_14351	NEMVE25510
OG0006876	STRPU_18689	NEMVE02088
OG0006877	STRPU_05713, STRPU_05720	NEMVE14455
OG0006878	STRPU_18839	NEMVE07083
OG0006880	STRPU_20211	NEMVE06819
OG0006881	STRPU_05245	NEMVE07356
OG0006883	STRPU_01814	NEMVE02647
OG0006884	STRPU_17050, STRPU_01815	NEMVE08457
OG0006885	STRPU_08329	NEMVE22646
OG0006886	STRPU_18058	NEMVE21731
OG0006887	STRPU_02379, STRPU_13697	NEMVE06955
OG0006888	STRPU_24426	NEMVE13701, NEMVE21293
OG0006890	STRPU_10389	NEMVE05014
OG0006891	STRPU_02239, STRPU_15565	NEMVE04359
OG0006892	STRPU_13969	NEMVE20580
OG0006893	STRPU_08081	NEMVE17795
OG0006894	STRPU_08715, STRPU_01459	NEMVE06286, NEMVE11857
OG0006895	STRPU_12876	NEMVE06846, NEMVE12809
OG0006896	STRPU_04551	NEMVE22792
OG0006897	STRPU_27425	NEMVE10415
OG0006898	STRPU_25382	NEMVE19257
OG0006899	STRPU_12587	NEMVE06869
OG0006900	STRPU_18033	NEMVE01654
OG0006901	STRPU_13971	NEMVE14333
OG0006902	STRPU_21923	NEMVE18593, NEMVE20461
OG0006904	STRPU_05387	NEMVE14542
OG0006905	STRPU_26050	NEMVE07398
OG0006906	STRPU_15338	NEMVE13236
OG0006907	STRPU_07420	NEMVE24857
OG0006908	STRPU_14728	NEMVE26000, NEMVE17575
OG0006909	STRPU_22846	NEMVE07072
OG0006911	STRPU_19546, STRPU_19540	NEMVE19816
OG0006912	STRPU_19507	NEMVE18786
OG0006914	STRPU_27336	NEMVE06049
OG0006915	STRPU_25657	NEMVE09886
OG0006916	STRPU_26458	NEMVE23817
OG0006917	STRPU_11048, STRPU_00388	NEMVE08132
OG0006918	STRPU_07106	NEMVE15078
OG0006921	STRPU_05900	NEMVE24812
OG0006923	STRPU_16895	NEMVE13295
OG0006924	STRPU_18317, STRPU_01130	NEMVE01464
OG0006925	STRPU_26381	NEMVE13382, NEMVE02521
OG0006926	STRPU_24428	NEMVE23407
OG0006927	STRPU_16519	NEMVE24367
OG0006928	STRPU_24366	NEMVE09174
OG0006929	STRPU_17960	NEMVE08440
OG0006930	STRPU_01800, STRPU_17035	NEMVE25703, NEMVE25702
OG0006931	STRPU_24300	NEMVE13787
OG0006932	STRPU_09106, STRPU_02077	NEMVE05137
OG0006933	STRPU_22665, STRPU_04088, STRPU_04089	NEMVE15767, NEMVE24845
OG0006934	STRPU_06012	NEMVE24344
OG0006935	STRPU_01515, STRPU_09444, STRPU_00104	NEMVE13070
OG0006936	STRPU_09697, STRPU_09740	NEMVE03459, NEMVE10607
OG0006937	STRPU_12967	NEMVE21757
OG0006938	STRPU_22292	NEMVE06983
OG0006940	STRPU_22437	NEMVE13137
OG0006941	STRPU_23178	NEMVE04949
OG0006942	STRPU_20945	NEMVE13642
OG0006943	STRPU_22648	NEMVE05334
OG0006944	STRPU_22694	NEMVE06196
OG0006945	STRPU_01504	NEMVE08899
OG0006946	STRPU_19536	NEMVE14167
OG0006947	STRPU_12615	NEMVE05807
OG0006948	STRPU_08353	NEMVE13841, NEMVE20539
OG0006949	STRPU_23783	NEMVE22705
OG0006950	STRPU_00121, STRPU_23747	NEMVE16672
OG0006951	STRPU_24627	NEMVE22939
OG0006952	STRPU_26196	NEMVE05912
OG0006953	STRPU_13466	NEMVE17873
OG0006954	STRPU_21450	NEMVE22116
OG0006955	STRPU_23524	NEMVE06612
OG0006957	STRPU_09536	NEMVE04985
OG0006959	STRPU_02959, STRPU_02945	NEMVE12151
OG0006960	STRPU_01808, STRPU_17043	NEMVE13244
OG0006961	STRPU_04998	NEMVE16865, NEMVE21638
OG0006962	STRPU_11184	NEMVE14216
OG0006964	STRPU_17888	NEMVE09836
OG0006965	STRPU_04103	NEMVE21735, NEMVE20767
OG0006966	STRPU_05944	NEMVE24481
OG0006967	STRPU_08109, STRPU_08122	NEMVE19421
OG0006968	STRPU_10225	NEMVE00056
OG0006969	STRPU_10221	NEMVE15089
OG0006970	STRPU_15599, STRPU_02208	NEMVE23188
OG0006971	STRPU_14388	NEMVE23702, NEMVE20470
OG0006972	STRPU_25333	NEMVE13779
OG0006973	STRPU_17936	NEMVE21823
OG0006975	STRPU_17207	NEMVE13294
OG0006976	STRPU_17257	NEMVE05707
OG0006977	STRPU_22692	NEMVE15122
OG0006978	STRPU_26927	NEMVE08429, NEMVE20677
OG0006979	STRPU_16204, STRPU_16243	NEMVE07666
OG0006980	STRPU_11247, STRPU_11286	NEMVE14898
OG0006981	STRPU_12995	NEMVE02175
OG0006982	STRPU_10293	NEMVE06872
OG0006983	STRPU_11349	NEMVE25267
OG0006985	STRPU_23875, STRPU_23837	NEMVE04709
OG0006988	STRPU_20731, STRPU_00728	NEMVE05095
OG0006989	STRPU_01490, STRPU_13757	NEMVE14102
OG0006990	STRPU_04188	NEMVE23992
OG0006991	STRPU_07950, STRPU_07959	NEMVE25869
OG0006992	STRPU_09753, STRPU_09709	NEMVE06904
OG0006993	STRPU_06236	NEMVE25888
OG0006994	STRPU_02630, STRPU_24034	NEMVE06963
OG0006995	STRPU_25036	NEMVE10340
OG0006996	STRPU_20637	NEMVE23296
OG0006997	STRPU_13193	NEMVE23283
OG0006999	STRPU_14022	NEMVE22370, NEMVE03933
OG0007000	STRPU_09475	NEMVE24962
OG0007001	STRPU_11944, STRPU_11904	NEMVE12371
OG0007002	STRPU_19686, STRPU_19629	NEMVE25316
OG0007003	STRPU_26168	NEMVE18273
OG0007004	STRPU_25931	NEMVE25041
OG0007005	STRPU_14730	NEMVE06529
OG0007006	STRPU_02883, STRPU_02841	NEMVE25078
OG0007007	STRPU_02770	NEMVE06743
OG0007008	STRPU_27238	NEMVE08423
OG0007009	STRPU_22226	NEMVE17080
OG0007010	STRPU_05041, STRPU_05116	NEMVE07154
OG0007011	STRPU_05236	NEMVE14439
OG0007012	STRPU_04694	NEMVE08741
OG0007013	STRPU_08358	NEMVE23027, NEMVE20235
OG0007014	STRPU_01570, STRPU_00169, STRPU_09389	NEMVE07869
OG0007015	STRPU_25403	NEMVE01530
OG0007016	STRPU_25267	NEMVE14954
OG0007017	STRPU_06053	NEMVE09597
OG0007019	STRPU_08876	NEMVE19601
OG0007020	STRPU_09538	NEMVE13872
OG0007021	STRPU_06352	NEMVE19842, NEMVE16021
OG0007022	STRPU_13308	NEMVE13989
OG0007023	STRPU_00640, STRPU_23052	NEMVE19206
OG0007024	STRPU_22752, STRPU_01907	NEMVE22348
OG0007025	STRPU_16699, STRPU_16670	NEMVE24902
OG0007026	STRPU_12581	NEMVE10600
OG0007027	STRPU_23916	NEMVE14622
OG0007028	STRPU_02611, STRPU_24049	NEMVE14345
OG0007029	STRPU_01326, STRPU_11623	NEMVE14776
OG0007030	STRPU_04457	NEMVE25363
OG0007031	STRPU_24541	NEMVE10005
OG0007032	STRPU_17171	NEMVE08495
OG0007033	STRPU_21131	NEMVE13356
OG0007034	STRPU_13903	NEMVE13497
OG0007035	STRPU_03630	NEMVE14476
OG0007036	STRPU_19860, STRPU_19887	NEMVE22685
OG0007037	STRPU_13546	NEMVE13503
OG0007038	STRPU_23533	NEMVE05760
OG0007039	STRPU_21207	NEMVE09028, NEMVE00545
OG0007040	STRPU_19742	NEMVE13790
OG0007041	STRPU_23561	NEMVE25405, NEMVE18865
OG0007042	STRPU_24074	NEMVE18027
OG0007043	STRPU_09509	NEMVE05818
OG0007044	STRPU_05851	NEMVE13670
OG0007045	STRPU_16902	NEMVE11946, NEMVE11342
OG0007047	STRPU_20026	NEMVE23774
OG0007048	STRPU_08769, STRPU_01389	NEMVE22617
OG0007049	STRPU_10988, STRPU_00326	NEMVE24890
OG0007050	STRPU_10271	NEMVE01542
OG0007053	STRPU_22506	NEMVE21766
OG0007054	STRPU_15032	NEMVE10860
OG0007055	STRPU_15602, STRPU_02206	NEMVE15080
OG0007056	STRPU_15531	NEMVE14420
OG0007058	STRPU_03307	NEMVE17442
OG0007059	STRPU_10239	NEMVE21382, NEMVE22940
OG0007060	STRPU_07159	NEMVE23768
OG0007061	STRPU_09653	NEMVE02935
OG0007062	STRPU_10658	NEMVE24553
OG0007063	STRPU_08411, STRPU_00013	NEMVE09723
OG0007064	STRPU_05910	NEMVE07349
OG0007066	STRPU_06260, STRPU_06304	NEMVE22679
OG0007067	STRPU_25240	NEMVE22891
OG0007068	STRPU_04848	NEMVE19134
OG0007069	STRPU_21711, STRPU_21647	NEMVE22785
OG0007070	STRPU_06610	NEMVE14725
OG0007071	STRPU_23265	NEMVE18624
OG0007073	STRPU_10918	NEMVE14833
OG0007074	STRPU_11819	NEMVE25050
OG0007075	STRPU_23271	NEMVE25698
OG0007076	STRPU_06816	NEMVE07000, NEMVE20249
OG0007077	STRPU_04990	NEMVE15227
OG0007078	STRPU_25114	NEMVE19867, NEMVE14244
OG0007079	STRPU_24500	NEMVE25540
OG0007082	STRPU_24753	NEMVE02341
OG0007083	STRPU_20027	NEMVE23773
OG0007084	STRPU_25218	NEMVE22005
OG0007085	STRPU_23264	NEMVE25338
OG0007086	STRPU_23268	NEMVE14980, NEMVE19924
OG0007087	STRPU_07610	NEMVE07751
OG0007088	STRPU_04022, STRPU_08074	NEMVE05070
OG0007089	STRPU_06357	NEMVE11263
OG0007090	STRPU_19228	NEMVE05876
OG0007091	STRPU_07575	NEMVE13797
OG0007092	STRPU_21370	NEMVE07545
OG0007093	STRPU_18560	NEMVE13401
OG0007094	STRPU_21261	NEMVE07935
OG0007095	STRPU_09292	NEMVE15027
OG0007096	STRPU_10187	NEMVE05490
OG0007097	STRPU_02900	NEMVE14580
OG0007098	STRPU_25857	NEMVE13689
OG0007099	STRPU_20619	NEMVE24293, NEMVE20476
OG0007100	STRPU_00913, STRPU_23037	NEMVE06130
OG0007102	STRPU_00054, STRPU_04943	NEMVE05323
OG0007103	STRPU_04046	NEMVE05668, NEMVE15842
OG0007104	STRPU_06463	NEMVE06182
OG0007105	STRPU_15416	NEMVE17115
OG0007106	STRPU_22698	NEMVE14945
OG0007107	STRPU_09066, STRPU_02042	NEMVE05263
OG0007108	STRPU_14881	NEMVE13433
OG0007109	STRPU_12209	NEMVE14175, NEMVE20323
OG0007111	STRPU_25883	NEMVE25144
OG0007112	STRPU_27151	NEMVE10814
OG0007113	STRPU_22766, STRPU_01922	NEMVE10653
OG0007114	STRPU_25483	NEMVE09146
OG0007115	STRPU_21097, STRPU_21102	NEMVE16071
OG0007117	STRPU_21924	NEMVE22757
OG0007118	STRPU_18011	NEMVE02206
OG0007119	STRPU_19183	NEMVE02886, NEMVE13562
OG0007120	STRPU_19111	NEMVE06186
OG0007121	STRPU_21424	NEMVE25193
OG0007122	STRPU_06853	NEMVE14233
OG0007124	STRPU_05024	NEMVE10468
OG0007125	STRPU_03780	NEMVE11876, NEMVE10855
OG0007126	STRPU_21875	NEMVE22756
OG0007127	STRPU_23141	NEMVE13588
OG0007128	STRPU_22524	NEMVE13615
OG0007129	STRPU_10398	NEMVE04898
OG0007130	STRPU_22007	NEMVE25495, NEMVE21143
OG0007131	STRPU_18830	NEMVE23758, NEMVE12360
OG0007132	STRPU_07611	NEMVE06535, NEMVE12522
OG0007133	STRPU_27118	NEMVE11996, NEMVE06036
OG0007134	STRPU_09504	NEMVE13156
OG0007135	STRPU_22613	NEMVE14282
OG0007136	STRPU_26847	NEMVE08828
OG0007137	STRPU_09289	NEMVE14801
OG0007138	STRPU_01187, STRPU_19956	NEMVE09440, NEMVE12478
OG0007139	STRPU_24547	NEMVE09713
OG0007141	STRPU_09001	NEMVE14565
OG0007142	STRPU_05193, STRPU_11966	NEMVE16109
OG0007143	STRPU_07151	NEMVE08778, NEMVE20919
OG0007145	STRPU_07621	NEMVE19580
OG0007146	STRPU_24754	NEMVE18006
OG0007147	STRPU_10689, STRPU_00554	NEMVE13817
OG0007148	STRPU_23255	NEMVE22073
OG0007149	STRPU_17728	NEMVE12301
OG0007150	STRPU_26019	NEMVE11424
OG0007151	STRPU_05509	NEMVE22467
OG0007152	STRPU_23904	NEMVE25856
OG0007153	STRPU_20990	NEMVE18215
OG0007154	STRPU_21145	NEMVE23811
OG0007158	STRPU_24870	NEMVE25894
OG0007159	STRPU_19748	NEMVE05524
OG0007161	STRPU_26316	NEMVE21945
OG0007162	STRPU_03691	NEMVE16258
OG0007163	STRPU_00062, STRPU_26355	NEMVE16742
OG0007164	STRPU_18028	NEMVE18934
OG0007165	STRPU_02913	NEMVE14929
OG0007166	STRPU_05956	NEMVE07634
OG0007170	STRPU_04956, STRPU_13610, STRPU_02453	NEMVE22134
OG0007171	STRPU_21847	NEMVE22675
OG0007173	STRPU_11070	NEMVE10079
OG0007174	STRPU_25426	NEMVE07400
OG0007175	STRPU_12623	NEMVE21931
OG0007177	STRPU_20617	NEMVE06930
OG0007178	STRPU_19759	NEMVE09946
OG0007179	STRPU_23275	NEMVE24920
OG0007180	STRPU_27146	NEMVE22211
OG0007181	STRPU_23088	NEMVE22672, NEMVE11674
OG0007182	STRPU_06115	NEMVE25249
OG0007183	STRPU_17656, STRPU_02265, STRPU_02264	NEMVE01494, NEMVE21223
OG0007184	STRPU_24371	NEMVE13898
OG0007186	STRPU_24966	NEMVE16937
OG0007187	STRPU_22257, STRPU_22258	NEMVE13089
OG0007188	STRPU_13438	NEMVE21925
OG0007189	STRPU_08133	NEMVE08515
OG0007190	STRPU_04117	NEMVE09045
OG0007191	STRPU_19239	NEMVE04826
OG0007192	STRPU_13230, STRPU_13214	NEMVE12614
OG0007199	STRPU_24427	NEMVE05797
OG0007200	STRPU_04671, STRPU_04639	NEMVE18894
OG0007201	STRPU_17619, STRPU_02302	NEMVE15153, NEMVE03813
OG0007209	STRPU_15485	NEMVE25525
OG0007248	STRPU_25740	NEMVE05909
OG0007249	STRPU_04960	NEMVE03114
OG0007250	STRPU_06687, STRPU_06686	NEMVE23608
OG0007251	STRPU_27320	NEMVE08153
OG0007252	STRPU_04282	NEMVE24745
OG0007253	STRPU_26033	NEMVE01126
OG0007254	STRPU_11452	NEMVE23140
OG0007255	STRPU_13724	NEMVE06734
OG0007256	STRPU_08227	NEMVE11220, NEMVE11514
OG0007258	STRPU_27109	NEMVE00047, NEMVE14648
OG0007261	STRPU_01834, STRPU_19307	NEMVE06464, NEMVE10739
OG0007264	STRPU_26261, STRPU_26263	NEMVE15060
OG0007266	STRPU_23277	NEMVE00843
OG0007267	STRPU_00677, STRPU_18949	NEMVE01298, NEMVE18408
OG0007268	STRPU_06567, STRPU_06532	NEMVE08006
OG0007270	STRPU_07012	NEMVE23267
OG0007271	STRPU_08340	NEMVE14749
OG0007272	STRPU_11339	NEMVE17086
OG0007273	STRPU_11816	NEMVE22414
OG0007274	STRPU_23308	NEMVE12604, NEMVE24366
OG0007275	STRPU_23580	NEMVE14669
OG0007277	STRPU_20592	NEMVE02383
OG0007278	STRPU_05512	NEMVE03386
OG0007279	STRPU_15002	NEMVE24542
OG0007280	STRPU_07782	NEMVE14013
OG0007281	STRPU_08257	NEMVE23664
OG0007282	STRPU_02557, STRPU_14767	NEMVE13645
OG0007286	STRPU_26916	NEMVE05488, NEMVE09092
OG0007288	STRPU_04090	NEMVE08146
OG0007289	STRPU_16536, STRPU_16537, STRPU_16557	NEMVE10504
OG0007291	STRPU_25328	NEMVE14746
OG0007292	STRPU_03997, STRPU_03991	NEMVE08212
OG0007293	STRPU_07040	NEMVE13245
OG0007294	STRPU_22945	NEMVE05938
OG0007295	STRPU_04865	NEMVE19179
OG0007296	STRPU_12923	NEMVE13425
OG0007297	STRPU_08492	NEMVE05122
OG0007299	STRPU_10020	NEMVE17700
OG0007300	STRPU_02386, STRPU_13690	NEMVE10414
OG0007301	STRPU_25284	NEMVE05910
OG0007302	STRPU_04986	NEMVE24421
OG0007303	STRPU_21782	NEMVE21168, NEMVE21934
OG0007304	STRPU_25058	NEMVE19345
OG0007305	STRPU_03512, STRPU_03557	NEMVE18637
OG0007306	STRPU_17069	NEMVE18933
OG0007307	STRPU_21523	NEMVE15849
OG0007309	STRPU_21324	NEMVE20201
OG0007310	STRPU_01481, STRPU_13767	NEMVE06728
OG0007312	STRPU_08083	NEMVE23732
OG0007313	STRPU_20007	NEMVE13991, NEMVE11990
OG0007314	STRPU_20759	NEMVE14601
OG0007316	STRPU_15072	NEMVE13237
OG0007317	STRPU_07547, STRPU_00579	NEMVE07571
OG0007318	STRPU_22848	NEMVE13190
OG0007319	STRPU_08052	NEMVE13526
OG0007320	STRPU_26603	NEMVE13887
OG0007321	STRPU_21053	NEMVE14743
OG0007322	STRPU_19439	NEMVE13884
OG0007323	STRPU_24294	NEMVE15965
OG0007324	STRPU_25929	NEMVE05288
OG0007325	STRPU_25926	NEMVE14080
OG0007326	STRPU_22222	NEMVE02450
OG0007327	STRPU_06119, STRPU_06118	NEMVE09633
OG0007328	STRPU_10332	NEMVE25409
OG0007331	STRPU_24837	NEMVE17405, NEMVE06097
OG0007332	STRPU_05295	NEMVE06433
OG0007333	STRPU_06789	NEMVE18252
OG0007334	STRPU_23387	NEMVE09677
OG0007335	STRPU_20669	NEMVE10469
OG0007336	STRPU_18133	NEMVE22461
OG0007337	STRPU_24204, STRPU_01095	NEMVE05791
OG0007338	STRPU_04821, STRPU_00737	NEMVE08790
OG0007339	STRPU_07259, STRPU_07233	NEMVE04953
OG0007340	STRPU_19772, STRPU_00798	NEMVE06786
OG0007341	STRPU_19846	NEMVE14964
OG0007342	STRPU_20395	NEMVE14032
OG0007343	STRPU_18619	NEMVE06113
OG0007344	STRPU_20653	NEMVE17645
OG0007347	STRPU_10302	NEMVE05928
OG0007348	STRPU_06881	NEMVE25081
OG0007349	STRPU_14564	NEMVE24138
OG0007351	STRPU_22241	NEMVE15176
OG0007352	STRPU_14587	NEMVE22263
OG0007353	STRPU_25301	NEMVE09891
OG0007354	STRPU_22260	NEMVE12447, NEMVE22312
OG0007355	STRPU_15597, STRPU_02210	NEMVE26015, NEMVE24494
OG0007356	STRPU_23252	NEMVE22435
OG0007357	STRPU_13550, STRPU_13551, STRPU_21081	NEMVE03442
OG0007358	STRPU_27057	NEMVE22472
OG0007360	STRPU_03316	NEMVE13667
OG0007361	STRPU_27148	NEMVE21896
OG0007363	STRPU_05741	NEMVE07823
OG0007364	STRPU_05709	NEMVE14072
OG0007365	STRPU_18947, STRPU_00679	NEMVE02500
OG0007366	STRPU_27137	NEMVE10651
OG0007367	STRPU_18783	NEMVE14913
OG0007368	STRPU_12825	NEMVE21985
OG0007369	STRPU_00868, STRPU_14055	NEMVE09186, NEMVE04959
OG0007370	STRPU_14791	NEMVE24854
OG0007371	STRPU_09928	NEMVE22865
OG0007372	STRPU_21524	NEMVE14160
OG0007373	STRPU_13813	NEMVE22902
OG0007374	STRPU_10340	NEMVE10037
OG0007376	STRPU_07617	NEMVE14158
OG0007377	STRPU_20182	NEMVE01324
OG0007378	STRPU_06538, STRPU_06562	NEMVE23117
OG0007380	STRPU_26202	NEMVE06086, NEMVE12199
OG0007381	STRPU_08535	NEMVE23101
OG0007382	STRPU_22220	NEMVE14758
OG0007383	STRPU_17717	NEMVE20839
OG0007385	STRPU_12849, STRPU_16793	NEMVE14990
OG0007386	STRPU_00585, STRPU_07551	NEMVE13865, NEMVE00269
OG0007387	STRPU_20146	NEMVE23956
OG0007388	STRPU_18808, STRPU_00248	NEMVE05194
OG0007389	STRPU_19911	NEMVE25345
OG0007390	STRPU_00928, STRPU_00924, STRPU_08894	NEMVE24823
OG0007391	STRPU_15363	NEMVE08201
OG0007392	STRPU_18506	NEMVE13961
OG0007393	STRPU_21066	NEMVE00582, NEMVE21768
OG0007394	STRPU_21854	NEMVE22615
OG0007395	STRPU_08491	NEMVE17435
OG0007396	STRPU_25330	NEMVE15920
OG0007397	STRPU_19337	NEMVE09462
OG0007399	STRPU_17778	NEMVE09265
OG0007402	STRPU_08741, STRPU_01428	NEMVE14824
OG0007403	STRPU_09636	NEMVE18192
OG0007404	STRPU_12023	NEMVE24746
OG0007405	STRPU_15404	NEMVE13995
OG0007407	STRPU_04194	NEMVE14797
OG0007408	STRPU_24473	NEMVE08149
OG0007409	STRPU_24311	NEMVE13321
OG0007411	STRPU_22952	NEMVE14384
OG0007412	STRPU_17752	NEMVE08446
OG0007413	STRPU_00856, STRPU_14064	NEMVE22933
OG0007415	STRPU_25101	NEMVE22466
OG0007416	STRPU_05170, STRPU_05091	NEMVE04678
OG0007417	STRPU_14291, STRPU_14275	NEMVE08802
OG0007418	STRPU_02551, STRPU_14772	NEMVE25117
OG0007419	STRPU_08298	NEMVE14407
OG0007421	STRPU_24065	NEMVE01648
OG0007422	STRPU_20498	NEMVE06450
OG0007423	STRPU_09089, STRPU_02061	NEMVE09572
OG0007424	STRPU_08374	NEMVE07064
OG0007425	STRPU_05795	NEMVE01463
OG0007426	STRPU_03074	NEMVE25299
OG0007427	STRPU_09854	NEMVE11584, NEMVE11585
OG0007430	STRPU_18054	NEMVE21972
OG0007431	STRPU_23142	NEMVE22905
OG0007432	STRPU_11355	NEMVE23141
OG0007433	STRPU_22239	NEMVE14283, NEMVE02780
OG0007434	STRPU_08100	NEMVE21333
OG0007435	STRPU_25116	NEMVE14771, NEMVE22934
OG0007436	STRPU_24997	NEMVE08293
OG0007437	STRPU_10305	NEMVE06897
OG0007438	STRPU_05955	NEMVE24737
OG0007439	STRPU_24469	NEMVE02374, NEMVE20588
OG0007440	STRPU_23267	NEMVE21710
OG0007441	STRPU_24817	NEMVE10398
OG0007442	STRPU_18182	NEMVE22223
OG0007443	STRPU_14986, STRPU_14955	NEMVE25371
OG0007445	STRPU_17417	NEMVE24684
OG0007446	STRPU_14393	NEMVE14884
OG0007447	STRPU_05721, STRPU_05714	NEMVE15214
OG0007449	STRPU_25291	NEMVE18234, NEMVE18235
OG0007450	STRPU_20540	NEMVE01821
OG0007451	STRPU_09686	NEMVE09386
OG0007452	STRPU_05729	NEMVE00170, NEMVE13609
OG0007453	STRPU_08036	NEMVE13424
OG0007454	STRPU_06713	NEMVE14909
OG0007455	STRPU_16892	NEMVE14702
OG0007456	STRPU_01080, STRPU_24220	NEMVE06082
OG0007457	STRPU_26729	NEMVE25342
OG0007459	STRPU_00297, STRPU_00286	NEMVE25566
OG0007460	STRPU_21588	NEMVE14451
OG0007463	STRPU_12572	NEMVE20726, NEMVE22590
