Orthogroup	STRPU_ok	CAEEL
OG0006991	STRPU_07950, STRPU_07959	CAEEL04823
OG0006994	STRPU_02630, STRPU_24034	CAEEL01434
OG0006995	STRPU_25036	CAEEL02252
OG0006999	STRPU_14022	CAEEL04127
OG0007002	STRPU_19686, STRPU_19629	CAEEL02243
OG0007003	STRPU_26168	CAEEL10884
OG0007005	STRPU_14730	CAEEL06687
OG0007007	STRPU_02770	CAEEL08012
OG0007008	STRPU_27238	CAEEL02046
OG0007009	STRPU_22226	CAEEL01782
OG0007010	STRPU_05041, STRPU_05116	CAEEL15343
OG0007011	STRPU_05236	CAEEL08044
OG0007012	STRPU_04694	CAEEL11328
OG0007013	STRPU_08358	CAEEL06144
OG0007015	STRPU_25403	CAEEL15511
OG0007016	STRPU_25267	CAEEL00075
OG0007017	STRPU_06053	CAEEL12138
OG0007024	STRPU_22752, STRPU_01907	CAEEL10553, CAEEL11101
OG0007025	STRPU_16699, STRPU_16670	CAEEL06876
OG0007027	STRPU_23916	CAEEL09519
OG0007028	STRPU_02611, STRPU_24049	CAEEL05606
OG0007029	STRPU_01326, STRPU_11623	CAEEL09103
OG0007033	STRPU_21131	CAEEL14194
OG0007034	STRPU_13903	CAEEL08733
OG0007037	STRPU_13546	CAEEL08744
OG0007039	STRPU_21207	CAEEL13025
OG0007040	STRPU_19742	CAEEL08972
OG0007042	STRPU_24074	CAEEL08206
OG0007043	STRPU_09509	CAEEL13822
OG0007045	STRPU_16902	CAEEL09024
OG0007046	STRPU_16899, STRPU_16897	CAEEL09633
OG0007049	STRPU_10988, STRPU_00326	CAEEL00647
OG0007050	STRPU_10271	CAEEL06277
OG0007053	STRPU_22506	CAEEL09135
OG0007055	STRPU_15602, STRPU_02206	CAEEL08098
OG0007056	STRPU_15531	CAEEL07277
OG0007059	STRPU_10239	CAEEL14078
OG0007061	STRPU_09653	CAEEL08933
OG0007062	STRPU_10658	CAEEL09707
OG0007063	STRPU_08411, STRPU_00013	CAEEL07545
OG0007064	STRPU_05910	CAEEL09068
OG0007071	STRPU_23265	CAEEL04826
OG0007073	STRPU_10918	CAEEL05159
OG0007083	STRPU_20027	CAEEL05178
OG0007084	STRPU_25218	CAEEL01491
OG0007090	STRPU_19228	CAEEL05033
OG0007091	STRPU_07575	CAEEL12658
OG0007092	STRPU_21370	CAEEL08546
OG0007093	STRPU_18560	CAEEL04448
OG0007095	STRPU_09292	CAEEL00821
OG0007097	STRPU_02900	CAEEL04791
OG0007098	STRPU_25857	CAEEL08067
OG0007100	STRPU_00913, STRPU_23037	CAEEL09539
OG0007102	STRPU_04943	CAEEL08970
OG0007103	STRPU_04046	CAEEL10775
OG0007106	STRPU_22698	CAEEL05993
OG0007107	STRPU_09066, STRPU_02042	CAEEL05472
OG0007108	STRPU_14881	CAEEL05255
OG0007112	STRPU_27151	CAEEL01614
OG0007113	STRPU_22766, STRPU_01922	CAEEL11083
OG0007114	STRPU_25483	CAEEL01821
OG0007117	STRPU_21924	CAEEL10841
OG0007118	STRPU_18011	CAEEL02534
OG0007119	STRPU_19183	CAEEL05050
OG0007120	STRPU_19111	CAEEL07430, CAEEL07614
OG0007121	STRPU_21424	CAEEL12811
OG0007122	STRPU_06853	CAEEL04526
OG0007123	STRPU_10434	CAEEL19756
OG0007124	STRPU_05024	CAEEL07005
OG0007125	STRPU_03780	CAEEL20499
OG0007127	STRPU_23141	CAEEL15458
OG0007128	STRPU_22524	CAEEL00451
OG0007130	STRPU_22007	CAEEL11905, CAEEL11906, CAEEL09908
OG0007131	STRPU_18830	CAEEL05443
OG0007132	STRPU_07611	CAEEL02720
OG0007133	STRPU_27118	CAEEL03495
OG0007137	STRPU_09289	CAEEL15473
OG0007138	STRPU_01187, STRPU_19956	CAEEL09999
OG0007139	STRPU_24547	CAEEL01164
OG0007143	STRPU_07151	CAEEL10767
OG0007144	STRPU_20757	CAEEL05598
OG0007145	STRPU_07621	CAEEL03134
OG0007147	STRPU_10689, STRPU_00554	CAEEL02107
OG0007151	STRPU_05509	CAEEL07199
OG0007153	STRPU_20990	CAEEL12781
OG0007154	STRPU_21145	CAEEL03604
OG0007161	STRPU_26316	CAEEL00150
OG0007163	STRPU_00062, STRPU_26355	CAEEL15486
OG0007164	STRPU_18028	CAEEL07443
OG0007165	STRPU_02913	CAEEL10428
OG0007166	STRPU_05956	CAEEL06036
OG0007173	STRPU_11070	CAEEL07482
OG0007174	STRPU_25426	CAEEL14161
OG0007175	STRPU_12623	CAEEL05365
OG0007177	STRPU_20617	CAEEL15953
OG0007180	STRPU_27146	CAEEL02927
OG0007181	STRPU_23088	CAEEL09037
OG0007182	STRPU_06115	CAEEL00499
OG0007183	STRPU_17656, STRPU_02265, STRPU_02264	CAEEL02179
OG0007184	STRPU_24371	CAEEL03133
OG0007186	STRPU_24966	CAEEL05116
OG0007190	STRPU_04117	CAEEL10785
OG0007192	STRPU_13230, STRPU_13214	CAEEL16561
OG0007199	STRPU_24427	CAEEL11122
OG0007209	STRPU_15485	CAEEL07382
OG0007248	STRPU_25740	CAEEL16171
OG0007254	STRPU_11452	CAEEL02889
OG0007256	STRPU_08227	CAEEL04854
OG0007258	STRPU_27109	CAEEL01284
OG0007260	STRPU_21240, STRPU_21242	CAEEL15754
OG0007266	STRPU_23277	CAEEL01793
OG0007267	STRPU_00677, STRPU_18949	CAEEL20518
OG0007269	STRPU_24818	CAEEL20059
OG0007274	STRPU_23308	CAEEL17821
OG0007275	STRPU_23580	CAEEL06379
OG0007276	STRPU_26763, STRPU_26749	CAEEL02045
OG0007278	STRPU_05512	CAEEL07918
OG0007279	STRPU_15002	CAEEL01707
OG0007280	STRPU_07782	CAEEL02744
OG0007282	STRPU_02557, STRPU_14767	CAEEL08198
OG0007288	STRPU_04090	CAEEL09410
OG0007291	STRPU_25328	CAEEL00922
OG0007293	STRPU_07040	CAEEL02960
OG0007296	STRPU_12923	CAEEL07895
OG0007299	STRPU_10020	CAEEL08257
OG0007301	STRPU_25284	CAEEL01285
OG0007303	STRPU_21782	CAEEL00729
OG0007305	STRPU_03512, STRPU_03557	CAEEL08507
OG0007307	STRPU_21523	CAEEL05489
OG0007309	STRPU_21324	CAEEL06253
OG0007312	STRPU_08083	CAEEL18157
OG0007314	STRPU_20759	CAEEL14922
OG0007317	STRPU_07547, STRPU_00579	CAEEL04877
OG0007319	STRPU_08052	CAEEL02684
OG0007321	STRPU_21053	CAEEL08372
OG0007322	STRPU_19439	CAEEL07863
OG0007323	STRPU_24294	CAEEL17746
OG0007325	STRPU_25926	CAEEL02968
OG0007326	STRPU_22222	CAEEL12237
OG0007330	STRPU_05861	CAEEL08957
OG0007332	STRPU_05295	CAEEL12399, CAEEL09356
OG0007333	STRPU_06789	CAEEL02810
OG0007334	STRPU_23387	CAEEL16445
OG0007335	STRPU_20669	CAEEL09096
OG0007336	STRPU_18133	CAEEL07287
OG0007341	STRPU_19846	CAEEL08254
OG0007342	STRPU_20395	CAEEL17647
OG0007343	STRPU_18619	CAEEL01237
OG0007347	STRPU_10302	CAEEL16216
OG0007348	STRPU_06881	CAEEL01419
OG0007351	STRPU_22241	CAEEL00046
OG0007352	STRPU_14587	CAEEL02694
OG0007353	STRPU_25301	CAEEL01909
OG0007354	STRPU_22260	CAEEL07366
OG0007355	STRPU_15597, STRPU_02210	CAEEL07543
OG0007356	STRPU_23252	CAEEL10653
OG0007361	STRPU_27148	CAEEL18143
OG0007363	STRPU_05741	CAEEL15459
OG0007364	STRPU_05709	CAEEL00051
OG0007365	STRPU_18947, STRPU_00679	CAEEL15469
OG0007370	STRPU_14791	CAEEL00810
OG0007371	STRPU_09928	CAEEL08890
OG0007373	STRPU_13813	CAEEL07235
OG0007374	STRPU_10340	CAEEL08407
OG0007378	STRPU_06538, STRPU_06562	CAEEL07515
OG0007380	STRPU_26202	CAEEL02178
OG0007382	STRPU_22220	CAEEL03532
OG0007383	STRPU_17717	CAEEL02159
OG0007385	STRPU_12849, STRPU_16793	CAEEL10159
OG0007386	STRPU_00585, STRPU_07551	CAEEL20708
OG0007387	STRPU_20146	CAEEL01651
OG0007391	STRPU_15363	CAEEL15047
OG0007392	STRPU_18506	CAEEL04967
OG0007393	STRPU_21066	CAEEL14340
OG0007394	STRPU_21854	CAEEL17618
OG0007395	STRPU_08491	CAEEL00007
OG0007396	STRPU_25330	CAEEL08409
OG0007397	STRPU_19337	CAEEL05717
OG0007399	STRPU_17778	CAEEL09345
OG0007400	STRPU_06112	CAEEL07494
OG0007403	STRPU_09636	CAEEL00829
OG0007405	STRPU_15404	CAEEL09683
OG0007406	STRPU_15405	CAEEL08578
OG0007407	STRPU_04194	CAEEL09634
OG0007408	STRPU_24473	CAEEL03271
OG0007409	STRPU_24311	CAEEL00402
OG0007411	STRPU_22952	CAEEL00187
OG0007412	STRPU_17752	CAEEL02088
OG0007413	STRPU_00856, STRPU_14064	CAEEL05369
OG0007414	STRPU_18143	CAEEL02493
OG0007416	STRPU_05170, STRPU_05091	CAEEL06905
OG0007417	STRPU_14291, STRPU_14275	CAEEL11994
OG0007419	STRPU_08298	CAEEL08256
OG0007421	STRPU_24065	CAEEL05873
OG0007422	STRPU_20498	CAEEL14217
OG0007424	STRPU_08374	CAEEL09653
OG0007425	STRPU_05795	CAEEL08774
OG0007427	STRPU_09854	CAEEL12151
OG0007431	STRPU_23142	CAEEL08321
OG0007432	STRPU_11355	CAEEL05561
OG0007434	STRPU_08100	CAEEL19477
OG0007437	STRPU_10305	CAEEL05064
OG0007439	STRPU_24469	CAEEL00478
OG0007441	STRPU_24817	CAEEL08872
OG0007442	STRPU_18182	CAEEL05801, CAEEL20230
OG0007446	STRPU_14393	CAEEL08347
OG0007447	STRPU_05721, STRPU_05714	CAEEL15347
OG0007450	STRPU_20540	CAEEL15942
OG0007451	STRPU_09686	CAEEL01087
OG0007452	STRPU_05729	CAEEL11309, CAEEL11308
OG0007453	STRPU_08036	CAEEL15555
OG0007454	STRPU_06713	CAEEL05191
OG0007455	STRPU_16892	CAEEL09023
OG0007456	STRPU_01080, STRPU_24220	CAEEL09752
OG0007459	STRPU_00297, STRPU_00286	CAEEL08625
OG0007460	STRPU_21588	CAEEL08071
OG0007463	STRPU_12572	CAEEL05195
OG0007470	STRPU_19309, STRPU_01832	CAEEL09270
OG0007471	STRPU_25367	CAEEL00262
OG0007472	STRPU_26679	CAEEL07712
OG0007473	STRPU_13248	CAEEL06395
OG0007475	STRPU_02943, STRPU_02956	CAEEL11891
OG0007476	STRPU_19093	CAEEL05614
OG0007477	STRPU_16441	CAEEL18090
OG0007478	STRPU_18941, STRPU_15341	CAEEL10045
OG0007481	STRPU_15553, STRPU_02246	CAEEL07144
OG0007482	STRPU_10921	CAEEL05046
OG0007483	STRPU_26428	CAEEL05091
OG0007484	STRPU_20892, STRPU_20855	CAEEL15663
OG0007488	STRPU_04869	CAEEL11022
OG0007489	STRPU_21564	CAEEL01991
OG0007491	STRPU_09776	CAEEL08156
OG0007494	STRPU_14437, STRPU_14454	CAEEL07420
OG0007495	STRPU_25133	CAEEL02719
OG0007496	STRPU_25155	CAEEL08861
OG0007498	STRPU_07477	CAEEL00436
OG0007500	STRPU_25183	CAEEL02792, CAEEL15995
OG0007503	STRPU_06365	CAEEL02990
OG0007508	STRPU_19349	CAEEL11729
OG0007509	STRPU_18472, STRPU_18429	CAEEL03713
OG0007510	STRPU_24670	CAEEL02087
OG0007518	STRPU_23498	CAEEL09758
OG0007522	STRPU_12179, STRPU_12137	CAEEL17731, CAEEL17730, CAEEL12726, CAEEL04614
OG0007524	STRPU_06777, STRPU_06757	CAEEL19299
OG0007527	STRPU_25511	CAEEL00663
OG0007531	STRPU_26815	CAEEL00294
OG0007586	STRPU_23321	CAEEL10449
OG0007589	STRPU_05858	CAEEL12126
OG0007591	STRPU_24089	CAEEL00268
OG0007597	STRPU_16840	CAEEL08128
OG0007602	STRPU_18498	CAEEL04254
OG0007603	STRPU_25672	CAEEL01794
OG0007606	STRPU_20480	CAEEL07584
OG0007608	STRPU_07591	CAEEL13664
OG0007609	STRPU_06155	CAEEL18836
OG0007611	STRPU_20758	CAEEL17991
OG0007613	STRPU_19078	CAEEL08843
OG0007615	STRPU_22841	CAEEL11977
OG0007616	STRPU_07311	CAEEL01590
OG0007618	STRPU_17660, STRPU_02260	CAEEL00292
OG0007619	STRPU_11082	CAEEL00841
OG0007621	STRPU_17762	CAEEL02354
OG0007624	STRPU_17423	CAEEL00535
OG0007626	STRPU_06813	CAEEL06256
OG0007629	STRPU_26798	CAEEL01044
OG0007633	STRPU_22913, STRPU_22898	CAEEL20565
OG0007634	STRPU_20702	CAEEL15553
OG0007638	STRPU_22792, STRPU_01951	CAEEL00644
OG0007642	STRPU_22026	CAEEL15921
OG0007645	STRPU_08498	CAEEL07585
OG0007646	STRPU_05885	CAEEL01490
OG0007648	STRPU_25029	CAEEL02742
OG0007651	STRPU_16780	CAEEL07805
OG0007654	STRPU_21932	CAEEL01221, CAEEL08338
OG0007656	STRPU_22735	CAEEL10499
OG0007657	STRPU_11676	CAEEL03766
OG0007662	STRPU_21243	CAEEL14112
OG0007663	STRPU_16698, STRPU_16669	CAEEL07909
OG0007664	STRPU_09994	CAEEL02497
OG0007666	STRPU_09239	CAEEL06730
OG0007667	STRPU_20524	CAEEL09697
OG0007674	STRPU_20960	CAEEL07619
OG0007676	STRPU_20181	CAEEL11928
OG0007678	STRPU_21278	CAEEL13160, CAEEL13159
OG0007680	STRPU_21987, STRPU_21989	CAEEL08127
OG0007681	STRPU_26557	CAEEL00409
OG0007685	STRPU_21750, STRPU_21685	CAEEL05547
OG0007686	STRPU_25432	CAEEL07547
OG0007687	STRPU_08938	CAEEL12382
OG0007690	STRPU_09461	CAEEL07839
OG0007698	STRPU_26351	CAEEL09040
OG0007699	STRPU_07472, STRPU_07483, STRPU_07644	CAEEL05906
OG0007701	STRPU_02521, STRPU_15139	CAEEL08144
OG0007702	STRPU_12514, STRPU_12489	CAEEL09034
OG0007703	STRPU_04278	CAEEL09743
OG0007712	STRPU_10119, STRPU_10045	CAEEL10394
OG0007713	STRPU_13904	CAEEL08732
OG0007717	STRPU_21970	CAEEL05318
OG0007719	STRPU_10661	CAEEL04281
OG0007722	STRPU_27029	CAEEL04401
OG0007723	STRPU_24016	CAEEL01529
OG0007724	STRPU_24974	CAEEL11098
OG0007732	STRPU_09831	CAEEL02105
OG0007734	STRPU_19011	CAEEL20465
OG0007736	STRPU_15391	CAEEL08552
OG0007738	STRPU_03929	CAEEL13138
OG0007739	STRPU_02301, STRPU_17620	CAEEL05697
OG0007743	STRPU_24127, STRPU_24118	CAEEL01748
OG0007744	STRPU_23575	CAEEL07533
OG0007746	STRPU_21712, STRPU_21648	CAEEL14195
OG0007749	STRPU_22396	CAEEL12327
OG0007752	STRPU_06635	CAEEL16888
OG0007754	STRPU_10555	CAEEL16020
OG0007757	STRPU_18160	CAEEL04833
OG0007758	STRPU_22297	CAEEL12592
OG0007759	STRPU_20396	CAEEL09235
OG0007760	STRPU_07851	CAEEL11638
OG0007761	STRPU_10995, STRPU_00332	CAEEL04714
OG0007766	STRPU_09268	CAEEL16170
OG0007767	STRPU_10899	CAEEL04905
OG0007769	STRPU_08985	CAEEL08087
OG0007771	STRPU_23888	CAEEL07807
OG0007772	STRPU_06020	CAEEL09510
OG0007774	STRPU_01586, STRPU_13567	CAEEL00940
OG0007782	STRPU_04650, STRPU_04628	CAEEL02809
OG0007783	STRPU_08382	CAEEL07253
OG0007784	STRPU_13640, STRPU_02424	CAEEL08610
OG0007786	STRPU_21038	CAEEL11757
OG0007794	STRPU_14546	CAEEL19174
OG0007800	STRPU_05914	CAEEL08807
OG0007803	STRPU_20812	CAEEL05119
OG0007804	STRPU_07109	CAEEL00772
OG0007807	STRPU_09639	CAEEL05530
OG0007810	STRPU_23899	CAEEL03135
OG0007811	STRPU_03731	CAEEL07487
OG0007813	STRPU_21166, STRPU_21158	CAEEL13344
OG0007814	STRPU_04174	CAEEL09448
OG0007816	STRPU_11279, STRPU_11241	CAEEL05256
OG0007817	STRPU_20503	CAEEL15491
OG0007818	STRPU_05587	CAEEL09942
OG0007820	STRPU_14551	CAEEL09298
OG0007823	STRPU_10202	CAEEL13928
OG0007825	STRPU_22030	CAEEL11587
OG0007829	STRPU_24523	CAEEL06733
OG0007830	STRPU_23024, STRPU_00898	CAEEL12370
OG0007831	STRPU_09308	CAEEL09366
OG0007832	STRPU_20682	CAEEL15897
OG0007834	STRPU_10327	CAEEL18324
OG0007835	STRPU_18438, STRPU_18480	CAEEL14273
OG0007837	STRPU_05347	CAEEL08272
OG0007840	STRPU_07497	CAEEL02866
OG0007846	STRPU_25879	CAEEL15416
OG0007846	STRPU_12616	CAEEL07657
OG0007848	STRPU_17665, STRPU_02256	CAEEL00623
OG0007858	STRPU_10385	CAEEL05800
OG0007866	STRPU_08484	CAEEL10453
OG0007911	STRPU_01387, STRPU_08771	CAEEL19720
OG0007918	STRPU_14375	CAEEL01338
OG0007929	STRPU_26184	CAEEL11949
OG0007932	STRPU_24833	CAEEL18348
OG0007942	STRPU_18585, STRPU_18624	CAEEL06424
OG0007943	STRPU_17782	CAEEL00323
OG0007947	STRPU_08214	CAEEL08838
OG0007952	STRPU_01876, STRPU_25192	CAEEL00559
OG0007955	STRPU_21208	CAEEL04282
OG0007956	STRPU_26493, STRPU_26482	CAEEL07040
OG0007957	STRPU_22897, STRPU_22912	CAEEL07410
OG0007958	STRPU_23999	CAEEL09574
OG0007959	STRPU_18433, STRPU_18476	CAEEL06031
OG0007962	STRPU_05230	CAEEL03907
OG0007966	STRPU_23496	CAEEL18121
OG0007969	STRPU_18693	CAEEL07525
OG0007971	STRPU_24401	CAEEL09028
OG0007974	STRPU_06486	CAEEL18470
OG0007975	STRPU_10654, STRPU_10646	CAEEL07570
OG0007976	STRPU_08167	CAEEL13363
OG0007978	STRPU_00914, STRPU_23038	CAEEL16129
OG0007980	STRPU_21051	CAEEL04889
OG0007990	STRPU_25244	CAEEL07840
OG0007994	STRPU_21302	CAEEL07063
OG0007996	STRPU_14493	CAEEL08828
OG0007997	STRPU_14219	CAEEL08226
OG0007999	STRPU_00442, STRPU_13703	CAEEL07190
OG0008000	STRPU_07107	CAEEL08364
OG0008001	STRPU_04410	CAEEL02665
OG0008007	STRPU_18169, STRPU_18152	CAEEL06239
OG0008008	STRPU_09006	CAEEL09265
OG0008009	STRPU_21986	CAEEL02124
OG0008011	STRPU_23173	CAEEL11657
OG0008016	STRPU_26699	CAEEL01402
OG0008018	STRPU_09880	CAEEL09951
OG0008020	STRPU_20510	CAEEL07350
OG0008023	STRPU_11509, STRPU_11507	CAEEL06642
OG0008028	STRPU_24551	CAEEL08626
OG0008030	STRPU_15321	CAEEL08937
OG0008031	STRPU_05008	CAEEL03012
OG0008039	STRPU_14997	CAEEL08953
OG0008041	STRPU_23915	CAEEL11036
OG0008042	STRPU_14118, STRPU_13227, STRPU_13211	CAEEL08018
OG0008045	STRPU_23375	CAEEL06796
OG0008046	STRPU_26252	CAEEL02060
OG0008047	STRPU_24493	CAEEL11814
OG0008049	STRPU_15388	CAEEL07907
OG0008050	STRPU_18857, STRPU_18939	CAEEL05217
OG0008051	STRPU_08564	CAEEL00393
OG0008056	STRPU_23986	CAEEL07039
OG0008062	STRPU_24838	CAEEL05480
OG0008065	STRPU_12835	CAEEL19082
OG0008066	STRPU_26862	CAEEL02996
OG0008067	STRPU_07880, STRPU_07879, STRPU_07873	CAEEL01642
OG0008069	STRPU_18561	CAEEL04653
OG0008071	STRPU_18691	CAEEL15707
OG0008072	STRPU_10971	CAEEL03539
OG0008074	STRPU_15529	CAEEL08812
OG0008075	STRPU_05647	CAEEL18761
OG0008079	STRPU_10602	CAEEL11763
OG0008080	STRPU_11728	CAEEL05079
OG0008081	STRPU_25423	CAEEL01394
OG0008082	STRPU_24719	CAEEL14725
OG0008091	STRPU_14230, STRPU_14237	CAEEL08716
OG0008094	STRPU_00876, STRPU_23001	CAEEL09901
OG0008100	STRPU_11576, STRPU_01365	CAEEL09035
OG0008104	STRPU_10201	CAEEL01994
OG0008105	STRPU_20958	CAEEL14680
OG0008108	STRPU_26222	CAEEL00549
OG0008110	STRPU_10554	CAEEL05284
OG0008113	STRPU_22759, STRPU_01915	CAEEL01854
OG0008115	STRPU_21414	CAEEL20667
OG0008117	STRPU_20393	CAEEL10260
OG0008119	STRPU_15413	CAEEL12692
OG0008122	STRPU_08465	CAEEL11778
OG0008123	STRPU_21615	CAEEL15956
OG0008127	STRPU_05706	CAEEL07191
OG0008136	STRPU_25668	CAEEL09654
OG0008201	STRPU_22376	CAEEL15238
OG0008202	STRPU_17834	CAEEL08153
OG0008203	STRPU_04749	CAEEL11108
OG0008208	STRPU_23576	CAEEL12161
OG0008215	STRPU_05690	CAEEL08145
OG0008217	STRPU_08322	CAEEL20440
OG0008219	STRPU_08830	CAEEL16399
OG0008224	STRPU_26047	CAEEL00450
OG0008229	STRPU_19496	CAEEL09406
OG0008232	STRPU_06639	CAEEL00894
OG0008238	STRPU_25394	CAEEL00102
OG0008239	STRPU_04714	CAEEL10269
OG0008241	STRPU_21347	CAEEL16108, CAEEL16109, CAEEL10527, CAEEL15346, CAEEL07461
OG0008242	STRPU_05596, STRPU_05536	CAEEL08668
OG0008243	STRPU_17185, STRPU_00183	CAEEL02601
OG0008249	STRPU_18754	CAEEL15845
OG0008258	STRPU_20943	CAEEL16173
OG0008261	STRPU_05899	CAEEL07062
OG0008262	STRPU_19539	CAEEL11455
OG0008263	STRPU_21353	CAEEL15298
OG0008267	STRPU_23302	CAEEL01941
OG0008268	STRPU_22864	CAEEL07024
OG0008271	STRPU_22100	CAEEL10188
OG0008273	STRPU_11363	CAEEL00012
OG0008275	STRPU_17151	CAEEL12381
OG0008281	STRPU_20708	CAEEL00420
OG0008285	STRPU_25884	CAEEL11980
OG0008288	STRPU_10665	CAEEL04376
OG0008293	STRPU_27384	CAEEL01276
OG0008294	STRPU_10355	CAEEL08194
OG0008295	STRPU_21349	CAEEL15817
OG0008297	STRPU_14567	CAEEL18979
OG0008300	STRPU_04816	CAEEL09421
OG0008304	STRPU_06126	CAEEL04256
OG0008307	STRPU_14474	CAEEL09006
OG0008312	STRPU_09184, STRPU_02153	CAEEL18921
OG0008313	STRPU_09450, STRPU_01512	CAEEL06873
OG0008317	STRPU_00799, STRPU_19770	CAEEL18369
OG0008325	STRPU_25839	CAEEL03674
OG0008327	STRPU_20125	CAEEL12153
OG0008332	STRPU_10364, STRPU_10363, STRPU_10362, STRPU_10361	CAEEL05599
OG0008335	STRPU_18525	CAEEL06270
OG0008336	STRPU_23707	CAEEL15189
OG0008339	STRPU_24301	CAEEL12124
OG0008341	STRPU_20751	CAEEL05446
OG0008343	STRPU_24543	CAEEL05448
OG0008346	STRPU_21445	CAEEL13144
OG0008348	STRPU_20322	CAEEL07578
OG0008349	STRPU_05495	CAEEL07351
OG0008352	STRPU_26393	CAEEL04295
OG0008361	STRPU_07167	CAEEL02090
OG0008363	STRPU_20468	CAEEL02853
OG0008368	STRPU_25002	CAEEL02353
OG0008369	STRPU_14528	CAEEL07070
OG0008373	STRPU_11652	CAEEL04900
OG0008376	STRPU_03467	CAEEL16094
OG0008381	STRPU_10051, STRPU_10124	CAEEL18769
OG0008383	STRPU_15386	CAEEL10575
OG0008390	STRPU_19113	CAEEL13616, CAEEL13615, CAEEL17498, CAEEL14684
OG0008392	STRPU_00951, STRPU_08870	CAEEL05546
OG0008400	STRPU_19240	CAEEL04648
OG0008403	STRPU_01793, STRPU_18104	CAEEL01637
OG0008404	STRPU_19488	CAEEL14841
OG0008412	STRPU_27031	CAEEL12090
OG0008415	STRPU_04989	CAEEL03050
OG0008422	STRPU_20887, STRPU_20850	CAEEL05153
OG0008424	STRPU_26600	CAEEL00661
OG0008444	STRPU_20695	CAEEL04821
OG0008516	STRPU_20906	CAEEL14865
OG0008528	STRPU_00053, STRPU_10856, STRPU_10837	CAEEL06234, CAEEL06230
OG0008533	STRPU_17230	CAEEL05305
OG0008536	STRPU_22250	CAEEL08822
OG0008538	STRPU_05701	CAEEL02807
OG0008540	STRPU_22614	CAEEL01640
OG0008542	STRPU_27159	CAEEL01755
OG0008555	STRPU_07891	CAEEL14965
OG0008558	STRPU_11675	CAEEL00291
OG0008563	STRPU_14810	CAEEL08399
OG0008565	STRPU_27027	CAEEL20014
OG0008569	STRPU_21276	CAEEL15353
OG0008571	STRPU_25293	CAEEL11979
OG0008573	STRPU_27209, STRPU_27193	CAEEL02749
OG0008583	STRPU_24015	CAEEL07220
OG0008588	STRPU_08136	CAEEL20463
OG0008591	STRPU_08776	CAEEL07370
OG0008601	STRPU_05526, STRPU_05588	CAEEL06269, CAEEL18930
OG0008602	STRPU_21540	CAEEL15827
OG0008606	STRPU_26027	CAEEL07852
OG0008609	STRPU_08444	CAEEL01661
OG0008620	STRPU_27286	CAEEL04544
OG0008626	STRPU_12902	CAEEL11775
OG0008632	STRPU_13417	CAEEL01917
OG0008633	STRPU_21548	CAEEL17795, CAEEL18021
OG0008637	STRPU_10966	CAEEL04856
OG0008638	STRPU_22854	CAEEL15835
OG0008639	STRPU_17687	CAEEL07741
OG0008642	STRPU_25902	CAEEL17998
OG0008644	STRPU_01537, STRPU_09422	CAEEL07170
OG0008654	STRPU_08923, STRPU_00623	CAEEL05052
OG0008655	STRPU_23670, STRPU_23645	CAEEL10187
OG0008656	STRPU_20539	CAEEL01648
OG0008658	STRPU_24474	CAEEL09756
OG0008659	STRPU_17964	CAEEL01279
OG0008662	STRPU_02682, STRPU_01683	CAEEL06591
OG0008672	STRPU_27063	CAEEL02695
OG0008673	STRPU_20722	CAEEL14469
OG0008676	STRPU_15392	CAEEL07159
OG0008685	STRPU_20763	CAEEL07465
OG0008696	STRPU_05417	CAEEL09216
OG0008760	STRPU_18381	CAEEL09413
OG0008785	STRPU_20337	CAEEL06702
OG0008792	STRPU_21947, STRPU_21935	CAEEL01181
OG0008793	STRPU_15657, STRPU_15674	CAEEL10821
OG0008794	STRPU_05853	CAEEL07396
OG0008799	STRPU_20418	CAEEL16398
OG0008816	STRPU_27134	CAEEL02754
OG0008826	STRPU_18705	CAEEL01857
OG0008828	STRPU_25128	CAEEL05455
OG0008836	STRPU_14337	CAEEL08808
OG0008837	STRPU_15423	CAEEL04362
OG0008859	STRPU_09855	CAEEL07569
OG0008864	STRPU_22978	CAEEL10645
OG0008870	STRPU_14599	CAEEL08973
OG0008877	STRPU_08151	CAEEL12677
OG0008879	STRPU_14314	CAEEL06910
OG0008887	STRPU_14581, STRPU_14580	CAEEL04377
OG0008894	STRPU_21088	CAEEL00700
OG0008898	STRPU_22440	CAEEL08563
OG0008900	STRPU_21041	CAEEL08282
OG0008907	STRPU_08899, STRPU_00920	CAEEL08431
OG0008911	STRPU_23911	CAEEL05712
OG0008913	STRPU_07492	CAEEL08017
OG0008916	STRPU_17664, STRPU_02257	CAEEL07184
OG0008933	STRPU_27447	CAEEL12753
OG0008938	STRPU_10242	CAEEL01611
OG0008943	STRPU_27437	CAEEL12756
OG0008953	STRPU_16715	CAEEL11173, CAEEL10434
OG0008959	STRPU_10440	CAEEL10488
OG0008962	STRPU_21149	CAEEL11608
OG0008969	STRPU_25956, STRPU_00217	CAEEL05802
OG0008990	STRPU_24624	CAEEL16731
OG0009043	STRPU_26346	CAEEL02926
OG0009044	STRPU_26657	CAEEL02093
OG0009067	STRPU_22918	CAEEL08173
OG0009078	STRPU_17976	CAEEL01659
OG0009080	STRPU_19360	CAEEL20332
OG0009083	STRPU_07890	CAEEL11653
OG0009127	STRPU_23222, STRPU_23214	CAEEL10881
OG0009128	STRPU_22817, STRPU_01976	CAEEL10836
