Orthogroup	STRPU_ok	DANRE
OG0005986	STRPU_20977	DANRE11830, DANRE37149
OG0005987	STRPU_06677	DANRE20527
OG0005989	STRPU_11653	DANRE26234
OG0005991	STRPU_05268, STRPU_05252	DANRE25006
OG0005993	STRPU_12807	DANRE22273, DANRE22274
OG0005994	STRPU_18618	DANRE01522, DANRE27164
OG0005995	STRPU_06966	DANRE05970
OG0005996	STRPU_08045, STRPU_08044, STRPU_24293, STRPU_08006	DANRE13892, DANRE13893, DANRE10358
OG0005997	STRPU_05852	DANRE17481, DANRE17483, DANRE17482, DANRE26191, DANRE12999, DANRE13000
OG0005998	STRPU_14411	DANRE40594, DANRE19430
OG0006000	STRPU_20827	DANRE18864
OG0006001	STRPU_11854	DANRE25824
OG0006002	STRPU_12697	DANRE31475, DANRE31474, DANRE31473
OG0006003	STRPU_18482, STRPU_18440	DANRE35433, DANRE35432, DANRE35431
OG0006004	STRPU_25153	DANRE35808, DANRE41519, DANRE23322
OG0006005	STRPU_05718, STRPU_05711	DANRE20235
OG0006007	STRPU_27290	DANRE12881, DANRE12882, DANRE02139, DANRE02140
OG0006008	STRPU_08688	DANRE02968, DANRE02967
OG0006009	STRPU_26718	DANRE16038, DANRE16039
OG0006010	STRPU_14211	DANRE06602, DANRE06603, DANRE16464
OG0006011	STRPU_14553	DANRE33317
OG0006012	STRPU_27231	DANRE25962, DANRE25963, DANRE25961, DANRE38412
OG0006013	STRPU_19904	DANRE14651, DANRE14650
OG0006014	STRPU_05679, STRPU_05678	DANRE02557, DANRE02556
OG0006015	STRPU_26391	DANRE16012, DANRE16011
OG0006059	STRPU_25899	DANRE03446
OG0006061	STRPU_27321	DANRE37561, DANRE37562
OG0006062	STRPU_05736	DANRE28758, DANRE28759
OG0006063	STRPU_04770	DANRE20565, DANRE20567, DANRE20566
OG0006064	STRPU_04263, STRPU_04227	DANRE20071
OG0006065	STRPU_27214	DANRE40647, DANRE40645, DANRE40646, DANRE40648
OG0006066	STRPU_02919	DANRE41650, DANRE16622
OG0006067	STRPU_10735	DANRE09566, DANRE09565, DANRE09564
OG0006068	STRPU_04111	DANRE07031, DANRE07028, DANRE07030, DANRE07029, DANRE05358
OG0006069	STRPU_08343	DANRE30008
OG0006070	STRPU_08633	DANRE09408, DANRE36005
OG0006071	STRPU_01540, STRPU_09419	DANRE33309
OG0006072	STRPU_26992	DANRE38386
OG0006073	STRPU_21503, STRPU_21493	DANRE08194
OG0006074	STRPU_20544	DANRE17468, DANRE17467
OG0006075	STRPU_16094	DANRE04543
OG0006076	STRPU_25408	DANRE06211
OG0006077	STRPU_04795	DANRE41419, DANRE41418
OG0006078	STRPU_16412	DANRE35152, DANRE35153, DANRE13907, DANRE13908
OG0006079	STRPU_26784, STRPU_26778	DANRE25248, DANRE25247
OG0006081	STRPU_12339	DANRE31421
OG0006082	STRPU_24930	DANRE14868, DANRE14870, DANRE14871, DANRE14869
OG0006083	STRPU_22371	DANRE25571, DANRE25570
OG0006084	STRPU_15313	DANRE15943, DANRE15942
OG0006085	STRPU_12466	DANRE25506, DANRE25507, DANRE00323
OG0006087	STRPU_25843	DANRE37182, DANRE43283, DANRE37181
OG0006088	STRPU_27379	DANRE13208
OG0006090	STRPU_20596	DANRE04442
OG0006092	STRPU_08624	DANRE03082, DANRE03081
OG0006095	STRPU_19701, STRPU_19615	DANRE17173
OG0006096	STRPU_15273	DANRE01527
OG0006097	STRPU_24842	DANRE24039
OG0006098	STRPU_26067	DANRE23818
OG0006100	STRPU_25855	DANRE26042, DANRE26043
OG0006101	STRPU_22455, STRPU_22479	DANRE37584, DANRE37582, DANRE37583
OG0006102	STRPU_27044	DANRE21001, DANRE21000, DANRE19412
OG0006103	STRPU_17544	DANRE18499, DANRE18498
OG0006104	STRPU_09062	DANRE30099
OG0006106	STRPU_18581, STRPU_18628	DANRE24568
OG0006108	STRPU_19962, STRPU_01193	DANRE09233
OG0006110	STRPU_03981, STRPU_11061	DANRE22911, DANRE02528, DANRE02529
OG0006111	STRPU_05034, STRPU_05107	DANRE00805
OG0006112	STRPU_25281	DANRE12711
OG0006113	STRPU_26203	DANRE24651, DANRE24652, DANRE24653
OG0006114	STRPU_10300	DANRE40472
OG0006115	STRPU_17330, STRPU_17321	DANRE18916
OG0006116	STRPU_21121	DANRE19983
OG0006117	STRPU_09000	DANRE35996
OG0006118	STRPU_25479	DANRE13598
OG0006119	STRPU_10196	DANRE06328, DANRE06329
OG0006120	STRPU_10344	DANRE04888, DANRE04887
OG0006121	STRPU_09824	DANRE20242
OG0006122	STRPU_09227, STRPU_02191	DANRE03702
OG0006123	STRPU_09425, STRPU_09424, STRPU_01535	DANRE06435
OG0006124	STRPU_17749	DANRE17897, DANRE17898
OG0006125	STRPU_21202	DANRE34373
OG0006126	STRPU_19506	DANRE30293, DANRE30292, DANRE30291
OG0006127	STRPU_25576	DANRE12645, DANRE12644
OG0006128	STRPU_25302	DANRE25427
OG0006129	STRPU_26715	DANRE15890
OG0006130	STRPU_12586	DANRE36988
OG0006131	STRPU_14598	DANRE29540, DANRE29541
OG0006132	STRPU_09840	DANRE05752, DANRE05754, DANRE05753
OG0006133	STRPU_13783	DANRE02123
OG0006134	STRPU_26266	DANRE10582, DANRE10584, DANRE10583
OG0006135	STRPU_10423	DANRE11159
OG0006136	STRPU_24568	DANRE43216, DANRE43217
OG0006137	STRPU_15050	DANRE13724, DANRE13723
OG0006138	STRPU_20639	DANRE04554
OG0006139	STRPU_23346	DANRE31584, DANRE31583, DANRE36623
OG0006140	STRPU_11468	DANRE01106, DANRE01107
OG0006141	STRPU_27062	DANRE25157
OG0006144	STRPU_21054	DANRE37479
OG0006145	STRPU_11062	DANRE22910
OG0006146	STRPU_04626, STRPU_04648	DANRE04972, DANRE04971
OG0006147	STRPU_23340	DANRE01741
OG0006148	STRPU_01124, STRPU_18323	DANRE00422
OG0006149	STRPU_21724, STRPU_21659	DANRE22999, DANRE22998
OG0006151	STRPU_10777	DANRE02178, DANRE02179, DANRE02177
OG0006152	STRPU_07362	DANRE23287, DANRE23286
OG0006153	STRPU_05160, STRPU_05081	DANRE15824, DANRE07083
OG0006154	STRPU_21900	DANRE21590, DANRE38444
OG0006155	STRPU_22606	DANRE09888, DANRE09887
OG0006156	STRPU_06250	DANRE05993, DANRE05992
OG0006158	STRPU_21452	DANRE18011, DANRE11810
OG0006159	STRPU_23270	DANRE35670
OG0006160	STRPU_22733	DANRE30910
OG0006161	STRPU_22151	DANRE09532, DANRE14318
OG0006162	STRPU_18313	DANRE01816
OG0006162	STRPU_01133	DANRE01817
OG0006163	STRPU_22105	DANRE25987, DANRE25986, DANRE38409
OG0006164	STRPU_25715, STRPU_25697	DANRE38641
OG0006165	STRPU_26156	DANRE22494, DANRE22493, DANRE22492
OG0006167	STRPU_10405	DANRE23739, DANRE23740, DANRE16382, DANRE16381
OG0006168	STRPU_19350	DANRE30290, DANRE30289
OG0006169	STRPU_05382	DANRE19880, DANRE19879
OG0006170	STRPU_22480, STRPU_22456	DANRE41407, DANRE35856, DANRE41405, DANRE41406
OG0006172	STRPU_21502, STRPU_21492	DANRE43419
OG0006174	STRPU_27051	DANRE12145
OG0006175	STRPU_24968	DANRE43382, DANRE24685, DANRE24686
OG0006177	STRPU_16507	DANRE37713, DANRE37714
OG0006178	STRPU_09695, STRPU_09738	DANRE20288
OG0006179	STRPU_17636, STRPU_02283	DANRE07721
OG0006180	STRPU_25318	DANRE26681, DANRE26680
OG0006181	STRPU_21607	DANRE13257
OG0006182	STRPU_19244, STRPU_01947, STRPU_22788, STRPU_19243	DANRE24692
OG0006183	STRPU_08323	DANRE29713, DANRE29714
OG0006184	STRPU_00980, STRPU_08837, STRPU_00979	DANRE35470, DANRE35469, DANRE35467, DANRE35468
OG0006185	STRPU_07916, STRPU_07945	DANRE27169, DANRE27168, DANRE27167
OG0006186	STRPU_17796	DANRE40100, DANRE40101
OG0006187	STRPU_26431	DANRE13904
OG0006188	STRPU_18817	DANRE07386, DANRE43366
OG0006189	STRPU_08831, STRPU_08835	DANRE28624, DANRE35629, DANRE35630, DANRE35631
OG0006190	STRPU_26861	DANRE06601
OG0006191	STRPU_27211, STRPU_27195	DANRE39537
OG0006192	STRPU_13558	DANRE05771, DANRE05775
OG0006193	STRPU_24910, STRPU_00135	DANRE40110, DANRE40111
OG0006194	STRPU_02057, STRPU_09084	DANRE17223, DANRE17222
OG0006195	STRPU_15506	DANRE29880
OG0006196	STRPU_06766	DANRE07513
OG0006198	STRPU_09299	DANRE04521, DANRE04520
OG0006199	STRPU_18385	DANRE03649
OG0006200	STRPU_04371	DANRE31009
OG0006201	STRPU_15491	DANRE40839, DANRE40838, DANRE28924
OG0006202	STRPU_26076	DANRE27776
OG0006203	STRPU_12445, STRPU_20773, STRPU_20771	DANRE04548
OG0006204	STRPU_14341	DANRE03153, DANRE03154
OG0006205	STRPU_14259	DANRE33863
OG0006206	STRPU_20862, STRPU_20898	DANRE11004, DANRE17600
OG0006207	STRPU_15420	DANRE08294
OG0006208	STRPU_27004	DANRE39893
OG0006209	STRPU_27174	DANRE34587, DANRE00320
OG0006210	STRPU_25590	DANRE14604, DANRE14603
OG0006211	STRPU_23101	DANRE23001, DANRE23002, DANRE23000
OG0006212	STRPU_09270	DANRE29423
OG0006213	STRPU_24169	DANRE42202
OG0006214	STRPU_01311, STRPU_11636	DANRE30688
OG0006216	STRPU_08291	DANRE02603
OG0006217	STRPU_00330, STRPU_10993	DANRE02455
OG0006219	STRPU_06868	DANRE21451, DANRE21452, DANRE21450
OG0006220	STRPU_22264	DANRE42935
OG0006221	STRPU_22085	DANRE10344, DANRE29145, DANRE29144, DANRE03350
OG0006223	STRPU_09883	DANRE11597
OG0006224	STRPU_10868	DANRE23192
OG0006225	STRPU_20911, STRPU_20910	DANRE22204, DANRE22205
OG0006226	STRPU_00415, STRPU_19272	DANRE00424
OG0006227	STRPU_09462	DANRE34044
OG0006228	STRPU_12262	DANRE25100
OG0006229	STRPU_05866	DANRE15936
OG0006230	STRPU_23107, STRPU_23110	DANRE41674
OG0006231	STRPU_24403	DANRE39194
OG0006232	STRPU_13820	DANRE42234, DANRE42233
OG0006233	STRPU_13467	DANRE36490
OG0006234	STRPU_01742, STRPU_16772	DANRE17683
OG0006235	STRPU_01370, STRPU_11572	DANRE25558, DANRE25557
OG0006237	STRPU_10564	DANRE23513, DANRE23512
OG0006238	STRPU_12641	DANRE25499
OG0006239	STRPU_26094	DANRE12665, DANRE12667, DANRE12666
OG0006240	STRPU_19611, STRPU_19704	DANRE36672, DANRE36673
OG0006241	STRPU_20065	DANRE21529
OG0006242	STRPU_08446	DANRE17210
OG0006243	STRPU_27273, STRPU_27257, STRPU_27274	DANRE19390, DANRE19389
OG0006244	STRPU_00436, STRPU_14193	DANRE00556, DANRE00555
OG0006245	STRPU_13947	DANRE35696
OG0006246	STRPU_27021	DANRE00449
OG0006247	STRPU_27023	DANRE19272
OG0006248	STRPU_12984	DANRE06880, DANRE06881
OG0006249	STRPU_06207, STRPU_06179	DANRE03718, DANRE03719
OG0006250	STRPU_10406	DANRE07127
OG0006251	STRPU_14982, STRPU_14951	DANRE08349
OG0006252	STRPU_11094	DANRE09470, DANRE09471
OG0006253	STRPU_06180, STRPU_06208	DANRE36480, DANRE36479
OG0006254	STRPU_16653	DANRE29341
OG0006255	STRPU_09306	DANRE03495, DANRE03496
OG0006256	STRPU_03708	DANRE24249, DANRE24250
OG0006257	STRPU_21221	DANRE05553, DANRE05552
OG0006258	STRPU_22243	DANRE19030
OG0006259	STRPU_24286	DANRE18871
OG0006260	STRPU_23807, STRPU_23840	DANRE22086
OG0006261	STRPU_23637, STRPU_23663	DANRE13096, DANRE30739, DANRE02264
OG0006262	STRPU_26187, STRPU_26186	DANRE25390, DANRE09162
OG0006263	STRPU_26005	DANRE24117, DANRE24118
OG0006264	STRPU_16839	DANRE33703
OG0006265	STRPU_25030	DANRE42683, DANRE42684
OG0006266	STRPU_19599	DANRE17830, DANRE17831
OG0006267	STRPU_00713	DANRE00418
OG0006268	STRPU_22660	DANRE40754
OG0006270	STRPU_20068	DANRE35384, DANRE35383
OG0006271	STRPU_18098, STRPU_01786	DANRE35905
OG0006272	STRPU_13152, STRPU_13173	DANRE34854, DANRE34853, DANRE38037
OG0006273	STRPU_26237	DANRE28307, DANRE28308, DANRE43425
OG0006274	STRPU_19216, STRPU_18945, STRPU_11320, STRPU_18043, STRPU_26835, STRPU_18044, STRPU_26836, STRPU_20426, STRPU_20425, STRPU_19541, STRPU_19211	DANRE43313, DANRE25054
OG0006275	STRPU_12142, STRPU_12107	DANRE11416
OG0006276	STRPU_21466	DANRE05390, DANRE05391
OG0006277	STRPU_14370	DANRE08231, DANRE08230, DANRE08233, DANRE08232
OG0006278	STRPU_14888	DANRE28007, DANRE23479
OG0006279	STRPU_16950, STRPU_02016	DANRE42307
OG0006280	STRPU_20964	DANRE17962
OG0006281	STRPU_11014, STRPU_00353	DANRE20618
OG0006282	STRPU_01932, STRPU_22773	DANRE01823
OG0006283	STRPU_22252	DANRE23890
OG0006284	STRPU_21728, STRPU_21666	DANRE42627
OG0006286	STRPU_16014	DANRE24625, DANRE24626
OG0006287	STRPU_21397	DANRE10740, DANRE10741
OG0006288	STRPU_14900	DANRE19521
OG0006289	STRPU_22296	DANRE02205, DANRE02206
OG0006290	STRPU_10553	DANRE23006
OG0006291	STRPU_20014	DANRE39977
OG0006292	STRPU_26178	DANRE26134, DANRE26135, DANRE22601
OG0006293	STRPU_14168	DANRE00138, DANRE00137
OG0006294	STRPU_21748, STRPU_21683	DANRE18822, DANRE18821
OG0006295	STRPU_14216	DANRE19856
OG0006296	STRPU_22009	DANRE31238
OG0006297	STRPU_22310, STRPU_22329	DANRE36621
OG0006298	STRPU_25124	DANRE01607, DANRE01606
OG0006299	STRPU_18039	DANRE05858, DANRE14627, DANRE14628, DANRE17744, DANRE17743
OG0006300	STRPU_21603	DANRE04796, DANRE04797, DANRE04798, DANRE04799, DANRE04795
OG0006301	STRPU_21245	DANRE12054, DANRE12053, DANRE12051
OG0006302	STRPU_27009	DANRE25685
OG0006303	STRPU_01681, STRPU_02684	DANRE39938, DANRE39937, DANRE09243, DANRE09242
OG0006304	STRPU_21283	DANRE11152, DANRE17438, DANRE17440, DANRE17439
OG0006305	STRPU_09519	DANRE22040, DANRE22039, DANRE15982
OG0006306	STRPU_15639	DANRE10076
OG0006307	STRPU_18934, STRPU_18863	DANRE33432
OG0006308	STRPU_15214, STRPU_15161	DANRE33329, DANRE33328, DANRE33327
OG0006309	STRPU_12063, STRPU_01235	DANRE33045
OG0006310	STRPU_11996, STRPU_01662	DANRE39114, DANRE39115
OG0006311	STRPU_11654	DANRE25002
OG0006312	STRPU_23848, STRPU_23814	DANRE30635
OG0006313	STRPU_07370	DANRE10086
OG0006314	STRPU_23080, STRPU_00665	DANRE42304
OG0006315	STRPU_21474	DANRE11260
OG0006316	STRPU_19017	DANRE00198, DANRE00199
OG0006317	STRPU_10725	DANRE09482, DANRE09481
OG0006318	STRPU_18034	DANRE33755, DANRE42244, DANRE42245
OG0006319	STRPU_10938	DANRE40452, DANRE40453
OG0006320	STRPU_22674	DANRE25698, DANRE25697
OG0006321	STRPU_25993	DANRE38570, DANRE10578
OG0006322	STRPU_00885, STRPU_23011	DANRE20598
OG0006323	STRPU_05565, STRPU_05622	DANRE37133, DANRE37132, DANRE37131
OG0006325	STRPU_19352	DANRE35198, DANRE35197
OG0006326	STRPU_01188, STRPU_19957	DANRE26665, DANRE26664, DANRE26663
OG0006327	STRPU_23568	DANRE21374
OG0006328	STRPU_07872	DANRE14694, DANRE14693
OG0006329	STRPU_10024	DANRE39682
OG0006330	STRPU_26973	DANRE39085
OG0006331	STRPU_20670	DANRE13138
OG0006332	STRPU_12324, STRPU_10717	DANRE37684, DANRE37685, DANRE37686
OG0006333	STRPU_17334	DANRE41845, DANRE11474, DANRE18551
OG0006334	STRPU_19104	DANRE16756
OG0006335	STRPU_23723	DANRE36579
OG0006336	STRPU_18473, STRPU_18430	DANRE21727
OG0006337	STRPU_27122	DANRE34797
OG0006338	STRPU_18386	DANRE26304, DANRE26305, DANRE21841, DANRE21842
OG0006339	STRPU_15481	DANRE19470, DANRE19472, DANRE19471
OG0006340	STRPU_04236, STRPU_04198	DANRE05946
OG0006341	STRPU_18283, STRPU_01173	DANRE16542
OG0006343	STRPU_05776, STRPU_05315	DANRE06799, DANRE15712
OG0006344	STRPU_22520	DANRE39214, DANRE27258
OG0006345	STRPU_24011	DANRE43395
OG0006346	STRPU_03986	DANRE08127
OG0006347	STRPU_13365, STRPU_13385	DANRE02099
OG0006348	STRPU_16050, STRPU_16039	DANRE01487
OG0006349	STRPU_18761, STRPU_18762	DANRE40582
OG0006350	STRPU_08881, STRPU_00940	DANRE09366, DANRE09365
OG0006351	STRPU_05847	DANRE06008, DANRE42386, DANRE42388, DANRE42387, DANRE06007
OG0006352	STRPU_05719, STRPU_05712	DANRE16502, DANRE16503, DANRE06201
OG0006353	STRPU_21115	DANRE07948
OG0006354	STRPU_09765, STRPU_09721	DANRE34687
OG0006355	STRPU_22379	DANRE02203
OG0006356	STRPU_14596	DANRE35082, DANRE35081
OG0006357	STRPU_10912, STRPU_10702	DANRE22157, DANRE22156, DANRE22158
OG0006358	STRPU_22374	DANRE31437, DANRE31438
OG0006359	STRPU_19635, STRPU_19681	DANRE26555, DANRE26554
OG0006360	STRPU_11561	DANRE43226
OG0006361	STRPU_26003	DANRE12700
OG0006362	STRPU_18132	DANRE10073
OG0006363	STRPU_09319	DANRE00890
OG0006364	STRPU_23794	DANRE41213, DANRE41212
OG0006365	STRPU_05270, STRPU_05254	DANRE20484
OG0006366	STRPU_21760, STRPU_21695, STRPU_21696, STRPU_21761	DANRE13399, DANRE13400, DANRE13398
OG0006367	STRPU_07291, STRPU_07275	DANRE05487
OG0006370	STRPU_19241	DANRE38769, DANRE38768
OG0006372	STRPU_17261	DANRE15208
OG0006375	STRPU_01472, STRPU_08700	DANRE03585, DANRE03583, DANRE03582, DANRE03584
OG0006376	STRPU_19494	DANRE39853
OG0006377	STRPU_26959	DANRE19336
OG0006378	STRPU_09953, STRPU_09976	DANRE19595
OG0006379	STRPU_21808	DANRE11669
OG0006380	STRPU_05753	DANRE06769, DANRE06770, DANRE06768, DANRE06771
OG0006381	STRPU_22693	DANRE30686, DANRE12585
OG0006382	STRPU_21384	DANRE05618
OG0006383	STRPU_03091	DANRE00009
OG0006384	STRPU_11959, STRPU_01620	DANRE29107
OG0006385	STRPU_21175	DANRE19944, DANRE37812
OG0006386	STRPU_11720	DANRE39443, DANRE39444
OG0006387	STRPU_17511	DANRE05852, DANRE05851
OG0006388	STRPU_08530	DANRE04007, DANRE29388, DANRE04006
OG0006389	STRPU_17172, STRPU_17167	DANRE04415, DANRE04414
OG0006390	STRPU_21914	DANRE30913, DANRE30915, DANRE30914, DANRE30912, DANRE30911
OG0006391	STRPU_16884	DANRE07782, DANRE07781, DANRE01265, DANRE01266, DANRE01264, DANRE00371
OG0006392	STRPU_17229	DANRE41904
OG0006393	STRPU_27287	DANRE39415, DANRE40157
OG0006394	STRPU_09231, STRPU_02196	DANRE16905, DANRE16906
OG0006395	STRPU_07573	DANRE22284, DANRE22283
OG0006396	STRPU_19134	DANRE39566
OG0006399	STRPU_14310	DANRE33665
OG0006400	STRPU_24768	DANRE37502
OG0006401	STRPU_14011	DANRE15389, DANRE23781
OG0006402	STRPU_16542, STRPU_16564	DANRE15996
OG0006405	STRPU_11573, STRPU_01369	DANRE06676, DANRE06675
OG0006406	STRPU_05827	DANRE03695, DANRE29832, DANRE29833, DANRE03697, DANRE03696
OG0006407	STRPU_03639, STRPU_03657	DANRE15204, DANRE15205
OG0006408	STRPU_21447	DANRE17799
OG0006414	STRPU_27415	DANRE19245, DANRE12927, DANRE12923, DANRE34345, DANRE03526
OG0006442	STRPU_25425	DANRE43200
OG0006443	STRPU_03428	DANRE00893, DANRE00894
OG0006446	STRPU_20195	DANRE40885, DANRE40884, DANRE40883
OG0006447	STRPU_19468	DANRE34812
OG0006448	STRPU_13247	DANRE27832
OG0006449	STRPU_24008	DANRE14730, DANRE14731
OG0006452	STRPU_23318	DANRE02762, DANRE22799
OG0006454	STRPU_14766, STRPU_02558	DANRE08298, DANRE34951
OG0006456	STRPU_12981	DANRE14385
OG0006457	STRPU_18652	DANRE28856
OG0006458	STRPU_02922	DANRE07992
OG0006459	STRPU_26656	DANRE25979, DANRE25980
OG0006460	STRPU_20721	DANRE05152
OG0006461	STRPU_22710, STRPU_00693	DANRE40456
OG0006462	STRPU_09115, STRPU_02084	DANRE03375, DANRE30415
OG0006463	STRPU_26991	DANRE19402, DANRE19401
OG0006464	STRPU_06886	DANRE22250
OG0006465	STRPU_21220	DANRE02945, DANRE02946, DANRE02944
OG0006467	STRPU_25722	DANRE39297
OG0006468	STRPU_25336, STRPU_25337, STRPU_25338	DANRE10143
OG0006469	STRPU_08991	DANRE16763
OG0006470	STRPU_09449, STRPU_01513	DANRE15907
OG0006471	STRPU_22946	DANRE21870, DANRE21871
OG0006472	STRPU_06355	DANRE38202, DANRE38201
OG0006474	STRPU_14515	DANRE39677
OG0006475	STRPU_02451, STRPU_13611	DANRE24226
OG0006476	STRPU_05356	DANRE01065, DANRE01064
OG0006477	STRPU_04195, STRPU_04232	DANRE39101
OG0006478	STRPU_26958	DANRE29720
OG0006479	STRPU_10820	DANRE22957, DANRE22955, DANRE22956
OG0006480	STRPU_16289	DANRE22037
OG0006481	STRPU_03450	DANRE34163
OG0006482	STRPU_20632	DANRE18945, DANRE18946
OG0006483	STRPU_21478, STRPU_21479	DANRE43261, DANRE43260, DANRE43262
OG0006485	STRPU_21413	DANRE38125, DANRE09023, DANRE38126, DANRE38124, DANRE38127
OG0006486	STRPU_23799	DANRE36064, DANRE35988
OG0006487	STRPU_23585	DANRE40466
OG0006488	STRPU_21848	DANRE07587, DANRE07586
OG0006490	STRPU_22719, STRPU_00703	DANRE30998, DANRE30997
OG0006491	STRPU_07329	DANRE24615
OG0006492	STRPU_26169	DANRE12650, DANRE12649, DANRE12651
OG0006493	STRPU_06811	DANRE19720
OG0006494	STRPU_06616	DANRE26527
OG0006495	STRPU_11323	DANRE33872, DANRE33873
OG0006496	STRPU_19486	DANRE27447
OG0006497	STRPU_00496, STRPU_15927	DANRE16111, DANRE16110
OG0006498	STRPU_05287	DANRE34352, DANRE34351
OG0006499	STRPU_19493	DANRE26978, DANRE26977, DANRE18277, DANRE18276
OG0006501	STRPU_20764	DANRE08955
OG0006502	STRPU_08339	DANRE29381, DANRE29382, DANRE29383
OG0006503	STRPU_06604	DANRE07132, DANRE07133, DANRE07134
OG0006505	STRPU_13908	DANRE03734, DANRE26394
OG0006506	STRPU_11643, STRPU_01307	DANRE24402, DANRE24403, DANRE24401
OG0006507	STRPU_22570	DANRE22794
OG0006508	STRPU_09544	DANRE05986, DANRE05987
OG0006509	STRPU_10367	DANRE23625
OG0006510	STRPU_25970, STRPU_00228	DANRE36871
OG0006511	STRPU_00229, STRPU_25971	DANRE37056
OG0006512	STRPU_21460	DANRE29342
OG0006513	STRPU_26297, STRPU_26271	DANRE38837, DANRE38836
OG0006514	STRPU_05328	DANRE07332
OG0006515	STRPU_21616	DANRE04926, DANRE04925, DANRE04924
OG0006516	STRPU_21000	DANRE05513, DANRE05512
OG0006517	STRPU_22079	DANRE28275, DANRE28276
OG0006518	STRPU_17445	DANRE05484
OG0006519	STRPU_20703	DANRE17604
OG0006520	STRPU_04978	DANRE01097, DANRE01098
OG0006522	STRPU_00417, STRPU_14209	DANRE20324, DANRE07918
OG0006523	STRPU_21580	DANRE13254
OG0006524	STRPU_23918	DANRE25718
OG0006525	STRPU_23588	DANRE39739
OG0006527	STRPU_08594, STRPU_00311	DANRE03126
OG0006528	STRPU_25024	DANRE15366
OG0006530	STRPU_26422	DANRE10408
OG0006531	STRPU_01675, STRPU_02691	DANRE31049, DANRE31050, DANRE12470
OG0006532	STRPU_18757	DANRE02116
OG0006534	STRPU_10089, STRPU_10152	DANRE04753
OG0006535	STRPU_12315	DANRE31306, DANRE31307
OG0006536	STRPU_09828	DANRE16746, DANRE16747
OG0006537	STRPU_05666	DANRE16803, DANRE16802, DANRE16800, DANRE16801
OG0006538	STRPU_25056	DANRE01948
OG0006540	STRPU_05939	DANRE43223
OG0006541	STRPU_10007	DANRE00195
OG0006542	STRPU_04977	DANRE01099
OG0006543	STRPU_24071	DANRE04511
OG0006544	STRPU_25609	DANRE36922, DANRE36923, DANRE36921
OG0006545	STRPU_01501, STRPU_13748	DANRE14779
OG0006546	STRPU_21327	DANRE17452, DANRE17453, DANRE17454
OG0006547	STRPU_16023	DANRE01017, DANRE01016
OG0006549	STRPU_22378	DANRE30654
OG0006550	STRPU_23342	DANRE31528, DANRE31529, DANRE31527
OG0006551	STRPU_19779, STRPU_00791	DANRE41890, DANRE41889
OG0006552	STRPU_26952	DANRE19095
OG0006553	STRPU_08086	DANRE15584, DANRE15585, DANRE30044
OG0006554	STRPU_14643	DANRE19522
OG0006555	STRPU_22013	DANRE35599, DANRE35598
OG0006556	STRPU_17934	DANRE11973, DANRE11974, DANRE11975
OG0006557	STRPU_15383	DANRE25072
OG0006559	STRPU_19326	DANRE20945, DANRE20944
OG0006560	STRPU_20993	DANRE17717, DANRE17715, DANRE17716
OG0006561	STRPU_20587	DANRE18058
OG0006562	STRPU_06844	DANRE20523, DANRE20522
OG0006563	STRPU_20622	DANRE28810, DANRE28809
OG0006564	STRPU_14809	DANRE07932, DANRE07931
OG0006565	STRPU_22690	DANRE21244, DANRE20701, DANRE25862, DANRE02268
OG0006566	STRPU_09269	DANRE29055
OG0006567	STRPU_07104	DANRE01679
OG0006568	STRPU_08066	DANRE16829
OG0006569	STRPU_21109	DANRE04566
OG0006570	STRPU_20410	DANRE14648
OG0006571	STRPU_26805	DANRE33971
OG0006573	STRPU_14878	DANRE34641
OG0006574	STRPU_26558	DANRE21767, DANRE21766, DANRE21765
OG0006575	STRPU_26182	DANRE34819, DANRE34820
OG0006576	STRPU_22950	DANRE07329
OG0006577	STRPU_19110	DANRE01281
OG0006578	STRPU_09315	DANRE19007, DANRE19008
OG0006579	STRPU_19335	DANRE39282
OG0006580	STRPU_24020	DANRE26459
OG0006581	STRPU_01609, STRPU_13590, STRPU_01610	DANRE26007
OG0006583	STRPU_17816, STRPU_17825	DANRE17390
OG0006584	STRPU_13851	DANRE09521
OG0006585	STRPU_21817	DANRE11331, DANRE11330
OG0006586	STRPU_16079	DANRE26201, DANRE26199, DANRE26200
OG0006587	STRPU_21289	DANRE13162, DANRE13161
OG0006588	STRPU_23525	DANRE22756
OG0006589	STRPU_23251	DANRE31630
