Orthogroup	STRPU_ok	SCHMD
OG0006486	STRPU_23799	SCHMD12934, SCHMD02395
OG0006488	STRPU_21848	SCHMD29514, SCHMD21588
OG0006490	STRPU_22719, STRPU_00703	SCHMD00433
OG0006494	STRPU_06616	SCHMD05497, SCHMD09968, SCHMD23299, SCHMD09967
OG0006501	STRPU_20764	SCHMD05406
OG0006503	STRPU_06604	SCHMD07908
OG0006504	STRPU_14410	SCHMD04702, SCHMD29580
OG0006505	STRPU_13908	SCHMD08554, SCHMD08796
OG0006507	STRPU_22570	SCHMD22063
OG0006509	STRPU_10367	SCHMD13705
OG0006510	STRPU_25970, STRPU_00228	SCHMD11921
OG0006511	STRPU_00229, STRPU_25971	SCHMD03048
OG0006512	STRPU_21460	SCHMD12217, SCHMD11205
OG0006514	STRPU_05328	SCHMD08264
OG0006515	STRPU_21616	SCHMD03249
OG0006517	STRPU_22079	SCHMD00950
OG0006518	STRPU_17445	SCHMD03959
OG0006519	STRPU_20703	SCHMD25528
OG0006520	STRPU_04978	SCHMD00155
OG0006523	STRPU_21580	SCHMD12246, SCHMD13301
OG0006525	STRPU_23588	SCHMD21904
OG0006526	STRPU_25532	SCHMD14233
OG0006527	STRPU_08594, STRPU_00311	SCHMD10447, SCHMD13054
OG0006528	STRPU_25024	SCHMD09670
OG0006531	STRPU_01675, STRPU_02691	SCHMD00423, SCHMD00419
OG0006532	STRPU_18757	SCHMD27245
OG0006533	STRPU_02314, STRPU_18116	SCHMD18625
OG0006536	STRPU_09828	SCHMD28548
OG0006537	STRPU_05666	SCHMD07012
OG0006538	STRPU_25056	SCHMD09434
OG0006540	STRPU_05939	SCHMD24252, SCHMD19265
OG0006542	STRPU_04977	SCHMD07956
OG0006543	STRPU_24071	SCHMD05909
OG0006544	STRPU_25609	SCHMD05488
OG0006545	STRPU_01501, STRPU_13748	SCHMD08819
OG0006546	STRPU_21327	SCHMD22666, SCHMD26503
OG0006547	STRPU_16023	SCHMD01454
OG0006549	STRPU_22378	SCHMD07432
OG0006550	STRPU_23342	SCHMD05608
OG0006552	STRPU_26952	SCHMD16090
OG0006553	STRPU_08086	SCHMD03817
OG0006554	STRPU_14643	SCHMD10460, SCHMD23338, SCHMD12851, SCHMD13974
OG0006556	STRPU_17934	SCHMD10898, SCHMD08118
OG0006557	STRPU_15383	SCHMD15751
OG0006561	STRPU_20587	SCHMD07629
OG0006563	STRPU_20622	SCHMD08352
OG0006564	STRPU_14809	SCHMD15011
OG0006566	STRPU_09269	SCHMD10136, SCHMD13813
OG0006567	STRPU_07104	SCHMD25728, SCHMD21897
OG0006570	STRPU_20410	SCHMD12205, SCHMD05328
OG0006571	STRPU_26805	SCHMD00180, SCHMD27487
OG0006573	STRPU_14878	SCHMD10554
OG0006574	STRPU_26558	SCHMD18201
OG0006579	STRPU_19335	SCHMD11335, SCHMD14843
OG0006583	STRPU_17816, STRPU_17825	SCHMD08738
OG0006586	STRPU_16079	SCHMD14590
OG0006588	STRPU_23525	SCHMD29130
OG0006590	STRPU_15244, STRPU_15188, STRPU_15243	SCHMD02740
OG0006593	STRPU_23492	SCHMD08560
OG0006594	STRPU_14656	SCHMD00507
OG0006595	STRPU_04349	SCHMD08252
OG0006596	STRPU_26147	SCHMD05657
OG0006597	STRPU_05370	SCHMD04098
OG0006598	STRPU_27035	SCHMD23134
OG0006599	STRPU_04862	SCHMD28680
OG0006600	STRPU_25880	SCHMD12543, SCHMD20580
OG0006603	STRPU_25457	SCHMD13311, SCHMD24906
OG0006604	STRPU_15381	SCHMD12610
OG0006606	STRPU_11628, STRPU_17508	SCHMD11990
OG0006607	STRPU_00854, STRPU_14066	SCHMD00025
OG0006608	STRPU_06790	SCHMD21063
OG0006610	STRPU_08550	SCHMD10412
OG0006614	STRPU_17418	SCHMD05476
OG0006615	STRPU_13873, STRPU_13881, STRPU_13874	SCHMD02189
OG0006616	STRPU_06882	SCHMD12397
OG0006619	STRPU_07564, STRPU_07569	SCHMD14686
OG0006621	STRPU_15128, STRPU_02508	SCHMD06932
OG0006622	STRPU_06660	SCHMD16418, SCHMD16456
OG0006623	STRPU_13116, STRPU_13085	SCHMD00154
OG0006624	STRPU_13857	SCHMD28658, SCHMD27359
OG0006626	STRPU_15047	SCHMD05850
OG0006628	STRPU_10460	SCHMD10378
OG0006630	STRPU_23183	SCHMD02436
OG0006631	STRPU_25117	SCHMD24627, SCHMD24745
OG0006633	STRPU_07751	SCHMD06460
OG0006636	STRPU_02074, STRPU_09103	SCHMD09363
OG0006637	STRPU_09068, STRPU_02044	SCHMD17064, SCHMD26047
OG0006640	STRPU_15081	SCHMD09877
OG0006646	STRPU_26577, STRPU_26576	SCHMD10329
OG0006647	STRPU_25982, STRPU_25981, STRPU_25980	SCHMD12770, SCHMD12371
OG0006648	STRPU_17476, STRPU_17460	SCHMD13489, SCHMD23341
OG0006651	STRPU_17251	SCHMD07289, SCHMD06082
OG0006653	STRPU_25531	SCHMD04276, SCHMD04275
OG0006655	STRPU_26342	SCHMD00645
OG0006656	STRPU_12656	SCHMD15425
OG0006658	STRPU_07917, STRPU_07946	SCHMD07703, SCHMD19832
OG0006659	STRPU_22398	SCHMD06470, SCHMD00081, SCHMD27592, SCHMD16161, SCHMD29346, SCHMD03106, SCHMD00915
OG0006662	STRPU_03424	SCHMD11088, SCHMD02344
OG0006663	STRPU_14390	SCHMD05461
OG0006664	STRPU_20210	SCHMD01212
OG0006666	STRPU_22001	SCHMD00843
OG0006667	STRPU_23811, STRPU_03706, STRPU_23845	SCHMD02023
OG0006668	STRPU_05689	SCHMD00035
OG0006669	STRPU_18180	SCHMD15456
OG0006670	STRPU_19873, STRPU_19899	SCHMD06283
OG0006671	STRPU_10970, STRPU_11401, STRPU_11402	SCHMD02649
OG0006673	STRPU_10186	SCHMD11139, SCHMD01947
OG0006674	STRPU_01780, STRPU_18092	SCHMD28901
OG0006675	STRPU_09507	SCHMD10065, SCHMD21124
OG0006677	STRPU_06954, STRPU_08321	SCHMD28844
OG0006678	STRPU_08345	SCHMD02351
OG0006680	STRPU_15636	SCHMD07321, SCHMD04365
OG0006682	STRPU_03469	SCHMD01820
OG0006683	STRPU_10523	SCHMD12055
OG0006684	STRPU_23507	SCHMD03196
OG0006686	STRPU_20136	SCHMD05511
OG0006688	STRPU_25259	SCHMD02782
OG0006689	STRPU_26811	SCHMD09875, SCHMD00797, SCHMD11694
OG0006690	STRPU_23730	SCHMD02600
OG0006691	STRPU_13569, STRPU_01588	SCHMD14621
OG0006692	STRPU_24141	SCHMD15336
OG0006693	STRPU_04135	SCHMD00589
OG0006694	STRPU_17221	SCHMD05629
OG0006695	STRPU_20663	SCHMD06025
OG0006697	STRPU_10226	SCHMD19994, SCHMD13817, SCHMD29045
OG0006698	STRPU_25630	SCHMD12118
OG0006700	STRPU_09508	SCHMD29051, SCHMD15433, SCHMD27357
OG0006702	STRPU_08072	SCHMD29672
OG0006703	STRPU_07739	SCHMD00739
OG0006705	STRPU_10965	SCHMD14770, SCHMD13114
OG0006706	STRPU_19558	SCHMD12854
OG0006707	STRPU_00777, STRPU_19793	SCHMD19389
OG0006708	STRPU_26392	SCHMD01518
OG0006709	STRPU_13686, STRPU_02389	SCHMD06005
OG0006712	STRPU_25296	SCHMD13757
OG0006713	STRPU_21001	SCHMD16767, SCHMD28912, SCHMD01013, SCHMD16768
OG0006717	STRPU_21004	SCHMD09869
OG0006718	STRPU_09616	SCHMD28286
OG0006720	STRPU_16064	SCHMD15330, SCHMD18737
OG0006721	STRPU_26848	SCHMD06116
OG0006722	STRPU_18749	SCHMD18971, SCHMD24284
OG0006723	STRPU_25900	SCHMD12671
OG0006725	STRPU_23338	SCHMD15226
OG0006726	STRPU_07687, STRPU_07700	SCHMD22403
OG0006727	STRPU_17833	SCHMD01781
OG0006728	STRPU_02468, STRPU_13597	SCHMD09693
OG0006729	STRPU_18897	SCHMD09997, SCHMD07849
OG0006730	STRPU_11531	SCHMD15242
OG0006733	STRPU_21005	SCHMD02938
OG0006734	STRPU_15759, STRPU_20707	SCHMD13149, SCHMD15306
OG0006735	STRPU_22010	SCHMD23549, SCHMD18150, SCHMD22619
OG0006736	STRPU_26075	SCHMD11091
OG0006737	STRPU_26074	SCHMD05655
OG0006741	STRPU_22289	SCHMD21104, SCHMD16448
OG0006742	STRPU_05005	SCHMD14364
OG0006743	STRPU_22847	SCHMD06609
OG0006749	STRPU_05015, STRPU_05016	SCHMD17570, SCHMD17569
OG0006750	STRPU_15988	SCHMD01587
OG0006750	STRPU_24309	SCHMD04443, SCHMD17273, SCHMD07663
OG0006752	STRPU_03141	SCHMD12442
OG0006753	STRPU_21351	SCHMD08285
OG0006754	STRPU_25256	SCHMD13342
OG0006755	STRPU_05751	SCHMD10228
OG0006757	STRPU_21092	SCHMD08426
OG0006758	STRPU_16693, STRPU_16666	SCHMD05008, SCHMD10024
OG0006761	STRPU_05907, STRPU_05908	SCHMD13526
OG0006764	STRPU_05646	SCHMD22289
OG0006766	STRPU_02986, STRPU_06955, STRPU_06937	SCHMD07248
OG0006768	STRPU_02902	SCHMD03977
OG0006772	STRPU_09775, STRPU_09732	SCHMD01476
OG0006776	STRPU_02465, STRPU_13600	SCHMD10792
OG0006777	STRPU_21177	SCHMD08214
OG0006780	STRPU_20877, STRPU_20840	SCHMD13525, SCHMD14457
OG0006791	STRPU_09881	SCHMD15752
OG0006826	STRPU_05449	SCHMD05426
OG0006829	STRPU_09872	SCHMD18846
OG0006830	STRPU_15278	SCHMD01740
OG0006833	STRPU_26024	SCHMD25705, SCHMD22029
OG0006842	STRPU_18785	SCHMD07853
OG0006843	STRPU_26234	SCHMD10166
OG0006844	STRPU_26827, STRPU_26824	SCHMD10998
OG0006846	STRPU_21562	SCHMD24471
OG0006847	STRPU_22196	SCHMD10920
OG0006848	STRPU_04780	SCHMD15273, SCHMD24879
OG0006851	STRPU_09338	SCHMD13891, SCHMD10310
OG0006853	STRPU_22284	SCHMD21179
OG0006856	STRPU_06068	SCHMD03115
OG0006857	STRPU_06069	SCHMD03719
OG0006858	STRPU_06698	SCHMD17672
OG0006860	STRPU_25395	SCHMD14888, SCHMD01768
OG0006862	STRPU_21836	SCHMD08954
OG0006864	STRPU_05446	SCHMD09900
OG0006867	STRPU_20626	SCHMD19722
OG0006871	STRPU_06422	SCHMD19715, SCHMD07906
OG0006874	STRPU_00070, STRPU_08961	SCHMD00242
OG0006875	STRPU_14351	SCHMD14340
OG0006876	STRPU_18689	SCHMD01180
OG0006877	STRPU_05713, STRPU_05720	SCHMD28894, SCHMD14652
OG0006878	STRPU_18839	SCHMD07673
OG0006881	STRPU_05245	SCHMD13107
OG0006883	STRPU_01814	SCHMD04789
OG0006886	STRPU_18058	SCHMD04628
OG0006887	STRPU_02379, STRPU_13697	SCHMD02004
OG0006890	STRPU_10389	SCHMD09977
OG0006891	STRPU_02239, STRPU_15565	SCHMD16311
OG0006892	STRPU_13969	SCHMD06736, SCHMD03941
OG0006894	STRPU_08715, STRPU_01459	SCHMD08244
OG0006895	STRPU_12876	SCHMD25533, SCHMD25532
OG0006897	STRPU_27425	SCHMD14554
OG0006900	STRPU_18033	SCHMD12706, SCHMD20696, SCHMD15238
OG0006901	STRPU_13971	SCHMD00150
OG0006902	STRPU_21923	SCHMD09576
OG0006906	STRPU_15338	SCHMD01345
OG0006908	STRPU_14728	SCHMD13404
OG0006909	STRPU_22846	SCHMD08896, SCHMD03475
OG0006914	STRPU_27336	SCHMD02005
OG0006915	STRPU_25657	SCHMD17740
OG0006917	STRPU_11048, STRPU_00388	SCHMD15444, SCHMD23496
OG0006918	STRPU_07106	SCHMD02128
OG0006919	STRPU_10127, STRPU_10054	SCHMD04163
OG0006921	STRPU_05900	SCHMD00179
OG0006923	STRPU_16895	SCHMD18989, SCHMD10987
OG0006924	STRPU_18317, STRPU_01130	SCHMD07270
OG0006926	STRPU_24428	SCHMD18025, SCHMD24077
OG0006927	STRPU_16519	SCHMD05483
OG0006931	STRPU_24300	SCHMD09823
OG0006934	STRPU_06012	SCHMD02940
OG0006937	STRPU_12967	SCHMD07394
OG0006938	STRPU_22292	SCHMD13105
OG0006939	STRPU_07451, STRPU_07443	SCHMD19736, SCHMD17847
OG0006941	STRPU_23178	SCHMD11956, SCHMD22092
OG0006942	STRPU_20945	SCHMD05106
OG0006945	STRPU_01504	SCHMD20350, SCHMD21540
OG0006946	STRPU_19536	SCHMD03034
OG0006948	STRPU_08353	SCHMD10039
OG0006949	STRPU_23783	SCHMD04433
OG0006951	STRPU_24627	SCHMD04285
OG0006952	STRPU_26196	SCHMD00571
OG0006954	STRPU_21450	SCHMD05444
OG0006955	STRPU_23524	SCHMD01359
OG0006956	STRPU_10082, STRPU_10144	SCHMD03205
OG0006957	STRPU_09536	SCHMD21016, SCHMD16664
OG0006958	STRPU_20194	SCHMD10483
OG0006959	STRPU_02959, STRPU_02945	SCHMD14675, SCHMD12735
OG0006960	STRPU_01808, STRPU_17043	SCHMD15792, SCHMD13924
OG0006962	STRPU_11184	SCHMD02602
OG0006964	STRPU_17888	SCHMD05582, SCHMD05580
OG0006965	STRPU_04103	SCHMD16583, SCHMD28209
OG0006966	STRPU_05944	SCHMD17179
OG0006967	STRPU_08109, STRPU_08122	SCHMD06876
OG0006968	STRPU_10225	SCHMD05918
OG0006973	STRPU_17936	SCHMD01554
OG0006975	STRPU_17207	SCHMD29017
OG0006977	STRPU_22692	SCHMD21617, SCHMD19289
OG0006979	STRPU_16204, STRPU_16243	SCHMD02713
OG0006980	STRPU_11247, STRPU_11286	SCHMD03927
OG0006984	STRPU_12602	SCHMD21798
OG0006985	STRPU_23875, STRPU_23837	SCHMD00305
OG0006987	STRPU_19460	SCHMD04010
OG0006989	STRPU_01490, STRPU_13757	SCHMD08387
OG0006990	STRPU_04188	SCHMD14019
OG0006991	STRPU_07950, STRPU_07959	SCHMD09527
OG0006993	STRPU_06236	SCHMD16078, SCHMD15851
OG0006995	STRPU_25036	SCHMD08291
OG0006999	STRPU_14022	SCHMD09727, SCHMD09154
OG0007001	STRPU_11944, STRPU_11904	SCHMD11191
OG0007002	STRPU_19686, STRPU_19629	SCHMD00096
OG0007003	STRPU_26168	SCHMD03229
OG0007005	STRPU_14730	SCHMD03780
OG0007009	STRPU_22226	SCHMD28218, SCHMD00500
OG0007012	STRPU_04694	SCHMD16864
OG0007013	STRPU_08358	SCHMD20292, SCHMD25075
OG0007015	STRPU_25403	SCHMD09946
OG0007017	STRPU_06053	SCHMD24290, SCHMD13895
OG0007020	STRPU_09538	SCHMD29169
OG0007022	STRPU_13308	SCHMD06207
OG0007023	STRPU_00640, STRPU_23052	SCHMD13414
OG0007024	STRPU_22752, STRPU_01907	SCHMD18147
OG0007025	STRPU_16699, STRPU_16670	SCHMD00852
OG0007027	STRPU_23916	SCHMD11009, SCHMD20294, SCHMD17664
OG0007028	STRPU_02611, STRPU_24049	SCHMD16323
OG0007030	STRPU_04457	SCHMD11171
OG0007033	STRPU_21131	SCHMD17177, SCHMD07596
OG0007037	STRPU_13546	SCHMD08275
OG0007039	STRPU_21207	SCHMD24759
OG0007040	STRPU_19742	SCHMD17930
OG0007043	STRPU_09509	SCHMD05387
OG0007045	STRPU_16902	SCHMD01524
OG0007046	STRPU_16899, STRPU_16897	SCHMD16357, SCHMD12630
OG0007047	STRPU_20026	SCHMD10322
OG0007049	STRPU_10988, STRPU_00326	SCHMD09136, SCHMD15529
OG0007050	STRPU_10271	SCHMD12036
OG0007051	STRPU_23384, STRPU_23385, STRPU_23386	SCHMD19339, SCHMD22527, SCHMD23294
OG0007053	STRPU_22506	SCHMD05149
OG0007054	STRPU_15032	SCHMD03628
OG0007055	STRPU_15602, STRPU_02206	SCHMD11222
OG0007061	STRPU_09653	SCHMD27956
OG0007062	STRPU_10658	SCHMD05231
OG0007063	STRPU_08411, STRPU_00013	SCHMD04487
OG0007064	STRPU_05910	SCHMD12728
OG0007066	STRPU_06260, STRPU_06304	SCHMD15229, SCHMD16841
OG0007068	STRPU_04848	SCHMD10943
OG0007070	STRPU_06610	SCHMD08393
OG0007073	STRPU_10918	SCHMD06841
OG0007077	STRPU_04990	SCHMD03291, SCHMD23670
OG0007078	STRPU_25114	SCHMD12751, SCHMD12753
OG0007084	STRPU_25218	SCHMD10181, SCHMD10179
OG0007088	STRPU_04022, STRPU_08074	SCHMD06881
OG0007089	STRPU_06357	SCHMD15126
OG0007090	STRPU_19228	SCHMD24995
OG0007091	STRPU_07575	SCHMD00684
OG0007092	STRPU_21370	SCHMD04952
OG0007093	STRPU_18560	SCHMD00633
OG0007095	STRPU_09292	SCHMD28386
OG0007096	STRPU_10187	SCHMD14480
OG0007097	STRPU_02900	SCHMD00498
OG0007098	STRPU_25857	SCHMD12814
OG0007102	STRPU_04943	SCHMD00303
OG0007104	STRPU_06463	SCHMD14802
OG0007105	STRPU_15416	SCHMD08588
OG0007106	STRPU_22698	SCHMD14679
OG0007107	STRPU_09066, STRPU_02042	SCHMD10627
OG0007108	STRPU_14881	SCHMD03383
OG0007112	STRPU_27151	SCHMD09113
OG0007113	STRPU_22766, STRPU_01922	SCHMD27023, SCHMD20834
OG0007114	STRPU_25483	SCHMD05373
OG0007118	STRPU_18011	SCHMD01480
OG0007119	STRPU_19183	SCHMD02099
OG0007122	STRPU_06853	SCHMD04636
OG0007124	STRPU_05024	SCHMD20734
OG0007125	STRPU_03780	SCHMD04115
OG0007128	STRPU_22524	SCHMD15975
OG0007130	STRPU_22007	SCHMD02010
OG0007133	STRPU_27118	SCHMD09895, SCHMD05400, SCHMD01884, SCHMD19102
OG0007135	STRPU_22613	SCHMD14628
OG0007136	STRPU_26847	SCHMD04055
OG0007137	STRPU_09289	SCHMD09300
OG0007139	STRPU_24547	SCHMD08033
OG0007140	STRPU_18978, STRPU_18964	SCHMD14726, SCHMD14725
OG0007143	STRPU_07151	SCHMD11402, SCHMD13435
OG0007144	STRPU_20757	SCHMD09084, SCHMD13536
OG0007145	STRPU_07621	SCHMD07094
OG0007149	STRPU_17728	SCHMD27485, SCHMD11054, SCHMD14232, SCHMD18987
OG0007151	STRPU_05509	SCHMD20465, SCHMD17498
OG0007152	STRPU_23904	SCHMD23531
OG0007154	STRPU_21145	SCHMD03260
OG0007158	STRPU_24870	SCHMD27790, SCHMD22647
OG0007163	STRPU_00062, STRPU_26355	SCHMD19963, SCHMD15559
OG0007164	STRPU_18028	SCHMD21149
OG0007165	STRPU_02913	SCHMD00948
OG0007166	STRPU_05956	SCHMD23433, SCHMD23432
OG0007170	STRPU_04956, STRPU_13610, STRPU_02453	SCHMD12398
OG0007173	STRPU_11070	SCHMD27706, SCHMD26151
OG0007174	STRPU_25426	SCHMD00679
OG0007175	STRPU_12623	SCHMD13246, SCHMD11875
OG0007179	STRPU_23275	SCHMD02087
OG0007180	STRPU_27146	SCHMD13286
OG0007181	STRPU_23088	SCHMD07932
OG0007183	STRPU_17656, STRPU_02265, STRPU_02264	SCHMD09362
OG0007184	STRPU_24371	SCHMD06567
OG0007186	STRPU_24966	SCHMD00266
OG0007189	STRPU_08133	SCHMD17188, SCHMD14347, SCHMD08340, SCHMD09748, SCHMD18398
OG0007190	STRPU_04117	SCHMD00716
OG0007191	STRPU_19239	SCHMD11992
OG0007192	STRPU_13230, STRPU_13214	SCHMD00342
OG0007199	STRPU_24427	SCHMD17527, SCHMD16964
OG0007209	STRPU_15485	SCHMD02470
OG0007248	STRPU_25740	SCHMD14029
OG0007249	STRPU_04960	SCHMD09627
OG0007252	STRPU_04282	SCHMD26416, SCHMD26417
OG0007254	STRPU_11452	SCHMD29104
OG0007255	STRPU_13724	SCHMD08512, SCHMD09706
OG0007258	STRPU_27109	SCHMD01759
OG0007264	STRPU_26261, STRPU_26263	SCHMD06288
OG0007266	STRPU_23277	SCHMD05229
OG0007267	STRPU_00677, STRPU_18949	SCHMD15621
OG0007269	STRPU_24818	SCHMD04821
OG0007270	STRPU_07012	SCHMD29771, SCHMD26891
OG0007271	STRPU_08340	SCHMD08508
OG0007274	STRPU_23308	SCHMD10184
OG0007276	STRPU_26763, STRPU_26749	SCHMD01128
OG0007279	STRPU_15002	SCHMD14169, SCHMD22097
OG0007280	STRPU_07782	SCHMD26191
OG0007282	STRPU_02557, STRPU_14767	SCHMD08071
OG0007288	STRPU_04090	SCHMD11562
OG0007289	STRPU_16536	SCHMD13675
OG0007291	STRPU_25328	SCHMD01954
OG0007297	STRPU_08492	SCHMD08767
OG0007300	STRPU_02386, STRPU_13690	SCHMD08715, SCHMD12954
OG0007301	STRPU_25284	SCHMD04999
OG0007304	STRPU_25058	SCHMD06782
OG0007305	STRPU_03512, STRPU_03557	SCHMD00236
OG0007306	STRPU_17069	SCHMD03194
OG0007307	STRPU_21523	SCHMD24523
OG0007314	STRPU_20759	SCHMD20349, SCHMD17621
OG0007317	STRPU_07547, STRPU_00579	SCHMD05271
OG0007318	STRPU_22848	SCHMD14311
OG0007319	STRPU_08052	SCHMD07451
OG0007320	STRPU_26603	SCHMD04201, SCHMD04200
OG0007321	STRPU_21053	SCHMD14656
OG0007323	STRPU_24294	SCHMD28323
OG0007325	STRPU_25926	SCHMD13424
OG0007326	STRPU_22222	SCHMD26648, SCHMD13997
OG0007327	STRPU_06119, STRPU_06118	SCHMD03183
OG0007328	STRPU_10332	SCHMD07822
OG0007330	STRPU_05861	SCHMD01349
OG0007332	STRPU_05295	SCHMD29643
OG0007333	STRPU_06789	SCHMD02278
OG0007334	STRPU_23387	SCHMD01190
OG0007335	STRPU_20669	SCHMD00787
OG0007337	STRPU_24204, STRPU_01095	SCHMD25665, SCHMD21266, SCHMD23177
OG0007339	STRPU_07259, STRPU_07233	SCHMD14813, SCHMD09117
OG0007341	STRPU_19846	SCHMD01365
OG0007342	STRPU_20395	SCHMD12266
OG0007343	STRPU_18619	SCHMD12161
OG0007347	STRPU_10302	SCHMD06807
OG0007349	STRPU_14564	SCHMD22105
OG0007353	STRPU_25301	SCHMD22439
OG0007354	STRPU_22260	SCHMD09176
OG0007356	STRPU_23252	SCHMD16766, SCHMD16762, SCHMD17068
OG0007357	STRPU_13550	SCHMD05386
OG0007357	STRPU_13551, STRPU_21081	SCHMD05385
OG0007358	STRPU_27057	SCHMD10648
OG0007359	STRPU_25482	SCHMD04894
OG0007360	STRPU_03316	SCHMD01042
OG0007361	STRPU_27148	SCHMD02642
OG0007363	STRPU_05741	SCHMD02234
OG0007367	STRPU_18783	SCHMD09749
OG0007372	STRPU_21524	SCHMD02515
OG0007373	STRPU_13813	SCHMD11208, SCHMD11207
OG0007380	STRPU_26202	SCHMD16057
OG0007382	STRPU_22220	SCHMD06011
OG0007385	STRPU_12849, STRPU_16793	SCHMD04159
OG0007386	STRPU_00585, STRPU_07551	SCHMD00784
OG0007387	STRPU_20146	SCHMD01904, SCHMD01903
OG0007389	STRPU_19911	SCHMD07528
OG0007391	STRPU_15363	SCHMD01653
OG0007393	STRPU_21066	SCHMD00157
OG0007395	STRPU_08491	SCHMD09491
OG0007396	STRPU_25330	SCHMD01151
OG0007397	STRPU_19337	SCHMD03095
OG0007399	STRPU_17778	SCHMD13118
OG0007402	STRPU_08741, STRPU_01428	SCHMD10585, SCHMD06444
OG0007405	STRPU_15404	SCHMD18973, SCHMD27327
OG0007407	STRPU_04194	SCHMD14070
OG0007408	STRPU_24473	SCHMD03954
OG0007412	STRPU_17752	SCHMD14910, SCHMD20394
OG0007414	STRPU_18143	SCHMD03104, SCHMD03103
OG0007415	STRPU_25101	SCHMD29702, SCHMD13340
OG0007417	STRPU_14291, STRPU_14275	SCHMD04581
OG0007419	STRPU_08298	SCHMD12003, SCHMD14523
OG0007421	STRPU_24065	SCHMD09236
OG0007422	STRPU_20498	SCHMD15449
OG0007425	STRPU_05795	SCHMD18256
OG0007429	STRPU_22711, STRPU_00694	SCHMD03140
OG0007431	STRPU_23142	SCHMD02074
OG0007432	STRPU_11355	SCHMD13608
OG0007434	STRPU_08100	SCHMD00824, SCHMD24377, SCHMD14110
OG0007437	STRPU_10305	SCHMD26347
OG0007439	STRPU_24469	SCHMD01098
OG0007442	STRPU_18182	SCHMD10535
OG0007445	STRPU_17417	SCHMD10725
OG0007446	STRPU_14393	SCHMD06891
OG0007447	STRPU_05721, STRPU_05714	SCHMD07199
OG0007452	STRPU_05729	SCHMD06690
OG0007453	STRPU_08036	SCHMD22069
OG0007454	STRPU_06713	SCHMD02249
OG0007455	STRPU_16892	SCHMD17462
OG0007456	STRPU_01080, STRPU_24220	SCHMD11658
OG0007458	STRPU_18410, STRPU_18444	SCHMD11828
OG0007459	STRPU_00297, STRPU_00286	SCHMD04395
OG0007460	STRPU_21588	SCHMD07322
OG0007463	STRPU_12572	SCHMD17150, SCHMD29377
OG0007464	STRPU_01038, STRPU_23402	SCHMD03973
OG0007465	STRPU_14595	SCHMD06095
OG0007470	STRPU_19309, STRPU_01832	SCHMD04262, SCHMD05817
OG0007471	STRPU_25367	SCHMD29391
OG0007472	STRPU_26679	SCHMD07414
OG0007473	STRPU_13248	SCHMD18788, SCHMD20111
OG0007476	STRPU_19093	SCHMD29552, SCHMD06042
OG0007478	STRPU_18941, STRPU_15341	SCHMD08638, SCHMD14462
OG0007481	STRPU_15553, STRPU_02246	SCHMD00234
OG0007482	STRPU_10921	SCHMD16972, SCHMD28646
OG0007483	STRPU_26428	SCHMD23530
OG0007488	STRPU_04869	SCHMD04017, SCHMD01795, SCHMD10540
OG0007489	STRPU_21564	SCHMD27800, SCHMD17535
OG0007490	STRPU_24889	SCHMD25654
OG0007491	STRPU_09776	SCHMD17539, SCHMD13726
OG0007492	STRPU_20454	SCHMD00216, SCHMD10758, SCHMD00215
OG0007494	STRPU_14437, STRPU_14454	SCHMD02157, SCHMD22482
OG0007495	STRPU_25133	SCHMD07307, SCHMD18914
OG0007496	STRPU_25155	SCHMD02753, SCHMD05117, SCHMD12648
OG0007498	STRPU_07477	SCHMD13903
OG0007499	STRPU_20843, STRPU_20842, STRPU_20880	SCHMD02341
OG0007500	STRPU_25183	SCHMD06655
OG0007501	STRPU_12196	SCHMD02284
OG0007503	STRPU_06365	SCHMD02190
OG0007507	STRPU_21650, STRPU_21714	SCHMD00792
OG0007508	STRPU_19349	SCHMD07064, SCHMD26310, SCHMD21007
OG0007509	STRPU_18472, STRPU_18429	SCHMD00947
OG0007510	STRPU_24670	SCHMD06196
OG0007522	STRPU_12179, STRPU_12137	SCHMD20076
OG0007525	STRPU_19058	SCHMD03649, SCHMD14793
OG0007528	STRPU_20344	SCHMD08263
OG0007531	STRPU_26815	SCHMD07206
OG0007533	STRPU_10369	SCHMD05767
OG0007583	STRPU_10217	SCHMD28711
OG0007584	STRPU_08534	SCHMD10868
OG0007586	STRPU_23321	SCHMD00208
OG0007588	STRPU_12918	SCHMD05957
OG0007591	STRPU_24089	SCHMD19104
OG0007595	STRPU_26820	SCHMD14709
OG0007597	STRPU_16840	SCHMD00061
OG0007601	STRPU_04895	SCHMD28220
OG0007602	STRPU_18498	SCHMD03764
OG0007603	STRPU_25672	SCHMD02707
OG0007607	STRPU_11445	SCHMD25251
OG0007609	STRPU_06155	SCHMD08824
OG0007610	STRPU_22670	SCHMD02076, SCHMD12764
OG0007611	STRPU_20758	SCHMD04251
OG0007612	STRPU_12149, STRPU_12117	SCHMD10036
OG0007613	STRPU_19078	SCHMD05026
OG0007615	STRPU_22841	SCHMD10027
OG0007619	STRPU_11082	SCHMD02768
OG0007621	STRPU_17762	SCHMD00066
OG0007624	STRPU_17423	SCHMD15354
OG0007625	STRPU_17982	SCHMD20190
OG0007626	STRPU_06813	SCHMD05939
OG0007628	STRPU_04985	SCHMD01246
OG0007629	STRPU_26798	SCHMD24454, SCHMD08697
OG0007630	STRPU_06644	SCHMD22064
