Orthogroup	STRPU_ok	LYTVA_ok
OG0024816	STRPU_07684, STRPU_07698	LYTVA_14171
OG0024817	STRPU_11736, STRPU_09474	LYTVA_20476
OG0024818	STRPU_23429, STRPU_01008	LYTVA_10742
OG0024819	STRPU_08918, STRPU_00616	LYTVA_28526
OG0024821	STRPU_26989	LYTVA_24638
OG0024822	STRPU_26204, STRPU_26206	LYTVA_05917
OG0024823	STRPU_14006	LYTVA_05674
OG0024825	STRPU_06394	LYTVA_30145, LYTVA_20070
OG0024826	STRPU_20720	LYTVA_04381, LYTVA_28381
OG0024827	STRPU_05432, STRPU_05437	LYTVA_02435
OG0024828	STRPU_14181	LYTVA_01087, LYTVA_23920
OG0024829	STRPU_06344, STRPU_06298	LYTVA_28886
OG0024831	STRPU_00275, STRPU_03182	LYTVA_16188
OG0024832	STRPU_03513, STRPU_03558	LYTVA_16564
OG0024833	STRPU_10393	LYTVA_15605, LYTVA_11633
OG0024834	STRPU_07526	LYTVA_25610, LYTVA_26833
OG0024835	STRPU_18488, STRPU_18532	LYTVA_19106
OG0024836	STRPU_04673	LYTVA_06220, LYTVA_06227
OG0024837	STRPU_01232, STRPU_12066	LYTVA_17356
OG0024838	STRPU_09298	LYTVA_19788, LYTVA_19784
OG0024839	STRPU_14343	LYTVA_03422
OG0024840	STRPU_00551, STRPU_10692	LYTVA_20922
OG0024841	STRPU_21332	LYTVA_26654, LYTVA_26653
OG0024843	STRPU_03250, STRPU_03285	LYTVA_00058
OG0024844	STRPU_22369	LYTVA_18862, LYTVA_18861
OG0024845	STRPU_25154	LYTVA_01465
OG0024846	STRPU_01243, STRPU_12052	LYTVA_16777
OG0024847	STRPU_19308, STRPU_01833	LYTVA_19309
OG0024848	STRPU_20939	LYTVA_27750, LYTVA_16715
OG0024849	STRPU_01020, STRPU_23416	LYTVA_01422
OG0024850	STRPU_11234, STRPU_11272	LYTVA_15187
OG0024851	STRPU_22498, STRPU_22474	LYTVA_18594
OG0024852	STRPU_00726, STRPU_20729	LYTVA_04382
OG0024853	STRPU_20406	LYTVA_05924, LYTVA_13426
OG0024854	STRPU_02173, STRPU_09206	LYTVA_06731
OG0024855	STRPU_20830	LYTVA_21938, LYTVA_21937
OG0024856	STRPU_25090	LYTVA_06793
OG0024857	STRPU_00987, STRPU_23455	LYTVA_11048
OG0024858	STRPU_19683, STRPU_19633	LYTVA_13387
OG0024859	STRPU_03023, STRPU_03042	LYTVA_18635
OG0024860	STRPU_22821, STRPU_01980	LYTVA_24233
OG0024861	STRPU_09172, STRPU_02135	LYTVA_16141
OG0024862	STRPU_06737	LYTVA_19769, LYTVA_30227
OG0024863	STRPU_21834	LYTVA_29841, LYTVA_01783
OG0024864	STRPU_03825, STRPU_03806	LYTVA_27638
OG0024865	STRPU_25039, STRPU_25040	LYTVA_06726
OG0025229	STRPU_01992	LYTVA_10490
OG0025299	STRPU_12830	LYTVA_09621
OG0025299	STRPU_12829	LYTVA_00268
OG0025301	STRPU_20120, STRPU_20099, STRPU_20121	LYTVA_00466
OG0025307	STRPU_24958, STRPU_11871, STRPU_11908	LYTVA_00917
OG0025312	STRPU_06892, STRPU_06915	LYTVA_01225
OG0025317	STRPU_08370, STRPU_13580	LYTVA_01527, LYTVA_18325
OG0025318	STRPU_23890, STRPU_09614, STRPU_26406	LYTVA_01561
OG0025323	STRPU_15786	LYTVA_26583
OG0025323	STRPU_15785	LYTVA_01817
OG0025325	STRPU_07694	LYTVA_18684, LYTVA_01889, LYTVA_13094
OG0025327	STRPU_07514, STRPU_07508	LYTVA_07364, LYTVA_02330
OG0025328	STRPU_04598, STRPU_14105	LYTVA_03863, LYTVA_02385
OG0025329	STRPU_18821	LYTVA_02501, LYTVA_03453, LYTVA_03452
OG0025333	STRPU_07973, STRPU_24598, STRPU_24586	LYTVA_02788
OG0025339	STRPU_18579, STRPU_23540, STRPU_11544	LYTVA_02931
OG0025340	STRPU_03133	LYTVA_02963, LYTVA_03806, LYTVA_15633
OG0025341	STRPU_19034, STRPU_00456	LYTVA_16167, LYTVA_02982
OG0025342	STRPU_04667, STRPU_04636	LYTVA_29986, LYTVA_03080
OG0025343	STRPU_05754	LYTVA_03141, LYTVA_16541, LYTVA_23453
OG0025345	STRPU_11432	LYTVA_16528, LYTVA_03313, LYTVA_16322
OG0025350	STRPU_02626, STRPU_24037	LYTVA_07403, LYTVA_03814
OG0025351	STRPU_07798	LYTVA_03843, LYTVA_11052
OG0025353	STRPU_16887	LYTVA_04022
OG0025353	STRPU_03362	LYTVA_06894
OG0025356	STRPU_19936, STRPU_02592	LYTVA_27145, LYTVA_04184
OG0025357	STRPU_12202	LYTVA_04192, LYTVA_27494, LYTVA_29073
OG0025360	STRPU_03257, STRPU_03068	LYTVA_17801, LYTVA_04600
OG0025362	STRPU_20612	LYTVA_18300, LYTVA_06801, LYTVA_04836
OG0025363	STRPU_15297, STRPU_15310	LYTVA_04899, LYTVA_09056
OG0025365	STRPU_12521, STRPU_12517	LYTVA_05333, LYTVA_05332
OG0025366	STRPU_06671	LYTVA_11883, LYTVA_05522, LYTVA_22779
OG0025367	STRPU_22314, STRPU_22333	LYTVA_19048, LYTVA_05658
OG0025369	STRPU_11846	LYTVA_05969, LYTVA_05967, LYTVA_11959
OG0025370	STRPU_10929, STRPU_10925, STRPU_10932	LYTVA_05972
OG0025382	STRPU_03018, STRPU_02861, STRPU_02862	LYTVA_07101
OG0025383	STRPU_07307	LYTVA_07154, LYTVA_28226, LYTVA_09102
OG0025384	STRPU_07035	LYTVA_29576, LYTVA_07159, LYTVA_29535
OG0025386	STRPU_07262, STRPU_07235, STRPU_07264	LYTVA_07199
OG0025389	STRPU_05814, STRPU_05813	LYTVA_11216, LYTVA_07284
OG0025395	STRPU_08731, STRPU_01440	LYTVA_23027, LYTVA_07975
OG0025396	STRPU_03203, STRPU_03217, STRPU_03254	LYTVA_08003
OG0025397	STRPU_06703, STRPU_06702, STRPU_06704	LYTVA_08027
OG0025400	STRPU_07410, STRPU_07411, STRPU_07409	LYTVA_08326
OG0025401	STRPU_02238	LYTVA_24566, LYTVA_08391
OG0025403	STRPU_26547	LYTVA_08455, LYTVA_08453, LYTVA_08450
OG0025406	STRPU_19005	LYTVA_08632, LYTVA_20064, LYTVA_27584
OG0025407	STRPU_04829, STRPU_00745	LYTVA_08640, LYTVA_14813
OG0025408	STRPU_01197, STRPU_19966	LYTVA_08697, LYTVA_17056
OG0025413	STRPU_09486	LYTVA_09065, LYTVA_09154, LYTVA_09153
OG0025416	STRPU_01362, STRPU_11578	LYTVA_18732, LYTVA_09582
OG0025419	STRPU_06965	LYTVA_10554, LYTVA_10419, LYTVA_21324
OG0025421	STRPU_22585, STRPU_22576	LYTVA_26378, LYTVA_10780
OG0025423	STRPU_19136	LYTVA_18725, LYTVA_27166, LYTVA_11220
OG0025425	STRPU_19098	LYTVA_11247, LYTVA_11248
OG0025426	STRPU_03532, STRPU_03538, STRPU_03596	LYTVA_11834
OG0025427	STRPU_26305, STRPU_26278, STRPU_26304	LYTVA_11889
OG0025428	STRPU_17552	LYTVA_12021, LYTVA_17498, LYTVA_23284
OG0025430	STRPU_02871, STRPU_02870	LYTVA_25512, LYTVA_12347
OG0025432	STRPU_09372	LYTVA_12741
OG0025432	STRPU_09373	LYTVA_29465
OG0025433	STRPU_24953	LYTVA_13014, LYTVA_19612, LYTVA_19817
OG0025434	STRPU_16379, STRPU_14970	LYTVA_20868, LYTVA_13274
OG0025435	STRPU_11458	LYTVA_18484, LYTVA_13381, LYTVA_28465
OG0025436	STRPU_25205	LYTVA_17152, LYTVA_13410, LYTVA_30091
OG0025437	STRPU_23820, STRPU_23856, STRPU_23855	LYTVA_13453
OG0025439	STRPU_18712, STRPU_08048, STRPU_04365	LYTVA_13607
OG0025442	STRPU_25850, STRPU_25848	LYTVA_13861
OG0025443	STRPU_03679	LYTVA_20414, LYTVA_13871, LYTVA_14645
OG0025444	STRPU_22025, STRPU_22024	LYTVA_14289, LYTVA_16822
OG0025445	STRPU_02039, STRPU_02038	LYTVA_14328, LYTVA_16269
OG0025446	STRPU_09663, STRPU_09662	LYTVA_14424, LYTVA_14482
OG0025447	STRPU_26691, STRPU_26693	LYTVA_14620, LYTVA_21640
OG0025448	STRPU_19197, STRPU_18157	LYTVA_25789, LYTVA_14628
OG0025450	STRPU_16034, STRPU_16051, STRPU_16043	LYTVA_14738
OG0025451	STRPU_05915	LYTVA_17913, LYTVA_21555, LYTVA_15029
OG0025452	STRPU_25062, STRPU_25060	LYTVA_20565, LYTVA_15193
OG0025453	STRPU_17560	LYTVA_28064, LYTVA_28058, LYTVA_15540
OG0025456	STRPU_10519	LYTVA_16021
OG0025456	STRPU_10520	LYTVA_16020
OG0025457	STRPU_04406	LYTVA_22747, LYTVA_16129
OG0025458	STRPU_20275, STRPU_20314, STRPU_20277	LYTVA_16243
OG0025461	STRPU_11074	LYTVA_24612
OG0025461	STRPU_11460	LYTVA_16821
OG0025465	STRPU_01269	LYTVA_29738, LYTVA_17547, LYTVA_21789
OG0025467	STRPU_20095, STRPU_20096, STRPU_20116	LYTVA_17875
OG0025468	STRPU_08827	LYTVA_19666, LYTVA_17918, LYTVA_21397
OG0025470	STRPU_11461, STRPU_11462	LYTVA_18480, LYTVA_18481
OG0025471	STRPU_22508	LYTVA_18590
OG0025472	STRPU_07144, STRPU_07145, STRPU_07146	LYTVA_19088
OG0025474	STRPU_01536, STRPU_09423	LYTVA_19342, LYTVA_19345
OG0025475	STRPU_14688, STRPU_14700	LYTVA_29162, LYTVA_19589
OG0025476	STRPU_04490	LYTVA_23620, LYTVA_19640, LYTVA_23619
OG0025477	STRPU_02613, STRPU_24048, STRPU_02612	LYTVA_20508
OG0025478	STRPU_06550, STRPU_06552, STRPU_06591	LYTVA_21131
OG0025479	STRPU_26412, STRPU_26414, STRPU_26413	LYTVA_21643
OG0025480	STRPU_03801	LYTVA_21671
OG0025481	STRPU_01906, STRPU_22751	LYTVA_22991
OG0025483	STRPU_08438, STRPU_08437	LYTVA_23756, LYTVA_26221
OG0025485	STRPU_00708, STRPU_22724, STRPU_00707	LYTVA_24160
OG0025486	STRPU_21859, STRPU_21898, STRPU_21890	LYTVA_25389
OG0025487	STRPU_08435, STRPU_08427, STRPU_08432	LYTVA_26224
OG0025488	STRPU_13563, STRPU_13562, STRPU_01582	LYTVA_28215
OG0025489	STRPU_11101, STRPU_11097, STRPU_00396	LYTVA_28745
OG0025490	STRPU_08855, STRPU_00966, STRPU_00967	LYTVA_29996
OG0025491	STRPU_12318, STRPU_20330, STRPU_20331	LYTVA_30207
OG0026770	STRPU_13260	LYTVA_26188
OG0026912	STRPU_20140	LYTVA_00260
OG0026925	STRPU_13471	LYTVA_25383
OG0026946	STRPU_06693	LYTVA_25010
OG0027022	STRPU_04900	LYTVA_19254
OG0027047	STRPU_07484	LYTVA_02426
OG0027109	STRPU_08640	LYTVA_09652
OG0027115	STRPU_21745	LYTVA_01255
OG0027402	STRPU_24797	LYTVA_03874
OG0027420	STRPU_12289	LYTVA_18140
OG0027560	STRPU_24570	LYTVA_11409
OG0027569	STRPU_26945	LYTVA_04220
OG0027675	STRPU_04153	LYTVA_15961
OG0027728	STRPU_22944	LYTVA_23268
OG0028058	STRPU_10758	LYTVA_18209
OG0028227	STRPU_04072	LYTVA_09195
OG0028319	STRPU_02783	LYTVA_17954
OG0028417	STRPU_19501	LYTVA_27894
OG0029610	STRPU_08200	LYTVA_18155
OG0029746	STRPU_15769	LYTVA_01815
OG0030730	STRPU_11745	LYTVA_12305
OG0030732	STRPU_27041	LYTVA_09718
OG0030735	STRPU_08280	LYTVA_18238
OG0030736	STRPU_15540	LYTVA_05090
OG0030737	STRPU_10402	LYTVA_24402
OG0030738	STRPU_08281	LYTVA_18239
OG0030739	STRPU_12238	LYTVA_12308
OG0030741	STRPU_14653	LYTVA_01265
OG0030742	STRPU_26394	LYTVA_25316
OG0030743	STRPU_22067	LYTVA_11637
OG0030744	STRPU_24314	LYTVA_25912
OG0030745	STRPU_23047	LYTVA_26544
OG0030746	STRPU_24537	LYTVA_28297
OG0030747	STRPU_17748	LYTVA_06400
OG0030748	STRPU_18550	LYTVA_11195
OG0030751	STRPU_06481	LYTVA_05069
OG0030752	STRPU_25313	LYTVA_05095
OG0030753	STRPU_26684	LYTVA_03357
OG0030754	STRPU_11366	LYTVA_15464
OG0030755	STRPU_09282	LYTVA_22832
OG0030756	STRPU_06632	LYTVA_09854
OG0030757	STRPU_25143	LYTVA_24190
OG0030758	STRPU_25373	LYTVA_26804
OG0030759	STRPU_23902	LYTVA_29030
OG0030760	STRPU_25149	LYTVA_27249
OG0030761	STRPU_11834	LYTVA_20684
OG0030762	STRPU_19087	LYTVA_18349
OG0030763	STRPU_13197	LYTVA_07986
OG0030764	STRPU_26396	LYTVA_08247
OG0030768	STRPU_02735	LYTVA_03542
OG0030769	STRPU_21321	LYTVA_08844
OG0030772	STRPU_25400	LYTVA_05747
OG0030773	STRPU_24062	LYTVA_14205
OG0030774	STRPU_06690	LYTVA_13818
OG0030775	STRPU_26843	LYTVA_04818
OG0030776	STRPU_23353	LYTVA_18757
OG0030778	STRPU_09279	LYTVA_22834
OG0030779	STRPU_20718	LYTVA_16959
OG0030780	STRPU_22341	LYTVA_02615
OG0030781	STRPU_22834	LYTVA_01676
OG0030782	STRPU_14592	LYTVA_11989
OG0030783	STRPU_04961	LYTVA_04099
OG0030784	STRPU_05239	LYTVA_09379
OG0030785	STRPU_05237	LYTVA_09375
OG0030786	STRPU_19386	LYTVA_01013
OG0030787	STRPU_15076	LYTVA_17189
OG0030788	STRPU_21587	LYTVA_08626
OG0030789	STRPU_10778	LYTVA_26817
OG0030790	STRPU_20992	LYTVA_24404
OG0030791	STRPU_24466	LYTVA_15777
OG0030792	STRPU_23134	LYTVA_28247
OG0030794	STRPU_16024	LYTVA_14739
OG0030795	STRPU_26220	LYTVA_26621
OG0030796	STRPU_10997	LYTVA_08274
OG0030798	STRPU_20486	LYTVA_05809
OG0030799	STRPU_04480	LYTVA_15259
OG0030800	STRPU_24066	LYTVA_21523
OG0030801	STRPU_09330	LYTVA_09267
OG0030802	STRPU_10471	LYTVA_00607
OG0030804	STRPU_25846	LYTVA_18005
OG0030805	STRPU_25750	LYTVA_13662
OG0030806	STRPU_22088	LYTVA_27991
OG0030807	STRPU_17545	LYTVA_29582
OG0030808	STRPU_22074	LYTVA_16155
OG0030809	STRPU_16652	LYTVA_02624
OG0030810	STRPU_04603	LYTVA_03869
OG0030811	STRPU_26687	LYTVA_20264
OG0030812	STRPU_16011	LYTVA_10126
OG0030813	STRPU_19064	LYTVA_06211
OG0030814	STRPU_14876	LYTVA_25906
OG0030815	STRPU_13714	LYTVA_21538
OG0030816	STRPU_26970	LYTVA_04397
OG0030817	STRPU_23501	LYTVA_05379
OG0030818	STRPU_15355	LYTVA_00782
OG0030819	STRPU_09528	LYTVA_27435
OG0030820	STRPU_12735	LYTVA_17841
OG0030821	STRPU_19462	LYTVA_15792
OG0030822	STRPU_24621	LYTVA_09173
OG0030823	STRPU_03339	LYTVA_13525
OG0030825	STRPU_24128	LYTVA_21363
OG0030826	STRPU_22418	LYTVA_28908
OG0030828	STRPU_24317	LYTVA_03955
OG0030829	STRPU_22138	LYTVA_06626
OG0030832	STRPU_27042	LYTVA_09717
OG0030833	STRPU_22251	LYTVA_10271
OG0030834	STRPU_16086	LYTVA_17488
OG0030835	STRPU_04912	LYTVA_25583
OG0030836	STRPU_21020	LYTVA_02990
OG0030837	STRPU_07789	LYTVA_18109
OG0030838	STRPU_22923	LYTVA_21823
OG0030839	STRPU_08606	LYTVA_02667
OG0030840	STRPU_18007	LYTVA_18950
OG0030841	STRPU_21375	LYTVA_22137
OG0030843	STRPU_04076	LYTVA_09110
OG0030844	STRPU_01844	LYTVA_22175
OG0030845	STRPU_10414	LYTVA_28559
OG0030847	STRPU_24834	LYTVA_11349
OG0030848	STRPU_07498	LYTVA_08007
OG0030849	STRPU_20825	LYTVA_09096
OG0030850	STRPU_12546	LYTVA_27982
OG0030852	STRPU_22110	LYTVA_26076
OG0030853	STRPU_15695	LYTVA_13805
OG0030855	STRPU_25148	LYTVA_17273
OG0030856	STRPU_04158	LYTVA_28982
OG0030857	STRPU_14321	LYTVA_28964
OG0030858	STRPU_24655	LYTVA_04133
OG0030860	STRPU_09675	LYTVA_26325
OG0030862	STRPU_11797	LYTVA_09294
OG0030863	STRPU_04041	LYTVA_13040
OG0030865	STRPU_17393	LYTVA_03796
OG0030866	STRPU_27170	LYTVA_20784
OG0030869	STRPU_24129	LYTVA_02358
OG0030871	STRPU_07571	LYTVA_15854
OG0030873	STRPU_07096	LYTVA_30103
OG0030874	STRPU_14749	LYTVA_05444
OG0030875	STRPU_05764	LYTVA_01748
OG0030876	STRPU_22068	LYTVA_10880
OG0030877	STRPU_15375	LYTVA_10921
OG0030878	STRPU_10591	LYTVA_07964
OG0030880	STRPU_20059	LYTVA_08354
OG0030881	STRPU_11514	LYTVA_17671
OG0030882	STRPU_02994	LYTVA_27687
OG0030883	STRPU_05025	LYTVA_21452
OG0030885	STRPU_13831	LYTVA_13728
OG0030886	STRPU_22976	LYTVA_06944
OG0030887	STRPU_24498	LYTVA_29291
OG0030890	STRPU_22063	LYTVA_22083
OG0030892	STRPU_07328	LYTVA_20649
OG0030893	STRPU_00549	LYTVA_28894
OG0030894	STRPU_19061	LYTVA_04268
OG0030896	STRPU_04193	LYTVA_24881
OG0030897	STRPU_17013	LYTVA_01703
OG0030898	STRPU_22230	LYTVA_21390
OG0030900	STRPU_10301	LYTVA_01385
OG0030901	STRPU_14673	LYTVA_21223
OG0030902	STRPU_07784	LYTVA_13415
OG0030903	STRPU_10006	LYTVA_18777
OG0030904	STRPU_02925	LYTVA_15324
OG0030905	STRPU_04144	LYTVA_19722
OG0030906	STRPU_03101	LYTVA_26526
OG0030907	STRPU_07087	LYTVA_29873
OG0030908	STRPU_07086	LYTVA_29871
OG0030909	STRPU_13824	LYTVA_02970
OG0030910	STRPU_04393	LYTVA_13170
OG0030911	STRPU_09332	LYTVA_28384
OG0030912	STRPU_26154	LYTVA_29135
OG0030913	STRPU_17946	LYTVA_26687
OG0030914	STRPU_13034	LYTVA_17212
OG0030915	STRPU_07350	LYTVA_22857
OG0030916	STRPU_07215	LYTVA_03883
OG0030917	STRPU_02014	LYTVA_00641
OG0030918	STRPU_25475	LYTVA_10796
OG0030919	STRPU_03197	LYTVA_02530
OG0030920	STRPU_07130	LYTVA_12164
OG0030921	STRPU_12608	LYTVA_20814
OG0030922	STRPU_08307	LYTVA_29429
OG0030924	STRPU_09869	LYTVA_26176
OG0030925	STRPU_09534	LYTVA_27444
OG0030926	STRPU_22423	LYTVA_27815
OG0030927	STRPU_12946	LYTVA_22498
OG0030928	STRPU_23789	LYTVA_28116
OG0030929	STRPU_20794	LYTVA_21835
OG0030930	STRPU_09958	LYTVA_10297
OG0030931	STRPU_16979	LYTVA_22780
OG0030932	STRPU_25113	LYTVA_12362
OG0030933	STRPU_12649	LYTVA_26238
OG0030934	STRPU_15640	LYTVA_01191
OG0030936	STRPU_03342	LYTVA_21088
OG0030937	STRPU_07735	LYTVA_10019
OG0030939	STRPU_06720	LYTVA_24241
OG0030940	STRPU_24981	LYTVA_19132
OG0030941	STRPU_12366	LYTVA_19162
OG0030942	STRPU_15317	LYTVA_03980
OG0030943	STRPU_04150	LYTVA_15967
OG0030944	STRPU_17368	LYTVA_29155
OG0030945	STRPU_15360	LYTVA_00786
OG0030946	STRPU_09280	LYTVA_22835
OG0030947	STRPU_26660	LYTVA_24062
OG0030948	STRPU_08095	LYTVA_04939
OG0030950	STRPU_12783	LYTVA_03121
OG0030951	STRPU_22642	LYTVA_03032
OG0030953	STRPU_07860	LYTVA_11180
OG0030954	STRPU_05412	LYTVA_28181
OG0030955	STRPU_07325	LYTVA_20651
OG0030956	STRPU_04497	LYTVA_14816
OG0030957	STRPU_24725	LYTVA_18096
OG0030958	STRPU_10826	LYTVA_15104
OG0030959	STRPU_26920	LYTVA_24590
OG0030960	STRPU_07099	LYTVA_04313
OG0030961	STRPU_22099	LYTVA_02919
OG0030962	STRPU_07331	LYTVA_22213
OG0030963	STRPU_22071	LYTVA_04834
OG0030964	STRPU_21448	LYTVA_14454
OG0030965	STRPU_08452	LYTVA_13247
OG0030966	STRPU_05519	LYTVA_27275
OG0030967	STRPU_07525	LYTVA_26830
OG0030968	STRPU_25530	LYTVA_12837
OG0030969	STRPU_06349	LYTVA_15665
OG0030970	STRPU_19103	LYTVA_02070
OG0030971	STRPU_19596	LYTVA_07034
OG0030972	STRPU_08543	LYTVA_20887
OG0030975	STRPU_05472	LYTVA_10413
OG0030976	STRPU_08278	LYTVA_18240
OG0030977	STRPU_06485	LYTVA_10597
OG0030978	STRPU_10308	LYTVA_03396
OG0030980	STRPU_23163	LYTVA_26357
OG0030981	STRPU_22512	LYTVA_26916
OG0030982	STRPU_18739	LYTVA_09544
OG0030983	STRPU_11715	LYTVA_01410
OG0030984	STRPU_08823	LYTVA_10108
OG0030985	STRPU_07733	LYTVA_06862
OG0030987	STRPU_26507	LYTVA_27386
OG0030988	STRPU_25057	LYTVA_09280
OG0030989	STRPU_07992	LYTVA_22738
OG0030990	STRPU_13823	LYTVA_05406
OG0030991	STRPU_07613	LYTVA_07412
OG0030992	STRPU_18556	LYTVA_25948
OG0030993	STRPU_17841	LYTVA_25767
OG0030995	STRPU_11517	LYTVA_26106
OG0030996	STRPU_12092	LYTVA_18657
OG0030997	STRPU_10600	LYTVA_19443
OG0030998	STRPU_06885	LYTVA_25983
OG0030999	STRPU_18565	LYTVA_28540
OG0031000	STRPU_19115	LYTVA_01278
OG0031003	STRPU_20785	LYTVA_07381
OG0031674	STRPU_14764, STRPU_02560	LYTVA_00240
OG0031677	STRPU_12479	LYTVA_00317, LYTVA_10265
OG0031679	STRPU_02175, STRPU_09208	LYTVA_00470
OG0031682	STRPU_11648, STRPU_01302	LYTVA_00545
OG0031684	STRPU_13335	LYTVA_00659, LYTVA_19625
OG0031686	STRPU_26560	LYTVA_00833, LYTVA_20590
OG0031688	STRPU_01282	LYTVA_23974, LYTVA_00950
OG0031692	STRPU_22198	LYTVA_01089, LYTVA_01088
OG0031696	STRPU_26601	LYTVA_01346, LYTVA_19587
OG0031698	STRPU_25079	LYTVA_01551, LYTVA_18091
OG0031703	STRPU_03322, STRPU_03317	LYTVA_01645
OG0031706	STRPU_16378	LYTVA_01875, LYTVA_01874
OG0031708	STRPU_16325	LYTVA_01919, LYTVA_01914
OG0031710	STRPU_07864	LYTVA_07217, LYTVA_01945
OG0031712	STRPU_01528, STRPU_09432	LYTVA_01970
OG0031718	STRPU_11807	LYTVA_19268, LYTVA_02244
OG0031721	STRPU_00674, STRPU_18953	LYTVA_02315
OG0031725	STRPU_07956	LYTVA_02559, LYTVA_21946
OG0031726	STRPU_13997	LYTVA_02571, LYTVA_18429
OG0031729	STRPU_26459	LYTVA_26527, LYTVA_02721
OG0031735	STRPU_01159, STRPU_18297	LYTVA_03147
OG0031737	STRPU_26303, STRPU_26277	LYTVA_03324
OG0031740	STRPU_15850	LYTVA_19398, LYTVA_03539
OG0031744	STRPU_15275, STRPU_15277	LYTVA_03688
OG0031747	STRPU_17110, STRPU_14603	LYTVA_03914
OG0031750	STRPU_25322	LYTVA_03953
OG0031752	STRPU_11185, STRPU_11186	LYTVA_04007
OG0031754	STRPU_11883, STRPU_11929	LYTVA_04077
OG0031755	STRPU_11884	LYTVA_04078, LYTVA_06297
OG0031757	STRPU_00662, STRPU_23078	LYTVA_04230
OG0031758	STRPU_23917	LYTVA_21063, LYTVA_04487
OG0031760	STRPU_25628, STRPU_25649	LYTVA_04501
OG0031767	STRPU_07894	LYTVA_05057, LYTVA_10143
OG0031768	STRPU_25991	LYTVA_15551, LYTVA_05122
OG0031772	STRPU_17014	LYTVA_05285, LYTVA_17419
OG0031773	STRPU_15613, STRPU_15627	LYTVA_05297
OG0031776	STRPU_11731	LYTVA_05628, LYTVA_22265
OG0031779	STRPU_23913	LYTVA_26797, LYTVA_05663
OG0031786	STRPU_09150, STRPU_02115	LYTVA_05962
OG0031788	STRPU_19089	LYTVA_18354, LYTVA_06000
OG0031791	STRPU_00547, STRPU_10698	LYTVA_06029
OG0031797	STRPU_26771	LYTVA_06443, LYTVA_06435
OG0031798	STRPU_00680	LYTVA_06455
OG0031799	STRPU_16599, STRPU_16568	LYTVA_06473
OG0031802	STRPU_22355, STRPU_22352	LYTVA_06681
OG0031805	STRPU_21956, STRPU_21945	LYTVA_06998
OG0031807	STRPU_26912, STRPU_26911	LYTVA_07143
OG0031808	STRPU_27178, STRPU_27197	LYTVA_07147
OG0031813	STRPU_24534, STRPU_24533	LYTVA_07497
OG0031814	STRPU_00588, STRPU_07554	LYTVA_07563
OG0031815	STRPU_07553, STRPU_00587	LYTVA_07564
OG0031819	STRPU_21147	LYTVA_22544, LYTVA_07848
OG0031821	STRPU_13040	LYTVA_07903, LYTVA_25614
OG0031822	STRPU_13286	LYTVA_08068, LYTVA_08591
OG0031826	STRPU_20654	LYTVA_08296, LYTVA_19957
OG0031833	STRPU_06224, STRPU_06203	LYTVA_08757
OG0031834	STRPU_08954	LYTVA_24156, LYTVA_08818
OG0031835	STRPU_25451	LYTVA_15656, LYTVA_08822
OG0031836	STRPU_07990	LYTVA_08894, LYTVA_27353
OG0031838	STRPU_04222, STRPU_04258	LYTVA_08943
OG0031839	STRPU_03964	LYTVA_09086, LYTVA_09085
OG0031840	STRPU_15566, STRPU_18024	LYTVA_09120
OG0031842	STRPU_17006	LYTVA_25962, LYTVA_09328
OG0031843	STRPU_21498, STRPU_21489	LYTVA_09392
OG0031844	STRPU_14234	LYTVA_09563, LYTVA_23914
OG0031845	STRPU_00356, STRPU_11018	LYTVA_09587
OG0031846	STRPU_00366, STRPU_11028	LYTVA_09592
OG0031848	STRPU_13379	LYTVA_20624, LYTVA_09639
OG0031850	STRPU_21929	LYTVA_09745, LYTVA_17601
OG0031851	STRPU_26449	LYTVA_17932, LYTVA_09758
OG0031854	STRPU_19896, STRPU_19869	LYTVA_09894
OG0031856	STRPU_11470	LYTVA_11811, LYTVA_09897
OG0031857	STRPU_12184, STRPU_20937	LYTVA_09933
OG0031858	STRPU_03109	LYTVA_09973, LYTVA_11236
OG0031862	STRPU_15171	LYTVA_10162, LYTVA_28863
OG0031863	STRPU_01070, STRPU_24237	LYTVA_10185
OG0031864	STRPU_26806	LYTVA_10210
OG0031865	STRPU_01048, STRPU_24257	LYTVA_10231
OG0031866	STRPU_10546	LYTVA_10253, LYTVA_11781
OG0031867	STRPU_05294	LYTVA_10320, LYTVA_26482
OG0031868	STRPU_10529	LYTVA_16132, LYTVA_10331
OG0031869	STRPU_01858, STRPU_03972	LYTVA_10402
OG0031870	STRPU_20371	LYTVA_16059, LYTVA_10404
OG0031872	STRPU_08726	LYTVA_17995, LYTVA_10708
OG0031874	STRPU_00957, STRPU_08864	LYTVA_10808
OG0031876	STRPU_22322, STRPU_22304	LYTVA_11426
OG0031878	STRPU_08784, STRPU_08782	LYTVA_11647
OG0031879	STRPU_11481, STRPU_11478	LYTVA_11810
OG0031881	STRPU_26936	LYTVA_24272, LYTVA_12051
OG0031882	STRPU_24258	LYTVA_12250, LYTVA_25873
OG0031884	STRPU_07426	LYTVA_29971, LYTVA_12388
OG0031885	STRPU_26607	LYTVA_12528
OG0031886	STRPU_08306, STRPU_16443	LYTVA_12545
OG0031888	STRPU_01061, STRPU_24246	LYTVA_12736
OG0031889	STRPU_16500, STRPU_12625	LYTVA_12919
OG0031891	STRPU_02927	LYTVA_13102, LYTVA_15326
