Orthogroup	STRPU_ok	XENTR
OG0007132	STRPU_07611	XENTR18457
OG0007133	STRPU_27118	XENTR06849
OG0007134	STRPU_09504	XENTR14638
OG0007135	STRPU_22613	XENTR14139
OG0007136	STRPU_26847	XENTR11242
OG0007137	STRPU_09289	XENTR16364
OG0007138	STRPU_01187, STRPU_19956	XENTR01287
OG0007139	STRPU_24547	XENTR18713
OG0007140	STRPU_18978, STRPU_18964	XENTR14828, XENTR13212
OG0007141	STRPU_09001	XENTR04779
OG0007143	STRPU_07151	XENTR13932
OG0007144	STRPU_20757	XENTR05104
OG0007145	STRPU_07621	XENTR04506
OG0007147	STRPU_10689, STRPU_00554	XENTR17348
OG0007148	STRPU_23255	XENTR15137
OG0007150	STRPU_26019	XENTR09755
OG0007151	STRPU_05509	XENTR05788
OG0007153	STRPU_20990	XENTR08905
OG0007154	STRPU_21145	XENTR03882
OG0007158	STRPU_24870	XENTR08364
OG0007160	STRPU_26136	XENTR00523
OG0007161	STRPU_26316	XENTR12550, XENTR15126
OG0007164	STRPU_18028	XENTR00655
OG0007165	STRPU_02913	XENTR02602
OG0007166	STRPU_05956	XENTR10142
OG0007168	STRPU_00447, STRPU_13699	XENTR01098
OG0007171	STRPU_21847	XENTR07480
OG0007173	STRPU_11070	XENTR13485
OG0007174	STRPU_25426	XENTR18531, XENTR02471
OG0007175	STRPU_12623	XENTR08705, XENTR08706
OG0007177	STRPU_20617	XENTR13081
OG0007178	STRPU_19759	XENTR03949
OG0007179	STRPU_23275	XENTR10416
OG0007181	STRPU_23088	XENTR10462
OG0007182	STRPU_06115	XENTR01510
OG0007183	STRPU_17656, STRPU_02265, STRPU_02264	XENTR04220
OG0007186	STRPU_24966	XENTR13974
OG0007187	STRPU_22257, STRPU_22258	XENTR07115
OG0007188	STRPU_13438	XENTR08812
OG0007189	STRPU_08133	XENTR03901
OG0007190	STRPU_04117	XENTR01938
OG0007191	STRPU_19239	XENTR04764
OG0007192	STRPU_13230, STRPU_13214	XENTR00135
OG0007199	STRPU_24427	XENTR12048, XENTR00223
OG0007200	STRPU_04671, STRPU_04639	XENTR08147
OG0007201	STRPU_17619, STRPU_02302	XENTR08891
OG0007209	STRPU_15485	XENTR06157, XENTR18958, XENTR11763
OG0007248	STRPU_25740	XENTR09965, XENTR09966
OG0007250	STRPU_06687, STRPU_06686	XENTR15090, XENTR15089
OG0007251	STRPU_27320	XENTR16778
OG0007253	STRPU_26033	XENTR15675, XENTR06641
OG0007254	STRPU_11452	XENTR16036
OG0007255	STRPU_13724	XENTR03356, XENTR03355
OG0007256	STRPU_08227	XENTR05599
OG0007258	STRPU_27109	XENTR05062
OG0007261	STRPU_01834, STRPU_19307	XENTR14144
OG0007264	STRPU_26261, STRPU_26263	XENTR00464, XENTR00463
OG0007266	STRPU_23277	XENTR14040
OG0007267	STRPU_00677, STRPU_18949	XENTR00329
OG0007268	STRPU_06567, STRPU_06532	XENTR07436
OG0007269	STRPU_24818	XENTR08034, XENTR06073
OG0007270	STRPU_07012	XENTR00919
OG0007271	STRPU_08340	XENTR06576
OG0007272	STRPU_11339	XENTR18622
OG0007273	STRPU_11816	XENTR11486
OG0007274	STRPU_23308	XENTR14808
OG0007275	STRPU_23580	XENTR10112
OG0007276	STRPU_26763, STRPU_26749	XENTR17394
OG0007279	STRPU_15002	XENTR03525
OG0007280	STRPU_07782	XENTR04651
OG0007281	STRPU_08257	XENTR00958
OG0007282	STRPU_02557, STRPU_14767	XENTR10935
OG0007283	STRPU_17745	XENTR07330
OG0007284	STRPU_02259, STRPU_17661	XENTR07884, XENTR03693
OG0007285	STRPU_18094, STRPU_01782	XENTR05890
OG0007286	STRPU_26916	XENTR12572
OG0007288	STRPU_04090	XENTR04861
OG0007289	STRPU_16536, STRPU_16537, STRPU_16557	XENTR01683
OG0007291	STRPU_25328	XENTR02444
OG0007292	STRPU_03997, STRPU_03991	XENTR16459
OG0007293	STRPU_07040	XENTR15743
OG0007294	STRPU_22945	XENTR14997
OG0007295	STRPU_04865	XENTR04865
OG0007296	STRPU_12923	XENTR00485
OG0007297	STRPU_08492	XENTR19091
OG0007298	STRPU_05120, STRPU_05046	XENTR05560
OG0007299	STRPU_10020	XENTR02278
OG0007300	STRPU_02386, STRPU_13690	XENTR05357
OG0007301	STRPU_25284	XENTR16260
OG0007302	STRPU_04986	XENTR00417
OG0007303	STRPU_21782	XENTR14363
OG0007304	STRPU_25058	XENTR08025
OG0007305	STRPU_03512, STRPU_03557	XENTR16934
OG0007306	STRPU_17069	XENTR11408
OG0007307	STRPU_21523	XENTR00613
OG0007308	STRPU_24086	XENTR02295
OG0007309	STRPU_21324	XENTR13050
OG0007310	STRPU_01481, STRPU_13767	XENTR13427
OG0007312	STRPU_08083	XENTR01859
OG0007314	STRPU_20759	XENTR14853
OG0007316	STRPU_15072	XENTR04896
OG0007317	STRPU_07547, STRPU_00579	XENTR13051
OG0007318	STRPU_22848	XENTR08377
OG0007319	STRPU_08052	XENTR16805
OG0007320	STRPU_26603	XENTR11235
OG0007321	STRPU_21053	XENTR12796
OG0007323	STRPU_24294	XENTR08193, XENTR08194
OG0007325	STRPU_25926	XENTR07774
OG0007326	STRPU_22222	XENTR05294
OG0007329	STRPU_19648, STRPU_19673	XENTR12936
OG0007330	STRPU_05861	XENTR08463
OG0007331	STRPU_24837	XENTR00732
OG0007333	STRPU_06789	XENTR12288
OG0007334	STRPU_23387	XENTR18884
OG0007335	STRPU_20669	XENTR07715
OG0007336	STRPU_18133	XENTR19188, XENTR12086
OG0007337	STRPU_24204, STRPU_01095	XENTR18440, XENTR09152
OG0007338	STRPU_04821, STRPU_00737	XENTR13663
OG0007339	STRPU_07259, STRPU_07233	XENTR03376
OG0007340	STRPU_19772, STRPU_00798	XENTR11750
OG0007341	STRPU_19846	XENTR00193
OG0007342	STRPU_20395	XENTR05724
OG0007343	STRPU_18619	XENTR09826
OG0007344	STRPU_20653	XENTR15343
OG0007345	STRPU_04442	XENTR05583, XENTR13476
OG0007347	STRPU_10302	XENTR11224
OG0007348	STRPU_06881	XENTR09214
OG0007351	STRPU_22241	XENTR03181
OG0007353	STRPU_25301	XENTR09557
OG0007354	STRPU_22260	XENTR00406
OG0007356	STRPU_23252	XENTR01249
OG0007357	STRPU_13550, STRPU_13551, STRPU_21081	XENTR15128
OG0007358	STRPU_27057	XENTR00577, XENTR00576
OG0007359	STRPU_25482	XENTR02146
OG0007360	STRPU_03316	XENTR00103
OG0007361	STRPU_27148	XENTR11435
OG0007363	STRPU_05741	XENTR10822
OG0007364	STRPU_05709	XENTR05632
OG0007365	STRPU_18947, STRPU_00679	XENTR00063
OG0007366	STRPU_27137	XENTR08103
OG0007367	STRPU_18783	XENTR00303
OG0007368	STRPU_12825	XENTR04464
OG0007369	STRPU_00868, STRPU_14055	XENTR01060
OG0007370	STRPU_14791	XENTR06534
OG0007371	STRPU_09928	XENTR13383
OG0007372	STRPU_21524	XENTR12651
OG0007373	STRPU_13813	XENTR03573
OG0007374	STRPU_10340	XENTR06461
OG0007376	STRPU_07617	XENTR04648
OG0007377	STRPU_20182	XENTR03953
OG0007378	STRPU_06538, STRPU_06562	XENTR11537
OG0007379	STRPU_21812	XENTR13530
OG0007380	STRPU_26202	XENTR17613
OG0007381	STRPU_08535	XENTR10253
OG0007384	STRPU_17097, STRPU_17092	XENTR07600
OG0007385	STRPU_12849, STRPU_16793	XENTR11824
OG0007386	STRPU_00585, STRPU_07551	XENTR18391
OG0007387	STRPU_20146	XENTR14518
OG0007388	STRPU_18808, STRPU_00248	XENTR17197
OG0007389	STRPU_19911	XENTR06158
OG0007390	STRPU_00928, STRPU_00924, STRPU_08894	XENTR18596
OG0007391	STRPU_15363	XENTR01526
OG0007392	STRPU_18506	XENTR04287
OG0007393	STRPU_21066	XENTR11702
OG0007394	STRPU_21854	XENTR12646
OG0007395	STRPU_08491	XENTR07594
OG0007396	STRPU_25330	XENTR00514
OG0007397	STRPU_19337	XENTR00313
OG0007399	STRPU_17778	XENTR04879
OG0007400	STRPU_06112	XENTR06104, XENTR06105
OG0007402	STRPU_08741, STRPU_01428	XENTR11340
OG0007403	STRPU_09636	XENTR09758
OG0007405	STRPU_15404	XENTR12887
OG0007406	STRPU_15405	XENTR00832
OG0007407	STRPU_04194	XENTR07577
OG0007408	STRPU_24473	XENTR11855
OG0007409	STRPU_24311	XENTR03019
OG0007410	STRPU_08354	XENTR05602
OG0007411	STRPU_22952	XENTR19232
OG0007412	STRPU_17752	XENTR19082
OG0007413	STRPU_00856, STRPU_14064	XENTR16851
OG0007415	STRPU_25101	XENTR06922
OG0007418	STRPU_02551, STRPU_14772	XENTR04049
OG0007419	STRPU_08298	XENTR11330
OG0007420	STRPU_11310, STRPU_11309, STRPU_11293	XENTR09238
OG0007421	STRPU_24065	XENTR03781
OG0007422	STRPU_20498	XENTR03872
OG0007423	STRPU_09089, STRPU_02061	XENTR12993
OG0007424	STRPU_08374	XENTR11339
OG0007425	STRPU_05795	XENTR16373
OG0007427	STRPU_09854	XENTR02005
OG0007428	STRPU_13290, STRPU_13297	XENTR10603
OG0007429	STRPU_22711, STRPU_00694	XENTR06612
OG0007430	STRPU_18054	XENTR02841
OG0007431	STRPU_23142	XENTR03371
OG0007432	STRPU_11355	XENTR06026
OG0007433	STRPU_22239	XENTR13706
OG0007436	STRPU_24997	XENTR01096
OG0007437	STRPU_10305	XENTR07931
OG0007438	STRPU_05955	XENTR02922
OG0007439	STRPU_24469	XENTR06565
OG0007440	STRPU_23267	XENTR16878
OG0007441	STRPU_24817	XENTR04516
OG0007442	STRPU_18182	XENTR00039
OG0007443	STRPU_14986, STRPU_14955	XENTR10297
OG0007444	STRPU_26731	XENTR02677, XENTR05722
OG0007445	STRPU_17417	XENTR12978, XENTR12979
OG0007446	STRPU_14393	XENTR06442
OG0007447	STRPU_05721, STRPU_05714	XENTR12201
OG0007448	STRPU_27142	XENTR15377, XENTR01461
OG0007449	STRPU_25291	XENTR18679
OG0007450	STRPU_20540	XENTR06660
OG0007451	STRPU_09686	XENTR12405
OG0007452	STRPU_05729	XENTR17957
OG0007453	STRPU_08036	XENTR01387
OG0007454	STRPU_06713	XENTR04173
OG0007455	STRPU_16892	XENTR07691
OG0007456	STRPU_01080, STRPU_24220	XENTR04528
OG0007457	STRPU_26729	XENTR10055
OG0007458	STRPU_18410, STRPU_18444	XENTR08684
OG0007459	STRPU_00297, STRPU_00286	XENTR11371
OG0007460	STRPU_21588	XENTR05094
OG0007461	STRPU_21382	XENTR08489
OG0007462	STRPU_25018	XENTR08425
OG0007463	STRPU_12572	XENTR08950
OG0007465	STRPU_14595	XENTR04059
OG0007466	STRPU_02650, STRPU_16172, STRPU_02649, STRPU_16171	XENTR02679
OG0007467	STRPU_26510	XENTR07159
OG0007468	STRPU_10098, STRPU_10161	XENTR15060
OG0007471	STRPU_25367	XENTR04599
OG0007472	STRPU_26679	XENTR00553
OG0007473	STRPU_13248	XENTR01457
OG0007474	STRPU_03201	XENTR06036
OG0007475	STRPU_02943, STRPU_02956	XENTR01800
OG0007476	STRPU_19093	XENTR14782
OG0007477	STRPU_16441	XENTR17920
OG0007478	STRPU_18941, STRPU_15341	XENTR01177
OG0007479	STRPU_08775	XENTR01389
OG0007480	STRPU_09560	XENTR14211
OG0007481	STRPU_15553, STRPU_02246	XENTR08890
OG0007482	STRPU_10921	XENTR11438
OG0007484	STRPU_20892, STRPU_20855	XENTR11668
OG0007485	STRPU_21383	XENTR09035
OG0007486	STRPU_04093	XENTR19088, XENTR02236, XENTR02237, XENTR02284, XENTR02283, XENTR08138
OG0007488	STRPU_04869	XENTR12274
OG0007489	STRPU_21564	XENTR06667
OG0007490	STRPU_24889	XENTR18724
OG0007491	STRPU_09776	XENTR07351
OG0007492	STRPU_20454	XENTR18957
OG0007493	STRPU_10208	XENTR09779
OG0007495	STRPU_25133	XENTR08419
OG0007496	STRPU_25155	XENTR06004
OG0007497	STRPU_06101	XENTR07427
OG0007498	STRPU_07477	XENTR10735
OG0007499	STRPU_20843, STRPU_20842, STRPU_20880	XENTR11617
OG0007500	STRPU_25183	XENTR08411
OG0007501	STRPU_12196	XENTR00395
OG0007503	STRPU_06365	XENTR07556, XENTR07557
OG0007504	STRPU_09266	XENTR00131
OG0007506	STRPU_22153	XENTR09086
OG0007507	STRPU_21650, STRPU_21714	XENTR00172
OG0007508	STRPU_19349	XENTR16412
OG0007509	STRPU_18472, STRPU_18429	XENTR02576
OG0007510	STRPU_24670	XENTR13679
OG0007513	STRPU_22835	XENTR00761
OG0007514	STRPU_19287, STRPU_00399	XENTR13992, XENTR00309
OG0007515	STRPU_18519	XENTR16605
OG0007517	STRPU_12725	XENTR19247
OG0007518	STRPU_23498	XENTR06614
OG0007520	STRPU_19057	XENTR14762, XENTR14763
OG0007521	STRPU_21340	XENTR08269
OG0007522	STRPU_12179, STRPU_12137	XENTR07712
OG0007524	STRPU_06777, STRPU_06757	XENTR17573, XENTR02042
OG0007525	STRPU_19058	XENTR04661, XENTR04662
OG0007527	STRPU_25511	XENTR13242
OG0007528	STRPU_20344	XENTR07788
OG0007529	STRPU_08309	XENTR07378
OG0007531	STRPU_26815	XENTR15044, XENTR15045
OG0007533	STRPU_10369	XENTR07903
OG0007582	STRPU_23581	XENTR04748
OG0007583	STRPU_10217	XENTR13389
OG0007584	STRPU_08534	XENTR07343
OG0007586	STRPU_23321	XENTR08401
OG0007587	STRPU_08054	XENTR05116
OG0007588	STRPU_12918	XENTR18417
OG0007589	STRPU_05858	XENTR03301
OG0007591	STRPU_24089	XENTR06862
OG0007597	STRPU_16840	XENTR00847
OG0007598	STRPU_05871	XENTR03536
OG0007601	STRPU_04895	XENTR13138
OG0007602	STRPU_18498	XENTR00305
OG0007603	STRPU_25672	XENTR05886
OG0007604	STRPU_25514	XENTR10989
OG0007605	STRPU_21432, STRPU_21431	XENTR15345, XENTR15344
OG0007606	STRPU_20480	XENTR04118
OG0007607	STRPU_11445	XENTR04097
OG0007608	STRPU_07591	XENTR10599
OG0007609	STRPU_06155	XENTR10306
OG0007610	STRPU_22670	XENTR07048
OG0007611	STRPU_20758	XENTR06655
OG0007612	STRPU_12149, STRPU_12117	XENTR15965
OG0007613	STRPU_19078	XENTR05874
OG0007614	STRPU_25420	XENTR16527
OG0007615	STRPU_22841	XENTR19198
OG0007617	STRPU_27119	XENTR07154
OG0007618	STRPU_17660, STRPU_02260	XENTR18042, XENTR16912, XENTR15241, XENTR15242, XENTR18722, XENTR07716
OG0007619	STRPU_11082	XENTR00292
OG0007621	STRPU_17762	XENTR00074
OG0007622	STRPU_23712	XENTR05630
OG0007624	STRPU_17423	XENTR17757
OG0007626	STRPU_06813	XENTR08782
OG0007628	STRPU_04985	XENTR03457
OG0007629	STRPU_26798	XENTR02760
OG0007630	STRPU_06644	XENTR09707
OG0007631	STRPU_17252	XENTR05896, XENTR15419
OG0007632	STRPU_21185	XENTR08511, XENTR01662
OG0007634	STRPU_20702	XENTR03275
OG0007635	STRPU_04820	XENTR09729, XENTR14244
OG0007637	STRPU_20893, STRPU_20856	XENTR03876
OG0007638	STRPU_22792, STRPU_01951	XENTR09880
OG0007639	STRPU_04817	XENTR04262
OG0007640	STRPU_26951	XENTR08114
OG0007641	STRPU_27406	XENTR00555, XENTR00554
OG0007642	STRPU_22026	XENTR12383
OG0007643	STRPU_24615	XENTR03392
OG0007645	STRPU_08498	XENTR01371
OG0007646	STRPU_05885	XENTR03696
OG0007647	STRPU_13787	XENTR17284
OG0007648	STRPU_25029	XENTR00698
OG0007649	STRPU_10009	XENTR12079
OG0007650	STRPU_17007	XENTR11198
OG0007651	STRPU_16780	XENTR05156, XENTR05155
OG0007652	STRPU_19601	XENTR14511
OG0007653	STRPU_21076	XENTR13057
OG0007656	STRPU_22735	XENTR00778
OG0007658	STRPU_17693	XENTR05907
OG0007660	STRPU_26049	XENTR04694
OG0007662	STRPU_21243	XENTR18077
OG0007664	STRPU_09994	XENTR01452
OG0007665	STRPU_10331	XENTR02691
OG0007666	STRPU_09239	XENTR01765
OG0007667	STRPU_20524	XENTR12332
OG0007668	STRPU_14387	XENTR06339
OG0007669	STRPU_23356	XENTR02878
OG0007670	STRPU_07110	XENTR08084
OG0007671	STRPU_24947	XENTR10389
OG0007673	STRPU_07544, STRPU_00576	XENTR12090
OG0007674	STRPU_20960	XENTR06686
OG0007675	STRPU_07164	XENTR00956, XENTR00955
OG0007676	STRPU_20181	XENTR11756
OG0007677	STRPU_19821	XENTR15136
OG0007679	STRPU_10417	XENTR04914
OG0007680	STRPU_21987, STRPU_21989	XENTR07166
OG0007684	STRPU_20671	XENTR02092
OG0007685	STRPU_21750, STRPU_21685	XENTR09953
OG0007686	STRPU_25432	XENTR03729
OG0007687	STRPU_08938	XENTR05620
OG0007688	STRPU_13812	XENTR01892
OG0007689	STRPU_14907	XENTR01147
OG0007690	STRPU_09461	XENTR02183
OG0007691	STRPU_18903, STRPU_07661	XENTR04646
OG0007692	STRPU_08445	XENTR04674
OG0007694	STRPU_26080	XENTR10479
OG0007695	STRPU_27322	XENTR13772
OG0007696	STRPU_22742, STRPU_01896	XENTR10724
OG0007698	STRPU_26351	XENTR06794
OG0007700	STRPU_15499	XENTR10324
OG0007701	STRPU_02521, STRPU_15139	XENTR01199
OG0007702	STRPU_12514, STRPU_12489	XENTR17687
OG0007703	STRPU_04278	XENTR14246
OG0007704	STRPU_24663	XENTR14924
OG0007705	STRPU_04695	XENTR13475
OG0007706	STRPU_01456, STRPU_08718	XENTR01370
OG0007708	STRPU_13276	XENTR08554
OG0007709	STRPU_22031	XENTR09197, XENTR13235, XENTR09692
OG0007712	STRPU_10119, STRPU_10045	XENTR13584
OG0007713	STRPU_13904	XENTR05208
OG0007715	STRPU_15268	XENTR04543
OG0007716	STRPU_18371	XENTR13996
OG0007717	STRPU_21970	XENTR07567
OG0007718	STRPU_02380, STRPU_13696	XENTR02924
OG0007719	STRPU_10661	XENTR03373
OG0007721	STRPU_09464	XENTR08661
OG0007722	STRPU_27029	XENTR10029
OG0007723	STRPU_24016	XENTR05353
OG0007726	STRPU_00545, STRPU_10701	XENTR04430
OG0007728	STRPU_05337	XENTR07809
OG0007729	STRPU_25886	XENTR00460
OG0007734	STRPU_19011	XENTR08115
OG0007735	STRPU_14336	XENTR12905, XENTR12904
OG0007736	STRPU_15391	XENTR01490
OG0007738	STRPU_03929	XENTR07139
OG0007739	STRPU_02301, STRPU_17620	XENTR17717
OG0007741	STRPU_21247	XENTR05551
OG0007743	STRPU_24127, STRPU_24118	XENTR06228
OG0007744	STRPU_23575	XENTR02881
OG0007745	STRPU_25603	XENTR07768
OG0007746	STRPU_21712, STRPU_21648	XENTR16570
OG0007749	STRPU_22396	XENTR02891
OG0007750	STRPU_19182	XENTR14778
OG0007751	STRPU_10275	XENTR11316
OG0007752	STRPU_06635	XENTR06969
OG0007755	STRPU_12547	XENTR14264, XENTR02596
OG0007756	STRPU_21181	XENTR14356
OG0007758	STRPU_22297	XENTR13164
OG0007759	STRPU_20396	XENTR04000
OG0007760	STRPU_07851	XENTR15814, XENTR15813
OG0007761	STRPU_10995, STRPU_00332	XENTR17401
OG0007762	STRPU_06431	XENTR08817
OG0007763	STRPU_18521	XENTR00440
OG0007766	STRPU_09268	XENTR10400
OG0007767	STRPU_10899	XENTR08581
OG0007768	STRPU_10831, STRPU_10850	XENTR17576
OG0007769	STRPU_08985	XENTR01777
OG0007771	STRPU_23888	XENTR15546
OG0007772	STRPU_06020	XENTR07435
OG0007774	STRPU_01586, STRPU_13567	XENTR05383
OG0007775	STRPU_14887	XENTR04949
OG0007776	STRPU_26802	XENTR08306, XENTR08307
OG0007779	STRPU_13722	XENTR04164
OG0007780	STRPU_21386	XENTR09041
OG0007781	STRPU_20710	XENTR00779
OG0007782	STRPU_04650, STRPU_04628	XENTR14902
OG0007783	STRPU_08382	XENTR10399
OG0007784	STRPU_13640, STRPU_02424	XENTR06932
OG0007786	STRPU_21038	XENTR00598
OG0007788	STRPU_14402	XENTR14683
OG0007789	STRPU_14189	XENTR18266
OG0007790	STRPU_02139, STRPU_09177	XENTR01818
OG0007791	STRPU_07025, STRPU_07083	XENTR11475
OG0007794	STRPU_14546	XENTR06444
OG0007795	STRPU_19188	XENTR00008
OG0007797	STRPU_14188	XENTR18265
OG0007798	STRPU_03729	XENTR05659
OG0007799	STRPU_22231	XENTR15628
OG0007800	STRPU_05914	XENTR16640
OG0007801	STRPU_08682	XENTR07313
OG0007802	STRPU_08198	XENTR11495
OG0007803	STRPU_20812	XENTR13056
OG0007804	STRPU_07109	XENTR05761
OG0007805	STRPU_02864	XENTR02609
OG0007807	STRPU_09639	XENTR09529
OG0007808	STRPU_00690	XENTR07032
OG0007809	STRPU_01217	XENTR07698
OG0007810	STRPU_23899	XENTR07030
OG0007811	STRPU_03731	XENTR06252
OG0007812	STRPU_22426	XENTR02941
OG0007813	STRPU_21166, STRPU_21158	XENTR07628
OG0007814	STRPU_04174	XENTR04268
OG0007816	STRPU_11279, STRPU_11241	XENTR08437
OG0007818	STRPU_05587	XENTR04391
OG0007820	STRPU_14551	XENTR11150
OG0007823	STRPU_10202	XENTR09570
OG0007825	STRPU_22030	XENTR13803
OG0007826	STRPU_14677	XENTR10314
OG0007827	STRPU_21248	XENTR01637
OG0007828	STRPU_22516	XENTR14322
OG0007829	STRPU_24523	XENTR00492
OG0007830	STRPU_23024, STRPU_00898	XENTR05313
OG0007831	STRPU_09308	XENTR04325
OG0007832	STRPU_20682	XENTR03054
OG0007833	STRPU_14655	XENTR01163, XENTR01162
OG0007834	STRPU_10327	XENTR17143
OG0007835	STRPU_18438, STRPU_18480	XENTR11023
OG0007836	STRPU_11716, STRPU_02083, STRPU_09114	XENTR11928
OG0007837	STRPU_05347	XENTR03959
OG0007838	STRPU_14725	XENTR01164
OG0007840	STRPU_07497	XENTR04645
OG0007841	STRPU_04794	XENTR09299
OG0007842	STRPU_13856	XENTR12876
OG0007843	STRPU_04967	XENTR03294, XENTR01615
OG0007845	STRPU_23996	XENTR12248
OG0007848	STRPU_17665, STRPU_02256	XENTR16347
OG0007849	STRPU_21446	XENTR11713
OG0007850	STRPU_11144	XENTR15952
OG0007851	STRPU_25916	XENTR14859
OG0007854	STRPU_17077	XENTR10673
OG0007857	STRPU_05228	XENTR01027, XENTR01622
OG0007858	STRPU_10385	XENTR02288
OG0007859	STRPU_13382, STRPU_13362	XENTR03062
OG0007860	STRPU_23368	XENTR02345
OG0007862	STRPU_25121	XENTR19141, XENTR02758
OG0007908	STRPU_25541, STRPU_00808	XENTR07798
OG0007911	STRPU_01387, STRPU_08771	XENTR11190
OG0007913	STRPU_27355	XENTR02655
OG0007915	STRPU_07165	XENTR10693
OG0007916	STRPU_18067	XENTR05182
OG0007918	STRPU_14375	XENTR11754
OG0007924	STRPU_26419	XENTR11372
OG0007926	STRPU_08883, STRPU_00937	XENTR03828
OG0007927	STRPU_22375	XENTR02854
OG0007929	STRPU_26184	XENTR08354
OG0007930	STRPU_25690, STRPU_25707	XENTR17018
OG0007931	STRPU_05870	XENTR05786, XENTR03537
OG0007932	STRPU_24833	XENTR02158
OG0007933	STRPU_11844	XENTR16299
OG0007934	STRPU_23987	XENTR17047
OG0007935	STRPU_17390	XENTR09394
OG0007937	STRPU_20783	XENTR00174, XENTR00175
OG0007939	STRPU_01898, STRPU_22744	XENTR02914
OG0007940	STRPU_21856	XENTR09589
OG0007941	STRPU_07421	XENTR11333
OG0007942	STRPU_18585, STRPU_18624	XENTR12219
OG0007943	STRPU_17782	XENTR05797
OG0007944	STRPU_05221	XENTR08298
OG0007945	STRPU_19882, STRPU_19857, STRPU_19883	XENTR04935
OG0007946	STRPU_12944	XENTR02534
OG0007947	STRPU_08214	XENTR09798
OG0007948	STRPU_14560	XENTR08888
OG0007949	STRPU_07271, STRPU_07250	XENTR04521
OG0007951	STRPU_25923	XENTR01715
OG0007952	STRPU_01876, STRPU_25192	XENTR10420
OG0007953	STRPU_10228	XENTR03972, XENTR18628
OG0007955	STRPU_21208	XENTR10965
OG0007956	STRPU_26493, STRPU_26482	XENTR00552
OG0007957	STRPU_22897, STRPU_22912	XENTR13036
OG0007958	STRPU_23999	XENTR11070
OG0007959	STRPU_18433, STRPU_18476	XENTR00298
OG0007961	STRPU_10714	XENTR06254
OG0007962	STRPU_05230	XENTR13797
OG0007964	STRPU_08331	XENTR01940
OG0007965	STRPU_08251	XENTR01384
OG0007966	STRPU_23496	XENTR00581
OG0007967	STRPU_25118	XENTR04931
OG0007968	STRPU_16704, STRPU_16705, STRPU_16673	XENTR07552
OG0007969	STRPU_18693	XENTR11152
OG0007971	STRPU_24401	XENTR17300, XENTR17301
OG0007972	STRPU_26053	XENTR04607
OG0007973	STRPU_22392	XENTR18672
OG0007974	STRPU_06486	XENTR13640
OG0007975	STRPU_10654, STRPU_10646	XENTR08436
OG0007976	STRPU_08167	XENTR10402
OG0007977	STRPU_08102, STRPU_08116	XENTR01009
OG0007979	STRPU_05418	XENTR05250
OG0007980	STRPU_21051	XENTR17620
OG0007981	STRPU_20974	XENTR08502
OG0007982	STRPU_14540, STRPU_14543, STRPU_14544	XENTR10596
OG0007983	STRPU_21626	XENTR16037
OG0007984	STRPU_06805	XENTR13814
OG0007985	STRPU_04501	XENTR15302
OG0007987	STRPU_00432, STRPU_14197	XENTR18668
OG0007988	STRPU_00212, STRPU_25951	XENTR15923
OG0007990	STRPU_25244	XENTR11787
OG0007991	STRPU_21578	XENTR13088
OG0007992	STRPU_27350	XENTR01721, XENTR15680, XENTR05050
OG0007993	STRPU_20903, STRPU_20866	XENTR05533
OG0007994	STRPU_21302	XENTR05525
OG0007996	STRPU_14493	XENTR15283
OG0007997	STRPU_14219	XENTR10426
OG0007999	STRPU_00442, STRPU_13703	XENTR06951
OG0008000	STRPU_07107	XENTR16143
OG0008001	STRPU_04410	XENTR01930
OG0008003	STRPU_00351, STRPU_11012	XENTR14885
OG0008004	STRPU_25364	XENTR04573
OG0008006	STRPU_06440, STRPU_05993	XENTR12594
OG0008007	STRPU_18169, STRPU_18152	XENTR04295
OG0008008	STRPU_09006	XENTR18597
OG0008011	STRPU_23173	XENTR02801
OG0008014	STRPU_08889, STRPU_00932	XENTR16102
OG0008016	STRPU_26699	XENTR09313
OG0008018	STRPU_09880	XENTR08274
OG0008019	STRPU_10623	XENTR17876
OG0008020	STRPU_20510	XENTR00191
OG0008022	STRPU_05163, STRPU_05084	XENTR06675
OG0008023	STRPU_11509, STRPU_11507	XENTR17830
OG0008026	STRPU_07788	XENTR08941
OG0008027	STRPU_00198	XENTR13080
OG0008028	STRPU_24551	XENTR04519
OG0008029	STRPU_15046	XENTR06544
OG0008030	STRPU_15321	XENTR00882
OG0008031	STRPU_05008	XENTR12706
OG0008036	STRPU_08424	XENTR16276
OG0008039	STRPU_14997	XENTR00527
OG0008040	STRPU_17738	XENTR14621
OG0008041	STRPU_23915	XENTR18188
OG0008043	STRPU_04958	XENTR13090, XENTR13089
OG0008045	STRPU_23375	XENTR11803
OG0008048	STRPU_25277	XENTR05142
OG0008049	STRPU_15388	XENTR06531
OG0008051	STRPU_08564	XENTR01785
OG0008052	STRPU_21075	XENTR13093
OG0008053	STRPU_12802	XENTR03171
OG0008054	STRPU_14071, STRPU_00848	XENTR02300
OG0008055	STRPU_22383	XENTR02343
