Orthogroup	STRPU_ok	ASTMX
OG0006519	STRPU_20703	ASTMX01289
OG0006520	STRPU_04978	ASTMX13980
OG0006522	STRPU_00417, STRPU_14209	ASTMX12222, ASTMX05880
OG0006523	STRPU_21580	ASTMX06331
OG0006524	STRPU_23918	ASTMX08327
OG0006525	STRPU_23588	ASTMX04027
OG0006527	STRPU_08594, STRPU_00311	ASTMX22946, ASTMX16450, ASTMX16451
OG0006528	STRPU_25024	ASTMX16747
OG0006530	STRPU_26422	ASTMX01859
OG0006531	STRPU_01675, STRPU_02691	ASTMX07225
OG0006532	STRPU_18757	ASTMX02900
OG0006534	STRPU_10089, STRPU_10152	ASTMX18494
OG0006536	STRPU_09828	ASTMX04129
OG0006537	STRPU_05666	ASTMX08262
OG0006540	STRPU_05939	ASTMX04121
OG0006541	STRPU_10007	ASTMX10564
OG0006542	STRPU_04977	ASTMX13981
OG0006543	STRPU_24071	ASTMX20456
OG0006544	STRPU_25609	ASTMX18699
OG0006545	STRPU_01501, STRPU_13748	ASTMX12257
OG0006546	STRPU_21327	ASTMX21843
OG0006547	STRPU_16023	ASTMX12162
OG0006549	STRPU_22378	ASTMX13289
OG0006550	STRPU_23342	ASTMX02023
OG0006551	STRPU_19779, STRPU_00791	ASTMX09829
OG0006552	STRPU_26952	ASTMX10359
OG0006553	STRPU_08086	ASTMX04960
OG0006554	STRPU_14643	ASTMX07799
OG0006555	STRPU_22013	ASTMX00532
OG0006556	STRPU_17934	ASTMX04835
OG0006557	STRPU_15383	ASTMX00610
OG0006559	STRPU_19326	ASTMX04929, ASTMX14718
OG0006560	STRPU_20993	ASTMX10786
OG0006561	STRPU_20587	ASTMX15649
OG0006562	STRPU_06844	ASTMX04124
OG0006563	STRPU_20622	ASTMX14853
OG0006564	STRPU_14809	ASTMX05891
OG0006565	STRPU_22690	ASTMX05183, ASTMX13946
OG0006566	STRPU_09269	ASTMX21272
OG0006567	STRPU_07104	ASTMX00688
OG0006568	STRPU_08066	ASTMX11588
OG0006569	STRPU_21109	ASTMX04216
OG0006570	STRPU_20410	ASTMX00900
OG0006571	STRPU_26805	ASTMX18330
OG0006573	STRPU_14878	ASTMX15993
OG0006574	STRPU_26558	ASTMX02442
OG0006575	STRPU_26182	ASTMX03347
OG0006576	STRPU_22950	ASTMX19578
OG0006577	STRPU_19110	ASTMX02962
OG0006578	STRPU_09315	ASTMX20623, ASTMX20624
OG0006579	STRPU_19335	ASTMX10487
OG0006581	STRPU_01609, STRPU_13590, STRPU_01610	ASTMX05136
OG0006583	STRPU_17816, STRPU_17825	ASTMX09907
OG0006584	STRPU_13851	ASTMX01917
OG0006585	STRPU_21817	ASTMX03264
OG0006586	STRPU_16079	ASTMX00582
OG0006587	STRPU_21289	ASTMX17293
OG0006588	STRPU_23525	ASTMX22543
OG0006589	STRPU_23251	ASTMX01982
OG0006590	STRPU_15244, STRPU_15188, STRPU_15243	ASTMX01101
OG0006591	STRPU_07131	ASTMX01816
OG0006592	STRPU_24085	ASTMX19848
OG0006593	STRPU_23492	ASTMX13747
OG0006594	STRPU_14656	ASTMX10490
OG0006595	STRPU_04349	ASTMX17451
OG0006596	STRPU_26147	ASTMX15703
OG0006597	STRPU_05370	ASTMX08816
OG0006598	STRPU_27035	ASTMX03337
OG0006599	STRPU_04862	ASTMX20311, ASTMX05087
OG0006600	STRPU_25880	ASTMX01495
OG0006601	STRPU_13192	ASTMX11415
OG0006602	STRPU_16001, STRPU_15987	ASTMX13176
OG0006603	STRPU_25457	ASTMX16596
OG0006604	STRPU_15381	ASTMX04380
OG0006605	STRPU_01316	ASTMX19206
OG0006606	STRPU_11628, STRPU_17508	ASTMX07238
OG0006607	STRPU_00854, STRPU_14066	ASTMX07493
OG0006608	STRPU_06790	ASTMX16691, ASTMX06296
OG0006609	STRPU_02383, STRPU_13693	ASTMX17421
OG0006610	STRPU_08550	ASTMX19699
OG0006611	STRPU_13531	ASTMX17727
OG0006612	STRPU_16771, STRPU_01741	ASTMX02924
OG0006613	STRPU_00899, STRPU_23025	ASTMX21383
OG0006614	STRPU_17418	ASTMX01993
OG0006615	STRPU_13873, STRPU_13881, STRPU_13874	ASTMX12256
OG0006616	STRPU_06882	ASTMX13105
OG0006618	STRPU_09575, STRPU_09582	ASTMX02646
OG0006619	STRPU_07564, STRPU_07569, STRPU_00595	ASTMX17174
OG0006620	STRPU_25068	ASTMX10793, ASTMX08180
OG0006621	STRPU_15128, STRPU_02508	ASTMX03527
OG0006622	STRPU_06660	ASTMX01144
OG0006623	STRPU_13116, STRPU_13085	ASTMX00578
OG0006624	STRPU_13857	ASTMX19460
OG0006625	STRPU_00444, STRPU_02374	ASTMX17003, ASTMX17004
OG0006626	STRPU_15047	ASTMX00608
OG0006627	STRPU_17425	ASTMX01364
OG0006628	STRPU_10460	ASTMX02213, ASTMX00249
OG0006630	STRPU_23183	ASTMX22622
OG0006631	STRPU_25117	ASTMX13615
OG0006633	STRPU_07751	ASTMX18345
OG0006635	STRPU_09579, STRPU_09573	ASTMX19723
OG0006636	STRPU_02074, STRPU_09103	ASTMX06791
OG0006637	STRPU_09068, STRPU_02044	ASTMX01565
OG0006638	STRPU_25845	ASTMX05476
OG0006640	STRPU_15081	ASTMX09650
OG0006641	STRPU_20953	ASTMX01398
OG0006642	STRPU_08420	ASTMX03226
OG0006645	STRPU_14446, STRPU_14429	ASTMX14608
OG0006646	STRPU_26576	ASTMX04908
OG0006648	STRPU_17476, STRPU_17460	ASTMX11425
OG0006649	STRPU_21293	ASTMX22278
OG0006650	STRPU_05409	ASTMX22454
OG0006651	STRPU_17251	ASTMX03710
OG0006653	STRPU_25531	ASTMX11926
OG0006654	STRPU_17381	ASTMX10252
OG0006655	STRPU_26342	ASTMX02610
OG0006657	STRPU_15484	ASTMX13430
OG0006658	STRPU_07917, STRPU_07946	ASTMX01278
OG0006660	STRPU_22389	ASTMX16840, ASTMX15712
OG0006661	STRPU_06601	ASTMX06079
OG0006662	STRPU_03424	ASTMX10852
OG0006663	STRPU_14390	ASTMX20793
OG0006664	STRPU_20210	ASTMX18894
OG0006666	STRPU_22001	ASTMX14266
OG0006667	STRPU_23811, STRPU_03706, STRPU_23845	ASTMX06457
OG0006668	STRPU_05689	ASTMX08555
OG0006669	STRPU_18180	ASTMX07762
OG0006670	STRPU_19873, STRPU_19899	ASTMX08852
OG0006671	STRPU_10970, STRPU_11401, STRPU_11402	ASTMX02120
OG0006672	STRPU_21262	ASTMX03220
OG0006673	STRPU_10186	ASTMX18034, ASTMX05111
OG0006675	STRPU_09507	ASTMX17949
OG0006676	STRPU_23124, STRPU_23127	ASTMX10262
OG0006677	STRPU_06954, STRPU_08321	ASTMX10112
OG0006678	STRPU_08345	ASTMX21609
OG0006679	STRPU_09874	ASTMX01521
OG0006680	STRPU_15636	ASTMX00952
OG0006681	STRPU_16624	ASTMX10798
OG0006683	STRPU_10523	ASTMX17752
OG0006684	STRPU_23507	ASTMX19788
OG0006685	STRPU_07043, STRPU_08069	ASTMX13015, ASTMX14032
OG0006686	STRPU_20136	ASTMX07806
OG0006687	STRPU_17488	ASTMX05776
OG0006688	STRPU_25259	ASTMX02675
OG0006689	STRPU_26811	ASTMX02612
OG0006690	STRPU_23730	ASTMX15458
OG0006692	STRPU_24141	ASTMX15358
OG0006693	STRPU_04135	ASTMX13879
OG0006694	STRPU_17221	ASTMX03870
OG0006695	STRPU_20663	ASTMX21264
OG0006696	STRPU_22669	ASTMX04210, ASTMX04552
OG0006697	STRPU_10226	ASTMX19949, ASTMX09481
OG0006698	STRPU_25630	ASTMX14552
OG0006700	STRPU_09508	ASTMX18394
OG0006702	STRPU_08072	ASTMX04300
OG0006703	STRPU_07739	ASTMX15261
OG0006704	STRPU_14516	ASTMX03144
OG0006705	STRPU_10965	ASTMX18210
OG0006706	STRPU_19558	ASTMX06498
OG0006707	STRPU_00777, STRPU_19793	ASTMX05711
OG0006708	STRPU_26392	ASTMX11423
OG0006709	STRPU_13686, STRPU_02389	ASTMX12695
OG0006710	STRPU_26369	ASTMX16956
OG0006711	STRPU_17666, STRPU_02255	ASTMX17012
OG0006712	STRPU_25296	ASTMX19601
OG0006713	STRPU_21001	ASTMX15643, ASTMX17218
OG0006714	STRPU_09756, STRPU_09712	ASTMX07976
OG0006715	STRPU_22299	ASTMX14563, ASTMX06410
OG0006716	STRPU_12323, STRPU_10718	ASTMX11731
OG0006717	STRPU_21004	ASTMX04689
OG0006718	STRPU_09616	ASTMX17392
OG0006719	STRPU_08647	ASTMX11390
OG0006720	STRPU_16064	ASTMX06026
OG0006721	STRPU_26848	ASTMX18174
OG0006722	STRPU_18749	ASTMX12405
OG0006723	STRPU_25900	ASTMX13335
OG0006724	STRPU_10675, STRPU_00564	ASTMX17753
OG0006725	STRPU_23338	ASTMX09476
OG0006726	STRPU_07687, STRPU_07700	ASTMX03873
OG0006727	STRPU_17833	ASTMX20841, ASTMX20842
OG0006728	STRPU_02468, STRPU_13597	ASTMX14617
OG0006729	STRPU_18897	ASTMX05077
OG0006731	STRPU_23901	ASTMX19985
OG0006732	STRPU_22092	ASTMX22779
OG0006733	STRPU_21005	ASTMX09373, ASTMX11811
OG0006734	STRPU_15759, STRPU_20707	ASTMX04829
OG0006735	STRPU_22010	ASTMX05292
OG0006736	STRPU_26075	ASTMX03650
OG0006737	STRPU_26074	ASTMX11682
OG0006738	STRPU_13647	ASTMX13600
OG0006739	STRPU_09891	ASTMX02177
OG0006741	STRPU_22289	ASTMX00781
OG0006742	STRPU_05005	ASTMX08794, ASTMX20354
OG0006743	STRPU_22847	ASTMX13436, ASTMX07092
OG0006744	STRPU_19434, STRPU_19428	ASTMX09205, ASTMX05381
OG0006745	STRPU_11060	ASTMX16122
OG0006748	STRPU_00148, STRPU_02912, STRPU_02911	ASTMX18321
OG0006749	STRPU_05015, STRPU_05016	ASTMX10213
OG0006750	STRPU_24309	ASTMX03816
OG0006751	STRPU_15153, STRPU_02535	ASTMX10960
OG0006752	STRPU_03141	ASTMX03481
OG0006753	STRPU_21351	ASTMX08486
OG0006754	STRPU_25256	ASTMX06832
OG0006755	STRPU_05751	ASTMX00482
OG0006757	STRPU_21092	ASTMX13935
OG0006758	STRPU_16693, STRPU_16666	ASTMX00799
OG0006759	STRPU_23476, STRPU_08369	ASTMX17468
OG0006760	STRPU_19230	ASTMX10010
OG0006761	STRPU_05907, STRPU_05908	ASTMX19006
OG0006762	STRPU_21058	ASTMX19374, ASTMX06557
OG0006764	STRPU_05646	ASTMX04734
OG0006765	STRPU_26318	ASTMX03547, ASTMX03548
OG0006766	STRPU_06955, STRPU_06937	ASTMX03906
OG0006768	STRPU_02902	ASTMX01848
OG0006769	STRPU_12966	ASTMX00239
OG0006770	STRPU_27293	ASTMX05163, ASTMX17797
OG0006772	STRPU_09775, STRPU_09732	ASTMX17412
OG0006775	STRPU_08762, STRPU_01401	ASTMX07700
OG0006776	STRPU_02465, STRPU_13600	ASTMX14097
OG0006777	STRPU_21177	ASTMX09376
OG0006780	STRPU_20877, STRPU_20840	ASTMX04854
OG0006791	STRPU_09881	ASTMX08046
OG0006827	STRPU_19224	ASTMX03162
OG0006828	STRPU_27026	ASTMX06916
OG0006829	STRPU_09872	ASTMX16614
OG0006830	STRPU_15278	ASTMX12230
OG0006831	STRPU_09873	ASTMX02537
OG0006832	STRPU_20777	ASTMX05805
OG0006833	STRPU_26024	ASTMX16981
OG0006837	STRPU_02920	ASTMX12356
OG0006838	STRPU_08275	ASTMX04988
OG0006839	STRPU_04376	ASTMX16275
OG0006842	STRPU_18785	ASTMX18470
OG0006843	STRPU_26234	ASTMX15344, ASTMX15343
OG0006844	STRPU_26827, STRPU_26824	ASTMX05150
OG0006845	STRPU_21842	ASTMX22497, ASTMX18536
OG0006846	STRPU_21562	ASTMX04852
OG0006847	STRPU_22196	ASTMX05035
OG0006848	STRPU_04780	ASTMX02777, ASTMX15411
OG0006849	STRPU_20584	ASTMX10597
OG0006850	STRPU_17760	ASTMX17410
OG0006851	STRPU_09338	ASTMX10431
OG0006852	STRPU_24270	ASTMX21034, ASTMX05169, ASTMX05168
OG0006853	STRPU_22284	ASTMX02147
OG0006856	STRPU_06068	ASTMX15975
OG0006857	STRPU_06069	ASTMX10533
OG0006860	STRPU_25395	ASTMX08893
OG0006861	STRPU_25033	ASTMX12683
OG0006862	STRPU_21836	ASTMX04586
OG0006863	STRPU_18218, STRPU_01273	ASTMX06189
OG0006864	STRPU_05446	ASTMX14844
OG0006865	STRPU_06290, STRPU_06335	ASTMX00544
OG0006866	STRPU_11341, STRPU_11342	ASTMX15118
OG0006867	STRPU_20626	ASTMX17195
OG0006869	STRPU_23709	ASTMX04037
OG0006870	STRPU_06981, STRPU_06997	ASTMX19219
OG0006871	STRPU_06422	ASTMX18202
OG0006872	STRPU_25634	ASTMX07240
OG0006873	STRPU_15075, STRPU_15074	ASTMX19378
OG0006874	STRPU_00070, STRPU_08961	ASTMX10745
OG0006875	STRPU_14351	ASTMX06127
OG0006876	STRPU_18689	ASTMX11416
OG0006877	STRPU_05713, STRPU_05720	ASTMX13244
OG0006878	STRPU_18839	ASTMX16892
OG0006879	STRPU_00102, STRPU_11515	ASTMX16173
OG0006880	STRPU_20211	ASTMX10742
OG0006881	STRPU_05245	ASTMX18811
OG0006885	STRPU_08329	ASTMX15506
OG0006886	STRPU_18058	ASTMX09095, ASTMX01120
OG0006887	STRPU_02379, STRPU_13697	ASTMX11439
OG0006888	STRPU_24426	ASTMX09251
OG0006890	STRPU_10389	ASTMX17391
OG0006891	STRPU_02239, STRPU_15565	ASTMX19493
OG0006892	STRPU_13969	ASTMX00090
OG0006893	STRPU_08081	ASTMX07824
OG0006894	STRPU_08715, STRPU_01459	ASTMX19536
OG0006895	STRPU_12876	ASTMX01494
OG0006896	STRPU_04551	ASTMX21118, ASTMX01593
OG0006897	STRPU_27425	ASTMX03361
OG0006898	STRPU_25382	ASTMX06272
OG0006899	STRPU_12587	ASTMX19445
OG0006901	STRPU_13971	ASTMX00087
OG0006902	STRPU_21923	ASTMX14454
OG0006903	STRPU_25107	ASTMX10135, ASTMX10443
OG0006904	STRPU_05387	ASTMX18096
OG0006905	STRPU_26050	ASTMX21329
OG0006906	STRPU_15338	ASTMX11180
OG0006907	STRPU_07420	ASTMX21343
OG0006908	STRPU_14728	ASTMX03466
OG0006909	STRPU_22846	ASTMX01775
OG0006911	STRPU_19546, STRPU_19540	ASTMX04692
OG0006912	STRPU_19507	ASTMX03849
OG0006914	STRPU_27336	ASTMX15342
OG0006916	STRPU_26458	ASTMX16770
OG0006917	STRPU_11048, STRPU_00388	ASTMX19078
OG0006918	STRPU_07106	ASTMX16285
OG0006919	STRPU_10127, STRPU_10054	ASTMX19164
OG0006923	STRPU_16895	ASTMX08705
OG0006924	STRPU_18317, STRPU_01130	ASTMX15741
OG0006925	STRPU_26381	ASTMX08108
OG0006926	STRPU_24428	ASTMX04276
OG0006928	STRPU_24366	ASTMX20820, ASTMX17417
OG0006929	STRPU_17960	ASTMX14469
OG0006930	STRPU_01800, STRPU_17035	ASTMX18849
OG0006931	STRPU_24300	ASTMX01266
OG0006932	STRPU_09106, STRPU_02077	ASTMX01417
OG0006934	STRPU_06012	ASTMX00025
OG0006935	STRPU_01515, STRPU_09444, STRPU_00104	ASTMX18496
OG0006936	STRPU_09697, STRPU_09740	ASTMX10953
OG0006937	STRPU_12967	ASTMX14042
OG0006938	STRPU_22292	ASTMX05289
OG0006939	STRPU_07451, STRPU_07443	ASTMX13531
OG0006942	STRPU_20945	ASTMX13442
OG0006943	STRPU_22648	ASTMX16314
OG0006944	STRPU_22694	ASTMX02091
OG0006945	STRPU_01504	ASTMX00086, ASTMX21538
OG0006946	STRPU_19536	ASTMX14240
OG0006949	STRPU_23783	ASTMX06229
OG0006951	STRPU_24627	ASTMX12012
OG0006952	STRPU_26196	ASTMX00883
OG0006953	STRPU_13466	ASTMX13999
OG0006954	STRPU_21450	ASTMX20718
OG0006955	STRPU_23524	ASTMX07198, ASTMX07110
OG0006956	STRPU_10082, STRPU_10144	ASTMX05793
OG0006957	STRPU_09536	ASTMX04737
OG0006958	STRPU_20194	ASTMX14580
OG0006959	STRPU_02959, STRPU_02945	ASTMX03957, ASTMX19214
OG0006960	STRPU_01808, STRPU_17043	ASTMX00079
OG0006962	STRPU_11184	ASTMX00716
OG0006964	STRPU_17888	ASTMX21391
OG0006965	STRPU_04103	ASTMX06957
OG0006966	STRPU_05944	ASTMX09198
OG0006967	STRPU_08109, STRPU_08122	ASTMX07737
OG0006968	STRPU_10225	ASTMX20101
OG0006969	STRPU_10221	ASTMX15725
OG0006970	STRPU_15599, STRPU_02208	ASTMX10956, ASTMX17588
OG0006971	STRPU_14388	ASTMX14444
OG0006972	STRPU_25333	ASTMX02143
OG0006975	STRPU_17207	ASTMX05767
OG0006976	STRPU_17257	ASTMX01198
OG0006977	STRPU_22692	ASTMX13939
OG0006978	STRPU_26927	ASTMX03349
OG0006979	STRPU_16204, STRPU_16243	ASTMX20387
OG0006980	STRPU_11247, STRPU_11286	ASTMX08911
OG0006981	STRPU_12995	ASTMX18249
OG0006982	STRPU_10293	ASTMX06903
OG0006983	STRPU_11349	ASTMX04803
OG0006984	STRPU_12602	ASTMX01069, ASTMX17758, ASTMX00621
OG0006985	STRPU_23875, STRPU_23837	ASTMX08374
OG0006987	STRPU_19460	ASTMX03786
OG0006988	STRPU_20731, STRPU_00728	ASTMX04994
OG0006989	STRPU_01490, STRPU_13757	ASTMX13258
OG0006990	STRPU_04188	ASTMX12780
OG0006991	STRPU_07950, STRPU_07959	ASTMX17290
OG0006992	STRPU_09753, STRPU_09709	ASTMX01520
OG0006993	STRPU_06236	ASTMX15549
OG0006994	STRPU_02630, STRPU_24034	ASTMX16722
OG0006995	STRPU_25036	ASTMX13568
OG0006997	STRPU_13193	ASTMX16081
OG0006998	STRPU_14121	ASTMX20511
OG0006999	STRPU_14022	ASTMX01835
OG0007000	STRPU_09475	ASTMX15934
OG0007001	STRPU_11944, STRPU_11904	ASTMX14381
OG0007002	STRPU_19686, STRPU_19629	ASTMX16784
OG0007003	STRPU_26168	ASTMX07209, ASTMX15526
OG0007004	STRPU_25931	ASTMX09577
OG0007005	STRPU_14730	ASTMX22123
OG0007006	STRPU_02883, STRPU_02841	ASTMX06196
OG0007007	STRPU_02770	ASTMX02970
OG0007008	STRPU_27238	ASTMX15324
OG0007009	STRPU_22226	ASTMX19873
OG0007010	STRPU_05041, STRPU_05116	ASTMX11111
OG0007011	STRPU_05236	ASTMX05849
OG0007012	STRPU_04694	ASTMX09660
OG0007013	STRPU_08358	ASTMX04505
OG0007014	STRPU_01570, STRPU_00169, STRPU_09389	ASTMX08585
OG0007015	STRPU_25403	ASTMX17285
OG0007018	STRPU_00625, STRPU_08925	ASTMX14959
OG0007019	STRPU_08876	ASTMX01540
OG0007020	STRPU_09538	ASTMX09751
OG0007021	STRPU_06352	ASTMX12977
OG0007022	STRPU_13308	ASTMX05294
OG0007023	STRPU_00640, STRPU_23052	ASTMX16844
OG0007024	STRPU_22752, STRPU_01907	ASTMX00414
OG0007025	STRPU_16699, STRPU_16670	ASTMX02047
OG0007026	STRPU_12581	ASTMX05189
OG0007027	STRPU_23916	ASTMX19969
OG0007029	STRPU_01326, STRPU_11623	ASTMX00701
OG0007031	STRPU_24541	ASTMX20247
OG0007032	STRPU_17171	ASTMX00154
OG0007033	STRPU_21131	ASTMX01258
OG0007034	STRPU_13903	ASTMX14249
OG0007035	STRPU_03630	ASTMX03494, ASTMX12369
OG0007036	STRPU_19860, STRPU_19887	ASTMX13788
OG0007037	STRPU_13546	ASTMX12701
OG0007038	STRPU_23533	ASTMX01792
OG0007039	STRPU_21207	ASTMX01368, ASTMX11134
OG0007040	STRPU_19742	ASTMX09108
OG0007041	STRPU_23561	ASTMX12415, ASTMX17229
OG0007042	STRPU_24074	ASTMX10661
OG0007043	STRPU_09509	ASTMX12586
OG0007044	STRPU_05851	ASTMX08265
OG0007045	STRPU_16902	ASTMX05785
OG0007046	STRPU_16899, STRPU_16897	ASTMX11335
OG0007047	STRPU_20026	ASTMX00903
OG0007048	STRPU_08769, STRPU_01389	ASTMX04983, ASTMX07732
OG0007049	STRPU_10988, STRPU_00326	ASTMX02583
OG0007050	STRPU_10271	ASTMX11641
OG0007053	STRPU_22506	ASTMX17068
OG0007054	STRPU_15032	ASTMX07334
OG0007055	STRPU_15602, STRPU_02206	ASTMX13195
OG0007056	STRPU_15531	ASTMX05882
OG0007058	STRPU_03307	ASTMX07059
OG0007059	STRPU_10239	ASTMX01512
OG0007060	STRPU_07159	ASTMX01836
OG0007061	STRPU_09653	ASTMX10503
OG0007062	STRPU_10658	ASTMX15159
OG0007063	STRPU_08411, STRPU_00013	ASTMX10117
OG0007064	STRPU_05910	ASTMX19560
OG0007066	STRPU_06260, STRPU_06304	ASTMX22476
OG0007067	STRPU_25240	ASTMX08892
OG0007068	STRPU_04848	ASTMX10090
OG0007070	STRPU_06610	ASTMX03138
OG0007071	STRPU_23265	ASTMX08483
OG0007072	STRPU_26238, STRPU_26239	ASTMX07084
OG0007073	STRPU_10918	ASTMX19088
OG0007074	STRPU_11819	ASTMX18317
OG0007075	STRPU_23271	ASTMX15828, ASTMX07345
OG0007076	STRPU_06816	ASTMX16160
OG0007077	STRPU_04990	ASTMX11100
OG0007078	STRPU_25114	ASTMX15143
OG0007079	STRPU_24500	ASTMX04560
OG0007080	STRPU_24572	ASTMX08945
OG0007081	STRPU_24476	ASTMX07386
OG0007082	STRPU_24753	ASTMX10303
OG0007083	STRPU_20027	ASTMX00902
OG0007084	STRPU_25218	ASTMX21153
OG0007085	STRPU_23264	ASTMX02625
OG0007086	STRPU_23268	ASTMX07211
OG0007087	STRPU_07610	ASTMX08152
OG0007089	STRPU_06357	ASTMX02285
OG0007090	STRPU_19228	ASTMX06534, ASTMX02841
OG0007091	STRPU_07575	ASTMX11325
OG0007092	STRPU_21370	ASTMX01277
OG0007093	STRPU_18560	ASTMX22411, ASTMX21833
OG0007094	STRPU_21261	ASTMX08477
OG0007095	STRPU_09292	ASTMX09063
OG0007096	STRPU_10187	ASTMX11766, ASTMX03776
OG0007097	STRPU_02900	ASTMX19019
OG0007098	STRPU_25857	ASTMX01065
OG0007099	STRPU_20619	ASTMX18631
OG0007100	STRPU_00913, STRPU_23037	ASTMX09252
OG0007102	STRPU_00054, STRPU_04943	ASTMX09794
OG0007103	STRPU_04046	ASTMX15827
OG0007104	STRPU_06463	ASTMX02246, ASTMX12173
OG0007105	STRPU_15416	ASTMX19209
OG0007106	STRPU_22698	ASTMX00806
OG0007107	STRPU_09066, STRPU_02042	ASTMX19243
OG0007108	STRPU_14881	ASTMX12153
OG0007111	STRPU_25883	ASTMX09580, ASTMX03137
OG0007112	STRPU_27151	ASTMX05122
OG0007113	STRPU_22766, STRPU_01922	ASTMX02092, ASTMX16843
OG0007114	STRPU_25483	ASTMX13798
OG0007115	STRPU_21097, STRPU_21102	ASTMX16286
OG0007116	STRPU_09240	ASTMX19526
OG0007117	STRPU_21924	ASTMX15880
OG0007118	STRPU_18011	ASTMX14472
OG0007119	STRPU_19183	ASTMX05484
OG0007120	STRPU_19111	ASTMX06093
OG0007121	STRPU_21424	ASTMX18720
OG0007122	STRPU_06853	ASTMX04799
OG0007123	STRPU_10434	ASTMX16148
OG0007124	STRPU_05024	ASTMX09795
OG0007125	STRPU_03780	ASTMX16475
OG0007126	STRPU_21875	ASTMX14075
OG0007127	STRPU_23141	ASTMX12250, ASTMX01819
OG0007128	STRPU_22524	ASTMX15167
OG0007129	STRPU_10398	ASTMX09310, ASTMX13495
OG0007130	STRPU_22007	ASTMX16072
OG0007131	STRPU_18830	ASTMX13441
OG0007132	STRPU_07611	ASTMX04322
OG0007133	STRPU_27118	ASTMX21250
OG0007134	STRPU_09504	ASTMX16982
OG0007135	STRPU_22613	ASTMX00245
OG0007136	STRPU_26847	ASTMX05160
OG0007137	STRPU_09289	ASTMX18044
OG0007138	STRPU_01187, STRPU_19956	ASTMX13115
OG0007139	STRPU_24547	ASTMX04012
OG0007140	STRPU_18978, STRPU_18964	ASTMX06549, ASTMX15484
OG0007141	STRPU_09001	ASTMX17349
OG0007143	STRPU_07151	ASTMX01334
OG0007144	STRPU_20757	ASTMX14074
OG0007145	STRPU_07621	ASTMX08637
OG0007147	STRPU_10689, STRPU_00554	ASTMX13962
OG0007148	STRPU_23255	ASTMX17772
OG0007150	STRPU_26019	ASTMX03541
OG0007152	STRPU_23904	ASTMX14227, ASTMX14226
OG0007153	STRPU_20990	ASTMX01581
OG0007154	STRPU_21145	ASTMX04579
OG0007158	STRPU_24870	ASTMX13778, ASTMX13779
OG0007160	STRPU_26136	ASTMX19280
OG0007161	STRPU_26316	ASTMX12648, ASTMX10902
OG0007163	STRPU_00062, STRPU_26355	ASTMX14930
OG0007164	STRPU_18028	ASTMX04180
OG0007165	STRPU_02913	ASTMX02974
OG0007166	STRPU_05956	ASTMX12427
OG0007168	STRPU_00447, STRPU_13699	ASTMX12719
OG0007171	STRPU_21847	ASTMX19376
OG0007173	STRPU_11070	ASTMX08040
OG0007174	STRPU_25426	ASTMX15803
OG0007175	STRPU_12623	ASTMX08991
OG0007177	STRPU_20617	ASTMX13669
OG0007178	STRPU_19759	ASTMX03848
OG0007179	STRPU_23275	ASTMX11963
OG0007180	STRPU_27146	ASTMX07909
OG0007181	STRPU_23088	ASTMX06406, ASTMX09641
OG0007182	STRPU_06115	ASTMX03504
OG0007183	STRPU_17656, STRPU_02265, STRPU_02264	ASTMX05746
OG0007184	STRPU_24371	ASTMX04306
OG0007186	STRPU_24966	ASTMX01462
OG0007187	STRPU_22257, STRPU_22258	ASTMX05320
OG0007188	STRPU_13438	ASTMX06664
OG0007189	STRPU_08133	ASTMX20543
OG0007190	STRPU_04117	ASTMX05931
OG0007191	STRPU_19239	ASTMX21840
OG0007192	STRPU_13230, STRPU_13214	ASTMX07871
OG0007198	STRPU_12653	ASTMX09261
OG0007199	STRPU_24427	ASTMX12249, ASTMX15392
OG0007200	STRPU_04671, STRPU_04639	ASTMX15610
OG0007201	STRPU_17619, STRPU_02302	ASTMX04910
OG0007209	STRPU_15485	ASTMX11363, ASTMX15404
OG0007248	STRPU_25740	ASTMX11925
OG0007250	STRPU_06687, STRPU_06686	ASTMX04160
OG0007251	STRPU_27320	ASTMX21422
OG0007253	STRPU_26033	ASTMX10666, ASTMX22135
OG0007254	STRPU_11452	ASTMX14077
OG0007255	STRPU_13724	ASTMX20514
OG0007256	STRPU_08227	ASTMX11396
OG0007258	STRPU_27109	ASTMX15166
OG0007260	STRPU_21240, STRPU_21242	ASTMX05630
OG0007261	STRPU_01834, STRPU_19307	ASTMX18822, ASTMX21778
OG0007264	STRPU_26261, STRPU_26263	ASTMX01064
OG0007266	STRPU_23277	ASTMX02148
OG0007267	STRPU_00677, STRPU_18949	ASTMX06471
OG0007268	STRPU_06567, STRPU_06532	ASTMX21870
OG0007269	STRPU_24818	ASTMX01325
OG0007270	STRPU_07012	ASTMX04175, ASTMX22945
OG0007271	STRPU_08340	ASTMX06578
OG0007272	STRPU_11339	ASTMX05229
OG0007273	STRPU_11816	ASTMX07371
OG0007274	STRPU_23308	ASTMX02966
OG0007275	STRPU_23580	ASTMX12595
OG0007279	STRPU_15002	ASTMX12215
OG0007280	STRPU_07782	ASTMX21182
OG0007281	STRPU_08257	ASTMX19835
OG0007282	STRPU_02557, STRPU_14767	ASTMX13185
OG0007283	STRPU_17745	ASTMX04985, ASTMX12322
OG0007284	STRPU_02259, STRPU_17661	ASTMX20942, ASTMX08706, ASTMX11857
OG0007285	STRPU_18094, STRPU_01782	ASTMX14462
