Orthogroup	HELIO_ok	CAEEL
OG0007442	HELIO_05360	CAEEL05801, CAEEL20230
OG0007446	HELIO_07395	CAEEL08347
OG0007447	HELIO_12442	CAEEL15347
OG0007450	HELIO_00508	CAEEL15942
OG0007451	HELIO_04606	CAEEL01087
OG0007452	HELIO_07764	CAEEL11309, CAEEL11308
OG0007453	HELIO_06244	CAEEL15555
OG0007454	HELIO_11972	CAEEL05191
OG0007455	HELIO_12355	CAEEL09023
OG0007456	HELIO_09549	CAEEL09752
OG0007459	HELIO_01507	CAEEL08625
OG0007460	HELIO_08692	CAEEL08071
OG0007463	HELIO_00691	CAEEL05195
OG0007471	HELIO_09730	CAEEL00262
OG0007472	HELIO_11248	CAEEL07712
OG0007475	HELIO_09366	CAEEL11891
OG0007476	HELIO_04585	CAEEL05614
OG0007477	HELIO_10040	CAEEL18090
OG0007478	HELIO_04114	CAEEL10045
OG0007481	HELIO_12489	CAEEL07144
OG0007482	HELIO_12170	CAEEL05046
OG0007483	HELIO_09027	CAEEL05091
OG0007484	HELIO_06327	CAEEL15663
OG0007488	HELIO_09301	CAEEL11022
OG0007491	HELIO_08829	CAEEL08156
OG0007494	HELIO_12427	CAEEL07420
OG0007495	HELIO_09614	CAEEL02719
OG0007496	HELIO_05033	CAEEL08861
OG0007498	HELIO_11706	CAEEL00436
OG0007500	HELIO_05327	CAEEL02792, CAEEL15995
OG0007503	HELIO_10821	CAEEL02990
OG0007508	HELIO_01803	CAEEL11729
OG0007509	HELIO_08680	CAEEL03713
OG0007510	HELIO_08253	CAEEL02087
OG0007518	HELIO_10823	CAEEL09758
OG0007519	HELIO_05000	CAEEL01445
OG0007527	HELIO_08185	CAEEL00663
OG0007531	HELIO_12240	CAEEL00294
OG0007586	HELIO_01877	CAEEL10449
OG0007589	HELIO_07736	CAEEL12126
OG0007591	HELIO_10985	CAEEL00268
OG0007597	HELIO_09185	CAEEL08128
OG0007602	HELIO_07630	CAEEL04254
OG0007603	HELIO_01392	CAEEL01794
OG0007606	HELIO_07848	CAEEL07584
OG0007609	HELIO_10263	CAEEL18836
OG0007611	HELIO_01122	CAEEL17991
OG0007616	HELIO_00580	CAEEL01590
OG0007618	HELIO_11433	CAEEL00292
OG0007619	HELIO_00818	CAEEL00841
OG0007624	HELIO_03334	CAEEL00535
OG0007626	HELIO_06920	CAEEL06256
OG0007629	HELIO_03806	CAEEL01044
OG0007633	HELIO_01601, HELIO_04618	CAEEL20565
OG0007634	HELIO_08632	CAEEL15553
OG0007638	HELIO_04448	CAEEL00644
OG0007642	HELIO_09919	CAEEL15921
OG0007645	HELIO_08180	CAEEL07585
OG0007646	HELIO_09428	CAEEL01490
OG0007648	HELIO_11122	CAEEL02742
OG0007651	HELIO_02073	CAEEL07805
OG0007652	HELIO_03680	CAEEL19493
OG0007654	HELIO_09336	CAEEL01221, CAEEL08338
OG0007656	HELIO_03326	CAEEL10499
OG0007657	HELIO_09924	CAEEL03766
OG0007662	HELIO_05739	CAEEL14112
OG0007663	HELIO_09052	CAEEL07909
OG0007664	HELIO_04897	CAEEL02497
OG0007666	HELIO_07744	CAEEL06730
OG0007667	HELIO_04334	CAEEL09697
OG0007676	HELIO_07836	CAEEL11928
OG0007680	HELIO_05007	CAEEL08127
OG0007681	HELIO_11068	CAEEL00409
OG0007686	HELIO_07993	CAEEL07547
OG0007687	HELIO_01462	CAEEL12382
OG0007690	HELIO_01667	CAEEL07839
OG0007698	HELIO_02873	CAEEL09040
OG0007699	HELIO_00023, HELIO_11009	CAEEL05906
OG0007702	HELIO_01625	CAEEL09034
OG0007703	HELIO_00511	CAEEL09743
OG0007712	HELIO_06849	CAEEL10394
OG0007713	HELIO_05941	CAEEL08732
OG0007714	HELIO_10359	CAEEL07755
OG0007717	HELIO_08633	CAEEL05318
OG0007719	HELIO_11950	CAEEL04281
OG0007722	HELIO_05263	CAEEL04401
OG0007723	HELIO_12456	CAEEL01529
OG0007724	HELIO_00810	CAEEL11098
OG0007732	HELIO_12689	CAEEL02105
OG0007734	HELIO_11801	CAEEL20465
OG0007736	HELIO_07658	CAEEL08552
OG0007739	HELIO_03035	CAEEL05697
OG0007743	HELIO_10929	CAEEL01748
OG0007746	HELIO_11155	CAEEL14195
OG0007749	HELIO_03431	CAEEL12327
OG0007752	HELIO_00832	CAEEL16888
OG0007754	HELIO_02629	CAEEL16020
OG0007757	HELIO_07988	CAEEL04833
OG0007759	HELIO_12236	CAEEL09235
OG0007761	HELIO_10949	CAEEL04714
OG0007767	HELIO_03760	CAEEL04905
OG0007769	HELIO_12480	CAEEL08087
OG0007771	HELIO_01646	CAEEL07807
OG0007772	HELIO_01680	CAEEL09510
OG0007774	HELIO_11728	CAEEL00940
OG0007782	HELIO_11482	CAEEL02809
OG0007783	HELIO_03457	CAEEL07253
OG0007784	HELIO_06523	CAEEL08610
OG0007786	HELIO_09437	CAEEL11757
OG0007794	HELIO_02740	CAEEL19174
OG0007800	HELIO_02307	CAEEL08807
OG0007803	HELIO_00912	CAEEL05119
OG0007804	HELIO_02429	CAEEL00772
OG0007807	HELIO_01066	CAEEL05530
OG0007810	HELIO_09745	CAEEL03135
OG0007811	HELIO_00921	CAEEL07487
OG0007813	HELIO_00743	CAEEL13344
OG0007816	HELIO_07334	CAEEL05256
OG0007820	HELIO_11990	CAEEL09298
OG0007823	HELIO_08358	CAEEL13928
OG0007829	HELIO_01759	CAEEL06733
OG0007830	HELIO_08878	CAEEL12370
OG0007831	HELIO_12772	CAEEL09366
OG0007832	HELIO_11102	CAEEL15897
OG0007834	HELIO_01668	CAEEL18324
OG0007835	HELIO_12549	CAEEL14273
OG0007837	HELIO_03229	CAEEL08272
OG0007840	HELIO_04802	CAEEL02866
OG0007846	HELIO_08649	CAEEL15416
OG0007846	HELIO_12188	CAEEL07657
OG0007848	HELIO_04240	CAEEL00623
OG0007858	HELIO_05719	CAEEL05800
OG0007911	HELIO_11434	CAEEL19720
OG0007918	HELIO_04419	CAEEL01338
OG0007929	HELIO_03658	CAEEL11949
OG0007932	HELIO_01358	CAEEL18348
OG0007943	HELIO_05542	CAEEL00323
OG0007947	HELIO_01214	CAEEL08838
OG0007956	HELIO_00807	CAEEL07040
OG0007957	HELIO_02424	CAEEL07410
OG0007958	HELIO_03422	CAEEL09574
OG0007959	HELIO_02385	CAEEL06031
OG0007962	HELIO_04538	CAEEL03907
OG0007966	HELIO_06554	CAEEL18121
OG0007974	HELIO_08921	CAEEL18470
OG0007975	HELIO_02337	CAEEL07570
OG0007978	HELIO_02240	CAEEL16129
OG0007980	HELIO_00219	CAEEL04889
OG0007990	HELIO_00307	CAEEL07840
OG0007994	HELIO_01780	CAEEL07063
OG0007996	HELIO_00492	CAEEL08828
OG0007997	HELIO_03100	CAEEL08226
OG0007999	HELIO_08262	CAEEL07190
OG0008000	HELIO_04177	CAEEL08364
OG0008001	HELIO_00928	CAEEL02665
OG0008008	HELIO_05467	CAEEL09265
OG0008009	HELIO_11167	CAEEL02124
OG0008011	HELIO_10599	CAEEL11657
OG0008016	HELIO_00540	CAEEL01402
OG0008018	HELIO_10526	CAEEL09951
OG0008020	HELIO_00997	CAEEL07350
OG0008023	HELIO_00436	CAEEL06642
OG0008028	HELIO_10437	CAEEL08626
OG0008030	HELIO_08520	CAEEL08937
OG0008031	HELIO_10799	CAEEL03012
OG0008039	HELIO_02911	CAEEL08953
OG0008041	HELIO_00327	CAEEL11036
OG0008042	HELIO_03968	CAEEL08018
OG0008046	HELIO_01039	CAEEL02060
OG0008047	HELIO_10201	CAEEL11814
OG0008050	HELIO_01160	CAEEL05217
OG0008051	HELIO_09542	CAEEL00393
OG0008056	HELIO_00846	CAEEL07039
OG0008059	HELIO_09982	CAEEL15078
OG0008062	HELIO_00796	CAEEL05480
OG0008065	HELIO_06534	CAEEL19082
OG0008066	HELIO_07912	CAEEL02996
OG0008067	HELIO_10931	CAEEL01642
OG0008071	HELIO_01342	CAEEL15707
OG0008072	HELIO_01026	CAEEL03539
OG0008074	HELIO_03004	CAEEL08812
OG0008075	HELIO_03101	CAEEL18761
OG0008079	HELIO_00746	CAEEL11763
OG0008080	HELIO_12214	CAEEL05079
OG0008081	HELIO_05879	CAEEL01394
OG0008082	HELIO_08934	CAEEL14725
OG0008091	HELIO_09088	CAEEL08716
OG0008094	HELIO_00528	CAEEL09901
OG0008100	HELIO_11850	CAEEL09035
OG0008104	HELIO_09386	CAEEL01994
OG0008105	HELIO_10149	CAEEL14680
OG0008108	HELIO_11492	CAEEL00549
OG0008110	HELIO_05692	CAEEL05284
OG0008113	HELIO_06984	CAEEL01854
OG0008115	HELIO_12049	CAEEL20667
OG0008117	HELIO_05202	CAEEL10260
OG0008119	HELIO_07573	CAEEL12692
OG0008122	HELIO_07016	CAEEL11778
OG0008136	HELIO_04953	CAEEL09654
OG0008201	HELIO_08285	CAEEL15238
OG0008203	HELIO_01479	CAEEL11108
OG0008208	HELIO_04865	CAEEL12161
OG0008217	HELIO_07725	CAEEL20440
OG0008219	HELIO_07426	CAEEL16399
OG0008224	HELIO_09989	CAEEL00450
OG0008229	HELIO_03919	CAEEL09406
OG0008232	HELIO_07795	CAEEL00894
OG0008238	HELIO_06475	CAEEL00102
OG0008239	HELIO_01309	CAEEL10269
OG0008242	HELIO_03862	CAEEL08668
OG0008243	HELIO_00975	CAEEL02601
OG0008249	HELIO_10481	CAEEL15845
OG0008258	HELIO_08230	CAEEL16173
OG0008262	HELIO_01675	CAEEL11455
OG0008263	HELIO_05980	CAEEL15298
OG0008267	HELIO_02344	CAEEL01941
OG0008268	HELIO_05239	CAEEL07024
OG0008271	HELIO_09393	CAEEL10188
OG0008275	HELIO_01566	CAEEL12381
OG0008281	HELIO_07104	CAEEL00420
OG0008288	HELIO_00679	CAEEL04376
OG0008294	HELIO_11093	CAEEL08194
OG0008297	HELIO_08616	CAEEL18979
OG0008300	HELIO_09179	CAEEL09421
OG0008304	HELIO_07539	CAEEL04256
OG0008307	HELIO_06378	CAEEL09006
OG0008312	HELIO_08007	CAEEL18921
OG0008313	HELIO_12407	CAEEL06873
OG0008317	HELIO_02138	CAEEL18369
OG0008325	HELIO_02818	CAEEL03674
OG0008327	HELIO_01314	CAEEL12153
OG0008332	HELIO_04129	CAEEL05599
OG0008335	HELIO_00538	CAEEL06270
OG0008336	HELIO_01313	CAEEL15189
OG0008341	HELIO_12300	CAEEL05446
OG0008343	HELIO_06743	CAEEL05448
OG0008346	HELIO_08226	CAEEL13144
OG0008348	HELIO_02649	CAEEL07578
OG0008351	HELIO_01614	CAEEL00200
OG0008352	HELIO_03305	CAEEL04295
OG0008361	HELIO_10495	CAEEL02090
OG0008363	HELIO_01576	CAEEL02853
OG0008368	HELIO_07799	CAEEL02353
OG0008373	HELIO_08596	CAEEL04900
OG0008381	HELIO_00618	CAEEL18769
OG0008383	HELIO_00611	CAEEL10575
OG0008390	HELIO_06820	CAEEL13616, CAEEL13615, CAEEL17498, CAEEL14684
OG0008400	HELIO_08378	CAEEL04648
OG0008403	HELIO_10617	CAEEL01637
OG0008412	HELIO_01661	CAEEL12090
OG0008415	HELIO_05382	CAEEL03050
OG0008422	HELIO_05208	CAEEL05153
OG0008424	HELIO_04563	CAEEL00661
OG0008427	HELIO_10187	CAEEL05373
OG0008516	HELIO_04595	CAEEL14865
OG0008533	HELIO_03659	CAEEL05305
OG0008536	HELIO_05874	CAEEL08822
OG0008542	HELIO_02038	CAEEL01755
OG0008555	HELIO_04807	CAEEL14965
OG0008558	HELIO_09923	CAEEL00291
OG0008563	HELIO_03942	CAEEL08399
OG0008565	HELIO_02182	CAEEL20014
OG0008569	HELIO_03993	CAEEL15353
OG0008571	HELIO_01645	CAEEL11979
OG0008573	HELIO_05582	CAEEL02749
OG0008583	HELIO_03176	CAEEL07220
OG0008588	HELIO_02756	CAEEL20463
OG0008591	HELIO_06642	CAEEL07370
OG0008602	HELIO_12291	CAEEL15827
OG0008632	HELIO_05631	CAEEL01917
OG0008633	HELIO_04273	CAEEL17795, CAEEL18021
OG0008637	HELIO_03149	CAEEL04856
OG0008638	HELIO_06138	CAEEL15835
OG0008642	HELIO_06407	CAEEL17998
OG0008644	HELIO_01076	CAEEL07170
OG0008654	HELIO_05189	CAEEL05052
OG0008656	HELIO_05702	CAEEL01648
OG0008658	HELIO_01843	CAEEL09756
OG0008659	HELIO_05034	CAEEL01279
OG0008662	HELIO_07636	CAEEL06591
OG0008673	HELIO_11675	CAEEL14469
OG0008696	HELIO_09222	CAEEL09216
OG0008760	HELIO_06810	CAEEL09413
OG0008785	HELIO_12253	CAEEL06702
OG0008792	HELIO_12590	CAEEL01181
OG0008793	HELIO_00397	CAEEL10821
OG0008794	HELIO_06723	CAEEL07396
OG0008799	HELIO_04045	CAEEL16398
OG0008826	HELIO_04061	CAEEL01857
OG0008828	HELIO_04241	CAEEL05455
OG0008836	HELIO_01443	CAEEL08808
OG0008859	HELIO_08303	CAEEL07569
OG0008864	HELIO_03392	CAEEL10645
OG0008870	HELIO_01663	CAEEL08973
OG0008877	HELIO_04838	CAEEL12677
OG0008879	HELIO_12641	CAEEL06910
OG0008887	HELIO_09152	CAEEL04377
OG0008894	HELIO_08505	CAEEL00700
OG0008900	HELIO_03569	CAEEL08282
OG0008911	HELIO_05853	CAEEL05712
OG0008916	HELIO_09422	CAEEL07184
OG0008938	HELIO_01404	CAEEL01611
OG0008959	HELIO_04258	CAEEL10488
OG0009043	HELIO_09252	CAEEL02926
OG0009067	HELIO_01845	CAEEL08173
OG0009080	HELIO_09664	CAEEL20332
OG0009083	HELIO_08474	CAEEL11653
OG0009152	HELIO_02105	CAEEL11985
OG0009165	HELIO_10133	CAEEL12928
OG0009175	HELIO_03907	CAEEL09576
OG0009190	HELIO_03517	CAEEL09360
OG0009217	HELIO_01626	CAEEL08995
OG0009341	HELIO_02792	CAEEL02752
OG0009370	HELIO_04388	CAEEL11569
OG0009374	HELIO_01682	CAEEL04114
OG0009387	HELIO_01031	CAEEL15544, CAEEL19940
OG0009402	HELIO_06909	CAEEL12655, CAEEL18978
OG0009451	HELIO_12517	CAEEL07612
OG0009575	HELIO_00820	CAEEL20584, CAEEL02774
OG0009590	HELIO_01605	CAEEL10923
OG0009621	HELIO_07149	CAEEL18059
OG0009636	HELIO_02711, HELIO_11971	CAEEL18918
OG0009639	HELIO_08310	CAEEL15932
OG0009645	HELIO_09717	CAEEL00376
OG0009649	HELIO_09220	CAEEL15752
OG0009875	HELIO_09349	CAEEL01503
OG0009881	HELIO_07274	CAEEL10393
OG0009898	HELIO_02177, HELIO_02175, HELIO_02176	CAEEL19746
OG0009900	HELIO_00335	CAEEL11208
OG0009908	HELIO_04909	CAEEL07050
OG0009920	HELIO_01466	CAEEL07855
OG0009921	HELIO_06089	CAEEL10707
OG0010046	HELIO_06253	CAEEL19547
OG0010151	HELIO_05164	CAEEL19823
OG0010184	HELIO_04094	CAEEL19250
OG0010217	HELIO_10675	CAEEL20550
OG0010230	HELIO_11117	CAEEL10964
OG0010236	HELIO_08268	CAEEL04159
OG0010522	HELIO_12244	CAEEL00787
OG0010533	HELIO_05933	CAEEL06598, CAEEL06597, CAEEL19988, CAEEL08659, CAEEL08657
OG0010547	HELIO_09684	CAEEL18538
OG0010601	HELIO_01938	CAEEL01174
OG0010604	HELIO_08346, HELIO_08347	CAEEL07416
OG0010617	HELIO_06726	CAEEL12759
OG0010848	HELIO_05339	CAEEL18005, CAEEL09694
OG0010885	HELIO_03700	CAEEL20253
OG0010938	HELIO_05902	CAEEL08495
OG0011200	HELIO_03173	CAEEL03722
OG0011275	HELIO_05983	CAEEL08882
OG0011760	HELIO_12107	CAEEL11069, CAEEL11068
OG0011762	HELIO_05001, HELIO_05534	CAEEL19294, CAEEL02838
OG0012216	HELIO_03165	CAEEL11310
OG0012291	HELIO_00016	CAEEL08904
OG0012302	HELIO_00258	CAEEL01540
OG0012366	HELIO_05824	CAEEL18380
OG0012369	HELIO_10448	CAEEL06871
OG0012841	HELIO_08055	CAEEL20108
OG0012980	HELIO_11364	CAEEL19856
OG0013678	HELIO_03104	CAEEL05015
OG0013899	HELIO_05590	CAEEL12324, CAEEL08650
OG0018291	HELIO_01671	CAEEL00964
OG0018328	HELIO_07243, HELIO_01255	CAEEL09017
OG0018346	HELIO_05017, HELIO_12060	CAEEL15580
OG0020706	HELIO_00939	CAEEL04814
OG0020726	HELIO_02824	CAEEL08302
OG0029875	HELIO_07969	CAEEL04415
