Orthogroup	HELIO_ok	HUMAN
OG0007705	HELIO_04144, HELIO_04748	HUMAN03246
OG0007708	HELIO_02843	HUMAN06488
OG0007711	HELIO_03322	HUMAN25855
OG0007712	HELIO_06849	HUMAN03420
OG0007713	HELIO_05941	HUMAN06586
OG0007714	HELIO_10358	HUMAN30023
OG0007715	HELIO_04524	HUMAN19961
OG0007716	HELIO_10507	HUMAN10202, HUMAN10203
OG0007717	HELIO_08633	HUMAN03284
OG0007719	HELIO_11950	HUMAN26223
OG0007722	HELIO_05263	HUMAN03285
OG0007723	HELIO_12456	HUMAN26538
OG0007724	HELIO_00810	HUMAN03962
OG0007726	HELIO_01023	HUMAN04435
OG0007728	HELIO_09849	HUMAN27883
OG0007729	HELIO_03269	HUMAN11128, HUMAN11127
OG0007730	HELIO_07341	HUMAN27996, HUMAN27997, HUMAN27995
OG0007732	HELIO_12689	HUMAN24163, HUMAN24162
OG0007733	HELIO_07297	HUMAN01349
OG0007734	HELIO_11801	HUMAN00972, HUMAN17214
OG0007735	HELIO_09823	HUMAN12324
OG0007736	HELIO_07658	HUMAN13041
OG0007739	HELIO_03035	HUMAN01347
OG0007740	HELIO_09599	HUMAN05471, HUMAN05472
OG0007741	HELIO_09949	HUMAN02503
OG0007743	HELIO_10929	HUMAN09883, HUMAN06357
OG0007745	HELIO_04306	HUMAN11543, HUMAN11542
OG0007746	HELIO_11155	HUMAN25134
OG0007747	HELIO_03159	HUMAN01081
OG0007748	HELIO_10708	HUMAN02622
OG0007749	HELIO_03431	HUMAN26822
OG0007750	HELIO_09626	HUMAN14835, HUMAN14833
OG0007751	HELIO_06655	HUMAN17117, HUMAN17120
OG0007753	HELIO_11261	HUMAN23321
OG0007754	HELIO_02629	HUMAN21523
OG0007755	HELIO_12313	HUMAN02406
OG0007756	HELIO_06807	HUMAN18795
OG0007757	HELIO_07988	HUMAN01101
OG0007759	HELIO_12236	HUMAN01276
OG0007761	HELIO_10949	HUMAN00323
OG0007762	HELIO_01739	HUMAN07584
OG0007763	HELIO_06612	HUMAN01210
OG0007767	HELIO_03760	HUMAN17614
OG0007768	HELIO_10681	HUMAN11819, HUMAN11818
OG0007769	HELIO_12480	HUMAN10250
OG0007770	HELIO_10505	HUMAN07204, HUMAN07203, HUMAN07205
OG0007771	HELIO_01646	HUMAN06957
OG0007772	HELIO_01680	HUMAN21301
OG0007773	HELIO_07954	HUMAN22030
OG0007774	HELIO_11728	HUMAN17885, HUMAN17884
OG0007775	HELIO_01482	HUMAN13077
OG0007776	HELIO_06697	HUMAN13908, HUMAN13907, HUMAN13906
OG0007779	HELIO_02670	HUMAN18212
OG0007780	HELIO_10535	HUMAN08419, HUMAN08418
OG0007781	HELIO_09673	HUMAN02870
OG0007782	HELIO_11482	HUMAN10939
OG0007783	HELIO_03457	HUMAN10560
OG0007784	HELIO_06523	HUMAN12802
OG0007786	HELIO_09437	HUMAN18705
OG0007788	HELIO_12530	HUMAN10906, HUMAN10907
OG0007790	HELIO_08844	HUMAN25976
OG0007791	HELIO_00183	HUMAN00111
OG0007794	HELIO_02740	HUMAN07379, HUMAN07378
OG0007795	HELIO_09087	HUMAN00877, HUMAN00879, HUMAN00878
OG0007796	HELIO_02975	HUMAN01833
OG0007797	HELIO_00566	HUMAN10834
OG0007798	HELIO_11116	HUMAN23022
OG0007799	HELIO_07533	HUMAN26285
OG0007800	HELIO_02307	HUMAN05271, HUMAN05270
OG0007801	HELIO_01655	HUMAN12139, HUMAN12140, HUMAN12141
OG0007802	HELIO_11341	HUMAN16301
OG0007803	HELIO_00912	HUMAN17024
OG0007804	HELIO_02429	HUMAN27359
OG0007805	HELIO_08060	HUMAN05569
OG0007807	HELIO_01066	HUMAN03444
OG0007808	HELIO_10874	HUMAN20964
OG0007809	HELIO_07903	HUMAN01412
OG0007810	HELIO_09745	HUMAN20972
OG0007811	HELIO_00921	HUMAN21891
OG0007812	HELIO_04110	HUMAN23209
OG0007813	HELIO_00743	HUMAN02512
OG0007815	HELIO_12778	HUMAN18937, HUMAN18939, HUMAN18936, HUMAN18938
OG0007816	HELIO_07334	HUMAN00100, HUMAN00099
OG0007820	HELIO_11990	HUMAN11761
OG0007823	HELIO_08358	HUMAN03449
OG0007826	HELIO_03122	HUMAN07299
OG0007827	HELIO_06096	HUMAN16930, HUMAN16931, HUMAN16929
OG0007828	HELIO_09070	HUMAN13883, HUMAN13882
OG0007829	HELIO_01759	HUMAN11339
OG0007830	HELIO_08878	HUMAN01001
OG0007831	HELIO_12772	HUMAN27771
OG0007832	HELIO_11102	HUMAN08812
OG0007833	HELIO_05559	HUMAN19927, HUMAN19926
OG0007834	HELIO_01668	HUMAN24234, HUMAN24235, HUMAN24233, HUMAN24232
OG0007835	HELIO_12549	HUMAN23278
OG0007836	HELIO_01070	HUMAN30213
OG0007837	HELIO_03229	HUMAN29610
OG0007840	HELIO_04802	HUMAN27820
OG0007841	HELIO_12452	HUMAN03161
OG0007842	HELIO_11731	HUMAN02588, HUMAN02589
OG0007843	HELIO_04963	HUMAN23053, HUMAN24119
OG0007845	HELIO_05450	HUMAN11436, HUMAN11435
OG0007848	HELIO_04240	HUMAN19483
OG0007850	HELIO_05804	HUMAN19514
OG0007851	HELIO_08350	HUMAN02220, HUMAN10989
OG0007854	HELIO_05486	HUMAN25144, HUMAN25143
OG0007857	HELIO_07232	HUMAN22885, HUMAN24371
OG0007858	HELIO_05719	HUMAN27701
OG0007859	HELIO_08952	HUMAN17826
OG0007862	HELIO_00366	HUMAN02592, HUMAN12841, HUMAN12840
OG0007907	HELIO_03530	HUMAN18079, HUMAN18078
OG0007908	HELIO_08170	HUMAN27841
OG0007911	HELIO_11434	HUMAN16282, HUMAN16283
OG0007916	HELIO_05089	HUMAN17441
OG0007917	HELIO_07148	HUMAN07730
OG0007918	HELIO_04419	HUMAN24900, HUMAN24901
OG0007924	HELIO_11347	HUMAN16777
OG0007926	HELIO_01370	HUMAN09355, HUMAN09356
OG0007927	HELIO_09579	HUMAN26473
OG0007929	HELIO_03658	HUMAN14120
OG0007931	HELIO_00059	HUMAN05429, HUMAN22978
OG0007932	HELIO_01358	HUMAN24557
OG0007933	HELIO_12085	HUMAN17540, HUMAN20405
OG0007935	HELIO_04002	HUMAN25433
OG0007937	HELIO_07186	HUMAN02729
OG0007938	HELIO_02363	HUMAN06734
OG0007939	HELIO_11553	HUMAN02969
OG0007940	HELIO_02193	HUMAN09227, HUMAN09226
OG0007941	HELIO_04750	HUMAN10745
OG0007943	HELIO_05542	HUMAN05448
OG0007944	HELIO_02142	HUMAN22561, HUMAN22559, HUMAN22563, HUMAN22562, HUMAN22560
OG0007945	HELIO_04359	HUMAN11683, HUMAN11682
OG0007948	HELIO_02781	HUMAN11837
OG0007949	HELIO_02382	HUMAN13796, HUMAN13795
OG0007951	HELIO_00106	HUMAN19098
OG0007953	HELIO_04337	HUMAN29593
OG0007954	HELIO_02739	HUMAN25141, HUMAN25140
OG0007956	HELIO_00807	HUMAN23725
OG0007957	HELIO_02424	HUMAN12395
OG0007958	HELIO_03422	HUMAN10130
OG0007959	HELIO_02385	HUMAN00914
OG0007962	HELIO_04538	HUMAN23916
OG0007963	HELIO_01376	HUMAN00077
OG0007965	HELIO_09702	HUMAN10628
OG0007966	HELIO_06554	HUMAN23684
OG0007968	HELIO_08321	HUMAN03235
OG0007972	HELIO_04967	HUMAN08234, HUMAN08235
OG0007973	HELIO_04677	HUMAN18842, HUMAN18843
OG0007974	HELIO_08921	HUMAN21538
OG0007975	HELIO_02337	HUMAN00101
OG0007977	HELIO_06466	HUMAN10711
OG0007978	HELIO_02240	HUMAN26591, HUMAN26590
OG0007979	HELIO_02677	HUMAN28431
OG0007980	HELIO_00219	HUMAN25126
OG0007981	HELIO_03648	HUMAN08911, HUMAN08912
OG0007982	HELIO_09407	HUMAN24581
OG0007983	HELIO_01979	HUMAN02648, HUMAN02647, HUMAN02649
OG0007984	HELIO_09497	HUMAN11790
OG0007985	HELIO_09398	HUMAN22845
OG0007988	HELIO_01044	HUMAN08136
OG0007990	HELIO_00307	HUMAN28217, HUMAN28218, HUMAN28216
OG0007991	HELIO_02057	HUMAN09310
OG0007992	HELIO_06704	HUMAN15218
OG0007993	HELIO_01029	HUMAN02476
OG0007994	HELIO_01780	HUMAN25068
OG0007996	HELIO_00492	HUMAN05904
OG0007997	HELIO_03100	HUMAN25806
OG0007998	HELIO_07332	HUMAN27286
OG0007999	HELIO_08262	HUMAN13157
OG0008000	HELIO_04177	HUMAN16710
OG0008001	HELIO_00928	HUMAN17244, HUMAN17245, HUMAN17243
OG0008003	HELIO_02384	HUMAN11963
OG0008004	HELIO_01554	HUMAN07936
OG0008006	HELIO_00516	HUMAN30122
OG0008008	HELIO_05467	HUMAN25914
OG0008009	HELIO_11167	HUMAN01656
OG0008011	HELIO_10599	HUMAN20883
OG0008012	HELIO_05973	HUMAN12766
OG0008013	HELIO_04462	HUMAN02948, HUMAN02949, HUMAN02950
OG0008016	HELIO_00540	HUMAN17122
OG0008017	HELIO_09842	HUMAN29822
OG0008018	HELIO_10526	HUMAN03518
OG0008019	HELIO_08608	HUMAN26686
OG0008020	HELIO_00997	HUMAN25874
OG0008022	HELIO_09370	HUMAN08326, HUMAN08325
OG0008023	HELIO_00436	HUMAN00347
OG0008025	HELIO_09213	HUMAN25944
OG0008026	HELIO_09687	HUMAN07017
OG0008027	HELIO_04688	HUMAN09297, HUMAN09295
OG0008028	HELIO_10437	HUMAN13789, HUMAN13788
OG0008029	HELIO_03340	HUMAN26373
OG0008030	HELIO_08520	HUMAN20023
OG0008031	HELIO_10799	HUMAN10154
OG0008033	HELIO_02861	HUMAN17141
OG0008036	HELIO_03192	HUMAN25880
OG0008037	HELIO_01120	HUMAN09652
OG0008038	HELIO_02850	HUMAN21043
OG0008039	HELIO_02911	HUMAN19944
OG0008040	HELIO_01756	HUMAN25453, HUMAN25452
OG0008041	HELIO_00327	HUMAN27061
OG0008043	HELIO_05068	HUMAN09312
OG0008044	HELIO_05976	HUMAN11521
OG0008046	HELIO_01039	HUMAN28416, HUMAN28418
OG0008047	HELIO_10201	HUMAN02867, HUMAN02866
OG0008050	HELIO_01160	HUMAN23560, HUMAN23558, HUMAN23559
OG0008051	HELIO_09542	HUMAN10716
OG0008052	HELIO_03533	HUMAN09315, HUMAN09316
OG0008053	HELIO_03591	HUMAN26036
OG0008054	HELIO_00598	HUMAN20568
OG0008055	HELIO_01274	HUMAN06710
OG0008056	HELIO_00846	HUMAN29996
OG0008057	HELIO_04003	HUMAN19652
OG0008058	HELIO_07175	HUMAN15328, HUMAN15329, HUMAN15330
OG0008059	HELIO_09982	HUMAN00551, HUMAN00552
OG0008060	HELIO_09577	HUMAN01458
OG0008062	HELIO_00796	HUMAN09476
OG0008064	HELIO_04965	HUMAN26176
OG0008065	HELIO_06534	HUMAN20388
OG0008066	HELIO_07912	HUMAN09760
OG0008067	HELIO_10931	HUMAN25616
OG0008070	HELIO_08148	HUMAN13658, HUMAN13659, HUMAN13660
OG0008071	HELIO_01342	HUMAN01032
OG0008072	HELIO_01026	HUMAN00396, HUMAN00395
OG0008073	HELIO_07840	HUMAN29336, HUMAN29335
OG0008074	HELIO_03004	HUMAN12463
OG0008075	HELIO_03101	HUMAN29868
OG0008076	HELIO_04084	HUMAN06293, HUMAN06291, HUMAN06292, HUMAN06290
OG0008077	HELIO_00212	HUMAN26662, HUMAN26661
OG0008078	HELIO_07686	HUMAN06472
OG0008079	HELIO_00746	HUMAN27934
OG0008080	HELIO_12214	HUMAN04666
OG0008081	HELIO_05879	HUMAN20765
OG0008083	HELIO_09469	HUMAN08783
OG0008084	HELIO_10430	HUMAN09222
OG0008085	HELIO_04248	HUMAN02875
OG0008086	HELIO_01024	HUMAN03738
OG0008087	HELIO_02440	HUMAN18084
OG0008088	HELIO_03111	HUMAN08520, HUMAN08522, HUMAN08521
OG0008089	HELIO_07168	HUMAN26782
OG0008090	HELIO_00892	HUMAN02903, HUMAN02904
OG0008091	HELIO_09088	HUMAN07361, HUMAN07360
OG0008092	HELIO_10325, HELIO_10324	HUMAN04427
OG0008093	HELIO_09057	HUMAN27677
OG0008094	HELIO_00528	HUMAN11989
OG0008098	HELIO_10216	HUMAN17004, HUMAN17003
OG0008099	HELIO_02345	HUMAN10505, HUMAN10506
OG0008100	HELIO_11850	HUMAN00523
OG0008102	HELIO_00350	HUMAN29480
OG0008103	HELIO_02960	HUMAN04801, HUMAN04800
OG0008104	HELIO_09386	HUMAN03550, HUMAN03549, HUMAN03551
OG0008105	HELIO_10149	HUMAN16819
OG0008106	HELIO_09935	HUMAN20536, HUMAN20534
OG0008107	HELIO_06547	HUMAN23200, HUMAN23199
OG0008108	HELIO_11492	HUMAN11110
OG0008109	HELIO_00963	HUMAN11770, HUMAN11769, HUMAN11771
OG0008110	HELIO_05692	HUMAN17613
OG0008111	HELIO_09107	HUMAN09690
OG0008112	HELIO_09566	HUMAN08268, HUMAN08270, HUMAN08269
OG0008113	HELIO_06984	HUMAN14020
OG0008115	HELIO_12049	HUMAN08321
OG0008117	HELIO_05202	HUMAN01737
OG0008119	HELIO_07573	HUMAN26741
OG0008120	HELIO_06493	HUMAN00765
OG0008125	HELIO_08722	HUMAN24198, HUMAN24197
OG0008126	HELIO_11510	HUMAN01802
OG0008136	HELIO_04953	HUMAN19121
OG0008138	HELIO_02968	HUMAN00319
OG0008143	HELIO_08867	HUMAN23788, HUMAN23787
OG0008156	HELIO_12090	HUMAN18652
OG0008199	HELIO_09781	HUMAN23058, HUMAN23057
OG0008201	HELIO_08285	HUMAN21455
OG0008203	HELIO_01479	HUMAN23819
OG0008204	HELIO_11008	HUMAN11260
OG0008205	HELIO_02068	HUMAN29340
OG0008206	HELIO_10859	HUMAN02339
OG0008208	HELIO_04865	HUMAN20538
OG0008209	HELIO_12505	HUMAN26670, HUMAN26672, HUMAN26671
OG0008211	HELIO_06578	HUMAN28680, HUMAN28681
OG0008212	HELIO_08600	HUMAN12505
OG0008214	HELIO_08468	HUMAN26684
OG0008216	HELIO_00375	HUMAN08718
OG0008217	HELIO_07725	HUMAN20199
OG0008218	HELIO_07971	HUMAN12038
OG0008219	HELIO_07426	HUMAN27873
OG0008220	HELIO_07373	HUMAN30201
OG0008221	HELIO_01096	HUMAN11125
OG0008222	HELIO_03975	HUMAN17180
OG0008223	HELIO_02378	HUMAN30263
OG0008224	HELIO_09989	HUMAN11586
OG0008225	HELIO_02357	HUMAN24187
OG0008227	HELIO_09156	HUMAN28826
OG0008228	HELIO_00418	HUMAN21146
OG0008229	HELIO_03919	HUMAN29482
OG0008230	HELIO_03124	HUMAN08125
OG0008231	HELIO_03608	HUMAN03677
OG0008232	HELIO_07795	HUMAN11841
OG0008234	HELIO_01704	HUMAN13620, HUMAN13618, HUMAN13619
OG0008235	HELIO_12048	HUMAN00821
OG0008236	HELIO_07881	HUMAN02910
OG0008237	HELIO_09004	HUMAN23647
OG0008238	HELIO_06475	HUMAN16279
OG0008239	HELIO_01309	HUMAN03298, HUMAN03297
OG0008240	HELIO_07931	HUMAN10132, HUMAN10131
OG0008242	HELIO_03862	HUMAN01163, HUMAN01162, HUMAN01161, HUMAN01160
OG0008243	HELIO_00975	HUMAN25428
OG0008244	HELIO_05442	HUMAN10161
OG0008245	HELIO_02765	HUMAN29072
OG0008246	HELIO_02676	HUMAN06614
OG0008247	HELIO_06461	HUMAN03620
OG0008249	HELIO_10481	HUMAN14662
OG0008251	HELIO_02762	HUMAN23749
OG0008252	HELIO_11159	HUMAN23703
OG0008253	HELIO_06058	HUMAN22268, HUMAN22269, HUMAN22270, HUMAN22271
OG0008254	HELIO_03446	HUMAN01824
OG0008255	HELIO_11489	HUMAN28692
OG0008256	HELIO_01385	HUMAN16605, HUMAN16606
OG0008258	HELIO_08230	HUMAN02572
OG0008259	HELIO_09486	HUMAN16697
OG0008260	HELIO_12614	HUMAN28949
OG0008262	HELIO_01675	HUMAN29219
OG0008263	HELIO_05980	HUMAN04927
OG0008264	HELIO_08483	HUMAN23694
OG0008265	HELIO_06265	HUMAN30496, HUMAN30495
OG0008266	HELIO_11220	HUMAN09367
OG0008267	HELIO_02344	HUMAN06220, HUMAN06219
OG0008268	HELIO_05239	HUMAN29112
OG0008269	HELIO_01747	HUMAN21396
OG0008270	HELIO_12388	HUMAN00750
OG0008271	HELIO_09393	HUMAN14372
OG0008272	HELIO_05405	HUMAN04358
OG0008274	HELIO_07668	HUMAN21051
OG0008275	HELIO_01566	HUMAN25394
OG0008277	HELIO_07861	HUMAN04134
OG0008278	HELIO_02392	HUMAN07236
OG0008280	HELIO_07257	HUMAN22014
OG0008281	HELIO_07104	HUMAN04744
OG0008282	HELIO_11435	HUMAN00895
OG0008283	HELIO_08317	HUMAN07219
OG0008284	HELIO_02246	HUMAN08430, HUMAN15813
OG0008286	HELIO_05554	HUMAN18868
OG0008288	HELIO_00679	HUMAN00419
OG0008289	HELIO_04804	HUMAN29098
OG0008290	HELIO_03385	HUMAN04144, HUMAN04143
OG0008291	HELIO_09796	HUMAN12015
OG0008292	HELIO_01428	HUMAN09845
OG0008294	HELIO_11093	HUMAN17187
OG0008297	HELIO_08616	HUMAN19984, HUMAN19986, HUMAN19987, HUMAN19988
OG0008298	HELIO_02538	HUMAN00245, HUMAN00244
OG0008299	HELIO_12180	HUMAN13022, HUMAN13020, HUMAN13021, HUMAN13019
OG0008300	HELIO_09179	HUMAN28700
OG0008301	HELIO_01890	HUMAN03697
OG0008303	HELIO_12273	HUMAN08938
OG0008304	HELIO_07539	HUMAN07647, HUMAN07648
OG0008305	HELIO_03471	HUMAN18436
OG0008306	HELIO_04972	HUMAN18178
OG0008307	HELIO_06378	HUMAN06155
OG0008309	HELIO_08533	HUMAN02301, HUMAN02300, HUMAN02302
OG0008311	HELIO_09837	HUMAN16796
OG0008312	HELIO_08007	HUMAN13487
OG0008313	HELIO_12407	HUMAN13284, HUMAN13283, HUMAN13285
OG0008314	HELIO_08677	HUMAN17568, HUMAN17569, HUMAN17566
OG0008315	HELIO_09519	HUMAN10956, HUMAN10955
OG0008317	HELIO_02138	HUMAN29465
OG0008318	HELIO_07428	HUMAN08273
OG0008319	HELIO_06862	HUMAN00373
OG0008320	HELIO_03556	HUMAN24159
OG0008323	HELIO_04361	HUMAN28595
OG0008325	HELIO_02818	HUMAN11481, HUMAN11480
OG0008327	HELIO_01314	HUMAN26707
OG0008328	HELIO_11036	HUMAN22301
OG0008329	HELIO_08771	HUMAN17963, HUMAN17962
OG0008331	HELIO_01902	HUMAN02484
OG0008333	HELIO_10273	HUMAN21893
OG0008334	HELIO_10750	HUMAN29152
OG0008335	HELIO_00538	HUMAN14533
OG0008336	HELIO_01313	HUMAN26835
OG0008337	HELIO_04578	HUMAN21223
OG0008340	HELIO_09069	HUMAN19688, HUMAN19686, HUMAN19687
OG0008341	HELIO_12300	HUMAN08398
OG0008343	HELIO_06743	HUMAN17178
OG0008345	HELIO_07583	HUMAN09403
OG0008346	HELIO_08226	HUMAN16797
OG0008348	HELIO_02649	HUMAN18638
OG0008350	HELIO_06432, HELIO_08103	HUMAN25937
OG0008351	HELIO_01614	HUMAN12466
OG0008352	HELIO_03305	HUMAN23735, HUMAN23734
OG0008353	HELIO_12685	HUMAN26897
OG0008355	HELIO_04747	HUMAN17063
OG0008356	HELIO_11656	HUMAN00269
OG0008357	HELIO_11937	HUMAN09661, HUMAN09662
OG0008359	HELIO_01763	HUMAN19022
OG0008360	HELIO_02557	HUMAN00749
OG0008361	HELIO_10495	HUMAN00580
OG0008363	HELIO_01576	HUMAN04961, HUMAN04960
OG0008364	HELIO_02534	HUMAN17125, HUMAN23879
OG0008365	HELIO_10635	HUMAN07831, HUMAN07830
OG0008367	HELIO_10676	HUMAN03243
OG0008368	HELIO_07799	HUMAN18450
OG0008371	HELIO_07336	HUMAN00911
OG0008373	HELIO_08596	HUMAN04211
OG0008374	HELIO_10780	HUMAN06241
OG0008377	HELIO_12310	HUMAN18042
OG0008378	HELIO_02563	HUMAN18118
OG0008379	HELIO_05538	HUMAN14930, HUMAN14931, HUMAN14929
OG0008380	HELIO_07458	HUMAN02642
OG0008381	HELIO_00618	HUMAN17143
OG0008382	HELIO_03602	HUMAN11290
OG0008383	HELIO_00611	HUMAN00264
OG0008384	HELIO_04355	HUMAN02514
OG0008386	HELIO_04034	HUMAN13311, HUMAN13310
OG0008387	HELIO_09719	HUMAN06320
OG0008395	HELIO_07876, HELIO_07877	HUMAN26076
OG0008396	HELIO_05310	HUMAN11557
OG0008399	HELIO_07558	HUMAN17631, HUMAN17660, HUMAN17629, HUMAN17630, HUMAN17659
OG0008400	HELIO_08378	HUMAN14762
OG0008401	HELIO_06030	HUMAN02443
OG0008402	HELIO_03856	HUMAN25252
OG0008403	HELIO_10617	HUMAN00738
OG0008406	HELIO_02435	HUMAN00912
OG0008410	HELIO_09224	HUMAN02968
OG0008411	HELIO_05637	HUMAN13080, HUMAN13079
OG0008412	HELIO_01661	HUMAN01894, HUMAN01893
OG0008414	HELIO_08575	HUMAN01631
OG0008415	HELIO_05382	HUMAN22400, HUMAN22401
OG0008418	HELIO_11275	HUMAN02917, HUMAN02916
OG0008419	HELIO_10739	HUMAN16915, HUMAN16916
OG0008422	HELIO_05208	HUMAN04849
OG0008424	HELIO_04563	HUMAN23340
OG0008425	HELIO_01965	HUMAN28265, HUMAN28263, HUMAN28266
OG0008427	HELIO_10187	HUMAN25438
OG0008432	HELIO_11182	HUMAN21308
OG0008435	HELIO_08560	HUMAN03821
OG0008437	HELIO_12023	HUMAN05070, HUMAN05068, HUMAN05069
OG0008443	HELIO_11314	HUMAN25776, HUMAN25777
OG0008448	HELIO_07390	HUMAN08260, HUMAN08263, HUMAN08262, HUMAN08261
OG0008507	HELIO_08968	HUMAN10030
OG0008513	HELIO_09803	HUMAN20254
OG0008514	HELIO_05228	HUMAN23059
OG0008516	HELIO_04595	HUMAN09260, HUMAN09259
OG0008522	HELIO_04142	HUMAN23516
OG0008524	HELIO_02339	HUMAN10821
OG0008526	HELIO_06254	HUMAN01035, HUMAN01036
OG0008527	HELIO_03963	HUMAN01947
OG0008530	HELIO_01950	HUMAN23105
OG0008531	HELIO_07762	HUMAN21761, HUMAN21764
OG0008532	HELIO_07901	HUMAN04907
OG0008533	HELIO_03659	HUMAN25516
OG0008534	HELIO_10220	HUMAN04235
OG0008536	HELIO_05874	HUMAN12783
OG0008539	HELIO_02748	HUMAN11116, HUMAN11117
OG0008541	HELIO_08027	HUMAN00437
OG0008542	HELIO_02038	HUMAN14336
OG0008545	HELIO_10332	HUMAN17171, HUMAN17170
OG0008546	HELIO_01418	HUMAN13748, HUMAN13749
OG0008550	HELIO_02865, HELIO_02866	HUMAN00201
OG0008551	HELIO_12142	HUMAN05297
OG0008555	HELIO_04807	HUMAN25239
OG0008556	HELIO_00158	HUMAN02568, HUMAN02571
OG0008557	HELIO_05069	HUMAN07935
OG0008558	HELIO_09923	HUMAN04702
OG0008559	HELIO_02665	HUMAN17851
OG0008560	HELIO_04514	HUMAN24915
OG0008562	HELIO_03927	HUMAN25387
OG0008563	HELIO_03942	HUMAN07276
OG0008565	HELIO_02182	HUMAN23706, HUMAN23705
OG0008567	HELIO_06350	HUMAN25871
OG0008571	HELIO_01645	HUMAN11507
OG0008572	HELIO_06443	HUMAN19525
OG0008573	HELIO_05582	HUMAN28622
OG0008574	HELIO_06705	HUMAN00525
OG0008575	HELIO_12752	HUMAN06154, HUMAN06153
OG0008576	HELIO_10814	HUMAN03809
OG0008577	HELIO_07004, HELIO_11912	HUMAN10533
OG0008579	HELIO_00337	HUMAN24553
OG0008583	HELIO_03176	HUMAN24564, HUMAN24563
OG0008587	HELIO_07868	HUMAN08581
OG0008588	HELIO_02756	HUMAN13418, HUMAN13417
OG0008590	HELIO_03852	HUMAN28355
OG0008591	HELIO_06642	HUMAN10263
OG0008592	HELIO_03851	HUMAN29113
OG0008593	HELIO_09933	HUMAN20955, HUMAN20953, HUMAN20954, HUMAN24924
OG0008595	HELIO_11377	HUMAN25300
OG0008597	HELIO_11615	HUMAN23066
OG0008599	HELIO_04605, HELIO_01725	HUMAN25019
OG0008600	HELIO_07556	HUMAN03507, HUMAN03506
OG0008602	HELIO_12291	HUMAN16845
OG0008603	HELIO_12632	HUMAN14135
OG0008605	HELIO_10748	HUMAN17119, HUMAN17118
OG0008607	HELIO_06201	HUMAN02143
OG0008611	HELIO_09253	HUMAN02182
OG0008612	HELIO_06160	HUMAN02234, HUMAN02233
OG0008613	HELIO_06232	HUMAN26988
OG0008614	HELIO_01515	HUMAN04277
OG0008616	HELIO_07125	HUMAN01525
OG0008619	HELIO_03456	HUMAN08940
OG0008623	HELIO_02590	HUMAN05592, HUMAN05593
OG0008624	HELIO_02048	HUMAN20088, HUMAN20087
OG0008627	HELIO_01629	HUMAN23906, HUMAN23907
OG0008628	HELIO_06307	HUMAN07506
OG0008629	HELIO_09067	HUMAN13952
OG0008632	HELIO_05631	HUMAN12382
OG0008633	HELIO_04273	HUMAN16826
OG0008634	HELIO_09194	HUMAN02730
OG0008635	HELIO_00191	HUMAN21688, HUMAN21689
OG0008636	HELIO_09586	HUMAN09630, HUMAN09629, HUMAN09632, HUMAN09631
OG0008637	HELIO_03149	HUMAN18364
OG0008638	HELIO_06138	HUMAN27334
OG0008640	HELIO_12350	HUMAN03588
OG0008641	HELIO_02334	HUMAN07240, HUMAN07241
OG0008642	HELIO_06407	HUMAN18819, HUMAN18822
OG0008644	HELIO_01076	HUMAN17256
OG0008645	HELIO_02532	HUMAN19088, HUMAN19089
OG0008646	HELIO_11580	HUMAN29726
OG0008647	HELIO_03614	HUMAN14129
OG0008648	HELIO_07337	HUMAN04803, HUMAN04802
OG0008649	HELIO_12743	HUMAN09255
OG0008651	HELIO_07653	HUMAN05633
OG0008653	HELIO_08766	HUMAN25948, HUMAN25947
OG0008656	HELIO_05702	HUMAN16932
OG0008657	HELIO_10344	HUMAN06883, HUMAN06882
OG0008658	HELIO_01843	HUMAN16693
OG0008659	HELIO_05034	HUMAN21365, HUMAN21364
OG0008660	HELIO_06237	HUMAN27232
OG0008662	HELIO_07636	HUMAN19725
OG0008665	HELIO_01166	HUMAN27660, HUMAN27659, HUMAN27661, HUMAN27662
OG0008666	HELIO_06627	HUMAN02028
OG0008668	HELIO_01432	HUMAN08201, HUMAN08200
OG0008671	HELIO_02448	HUMAN08322
OG0008673	HELIO_11675	HUMAN25005
OG0008677	HELIO_07128	HUMAN20610
OG0008680	HELIO_07201	HUMAN24151
OG0008681	HELIO_01222	HUMAN07834
OG0008683	HELIO_11487	HUMAN21773
OG0008684	HELIO_03734	HUMAN17588, HUMAN17587
OG0008693	HELIO_04629	HUMAN13384, HUMAN13383
OG0008696	HELIO_09222	HUMAN20255
OG0008698	HELIO_01424	HUMAN25361, HUMAN00476
OG0008753	HELIO_11190	HUMAN24847
OG0008757	HELIO_03175	HUMAN10545, HUMAN10544
OG0008760	HELIO_06810	HUMAN02596
OG0008763	HELIO_01094	HUMAN09215, HUMAN09214
OG0008766	HELIO_06833	HUMAN23680
OG0008770	HELIO_01817	HUMAN12967
OG0008771	HELIO_03781	HUMAN26018
OG0008772	HELIO_11265	HUMAN16985, HUMAN16984
OG0008775	HELIO_05836	HUMAN15953
OG0008778	HELIO_11813	HUMAN09671
OG0008782	HELIO_07165	HUMAN28152
OG0008784	HELIO_08915	HUMAN00844, HUMAN00843
OG0008785	HELIO_12253	HUMAN01164, HUMAN01165
OG0008786	HELIO_10693	HUMAN02896
OG0008790	HELIO_01900	HUMAN02547
OG0008796	HELIO_08204	HUMAN08149
OG0008797	HELIO_02586	HUMAN19977
OG0008798	HELIO_01453	HUMAN22931, HUMAN22932
