Orthogroup	HELIO_ok	ORYLA
OG0006642	HELIO_08918	ORYLA04894
OG0006645	HELIO_10104	ORYLA05680
OG0006646	HELIO_00489	ORYLA12692, ORYLA12691
OG0006647	HELIO_09459	ORYLA06525
OG0006648	HELIO_06638	ORYLA20356
OG0006649	HELIO_10793	ORYLA16663
OG0006650	HELIO_03117	ORYLA15299
OG0006651	HELIO_02310	ORYLA04105
OG0006653	HELIO_09990	ORYLA06299
OG0006654	HELIO_02769	ORYLA11524
OG0006657	HELIO_07908	ORYLA17971
OG0006660	HELIO_11761	ORYLA13850
OG0006661	HELIO_06626	ORYLA04185
OG0006662	HELIO_09320	ORYLA14512
OG0006663	HELIO_02313	ORYLA03621
OG0006664	HELIO_02701	ORYLA09332
OG0006666	HELIO_12248	ORYLA20165
OG0006668	HELIO_07541	ORYLA08545
OG0006669	HELIO_11899	ORYLA02526
OG0006671	HELIO_05864	ORYLA18969
OG0006673	HELIO_06392	ORYLA17788
OG0006675	HELIO_08924	ORYLA11228
OG0006676	HELIO_10376	ORYLA19082, ORYLA20332, ORYLA20330
OG0006677	HELIO_09774	ORYLA05809
OG0006678	HELIO_02277	ORYLA16789
OG0006679	HELIO_02358	ORYLA07862
OG0006680	HELIO_02680	ORYLA13976
OG0006681	HELIO_12263	ORYLA11715
OG0006683	HELIO_02924	ORYLA15512
OG0006684	HELIO_06154	ORYLA11012
OG0006686	HELIO_12341	ORYLA18912
OG0006687	HELIO_11277	ORYLA05969
OG0006688	HELIO_03127	ORYLA07474
OG0006689	HELIO_05938	ORYLA14988
OG0006690	HELIO_02191	ORYLA15449
OG0006692	HELIO_11578	ORYLA18541
OG0006694	HELIO_03880	ORYLA11331
OG0006695	HELIO_08328	ORYLA03032
OG0006696	HELIO_07111	ORYLA04969, ORYLA10116
OG0006697	HELIO_01191	ORYLA08123, ORYLA04932
OG0006698	HELIO_12446	ORYLA05714
OG0006703	HELIO_06495	ORYLA09239
OG0006705	HELIO_06835	ORYLA13053
OG0006706	HELIO_11342	ORYLA06274
OG0006707	HELIO_00394	ORYLA15902
OG0006709	HELIO_01142	ORYLA09857
OG0006710	HELIO_06551	ORYLA07507
OG0006711	HELIO_05604	ORYLA12230
OG0006712	HELIO_03348	ORYLA16175
OG0006713	HELIO_11450	ORYLA10516, ORYLA11956
OG0006714	HELIO_11043	ORYLA03957, ORYLA01323
OG0006715	HELIO_03316	ORYLA16203
OG0006716	HELIO_06298	ORYLA07108
OG0006717	HELIO_09109	ORYLA01078
OG0006718	HELIO_05927	ORYLA05056
OG0006719	HELIO_09746	ORYLA00231
OG0006720	HELIO_08931	ORYLA13526
OG0006721	HELIO_02607	ORYLA06875
OG0006722	HELIO_08515	ORYLA19383
OG0006724	HELIO_00952	ORYLA18498
OG0006725	HELIO_03001	ORYLA13855
OG0006726	HELIO_09973	ORYLA18866
OG0006727	HELIO_02122	ORYLA11933
OG0006728	HELIO_02827	ORYLA05670
OG0006730	HELIO_09404	ORYLA15663
OG0006732	HELIO_09714	ORYLA18287
OG0006733	HELIO_07160	ORYLA01038
OG0006734	HELIO_03231	ORYLA19310
OG0006735	HELIO_00738	ORYLA14353
OG0006737	HELIO_04436	ORYLA08275
OG0006738	HELIO_04208	ORYLA19668
OG0006739	HELIO_08662	ORYLA19509
OG0006741	HELIO_09739	ORYLA14536
OG0006742	HELIO_04731	ORYLA01030, ORYLA00302
OG0006743	HELIO_10221	ORYLA15287
OG0006744	HELIO_01364	ORYLA10819
OG0006745	HELIO_08879	ORYLA13304
OG0006748	HELIO_02187	ORYLA06901
OG0006749	HELIO_12329	ORYLA16853
OG0006750	HELIO_07144	ORYLA11676
OG0006752	HELIO_01665	ORYLA04133
OG0006753	HELIO_09521	ORYLA10479
OG0006755	HELIO_08486	ORYLA08778
OG0006757	HELIO_11315	ORYLA05170
OG0006759	HELIO_00719	ORYLA11258
OG0006760	HELIO_01833	ORYLA13106, ORYLA13107
OG0006761	HELIO_08292	ORYLA00833
OG0006762	HELIO_02010	ORYLA08143, ORYLA05165
OG0006763	HELIO_06010	ORYLA02127, ORYLA05928, ORYLA16452
OG0006764	HELIO_03493	ORYLA01520
OG0006765	HELIO_06109	ORYLA12661
OG0006768	HELIO_12787	ORYLA05533
OG0006769	HELIO_11443	ORYLA19703
OG0006772	HELIO_05481	ORYLA00394
OG0006775	HELIO_01233	ORYLA07771
OG0006776	HELIO_12504	ORYLA16494
OG0006777	HELIO_07723	ORYLA12364
OG0006780	HELIO_01407	ORYLA10161
OG0006787	HELIO_07288	ORYLA05621, ORYLA05622, ORYLA08245
OG0006826	HELIO_00390	ORYLA07190
OG0006827	HELIO_07804	ORYLA19112
OG0006828	HELIO_02011	ORYLA19553
OG0006829	HELIO_07838	ORYLA20486
OG0006830	HELIO_02103	ORYLA04099
OG0006831	HELIO_02840	ORYLA05295
OG0006832	HELIO_01148	ORYLA10081
OG0006833	HELIO_05301	ORYLA12166
OG0006837	HELIO_03233	ORYLA03273
OG0006838	HELIO_12316	ORYLA16929
OG0006843	HELIO_07672	ORYLA18591
OG0006844	HELIO_02360	ORYLA12172
OG0006845	HELIO_05531	ORYLA04346
OG0006846	HELIO_02303	ORYLA10163
OG0006848	HELIO_10864	ORYLA03872
OG0006849	HELIO_05945	ORYLA04862
OG0006851	HELIO_01136	ORYLA08359
OG0006852	HELIO_02486, HELIO_04562	ORYLA11028
OG0006853	HELIO_02737	ORYLA19226
OG0006856	HELIO_07178	ORYLA07978
OG0006857	HELIO_10880	ORYLA09522
OG0006860	HELIO_05728	ORYLA12394
OG0006861	HELIO_03418	ORYLA10051
OG0006862	HELIO_06074	ORYLA10430
OG0006863	HELIO_10528	ORYLA09121
OG0006864	HELIO_07403	ORYLA16704, ORYLA00881
OG0006865	HELIO_03278, HELIO_03277	ORYLA08635
OG0006869	HELIO_10982	ORYLA15879
OG0006870	HELIO_07470	ORYLA09718
OG0006871	HELIO_03606	ORYLA13504
OG0006872	HELIO_07875	ORYLA15278, ORYLA15279
OG0006873	HELIO_02802	ORYLA17413
OG0006874	HELIO_08686	ORYLA14058
OG0006875	HELIO_10647	ORYLA04531
OG0006876	HELIO_12562	ORYLA13231
OG0006877	HELIO_09562	ORYLA14665
OG0006878	HELIO_02141	ORYLA06366
OG0006879	HELIO_10499	ORYLA11007
OG0006880	HELIO_05383	ORYLA14486
OG0006881	HELIO_09282, HELIO_09283	ORYLA03213
OG0006882	HELIO_00837	ORYLA12470
OG0006886	HELIO_01710	ORYLA01362
OG0006887	HELIO_00170	ORYLA18327
OG0006888	HELIO_11291	ORYLA13676
OG0006889	HELIO_07081	ORYLA15285
OG0006890	HELIO_01755	ORYLA05057
OG0006891	HELIO_06848	ORYLA12282
OG0006892	HELIO_10025	ORYLA18584
OG0006893	HELIO_02287	ORYLA00800
OG0006894	HELIO_01525	ORYLA19918
OG0006895	HELIO_00885	ORYLA08207
OG0006896	HELIO_11058, HELIO_11057	ORYLA07408
OG0006897	HELIO_06557	ORYLA17654
OG0006899	HELIO_06042	ORYLA01888, ORYLA07590
OG0006900	HELIO_06595	ORYLA10711
OG0006901	HELIO_03815	ORYLA19363
OG0006903	HELIO_08134	ORYLA05646, ORYLA07893, ORYLA16398
OG0006904	HELIO_03416	ORYLA10752
OG0006905	HELIO_02801	ORYLA14337
OG0006906	HELIO_04811	ORYLA04358
OG0006907	HELIO_02666	ORYLA11869
OG0006908	HELIO_08017	ORYLA04532
OG0006909	HELIO_01498	ORYLA20226
OG0006911	HELIO_04412	ORYLA01075
OG0006912	HELIO_01132	ORYLA13590
OG0006913	HELIO_09871, HELIO_09872	ORYLA06363
OG0006914	HELIO_07176	ORYLA19783
OG0006917	HELIO_00862	ORYLA18342
OG0006918	HELIO_00387	ORYLA05445
OG0006919	HELIO_12526	ORYLA19417
OG0006923	HELIO_08623	ORYLA02242
OG0006924	HELIO_10197	ORYLA19320
OG0006925	HELIO_06577	ORYLA10136
OG0006926	HELIO_01892	ORYLA02117
OG0006927	HELIO_01236	ORYLA06863
OG0006929	HELIO_05023	ORYLA05323
OG0006931	HELIO_10024	ORYLA11673
OG0006932	HELIO_03552	ORYLA16938
OG0006934	HELIO_02300	ORYLA09930
OG0006935	HELIO_02305	ORYLA10774
OG0006936	HELIO_01325	ORYLA12502
OG0006937	HELIO_10195	ORYLA09224
OG0006939	HELIO_09910	ORYLA10635
OG0006940	HELIO_02426	ORYLA07819
OG0006943	HELIO_00593	ORYLA11269
OG0006944	HELIO_10544	ORYLA15875
OG0006946	HELIO_08697	ORYLA02739
OG0006949	HELIO_00053	ORYLA14891
OG0006951	HELIO_06091	ORYLA01790
OG0006954	HELIO_00977	ORYLA10656
OG0006955	HELIO_06102	ORYLA11271
OG0006957	HELIO_09843	ORYLA01524
OG0006959	HELIO_03367	ORYLA07529
OG0006960	HELIO_11955	ORYLA20075
OG0006962	HELIO_04139	ORYLA14243
OG0006964	HELIO_05324	ORYLA06047
OG0006967	HELIO_03858	ORYLA07736
OG0006968	HELIO_10124	ORYLA07011
OG0006969	HELIO_04692	ORYLA00904
OG0006970	HELIO_03853	ORYLA01120
OG0006971	HELIO_04205	ORYLA17898
OG0006972	HELIO_12289	ORYLA15222
OG0006973	HELIO_05811	ORYLA11601
OG0006975	HELIO_00766	ORYLA05959
OG0006976	HELIO_09447	ORYLA11643
OG0006977	HELIO_03745	ORYLA14070
OG0006979	HELIO_08949	ORYLA18967
OG0006980	HELIO_06927	ORYLA18420
OG0006981	HELIO_10873	ORYLA15231
OG0006982	HELIO_09182	ORYLA08562, ORYLA08563
OG0006983	HELIO_09699	ORYLA15643
OG0006988	HELIO_01745, HELIO_10587	ORYLA16944
OG0006989	HELIO_01925	ORYLA09680
OG0006990	HELIO_06240	ORYLA12859
OG0006991	HELIO_08801	ORYLA19862
OG0006992	HELIO_03687	ORYLA07859, ORYLA07860
OG0006993	HELIO_04356	ORYLA03063
OG0006994	HELIO_10742	ORYLA19038
OG0006995	HELIO_00974	ORYLA01996
OG0006997	HELIO_04050	ORYLA10925
OG0006998	HELIO_01286	ORYLA07905
OG0006999	HELIO_01742	ORYLA05329
OG0007000	HELIO_00263	ORYLA17381
OG0007001	HELIO_09912	ORYLA10882
OG0007002	HELIO_00186	ORYLA19238
OG0007003	HELIO_03021	ORYLA15348, ORYLA12075
OG0007004	HELIO_03743	ORYLA09056
OG0007006	HELIO_05841	ORYLA09127, ORYLA04167
OG0007007	HELIO_04354	ORYLA19143
OG0007008	HELIO_04065	ORYLA20301
OG0007009	HELIO_10006	ORYLA17311
OG0007010	HELIO_01679	ORYLA12802
OG0007011	HELIO_12793	ORYLA03574
OG0007012	HELIO_04259	ORYLA07702
OG0007013	HELIO_10913	ORYLA08186
OG0007015	HELIO_01841	ORYLA15619
OG0007016	HELIO_09219	ORYLA20315
OG0007018	HELIO_07831	ORYLA01330
OG0007022	HELIO_00686	ORYLA14380
OG0007023	HELIO_05749	ORYLA13776
OG0007024	HELIO_03505	ORYLA14743
OG0007025	HELIO_12627	ORYLA19770
OG0007026	HELIO_11609, HELIO_11608	ORYLA15372
OG0007028	HELIO_09657	ORYLA06937
OG0007030	HELIO_05278	ORYLA00487
OG0007031	HELIO_11089	ORYLA12964
OG0007032	HELIO_10519	ORYLA18196
OG0007033	HELIO_06756	ORYLA11802
OG0007034	HELIO_05240	ORYLA13978
OG0007035	HELIO_05074	ORYLA03436
OG0007036	HELIO_08854	ORYLA01654
OG0007037	HELIO_03215	ORYLA09849
OG0007038	HELIO_07154	ORYLA15687
OG0007039	HELIO_03673	ORYLA10444
OG0007040	HELIO_09696	ORYLA15293
OG0007041	HELIO_00355	ORYLA12169, ORYLA14638
OG0007042	HELIO_08465	ORYLA05629
OG0007044	HELIO_03336	ORYLA19075
OG0007046	HELIO_06285	ORYLA10686
OG0007047	HELIO_01873	ORYLA02086
OG0007048	HELIO_01435	ORYLA16978
OG0007049	HELIO_01113	ORYLA12565
OG0007050	HELIO_10158	ORYLA20452
OG0007052	HELIO_03698	ORYLA15339, ORYLA19989
OG0007053	HELIO_01740	ORYLA16394
OG0007055	HELIO_05430	ORYLA17619
OG0007058	HELIO_12181	ORYLA03722
OG0007059	HELIO_11121	ORYLA07836
OG0007060	HELIO_03894	ORYLA05548
OG0007061	HELIO_03172	ORYLA00894
OG0007062	HELIO_03299	ORYLA03640
OG0007063	HELIO_02537	ORYLA05804
OG0007064	HELIO_02033	ORYLA20409
OG0007066	HELIO_08282	ORYLA02140
OG0007068	HELIO_11494	ORYLA07348
OG0007069	HELIO_10927	ORYLA10663
OG0007070	HELIO_05878	ORYLA06946
OG0007071	HELIO_10140	ORYLA10456
OG0007072	HELIO_09568	ORYLA12666
OG0007073	HELIO_12235	ORYLA03515
OG0007074	HELIO_10084	ORYLA06899
OG0007075	HELIO_12580	ORYLA17760
OG0007076	HELIO_04699	ORYLA11263
OG0007077	HELIO_03036	ORYLA12778
OG0007078	HELIO_12420	ORYLA06143
OG0007080	HELIO_10930	ORYLA11474
OG0007081	HELIO_01321	ORYLA16483
OG0007082	HELIO_01470	ORYLA19534
OG0007083	HELIO_01256	ORYLA02087
OG0007084	HELIO_06919	ORYLA18994
OG0007086	HELIO_09327	ORYLA15347
OG0007090	HELIO_02778	ORYLA12938
OG0007091	HELIO_05646	ORYLA10611
OG0007093	HELIO_04228	ORYLA12432
OG0007094	HELIO_03665	ORYLA10462
OG0007095	HELIO_05715	ORYLA05795
OG0007096	HELIO_05063	ORYLA13346, ORYLA06995
OG0007098	HELIO_07500	ORYLA15262
OG0007099	HELIO_11777	ORYLA00040
OG0007100	HELIO_02603	ORYLA13677
OG0007103	HELIO_04990	ORYLA08342
OG0007104	HELIO_08624	ORYLA03154
OG0007105	HELIO_06453	ORYLA07523
OG0007106	HELIO_08071	ORYLA13818
OG0007107	HELIO_08096	ORYLA00560
OG0007108	HELIO_10721	ORYLA04528
OG0007111	HELIO_07676	ORYLA11279
OG0007112	HELIO_05754	ORYLA19964
OG0007113	HELIO_02963	ORYLA15522, ORYLA13775
OG0007114	HELIO_02430	ORYLA05387, ORYLA02077
OG0007116	HELIO_03595	ORYLA17044
OG0007117	HELIO_10452	ORYLA11159
OG0007118	HELIO_00216	ORYLA18746
OG0007119	HELIO_03351	ORYLA13244
OG0007120	HELIO_08636	ORYLA02860
OG0007121	HELIO_08982	ORYLA00087
OG0007122	HELIO_01530	ORYLA15640
OG0007123	HELIO_06300	ORYLA07878
OG0007124	HELIO_03243	ORYLA09552
OG0007126	HELIO_07784	ORYLA11848
OG0007127	HELIO_02372	ORYLA05546
OG0007128	HELIO_07471	ORYLA02979
OG0007129	HELIO_01993	ORYLA01220, ORYLA04646
OG0007130	HELIO_08635, HELIO_08634	ORYLA18855
OG0007131	HELIO_04431	ORYLA17663
OG0007132	HELIO_12686	ORYLA02165
OG0007133	HELIO_05837	ORYLA18527
OG0007134	HELIO_02796	ORYLA00740
OG0007135	HELIO_03512	ORYLA12420
OG0007136	HELIO_11083	ORYLA14799
OG0007137	HELIO_01264	ORYLA06230
OG0007139	HELIO_03311	ORYLA20254
OG0007140	HELIO_09262	ORYLA10308, ORYLA00270
OG0007141	HELIO_02202	ORYLA17064
OG0007142	HELIO_09138	ORYLA17213
OG0007143	HELIO_02069	ORYLA10676
OG0007145	HELIO_02042	ORYLA07062
OG0007148	HELIO_11799	ORYLA17738
OG0007151	HELIO_01847	ORYLA03573
OG0007153	HELIO_04064	ORYLA04856
OG0007154	HELIO_05052	ORYLA10421
OG0007158	HELIO_04172	ORYLA02201
OG0007161	HELIO_03043	ORYLA15162
OG0007163	HELIO_04816	ORYLA19100
OG0007164	HELIO_04104	ORYLA09721, ORYLA12288
OG0007165	HELIO_07174	ORYLA03664
OG0007168	HELIO_01974	ORYLA09683
OG0007173	HELIO_07975	ORYLA00375
OG0007174	HELIO_10174	ORYLA15845
OG0007175	HELIO_01496	ORYLA12365
OG0007176	HELIO_09685	ORYLA05563
OG0007177	HELIO_09991	ORYLA10550
OG0007178	HELIO_08375	ORYLA13591
OG0007179	HELIO_01221	ORYLA09261, ORYLA09260
OG0007181	HELIO_00946	ORYLA15718
OG0007182	HELIO_05171	ORYLA12514
OG0007183	HELIO_10857	ORYLA05418
OG0007187	HELIO_08131	ORYLA14366
OG0007188	HELIO_00663	ORYLA19593
OG0007191	HELIO_12367	ORYLA17462
OG0007192	HELIO_11714	ORYLA09692
OG0007198	HELIO_12458	ORYLA18294
OG0007200	HELIO_01173	ORYLA08097
OG0007209	HELIO_03954	ORYLA00656, ORYLA00655
OG0007248	HELIO_03566	ORYLA06298
OG0007250	HELIO_11796	ORYLA08747
OG0007251	HELIO_11645	ORYLA06850
OG0007253	HELIO_05519	ORYLA08898, ORYLA12436
OG0007254	HELIO_04453	ORYLA11846
OG0007256	HELIO_08417	ORYLA18423
OG0007258	HELIO_08742	ORYLA02983
OG0007260	HELIO_06588	ORYLA07375
OG0007261	HELIO_02263	ORYLA00423
OG0007264	HELIO_05781	ORYLA15263
OG0007266	HELIO_07853	ORYLA19225
OG0007267	HELIO_10107	ORYLA14269
OG0007268	HELIO_01343	ORYLA09609
OG0007269	HELIO_06147	ORYLA10696
OG0007270	HELIO_02939	ORYLA04915, ORYLA04916
OG0007271	HELIO_05682	ORYLA06700
OG0007272	HELIO_10735	ORYLA19327
OG0007273	HELIO_09450	ORYLA17133
OG0007275	HELIO_03674	ORYLA10992
OG0007276	HELIO_06599	ORYLA17414
OG0007277	HELIO_09947	ORYLA05155, ORYLA05156
OG0007279	HELIO_03749	ORYLA04478
OG0007280	HELIO_00512	ORYLA06789
OG0007281	HELIO_07427	ORYLA16781
OG0007282	HELIO_12150	ORYLA17269
OG0007283	HELIO_09223	ORYLA16980, ORYLA00573
OG0007285	HELIO_10648, HELIO_10649	ORYLA05317
OG0007286	HELIO_00622	ORYLA19380
OG0007288	HELIO_09454	ORYLA20472
OG0007289	HELIO_09914	ORYLA03622
OG0007290	HELIO_02482	ORYLA20279
OG0007291	HELIO_12578	ORYLA15418
OG0007292	HELIO_01083	ORYLA05899
OG0007295	HELIO_00595	ORYLA01411
OG0007296	HELIO_03612	ORYLA12441
OG0007297	HELIO_08956	ORYLA16040
OG0007298	HELIO_08869	ORYLA00430
OG0007299	HELIO_08694	ORYLA17998
OG0007300	HELIO_02004	ORYLA02105
OG0007302	HELIO_02030	ORYLA13509, ORYLA19833
OG0007304	HELIO_12205	ORYLA11541
OG0007307	HELIO_05717	ORYLA04750
OG0007308	HELIO_09689	ORYLA01818, ORYLA05605
OG0007309	HELIO_10219	ORYLA00123
OG0007312	HELIO_09830	ORYLA16909
OG0007314	HELIO_12687	ORYLA11660
OG0007316	HELIO_07362	ORYLA07711
OG0007317	HELIO_09791	ORYLA04703
OG0007318	HELIO_03980	ORYLA14192
OG0007319	HELIO_07489	ORYLA13973
OG0007320	HELIO_09747	ORYLA19939
OG0007321	HELIO_04170	ORYLA01035
OG0007322	HELIO_07072	ORYLA12070
OG0007325	HELIO_09200	ORYLA12467
OG0007326	HELIO_09034	ORYLA14944
OG0007328	HELIO_09442	ORYLA04937
OG0007329	HELIO_09968, HELIO_09969	ORYLA05886
OG0007330	HELIO_04133	ORYLA03139
OG0007331	HELIO_08039	ORYLA11072
OG0007333	HELIO_07199	ORYLA13227, ORYLA09947
OG0007334	HELIO_03472	ORYLA02101
OG0007335	HELIO_11949	ORYLA11672
OG0007336	HELIO_06667	ORYLA05981
OG0007337	HELIO_10954	ORYLA11944
OG0007339	HELIO_09640	ORYLA08865
OG0007340	HELIO_03582	ORYLA01911
OG0007341	HELIO_11684	ORYLA12520
OG0007343	HELIO_03412	ORYLA13486
OG0007344	HELIO_08609	ORYLA18957
OG0007345	HELIO_06260	ORYLA19599
OG0007347	HELIO_09177	ORYLA13816
OG0007348	HELIO_09120	ORYLA12246
OG0007349	HELIO_06468	ORYLA17364
OG0007351	HELIO_08688	ORYLA06166
OG0007352	HELIO_08083	ORYLA18525, ORYLA00412
OG0007353	HELIO_01295	ORYLA12576
OG0007354	HELIO_02659	ORYLA09048
OG0007355	HELIO_04351	ORYLA20163
OG0007356	HELIO_07064	ORYLA13760
OG0007357	HELIO_06223	ORYLA12581
OG0007358	HELIO_03013	ORYLA17406
OG0007359	HELIO_11166	ORYLA08850
OG0007360	HELIO_05459	ORYLA06936
OG0007361	HELIO_01627	ORYLA01623
OG0007363	HELIO_01853	ORYLA06682
OG0007364	HELIO_03012	ORYLA16985
OG0007365	HELIO_09060	ORYLA13386
OG0007366	HELIO_05623	ORYLA12817
OG0007367	HELIO_11916	ORYLA06765
OG0007368	HELIO_09902	ORYLA19704
OG0007369	HELIO_07842	ORYLA09751
OG0007370	HELIO_02554	ORYLA03491
OG0007371	HELIO_02928	ORYLA00696
OG0007372	HELIO_05741	ORYLA03828
OG0007373	HELIO_10252	ORYLA11366
OG0007377	HELIO_08244	ORYLA13383
OG0007379	HELIO_03559	ORYLA11999
OG0007380	HELIO_02244, HELIO_04235	ORYLA12839
OG0007381	HELIO_07625	ORYLA16653, ORYLA16655, ORYLA16654
OG0007384	HELIO_05152	ORYLA11364
OG0007385	HELIO_03304	ORYLA12485
OG0007386	HELIO_09551	ORYLA11303
OG0007387	HELIO_09254	ORYLA19178
OG0007388	HELIO_11355	ORYLA07499
OG0007389	HELIO_03631	ORYLA02496
OG0007390	HELIO_04593	ORYLA16509
OG0007391	HELIO_09468	ORYLA04353
OG0007392	HELIO_06732	ORYLA10645
OG0007393	HELIO_09515	ORYLA10500
OG0007395	HELIO_10203	ORYLA08169
OG0007396	HELIO_00896	ORYLA12727
OG0007397	HELIO_06855	ORYLA08942
OG0007399	HELIO_10834	ORYLA17904
OG0007400	HELIO_02129	ORYLA08958
OG0007402	HELIO_00636	ORYLA08019, ORYLA08020
OG0007403	HELIO_01171	ORYLA01385
OG0007405	HELIO_03624	ORYLA15003
OG0007406	HELIO_00793	ORYLA02660
OG0007407	HELIO_01901	ORYLA05302
OG0007408	HELIO_09431	ORYLA20365
OG0007409	HELIO_06116	ORYLA05521
OG0007410	HELIO_07916	ORYLA17035, ORYLA08301
OG0007411	HELIO_05076	ORYLA19807
OG0007412	HELIO_02238	ORYLA09356
OG0007413	HELIO_09705	ORYLA06066, ORYLA06065, ORYLA06064
OG0007415	HELIO_02421	ORYLA19464
OG0007416	HELIO_02849	ORYLA00938
OG0007417	HELIO_08832	ORYLA17547
OG0007418	HELIO_11504	ORYLA03744
OG0007419	HELIO_03480	ORYLA16934
OG0007420	HELIO_09281	ORYLA15610
OG0007421	HELIO_09011	ORYLA14356
OG0007422	HELIO_02252	ORYLA10067
OG0007423	HELIO_11673	ORYLA00567, ORYLA16921
OG0007424	HELIO_07951	ORYLA08021
OG0007425	HELIO_11448	ORYLA14998
OG0007428	HELIO_08646	ORYLA02581
OG0007429	HELIO_00502, HELIO_04959	ORYLA10854
OG0007432	HELIO_05478	ORYLA03130
OG0007433	HELIO_09161	ORYLA12091
OG0007436	HELIO_09859	ORYLA09770
OG0007437	HELIO_01196	ORYLA00941
OG0007438	HELIO_06570	ORYLA00047
OG0007439	HELIO_07267	ORYLA05166
OG0007440	HELIO_03640	ORYLA14401
OG0007441	HELIO_06686	ORYLA08960
OG0007442	HELIO_05360	ORYLA06331
OG0007443	HELIO_11491	ORYLA18835
OG0007445	HELIO_06761	ORYLA09137
OG0007446	HELIO_07395	ORYLA17366
OG0007447	HELIO_12442	ORYLA00461
OG0007449	HELIO_12368	ORYLA20219
OG0007450	HELIO_00508	ORYLA10095
OG0007451	HELIO_04606	ORYLA08969
OG0007452	HELIO_07764	ORYLA02553
OG0007453	HELIO_06244	ORYLA16527
OG0007454	HELIO_11972	ORYLA09677
OG0007455	HELIO_12355	ORYLA09348
OG0007456	HELIO_09549	ORYLA02608
OG0007458	HELIO_09868	ORYLA00309
OG0007459	HELIO_01507	ORYLA10805
OG0007460	HELIO_08692	ORYLA20039
OG0007463	HELIO_00691	ORYLA10835
OG0007465	HELIO_12224	ORYLA03646
OG0007466	HELIO_11051	ORYLA12595
OG0007467	HELIO_08827	ORYLA07191
OG0007468	HELIO_07899, HELIO_07898, HELIO_07900	ORYLA00530
OG0007471	HELIO_09730	ORYLA07475
OG0007472	HELIO_11248	ORYLA13056
OG0007475	HELIO_09366	ORYLA08013, ORYLA08012
OG0007476	HELIO_04585	ORYLA17195
OG0007477	HELIO_10040	ORYLA16341
OG0007478	HELIO_04114	ORYLA17253
OG0007479	HELIO_09941	ORYLA00589
OG0007480	HELIO_07958	ORYLA05285
OG0007481	HELIO_12489	ORYLA04396
OG0007482	HELIO_12170	ORYLA01730
OG0007483	HELIO_09027	ORYLA11513
OG0007484	HELIO_06327	ORYLA03268
OG0007485	HELIO_11680	ORYLA12574
OG0007486	HELIO_11596	ORYLA17567, ORYLA02786, ORYLA08085
OG0007488	HELIO_09301	ORYLA14033
OG0007490	HELIO_03991	ORYLA14538
OG0007491	HELIO_08829	ORYLA16759
OG0007492	HELIO_02672	ORYLA11759
OG0007494	HELIO_12427	ORYLA16845
OG0007495	HELIO_09614	ORYLA10015
OG0007496	HELIO_05033	ORYLA14535
OG0007497	HELIO_04536	ORYLA09420
OG0007498	HELIO_11706	ORYLA05446
OG0007500	HELIO_05327	ORYLA09788
OG0007501	HELIO_06537	ORYLA11099
OG0007503	HELIO_10821	ORYLA08089
OG0007504	HELIO_07294	ORYLA00574
OG0007506	HELIO_00968	ORYLA04773
OG0007507	HELIO_05954	ORYLA12533
OG0007509	HELIO_08680	ORYLA04370
OG0007510	HELIO_08253	ORYLA10564
OG0007514	HELIO_08449	ORYLA06661
OG0007515	HELIO_02726	ORYLA16511
OG0007518	HELIO_10823	ORYLA11226
OG0007519	HELIO_05000	ORYLA12456
OG0007520	HELIO_01165	ORYLA02995
OG0007521	HELIO_08679	ORYLA05039, ORYLA00692
OG0007525	HELIO_06830	ORYLA13393
OG0007527	HELIO_08185	ORYLA06523, ORYLA09269
OG0007528	HELIO_01539	ORYLA06326
OG0007529	HELIO_11571	ORYLA18862
OG0007533	HELIO_06152	ORYLA00001, ORYLA07509
OG0007539	HELIO_06056, HELIO_10955, HELIO_05904, HELIO_11679	ORYLA06018
OG0007582	HELIO_04559	ORYLA00751
OG0007583	HELIO_07177	ORYLA00014
OG0007584	HELIO_07569	ORYLA16927
OG0007586	HELIO_01877	ORYLA17497
OG0007587	HELIO_10037	ORYLA05351
OG0007588	HELIO_09210	ORYLA11210
OG0007589	HELIO_07736	ORYLA00327
OG0007591	HELIO_10985	ORYLA16433
OG0007597	HELIO_09185	ORYLA11901
OG0007598	HELIO_02686	ORYLA19609
OG0007601	HELIO_11037	ORYLA16630
OG0007602	HELIO_07630	ORYLA13457
OG0007603	HELIO_01392	ORYLA15288
OG0007604	HELIO_03238	ORYLA12471
OG0007605	HELIO_08599	ORYLA12711
OG0007606	HELIO_07848	ORYLA04737
OG0007607	HELIO_03875	ORYLA15596
OG0007609	HELIO_10263	ORYLA17969
OG0007610	HELIO_03990	ORYLA13853
OG0007614	HELIO_12418	ORYLA12458
OG0007616	HELIO_00580	ORYLA05381
OG0007617	HELIO_01514, HELIO_03303	ORYLA07354
OG0007619	HELIO_00818	ORYLA13054
OG0007624	HELIO_03334	ORYLA05976
OG0007626	HELIO_06920	ORYLA01317
OG0007631	HELIO_09565	ORYLA11934
OG0007632	HELIO_08772	ORYLA10408
OG0007633	HELIO_01601, HELIO_04618	ORYLA05304
OG0007634	HELIO_08632	ORYLA10749
OG0007635	HELIO_11841	ORYLA13540
OG0007637	HELIO_09043	ORYLA10427
OG0007638	HELIO_04448	ORYLA15010
OG0007640	HELIO_01947	ORYLA06572, ORYLA13195
OG0007642	HELIO_09919	ORYLA20111
OG0007643	HELIO_05958	ORYLA08582
