Orthogroup	HELIO_ok	MOUSE
OG0006131	HELIO_03798	MOUSE05048, MOUSE05049, MOUSE16865
OG0006132	HELIO_12281	MOUSE21114, MOUSE21117, MOUSE21116, MOUSE21113
OG0006133	HELIO_12670	MOUSE01392, MOUSE01391, MOUSE01390, MOUSE01389, MOUSE01388
OG0006134	HELIO_11258	MOUSE10022, MOUSE10020
OG0006135	HELIO_03520	MOUSE20960
OG0006136	HELIO_01347	MOUSE36528, MOUSE36529, MOUSE21940, MOUSE21942
OG0006137	HELIO_11623	MOUSE33917, MOUSE33916, MOUSE33918, MOUSE33919, MOUSE33920
OG0006138	HELIO_12748	MOUSE18203
OG0006139	HELIO_11350	MOUSE01997
OG0006140	HELIO_02451	MOUSE38190, MOUSE38192, MOUSE38191
OG0006144	HELIO_01610	MOUSE20124
OG0006145	HELIO_02039	MOUSE34972
OG0006146	HELIO_11581	MOUSE41109, MOUSE41104, MOUSE41106, MOUSE41107
OG0006148	HELIO_03796	MOUSE10491, MOUSE10492
OG0006149	HELIO_09266	MOUSE07677, MOUSE07678, MOUSE07679
OG0006151	HELIO_12332	MOUSE34774
OG0006152	HELIO_02838, HELIO_02839	MOUSE00260, MOUSE00257
OG0006153	HELIO_10903	MOUSE30044
OG0006155	HELIO_09019	MOUSE30193, MOUSE30194
OG0006156	HELIO_01157	MOUSE38431
OG0006158	HELIO_03424	MOUSE07925
OG0006159	HELIO_01135	MOUSE27864, MOUSE27865
OG0006161	HELIO_01021	MOUSE39829
OG0006162	HELIO_06910	MOUSE01395, MOUSE01393
OG0006163	HELIO_10622	MOUSE27647, MOUSE27645, MOUSE27646
OG0006164	HELIO_00503	MOUSE26974
OG0006165	HELIO_10096	MOUSE28387
OG0006167	HELIO_09583	MOUSE40510
OG0006168	HELIO_04374	MOUSE50314
OG0006169	HELIO_01683	MOUSE45226, MOUSE45225
OG0006170	HELIO_00936	MOUSE22308, MOUSE22310, MOUSE22311, MOUSE22309
OG0006171	HELIO_08769	MOUSE33966, MOUSE33967, MOUSE33965, MOUSE33968
OG0006172	HELIO_09368	MOUSE07858, MOUSE07857, MOUSE07859
OG0006174	HELIO_09611	MOUSE10262, MOUSE10263, MOUSE44876, MOUSE44877, MOUSE44875
OG0006175	HELIO_00587	MOUSE18968, MOUSE18969, MOUSE18967, MOUSE18965, MOUSE18966
OG0006176	HELIO_06130	MOUSE48486
OG0006178	HELIO_06934	MOUSE09519
OG0006179	HELIO_02389	MOUSE16461, MOUSE16462
OG0006180	HELIO_05100	MOUSE23209
OG0006181	HELIO_02483	MOUSE43442, MOUSE43444, MOUSE43443, MOUSE43441
OG0006182	HELIO_05513	MOUSE05545
OG0006183	HELIO_10717	MOUSE14194, MOUSE14197
OG0006184	HELIO_07281	MOUSE15133, MOUSE15134
OG0006185	HELIO_10309	MOUSE31989
OG0006186	HELIO_07896	MOUSE16055
OG0006187	HELIO_10624	MOUSE30179, MOUSE30178
OG0006188	HELIO_02600	MOUSE32525, MOUSE32524
OG0006189	HELIO_09819	MOUSE53256, MOUSE53259
OG0006190	HELIO_09178	MOUSE30231, MOUSE30230, MOUSE30229
OG0006191	HELIO_05111	MOUSE19452
OG0006192	HELIO_02484	MOUSE27820, MOUSE27819
OG0006193	HELIO_02783	MOUSE18405, MOUSE18400, MOUSE18402, MOUSE18404, MOUSE18401, MOUSE18403
OG0006194	HELIO_01490	MOUSE15090, MOUSE15093, MOUSE15089, MOUSE15088
OG0006195	HELIO_11558	MOUSE15018, MOUSE15019, MOUSE15020, MOUSE15021
OG0006196	HELIO_07135	MOUSE29966
OG0006198	HELIO_03108	MOUSE46634, MOUSE46633
OG0006199	HELIO_07696	MOUSE15121, MOUSE15120, MOUSE15119
OG0006200	HELIO_01635	MOUSE48340, MOUSE48339
OG0006201	HELIO_12194	MOUSE37306, MOUSE46378, MOUSE46377
OG0006202	HELIO_07913	MOUSE12269, MOUSE12268
OG0006203	HELIO_08508	MOUSE18212
OG0006204	HELIO_06341	MOUSE22197, MOUSE22200, MOUSE22199, MOUSE22198
OG0006205	HELIO_06982	MOUSE54650
OG0006206	HELIO_02094	MOUSE07089, MOUSE07086
OG0006207	HELIO_04911	MOUSE04338, MOUSE04335, MOUSE04336, MOUSE04337
OG0006210	HELIO_09766	MOUSE09964, MOUSE09963, MOUSE09965, MOUSE09962
OG0006213	HELIO_06368	MOUSE52346, MOUSE52348, MOUSE52347, MOUSE52345, MOUSE52344, MOUSE52343
OG0006214	HELIO_05385	MOUSE01795, MOUSE01797, MOUSE01796
OG0006216	HELIO_01427	MOUSE48857, MOUSE48862, MOUSE48865, MOUSE48855
OG0006217	HELIO_08745	MOUSE36677
OG0006219	HELIO_11309	MOUSE23063, MOUSE23062
OG0006220	HELIO_03835	MOUSE23373, MOUSE23372
OG0006221	HELIO_08499	MOUSE35282, MOUSE35283, MOUSE05694, MOUSE05695, MOUSE05696, MOUSE05697
OG0006223	HELIO_10561	MOUSE33954
OG0006224	HELIO_11003	MOUSE34843
OG0006225	HELIO_07778	MOUSE18228
OG0006226	HELIO_08615, HELIO_07283	MOUSE10482
OG0006227	HELIO_02965	MOUSE27758
OG0006228	HELIO_01906	MOUSE47050, MOUSE47049, MOUSE47046, MOUSE47048, MOUSE47044
OG0006229	HELIO_08595	MOUSE30115, MOUSE30114, MOUSE30116
OG0006230	HELIO_04171	MOUSE23377
OG0006231	HELIO_09557	MOUSE32029, MOUSE32030, MOUSE32031
OG0006232	HELIO_02413	MOUSE23294
OG0006233	HELIO_12645	MOUSE16038
OG0006234	HELIO_02209	MOUSE33398
OG0006235	HELIO_04447	MOUSE41751, MOUSE41752
OG0006237	HELIO_09317	MOUSE34509, MOUSE34508
OG0006238	HELIO_00495	MOUSE41252, MOUSE41250, MOUSE41251
OG0006239	HELIO_12453	MOUSE49322, MOUSE49321, MOUSE49323, MOUSE49320
OG0006240	HELIO_10169	MOUSE32816
OG0006241	HELIO_12436	MOUSE23905, MOUSE23904, MOUSE23903
OG0006242	HELIO_04792	MOUSE46068, MOUSE46067, MOUSE46065, MOUSE46064, MOUSE46066
OG0006243	HELIO_03162	MOUSE53975, MOUSE53974, MOUSE32277
OG0006244	HELIO_09799	MOUSE37456, MOUSE37455
OG0006245	HELIO_01875	MOUSE22264, MOUSE22265
OG0006246	HELIO_03207	MOUSE19828, MOUSE19827, MOUSE19830, MOUSE19825
OG0006247	HELIO_12325	MOUSE10299
OG0006248	HELIO_02578	MOUSE03884, MOUSE03885, MOUSE54081
OG0006249	HELIO_03685	MOUSE04079, MOUSE04078
OG0006250	HELIO_04452	MOUSE19187
OG0006251	HELIO_03506	MOUSE04588, MOUSE04587
OG0006252	HELIO_07441	MOUSE41299
OG0006253	HELIO_09861, HELIO_09860	MOUSE30887
OG0006254	HELIO_03235	MOUSE14074, MOUSE14075
OG0006255	HELIO_01290	MOUSE20935, MOUSE20936
OG0006256	HELIO_09276	MOUSE15874, MOUSE15870, MOUSE15872, MOUSE15871, MOUSE15873
OG0006257	HELIO_05551	MOUSE28054
OG0006258	HELIO_02104	MOUSE19643
OG0006259	HELIO_08011	MOUSE13823
OG0006260	HELIO_02690	MOUSE41017
OG0006261	HELIO_01281	MOUSE06910
OG0006262	HELIO_03022	MOUSE53349, MOUSE53351, MOUSE53353
OG0006263	HELIO_01869	MOUSE19929
OG0006266	HELIO_09601	MOUSE36496, MOUSE36494, MOUSE36493
OG0006268	HELIO_11361	MOUSE53582, MOUSE53581, MOUSE53580
OG0006270	HELIO_03056	MOUSE25735, MOUSE25737, MOUSE25736, MOUSE25734
OG0006271	HELIO_08830	MOUSE21994, MOUSE21993
OG0006273	HELIO_08816	MOUSE18539
OG0006275	HELIO_03477	MOUSE24704, MOUSE24705, MOUSE24706
OG0006276	HELIO_01815	MOUSE41137, MOUSE41136
OG0006278	HELIO_12003	MOUSE34489, MOUSE34487, MOUSE34488
OG0006279	HELIO_03686	MOUSE16388, MOUSE16387, MOUSE16386
OG0006280	HELIO_04297	MOUSE00019
OG0006282	HELIO_02370	MOUSE01452, MOUSE01451
OG0006283	HELIO_12120	MOUSE25148, MOUSE25150, MOUSE25147
OG0006284	HELIO_12533	MOUSE01515, MOUSE01516
OG0006285	HELIO_00662	MOUSE22193, MOUSE22194, MOUSE22195, MOUSE22196
OG0006286	HELIO_12161	MOUSE35473
OG0006287	HELIO_11429	MOUSE27984, MOUSE27985
OG0006289	HELIO_05726	MOUSE40814, MOUSE40816
OG0006290	HELIO_11929	MOUSE35141, MOUSE35140
OG0006291	HELIO_02126	MOUSE31402, MOUSE31403, MOUSE31400, MOUSE31401
OG0006292	HELIO_00798	MOUSE48991, MOUSE28720, MOUSE28718
OG0006293	HELIO_02797	MOUSE37625
OG0006294	HELIO_01836	MOUSE07913
OG0006295	HELIO_06735	MOUSE38121
OG0006296	HELIO_06978	MOUSE39258, MOUSE39254, MOUSE39257, MOUSE39260, MOUSE39256, MOUSE39252
OG0006297	HELIO_03473	MOUSE40886, MOUSE40885, MOUSE40887
OG0006298	HELIO_07555	MOUSE14670, MOUSE14671, MOUSE14672, MOUSE14673
OG0006299	HELIO_03597	MOUSE34330
OG0006300	HELIO_08889	MOUSE24505, MOUSE24503, MOUSE24504
OG0006301	HELIO_02503	MOUSE27376, MOUSE27375
OG0006302	HELIO_07327	MOUSE51462
OG0006303	HELIO_05727	MOUSE24304, MOUSE24300, MOUSE24301, MOUSE24299, MOUSE24302, MOUSE43070
OG0006304	HELIO_02086	MOUSE08044
OG0006305	HELIO_00440	MOUSE21331
OG0006306	HELIO_02884	MOUSE34251
OG0006307	HELIO_06176	MOUSE10641, MOUSE10646, MOUSE10640, MOUSE10644, MOUSE10642, MOUSE10645, MOUSE10643
OG0006308	HELIO_01030	MOUSE04298, MOUSE04299, MOUSE04303, MOUSE04301, MOUSE04302, MOUSE04300, MOUSE04297
OG0006310	HELIO_09882	MOUSE47347, MOUSE47348, MOUSE47344, MOUSE47345, MOUSE47349, MOUSE47346
OG0006311	HELIO_07328	MOUSE42034
OG0006312	HELIO_09759, HELIO_09758	MOUSE01807, MOUSE01811, MOUSE01810
OG0006315	HELIO_08491	MOUSE27789, MOUSE27788
OG0006316	HELIO_11024	MOUSE10556, MOUSE10555
OG0006317	HELIO_02608	MOUSE30611, MOUSE30613, MOUSE30612
OG0006318	HELIO_04140	MOUSE51285, MOUSE51286, MOUSE51284
OG0006319	HELIO_05167	MOUSE45688
OG0006320	HELIO_01365	MOUSE41214, MOUSE41212, MOUSE41213
OG0006321	HELIO_02693	MOUSE49369, MOUSE10030, MOUSE10028, MOUSE10029
OG0006322	HELIO_05302	MOUSE52872
OG0006323	HELIO_03381	MOUSE12964, MOUSE12965
OG0006324	HELIO_03518	MOUSE15180
OG0006325	HELIO_12476	MOUSE25844, MOUSE25845, MOUSE25843
OG0006327	HELIO_04051	MOUSE52333, MOUSE52331, MOUSE52329, MOUSE52334, MOUSE52332, MOUSE52330
OG0006328	HELIO_10414	MOUSE08970, MOUSE08967, MOUSE08968, MOUSE08969
OG0006329	HELIO_06141	MOUSE27767, MOUSE27765, MOUSE27766, MOUSE27764
OG0006330	HELIO_02203	MOUSE51758, MOUSE51757
OG0006331	HELIO_06448	MOUSE42771, MOUSE42772
OG0006332	HELIO_10634	MOUSE27257, MOUSE27256
OG0006334	HELIO_03962	MOUSE48911, MOUSE48912
OG0006335	HELIO_08944	MOUSE14829
OG0006336	HELIO_11751	MOUSE48468, MOUSE48467
OG0006337	HELIO_01227	MOUSE51858, MOUSE10096
OG0006338	HELIO_02771, HELIO_07035	MOUSE31793, MOUSE31791, MOUSE31792, MOUSE31794
OG0006339	HELIO_05939	MOUSE37259
OG0006340	HELIO_10564	MOUSE00903, MOUSE00904, MOUSE00905, MOUSE00902
OG0006341	HELIO_02596	MOUSE47414
OG0006343	HELIO_10924, HELIO_03814	MOUSE48088
OG0006344	HELIO_02682	MOUSE32264
OG0006345	HELIO_06204	MOUSE21609
OG0006348	HELIO_04624	MOUSE10201, MOUSE10200, MOUSE10198, MOUSE10199
OG0006349	HELIO_11196	MOUSE20753
OG0006351	HELIO_01111	MOUSE29657, MOUSE29658, MOUSE29659
OG0006352	HELIO_12264	MOUSE32257
OG0006353	HELIO_08847	MOUSE42828
OG0006354	HELIO_06452	MOUSE40413, MOUSE40412
OG0006356	HELIO_12334	MOUSE03845, MOUSE03847, MOUSE03846
OG0006357	HELIO_04461, HELIO_05831	MOUSE22850
OG0006358	HELIO_09093	MOUSE35406, MOUSE35402, MOUSE35405, MOUSE35404, MOUSE35403, MOUSE35401
OG0006359	HELIO_05317	MOUSE31884, MOUSE31886, MOUSE31887, MOUSE31885
OG0006360	HELIO_03201	MOUSE02221
OG0006361	HELIO_08471	MOUSE48963, MOUSE48964
OG0006362	HELIO_00933	MOUSE34247, MOUSE34248
OG0006363	HELIO_03249	MOUSE20221
OG0006364	HELIO_11661	MOUSE20680
OG0006365	HELIO_02059	MOUSE23279, MOUSE54173, MOUSE54172
OG0006366	HELIO_09372	MOUSE22776, MOUSE22775, MOUSE22774
OG0006367	HELIO_01807	MOUSE06752, MOUSE06748, MOUSE06749, MOUSE06750
OG0006368	HELIO_11154, HELIO_06811	MOUSE05618, MOUSE05617, MOUSE05620
OG0006370	HELIO_08191	MOUSE35591, MOUSE35592
OG0006372	HELIO_12026	MOUSE45009, MOUSE45008, MOUSE45007, MOUSE45010, MOUSE45012, MOUSE45011
OG0006375	HELIO_08503	MOUSE16929
OG0006376	HELIO_08120	MOUSE25552, MOUSE25550, MOUSE25549, MOUSE25548, MOUSE25547
OG0006377	HELIO_08767	MOUSE13243
OG0006378	HELIO_10749	MOUSE36964, MOUSE36966, MOUSE36963
OG0006379	HELIO_11177	MOUSE07595, MOUSE07594, MOUSE07596, MOUSE07597
OG0006380	HELIO_09164	MOUSE03204
OG0006381	HELIO_05870	MOUSE02021, MOUSE02020
OG0006382	HELIO_08796	MOUSE07504, MOUSE07502, MOUSE07505, MOUSE07501, MOUSE07503
OG0006383	HELIO_00800	MOUSE16422
OG0006384	HELIO_05166	MOUSE50412, MOUSE50410, MOUSE50411, MOUSE50409
OG0006385	HELIO_06115	MOUSE20071, MOUSE20069, MOUSE20070, MOUSE20066, MOUSE20067, MOUSE20068
OG0006386	HELIO_08108	MOUSE47125, MOUSE47128, MOUSE47127, MOUSE47126
OG0006387	HELIO_04976	MOUSE16306, MOUSE34335
OG0006388	HELIO_03315	MOUSE17131, MOUSE17130, MOUSE17129, MOUSE06529
OG0006389	HELIO_10791	MOUSE16581, MOUSE16586, MOUSE16584, MOUSE16585, MOUSE16582, MOUSE16583
OG0006390	HELIO_00558	MOUSE24929, MOUSE24930, MOUSE24928, MOUSE24927
OG0006391	HELIO_08033	MOUSE50989, MOUSE50991, MOUSE50988
OG0006392	HELIO_11026	MOUSE30923, MOUSE30926, MOUSE30924, MOUSE30925
OG0006393	HELIO_00803	MOUSE33021, MOUSE33020, MOUSE18469
OG0006394	HELIO_07735	MOUSE14264, MOUSE14265
OG0006395	HELIO_02881	MOUSE28238, MOUSE28236, MOUSE28237, MOUSE28235
OG0006396	HELIO_07809	MOUSE09804, MOUSE09803
OG0006398	HELIO_10908	MOUSE33324, MOUSE33323, MOUSE33316, MOUSE33321, MOUSE33325
OG0006401	HELIO_05695	MOUSE22412, MOUSE22413, MOUSE39948, MOUSE39947
OG0006402	HELIO_12228, HELIO_12229	MOUSE31582
OG0006405	HELIO_06399	MOUSE20487, MOUSE20488, MOUSE47054, MOUSE47053
OG0006407	HELIO_02958	MOUSE15997, MOUSE15998, MOUSE43472, MOUSE43473
OG0006408	HELIO_00982	MOUSE08267, MOUSE08266, MOUSE08265
OG0006414	HELIO_01013	MOUSE20902
OG0006442	HELIO_11335	MOUSE09109
OG0006443	HELIO_11958	MOUSE20211
OG0006446	HELIO_09199	MOUSE26085, MOUSE26086, MOUSE26084, MOUSE26083, MOUSE26082
OG0006447	HELIO_02401	MOUSE25747
OG0006448	HELIO_04101	MOUSE13317, MOUSE13318
OG0006452	HELIO_08481	MOUSE23482, MOUSE52797, MOUSE52796
OG0006454	HELIO_03255	MOUSE04930, MOUSE04929
OG0006456	HELIO_08853	MOUSE19867, MOUSE19868
OG0006457	HELIO_00878	MOUSE48917
OG0006458	HELIO_10295	MOUSE51228, MOUSE51230, MOUSE51229, MOUSE51231, MOUSE51227
OG0006459	HELIO_04320	MOUSE27714, MOUSE27717
OG0006460	HELIO_05276	MOUSE49910
OG0006461	HELIO_01776	MOUSE52644
OG0006462	HELIO_05402	MOUSE14254, MOUSE14253
OG0006463	HELIO_12258	MOUSE19085, MOUSE19086
OG0006464	HELIO_03458	MOUSE15625, MOUSE15624
OG0006465	HELIO_10993	MOUSE08683, MOUSE08684
OG0006467	HELIO_04066	MOUSE40434, MOUSE40433, MOUSE40435
OG0006468	HELIO_07270	MOUSE32105
OG0006469	HELIO_10978	MOUSE03738
OG0006470	HELIO_01090	MOUSE36168
OG0006471	HELIO_01265	MOUSE28057, MOUSE28058
OG0006472	HELIO_04238	MOUSE38447
OG0006474	HELIO_12383	MOUSE15358, MOUSE15357, MOUSE15356
OG0006475	HELIO_08214	MOUSE39872
OG0006476	HELIO_04991	MOUSE38897
OG0006477	HELIO_11915	MOUSE47325
OG0006478	HELIO_06607	MOUSE18471, MOUSE18472
OG0006479	HELIO_06008	MOUSE35163, MOUSE35164
OG0006480	HELIO_11368	MOUSE21333
OG0006481	HELIO_00988	MOUSE02030, MOUSE51052
OG0006482	HELIO_08203	MOUSE07260, MOUSE07262
OG0006483	HELIO_01587	MOUSE07206, MOUSE07204
OG0006485	HELIO_04753	MOUSE20333
OG0006486	HELIO_03923	MOUSE40716, MOUSE40715, MOUSE01974, MOUSE01975
OG0006487	HELIO_00559	MOUSE52846, MOUSE52845, MOUSE52844
OG0006488	HELIO_02453	MOUSE42690, MOUSE42689
OG0006490	HELIO_10388	MOUSE01816
OG0006491	HELIO_07075	MOUSE18971
OG0006492	HELIO_01792	MOUSE49785, MOUSE49782, MOUSE49781, MOUSE49784, MOUSE49783
OG0006493	HELIO_07266	MOUSE45214, MOUSE45215, MOUSE45212, MOUSE45216, MOUSE45213
OG0006494	HELIO_00627	MOUSE29560
OG0006495	HELIO_06646	MOUSE04122, MOUSE04123
OG0006496	HELIO_00474	MOUSE23975, MOUSE23974, MOUSE23972, MOUSE23971
OG0006497	HELIO_10804	MOUSE12999, MOUSE12998, MOUSE13000
OG0006498	HELIO_05645	MOUSE54568, MOUSE54567
OG0006499	HELIO_05894	MOUSE23782, MOUSE23784, MOUSE23783
OG0006500	HELIO_06567	MOUSE07711, MOUSE07712, MOUSE07710
OG0006501	HELIO_04534	MOUSE43340, MOUSE43338, MOUSE43339, MOUSE43337
OG0006502	HELIO_12184	MOUSE04763, MOUSE04764, MOUSE04765
OG0006503	HELIO_12395	MOUSE47999
OG0006505	HELIO_12638	MOUSE18917
OG0006506	HELIO_07885	MOUSE15973, MOUSE15972
OG0006507	HELIO_12124	MOUSE21775
OG0006508	HELIO_06377	MOUSE36086, MOUSE36085
OG0006509	HELIO_08979	MOUSE48743
OG0006512	HELIO_00915	MOUSE48697
OG0006513	HELIO_08808	MOUSE48943
OG0006514	HELIO_03646	MOUSE30039, MOUSE30040
OG0006515	HELIO_10337	MOUSE08195, MOUSE08193, MOUSE08194
OG0006516	HELIO_06603	MOUSE27482
OG0006517	HELIO_01010	MOUSE18538
OG0006518	HELIO_06694	MOUSE00593, MOUSE00594, MOUSE00592, MOUSE00595
OG0006519	HELIO_01604	MOUSE24786
OG0006520	HELIO_01054	MOUSE29790, MOUSE29789
OG0006522	HELIO_10646	MOUSE04682
OG0006523	HELIO_02795	MOUSE42761
OG0006524	HELIO_00304	MOUSE39018, MOUSE39019
OG0006525	HELIO_00865	MOUSE09825, MOUSE09824, MOUSE09827, MOUSE09823, MOUSE09826
OG0006527	HELIO_03298	MOUSE06472, MOUSE06471, MOUSE06470
OG0006528	HELIO_12157	MOUSE22560, MOUSE22559, MOUSE22558
OG0006530	HELIO_09378	MOUSE30223, MOUSE30222
OG0006532	HELIO_12414	MOUSE01404
OG0006534	HELIO_09880	MOUSE21167
OG0006535	HELIO_06827	MOUSE41980, MOUSE41979, MOUSE41981
OG0006536	HELIO_01245	MOUSE48901, MOUSE48899, MOUSE48900, MOUSE48898
OG0006537	HELIO_02770	MOUSE48761
OG0006538	HELIO_00835	MOUSE26266
OG0006540	HELIO_06514	MOUSE55045, MOUSE55046, MOUSE55043, MOUSE55042, MOUSE55044
OG0006541	HELIO_07727	MOUSE10561, MOUSE10557, MOUSE10558, MOUSE10559, MOUSE10560
OG0006543	HELIO_04460	MOUSE52038
OG0006544	HELIO_03354	MOUSE28396, MOUSE28393
OG0006545	HELIO_10212	MOUSE32676, MOUSE32674
OG0006546	HELIO_01839	MOUSE08071
OG0006547	HELIO_04168	MOUSE14774
OG0006549	HELIO_06344	MOUSE14545
OG0006550	HELIO_11646	MOUSE24976
OG0006551	HELIO_05948	MOUSE30944, MOUSE30943, MOUSE30942
OG0006552	HELIO_05537	MOUSE10340, MOUSE10339
OG0006553	HELIO_09294	MOUSE38559, MOUSE38560
OG0006554	HELIO_11137	MOUSE37728, MOUSE37726, MOUSE37727
OG0006555	HELIO_07289	MOUSE22556
OG0006556	HELIO_07036	MOUSE16511
OG0006559	HELIO_09362	MOUSE18425, MOUSE18426, MOUSE20855, MOUSE20856
OG0006560	HELIO_11821	MOUSE07751, MOUSE07752
OG0006561	HELIO_01583	MOUSE07407, MOUSE07406
OG0006562	HELIO_02270	MOUSE54431, MOUSE02138, MOUSE54430, MOUSE54429
OG0006563	HELIO_05170, HELIO_04601	MOUSE11016, MOUSE11018, MOUSE11017
OG0006564	HELIO_04895	MOUSE38057
OG0006565	HELIO_12038	MOUSE39122, MOUSE10893, MOUSE10894
OG0006568	HELIO_02321, HELIO_02320	MOUSE00150
OG0006569	HELIO_04025	MOUSE02949, MOUSE02948
OG0006570	HELIO_06228	MOUSE17869, MOUSE17870
OG0006571	HELIO_02921	MOUSE10425, MOUSE10423
OG0006573	HELIO_06358	MOUSE04658
OG0006574	HELIO_08922	MOUSE18407
OG0006575	HELIO_10920	MOUSE25413, MOUSE25411, MOUSE25410, MOUSE25409, MOUSE25412
OG0006576	HELIO_11431	MOUSE30033
OG0006577	HELIO_02340	MOUSE51174, MOUSE51175, MOUSE51176, MOUSE51173
OG0006578	HELIO_07383, HELIO_06625	MOUSE35928, MOUSE35927
OG0006579	HELIO_05914	MOUSE32954, MOUSE32953, MOUSE32952, MOUSE32955
OG0006580	HELIO_00870	MOUSE05305, MOUSE05304, MOUSE05303
OG0006581	HELIO_08025	MOUSE51836
OG0006583	HELIO_06969	MOUSE00099
OG0006584	HELIO_01051	MOUSE11385, MOUSE11380, MOUSE11382, MOUSE11381
OG0006585	HELIO_03688	MOUSE02985, MOUSE02986
OG0006586	HELIO_01946	MOUSE49584
OG0006587	HELIO_11243	MOUSE43220, MOUSE43217, MOUSE43218, MOUSE43219, MOUSE43216
OG0006588	HELIO_01448	MOUSE55160, MOUSE55159
OG0006590	HELIO_01741	MOUSE41529, MOUSE41530
OG0006591	HELIO_05448	MOUSE13632
OG0006592	HELIO_09688	MOUSE31031, MOUSE31033, MOUSE31034, MOUSE31030, MOUSE31032
OG0006593	HELIO_11602	MOUSE53333, MOUSE53332, MOUSE53331
OG0006595	HELIO_09575	MOUSE11154
OG0006596	HELIO_09364	MOUSE28680, MOUSE28681, MOUSE28682, MOUSE28679
OG0006597	HELIO_00477	MOUSE28239, MOUSE53941
OG0006598	HELIO_08458	MOUSE32270
OG0006599	HELIO_03613	MOUSE40426, MOUSE36734
OG0006600	HELIO_03138	MOUSE06170
OG0006601	HELIO_01346	MOUSE22934, MOUSE22935, MOUSE22936
OG0006602	HELIO_02442	MOUSE48843, MOUSE48842, MOUSE48844
OG0006604	HELIO_08860	MOUSE04487, MOUSE04486
OG0006605	HELIO_06773	MOUSE32522, MOUSE32521, MOUSE32523
OG0006606	HELIO_06615	MOUSE49675
OG0006607	HELIO_00321	MOUSE33913, MOUSE33912
OG0006608	HELIO_12351	MOUSE30020, MOUSE30018, MOUSE30019
OG0006609	HELIO_08243	MOUSE35588
OG0006610	HELIO_11565	MOUSE17087, MOUSE17086, MOUSE17088
OG0006612	HELIO_07236	MOUSE18460
OG0006613	HELIO_01930	MOUSE27701, MOUSE27702
OG0006614	HELIO_08065	MOUSE41919
OG0006615	HELIO_05092	MOUSE19081
OG0006618	HELIO_03387	MOUSE19921
OG0006619	HELIO_09123	MOUSE09213
OG0006620	HELIO_02725	MOUSE34069, MOUSE12640
OG0006621	HELIO_09053	MOUSE38258, MOUSE38257, MOUSE38259, MOUSE38255, MOUSE38256
OG0006622	HELIO_02210	MOUSE33010, MOUSE55184
OG0006623	HELIO_11233	MOUSE27138
OG0006624	HELIO_10116	MOUSE10945, MOUSE10944, MOUSE10946
OG0006625	HELIO_08164	MOUSE22589, MOUSE22587, MOUSE22586, MOUSE22588, MOUSE22585, MOUSE22590
OG0006626	HELIO_05961	MOUSE17467, MOUSE02715, MOUSE02716, MOUSE15964
OG0006627	HELIO_11995	MOUSE18618
OG0006628	HELIO_02588	MOUSE51627
OG0006630	HELIO_10586	MOUSE51996
OG0006631	HELIO_00442	MOUSE23336, MOUSE23337, MOUSE23338
OG0006632	HELIO_10046	MOUSE09432, MOUSE37150, MOUSE37151
OG0006633	HELIO_03206	MOUSE09178, MOUSE09174
OG0006635	HELIO_04021	MOUSE12744, MOUSE12742, MOUSE12746, MOUSE12743, MOUSE12747
OG0006636	HELIO_12004	MOUSE42187, MOUSE42189
OG0006638	HELIO_00603	MOUSE13820
OG0006640	HELIO_02481	MOUSE31547
OG0006641	HELIO_06767	MOUSE07840, MOUSE07838, MOUSE07839
OG0006642	HELIO_05797	MOUSE11002
OG0006642	HELIO_08918	MOUSE11001, MOUSE11000
OG0006645	HELIO_10104	MOUSE32599, MOUSE32598
OG0006646	HELIO_00489	MOUSE44699
OG0006647	HELIO_09459	MOUSE49193, MOUSE49195, MOUSE49196
OG0006648	HELIO_06638	MOUSE52136, MOUSE52135
OG0006649	HELIO_10793	MOUSE08158
OG0006650	HELIO_03117	MOUSE49345, MOUSE49347, MOUSE49346
OG0006651	HELIO_02310	MOUSE16196, MOUSE16198
OG0006653	HELIO_09990	MOUSE49822, MOUSE18541, MOUSE18540
OG0006654	HELIO_02769	MOUSE00565
OG0006656	HELIO_11349	MOUSE41568, MOUSE41567
OG0006657	HELIO_07908	MOUSE37737, MOUSE37736
OG0006660	HELIO_11761	MOUSE52656, MOUSE52657
OG0006661	HELIO_06626	MOUSE55051, MOUSE55050, MOUSE55049, MOUSE45211, MOUSE45210, MOUSE45209
OG0006662	HELIO_09320	MOUSE51152, MOUSE51153, MOUSE51154
OG0006663	HELIO_02313	MOUSE22698
OG0006664	HELIO_02701	MOUSE13287
OG0006666	HELIO_12248	MOUSE09374, MOUSE09372
OG0006668	HELIO_07541	MOUSE21920
OG0006669	HELIO_11899	MOUSE13244
OG0006670	HELIO_08029	MOUSE24192, MOUSE24191
OG0006673	HELIO_06392	MOUSE27959
OG0006675	HELIO_08924	MOUSE48029, MOUSE48028, MOUSE48027
OG0006676	HELIO_10376	MOUSE39075, MOUSE39074
OG0006677	HELIO_09774	MOUSE42274, MOUSE42275, MOUSE42276, MOUSE42277
OG0006678	HELIO_02277	MOUSE06118
OG0006679	HELIO_02358	MOUSE21390
OG0006680	HELIO_02680	MOUSE28337
OG0006681	HELIO_12263	MOUSE12651
OG0006683	HELIO_02924	MOUSE35000, MOUSE34999, MOUSE34997, MOUSE34998
OG0006684	HELIO_06154	MOUSE39139, MOUSE39138
OG0006686	HELIO_12341	MOUSE25607
