Orthogroup	HELIO_ok	OWEFU
OG0008351	HELIO_01614	OFUSG02204.1.p1
OG0008352	HELIO_03305	OFUSG08757.2.p1, OFUSG08757.1.p1
OG0008353	HELIO_12685	OFUSG06739.1.p1
OG0008355	HELIO_04747	OFUSG11463.1.p1
OG0008356	HELIO_11656	OFUSG17504.1.p1
OG0008357	HELIO_11937	OFUSG08444.1.p1
OG0008359	HELIO_01763	OFUSG13310.1.p1
OG0008360	HELIO_02557	OFUSG20692.1.p1
OG0008361	HELIO_10495	OFUSG26486.1.p1
OG0008363	HELIO_01576	OFUSG11369.1.p1
OG0008365	HELIO_10635	OFUSG24687.1.p1
OG0008367	HELIO_10676	OFUSG10107.1.p1
OG0008368	HELIO_07799	OFUSG16157.1.p1
OG0008371	HELIO_07336	OFUSG19350.1.p1
OG0008373	HELIO_08596	OFUSG00174.1.p1
OG0008374	HELIO_10780	OFUSG05656.1.p1
OG0008377	HELIO_12310	OFUSG24359.1.p1
OG0008378	HELIO_02563	OFUSG12613.1.p1
OG0008379	HELIO_05538	OFUSG13239.1.p1
OG0008380	HELIO_07458	OFUSG01142.1.p1
OG0008381	HELIO_00618	OFUSG06073.1.p1
OG0008382	HELIO_03602	OFUSG05285.1.p1
OG0008383	HELIO_00611	OFUSG07990.1.p1
OG0008384	HELIO_04355	OFUSG21555.1.p1
OG0008386	HELIO_04034	OFUSG13130.1.p1
OG0008387	HELIO_09719	OFUSG22265.1.p1
OG0008389	HELIO_11467	OFUSG11411.1.p1, OFUSG18310.1.p1
OG0008390	HELIO_06820	OFUSG13468.1.p1
OG0008391	HELIO_11781	OFUSG07980.1.p1
OG0008395	HELIO_07876, HELIO_07877	OFUSG18153.1.p1
OG0008396	HELIO_05310	OFUSG23196.1.p1
OG0008399	HELIO_07558	OFUSG15405.1.p1
OG0008400	HELIO_08378	OFUSG23511.1.p1
OG0008401	HELIO_06030	OFUSG06169.1.p1
OG0008402	HELIO_03856	OFUSG23285.1.p1, OFUSG26294.1.p1
OG0008403	HELIO_10617	OFUSG01568.1.p1
OG0008406	HELIO_02435	OFUSG23529.1.p1
OG0008410	HELIO_00458	OFUSG04256.1.p1
OG0008411	HELIO_05637	OFUSG23788.1.p1, OFUSG23788.2.p1
OG0008412	HELIO_01661	OFUSG09784.1.p1
OG0008414	HELIO_08575	OFUSG00221.1.p1, OFUSG00221.2.p1
OG0008415	HELIO_05382	OFUSG03075.1.p1
OG0008417	HELIO_10051	OFUSG01890.1.p1, OFUSG01890.2.p1
OG0008418	HELIO_11275	OFUSG09885.1.p1
OG0008420	HELIO_07863	OFUSG00969.1.p1
OG0008422	HELIO_05208	OFUSG11407.1.p1
OG0008423	HELIO_10101	OFUSG12956.1.p1
OG0008424	HELIO_04563	OFUSG09806.1.p1
OG0008425	HELIO_01965	OFUSG05264.1.p1
OG0008427	HELIO_10187	OFUSG00470.1.p1
OG0008437	HELIO_12023	OFUSG12540.1.p1
OG0008443	HELIO_11314	OFUSG25088.1.p1
OG0008446	HELIO_07053	OFUSG13061.1.p1
OG0008448	HELIO_07390	OFUSG11767.1.p1
OG0008507	HELIO_08968	OFUSG19633.1.p1
OG0008512	HELIO_09776	OFUSG07711.1.p1
OG0008513	HELIO_09803	OFUSG11160.1.p1
OG0008514	HELIO_05228	OFUSG02685.1.p1
OG0008522	HELIO_04142	OFUSG04635.1.p1
OG0008524	HELIO_02339	OFUSG24099.1.p1
OG0008526	HELIO_06254	OFUSG26519.1.p1, OFUSG26519.2.p1
OG0008529	HELIO_10482	OFUSG00911.1.p1
OG0008530	HELIO_01950	OFUSG10522.2.p1, OFUSG10522.3.p1, OFUSG10522.1.p1
OG0008531	HELIO_07762	OFUSG25783.1.p1, OFUSG25783.2.p1
OG0008532	HELIO_07901	OFUSG19195.1.p1
OG0008533	HELIO_03659	OFUSG00049.1.p1
OG0008534	HELIO_10220	OFUSG26102.1.p1
OG0008536	HELIO_05874	OFUSG21391.1.p1
OG0008539	HELIO_02748	OFUSG12177.1.p1
OG0008542	HELIO_02038	OFUSG12183.1.p1
OG0008543	HELIO_12469	OFUSG04712.3.p1, OFUSG04712.2.p1, OFUSG04712.1.p1
OG0008545	HELIO_10332	OFUSG10673.1.p1, OFUSG10673.2.p1
OG0008546	HELIO_01418	OFUSG05395.1.p1
OG0008547	HELIO_00730	OFUSG17508.1.p1
OG0008550	HELIO_02865, HELIO_02866	OFUSG25553.1.p1
OG0008551	HELIO_12142	OFUSG01921.1.p1
OG0008552	HELIO_00421	OFUSG01982.1.p1, OFUSG09869.1.p1
OG0008555	HELIO_04807	OFUSG21013.1.p1
OG0008558	HELIO_09923	OFUSG00266.1.p1, OFUSG00266.2.p1
OG0008559	HELIO_02665	OFUSG12805.1.p1
OG0008560	HELIO_04514	OFUSG00772.1.p1
OG0008562	HELIO_03927	OFUSG01030.1.p1
OG0008563	HELIO_03942	OFUSG14860.1.p1
OG0008564	HELIO_08955	OFUSG06884.1.p1
OG0008565	HELIO_02182	OFUSG09048.2.p1, OFUSG09048.1.p1
OG0008568	HELIO_00367, HELIO_05654	OFUSG16114.1.p1
OG0008569	HELIO_03993	OFUSG25009.1.p1
OG0008571	HELIO_01645	OFUSG04980.1.p1
OG0008572	HELIO_06443	OFUSG01336.1.p1
OG0008573	HELIO_05582	OFUSG09256.1.p1
OG0008574	HELIO_06705	OFUSG07908.1.p1
OG0008575	HELIO_12752	OFUSG24662.1.p1
OG0008576	HELIO_10814	OFUSG06713.1.p1
OG0008577	HELIO_07004, HELIO_11912	OFUSG10479.1.p1
OG0008578	HELIO_02266	OFUSG04767.1.p1
OG0008579	HELIO_00337	OFUSG17327.1.p1
OG0008582	HELIO_11502	OFUSG03358.1.p1
OG0008583	HELIO_03176	OFUSG13580.1.p1
OG0008586	HELIO_01864	OFUSG20145.1.p1, OFUSG20145.2.p1
OG0008587	HELIO_07868	OFUSG04278.1.p1
OG0008588	HELIO_02756	OFUSG18534.1.p1
OG0008589	HELIO_05016	OFUSG18658.1.p1, OFUSG18658.2.p1
OG0008590	HELIO_03852	OFUSG17975.1.p1
OG0008591	HELIO_06642	OFUSG10821.1.p1
OG0008592	HELIO_03851	OFUSG07473.1.p1
OG0008593	HELIO_09933	OFUSG06308.1.p1
OG0008594	HELIO_10269	OFUSG16693.1.p1, OFUSG24534.1.p1
OG0008595	HELIO_11377	OFUSG01116.1.p1
OG0008597	HELIO_11615	OFUSG02640.2.p1, OFUSG02640.1.p1
OG0008602	HELIO_12291	OFUSG11976.1.p1
OG0008603	HELIO_12632	OFUSG16427.1.p1, OFUSG16427.2.p1, OFUSG16427.3.p1
OG0008605	HELIO_10748	OFUSG05768.1.p1
OG0008607	HELIO_06201	OFUSG25699.1.p1
OG0008608	HELIO_11703	OFUSG12929.1.p1
OG0008610	HELIO_08855	OFUSG18875.1.p1, OFUSG18876.1.p1
OG0008611	HELIO_09253	OFUSG20251.1.p1, OFUSG20251.2.p1
OG0008612	HELIO_06160	OFUSG15215.1.p1
OG0008613	HELIO_06232	OFUSG18811.1.p1
OG0008614	HELIO_01515	OFUSG03370.1.p1
OG0008616	HELIO_07125	OFUSG08810.1.p1
OG0008617	HELIO_08155	OFUSG06744.1.p1
OG0008619	HELIO_03456	OFUSG11788.1.p1
OG0008623	HELIO_02590	OFUSG20180.1.p1
OG0008624	HELIO_02048	OFUSG10175.1.p1
OG0008627	HELIO_01629	OFUSG03819.1.p1
OG0008629	HELIO_09067	OFUSG08674.1.p1
OG0008632	HELIO_05631	OFUSG04645.1.p1, OFUSG04645.2.p1
OG0008633	HELIO_04273	OFUSG12270.1.p1
OG0008634	HELIO_09194	OFUSG12050.1.p1
OG0008635	HELIO_00191	OFUSG25950.1.p1
OG0008636	HELIO_09586	OFUSG09631.1.p1
OG0008638	HELIO_06138	OFUSG23488.1.p1
OG0008640	HELIO_12350	OFUSG00237.1.p1
OG0008641	HELIO_02334	OFUSG13148.1.p1, OFUSG13148.2.p1
OG0008642	HELIO_06407	OFUSG05239.1.p1
OG0008643	HELIO_01813	OFUSG03641.1.p1
OG0008645	HELIO_02532	OFUSG20879.1.p1
OG0008646	HELIO_11580	OFUSG18703.1.p1
OG0008647	HELIO_03614	OFUSG17087.1.p1
OG0008648	HELIO_07337	OFUSG25060.1.p1
OG0008649	HELIO_12743	OFUSG25067.1.p1
OG0008651	HELIO_07653	OFUSG20199.1.p1
OG0008653	HELIO_08766	OFUSG04326.1.p1, OFUSG00614.1.p1
OG0008656	HELIO_05702	OFUSG21893.1.p1
OG0008657	HELIO_10344	OFUSG07868.1.p1
OG0008658	HELIO_01843	OFUSG12898.1.p1
OG0008659	HELIO_05034	OFUSG00907.1.p1
OG0008660	HELIO_06237	OFUSG08505.1.p1
OG0008662	HELIO_07636	OFUSG09354.1.p1
OG0008663	HELIO_09883	OFUSG21864.2.p1, OFUSG21864.3.p1, OFUSG21864.1.p1
OG0008664	HELIO_07966	OFUSG21884.1.p1, OFUSG21886.1.p1
OG0008665	HELIO_01166	OFUSG09981.1.p1, OFUSG09981.3.p1, OFUSG09981.2.p1
OG0008666	HELIO_06627	OFUSG09341.1.p1
OG0008667	HELIO_01526, HELIO_00408	OFUSG05615.1.p1
OG0008668	HELIO_01432	OFUSG24932.1.p1
OG0008671	HELIO_02448	OFUSG21525.1.p1
OG0008673	HELIO_11675	OFUSG11240.1.p1
OG0008677	HELIO_07128	OFUSG13748.1.p1
OG0008680	HELIO_07201	OFUSG06610.1.p1
OG0008681	HELIO_01222	OFUSG26283.1.p1
OG0008683	HELIO_11487	OFUSG26285.1.p1
OG0008684	HELIO_03734	OFUSG23694.1.p1
OG0008693	HELIO_04629	OFUSG09320.1.p1
OG0008696	HELIO_09222	OFUSG02083.1.p1, OFUSG02083.2.p1
OG0008757	HELIO_03175	OFUSG10910.1.p1
OG0008760	HELIO_06810	OFUSG13091.1.p1
OG0008766	HELIO_06833	OFUSG08452.1.p1
OG0008767	HELIO_06203	OFUSG26781.1.p1
OG0008770	HELIO_01817	OFUSG17786.1.p1, OFUSG02832.1.p1
OG0008772	HELIO_11265	OFUSG25268.1.p1, OFUSG25268.2.p1
OG0008773	HELIO_09233	OFUSG21915.1.p1
OG0008774	HELIO_05817	OFUSG00279.1.p1, OFUSG00279.3.p1, OFUSG00279.2.p1
OG0008775	HELIO_05836	OFUSG25581.1.p1
OG0008779	HELIO_05863	OFUSG21215.1.p1
OG0008781	HELIO_06846	OFUSG06148.1.p1
OG0008782	HELIO_07165	OFUSG16968.1.p1
OG0008784	HELIO_08915	OFUSG26545.1.p1
OG0008785	HELIO_12253	OFUSG07324.1.p1
OG0008786	HELIO_10693	OFUSG06593.1.p1
OG0008789	HELIO_09721	OFUSG07815.2.p1, OFUSG07815.1.p1
OG0008790	HELIO_01900	OFUSG11354.1.p1
OG0008792	HELIO_12590	OFUSG04204.1.p1
OG0008793	HELIO_00397	OFUSG25376.1.p1
OG0008794	HELIO_06723	OFUSG02206.1.p1
OG0008796	HELIO_08204	OFUSG11677.1.p1
OG0008797	HELIO_02586	OFUSG15750.1.p1
OG0008798	HELIO_01453	OFUSG02414.1.p1
OG0008800	HELIO_02447	OFUSG09611.1.p1
OG0008801	HELIO_08888	OFUSG00771.1.p1
OG0008802	HELIO_03729	OFUSG10389.1.p1
OG0008804	HELIO_03758	OFUSG12259.1.p1
OG0008806	HELIO_12079, HELIO_12080	OFUSG16676.1.p1
OG0008809	HELIO_12499	OFUSG17046.2.p1, OFUSG17046.1.p1
OG0008810	HELIO_12784	OFUSG00409.1.p1
OG0008811	HELIO_09558	OFUSG05266.1.p1
OG0008812	HELIO_11622	OFUSG11289.1.p1
OG0008813	HELIO_09800	OFUSG00621.1.p1
OG0008818	HELIO_04950	OFUSG09313.1.p1
OG0008820	HELIO_01345	OFUSG07559.1.p1
OG0008821	HELIO_10446	OFUSG00724.1.p1
OG0008822	HELIO_12037	OFUSG10829.1.p1
OG0008823	HELIO_07320	OFUSG15629.1.p1, OFUSG15314.1.p1
OG0008825	HELIO_12640	OFUSG24105.1.p1
OG0008827	HELIO_12326	OFUSG17006.1.p1
OG0008828	HELIO_04241	OFUSG16795.1.p1
OG0008829	HELIO_05808	OFUSG22255.1.p1
OG0008832	HELIO_06333	OFUSG26334.1.p1
OG0008833	HELIO_02997	OFUSG12261.1.p1
OG0008834	HELIO_11877	OFUSG17174.2.p1, OFUSG17174.1.p1
OG0008835	HELIO_07846	OFUSG24616.1.p1
OG0008836	HELIO_01443	OFUSG15142.1.p1
OG0008838	HELIO_01127	OFUSG04580.1.p1, OFUSG04580.2.p1, OFUSG04580.3.p1
OG0008840	HELIO_12138	OFUSG18308.1.p1
OG0008841	HELIO_06200	OFUSG10001.1.p1
OG0008842	HELIO_08261	OFUSG11669.1.p1
OG0008843	HELIO_06981	OFUSG06805.1.p1
OG0008845	HELIO_09038	OFUSG00890.1.p1
OG0008846	HELIO_09090	OFUSG02745.1.p1, OFUSG02745.2.p1
OG0008847	HELIO_09444	OFUSG11646.1.p1
OG0008848	HELIO_11055	OFUSG25100.1.p1
OG0008850	HELIO_08441	OFUSG06725.1.p1
OG0008851	HELIO_09016	OFUSG07244.1.p1
OG0008853	HELIO_03861	OFUSG13312.1.p1
OG0008855	HELIO_03667	OFUSG05980.2.p1, OFUSG05980.1.p1
OG0008857	HELIO_06917	OFUSG21153.1.p1
OG0008858	HELIO_07233	OFUSG23821.1.p1
OG0008859	HELIO_08303	OFUSG06523.1.p1
OG0008860	HELIO_05088	OFUSG20680.1.p1, OFUSG20680.2.p1
OG0008861	HELIO_07867	OFUSG20546.1.p1
OG0008862	HELIO_04992	OFUSG26448.1.p1
OG0008864	HELIO_03392	OFUSG18768.1.p1
OG0008865	HELIO_09158	OFUSG20193.1.p1
OG0008866	HELIO_05077	OFUSG24700.1.p1, OFUSG14164.1.p1
OG0008867	HELIO_03375	OFUSG24289.1.p1
OG0008868	HELIO_01131	OFUSG10236.1.p1
OG0008875	HELIO_10730	OFUSG19683.1.p1
OG0008876	HELIO_01870	OFUSG11003.1.p1
OG0008877	HELIO_04838	OFUSG18234.1.p1
OG0008878	HELIO_01177	OFUSG19410.1.p1
OG0008879	HELIO_12641	OFUSG22573.1.p1
OG0008880	HELIO_03191	OFUSG00128.2.p1, OFUSG00128.1.p1
OG0008882	HELIO_04271	OFUSG16765.1.p1
OG0008883	HELIO_02304	OFUSG15209.1.p1
OG0008885	HELIO_08833	OFUSG17128.1.p1
OG0008886	HELIO_10278, HELIO_10277	OFUSG26070.1.p1
OG0008887	HELIO_09152	OFUSG15081.1.p1
OG0008888	HELIO_04179	OFUSG12544.1.p1
OG0008889	HELIO_01084	OFUSG21162.1.p1, OFUSG21162.2.p1
OG0008893	HELIO_03639	OFUSG23693.1.p1, OFUSG23693.2.p1
OG0008894	HELIO_08505	OFUSG17843.1.p1
OG0008896	HELIO_09895	OFUSG04858.1.p1
OG0008897	HELIO_05110	OFUSG24231.1.p1
OG0008900	HELIO_03569	OFUSG25058.1.p1
OG0008908	HELIO_04186	OFUSG09015.1.p1
OG0008912	HELIO_04820	OFUSG01846.1.p1
OG0008914	HELIO_05180	OFUSG02936.1.p1
OG0008916	HELIO_09422	OFUSG00469.1.p1
OG0008917	HELIO_00727	OFUSG22164.1.p1
OG0008918	HELIO_11693	OFUSG09208.1.p1
OG0008919	HELIO_02088	OFUSG08407.1.p1
OG0008921	HELIO_04093	OFUSG11073.1.p1
OG0008922	HELIO_04779	OFUSG07396.1.p1
OG0008923	HELIO_06923	OFUSG05659.1.p1
OG0008927	HELIO_11802	OFUSG23495.1.p1
OG0008928	HELIO_05821	OFUSG13366.1.p1
OG0008929	HELIO_10365	OFUSG12282.1.p1
OG0008934	HELIO_12047	OFUSG21933.1.p1, OFUSG21933.2.p1
OG0008940	HELIO_08660, HELIO_08659	OFUSG15579.1.p1
OG0008941	HELIO_04905	OFUSG26693.1.p1
OG0008942	HELIO_10925	OFUSG16921.1.p1
OG0008946	HELIO_05136	OFUSG03165.1.p1
OG0008951	HELIO_11694	OFUSG08732.1.p1
OG0008959	HELIO_04258	OFUSG17686.1.p1
OG0009043	HELIO_09252	OFUSG20062.1.p1
OG0009048	HELIO_11604	OFUSG25255.1.p1
OG0009052	HELIO_02954	OFUSG24826.1.p1
OG0009054	HELIO_08166	OFUSG02682.1.p1, OFUSG02682.2.p1
OG0009055	HELIO_04944	OFUSG16566.1.p1
OG0009059	HELIO_09056	OFUSG20688.1.p1
OG0009061	HELIO_12009	OFUSG12481.1.p1
OG0009062	HELIO_10097	OFUSG00532.1.p1
OG0009063	HELIO_01440	OFUSG10649.1.p1
OG0009066	HELIO_11209	OFUSG15489.2.p1, OFUSG15489.1.p1
OG0009070	HELIO_07561	OFUSG20997.1.p1
OG0009074	HELIO_08932, HELIO_08933	OFUSG20149.1.p1
OG0009075	HELIO_02359	OFUSG20011.1.p1
OG0009076	HELIO_05742	OFUSG12182.1.p1
OG0009080	HELIO_09664	OFUSG25731.3.p1, OFUSG25731.2.p1, OFUSG25731.1.p1
OG0009081	HELIO_03808	OFUSG09143.1.p1
OG0009082	HELIO_08882	OFUSG07339.1.p1
OG0009084	HELIO_09844	OFUSG18988.1.p1
OG0009085	HELIO_00744	OFUSG26467.1.p1
OG0009086	HELIO_09767	OFUSG10308.1.p1
OG0009087	HELIO_01570	OFUSG24393.1.p1
OG0009088	HELIO_06027	OFUSG26843.1.p1, OFUSG26843.2.p1
OG0009089	HELIO_12737	OFUSG17952.2.p1, OFUSG17952.1.p1
OG0009090	HELIO_09751	OFUSG06619.1.p1
OG0009091	HELIO_06717	OFUSG10537.1.p1
OG0009092	HELIO_04399	OFUSG17341.1.p1
OG0009093	HELIO_10412	OFUSG26131.1.p1, OFUSG26131.2.p1
OG0009095	HELIO_03211	OFUSG04977.1.p1
OG0009096	HELIO_12762	OFUSG23427.1.p1
OG0009099	HELIO_01302	OFUSG18912.1.p1
OG0009101	HELIO_11568	OFUSG22725.1.p1
OG0009102	HELIO_08078	OFUSG00030.1.p1, OFUSG18460.1.p1, OFUSG10830.1.p1, OFUSG16219.1.p1
OG0009103	HELIO_06632, HELIO_03696	OFUSG10461.2.p1, OFUSG10461.1.p1
OG0009105	HELIO_03709	OFUSG11296.1.p1
OG0009106	HELIO_07408, HELIO_11546	OFUSG09012.1.p1
OG0009107	HELIO_11247	OFUSG19386.1.p1
OG0009109	HELIO_10774, HELIO_10776	OFUSG14250.1.p1, OFUSG14250.2.p1
OG0009110	HELIO_04266	OFUSG21341.1.p1
OG0009111	HELIO_04319	OFUSG07961.1.p1
OG0009117	HELIO_08942	OFUSG25263.1.p1
OG0009119	HELIO_01956	OFUSG05016.1.p1
OG0009125	HELIO_09920	OFUSG13167.1.p1
OG0009126	HELIO_07575, HELIO_01903, HELIO_01053	OFUSG06948.1.p1
OG0009129	HELIO_00783	OFUSG07115.1.p1
OG0009131	HELIO_12159	OFUSG06246.1.p1
OG0009133	HELIO_01743	OFUSG26456.1.p1
OG0009136	HELIO_09124	OFUSG11301.1.p1
OG0009137	HELIO_05141	OFUSG12048.1.p1
OG0009138	HELIO_11372	OFUSG07579.1.p1
OG0009140	HELIO_07981	OFUSG20830.1.p1
OG0009142	HELIO_03405	OFUSG17171.1.p1
OG0009144	HELIO_02496, HELIO_04940	OFUSG18997.1.p1
OG0009145	HELIO_09594	OFUSG14465.1.p1
OG0009146	HELIO_10352	OFUSG08569.2.p1, OFUSG08569.1.p1
OG0009148	HELIO_11522	OFUSG13227.1.p1
OG0009149	HELIO_02626	OFUSG19533.1.p1
OG0009150	HELIO_03017	OFUSG12399.1.p1
OG0009151	HELIO_00652	OFUSG18059.1.p1
OG0009157	HELIO_01789	OFUSG19209.1.p1
OG0009164	HELIO_06002	OFUSG13244.1.p1
OG0009165	HELIO_10133	OFUSG03774.1.p1
OG0009168	HELIO_01129	OFUSG08153.1.p1
OG0009169	HELIO_06836	OFUSG18767.1.p1
OG0009170	HELIO_03607	OFUSG19496.1.p1
OG0009171	HELIO_04345	OFUSG14983.1.p1
OG0009172	HELIO_02171	OFUSG11813.1.p1
OG0009175	HELIO_03907	OFUSG08766.1.p1
OG0009179	HELIO_07806	OFUSG14120.1.p1
OG0009190	HELIO_03517	OFUSG16807.1.p1
OG0009193	HELIO_11238	OFUSG09776.1.p1
OG0009194	HELIO_01442	OFUSG11390.1.p1
OG0009217	HELIO_01626	OFUSG22187.1.p1
OG0009231	HELIO_07940, HELIO_07939	OFUSG21819.1.p1
OG0009288	HELIO_01075	OFUSG09906.1.p1
OG0009291	HELIO_09864	OFUSG22445.1.p1, OFUSG22445.2.p1
OG0009298	HELIO_08684	OFUSG00422.1.p1
OG0009299	HELIO_01895	OFUSG09636.1.p1
OG0009301	HELIO_07607	OFUSG11996.1.p1
OG0009305	HELIO_09354	OFUSG26582.1.p1
OG0009309	HELIO_10098	OFUSG08127.1.p1
OG0009313	HELIO_01535	OFUSG17852.1.p1
OG0009314	HELIO_01344	OFUSG05459.1.p1
OG0009315	HELIO_05387	OFUSG14677.1.p1
OG0009316	HELIO_07826	OFUSG05559.1.p1
OG0009318	HELIO_00557	OFUSG17248.1.p1, OFUSG17248.2.p1
OG0009320	HELIO_09249, HELIO_01949	OFUSG01082.1.p1
OG0009322	HELIO_08160	OFUSG25441.1.p1
OG0009324	HELIO_05640, HELIO_04637, HELIO_10392	OFUSG11375.1.p1
OG0009328	HELIO_05199	OFUSG12518.1.p1
OG0009330	HELIO_05825	OFUSG18309.1.p1
OG0009334	HELIO_03391	OFUSG07050.1.p1
OG0009336	HELIO_09994	OFUSG02730.1.p1
OG0009337	HELIO_10895	OFUSG23478.1.p1
OG0009341	HELIO_02792	OFUSG01573.1.p1
OG0009343	HELIO_06331	OFUSG06617.1.p1
OG0009345	HELIO_02955	OFUSG08023.1.p1
OG0009347	HELIO_03610	OFUSG05588.1.p1
OG0009350	HELIO_08383	OFUSG19088.1.p1
OG0009352	HELIO_11724	OFUSG05803.1.p1
OG0009353	HELIO_09956	OFUSG10254.1.p1
OG0009354	HELIO_04307	OFUSG20456.1.p1
OG0009355	HELIO_07761	OFUSG15827.1.p1
OG0009356	HELIO_00901	OFUSG10231.1.p1
OG0009360	HELIO_09709	OFUSG11844.1.p1
OG0009361	HELIO_08406	OFUSG16777.1.p1
OG0009364	HELIO_03008	OFUSG01339.1.p1
OG0009368	HELIO_06159	OFUSG16743.1.p1
OG0009369	HELIO_01348	OFUSG05915.1.p1
OG0009370	HELIO_04388	OFUSG05292.1.p1
OG0009372	HELIO_00471	OFUSG13599.1.p1, OFUSG13598.1.p1
OG0009373	HELIO_07520	OFUSG05717.1.p1
OG0009375	HELIO_05286	OFUSG08311.1.p1
OG0009377	HELIO_08212	OFUSG08419.1.p1
OG0009378	HELIO_11451	OFUSG17534.1.p1
OG0009383	HELIO_07586	OFUSG04848.1.p1
OG0009387	HELIO_01031	OFUSG05015.1.p1, OFUSG07435.1.p1
OG0009388	HELIO_12276	OFUSG06775.1.p1
OG0009389	HELIO_07699	OFUSG19390.1.p1
OG0009390	HELIO_01931	OFUSG01931.1.p1, OFUSG01931.3.p1, OFUSG01931.2.p1
OG0009391	HELIO_10384	OFUSG00807.1.p1
OG0009393	HELIO_04855	OFUSG18368.1.p1
OG0009394	HELIO_05975	OFUSG07164.1.p1
OG0009396	HELIO_10852	OFUSG23229.1.p1
OG0009397	HELIO_12603	OFUSG07825.2.p1, OFUSG07825.3.p1, OFUSG07825.1.p1
OG0009399	HELIO_05225	OFUSG08702.1.p1
OG0009400	HELIO_00648	OFUSG14817.1.p1
OG0009402	HELIO_06909	OFUSG14571.1.p1
OG0009403	HELIO_09655	OFUSG02737.3.p1, OFUSG02737.1.p1, OFUSG02737.2.p1
OG0009404	HELIO_03194	OFUSG00691.1.p1
OG0009405	HELIO_01079	OFUSG08438.1.p1
OG0009406	HELIO_07582	OFUSG03371.1.p1
OG0009407	HELIO_11726	OFUSG17955.1.p1
OG0009408	HELIO_06250, HELIO_01581, HELIO_01582	OFUSG22627.1.p1
OG0009409	HELIO_02862	OFUSG05565.1.p1
OG0009412	HELIO_10229	OFUSG06425.1.p1
OG0009413	HELIO_07724	OFUSG12281.1.p1
OG0009417	HELIO_04757	OFUSG16591.1.p1
OG0009419	HELIO_09195	OFUSG25734.1.p1
OG0009423	HELIO_05261	OFUSG16074.1.p1
OG0009425	HELIO_11098	OFUSG05856.1.p1
OG0009427	HELIO_07011	OFUSG21512.1.p1
OG0009429	HELIO_12561	OFUSG11858.1.p1
OG0009431	HELIO_03234	OFUSG26919.1.p1
OG0009436	HELIO_11894	OFUSG09125.1.p1, OFUSG09125.2.p1
OG0009440	HELIO_00830	OFUSG25079.1.p1
OG0009441	HELIO_07152	OFUSG14052.1.p1
OG0009443	HELIO_04100	OFUSG03024.1.p1
OG0009446	HELIO_01204	OFUSG07104.1.p1
OG0009449	HELIO_09811	OFUSG02044.1.p1
OG0009451	HELIO_12517	OFUSG05469.1.p1, OFUSG05469.2.p1
OG0009472	HELIO_01253	OFUSG23265.1.p1
OG0009497	HELIO_02474	OFUSG25559.1.p1, OFUSG21078.1.p1
OG0009544	HELIO_07031	OFUSG23898.1.p1
OG0009552	HELIO_09812, HELIO_09813	OFUSG10357.2.p1, OFUSG10357.1.p1
OG0009554	HELIO_07107	OFUSG19879.1.p1, OFUSG19879.2.p1
OG0009562	HELIO_08419	OFUSG10372.1.p1
OG0009565	HELIO_10533, HELIO_10534	OFUSG04572.1.p1
OG0009567	HELIO_02063	OFUSG06342.1.p1
OG0009568	HELIO_05024	OFUSG07111.1.p1
OG0009570	HELIO_11359	OFUSG21855.1.p1
OG0009575	HELIO_00820	OFUSG08481.1.p1
OG0009578	HELIO_03514	OFUSG17646.1.p1, OFUSG17646.2.p1
OG0009582	HELIO_12074	OFUSG22701.2.p1, OFUSG22701.1.p1, OFUSG24845.1.p1, OFUSG24846.1.p1, OFUSG16767.1.p1, OFUSG17584.1.p1
OG0009586	HELIO_02699	OFUSG02636.1.p1
OG0009589	HELIO_03280	OFUSG20743.1.p1
OG0009590	HELIO_01605	OFUSG19261.1.p1
OG0009594	HELIO_10573	OFUSG04960.1.p1
OG0009595	HELIO_02502	OFUSG07445.1.p1
OG0009596	HELIO_10973	OFUSG26282.4.p1, OFUSG26282.5.p1, OFUSG26282.2.p1, OFUSG26282.1.p1, OFUSG26282.3.p1
OG0009597	HELIO_02128	OFUSG24647.1.p1
OG0009599	HELIO_08299	OFUSG01244.1.p1
OG0009601	HELIO_07562	OFUSG13987.1.p1
OG0009603	HELIO_02416	OFUSG21896.3.p1, OFUSG21896.2.p1, OFUSG21896.4.p1, OFUSG21896.1.p1, OFUSG21896.5.p1
OG0009607	HELIO_01754	OFUSG02256.1.p1
OG0009609	HELIO_01664	OFUSG20483.2.p1, OFUSG20483.1.p1
OG0009610	HELIO_08228	OFUSG11804.1.p1
OG0009611	HELIO_03985	OFUSG09201.1.p1
OG0009612	HELIO_01032	OFUSG03806.1.p1, OFUSG03806.2.p1
OG0009615	HELIO_02618	OFUSG03940.2.p1, OFUSG03940.1.p1
OG0009618	HELIO_06370	OFUSG01090.1.p1
OG0009619	HELIO_10577	OFUSG15883.1.p1
OG0009620	HELIO_00868	OFUSG21044.1.p1
OG0009622	HELIO_01386	OFUSG00312.1.p1, OFUSG00312.2.p1
OG0009627	HELIO_12056	OFUSG05804.1.p1
OG0009631	HELIO_10594	OFUSG00115.1.p1
OG0009633	HELIO_11561	OFUSG09677.1.p1
OG0009635	HELIO_01109	OFUSG13427.1.p1
OG0009636	HELIO_02711, HELIO_11971	OFUSG06508.1.p1
OG0009638	HELIO_09550	OFUSG04577.1.p1
OG0009639	HELIO_08310	OFUSG24173.1.p1
