Orthogroup	HELIO_ok	BRALA
OG0007689	HELIO_05912	BRALA07296
OG0007690	HELIO_01667	BRALA07457
OG0007691	HELIO_10851	BRALA07253
OG0007692	HELIO_12083	BRALA06346
OG0007694	HELIO_10450	BRALA20549
OG0007695	HELIO_05669	BRALA26267
OG0007696	HELIO_08043	BRALA35435
OG0007697	HELIO_01887	BRALA26633
OG0007698	HELIO_02873	BRALA16601
OG0007702	HELIO_01625	BRALA23855
OG0007703	HELIO_00511	BRALA06713
OG0007704	HELIO_10965	BRALA04558
OG0007705	HELIO_04144, HELIO_04748	BRALA25250
OG0007708	HELIO_02843	BRALA21010
OG0007711	HELIO_03322	BRALA30419
OG0007712	HELIO_06849	BRALA21710
OG0007713	HELIO_05941	BRALA14454
OG0007714	HELIO_10358	BRALA19211
OG0007715	HELIO_04524	BRALA24223
OG0007716	HELIO_10507	BRALA18986
OG0007717	HELIO_08633	BRALA00050
OG0007718	HELIO_07990	BRALA07350
OG0007719	HELIO_11950	BRALA15824
OG0007722	HELIO_05263	BRALA21943
OG0007723	HELIO_12456	BRALA06924
OG0007724	HELIO_00810	BRALA10331, BRALA24088, BRALA10326, BRALA10324, BRALA35284, BRALA10325, BRALA16044
OG0007725	HELIO_12431	BRALA28869
OG0007726	HELIO_01023	BRALA08687
OG0007727	HELIO_07106	BRALA21003
OG0007728	HELIO_09849	BRALA21819
OG0007729	HELIO_03269	BRALA03408
OG0007730	HELIO_07341	BRALA03106
OG0007731	HELIO_04468	BRALA25605
OG0007732	HELIO_12689	BRALA11518
OG0007733	HELIO_07297	BRALA10960
OG0007734	HELIO_11801	BRALA05301
OG0007735	HELIO_09823	BRALA19368
OG0007736	HELIO_07658	BRALA27663
OG0007737	HELIO_09024, HELIO_09023	BRALA34387, BRALA23823
OG0007739	HELIO_03035	BRALA18839
OG0007740	HELIO_09599	BRALA01795
OG0007741	HELIO_09949	BRALA28913
OG0007743	HELIO_10929	BRALA11275
OG0007745	HELIO_04306	BRALA16524
OG0007746	HELIO_11155	BRALA31450
OG0007747	HELIO_03159	BRALA01384
OG0007748	HELIO_10708	BRALA31000, BRALA29527
OG0007749	HELIO_03431	BRALA18940
OG0007750	HELIO_09626	BRALA01225
OG0007751	HELIO_06655	BRALA33971
OG0007752	HELIO_00832	BRALA16189
OG0007753	HELIO_11261	BRALA23820
OG0007754	HELIO_02629	BRALA01279
OG0007755	HELIO_12313	BRALA22886
OG0007756	HELIO_06807	BRALA15251
OG0007757	HELIO_07988	BRALA05183
OG0007759	HELIO_12236	BRALA10072
OG0007761	HELIO_10949	BRALA05585
OG0007762	HELIO_01739	BRALA28379, BRALA10332, BRALA20693, BRALA11717
OG0007763	HELIO_06612	BRALA05304
OG0007764	HELIO_10173	BRALA34240, BRALA34116
OG0007767	HELIO_03760	BRALA19625
OG0007768	HELIO_10681	BRALA19624
OG0007769	HELIO_12480	BRALA10426
OG0007770	HELIO_10505	BRALA26856
OG0007771	HELIO_01646	BRALA17154
OG0007772	HELIO_01680	BRALA14256
OG0007773	HELIO_07954	BRALA11668, BRALA02134, BRALA11667, BRALA11666
OG0007774	HELIO_11728	BRALA09169, BRALA09172
OG0007775	HELIO_01482	BRALA29374
OG0007776	HELIO_06697	BRALA01389
OG0007778	HELIO_01472	BRALA03085, BRALA03366
OG0007779	HELIO_02670	BRALA18122
OG0007780	HELIO_10535	BRALA29571
OG0007782	HELIO_11482	BRALA03653
OG0007783	HELIO_03457	BRALA06375
OG0007784	HELIO_06523	BRALA31814, BRALA33762
OG0007785	HELIO_08627	BRALA20355
OG0007786	HELIO_09437	BRALA26160
OG0007787	HELIO_04230	BRALA12709
OG0007788	HELIO_12530	BRALA19369
OG0007790	HELIO_08844	BRALA09357
OG0007791	HELIO_00183	BRALA05718
OG0007792	HELIO_11012, HELIO_00811	BRALA24240
OG0007794	HELIO_02740	BRALA27571
OG0007795	HELIO_09087	BRALA20173
OG0007796	HELIO_02975	BRALA09475
OG0007797	HELIO_00566	BRALA27108
OG0007798	HELIO_11116	BRALA28212
OG0007799	HELIO_07533	BRALA00336
OG0007800	HELIO_02307	BRALA18715
OG0007801	HELIO_01655	BRALA18634
OG0007802	HELIO_11341	BRALA13990
OG0007803	HELIO_00912	BRALA12041
OG0007804	HELIO_02429	BRALA17552
OG0007807	HELIO_01066	BRALA11441
OG0007808	HELIO_12362	BRALA10274
OG0007808	HELIO_10874	BRALA15358
OG0007809	HELIO_07903	BRALA02166
OG0007810	HELIO_09745	BRALA25717
OG0007811	HELIO_00921	BRALA27274
OG0007812	HELIO_04110	BRALA10744
OG0007813	HELIO_00743	BRALA13378
OG0007815	HELIO_12778	BRALA10697, BRALA10698
OG0007816	HELIO_07334	BRALA08675
OG0007820	HELIO_11990	BRALA30054
OG0007823	HELIO_08358	BRALA17117
OG0007826	HELIO_03122	BRALA33633
OG0007827	HELIO_06096	BRALA26239
OG0007829	HELIO_01759	BRALA12876
OG0007830	HELIO_08878	BRALA07914
OG0007831	HELIO_12772	BRALA34154
OG0007832	HELIO_11102	BRALA02310, BRALA10819
OG0007833	HELIO_05559	BRALA14984
OG0007834	HELIO_01668	BRALA31696
OG0007835	HELIO_12549	BRALA00895
OG0007836	HELIO_01070	BRALA00326
OG0007837	HELIO_03229	BRALA32021
OG0007840	HELIO_04802	BRALA15126
OG0007841	HELIO_12452	BRALA03622
OG0007842	HELIO_11731	BRALA23992
OG0007843	HELIO_04963	BRALA11887
OG0007845	HELIO_05450	BRALA22766, BRALA19874
OG0007846	HELIO_08649	BRALA03073
OG0007846	HELIO_03153	BRALA29852
OG0007846	HELIO_12188	BRALA29851
OG0007848	HELIO_04240	BRALA12256
OG0007851	HELIO_08350	BRALA22411
OG0007854	HELIO_05486	BRALA24517
OG0007858	HELIO_05719	BRALA11551
OG0007859	HELIO_08952	BRALA14553
OG0007862	HELIO_00366	BRALA07059
OG0007907	HELIO_03530	BRALA06976
OG0007908	HELIO_08170	BRALA26877
OG0007911	HELIO_11434	BRALA06532
OG0007912	HELIO_01267	BRALA14981
OG0007916	HELIO_05089	BRALA19669
OG0007917	HELIO_07148	BRALA22429
OG0007918	HELIO_04419	BRALA21791
OG0007920	HELIO_03184, HELIO_00553	BRALA13535
OG0007921	HELIO_09544	BRALA22858
OG0007926	HELIO_01370	BRALA25041
OG0007927	HELIO_09579	BRALA28058
OG0007928	HELIO_04966	BRALA19732
OG0007929	HELIO_03658	BRALA19972
OG0007931	HELIO_00059	BRALA16966
OG0007932	HELIO_01358	BRALA03325
OG0007933	HELIO_12085	BRALA02478
OG0007935	HELIO_04002	BRALA12313
OG0007937	HELIO_07186	BRALA22264
OG0007938	HELIO_02363	BRALA12704
OG0007939	HELIO_11553	BRALA20491, BRALA20493
OG0007940	HELIO_02193	BRALA22638
OG0007941	HELIO_04750	BRALA16696
OG0007943	HELIO_05542	BRALA08955
OG0007944	HELIO_02142	BRALA03873
OG0007945	HELIO_04359	BRALA02646
OG0007947	HELIO_01214	BRALA21953
OG0007948	HELIO_02781	BRALA23934
OG0007949	HELIO_02382	BRALA21915
OG0007951	HELIO_00106	BRALA27601
OG0007953	HELIO_04337	BRALA00144
OG0007954	HELIO_02739	BRALA29357
OG0007956	HELIO_00807	BRALA16558
OG0007957	HELIO_02424	BRALA10642
OG0007958	HELIO_03422	BRALA21738
OG0007959	HELIO_02385	BRALA01197
OG0007961	HELIO_01422	BRALA14330
OG0007962	HELIO_04538	BRALA26967
OG0007963	HELIO_01376	BRALA05382
OG0007965	HELIO_09702	BRALA06401
OG0007966	HELIO_06554	BRALA04442
OG0007968	HELIO_08321	BRALA21749
OG0007972	HELIO_04967	BRALA17622, BRALA17623
OG0007973	HELIO_04677	BRALA18923
OG0007974	HELIO_08921	BRALA05720
OG0007975	HELIO_02337	BRALA26783
OG0007977	HELIO_06466	BRALA13131
OG0007978	HELIO_02240	BRALA01087
OG0007979	HELIO_02677	BRALA15926
OG0007980	HELIO_00219	BRALA10770, BRALA10935
OG0007981	HELIO_03648	BRALA29458
OG0007982	HELIO_09407	BRALA21295
OG0007984	HELIO_09497	BRALA14202
OG0007985	HELIO_09398	BRALA08299
OG0007987	HELIO_01186	BRALA07239
OG0007988	HELIO_01044	BRALA03214
OG0007990	HELIO_00307	BRALA12460
OG0007993	HELIO_01029	BRALA30161
OG0007994	HELIO_01780	BRALA25978
OG0007996	HELIO_00492	BRALA27572
OG0007997	HELIO_03100	BRALA22191
OG0007998	HELIO_07332	BRALA06927
OG0007999	HELIO_08262	BRALA09129
OG0008000	HELIO_04177	BRALA16665
OG0008001	HELIO_00928	BRALA06623
OG0008003	HELIO_02384	BRALA05438
OG0008004	HELIO_01554	BRALA19538
OG0008005	HELIO_06029	BRALA10917, BRALA10791
OG0008006	HELIO_00516	BRALA06060
OG0008008	HELIO_05467	BRALA18635
OG0008009	HELIO_11167	BRALA03592
OG0008011	HELIO_10599	BRALA20521
OG0008012	HELIO_05973	BRALA14487, BRALA14488
OG0008013	HELIO_04462	BRALA23684
OG0008016	HELIO_00540	BRALA15634
OG0008017	HELIO_09842	BRALA17211
OG0008018	HELIO_10526	BRALA28380
OG0008019	HELIO_08608	BRALA15822
OG0008020	HELIO_00997	BRALA27130
OG0008022	HELIO_09370	BRALA30758
OG0008023	HELIO_00436	BRALA05506
OG0008024	HELIO_12727, HELIO_01549	BRALA13577, BRALA23826
OG0008025	HELIO_09213	BRALA06316
OG0008026	HELIO_09687	BRALA01545
OG0008027	HELIO_04688	BRALA25111
OG0008028	HELIO_10437	BRALA21166
OG0008029	HELIO_03340	BRALA14999
OG0008030	HELIO_08520	BRALA07301
OG0008031	HELIO_10799	BRALA30757
OG0008032	HELIO_10801	BRALA01503
OG0008033	HELIO_02861	BRALA16320
OG0008036	HELIO_03192	BRALA11170
OG0008037	HELIO_01120	BRALA13459
OG0008038	HELIO_02850	BRALA00052
OG0008039	HELIO_02911	BRALA25573, BRALA25574
OG0008040	HELIO_01756	BRALA35286
OG0008041	HELIO_00327	BRALA15327
OG0008042	HELIO_03968	BRALA01614
OG0008043	HELIO_05068	BRALA11778
OG0008044	HELIO_05976	BRALA03153
OG0008046	HELIO_01039	BRALA12449
OG0008050	HELIO_01160	BRALA05347
OG0008051	HELIO_09542	BRALA06514
OG0008052	HELIO_03533	BRALA15223
OG0008053	HELIO_03591	BRALA27848
OG0008054	HELIO_00598	BRALA09180
OG0008055	HELIO_01274	BRALA18953
OG0008056	HELIO_00846	BRALA12095
OG0008057	HELIO_04003	BRALA09187
OG0008058	HELIO_07175	BRALA01759
OG0008059	HELIO_09982	BRALA11716
OG0008060	HELIO_09577	BRALA11739, BRALA11738
OG0008062	HELIO_00796	BRALA29465
OG0008064	HELIO_04965	BRALA16954
OG0008065	HELIO_06534	BRALA26405
OG0008066	HELIO_07912	BRALA22865
OG0008067	HELIO_10931	BRALA15119
OG0008070	HELIO_08148	BRALA21954
OG0008071	HELIO_01342	BRALA07291
OG0008072	HELIO_01026	BRALA18765
OG0008073	HELIO_07840	BRALA18358
OG0008074	HELIO_03004	BRALA28413
OG0008075	HELIO_03101	BRALA16942
OG0008076	HELIO_04084	BRALA15878
OG0008077	HELIO_00212	BRALA25001
OG0008078	HELIO_07686	BRALA13669
OG0008079	HELIO_00746	BRALA08589
OG0008081	HELIO_05879	BRALA03257
OG0008082	HELIO_08934	BRALA15693
OG0008083	HELIO_09469	BRALA28836
OG0008084	HELIO_10430	BRALA24665
OG0008085	HELIO_04248	BRALA16435, BRALA31770
OG0008086	HELIO_01024	BRALA23988
OG0008087	HELIO_02440	BRALA29708
OG0008088	HELIO_03111	BRALA28845
OG0008089	HELIO_07168	BRALA20320
OG0008090	HELIO_00892	BRALA14829
OG0008091	HELIO_09088	BRALA30103
OG0008092	HELIO_10325, HELIO_10324	BRALA18265, BRALA18266
OG0008094	HELIO_00528	BRALA15291
OG0008098	HELIO_10216	BRALA30312
OG0008100	HELIO_11850	BRALA16672
OG0008102	HELIO_00350	BRALA02796
OG0008103	HELIO_02960	BRALA34312
OG0008104	HELIO_09386	BRALA06606
OG0008105	HELIO_10149	BRALA33680
OG0008106	HELIO_09935	BRALA26076
OG0008107	HELIO_06547	BRALA07036
OG0008108	HELIO_11492	BRALA03352
OG0008109	HELIO_00963	BRALA30499
OG0008110	HELIO_05692	BRALA13888
OG0008111	HELIO_09107	BRALA15647
OG0008112	HELIO_09566	BRALA22113
OG0008113	HELIO_06984	BRALA07943
OG0008115	HELIO_12049	BRALA20867
OG0008117	HELIO_05202	BRALA02820
OG0008119	HELIO_07573	BRALA28937
OG0008120	HELIO_06493	BRALA23874
OG0008122	HELIO_07016	BRALA26542
OG0008125	HELIO_08722	BRALA35372, BRALA34832
OG0008126	HELIO_11510	BRALA14557
OG0008136	HELIO_04953	BRALA20212
OG0008138	HELIO_05708	BRALA35675, BRALA35944
OG0008138	HELIO_02968	BRALA35674
OG0008139	HELIO_07961	BRALA01243
OG0008143	HELIO_08867	BRALA28781
OG0008156	HELIO_12090	BRALA17414, BRALA35179
OG0008196	HELIO_04754	BRALA17122
OG0008198	HELIO_07343	BRALA26773
OG0008203	HELIO_01479	BRALA03991
OG0008204	HELIO_11008	BRALA19971
OG0008205	HELIO_02068	BRALA21784
OG0008206	HELIO_10859	BRALA17145
OG0008208	HELIO_04865	BRALA20062
OG0008209	HELIO_12505	BRALA06023
OG0008211	HELIO_06578	BRALA18220
OG0008212	HELIO_08600	BRALA24855, BRALA00330
OG0008214	HELIO_08468	BRALA05477
OG0008216	HELIO_00375	BRALA22497
OG0008217	HELIO_07725	BRALA06238
OG0008218	HELIO_07971	BRALA13067, BRALA13066
OG0008219	HELIO_07426	BRALA06408
OG0008220	HELIO_07373	BRALA11793
OG0008221	HELIO_01096	BRALA03267
OG0008222	HELIO_03975	BRALA16415
OG0008223	HELIO_02378	BRALA22730
OG0008224	HELIO_09989	BRALA19108
OG0008225	HELIO_02357	BRALA08069
OG0008227	HELIO_09156	BRALA14669
OG0008228	HELIO_00418	BRALA09327
OG0008229	HELIO_03919	BRALA02656
OG0008230	HELIO_03124	BRALA28895
OG0008231	HELIO_03608	BRALA34426
OG0008232	HELIO_07795	BRALA31720
OG0008234	HELIO_01704	BRALA06578
OG0008235	HELIO_12048	BRALA05497
OG0008236	HELIO_07881	BRALA09019
OG0008237	HELIO_09004	BRALA07954
OG0008238	HELIO_06475	BRALA15105
OG0008239	HELIO_01309	BRALA17929
OG0008240	HELIO_07931	BRALA09089
OG0008242	HELIO_03862	BRALA28312
OG0008243	HELIO_00975	BRALA28205
OG0008244	HELIO_05442	BRALA10429
OG0008245	HELIO_02765	BRALA23605
OG0008246	HELIO_02676	BRALA04540
OG0008247	HELIO_06461	BRALA34550
OG0008249	HELIO_10481	BRALA05292
OG0008251	HELIO_02762	BRALA07938
OG0008252	HELIO_11159	BRALA09548
OG0008253	HELIO_06058	BRALA16363
OG0008254	HELIO_03446	BRALA18783
OG0008255	HELIO_11489	BRALA20264
OG0008256	HELIO_01385	BRALA25076
OG0008258	HELIO_08230	BRALA22506
OG0008259	HELIO_09486	BRALA13760
OG0008260	HELIO_12614	BRALA22417
OG0008262	HELIO_01675	BRALA02776
OG0008263	HELIO_05980	BRALA30316
OG0008264	HELIO_08483	BRALA08405
OG0008266	HELIO_11220	BRALA16480
OG0008267	HELIO_02344	BRALA28040
OG0008268	HELIO_05239	BRALA03654
OG0008269	HELIO_01747	BRALA18372
OG0008270	HELIO_12388	BRALA21257
OG0008271	HELIO_09393	BRALA13152
OG0008272	HELIO_05405	BRALA16559
OG0008274	HELIO_07668	BRALA17358
OG0008275	HELIO_01566	BRALA28211
OG0008277	HELIO_07861	BRALA23402
OG0008278	HELIO_02392	BRALA28148
OG0008279	HELIO_04778	BRALA05426
OG0008281	HELIO_07104	BRALA11926
OG0008282	HELIO_11435	BRALA00732
OG0008283	HELIO_08317	BRALA17761
OG0008286	HELIO_05554	BRALA21994
OG0008288	HELIO_00679	BRALA05446
OG0008290	HELIO_03385	BRALA32558
OG0008291	HELIO_09796	BRALA06389
OG0008292	HELIO_01428	BRALA17573
OG0008294	HELIO_11093	BRALA16279
OG0008296	HELIO_11884	BRALA13383
OG0008297	HELIO_08616	BRALA03422
OG0008298	HELIO_02538	BRALA08665
OG0008299	HELIO_12180	BRALA00329
OG0008300	HELIO_09179	BRALA03675
OG0008301	HELIO_01890	BRALA16291
OG0008303	HELIO_12273	BRALA20895
OG0008304	HELIO_07539	BRALA31258
OG0008305	HELIO_03471	BRALA04867
OG0008306	HELIO_04972	BRALA25169
OG0008307	HELIO_06378	BRALA26874
OG0008309	HELIO_08533	BRALA14664
OG0008310	HELIO_07230, HELIO_07526	BRALA16190, BRALA16192
OG0008311	HELIO_09837	BRALA26152
OG0008312	HELIO_08007	BRALA16716
OG0008313	HELIO_12407	BRALA13109
OG0008314	HELIO_08677	BRALA07442
OG0008315	HELIO_09519	BRALA26641, BRALA26640
OG0008316	HELIO_01115	BRALA31850, BRALA35094
OG0008317	HELIO_02138	BRALA19545
OG0008318	HELIO_07428	BRALA10037
OG0008319	HELIO_06862	BRALA25887, BRALA25888
OG0008320	HELIO_03556	BRALA29154
OG0008321	HELIO_08578, HELIO_06099	BRALA05519
OG0008322	HELIO_01231	BRALA02247
OG0008323	HELIO_04361	BRALA12203
OG0008325	HELIO_02818	BRALA19943
OG0008326	HELIO_00668	BRALA10239
OG0008327	HELIO_01314	BRALA18892
OG0008328	HELIO_11036	BRALA28850
OG0008329	HELIO_08771	BRALA14806
OG0008330	HELIO_11984, HELIO_09760, HELIO_11985, HELIO_05031	BRALA12008
OG0008331	HELIO_01902	BRALA15204
OG0008332	HELIO_04129	BRALA29844
OG0008333	HELIO_10273	BRALA14313
OG0008334	HELIO_10750	BRALA10047
OG0008335	HELIO_00538	BRALA05150
OG0008336	HELIO_01313	BRALA15357
OG0008337	HELIO_04578	BRALA25417
OG0008341	HELIO_12300	BRALA24420
OG0008343	HELIO_06743	BRALA10295
OG0008344	HELIO_10711	BRALA09206
OG0008345	HELIO_07583	BRALA04347
OG0008346	HELIO_08226	BRALA10836
OG0008348	HELIO_02649	BRALA02881
OG0008350	HELIO_06432, HELIO_08103	BRALA06366
OG0008351	HELIO_01614	BRALA02173
OG0008352	HELIO_03305	BRALA08491
OG0008353	HELIO_12685	BRALA20086
OG0008355	HELIO_04747	BRALA31283
OG0008356	HELIO_11656	BRALA20022, BRALA20023
OG0008357	HELIO_11937	BRALA18497
OG0008359	HELIO_01763	BRALA15128, BRALA15129
OG0008360	HELIO_02557	BRALA21258
OG0008361	HELIO_10495	BRALA16691
OG0008364	HELIO_02534	BRALA09903
OG0008365	HELIO_10635	BRALA14255
OG0008368	HELIO_07799	BRALA11399
OG0008371	HELIO_07336	BRALA24474
OG0008373	HELIO_08596	BRALA02447
OG0008374	HELIO_10780	BRALA09241
OG0008377	HELIO_12310	BRALA07328
OG0008378	HELIO_02563	BRALA00143
OG0008379	HELIO_05538	BRALA00924
OG0008381	HELIO_00618	BRALA34490
OG0008382	HELIO_03602	BRALA03358
OG0008383	HELIO_00611	BRALA34425, BRALA34686
OG0008384	HELIO_04355	BRALA13373, BRALA13374
OG0008386	HELIO_04034	BRALA01056
OG0008387	HELIO_09719	BRALA27580
OG0008389	HELIO_11467	BRALA06574
OG0008390	HELIO_06820	BRALA05244
OG0008391	HELIO_11781	BRALA02821
OG0008395	HELIO_07876, HELIO_07877	BRALA06782
OG0008396	HELIO_05310	BRALA22030
OG0008399	HELIO_07558	BRALA33684
OG0008400	HELIO_08378	BRALA29815, BRALA00697
OG0008401	HELIO_06030	BRALA17999
OG0008402	HELIO_03856	BRALA09677
OG0008403	HELIO_10617	BRALA24505
OG0008406	HELIO_02435	BRALA01198
OG0008410	HELIO_00458	BRALA17049
OG0008411	HELIO_05637	BRALA07369
OG0008412	HELIO_01661	BRALA13554
OG0008414	HELIO_08575	BRALA04459
OG0008415	HELIO_05382	BRALA11890
OG0008417	HELIO_10051	BRALA18262
OG0008418	HELIO_11275	BRALA06091
OG0008419	HELIO_10739	BRALA13393
OG0008422	HELIO_05208	BRALA18880
OG0008424	HELIO_04563	BRALA14612
OG0008425	HELIO_01965	BRALA03330
OG0008427	HELIO_10187	BRALA08333
OG0008432	HELIO_11182	BRALA18703
OG0008435	HELIO_08560	BRALA33895
OG0008437	HELIO_12023	BRALA00511
OG0008443	HELIO_11314	BRALA19003
OG0008446	HELIO_07053	BRALA01630
OG0008448	HELIO_07390	BRALA11933
OG0008507	HELIO_08968	BRALA15057
OG0008512	HELIO_09776	BRALA02964
OG0008513	HELIO_09803	BRALA15101
OG0008514	HELIO_05228	BRALA15921
OG0008516	HELIO_04595	BRALA10786, BRALA10911
OG0008524	HELIO_02339	BRALA34791, BRALA35810
OG0008526	HELIO_06254	BRALA01004
OG0008527	HELIO_03963	BRALA16647
OG0008529	HELIO_10482	BRALA09012
OG0008530	HELIO_01950	BRALA03989
OG0008532	HELIO_07901	BRALA28388
OG0008533	HELIO_03659	BRALA28209
OG0008534	HELIO_10220	BRALA27649
OG0008536	HELIO_05874	BRALA00357, BRALA00355, BRALA00356
OG0008539	HELIO_02748	BRALA31052
OG0008541	HELIO_08027	BRALA02918
OG0008542	HELIO_02038	BRALA16597
OG0008543	HELIO_12469	BRALA04550
OG0008545	HELIO_10332	BRALA17948
OG0008546	HELIO_01418	BRALA20223
OG0008547	HELIO_00730	BRALA05481
OG0008550	HELIO_02865, HELIO_02866	BRALA03273
OG0008551	HELIO_12142	BRALA15706
OG0008555	HELIO_04807	BRALA16626
OG0008556	HELIO_00158	BRALA22513
OG0008558	HELIO_09923	BRALA02508
OG0008559	HELIO_02665	BRALA00268
OG0008560	HELIO_04514	BRALA01988
OG0008562	HELIO_03927	BRALA08959
OG0008563	HELIO_03942	BRALA29273
OG0008564	HELIO_08955	BRALA17330
OG0008565	HELIO_02182	BRALA21746
OG0008567	HELIO_06350	BRALA00993, BRALA11796
OG0008569	HELIO_03993	BRALA12037
OG0008572	HELIO_06443	BRALA19309
OG0008573	HELIO_05582	BRALA09463
OG0008574	HELIO_06705	BRALA11419
OG0008575	HELIO_12752	BRALA18250
OG0008576	HELIO_10814	BRALA11515, BRALA11513
OG0008577	HELIO_07004, HELIO_11912	BRALA06350
OG0008578	HELIO_02266	BRALA03455
OG0008579	HELIO_00337	BRALA15115
OG0008582	HELIO_11502	BRALA03652
OG0008583	HELIO_03176	BRALA10200
OG0008587	HELIO_07868	BRALA17930
OG0008588	HELIO_02756	BRALA10465
OG0008589	HELIO_05016	BRALA12750
OG0008590	HELIO_03852	BRALA27378
OG0008591	HELIO_06642	BRALA15014
OG0008592	HELIO_03851	BRALA18436
OG0008593	HELIO_09933	BRALA28147
OG0008594	HELIO_10269	BRALA07379
OG0008595	HELIO_11377	BRALA19312
OG0008597	HELIO_11615	BRALA28968
OG0008598	HELIO_05784	BRALA28701
OG0008599	HELIO_04605, HELIO_01725	BRALA15150
OG0008600	HELIO_07556	BRALA22361
OG0008602	HELIO_12291	BRALA34147
OG0008603	HELIO_12632	BRALA30099
OG0008605	HELIO_10748	BRALA11490
OG0008607	HELIO_06201	BRALA27393
OG0008608	HELIO_11703	BRALA15840
OG0008610	HELIO_08855	BRALA21675
OG0008611	HELIO_09253	BRALA10116
OG0008612	HELIO_06160	BRALA21312
OG0008613	HELIO_06232	BRALA15326
OG0008614	HELIO_01515	BRALA11854
OG0008617	HELIO_08155	BRALA15315
OG0008619	HELIO_03456	BRALA23442
OG0008623	HELIO_02590	BRALA10665
OG0008624	HELIO_02048	BRALA16482
OG0008625	HELIO_05860, HELIO_06915, HELIO_08128	BRALA03065
OG0008627	HELIO_01629	BRALA11795
OG0008628	HELIO_06307	BRALA15875
OG0008629	HELIO_09067	BRALA21752
OG0008632	HELIO_05631	BRALA09185
OG0008633	HELIO_04273	BRALA22271
OG0008634	HELIO_09194	BRALA22279
OG0008636	HELIO_09586	BRALA18519
OG0008637	HELIO_03149	BRALA15802
OG0008638	HELIO_06138	BRALA04155
OG0008640	HELIO_12350	BRALA16491
OG0008641	HELIO_02334	BRALA29471
OG0008642	HELIO_06407	BRALA28732
OG0008643	HELIO_01813	BRALA19720
OG0008644	HELIO_01076	BRALA16311
OG0008645	HELIO_02532	BRALA27600
OG0008646	HELIO_11580	BRALA18831, BRALA18832
OG0008647	HELIO_03614	BRALA09658
OG0008648	HELIO_07337	BRALA34884, BRALA30218
OG0008649	HELIO_12743	BRALA22634
OG0008651	HELIO_07653	BRALA00594
OG0008653	HELIO_08766	BRALA29819
OG0008654	HELIO_05189	BRALA27377
OG0008657	HELIO_10344	BRALA32006
OG0008658	HELIO_01843	BRALA21119
OG0008659	HELIO_05034	BRALA28628
OG0008660	HELIO_06237	BRALA16548
OG0008662	HELIO_07636	BRALA00592
OG0008663	HELIO_09883	BRALA34276
OG0008665	HELIO_01166	BRALA06807
OG0008666	HELIO_06627	BRALA25113
OG0008668	HELIO_01432	BRALA11434
OG0008671	HELIO_02448	BRALA20873
OG0008673	HELIO_11675	BRALA20899
OG0008675	HELIO_08054	BRALA22504
OG0008677	HELIO_07128	BRALA05307
OG0008679	HELIO_12343	BRALA02375
OG0008680	HELIO_07201	BRALA21682
OG0008681	HELIO_01222	BRALA10215
OG0008684	HELIO_03734	BRALA10687
OG0008693	HELIO_04629	BRALA27587
OG0008694	HELIO_03959	BRALA18836
OG0008695	HELIO_00973	BRALA08251
OG0008696	HELIO_09222	BRALA11880
OG0008698	HELIO_01424	BRALA03650
OG0008753	HELIO_11190	BRALA02594
OG0008760	HELIO_06810	BRALA14035
OG0008763	HELIO_01094	BRALA10887
OG0008766	HELIO_06833	BRALA13488
OG0008767	HELIO_06203	BRALA09777
OG0008770	HELIO_01817	BRALA28302
OG0008771	HELIO_03781	BRALA29707
OG0008772	HELIO_11265	BRALA21472
OG0008773	HELIO_09233	BRALA28978
OG0008774	HELIO_05817	BRALA20726
OG0008779	HELIO_05863	BRALA13753
OG0008781	HELIO_06846	BRALA24780
OG0008782	HELIO_07165	BRALA28545
OG0008784	HELIO_08915	BRALA00992
OG0008785	HELIO_12253	BRALA21787
OG0008786	HELIO_10693	BRALA20053
OG0008789	HELIO_09721	BRALA22759
OG0008790	HELIO_01900	BRALA20707
OG0008792	HELIO_12590	BRALA04071
OG0008793	HELIO_00397	BRALA25531
OG0008794	HELIO_06723	BRALA31199
OG0008796	HELIO_08204	BRALA10765
OG0008797	HELIO_02586	BRALA14918
OG0008798	HELIO_01453	BRALA18668
OG0008799	HELIO_04045	BRALA31717
OG0008800	HELIO_02447	BRALA12044
OG0008801	HELIO_08888	BRALA35445, BRALA32559, BRALA29232
OG0008802	HELIO_03729	BRALA13112
OG0008804	HELIO_03758	BRALA13316
OG0008805	HELIO_10374	BRALA07794
OG0008806	HELIO_12079, HELIO_12080	BRALA06332
OG0008808	HELIO_09458, HELIO_00081	BRALA29294
OG0008809	HELIO_12499	BRALA32116, BRALA32117, BRALA32118
OG0008810	HELIO_12784	BRALA25429
OG0008811	HELIO_09558	BRALA21997
OG0008812	HELIO_11622	BRALA23463
OG0008813	HELIO_09800	BRALA13478
OG0008818	HELIO_04950	BRALA23356
OG0008820	HELIO_01345	BRALA30147
OG0008821	HELIO_10446	BRALA19308
OG0008822	HELIO_12037	BRALA06559
OG0008823	HELIO_07320	BRALA14958
