Orthogroup	HELIO_ok	XENTR
OG0007264	HELIO_05781	XENTR00464, XENTR00463
OG0007266	HELIO_07853	XENTR14040
OG0007267	HELIO_10107	XENTR00329
OG0007268	HELIO_01343	XENTR07436
OG0007269	HELIO_06147	XENTR08034, XENTR06073
OG0007270	HELIO_02939	XENTR00919
OG0007271	HELIO_05682	XENTR06576
OG0007272	HELIO_10735	XENTR18622
OG0007273	HELIO_09450	XENTR11486
OG0007275	HELIO_03674	XENTR10112
OG0007276	HELIO_06599	XENTR17394
OG0007279	HELIO_03749	XENTR03525
OG0007280	HELIO_00512	XENTR04651
OG0007281	HELIO_07427	XENTR00958
OG0007282	HELIO_12150	XENTR10935
OG0007283	HELIO_09223	XENTR07330
OG0007285	HELIO_10648, HELIO_10649	XENTR05890
OG0007286	HELIO_00622	XENTR12572
OG0007288	HELIO_09454	XENTR04861
OG0007289	HELIO_09914	XENTR01683
OG0007290	HELIO_02482	XENTR07276
OG0007291	HELIO_12578	XENTR02444
OG0007292	HELIO_01083	XENTR16459
OG0007295	HELIO_00595	XENTR04865
OG0007296	HELIO_03612	XENTR00485
OG0007297	HELIO_08956	XENTR19091
OG0007298	HELIO_08869	XENTR05560
OG0007299	HELIO_08694	XENTR02278
OG0007300	HELIO_02004	XENTR05357
OG0007301	HELIO_00411	XENTR16260
OG0007302	HELIO_02030	XENTR00417
OG0007304	HELIO_12205	XENTR08025
OG0007305	HELIO_03112	XENTR16934
OG0007307	HELIO_05717	XENTR00613
OG0007308	HELIO_09689	XENTR02295
OG0007309	HELIO_10219	XENTR13050
OG0007310	HELIO_05771	XENTR13427
OG0007312	HELIO_09830	XENTR01859
OG0007314	HELIO_12687	XENTR14853
OG0007316	HELIO_07362	XENTR04896
OG0007317	HELIO_09791	XENTR13051
OG0007318	HELIO_03980	XENTR08377
OG0007319	HELIO_07489	XENTR16805
OG0007320	HELIO_09747	XENTR11235
OG0007321	HELIO_04170	XENTR12796
OG0007325	HELIO_09200	XENTR07774
OG0007326	HELIO_09034	XENTR05294
OG0007329	HELIO_09968, HELIO_09969	XENTR12936
OG0007330	HELIO_04133	XENTR08463
OG0007331	HELIO_08039	XENTR00732
OG0007333	HELIO_07199	XENTR12288
OG0007334	HELIO_03472	XENTR18884
OG0007335	HELIO_11949	XENTR07715
OG0007336	HELIO_06667	XENTR19188, XENTR12086
OG0007337	HELIO_10954	XENTR18440, XENTR09152
OG0007338	HELIO_10759	XENTR13663
OG0007339	HELIO_09640	XENTR03376
OG0007340	HELIO_03582	XENTR11750
OG0007341	HELIO_11684	XENTR00193
OG0007343	HELIO_03412	XENTR09826
OG0007344	HELIO_08609	XENTR15343
OG0007345	HELIO_06260	XENTR05583, XENTR13476
OG0007347	HELIO_09177	XENTR11224
OG0007348	HELIO_09120	XENTR09214
OG0007351	HELIO_08688	XENTR03181
OG0007353	HELIO_01295	XENTR09557
OG0007354	HELIO_02659	XENTR00406
OG0007356	HELIO_07064	XENTR01249
OG0007357	HELIO_06223	XENTR15128
OG0007358	HELIO_03013	XENTR00577, XENTR00576
OG0007359	HELIO_11166	XENTR02146
OG0007360	HELIO_05459	XENTR00103
OG0007361	HELIO_01627	XENTR11435
OG0007363	HELIO_01853	XENTR10822
OG0007364	HELIO_03012	XENTR05632
OG0007365	HELIO_09060	XENTR00063
OG0007366	HELIO_05623	XENTR08103
OG0007367	HELIO_11916	XENTR00303
OG0007368	HELIO_09902	XENTR04464
OG0007369	HELIO_07842	XENTR01060
OG0007370	HELIO_02554	XENTR06534
OG0007371	HELIO_02928	XENTR13383
OG0007372	HELIO_05741	XENTR12651
OG0007373	HELIO_10252	XENTR03573
OG0007377	HELIO_08244	XENTR03953
OG0007378	HELIO_05336	XENTR11537
OG0007379	HELIO_03559	XENTR13530
OG0007380	HELIO_02244, HELIO_04235	XENTR17613
OG0007381	HELIO_07625	XENTR10253
OG0007384	HELIO_05152	XENTR07600
OG0007385	HELIO_03304	XENTR11824
OG0007386	HELIO_09551	XENTR18391
OG0007387	HELIO_09254	XENTR14518
OG0007388	HELIO_11355	XENTR17197
OG0007389	HELIO_03631	XENTR06158
OG0007390	HELIO_04593	XENTR18596
OG0007391	HELIO_09468	XENTR01526
OG0007392	HELIO_06732	XENTR04287
OG0007393	HELIO_09515	XENTR11702
OG0007395	HELIO_10203	XENTR07594
OG0007396	HELIO_00896	XENTR00514
OG0007397	HELIO_06855	XENTR00313
OG0007399	HELIO_10834	XENTR04879
OG0007400	HELIO_02129	XENTR06104, XENTR06105
OG0007402	HELIO_00636	XENTR11340
OG0007403	HELIO_01171	XENTR09758
OG0007405	HELIO_03624	XENTR12887
OG0007406	HELIO_00793	XENTR00832
OG0007407	HELIO_01901	XENTR07577
OG0007408	HELIO_09431	XENTR11855
OG0007409	HELIO_06116	XENTR03019
OG0007410	HELIO_07916	XENTR05602
OG0007411	HELIO_05076	XENTR19232
OG0007412	HELIO_02238	XENTR19082
OG0007413	HELIO_09705	XENTR16851
OG0007415	HELIO_02421	XENTR06922
OG0007418	HELIO_11504	XENTR04049
OG0007419	HELIO_03480	XENTR11330
OG0007420	HELIO_09281	XENTR09238
OG0007421	HELIO_09011	XENTR03781
OG0007422	HELIO_02252	XENTR03872
OG0007423	HELIO_11673	XENTR12993
OG0007424	HELIO_07951	XENTR11339
OG0007425	HELIO_11448	XENTR16373
OG0007427	HELIO_07421	XENTR02005
OG0007428	HELIO_08646	XENTR10603
OG0007429	HELIO_00502, HELIO_04959	XENTR06612
OG0007430	HELIO_03736	XENTR02841
OG0007432	HELIO_05478	XENTR06026
OG0007433	HELIO_09161	XENTR13706
OG0007436	HELIO_09859	XENTR01096
OG0007437	HELIO_01196	XENTR07931
OG0007438	HELIO_06570	XENTR02922
OG0007439	HELIO_07267	XENTR06565
OG0007440	HELIO_03640	XENTR16878
OG0007441	HELIO_06686	XENTR04516
OG0007442	HELIO_05360	XENTR00039
OG0007443	HELIO_11491	XENTR10297
OG0007445	HELIO_06761	XENTR12978, XENTR12979
OG0007446	HELIO_07395	XENTR06442
OG0007447	HELIO_12442	XENTR12201
OG0007449	HELIO_12368	XENTR18679
OG0007450	HELIO_00508	XENTR06660
OG0007451	HELIO_04606	XENTR12405
OG0007452	HELIO_07764	XENTR17957
OG0007453	HELIO_06244	XENTR01387
OG0007454	HELIO_11972	XENTR04173
OG0007455	HELIO_12355	XENTR07691
OG0007456	HELIO_09549	XENTR04528
OG0007458	HELIO_09868	XENTR08684
OG0007459	HELIO_01507	XENTR11371
OG0007460	HELIO_08692	XENTR05094
OG0007461	HELIO_01865	XENTR08489
OG0007463	HELIO_00691	XENTR08950
OG0007465	HELIO_12224	XENTR04059
OG0007466	HELIO_11051	XENTR02679
OG0007467	HELIO_08827	XENTR07159
OG0007468	HELIO_07899, HELIO_07898, HELIO_07900	XENTR15060
OG0007471	HELIO_09730	XENTR04599
OG0007472	HELIO_11248	XENTR00553
OG0007474	HELIO_11271	XENTR06036
OG0007475	HELIO_09366	XENTR01800
OG0007476	HELIO_04585	XENTR14782
OG0007477	HELIO_10040	XENTR17920
OG0007478	HELIO_04114	XENTR01177
OG0007479	HELIO_09941	XENTR01389
OG0007480	HELIO_07958	XENTR14211
OG0007481	HELIO_12489	XENTR08890
OG0007482	HELIO_12170	XENTR11438
OG0007484	HELIO_06327	XENTR11668
OG0007485	HELIO_11680	XENTR09035
OG0007486	HELIO_11596	XENTR19088, XENTR02236, XENTR02237, XENTR02284, XENTR02283, XENTR08138
OG0007488	HELIO_09301	XENTR12274
OG0007490	HELIO_03991	XENTR18724
OG0007491	HELIO_08829	XENTR07351
OG0007492	HELIO_02672	XENTR18957
OG0007495	HELIO_09614	XENTR08419
OG0007496	HELIO_05033	XENTR06004
OG0007497	HELIO_04536	XENTR07427
OG0007498	HELIO_11706	XENTR10735
OG0007499	HELIO_04404	XENTR11617
OG0007500	HELIO_05327	XENTR08411
OG0007501	HELIO_06537	XENTR00395
OG0007503	HELIO_10821	XENTR07556, XENTR07557
OG0007504	HELIO_07294	XENTR00131
OG0007506	HELIO_00968	XENTR09086
OG0007507	HELIO_05954	XENTR00172
OG0007508	HELIO_01803	XENTR16412
OG0007509	HELIO_08680	XENTR02576
OG0007510	HELIO_08253	XENTR13679
OG0007513	HELIO_03291	XENTR00761
OG0007514	HELIO_08449	XENTR13992, XENTR00309
OG0007515	HELIO_02726	XENTR16605
OG0007517	HELIO_00725	XENTR19247
OG0007518	HELIO_10823	XENTR06614
OG0007519	HELIO_05000	XENTR05051
OG0007520	HELIO_01165	XENTR14762, XENTR14763
OG0007521	HELIO_08679	XENTR08269
OG0007525	HELIO_06830	XENTR04661, XENTR04662
OG0007527	HELIO_08185	XENTR13242
OG0007528	HELIO_01539	XENTR07788
OG0007529	HELIO_11571	XENTR07378
OG0007531	HELIO_12240	XENTR15044, XENTR15045
OG0007533	HELIO_06152	XENTR07903
OG0007582	HELIO_04559	XENTR04748
OG0007583	HELIO_07177	XENTR13389
OG0007584	HELIO_07569	XENTR07343
OG0007586	HELIO_01877	XENTR08401
OG0007587	HELIO_10037	XENTR05116
OG0007588	HELIO_09210	XENTR18417
OG0007589	HELIO_07736	XENTR03301
OG0007591	HELIO_10985	XENTR06862
OG0007597	HELIO_09185	XENTR00847
OG0007598	HELIO_02686	XENTR03536
OG0007601	HELIO_11037	XENTR13138
OG0007602	HELIO_07630	XENTR00305
OG0007603	HELIO_01392	XENTR05886
OG0007604	HELIO_03238	XENTR10989
OG0007605	HELIO_08599	XENTR15345, XENTR15344
OG0007606	HELIO_07848	XENTR04118
OG0007607	HELIO_03875	XENTR04097
OG0007609	HELIO_10263	XENTR10306
OG0007610	HELIO_03990	XENTR07048
OG0007611	HELIO_01122	XENTR06655
OG0007612	HELIO_09265	XENTR15965
OG0007614	HELIO_12418	XENTR16527
OG0007617	HELIO_01514, HELIO_03303	XENTR07154
OG0007618	HELIO_11433	XENTR18042, XENTR16912, XENTR15241, XENTR15242, XENTR18722, XENTR07716
OG0007619	HELIO_00818	XENTR00292
OG0007622	HELIO_08743	XENTR05630
OG0007624	HELIO_03334	XENTR17757
OG0007626	HELIO_06920	XENTR08782
OG0007628	HELIO_12259	XENTR03457
OG0007629	HELIO_03806	XENTR02760
OG0007631	HELIO_09565	XENTR05896, XENTR15419
OG0007632	HELIO_08772	XENTR08511, XENTR01662
OG0007634	HELIO_08632	XENTR03275
OG0007635	HELIO_11841	XENTR09729, XENTR14244
OG0007637	HELIO_09043	XENTR03876
OG0007638	HELIO_04448	XENTR09880
OG0007639	HELIO_03757	XENTR04262
OG0007640	HELIO_01947	XENTR08114
OG0007641	HELIO_06504	XENTR00555, XENTR00554
OG0007642	HELIO_09919	XENTR12383
OG0007643	HELIO_05958	XENTR03392
OG0007645	HELIO_08180	XENTR01371
OG0007646	HELIO_09428	XENTR03696
OG0007647	HELIO_06564	XENTR17284
OG0007648	HELIO_11122	XENTR00698
OG0007649	HELIO_02723	XENTR12079
OG0007650	HELIO_07386	XENTR11198
OG0007651	HELIO_02073	XENTR05156, XENTR05155
OG0007652	HELIO_06613, HELIO_09950	XENTR14511
OG0007656	HELIO_03326	XENTR00778
OG0007658	HELIO_08545	XENTR05907
OG0007660	HELIO_04891	XENTR04694
OG0007662	HELIO_05739	XENTR18077
OG0007664	HELIO_04897	XENTR01452
OG0007665	HELIO_01351	XENTR02691
OG0007666	HELIO_07744	XENTR01765
OG0007667	HELIO_04334	XENTR12332
OG0007668	HELIO_03931	XENTR06339
OG0007669	HELIO_10621	XENTR02878
OG0007670	HELIO_10218	XENTR08084
OG0007671	HELIO_05540	XENTR10389
OG0007673	HELIO_12156	XENTR12090
OG0007675	HELIO_03407	XENTR00956, XENTR00955
OG0007676	HELIO_07836	XENTR11756
OG0007679	HELIO_00757	XENTR04914
OG0007680	HELIO_05007	XENTR07166
OG0007684	HELIO_08826	XENTR02092
OG0007686	HELIO_07993	XENTR03729
OG0007687	HELIO_01462	XENTR05620
OG0007688	HELIO_07498	XENTR01892
OG0007689	HELIO_05912	XENTR01147
OG0007690	HELIO_01667	XENTR02183
OG0007691	HELIO_10851	XENTR04646
OG0007692	HELIO_12083	XENTR04674
OG0007694	HELIO_10450	XENTR10479
OG0007695	HELIO_05669	XENTR13772
OG0007696	HELIO_08043	XENTR10724
OG0007698	HELIO_02873	XENTR06794
OG0007700	HELIO_03540	XENTR10324
OG0007702	HELIO_01625	XENTR17687
OG0007703	HELIO_00511	XENTR14246
OG0007704	HELIO_10965	XENTR14924
OG0007705	HELIO_04144, HELIO_04748	XENTR13475
OG0007708	HELIO_02843	XENTR08554
OG0007712	HELIO_06849	XENTR13584
OG0007713	HELIO_05941	XENTR05208
OG0007715	HELIO_04524	XENTR04543
OG0007716	HELIO_10507	XENTR13996
OG0007717	HELIO_08633	XENTR07567
OG0007718	HELIO_07990	XENTR02924
OG0007719	HELIO_11950	XENTR03373
OG0007722	HELIO_05263	XENTR10029
OG0007723	HELIO_12456	XENTR05353
OG0007726	HELIO_01023	XENTR04430
OG0007728	HELIO_09849	XENTR07809
OG0007729	HELIO_03269	XENTR00460
OG0007734	HELIO_11801	XENTR08115
OG0007735	HELIO_09823	XENTR12905, XENTR12904
OG0007736	HELIO_07658	XENTR01490
OG0007739	HELIO_03035	XENTR17717
OG0007741	HELIO_09949	XENTR05551
OG0007743	HELIO_10929	XENTR06228
OG0007745	HELIO_04306	XENTR07768
OG0007746	HELIO_11155	XENTR16570
OG0007749	HELIO_03431	XENTR02891
OG0007750	HELIO_09626	XENTR14778
OG0007751	HELIO_06655	XENTR11316
OG0007755	HELIO_12313	XENTR14264, XENTR02596
OG0007756	HELIO_06807	XENTR14356
OG0007759	HELIO_12236	XENTR04000
OG0007761	HELIO_10949	XENTR17401
OG0007762	HELIO_01739	XENTR08817
OG0007763	HELIO_06612	XENTR00440
OG0007767	HELIO_03760	XENTR08581
OG0007768	HELIO_10681	XENTR17576
OG0007769	HELIO_12480	XENTR01777
OG0007771	HELIO_01646	XENTR15546
OG0007772	HELIO_01680	XENTR07435
OG0007774	HELIO_11728	XENTR05383
OG0007775	HELIO_01482	XENTR04949
OG0007776	HELIO_06697	XENTR08306, XENTR08307
OG0007779	HELIO_02670	XENTR04164
OG0007780	HELIO_10535	XENTR09041
OG0007781	HELIO_09673	XENTR00779
OG0007782	HELIO_11482	XENTR14902
OG0007783	HELIO_03457	XENTR10399
OG0007784	HELIO_06523	XENTR06932
OG0007786	HELIO_09437	XENTR00598
OG0007788	HELIO_12530	XENTR14683
OG0007790	HELIO_08844	XENTR01818
OG0007791	HELIO_00183	XENTR11475
OG0007794	HELIO_02740	XENTR06444
OG0007795	HELIO_09087	XENTR00008
OG0007797	HELIO_00566	XENTR18265
OG0007798	HELIO_11116	XENTR05659
OG0007799	HELIO_07533	XENTR15628
OG0007800	HELIO_02307	XENTR16640
OG0007801	HELIO_01655	XENTR07313
OG0007802	HELIO_11341	XENTR11495
OG0007803	HELIO_00912	XENTR13056
OG0007804	HELIO_02429	XENTR05761
OG0007805	HELIO_08060	XENTR02609
OG0007807	HELIO_01066	XENTR09529
OG0007808	HELIO_10874	XENTR07032
OG0007809	HELIO_07903	XENTR07698
OG0007810	HELIO_09745	XENTR07030
OG0007811	HELIO_00921	XENTR06252
OG0007812	HELIO_04110	XENTR02941
OG0007813	HELIO_00743	XENTR07628
OG0007816	HELIO_07334	XENTR08437
OG0007820	HELIO_11990	XENTR11150
OG0007823	HELIO_08358	XENTR09570
OG0007826	HELIO_03122	XENTR10314
OG0007827	HELIO_06096	XENTR01637
OG0007828	HELIO_09070	XENTR14322
OG0007829	HELIO_01759	XENTR00492
OG0007830	HELIO_08878	XENTR05313
OG0007831	HELIO_12772	XENTR04325
OG0007832	HELIO_11102	XENTR03054
OG0007833	HELIO_05559	XENTR01163, XENTR01162
OG0007834	HELIO_01668	XENTR17143
OG0007835	HELIO_12549	XENTR11023
OG0007836	HELIO_01070	XENTR11928
OG0007837	HELIO_03229	XENTR03959
OG0007840	HELIO_04802	XENTR04645
OG0007841	HELIO_12452	XENTR09299
OG0007842	HELIO_11731	XENTR12876
OG0007843	HELIO_04963	XENTR03294, XENTR01615
OG0007845	HELIO_05450	XENTR12248
OG0007848	HELIO_04240	XENTR16347
OG0007850	HELIO_05804	XENTR15952
OG0007851	HELIO_08350	XENTR14859
OG0007854	HELIO_05486	XENTR10673
OG0007857	HELIO_07232	XENTR01027, XENTR01622
OG0007858	HELIO_05719	XENTR02288
OG0007859	HELIO_08952	XENTR03062
OG0007862	HELIO_00366	XENTR19141, XENTR02758
OG0007908	HELIO_08170	XENTR07798
OG0007911	HELIO_11434	XENTR11190
OG0007916	HELIO_05089	XENTR05182
OG0007918	HELIO_04419	XENTR11754
OG0007924	HELIO_11347	XENTR11372
OG0007926	HELIO_01370	XENTR03828
OG0007927	HELIO_09579	XENTR02854
OG0007929	HELIO_03658	XENTR08354
OG0007931	HELIO_00059	XENTR05786, XENTR03537
OG0007932	HELIO_01358	XENTR02158
OG0007933	HELIO_12085	XENTR16299
OG0007935	HELIO_04002	XENTR09394
OG0007937	HELIO_07186	XENTR00174, XENTR00175
OG0007939	HELIO_11553	XENTR02914
OG0007940	HELIO_02193	XENTR09589
OG0007941	HELIO_04750	XENTR11333
OG0007943	HELIO_05542	XENTR05797
OG0007944	HELIO_02142	XENTR08298
OG0007945	HELIO_04359	XENTR04935
OG0007947	HELIO_01214	XENTR09798
OG0007948	HELIO_02781	XENTR08888
OG0007949	HELIO_02382	XENTR04521
OG0007951	HELIO_00106	XENTR01715
OG0007953	HELIO_04337	XENTR03972, XENTR18628
OG0007956	HELIO_00807	XENTR00552
OG0007957	HELIO_02424	XENTR13036
OG0007958	HELIO_03422	XENTR11070
OG0007959	HELIO_02385	XENTR00298
OG0007961	HELIO_01422	XENTR06254
OG0007962	HELIO_04538	XENTR13797
OG0007965	HELIO_09702	XENTR01384
OG0007966	HELIO_06554	XENTR00581
OG0007968	HELIO_08321	XENTR07552
OG0007972	HELIO_04967	XENTR04607
OG0007973	HELIO_04677	XENTR18672
OG0007974	HELIO_08921	XENTR13640
OG0007975	HELIO_02337	XENTR08436
OG0007977	HELIO_06466	XENTR01009
OG0007979	HELIO_02677	XENTR05250
OG0007980	HELIO_00219	XENTR17620
OG0007981	HELIO_03648	XENTR08502
OG0007982	HELIO_09407	XENTR10596
OG0007983	HELIO_01979	XENTR16037
OG0007984	HELIO_09497	XENTR13814
OG0007985	HELIO_09398	XENTR15302
OG0007987	HELIO_01186	XENTR18668
OG0007988	HELIO_01044	XENTR15923
OG0007990	HELIO_00307	XENTR11787
OG0007991	HELIO_02057	XENTR13088
OG0007992	HELIO_06704	XENTR01721, XENTR15680, XENTR05050
OG0007993	HELIO_01029	XENTR05533
OG0007994	HELIO_01780	XENTR05525
OG0007996	HELIO_00492	XENTR15283
OG0007997	HELIO_03100	XENTR10426
OG0007999	HELIO_08262	XENTR06951
OG0008000	HELIO_04177	XENTR16143
OG0008001	HELIO_00928	XENTR01930
OG0008003	HELIO_02384	XENTR14885
OG0008004	HELIO_01554	XENTR04573
OG0008006	HELIO_00516	XENTR12594
OG0008008	HELIO_05467	XENTR18597
OG0008011	HELIO_10599	XENTR02801
OG0008016	HELIO_00540	XENTR09313
OG0008018	HELIO_10526	XENTR08274
OG0008019	HELIO_08608	XENTR17876
OG0008020	HELIO_00997	XENTR00191
OG0008022	HELIO_09370	XENTR06675
OG0008023	HELIO_00436	XENTR17830
OG0008026	HELIO_09687	XENTR08941
OG0008027	HELIO_04688	XENTR13080
OG0008028	HELIO_10437	XENTR04519
OG0008029	HELIO_03340	XENTR06544
OG0008030	HELIO_08520	XENTR00882
OG0008031	HELIO_10799	XENTR12706
OG0008036	HELIO_03192	XENTR16276
OG0008039	HELIO_02911	XENTR00527
OG0008040	HELIO_01756	XENTR14621
OG0008041	HELIO_00327	XENTR18188
OG0008043	HELIO_05068	XENTR13090, XENTR13089
OG0008051	HELIO_09542	XENTR01785
OG0008052	HELIO_03533	XENTR13093
OG0008053	HELIO_03591	XENTR03171
OG0008054	HELIO_00598	XENTR02300
OG0008055	HELIO_01274	XENTR02343
OG0008056	HELIO_00846	XENTR05929
OG0008057	HELIO_04003	XENTR01103
OG0008059	HELIO_09982	XENTR05460
OG0008062	HELIO_00796	XENTR08530
OG0008064	HELIO_04965	XENTR12946
OG0008065	HELIO_06534	XENTR12888
OG0008066	HELIO_07912	XENTR11095
OG0008067	HELIO_10931	XENTR07473
OG0008070	HELIO_08148	XENTR04503
OG0008071	HELIO_01342	XENTR00077
OG0008072	HELIO_01026	XENTR16479
OG0008075	HELIO_03101	XENTR15145
OG0008076	HELIO_04084	XENTR01791
OG0008077	HELIO_00212	XENTR16541
OG0008078	HELIO_07686	XENTR08566
OG0008079	HELIO_00746	XENTR13201
OG0008080	HELIO_12214	XENTR10162
OG0008081	HELIO_05879	XENTR10425
OG0008082	HELIO_08934	XENTR02138, XENTR02137
OG0008083	HELIO_09469	XENTR03038
OG0008084	HELIO_10430	XENTR06650
OG0008085	HELIO_04248	XENTR06383
OG0008086	HELIO_01024	XENTR10502, XENTR10503
OG0008087	HELIO_02440	XENTR08549, XENTR10380
OG0008088	HELIO_03111	XENTR09004
OG0008089	HELIO_07168	XENTR02865
OG0008090	HELIO_00892	XENTR12430
OG0008092	HELIO_10325, HELIO_10324	XENTR16319
OG0008098	HELIO_10216	XENTR08899
OG0008099	HELIO_02345	XENTR15326
OG0008100	HELIO_11850	XENTR13894
OG0008102	HELIO_00350	XENTR11039
OG0008103	HELIO_02960	XENTR14105
OG0008104	HELIO_09386	XENTR11834
OG0008105	HELIO_10149	XENTR00182
OG0008106	HELIO_09935	XENTR11126
OG0008107	HELIO_06547	XENTR11212
OG0008108	HELIO_11492	XENTR00468
OG0008109	HELIO_00963	XENTR06543
OG0008110	HELIO_05692	XENTR18890
OG0008111	HELIO_09107	XENTR02658
OG0008112	HELIO_09566	XENTR02402
OG0008113	HELIO_06984	XENTR08629, XENTR10068
OG0008115	HELIO_12049	XENTR06677
OG0008117	HELIO_05202	XENTR18637
OG0008119	HELIO_07573	XENTR17669, XENTR06528
OG0008120	HELIO_06493	XENTR11888
OG0008125	HELIO_08722	XENTR10329
OG0008126	HELIO_11510	XENTR18938
OG0008136	HELIO_04953	XENTR02981
OG0008143	HELIO_08867	XENTR06411
OG0008156	HELIO_12090	XENTR08049
OG0008196	HELIO_04754	XENTR05316
OG0008199	HELIO_09781	XENTR03291
OG0008201	HELIO_08285	XENTR02829
OG0008203	HELIO_01479	XENTR07528
OG0008204	HELIO_11008	XENTR08937
OG0008205	HELIO_02068	XENTR07731
OG0008208	HELIO_04865	XENTR11124
OG0008209	HELIO_12505	XENTR15514
OG0008212	HELIO_08600	XENTR02920, XENTR13956
OG0008217	HELIO_07725	XENTR03890
OG0008218	HELIO_07971	XENTR07362
OG0008220	HELIO_07373	XENTR12599
OG0008221	HELIO_01096	XENTR00475
OG0008222	HELIO_03975	XENTR08273
OG0008223	HELIO_02378	XENTR05245
OG0008224	HELIO_09989	XENTR03726
OG0008225	HELIO_02357	XENTR07518
OG0008227	HELIO_09156	XENTR05711
OG0008228	HELIO_00418	XENTR11910
OG0008230	HELIO_03124	XENTR15917
OG0008231	HELIO_03608	XENTR17320
OG0008232	HELIO_07795	XENTR01508
OG0008234	HELIO_01704	XENTR07376
OG0008235	HELIO_12048	XENTR09235
OG0008236	HELIO_07881	XENTR12434
OG0008237	HELIO_09004	XENTR06770
OG0008238	HELIO_06475	XENTR11188
OG0008239	HELIO_01309	XENTR07288
OG0008240	HELIO_07931	XENTR11069
OG0008242	HELIO_03862	XENTR17426
OG0008243	HELIO_00975	XENTR09391
OG0008244	HELIO_05442	XENTR01796, XENTR01795
OG0008246	HELIO_02676	XENTR05230
OG0008247	HELIO_06461	XENTR08654, XENTR08656, XENTR08655
OG0008249	HELIO_10481	XENTR17513
OG0008251	HELIO_02762	XENTR00537
OG0008252	HELIO_11159	XENTR00568
OG0008253	HELIO_06058	XENTR08756
OG0008254	HELIO_03446	XENTR18327
OG0008256	HELIO_01385	XENTR12140
OG0008258	HELIO_08230	XENTR15402
OG0008259	HELIO_09486	XENTR12735
OG0008260	HELIO_12614	XENTR06274
OG0008262	HELIO_01675	XENTR06791
OG0008263	HELIO_05980	XENTR14542
OG0008264	HELIO_08483	XENTR00573
OG0008265	HELIO_06265	XENTR14446
OG0008266	HELIO_11220	XENTR06901
OG0008267	HELIO_02344	XENTR01352
OG0008268	HELIO_05239	XENTR15406
OG0008269	HELIO_01747	XENTR17860
OG0008271	HELIO_09393	XENTR04352
OG0008272	HELIO_05405	XENTR09866
OG0008274	HELIO_07668	XENTR13469
OG0008275	HELIO_01566	XENTR05891
OG0008277	HELIO_07861	XENTR17427
OG0008278	HELIO_02392	XENTR10940
OG0008280	HELIO_07257	XENTR17743
OG0008281	HELIO_07104	XENTR11627
OG0008283	HELIO_08317	XENTR08251
OG0008284	HELIO_02246	XENTR03848, XENTR02074
OG0008286	HELIO_05554	XENTR02486
OG0008289	HELIO_04804	XENTR06153
OG0008291	HELIO_09796	XENTR09122
OG0008292	HELIO_01428	XENTR05323
OG0008294	HELIO_11093	XENTR18970
OG0008296	HELIO_11884	XENTR09371
OG0008297	HELIO_08616	XENTR04554
OG0008298	HELIO_02538	XENTR14480
OG0008300	HELIO_09179	XENTR07452
OG0008301	HELIO_01890	XENTR14215
OG0008303	HELIO_12273	XENTR08492, XENTR08493
OG0008304	HELIO_07539	XENTR06190
OG0008305	HELIO_03471	XENTR08211
OG0008306	HELIO_04972	XENTR01064, XENTR18942, XENTR14197
OG0008307	HELIO_06378	XENTR18959
OG0008309	HELIO_08533	XENTR01300
OG0008312	HELIO_08007	XENTR06572
OG0008315	HELIO_09519	XENTR14695
OG0008318	HELIO_07428	XENTR02401
OG0008319	HELIO_06862	XENTR16661
OG0008320	HELIO_03556	XENTR13174
OG0008323	HELIO_04361	XENTR04337
OG0008325	HELIO_02818	XENTR05952
OG0008328	HELIO_11036	XENTR12166
OG0008331	HELIO_01902	XENTR05539
OG0008333	HELIO_10273	XENTR06251
OG0008334	HELIO_10750	XENTR16763
OG0008336	HELIO_01313	XENTR02376
OG0008337	HELIO_04578	XENTR13556
OG0008340	HELIO_09069	XENTR10709
OG0008341	HELIO_12300	XENTR09053
OG0008343	HELIO_06743	XENTR08200
OG0008345	HELIO_07583	XENTR01459
OG0008346	HELIO_08226	XENTR11364
OG0008350	HELIO_06432, HELIO_08103	XENTR17287
OG0008351	HELIO_01614	XENTR13343
OG0008352	HELIO_03305	XENTR00548
OG0008353	HELIO_12685	XENTR16294
OG0008355	HELIO_04747	XENTR00614
OG0008357	HELIO_11937	XENTR11247
OG0008359	HELIO_01763	XENTR03009
OG0008360	HELIO_02557	XENTR17756
OG0008361	HELIO_10495	XENTR12088
OG0008363	HELIO_01576	XENTR12798
OG0008364	HELIO_02534	XENTR11314
OG0008365	HELIO_10635	XENTR02735
OG0008367	HELIO_10676	XENTR08139
OG0008368	HELIO_07799	XENTR01067
OG0008371	HELIO_07336	XENTR00300
OG0008373	HELIO_08596	XENTR16024
OG0008374	HELIO_10780	XENTR02364
OG0008377	HELIO_12310	XENTR10390
OG0008378	HELIO_02563	XENTR09428
OG0008379	HELIO_05538	XENTR05029
OG0008380	HELIO_07458	XENTR00197
OG0008381	HELIO_00618	XENTR07926
