Orthogroup	HELIO_ok	LYTVA_ok
OG0009429	HELIO_12561	LYTVA_21071
OG0009431	HELIO_03234	LYTVA_06663
OG0009446	HELIO_01204	LYTVA_26347
OG0009451	HELIO_12517	LYTVA_12555
OG0009472	HELIO_01253	LYTVA_18782, LYTVA_06110
OG0009497	HELIO_02474	LYTVA_17785
OG0009513	HELIO_04284	LYTVA_16299, LYTVA_13795
OG0009514	HELIO_05080	LYTVA_18137, LYTVA_12889, LYTVA_07000, LYTVA_06995, LYTVA_07003, LYTVA_07001, LYTVA_07002, LYTVA_11699
OG0009544	HELIO_07031	LYTVA_14648
OG0009552	HELIO_09812, HELIO_09813	LYTVA_29917
OG0009555	HELIO_09214	LYTVA_28453
OG0009556	HELIO_04277	LYTVA_13969
OG0009557	HELIO_06020	LYTVA_00025
OG0009560	HELIO_11597	LYTVA_08986
OG0009562	HELIO_08419	LYTVA_20452
OG0009565	HELIO_10533, HELIO_10534	LYTVA_24235
OG0009567	HELIO_02063	LYTVA_28619, LYTVA_22844
OG0009568	HELIO_05024	LYTVA_13979, LYTVA_13982
OG0009570	HELIO_11359	LYTVA_15645
OG0009578	HELIO_03514	LYTVA_03556
OG0009580	HELIO_10459	LYTVA_13894, LYTVA_13893
OG0009581	HELIO_05093	LYTVA_20343
OG0009582	HELIO_12074	LYTVA_17187
OG0009583	HELIO_10677	LYTVA_08241
OG0009586	HELIO_02699	LYTVA_23670
OG0009589	HELIO_03280	LYTVA_19327
OG0009592	HELIO_06311	LYTVA_26301
OG0009594	HELIO_10573	LYTVA_18890
OG0009596	HELIO_10973	LYTVA_10272, LYTVA_29567
OG0009597	HELIO_02128	LYTVA_28586
OG0009599	HELIO_08299	LYTVA_06505, LYTVA_13342
OG0009603	HELIO_02416	LYTVA_08496
OG0009607	HELIO_01754	LYTVA_21349
OG0009609	HELIO_01664	LYTVA_14831
OG0009610	HELIO_08228	LYTVA_22746
OG0009615	HELIO_02618	LYTVA_18453
OG0009618	HELIO_06370	LYTVA_27079
OG0009619	HELIO_10577	LYTVA_24188
OG0009621	HELIO_07149	LYTVA_05892
OG0009625	HELIO_07457, HELIO_05707	LYTVA_06722
OG0009627	HELIO_12056	LYTVA_15211
OG0009631	HELIO_10594	LYTVA_03783
OG0009633	HELIO_11561	LYTVA_26019
OG0009635	HELIO_01109	LYTVA_08536
OG0009636	HELIO_02711, HELIO_11971	LYTVA_21843
OG0009638	HELIO_09550	LYTVA_07074
OG0009639	HELIO_08310	LYTVA_04756
OG0009640	HELIO_09706	LYTVA_12497
OG0009641	HELIO_09394	LYTVA_09060
OG0009642	HELIO_12647	LYTVA_07870
OG0009643	HELIO_07999	LYTVA_02399
OG0009645	HELIO_09717	LYTVA_27026
OG0009647	HELIO_08625	LYTVA_08694
OG0009648	HELIO_10015	LYTVA_13650, LYTVA_29045
OG0009650	HELIO_04844	LYTVA_09238
OG0009653	HELIO_00825	LYTVA_13923, LYTVA_04572
OG0009655	HELIO_03285	LYTVA_25398
OG0009656	HELIO_02005	LYTVA_19923
OG0009660	HELIO_03276	LYTVA_17734
OG0009663	HELIO_09506	LYTVA_28263
OG0009665	HELIO_05942	LYTVA_16182
OG0009669	HELIO_06078	LYTVA_02428
OG0009670	HELIO_11067	LYTVA_06173
OG0009671	HELIO_02355	LYTVA_16460
OG0009671	HELIO_00406	LYTVA_16456
OG0009674	HELIO_07884	LYTVA_27601
OG0009677	HELIO_04849	LYTVA_02491
OG0009678	HELIO_04013	LYTVA_02765, LYTVA_16336
OG0009679	HELIO_00964	LYTVA_03146
OG0009681	HELIO_04934	LYTVA_25833, LYTVA_28250
OG0009682	HELIO_05521	LYTVA_16479
OG0009739	HELIO_12681	LYTVA_16116
OG0009739	HELIO_08190	LYTVA_19027
OG0009767	HELIO_01502	LYTVA_22969, LYTVA_02681, LYTVA_21009, LYTVA_19751, LYTVA_11181, LYTVA_22928, LYTVA_29182, LYTVA_03679, LYTVA_06318, LYTVA_13063, LYTVA_20478, LYTVA_08267, LYTVA_10452, LYTVA_01064, LYTVA_14774
OG0009783	HELIO_05690	LYTVA_00320
OG0009784	HELIO_09339	LYTVA_05401
OG0009841	HELIO_11882	LYTVA_27908
OG0009848	HELIO_03974	LYTVA_28386
OG0009854	HELIO_03937	LYTVA_26311, LYTVA_28383
OG0009855	HELIO_01603	LYTVA_26871
OG0009855	HELIO_01939	LYTVA_06640
OG0009856	HELIO_03560	LYTVA_05373
OG0009858	HELIO_07516, HELIO_10463	LYTVA_07380
OG0009859	HELIO_08179	LYTVA_02951, LYTVA_19842
OG0009862	HELIO_10940	LYTVA_12785
OG0009864	HELIO_01709	LYTVA_09053
OG0009865	HELIO_09613	LYTVA_01812
OG0009867	HELIO_10419	LYTVA_17943
OG0009868	HELIO_09732	LYTVA_16162
OG0009870	HELIO_07350	LYTVA_12552, LYTVA_12557
OG0009872	HELIO_05472	LYTVA_07416
OG0009875	HELIO_09349	LYTVA_18046
OG0009877	HELIO_08559	LYTVA_10411
OG0009878	HELIO_06782	LYTVA_09969
OG0009879	HELIO_06249	LYTVA_10988
OG0009880	HELIO_10454	LYTVA_17149
OG0009881	HELIO_07274	LYTVA_18752
OG0009882	HELIO_06280	LYTVA_30186
OG0009883	HELIO_07043	LYTVA_19702
OG0009884	HELIO_05652	LYTVA_28905
OG0009885	HELIO_02991	LYTVA_25345
OG0009886	HELIO_10524	LYTVA_10982
OG0009887	HELIO_01567, HELIO_06150	LYTVA_04691
OG0009889	HELIO_10747	LYTVA_24390
OG0009891	HELIO_03501	LYTVA_06281
OG0009894	HELIO_11446	LYTVA_04254
OG0009895	HELIO_03020	LYTVA_01474
OG0009897	HELIO_03841	LYTVA_26190
OG0009898	HELIO_02175, HELIO_02176	LYTVA_28410
OG0009900	HELIO_00335	LYTVA_18443
OG0009901	HELIO_07374	LYTVA_24679
OG0009904	HELIO_04508	LYTVA_22610, LYTVA_03402
OG0009907	HELIO_08450	LYTVA_03320
OG0009909	HELIO_06698	LYTVA_22583
OG0009913	HELIO_11030	LYTVA_24652
OG0009915	HELIO_06842	LYTVA_15938
OG0009916	HELIO_07685	LYTVA_20491
OG0009917	HELIO_09498	LYTVA_18305
OG0009919	HELIO_10011	LYTVA_01881
OG0009920	HELIO_01466	LYTVA_25357
OG0009921	HELIO_06089	LYTVA_24683
OG0009922	HELIO_04416	LYTVA_02085
OG0009924	HELIO_11566	LYTVA_06885
OG0009927	HELIO_01275	LYTVA_00408
OG0009928	HELIO_09384	LYTVA_06312
OG0009929	HELIO_04835	LYTVA_09351
OG0009934	HELIO_01339	LYTVA_08212
OG0009937	HELIO_09175	LYTVA_24555
OG0009941	HELIO_02480	LYTVA_07885
OG0009949	HELIO_09520	LYTVA_08710
OG0009951	HELIO_05923	LYTVA_08108, LYTVA_25831
OG0009954	HELIO_00785	LYTVA_15649
OG0009957	HELIO_00341	LYTVA_25221
OG0009958	HELIO_03455	LYTVA_19993
OG0009959	HELIO_01055	LYTVA_26059
OG0009963	HELIO_03515	LYTVA_22766
OG0009965	HELIO_04787	LYTVA_22180
OG0009968	HELIO_01550	LYTVA_02694
OG0009974	HELIO_09718	LYTVA_17082
OG0009978	HELIO_05883	LYTVA_08183, LYTVA_08184
OG0009986	HELIO_02499	LYTVA_02112
OG0009987	HELIO_12331	LYTVA_11918
OG0009990	HELIO_00175	LYTVA_06331
OG0009996	HELIO_12466	LYTVA_18243
OG0010022	HELIO_04204	LYTVA_11081
OG0010046	HELIO_06253	LYTVA_17170
OG0010072	HELIO_03932	LYTVA_07210
OG0010072	HELIO_04165	LYTVA_15058
OG0010072	HELIO_05457	LYTVA_05058
OG0010121	HELIO_02906	LYTVA_28893
OG0010126	HELIO_06916	LYTVA_26205
OG0010127	HELIO_12423	LYTVA_07435
OG0010133	HELIO_03373	LYTVA_15480
OG0010135	HELIO_01277	LYTVA_06994
OG0010137	HELIO_03834	LYTVA_21829
OG0010138	HELIO_03077	LYTVA_15325
OG0010142	HELIO_07894	LYTVA_20146
OG0010147	HELIO_04651, HELIO_08907	LYTVA_10830
OG0010148	HELIO_09654	LYTVA_27949
OG0010150	HELIO_10083	LYTVA_24780
OG0010151	HELIO_05164	LYTVA_01005
OG0010153	HELIO_10014	LYTVA_17880, LYTVA_30022, LYTVA_16758, LYTVA_12333
OG0010155	HELIO_03891	LYTVA_02230
OG0010156	HELIO_01834	LYTVA_11120
OG0010162	HELIO_06028	LYTVA_08320
OG0010164	HELIO_06597	LYTVA_21534
OG0010169	HELIO_11301	LYTVA_18308
OG0010173	HELIO_09563	LYTVA_19691
OG0010175	HELIO_08115	LYTVA_00068
OG0010176	HELIO_11235	LYTVA_27804
OG0010178	HELIO_09934	LYTVA_20683
OG0010179	HELIO_01797	LYTVA_14701
OG0010183	HELIO_04202	LYTVA_07515
OG0010184	HELIO_04094	LYTVA_09268
OG0010186	HELIO_01857	LYTVA_03020
OG0010188	HELIO_11297	LYTVA_19083
OG0010191	HELIO_07635	LYTVA_16550, LYTVA_15457, LYTVA_26680
OG0010197	HELIO_12378	LYTVA_27188
OG0010200	HELIO_07372	LYTVA_16591
OG0010201	HELIO_11419	LYTVA_14406, LYTVA_11364
OG0010202	HELIO_10473	LYTVA_22518
OG0010203	HELIO_11782	LYTVA_16727
OG0010204	HELIO_04644	LYTVA_06981
OG0010206	HELIO_02427	LYTVA_01039
OG0010207	HELIO_00737	LYTVA_18536
OG0010208	HELIO_12095	LYTVA_23012, LYTVA_22599
OG0010209	HELIO_09165	LYTVA_29437
OG0010210	HELIO_10974	LYTVA_28514
OG0010212	HELIO_09316	LYTVA_28970
OG0010214	HELIO_00666	LYTVA_05054
OG0010215	HELIO_06745	LYTVA_08585
OG0010217	HELIO_10675	LYTVA_27465, LYTVA_19806
OG0010220	HELIO_07949	LYTVA_08069
OG0010223	HELIO_12065	LYTVA_01432
OG0010225	HELIO_11856	LYTVA_13488, LYTVA_13916
OG0010226	HELIO_09485	LYTVA_29561
OG0010227	HELIO_08920	LYTVA_07038, LYTVA_09625, LYTVA_11020
OG0010228	HELIO_07938	LYTVA_13911
OG0010229	HELIO_10010	LYTVA_11169
OG0010230	HELIO_11117	LYTVA_14922, LYTVA_07826
OG0010236	HELIO_08268	LYTVA_05335
OG0010238	HELIO_03860	LYTVA_07706, LYTVA_02965
OG0010242	HELIO_08469	LYTVA_17405, LYTVA_00581
OG0010243	HELIO_07479, HELIO_07769	LYTVA_11031
OG0010245	HELIO_01362	LYTVA_20568
OG0010247	HELIO_11123	LYTVA_29260
OG0010249	HELIO_09656	LYTVA_29773
OG0010251	HELIO_01537	LYTVA_24488
OG0010252	HELIO_06968	LYTVA_15076
OG0010255	HELIO_06405	LYTVA_15055
OG0010285	HELIO_07141	LYTVA_23551, LYTVA_05911
OG0010287	HELIO_11465	LYTVA_14049
OG0010404	HELIO_00203	LYTVA_20518
OG0010405	HELIO_04352	LYTVA_20747
OG0010406	HELIO_04801	LYTVA_27889, LYTVA_02976
OG0010407	HELIO_10418	LYTVA_06249
OG0010468	HELIO_07249	LYTVA_01221
OG0010469	HELIO_02367, HELIO_11327	LYTVA_02451
OG0010473	HELIO_02808	LYTVA_12977
OG0010476	HELIO_03969	LYTVA_26172, LYTVA_11015
OG0010479	HELIO_04522	LYTVA_25199, LYTVA_27199, LYTVA_10664
OG0010480	HELIO_03066	LYTVA_15979
OG0010481	HELIO_07807	LYTVA_26433
OG0010485	HELIO_12374, HELIO_12375	LYTVA_09720
OG0010487	HELIO_01020	LYTVA_04580
OG0010488	HELIO_12131	LYTVA_13461
OG0010491	HELIO_12675	LYTVA_22827, LYTVA_18824
OG0010492	HELIO_05082	LYTVA_18949
OG0010495	HELIO_11943	LYTVA_09609
OG0010496	HELIO_02111	LYTVA_13548, LYTVA_25248
OG0010497	HELIO_12605	LYTVA_01704
OG0010498	HELIO_09073	LYTVA_04043, LYTVA_04044
OG0010499	HELIO_00001	LYTVA_30174, LYTVA_05878
OG0010500	HELIO_00950	LYTVA_27095
OG0010502	HELIO_09961	LYTVA_17186
OG0010503	HELIO_08440	LYTVA_01902
OG0010504	HELIO_06796	LYTVA_06593
OG0010505	HELIO_02798	LYTVA_00451
OG0010506	HELIO_08144	LYTVA_11703
OG0010507	HELIO_07371	LYTVA_00848, LYTVA_16732, LYTVA_29488
OG0010508	HELIO_06420	LYTVA_27752
OG0010509	HELIO_10396	LYTVA_03417
OG0010511	HELIO_04360	LYTVA_17683
OG0010512	HELIO_01168	LYTVA_06197, LYTVA_26467
OG0010513	HELIO_11569	LYTVA_21447
OG0010515	HELIO_01809	LYTVA_09697, LYTVA_19677
OG0010516	HELIO_09628, HELIO_09629	LYTVA_28534
OG0010517	HELIO_04893	LYTVA_24091, LYTVA_29092
OG0010518	HELIO_01125	LYTVA_24143
OG0010519	HELIO_10596	LYTVA_15248
OG0010521	HELIO_10308	LYTVA_26556, LYTVA_03717
OG0010522	HELIO_12244	LYTVA_04954
OG0010524	HELIO_00956	LYTVA_18690
OG0010526	HELIO_08161, HELIO_07613	LYTVA_05652
OG0010529	HELIO_12100	LYTVA_23605
OG0010530	HELIO_11480	LYTVA_04245
OG0010531	HELIO_03561	LYTVA_21548
OG0010534	HELIO_01512	LYTVA_22889
OG0010536	HELIO_08569	LYTVA_24372
OG0010538	HELIO_08394	LYTVA_12185
OG0010539	HELIO_00096	LYTVA_12254, LYTVA_22543, LYTVA_06561, LYTVA_29771, LYTVA_20997, LYTVA_00456
OG0010541	HELIO_08861	LYTVA_11728, LYTVA_28723
OG0010544	HELIO_08841	LYTVA_12803, LYTVA_24811
OG0010546	HELIO_04049	LYTVA_06043
OG0010547	HELIO_09684	LYTVA_18381, LYTVA_22790
OG0010548	HELIO_03327	LYTVA_18877, LYTVA_01558
OG0010549	HELIO_08183	LYTVA_00894
OG0010550	HELIO_03572	LYTVA_08215
OG0010551	HELIO_10602	LYTVA_22322
OG0010552	HELIO_11932	LYTVA_15500
OG0010555	HELIO_11760, HELIO_06873	LYTVA_28860
OG0010556	HELIO_02154	LYTVA_19285
OG0010558	HELIO_08592	LYTVA_16176
OG0010560	HELIO_09030	LYTVA_03650
OG0010561	HELIO_11598	LYTVA_05112
OG0010563	HELIO_02950	LYTVA_08307
OG0010564	HELIO_08351	LYTVA_22378
OG0010565	HELIO_10935	LYTVA_08869
OG0010568	HELIO_09670	LYTVA_21520
OG0010569	HELIO_06025	LYTVA_09603
OG0010572	HELIO_02874	LYTVA_12365
OG0010576	HELIO_10792	LYTVA_11392, LYTVA_30211, LYTVA_17946, LYTVA_19809, LYTVA_12655, LYTVA_28430, LYTVA_09599, LYTVA_27630, LYTVA_25595, LYTVA_18616, LYTVA_20620, LYTVA_17640, LYTVA_19404
OG0010577	HELIO_10942	LYTVA_07443, LYTVA_25166
OG0010577	HELIO_10941	LYTVA_21463
OG0010578	HELIO_11872	LYTVA_25750
OG0010581	HELIO_09209	LYTVA_04518
OG0010582	HELIO_04132	LYTVA_11737
OG0010584	HELIO_08013	LYTVA_26155, LYTVA_17197
OG0010585	HELIO_03577	LYTVA_06527, LYTVA_17205
OG0010596	HELIO_12422	LYTVA_27672
OG0010601	HELIO_01938	LYTVA_05632
OG0010605	HELIO_05523	LYTVA_13467
OG0010607	HELIO_08562, HELIO_07382	LYTVA_15475, LYTVA_04283, LYTVA_15476, LYTVA_15474, LYTVA_15473
OG0010608	HELIO_06685	LYTVA_00589, LYTVA_16383, LYTVA_00590
OG0010611	HELIO_03922, HELIO_09896	LYTVA_27760
OG0010612	HELIO_11779	LYTVA_24282, LYTVA_26634, LYTVA_24283
OG0010625	HELIO_04164	LYTVA_19712, LYTVA_05863, LYTVA_04139, LYTVA_17083, LYTVA_25476, LYTVA_10048
OG0010626	HELIO_00433, HELIO_00435, HELIO_00434, HELIO_00124	LYTVA_06322
OG0010627	HELIO_05672	LYTVA_25372
OG0010629	HELIO_01662	LYTVA_17248
OG0010695	HELIO_01406	LYTVA_24966
OG0010723	HELIO_03840	LYTVA_25676
OG0010747	HELIO_01072	LYTVA_24559
OG0010747	HELIO_01071	LYTVA_06153, LYTVA_25680, LYTVA_12974, LYTVA_16447, LYTVA_02146, LYTVA_08061, LYTVA_02147, LYTVA_25728, LYTVA_26159, LYTVA_02139
OG0010748	HELIO_03788	LYTVA_00467, LYTVA_21527, LYTVA_01807, LYTVA_10195, LYTVA_17799, LYTVA_17447, LYTVA_25395, LYTVA_29721, LYTVA_27875, LYTVA_21227, LYTVA_16168, LYTVA_16488, LYTVA_04655, LYTVA_09334
OG0010749	HELIO_04636	LYTVA_10058, LYTVA_20863
OG0010824	HELIO_05057	LYTVA_06965
OG0010827	HELIO_10620	LYTVA_26384
OG0010835	HELIO_11179	LYTVA_07764, LYTVA_07712
OG0010841	HELIO_09720	LYTVA_10221
OG0010842	HELIO_04623	LYTVA_12718, LYTVA_28072
OG0010844	HELIO_07248	LYTVA_00770
OG0010845	HELIO_03961	LYTVA_20236
OG0010847	HELIO_04004	LYTVA_24543
OG0010848	HELIO_05339	LYTVA_03458
OG0010850	HELIO_12754	LYTVA_14021, LYTVA_04894
OG0010851	HELIO_00641	LYTVA_15369
OG0010851	HELIO_00712	LYTVA_15372
OG0010853	HELIO_10020	LYTVA_23263
OG0010855	HELIO_11818	LYTVA_08179
OG0010856	HELIO_09482	LYTVA_10288
OG0010858	HELIO_00513	LYTVA_06270
OG0010861	HELIO_02215	LYTVA_03561
OG0010862	HELIO_12272	LYTVA_10128
OG0010865	HELIO_01004	LYTVA_26892
OG0010866	HELIO_00873	LYTVA_08629
OG0010867	HELIO_08919	LYTVA_08760
OG0010868	HELIO_08153	LYTVA_23021
OG0010870	HELIO_09516	LYTVA_12677, LYTVA_28498
OG0010872	HELIO_04656	LYTVA_12891
OG0010881	HELIO_10936	LYTVA_12328
OG0010883	HELIO_10293, HELIO_10292	LYTVA_26487
OG0010884	HELIO_09525	LYTVA_29294
OG0010885	HELIO_03700	LYTVA_15864
OG0010889	HELIO_01005	LYTVA_25210
OG0010890	HELIO_09974	LYTVA_09829
OG0010894	HELIO_07782, HELIO_03408	LYTVA_25751
OG0010896	HELIO_02599	LYTVA_08294
OG0010899	HELIO_09661	LYTVA_23221
OG0010901	HELIO_05147	LYTVA_23927
OG0010902	HELIO_01017	LYTVA_21481
OG0010905	HELIO_06805	LYTVA_15570, LYTVA_14512
OG0010907	HELIO_05694	LYTVA_28966
OG0010909	HELIO_05255	LYTVA_17359
OG0010910	HELIO_09983	LYTVA_09352
OG0010911	HELIO_03113	LYTVA_23972
OG0010912	HELIO_04645, HELIO_12565, HELIO_00867	LYTVA_20911
OG0010913	HELIO_04379	LYTVA_16232
OG0010914	HELIO_08802	LYTVA_27441
OG0010916	HELIO_02518	LYTVA_14852
OG0010918	HELIO_09375	LYTVA_12957
OG0010921	HELIO_12358	LYTVA_28368
OG0010922	HELIO_04885	LYTVA_03128, LYTVA_02064
OG0010924	HELIO_11979	LYTVA_22287
OG0010926	HELIO_00045	LYTVA_10950
OG0010929	HELIO_10956	LYTVA_21293
OG0010933	HELIO_05503	LYTVA_28990
OG0010935	HELIO_12306	LYTVA_28230, LYTVA_28231
OG0010938	HELIO_05902	LYTVA_26893
OG0010941	HELIO_04809	LYTVA_02270
OG0010943	HELIO_02581	LYTVA_16169
OG0010945	HELIO_04638	LYTVA_17603
OG0010951	HELIO_04083	LYTVA_29770
OG0010954	HELIO_11251	LYTVA_25513, LYTVA_14916
OG0010956	HELIO_03217	LYTVA_11173
OG0010958	HELIO_11099	LYTVA_23597, LYTVA_03296
OG0010968	HELIO_05313	LYTVA_15996
OG0010977	HELIO_05718	LYTVA_01659
OG0010980	HELIO_04970	LYTVA_19495
OG0010985	HELIO_11020	LYTVA_28134
OG0011039	HELIO_00214	LYTVA_19400, LYTVA_28487
OG0011052	HELIO_01398	LYTVA_15937
OG0011078	HELIO_04070	LYTVA_10943, LYTVA_20196, LYTVA_21880
OG0011096	HELIO_04403	LYTVA_11715
OG0011121	HELIO_07434	LYTVA_14925, LYTVA_19498, LYTVA_22564, LYTVA_11683, LYTVA_11684, LYTVA_11682
OG0011122	HELIO_09635	LYTVA_19893, LYTVA_23280, LYTVA_23278, LYTVA_26202, LYTVA_21168, LYTVA_26655, LYTVA_06236, LYTVA_10615, LYTVA_11801, LYTVA_20471, LYTVA_03532, LYTVA_06754, LYTVA_09331
OG0011194	HELIO_00112	LYTVA_24367
OG0011195	HELIO_00623	LYTVA_24046
OG0011196	HELIO_12615	LYTVA_09569
OG0011197	HELIO_08490	LYTVA_28679, LYTVA_03294
OG0011200	HELIO_03173	LYTVA_17044
OG0011202	HELIO_09502	LYTVA_26081
OG0011206	HELIO_01867	LYTVA_27657
OG0011207	HELIO_12683	LYTVA_11916
OG0011208	HELIO_12112	LYTVA_20228
OG0011212	HELIO_01014	LYTVA_25917
OG0011224	HELIO_03489	LYTVA_02077
OG0011225	HELIO_00378	LYTVA_11294
OG0011226	HELIO_02472	LYTVA_25922, LYTVA_10945
OG0011228	HELIO_08072	LYTVA_13889
OG0011231	HELIO_12066	LYTVA_02344
OG0011233	HELIO_10478	LYTVA_28325
OG0011235	HELIO_05859	LYTVA_09429, LYTVA_30223, LYTVA_17579, LYTVA_08849, LYTVA_19514, LYTVA_19513
OG0011239	HELIO_04054	LYTVA_01650
OG0011241	HELIO_11575	LYTVA_13111
OG0011243	HELIO_05427	LYTVA_03758
OG0011244	HELIO_00567	LYTVA_00895
OG0011245	HELIO_07451	LYTVA_17892
OG0011247	HELIO_05978	LYTVA_27414
OG0011249	HELIO_12223	LYTVA_03412
OG0011250	HELIO_09399	LYTVA_18755
OG0011251	HELIO_05271	LYTVA_24115
OG0011252	HELIO_07659, HELIO_07660	LYTVA_28475, LYTVA_28788
OG0011253	HELIO_09623	LYTVA_05326
OG0011255	HELIO_07551	LYTVA_21175
OG0011256	HELIO_02106	LYTVA_30011
OG0011261	HELIO_11246	LYTVA_09489
OG0011262	HELIO_12109	LYTVA_27400
OG0011266	HELIO_09962	LYTVA_23347, LYTVA_09239
OG0011269	HELIO_10485	LYTVA_10893
OG0011272	HELIO_06780	LYTVA_16651
OG0011286	HELIO_01922	LYTVA_02693
OG0011289	HELIO_04871	LYTVA_17773
OG0011294	HELIO_01374	LYTVA_23245
OG0011295	HELIO_02119, HELIO_02118, HELIO_06320	LYTVA_25077
OG0011295	HELIO_02117	LYTVA_03068
OG0011301	HELIO_02622	LYTVA_02540
OG0011304	HELIO_05546	LYTVA_18830, LYTVA_18103
OG0011311	HELIO_01081	LYTVA_04896
OG0011317	HELIO_04776	LYTVA_07930
OG0011319	HELIO_08392	LYTVA_28365
OG0011325	HELIO_00848	LYTVA_27532
OG0011329	HELIO_01617	LYTVA_10955, LYTVA_23178
OG0011343	HELIO_02864	LYTVA_26150, LYTVA_26228, LYTVA_28614, LYTVA_26259, LYTVA_07221, LYTVA_29644, LYTVA_02683, LYTVA_00543
OG0011365	HELIO_08044	LYTVA_14596
OG0011384	HELIO_04499	LYTVA_14553
OG0011391	HELIO_09624, HELIO_10633	LYTVA_25338, LYTVA_05529
OG0011496	HELIO_04617, HELIO_06054, HELIO_10266, HELIO_10264, HELIO_03844, HELIO_10265	LYTVA_00550, LYTVA_04622
OG0011526	HELIO_00282	LYTVA_20349, LYTVA_27913, LYTVA_27914, LYTVA_10358, LYTVA_10359, LYTVA_20350, LYTVA_20347, LYTVA_01613
OG0011527	HELIO_04880	LYTVA_30222, LYTVA_09427, LYTVA_23005, LYTVA_23003, LYTVA_21286, LYTVA_15809
OG0011527	HELIO_11066	LYTVA_11940, LYTVA_24020
OG0011529	HELIO_05777	LYTVA_23467
OG0011530	HELIO_08388, HELIO_11745	LYTVA_12125, LYTVA_21634
OG0011531	HELIO_11775	LYTVA_23004, LYTVA_23006, LYTVA_24653, LYTVA_04608
OG0011622	HELIO_08538	LYTVA_09510
OG0011630	HELIO_11218	LYTVA_20274
OG0011631	HELIO_11424	LYTVA_25612
OG0011634	HELIO_01977	LYTVA_18710
OG0011635	HELIO_04737	LYTVA_24417, LYTVA_10610
OG0011638	HELIO_06309	LYTVA_08770
OG0011640	HELIO_02248	LYTVA_14732
OG0011641	HELIO_12639	LYTVA_10905
OG0011643	HELIO_00506	LYTVA_16807
OG0011650	HELIO_01848	LYTVA_10410
OG0011654	HELIO_08076	LYTVA_04005
OG0011655	HELIO_08062, HELIO_08061	LYTVA_17392
OG0011661	HELIO_12176	LYTVA_28975
OG0011665	HELIO_06999	LYTVA_25279
OG0011666	HELIO_09473	LYTVA_26774
OG0011673	HELIO_05743	LYTVA_03410
OG0011674	HELIO_05154	LYTVA_28948
OG0011677	HELIO_02497	LYTVA_16721
OG0011679	HELIO_05703	LYTVA_05216
OG0011687	HELIO_11302	LYTVA_11535, LYTVA_16746
OG0011689	HELIO_12714	LYTVA_01140
OG0011692	HELIO_12346	LYTVA_00669
OG0011694	HELIO_10592	LYTVA_29759
OG0011696	HELIO_09606	LYTVA_04791
OG0011698	HELIO_03151	LYTVA_04177
OG0011699	HELIO_06401	LYTVA_22418
OG0011701	HELIO_03427	LYTVA_13479
OG0011702	HELIO_01333	LYTVA_14859
OG0011703	HELIO_11787	LYTVA_07390
OG0011706	HELIO_02471	LYTVA_15543, LYTVA_26923, LYTVA_11768
OG0011711	HELIO_08182	LYTVA_21298
OG0011716	HELIO_08100	LYTVA_01463
OG0011718	HELIO_02353	LYTVA_07446
OG0011719	HELIO_11540	LYTVA_14091
OG0011721	HELIO_03308	LYTVA_00389
OG0011722	HELIO_11418	LYTVA_08152
OG0011724	HELIO_10986	LYTVA_18062
OG0011725	HELIO_00993	LYTVA_18719
OG0011728	HELIO_01899	LYTVA_19413
OG0011729	HELIO_00362	LYTVA_15425
OG0011730	HELIO_07768	LYTVA_25978, LYTVA_06778
OG0011731	HELIO_00724	LYTVA_19040
OG0011735	HELIO_00620	LYTVA_22193
OG0011736	HELIO_03212, HELIO_03213	LYTVA_04528
OG0011737	HELIO_12297	LYTVA_20169
OG0011738	HELIO_12646	LYTVA_10672
OG0011746	HELIO_00876	LYTVA_23804
OG0011747	HELIO_11138	LYTVA_29310
OG0011748	HELIO_11975	LYTVA_03909
OG0011748	HELIO_11620	LYTVA_03911
OG0011757	HELIO_05504	LYTVA_23671, LYTVA_26247
OG0011764	HELIO_07859	LYTVA_17815
OG0011765	HELIO_00581, HELIO_00582	LYTVA_25002
OG0011767	HELIO_06630	LYTVA_23073
OG0011776	HELIO_09691	LYTVA_04081
OG0011799	HELIO_09421	LYTVA_07064
OG0011805	HELIO_02133	LYTVA_27564
OG0011810	HELIO_07192	LYTVA_22050
OG0011811	HELIO_09569	LYTVA_12195
OG0011823	HELIO_09314	LYTVA_10215
OG0011830	HELIO_02261	LYTVA_02818
OG0011834	HELIO_11523	LYTVA_27840
OG0011965	HELIO_00070	LYTVA_27641
OG0011973	HELIO_11722	LYTVA_02905
OG0011976	HELIO_01511	LYTVA_09491, LYTVA_08308
OG0012025	HELIO_00095	LYTVA_29215
OG0012025	HELIO_00297	LYTVA_10891, LYTVA_10094, LYTVA_18031, LYTVA_04849, LYTVA_05004, LYTVA_18032, LYTVA_24595, LYTVA_06068, LYTVA_10890
OG0012026	HELIO_03272	LYTVA_21837, LYTVA_10360
OG0012026	HELIO_08334	LYTVA_20351
OG0012027	HELIO_04157	LYTVA_07216
OG0012028	HELIO_05943	LYTVA_18143, LYTVA_22970, LYTVA_17716, LYTVA_13584, LYTVA_01935, LYTVA_07861, LYTVA_27844, LYTVA_24971, LYTVA_24975
OG0012029	HELIO_06135	LYTVA_09921, LYTVA_19155, LYTVA_18079, LYTVA_14178, LYTVA_14177, LYTVA_10111, LYTVA_26021, LYTVA_14176, LYTVA_10110
OG0012030	HELIO_07416	LYTVA_01917
