Orthogroup	HELIO_ok	ASTMX
OG0006240	HELIO_10169	ASTMX09461
OG0006241	HELIO_12436	ASTMX02817
OG0006242	HELIO_04792	ASTMX19236
OG0006243	HELIO_03162	ASTMX03387
OG0006244	HELIO_09799	ASTMX15329
OG0006245	HELIO_01875	ASTMX05448
OG0006246	HELIO_03207	ASTMX13362
OG0006247	HELIO_12325	ASTMX04057
OG0006248	HELIO_02578	ASTMX11835
OG0006249	HELIO_03685	ASTMX13840
OG0006250	HELIO_04452	ASTMX17884
OG0006251	HELIO_03506	ASTMX02311
OG0006252	HELIO_07441	ASTMX06888
OG0006253	HELIO_09861, HELIO_09860	ASTMX06015
OG0006254	HELIO_03235	ASTMX17345
OG0006256	HELIO_09276	ASTMX06197
OG0006257	HELIO_05551	ASTMX02479
OG0006258	HELIO_02104	ASTMX07763
OG0006259	HELIO_08011	ASTMX10232
OG0006260	HELIO_02690	ASTMX00800
OG0006261	HELIO_01281	ASTMX20674, ASTMX13944
OG0006262	HELIO_03022	ASTMX07419
OG0006263	HELIO_01869	ASTMX09582
OG0006265	HELIO_02915	ASTMX00660
OG0006266	HELIO_09601	ASTMX11103
OG0006268	HELIO_11361	ASTMX22171
OG0006270	HELIO_03056	ASTMX17198
OG0006271	HELIO_08830	ASTMX19101
OG0006273	HELIO_08816	ASTMX11927, ASTMX18357
OG0006274	HELIO_07872	ASTMX00599
OG0006275	HELIO_03477	ASTMX11336
OG0006278	HELIO_12003	ASTMX15116, ASTMX20655
OG0006279	HELIO_03686	ASTMX00059
OG0006280	HELIO_04297	ASTMX08931
OG0006282	HELIO_02370	ASTMX02944
OG0006283	HELIO_12120	ASTMX21521
OG0006284	HELIO_12533	ASTMX07872
OG0006285	HELIO_00662	ASTMX03323
OG0006286	HELIO_12161	ASTMX19660
OG0006287	HELIO_11429	ASTMX08189
OG0006289	HELIO_05726	ASTMX06413
OG0006290	HELIO_11929	ASTMX17617
OG0006291	HELIO_02126	ASTMX17063
OG0006292	HELIO_00798	ASTMX00426, ASTMX17287
OG0006293	HELIO_02797	ASTMX05974
OG0006294	HELIO_01836	ASTMX01270
OG0006295	HELIO_06735	ASTMX09386
OG0006296	HELIO_06978	ASTMX18579
OG0006297	HELIO_03473	ASTMX09427
OG0006298	HELIO_07555	ASTMX05352
OG0006299	HELIO_03597	ASTMX02534, ASTMX00914, ASTMX10805
OG0006300	HELIO_08889	ASTMX17712
OG0006301	HELIO_02503	ASTMX01384
OG0006302	HELIO_07327	ASTMX08308
OG0006303	HELIO_05727	ASTMX02065, ASTMX06761
OG0006304	HELIO_02086	ASTMX18842, ASTMX01237
OG0006305	HELIO_00440	ASTMX10505, ASTMX21775
OG0006306	HELIO_02884	ASTMX07488
OG0006307	HELIO_06176	ASTMX21749
OG0006308	HELIO_01030	ASTMX09635
OG0006310	HELIO_09882	ASTMX08982
OG0006311	HELIO_07328	ASTMX15780
OG0006312	HELIO_09759, HELIO_09758	ASTMX02149
OG0006315	HELIO_08491	ASTMX14142
OG0006316	HELIO_11024	ASTMX10565
OG0006317	HELIO_02608	ASTMX06895
OG0006318	HELIO_04140	ASTMX09099, ASTMX09535
OG0006319	HELIO_05167	ASTMX08869
OG0006320	HELIO_01365	ASTMX08316
OG0006321	HELIO_02693	ASTMX00205
OG0006322	HELIO_05302	ASTMX22209, ASTMX09224
OG0006323	HELIO_03381	ASTMX00548
OG0006324	HELIO_03518	ASTMX17164
OG0006325	HELIO_12476	ASTMX08604
OG0006327	HELIO_04051	ASTMX13254
OG0006328	HELIO_10414	ASTMX00841
OG0006329	HELIO_06141	ASTMX05107
OG0006330	HELIO_02203	ASTMX01722
OG0006331	HELIO_06448	ASTMX13932
OG0006332	HELIO_10634	ASTMX20059
OG0006334	HELIO_03962	ASTMX04134
OG0006335	HELIO_08944	ASTMX09406
OG0006336	HELIO_11751	ASTMX02422
OG0006337	HELIO_01227	ASTMX03335
OG0006338	HELIO_02771, HELIO_07035	ASTMX02377
OG0006339	HELIO_05939	ASTMX03417
OG0006340	HELIO_10564	ASTMX02502
OG0006341	HELIO_02596	ASTMX08564
OG0006343	HELIO_10924, HELIO_03814	ASTMX11794, ASTMX15900
OG0006344	HELIO_02682	ASTMX22591, ASTMX22499, ASTMX11732
OG0006345	HELIO_06204	ASTMX18765
OG0006348	HELIO_04624	ASTMX21253
OG0006349	HELIO_11196	ASTMX21417
OG0006351	HELIO_01111	ASTMX00069, ASTMX11619
OG0006352	HELIO_12264	ASTMX18568, ASTMX00324
OG0006353	HELIO_08847	ASTMX20203
OG0006354	HELIO_06452	ASTMX12076
OG0006356	HELIO_12334	ASTMX13066
OG0006357	HELIO_04461, HELIO_05831	ASTMX11161
OG0006358	HELIO_09093	ASTMX03055
OG0006359	HELIO_05317	ASTMX06500
OG0006360	HELIO_03201	ASTMX14422
OG0006361	HELIO_08471	ASTMX06246
OG0006362	HELIO_00933	ASTMX07490
OG0006363	HELIO_03249	ASTMX18537
OG0006364	HELIO_11661	ASTMX12481
OG0006365	HELIO_02059	ASTMX02702, ASTMX04108
OG0006366	HELIO_09372	ASTMX06324
OG0006367	HELIO_01807	ASTMX20819, ASTMX04562
OG0006368	HELIO_11154, HELIO_06811	ASTMX18294
OG0006370	HELIO_08191	ASTMX17423
OG0006372	HELIO_12026	ASTMX09546
OG0006375	HELIO_08503	ASTMX07697
OG0006376	HELIO_08120	ASTMX13354, ASTMX13353
OG0006377	HELIO_08767	ASTMX03390
OG0006378	HELIO_10749	ASTMX20075
OG0006379	HELIO_11177	ASTMX03283
OG0006380	HELIO_09164	ASTMX04671
OG0006381	HELIO_05870	ASTMX07268
OG0006382	HELIO_08796	ASTMX04600
OG0006383	HELIO_00800	ASTMX03733
OG0006384	HELIO_05166	ASTMX17353
OG0006385	HELIO_06115	ASTMX03955, ASTMX10459
OG0006386	HELIO_08108	ASTMX12433
OG0006387	HELIO_04976	ASTMX02531
OG0006388	HELIO_03315	ASTMX03637, ASTMX01564
OG0006390	HELIO_00558	ASTMX12951
OG0006391	HELIO_08033	ASTMX13826, ASTMX02973
OG0006392	HELIO_11026	ASTMX09822
OG0006393	HELIO_00803	ASTMX10085, ASTMX03992, ASTMX03991
OG0006394	HELIO_07735	ASTMX13173
OG0006395	HELIO_02881	ASTMX16987
OG0006396	HELIO_07809	ASTMX09039
OG0006401	HELIO_05695	ASTMX17015, ASTMX01922
OG0006402	HELIO_12228, HELIO_12229	ASTMX21779
OG0006405	HELIO_06399	ASTMX04722, ASTMX02186
OG0006407	HELIO_02958	ASTMX09544, ASTMX06711
OG0006408	HELIO_00982	ASTMX14791
OG0006414	HELIO_01013	ASTMX04060, ASTMX21246, ASTMX18256, ASTMX07659
OG0006443	HELIO_11958	ASTMX17383
OG0006446	HELIO_09199	ASTMX14441
OG0006447	HELIO_02401	ASTMX03343
OG0006448	HELIO_04101	ASTMX06552
OG0006452	HELIO_08481	ASTMX00706, ASTMX06385
OG0006454	HELIO_03255	ASTMX09892, ASTMX15753
OG0006456	HELIO_08853	ASTMX13571
OG0006458	HELIO_10295	ASTMX14899
OG0006459	HELIO_04320	ASTMX05149
OG0006460	HELIO_05276	ASTMX10934
OG0006461	HELIO_01776	ASTMX20285
OG0006462	HELIO_05402	ASTMX07745, ASTMX16027
OG0006463	HELIO_12258	ASTMX03382, ASTMX03381
OG0006464	HELIO_03458	ASTMX07158
OG0006465	HELIO_10993	ASTMX04889
OG0006467	HELIO_04066	ASTMX08996
OG0006468	HELIO_07270	ASTMX13923
OG0006469	HELIO_10978	ASTMX04166
OG0006470	HELIO_01090	ASTMX19812
OG0006471	HELIO_01265	ASTMX10543
OG0006472	HELIO_04238	ASTMX03121
OG0006474	HELIO_12383	ASTMX05105
OG0006475	HELIO_08214	ASTMX06213
OG0006476	HELIO_04991	ASTMX03680
OG0006477	HELIO_11915	ASTMX01733
OG0006478	HELIO_06607	ASTMX19975
OG0006479	HELIO_06008	ASTMX05244
OG0006480	HELIO_11368	ASTMX10507
OG0006481	HELIO_00988	ASTMX12810
OG0006482	HELIO_08203	ASTMX15100
OG0006483	HELIO_01587	ASTMX12268
OG0006485	HELIO_04753	ASTMX05625
OG0006486	HELIO_03923	ASTMX00970
OG0006487	HELIO_00559	ASTMX19663
OG0006488	HELIO_02453	ASTMX20556
OG0006490	HELIO_10388	ASTMX07123
OG0006491	HELIO_07075	ASTMX09131
OG0006492	HELIO_01792	ASTMX06268
OG0006493	HELIO_07266	ASTMX06078
OG0006494	HELIO_00627	ASTMX06517
OG0006495	HELIO_06646	ASTMX10481, ASTMX20222, ASTMX20221
OG0006496	HELIO_00474	ASTMX13132
OG0006497	HELIO_10804	ASTMX04148
OG0006498	HELIO_05645	ASTMX09105
OG0006499	HELIO_05894	ASTMX03118, ASTMX19284
OG0006500	HELIO_06567	ASTMX01354
OG0006501	HELIO_04534	ASTMX20489
OG0006502	HELIO_12184	ASTMX03641
OG0006503	HELIO_12395	ASTMX17879
OG0006505	HELIO_12638	ASTMX14118
OG0006506	HELIO_07885	ASTMX07943, ASTMX07944
OG0006507	HELIO_12124	ASTMX06390
OG0006508	HELIO_06377	ASTMX20868
OG0006509	HELIO_08979	ASTMX17571
OG0006512	HELIO_00915	ASTMX17346
OG0006513	HELIO_08808	ASTMX12836
OG0006514	HELIO_03646	ASTMX14865
OG0006515	HELIO_10337	ASTMX02761
OG0006516	HELIO_06603	ASTMX04545
OG0006517	HELIO_01010	ASTMX11934
OG0006518	HELIO_06694	ASTMX04564
OG0006519	HELIO_01604	ASTMX01289
OG0006520	HELIO_01054	ASTMX13980
OG0006522	HELIO_10646	ASTMX12222, ASTMX05880
OG0006523	HELIO_02795	ASTMX06331
OG0006524	HELIO_00304	ASTMX08327
OG0006525	HELIO_00865	ASTMX04027
OG0006527	HELIO_03298	ASTMX22946, ASTMX16450, ASTMX16451
OG0006528	HELIO_12157	ASTMX16747
OG0006530	HELIO_09378	ASTMX01859
OG0006532	HELIO_12414	ASTMX02900
OG0006534	HELIO_09880	ASTMX18494
OG0006536	HELIO_01245	ASTMX04129
OG0006537	HELIO_02770	ASTMX08262
OG0006540	HELIO_06514	ASTMX04121
OG0006541	HELIO_07727	ASTMX10564
OG0006543	HELIO_04460	ASTMX20456
OG0006544	HELIO_03354	ASTMX18699
OG0006545	HELIO_10212	ASTMX12257
OG0006546	HELIO_01839	ASTMX21843
OG0006547	HELIO_04168	ASTMX12162
OG0006549	HELIO_06344	ASTMX13289
OG0006550	HELIO_11646	ASTMX02023
OG0006551	HELIO_05948	ASTMX09829
OG0006552	HELIO_05537	ASTMX10359
OG0006553	HELIO_09294	ASTMX04960
OG0006554	HELIO_11137	ASTMX07799
OG0006555	HELIO_07289	ASTMX00532
OG0006556	HELIO_07036	ASTMX04835
OG0006559	HELIO_09362	ASTMX04929, ASTMX14718
OG0006560	HELIO_11821	ASTMX10786
OG0006561	HELIO_01583	ASTMX15649
OG0006562	HELIO_02270	ASTMX04124
OG0006563	HELIO_05170, HELIO_04601	ASTMX14853
OG0006564	HELIO_04895	ASTMX05891
OG0006565	HELIO_12038	ASTMX05183, ASTMX13946
OG0006567	HELIO_00971	ASTMX00688
OG0006568	HELIO_02321, HELIO_02320	ASTMX11588
OG0006569	HELIO_04025	ASTMX04216
OG0006570	HELIO_06228	ASTMX00900
OG0006571	HELIO_02921	ASTMX18330
OG0006573	HELIO_06358	ASTMX15993
OG0006574	HELIO_08922	ASTMX02442
OG0006575	HELIO_10920	ASTMX03347
OG0006576	HELIO_11431	ASTMX19578
OG0006577	HELIO_02340	ASTMX02962
OG0006578	HELIO_07383, HELIO_06625	ASTMX20623, ASTMX20624
OG0006579	HELIO_05914	ASTMX10487
OG0006581	HELIO_08025	ASTMX05136
OG0006583	HELIO_06969	ASTMX09907
OG0006584	HELIO_01051	ASTMX01917
OG0006585	HELIO_03688	ASTMX03264
OG0006586	HELIO_01946	ASTMX00582
OG0006587	HELIO_11243	ASTMX17293
OG0006588	HELIO_01448	ASTMX22543
OG0006590	HELIO_01741	ASTMX01101
OG0006591	HELIO_05448	ASTMX01816
OG0006592	HELIO_09688	ASTMX19848
OG0006593	HELIO_11602	ASTMX13747
OG0006595	HELIO_09575	ASTMX17451
OG0006596	HELIO_09364	ASTMX15703
OG0006597	HELIO_00477	ASTMX08816
OG0006598	HELIO_08458	ASTMX03337
OG0006599	HELIO_03613	ASTMX20311, ASTMX05087
OG0006600	HELIO_03138	ASTMX01495
OG0006601	HELIO_01346	ASTMX11415
OG0006602	HELIO_02442	ASTMX13176
OG0006604	HELIO_08860	ASTMX04380
OG0006605	HELIO_06773	ASTMX19206
OG0006606	HELIO_06615	ASTMX07238
OG0006607	HELIO_00321	ASTMX07493
OG0006608	HELIO_12351	ASTMX16691, ASTMX06296
OG0006609	HELIO_08243	ASTMX17421
OG0006610	HELIO_11565	ASTMX19699
OG0006612	HELIO_07236	ASTMX02924
OG0006613	HELIO_01930	ASTMX21383
OG0006614	HELIO_08065	ASTMX01993
OG0006615	HELIO_05092	ASTMX12256
OG0006616	HELIO_08234	ASTMX13105
OG0006618	HELIO_03387	ASTMX02646
OG0006619	HELIO_09123	ASTMX17174
OG0006620	HELIO_02725	ASTMX10793, ASTMX08180
OG0006621	HELIO_09053	ASTMX03527
OG0006622	HELIO_02210	ASTMX01144
OG0006623	HELIO_11233	ASTMX00578
OG0006624	HELIO_10116	ASTMX19460
OG0006625	HELIO_08164	ASTMX17003, ASTMX17004
OG0006626	HELIO_05961	ASTMX00608
OG0006627	HELIO_11995	ASTMX01364
OG0006628	HELIO_02588	ASTMX02213, ASTMX00249
OG0006630	HELIO_10586	ASTMX22622
OG0006631	HELIO_00442	ASTMX13615
OG0006632	HELIO_10046	ASTMX04725, ASTMX00323
OG0006633	HELIO_03206	ASTMX18345
OG0006635	HELIO_04021	ASTMX19723
OG0006636	HELIO_12004	ASTMX06791
OG0006638	HELIO_00603	ASTMX05476
OG0006640	HELIO_02481	ASTMX09650
OG0006641	HELIO_06767	ASTMX01398
OG0006642	HELIO_08918	ASTMX03226
OG0006645	HELIO_10104	ASTMX14608
OG0006646	HELIO_00489	ASTMX04908
OG0006648	HELIO_06638	ASTMX11425
OG0006649	HELIO_10793	ASTMX22278
OG0006650	HELIO_03117	ASTMX22454
OG0006651	HELIO_02310	ASTMX03710
OG0006653	HELIO_09990	ASTMX11926
OG0006654	HELIO_02769	ASTMX10252
OG0006657	HELIO_07908	ASTMX13430
OG0006660	HELIO_11761	ASTMX16840, ASTMX15712
OG0006661	HELIO_06626	ASTMX06079
OG0006662	HELIO_09320	ASTMX10852
OG0006663	HELIO_02313	ASTMX20793
OG0006664	HELIO_02701	ASTMX18894
OG0006666	HELIO_12248	ASTMX14266
OG0006668	HELIO_07541	ASTMX08555
OG0006669	HELIO_11899	ASTMX07762
OG0006670	HELIO_08029	ASTMX08852
OG0006671	HELIO_05864	ASTMX02120
OG0006673	HELIO_06392	ASTMX18034, ASTMX05111
OG0006675	HELIO_08924	ASTMX17949
OG0006676	HELIO_10376	ASTMX10262
OG0006677	HELIO_09774	ASTMX10112
OG0006678	HELIO_02277	ASTMX21609
OG0006679	HELIO_02358	ASTMX01521
OG0006680	HELIO_02680	ASTMX00952
OG0006681	HELIO_12263	ASTMX10798
OG0006683	HELIO_02924	ASTMX17752
OG0006684	HELIO_06154	ASTMX19788
OG0006686	HELIO_12341	ASTMX07806
OG0006687	HELIO_11277	ASTMX05776
OG0006688	HELIO_03127	ASTMX02675
OG0006689	HELIO_05938	ASTMX02612
OG0006690	HELIO_02191	ASTMX15458
OG0006692	HELIO_11578	ASTMX15358
OG0006694	HELIO_03880	ASTMX03870
OG0006695	HELIO_08328	ASTMX21264
OG0006696	HELIO_07111	ASTMX04210, ASTMX04552
OG0006697	HELIO_01191	ASTMX19949, ASTMX09481
OG0006698	HELIO_12446	ASTMX14552
OG0006700	HELIO_12057	ASTMX18394
OG0006703	HELIO_06495	ASTMX15261
OG0006705	HELIO_06835	ASTMX18210
OG0006706	HELIO_11342	ASTMX06498
OG0006707	HELIO_00394	ASTMX05711
OG0006709	HELIO_01142	ASTMX12695
OG0006710	HELIO_06551	ASTMX16956
OG0006711	HELIO_05604	ASTMX17012
OG0006712	HELIO_03348	ASTMX19601
OG0006713	HELIO_11450	ASTMX15643, ASTMX17218
OG0006714	HELIO_11043	ASTMX07976
OG0006715	HELIO_03316	ASTMX14563, ASTMX06410
OG0006716	HELIO_06298	ASTMX11731
OG0006717	HELIO_09109	ASTMX04689
OG0006718	HELIO_05927	ASTMX17392
OG0006719	HELIO_09746	ASTMX11390
OG0006720	HELIO_08931	ASTMX06026
OG0006721	HELIO_02607	ASTMX18174
OG0006722	HELIO_08515	ASTMX12405
OG0006724	HELIO_00952	ASTMX17753
OG0006725	HELIO_03001	ASTMX09476
OG0006726	HELIO_09973	ASTMX03873
OG0006727	HELIO_02122	ASTMX20841, ASTMX20842
OG0006728	HELIO_02827	ASTMX14617
OG0006732	HELIO_09714	ASTMX22779
OG0006733	HELIO_07160	ASTMX09373, ASTMX11811
OG0006734	HELIO_03231	ASTMX04829
OG0006735	HELIO_00738	ASTMX05292
OG0006737	HELIO_04436	ASTMX11682
OG0006738	HELIO_04208	ASTMX13600
OG0006739	HELIO_08662	ASTMX02177
OG0006741	HELIO_09739	ASTMX00781
OG0006742	HELIO_04731	ASTMX08794, ASTMX20354
OG0006743	HELIO_10221	ASTMX13436, ASTMX07092
OG0006744	HELIO_01364	ASTMX09205, ASTMX05381
OG0006745	HELIO_08879	ASTMX16122
OG0006748	HELIO_02187	ASTMX18321
OG0006749	HELIO_12329	ASTMX10213
OG0006750	HELIO_07144	ASTMX03816
OG0006751	HELIO_10611	ASTMX10960
OG0006752	HELIO_01665	ASTMX03481
OG0006753	HELIO_09521	ASTMX08486
OG0006755	HELIO_08486	ASTMX00482
OG0006757	HELIO_11315	ASTMX13935
OG0006758	HELIO_10590	ASTMX00799
OG0006759	HELIO_00719	ASTMX17468
OG0006760	HELIO_01833	ASTMX10010
OG0006761	HELIO_08292	ASTMX19006
OG0006762	HELIO_02010	ASTMX19374, ASTMX06557
OG0006763	HELIO_06010	ASTMX04265, ASTMX18089
OG0006764	HELIO_03493	ASTMX04734
OG0006765	HELIO_06109	ASTMX03547, ASTMX03548
OG0006768	HELIO_12787	ASTMX01848
OG0006769	HELIO_11443	ASTMX00239
OG0006772	HELIO_05481	ASTMX17412
OG0006775	HELIO_01233	ASTMX07700
OG0006776	HELIO_12504	ASTMX14097
OG0006777	HELIO_07723	ASTMX09376
OG0006780	HELIO_01407	ASTMX04854
OG0006787	HELIO_07288	ASTMX01901, ASTMX01425
OG0006827	HELIO_07804	ASTMX03162
OG0006828	HELIO_02011	ASTMX06916
OG0006829	HELIO_07838	ASTMX16614
OG0006830	HELIO_02103	ASTMX12230
OG0006831	HELIO_02840	ASTMX02537
OG0006832	HELIO_01148	ASTMX05805
OG0006833	HELIO_05301	ASTMX16981
OG0006837	HELIO_03233	ASTMX12356
OG0006838	HELIO_12316	ASTMX04988
OG0006839	HELIO_11165	ASTMX16275
OG0006843	HELIO_07672	ASTMX15344, ASTMX15343
OG0006844	HELIO_02360	ASTMX05150
OG0006845	HELIO_05531	ASTMX22497, ASTMX18536
OG0006846	HELIO_02303	ASTMX04852
OG0006847	HELIO_04305	ASTMX05035
OG0006848	HELIO_10864	ASTMX02777, ASTMX15411
OG0006849	HELIO_05945	ASTMX10597
OG0006851	HELIO_01136	ASTMX10431
OG0006852	HELIO_02486, HELIO_04562	ASTMX21034, ASTMX05169, ASTMX05168
OG0006853	HELIO_02737	ASTMX02147
OG0006856	HELIO_07178	ASTMX15975
OG0006857	HELIO_10880	ASTMX10533
OG0006860	HELIO_05728	ASTMX08893
OG0006861	HELIO_03418	ASTMX12683
OG0006862	HELIO_06074	ASTMX04586
OG0006863	HELIO_10528	ASTMX06189
OG0006864	HELIO_07403	ASTMX14844
OG0006865	HELIO_03278, HELIO_03277	ASTMX00544
OG0006867	HELIO_00909	ASTMX17195
OG0006869	HELIO_10982	ASTMX04037
OG0006870	HELIO_07470	ASTMX19219
OG0006871	HELIO_03606	ASTMX18202
OG0006872	HELIO_07875	ASTMX07240
OG0006873	HELIO_02802	ASTMX19378
OG0006874	HELIO_08686	ASTMX10745
OG0006875	HELIO_10647	ASTMX06127
OG0006876	HELIO_12562	ASTMX11416
OG0006877	HELIO_09562	ASTMX13244
OG0006878	HELIO_02141	ASTMX16892
OG0006879	HELIO_10499	ASTMX16173
OG0006880	HELIO_05383	ASTMX10742
OG0006881	HELIO_09282, HELIO_09283	ASTMX18811
OG0006882	HELIO_00837	ASTMX02554
OG0006885	HELIO_07678	ASTMX15506
OG0006886	HELIO_01710	ASTMX09095, ASTMX01120
OG0006887	HELIO_00170	ASTMX11439
OG0006888	HELIO_11291	ASTMX09251
OG0006889	HELIO_07081	ASTMX07203
OG0006890	HELIO_01755	ASTMX17391
OG0006891	HELIO_06848	ASTMX19493
OG0006892	HELIO_10025	ASTMX00090
OG0006893	HELIO_02287	ASTMX07824
OG0006894	HELIO_01525	ASTMX19536
OG0006895	HELIO_00885	ASTMX01494
OG0006896	HELIO_11058, HELIO_11057	ASTMX21118, ASTMX01593
OG0006897	HELIO_06557	ASTMX03361
OG0006899	HELIO_06042	ASTMX19445
OG0006901	HELIO_03815	ASTMX00087
OG0006902	HELIO_01197	ASTMX14454
OG0006903	HELIO_08134	ASTMX10135, ASTMX10443
OG0006904	HELIO_03416	ASTMX18096
OG0006905	HELIO_02801	ASTMX21329
OG0006906	HELIO_04811	ASTMX11180
OG0006907	HELIO_02666	ASTMX21343
OG0006908	HELIO_08017	ASTMX03466
OG0006909	HELIO_01498	ASTMX01775
OG0006911	HELIO_04412	ASTMX04692
OG0006912	HELIO_01132	ASTMX03849
OG0006914	HELIO_07176	ASTMX15342
OG0006916	HELIO_11109	ASTMX16770
OG0006917	HELIO_00862	ASTMX19078
OG0006918	HELIO_00387	ASTMX16285
OG0006919	HELIO_12526	ASTMX19164
OG0006923	HELIO_08623	ASTMX08705
OG0006924	HELIO_10197	ASTMX15741
OG0006925	HELIO_06577	ASTMX08108
OG0006926	HELIO_01892	ASTMX04276
OG0006928	HELIO_10460	ASTMX20820, ASTMX17417
OG0006929	HELIO_05023	ASTMX14469
OG0006931	HELIO_10024	ASTMX01266
OG0006932	HELIO_03552	ASTMX01417
OG0006934	HELIO_02300	ASTMX00025
OG0006935	HELIO_02305	ASTMX18496
OG0006936	HELIO_01325	ASTMX10953
OG0006937	HELIO_10195	ASTMX14042
OG0006939	HELIO_09910	ASTMX13531
OG0006943	HELIO_00593	ASTMX16314
OG0006944	HELIO_10544	ASTMX02091
OG0006946	HELIO_08697	ASTMX14240
OG0006949	HELIO_00053	ASTMX06229
OG0006951	HELIO_06091	ASTMX12012
OG0006954	HELIO_00977	ASTMX20718
OG0006955	HELIO_06102	ASTMX07198, ASTMX07110
OG0006956	HELIO_03837	ASTMX05793
OG0006957	HELIO_09843	ASTMX04737
OG0006958	HELIO_03705	ASTMX14580
OG0006959	HELIO_03367	ASTMX03957, ASTMX19214
OG0006960	HELIO_11955	ASTMX00079
OG0006962	HELIO_04139	ASTMX00716
OG0006964	HELIO_05324	ASTMX21391
OG0006965	HELIO_01499	ASTMX06957
OG0006966	HELIO_00843	ASTMX09198
OG0006967	HELIO_03858	ASTMX07737
OG0006968	HELIO_10124	ASTMX20101
OG0006969	HELIO_04692	ASTMX15725
OG0006970	HELIO_03853	ASTMX10956, ASTMX17588
OG0006971	HELIO_04205	ASTMX14444
OG0006972	HELIO_12289	ASTMX02143
OG0006975	HELIO_00766	ASTMX05767
OG0006976	HELIO_09447	ASTMX01198
OG0006977	HELIO_03745	ASTMX13939
OG0006979	HELIO_08949	ASTMX20387
OG0006980	HELIO_06927	ASTMX08911
OG0006981	HELIO_10873	ASTMX18249
OG0006982	HELIO_09182	ASTMX06903
OG0006983	HELIO_09699	ASTMX04803
OG0006985	HELIO_08249	ASTMX08374
OG0006988	HELIO_01745, HELIO_10587	ASTMX04994
OG0006989	HELIO_01925	ASTMX13258
OG0006990	HELIO_06240	ASTMX12780
OG0006991	HELIO_08801	ASTMX17290
OG0006992	HELIO_03687	ASTMX01520
OG0006993	HELIO_04356	ASTMX15549
OG0006994	HELIO_10742	ASTMX16722
OG0006995	HELIO_00974	ASTMX13568
OG0006997	HELIO_04050	ASTMX16081
OG0006998	HELIO_01286	ASTMX20511
OG0006999	HELIO_01742	ASTMX01835
OG0007000	HELIO_00263	ASTMX15934
OG0007001	HELIO_09912	ASTMX14381
OG0007002	HELIO_00186	ASTMX16784
OG0007003	HELIO_03021	ASTMX07209, ASTMX15526
OG0007004	HELIO_03743	ASTMX09577
OG0007006	HELIO_05841	ASTMX06196
OG0007007	HELIO_04354	ASTMX02970
OG0007008	HELIO_04065	ASTMX15324
OG0007009	HELIO_10006	ASTMX19873
OG0007010	HELIO_01679	ASTMX11111
OG0007011	HELIO_12793	ASTMX05849
OG0007012	HELIO_04259	ASTMX09660
OG0007013	HELIO_10913	ASTMX04505
OG0007014	HELIO_00547	ASTMX08585
OG0007015	HELIO_01841	ASTMX17285
OG0007018	HELIO_07831	ASTMX14959
OG0007019	HELIO_10142	ASTMX01540
OG0007020	HELIO_10783	ASTMX09751
OG0007022	HELIO_00686	ASTMX05294
OG0007023	HELIO_05749	ASTMX16844
OG0007024	HELIO_03505	ASTMX00414
OG0007025	HELIO_12627	ASTMX02047
OG0007026	HELIO_11609, HELIO_11608	ASTMX05189
OG0007031	HELIO_11089	ASTMX20247
OG0007032	HELIO_10519	ASTMX00154
OG0007033	HELIO_06756	ASTMX01258
OG0007034	HELIO_05240	ASTMX14249
OG0007035	HELIO_05074	ASTMX03494, ASTMX12369
OG0007036	HELIO_08854	ASTMX13788
OG0007037	HELIO_03215	ASTMX12701
OG0007038	HELIO_07154	ASTMX01792
OG0007039	HELIO_03673	ASTMX01368, ASTMX11134
OG0007040	HELIO_09696	ASTMX09108
OG0007041	HELIO_00355	ASTMX12415, ASTMX17229
OG0007042	HELIO_08465	ASTMX10661
OG0007043	HELIO_10787	ASTMX12586
OG0007044	HELIO_03336	ASTMX08265
OG0007045	HELIO_03028	ASTMX05785
OG0007046	HELIO_06285	ASTMX11335
OG0007047	HELIO_01873	ASTMX00903
OG0007048	HELIO_01435	ASTMX04983, ASTMX07732
OG0007049	HELIO_01113	ASTMX02583
OG0007050	HELIO_10158	ASTMX11641
OG0007053	HELIO_01740	ASTMX17068
OG0007054	HELIO_03935	ASTMX07334
OG0007055	HELIO_05430	ASTMX13195
OG0007056	HELIO_04173	ASTMX05882
OG0007058	HELIO_12181	ASTMX07059
OG0007059	HELIO_11121	ASTMX01512
OG0007060	HELIO_03894	ASTMX01836
OG0007061	HELIO_03172	ASTMX10503
OG0007062	HELIO_03299	ASTMX15159
OG0007063	HELIO_02537	ASTMX10117
OG0007064	HELIO_02033	ASTMX19560
OG0007066	HELIO_08282	ASTMX22476
OG0007067	HELIO_06171	ASTMX08892
OG0007068	HELIO_11494	ASTMX10090
OG0007070	HELIO_05878	ASTMX03138
OG0007071	HELIO_10140	ASTMX08483
OG0007072	HELIO_09568	ASTMX07084
OG0007073	HELIO_12235	ASTMX19088
OG0007074	HELIO_10084	ASTMX18317
OG0007075	HELIO_12580	ASTMX15828, ASTMX07345
OG0007076	HELIO_04699	ASTMX16160
OG0007077	HELIO_03036	ASTMX11100
OG0007078	HELIO_12420	ASTMX15143
OG0007079	HELIO_12708	ASTMX04560
OG0007080	HELIO_10930	ASTMX08945
OG0007081	HELIO_01321	ASTMX07386
OG0007082	HELIO_01470	ASTMX10303
OG0007083	HELIO_01256	ASTMX00902
OG0007084	HELIO_06919	ASTMX21153
