Orthogroup	HELIO_ok	BRAFL
OG0007122	HELIO_01530	bflo_24072
OG0007123	HELIO_06300	bflo_09914
OG0007124	HELIO_03243	bflo_15170
OG0007126	HELIO_07784	bflo_22266
OG0007127	HELIO_02372	bflo_00577
OG0007129	HELIO_01993	bflo_10446
OG0007130	HELIO_08635, HELIO_08634	bflo_11677
OG0007131	HELIO_04431	bflo_25611
OG0007132	HELIO_12686	bflo_05661
OG0007133	HELIO_05837	bflo_02382
OG0007134	HELIO_02796	bflo_10408
OG0007135	HELIO_03512	bflo_08465
OG0007136	HELIO_11083	bflo_06450
OG0007137	HELIO_01264	bflo_22784
OG0007138	HELIO_11268	bflo_15711
OG0007139	HELIO_03311	bflo_05619
OG0007140	HELIO_09262	bflo_25840
OG0007142	HELIO_09138	bflo_15000
OG0007143	HELIO_02069	bflo_01199
OG0007144	HELIO_02773	bflo_20069
OG0007145	HELIO_02042	bflo_05366
OG0007146	HELIO_08477	bflo_21226
OG0007148	HELIO_11799	bflo_12090
OG0007151	HELIO_01847	bflo_14436
OG0007152	HELIO_07347	bflo_08459, bflo_12446
OG0007153	HELIO_04064	bflo_14060
OG0007154	HELIO_05052	bflo_11488
OG0007156	HELIO_08121, HELIO_11707	bflo_00834, bflo_00835
OG0007158	HELIO_04172	bflo_12648
OG0007159	HELIO_10350	bflo_17008, bflo_17009
OG0007160	HELIO_04515	bflo_13912
OG0007161	HELIO_03043	bflo_12808
OG0007162	HELIO_11780	bflo_12051
OG0007163	HELIO_04816	bflo_05600
OG0007164	HELIO_04104	bflo_18316
OG0007165	HELIO_07174	bflo_08764
OG0007168	HELIO_01974	bflo_18756
OG0007170	HELIO_06125, HELIO_00758	bflo_02728
OG0007173	HELIO_07975	bflo_24164
OG0007174	HELIO_10174	bflo_13932
OG0007175	HELIO_01496	bflo_10755
OG0007176	HELIO_09685	bflo_11713
OG0007177	HELIO_09991	bflo_23830, bflo_10937
OG0007178	HELIO_08375	bflo_16205
OG0007179	HELIO_01221	bflo_00319
OG0007181	HELIO_00946	bflo_12101
OG0007182	HELIO_05171	bflo_21896
OG0007187	HELIO_08131	bflo_00521
OG0007188	HELIO_00663	bflo_00784
OG0007191	HELIO_12367	bflo_25319
OG0007192	HELIO_11714	bflo_19273
OG0007198	HELIO_12458	bflo_10249
OG0007200	HELIO_01173	bflo_21570
OG0007209	HELIO_03954	bflo_15890
OG0007248	HELIO_03566	bflo_12581
OG0007250	HELIO_11796	bflo_21684
OG0007251	HELIO_11645	bflo_02716
OG0007252	HELIO_11869	bflo_07592
OG0007253	HELIO_05519	bflo_13719
OG0007254	HELIO_04453	bflo_25142
OG0007255	HELIO_05330	bflo_18944
OG0007256	HELIO_08417	bflo_25720
OG0007258	HELIO_08742	bflo_05313
OG0007260	HELIO_06588	bflo_15073, bflo_20515
OG0007261	HELIO_02263	bflo_26189
OG0007264	HELIO_05781	bflo_13280
OG0007266	HELIO_07853	bflo_11544
OG0007267	HELIO_10107	bflo_25645
OG0007268	HELIO_01343	bflo_21784
OG0007269	HELIO_06147	bflo_11589
OG0007271	HELIO_05682	bflo_23418
OG0007272	HELIO_10735	bflo_24550, bflo_24548
OG0007273	HELIO_09450	bflo_03291
OG0007275	HELIO_03674	bflo_10957
OG0007276	HELIO_06599	bflo_02810
OG0007278	HELIO_08519	bflo_14356
OG0007279	HELIO_03749	bflo_20332
OG0007280	HELIO_00512	bflo_01423
OG0007281	HELIO_07427	bflo_23827
OG0007282	HELIO_12150	bflo_20472
OG0007283	HELIO_09223	bflo_04526
OG0007285	HELIO_10648, HELIO_10649	bflo_17673
OG0007286	HELIO_00622	bflo_05934, bflo_06644, bflo_06645, bflo_06646
OG0007288	HELIO_09454	bflo_08435
OG0007289	HELIO_09914	bflo_22229
OG0007290	HELIO_02482	bflo_13377
OG0007291	HELIO_12578	bflo_13121, bflo_27070
OG0007292	HELIO_01083	bflo_16155
OG0007295	HELIO_00595	bflo_07534
OG0007296	HELIO_03612	bflo_16995
OG0007297	HELIO_08956	bflo_23790
OG0007299	HELIO_08694	bflo_10653
OG0007300	HELIO_02004	bflo_19110
OG0007301	HELIO_00411	bflo_25038
OG0007302	HELIO_02030	bflo_14759
OG0007304	HELIO_12205	bflo_24595
OG0007305	HELIO_03112	bflo_22443
OG0007307	HELIO_05717	bflo_10777
OG0007308	HELIO_09689	bflo_02394
OG0007309	HELIO_10219	bflo_23700
OG0007310	HELIO_05771	bflo_19137
OG0007312	HELIO_09830	bflo_23752
OG0007313	HELIO_04919	bflo_15745
OG0007314	HELIO_12687	bflo_08559
OG0007315	HELIO_08447	bflo_05903
OG0007316	HELIO_07362	bflo_21079
OG0007317	HELIO_09791	bflo_06371
OG0007318	HELIO_03980	bflo_11011
OG0007319	HELIO_07489	bflo_09858
OG0007320	HELIO_09747	bflo_05418
OG0007321	HELIO_04170	bflo_21088
OG0007322	HELIO_07072	bflo_21299
OG0007325	HELIO_09200	bflo_13977
OG0007326	HELIO_09034	bflo_22978
OG0007327	HELIO_05229	bflo_21825
OG0007328	HELIO_09442	bflo_10144
OG0007329	HELIO_09968	bflo_16943
OG0007330	HELIO_04133	bflo_14343
OG0007331	HELIO_08039	bflo_19013
OG0007332	HELIO_04769	bflo_00043
OG0007333	HELIO_07199	bflo_21322
OG0007334	HELIO_03472	bflo_08019
OG0007335	HELIO_11949	bflo_08747
OG0007336	HELIO_06667	bflo_18139
OG0007337	HELIO_10954	bflo_14621
OG0007338	HELIO_10759	bflo_03890
OG0007339	HELIO_09640	bflo_18665, bflo_27270
OG0007340	HELIO_03582	bflo_16530
OG0007341	HELIO_11684	bflo_16524
OG0007343	HELIO_03412	bflo_07918
OG0007344	HELIO_08609	bflo_07595
OG0007345	HELIO_06260	bflo_08389
OG0007346	HELIO_02976	bflo_05183, bflo_20614
OG0007347	HELIO_09177	bflo_02081
OG0007348	HELIO_09120	bflo_22199
OG0007350	HELIO_12583	bflo_23018
OG0007351	HELIO_08688	bflo_26476
OG0007352	HELIO_08083	bflo_22987
OG0007353	HELIO_01295	bflo_13799
OG0007354	HELIO_02659	bflo_00249
OG0007356	HELIO_07064	bflo_12334
OG0007357	HELIO_06223	bflo_22058
OG0007358	HELIO_03013	bflo_05818
OG0007359	HELIO_11166	bflo_12738
OG0007360	HELIO_05459	bflo_16171
OG0007361	HELIO_01627	bflo_06202
OG0007363	HELIO_01853	bflo_15450
OG0007364	HELIO_03012	bflo_14577
OG0007365	HELIO_09060	bflo_25863
OG0007366	HELIO_05623	bflo_05679
OG0007367	HELIO_11916	bflo_25660
OG0007368	HELIO_09902	bflo_10256
OG0007370	HELIO_02554	bflo_20740
OG0007371	HELIO_02928	bflo_05288
OG0007372	HELIO_05741	bflo_12199
OG0007373	HELIO_10252	bflo_21841
OG0007377	HELIO_08244	bflo_17036
OG0007378	HELIO_05336	bflo_21755
OG0007379	HELIO_03559	bflo_05815
OG0007380	HELIO_02244, HELIO_04235	bflo_12695
OG0007381	HELIO_07625	bflo_22930
OG0007383	HELIO_08619, HELIO_08621	bflo_27218, bflo_17600
OG0007384	HELIO_05152	bflo_13468
OG0007385	HELIO_03304	bflo_09851
OG0007386	HELIO_09551	bflo_06795
OG0007387	HELIO_09254	bflo_16313
OG0007388	HELIO_11355	bflo_25933
OG0007389	HELIO_03631	bflo_15838
OG0007390	HELIO_04593	bflo_04356
OG0007391	HELIO_09468	bflo_10127
OG0007392	HELIO_06732	bflo_26122
OG0007393	HELIO_09515	bflo_19723
OG0007395	HELIO_10203	bflo_23165
OG0007396	HELIO_00896	bflo_12995
OG0007397	HELIO_06855	bflo_26218
OG0007398	HELIO_03797	bflo_17370, bflo_01502, bflo_17308, bflo_16004
OG0007399	HELIO_10834	bflo_24010
OG0007400	HELIO_02129	bflo_22433
OG0007402	HELIO_00636	bflo_23426
OG0007403	HELIO_01171	bflo_10174
OG0007404	HELIO_08307	bflo_14331
OG0007405	HELIO_03624	bflo_20962
OG0007406	HELIO_00793	bflo_23579, bflo_21242, bflo_20357
OG0007407	HELIO_01901	bflo_08514
OG0007408	HELIO_09431	bflo_02032
OG0007409	HELIO_06116	bflo_02035
OG0007411	HELIO_05076	bflo_07704
OG0007412	HELIO_02238	bflo_17518
OG0007413	HELIO_09705	bflo_18831
OG0007414	HELIO_08640	bflo_25464
OG0007415	HELIO_02421	bflo_02381
OG0007416	HELIO_02849	bflo_14951
OG0007417	HELIO_08832	bflo_20677
OG0007418	HELIO_11504	bflo_20034
OG0007419	HELIO_03480	bflo_22990
OG0007420	HELIO_09281	bflo_24886
OG0007421	HELIO_09011	bflo_12217
OG0007422	HELIO_02252	bflo_19655
OG0007423	HELIO_11673	bflo_23596
OG0007424	HELIO_07951	bflo_23127
OG0007425	HELIO_11448	bflo_14507
OG0007426	HELIO_05054	bflo_18604
OG0007427	HELIO_07421	bflo_09574
OG0007428	HELIO_08646	bflo_19134
OG0007429	HELIO_00502, HELIO_04959	bflo_11389
OG0007430	HELIO_03736	bflo_17946
OG0007432	HELIO_05478	bflo_24342
OG0007433	HELIO_09161	bflo_03234
OG0007434	HELIO_06087	bflo_23083
OG0007435	HELIO_03578	bflo_02346
OG0007436	HELIO_09859	bflo_02613, bflo_06085
OG0007438	HELIO_06570	bflo_09397
OG0007439	HELIO_07267	bflo_01560
OG0007440	HELIO_03640	bflo_12274
OG0007441	HELIO_06686	bflo_20302, bflo_15083
OG0007442	HELIO_05360	bflo_25641
OG0007443	HELIO_11491	bflo_20276
OG0007445	HELIO_06761	bflo_17572
OG0007446	HELIO_07395	bflo_07107
OG0007447	HELIO_12442	bflo_15402
OG0007449	HELIO_12368	bflo_12540
OG0007451	HELIO_04606	bflo_13811
OG0007452	HELIO_07764	bflo_14825, bflo_14722
OG0007453	HELIO_06244	bflo_16585
OG0007454	HELIO_11972	bflo_22118
OG0007455	HELIO_12355	bflo_17706
OG0007456	HELIO_09549	bflo_01583
OG0007458	HELIO_09868	bflo_25670
OG0007459	HELIO_01507	bflo_20243
OG0007460	HELIO_08692	bflo_10847
OG0007461	HELIO_01865	bflo_09747
OG0007463	HELIO_00691	bflo_10590
OG0007464	HELIO_06851	bflo_00445
OG0007465	HELIO_12224	bflo_21112
OG0007466	HELIO_11051	bflo_08000
OG0007467	HELIO_08827	bflo_05624
OG0007468	HELIO_07899, HELIO_07898, HELIO_07900	bflo_08789
OG0007469	HELIO_07789	bflo_27366, bflo_03920, bflo_11004, bflo_12194, bflo_20864
OG0007471	HELIO_09730	bflo_13019
OG0007472	HELIO_11248	bflo_05935
OG0007474	HELIO_11271	bflo_01427
OG0007475	HELIO_09366	bflo_08869
OG0007476	HELIO_04585	bflo_25779
OG0007477	HELIO_10040	bflo_19128, bflo_19228
OG0007478	HELIO_04114	bflo_20152
OG0007479	HELIO_09941	bflo_23681
OG0007480	HELIO_07958	bflo_09770
OG0007481	HELIO_12489	bflo_20525, bflo_20940
OG0007482	HELIO_12170	bflo_24643
OG0007483	HELIO_09027	bflo_05915
OG0007484	HELIO_06327	bflo_15769
OG0007485	HELIO_11680	bflo_22291
OG0007486	HELIO_11596	bflo_08093
OG0007487	HELIO_02561	bflo_21834
OG0007488	HELIO_09301	bflo_09156
OG0007490	HELIO_03991	bflo_01534
OG0007491	HELIO_08829	bflo_08894
OG0007492	HELIO_02672	bflo_11532
OG0007494	HELIO_12427	bflo_21044
OG0007495	HELIO_09614	bflo_02160
OG0007496	HELIO_05033	bflo_02927
OG0007497	HELIO_04536	bflo_21756
OG0007498	HELIO_11706	bflo_05937
OG0007499	HELIO_04404	bflo_23609
OG0007500	HELIO_05327	bflo_02362
OG0007501	HELIO_06537	bflo_03458
OG0007503	HELIO_10821	bflo_22154
OG0007504	HELIO_07294	bflo_23410
OG0007506	HELIO_00968	bflo_07456
OG0007507	HELIO_05954	bflo_20339
OG0007508	HELIO_01803	bflo_16429
OG0007509	HELIO_08680	bflo_25337
OG0007510	HELIO_08253	bflo_23353
OG0007513	HELIO_03291	bflo_12370
OG0007517	HELIO_00725	bflo_09839
OG0007518	HELIO_10823	bflo_12220
OG0007519	HELIO_05000	bflo_13950
OG0007520	HELIO_01165	bflo_25745
OG0007521	HELIO_08679	bflo_13860, bflo_19698, bflo_19701
OG0007525	HELIO_06830	bflo_25748
OG0007527	HELIO_08185	bflo_12687
OG0007528	HELIO_01539	bflo_15800
OG0007529	HELIO_11571	bflo_22763
OG0007531	HELIO_12240	bflo_06234
OG0007533	HELIO_06152	bflo_05908
OG0007539	HELIO_06056, HELIO_10955, HELIO_05904, HELIO_11679	bflo_03346
OG0007582	HELIO_04559	bflo_06722
OG0007583	HELIO_07177	bflo_10280, bflo_09617
OG0007584	HELIO_07569	bflo_23456
OG0007587	HELIO_10037	bflo_05425
OG0007588	HELIO_09210	bflo_08932
OG0007589	HELIO_07736	bflo_15014
OG0007591	HELIO_10985	bflo_06991
OG0007594	HELIO_06012	bflo_06134
OG0007595	HELIO_10971	bflo_08716
OG0007596	HELIO_01608	bflo_00217
OG0007597	HELIO_09185	bflo_20205
OG0007598	HELIO_02686	bflo_14696
OG0007600	HELIO_09160	bflo_22319, bflo_22546
OG0007601	HELIO_11037	bflo_22835
OG0007602	HELIO_07630	bflo_25731
OG0007603	HELIO_01392	bflo_13403
OG0007604	HELIO_03238	bflo_13109
OG0007605	HELIO_08599	bflo_14084
OG0007606	HELIO_07848	bflo_09037
OG0007607	HELIO_03875	bflo_24972
OG0007609	HELIO_10263	bflo_21985
OG0007610	HELIO_03990	bflo_12438
OG0007612	HELIO_09265	bflo_03626
OG0007614	HELIO_12418	bflo_13306
OG0007616	HELIO_00580	bflo_05802
OG0007617	HELIO_01514	bflo_05912
OG0007618	HELIO_11433	bflo_17677
OG0007619	HELIO_00818	bflo_24408
OG0007622	HELIO_08743	bflo_12432, bflo_11562
OG0007623	HELIO_00485	bflo_09081
OG0007624	HELIO_03334	bflo_03915
OG0007625	HELIO_10143, HELIO_10144	bflo_17208
OG0007627	HELIO_07080	bflo_01345, bflo_13566, bflo_08462
OG0007628	HELIO_12259	bflo_14113
OG0007629	HELIO_03806	bflo_04302
OG0007631	HELIO_09565	bflo_18020
OG0007632	HELIO_08772	bflo_12731
OG0007633	HELIO_01601, HELIO_04618	bflo_00693
OG0007634	HELIO_08632	bflo_07145
OG0007635	HELIO_11841	bflo_07343
OG0007637	HELIO_09043	bflo_09449
OG0007638	HELIO_04448	bflo_17731
OG0007639	HELIO_03757	bflo_07577
OG0007643	HELIO_05958	bflo_02155
OG0007645	HELIO_08180	bflo_20312
OG0007646	HELIO_09428	bflo_08412
OG0007647	HELIO_06564	bflo_19093
OG0007648	HELIO_11122	bflo_17312
OG0007649	HELIO_02723	bflo_10016
OG0007650	HELIO_07386	bflo_03304
OG0007651	HELIO_02073	bflo_21344
OG0007652	HELIO_06613, HELIO_09950	bflo_16698
OG0007654	HELIO_09336	bflo_26579, bflo_00334
OG0007656	HELIO_03326	bflo_11407
OG0007657	HELIO_09924	bflo_03371
OG0007658	HELIO_08545	bflo_17413
OG0007659	HELIO_12061	bflo_00447
OG0007660	HELIO_04891	bflo_16535
OG0007661	HELIO_08189	bflo_24538
OG0007661	HELIO_08192	bflo_08201, bflo_19308
OG0007662	HELIO_05739	bflo_24186
OG0007663	HELIO_09052	bflo_17347
OG0007664	HELIO_04897	bflo_10773
OG0007665	HELIO_01351	bflo_01695
OG0007666	HELIO_07744	bflo_23297
OG0007667	HELIO_04334	bflo_12556
OG0007668	HELIO_03931	bflo_20338
OG0007669	HELIO_10621	bflo_11142
OG0007670	HELIO_10218	bflo_05622
OG0007671	HELIO_05540	bflo_02418
OG0007672	HELIO_09341	bflo_17487
OG0007673	HELIO_12156	bflo_06491
OG0007675	HELIO_03407	bflo_06363
OG0007676	HELIO_07836	bflo_08407
OG0007679	HELIO_00757	bflo_10208
OG0007680	HELIO_05007	bflo_17990, bflo_00308
OG0007681	HELIO_11068	bflo_03450
OG0007683	HELIO_01510	bflo_09373
OG0007684	HELIO_08826	bflo_07569, bflo_08134
OG0007686	HELIO_07993	bflo_13479
OG0007687	HELIO_01462	bflo_22973
OG0007688	HELIO_07498	bflo_18763
OG0007689	HELIO_05912	bflo_20780
OG0007690	HELIO_01667	bflo_18798
OG0007691	HELIO_10851	bflo_20819
OG0007692	HELIO_12083	bflo_23407
OG0007694	HELIO_10450	bflo_13350
OG0007695	HELIO_05669	bflo_01847
OG0007696	HELIO_08043	bflo_11039
OG0007697	HELIO_01887	bflo_21039, bflo_21034
OG0007698	HELIO_02873	bflo_25937
OG0007700	HELIO_03540	bflo_20560
OG0007703	HELIO_00511	bflo_08727
OG0007704	HELIO_10965	bflo_02614
OG0007705	HELIO_04144, HELIO_04748	bflo_08400
OG0007708	HELIO_02843	bflo_19064
OG0007711	HELIO_03322	bflo_07586
OG0007712	HELIO_06849	bflo_10106
OG0007713	HELIO_05941	bflo_18812
OG0007714	HELIO_10358	bflo_15303
OG0007715	HELIO_04524	bflo_20286
OG0007716	HELIO_10507	bflo_11425
OG0007717	HELIO_08633	bflo_04203
OG0007718	HELIO_07990	bflo_18866
OG0007719	HELIO_11950	bflo_24402
OG0007722	HELIO_05263	bflo_23699
OG0007723	HELIO_12456	bflo_02387
OG0007724	HELIO_00810	bflo_05312, bflo_16516, bflo_01307, bflo_01302, bflo_01722
OG0007725	HELIO_12431	bflo_15815
OG0007726	HELIO_01023	bflo_24372
OG0007727	HELIO_07106	bflo_19233
OG0007728	HELIO_09849	bflo_05034
OG0007729	HELIO_03269	bflo_12977
OG0007730	HELIO_07341	bflo_12607, bflo_12998
OG0007731	HELIO_04468	bflo_10808, bflo_09905
OG0007732	HELIO_12689	bflo_08778
OG0007733	HELIO_07297	bflo_11525
OG0007734	HELIO_11801	bflo_25678
OG0007735	HELIO_09823	bflo_03867, bflo_03872
OG0007736	HELIO_07658	bflo_20418
OG0007737	HELIO_09024, HELIO_09023	bflo_22392
OG0007739	HELIO_03035	bflo_18458
OG0007740	HELIO_09599	bflo_04368
OG0007741	HELIO_09949	bflo_11053
OG0007743	HELIO_10929	bflo_02840
OG0007745	HELIO_04306	bflo_12671
OG0007746	HELIO_11155	bflo_06579
OG0007747	HELIO_03159	bflo_26277
OG0007748	HELIO_10708	bflo_21605
OG0007749	HELIO_03431	bflo_05007
OG0007750	HELIO_09626	bflo_25715
OG0007751	HELIO_06655	bflo_10650, bflo_08743
OG0007752	HELIO_00832	bflo_21959
OG0007753	HELIO_11261	bflo_22394
OG0007754	HELIO_02629	bflo_26220
OG0007755	HELIO_12313	bflo_11338, bflo_10030
OG0007756	HELIO_06807	bflo_16250
OG0007757	HELIO_07988	bflo_27501, bflo_25642
OG0007759	HELIO_12236	bflo_16310
OG0007761	HELIO_10949	bflo_24923
OG0007762	HELIO_01739	bflo_10652, bflo_15443, bflo_22270
OG0007763	HELIO_06612	bflo_25707
OG0007764	HELIO_10173	bflo_06850
OG0007767	HELIO_03760	bflo_24566
OG0007768	HELIO_10681	bflo_24479
OG0007769	HELIO_12480	bflo_23531
OG0007770	HELIO_10505	bflo_20500
OG0007771	HELIO_01646	bflo_11433
OG0007772	HELIO_01680	bflo_22115
OG0007773	HELIO_07954	bflo_03725, bflo_21510
OG0007774	HELIO_11728	bflo_19564
OG0007775	HELIO_01482	bflo_21066
OG0007776	HELIO_06697	bflo_06131
OG0007778	HELIO_01472	bflo_13110, bflo_13186, bflo_13187
OG0007779	HELIO_02670	bflo_18703
OG0007780	HELIO_10535	bflo_17991
OG0007781	HELIO_09673	bflo_07603
OG0007782	HELIO_11482	bflo_06893
OG0007783	HELIO_03457	bflo_23885
OG0007784	HELIO_06523	bflo_19072
OG0007785	HELIO_08627	bflo_11218
OG0007786	HELIO_09437	bflo_16999
OG0007787	HELIO_04230	bflo_12215
OG0007788	HELIO_12530	bflo_03873
OG0007790	HELIO_08844	bflo_11705
OG0007791	HELIO_00183	bflo_23951
OG0007792	HELIO_11012, HELIO_00811	bflo_20695
OG0007794	HELIO_02740	bflo_20585
OG0007795	HELIO_09087	bflo_15425, bflo_14831
OG0007796	HELIO_02975	bflo_02054
OG0007797	HELIO_00566	bflo_21105
OG0007798	HELIO_11116	bflo_18226
OG0007799	HELIO_07533	bflo_00372
OG0007800	HELIO_02307	bflo_14344
OG0007801	HELIO_01655	bflo_23404
OG0007802	HELIO_11341	bflo_23831
OG0007803	HELIO_00912	bflo_06509
OG0007804	HELIO_02429	bflo_06653
OG0007807	HELIO_01066	bflo_05294
OG0007808	HELIO_10874	bflo_11247
OG0007809	HELIO_07903	bflo_03965
OG0007810	HELIO_09745	bflo_10987
OG0007811	HELIO_00921	bflo_24096
OG0007812	HELIO_04110	bflo_00281
OG0007813	HELIO_00743	bflo_21210
OG0007815	HELIO_12778	bflo_00749, bflo_00769, bflo_00543
OG0007816	HELIO_07334	bflo_24433
OG0007820	HELIO_11990	bflo_20895
OG0007823	HELIO_08358	bflo_01549
OG0007824	HELIO_09376	bflo_21551
OG0007826	HELIO_03122	bflo_20018
OG0007827	HELIO_06096	bflo_06413
OG0007828	HELIO_09070	bflo_07281
OG0007829	HELIO_01759	bflo_01959
OG0007830	HELIO_08878	bflo_08474
OG0007831	HELIO_12772	bflo_08904
OG0007832	HELIO_11102	bflo_03510, bflo_19382
OG0007833	HELIO_05559	bflo_21063
OG0007834	HELIO_01668	bflo_09024
OG0007835	HELIO_12549	bflo_25222
OG0007836	HELIO_01070	bflo_00713
OG0007837	HELIO_03229	bflo_19677
OG0007840	HELIO_04802	bflo_06242
OG0007841	HELIO_12452	bflo_07375
OG0007842	HELIO_11731	bflo_04890
OG0007843	HELIO_04963	bflo_14088
OG0007845	HELIO_05450	bflo_27016, bflo_11683, bflo_14689
OG0007846	HELIO_08649	bflo_13304, bflo_13522
OG0007848	HELIO_04240	bflo_17671
OG0007851	HELIO_08350	bflo_13474
OG0007854	HELIO_05486	bflo_18378
OG0007858	HELIO_05719	bflo_09176
OG0007859	HELIO_08952	bflo_19258
OG0007862	HELIO_00366	bflo_02553
OG0007907	HELIO_03530	bflo_02235
OG0007908	HELIO_08170	bflo_20499
OG0007911	HELIO_11434	bflo_22860
OG0007912	HELIO_01267	bflo_27328, bflo_20385
OG0007916	HELIO_05089	bflo_17716
OG0007917	HELIO_07148	bflo_15056
OG0007918	HELIO_04419	bflo_15667
OG0007920	HELIO_03184, HELIO_00553	bflo_06190
OG0007921	HELIO_09544	bflo_06108
OG0007926	HELIO_01370	bflo_23868
OG0007927	HELIO_09579	bflo_11079
OG0007928	HELIO_04966	bflo_11687, bflo_01921
OG0007929	HELIO_03658	bflo_13452
OG0007931	HELIO_00059	bflo_14695
OG0007932	HELIO_01358	bflo_13897
OG0007933	HELIO_12085	bflo_03110
OG0007935	HELIO_04002	bflo_17663
OG0007937	HELIO_07186	bflo_14531
OG0007938	HELIO_02363	bflo_12211
OG0007939	HELIO_11553	bflo_11941
OG0007940	HELIO_02193	bflo_18637
OG0007941	HELIO_04750	bflo_04799
OG0007943	HELIO_05542	bflo_17585
OG0007944	HELIO_02142	bflo_08272
OG0007945	HELIO_04359	bflo_16266
OG0007947	HELIO_01214	bflo_22634
OG0007948	HELIO_02781	bflo_21118
OG0007949	HELIO_02382	bflo_01732
OG0007951	HELIO_00106	bflo_13301
OG0007953	HELIO_04337	bflo_00434
OG0007954	HELIO_02739	bflo_17425
OG0007956	HELIO_00807	bflo_06064
OG0007957	HELIO_02424	bflo_00714
OG0007958	HELIO_03422	bflo_06296
OG0007959	HELIO_02385	bflo_26327
OG0007961	HELIO_01422	bflo_24731
OG0007962	HELIO_04538	bflo_15039
OG0007963	HELIO_01376	bflo_24596
OG0007965	HELIO_09702	bflo_23151
OG0007966	HELIO_06554	bflo_07594
OG0007968	HELIO_08321	bflo_06274
OG0007972	HELIO_04967	bflo_13428
OG0007973	HELIO_04677	bflo_05021
OG0007974	HELIO_08921	bflo_24762
OG0007975	HELIO_02337	bflo_24764
OG0007977	HELIO_06466	bflo_22929
OG0007978	HELIO_02240	bflo_25199, bflo_05322
OG0007979	HELIO_02677	bflo_14680
OG0007981	HELIO_03648	bflo_07631
OG0007982	HELIO_09407	bflo_02109
OG0007983	HELIO_01979	bflo_04850
OG0007984	HELIO_09497	bflo_21333, bflo_21994
OG0007985	HELIO_09398	bflo_14993, bflo_27135
OG0007987	HELIO_01186	bflo_21083
OG0007988	HELIO_01044	bflo_12561
OG0007991	HELIO_02057	bflo_12744
OG0007993	HELIO_01029	bflo_06048
OG0007994	HELIO_01780	bflo_07557
OG0007996	HELIO_00492	bflo_20570
OG0007997	HELIO_03100	bflo_20061
OG0007998	HELIO_07332	bflo_02590
OG0007999	HELIO_08262	bflo_18850
OG0008000	HELIO_04177	bflo_01750
OG0008001	HELIO_00928	bflo_07295
OG0008003	HELIO_02384	bflo_24744
OG0008004	HELIO_01554	bflo_15702
OG0008005	HELIO_06029	bflo_27065, bflo_13015
OG0008006	HELIO_00516	bflo_22376, bflo_22210
OG0008008	HELIO_05467	bflo_23803
OG0008009	HELIO_11167	bflo_07134
OG0008011	HELIO_10599	bflo_12071
OG0008012	HELIO_05973	bflo_19537
OG0008013	HELIO_04462	bflo_18671
OG0008016	HELIO_00540	bflo_06044
OG0008017	HELIO_09842	bflo_11048
OG0008018	HELIO_10526	bflo_10614
OG0008019	HELIO_08608	bflo_24197
OG0008020	HELIO_00997	bflo_17017
OG0008022	HELIO_09370	bflo_14440
OG0008023	HELIO_00436	bflo_24601
OG0008024	HELIO_12727, HELIO_01549	bflo_22502, bflo_22391
OG0008025	HELIO_09213	bflo_23461
OG0008026	HELIO_09687	bflo_05857
OG0008027	HELIO_04688	bflo_05641
OG0008028	HELIO_10437	bflo_01481
OG0008029	HELIO_03340	bflo_20622
OG0008030	HELIO_08520	bflo_20783
OG0008031	HELIO_10799	bflo_15505
OG0008032	HELIO_10801	bflo_05974
OG0008033	HELIO_02861	bflo_09244
OG0008036	HELIO_03192	bflo_23597
OG0008037	HELIO_01120	bflo_05998
OG0008038	HELIO_02850	bflo_04254
OG0008039	HELIO_02911	bflo_21143
OG0008040	HELIO_01756	bflo_18362
OG0008041	HELIO_00327	bflo_12110
OG0008042	HELIO_03968	bflo_06471
OG0008043	HELIO_05068	bflo_19743, bflo_15192
OG0008044	HELIO_05976	bflo_12978
OG0008046	HELIO_01039	bflo_12522
OG0008047	HELIO_10201	bflo_03031
OG0008050	HELIO_01160	bflo_25880
OG0008052	HELIO_03533	bflo_12650
OG0008053	HELIO_03591	bflo_10200
OG0008054	HELIO_00598	bflo_19172
OG0008055	HELIO_01274	bflo_11673
OG0008056	HELIO_00846	bflo_22457
OG0008057	HELIO_04003	bflo_14159, bflo_26941
OG0008058	HELIO_07175	bflo_06146
OG0008059	HELIO_09982	bflo_22099
OG0008060	HELIO_09577	bflo_14419
OG0008062	HELIO_00796	bflo_01328
OG0008065	HELIO_06534	bflo_09932
OG0008066	HELIO_07912	bflo_03563
OG0008067	HELIO_10931	bflo_06241
OG0008070	HELIO_08148	bflo_22630
OG0008071	HELIO_01342	bflo_20776
OG0008073	HELIO_07840	bflo_15996
OG0008074	HELIO_03004	bflo_20249
OG0008075	HELIO_03101	bflo_14400
OG0008076	HELIO_04084	bflo_19297, bflo_14887
OG0008077	HELIO_00212	bflo_14852
OG0008078	HELIO_07686	bflo_21633
OG0008079	HELIO_00746	bflo_24655
