Orthogroup	HELIO_ok	DANRE
OG0006675	HELIO_08924	DANRE19617, DANRE19618
OG0006676	HELIO_10376	DANRE12779
OG0006677	HELIO_09774	DANRE09349
OG0006678	HELIO_02277	DANRE28792
OG0006679	HELIO_02358	DANRE03939, DANRE03938
OG0006680	HELIO_02680	DANRE35503
OG0006681	HELIO_12263	DANRE17737
OG0006683	HELIO_02924	DANRE40259
OG0006684	HELIO_06154	DANRE30786
OG0006686	HELIO_12341	DANRE18994, DANRE18993, DANRE18992
OG0006687	HELIO_11277	DANRE10137
OG0006688	HELIO_03127	DANRE37962
OG0006689	HELIO_05938	DANRE12368
OG0006690	HELIO_02191	DANRE23373, DANRE23374, DANRE23375
OG0006692	HELIO_11578	DANRE15155, DANRE15154
OG0006694	HELIO_03880	DANRE18391
OG0006695	HELIO_08328	DANRE07414
OG0006696	HELIO_07111	DANRE04465, DANRE05504
OG0006697	HELIO_01191	DANRE04313, DANRE10885
OG0006698	HELIO_12446	DANRE09646, DANRE09648, DANRE09647
OG0006699	HELIO_11479	DANRE01531, DANRE01530
OG0006700	HELIO_12057	DANRE13266, DANRE26751
OG0006703	HELIO_06495	DANRE39207
OG0006705	HELIO_06835	DANRE36324
OG0006706	HELIO_11342	DANRE26557
OG0006707	HELIO_00394	DANRE41014, DANRE41015
OG0006709	HELIO_01142	DANRE42754, DANRE42753
OG0006710	HELIO_06551	DANRE38095
OG0006711	HELIO_05604	DANRE15395, DANRE15393, DANRE15394, DANRE15396
OG0006712	HELIO_03348	DANRE23043
OG0006713	HELIO_11450	DANRE18050, DANRE07856
OG0006714	HELIO_11043	DANRE20419, DANRE06658
OG0006715	HELIO_03316	DANRE02490, DANRE22758, DANRE22757
OG0006716	HELIO_06298	DANRE27259
OG0006717	HELIO_09109	DANRE07244, DANRE07245, DANRE07243
OG0006718	HELIO_05927	DANRE04447
OG0006719	HELIO_09746	DANRE36176, DANRE36175
OG0006720	HELIO_08931	DANRE36497
OG0006721	HELIO_02607	DANRE28349
OG0006722	HELIO_08515	DANRE37554, DANRE37553
OG0006724	HELIO_00952	DANRE40260
OG0006725	HELIO_03001	DANRE36705
OG0006726	HELIO_09973	DANRE18406, DANRE18407
OG0006727	HELIO_02122	DANRE17270
OG0006728	HELIO_02827	DANRE09817
OG0006730	HELIO_09404	DANRE40426
OG0006732	HELIO_09714	DANRE42548, DANRE42549
OG0006733	HELIO_07160	DANRE19895, DANRE19894, DANRE19893, DANRE06825
OG0006734	HELIO_03231	DANRE11967
OG0006735	HELIO_00738	DANRE01761
OG0006737	HELIO_04436	DANRE03073, DANRE03074, DANRE03072
OG0006738	HELIO_04208	DANRE41395
OG0006739	HELIO_08662	DANRE25130, DANRE15633
OG0006741	HELIO_09739	DANRE22261
OG0006742	HELIO_04731	DANRE06943, DANRE15666
OG0006743	HELIO_10221	DANRE39842
OG0006744	HELIO_01364	DANRE13367, DANRE02363, DANRE02364
OG0006745	HELIO_08879	DANRE22218, DANRE22215, DANRE22216, DANRE22217
OG0006748	HELIO_02187	DANRE27992
OG0006749	HELIO_12329	DANRE28961, DANRE28962
OG0006750	HELIO_07144	DANRE18340
OG0006751	HELIO_10611	DANRE16470
OG0006752	HELIO_01665	DANRE34984
OG0006753	HELIO_09521	DANRE11805, DANRE11806
OG0006755	HELIO_08486	DANRE35544
OG0006757	HELIO_11315	DANRE13143, DANRE13144
OG0006758	HELIO_10590	DANRE22084
OG0006759	HELIO_00719	DANRE31502
OG0006760	HELIO_01833	DANRE00421
OG0006761	HELIO_08292	DANRE15637, DANRE15639, DANRE15638
OG0006762	HELIO_02010	DANRE05906, DANRE05907, DANRE03761
OG0006763	HELIO_06010	DANRE14963, DANRE14279, DANRE14280
OG0006764	HELIO_03493	DANRE06709, DANRE06710, DANRE06711
OG0006765	HELIO_06109	DANRE38619, DANRE38618
OG0006768	HELIO_12787	DANRE10387
OG0006769	HELIO_11443	DANRE38421, DANRE38420
OG0006772	HELIO_05481	DANRE16400
OG0006775	HELIO_01233	DANRE03588, DANRE03589, DANRE03590
OG0006776	HELIO_12504	DANRE29920, DANRE29919, DANRE29918
OG0006777	HELIO_07723	DANRE19888
OG0006780	HELIO_01407	DANRE11139, DANRE11138
OG0006787	HELIO_07288	DANRE14271, DANRE09543, DANRE03678
OG0006826	HELIO_00390	DANRE20199, DANRE20200
OG0006827	HELIO_07804	DANRE27134
OG0006828	HELIO_02011	DANRE33264
OG0006829	HELIO_07838	DANRE06462
OG0006830	HELIO_02103	DANRE20293
OG0006831	HELIO_02840	DANRE05025
OG0006832	HELIO_01148	DANRE05650, DANRE05651
OG0006833	HELIO_05301	DANRE39031
OG0006837	HELIO_03233	DANRE08129, DANRE08130
OG0006838	HELIO_12316	DANRE29999, DANRE30000
OG0006839	HELIO_11165	DANRE15729, DANRE15728
OG0006843	HELIO_07672	DANRE00575
OG0006844	HELIO_02360	DANRE25977
OG0006845	HELIO_05531	DANRE00889
OG0006846	HELIO_02303	DANRE11134
OG0006847	HELIO_04305	DANRE40951, DANRE40949, DANRE40950
OG0006848	HELIO_10864	DANRE04636, DANRE20561
OG0006849	HELIO_05945	DANRE04779
OG0006851	HELIO_01136	DANRE11826, DANRE11827, DANRE11012, DANRE03308
OG0006852	HELIO_02486, HELIO_04562	DANRE25832, DANRE30743
OG0006853	HELIO_02737	DANRE30632
OG0006856	HELIO_07178	DANRE24719
OG0006857	HELIO_10880	DANRE21322, DANRE21323, DANRE21320, DANRE21321
OG0006858	HELIO_07365	DANRE13260, DANRE13259
OG0006860	HELIO_05728	DANRE39348
OG0006861	HELIO_03418	DANRE41588, DANRE41589
OG0006862	HELIO_06074	DANRE05434, DANRE05435
OG0006864	HELIO_07403	DANRE30356
OG0006865	HELIO_03278, HELIO_03277	DANRE37107, DANRE37108
OG0006867	HELIO_00909	DANRE04670, DANRE04669
OG0006869	HELIO_10982	DANRE39720, DANRE39721
OG0006871	HELIO_03606	DANRE36314
OG0006872	HELIO_07875	DANRE12533, DANRE12534, DANRE12532
OG0006873	HELIO_02802	DANRE35332, DANRE35331
OG0006874	HELIO_08686	DANRE02204
OG0006875	HELIO_10647	DANRE19819
OG0006876	HELIO_12562	DANRE36350
OG0006877	HELIO_09562	DANRE25161
OG0006878	HELIO_02141	DANRE26618
OG0006879	HELIO_10499	DANRE30943
OG0006880	HELIO_05383	DANRE02192, DANRE02193, DANRE02191
OG0006881	HELIO_09282, HELIO_09283	DANRE07877
OG0006882	HELIO_00837	DANRE12968, DANRE12967
OG0006883	HELIO_10209	DANRE11548
OG0006884	HELIO_08370	DANRE17895
OG0006885	HELIO_07678	DANRE36038
OG0006886	HELIO_01710	DANRE33750
OG0006887	HELIO_00170	DANRE35935
OG0006888	HELIO_11291	DANRE20632
OG0006889	HELIO_07081	DANRE12508
OG0006890	HELIO_01755	DANRE04449
OG0006891	HELIO_06848	DANRE15280, DANRE15279
OG0006892	HELIO_10025	DANRE42353
OG0006893	HELIO_02287	DANRE35990, DANRE35991, DANRE35992
OG0006894	HELIO_01525	DANRE04254, DANRE04253
OG0006895	HELIO_00885	DANRE04051
OG0006896	HELIO_11058, HELIO_11057	DANRE16360, DANRE16361, DANRE39466
OG0006897	HELIO_06557	DANRE34848, DANRE34849, DANRE34850
OG0006899	HELIO_06042	DANRE25627, DANRE25626
OG0006900	HELIO_06595	DANRE17615, DANRE17616
OG0006901	HELIO_03815	DANRE42359, DANRE42358
OG0006902	HELIO_01197	DANRE40997
OG0006903	HELIO_08134	DANRE09420, DANRE03354, DANRE03353, DANRE29137
OG0006904	HELIO_03416	DANRE04837, DANRE04838
OG0006905	HELIO_02801	DANRE36867
OG0006906	HELIO_04811	DANRE35097
OG0006907	HELIO_02666	DANRE30638
OG0006908	HELIO_08017	DANRE34940
OG0006909	HELIO_01498	DANRE40335
OG0006911	HELIO_04412	DANRE07250
OG0006912	HELIO_01132	DANRE18257
OG0006914	HELIO_07176	DANRE00540, DANRE00539
OG0006916	HELIO_11109	DANRE19207, DANRE19208, DANRE19209
OG0006917	HELIO_00862	DANRE08924
OG0006918	HELIO_00387	DANRE09402
OG0006919	HELIO_12526	DANRE03724
OG0006921	HELIO_03601	DANRE01091
OG0006923	HELIO_08623	DANRE14202
OG0006924	HELIO_10197	DANRE34932
OG0006925	HELIO_06577	DANRE10925, DANRE10926
OG0006926	HELIO_01892	DANRE14985
OG0006927	HELIO_01236	DANRE28369
OG0006928	HELIO_10460	DANRE18223
OG0006929	HELIO_05023	DANRE10027
OG0006931	HELIO_10024	DANRE18816
OG0006932	HELIO_03552	DANRE03602, DANRE03603, DANRE29298
OG0006934	HELIO_02300	DANRE42873
OG0006935	HELIO_02305	DANRE04751
OG0006936	HELIO_01325	DANRE05124
OG0006937	HELIO_10195	DANRE39416
OG0006939	HELIO_09910	DANRE05866, DANRE05865
OG0006940	HELIO_02426	DANRE03264, DANRE03263
OG0006943	HELIO_00593	DANRE31332
OG0006946	HELIO_08697	DANRE00393, DANRE00394, DANRE00392
OG0006949	HELIO_00053	DANRE12732
OG0006951	HELIO_06091	DANRE14887, DANRE14889, DANRE14888
OG0006954	HELIO_00977	DANRE11015
OG0006955	HELIO_06102	DANRE30983
OG0006957	HELIO_09843	DANRE06715, DANRE06716
OG0006958	HELIO_03705	DANRE35182
OG0006959	HELIO_03367	DANRE37495
OG0006960	HELIO_11955	DANRE42368, DANRE42367
OG0006962	HELIO_04139	DANRE02782
OG0006964	HELIO_05324	DANRE09142
OG0006965	HELIO_01499	DANRE34544, DANRE34543
OG0006966	HELIO_00843	DANRE12258
OG0006967	HELIO_03858	DANRE03623, DANRE03622
OG0006968	HELIO_10124	DANRE26323
OG0006969	HELIO_04692	DANRE06563
OG0006970	HELIO_03853	DANRE16466, DANRE16465, DANRE06600
OG0006971	HELIO_04205	DANRE40878, DANRE40877
OG0006972	HELIO_12289	DANRE25189
OG0006973	HELIO_05811	DANRE17252
OG0006975	HELIO_00766	DANRE09037
OG0006976	HELIO_09447	DANRE18544, DANRE18545
OG0006977	HELIO_03745	DANRE02258
OG0006979	HELIO_08949	DANRE38972
OG0006981	HELIO_10873	DANRE25411
OG0006982	HELIO_09182	DANRE33288
OG0006983	HELIO_09699	DANRE23215
OG0006985	HELIO_08249	DANRE02673
OG0006988	HELIO_01745, HELIO_10587	DANRE29990
OG0006989	HELIO_01925	DANRE21381
OG0006990	HELIO_06240	DANRE17525, DANRE17526, DANRE17527
OG0006991	HELIO_08801	DANRE22662, DANRE22663, DANRE22661
OG0006992	HELIO_03687	DANRE03940
OG0006993	HELIO_04356	DANRE08645
OG0006994	HELIO_10742	DANRE41698
OG0006995	HELIO_00974	DANRE14381, DANRE14382
OG0006997	HELIO_04050	DANRE31374, DANRE31375
OG0006998	HELIO_01286	DANRE03324, DANRE43324
OG0006999	HELIO_01742	DANRE10373, DANRE10372
OG0007000	HELIO_00263	DANRE40871, DANRE40870
OG0007001	HELIO_09912	DANRE31299
OG0007002	HELIO_00186	DANRE19224, DANRE19223
OG0007003	HELIO_03021	DANRE38881
OG0007004	HELIO_03743	DANRE24109, DANRE24111
OG0007006	HELIO_05841	DANRE24251, DANRE33893, DANRE33894
OG0007007	HELIO_04354	DANRE01269, DANRE01270
OG0007008	HELIO_04065	DANRE00565
OG0007009	HELIO_10006	DANRE35325
OG0007010	HELIO_01679	DANRE17817
OG0007011	HELIO_12793	DANRE08885, DANRE08884, DANRE08883
OG0007012	HELIO_04259	DANRE37825, DANRE37827, DANRE37828, DANRE37826
OG0007013	HELIO_10913	DANRE04152
OG0007014	HELIO_00547	DANRE16137, DANRE16136
OG0007015	HELIO_01841	DANRE22599, DANRE22598
OG0007016	HELIO_09219	DANRE25387, DANRE25386
OG0007018	HELIO_07831	DANRE07063
OG0007019	HELIO_10142	DANRE04085
OG0007020	HELIO_10783	DANRE35391, DANRE35392
OG0007022	HELIO_00686	DANRE01733
OG0007023	HELIO_05749	DANRE21295
OG0007024	HELIO_03505	DANRE25046
OG0007025	HELIO_12627	DANRE39883
OG0007026	HELIO_11609, HELIO_11608	DANRE25877
OG0007028	HELIO_09657	DANRE27455
OG0007030	HELIO_05278	DANRE15794
OG0007031	HELIO_11089	DANRE40046
OG0007032	HELIO_10519	DANRE42519
OG0007033	HELIO_06756	DANRE18803, DANRE18804
OG0007034	HELIO_05240	DANRE21262
OG0007035	HELIO_05074	DANRE35003, DANRE08155
OG0007036	HELIO_08854	DANRE14569, DANRE14568, DANRE14567, DANRE14566
OG0007037	HELIO_03215	DANRE42762
OG0007038	HELIO_07154	DANRE40365
OG0007039	HELIO_03673	DANRE18016
OG0007040	HELIO_09696	DANRE34356
OG0007041	HELIO_00355	DANRE37642, DANRE25606
OG0007042	HELIO_08465	DANRE10636
OG0007043	HELIO_10787	DANRE04197
OG0007044	HELIO_03336	DANRE16211, DANRE16212
OG0007045	HELIO_03028	DANRE10111
OG0007046	HELIO_06285	DANRE11415
OG0007047	HELIO_01873	DANRE14646
OG0007048	HELIO_01435	DANRE30007, DANRE03630
OG0007049	HELIO_01113	DANRE12279, DANRE12278
OG0007050	HELIO_10158	DANRE07382
OG0007052	HELIO_03698	DANRE12457, DANRE12458, DANRE30990
OG0007053	HELIO_01740	DANRE29142
OG0007054	HELIO_03935	DANRE29653, DANRE29652
OG0007055	HELIO_05430	DANRE33530
OG0007056	HELIO_04173	DANRE07920
OG0007058	HELIO_12181	DANRE13123
OG0007059	HELIO_11121	DANRE03981
OG0007060	HELIO_03894	DANRE10375, DANRE10374
OG0007061	HELIO_03172	DANRE22042, DANRE22041
OG0007062	HELIO_03299	DANRE13114, DANRE13113
OG0007063	HELIO_02537	DANRE09361
OG0007064	HELIO_02033	DANRE07304
OG0007066	HELIO_08282	DANRE19801
OG0007067	HELIO_06171	DANRE39351
OG0007068	HELIO_11494	DANRE39233, DANRE39232
OG0007069	HELIO_10927	DANRE11002
OG0007070	HELIO_05878	DANRE26939
OG0007071	HELIO_10140	DANRE11842, DANRE11840
OG0007072	HELIO_09568	DANRE12173, DANRE12174, DANRE12175
OG0007073	HELIO_12235	DANRE08821
OG0007074	HELIO_10084	DANRE27996, DANRE27997, DANRE27999, DANRE27998
OG0007075	HELIO_12580	DANRE03285, DANRE43299
OG0007076	HELIO_04699	DANRE30964, DANRE30963
OG0007077	HELIO_03036	DANRE17836, DANRE17837
OG0007078	HELIO_12420	DANRE10502
OG0007079	HELIO_12708	DANRE05491
OG0007080	HELIO_10930	DANRE18620
OG0007081	HELIO_01321	DANRE29557, DANRE29558, DANRE29559
OG0007082	HELIO_01470	DANRE30592
OG0007083	HELIO_01256	DANRE14647
OG0007084	HELIO_06919	DANRE36884, DANRE36883
OG0007085	HELIO_09227, HELIO_06691, HELIO_06359	DANRE12395, DANRE12396
OG0007086	HELIO_09327	DANRE12497
OG0007087	HELIO_06229	DANRE10797, DANRE10795, DANRE10794
OG0007089	HELIO_01728	DANRE07652, DANRE07651
OG0007090	HELIO_02778	DANRE21490
OG0007091	HELIO_05646	DANRE11390, DANRE11389
OG0007093	HELIO_04228	DANRE38295
OG0007094	HELIO_03665	DANRE11853, DANRE11852
OG0007095	HELIO_05715	DANRE10009, DANRE10008
OG0007096	HELIO_05063	DANRE17506
OG0007098	HELIO_07500	DANRE25426, DANRE25425
OG0007099	HELIO_11777	DANRE16832
OG0007100	HELIO_02603	DANRE20633, DANRE20634
OG0007103	HELIO_04990	DANRE03284
OG0007104	HELIO_08624	DANRE00996
OG0007105	HELIO_06453	DANRE37505
OG0007106	HELIO_08071	DANRE21012, DANRE21013, DANRE21015, DANRE21014
OG0007107	HELIO_08096	DANRE15981, DANRE15980, DANRE15979
OG0007108	HELIO_10721	DANRE01033, DANRE01034
OG0007111	HELIO_07676	DANRE24115, DANRE24114, DANRE26940
OG0007112	HELIO_05754	DANRE25814
OG0007113	HELIO_02963	DANRE21296
OG0007114	HELIO_02430	DANRE10602, DANRE14572
OG0007116	HELIO_03595	DANRE28502, DANRE28501, DANRE43398
OG0007117	HELIO_10452	DANRE31482
OG0007118	HELIO_00216	DANRE10021, DANRE10022
OG0007119	HELIO_03351	DANRE36376, DANRE36377
OG0007120	HELIO_08636	DANRE19755, DANRE19754
OG0007121	HELIO_08982	DANRE21444
OG0007122	HELIO_01530	DANRE23206
OG0007123	HELIO_06300	DANRE03239, DANRE03237, DANRE03238, DANRE03240
OG0007124	HELIO_03243	DANRE41957
OG0007126	HELIO_07784	DANRE17417, DANRE00882
OG0007127	HELIO_02372	DANRE14792, DANRE14793, DANRE14791, DANRE10353
OG0007128	HELIO_07471	DANRE19019
OG0007129	HELIO_01993	DANRE20067, DANRE20068, DANRE05951
OG0007130	HELIO_08635, HELIO_08634	DANRE30904
OG0007131	HELIO_04431	DANRE40030, DANRE40031
OG0007132	HELIO_12686	DANRE15088, DANRE15087
OG0007133	HELIO_05837	DANRE01479
OG0007134	HELIO_02796	DANRE22130, DANRE22129
OG0007135	HELIO_03512	DANRE38477
OG0007136	HELIO_11083	DANRE25959
OG0007137	HELIO_01264	DANRE27979
OG0007138	HELIO_11268	DANRE26666, DANRE26667
OG0007139	HELIO_03311	DANRE39772, DANRE39771
OG0007140	HELIO_09262	DANRE27837, DANRE35428
OG0007141	HELIO_02202	DANRE29345
OG0007142	HELIO_09138	DANRE33554
OG0007143	HELIO_02069	DANRE12075
OG0007144	HELIO_02773	DANRE17418
OG0007145	HELIO_02042	DANRE26346
OG0007146	HELIO_08477	DANRE06482, DANRE06480, DANRE06481
OG0007148	HELIO_11799	DANRE41181
OG0007151	HELIO_01847	DANRE10301
OG0007152	HELIO_07347	DANRE13979, DANRE13981, DANRE13980
OG0007153	HELIO_04064	DANRE04392, DANRE04391
OG0007154	HELIO_05052	DANRE05456
OG0007158	HELIO_04172	DANRE14540
OG0007160	HELIO_04515	DANRE38832, DANRE38833, DANRE38831
OG0007161	HELIO_03043	DANRE04179, DANRE04180, DANRE12817
OG0007163	HELIO_04816	DANRE09124
OG0007164	HELIO_04104	DANRE16181
OG0007165	HELIO_07174	DANRE01262, DANRE01263
OG0007168	HELIO_01974	DANRE42575, DANRE42574
OG0007173	HELIO_07975	DANRE07590
OG0007174	HELIO_10174	DANRE22362
OG0007175	HELIO_01496	DANRE39288
OG0007176	HELIO_09685	DANRE08683
OG0007177	HELIO_09991	DANRE10701, DANRE10700, DANRE10702
OG0007178	HELIO_08375	DANRE18259, DANRE18258
OG0007179	HELIO_01221	DANRE23985
OG0007180	HELIO_05806	DANRE21576, DANRE21577
OG0007181	HELIO_00946	DANRE22763, DANRE22762
OG0007182	HELIO_05171	DANRE35013
OG0007183	HELIO_10857	DANRE09025, DANRE09026
OG0007187	HELIO_08131	DANRE01702
OG0007188	HELIO_00663	DANRE42159, DANRE42158
OG0007191	HELIO_12367	DANRE40013
OG0007192	HELIO_11714	DANRE42628
OG0007198	HELIO_12458	DANRE20648
OG0007200	HELIO_01173	DANRE04259
OG0007209	HELIO_03954	DANRE34309, DANRE35451
OG0007248	HELIO_03566	DANRE28303
OG0007250	HELIO_11796	DANRE16084, DANRE16083, DANRE16082
OG0007251	HELIO_11645	DANRE28156
OG0007252	HELIO_11869	DANRE33397, DANRE33396
OG0007253	HELIO_05519	DANRE24848, DANRE38288
OG0007254	HELIO_04453	DANRE17415
OG0007255	HELIO_05330	DANRE14351
OG0007256	HELIO_08417	DANRE35626
OG0007258	HELIO_08742	DANRE19018
OG0007260	HELIO_06588	DANRE38136
OG0007261	HELIO_02263	DANRE15986, DANRE15985, DANRE43125
OG0007264	HELIO_05781	DANRE25424
OG0007266	HELIO_07853	DANRE30633
OG0007267	HELIO_10107	DANRE26686, DANRE26687
OG0007268	HELIO_01343	DANRE42444, DANRE42443
OG0007269	HELIO_06147	DANRE12063
OG0007270	HELIO_02939	DANRE16191, DANRE16192
OG0007271	HELIO_05682	DANRE04167, DANRE04136, DANRE04135
OG0007272	HELIO_10735	DANRE22978
OG0007273	HELIO_09450	DANRE29589
OG0007275	HELIO_03674	DANRE31136, DANRE31135
OG0007276	HELIO_06599	DANRE33385, DANRE33386
OG0007277	HELIO_09947	DANRE05579, DANRE05577, DANRE05578
OG0007279	HELIO_03749	DANRE20338
OG0007280	HELIO_00512	DANRE26658
OG0007281	HELIO_07427	DANRE30501, DANRE30500
OG0007282	HELIO_12150	DANRE33520
OG0007283	HELIO_09223	DANRE30003, DANRE15438
OG0007285	HELIO_10648, HELIO_10649	DANRE10034, DANRE10035
OG0007286	HELIO_00622	DANRE37560
OG0007288	HELIO_09454	DANRE07196, DANRE07197
OG0007289	HELIO_09914	DANRE38284
OG0007290	HELIO_02482	DANRE26147, DANRE26146
OG0007291	HELIO_12578	DANRE28295, DANRE28294
OG0007292	HELIO_01083	DANRE09241, DANRE09240
OG0007295	HELIO_00595	DANRE06178, DANRE06177
OG0007296	HELIO_03612	DANRE38101
OG0007297	HELIO_08956	DANRE39713, DANRE39710, DANRE39712, DANRE39711
OG0007298	HELIO_08869	DANRE16677
OG0007299	HELIO_08694	DANRE34012, DANRE34011
OG0007300	HELIO_02004	DANRE14858
OG0007301	HELIO_00411	DANRE14613, DANRE14612
OG0007302	HELIO_02030	DANRE36522
OG0007304	HELIO_12205	DANRE23396
OG0007305	HELIO_03112	DANRE34982
OG0007307	HELIO_05717	DANRE04470
OG0007308	HELIO_09689	DANRE09523
OG0007309	HELIO_10219	DANRE16826
OG0007310	HELIO_05771	DANRE42767, DANRE42766
OG0007312	HELIO_09830	DANRE29986, DANRE29987
OG0007314	HELIO_12687	DANRE18859
OG0007316	HELIO_07362	DANRE39257, DANRE39258, DANRE39255, DANRE39256
OG0007317	HELIO_09791	DANRE11318
OG0007318	HELIO_03980	DANRE22103
OG0007319	HELIO_07489	DANRE37045, DANRE37047, DANRE37046
OG0007320	HELIO_09747	DANRE37628, DANRE37627
OG0007321	HELIO_04170	DANRE06820
OG0007322	HELIO_07072	DANRE34262
OG0007325	HELIO_09200	DANRE12985
OG0007326	HELIO_09034	DANRE26003
OG0007328	HELIO_09442	DANRE04726
OG0007329	HELIO_09968, HELIO_09969	DANRE09561, DANRE09562
OG0007330	HELIO_04133	DANRE07790, DANRE07791
OG0007331	HELIO_08039	DANRE31231
OG0007333	HELIO_07199	DANRE22246, DANRE22247, DANRE16144
OG0007334	HELIO_03472	DANRE14827
OG0007335	HELIO_11949	DANRE17585
OG0007336	HELIO_06667	DANRE10061
OG0007337	HELIO_10954	DANRE17263, DANRE17262
OG0007338	HELIO_10759	DANRE12380, DANRE12381
OG0007339	HELIO_09640	DANRE23834
OG0007340	HELIO_03582	DANRE13852, DANRE13850, DANRE13851
OG0007341	HELIO_11684	DANRE04473
OG0007343	HELIO_03412	DANRE21557, DANRE28341
OG0007344	HELIO_08609	DANRE05827, DANRE05828
OG0007345	HELIO_06260	DANRE15610, DANRE15612, DANRE15613, DANRE15611
OG0007347	HELIO_09177	DANRE36745
OG0007348	HELIO_09120	DANRE16193, DANRE16195
OG0007349	HELIO_06468	DANRE39606
OG0007351	HELIO_08688	DANRE14677, DANRE14676, DANRE14675, DANRE08595
OG0007352	HELIO_08083	DANRE16773
OG0007353	HELIO_01295	DANRE38574, DANRE26140
OG0007354	HELIO_02659	DANRE24128
OG0007355	HELIO_04351	DANRE13636
OG0007356	HELIO_07064	DANRE36634
OG0007357	HELIO_06223	DANRE38560
OG0007358	HELIO_03013	DANRE43184
OG0007359	HELIO_11166	DANRE23813, DANRE23812, DANRE26870, DANRE26868
OG0007360	HELIO_05459	DANRE27456
OG0007361	HELIO_01627	DANRE14944
OG0007363	HELIO_01853	DANRE16032
OG0007364	HELIO_03012	DANRE29303
OG0007365	HELIO_09060	DANRE36420
OG0007366	HELIO_05623	DANRE21573, DANRE21572
OG0007367	HELIO_11916	DANRE27165
OG0007368	HELIO_09902	DANRE13338
OG0007369	HELIO_07842	DANRE42613, DANRE42614
OG0007370	HELIO_02554	DANRE08197
OG0007371	HELIO_02928	DANRE16865
OG0007372	HELIO_05741	DANRE34402, DANRE34400, DANRE34401
OG0007373	HELIO_10252	DANRE18640
OG0007375	HELIO_06007	DANRE11069
OG0007377	HELIO_08244	DANRE18290, DANRE18289
OG0007378	HELIO_05336	DANRE00748
OG0007379	HELIO_03559	DANRE17790, DANRE17791
OG0007380	HELIO_02244, HELIO_04235	DANRE20920, DANRE20919
OG0007381	HELIO_07625	DANRE28840
OG0007384	HELIO_05152	DANRE18642, DANRE18643
OG0007385	HELIO_03304	DANRE13349
OG0007386	HELIO_09551	DANRE18467
OG0007387	HELIO_09254	DANRE34966
OG0007388	HELIO_11355	DANRE38076, DANRE38075
OG0007389	HELIO_03631	DANRE19186, DANRE19187, DANRE19185
OG0007390	HELIO_04593	DANRE30054
OG0007391	HELIO_09468	DANRE35086
OG0007392	HELIO_06732	DANRE04860, DANRE04858, DANRE04859
OG0007393	HELIO_09515	DANRE12093
OG0007395	HELIO_10203	DANRE04069
OG0007396	HELIO_00896	DANRE38842, DANRE38841, DANRE38843
OG0007397	HELIO_06855	DANRE38807, DANRE38808
OG0007399	HELIO_10834	DANRE39639, DANRE39640
OG0007400	HELIO_02129	DANRE24512
OG0007402	HELIO_00636	DANRE24730
OG0007403	HELIO_01171	DANRE06465
OG0007405	HELIO_03624	DANRE12349
OG0007406	HELIO_00793	DANRE01446
OG0007407	HELIO_01901	DANRE04761
OG0007408	HELIO_09431	DANRE10196
OG0007409	HELIO_06116	DANRE10224, DANRE10225
OG0007410	HELIO_07916	DANRE28511, DANRE30430, DANRE03053
OG0007411	HELIO_05076	DANRE39541
OG0007412	HELIO_02238	DANRE42558
OG0007413	HELIO_09705	DANRE10248
OG0007414	HELIO_08640	DANRE36351
OG0007415	HELIO_02421	DANRE29208
OG0007416	HELIO_02849	DANRE07209, DANRE07210
OG0007417	HELIO_08832	DANRE35348, DANRE35349
OG0007418	HELIO_11504	DANRE08205, DANRE08204
OG0007419	HELIO_03480	DANRE29996
OG0007420	HELIO_09281	DANRE22876
OG0007421	HELIO_09011	DANRE01616, DANRE01615
OG0007422	HELIO_02252	DANRE11021, DANRE11020
OG0007423	HELIO_11673	DANRE15453, DANRE29404
OG0007424	HELIO_07951	DANRE24729, DANRE24728
OG0007425	HELIO_11448	DANRE12333
OG0007427	HELIO_07421	DANRE11179, DANRE11178
OG0007428	HELIO_08646	DANRE24212
OG0007429	HELIO_00502, HELIO_04959	DANRE31428, DANRE31429
OG0007430	HELIO_03736	DANRE00002, DANRE00003
OG0007432	HELIO_05478	DANRE13294
OG0007433	HELIO_09161	DANRE37715, DANRE37716
OG0007436	HELIO_09859	DANRE41656, DANRE41655
OG0007437	HELIO_01196	DANRE04900, DANRE07235
OG0007438	HELIO_06570	DANRE24144
OG0007439	HELIO_07267	DANRE05901
OG0007440	HELIO_03640	DANRE02292, DANRE02291
OG0007441	HELIO_06686	DANRE24681
OG0007442	HELIO_05360	DANRE26604, DANRE26605, DANRE26603
