Orthogroup	OWEFU	CAEEL
OG0007266	OFUSG18654.1.p1, OFUSG18654.2.p1	CAEEL01793
OG0007267	OFUSG17347.1.p1	CAEEL20518
OG0007269	OFUSG17107.1.p1, OFUSG16940.1.p1	CAEEL20059
OG0007274	OFUSG19415.1.p1	CAEEL17821
OG0007275	OFUSG05642.1.p1	CAEEL06379
OG0007276	OFUSG09515.1.p1	CAEEL02045
OG0007280	OFUSG21322.1.p1	CAEEL02744
OG0007282	OFUSG14906.1.p1	CAEEL08198
OG0007288	OFUSG11110.1.p1	CAEEL09410
OG0007291	OFUSG20575.1.p1	CAEEL00922
OG0007293	OFUSG16859.1.p1	CAEEL02960
OG0007296	OFUSG07471.1.p1	CAEEL07895
OG0007299	OFUSG09792.1.p1	CAEEL08257
OG0007301	OFUSG04824.1.p1	CAEEL01285
OG0007303	OFUSG11757.1.p1	CAEEL00729
OG0007305	OFUSG08566.1.p1	CAEEL08507
OG0007307	OFUSG15381.1.p1	CAEEL05489
OG0007309	OFUSG12546.1.p1, OFUSG12545.1.p1	CAEEL06253
OG0007312	OFUSG18290.1.p1	CAEEL18157
OG0007314	OFUSG11556.1.p1	CAEEL14922
OG0007317	OFUSG23619.1.p1	CAEEL04877
OG0007319	OFUSG21180.1.p1	CAEEL02684
OG0007321	OFUSG11477.1.p1	CAEEL08372
OG0007322	OFUSG09904.1.p1	CAEEL07863
OG0007323	OFUSG09943.1.p1	CAEEL17746
OG0007325	OFUSG20353.1.p1	CAEEL02968
OG0007326	OFUSG16635.1.p1	CAEEL12237
OG0007330	OFUSG03047.1.p1	CAEEL08957
OG0007332	OFUSG18187.1.p1, OFUSG03446.1.p1, OFUSG25420.1.p1	CAEEL12399, CAEEL09356
OG0007333	OFUSG14787.1.p1	CAEEL02810
OG0007334	OFUSG04651.1.p1	CAEEL16445
OG0007335	OFUSG12346.1.p1	CAEEL09096
OG0007336	OFUSG01140.1.p1	CAEEL07287
OG0007341	OFUSG08079.1.p1	CAEEL08254
OG0007342	OFUSG21114.1.p1	CAEEL17647
OG0007343	OFUSG23516.1.p1	CAEEL01237
OG0007347	OFUSG12292.1.p1	CAEEL16216
OG0007348	OFUSG24927.1.p1, OFUSG24927.2.p1	CAEEL01419
OG0007351	OFUSG23667.1.p1	CAEEL00046
OG0007352	OFUSG15050.1.p1, OFUSG15050.2.p1	CAEEL02694
OG0007353	OFUSG23180.1.p1	CAEEL01909
OG0007354	OFUSG17364.1.p1	CAEEL07366
OG0007355	OFUSG14831.1.p1	CAEEL07543
OG0007356	OFUSG25027.1.p1	CAEEL10653
OG0007361	OFUSG09488.1.p1	CAEEL18143
OG0007363	OFUSG02740.1.p1	CAEEL15459
OG0007364	OFUSG01952.1.p1	CAEEL00051
OG0007365	OFUSG13323.1.p1	CAEEL15469
OG0007370	OFUSG23988.1.p1	CAEEL00810
OG0007371	OFUSG05965.1.p1	CAEEL08890
OG0007373	OFUSG16818.1.p1	CAEEL07235
OG0007374	OFUSG19004.1.p1	CAEEL08407
OG0007378	OFUSG24752.1.p1	CAEEL07515
OG0007380	OFUSG02808.1.p1	CAEEL02178
OG0007382	OFUSG12635.1.p1	CAEEL03532
OG0007383	OFUSG00895.2.p1, OFUSG00895.1.p1	CAEEL02159
OG0007385	OFUSG26112.1.p1	CAEEL10159
OG0007386	OFUSG21256.1.p1	CAEEL20708
OG0007387	OFUSG08047.1.p1, OFUSG08047.2.p1	CAEEL01651
OG0007391	OFUSG15504.1.p1	CAEEL15047
OG0007392	OFUSG13438.1.p1, OFUSG13438.3.p1, OFUSG13438.2.p1	CAEEL04967
OG0007393	OFUSG12565.1.p1	CAEEL14340
OG0007394	OFUSG13494.1.p1	CAEEL17618
OG0007395	OFUSG10757.1.p1	CAEEL00007
OG0007396	OFUSG22886.1.p1	CAEEL08409
OG0007397	OFUSG13056.1.p1	CAEEL05717
OG0007399	OFUSG01818.1.p1	CAEEL09345
OG0007400	OFUSG14809.1.p1, OFUSG04220.1.p1, OFUSG24717.1.p1	CAEEL07494
OG0007401	OFUSG10106.1.p1	CAEEL06920
OG0007403	OFUSG19277.1.p1	CAEEL00829
OG0007405	OFUSG22414.1.p1	CAEEL09683
OG0007406	OFUSG15025.1.p1	CAEEL08578
OG0007407	OFUSG18627.1.p1	CAEEL09634
OG0007408	OFUSG16878.1.p1	CAEEL03271
OG0007409	OFUSG16872.1.p1	CAEEL00402
OG0007411	OFUSG04653.1.p1	CAEEL00187
OG0007412	OFUSG01834.1.p1	CAEEL02088
OG0007413	OFUSG16703.1.p1	CAEEL05369
OG0007414	OFUSG17401.1.p1	CAEEL02493
OG0007416	OFUSG03058.1.p1	CAEEL06905
OG0007417	OFUSG22448.1.p1	CAEEL11994
OG0007419	OFUSG18337.1.p1	CAEEL08256
OG0007421	OFUSG07551.1.p1	CAEEL05873
OG0007424	OFUSG18027.1.p1, OFUSG18027.2.p1	CAEEL09653
OG0007425	OFUSG05643.1.p1	CAEEL08774
OG0007427	OFUSG11080.2.p1, OFUSG11080.1.p1	CAEEL12151
OG0007431	OFUSG17080.1.p1	CAEEL08321
OG0007432	OFUSG12825.1.p1	CAEEL05561
OG0007434	OFUSG10491.1.p1	CAEEL19477
OG0007437	OFUSG05591.1.p1	CAEEL05064
OG0007439	OFUSG12912.1.p1	CAEEL00478
OG0007441	OFUSG21002.1.p1	CAEEL08872
OG0007442	OFUSG26591.1.p1	CAEEL05801, CAEEL20230
OG0007446	OFUSG15616.1.p1	CAEEL08347
OG0007447	OFUSG03015.1.p1	CAEEL15347, CAEEL04835
OG0007451	OFUSG04847.1.p1	CAEEL01087
OG0007452	OFUSG02426.2.p1, OFUSG02426.1.p1	CAEEL11309, CAEEL11308
OG0007453	OFUSG05211.1.p1	CAEEL15555
OG0007454	OFUSG11207.1.p1	CAEEL05191
OG0007455	OFUSG01636.1.p1	CAEEL09023
OG0007456	OFUSG13703.1.p1	CAEEL09752
OG0007457	OFUSG09458.1.p1	CAEEL02978
OG0007459	OFUSG11762.1.p1	CAEEL08625
OG0007460	OFUSG12178.1.p1	CAEEL08071
OG0007463	OFUSG07010.1.p1	CAEEL05195
OG0007471	OFUSG05247.1.p1	CAEEL00262
OG0007472	OFUSG09263.1.p1	CAEEL07712
OG0007475	OFUSG08570.1.p1	CAEEL11891
OG0007476	OFUSG13432.1.p1	CAEEL05614
OG0007477	OFUSG07040.1.p1	CAEEL18090
OG0007478	OFUSG13230.1.p1	CAEEL10045
OG0007481	OFUSG22427.1.p1	CAEEL07144
OG0007482	OFUSG17340.1.p1	CAEEL05046
OG0007483	OFUSG23534.1.p1	CAEEL05091
OG0007484	OFUSG11388.1.p1	CAEEL15663
OG0007488	OFUSG07538.1.p1	CAEEL11022
OG0007489	OFUSG12215.1.p1	CAEEL01991
OG0007494	OFUSG22266.1.p1	CAEEL07420
OG0007495	OFUSG04434.1.p1	CAEEL02719
OG0007496	OFUSG16736.1.p1	CAEEL08861
OG0007498	OFUSG17266.1.p1	CAEEL00436
OG0007500	OFUSG04669.1.p1	CAEEL02792, CAEEL15995
OG0007503	OFUSG14763.1.p1	CAEEL02990
OG0007508	OFUSG26113.1.p1	CAEEL11729
OG0007509	OFUSG13309.1.p1	CAEEL03713
OG0007510	OFUSG13168.1.p1	CAEEL02087
OG0007516	OFUSG19190.1.p1	CAEEL12379, CAEEL12378
OG0007518	OFUSG06829.1.p1	CAEEL09758
OG0007519	OFUSG20874.1.p1	CAEEL01445
OG0007524	OFUSG14119.1.p1	CAEEL19299
OG0007527	OFUSG05917.1.p1	CAEEL00663
OG0007535	OFUSG05507.1.p1	CAEEL11820
OG0007541	OFUSG11465.2.p1, OFUSG11465.1.p1	CAEEL15073
OG0007550	OFUSG04956.1.p1	CAEEL07298
OG0007586	OFUSG06940.1.p1	CAEEL10449
OG0007589	OFUSG03464.1.p1	CAEEL12126
OG0007591	OFUSG04404.1.p1	CAEEL00268
OG0007597	OFUSG07837.1.p1	CAEEL08128
OG0007602	OFUSG18659.1.p1	CAEEL04254
OG0007603	OFUSG05017.1.p1	CAEEL01794
OG0007606	OFUSG11909.1.p1	CAEEL07584
OG0007608	OFUSG13378.1.p1	CAEEL13664
OG0007609	OFUSG14337.1.p1	CAEEL18836
OG0007611	OFUSG25283.2.p1, OFUSG25283.1.p1	CAEEL17991
OG0007613	OFUSG13039.1.p1	CAEEL08843
OG0007615	OFUSG06032.1.p1	CAEEL11977
OG0007618	OFUSG01286.1.p1	CAEEL00292
OG0007619	OFUSG23637.1.p1	CAEEL00841
OG0007621	OFUSG23418.1.p1	CAEEL02354
OG0007624	OFUSG00912.1.p1	CAEEL00535
OG0007626	OFUSG24926.1.p1	CAEEL06256
OG0007629	OFUSG08807.1.p1	CAEEL01044
OG0007633	OFUSG17043.1.p1	CAEEL20565
OG0007634	OFUSG18364.1.p1	CAEEL15553
OG0007642	OFUSG17690.1.p1	CAEEL15921
OG0007645	OFUSG09967.1.p1	CAEEL07585
OG0007646	OFUSG02602.2.p1, OFUSG02602.1.p1	CAEEL01490
OG0007651	OFUSG08114.1.p1, OFUSG03816.1.p1	CAEEL07805
OG0007652	OFUSG07124.1.p1	CAEEL19493
OG0007654	OFUSG23523.1.p1	CAEEL01221, CAEEL08338
OG0007656	OFUSG06312.1.p1	CAEEL10499
OG0007657	OFUSG00269.1.p1	CAEEL03766
OG0007663	OFUSG08187.1.p1	CAEEL07909
OG0007664	OFUSG18907.1.p1	CAEEL02497
OG0007666	OFUSG18592.1.p1	CAEEL06730
OG0007667	OFUSG12265.1.p1	CAEEL09697
OG0007674	OFUSG12587.1.p1	CAEEL07619
OG0007676	OFUSG07077.2.p1, OFUSG07077.1.p1	CAEEL11928
OG0007678	OFUSG21738.1.p1	CAEEL13160, CAEEL13159
OG0007680	OFUSG13025.1.p1	CAEEL08127
OG0007681	OFUSG08756.1.p1, OFUSG08756.2.p1, OFUSG08756.3.p1	CAEEL00409
OG0007685	OFUSG11339.1.p1	CAEEL05547
OG0007686	OFUSG05228.1.p1	CAEEL07547
OG0007690	OFUSG05888.1.p1	CAEEL07839
OG0007698	OFUSG13946.1.p1	CAEEL09040
OG0007699	OFUSG03949.1.p1	CAEEL05906
OG0007701	OFUSG22537.1.p1	CAEEL08144
OG0007702	OFUSG07854.1.p1	CAEEL09034
OG0007703	OFUSG10399.1.p1	CAEEL09743
OG0007712	OFUSG05858.1.p1	CAEEL10394
OG0007713	OFUSG15968.1.p1	CAEEL08732
OG0007717	OFUSG17544.1.p1	CAEEL05318
OG0007719	OFUSG16153.1.p1	CAEEL04281
OG0007722	OFUSG09667.1.p1	CAEEL04401
OG0007723	OFUSG04168.1.p1	CAEEL01529
OG0007724	OFUSG17220.1.p1	CAEEL11098
OG0007732	OFUSG19296.1.p1	CAEEL02105
OG0007734	OFUSG13294.1.p1	CAEEL20465
OG0007736	OFUSG15042.1.p1	CAEEL08552
OG0007738	OFUSG08886.1.p1	CAEEL13138
OG0007739	OFUSG00877.1.p1	CAEEL05697
OG0007743	OFUSG24314.1.p1	CAEEL01748
OG0007744	OFUSG07022.1.p1	CAEEL07533
OG0007746	OFUSG25087.2.p1, OFUSG25087.1.p1	CAEEL14195
OG0007749	OFUSG06926.1.p1	CAEEL12327
OG0007752	OFUSG14080.1.p1	CAEEL16888
OG0007754	OFUSG23541.2.p2, OFUSG23541.1.p1	CAEEL16020
OG0007757	OFUSG13397.2.p1, OFUSG13397.1.p1, OFUSG13397.3.p1	CAEEL04833
OG0007759	OFUSG09907.1.p1	CAEEL09235
OG0007760	OFUSG13141.1.p1	CAEEL11638
OG0007761	OFUSG23226.1.p1	CAEEL04714
OG0007766	OFUSG10019.2.p1, OFUSG10019.1.p1	CAEEL16170
OG0007769	OFUSG10116.1.p1	CAEEL08087
OG0007771	OFUSG19373.1.p1	CAEEL07807
OG0007772	OFUSG14806.1.p1	CAEEL09510
OG0007774	OFUSG16284.1.p1	CAEEL00940
OG0007781	OFUSG12252.1.p1	CAEEL15819
OG0007782	OFUSG18608.1.p1	CAEEL02809
OG0007783	OFUSG18356.1.p1	CAEEL07253
OG0007784	OFUSG04138.1.p1	CAEEL08610
OG0007786	OFUSG12053.1.p1	CAEEL11757
OG0007794	OFUSG22344.1.p1	CAEEL19174
OG0007800	OFUSG02294.2.p1, OFUSG02294.1.p1	CAEEL08807
OG0007803	OFUSG11295.1.p1	CAEEL05119
OG0007804	OFUSG26380.1.p1	CAEEL00772
OG0007807	OFUSG21236.2.p1, OFUSG21236.1.p1	CAEEL05530
OG0007810	OFUSG18852.1.p1	CAEEL03135
OG0007811	OFUSG20077.1.p1	CAEEL07487
OG0007813	OFUSG25358.1.p1	CAEEL13344
OG0007814	OFUSG10053.1.p1	CAEEL09448
OG0007816	OFUSG17687.1.p1	CAEEL05256
OG0007817	OFUSG12137.1.p1	CAEEL15491
OG0007820	OFUSG15238.1.p1	CAEEL09298
OG0007823	OFUSG18984.1.p1	CAEEL13928
OG0007825	OFUSG04410.1.p1	CAEEL11587
OG0007829	OFUSG21398.1.p1	CAEEL06733
OG0007830	OFUSG03916.1.p1	CAEEL12370
OG0007831	OFUSG19212.1.p1	CAEEL09366
OG0007832	OFUSG12592.1.p1	CAEEL15897
OG0007834	OFUSG05546.1.p1	CAEEL18324
OG0007835	OFUSG17500.1.p1	CAEEL14273
OG0007837	OFUSG02641.1.p1, OFUSG02641.2.p1	CAEEL08272
OG0007840	OFUSG12949.1.p1	CAEEL02866
OG0007846	OFUSG23209.1.p1	CAEEL15416
OG0007846	OFUSG01647.1.p1	CAEEL07657
OG0007848	OFUSG00458.1.p1	CAEEL00623
OG0007858	OFUSG19527.1.p1	CAEEL05800
OG0007866	OFUSG18566.2.p1, OFUSG18566.1.p1	CAEEL10453
OG0007911	OFUSG10845.1.p1	CAEEL19720
OG0007929	OFUSG22970.1.p1	CAEEL11949
OG0007932	OFUSG12916.1.p1	CAEEL18348
OG0007943	OFUSG00522.1.p1	CAEEL00323
OG0007947	OFUSG17878.1.p1	CAEEL08838
OG0007952	OFUSG15821.1.p1	CAEEL00559
OG0007955	OFUSG11680.1.p1	CAEEL04282
OG0007956	OFUSG09627.1.p1	CAEEL07040
OG0007957	OFUSG17042.1.p1	CAEEL07410
OG0007958	OFUSG17138.1.p1	CAEEL09574
OG0007959	OFUSG17298.1.p1	CAEEL06031
OG0007962	OFUSG02608.1.p1	CAEEL03907
OG0007966	OFUSG04273.1.p1	CAEEL18121
OG0007969	OFUSG21474.1.p1	CAEEL07525
OG0007971	OFUSG13159.1.p1	CAEEL09028
OG0007974	OFUSG24934.1.p1	CAEEL18470
OG0007975	OFUSG26469.1.p1	CAEEL07570
OG0007976	OFUSG11047.1.p1	CAEEL13363
OG0007978	OFUSG23595.1.p1	CAEEL16129
OG0007980	OFUSG11702.1.p1	CAEEL04889
OG0007990	OFUSG20268.1.p1	CAEEL07840
OG0007994	OFUSG00061.1.p1	CAEEL07063
OG0007996	OFUSG25545.1.p1	CAEEL08828
OG0007997	OFUSG14866.1.p1	CAEEL08226
OG0007999	OFUSG16655.1.p1	CAEEL07190
OG0008000	OFUSG17338.1.p1	CAEEL08364
OG0008001	OFUSG10860.1.p1	CAEEL02665
OG0008007	OFUSG12740.2.p1, OFUSG12740.1.p1	CAEEL06239
OG0008008	OFUSG08327.1.p1	CAEEL09265
OG0008009	OFUSG03862.1.p1	CAEEL02124
OG0008011	OFUSG11017.1.p1	CAEEL11657
OG0008016	OFUSG08993.1.p1	CAEEL01402
OG0008018	OFUSG05742.1.p1	CAEEL09951
OG0008020	OFUSG25021.1.p1	CAEEL07350
OG0008023	OFUSG12743.1.p1	CAEEL06642
OG0008028	OFUSG15376.1.p1	CAEEL08626
OG0008030	OFUSG14835.1.p1	CAEEL08937
OG0008031	OFUSG02167.1.p1	CAEEL03012
OG0008039	OFUSG24199.1.p1	CAEEL08953
OG0008041	OFUSG18812.1.p1	CAEEL11036
OG0008042	OFUSG04696.1.p1, OFUSG04696.3.p1, OFUSG04696.2.p1	CAEEL08018
OG0008046	OFUSG20235.1.p1	CAEEL02060
OG0008047	OFUSG23641.1.p1	CAEEL11814
OG0008049	OFUSG24140.1.p1	CAEEL07907
OG0008051	OFUSG17855.1.p1	CAEEL00393
OG0008056	OFUSG12830.1.p1	CAEEL07039
OG0008059	OFUSG15154.1.p1	CAEEL15078
OG0008062	OFUSG26406.2.p1, OFUSG26406.1.p1, OFUSG26409.1.p1	CAEEL05480
OG0008065	OFUSG07149.1.p1	CAEEL19082
OG0008066	OFUSG09507.1.p1	CAEEL02996
OG0008067	OFUSG23698.1.p1	CAEEL01642
OG0008069	OFUSG21110.1.p1	CAEEL04653
OG0008071	OFUSG23439.1.p1	CAEEL15707
OG0008074	OFUSG23885.1.p1	CAEEL08812
OG0008075	OFUSG03661.1.p1	CAEEL18761
OG0008079	OFUSG21485.1.p1	CAEEL11763
OG0008080	OFUSG00053.1.p1	CAEEL05079
OG0008081	OFUSG20771.1.p1	CAEEL01394
OG0008082	OFUSG13504.2.p1, OFUSG13504.1.p1	CAEEL14725
OG0008091	OFUSG24010.1.p1	CAEEL08716
OG0008094	OFUSG05483.1.p1	CAEEL09901
OG0008100	OFUSG01562.1.p1	CAEEL09035
OG0008104	OFUSG19032.1.p1	CAEEL01994
OG0008105	OFUSG12576.1.p1	CAEEL14680
OG0008108	OFUSG04761.1.p1	CAEEL00549
OG0008113	OFUSG04242.1.p1	CAEEL01854
OG0008115	OFUSG11236.1.p1	CAEEL20667
OG0008117	OFUSG07978.1.p1	CAEEL10260
OG0008119	OFUSG22463.1.p1	CAEEL12692
OG0008122	OFUSG10913.3.p1, OFUSG10913.4.p1, OFUSG10913.2.p1, OFUSG10913.1.p1	CAEEL11778
OG0008123	OFUSG11243.1.p1	CAEEL15956
OG0008136	OFUSG19526.1.p1	CAEEL09654
OG0008149	OFUSG17501.1.p1	CAEEL07213, CAEEL11951, CAEEL02974, CAEEL20632
OG0008161	OFUSG08442.1.p1	CAEEL18874
OG0008161	OFUSG25102.1.p1	CAEEL19217
OG0008201	OFUSG06477.1.p1	CAEEL15238
OG0008202	OFUSG01243.1.p1	CAEEL08153
OG0008203	OFUSG18312.1.p1	CAEEL11108
OG0008217	OFUSG10908.1.p1	CAEEL20440
OG0008219	OFUSG10555.1.p1	CAEEL16399
OG0008224	OFUSG20468.1.p1	CAEEL00450
OG0008232	OFUSG01401.1.p1	CAEEL00894
OG0008238	OFUSG04754.1.p1	CAEEL00102
OG0008239	OFUSG10345.1.p1	CAEEL10269
OG0008241	OFUSG05556.2.p1, OFUSG05556.1.p1	CAEEL16108, CAEEL16109, CAEEL10527, CAEEL15346, CAEEL07461
OG0008242	OFUSG02209.1.p1	CAEEL08668
OG0008243	OFUSG01081.1.p1	CAEEL02601
OG0008249	OFUSG13252.1.p1	CAEEL15845
OG0008258	OFUSG16139.1.p1	CAEEL16173
OG0008261	OFUSG02443.1.p1	CAEEL07062
OG0008262	OFUSG08348.1.p1	CAEEL11455
OG0008263	OFUSG11752.1.p1	CAEEL15298
OG0008267	OFUSG05618.1.p1	CAEEL01941
OG0008268	OFUSG12661.1.p1	CAEEL07024
OG0008271	OFUSG06332.1.p1	CAEEL10188
OG0008273	OFUSG16901.1.p2	CAEEL00012
OG0008275	OFUSG00447.1.p1	CAEEL12381
OG0008281	OFUSG11718.1.p1	CAEEL00420
OG0008288	OFUSG16930.1.p1	CAEEL04376
OG0008293	OFUSG08777.1.p1, OFUSG08777.2.p1	CAEEL01276
OG0008294	OFUSG06865.1.p1	CAEEL08194
OG0008297	OFUSG15155.1.p1	CAEEL18979
OG0008300	OFUSG17983.1.p1, OFUSG17983.2.p1	CAEEL09421
OG0008304	OFUSG13858.1.p1	CAEEL04256
OG0008307	OFUSG22258.1.p1	CAEEL09006
OG0008312	OFUSG10887.1.p1	CAEEL18921
OG0008313	OFUSG17817.1.p1	CAEEL06873
OG0008317	OFUSG24646.1.p1	CAEEL18369
OG0008325	OFUSG05287.2.p1, OFUSG05287.1.p1	CAEEL03674
OG0008327	OFUSG25114.1.p1	CAEEL12153
OG0008332	OFUSG05493.1.p1	CAEEL05599
OG0008335	OFUSG12985.1.p1	CAEEL06270
OG0008336	OFUSG06945.1.p1	CAEEL15189
OG0008339	OFUSG05573.1.p1	CAEEL12124
OG0008341	OFUSG21961.1.p1	CAEEL05446
OG0008343	OFUSG12909.1.p1	CAEEL05448
OG0008346	OFUSG21846.1.p1	CAEEL13144
OG0008348	OFUSG17668.1.p1	CAEEL07578
OG0008351	OFUSG02204.1.p1	CAEEL00200
OG0008352	OFUSG08757.2.p1, OFUSG08757.1.p1	CAEEL04295
OG0008361	OFUSG26486.1.p1	CAEEL02090
OG0008363	OFUSG11369.1.p1	CAEEL02853
OG0008368	OFUSG16157.1.p1	CAEEL02353
OG0008369	OFUSG24194.1.p1	CAEEL07070
OG0008373	OFUSG00174.1.p1	CAEEL04900
OG0008376	OFUSG09275.1.p1	CAEEL16094
OG0008381	OFUSG06073.1.p1	CAEEL18769
OG0008383	OFUSG07990.1.p1	CAEEL10575
OG0008390	OFUSG13468.1.p1	CAEEL13616, CAEEL13615, CAEEL17498, CAEEL14684
OG0008392	OFUSG18299.1.p1	CAEEL05546
OG0008400	OFUSG23511.1.p1	CAEEL04648
OG0008403	OFUSG01568.1.p1	CAEEL01637
OG0008404	OFUSG08101.1.p1	CAEEL14841
OG0008412	OFUSG09784.1.p1	CAEEL12090
OG0008415	OFUSG03075.1.p1	CAEEL03050
OG0008422	OFUSG11407.1.p1	CAEEL05153
OG0008424	OFUSG09806.1.p1	CAEEL00661
OG0008427	OFUSG00470.1.p1	CAEEL05373
OG0008444	OFUSG21949.1.p1	CAEEL04821
OG0008528	OFUSG03376.1.p1	CAEEL06234, CAEEL06230
OG0008533	OFUSG00049.1.p1	CAEEL05305
OG0008536	OFUSG21391.1.p1	CAEEL08822
OG0008538	OFUSG03338.1.p2	CAEEL02807
OG0008540	OFUSG16024.1.p1	CAEEL01640
OG0008542	OFUSG12183.1.p1	CAEEL01755
OG0008555	OFUSG21013.1.p1	CAEEL14965
OG0008558	OFUSG00266.1.p1, OFUSG00266.2.p1	CAEEL00291
OG0008563	OFUSG14860.1.p1	CAEEL08399
OG0008565	OFUSG09048.2.p1, OFUSG09048.1.p1	CAEEL20014
OG0008569	OFUSG25009.1.p1	CAEEL15353
OG0008571	OFUSG04980.1.p1	CAEEL11979
OG0008573	OFUSG09256.1.p1	CAEEL02749
OG0008583	OFUSG13580.1.p1	CAEEL07220
OG0008588	OFUSG18534.1.p1	CAEEL20463
OG0008589	OFUSG18658.1.p1, OFUSG18658.2.p1	CAEEL15056
OG0008591	OFUSG10821.1.p1	CAEEL07370
OG0008602	OFUSG11976.1.p1	CAEEL15827
OG0008606	OFUSG20253.1.p1	CAEEL07852
OG0008620	OFUSG20037.1.p1	CAEEL04544
OG0008622	OFUSG05639.1.p1	CAEEL12315
OG0008626	OFUSG20255.1.p1	CAEEL11775
OG0008632	OFUSG04645.1.p1, OFUSG04645.2.p1	CAEEL01917
OG0008633	OFUSG12270.1.p1	CAEEL17795, CAEEL18021
OG0008638	OFUSG23488.1.p1	CAEEL15835
OG0008642	OFUSG05239.1.p1	CAEEL17998
OG0008655	OFUSG05614.1.p2	CAEEL10187
OG0008656	OFUSG21893.1.p1	CAEEL01648
OG0008658	OFUSG12898.1.p1	CAEEL09756
OG0008659	OFUSG00907.1.p1	CAEEL01279
OG0008662	OFUSG09354.1.p1	CAEEL06591
OG0008672	OFUSG08718.1.p1	CAEEL02695
OG0008673	OFUSG11240.1.p1	CAEEL14469
OG0008676	OFUSG22426.1.p1	CAEEL07159
OG0008696	OFUSG02083.1.p1, OFUSG02083.2.p1	CAEEL09216
OG0008703	OFUSG15924.1.p1	CAEEL13393
OG0008760	OFUSG13091.1.p1	CAEEL09413
OG0008785	OFUSG07324.1.p1	CAEEL06702
OG0008788	OFUSG04735.1.p1	CAEEL07924
OG0008792	OFUSG04204.1.p1	CAEEL01181
OG0008793	OFUSG25376.1.p1	CAEEL10821
OG0008794	OFUSG02206.1.p1	CAEEL07396
OG0008824	OFUSG07974.1.p1, OFUSG07974.2.p1	CAEEL08796
OG0008828	OFUSG16795.1.p1	CAEEL05455
OG0008836	OFUSG15142.1.p1	CAEEL08808
OG0008837	OFUSG24114.1.p1	CAEEL04362
OG0008859	OFUSG06523.1.p1	CAEEL07569
OG0008864	OFUSG18768.1.p1	CAEEL10645
OG0008877	OFUSG18234.1.p1	CAEEL12677
OG0008879	OFUSG22573.1.p1	CAEEL06910
OG0008887	OFUSG15081.1.p1	CAEEL04377
OG0008894	OFUSG17843.1.p1	CAEEL00700
OG0008898	OFUSG04450.1.p1	CAEEL08563
OG0008900	OFUSG25058.1.p1	CAEEL08282
OG0008903	OFUSG06420.1.p1	CAEEL10152
OG0008907	OFUSG10907.1.p1	CAEEL08431
OG0008916	OFUSG00469.1.p1	CAEEL07184
OG0008959	OFUSG17686.1.p1	CAEEL10488
OG0008969	OFUSG20861.1.p1	CAEEL05802
OG0009011	OFUSG20858.1.p1, OFUSG02427.1.p1, OFUSG01651.1.p1, OFUSG06510.1.p1, OFUSG02779.1.p1, OFUSG19420.1.p1, OFUSG05873.1.p1, OFUSG04588.1.p1, OFUSG16320.1.p1, OFUSG05876.1.p1, OFUSG05519.1.p1, OFUSG19197.1.p1, OFUSG19196.1.p1, OFUSG11458.1.p1, OFUSG11454.1.p1, OFUSG11456.1.p1, OFUSG02533.1.p1, OFUSG12777.1.p1, OFUSG12407.1.p1, OFUSG03007.1.p1	CAEEL16025
OG0009043	OFUSG20062.1.p1	CAEEL02926
OG0009044	OFUSG19922.1.p1	CAEEL02093
OG0009080	OFUSG25731.3.p1, OFUSG25731.2.p1, OFUSG25731.1.p1	CAEEL20332
OG0009094	OFUSG10895.1.p1	CAEEL18708, CAEEL18709
OG0009108	OFUSG10602.1.p1	CAEEL01689
OG0009108	OFUSG09966.1.p1, OFUSG18244.1.p1	CAEEL09989
OG0009127	OFUSG06743.1.p1	CAEEL10881
OG0009128	OFUSG06345.1.p1	CAEEL10836
OG0009153	OFUSG15454.1.p1	CAEEL05278
OG0009158	OFUSG12468.1.p1	CAEEL08633
OG0009165	OFUSG03774.1.p1	CAEEL12928
OG0009175	OFUSG08766.1.p1	CAEEL09576
OG0009190	OFUSG16807.1.p1	CAEEL09360
OG0009195	OFUSG15401.1.p1	CAEEL17611
OG0009197	OFUSG14467.1.p1	CAEEL00229, CAEEL04099, CAEEL18339
OG0009217	OFUSG22187.1.p1	CAEEL08995
OG0009232	OFUSG18656.1.p1	CAEEL03097
OG0009241	OFUSG08049.1.p1	CAEEL10520
OG0009241	OFUSG06827.1.p1, OFUSG15235.1.p1, OFUSG06333.1.p1, OFUSG23944.1.p1, OFUSG23947.1.p1, OFUSG01873.1.p1, OFUSG23939.1.p1, OFUSG23939.2.p1, OFUSG23950.1.p1, OFUSG23948.1.p1, OFUSG23935.1.p1, OFUSG01874.1.p1	CAEEL00994, CAEEL01334, CAEEL08151, CAEEL09318, CAEEL00454
OG0009297	OFUSG00253.1.p2, OFUSG00252.1.p1	CAEEL03167
OG0009312	OFUSG01075.1.p1	CAEEL05370
OG0009323	OFUSG08955.1.p1, OFUSG06706.1.p1, OFUSG18922.1.p1	CAEEL20602, CAEEL19737, CAEEL10786, CAEEL11266
OG0009338	OFUSG03116.1.p1	CAEEL11996
OG0009341	OFUSG01573.1.p1	CAEEL02752
OG0009344	OFUSG10536.1.p1	CAEEL02026
OG0009370	OFUSG05292.1.p1	CAEEL11569
OG0009371	OFUSG17675.1.p1	CAEEL00412
OG0009387	OFUSG05015.1.p1, OFUSG07435.1.p1	CAEEL15544, CAEEL19940
