Orthogroup	OWEFU	SACKO_ok
OG0010480	OFUSG11304.1.p1	SACKO_22194
OG0010481	OFUSG17210.1.p1	SACKO_18221
OG0010484	OFUSG00418.1.p1	SACKO_19160
OG0010487	OFUSG13047.1.p1	SACKO_15075
OG0010490	OFUSG07781.1.p1, OFUSG07781.2.p1	SACKO_24983
OG0010491	OFUSG00929.1.p1, OFUSG00929.2.p1	SACKO_27377
OG0010492	OFUSG00453.1.p1	SACKO_12255
OG0010495	OFUSG15794.1.p1	SACKO_30316
OG0010496	OFUSG10683.1.p1	SACKO_17910, SACKO_11507
OG0010497	OFUSG12228.1.p1	SACKO_31330
OG0010498	OFUSG00081.1.p1, OFUSG00081.2.p1	SACKO_33708
OG0010499	OFUSG26099.1.p1, OFUSG26099.2.p1	SACKO_25743
OG0010501	OFUSG19107.1.p1	SACKO_24055
OG0010504	OFUSG24251.1.p1	SACKO_22923
OG0010506	OFUSG21827.1.p1	SACKO_01206, SACKO_01136
OG0010508	OFUSG25089.1.p1	SACKO_03136
OG0010509	OFUSG20439.1.p1, OFUSG20439.2.p1	SACKO_12051
OG0010512	OFUSG07457.1.p1	SACKO_17517
OG0010516	OFUSG12230.1.p1	SACKO_32344
OG0010518	OFUSG01576.1.p1	SACKO_05866
OG0010519	OFUSG07266.1.p1	SACKO_32284
OG0010521	OFUSG15169.1.p1	SACKO_02195
OG0010522	OFUSG24308.1.p1	SACKO_22710
OG0010525	OFUSG00540.1.p1	SACKO_00461
OG0010526	OFUSG05967.1.p1	SACKO_24141, SACKO_24958
OG0010527	OFUSG12331.1.p1	SACKO_23781
OG0010528	OFUSG25569.1.p1	SACKO_04694
OG0010530	OFUSG26930.1.p1, OFUSG16100.1.p1	SACKO_12894
OG0010531	OFUSG08552.1.p1, OFUSG08587.1.p1	SACKO_11829
OG0010534	OFUSG00915.1.p1, OFUSG00915.3.p1, OFUSG00915.2.p1	SACKO_09459
OG0010536	OFUSG19329.1.p1	SACKO_03804
OG0010538	OFUSG07712.1.p1	SACKO_27448
OG0010540	OFUSG19125.1.p1	SACKO_07697
OG0010543	OFUSG09475.1.p1	SACKO_10740
OG0010544	OFUSG16659.1.p1	SACKO_33395
OG0010547	OFUSG06578.1.p1	SACKO_10284
OG0010549	OFUSG09781.1.p1, OFUSG09781.2.p1, OFUSG09781.3.p1	SACKO_07501
OG0010550	OFUSG08081.1.p1	SACKO_22784
OG0010551	OFUSG03260.1.p1	SACKO_31706
OG0010552	OFUSG21478.1.p1, OFUSG21478.2.p1	SACKO_00136
OG0010553	OFUSG25184.1.p1	SACKO_09163
OG0010554	OFUSG23189.1.p1	SACKO_25758
OG0010555	OFUSG09081.1.p1	SACKO_15948, SACKO_07795
OG0010556	OFUSG21802.1.p1, OFUSG21802.2.p1	SACKO_11993
OG0010558	OFUSG26326.2.p1, OFUSG26326.1.p1	SACKO_00507
OG0010559	OFUSG21571.1.p1	SACKO_33425
OG0010560	OFUSG08346.1.p1	SACKO_13659
OG0010561	OFUSG19264.1.p1, OFUSG05911.1.p1, OFUSG10586.1.p1	SACKO_29084, SACKO_05929
OG0010562	OFUSG21170.1.p1	SACKO_29098
OG0010564	OFUSG05620.1.p1	SACKO_27945
OG0010567	OFUSG18053.1.p1	SACKO_21696
OG0010577	OFUSG23167.1.p1	SACKO_17402
OG0010581	OFUSG26429.1.p1	SACKO_12580
OG0010582	OFUSG11625.1.p1	SACKO_02999
OG0010584	OFUSG25243.1.p1	SACKO_17680
OG0010585	OFUSG23555.1.p1	SACKO_23216
OG0010590	OFUSG05784.1.p1	SACKO_02449, SACKO_26190
OG0010593	OFUSG02008.1.p1	SACKO_19869
OG0010596	OFUSG14317.2.p1, OFUSG14317.3.p1, OFUSG14317.1.p1	SACKO_08494
OG0010597	OFUSG07118.1.p1	SACKO_24573
OG0010597	OFUSG19402.1.p1	SACKO_18410
OG0010600	OFUSG06811.1.p1	SACKO_32074
OG0010605	OFUSG21418.1.p1	SACKO_15115
OG0010606	OFUSG26292.1.p1	SACKO_31217
OG0010608	OFUSG02854.1.p1, OFUSG17768.1.p1	SACKO_04248
OG0010613	OFUSG16408.1.p1	SACKO_15217
OG0010627	OFUSG08184.1.p1	SACKO_26248
OG0010634	OFUSG03899.1.p1	SACKO_22676
OG0010641	OFUSG26799.1.p1	SACKO_20455
OG0010644	OFUSG13034.1.p1	SACKO_27023
OG0010701	OFUSG18270.1.p1	SACKO_00938, SACKO_03359, SACKO_05870
OG0010706	OFUSG26316.1.p1	SACKO_10104
OG0010713	OFUSG23653.1.p1, OFUSG23653.2.p1	SACKO_11154, SACKO_18658
OG0010721	OFUSG13026.2.p1, OFUSG13026.1.p1, OFUSG26720.1.p1	SACKO_08450
OG0010739	OFUSG14575.1.p1, OFUSG14572.1.p1, OFUSG14576.1.p1, OFUSG14574.1.p1, OFUSG14577.1.p1	SACKO_30478, SACKO_30480, SACKO_30473, SACKO_30474, SACKO_04043, SACKO_04053
OG0010776	OFUSG09181.1.p1	SACKO_00487
OG0010824	OFUSG08039.1.p1	SACKO_28191
OG0010827	OFUSG11527.1.p1	SACKO_20809
OG0010836	OFUSG11431.1.p1	SACKO_31620
OG0010841	OFUSG23388.1.p1	SACKO_07801
OG0010842	OFUSG13221.1.p1	SACKO_05523
OG0010843	OFUSG23689.1.p1	SACKO_33789
OG0010845	OFUSG20206.1.p1	SACKO_30220
OG0010846	OFUSG07547.1.p1	SACKO_04578
OG0010848	OFUSG06831.1.p1	SACKO_23439
OG0010853	OFUSG12040.1.p1	SACKO_04668
OG0010861	OFUSG25954.1.p1	SACKO_03416
OG0010862	OFUSG25560.1.p1	SACKO_28200
OG0010863	OFUSG24086.1.p1	SACKO_08567, SACKO_08540
OG0010866	OFUSG12296.1.p1	SACKO_21579, SACKO_30879
OG0010867	OFUSG14262.1.p1, OFUSG14262.2.p1	SACKO_26385
OG0010868	OFUSG17473.1.p1, OFUSG17473.2.p1	SACKO_33351
OG0010869	OFUSG09553.1.p1	SACKO_32484
OG0010870	OFUSG11820.1.p1	SACKO_17808, SACKO_22348
OG0010872	OFUSG22256.1.p1	SACKO_31689
OG0010880	OFUSG22556.1.p1	SACKO_04359
OG0010885	OFUSG12911.1.p1	SACKO_12824
OG0010886	OFUSG00429.1.p1	SACKO_30778, SACKO_30772, SACKO_22372
OG0010889	OFUSG04581.1.p1	SACKO_25623
OG0010890	OFUSG16112.1.p1	SACKO_24324
OG0010892	OFUSG13685.2.p1, OFUSG13685.1.p1	SACKO_27623
OG0010893	OFUSG08439.1.p1	SACKO_16015
OG0010894	OFUSG08673.1.p1	SACKO_26239
OG0010895	OFUSG02852.1.p1, OFUSG17770.1.p1	SACKO_30099
OG0010896	OFUSG11550.1.p1	SACKO_07298
OG0010897	OFUSG23659.1.p1, OFUSG04591.1.p1	SACKO_17901
OG0010899	OFUSG11460.1.p1	SACKO_11986
OG0010901	OFUSG13318.1.p1	SACKO_13914
OG0010902	OFUSG10737.1.p1	SACKO_09996
OG0010904	OFUSG10799.1.p1	SACKO_18678
OG0010904	OFUSG18355.1.p1	SACKO_14145
OG0010908	OFUSG13495.1.p1	SACKO_03812
OG0010910	OFUSG24201.1.p1	SACKO_24521
OG0010911	OFUSG21194.1.p1	SACKO_15733
OG0010913	OFUSG03087.2.p1, OFUSG03087.1.p1	SACKO_30505
OG0010914	OFUSG19098.1.p1	SACKO_25894
OG0010917	OFUSG19000.2.p1, OFUSG19000.1.p1	SACKO_25681
OG0010918	OFUSG06275.1.p1	SACKO_13712
OG0010921	OFUSG21278.1.p1	SACKO_08090
OG0010929	OFUSG02653.1.p1, OFUSG02653.2.p1	SACKO_06527
OG0010930	OFUSG19379.1.p1, OFUSG19379.2.p1	SACKO_10302
OG0010935	OFUSG16899.1.p1, OFUSG16899.2.p1	SACKO_00494
OG0010937	OFUSG16680.1.p1	SACKO_17249
OG0010938	OFUSG02789.1.p1	SACKO_26157
OG0010942	OFUSG09831.2.p1, OFUSG09831.3.p1, OFUSG09831.4.p1, OFUSG09831.5.p1, OFUSG09831.1.p1	SACKO_06248
OG0010947	OFUSG18291.1.p1	SACKO_33574
OG0010953	OFUSG16941.1.p1	SACKO_06142
OG0010956	OFUSG23918.2.p1, OFUSG23918.1.p1	SACKO_24511
OG0010958	OFUSG06206.1.p1	SACKO_18582, SACKO_26986
OG0010962	OFUSG17707.1.p1	SACKO_23584
OG0010974	OFUSG16609.1.p1	SACKO_14504
OG0010977	OFUSG09240.1.p1, OFUSG09240.2.p1	SACKO_17545
OG0010988	OFUSG24252.1.p1, OFUSG08634.1.p1	SACKO_27446, SACKO_32470
OG0010998	OFUSG10411.1.p1	SACKO_17738
OG0011000	OFUSG00509.1.p1, OFUSG00509.2.p1	SACKO_20253
OG0011027	OFUSG08458.1.p1	SACKO_18042
OG0011039	OFUSG02299.1.p1, OFUSG14738.1.p1	SACKO_32950
OG0011041	OFUSG17732.1.p1	SACKO_31343, SACKO_08010
OG0011061	OFUSG19687.1.p1	SACKO_29834
OG0011071	OFUSG09212.1.p1	SACKO_07188
OG0011090	OFUSG01772.1.p1	SACKO_10979, SACKO_11000
OG0011094	OFUSG12293.1.p1	SACKO_14684, SACKO_14671, SACKO_22875
OG0011096	OFUSG17481.1.p1, OFUSG09965.1.p1	SACKO_14148
OG0011106	OFUSG20332.1.p1	SACKO_18601, SACKO_20303, SACKO_30262, SACKO_30203, SACKO_22193, SACKO_22268
OG0011111	OFUSG12763.1.p1, OFUSG26488.1.p1	SACKO_12576
OG0011157	OFUSG00821.1.p1, OFUSG15280.1.p1, OFUSG22736.1.p1, OFUSG22924.1.p1, OFUSG13560.1.p1, OFUSG19963.1.p1, OFUSG04996.1.p1, OFUSG24890.1.p1, OFUSG18512.1.p1, OFUSG07462.1.p1, OFUSG19073.1.p1, OFUSG24147.1.p1, OFUSG15275.1.p1	SACKO_28099
OG0011197	OFUSG19248.1.p1	SACKO_08796
OG0011200	OFUSG00717.1.p1	SACKO_20252
OG0011203	OFUSG23442.1.p1, OFUSG23442.3.p1, OFUSG23442.4.p1, OFUSG23442.2.p1	SACKO_11309
OG0011205	OFUSG26577.1.p1	SACKO_06234
OG0011206	OFUSG25739.1.p1	SACKO_02084
OG0011207	OFUSG20899.1.p1	SACKO_26850
OG0011208	OFUSG00759.1.p1	SACKO_03646
OG0011213	OFUSG17637.1.p1	SACKO_01025, SACKO_01017
OG0011216	OFUSG15582.1.p1	SACKO_23477
OG0011219	OFUSG08602.1.p1	SACKO_08688
OG0011224	OFUSG01036.1.p1	SACKO_20272
OG0011230	OFUSG24313.1.p1	SACKO_20004
OG0011231	OFUSG10353.1.p1	SACKO_32701
OG0011232	OFUSG23081.1.p1	SACKO_16380
OG0011239	OFUSG10489.1.p1	SACKO_33344
OG0011241	OFUSG19796.2.p1, OFUSG19796.1.p1	SACKO_16553
OG0011245	OFUSG06282.1.p1	SACKO_25435
OG0011247	OFUSG12930.1.p1	SACKO_03826
OG0011248	OFUSG14588.1.p1	SACKO_28869, SACKO_11245, SACKO_11242
OG0011250	OFUSG06653.1.p1	SACKO_01179
OG0011251	OFUSG20511.1.p1	SACKO_04790
OG0011255	OFUSG13979.2.p1, OFUSG13979.1.p1	SACKO_18488
OG0011259	OFUSG15061.1.p1	SACKO_08793
OG0011264	OFUSG09977.2.p1, OFUSG09977.1.p1	SACKO_21391
OG0011265	OFUSG08844.1.p1	SACKO_12086
OG0011266	OFUSG20548.1.p1	SACKO_26774
OG0011271	OFUSG18739.1.p1	SACKO_27929
OG0011272	OFUSG16002.1.p1	SACKO_22936
OG0011284	OFUSG24247.1.p1	SACKO_12483
OG0011286	OFUSG11429.1.p1	SACKO_31630
OG0011289	OFUSG15041.1.p1	SACKO_10219
OG0011291	OFUSG12260.1.p1	SACKO_03332
OG0011292	OFUSG11881.1.p1, OFUSG11884.2.p1, OFUSG11884.1.p1, OFUSG11883.1.p1, OFUSG11882.1.p1, OFUSG11874.1.p1, OFUSG16088.1.p1	SACKO_12467, SACKO_12478
OG0011293	OFUSG25626.1.p1	SACKO_17158
OG0011296	OFUSG21890.1.p1, OFUSG21887.2.p1, OFUSG21887.1.p1, OFUSG21889.1.p1, OFUSG14478.1.p1	SACKO_07304
OG0011304	OFUSG10468.1.p1	SACKO_21773
OG0011305	OFUSG22940.1.p1	SACKO_30210
OG0011306	OFUSG23179.1.p1	SACKO_16425
OG0011311	OFUSG08382.1.p1	SACKO_03589
OG0011312	OFUSG09398.1.p1	SACKO_34032, SACKO_14632
OG0011314	OFUSG20757.1.p1	SACKO_29634, SACKO_13501, SACKO_24207, SACKO_24224
OG0011317	OFUSG10096.1.p1	SACKO_28614
OG0011319	OFUSG20784.1.p1	SACKO_29615
OG0011322	OFUSG23623.1.p1	SACKO_14637
OG0011325	OFUSG15687.1.p1	SACKO_29756
OG0011373	OFUSG18667.1.p1	SACKO_02396
OG0011391	OFUSG03664.1.p1	SACKO_17181
OG0011418	OFUSG20927.2.p1, OFUSG20927.1.p1	SACKO_10403
OG0011445	OFUSG08273.2.p1, OFUSG25746.1.p1	SACKO_25840
OG0011458	OFUSG08994.1.p1	SACKO_00785
OG0011486	OFUSG03896.1.p1	SACKO_12895
OG0011620	OFUSG22284.1.p1	SACKO_04400
OG0011622	OFUSG24071.2.p1, OFUSG24071.1.p1	SACKO_10221
OG0011627	OFUSG08467.1.p1, OFUSG08467.2.p1	SACKO_13272
OG0011628	OFUSG08657.1.p1	SACKO_33510
OG0011638	OFUSG04255.1.p1	SACKO_15300
OG0011641	OFUSG01693.1.p1	SACKO_20299
OG0011648	OFUSG14624.1.p1	SACKO_26502
OG0011650	OFUSG02897.1.p1	SACKO_14442
OG0011652	OFUSG01305.1.p1	SACKO_27884
OG0011653	OFUSG14682.1.p1	SACKO_31404
OG0011656	OFUSG17844.1.p1	SACKO_15138
OG0011658	OFUSG25356.1.p1	SACKO_14913
OG0011660	OFUSG17136.1.p1	SACKO_30443
OG0011661	OFUSG18339.1.p1	SACKO_29458, SACKO_29472, SACKO_05856
OG0011666	OFUSG11696.1.p1	SACKO_00995
OG0011668	OFUSG22651.1.p1	SACKO_30697
OG0011672	OFUSG03369.2.p1, OFUSG03369.1.p1, OFUSG03369.3.p1	SACKO_07796, SACKO_15343
OG0011673	OFUSG05480.1.p1	SACKO_34208
OG0011677	OFUSG26655.1.p1	SACKO_14481
OG0011685	OFUSG06572.1.p1, OFUSG12489.1.p2, OFUSG12489.3.p2, OFUSG12489.2.p2	SACKO_09692
OG0011686	OFUSG14691.1.p1, OFUSG14692.1.p1, OFUSG14693.1.p1	SACKO_25810
OG0011689	OFUSG22299.1.p1	SACKO_04339
OG0011690	OFUSG25345.1.p1	SACKO_17892
OG0011692	OFUSG19513.1.p1	SACKO_03160
OG0011694	OFUSG09802.1.p1	SACKO_16539
OG0011695	OFUSG07852.1.p1	SACKO_26682
OG0011697	OFUSG18082.1.p1	SACKO_09749
OG0011699	OFUSG21481.1.p1	SACKO_16787
OG0011702	OFUSG06732.2.p1, OFUSG06732.1.p1, OFUSG06732.3.p1	SACKO_03720
OG0011706	OFUSG16203.1.p1	SACKO_15432
OG0011708	OFUSG04707.1.p1	SACKO_09420
OG0011709	OFUSG00927.1.p1, OFUSG24775.2.p1	SACKO_24341
OG0011710	OFUSG08721.2.p1, OFUSG08721.1.p1	SACKO_08604
OG0011711	OFUSG02677.1.p1	SACKO_06764
OG0011712	OFUSG23326.1.p1	SACKO_14001
OG0011715	OFUSG18146.1.p1	SACKO_10025, SACKO_19426
OG0011718	OFUSG22756.1.p1	SACKO_26868
OG0011721	OFUSG23443.2.p1, OFUSG23443.1.p1	SACKO_17451
OG0011722	OFUSG12166.1.p1	SACKO_07279
OG0011724	OFUSG26550.1.p1	SACKO_16946
OG0011725	OFUSG02770.1.p1	SACKO_23700
OG0011726	OFUSG03570.1.p1	SACKO_14541
OG0011730	OFUSG14960.1.p1	SACKO_09790
OG0011731	OFUSG13567.1.p1	SACKO_19235
OG0011734	OFUSG14470.1.p1	SACKO_05064
OG0011738	OFUSG16727.1.p1	SACKO_27774
OG0011741	OFUSG01675.1.p1	SACKO_20231, SACKO_20241
OG0011746	OFUSG04567.1.p1	SACKO_32330
OG0011747	OFUSG17683.1.p1	SACKO_31101
OG0011754	OFUSG05405.1.p1	SACKO_11454
OG0011759	OFUSG18710.1.p1	SACKO_01874
OG0011760	OFUSG18099.1.p1	SACKO_05855
OG0011761	OFUSG01846.2.p1	SACKO_25973, SACKO_25970
OG0011764	OFUSG05023.1.p1	SACKO_10897
OG0011767	OFUSG16798.1.p1	SACKO_07918
OG0011768	OFUSG00263.1.p1	SACKO_33863
OG0011773	OFUSG19033.1.p1	SACKO_27579
OG0011794	OFUSG13485.1.p1	SACKO_02638
OG0011799	OFUSG20877.1.p1	SACKO_05256
OG0011802	OFUSG00131.1.p1	SACKO_19952, SACKO_12878
OG0011805	OFUSG14846.1.p1	SACKO_23964
OG0011810	OFUSG04491.1.p1	SACKO_19991
OG0011826	OFUSG16274.1.p1	SACKO_13034
OG0011834	OFUSG21834.1.p1	SACKO_23599, SACKO_29105, SACKO_23638
OG0011860	OFUSG21124.1.p1, OFUSG01759.1.p1, OFUSG01759.2.p1, OFUSG17055.1.p1	SACKO_00935
OG0011894	OFUSG21426.1.p1	SACKO_03807
OG0011898	OFUSG14954.1.p1	SACKO_09838
OG0011899	OFUSG04627.1.p1	SACKO_13046
OG0011923	OFUSG23951.1.p1	SACKO_26544
OG0011959	OFUSG21913.1.p1, OFUSG25289.1.p1	SACKO_15634
OG0011965	OFUSG17176.1.p1, OFUSG21704.1.p1	SACKO_17958
OG0011973	OFUSG00043.1.p1, OFUSG00043.2.p1, OFUSG00043.3.p1, OFUSG00043.4.p1	SACKO_14656
OG0011977	OFUSG21393.1.p1	SACKO_27012
OG0012076	OFUSG24715.1.p1	SACKO_00520
OG0012167	OFUSG20293.1.p1	SACKO_16396
OG0012193	OFUSG02898.1.p1, OFUSG03890.1.p1, OFUSG19957.1.p1	SACKO_31431
OG0012196	OFUSG01677.1.p1	SACKO_18882
OG0012197	OFUSG23749.1.p1, OFUSG15703.1.p1	SACKO_31360, SACKO_03525
OG0012198	OFUSG00404.1.p1	SACKO_01869
OG0012199	OFUSG02453.1.p1	SACKO_08265
OG0012203	OFUSG02385.2.p1, OFUSG02385.1.p1	SACKO_08488
OG0012206	OFUSG04452.1.p1	SACKO_17076
OG0012217	OFUSG20090.1.p1	SACKO_27205
OG0012220	OFUSG11021.1.p1, OFUSG11020.1.p1	SACKO_22043
OG0012221	OFUSG17954.1.p1	SACKO_19561
OG0012222	OFUSG09202.1.p1	SACKO_32458
OG0012230	OFUSG15088.1.p1	SACKO_07133
OG0012232	OFUSG15822.1.p1	SACKO_25133
OG0012240	OFUSG15449.1.p1	SACKO_20669
OG0012243	OFUSG11681.1.p1	SACKO_17704
OG0012247	OFUSG12288.1.p1	SACKO_09150
OG0012250	OFUSG23399.1.p1	SACKO_21496
OG0012252	OFUSG04422.1.p1	SACKO_20305
OG0012257	OFUSG08951.2.p1, OFUSG08951.1.p1	SACKO_12299
OG0012274	OFUSG20391.1.p1	SACKO_25775
OG0012280	OFUSG08149.1.p1	SACKO_22669
OG0012285	OFUSG16097.1.p1	SACKO_21289
OG0012286	OFUSG23227.1.p1	SACKO_22591
OG0012291	OFUSG02875.1.p1	SACKO_24052, SACKO_18570
OG0012304	OFUSG21001.1.p1	SACKO_27895
OG0012323	OFUSG18070.1.p1	SACKO_33379
OG0012336	OFUSG00169.1.p1	SACKO_18040
OG0012337	OFUSG09785.1.p1	SACKO_31462
OG0012469	OFUSG11285.1.p1	SACKO_15314
OG0012493	OFUSG06627.1.p1	SACKO_02399
OG0012540	OFUSG14707.1.p1	SACKO_20778, SACKO_01275, SACKO_23449
OG0012545	OFUSG00891.1.p1, OFUSG00891.2.p1	SACKO_08534, SACKO_03656
OG0012560	OFUSG13642.1.p1, OFUSG02064.1.p1	SACKO_00469
OG0012576	OFUSG24435.1.p1, OFUSG14055.1.p1, OFUSG24547.1.p1, OFUSG24552.1.p1, OFUSG24425.1.p1, OFUSG24434.1.p1, OFUSG24514.1.p1, OFUSG24515.1.p1	SACKO_31403
OG0012660	OFUSG25516.2.p1, OFUSG25516.3.p1, OFUSG25516.5.p1, OFUSG25516.4.p1, OFUSG25516.1.p1	SACKO_01467
OG0012711	OFUSG13033.1.p1	SACKO_19909
OG0012711	OFUSG15198.1.p1	SACKO_10425, SACKO_21177, SACKO_21173, SACKO_10426
OG0012713	OFUSG23836.1.p1	SACKO_05909, SACKO_07935
OG0012764	OFUSG25148.1.p1	SACKO_04383
OG0012774	OFUSG05133.1.p1	SACKO_28323
OG0012785	OFUSG17130.1.p1	SACKO_18790
OG0012786	OFUSG24271.1.p1	SACKO_23366
OG0012787	OFUSG03760.1.p1	SACKO_08106
OG0012801	OFUSG20860.1.p1	SACKO_26869
OG0012810	OFUSG21768.1.p1	SACKO_33580
OG0012817	OFUSG09031.1.p1	SACKO_28084, SACKO_05956
OG0012828	OFUSG18327.1.p1	SACKO_31559
OG0012829	OFUSG15799.2.p1, OFUSG15799.1.p1	SACKO_00632
OG0012832	OFUSG14251.1.p1	SACKO_08472
OG0012836	OFUSG25621.1.p1	SACKO_12852
OG0012841	OFUSG11701.1.p1	SACKO_31395, SACKO_06379
OG0012842	OFUSG11685.1.p1, OFUSG11685.2.p1	SACKO_22132
OG0012848	OFUSG21623.1.p1, OFUSG21623.2.p1	SACKO_02169
OG0012859	OFUSG08117.1.p1	SACKO_19992, SACKO_09508
OG0012884	OFUSG16202.1.p1	SACKO_15441
OG0012888	OFUSG05168.1.p1	SACKO_10670
OG0012891	OFUSG26347.1.p1	SACKO_06414
OG0012900	OFUSG11061.1.p1	SACKO_06182, SACKO_31877, SACKO_28044
OG0012902	OFUSG09976.1.p1	SACKO_19841
OG0012904	OFUSG00735.1.p1	SACKO_32618
OG0012913	OFUSG16557.1.p1	SACKO_12900
OG0012915	OFUSG09679.1.p1	SACKO_26259
OG0012934	OFUSG12562.1.p1, OFUSG11509.1.p1	SACKO_11039
OG0012980	OFUSG04198.1.p1	SACKO_32471
OG0012997	OFUSG12841.1.p1	SACKO_10132
OG0013017	OFUSG11991.1.p1	SACKO_04007
OG0013051	OFUSG19914.1.p1	SACKO_18131, SACKO_17200, SACKO_25546
OG0013227	OFUSG03749.1.p1	SACKO_24051
OG0013233	OFUSG17877.1.p1	SACKO_23890
OG0013233	OFUSG18266.1.p1	SACKO_23879
OG0013238	OFUSG19150.1.p1, OFUSG12616.1.p1, OFUSG24219.1.p1, OFUSG21309.1.p1, OFUSG03104.1.p1	SACKO_22500
OG0013239	OFUSG13062.1.p1, OFUSG13062.2.p1	SACKO_30756
OG0013436	OFUSG00117.1.p1, OFUSG17985.1.p1, OFUSG23252.1.p1, OFUSG05606.1.p1, OFUSG07674.2.p1, OFUSG07674.1.p1	SACKO_20905, SACKO_20912
OG0013548	OFUSG00508.1.p1	SACKO_08121
OG0013558	OFUSG21487.1.p1	SACKO_13792
OG0013580	OFUSG01120.1.p1	SACKO_16246
OG0013594	OFUSG10527.1.p1	SACKO_10027
OG0013601	OFUSG16235.1.p1	SACKO_15720
OG0013604	OFUSG13322.1.p1	SACKO_20964
OG0013607	OFUSG12574.1.p1	SACKO_18065
OG0013612	OFUSG10042.1.p1, OFUSG18756.1.p1	SACKO_22129
OG0013618	OFUSG06930.1.p1	SACKO_23629
OG0013619	OFUSG10478.1.p1	SACKO_30458
OG0013646	OFUSG09612.1.p1	SACKO_23153
OG0013648	OFUSG20339.1.p1	SACKO_26775
OG0013651	OFUSG13572.2.p1, OFUSG13572.1.p1	SACKO_11727
OG0013664	OFUSG03009.1.p1, OFUSG05773.1.p1	SACKO_10590
OG0013665	OFUSG08703.1.p1	SACKO_27634
OG0013667	OFUSG25064.1.p1, OFUSG05153.1.p1	SACKO_09132
OG0013684	OFUSG24867.1.p1	SACKO_00047, SACKO_00061
OG0013686	OFUSG11980.1.p1	SACKO_07293
OG0013695	OFUSG16816.2.p1, OFUSG16816.1.p1	SACKO_03613
OG0013698	OFUSG10669.1.p1	SACKO_19224
OG0013701	OFUSG20675.1.p1, OFUSG22909.1.p1	SACKO_19965
OG0013712	OFUSG06628.2.p1, OFUSG06628.1.p1	SACKO_23613
OG0013721	OFUSG22092.1.p1, OFUSG22092.2.p1	SACKO_07879
OG0013724	OFUSG26017.2.p1	SACKO_22398
OG0013794	OFUSG19642.1.p1	SACKO_12279
OG0013841	OFUSG16423.2.p1, OFUSG16423.1.p1	SACKO_03168
OG0013842	OFUSG08190.1.p1	SACKO_33029
OG0014015	OFUSG11542.1.p1	SACKO_01229
OG0014033	OFUSG21721.1.p1, OFUSG05522.1.p1	SACKO_33434
OG0014096	OFUSG13637.1.p1	SACKO_26944
OG0014112	OFUSG12037.1.p1, OFUSG12037.2.p1	SACKO_12035
OG0014119	OFUSG06571.1.p1	SACKO_16931
OG0014121	OFUSG21850.1.p1, OFUSG21850.2.p1	SACKO_22163
OG0014125	OFUSG05778.1.p1	SACKO_10624, SACKO_10628
OG0014128	OFUSG13395.1.p1, OFUSG21007.1.p1, OFUSG18139.1.p1, OFUSG20292.1.p1, OFUSG20292.2.p1	SACKO_23764
OG0014131	OFUSG15639.1.p1, OFUSG15631.1.p1	SACKO_07726
OG0014133	OFUSG14463.1.p1	SACKO_01789, SACKO_05426, SACKO_01776
OG0014134	OFUSG08455.1.p1, OFUSG18931.1.p1, OFUSG18932.1.p1	SACKO_16199, SACKO_05911
OG0014192	OFUSG21000.3.p1, OFUSG21000.1.p1, OFUSG21000.2.p1	SACKO_07718
OG0014363	OFUSG02891.1.p1, OFUSG03323.1.p1, OFUSG25284.2.p1, OFUSG25284.1.p1, OFUSG02892.1.p1, OFUSG16924.1.p1, OFUSG02893.1.p1, OFUSG03324.1.p1	SACKO_17172
OG0014389	OFUSG26754.1.p1	SACKO_08747, SACKO_07627, SACKO_13203
OG0014515	OFUSG07319.1.p1	SACKO_00565
OG0014525	OFUSG07341.1.p1	SACKO_31941
OG0014556	OFUSG10321.1.p1	SACKO_24888
OG0014558	OFUSG13805.1.p1	SACKO_33517
OG0014581	OFUSG23640.1.p1	SACKO_27156
OG0014584	OFUSG06123.1.p1	SACKO_27935
OG0014592	OFUSG23967.1.p1, OFUSG23020.1.p1	SACKO_11917
OG0014613	OFUSG01124.1.p1	SACKO_17509
OG0014614	OFUSG09431.1.p1	SACKO_34046, SACKO_14654, SACKO_23011
OG0014617	OFUSG24629.3.p1, OFUSG24629.1.p1, OFUSG24629.2.p1	SACKO_15013, SACKO_15006
OG0014644	OFUSG11221.1.p1	SACKO_17948
OG0014648	OFUSG11754.1.p1	SACKO_26165
OG0014681	OFUSG20350.1.p1	SACKO_29551
OG0014683	OFUSG15508.1.p1	SACKO_21308
OG0014695	OFUSG06122.1.p1	SACKO_27944
OG0014905	OFUSG26696.1.p1	SACKO_13412
OG0014915	OFUSG06904.1.p1	SACKO_32045
OG0015116	OFUSG06905.1.p1, OFUSG19275.1.p1	SACKO_01362
OG0015129	OFUSG19514.2.p1, OFUSG19514.1.p1	SACKO_27000
OG0015152	OFUSG16528.1.p1	SACKO_07905, SACKO_07895
OG0015172	OFUSG17427.1.p1	SACKO_05968, SACKO_05960
OG0015197	OFUSG09771.1.p1	SACKO_15832
OG0015219	OFUSG04702.1.p1	SACKO_20522, SACKO_20523
OG0015230	OFUSG04065.1.p1	SACKO_02559, SACKO_02556
OG0015302	OFUSG01095.1.p1	SACKO_18529, SACKO_32270
OG0015377	OFUSG26420.1.p1	SACKO_06187, SACKO_06191
