Orthogroup	OWEFU	MOUSE
OG0006086	OFUSG16952.1.p1, OFUSG16953.1.p1	MOUSE17796, MOUSE17795, MOUSE17797
OG0006087	OFUSG04846.1.p1	MOUSE27350
OG0006090	OFUSG11763.1.p1	MOUSE24615
OG0006092	OFUSG05669.1.p1	MOUSE17080, MOUSE17081, MOUSE17082, MOUSE17079, MOUSE17083
OG0006094	OFUSG14093.1.p1	MOUSE29969
OG0006095	OFUSG07940.1.p1	MOUSE27229, MOUSE50304
OG0006096	OFUSG24017.1.p1	MOUSE37864, MOUSE37863
OG0006097	OFUSG23483.1.p1	MOUSE12411, MOUSE12412, MOUSE12413, MOUSE12415, MOUSE12416, MOUSE12414
OG0006098	OFUSG23100.1.p1	MOUSE09150, MOUSE09152, MOUSE09149
OG0006099	OFUSG10373.1.p1	MOUSE14237, MOUSE15047
OG0006100	OFUSG20683.1.p1, OFUSG20683.2.p1	MOUSE49850, MOUSE49849
OG0006101	OFUSG03991.1.p1	MOUSE44922, MOUSE44921
OG0006102	OFUSG19676.1.p1	MOUSE01672, MOUSE01671, MOUSE01673
OG0006103	OFUSG01720.1.p1	MOUSE00226, MOUSE00227
OG0006104	OFUSG17815.1.p1	MOUSE06095, MOUSE06094
OG0006106	OFUSG21364.1.p1	MOUSE31379, MOUSE31376
OG0006107	OFUSG01046.1.p1	MOUSE02191
OG0006108	OFUSG07116.2.p1, OFUSG07116.1.p1	MOUSE29211, MOUSE17732
OG0006110	OFUSG21101.2.p1, OFUSG21101.3.p1, OFUSG21101.1.p1, OFUSG21101.4.p1	MOUSE34976, MOUSE34974, MOUSE34975
OG0006111	OFUSG02888.1.p1, OFUSG02888.2.p1	MOUSE45682, MOUSE45687, MOUSE45684
OG0006112	OFUSG20379.1.p1	MOUSE49115, MOUSE49114, MOUSE49116
OG0006113	OFUSG23106.1.p1	MOUSE15176
OG0006114	OFUSG19161.1.p1	MOUSE52848
OG0006115	OFUSG00714.1.p1	MOUSE00531
OG0006116	OFUSG25222.1.p1	MOUSE20130
OG0006117	OFUSG18117.1.p1	MOUSE06195, MOUSE06196
OG0006118	OFUSG20873.1.p1	MOUSE09999
OG0006119	OFUSG06087.1.p1	MOUSE35847
OG0006120	OFUSG09857.1.p1	MOUSE40195
OG0006121	OFUSG19387.1.p1	MOUSE09447, MOUSE09446
OG0006122	OFUSG09987.1.p1	MOUSE05144
OG0006123	OFUSG06720.1.p1, OFUSG06720.2.p1	MOUSE40394, MOUSE40393
OG0006124	OFUSG00285.1.p1	MOUSE40352
OG0006125	OFUSG11859.1.p1	MOUSE43457, MOUSE43455, MOUSE43456
OG0006126	OFUSG25690.1.p1	MOUSE50316, MOUSE50315, MOUSE50317
OG0006127	OFUSG20864.1.p1	MOUSE49454, MOUSE49455
OG0006128	OFUSG20481.1.p1	MOUSE49444, MOUSE49443, MOUSE49445, MOUSE49442
OG0006129	OFUSG03702.1.p1	MOUSE36305, MOUSE36306
OG0006130	OFUSG07866.1.p1, OFUSG07866.3.p1, OFUSG07866.2.p1	MOUSE17246, MOUSE17247
OG0006132	OFUSG05598.1.p1	MOUSE21114, MOUSE21117, MOUSE21116, MOUSE21113
OG0006133	OFUSG02487.2.p1, OFUSG02487.1.p1	MOUSE01392, MOUSE01391, MOUSE01390, MOUSE01389, MOUSE01388
OG0006134	OFUSG20774.1.p1	MOUSE10022, MOUSE10020
OG0006135	OFUSG06396.1.p1	MOUSE20960
OG0006136	OFUSG23390.1.p1	MOUSE36528, MOUSE36529, MOUSE21940, MOUSE21942
OG0006137	OFUSG00472.1.p1	MOUSE33917, MOUSE33916, MOUSE33918, MOUSE33919, MOUSE33920
OG0006138	OFUSG12575.1.p1	MOUSE18202, MOUSE18201, MOUSE18203
OG0006139	OFUSG06411.1.p1	MOUSE01997
OG0006140	OFUSG21427.1.p1	MOUSE38190, MOUSE38192, MOUSE38191
OG0006141	OFUSG08472.1.p1	MOUSE51343, MOUSE51342, MOUSE51341
OG0006144	OFUSG11476.1.p1	MOUSE20124
OG0006145	OFUSG26431.1.p1	MOUSE34972
OG0006146	OFUSG10156.1.p1	MOUSE41104, MOUSE41106, MOUSE41107
OG0006148	OFUSG12608.2.p1, OFUSG12608.1.p1	MOUSE10491
OG0006149	OFUSG12325.1.p1	MOUSE07677, MOUSE07678, MOUSE07679
OG0006151	OFUSG26365.1.p1	MOUSE34774
OG0006152	OFUSG17669.1.p1	MOUSE00260, MOUSE00257
OG0006153	OFUSG03173.1.p1	MOUSE30044
OG0006155	OFUSG16111.1.p1	MOUSE30193, MOUSE30194
OG0006156	OFUSG25901.1.p1	MOUSE38431, MOUSE38430
OG0006158	OFUSG11990.1.p1, OFUSG12061.1.p1	MOUSE07925
OG0006159	OFUSG17578.1.p1	MOUSE27864, MOUSE27865
OG0006160	OFUSG06311.1.p1	MOUSE24920
OG0006161	OFUSG26464.1.p1	MOUSE39829
OG0006162	OFUSG13213.1.p1	MOUSE01395, MOUSE01393
OG0006163	OFUSG15849.1.p1	MOUSE27647, MOUSE27645, MOUSE27646
OG0006164	OFUSG20681.1.p1	MOUSE26974
OG0006165	OFUSG08242.1.p1	MOUSE28387
OG0006167	OFUSG19282.1.p1	MOUSE40510
OG0006168	OFUSG09932.1.p1	MOUSE50314
OG0006169	OFUSG03654.1.p1	MOUSE45226, MOUSE45225
OG0006170	OFUSG12803.1.p1	MOUSE22308, MOUSE22310, MOUSE22311, MOUSE22309
OG0006171	OFUSG12299.1.p1	MOUSE33966, MOUSE33967, MOUSE33965, MOUSE33968
OG0006172	OFUSG12254.1.p1	MOUSE07858, MOUSE07857, MOUSE07859
OG0006174	OFUSG19560.1.p1	MOUSE10262, MOUSE10263, MOUSE44876, MOUSE44877, MOUSE44875
OG0006175	OFUSG13772.1.p1	MOUSE18968, MOUSE18969, MOUSE18967, MOUSE18965, MOUSE18966
OG0006177	OFUSG25522.1.p1	MOUSE44442, MOUSE44441
OG0006178	OFUSG18904.1.p1, OFUSG18904.2.p1	MOUSE09519
OG0006179	OFUSG00965.1.p1	MOUSE16461, MOUSE16462
OG0006180	OFUSG20562.1.p1	MOUSE23209
OG0006181	OFUSG12429.1.p1	MOUSE43442, MOUSE43444, MOUSE43443, MOUSE43441
OG0006182	OFUSG13754.1.p1	MOUSE05545
OG0006183	OFUSG10917.1.p1	MOUSE14194, MOUSE14197
OG0006184	OFUSG10581.1.p1, OFUSG10581.2.p1	MOUSE15133, MOUSE15134
OG0006185	OFUSG20989.1.p1	MOUSE31989
OG0006186	OFUSG01099.1.p1	MOUSE16055
OG0006187	OFUSG08513.1.p1, OFUSG08513.2.p1	MOUSE30179, MOUSE30178
OG0006188	OFUSG21112.1.p1	MOUSE32525, MOUSE32524
OG0006189	OFUSG10831.1.p1	MOUSE53256, MOUSE53259
OG0006190	OFUSG19672.2.p1, OFUSG19672.1.p1	MOUSE30231, MOUSE30230, MOUSE30229
OG0006191	OFUSG08997.1.p1	MOUSE19452
OG0006192	OFUSG16119.2.p1, OFUSG16119.1.p1	MOUSE27820, MOUSE27819
OG0006193	OFUSG04368.1.p1	MOUSE18405, MOUSE18400, MOUSE18402, MOUSE18404, MOUSE18401, MOUSE18403
OG0006194	OFUSG10043.1.p1	MOUSE15090, MOUSE15093, MOUSE15089, MOUSE15088
OG0006195	OFUSG22190.1.p1	MOUSE15018, MOUSE15019, MOUSE15020, MOUSE15021
OG0006196	OFUSG14687.1.p1	MOUSE29966
OG0006197	OFUSG07598.1.p1, OFUSG07598.2.p1	MOUSE21698, MOUSE21699, MOUSE29126
OG0006198	OFUSG06795.1.p1	MOUSE46634, MOUSE46633
OG0006199	OFUSG26580.1.p1	MOUSE15121, MOUSE15120, MOUSE15119
OG0006200	OFUSG10180.1.p1	MOUSE48339
OG0006201	OFUSG15111.1.p1	MOUSE37306, MOUSE46378, MOUSE46377
OG0006202	OFUSG23082.1.p1	MOUSE12269, MOUSE12268
OG0006203	OFUSG25246.2.p1, OFUSG25246.1.p1	MOUSE18212
OG0006204	OFUSG22319.1.p1	MOUSE22197, MOUSE22200, MOUSE22199, MOUSE22198
OG0006205	OFUSG14995.1.p1	MOUSE54650
OG0006206	OFUSG12324.1.p1	MOUSE07089, MOUSE07086
OG0006207	OFUSG15756.1.p1	MOUSE04338, MOUSE04335, MOUSE04336, MOUSE04337
OG0006208	OFUSG09617.1.p1	MOUSE48543, MOUSE48542
OG0006210	OFUSG23024.1.p1, OFUSG23007.1.p1	MOUSE09964, MOUSE09963, MOUSE09965, MOUSE09962
OG0006211	OFUSG13258.3.p1, OFUSG13258.1.p1, OFUSG13258.2.p1	MOUSE14609, MOUSE14608
OG0006212	OFUSG02207.1.p1, OFUSG02207.2.p1	MOUSE15037, MOUSE15039, MOUSE15038
OG0006213	OFUSG04619.1.p1	MOUSE52346, MOUSE52348, MOUSE52347, MOUSE52345, MOUSE52344, MOUSE52343
OG0006214	OFUSG00232.1.p1	MOUSE01795, MOUSE01797, MOUSE01796
OG0006215	OFUSG20745.1.p1	MOUSE33103, MOUSE33102
OG0006216	OFUSG08899.1.p1	MOUSE48857, MOUSE48862, MOUSE48865, MOUSE48855
OG0006217	OFUSG21430.1.p1	MOUSE36677
OG0006219	OFUSG13784.1.p1, OFUSG13784.2.p1	MOUSE23063, MOUSE23062
OG0006220	OFUSG13524.1.p1	MOUSE23373, MOUSE23372
OG0006221	OFUSG26424.1.p1	MOUSE35282, MOUSE35283, MOUSE05694, MOUSE05695, MOUSE05696, MOUSE05697
OG0006223	OFUSG06879.1.p1	MOUSE33954
OG0006224	OFUSG21235.1.p1	MOUSE34843
OG0006225	OFUSG12400.1.p1	MOUSE18228
OG0006226	OFUSG17713.2.p1, OFUSG17713.1.p1	MOUSE10482
OG0006227	OFUSG06764.1.p1	MOUSE27758
OG0006228	OFUSG00684.1.p1	MOUSE47050, MOUSE47049, MOUSE47046, MOUSE47048, MOUSE47044
OG0006229	OFUSG03312.1.p1, OFUSG03312.2.p1	MOUSE30115, MOUSE30114, MOUSE30116
OG0006230	OFUSG13630.1.p1	MOUSE23377
OG0006231	OFUSG13273.1.p1, OFUSG13275.1.p1	MOUSE32029, MOUSE32030, MOUSE32031
OG0006232	OFUSG16492.2.p1, OFUSG16492.1.p1	MOUSE23294
OG0006233	OFUSG09219.1.p1	MOUSE16038
OG0006234	OFUSG13071.1.p1	MOUSE33398
OG0006235	OFUSG04987.3.p1, OFUSG04987.1.p1, OFUSG04987.2.p1	MOUSE41751, MOUSE41752
OG0006237	OFUSG23373.1.p1	MOUSE34509, MOUSE34508
OG0006238	OFUSG26669.1.p1	MOUSE41253, MOUSE41252, MOUSE41250, MOUSE41251
OG0006239	OFUSG20238.1.p1	MOUSE49322, MOUSE49321, MOUSE49323, MOUSE49320
OG0006240	OFUSG07675.1.p1	MOUSE32816
OG0006241	OFUSG07997.1.p1	MOUSE23905, MOUSE23904, MOUSE23903
OG0006242	OFUSG10779.1.p1	MOUSE46068, MOUSE46067, MOUSE46065, MOUSE46064, MOUSE46066
OG0006243	OFUSG08426.1.p1	MOUSE53975, MOUSE53974, MOUSE32277
OG0006244	OFUSG15035.1.p1, OFUSG15035.2.p1	MOUSE37455
OG0006245	OFUSG15791.1.p1	MOUSE22264, MOUSE22265
OG0006246	OFUSG08845.1.p1	MOUSE19828, MOUSE19827, MOUSE19830, MOUSE19825
OG0006247	OFUSG08877.1.p1, OFUSG08877.2.p1	MOUSE10299
OG0006248	OFUSG14183.1.p1	MOUSE03884, MOUSE03885, MOUSE54081
OG0006249	OFUSG24697.1.p1	MOUSE04079, MOUSE04078
OG0006250	OFUSG20233.1.p1	MOUSE19187
OG0006251	OFUSG24167.1.p1	MOUSE04588, MOUSE04587
OG0006252	OFUSG16937.1.p1	MOUSE41299
OG0006253	OFUSG07386.1.p1	MOUSE30887
OG0006254	OFUSG09915.1.p1, OFUSG26243.1.p1	MOUSE14074, MOUSE14075
OG0006255	OFUSG06569.1.p1	MOUSE20935, MOUSE20936
OG0006256	OFUSG19644.1.p1	MOUSE15874, MOUSE15870, MOUSE15872, MOUSE15871, MOUSE15873
OG0006257	OFUSG13890.1.p1	MOUSE28054
OG0006258	OFUSG03856.1.p1	MOUSE19643
OG0006259	OFUSG23380.2.p1, OFUSG23380.1.p1	MOUSE13823
OG0006260	OFUSG05929.1.p1	MOUSE41017
OG0006261	OFUSG05622.1.p1	MOUSE06910
OG0006262	OFUSG05390.1.p1	MOUSE53349, MOUSE53351, MOUSE53353
OG0006263	OFUSG20709.1.p1	MOUSE19929
OG0006264	OFUSG07824.1.p1	MOUSE37346
OG0006266	OFUSG07125.2.p1, OFUSG07125.1.p1	MOUSE36496, MOUSE36494, MOUSE36493
OG0006267	OFUSG10940.1.p1	MOUSE36950, MOUSE36947, MOUSE36949, MOUSE36946
OG0006268	OFUSG14220.1.p1	MOUSE53582, MOUSE53581, MOUSE53580
OG0006269	OFUSG19462.1.p1	MOUSE40907, MOUSE40906
OG0006270	OFUSG08585.1.p1	MOUSE25735, MOUSE25737, MOUSE25736, MOUSE25734
OG0006271	OFUSG01027.1.p1	MOUSE21994, MOUSE21993
OG0006272	OFUSG15517.1.p1, OFUSG15518.1.p1, OFUSG17920.1.p1, OFUSG03907.1.p1	MOUSE19856, MOUSE19857, MOUSE19859, MOUSE19858
OG0006273	OFUSG20420.2.p1, OFUSG20420.1.p1	MOUSE18539
OG0006275	OFUSG01454.1.p1	MOUSE24704, MOUSE24705, MOUSE24706
OG0006276	OFUSG12127.1.p1	MOUSE41137, MOUSE41136
OG0006277	OFUSG15168.1.p1	MOUSE04582
OG0006278	OFUSG23917.1.p1, OFUSG23916.1.p1, OFUSG23916.2.p1	MOUSE34489, MOUSE34487, MOUSE34488
OG0006279	OFUSG00790.1.p1	MOUSE16388, MOUSE16387, MOUSE16386
OG0006280	OFUSG25094.1.p1	MOUSE00019
OG0006281	OFUSG00050.2.p1, OFUSG00050.1.p1	MOUSE35102, MOUSE35103
OG0006282	OFUSG04147.1.p1	MOUSE01452, MOUSE01451
OG0006283	OFUSG26352.1.p1	MOUSE25148, MOUSE25150, MOUSE25147
OG0006284	OFUSG23445.1.p1	MOUSE01515, MOUSE01516
OG0006285	OFUSG08179.1.p1	MOUSE22194, MOUSE22195, MOUSE22196
OG0006286	OFUSG08272.1.p1	MOUSE35473
OG0006288	OFUSG15550.1.p1	MOUSE37718, MOUSE37719
OG0006288	OFUSG15551.1.p1	MOUSE37723
OG0006289	OFUSG05692.1.p1	MOUSE40814, MOUSE40816
OG0006290	OFUSG17255.1.p1, OFUSG17249.1.p1, OFUSG17253.1.p1	MOUSE35141, MOUSE35140
OG0006291	OFUSG08297.1.p1	MOUSE31402, MOUSE31403, MOUSE31400, MOUSE31401
OG0006292	OFUSG15723.1.p1	MOUSE48991, MOUSE28720, MOUSE28718
OG0006293	OFUSG15450.1.p1	MOUSE37625
OG0006294	OFUSG11961.1.p1	MOUSE07913
OG0006295	OFUSG15765.2.p1, OFUSG15765.1.p1	MOUSE38121
OG0006296	OFUSG06121.1.p1, OFUSG06121.2.p1	MOUSE39258, MOUSE39254, MOUSE39257, MOUSE39260, MOUSE39256, MOUSE39252
OG0006297	OFUSG06255.1.p1	MOUSE40886, MOUSE40885, MOUSE40887
OG0006298	OFUSG04372.1.p1	MOUSE14670, MOUSE14671, MOUSE14672, MOUSE14673
OG0006299	OFUSG00606.1.p1	MOUSE34330
OG0006300	OFUSG12289.1.p1	MOUSE24505, MOUSE24503, MOUSE24504
OG0006301	OFUSG12150.1.p1	MOUSE27376, MOUSE27375
OG0006302	OFUSG08996.1.p1, OFUSG08996.2.p1	MOUSE51462
OG0006303	OFUSG08907.1.p1	MOUSE24304, MOUSE24300, MOUSE24301, MOUSE24299, MOUSE24302, MOUSE43070
OG0006304	OFUSG21576.1.p1	MOUSE08044
OG0006305	OFUSG06132.1.p1, OFUSG06132.2.p1	MOUSE21331
OG0006306	OFUSG07033.2.p1, OFUSG07033.3.p1, OFUSG07033.1.p1	MOUSE34251
OG0006307	OFUSG13078.1.p1	MOUSE10641, MOUSE10646, MOUSE10640, MOUSE10644, MOUSE10642, MOUSE10645, MOUSE10643
OG0006308	OFUSG22095.1.p1	MOUSE04298, MOUSE04299, MOUSE04303, MOUSE04301, MOUSE04302, MOUSE04300, MOUSE04297
OG0006309	OFUSG01691.1.p1	MOUSE02180
OG0006310	OFUSG00395.1.p1	MOUSE47347, MOUSE47348, MOUSE47344, MOUSE47345, MOUSE47349, MOUSE47346
OG0006311	OFUSG00976.1.p1	MOUSE42034
OG0006312	OFUSG19151.1.p1	MOUSE01807, MOUSE01811, MOUSE01810
OG0006313	OFUSG13104.1.p1	MOUSE34183, MOUSE34185, MOUSE34184
OG0006314	OFUSG04293.1.p1	MOUSE30884
OG0006315	OFUSG11578.1.p1	MOUSE27789, MOUSE27788
OG0006316	OFUSG10798.1.p1, OFUSG10798.2.p1	MOUSE10556, MOUSE10555
OG0006318	OFUSG00349.1.p1	MOUSE51285, MOUSE51286, MOUSE51284
OG0006319	OFUSG21159.1.p1	MOUSE45688
OG0006320	OFUSG06963.1.p1	MOUSE41214, MOUSE41212, MOUSE41213
OG0006321	OFUSG22961.1.p1	MOUSE49369, MOUSE10030, MOUSE10028, MOUSE10029
OG0006322	OFUSG06165.1.p1	MOUSE52872
OG0006323	OFUSG03585.1.p1	MOUSE12964, MOUSE12965
OG0006324	OFUSG05424.1.p1	MOUSE15180
OG0006325	OFUSG25419.1.p1, OFUSG25419.2.p1	MOUSE25844, MOUSE25845, MOUSE25843
OG0006326	OFUSG25472.1.p1	MOUSE23732
OG0006327	OFUSG21151.1.p1	MOUSE52333, MOUSE52331, MOUSE52329, MOUSE52334, MOUSE52332, MOUSE52330
OG0006329	OFUSG06525.1.p1	MOUSE27767, MOUSE27765, MOUSE27766, MOUSE27764
OG0006330	OFUSG09632.1.p1	MOUSE51758, MOUSE51757
OG0006331	OFUSG21663.1.p1	MOUSE42771, MOUSE42772
OG0006332	OFUSG07284.1.p1	MOUSE27257, MOUSE27256
OG0006333	OFUSG00350.1.p1	MOUSE16124, MOUSE16123, MOUSE00654, MOUSE00655
OG0006334	OFUSG16855.1.p1	MOUSE48911, MOUSE48912
OG0006335	OFUSG12800.1.p1	MOUSE14829
OG0006336	OFUSG21313.1.p1, OFUSG21313.2.p1	MOUSE48468, MOUSE48467
OG0006337	OFUSG08817.1.p1	MOUSE51858, MOUSE10096
OG0006338	OFUSG17633.1.p1, OFUSG17633.2.p1	MOUSE31793, MOUSE31791, MOUSE31792, MOUSE31794
OG0006339	OFUSG15007.2.p1, OFUSG15007.1.p1	MOUSE37259
OG0006340	OFUSG17804.1.p1	MOUSE00903, MOUSE00904, MOUSE00905, MOUSE00902
OG0006341	OFUSG13525.1.p1	MOUSE47414
OG0006343	OFUSG03113.1.p1	MOUSE48088
OG0006344	OFUSG17196.1.p1	MOUSE32264
OG0006345	OFUSG21050.1.p1	MOUSE21609
OG0006346	OFUSG19567.1.p1	MOUSE51221
OG0006347	OFUSG04201.1.p1	MOUSE02467
OG0006348	OFUSG08022.1.p1	MOUSE10201, MOUSE10200, MOUSE10198, MOUSE10199
OG0006349	OFUSG13717.1.p1, OFUSG13717.2.p1	MOUSE20753
OG0006350	OFUSG10010.1.p1	MOUSE19460
OG0006351	OFUSG02528.1.p1	MOUSE29657, MOUSE29658, MOUSE29659
OG0006352	OFUSG16779.1.p1	MOUSE32257
OG0006353	OFUSG21707.1.p1	MOUSE42828
OG0006354	OFUSG05660.1.p1	MOUSE40413, MOUSE40412
OG0006355	OFUSG05633.1.p1	MOUSE40806
OG0006356	OFUSG15113.1.p1	MOUSE03845, MOUSE03847, MOUSE03846
OG0006357	OFUSG10930.1.p1, OFUSG10933.1.p1	MOUSE22850
OG0006358	OFUSG05609.1.p1	MOUSE35406, MOUSE35402, MOUSE35405, MOUSE35404, MOUSE35403, MOUSE35401
OG0006359	OFUSG26138.1.p1	MOUSE31884, MOUSE31886, MOUSE31887, MOUSE31885
OG0006360	OFUSG01922.1.p1	MOUSE02221
OG0006361	OFUSG20881.1.p1	MOUSE48963, MOUSE48964
OG0006362	OFUSG09542.1.p1	MOUSE34247, MOUSE34248
OG0006363	OFUSG19547.2.p1, OFUSG19547.1.p1	MOUSE20221
OG0006364	OFUSG04672.1.p1	MOUSE20680
OG0006365	OFUSG03344.1.p1	MOUSE23279, MOUSE54173, MOUSE54172
OG0006366	OFUSG02266.1.p1	MOUSE22776
OG0006366	OFUSG25785.1.p1	MOUSE22775, MOUSE22774
OG0006367	OFUSG13408.1.p1	MOUSE06752, MOUSE06748, MOUSE06749, MOUSE06750
OG0006368	OFUSG24274.1.p1, OFUSG24275.1.p1, OFUSG24275.2.p1	MOUSE05618, MOUSE05617, MOUSE05620
OG0006370	OFUSG21077.1.p1	MOUSE35591, MOUSE35592
OG0006372	OFUSG07198.1.p1	MOUSE45009, MOUSE45008, MOUSE45007, MOUSE45010, MOUSE45012, MOUSE45011
OG0006375	OFUSG10211.1.p1	MOUSE16929
OG0006376	OFUSG26673.1.p1	MOUSE25552, MOUSE25550, MOUSE25549, MOUSE25548, MOUSE25547
OG0006377	OFUSG13142.1.p1	MOUSE13243
OG0006378	OFUSG06139.1.p1	MOUSE36964, MOUSE36966, MOUSE36963
OG0006379	OFUSG11248.2.p1, OFUSG11248.1.p1	MOUSE07595, MOUSE07594, MOUSE07596, MOUSE07597
OG0006380	OFUSG17771.1.p1, OFUSG02849.1.p1	MOUSE03204
OG0006382	OFUSG11579.1.p1	MOUSE07504, MOUSE07502, MOUSE07505, MOUSE07501, MOUSE07503
OG0006383	OFUSG19592.1.p1	MOUSE16422
OG0006384	OFUSG10582.1.p1	MOUSE50412, MOUSE50410, MOUSE50411, MOUSE50409
OG0006385	OFUSG11265.1.p1	MOUSE20071, MOUSE20069, MOUSE20070, MOUSE20066, MOUSE20067, MOUSE20068
OG0006386	OFUSG01436.1.p1	MOUSE47125, MOUSE47128, MOUSE47127, MOUSE47126
OG0006387	OFUSG00913.1.p1	MOUSE16306, MOUSE34335
OG0006388	OFUSG18462.1.p1	MOUSE17131, MOUSE17130, MOUSE17129, MOUSE06529
OG0006389	OFUSG01920.1.p1	MOUSE16581, MOUSE16586, MOUSE16584, MOUSE16585, MOUSE16582, MOUSE16583
OG0006390	OFUSG06648.1.p1	MOUSE24929, MOUSE24930, MOUSE24928, MOUSE24927
OG0006391	OFUSG08068.1.p1	MOUSE50989, MOUSE50991, MOUSE50988
OG0006392	OFUSG00142.1.p1	MOUSE30923, MOUSE30926, MOUSE30924, MOUSE30925
OG0006393	OFUSG08709.1.p1	MOUSE33021, MOUSE33020, MOUSE18469
OG0006394	OFUSG18375.1.p1	MOUSE14264, MOUSE14265
OG0006395	OFUSG13284.1.p1	MOUSE28238, MOUSE28236, MOUSE28237, MOUSE28235
OG0006396	OFUSG23581.1.p1	MOUSE09804, MOUSE09803
OG0006398	OFUSG13200.1.p1	MOUSE33324, MOUSE33323, MOUSE33316, MOUSE33321
OG0006399	OFUSG22262.1.p1	MOUSE37406, MOUSE37404, MOUSE37405
OG0006401	OFUSG15978.1.p1	MOUSE22412, MOUSE22413, MOUSE39948, MOUSE39947
OG0006402	OFUSG07589.2.p1, OFUSG07589.1.p1	MOUSE31582
OG0006405	OFUSG10162.1.p1	MOUSE20487, MOUSE20488, MOUSE47054, MOUSE47053
OG0006406	OFUSG01942.1.p1	MOUSE05088, MOUSE05087, MOUSE44266, MOUSE05086, MOUSE05085
OG0006407	OFUSG09787.1.p1	MOUSE15997, MOUSE15998, MOUSE43472, MOUSE43473
OG0006408	OFUSG11778.2.p1, OFUSG11778.3.p1, OFUSG11778.1.p1	MOUSE08267, MOUSE08266, MOUSE08265
OG0006412	OFUSG12652.1.p1	MOUSE28200, MOUSE32009, MOUSE32008, MOUSE06874
OG0006413	OFUSG19199.1.p1, OFUSG19199.2.p1, OFUSG05826.1.p1	MOUSE40888, MOUSE23509, MOUSE07003
OG0006414	OFUSG08684.1.p1, OFUSG08946.1.p1	MOUSE20902
OG0006442	OFUSG05106.1.p1	MOUSE09109
OG0006443	OFUSG25627.1.p1	MOUSE20211
OG0006446	OFUSG07247.1.p1, OFUSG07247.2.p1	MOUSE26085, MOUSE26086, MOUSE26084, MOUSE26083, MOUSE26082
OG0006447	OFUSG07863.2.p1, OFUSG07863.1.p1	MOUSE25747
OG0006448	OFUSG04041.1.p1	MOUSE13317, MOUSE13318
OG0006449	OFUSG16963.1.p1	MOUSE13387, MOUSE13386
OG0006452	OFUSG06652.1.p1	MOUSE23482, MOUSE52797, MOUSE52796
OG0006454	OFUSG15262.1.p1	MOUSE04930, MOUSE04929
OG0006456	OFUSG07766.1.p1	MOUSE19867, MOUSE19868
OG0006457	OFUSG20987.2.p1, OFUSG20987.1.p1	MOUSE48917
OG0006458	OFUSG09602.1.p1	MOUSE51228, MOUSE51230, MOUSE51229, MOUSE51231, MOUSE51227
OG0006459	OFUSG19921.1.p1	MOUSE27714, MOUSE27717
OG0006460	OFUSG12314.1.p1	MOUSE49910
OG0006461	OFUSG19155.1.p1	MOUSE52644
OG0006462	OFUSG17891.1.p1	MOUSE14254, MOUSE14253
OG0006463	OFUSG19852.1.p1	MOUSE19085, MOUSE19086
OG0006464	OFUSG14585.1.p1	MOUSE15625, MOUSE15624
OG0006465	OFUSG25347.1.p1	MOUSE08683, MOUSE08684
OG0006467	OFUSG18307.1.p1	MOUSE40434, MOUSE40433, MOUSE40435
OG0006468	OFUSG04866.1.p1	MOUSE32105
OG0006469	OFUSG10425.1.p1	MOUSE03738
OG0006470	OFUSG06000.1.p1	MOUSE36168
OG0006471	OFUSG26571.1.p1	MOUSE28060, MOUSE28059, MOUSE28057, MOUSE28058, MOUSE28061
OG0006472	OFUSG24781.1.p1	MOUSE38447
OG0006474	OFUSG22247.1.p1	MOUSE15358, MOUSE15357, MOUSE15356
OG0006475	OFUSG04046.1.p1	MOUSE39872
OG0006476	OFUSG03550.1.p1	MOUSE38897
OG0006477	OFUSG10191.1.p1	MOUSE47325
OG0006478	OFUSG17348.1.p1	MOUSE18471, MOUSE18472
OG0006479	OFUSG13673.1.p1	MOUSE35163, MOUSE35164
OG0006480	OFUSG25523.1.p1	MOUSE21333
OG0006481	OFUSG08691.1.p1	MOUSE02030, MOUSE51052
OG0006482	OFUSG12549.1.p1	MOUSE07260, MOUSE07262
OG0006483	OFUSG12008.1.p1	MOUSE07206, MOUSE07204
OG0006484	OFUSG19772.1.p1, OFUSG19926.1.p1	MOUSE20599, MOUSE20600
OG0006485	OFUSG21874.1.p1	MOUSE20333
OG0006486	OFUSG19374.1.p1	MOUSE40716, MOUSE40715, MOUSE01974, MOUSE01975
OG0006487	OFUSG05608.1.p1	MOUSE52846, MOUSE52845, MOUSE52844
OG0006488	OFUSG12523.1.p1	MOUSE42690, MOUSE42689
OG0006490	OFUSG06326.1.p1	MOUSE01816
OG0006491	OFUSG23711.2.p1, OFUSG23711.1.p1	MOUSE18971
OG0006492	OFUSG20574.1.p1	MOUSE49785, MOUSE49782, MOUSE49781, MOUSE49784, MOUSE49783
OG0006493	OFUSG03992.1.p1	MOUSE45214, MOUSE45215, MOUSE45212, MOUSE45216, MOUSE45213
OG0006494	OFUSG14669.1.p1	MOUSE29560
OG0006495	OFUSG04893.1.p1	MOUSE04122, MOUSE04123
OG0006496	OFUSG25735.1.p1	MOUSE23975, MOUSE23974, MOUSE23972, MOUSE23971
OG0006497	OFUSG26162.2.p1, OFUSG26162.1.p1	MOUSE12999, MOUSE12998, MOUSE13000
OG0006498	OFUSG02085.1.p1	MOUSE54568, MOUSE54567
OG0006499	OFUSG25431.1.p1	MOUSE23782, MOUSE23784, MOUSE23783
