Orthogroup	OWEFU	BRAFL
OG0006757	OFUSG10397.1.p1, OFUSG10397.2.p1	bflo_24956
OG0006758	OFUSG25525.1.p1	bflo_00186
OG0006759	OFUSG06758.4.p1, OFUSG06758.1.p1, OFUSG06758.2.p1, OFUSG06758.3.p1	bflo_09138
OG0006761	OFUSG02527.1.p1	bflo_15513, bflo_27154
OG0006762	OFUSG25265.1.p1	bflo_23253
OG0006763	OFUSG07768.2.p1	bflo_18843
OG0006764	OFUSG03696.1.p1	bflo_11734, bflo_11479
OG0006765	OFUSG05142.1.p1	bflo_12543
OG0006766	OFUSG14742.1.p1	bflo_18339
OG0006768	OFUSG09331.1.p1	bflo_18488
OG0006769	OFUSG26103.1.p1	bflo_21934
OG0006770	OFUSG20130.1.p1	bflo_03014
OG0006772	OFUSG05966.1.p1	bflo_10630
OG0006774	OFUSG05261.1.p1	bflo_12777
OG0006775	OFUSG11034.1.p1	bflo_23577
OG0006776	OFUSG15876.1.p1	bflo_18625
OG0006777	OFUSG11705.1.p1	bflo_17793, bflo_19104
OG0006780	OFUSG26802.1.p1, OFUSG26802.2.p1	bflo_04849
OG0006784	OFUSG04222.1.p1	bflo_27295
OG0006787	OFUSG13124.1.p1	bflo_00335, bflo_26553
OG0006792	OFUSG19580.1.p1	bflo_15974, bflo_15976
OG0006798	OFUSG23493.1.p1	bflo_03712
OG0006798	OFUSG22361.1.p1, OFUSG06682.1.p1	bflo_14140
OG0006799	OFUSG05413.1.p1	bflo_22242, bflo_07245, bflo_17264, bflo_04892
OG0006800	OFUSG14926.1.p1, OFUSG14925.1.p1, OFUSG07994.1.p1, OFUSG07995.1.p1, OFUSG07996.1.p1, OFUSG25479.1.p1	bflo_05971
OG0006801	OFUSG05780.1.p1, OFUSG14773.1.p1	bflo_16214, bflo_16218, bflo_26540, bflo_14365, bflo_15186, bflo_16869, bflo_24430, bflo_11782, bflo_15269
OG0006824	OFUSG06565.1.p1	bflo_12084, bflo_11904
OG0006826	OFUSG03216.1.p1	bflo_15514
OG0006827	OFUSG26518.1.p1	bflo_26115
OG0006828	OFUSG08532.1.p1	bflo_05590
OG0006830	OFUSG24087.1.p1	bflo_20502
OG0006831	OFUSG05716.1.p1	bflo_11563
OG0006832	OFUSG11995.1.p1	bflo_10679
OG0006833	OFUSG20872.1.p1	bflo_13923
OG0006834	OFUSG13264.2.p1, OFUSG13264.1.p1	bflo_24203, bflo_24205
OG0006835	OFUSG15724.1.p1	bflo_18063
OG0006837	OFUSG09601.1.p1, OFUSG09601.2.p1	bflo_17582
OG0006838	OFUSG10401.1.p1	bflo_22711
OG0006839	OFUSG09983.1.p1	bflo_07483
OG0006842	OFUSG13281.1.p1	bflo_26032
OG0006843	OFUSG09822.1.p1	bflo_05656
OG0006844	OFUSG08788.1.p1	bflo_02086
OG0006845	OFUSG11239.2.p1, OFUSG11239.1.p1	bflo_16282
OG0006846	OFUSG11488.1.p1	bflo_05424
OG0006847	OFUSG07278.1.p1	bflo_20417
OG0006848	OFUSG10911.1.p1	bflo_07388
OG0006849	OFUSG11537.1.p1	bflo_23476
OG0006850	OFUSG00970.2.p1, OFUSG00970.3.p1, OFUSG00970.1.p1	bflo_18002
OG0006852	OFUSG23389.1.p1	bflo_07139, bflo_02493
OG0006856	OFUSG20694.1.p1	bflo_08265
OG0006857	OFUSG14086.1.p1	bflo_22461
OG0006858	OFUSG14668.1.p1	bflo_22306
OG0006860	OFUSG20553.1.p1	bflo_13831
OG0006861	OFUSG04617.1.p1	bflo_02199
OG0006862	OFUSG11640.1.p1	bflo_07506
OG0006864	OFUSG03675.2.p1, OFUSG03675.1.p1	bflo_14254
OG0006865	OFUSG13822.1.p1, OFUSG13831.1.p1	bflo_21505, bflo_21504
OG0006867	OFUSG26803.1.p1	bflo_17074
OG0006868	OFUSG25217.1.p1	bflo_13873
OG0006870	OFUSG14003.1.p1	bflo_14756
OG0006871	OFUSG24981.1.p1	bflo_21815
OG0006872	OFUSG05241.1.p1	bflo_13623
OG0006873	OFUSG14822.1.p1	bflo_02792
OG0006874	OFUSG17867.2.p1, OFUSG17867.1.p1	bflo_23619
OG0006875	OFUSG12528.1.p1	bflo_24959
OG0006876	OFUSG23465.1.p1	bflo_25862
OG0006877	OFUSG16387.1.p1	bflo_07384
OG0006878	OFUSG13546.1.p1	bflo_25700, bflo_25466
OG0006880	OFUSG26215.1.p1	bflo_22152
OG0006881	OFUSG02889.1.p1	bflo_14289
OG0006882	OFUSG05203.1.p1	bflo_13224
OG0006883	OFUSG01761.1.p1	bflo_17686
OG0006884	OFUSG01760.1.p1, OFUSG01760.2.p1	bflo_17331
OG0006885	OFUSG10131.1.p1	bflo_01373
OG0006886	OFUSG01889.1.p1	bflo_18390
OG0006887	OFUSG04466.1.p1	bflo_19380
OG0006888	OFUSG13161.1.p1	bflo_21809
OG0006890	OFUSG06585.1.p1	bflo_10189
OG0006891	OFUSG24176.1.p1	bflo_20531
OG0006892	OFUSG15808.1.p1	bflo_19210
OG0006893	OFUSG09968.1.p1	bflo_22850
OG0006894	OFUSG18389.1.p1	bflo_23771
OG0006895	OFUSG21761.1.p1	bflo_03293
OG0006896	OFUSG17847.1.p1	bflo_07051
OG0006897	OFUSG09082.1.p1	bflo_06445
OG0006898	OFUSG20735.1.p1	bflo_12617
OG0006899	OFUSG26219.2.p1, OFUSG26219.1.p1	bflo_10493
OG0006900	OFUSG00348.1.p1	bflo_17774
OG0006902	OFUSG00931.1.p1	bflo_16739
OG0006904	OFUSG01695.1.p2	bflo_08783
OG0006905	OFUSG04975.1.p1	bflo_13409
OG0006907	OFUSG13562.1.p1	bflo_05668
OG0006908	OFUSG15397.1.p1	bflo_20369
OG0006909	OFUSG06834.1.p1	bflo_11161
OG0006911	OFUSG26598.1.p1, OFUSG26593.1.p1	bflo_16763
OG0006912	OFUSG25692.1.p1	bflo_16818
OG0006913	OFUSG08028.1.p1	bflo_16684, bflo_16845
OG0006914	OFUSG09464.1.p1	bflo_06676
OG0006915	OFUSG20354.1.p1	bflo_12701, bflo_24776
OG0006916	OFUSG09124.1.p1	bflo_05711
OG0006918	OFUSG26318.1.p1	bflo_06388
OG0006919	OFUSG19194.1.p1	bflo_10781
OG0006921	OFUSG02442.1.p1	bflo_14801
OG0006921	OFUSG23584.1.p1	bflo_17039
OG0006924	OFUSG17158.1.p1	bflo_14841
OG0006925	OFUSG07572.1.p1, OFUSG07572.2.p1	bflo_01234
OG0006926	OFUSG17276.1.p1	bflo_01326
OG0006927	OFUSG07179.1.p1	bflo_25864
OG0006928	OFUSG23551.1.p1	bflo_21086
OG0006930	OFUSG00936.1.p1	bflo_18159
OG0006931	OFUSG23547.1.p1	bflo_03880
OG0006932	OFUSG10417.1.p1	bflo_23118, bflo_22872
OG0006933	OFUSG05653.1.p1	bflo_11872
OG0006934	OFUSG14725.1.p1	bflo_22320
OG0006935	OFUSG15458.1.p1	bflo_10058
OG0006936	OFUSG06570.1.p1	bflo_10276, bflo_09616
OG0006937	OFUSG26075.1.p1	bflo_06019
OG0006938	OFUSG12471.1.p1	bflo_11763
OG0006939	OFUSG17603.1.p1	bflo_05623
OG0006940	OFUSG13186.1.p1	bflo_00686
OG0006942	OFUSG11727.1.p1, OFUSG11727.2.p1	bflo_16437
OG0006943	OFUSG08404.1.p1	bflo_06674
OG0006944	OFUSG05635.1.p1	bflo_11099
OG0006945	OFUSG24270.1.p1	bflo_18670
OG0006946	OFUSG07877.1.p1	bflo_16430
OG0006947	OFUSG07408.1.p1	bflo_10825
OG0006948	OFUSG18459.1.p1	bflo_23320
OG0006949	OFUSG15878.1.p1	bflo_08640
OG0006950	OFUSG18775.2.p1, OFUSG18775.1.p1	bflo_12093
OG0006951	OFUSG15980.1.p1, OFUSG15980.2.p1	bflo_02466
OG0006952	OFUSG20628.1.p1	bflo_12669
OG0006953	OFUSG00884.1.p1	bflo_23341
OG0006954	OFUSG25075.1.p1	bflo_17503
OG0006956	OFUSG06080.2.p1, OFUSG06080.1.p1	bflo_09317
OG0006957	OFUSG05470.1.p1	bflo_08841
OG0006958	OFUSG07736.1.p1	bflo_15840, bflo_15252, bflo_15171
OG0006960	OFUSG10847.2.p1, OFUSG10847.1.p1	bflo_06033
OG0006961	OFUSG23655.1.p1	bflo_00581
OG0006962	OFUSG20929.1.p1	bflo_19179
OG0006964	OFUSG00362.1.p1	bflo_18137
OG0006965	OFUSG18386.1.p1	bflo_07273
OG0006966	OFUSG24778.1.p1	bflo_21938
OG0006967	OFUSG10677.1.p1	bflo_23381
OG0006968	OFUSG23129.1.p1	bflo_12636
OG0006969	OFUSG19497.1.p1	bflo_09435
OG0006970	OFUSG24014.1.p1	bflo_20527
OG0006971	OFUSG22447.1.p1	bflo_20344
OG0006972	OFUSG20620.2.p1, OFUSG20620.1.p1	bflo_13495
OG0006973	OFUSG00129.1.p1	bflo_17571
OG0006975	OFUSG00620.1.p1	bflo_18089
OG0006976	OFUSG00399.1.p1	bflo_18136
OG0006977	OFUSG18645.1.p1	bflo_11476
OG0006979	OFUSG07394.1.p1	bflo_08448
OG0006980	OFUSG21476.1.p1	bflo_24447
OG0006981	OFUSG07719.2.p1, OFUSG07719.3.p1, OFUSG07719.1.p1	bflo_09863
OG0006982	OFUSG06527.1.p1	bflo_09169
OG0006984	OFUSG07203.1.p1, OFUSG07204.1.p1	bflo_09857
OG0006985	OFUSG07556.1.p1	bflo_11656
OG0006987	OFUSG25536.1.p1	bflo_15760
OG0006988	OFUSG26800.1.p1	bflo_09353
OG0006989	OFUSG04394.1.p1	bflo_04780
OG0006990	OFUSG10161.1.p1	bflo_07372
OG0006991	OFUSG17185.1.p1	bflo_06043
OG0006992	OFUSG19003.1.p1	bflo_02231, bflo_10262
OG0006993	OFUSG14670.1.p1, OFUSG14670.2.p1	bflo_22403
OG0006994	OFUSG16405.1.p1	bflo_02112
OG0006995	OFUSG08451.1.p1	bflo_02848
OG0006996	OFUSG25256.1.p1, OFUSG25256.2.p1	bflo_10719
OG0006997	OFUSG06281.1.p1	bflo_11454
OG0006998	OFUSG16627.1.p1	bflo_23590
OG0006999	OFUSG13743.1.p1	bflo_01138
OG0007000	OFUSG06445.1.p1, OFUSG06445.2.p1	bflo_10483
OG0007001	OFUSG00420.1.p1	bflo_03475
OG0007002	OFUSG07702.1.p1	bflo_15746
OG0007003	OFUSG18628.1.p1	bflo_13387
OG0007004	OFUSG05431.1.p1	bflo_05403, bflo_13198, bflo_13009
OG0007005	OFUSG24056.1.p1	bflo_20341
OG0007006	OFUSG09513.1.p1	bflo_15545
OG0007007	OFUSG08895.1.p1	bflo_18247
OG0007009	OFUSG04231.1.p1	bflo_07642
OG0007010	OFUSG04162.1.p1, OFUSG02296.1.p1	bflo_14446
OG0007011	OFUSG02616.1.p1	bflo_15254
OG0007012	OFUSG18164.1.p1	bflo_08408
OG0007013	OFUSG17828.1.p1	bflo_22925
OG0007014	OFUSG06966.1.p1	bflo_09903
OG0007015	OFUSG20280.1.p1	bflo_27330, bflo_20402
OG0007016	OFUSG23182.2.p1, OFUSG23182.1.p1	bflo_14032
OG0007017	OFUSG24635.1.p1	bflo_21913
OG0007018	OFUSG17974.1.p1	bflo_23908
OG0007019	OFUSG18149.1.p1	bflo_23063
OG0007020	OFUSG18698.1.p1	bflo_10034
OG0007021	OFUSG14112.1.p1	bflo_21680
OG0007022	OFUSG16190.1.p1	bflo_18552
OG0007023	OFUSG06199.1.p1	bflo_11047
OG0007024	OFUSG06084.1.p1, OFUSG06084.2.p1	bflo_11367
OG0007025	OFUSG07910.1.p1	bflo_14744
OG0007026	OFUSG07544.1.p1	bflo_09805
OG0007027	OFUSG05641.1.p1, OFUSG05641.2.p1	bflo_20536
OG0007028	OFUSG13370.1.p1	bflo_01442
OG0007031	OFUSG21245.2.p1, OFUSG21245.1.p1	bflo_01870
OG0007032	OFUSG15967.1.p1	bflo_18346
OG0007033	OFUSG12337.1.p1	bflo_16162
OG0007034	OFUSG15969.1.p1	bflo_19304
OG0007035	OFUSG19610.1.p1	bflo_11817
OG0007036	OFUSG25686.1.p1	bflo_15936
OG0007037	OFUSG15937.1.p1, OFUSG15937.2.p1	bflo_18791
OG0007038	OFUSG18813.1.p1	bflo_11762, bflo_11636
OG0007039	OFUSG21948.1.p1, OFUSG21947.1.p1	bflo_06475
OG0007040	OFUSG07700.1.p1	bflo_15748
OG0007041	OFUSG16729.2.p1, OFUSG16729.1.p1	bflo_06211
OG0007042	OFUSG04668.1.p1	bflo_02915
OG0007043	OFUSG06723.1.p1	bflo_10682
OG0007045	OFUSG00867.1.p1	bflo_18005
OG0007046	OFUSG01801.1.p1	bflo_17255
OG0007047	OFUSG25608.1.p1	bflo_15778
OG0007048	OFUSG17875.1.p1	bflo_23058
OG0007049	OFUSG13313.1.p1	bflo_24438
OG0007050	OFUSG05674.1.p1	bflo_09428
OG0007053	OFUSG21516.1.p1	bflo_24401
OG0007054	OFUSG15022.1.p1	bflo_20473
OG0007055	OFUSG15353.1.p1	bflo_21171
OG0007056	OFUSG24154.1.p1	bflo_20134
OG0007058	OFUSG08816.1.p1	bflo_17608
OG0007059	OFUSG06271.1.p1	bflo_10444
OG0007060	OFUSG01914.1.p1, OFUSG01914.2.p1	bflo_06320
OG0007061	OFUSG06485.1.p1	bflo_10696
OG0007062	OFUSG21319.1.p1	bflo_24989
OG0007063	OFUSG10493.1.p1	bflo_23792
OG0007064	OFUSG03352.1.p1	bflo_14926
OG0007065	OFUSG07963.1.p1	bflo_10221
OG0007066	OFUSG14815.1.p1	bflo_21816
OG0007067	OFUSG20308.1.p1	bflo_12779
OG0007068	OFUSG17951.1.p1	bflo_07102
OG0007069	OFUSG17864.1.p1	bflo_06573
OG0007071	OFUSG12865.1.p1	bflo_09008
OG0007072	OFUSG20497.1.p1	bflo_12921
OG0007073	OFUSG17728.1.p1	bflo_24056
OG0007074	OFUSG17382.1.p1	bflo_04122
OG0007075	OFUSG18111.1.p1	bflo_07697
OG0007076	OFUSG21424.1.p1	bflo_15859
OG0007077	OFUSG03074.1.p1, OFUSG03074.2.p1	bflo_14982
OG0007078	OFUSG24579.1.p1, OFUSG24582.1.p1	bflo_02464
OG0007079	OFUSG23538.1.p1	bflo_01999
OG0007080	OFUSG26258.1.p1	bflo_01418
OG0007081	OFUSG21477.1.p1	bflo_14270
OG0007083	OFUSG25609.1.p1, OFUSG25609.2.p1	bflo_15779
OG0007084	OFUSG23130.1.p1	bflo_12638
OG0007086	OFUSG06679.1.p1, OFUSG06679.2.p1, OFUSG06679.3.p1	bflo_11245
OG0007087	OFUSG26516.1.p1	bflo_06824
OG0007089	OFUSG14491.1.p1, OFUSG14492.1.p1	bflo_02444
OG0007090	OFUSG13138.1.p1	bflo_25747
OG0007091	OFUSG13179.1.p1	bflo_05854
OG0007092	OFUSG12355.1.p1	bflo_15232
OG0007093	OFUSG13021.1.p1	bflo_10575
OG0007094	OFUSG21965.1.p1	bflo_18319
OG0007095	OFUSG18269.1.p1	bflo_23010
OG0007096	OFUSG05022.1.p1	bflo_12760
OG0007097	OFUSG08779.1.p1	bflo_07989
OG0007098	OFUSG20568.1.p1	bflo_13800
OG0007099	OFUSG11706.1.p1	bflo_21945
OG0007100	OFUSG19539.1.p1	bflo_11271
OG0007102	OFUSG02403.1.p1	bflo_14184
OG0007103	OFUSG18537.1.p1	bflo_08091
OG0007104	OFUSG14180.1.p1	bflo_21832
OG0007105	OFUSG24155.1.p1	bflo_21094
OG0007106	OFUSG18964.1.p1	bflo_11280
OG0007108	OFUSG22296.1.p1	bflo_20348
OG0007109	OFUSG00752.1.p1	bflo_04042
OG0007111	OFUSG20801.1.p1	bflo_13861
OG0007112	OFUSG19617.1.p1	bflo_06337
OG0007113	OFUSG06597.1.p1	bflo_11442
OG0007114	OFUSG20430.1.p1	bflo_14043
OG0007115	OFUSG11124.1.p1	bflo_13514
OG0007116	OFUSG10614.1.p1	bflo_23512
OG0007118	OFUSG00366.1.p1	bflo_17782
OG0007119	OFUSG23664.1.p1	bflo_26455
OG0007120	OFUSG21210.1.p1	bflo_26318
OG0007121	OFUSG11479.1.p1	bflo_21082
OG0007122	OFUSG12932.1.p1	bflo_24072
OG0007123	OFUSG06078.1.p1, OFUSG06079.1.p1, OFUSG06079.2.p1	bflo_09914
OG0007124	OFUSG02914.1.p1	bflo_15170
OG0007125	OFUSG08572.1.p1, OFUSG08572.2.p1	bflo_14785
OG0007126	OFUSG12192.1.p1	bflo_22266
OG0007127	OFUSG21273.1.p1	bflo_00577
OG0007129	OFUSG06978.1.p1	bflo_10446
OG0007130	OFUSG06200.1.p1	bflo_11677
OG0007131	OFUSG23463.1.p1	bflo_25611
OG0007133	OFUSG09267.1.p1	bflo_02382
OG0007134	OFUSG05978.1.p1	bflo_10408
OG0007135	OFUSG04246.1.p1	bflo_08465
OG0007136	OFUSG19905.1.p1	bflo_06450
OG0007137	OFUSG10871.1.p1	bflo_22784
OG0007138	OFUSG08302.1.p1	bflo_15711
OG0007139	OFUSG12636.1.p1	bflo_05619
OG0007142	OFUSG02544.1.p1	bflo_15000
OG0007143	OFUSG17545.1.p1	bflo_01199
OG0007144	OFUSG21801.1.p1	bflo_20069
OG0007145	OFUSG20934.1.p1	bflo_05954, bflo_05366
OG0007146	OFUSG09570.1.p1	bflo_21226
OG0007147	OFUSG13469.1.p1	bflo_24598
OG0007148	OFUSG19136.1.p1	bflo_12090
OG0007149	OFUSG07733.1.p1	bflo_17134
OG0007150	OFUSG05344.1.p1	bflo_12859, bflo_09705
OG0007151	OFUSG02774.1.p1	bflo_14436
OG0007152	OFUSG04148.3.p1, OFUSG04148.1.p1, OFUSG04148.2.p1	bflo_08459, bflo_12446
OG0007153	OFUSG11582.2.p1, OFUSG11582.1.p1	bflo_14060
OG0007154	OFUSG08565.1.p1	bflo_11488
OG0007155	OFUSG13038.1.p1	bflo_16518, bflo_16186, bflo_16189, bflo_19396, bflo_22032
OG0007156	OFUSG09391.1.p1, OFUSG22112.1.p1, OFUSG08840.1.p1	bflo_00834, bflo_00835
OG0007158	OFUSG04790.1.p1	bflo_12648
OG0007159	OFUSG08420.1.p1	bflo_17008, bflo_17009
OG0007160	OFUSG05249.1.p1	bflo_13912
OG0007161	OFUSG05396.1.p1	bflo_12808
OG0007162	OFUSG09344.2.p1, OFUSG09344.1.p1	bflo_12051
OG0007163	OFUSG19036.1.p1	bflo_05600
OG0007164	OFUSG06600.1.p1	bflo_18316
OG0007170	OFUSG01643.1.p1	bflo_02728
OG0007171	OFUSG12524.1.p1	bflo_19822
OG0007173	OFUSG04330.1.p1	bflo_24164
OG0007174	OFUSG04748.2.p1, OFUSG04748.1.p1	bflo_13932
OG0007175	OFUSG07608.1.p1	bflo_10755
OG0007176	OFUSG26974.1.p1	bflo_11713
OG0007177	OFUSG25028.1.p1	bflo_23830, bflo_10937
OG0007178	OFUSG08058.1.p1	bflo_16205
OG0007179	OFUSG13214.1.p1	bflo_00319
OG0007181	OFUSG05668.1.p1	bflo_12101
OG0007182	OFUSG13896.2.p1, OFUSG13896.1.p1	bflo_21896
OG0007184	OFUSG13288.1.p1	bflo_21975, bflo_21917
OG0007185	OFUSG26363.1.p1	bflo_22465, bflo_10063, bflo_10064
OG0007186	OFUSG03968.1.p1	bflo_15420
OG0007187	OFUSG13325.1.p1, OFUSG13325.2.p1, OFUSG13325.3.p1	bflo_00521
OG0007188	OFUSG16212.1.p1	bflo_00784
OG0007189	OFUSG09971.1.p1, OFUSG09971.2.p1	bflo_23124
OG0007190	OFUSG17858.1.p1	bflo_07553
OG0007191	OFUSG13466.1.p1	bflo_25319
OG0007192	OFUSG04047.1.p1	bflo_19273
OG0007194	OFUSG08001.1.p1, OFUSG23126.1.p1, OFUSG23126.2.p1, OFUSG01981.1.p1	bflo_21637
OG0007198	OFUSG07047.1.p1, OFUSG07870.1.p1	bflo_10249
OG0007201	OFUSG17829.1.p1	bflo_22933
OG0007204	OFUSG17521.1.p1	bflo_25247
OG0007213	OFUSG18498.1.p1	bflo_23133
OG0007248	OFUSG05380.1.p1	bflo_12581
OG0007249	OFUSG03804.1.p1, OFUSG03803.1.p1	bflo_09901
OG0007250	OFUSG06871.1.p1	bflo_21684
OG0007251	OFUSG19641.1.p1	bflo_02716
OG0007252	OFUSG11013.1.p1	bflo_07592
OG0007253	OFUSG20806.1.p1	bflo_13719
OG0007254	OFUSG26478.1.p1	bflo_25142
OG0007255	OFUSG19857.2.p1, OFUSG19857.1.p1	bflo_18944
OG0007256	OFUSG10664.2.p1, OFUSG10664.1.p1, OFUSG10664.4.p1, OFUSG10664.3.p1	bflo_25720
OG0007258	OFUSG20033.1.p1	bflo_05313
OG0007260	OFUSG11954.1.p1, OFUSG11954.2.p1	bflo_15073, bflo_20515
OG0007261	OFUSG13481.1.p1	bflo_26189
OG0007264	OFUSG22910.1.p1	bflo_13280
OG0007266	OFUSG18654.1.p1, OFUSG18654.2.p1	bflo_11544
OG0007267	OFUSG17347.1.p1	bflo_25645
OG0007268	OFUSG07744.1.p1	bflo_21784
OG0007269	OFUSG17107.1.p1, OFUSG16940.1.p1	bflo_11589
OG0007270	OFUSG03691.1.p1	bflo_14763
OG0007271	OFUSG10232.1.p1	bflo_23418
OG0007272	OFUSG17273.1.p1	bflo_24550, bflo_24548
OG0007273	OFUSG01106.1.p1	bflo_03291
OG0007274	OFUSG19415.1.p1	bflo_16336
OG0007275	OFUSG05642.1.p1	bflo_10957
OG0007276	OFUSG09515.1.p1	bflo_02810
OG0007280	OFUSG21322.1.p1	bflo_01423
OG0007281	OFUSG10005.1.p1	bflo_23827
OG0007282	OFUSG14906.1.p1	bflo_20472
OG0007283	OFUSG00968.1.p1	bflo_04526
OG0007285	OFUSG00450.1.p1, OFUSG00449.1.p1	bflo_17673
OG0007286	OFUSG12715.1.p1	bflo_05934, bflo_06644, bflo_06645, bflo_06646
OG0007288	OFUSG11110.1.p1	bflo_08435
OG0007289	OFUSG26003.1.p1	bflo_22229
OG0007290	OFUSG04836.1.p1	bflo_13377
OG0007291	OFUSG20575.1.p1	bflo_13121, bflo_27070
OG0007292	OFUSG09326.1.p1	bflo_16155
OG0007293	OFUSG16859.1.p1	bflo_05427
OG0007294	OFUSG17062.1.p1	bflo_00403
OG0007295	OFUSG17861.2.p1, OFUSG17861.1.p1	bflo_07534
OG0007296	OFUSG07471.1.p1	bflo_16995
OG0007297	OFUSG17821.1.p1	bflo_23790
OG0007299	OFUSG09792.1.p1	bflo_10653
OG0007300	OFUSG15976.1.p1	bflo_19110
OG0007301	OFUSG04824.1.p1	bflo_25038
OG0007302	OFUSG02825.1.p1	bflo_14759
OG0007303	OFUSG11757.1.p1	bflo_13169
OG0007304	OFUSG04479.1.p1	bflo_24595
OG0007305	OFUSG08566.1.p1	bflo_22443
OG0007306	OFUSG00027.1.p1, OFUSG00027.2.p1	bflo_17424
OG0007307	OFUSG15381.1.p1	bflo_10777
OG0007308	OFUSG26870.1.p1	bflo_02394
OG0007309	OFUSG12546.1.p1, OFUSG12545.1.p1	bflo_23700
OG0007310	OFUSG04200.1.p1, OFUSG04200.2.p1	bflo_19137
OG0007312	OFUSG18290.1.p1	bflo_23752
OG0007313	OFUSG08189.1.p1	bflo_15745
OG0007314	OFUSG11556.1.p1	bflo_08559
OG0007316	OFUSG15327.1.p1	bflo_21079
OG0007317	OFUSG23619.1.p1	bflo_06371
OG0007318	OFUSG06457.1.p1	bflo_11011
OG0007319	OFUSG21180.1.p1	bflo_09858
OG0007320	OFUSG09270.1.p1	bflo_05418
OG0007321	OFUSG11477.1.p1	bflo_21088
OG0007322	OFUSG09904.1.p1	bflo_21299
OG0007323	OFUSG09943.1.p1	bflo_01172
OG0007325	OFUSG20353.1.p1	bflo_13977
OG0007326	OFUSG16635.1.p1	bflo_22978
OG0007327	OFUSG13789.1.p1	bflo_21825
OG0007328	OFUSG06146.1.p1	bflo_10144
OG0007329	OFUSG25701.1.p1	bflo_16943
OG0007330	OFUSG03047.1.p1	bflo_14343
OG0007331	OFUSG13160.1.p1	bflo_19013, bflo_01457, bflo_19764
OG0007332	OFUSG18187.1.p1	bflo_15283
OG0007332	OFUSG03446.1.p1	bflo_00043
OG0007333	OFUSG14787.1.p1	bflo_21322
OG0007334	OFUSG04651.1.p1	bflo_08019
OG0007335	OFUSG12346.1.p1	bflo_08747
OG0007336	OFUSG01140.1.p1	bflo_18139
OG0007337	OFUSG08247.1.p1	bflo_14621
OG0007338	OFUSG00512.1.p1	bflo_03890
OG0007339	OFUSG16021.1.p1	bflo_18665, bflo_27270
OG0007340	OFUSG07490.1.p1, OFUSG07490.2.p1	bflo_16530
OG0007341	OFUSG08079.1.p1	bflo_16524
OG0007342	OFUSG21114.1.p1	bflo_18915
OG0007343	OFUSG23516.1.p1	bflo_07918
OG0007344	OFUSG11551.1.p1	bflo_07595
OG0007345	OFUSG10938.1.p1	bflo_08389
OG0007347	OFUSG12292.1.p1	bflo_02081
OG0007348	OFUSG24927.1.p1, OFUSG24927.2.p1	bflo_22199
OG0007350	OFUSG19210.1.p1, OFUSG00308.1.p1, OFUSG21271.1.p1, OFUSG25023.1.p1, OFUSG12319.1.p1, OFUSG11907.1.p1, OFUSG11906.1.p1, OFUSG11905.1.p1, OFUSG11904.1.p1, OFUSG11908.1.p1, OFUSG21940.1.p1	bflo_23018
OG0007351	OFUSG23667.1.p1	bflo_26476
OG0007352	OFUSG15050.1.p1, OFUSG15050.2.p1	bflo_22987
OG0007353	OFUSG23180.1.p1	bflo_13799
OG0007354	OFUSG17364.1.p1	bflo_00249
OG0007356	OFUSG25027.1.p1	bflo_12334
OG0007357	OFUSG12168.1.p1	bflo_22058
OG0007358	OFUSG09680.1.p1	bflo_05818
OG0007359	OFUSG05437.1.p1	bflo_12738
OG0007360	OFUSG25473.1.p1	bflo_16171
OG0007361	OFUSG09488.1.p1	bflo_06202
OG0007363	OFUSG02740.1.p1	bflo_15450
OG0007364	OFUSG01952.1.p1	bflo_14577
OG0007365	OFUSG13323.1.p1	bflo_25863
OG0007366	OFUSG08778.1.p1	bflo_05679
OG0007367	OFUSG17700.1.p1	bflo_25660
OG0007368	OFUSG07565.1.p1	bflo_10256
OG0007370	OFUSG23988.1.p1	bflo_20740
OG0007371	OFUSG05965.1.p1	bflo_05288
OG0007372	OFUSG02717.1.p1	bflo_12199
OG0007373	OFUSG16818.1.p1	bflo_21841
OG0007374	OFUSG19004.1.p1	bflo_10884
OG0007375	OFUSG26223.3.p1, OFUSG26223.2.p1, OFUSG26223.1.p1	bflo_18381
OG0007377	OFUSG25397.1.p1	bflo_17036
OG0007378	OFUSG24752.1.p1	bflo_21755
OG0007379	OFUSG25215.1.p1	bflo_05815
OG0007380	OFUSG02808.1.p1	bflo_12695
OG0007381	OFUSG11065.1.p1	bflo_22930
OG0007382	OFUSG12635.1.p1	bflo_12647
OG0007383	OFUSG00895.2.p1, OFUSG00895.1.p1	bflo_27218, bflo_17600
OG0007384	OFUSG00236.2.p1, OFUSG00236.1.p1	bflo_13468
OG0007385	OFUSG26112.1.p1	bflo_09851
OG0007386	OFUSG21256.1.p1	bflo_06795
OG0007387	OFUSG08047.1.p1, OFUSG08047.2.p1	bflo_16313
OG0007388	OFUSG17284.1.p1	bflo_25933
OG0007389	OFUSG07228.1.p1	bflo_15838
OG0007390	OFUSG18344.1.p1	bflo_04356
OG0007391	OFUSG15504.1.p1	bflo_10127
OG0007392	OFUSG13438.1.p1, OFUSG13438.3.p1, OFUSG13438.2.p1	bflo_26122
OG0007393	OFUSG12565.1.p1	bflo_19723
OG0007394	OFUSG13494.1.p1	bflo_24326
OG0007395	OFUSG10757.1.p1	bflo_23165
OG0007396	OFUSG22886.1.p1	bflo_12995
